timestamp,climate_zone_id,outdoor_temp_c,outdoor_rh_pct,wind_m_s
2024-01-06T14:00:00,CZ-2,9.84,79.9,5.9
2024-01-06T15:00:00,CZ-2,9.36,78.2,3.3
2024-01-06T16:00:00,CZ-2,10.39,81.5,4.31
2024-01-06T17:00:00,CZ-2,7.09,77.8,2.42
2024-01-06T18:00:00,CZ-2,7.22,75.3,4.23
2024-01-06T19:00:00,CZ-2,5.57,82.0,5.42
2024-01-06T20:00:00,CZ-2,4.3,81.1,3.88
2024-01-06T21:00:00,CZ-2,1.64,80.7,3.49
2024-01-06T22:00:00,CZ-2,1.62,76.0,5.61
2024-01-06T23:00:00,CZ-2,0.77,77.9,2.45
2024-01-07T00:00:00,CZ-2,-0.1,74.4,4.47
2024-01-07T01:00:00,CZ-2,-2.16,82.3,5.61
2024-01-07T02:00:00,CZ-2,-0.38,77.7,2.53
2024-01-07T03:00:00,CZ-2,-0.49,83.1,3.19
2024-01-07T04:00:00,CZ-2,1.13,82.5,1.64
2024-01-07T05:00:00,CZ-2,0.85,80.7,2.59
2024-01-07T06:00:00,CZ-2,3.1,76.6,3.42
2024-01-07T07:00:00,CZ-2,4.47,81.8,3.74
2024-01-07T08:00:00,CZ-2,7.71,80.6,3.65
2024-01-07T09:00:00,CZ-2,9.04,80.1,5.79
2024-01-07T10:00:00,CZ-2,8.37,75.2,1.9
2024-01-07T11:00:00,CZ-2,9.01,80.7,2.62
2024-01-07T12:00:00,CZ-2,10.36,77.9,5.81
2024-01-07T13:00:00,CZ-2,10.31,72.3,5.02
2024-01-07T14:00:00,CZ-2,11.64,79.2,1.71
2024-01-07T15:00:00,CZ-2,10.85,76.4,3.46
2024-01-07T16:00:00,CZ-2,8.38,81.5,4.58
2024-01-07T17:00:00,CZ-2,8.73,73.9,5.61
2024-01-07T18:00:00,CZ-2,5.67,75.7,3.76
2024-01-07T19:00:00,CZ-2,4.64,80.5,3.59
2024-01-07T20:00:00,CZ-2,3.2,77.5,4.39
2024-01-07T21:00:00,CZ-2,2.4,77.6,3.01
2024-01-07T22:00:00,CZ-2,1.71,79.7,2.41
2024-01-07T23:00:00,CZ-2,0.11,74.2,2.11
2024-01-08T00:00:00,CZ-2,-0.57,79.9,4.64
2024-01-08T01:00:00,CZ-2,-0.45,74.7,5.52
2024-01-08T02:00:00,CZ-2,-1.84,75.3,5.81
2024-01-08T03:00:00,CZ-2,0.93,79.3,1.51
2024-01-08T04:00:00,CZ-2,0.09,79.3,4.35
2024-01-08T05:00:00,CZ-2,2.11,83.5,3.88
2024-01-08T06:00:00,CZ-2,4.26,82.9,1.85
2024-01-08T07:00:00,CZ-2,6.13,81.5,5.87
2024-01-08T08:00:00,CZ-2,5.89,73.4,4.67
2024-01-08T09:00:00,CZ-2,6.84,75.1,5.85
2024-01-08T10:00:00,CZ-2,8.51,72.6,5.05
2024-01-08T11:00:00,CZ-2,11.28,74.6,2.97
2024-01-08T12:00:00,CZ-2,9.69,76.4,2.77
2024-01-08T13:00:00,CZ-2,10.59,75.9,5.97
2024-01-08T14:00:00,CZ-2,11.38,74.5,3.4
2024-01-08T15:00:00,CZ-2,10.29,75.8,2.18
2024-01-08T16:00:00,CZ-2,9.87,81.0,5.12
2024-01-08T17:00:00,CZ-2,8.96,78.7,2.58
2024-01-08T18:00:00,CZ-2,6.56,82.6,4.62
2024-01-08T19:00:00,CZ-2,5.55,82.9,5.22
2024-01-08T20:00:00,CZ-2,3.84,74.2,4.29
2024-01-08T21:00:00,CZ-2,0.88,80.8,3.33
2024-01-08T22:00:00,CZ-2,0.9,80.7,3.49
2024-01-08T23:00:00,CZ-2,0.21,78.6,4.1
2024-01-09T00:00:00,CZ-2,-0.86,80.6,3.62
2024-01-09T01:00:00,CZ-2,-1.38,79.7,3.21
2024-01-09T02:00:00,CZ-2,-0.02,82.1,5.41
2024-01-09T03:00:00,CZ-2,-0.54,74.7,5.89
2024-01-09T04:00:00,CZ-2,0.2,80.4,5.22
2024-01-09T05:00:00,CZ-2,0.97,81.6,4.49
2024-01-09T06:00:00,CZ-2,4.46,81.0,2.68
2024-01-09T07:00:00,CZ-2,5.82,81.6,3.06
2024-01-09T08:00:00,CZ-2,6.77,78.4,6.0
2024-01-09T09:00:00,CZ-2,6.96,80.0,3.14
2024-01-09T10:00:00,CZ-2,8.53,73.8,3.15
2024-01-09T11:00:00,CZ-2,10.61,73.5,4.48
2024-01-09T12:00:00,CZ-2,10.02,81.3,5.35
2024-01-09T13:00:00,CZ-2,11.37,80.9,2.95
2024-01-09T14:00:00,CZ-2,10.46,80.5,3.43
2024-01-09T15:00:00,CZ-2,9.98,79.0,3.19
2024-01-09T16:00:00,CZ-2,8.92,78.8,3.85
2024-01-09T17:00:00,CZ-2,7.53,79.0,2.74
2024-01-09T18:00:00,CZ-2,6.05,77.2,2.0
2024-01-09T19:00:00,CZ-2,5.32,80.3,2.29
2024-01-09T20:00:00,CZ-2,3.49,73.4,2.09
2024-01-09T21:00:00,CZ-2,1.97,80.2,4.3
2024-01-09T22:00:00,CZ-2,0.81,81.9,2.64
2024-01-09T23:00:00,CZ-2,-0.06,74.0,2.67
2024-01-10T00:00:00,CZ-2,-0.58,77.2,3.95
2024-01-10T01:00:00,CZ-2,0.0,76.8,2.69
2024-01-10T02:00:00,CZ-2,-0.94,79.4,3.72
2024-01-10T03:00:00,CZ-2,-1.18,75.3,5.81
2024-01-10T04:00:00,CZ-2,0.25,81.7,5.64
2024-01-10T05:00:00,CZ-2,2.52,77.4,1.69
2024-01-10T06:00:00,CZ-2,4.05,83.0,3.44
2024-01-10T07:00:00,CZ-2,5.26,75.6,2.57
2024-01-10T08:00:00,CZ-2,7.39,74.0,4.28
2024-01-10T09:00:00,CZ-2,9.15,80.9,4.11
2024-01-10T10:00:00,CZ-2,8.19,74.2,5.37
2024-01-10T11:00:00,CZ-2,9.19,76.4,3.27
2024-01-10T12:00:00,CZ-2,10.59,81.2,4.39
2024-01-10T13:00:00,CZ-2,11.7,72.9,4.04
2024-01-10T14:00:00,CZ-2,11.84,78.9,3.46
2024-01-10T15:00:00,CZ-2,11.38,73.7,1.79
2024-01-10T16:00:00,CZ-2,9.0,73.5,4.89
2024-01-10T17:00:00,CZ-2,6.82,74.7,2.4
2024-01-10T18:00:00,CZ-2,6.65,81.9,2.82
2024-01-10T19:00:00,CZ-2,4.59,76.9,3.57
2024-01-10T20:00:00,CZ-2,2.46,81.8,4.07
2024-01-10T21:00:00,CZ-2,0.84,78.6,5.32
2024-01-10T22:00:00,CZ-2,0.07,78.4,5.21
2024-01-10T23:00:00,CZ-2,-0.92,77.4,5.38
2024-01-11T00:00:00,CZ-2,-0.67,81.6,5.3
2024-01-11T01:00:00,CZ-2,-1.86,78.3,1.73
2024-01-11T02:00:00,CZ-2,-0.49,77.4,2.36
2024-01-11T03:00:00,CZ-2,0.96,75.9,3.92
2024-01-11T04:00:00,CZ-2,0.81,74.7,3.23
2024-01-11T05:00:00,CZ-2,2.39,76.6,3.28
2024-01-11T06:00:00,CZ-2,4.37,80.1,2.88
2024-01-11T07:00:00,CZ-2,4.4,76.8,3.46
2024-01-11T08:00:00,CZ-2,6.65,75.7,2.09
2024-01-11T09:00:00,CZ-2,7.3,78.9,5.7
2024-01-11T10:00:00,CZ-2,9.62,79.3,2.14
2024-01-11T11:00:00,CZ-2,11.23,75.4,3.55
2024-01-11T12:00:00,CZ-2,11.29,78.5,4.78
2024-01-11T13:00:00,CZ-2,9.82,72.5,5.78
2024-01-11T14:00:00,CZ-2,11.57,72.2,2.49
2024-01-11T15:00:00,CZ-2,10.05,74.0,2.44
2024-01-11T16:00:00,CZ-2,10.38,78.3,3.33
2024-01-11T17:00:00,CZ-2,8.55,74.4,2.41
2024-01-11T18:00:00,CZ-2,5.79,81.3,2.06
2024-01-11T19:00:00,CZ-2,4.13,81.8,5.16
2024-01-11T20:00:00,CZ-2,3.44,73.5,4.75
2024-01-11T21:00:00,CZ-2,2.57,75.2,2.49
2024-01-11T22:00:00,CZ-2,1.29,81.3,5.11
2024-01-11T23:00:00,CZ-2,-0.11,75.6,5.0
2024-01-12T00:00:00,CZ-2,-0.28,79.3,3.6
2024-01-12T01:00:00,CZ-2,-1.72,75.1,1.73
2024-01-12T02:00:00,CZ-2,-1.46,82.5,4.68
2024-01-12T03:00:00,CZ-2,-0.33,78.3,5.41
2024-01-12T04:00:00,CZ-2,1.77,75.2,2.22
2024-01-12T05:00:00,CZ-2,1.87,81.2,5.44
2024-01-12T06:00:00,CZ-2,4.16,80.4,4.74
2024-01-12T07:00:00,CZ-2,4.54,75.6,3.97
2024-01-12T08:00:00,CZ-2,5.87,82.1,4.49
2024-01-12T09:00:00,CZ-2,7.35,82.1,2.97
2024-01-12T10:00:00,CZ-2,8.42,75.1,4.45
2024-01-12T11:00:00,CZ-2,10.66,73.9,2.17
2024-01-12T12:00:00,CZ-2,10.04,75.2,3.31
2024-01-12T13:00:00,CZ-2,9.89,75.3,4.46
2024-01-12T14:00:00,CZ-2,10.1,78.4,3.86
2024-01-12T15:00:00,CZ-2,9.17,76.9,1.58
2024-01-12T16:00:00,CZ-2,9.92,81.0,5.61
2024-01-12T17:00:00,CZ-2,7.28,75.2,2.86
2024-01-12T18:00:00,CZ-2,6.75,80.3,2.41
2024-01-12T19:00:00,CZ-2,4.93,80.7,4.94
2024-01-12T20:00:00,CZ-2,4.42,79.1,2.85
2024-01-12T21:00:00,CZ-2,2.19,74.6,1.51
2024-01-12T22:00:00,CZ-2,0.02,75.4,2.85
2024-01-12T23:00:00,CZ-2,-0.98,77.5,3.66
2024-01-13T00:00:00,CZ-2,-1.2,77.8,1.99
2024-01-13T01:00:00,CZ-2,-0.2,82.3,4.76
2024-01-13T02:00:00,CZ-2,-0.9,81.6,2.01
2024-01-13T03:00:00,CZ-2,-1.01,78.0,1.66
2024-01-13T04:00:00,CZ-2,-0.35,79.6,3.36
2024-01-13T05:00:00,CZ-2,2.47,77.8,5.27
2024-01-13T06:00:00,CZ-2,2.43,80.6,4.8
2024-01-13T07:00:00,CZ-2,4.66,79.6,1.91
2024-01-13T08:00:00,CZ-2,5.36,79.1,5.27
2024-01-13T09:00:00,CZ-2,7.53,75.0,1.98
2024-01-13T10:00:00,CZ-2,8.62,73.7,2.72
2024-01-13T11:00:00,CZ-2,10.29,75.2,2.61
2024-01-13T12:00:00,CZ-2,10.96,72.3,2.65
2024-01-13T13:00:00,CZ-2,12.08,74.6,4.0
2024-01-13T14:00:00,CZ-2,11.97,80.9,4.77
2024-01-13T15:00:00,CZ-2,10.28,74.4,1.93
2024-01-13T16:00:00,CZ-2,8.3,72.7,5.06
2024-01-13T17:00:00,CZ-2,8.48,74.5,4.85
2024-01-13T18:00:00,CZ-2,5.56,74.4,5.28
2024-01-13T19:00:00,CZ-2,6.2,77.2,4.31
2024-01-13T20:00:00,CZ-2,2.51,79.0,2.04
2024-01-13T21:00:00,CZ-2,2.39,75.8,2.6
2024-01-13T22:00:00,CZ-2,1.42,79.0,5.19
2024-01-13T23:00:00,CZ-2,0.58,74.8,3.02
2024-01-14T00:00:00,CZ-2,-1.76,76.3,4.98
2024-01-14T01:00:00,CZ-2,-1.78,77.2,1.88
2024-01-14T02:00:00,CZ-2,-0.17,80.1,2.32
2024-01-14T03:00:00,CZ-2,-0.63,83.4,5.04
2024-01-14T04:00:00,CZ-2,-0.37,81.7,2.17
2024-01-14T05:00:00,CZ-2,2.03,75.3,5.09
2024-01-14T06:00:00,CZ-2,4.1,75.3,5.66
2024-01-14T07:00:00,CZ-2,5.45,80.1,1.8
2024-01-14T08:00:00,CZ-2,5.36,81.5,1.67
2024-01-14T09:00:00,CZ-2,8.06,75.7,1.81
2024-01-14T10:00:00,CZ-2,9.49,72.8,5.4
2024-01-14T11:00:00,CZ-2,9.12,75.6,3.35
2024-01-14T12:00:00,CZ-2,11.16,81.6,4.12
2024-01-14T13:00:00,CZ-2,11.73,76.7,4.97
2024-01-14T14:00:00,CZ-2,10.79,74.4,4.62
2024-01-14T15:00:00,CZ-2,9.72,72.5,3.6
2024-01-14T16:00:00,CZ-2,9.94,79.0,2.24
2024-01-14T17:00:00,CZ-2,7.73,78.8,5.72
2024-01-14T18:00:00,CZ-2,6.58,80.2,4.17
2024-01-14T19:00:00,CZ-2,5.37,79.3,1.81
2024-01-14T20:00:00,CZ-2,4.13,81.3,4.88
2024-01-14T21:00:00,CZ-2,2.83,76.0,4.14
2024-01-14T22:00:00,CZ-2,0.91,82.6,4.09
2024-01-14T23:00:00,CZ-2,0.84,82.9,1.73
2024-01-15T00:00:00,CZ-2,-0.4,78.1,4.32
2024-01-15T01:00:00,CZ-2,-0.34,77.6,3.21
2024-01-15T02:00:00,CZ-2,0.28,76.4,4.52
2024-01-15T03:00:00,CZ-2,0.5,80.7,5.57
2024-01-15T04:00:00,CZ-2,0.58,76.9,2.85
2024-01-15T05:00:00,CZ-2,2.25,83.1,5.45
2024-01-15T06:00:00,CZ-2,3.39,77.4,2.85
2024-01-15T07:00:00,CZ-2,4.15,78.5,1.87
2024-01-15T08:00:00,CZ-2,6.3,77.3,1.65
2024-01-15T09:00:00,CZ-2,7.61,82.3,2.34
2024-01-15T10:00:00,CZ-2,10.18,76.2,3.92
2024-01-15T11:00:00,CZ-2,9.58,74.1,4.32
2024-01-15T12:00:00,CZ-2,10.5,80.8,3.25
2024-01-15T13:00:00,CZ-2,10.6,73.3,2.25
2024-01-15T14:00:00,CZ-2,10.44,80.0,5.47
2024-01-15T15:00:00,CZ-2,11.3,75.0,2.93
2024-01-15T16:00:00,CZ-2,10.15,80.1,4.23
2024-01-15T17:00:00,CZ-2,8.86,82.1,3.26
2024-01-15T18:00:00,CZ-2,5.37,81.2,1.97
2024-01-15T19:00:00,CZ-2,4.39,78.7,4.46
2024-01-15T20:00:00,CZ-2,4.01,80.1,5.93
2024-01-15T21:00:00,CZ-2,2.56,81.1,4.5
2024-01-15T22:00:00,CZ-2,-0.12,81.4,2.64
2024-01-15T23:00:00,CZ-2,-0.4,79.2,2.99
2024-01-16T00:00:00,CZ-2,-1.36,77.1,2.87
2024-01-16T01:00:00,CZ-2,-0.5,81.1,5.72
2024-01-16T02:00:00,CZ-2,-0.05,74.8,4.45
2024-01-16T03:00:00,CZ-2,-0.21,81.0,1.58
2024-01-16T04:00:00,CZ-2,1.66,82.7,2.04
2024-01-16T05:00:00,CZ-2,1.71,76.7,3.81
2024-01-16T06:00:00,CZ-2,2.61,79.4,3.56
2024-01-16T07:00:00,CZ-2,6.08,77.8,1.53
2024-01-16T08:00:00,CZ-2,7.6,75.4,2.34
2024-01-16T09:00:00,CZ-2,9.0,77.5,5.99
2024-01-16T10:00:00,CZ-2,8.46,78.0,5.92
2024-01-16T11:00:00,CZ-2,10.5,74.4,4.98
2024-01-16T12:00:00,CZ-2,9.66,77.3,3.33
2024-01-16T13:00:00,CZ-2,10.0,81.3,4.38
2024-01-16T14:00:00,CZ-2,10.78,81.6,3.12
2024-01-16T15:00:00,CZ-2,11.16,75.2,5.25
2024-01-16T16:00:00,CZ-2,9.23,72.6,3.9
2024-01-16T17:00:00,CZ-2,8.94,74.4,5.13
2024-01-16T18:00:00,CZ-2,5.5,75.8,3.84
2024-01-16T19:00:00,CZ-2,5.44,82.1,4.14
2024-01-16T20:00:00,CZ-2,4.58,81.1,3.12
2024-01-16T21:00:00,CZ-2,2.46,76.3,5.51
2024-01-16T22:00:00,CZ-2,0.7,80.1,5.68
2024-01-16T23:00:00,CZ-2,-0.43,80.9,3.13
2024-01-17T00:00:00,CZ-2,-1.23,82.1,3.63
2024-01-17T01:00:00,CZ-2,-1.93,83.5,4.3
2024-01-17T02:00:00,CZ-2,-0.79,78.2,2.22
2024-01-17T03:00:00,CZ-2,0.75,74.5,2.76
2024-01-17T04:00:00,CZ-2,0.84,80.5,5.32
2024-01-17T05:00:00,CZ-2,1.79,74.4,3.26
2024-01-17T06:00:00,CZ-2,3.97,77.3,5.15
2024-01-17T07:00:00,CZ-2,5.84,74.2,3.52
2024-01-17T08:00:00,CZ-2,5.38,78.0,4.64
2024-01-17T09:00:00,CZ-2,7.53,78.4,3.12
2024-01-17T10:00:00,CZ-2,10.4,81.0,5.44
2024-01-17T11:00:00,CZ-2,9.23,78.0,5.23
2024-01-17T12:00:00,CZ-2,11.6,79.0,5.69
2024-01-17T13:00:00,CZ-2,10.2,73.6,4.75
2024-01-17T14:00:00,CZ-2,11.38,73.0,3.32
2024-01-17T15:00:00,CZ-2,11.02,79.9,5.28
2024-01-17T16:00:00,CZ-2,9.0,77.1,3.02
2024-01-17T17:00:00,CZ-2,8.88,79.5,2.15
2024-01-17T18:00:00,CZ-2,7.12,76.8,5.67
2024-01-17T19:00:00,CZ-2,4.49,75.1,4.57
2024-01-17T20:00:00,CZ-2,4.47,74.0,1.51
2024-01-17T21:00:00,CZ-2,2.18,76.0,3.45
2024-01-17T22:00:00,CZ-2,0.07,81.1,5.03
2024-01-17T23:00:00,CZ-2,0.23,82.6,2.1
2024-01-18T00:00:00,CZ-2,-1.46,82.7,2.57
2024-01-18T01:00:00,CZ-2,-1.9,77.0,1.65
2024-01-18T02:00:00,CZ-2,0.33,83.5,3.21
2024-01-18T03:00:00,CZ-2,-0.71,80.5,5.44
2024-01-18T04:00:00,CZ-2,0.48,82.8,4.7
2024-01-18T05:00:00,CZ-2,2.65,79.6,3.79
2024-01-18T06:00:00,CZ-2,3.71,82.3,2.89
2024-01-18T07:00:00,CZ-2,4.66,78.7,5.5
2024-01-18T08:00:00,CZ-2,5.54,72.9,3.83
2024-01-18T09:00:00,CZ-2,7.09,81.9,2.48
2024-01-18T10:00:00,CZ-2,9.14,79.8,3.51
2024-01-18T11:00:00,CZ-2,10.2,81.7,4.16
2024-01-18T12:00:00,CZ-2,11.03,72.2,3.92
2024-01-18T13:00:00,CZ-2,10.92,76.6,2.82
2024-01-18T14:00:00,CZ-2,11.84,81.5,3.89
2024-01-18T15:00:00,CZ-2,9.55,77.5,5.19
2024-01-18T16:00:00,CZ-2,8.72,81.9,4.1
2024-01-18T17:00:00,CZ-2,8.51,74.6,2.28
2024-01-18T18:00:00,CZ-2,7.3,75.4,3.18
2024-01-18T19:00:00,CZ-2,6.09,75.7,1.9
2024-01-18T20:00:00,CZ-2,2.52,77.2,5.8
2024-01-18T21:00:00,CZ-2,1.78,80.3,5.47
2024-01-18T22:00:00,CZ-2,-0.31,77.6,3.89
2024-01-18T23:00:00,CZ-2,0.18,76.6,4.39
2024-01-19T00:00:00,CZ-2,-0.61,78.5,5.86
2024-01-19T01:00:00,CZ-2,-0.09,80.4,2.36
2024-01-19T02:00:00,CZ-2,-0.52,75.3,2.25
2024-01-19T03:00:00,CZ-2,0.43,74.8,5.54
2024-01-19T04:00:00,CZ-2,-0.4,81.6,5.06
2024-01-19T05:00:00,CZ-2,2.58,81.3,2.41
2024-01-19T06:00:00,CZ-2,4.06,81.7,2.83
2024-01-19T07:00:00,CZ-2,5.69,73.2,4.83
2024-01-19T08:00:00,CZ-2,6.82,72.8,3.09
2024-01-19T09:00:00,CZ-2,7.8,80.8,4.39
2024-01-19T10:00:00,CZ-2,9.84,77.5,4.01
2024-01-19T11:00:00,CZ-2,10.5,77.6,2.92
2024-01-19T12:00:00,CZ-2,10.45,72.9,4.83
2024-01-19T13:00:00,CZ-2,11.46,76.0,1.63
2024-01-19T14:00:00,CZ-2,11.31,79.6,3.04
2024-01-19T15:00:00,CZ-2,11.06,75.6,5.48
2024-01-19T16:00:00,CZ-2,9.21,73.0,3.02
2024-01-19T17:00:00,CZ-2,7.56,81.4,5.89
2024-01-19T18:00:00,CZ-2,7.39,78.0,2.63
2024-01-19T19:00:00,CZ-2,4.73,76.5,4.45
2024-01-19T20:00:00,CZ-2,4.5,75.2,2.75
2024-01-19T21:00:00,CZ-2,2.76,78.8,4.98
2024-01-19T22:00:00,CZ-2,1.3,75.5,5.53
2024-01-19T23:00:00,CZ-2,-0.35,75.4,2.0
2024-01-20T00:00:00,CZ-2,-0.25,79.5,1.62
2024-01-20T01:00:00,CZ-2,-0.25,83.9,1.89
2024-01-20T02:00:00,CZ-2,-0.12,76.2,4.08
2024-01-20T03:00:00,CZ-2,0.8,82.6,3.02
2024-01-20T04:00:00,CZ-2,0.9,78.5,4.96
2024-01-20T05:00:00,CZ-2,2.97,73.7,2.42
2024-01-20T06:00:00,CZ-2,3.1,82.1,1.94
2024-01-20T07:00:00,CZ-2,5.91,82.4,3.48
2024-01-20T08:00:00,CZ-2,6.73,81.9,4.58
2024-01-20T09:00:00,CZ-2,8.99,80.0,4.07
2024-01-20T10:00:00,CZ-2,9.77,80.8,2.26
2024-01-20T11:00:00,CZ-2,10.56,80.6,5.95
2024-01-20T12:00:00,CZ-2,11.32,76.5,5.46
2024-01-20T13:00:00,CZ-2,11.25,73.0,3.74
2024-01-20T14:00:00,CZ-2,10.51,78.8,5.1
2024-01-20T15:00:00,CZ-2,11.13,72.0,4.05
2024-01-20T16:00:00,CZ-2,9.83,74.4,4.82
2024-01-20T17:00:00,CZ-2,8.35,74.8,5.59
2024-01-20T18:00:00,CZ-2,5.83,72.7,3.6
2024-01-20T19:00:00,CZ-2,4.76,82.4,5.82
2024-01-20T20:00:00,CZ-2,4.11,73.8,4.0
2024-01-20T21:00:00,CZ-2,2.19,77.7,1.69
2024-01-20T22:00:00,CZ-2,0.68,78.6,5.8
2024-01-20T23:00:00,CZ-2,0.43,82.9,1.93
2024-01-21T00:00:00,CZ-2,-1.65,79.5,4.27
2024-01-21T01:00:00,CZ-2,-1.42,79.3,5.81
2024-01-21T02:00:00,CZ-2,-1.08,82.9,1.82
2024-01-21T03:00:00,CZ-2,-1.32,80.5,1.89
2024-01-21T04:00:00,CZ-2,0.91,80.0,5.06
2024-01-21T05:00:00,CZ-2,2.09,80.7,4.48
2024-01-21T06:00:00,CZ-2,3.72,77.9,4.52
2024-01-21T07:00:00,CZ-2,5.14,75.1,2.34
2024-01-21T08:00:00,CZ-2,6.57,81.1,2.44
2024-01-21T09:00:00,CZ-2,8.5,79.8,4.52
2024-01-21T10:00:00,CZ-2,10.4,78.3,1.89
2024-01-21T11:00:00,CZ-2,10.24,78.7,1.9
2024-01-21T12:00:00,CZ-2,10.17,80.7,5.93
2024-01-21T13:00:00,CZ-2,10.02,74.5,2.89
2024-01-21T14:00:00,CZ-2,10.31,76.8,4.09
2024-01-21T15:00:00,CZ-2,9.8,73.9,1.85
2024-01-21T16:00:00,CZ-2,8.15,79.0,4.95
2024-01-21T17:00:00,CZ-2,7.31,76.3,5.93
2024-01-21T18:00:00,CZ-2,7.57,78.4,2.45
2024-01-21T19:00:00,CZ-2,5.62,80.5,1.86
2024-01-21T20:00:00,CZ-2,2.3,73.9,4.78
2024-01-21T21:00:00,CZ-2,2.41,75.0,5.6
2024-01-21T22:00:00,CZ-2,1.48,74.4,4.28
2024-01-21T23:00:00,CZ-2,-0.69,76.6,2.1
2024-01-22T00:00:00,CZ-2,-0.11,82.6,1.63
2024-01-22T01:00:00,CZ-2,-1.28,75.8,2.23
2024-01-22T02:00:00,CZ-2,0.28,80.7,3.63
2024-01-22T03:00:00,CZ-2,0.1,81.6,4.88
2024-01-22T04:00:00,CZ-2,0.34,81.9,1.56
2024-01-22T05:00:00,CZ-2,2.09,77.0,3.95
2024-01-22T06:00:00,CZ-2,3.1,81.5,1.51
2024-01-22T07:00:00,CZ-2,5.65,75.4,3.04
2024-01-22T08:00:00,CZ-2,5.54,74.3,1.66
2024-01-22T09:00:00,CZ-2,8.84,76.7,3.02
2024-01-22T10:00:00,CZ-2,8.2,73.4,3.56
2024-01-22T11:00:00,CZ-2,9.5,72.5,4.49
2024-01-22T12:00:00,CZ-2,10.18,81.0,5.69
2024-01-22T13:00:00,CZ-2,11.05,79.6,4.34
2024-01-22T14:00:00,CZ-2,11.15,74.0,4.9
2024-01-22T15:00:00,CZ-2,11.12,79.1,3.44
2024-01-22T16:00:00,CZ-2,8.33,81.6,4.25
2024-01-22T17:00:00,CZ-2,8.27,74.1,5.77
2024-01-22T18:00:00,CZ-2,6.04,76.6,3.04
2024-01-22T19:00:00,CZ-2,6.11,73.9,5.4
2024-01-22T20:00:00,CZ-2,3.79,79.5,4.45
2024-01-22T21:00:00,CZ-2,2.58,75.0,1.81
2024-01-22T22:00:00,CZ-2,-0.28,77.8,1.85
2024-01-22T23:00:00,CZ-2,0.35,79.4,1.83
2024-01-23T00:00:00,CZ-2,-1.82,79.7,4.75
2024-01-23T01:00:00,CZ-2,-0.64,79.3,5.45
2024-01-23T02:00:00,CZ-2,0.21,78.7,5.55
2024-01-23T03:00:00,CZ-2,-0.78,78.0,4.64
2024-01-23T04:00:00,CZ-2,-0.03,83.7,5.45
2024-01-23T05:00:00,CZ-2,2.87,78.2,2.95
2024-01-23T06:00:00,CZ-2,2.74,77.2,5.03
2024-01-23T07:00:00,CZ-2,4.06,75.1,3.08
2024-01-23T08:00:00,CZ-2,6.16,78.9,5.31
2024-01-23T09:00:00,CZ-2,6.97,73.3,5.02
2024-01-23T10:00:00,CZ-2,9.63,75.3,2.68
2024-01-23T11:00:00,CZ-2,9.11,76.8,5.27
2024-01-23T12:00:00,CZ-2,9.73,74.4,1.9
2024-01-23T13:00:00,CZ-2,11.2,72.4,2.83
2024-01-23T14:00:00,CZ-2,10.24,81.1,5.71
2024-01-23T15:00:00,CZ-2,9.85,77.4,2.29
2024-01-23T16:00:00,CZ-2,8.93,79.5,3.17
2024-01-23T17:00:00,CZ-2,7.2,79.0,5.43
2024-01-23T18:00:00,CZ-2,7.54,74.3,4.92
2024-01-23T19:00:00,CZ-2,6.04,73.3,4.42
2024-01-23T20:00:00,CZ-2,4.37,80.9,5.34
2024-01-23T21:00:00,CZ-2,1.38,82.5,2.68
2024-01-23T22:00:00,CZ-2,-0.42,74.8,3.2
2024-01-23T23:00:00,CZ-2,-0.51,76.9,3.63
2024-01-24T00:00:00,CZ-2,-0.83,75.3,4.0
2024-01-24T01:00:00,CZ-2,-1.02,78.2,3.68
2024-01-24T02:00:00,CZ-2,0.22,83.3,3.42
2024-01-24T03:00:00,CZ-2,-1.25,75.9,2.7
2024-01-24T04:00:00,CZ-2,0.62,76.2,3.02
2024-01-24T05:00:00,CZ-2,0.94,78.7,3.68
2024-01-24T06:00:00,CZ-2,2.77,79.4,6.0
2024-01-24T07:00:00,CZ-2,6.03,76.8,1.77
2024-01-24T08:00:00,CZ-2,6.39,73.2,3.85
2024-01-24T09:00:00,CZ-2,8.03,75.6,1.96
2024-01-24T10:00:00,CZ-2,9.19,76.8,5.76
2024-01-24T11:00:00,CZ-2,10.88,73.3,5.13
2024-01-24T12:00:00,CZ-2,11.11,72.8,2.76
2024-01-24T13:00:00,CZ-2,11.69,72.5,4.67
2024-01-24T14:00:00,CZ-2,10.74,74.4,3.79
2024-01-24T15:00:00,CZ-2,10.5,80.1,5.56
2024-01-24T16:00:00,CZ-2,9.59,79.0,1.64
2024-01-24T17:00:00,CZ-2,8.36,80.1,4.49
2024-01-24T18:00:00,CZ-2,5.69,76.3,3.24
2024-01-24T19:00:00,CZ-2,5.93,76.2,1.69
2024-01-24T20:00:00,CZ-2,4.31,79.9,4.43
2024-01-24T21:00:00,CZ-2,2.48,73.8,3.56
2024-01-24T22:00:00,CZ-2,1.29,78.3,5.33
2024-01-24T23:00:00,CZ-2,-0.71,83.8,5.28
2024-01-25T00:00:00,CZ-2,-1.26,77.3,2.4
2024-01-25T01:00:00,CZ-2,-2.04,74.5,2.24
2024-01-25T02:00:00,CZ-2,-1.13,79.0,1.8
2024-01-25T03:00:00,CZ-2,-0.5,82.6,4.84
2024-01-25T04:00:00,CZ-2,1.17,76.0,5.58
