Sample_ID,Time_hours,Flow_Rate_L_per_min,Settlement_mm,Sinkhole_Diameter_m,Soil_Layer,Moisture_Content_percent,Pipeline_Depth_m,Pressure_kPa,Cavity_Volume_m3,Failure_Occurred
352,168.81763527054107,43.542042853474506,174.78420238148973,3.1040393385757703,Sandy Clay Bottom,15.003767991131639,4.761854246917577,246.58943326537036,4.313736846990445,1
353,169.29859719438878,34.64121342285253,174.90200380061486,2.4737693863531574,Clay Middle,18.38162140711985,5.449411588428516,208.05414943848726,6.3368760544191876,0
354,169.77955911823648,12.332049218664336,176.04366122902067,3.7636594718681144,Clay Middle,22.79518774852984,1.6874556827220708,143.3800442249219,4.458494739596155,1
355,170.26052104208415,8.175593633019343,176.1584556431011,2.6900102364111627,Sandy Clay Bottom,22.590058067494372,3.289414108164163,117.87468854546697,5.049863007115092,1
356,170.74148296593185,33.9088675192842,176.2642408580055,4.430404571367473,Sandy Clay Top,19.534607658470215,4.930390644098724,107.94589757233751,4.477261001998422,1
357,171.22244488977955,6.193008974372981,176.28285802893436,4.553158388050663,Sandy Clay Top,22.632238797344,3.5471350027841417,129.6522406909018,0.7183375910278837,0
358,171.70340681362725,31.35990115730585,176.6022509255821,2.397744170930549,Clay Middle,17.576974240005097,2.702636834071179,275.8896108581326,9.592711042284193,0
359,172.18436873747495,47.31036086412309,177.0182729774202,1.7457250875577321,Sandy Clay Top,23.25522258532052,2.489124069704355,69.41019399719532,8.999657063266692,1
360,172.66533066132263,30.896338004414552,177.05225644750976,3.16557647867013,Clay Middle,31.047086583185283,2.0918322011237005,257.21781906323963,9.83541412733234,0
361,173.14629258517033,22.467646679293487,177.79925774430896,4.605635055275109,Sandy Clay Bottom,24.581401262067025,5.35708301935327,137.2225187604559,2.9654174509010494,0
362,173.62725450901803,33.947969829905894,178.10117506945576,1.4479798505254995,Clay Middle,15.3600017789043,4.089099314632001,180.39984900283955,4.505252670026031,0
363,174.10821643286573,25.62138007211825,178.47275389675207,3.3033496260356725,Clay Middle,23.428880831584948,1.8437322524615518,248.62140841212266,9.332277311479341,0
364,174.58917835671343,29.552755519217072,178.76334463264587,3.3420209904163425,Sandy Clay Bottom,15.543500321816882,3.2216114560678593,271.09413675574285,9.034450770052828,0
365,175.0701402805611,47.36591639494363,179.01939373328332,3.7990086008687642,Sandy Clay Top,34.32486821413596,3.1548014286229944,136.19535501816176,7.64432160937859,0
366,175.5511022044088,22.37461870103484,179.42947546185226,1.0920545830726691,Clay Middle,17.54907918845738,2.3178263581925833,165.46087031877758,5.321157425151942,0
367,176.0320641282565,48.25357537207614,179.51382696523274,3.7212123410693985,Clay Middle,29.153766526612372,3.459784314624858,153.62901620419808,13.70267197114288,1
368,176.5130260521042,45.74077888802287,179.61422950833705,4.5906463429953845,Sandy Clay Bottom,34.455526457841714,2.994447144269114,53.31275837597764,5.162576610252772,1
369,176.9939879759519,13.81060106551834,180.60370417248512,1.3085739899160889,Sandy Clay Top,31.52078103333144,3.0381166747148214,123.98572221466415,6.8887254309150485,1
370,177.47494989979958,8.121258539382445,182.06416002711745,1.5689449621574494,Clay Middle,28.986307502524074,4.825619510045814,164.79730843314047,10.20389608121771,1
371,177.95591182364728,9.535010061984199,182.29781112085502,4.871277923187378,Sandy Clay Bottom,31.789218190015337,2.5046852347733832,152.77340222010994,8.191019319914785,0
372,178.43687374749499,5.819982154319738,182.45567680370135,1.314396287192704,Clay Middle,34.63597386521255,4.388369814849099,230.48230687891987,5.268601047829344,0
373,178.9178356713427,9.249933234016778,182.97208843624858,4.344732920163106,Sandy Clay Bottom,27.42688994507059,4.067923307464207,146.2009043052758,6.591107377801996,0
374,179.3987975951904,35.73530480373606,183.2348332200522,2.7152503540161566,Sandy Clay Top,26.18369613658653,4.056416305520402,172.34411224266756,11.93776418601724,0
375,179.87975951903806,8.203489180710305,183.24769029441853,1.6125398348142967,Sandy Clay Top,27.564762209265627,4.483533057637992,157.40214803309084,4.244124416750525,1
376,180.36072144288576,19.35390336321926,183.33258209606828,4.4183745557263014,Sandy Clay Top,25.653517735231098,3.9677191628804427,235.15653722359264,2.21960307267455,0
377,180.84168336673346,43.019388993625455,183.9619237259948,2.5038736475119947,Sandy Clay Top,27.701782118194377,5.456648016808731,265.74309974674065,4.766131707263678,0
378,181.32264529058116,6.047237108112164,184.49974861715359,2.8166780926836057,Clay Middle,23.996844159451186,4.540110413776169,182.97226975187854,12.75805981076973,0
379,181.80360721442884,41.65108171650211,184.5134835460958,2.1165501622989455,Clay Middle,19.368863657666143,3.9613346311712467,247.3580485487978,1.4259467513595654,0
380,182.28456913827654,17.683464864802996,184.63898003302916,3.1682788314571733,Sandy Clay Top,17.404944530233514,5.233934041294402,124.19667050496265,14.876271493249531,1
381,182.76553106212424,10.317417242974532,184.7703608225046,1.2358574266326023,Sandy Clay Top,16.36681871064521,4.227659542200659,185.34240253931716,8.16094319402217,0
382,183.24649298597194,36.353172441386775,185.32756818391854,2.259866914932923,Sandy Clay Top,20.266315675064,2.8101491150333056,136.30748841749312,14.7742015851097,1
383,183.72745490981964,33.302428105094776,185.3375218745646,4.862355450508794,Clay Middle,15.922471286714677,2.4319271317945708,153.55023139295758,14.091046689081066,0
384,184.20841683366731,44.48624060871738,185.39248990386528,1.6616004471550738,Sandy Clay Top,26.34341559838771,2.1854750354820545,233.10346620316713,6.8469243417426595,0
385,184.68937875751502,38.07819697117486,186.1969991175134,3.4553149904358147,Sandy Clay Top,20.676568940470403,5.5475484564574575,270.41562058317817,3.0575170116197015,1
386,185.17034068136272,41.156641867318186,186.29533797223928,1.963355289011127,Sandy Clay Top,31.490696161740644,4.695609443091296,80.37384777194136,2.556783170820563,0
387,185.65130260521042,17.69155576570879,186.82418751669957,3.980629065589703,Sandy Clay Bottom,16.48481745976773,5.718202971739443,208.65981412184513,3.675841521662367,1
388,186.13226452905812,12.984779470087528,186.96021182780407,1.088931473232574,Sandy Clay Top,19.52702988682972,4.214813125717244,195.53595189444962,10.680976344411606,1
389,186.6132264529058,38.77766382383862,187.0125818445465,4.864194702853451,Sandy Clay Bottom,29.60492294180292,3.6303039667271064,79.60375979398297,4.166954921499169,1
390,187.0941883767535,41.30756326702688,187.15189160275222,2.5420529362263764,Sandy Clay Bottom,26.97616592766983,1.768724200369002,102.97358261002728,5.187236517104044,1
391,187.5751503006012,49.5727313900303,187.79243900930072,1.5622270850590878,Sandy Clay Top,16.289825424983352,4.522390266957133,127.75062368317006,6.78680417951976,0
392,188.0561122244489,23.567795461014192,188.76035717802768,0.8307353629850569,Sandy Clay Bottom,32.54478914324401,4.11993941895704,91.73276770437536,13.7071669382797,1
393,188.5370741482966,21.740813860675242,189.64698267801546,1.2639105728939333,Sandy Clay Top,32.54523525652359,5.955940021144296,110.93237063108545,2.921961926484207,0
394,189.01803607214427,39.938583233389856,189.90005392275302,2.8389827685020794,Clay Middle,21.60816007751548,2.5762145000200936,116.90019971542688,0.1748956338860664,1
395,189.49899799599197,20.336159311385803,190.45149231195532,2.016514293940788,Clay Middle,21.808116866991295,3.8883180987907613,133.91845825976492,0.9954365146347353,1
396,189.97995991983967,46.88407965216041,190.5661890171198,4.229975146471743,Clay Middle,34.78056716700348,4.429308008031327,237.34761320028974,13.581018491033758,1
397,190.46092184368737,43.62857383293553,190.73965581142605,2.4389938564781266,Clay Middle,27.523523431862763,4.400660286340546,192.97805096265017,9.74799532616611,1
398,190.94188376753507,24.304731231875827,191.8729551257415,1.6192142266443346,Sandy Clay Bottom,25.62633041136118,4.025820943267812,296.56166798785034,4.1683052279843205,0
399,191.42284569138275,38.78919805061738,191.87949871993965,3.2771524397181353,Sandy Clay Top,31.76304367103849,4.996176046472515,153.68395674186775,2.740168265066748,1
400,191.90380761523045,38.95442933381071,191.92419228975487,3.680497475984506,Sandy Clay Top,20.705806767146328,2.422415442870674,238.46626845923126,4.484574375893003,0
401,192.38476953907815,9.640574097616968,192.04071742987477,1.2516885855542743,Sandy Clay Top,23.583651867927138,4.765322401234871,267.86710534413345,1.8104742160440737,1
402,192.86573146292585,45.6148808005805,192.05416269748693,1.2542864732974295,Clay Middle,20.355533509766683,4.2888055714489015,219.7446232595105,14.128840363238172,1
403,193.34669338677355,27.736356760153573,192.15426419913206,0.6650214212009433,Clay Middle,30.78321693177463,5.53233800307558,152.966185104374,11.784671998042477,0
404,193.82765531062122,42.190585974848375,192.59164856350424,3.813809067795382,Sandy Clay Top,26.46698691270436,5.312374975651117,238.39865768643824,6.989628535996856,0
405,194.30861723446893,19.402232046377527,192.86524172268813,3.4871203742981227,Clay Middle,28.17650140280141,2.9181616760964895,100.91678444317122,12.98794281621651,0
406,194.78957915831663,45.29854528232902,193.98117323309904,2.6358389408741623,Sandy Clay Top,20.04614499678813,2.7430679623881886,131.8880412950331,3.816927243969161,1
407,195.27054108216433,22.51407554303734,194.8315211846088,4.298767020361387,Sandy Clay Top,19.404506027546304,5.917439957336016,186.67131377482218,10.785096470235683,0
408,195.75150300601203,5.487694316613426,195.0406575871933,4.1255156882752395,Sandy Clay Top,24.767492579658775,3.8726933141186546,193.85234682153708,12.856374235304777,0
409,196.2324649298597,45.74218893886687,195.19082071326693,3.134094639785385,Sandy Clay Top,29.751314981856538,5.578894337614965,55.53536886815736,5.415853803186762,0
410,196.7134268537074,9.10790045537601,195.4295906173212,4.407220762309664,Sandy Clay Top,25.504795150403204,2.23746460701217,286.2785471890022,11.386220237215694,1
411,197.1943887775551,19.36911369156867,195.87574949239286,1.4262854451654572,Sandy Clay Top,15.652913550913372,4.392685116600784,224.1568178043475,4.496578004038209,0
412,197.6753507014028,47.75278851728622,196.0317803473005,1.0036382872897756,Sandy Clay Top,32.37103012640577,5.144370843122638,173.92593755797276,4.552971315359558,0
413,198.1563126252505,47.77732161219002,196.52106147007405,1.7138732518264532,Clay Middle,16.293737870302632,5.76327862313901,283.2818086020771,1.6951519604573724,0
414,198.63727454909818,30.804704965547874,196.78437948971396,0.7568908524019169,Sandy Clay Top,34.11648967441505,3.018030634576606,159.77389131270712,6.656864892990041,0
415,199.11823647294588,33.43267454764097,197.18591317297137,2.890262876004644,Sandy Clay Top,15.502839165545454,4.762415264658236,295.10889256759293,10.97270740681159,0
416,199.59919839679358,25.18004848902439,197.4723758705169,4.7147256153273265,Clay Middle,28.889009122614176,3.9246585406782857,178.07118931087126,14.109290003012147,0
417,200.08016032064128,18.194484726412902,197.6467758581481,0.6770459330082934,Clay Middle,16.644141274235633,1.772830167299107,78.57144249949486,9.096575179743532,0
418,200.56112224448896,19.789904541646216,199.1294094687242,1.0494946130451206,Clay Middle,33.21353158870279,4.604998817890245,241.2002431148193,12.96071951226251,1
419,201.04208416833666,35.26333052346673,199.8505367205905,2.534895627275459,Sandy Clay Top,24.288664724510856,4.605434512070295,219.72443126946013,12.355170274424383,1
420,201.52304609218436,38.8568538246956,199.92601396965202,4.702437578875572,Sandy Clay Bottom,17.750475496340307,5.687730621809417,243.2466803263967,2.682811489331685,0
421,202.00400801603206,40.621056967663186,200.94026643351168,1.9227024723953772,Sandy Clay Bottom,21.816313995796932,3.737906007760376,287.8605071814203,7.338679690798209,1
422,202.48496993987976,40.53281642575492,201.27442659834264,2.782556639097766,Clay Middle,18.296493506935242,2.536129143197316,244.12232566275452,1.8421606793283332,0
423,202.96593186372743,9.104274637191066,202.39919634348752,0.6870778657267644,Sandy Clay Bottom,18.4116382311418,1.7005372055190562,202.8341505541617,10.264082107268361,0
424,203.44689378757514,27.248913711616165,203.20355357045247,1.1675444043293999,Clay Middle,33.962166403428846,3.3703898400865757,264.3272255902102,14.253505056866532,0
425,203.92785571142284,7.590144200748993,203.48043188008177,4.939835553314811,Sandy Clay Top,23.904922245695765,2.8586251503487583,218.31160983863288,2.142632925373472,0
426,204.40881763527054,29.7287997045681,203.49179467482054,4.843034133962205,Sandy Clay Bottom,30.77604527810719,4.92489737710744,152.02976420648076,11.034858648957865,0
427,204.88977955911824,24.868872561801965,203.6482449487088,0.5222299142048432,Sandy Clay Top,27.792111223553636,3.0942049417847097,271.4049410604433,9.520348447931129,0
428,205.3707414829659,44.94668822412349,204.0382888265487,4.783153034404576,Sandy Clay Bottom,28.528527246767844,5.7708203834167975,105.47511519609321,8.795715051420686,0
429,205.8517034068136,20.79117556484354,204.54013749251595,3.376039720169752,Sandy Clay Top,17.63386876944077,5.830395913445029,228.66031872718105,5.912791496856254,1
430,206.3326653306613,10.268015739242264,204.68926483248043,4.4056323253400995,Sandy Clay Bottom,19.683688936309714,4.294088655979686,270.3908637351892,5.391461551531807,0
431,206.81362725450902,11.434625692377614,204.7643020418958,2.546329350352366,Sandy Clay Top,30.73500670308874,5.678971291566973,232.82912992582408,0.7742129163814291,0
432,207.29458917835672,39.26797842728625,205.664995585477,2.820182128606626,Sandy Clay Top,34.41532412949566,4.923844550315231,224.31885476346423,3.3468397529550007,0
433,207.7755511022044,32.81981284923175,207.7453076670706,2.699809611156141,Sandy Clay Bottom,20.253512851973035,3.9608683843880677,238.15957351795902,0.3261355460737208,0
434,208.2565130260521,9.550520425525562,208.11825494055662,3.5008891589574693,Sandy Clay Top,20.431375295020796,2.3113857094025017,166.2638120751611,8.763114873172105,0
435,208.7374749498998,8.784806275174883,208.21243237238667,1.128430646403408,Sandy Clay Top,24.457942656218098,3.5636907458122797,268.5426705392565,1.677213214580842,0
436,209.2184368737475,36.543610915660395,208.37137060825114,0.6348811544270507,Sandy Clay Top,34.67680625710876,4.023935085131779,100.8591187840228,13.107988971042769,1
437,209.6993987975952,8.274335286388709,208.38065155195653,1.8856847371603591,Sandy Clay Bottom,20.37917891652942,5.387827113307546,81.84660400008482,7.8948310083877615,0
438,210.18036072144287,41.98370266806603,209.6090958158033,3.6710634323149103,Sandy Clay Bottom,23.139438192685276,3.666000194410492,121.37719502962788,10.525379644974755,0
439,210.66132264529057,36.780900222042334,209.6717363377264,1.4083405345532676,Sandy Clay Top,32.829600312470134,5.539536027050805,182.8943491937483,6.221770668423397,1
440,211.14228456913827,8.66069512888549,210.10135667216048,3.530445949962128,Sandy Clay Top,15.058420652427241,4.53457040560561,177.64044885233454,8.452639154115625,0
441,211.62324649298597,8.817697133833637,210.26149733646187,4.864604207482717,Sandy Clay Bottom,15.795319299771391,2.116495783741521,255.14968941914665,14.145621736802795,0
442,212.10420841683367,49.3987810325529,210.66541509416535,0.9225532210523828,Sandy Clay Bottom,27.081433541424385,5.9774161619629185,151.14216410100437,1.3327371903926946,1
443,212.58517034068134,21.842185809025416,211.19235941115838,3.526709532013068,Sandy Clay Top,33.14760329425694,3.872546973392607,171.08610657287716,3.883672801663073,0
444,213.06613226452905,21.678896618010093,212.07757900736956,2.4968759868705703,Sandy Clay Top,19.777133208038553,3.263362333840855,53.34192081484891,11.72182607096711,0
445,213.54709418837675,41.575980526587614,212.19318027112183,4.406640144698774,Sandy Clay Top,24.39283549361418,4.466011940112869,152.43480911073476,1.5711843825517213,0
446,214.02805611222445,47.62618598227364,212.1987086359377,1.2971740525132365,Clay Middle,24.009306033156363,1.9900199129146758,211.94355823758553,1.2273504481712518,0
447,214.50901803607215,49.37004787202919,212.27231267128138,3.61681678501774,Sandy Clay Bottom,24.459426921910204,4.364423910390094,53.87708265664804,5.486966841435175,0
448,214.98997995991982,38.902018336652375,213.42369843570796,4.271518803416496,Clay Middle,27.450393914594905,3.7420620022467284,120.22049129656094,1.4733025812392415,0
449,215.47094188376752,21.93168134889121,214.45899911173453,4.750763987633104,Sandy Clay Bottom,24.394875259813674,3.3300333149936243,101.98908982234748,8.817668788872426,0
450,215.95190380761522,8.757532251440095,214.91392126683277,3.5746161273034063,Sandy Clay Bottom,23.949362826449157,5.788590095305047,60.496357227397056,3.4715012371673377,0
451,216.43286573146293,39.97161121673466,215.37271312608544,2.737286438037923,Sandy Clay Bottom,24.485768408625212,3.8514287252942396,169.81502247863438,13.445899651670647,1
452,216.91382765531063,30.128191238111228,215.9195802407892,3.2803125809054623,Sandy Clay Bottom,26.81734882542083,2.486028657614723,95.43082330703913,11.774151204594325,0
453,217.3947895791583,24.08999041611393,216.01599125510847,4.410072430154232,Sandy Clay Bottom,25.74014976702717,3.565335657197844,235.77038490784503,10.525607570882196,0
454,217.875751503006,45.78594732926312,217.24509603549413,3.0677438598747337,Sandy Clay Bottom,32.082719953010084,5.637243320577027,261.98197094083713,9.292466008029079,0
455,218.3567134268537,10.00388670377681,217.5164008526673,0.6367417686357659,Sandy Clay Bottom,15.989937069873331,2.2924296209876758,186.39629566728695,12.965639382087804,1
456,218.8376753507014,27.168129693088662,217.7579562523312,4.6892691297814,Clay Middle,31.66634142946025,2.4628066740970658,295.4268356302854,3.4236247169870775,0
457,219.31863727454908,5.510914014533858,218.12381471864256,3.602870379642025,Sandy Clay Top,31.87849225223448,1.5586330549068768,162.61964286764885,13.109321757186992,1
458,219.79959919839678,26.08972888973568,218.14786705078856,3.5443102359976093,Sandy Clay Top,20.698160430619218,1.5638552222809523,178.34205255622888,11.86343524651838,0
459,220.28056112224448,7.5336474056826805,218.2387979033132,1.4705381857897273,Clay Middle,24.257039100317012,5.232262321313307,297.30443848943753,11.247596313176514,0
460,220.76152304609218,10.346806232063237,218.9085674485252,3.4649846160469573,Clay Middle,23.77076977074871,4.794551730793302,107.88710899126221,8.462709603316368,0
461,221.24248496993988,10.288681104969719,218.9517815863611,2.272389825443713,Clay Middle,19.370196687082604,3.0976847540338124,285.6364849192263,3.7690379984619415,0
462,221.72344689378755,34.21446359522286,219.41388269585366,3.4305483966867145,Clay Middle,22.93593694172633,4.642400207524077,60.70938877977831,6.410863948279255,0
463,222.20440881763525,38.57201956694405,219.55463271265387,0.9796686363859582,Sandy Clay Bottom,15.887755443417088,3.278426668394866,161.5967225657987,11.924202752628144,0
464,222.68537074148296,31.251594429372183,219.80120384111646,3.460303870713662,Sandy Clay Top,20.55644145563469,5.788035581990224,67.50087803326645,0.5734994169241342,0
465,223.16633266533066,48.29776468135439,219.97152993709352,4.997361765968,Sandy Clay Bottom,31.33364350901436,5.851737066417157,232.30868572841075,11.752556462029998,0
466,223.64729458917836,21.86917607856668,220.19130417595494,0.7169541748725021,Sandy Clay Top,20.69124603525795,3.267571991142045,202.10223397000445,3.677054033264741,1
467,224.12825651302603,17.857043882683733,220.82608616927428,4.897283828995928,Sandy Clay Top,31.36413337496495,5.343998578533906,226.6585658668991,2.250207090751885,1
468,224.60921843687373,44.086960768525714,221.00237193907705,2.3310858232529177,Clay Middle,25.63198929208862,4.978900687638598,143.62009999200424,1.8239496408865024,0
469,225.09018036072143,15.061812733375369,221.4201937044299,4.418390526517666,Sandy Clay Bottom,32.597253547223204,2.894999717273052,142.37048350784508,0.5060251780671452,0
470,225.57114228456913,48.345014274827506,221.74337359777502,4.02073467826223,Clay Middle,26.495591085288304,2.5441792300549766,61.329819740223655,7.901438629799648,0
471,226.05210420841684,5.546951361041735,222.28820655932137,3.051573174440005,Sandy Clay Bottom,15.593364461294797,3.5620559267677523,137.48623488240995,3.3520721031365697,1
472,226.5330661322645,48.64454720184376,223.66916738307785,3.8230214416309694,Sandy Clay Top,28.508404150941786,5.016069782764828,282.32210056551486,14.84253331011651,0
473,227.0140280561122,6.9421960377759255,224.32862001870538,4.4533200258560655,Clay Middle,15.897071360471372,5.820755031279354,144.80663429511225,8.659107662495867,1
474,227.4949899799599,45.1014401164132,224.4496178253274,2.3186314474296483,Clay Middle,24.01194037966268,4.936105809899576,257.8419265554925,2.1544905134045553,0
475,227.9759519038076,28.746549908883495,224.46545766473955,1.971649227034574,Sandy Clay Top,33.58853388946228,5.3484314325826645,260.58137618748356,10.362561858089343,0
476,228.4569138276553,49.68341582536851,224.61754231574233,3.5041702350361312,Sandy Clay Top,18.304078786757003,4.213789377767324,143.31028909480847,13.476379140994908,0
477,228.937875751503,8.320845413092949,225.0695726416789,4.135306738735664,Sandy Clay Top,22.797447058830883,5.259335238789566,207.99717009904725,11.203174481007254,1
478,229.4188376753507,29.923442798059437,225.09597028072878,3.930283106494771,Clay Middle,29.597206176969568,5.029893861015379,73.84290056826465,1.2389539294877703,0
479,229.8997995991984,48.61861410285945,225.43892325874188,4.090161419863855,Sandy Clay Bottom,32.64517112189695,3.1964349386682605,75.91964518356912,13.448674299770627,0
480,230.3807615230461,28.539402987656697,225.89313767873566,2.4601249166581987,Clay Middle,28.41886009485016,3.983956359543245,62.16441591542833,11.929547849313474,1
481,230.8617234468938,33.32293871608681,226.0965536177047,4.180253972787597,Sandy Clay Bottom,20.163465083823382,5.121389048953627,195.25377334377737,2.458728111573654,0
482,231.34268537074146,36.308691004307775,226.83337859727806,1.040940749167738,Clay Middle,28.492157058324324,1.7072553038548037,156.51774440652426,0.8716097421189712,1
483,231.82364729458916,25.454347914549796,226.8897380546604,2.950200940823823,Clay Middle,20.9345528220818,5.1363567706012345,187.00808916606002,8.403927572183196,0
484,232.30460921843687,33.24011360378286,226.92879330755653,0.5259139722415471,Sandy Clay Top,29.368584596374703,2.3004965582206056,180.26829762709696,2.424933588965656,1
485,232.78557114228457,31.29414403653951,227.58011701266472,1.9606362345512163,Sandy Clay Bottom,34.08066255170081,3.8160762770464753,137.55074777268257,12.535405193669554,0
486,233.26653306613227,45.552110472094505,227.92220212599625,2.1490769069212905,Clay Middle,29.427869022125765,5.137239478001719,219.36835370586823,5.439186384407939,0
487,233.74749498997994,7.045087115365604,228.5052234538628,2.282777112241649,Clay Middle,32.25761005824825,2.642194851705127,239.6254702290977,13.702097426574973,1
488,234.22845691382764,17.643343531650366,228.79053545342725,3.62960243010438,Sandy Clay Top,15.042076863517668,2.6061334768776883,53.657064719418926,8.528753764900985,0
489,234.70941883767534,47.76851678344514,228.9319835803065,2.2485114557165558,Sandy Clay Top,29.35144249463189,3.3124397930801335,101.81057494221957,2.8218185251710555,0
490,235.19038076152304,45.06187027509124,229.7868954295921,2.519121301801388,Sandy Clay Bottom,31.591751137305007,5.525892589099356,228.30896702083422,2.1800231236610217,0
491,235.67134268537075,25.504553875357082,230.5901562115722,1.5689485889344736,Clay Middle,15.811174750893628,1.5019925164674355,146.65504315845857,8.689439319610534,0
492,236.15230460921842,32.90596690106915,231.18338062142678,2.17963306233203,Sandy Clay Bottom,32.43195454576461,5.556223934888707,215.62098673540206,11.452065816750414,0
493,236.63326653306612,17.48215323415097,231.3422074289208,1.5227133226841816,Clay Middle,20.13388456620092,2.192131610887235,136.7406649336396,11.744434151358513,0
494,237.11422845691382,13.465452187569259,231.78828786878253,0.8293816569579964,Sandy Clay Bottom,28.305842039561107,5.95538869230367,147.68878808240927,4.20878532617509,0
495,237.59519038076152,25.8664282222992,232.01219285657245,3.2155186702162006,Sandy Clay Top,31.007097580468134,5.7968114686731065,89.66971842242123,3.1432767077912955,0
496,238.0761523046092,20.900850261172376,232.06021822387578,3.506957593497573,Clay Middle,28.25329026118711,3.726038353160775,114.55775491654,0.3496689369364979,0
497,238.5571142284569,31.264525033289242,233.3065681456446,3.2877065570432653,Sandy Clay Bottom,16.845695841465144,3.8072411151568266,201.3529393768968,10.220067352897424,0
498,239.0380761523046,8.498058663424317,233.38013337005435,2.585723197102576,Sandy Clay Top,26.926430377207367,3.666972031241344,158.2907778287916,1.240867050659731,1
499,239.5190380761523,48.847766344977494,234.88037869661574,2.209036010806534,Sandy Clay Top,25.99167313444287,4.359496405467851,243.5756707361488,6.369341906312294,1
500,240.0,49.37948350158213,235.17567920301119,4.385001423073214,Sandy Clay Bottom,33.00642536148543,1.9082476600571896,263.1462387345857,9.065064243872612,1
