Sample_ID,Depth_m,P_Wave_Velocity_m_per_s,S_Wave_Velocity_m_per_s,Extensometer_Displacement_mm,Pressure_Cell_kPa,Loading_Stage,Clay_Type,Undrained_Shear_Strength_kPa,Plasticity_Index,Void_Ratio,Failure_Mode
345,17.478859381210967,1541.9646952533772,184.17335857715204,-23.865473917347522,70.8086224933086,4,Mudstone Formation,105.78308268777508,52.37079165855508,0.8441277838321238,Heave
346,29.86422457040443,866.9910579392297,217.86999017377673,8.199877912932621,51.24816459460641,4,Mudstone Formation,76.1059627852762,35.90922712227418,0.9843330120157884,None
347,27.345441775975523,1771.7723381907633,519.8390762976799,123.79182100417924,267.73247482847705,2,Keuper Marl,119.26839872144177,26.66352512644629,0.8263011477573978,Settlement
348,6.645518163393174,999.3799222917531,495.46151008318355,130.8905623124988,42.57181827804107,4,Mudstone Formation,149.03770341561582,25.675971523950874,1.144820794380054,None
349,1.6848602970993931,1487.903434445646,447.67608941819805,-49.85045832589379,151.47258394504198,3,London Clay,105.67450854287017,52.18022821472595,1.1611541111098655,None
350,7.669172813860846,903.4605620735579,407.91306151947975,68.82727829551025,372.29848798153796,4,Keuper Marl,26.559224180616084,21.897855558954365,0.6891722627988124,None
351,15.826909469982596,937.4302785936455,430.28681516181376,93.86012180502271,482.2160897839904,2,London Clay,33.5931724180644,38.185298328072726,1.0221443010199143,None
352,5.1478910119557,874.3247209262753,520.0436571876169,73.74939649152125,358.9352902759643,2,London Clay,134.530531025912,37.221002722508786,0.9910411066145517,None
353,5.023792335539655,1378.6134307662176,151.3497364400528,-33.66404702672921,496.3127742264351,3,Mudstone Formation,88.574472792574,44.5848673861198,1.1143716733638618,None
354,13.877806413154593,1121.2768260899916,319.46070318635395,-6.455020240219554,349.16898563970136,4,London Clay,127.2288307214462,34.96971630099099,0.7583549121661626,None
355,0.9980391350807527,1715.6671670525536,486.8818184476622,0.06805347627720693,146.89723532716374,4,Keuper Marl,131.3596037092404,25.891426428325367,0.8243785497582338,None
356,3.6566424759681135,676.3354748011571,619.4404641378701,116.34492626101795,336.02627025268094,1,London Clay,140.5976903949375,21.775859985263143,0.7326194508652593,Settlement
357,12.475840182238427,450.8440981251665,263.2018500570076,42.6398872617841,351.0783825984519,5,London Clay,143.47779671322755,39.83275214023567,1.0803015354397645,None
358,1.8938972762389938,889.8922276488228,505.4727629618314,47.365642388247366,185.8634923082303,2,London Clay,92.12735354542981,43.75963027412932,0.5837618522897075,Lateral
359,11.90265169366588,1225.069061470164,614.3987945257581,136.9786093109017,8.856925304694506,1,London Clay,64.3326223932844,37.780851147281304,0.5917672625939557,None
360,14.220187978453353,1591.1984053732426,439.007977644038,77.4171777709431,351.59989238774347,2,London Clay,145.0424336652398,44.53405108484779,0.6980840828616638,Settlement
361,13.537998422193432,819.2953300204915,167.60273688553318,129.73354031053276,10.85004763777081,1,Mudstone Formation,91.16283278015928,20.660848097998404,0.5842742656818809,Settlement
362,26.075245722092617,1280.6801266866923,442.0243030026639,41.30177106830659,315.59403903003556,5,Keuper Marl,28.352853984099436,50.298807797725416,0.8488054691319367,Lateral
363,15.901873651551973,825.2980215348285,342.68917703369954,-20.112748296341152,81.80824437127754,1,Mudstone Formation,103.56095150778245,38.29582033634012,0.5075920851964019,Settlement
364,14.039413874341301,1225.8293744916873,754.2722450058634,135.98711881481714,282.8017638740217,2,Keuper Marl,96.3990175513514,20.073757075703888,0.6561489755232442,None
365,12.321277361749987,1627.2119205459765,230.99870069091278,41.74102313350765,251.9565126903,4,Keuper Marl,136.45307347631177,33.4770081682294,1.130755758780472,None
366,24.528701349134586,647.0364633891136,574.1093710797008,-13.673715624235626,6.756821153091286,2,Keuper Marl,104.91433459051562,48.79166951463646,0.7273803841534368,None
367,26.851698119994992,906.3624631605587,184.26784811742576,10.479148060784446,181.43290849755172,3,Keuper Marl,65.37681518000167,50.9024877381264,0.9985869731948074,None
368,25.597274075913525,1789.8977946446198,440.0107845782527,-39.83948206221155,300.54558369815135,3,Keuper Marl,145.60934434175664,25.58598019995046,0.49076975336525924,None
369,20.206397343941724,1602.8355423741912,510.0866666930524,43.66011829127703,424.3032759493899,3,London Clay,124.21053317766436,43.45063298841812,0.5980516065134277,Settlement
370,4.120852379060227,1146.959786844303,343.6707053559626,120.62563438204731,444.32105691825865,3,Mudstone Formation,101.95429038957606,18.99940989935107,1.045876496960295,None
371,8.306099084760367,1074.9413877814131,445.7991630882499,136.71609120133786,241.92498501661163,5,Mudstone Formation,58.080276442405975,16.34183485648631,1.0103943490317553,Heave
372,1.381891910459323,726.9005734570214,256.3099664446218,136.52044150072874,364.21124364971905,4,London Clay,68.56023852085842,37.415958152797714,0.7089247348750569,Lateral
373,27.92472224970342,1075.8141415402943,347.6805021542235,-24.95399487425065,158.22728826672883,4,Keuper Marl,107.09609013256537,42.79310317312503,1.1635175216267792,Heave
374,19.823955890727312,1572.2722474199206,553.719111191632,26.41077650221139,171.09320287932871,2,Mudstone Formation,29.357506400231824,46.831469247060085,1.1285144126676363,Heave
375,22.390886529397246,1327.7617699166708,346.1700363097508,-44.35424806985873,97.23175959115687,1,London Clay,53.36847691453425,28.608649538213385,1.1698405992897918,Settlement
376,9.347152187466868,735.0660422669798,734.8330009657666,121.03306899429455,280.97405499661966,2,London Clay,112.80712134155775,15.26101641715548,0.7423317521502283,None
377,25.369605668320272,602.1958815802994,558.4645224666433,21.751152404254753,157.28207546368262,2,Mudstone Formation,82.40240627980072,34.18076948445415,0.5579788669485464,None
378,7.788098511254356,697.8128054952437,435.1218619833899,76.22340557844696,42.18544821925252,2,Mudstone Formation,72.31116342587592,15.63414181494268,0.9013269112730727,Lateral
379,0.049312713373490524,554.6388020892398,175.1920081102186,92.97968761545772,342.50304333158937,2,Keuper Marl,39.689490912053884,18.679380426831997,0.9478185266233587,Lateral
380,11.292448875620819,443.4610440355739,474.7064178830363,35.968933948631076,353.8766038026991,4,Keuper Marl,77.44037448210524,28.067560901269935,0.500353427560416,Settlement
381,17.122844428772204,928.7042616630824,647.104557381308,11.288467310048603,179.99620938952893,1,Mudstone Formation,120.1899561988304,32.486881982407084,1.0291864274367248,None
382,14.361145738965677,469.94940659740155,322.61243870806885,142.44258202318895,38.3616997280114,2,Keuper Marl,54.32166998934609,26.178777649185943,0.41444817580796844,Settlement
383,25.86228427729791,557.8688365906565,674.4028202716987,142.89764500477085,213.14885870171295,4,London Clay,20.701810483878063,38.274610660188316,0.7861827099814267,None
384,3.162158578685008,1120.987026509229,313.67439793307295,7.887273606004385,221.16772902510772,2,Keuper Marl,106.90563714962776,17.213991568723806,0.6648130075959159,None
385,16.614703219011766,546.8989105493621,685.4351521680203,45.92501934889161,334.3354424489465,3,Keuper Marl,146.44145857623184,20.78318840958339,0.9922424479192672,None
386,15.389380494627222,395.81965114635426,205.42442204759033,144.56883173200447,157.70819562934173,2,London Clay,98.88745326651578,42.81033603021734,0.6502085819374528,None
387,8.441789465164891,776.0832750418278,713.0194107648692,-49.026318468899355,341.2996398906527,2,Keuper Marl,35.589841660526915,20.685634143916708,1.0614456902248262,None
388,24.666843377310318,630.4786479329513,474.4711931066648,32.535649675829845,435.7442708786942,5,London Clay,61.6953020048075,40.5910080628169,0.8759627910246484,None
389,22.58545967646619,1072.957781991565,342.7494332531703,-29.908490063806315,118.74302118109992,3,Keuper Marl,132.79340991362903,17.187384830134622,1.0351146894096575,None
390,21.98577561995493,453.55062687481393,322.3236127698467,51.83159311252052,489.4597780599499,1,Mudstone Formation,50.233849653387715,31.295291164765615,1.191472510271699,None
391,26.285774348086683,1427.6561815244672,430.8068633047357,-45.06600909190257,193.1840685684035,2,Keuper Marl,99.00046745468904,22.096378804847294,0.9433266765948455,Settlement
392,21.683538018645635,1659.350279152708,799.3821737673692,31.379686278125575,133.62934257353086,1,Mudstone Formation,72.34725707301972,19.385451301407457,1.1879602530893152,Heave
393,6.955238751441794,1415.1527609342916,293.2128057344287,-5.860185042932976,210.75559125514525,3,Mudstone Formation,47.019683784554374,37.681311340049106,0.4230690615373643,None
394,21.166881349490733,1099.2405561020914,217.09082177134974,56.66167249174816,47.19873795192958,2,Mudstone Formation,125.74289616340836,52.13343088022487,0.6705119907870467,None
395,9.231084401695316,1591.0017326833276,530.2728596671302,149.19872982013993,62.85295325605783,5,Mudstone Formation,116.56806594053974,17.191481916941953,0.4862826116498473,Heave
396,7.2652395104241165,1342.3775696722612,467.5526031861671,110.10722102534953,207.2170234841657,4,Mudstone Formation,106.0068385747045,31.862169928721368,0.6098439451075517,None
397,2.1901077869888197,315.82668367528476,490.72757619114975,119.12841832488428,381.22226096955,5,London Clay,50.72375673493765,43.301417509817746,1.0711103193006195,None
398,22.3208574104303,891.1352291617546,583.508021412191,77.05299747181617,450.1561197872455,5,London Clay,32.72141035313851,33.507513267513076,0.4258586122608723,Heave
399,21.330028858494337,1576.4278491102,323.64364541592204,-41.688030345548285,332.4089953581354,4,London Clay,94.90071287737561,47.25983784420981,0.816146348585915,Lateral
400,7.034984330222812,818.788286962904,741.9322469995275,-8.640464791171176,52.609777619084866,4,Mudstone Formation,91.97811836012633,22.185812634565266,0.8537029660258983,None
