Date,Precipitation_mm,Temperature_C,Evapotranspiration_mm,Soil_Moisture_percent,Pore_Water_Pressure_kPa,Matric_Suction_kPa,Embankment_Settlement_mm,Crack_Width_mm,Alert_Level
2021-01-03,3.0029236352533224,8.93006698689443,0.3670941204231404,21.91811955525968,147.45894299925223,135.36950958234104,36.18348805322856,2.3633236845153567,Green
2021-01-04,6.658177740798461,10.634089053533543,2.245881980781672,24.478212417770166,140.0364787463338,53.75778685660859,36.151271167488176,0.6530754215312962,Green
2021-01-05,3.0350342966843353,14.96832478047099,3.1750953503593733,15.076906927003808,64.88819664127988,67.0107154973661,36.17730574919568,4.411941956555564,Orange
2021-01-06,3.183739548495867,15.962202261071397,0.9529713528631895,11.321450084876494,118.64167567991271,84.31422028678848,36.414977152597466,0.0,Green
2021-01-07,0.8007890204502098,8.797638683977816,2.8899430568138573,15.673764492942066,2.2988977439743365,3.0765448134491225,36.674333852688484,0.0,Green
2021-01-08,5.324197232614262,9.866614426814557,2.6682430905884353,30.37308285509723,33.207399322178006,275.0831676508528,36.68600940731443,1.4398422297918245,Green
2021-01-09,3.74969380007938,14.114492900920554,1.0413259426735237,12.467310317536192,-13.205647851233259,205.82879747504367,36.59521721378553,1.1717557083397083,Green
2021-01-10,5.732633731341593,20.45008682010113,0.7060515463872663,26.651110916709815,54.0205285258496,206.88519473534126,36.83912399265198,2.6342522791228236,Green
2021-01-11,1.5701118616718475,17.291060579343707,3.794811448093187,14.392359637245,49.20028601433306,171.69918414273639,36.88996072778201,1.3211038766245542,Green
2021-01-12,1.2274817650382805,12.942963853963205,1.6129322307481686,15.870675207412582,-7.437354807686724,206.79324244831776,36.92174615016599,1.738069418062973,Yellow
2021-01-13,2.746900502652615,6.564349470653869,1.2202026692112167,21.79233649800096,84.56033874321952,294.55876496209095,36.960546022041434,2.9923327087972886,Green
2021-01-14,0.45647260446549953,14.200606162911424,3.6893917640299434,13.02476008161194,-26.441940894917494,115.54810129034799,37.02682459162849,1.2815471991633336,Orange
2021-01-15,10.047700215648135,15.1759288758775,3.68034346011491,15.196105083466385,-37.66170978605776,213.75767606296913,37.07813124029046,2.3591879740636443,Green
2021-01-16,2.674636204475075,13.073693387631055,1.3820082816811459,20.46857234354062,26.980993732477216,107.85870131325846,37.20470359994388,0.0,Orange
2021-01-17,0.20470165982942176,11.801687620064397,4.362842306259268,19.890070164951005,31.964955556940993,256.2866396240478,37.13627971134316,0.0,Green
2021-01-18,2.1790119063192477,14.962737378408367,3.441250825361712,32.47814457027196,13.948121305297235,257.4085820670105,37.42489578906656,2.7620695072775714,Yellow
2021-01-19,2.9051583485492447,11.789102243890664,1.7288210891076905,12.24346915379273,1.5893275156500835,270.6799276270455,37.69947620285542,1.2420449507545022,Green
2021-01-20,8.63983974764543,20.363099475007697,2.1374482509232946,35.8135220699903,17.755269001906072,1.6389972725635027,37.97323886150162,1.3385884495378497,Green
2021-01-21,3.4564835682954684,19.425040438097593,3.633548429653089,34.48696512218365,-17.3248852095794,89.45743349882845,38.22494991113439,0.0,Green
2021-01-22,0.8684317613097398,16.976743068097306,1.05791916447746,32.979749190758156,30.690493826575477,40.17730536047882,38.38908043200708,0.18261957130208506,Green
2021-01-23,4.3512037445055,15.399444525761572,2.3438039623761204,19.281170873893977,130.92067470348874,136.19585936704703,38.37752385710645,1.5734094257719602,Green
2021-01-24,3.416037095071458,13.276198927911402,3.267791711290498,34.686453566223626,-5.114623758232348,148.63489280378934,38.297317251965005,0.3978009570609613,Green
2021-01-25,2.819606351321193,15.319741212561935,2.697492740043566,15.484062408678424,86.89022087007007,76.77121284889665,38.23704567787771,0.0,Green
2021-01-26,2.469364871947099,20.424401723348915,3.0416417295224663,13.732276175650847,-21.64309792043213,217.03394761352112,38.26664267806395,0.0,Yellow
2021-01-27,6.348680308748162,18.2358390914729,2.731062497383898,11.34869000468462,20.781324802046157,80.9309151566908,38.368195888262264,0.0,Red
2021-01-28,3.33827495285224,16.363242771927027,0.9961372189501005,38.17931089016727,14.234956109051254,256.1674125850076,38.665497116736184,0.322112765880616,Green
2021-01-29,3.178450954977604,18.645264078082608,2.051026724863107,19.240326931158208,137.40587888166556,53.297810442536054,38.73967451345403,0.44696927361474936,Green
2021-01-30,7.387851877612059,17.630198351071595,2.6599274773877286,37.52853640533718,35.59641116036178,110.17058842958508,38.84953294965058,4.1367535104953355,Green
2021-01-31,5.851972089957069,17.30103878107537,3.9003137117297304,18.178406845579893,88.09318875627679,186.6713275272915,39.02759584852581,2.8483486992874307,Yellow
2021-02-01,4.363939497085627,19.1715149748078,3.269521185847713,37.22697878009049,70.49256179426587,181.60052113897598,38.99988943670493,1.5938396138202675,Orange
2021-02-02,1.8537866413652646,17.89727148785551,2.132954725929674,37.117871585382645,-21.793984943047718,23.40873360154305,39.27302023732984,4.724783936407572,Orange
2021-02-03,2.6038070384074503,19.036916094331673,4.871999160795728,37.71028135032139,137.90809020612366,253.87758365728448,39.38463407966693,0.7689143254495487,Orange
2021-02-04,3.093517771091345,17.059171577641003,0.5389776083986259,24.884603178525815,19.173858371152647,179.41948002893255,39.39513661790764,1.9509685354276631,Yellow
2021-02-05,0.9799633179718437,15.925023550104036,1.034024342774842,35.97838860396676,-41.048328843270056,260.9578646121505,39.66918021244317,1.6576273060845217,Red
2021-02-06,2.2126364226378303,15.153911455343314,1.7065630501583202,38.5229768850196,10.088741368837532,260.2906734683606,39.81936045986675,1.9450910351048223,Green
2021-02-07,3.431480301761804,14.906045878215538,1.1428603849395507,19.738508256915384,17.12674517646522,163.7756071125093,39.91283635236643,0.0,Orange
2021-02-08,5.0489816454233925,12.200580971039631,3.1272099840300567,22.566232170476653,-31.45093452425456,273.23443719343135,40.044898716350744,0.3911248464894508,Yellow
2021-02-09,4.899104302293748,14.386900966761916,0.19775364668127626,31.57720562007232,73.99548127598857,254.52233964403678,40.24421960391283,0.0,Green
2021-02-10,0.6360474575397747,14.405267978263609,0.8871839213670796,19.010794651699026,19.35284110830908,287.4368833685313,40.20603480539001,1.8153152042076344,Green
2021-02-11,2.4776922459289614,15.809348787190473,1.4667361882930219,32.61427926737977,75.82692126619418,255.1495195678219,40.451966977671304,1.00665483916639,Green
2021-02-12,1.6652255703229644,22.120090121565546,3.4167288753965823,12.216764356406017,-48.651887282186564,246.36115530034485,40.73576970179059,0.0,Yellow
2021-02-13,0.5051425335395482,17.06103177177363,4.37932441290564,25.704951528656267,146.4096797981505,140.80814420307345,40.86256956249062,2.0271043937257835,Green
2021-02-14,2.9777781077683287,18.357735697879598,3.9924588527652722,13.669404522512355,-15.896728291063681,63.60931811337832,41.03547790120966,1.4334729083992854,Green
2021-02-15,2.1893189339237376,18.549439286968045,0.9104046662512744,18.79970429310029,81.86619734098727,273.2126199226458,41.27941129354816,4.408454988985923,Yellow
2021-02-16,3.3442166747608955,22.587567543360336,2.8270287922053456,17.75876177459416,93.1568606559031,216.7647559338227,41.329335546114756,2.8540268896996714,Green
2021-02-17,4.932296495105435,16.19168371660259,0.1501132267234362,35.16796220687998,-15.678330050504783,84.52435925955608,41.62646826406772,3.225673487098912,Yellow
2021-02-18,4.3333756862859,17.3427321416126,1.5526838767643059,15.805517662185924,-27.657543579516286,102.29871682669275,41.79866881179048,0.0,Yellow
2021-02-19,10.997241372097719,17.781774332874512,4.0299189741416335,34.253437604773566,-19.484561631038268,205.82355355716618,41.86826829113367,3.2364486391621816,Orange
2021-02-20,3.7398209985910666,21.59824010318781,2.2833285687166978,33.81881037723766,-0.636348831011091,143.34519250610126,42.039203481134315,0.6102072149830275,Green
2021-02-21,8.417347413601824,22.307378524557052,0.7497066113791728,24.966491666716898,-16.353576401418238,24.444768553910478,42.14787549413969,0.0,Orange
2021-02-22,1.2854386316268882,19.783375972868853,2.1927669074415634,17.01529766788389,84.79988539121632,42.4343837236971,42.09253212275504,0.0,Green
2021-02-23,4.284852182676993,22.14102776583691,0.9901646273111414,16.80689019868668,34.166640745213456,223.69460505369335,42.31087824466277,3.626740502355989,Green
2021-02-24,1.8332480000622808,19.05604527906191,1.965957289319814,23.947739413475432,57.55831890307262,98.57085854454925,42.43662847676394,0.4308535094420418,Green
2021-02-25,2.7146986138303895,18.084078733462785,2.439167363739217,10.26427022180549,-40.53264223816835,152.29482852061176,42.6549666999135,0.7555619419054351,Green
2021-02-26,5.9506109335257085,22.214927062762477,1.7477905625551422,25.940522638340987,122.24979262014466,229.98644347605773,42.616931476060486,1.6420737357293058,Red
2021-02-27,2.694353573887418,20.21649147662375,4.684844752169305,38.583385773011656,-15.885689358761553,225.35267811181575,42.7322743387808,4.724599604694307,Green
2021-02-28,6.739378445107884,16.619925192116163,2.8126514877819098,14.641206455877896,22.030466291017632,50.10450806618216,42.938924047665964,0.5483282805854363,Orange
2021-03-01,1.8827671378868909,21.889632199088073,4.214463369734483,27.200368644268103,-35.6196720344466,29.51815931971059,43.23424587470228,0.9691345606300483,Green
2021-03-02,1.2406898278686764,18.34069610905666,3.803642735277901,38.8533606593337,-22.64137307033407,177.345687889527,43.488004785256386,2.9372980129075152,Green
2021-03-03,3.9143577415136064,18.040440048291625,3.3058315463388825,35.815664184748,83.15988199513228,222.48986217937187,43.733744636080644,0.44177093774012066,Green
2021-03-04,4.046199730732053,21.776572520686972,2.4844437415129113,35.511403491440205,88.51740045113777,44.71197659862312,43.732728691339204,0.0,Green
2021-03-05,2.5594226833873654,18.89360478658222,0.010868918907937508,34.655497911885675,85.39309692507041,111.58658619818243,43.967922532022826,0.0,Orange
2021-03-06,5.196599594871162,20.387393037294565,3.067338002760419,19.27070818168557,60.4273575692044,261.0833987902922,43.93563504304001,3.672568127000769,Yellow
2021-03-07,0.413317561925924,21.264608893097645,1.7797872650124886,36.71850493800437,140.50433280238133,283.2669424680963,43.914878108859384,1.4774566567121528,Green
2021-03-08,1.426484997152335,16.986072807391135,0.588810834006594,38.240210536995136,51.43543215371528,136.22092828490528,43.858924806356775,2.092115475127648,Yellow
2021-03-09,4.525479305040303,20.54338817861102,2.223131318060388,24.87377269897118,39.88240585928931,23.854780209249903,44.10196341864229,0.027653625872200216,Green
2021-03-10,2.7817166193243676,23.48899676357005,3.6777666114165237,20.637131417783763,-0.4908868565713078,77.3089368607132,44.04526521722282,2.359487588746955,Green
2021-03-11,1.9553857727965027,16.620708143646393,4.8083889734935195,22.426870468175686,-30.230094146677477,69.89097609465989,44.00050980912082,0.0,Green
2021-03-12,3.6943470376222574,20.88714482801576,1.87052445561041,20.026193254937965,59.630985993235754,71.68911616231709,43.998864669153775,1.325341213288569,Green
2021-03-13,6.394587028800829,17.094085959820507,2.7136164935248837,16.372553260736204,12.97803733856562,148.164511613775,44.12792963280203,1.2156079150572392,Red
2021-03-14,4.300836794116386,22.689502252567202,4.256221916817925,28.55345410758668,54.80507663810303,174.96769550747135,44.380001706922194,3.258675358373033,Green
2021-03-15,5.689306800932967,22.701582313517505,1.669997099750074,26.877906587359686,-8.776184347904056,36.7528766039806,44.447292969024424,2.2940132998226135,Green
2021-03-16,4.462243881628999,18.641179186775773,0.7112862248540769,23.87755213117827,117.63453444158228,266.80680195850033,44.565807348701135,0.0,Green
2021-03-17,7.546337871135135,26.36902572925547,1.4094091561634454,12.875361600544952,149.9394419318138,185.99214698433445,44.532403108684036,2.2025503622595104,Green
2021-03-18,2.2052339788903703,23.093711499982412,4.4956141490419395,33.90678894118,14.480702024129897,179.1755190804016,44.53878145104315,0.26575801302606306,Green
2021-03-19,6.680861412536522,21.926010559540256,0.7969655423091887,15.248006882523676,118.46552145206596,296.18369951528524,44.49235175603746,0.0,Green
2021-03-20,0.6882230015843422,21.786127237722777,1.6461053050339103,13.436861301881445,124.59722727848148,188.44319324793761,44.556319293984295,2.1019593086070243,Yellow
2021-03-21,1.1244293810418378,22.812820505903453,2.323201552501703,28.692141864488423,149.21475775141593,278.6877447903555,44.69245355745557,1.3879826578981704,Green
2021-03-22,5.11588658687447,16.898524129357252,4.2355661174546,21.959330837131695,18.544025955595885,85.87709170793752,44.706061369468955,0.0,Green
2021-03-23,1.0608467268120167,20.491344816296436,4.688566418264873,11.794254260569884,101.20827874282114,72.03884710394927,44.94445971169887,0.0,Green
2021-03-24,2.5626803284921515,21.076816391910555,2.129051548166274,20.667050648831747,-4.238199271602916,154.95560604733595,45.23695505210152,2.490819517391155,Green
2021-03-25,7.469560626737826,18.74420695067433,4.659770241767578,33.15341056854888,74.95920025842867,152.58268429099982,45.185016993027354,1.778229908689032,Yellow
2021-03-26,1.2670784171515768,21.354012387164204,0.8072954742887728,28.45747615651293,90.96851389456754,67.94509484516907,45.09216101543348,1.8620912766506785,Green
2021-03-27,6.042553300077277,23.667357995482817,0.784261459481852,20.883580689609904,98.22413850701929,209.8966970699843,45.308071778391394,4.690679754349282,Green
2021-03-28,2.460114014131753,18.717249668446755,4.746254098173989,15.754143749037642,-8.565566283107671,8.890145771007985,45.28432884951273,2.9919979287729475,Green
2021-03-29,1.1649594702004873,19.82719613810676,2.5484006676416557,28.953868624143198,119.74511409923895,207.1891417648358,45.32558748657708,0.7664273202677538,Orange
2021-03-30,3.3156676942839085,17.534253180231346,0.9295391767697697,36.62665902839066,34.194372078508366,137.15336583699005,45.383279973887404,0.1921060129617227,Yellow
2021-03-31,7.135472747323976,14.638208343397135,2.439951852877809,29.388181540477415,-6.726096453088992,206.7022532535237,45.64991972944778,0.0,Green
2021-04-01,1.028041699430476,22.33676355593069,3.9160557768952575,34.387115639506725,58.50621767438031,143.12418919245567,45.81345501575424,0.08043437647082108,Green
2021-04-02,0.9719033780937307,19.921182372884864,4.134601828617618,25.64583515663113,122.67142592138842,293.2001348654085,45.7296988118754,0.0,Green
2021-04-03,4.999614642528392,20.137164323399496,4.3198462832462114,31.539133202230865,143.41758195562275,100.40548533093533,45.63562290816106,0.0,Yellow
2021-04-04,2.11482528908482,17.027774278356645,2.847854515437093,36.886803213350575,99.64156434557486,294.7718811007165,45.61545014717317,2.315522407889344,Green
2021-04-05,11.085351207006553,19.42288223252729,4.3347300718394015,33.19536934775965,-48.87542274572751,19.49218274369261,45.64271892352225,4.069555195388845,Green
2021-04-06,4.0489156111909095,23.2581030831629,2.5501510440162733,37.29561860194437,-23.059847906808773,205.12823242726697,45.73652845715689,1.1104649970260874,Green
2021-04-07,6.376207859679936,19.95734911776471,3.0352995119553867,22.934188063481795,-34.745202712226856,136.26576203547364,45.971664222080435,0.0,Green
2021-04-08,3.9476216308666268,20.02663825807054,3.7935990113582263,37.1266076538117,-29.75725140122305,246.64128765891007,45.99759132449434,0.0,Green
2021-04-09,1.0537391587218927,20.54351686852754,2.1271764635525425,28.647017034451228,26.60699120395502,236.88482091509943,46.048206212203,4.40772523395057,Green
2021-04-10,1.5287492418481472,16.191279264848248,0.36790743569387385,36.10146298245081,17.69866296572556,240.0630548627812,46.07994138420686,0.0,Green
2021-04-11,1.721104526496877,21.752335309200348,1.750831784288488,11.181295913135061,-27.263003746337986,28.421579790755914,45.98352751862002,0.0,Green
2021-04-12,4.654470663081641,16.086789274513112,3.119721083979802,29.735571457406085,126.44707032284981,246.7097099583884,46.26560813426727,0.40509756468453706,Green
2021-04-13,3.226870590397521,17.00601549141338,0.9616618481973843,35.43925236633696,73.08551526647204,64.21204723312827,46.221206487921854,0.9153481807140283,Green
2021-04-14,0.5453283558725383,16.64737362793675,0.7419268174982002,15.226061009295993,109.29266179128979,7.704079157710431,46.236273479203156,1.0207262262197625,Green
2021-04-15,5.29803742392135,19.23718467817688,1.465402722957188,29.853608003947695,24.309877771086178,65.32161590532341,46.187994800041736,0.0,Orange
2021-04-16,12.46207607202687,18.671038600611283,0.16055731138910678,34.74864142649895,32.04720325751357,143.78553140994984,46.28421206250442,1.8314266473958973,Green
2021-04-17,1.2474951224267985,19.687964450271057,3.7171144904345987,18.638481088979113,13.5242421073456,222.63340797342963,46.557078508481425,0.0,Green
2021-04-18,1.4285547398769636,16.93683057250847,1.293578010941694,22.15738983719176,37.685322419698224,65.58974424985611,46.49735879553162,0.006089036861025132,Yellow
2021-04-19,1.8984314826446067,22.627772721774825,0.6211919831829976,27.085531554976583,72.07545247101072,33.902264427081406,46.57371756496702,0.44257285313119,Green
2021-04-20,2.940758260993294,22.069797662541315,3.4956470798171764,25.57503066653686,48.59680156804829,193.79017650718268,46.48266750327565,0.0,Green
2021-04-21,1.3401676028080092,19.000456034562546,4.214640062716439,11.17568179111407,117.58340123769005,295.16941090800526,46.69102679183011,0.0,Green
2021-04-22,7.40544738143094,18.03874506352532,0.09937797930889225,12.960162942562404,130.02783372196484,180.26109062568543,46.84751724925188,0.0,Green
2021-04-23,9.31686900976606,17.685502661177686,1.1679988537061243,13.013997379130839,43.936770673519845,207.31720923702653,47.02739671473474,0.0,Green
2021-04-24,3.55710862767441,18.440666295329546,4.726161624347917,17.86803716497525,-2.0504039302701145,168.35023312392602,47.11633125909304,1.9121553949442853,Green
2021-04-25,3.0945753252653003,15.115703522056442,1.9262706796638762,17.375923384073477,139.03848389186177,234.7045332685512,47.379384470915596,1.798237364129379,Yellow
2021-04-26,0.6243973561332927,16.380783215598996,4.692960316909656,32.26667151360399,97.00772861018453,292.7413260628334,47.44320745126464,0.4624872519234551,Yellow
2021-04-27,1.141810510518786,21.780977160049044,1.3710626918533868,27.182331580484338,78.02541721077597,163.23876882125546,47.54884148117947,0.5617950316078811,Green
2021-04-28,0.33768011625789346,20.04492667384958,1.09033817785966,32.91928253935723,99.08274672479519,125.03715352281776,47.72695717008772,3.3350777472511632,Yellow
2021-04-29,1.9769551456765408,23.979066451056315,1.0705420586399794,12.096881722326103,-34.803643520615424,258.102918348038,47.83518142652591,2.0284163052974806,Green
2021-04-30,2.2913400542905005,18.113310641597746,0.4261433021246913,24.55642712414802,-36.4747344724655,290.91850312799704,47.810915685692436,4.129770760365293,Green
2021-05-01,4.952945619911984,17.858928230350525,4.482161442545628,19.713267377958083,-19.37586948380252,38.754492260870386,47.8377439329104,0.0,Green
2021-05-02,3.5854038566148834,17.650281695160192,4.899175113164506,35.49817932267239,-20.509806511893515,173.45128964216337,47.77466172016592,0.0,Green
2021-05-03,1.6331640185211937,17.84495494269305,4.772544036358189,31.233674707297098,34.13409496988089,237.73799776379923,47.84770711905284,2.9938086627937186,Green
2021-05-04,5.1436568578590816,16.749036877572113,4.26014069913637,36.07775412480389,-18.519183542927166,160.00182154691723,47.991463956287376,0.958867882079521,Green
2021-05-05,13.803337702008916,19.466316521003193,4.234439538254876,11.392813672181802,120.9051288533193,122.75909045788461,47.938875933995035,0.0,Green
2021-05-06,5.33156692676493,18.6631419007434,3.3054273358449384,31.624704686998015,65.61938618560517,196.56894634062618,48.09111078258309,1.9775972828060877,Yellow
2021-05-07,2.135415394536317,16.96661189207469,4.131068559753068,26.20025056478734,23.65237927005029,81.0384283540045,48.34825963848393,0.0,Green
2021-05-08,3.8772899009254753,22.16839930389464,1.0417118217152388,34.75000087046698,-36.07549235494658,104.74012288151083,48.38334913167814,2.3779918924886907,Green
2021-05-09,1.3055191853959738,24.021394134035262,1.9395631519356427,25.21481772777463,68.20555919182503,297.6829976644034,48.37216237016567,1.9719033419159415,Green
2021-05-10,1.1787387066409636,21.746190150394472,3.2041814664737394,26.206272337057268,-26.693435881574736,190.9396003123486,48.62936479570243,0.5480730846014301,Green
2021-05-11,9.793028215936955,19.833789394246462,4.373856662807982,11.553021428261953,98.64405008052125,261.8781894933224,48.80614289006145,0.0,Yellow
2021-05-12,3.9237513716302774,20.355856848685878,3.3023473118439184,30.055685951079,110.55161934876429,242.33055391114306,48.74830083728407,0.0,Red
2021-05-13,6.524468237553514,23.549122414017184,4.19510979167103,18.1941962681515,58.79525159196824,195.68176631820722,48.81154561810877,4.036708635091447,Yellow
2021-05-14,2.620121344982569,20.168386791359477,2.3697475792464875,10.590817665364614,-20.079428171828507,252.21872473763196,48.98118145801059,4.490955487439276,Yellow
2021-05-15,1.1710051359804194,16.03767650687412,3.5865186885252216,11.9931148751809,107.3725447480931,86.14754863007128,49.11093500800077,6.186510292166599,Green
2021-05-16,0.9666900725997737,18.874137065257514,4.899904031875433,38.718568268980775,11.565557851866792,191.1349346436895,49.25835385574072,1.8007644668142384,Green
2021-05-17,1.4955889936342415,19.47844637771416,0.7674427856487887,20.382318687395408,-5.469371449308035,177.18104685719427,49.38520792533029,0.0,Green
2021-05-18,4.313564531471748,14.516293500853681,4.63460346157945,36.04226885863477,44.11132820368506,186.72588023800344,49.60443247145225,3.6780119958423523,Orange
2021-05-19,0.7777327359127724,16.54475172881383,2.6118197392095137,38.79031702207767,134.52924827658356,50.589578144032565,49.63260325417104,0.4716637874881767,Green
2021-05-20,3.332276931505133,20.598215590905184,3.21609015365029,38.29801566511968,9.474658414904738,83.17291199942053,49.81598819333078,0.0,Green
2021-05-21,4.729623817935654,11.722485349518553,4.389345034552564,36.4517572209826,131.11570019452407,85.99749563776173,50.112419970328496,1.669488053644591,Green
2021-05-22,1.1303790501132458,13.33605975394413,2.048270862761585,36.84531737383902,-39.26933825203442,180.58384877182897,50.16840351344097,4.793858089938581,Green
2021-05-23,13.752940645834716,16.450995815231853,2.0934628744502533,18.670241330228546,-33.29525899641064,291.7640641319358,50.38482283926289,0.7893818013317088,Green
2021-05-24,5.986888250711704,17.9326489048568,2.635909181735502,14.544096707810748,89.71220502704941,286.2202653546444,50.383266534117354,1.0340031659740292,Yellow
2021-05-25,2.9303265380319417,12.68865972230374,0.0955104224842529,29.17787686263771,-11.881467710364888,68.15686589690897,50.396025219030975,0.0,Green
2021-05-26,1.72967725274145,16.269722708292345,2.483330904716754,24.643167756064713,13.324136639325076,91.45357292003176,50.66997076870439,1.2155050066988118,Yellow
2021-05-27,4.028415176608523,19.998549044391865,1.4554363249711515,12.962401560855131,-22.72540380388419,10.818567683750135,50.580346111203866,2.3309621031831482,Orange
2021-05-28,3.933100013558723,16.629003820051626,4.639770911958907,30.326239480672324,16.449653826509675,119.64467695781823,50.5673170491482,0.8247111797291619,Yellow
2021-05-29,3.3884579847431437,19.124809259319733,0.4386764937651566,26.885800224543203,6.091998778492666,250.40223650410908,50.660485328273005,0.9730083766263075,Orange
2021-05-30,4.13881260634077,14.41441429173652,2.296602310099009,35.89202202431317,97.26752779779673,274.725521695842,50.72122437695468,1.4502750851508321,Green
2021-05-31,1.374640552043893,13.642976229844368,4.737340851886804,28.27551387065196,90.40467763780876,70.94894387038309,50.87289226944869,0.0,Orange
2021-06-01,5.313240822673764,18.500109391453055,4.505176251592387,27.21838539165261,140.98543528567308,79.73834204665177,50.849981089592845,0.0,Green
2021-06-02,0.9006729830661527,16.940871958549625,3.506742211872751,23.222551699978837,94.88433703460817,66.2549449526261,50.77819989134026,0.7934236331376896,Yellow
2021-06-03,0.3759609798683144,12.15473688493231,2.9468052599803736,23.88361209666611,88.96355060427697,105.03107027237361,50.82593325046216,0.5487632569427071,Green
2021-06-04,4.90551599512354,13.186349897028915,1.4036546856642007,38.63143680937348,88.84077781253035,241.4278195771634,50.93567534731983,2.1400038825858068,Green
2021-06-05,4.2325490825682275,20.158898700522624,1.8347855637622739,14.15338028200718,126.59349112963523,194.05724096533805,51.06047608215379,5.794207197734734,Green
2021-06-06,3.1675294759274197,12.566742972611655,0.4506743237706362,23.386564557465615,9.247346575110015,235.78227535911,51.201073491570774,3.592047537432698,Green
2021-06-07,1.8992385154947378,18.017656879344575,3.9305414887911883,29.674817017805285,10.018421838760851,174.90933190059187,51.320538289875394,0.0,Orange
2021-06-08,2.1994274034112045,13.653418237115252,1.6193488395190587,22.99031936771199,98.24276194098735,77.31992341774404,51.31883907826387,6.041566745789012,Yellow
2021-06-09,1.3313783414909475,14.950841739994933,3.3389094951510367,18.496468811222734,-4.258972569974517,68.39825406376325,51.52465897265147,2.3280171985879896,Green
2021-06-10,3.8842817275992525,15.71565932890123,1.7879738859930672,18.620721122885644,132.40400082959397,2.7002117591249375,51.459771077347234,0.4706423386033316,Green
2021-06-11,0.2988167910882303,8.39960930799786,2.3216522069813132,17.009681387731472,56.9563450173772,234.29464106222173,51.43911262916811,3.9527774191812,Yellow
2021-06-12,0.5125503091046948,10.184270117214934,2.775012361881975,20.317096017492688,10.024985618566348,254.13636784941534,51.63486383277575,0.0,Green
2021-06-13,1.3904286367319438,14.700526705527478,4.009262041953018,36.15024326750701,105.21998593799648,230.48477988852488,51.64675428641785,0.0,Yellow
2021-06-14,3.5433304715806875,12.136985682949152,1.055781887703402,25.156736509689857,12.464125975059218,22.32061731854722,51.744143663061614,1.3941632339642953,Green
2021-06-15,2.976449015602565,17.167347257688636,1.993826934149282,17.207161842334553,142.65566341437435,228.6664881509598,51.77502275940384,1.1346451391441938,Green
2021-06-16,7.781467161347246,9.226289275784541,0.6504078594590879,21.53580151079597,146.59784194499693,13.730235945080793,51.87781524405024,4.028155589523351,Orange
2021-06-17,2.5709431980930026,15.606858651085977,0.3788025246062965,13.174912362357041,83.35924839323923,31.677919711917347,51.91647756402919,3.360980737161357,Green
2021-06-18,5.61574036966295,9.64830405105086,3.0233717808439593,37.12107219216214,-27.27322204995415,132.14261187980017,52.21416075999161,2.36424727076586,Green
2021-06-19,3.41040122560273,12.585999442861644,0.9454552217945134,22.24593496274296,2.6417699866585025,142.844102677452,52.25715179573486,0.4460722917594767,Orange
2021-06-20,0.36514215414075174,10.314040302342482,0.2989967096304941,39.411736137792275,53.08339244321107,244.8355909856089,52.40797156269392,2.9226648714135353,Orange
2021-06-21,1.1711524570468175,19.07887498134664,4.485489656032027,20.426163197875578,120.28949001959631,203.85806761227317,52.66330884975427,0.0,Red
2021-06-22,1.3315396257514542,9.217113422223886,2.6715720989269793,35.09068141681364,-13.022700611594274,45.996053589364884,52.81848284750017,2.5446407635469583,Green
2021-06-23,1.6390557198455666,12.733048594636195,0.6731410370149232,17.691559398743596,-29.119308197213535,67.8440349686404,52.944825749544016,0.0,Green
2021-06-24,2.3615178293191748,7.782030685674476,0.26713063723774855,12.284586801328068,-35.10450336219289,85.70255647760602,53.0725175314465,1.5883878463425238,Green
2021-06-25,6.635891041517596,17.62427520216753,0.5993002670682807,10.95200085021402,51.39351247200938,37.1017912364575,53.17110181581585,0.0,Green
2021-06-26,2.725713278906909,13.892192710610725,2.3566862016030705,28.185052799343506,126.94019391894116,86.2934659077692,53.39413397637763,3.0710376069219683,Yellow
2021-06-27,1.82352674869365,12.961841012329698,3.342326275844489,19.34721015020768,-41.528151471221534,218.57944666191992,53.31430360772218,0.11085202792585003,Green
2021-06-28,5.879342607466732,16.836273294285892,3.2064003749302277,23.305596414274852,-7.535693201293078,72.4204410321849,53.568355570893914,0.0,Green
2021-06-29,5.849101825715311,12.717891829620818,0.7221154313224926,34.55941106802386,88.65140316790036,250.60789411811595,53.70287245899217,0.0,Orange
2021-06-30,0.22241224392149578,12.796546779852864,3.167444759188544,17.443242570844063,115.17268702874307,140.85509853756236,53.942421747494464,0.3870833463412995,Orange
2021-07-01,2.9547736056532483,12.395175864195458,2.024328121087997,19.259574302047398,111.4799058598339,96.88072837331664,53.84657882851215,0.0,Green
2021-07-02,7.224928848767331,13.553070264899729,2.323718921497325,35.36008555176002,107.0136114640662,123.72543136466192,54.0942893900968,2.440334876414737,Green
2021-07-03,2.603035349434046,10.247051342883221,4.007152031226585,24.782868200305124,-24.040039837332007,212.84902217804742,54.0423443977661,0.44452922226701475,Yellow
2021-07-04,1.2244375997083865,10.94380360149928,1.6624968633981918,34.829955011574626,29.447516436583697,155.03781097379706,54.23083160032306,2.869940716050194,Green
2021-07-05,5.5793463606024165,13.88008214183865,0.7349952358167688,21.23428010398949,146.9489325663493,2.183599192517416,54.29744015747819,0.43419227679550576,Yellow
