Simulation_ID,Soil_Type,Structure_Type,Embedment_Depth_m,Structure_Width_m,HD_Ratio,Groundwater_Condition,Cohesion_kPa,Friction_Angle_degrees,Youngs_Modulus_MPa,Poissons_Ratio,Unit_Weight_kN_per_m3,Permeability_m_per_s,Applied_Surcharge_kPa,Max_Vertical_Displacement_mm,Max_Horizontal_Displacement_mm,Max_Shear_Strain_percent,Max_Principal_Stress_kPa,Min_Safety_Factor,Pore_Water_Pressure_kPa,Failure_Mode,Failure_Occurred
599,Sand,Retaining Wall,25.246921805704613,11.005668836733582,2.735055007793873,Saturated,12.871234727210734,15.527101653608174,80.56035949344603,0.3488896234938935,21.54076608284351,9.129948991230357e-09,29.11176477149623,139.69965011657814,42.44588721282288,2.1923558009101107,818.6000710155776,2.7664074887413297,239.66599258965505,None,0
600,Clay,Retaining Wall,17.229230535287833,3.3288567606051056,3.4224262920616475,Dry,51.47359771018956,22.36691659818323,6.729616858166017,0.3701150919017853,19.95676207336275,2.329886821967427e-08,59.02224301326103,106.85820411505175,64.06472904669057,15.661685867157622,470.10329235878925,3.7550180459155804,223.11088690267724,None,0
601,Clay,Tunnel,15.310088345601372,21.725194870979053,1.5269493072937976,Saturated,37.91066049939433,33.647288859434795,93.69994290141362,0.19116962143463162,18.836662565131764,3.0106889412376654e-08,46.38897486573196,49.70535784980747,25.060509227466987,0.6715991166907331,861.6800313081523,1.1017938739582465,240.6036934306282,None,0
602,Clay,Foundation,25.011947386397722,9.919610924249374,4.5449288461894835,Dry,53.991780733755604,2.01812450500213,11.937972448086882,0.21809031592334852,21.75793420648531,2.7480981564391197e-05,10.17226402004654,71.7110374168408,61.329487485658206,19.599965610303332,771.7357083864388,1.1762409807469092,-82.98531205789126,None,0
603,Clay,Basement,4.747917857016083,21.090871310351844,1.4012538067849754,Partially Saturated,5.803555774146485,21.313300267672272,90.94020521532015,0.23416922762789621,16.9648101867662,0.0003777730761222831,85.71454779904354,34.574732330105306,88.76173011298492,19.32143244316382,542.6910633125688,0.915641350627808,295.9970436225783,None,0
604,Clay,Tunnel,8.269196090865382,15.019342516089093,1.568732895872906,Saturated,53.51352339618698,15.945278245664758,23.166786958548297,0.2748562473767738,18.169283768771614,1.310587400190517e-06,58.131608563600004,0.5196213065889488,6.055201551081133,15.7381830355145,733.6728142311022,1.4346109201882933,122.88487778013453,Structural Buckling,0
605,Sand,Basement,14.435797769913691,22.389182507191634,4.608772877806605,Saturated,54.99660013140616,15.24130096724926,29.69861778841799,0.27046891971835374,19.774358221497735,5.549114391025771e-08,90.29478983718138,96.5625634226495,60.60214907653496,9.739045294415645,940.307906310512,2.4909825878744365,102.42785836458248,None,1
606,Mixed,Tunnel,4.392126128377868,12.197492339697835,3.5939383983377216,Dry,87.00835312745293,14.003604899384591,87.8207585854609,0.21170104726510808,19.060654891696394,1.1575913703375469e-08,92.69954173438738,95.89533946850565,9.517307569473218,5.961991510451712,561.4518464747541,1.6527766287438979,193.76354516691242,None,0
607,Clay,Retaining Wall,29.88440459505087,6.72846082069955,2.878863395846566,Dry,19.95051568797327,25.618552065045318,47.88670011441031,0.17204095073497538,19.54350566455048,6.40359359765788e-05,51.75793786007019,126.99868979376589,-21.16378934375458,6.78117812865811,191.5792798525561,2.4576276581411194,-47.32842756623157,None,1
608,Mixed,Basement,10.778868021898441,3.396153787253163,1.9856925140708983,Partially Saturated,81.47411762591064,16.693032396191736,70.96956349988214,0.23713961834431924,20.56997234297144,4.271328801666094e-10,67.80510005978229,15.555795573518427,-19.242191202245362,2.0626382680447786,589.8647360328015,2.190545485003641,-8.573355519687013,Heave,0
609,Clay,Retaining Wall,28.53684746953055,20.12767414030517,3.9608587539985662,Saturated,75.14189073730675,12.886729552438965,90.49820997154823,0.3837645672055153,20.176536917231285,1.0772247651336467e-07,89.53839638559944,131.48416077385906,61.307101063878605,14.503958385266735,94.5810092326215,2.35827603280446,276.8192564401002,Excessive Settlement,0
610,Mixed,Tunnel,15.284645065973427,20.144115053442967,3.147525201885337,Saturated,91.44613426541942,22.65201505268344,32.70157475077457,0.16750492345421147,19.94271982736711,4.540469069545246e-06,68.01548886266728,117.09665178151113,-10.592592474087656,19.21698205865458,481.08924451778734,3.8317325711474863,-17.27608096981652,Piping,0
611,Sand,Tunnel,27.886519637071196,7.303657779222115,2.038674362451788,Saturated,91.29328409779558,14.925221349694091,17.89753840701276,0.2598469913433411,20.2919952447197,5.673954472909274e-09,24.393610678988587,7.162102271370294,99.54854670922458,4.776867266007465,261.91245593197266,1.2243996660967313,34.63371913996647,None,0
612,Sand,Foundation,14.319577973252201,24.02006120289673,4.2168784310572835,Saturated,76.61399916282177,1.3876873993911065,56.34368510973227,0.207835485331713,20.689192804824447,8.748702064510386e-10,25.847889675310263,147.18413317933403,40.667346815451026,19.55548182294002,663.2228538659505,2.8473404481660567,-1.525804262165579,None,1
613,Sand,Basement,24.81228926627171,23.879984701926325,4.07562806752361,Dry,92.52547270197012,16.705212006654357,41.884467945914984,0.3637534459491052,17.26296255314937,3.652117373842498e-06,41.88837645770901,-3.75142571207979,10.624137641151066,9.059835621222984,429.34830891703945,2.1620374630602455,93.35472780771155,Bearing Failure,1
614,Mixed,Tunnel,23.030760981435176,11.041000695803552,4.73386144808789,Partially Saturated,25.8954502135612,7.843586662043434,80.8819281819299,0.24943375891578032,20.129084474148357,1.5732089001075354e-06,3.7675402243204537,117.17146547445479,48.68229119538127,2.803446317214444,538.9386015409016,2.8784118071003375,221.5831028564544,None,1
615,Clay,Tunnel,28.513067902523133,6.246958912405443,4.9769416403657605,Saturated,15.562957495601593,3.9965466073437828,5.479647825605975,0.26918340724104395,19.986895827703272,2.16293577516066e-06,37.09816145041568,58.56686183174668,-18.28613364050522,15.442260074110322,897.1561235035633,2.5935156469175165,235.02775772601893,Piping,0
616,Sand,Foundation,19.84864313560167,9.245790903324238,0.5518928756633796,Partially Saturated,28.037123762285077,34.903935318299546,60.13664852788618,0.4251303821514657,20.230070022199325,0.0007038859702104315,14.355946738720482,128.4597393396865,-23.133280331930123,16.601464202601775,486.4504407373362,3.147090197352339,29.99068837001073,Heave,0
617,Mixed,Foundation,8.358381075709403,23.44478801479327,1.940544371767959,Dry,83.9869942963794,27.672969554685864,54.013740592710825,0.3333592361719241,17.4665949198444,1.8238468793138777e-08,82.7141703978753,106.53326471850283,39.820849544709446,6.755501903589385,997.4661662944371,2.3681377774879615,-70.31059821647334,Heave,0
618,Clay,Foundation,17.173245438342597,16.40761170887935,1.3669118550931265,Dry,31.352367252600576,15.235538252949809,85.72357784111995,0.3971462995735526,17.687448627167313,0.0007956838786880504,78.22200740006227,-0.29391147439268295,-6.686546983368071,19.339021397709857,179.68983265018178,2.9561963550760977,-54.98403531456479,None,0
619,Sand,Retaining Wall,6.084492138743509,23.116410554571832,1.4612285597228172,Dry,81.86491554404796,39.41094821656847,59.77382874417629,0.35547338275555396,20.62548125179298,2.1281324631492179e-10,17.512122987391297,28.399448950631964,-20.56799396452769,10.727140352821907,864.4570391868004,3.0734780366478494,226.64348376330543,Heave,1
620,Clay,Foundation,11.37636194789534,3.501996290338295,4.391671300250778,Partially Saturated,37.19732553693342,14.687832301797886,99.58957389797163,0.4380012938183421,18.267988445229342,1.9181906657666416e-10,28.46715620405923,142.38726639569578,51.63070085930583,0.6425901863340822,395.21923348083135,1.1233166939323378,71.50072815086705,Heave,0
621,Clay,Foundation,24.09726224866213,24.80010476166119,4.887184949747923,Partially Saturated,79.95046014183154,9.778359110808603,7.520680055259511,0.32147066659404055,21.538136957027717,0.00010246491684380369,56.99476370875281,13.55113139578112,28.361126441387256,6.893509609590103,805.5593388894886,3.737168489703566,228.49688726685946,Piping,0
622,Sand,Basement,2.3911019221004577,16.81588496331108,4.7303062143197305,Saturated,84.71742444089362,18.940301001203416,52.83946757641988,0.22497653356843067,16.682249504161682,1.7938041226053673e-08,24.93778055634336,0.9582251994796209,34.62037957989625,15.318675832349069,523.8224858311503,3.036038623055616,-94.3436325439694,Piping,0
623,Sand,Retaining Wall,19.384196572118178,7.086073393360739,3.6341196059967116,Partially Saturated,67.78724839157773,37.8224983448471,97.72046559103788,0.3583084949542341,17.034877979648375,3.168196936992421e-08,5.5544936196206045,14.681513774704058,69.3639437209993,3.975756568354918,546.9596798838678,0.8387479219040817,-86.02893691630098,Bearing Failure,1
624,Clay,Retaining Wall,21.40361749426158,14.149063309161091,2.997307921448246,Partially Saturated,97.95782002533477,26.559397758178875,94.83222349851788,0.3960767810893018,17.11209508988717,2.2814280434803168e-10,76.53392257078815,105.2451371169313,59.44993557291073,2.633313997599398,556.309387853426,3.5130662013659824,26.193412536615583,Excessive Settlement,0
625,Sand,Tunnel,27.194144004206084,21.042123786782426,3.3710083978793826,Saturated,73.03198900003603,29.223725663547015,25.766624152800752,0.4402736163576011,17.712837937372463,1.0390468829642973e-10,9.112397754401014,-3.659265155838689,74.71315569905336,12.276775100630953,279.5742113054166,1.167622363335986,-18.334630283308556,None,0
626,Sand,Basement,23.18104833430694,6.103911890862465,4.350553923616509,Dry,24.51379055291988,6.611679048742252,83.58596984088285,0.33532507404468354,21.403800638817795,2.694106611869161e-06,67.77721592778198,59.25035059940876,-18.504172345961457,5.978483794071869,100.70376521121443,2.5523059542564517,158.07896140954438,Bearing Failure,0
627,Sand,Foundation,13.279030304188481,16.38902982297243,0.5316586683746566,Dry,98.44118491837388,1.60584038952293,81.51037225415227,0.3965897161684539,18.25965243229752,4.558916491236904e-07,14.985382711118111,4.620139225456583,-19.30736625503311,12.27195165938497,670.6570385299239,1.59591297136558,134.12697842378512,None,0
628,Mixed,Retaining Wall,23.436184128852837,18.258291586828975,2.42714928594821,Partially Saturated,68.38122894555514,21.485156705799827,96.436292717134,0.3631849950212429,18.76852790125173,1.2420018459647086e-05,0.7677341741334165,99.94404115539177,45.023546359229925,6.308707566572469,74.38936703105685,2.5151652793723525,257.72103003837776,None,1
629,Sand,Tunnel,19.51340497787723,12.082103134814705,2.7795724698908413,Saturated,43.57388425227464,13.213133504105992,53.39019689419095,0.38251108477533624,18.53671398889071,3.912514168962716e-09,56.249843447629,30.476106772021474,89.97657727629263,15.425271359128246,740.1618391174942,3.6084975809133972,215.38472764056922,None,0
630,Sand,Basement,18.429023601737857,14.915222421654235,4.655575479360766,Partially Saturated,49.192850081494385,1.7063162688232714,55.27754664888022,0.32933115842352156,20.84118805704437,8.556300310649494e-05,28.46742573972979,99.54570478148722,67.00236016491885,8.432012392088115,357.4898509198826,3.61735932276168,-59.67814133412688,None,0
631,Clay,Foundation,4.064797359202623,21.421512737980237,1.2743419639813056,Partially Saturated,76.61224744112297,35.84624969250447,79.71390981441873,0.23731983899112705,18.25783925316553,6.846302498437617e-09,13.00734862776739,18.04312806921562,61.17504975861755,19.723768906632422,426.24775031239307,3.2511837422669876,254.8401810915958,None,1
632,Clay,Basement,17.111107290912713,23.938709446047255,3.8496024238683906,Dry,75.32380663522063,1.0041070339817004,99.9038946470502,0.17628048703631768,20.994988214948687,1.3657966469293338e-07,68.49731909170113,53.39770745892514,16.020689457561005,7.49497409996041,765.2392952563935,3.351522817123606,-51.9918942580404,Bearing Failure,0
633,Sand,Basement,26.278713480606413,15.192169214074477,4.658063097690493,Saturated,84.11057628104194,0.5061983408119808,34.36785428262685,0.3659737440877092,18.891704760681424,3.7767106103030504e-08,64.41377394379477,138.07271773700595,43.988256821218556,2.9306605862010615,193.3539456575725,2.276995808050226,-21.309380809383555,None,0
634,Clay,Foundation,14.23182643297164,18.457716271719775,3.9380660270775256,Partially Saturated,24.071745094155183,11.966766800383306,69.91362013883385,0.3988544364564066,17.459889621642002,9.689327423061483e-05,41.138206919320055,51.44027550714193,60.50000907953782,12.702494168573818,667.0542404626758,3.5393334577921802,102.12393928096617,Structural Buckling,0
635,Mixed,Tunnel,21.716424195636918,10.101734916149532,0.5462988093322322,Partially Saturated,94.80648927404438,19.890167203287625,68.75926398926785,0.38134736007724623,18.58477399665445,5.585920006598741e-05,8.859662089434806,8.242676034322773,35.700683144042614,14.57276836929671,594.0233331899783,2.1347445311274678,-55.366815160055395,Excessive Settlement,1
636,Sand,Foundation,27.30466068675119,10.349268643652252,3.467505815092858,Partially Saturated,26.150981531612917,18.031836303244027,86.44581793502314,0.16188635076525676,18.380092509889458,1.23564845399987e-07,46.58449736200245,49.19323776643569,-0.018526592271989273,6.890783031357614,446.1613701336734,1.229166774722299,-9.273877086478905,None,0
637,Clay,Retaining Wall,16.956732023604722,22.54490221831864,1.4428908145727273,Dry,48.048293439185194,14.399106619456097,66.7011772959769,0.1664956024154297,17.449721643141647,3.177674021443129e-08,10.416653867598358,62.737669194455464,58.257987440920644,14.917727799746444,644.3228512941631,3.642826325485697,79.08427077481625,None,0
638,Clay,Foundation,4.46748327697855,5.1704704270768005,3.2230664183969284,Dry,21.137270263325348,34.551130270311575,48.52902112285238,0.18093935268093983,16.73451420368438,3.149292993089456e-05,99.43383286617194,63.35532061536216,36.97955493718426,6.829642578475356,392.1528572453489,2.10843008555189,-0.6300062497423227,None,0
639,Sand,Basement,3.5189761863624542,7.520730823043757,3.070226195660324,Partially Saturated,43.42875237741977,11.903413412891965,34.52787710202575,0.39733241807953446,21.047944198238113,3.1405061975064727e-09,23.471511884633532,103.47739698381262,2.4931433515106036,1.943077172128953,301.213976883295,2.6027454293119243,278.6423377907585,Excessive Settlement,1
640,Clay,Tunnel,24.335718037168412,8.937669592016102,4.806708969240106,Saturated,64.98865461339068,26.111590031934856,97.07184143630724,0.3331884349748605,19.09357316258465,0.00038598616241344294,0.3103630332990881,9.950702727781593,38.61103649575848,1.663978696954429,134.8912421249493,2.6927443749145827,-35.19832175342779,Structural Buckling,0
641,Clay,Foundation,2.9156877654992552,5.075838727889042,1.35629745725509,Dry,49.18434698185112,15.944316817665033,36.894935098859165,0.3269113527760251,17.456831390006535,1.6818211408280743e-08,22.002872549879203,63.85020006600065,14.573515165407954,9.531324530993867,611.0766649282091,0.7879325972743791,129.2753327713716,None,0
642,Clay,Retaining Wall,29.96968948828975,17.687569648264628,0.7272862104750228,Partially Saturated,24.85184312125518,15.546989211741291,29.23874090101174,0.21399962812998102,18.556796486770786,1.752624374276261e-07,61.96409685724219,30.632181997306454,-21.324079843360842,19.67222701752781,962.1201362884628,1.738943640648241,99.13630168942143,None,0
643,Sand,Tunnel,5.570248847426062,22.938003247868775,3.2507446237977047,Dry,38.7022224564624,37.31236393975772,80.30236415585662,0.172966822590283,19.6351812978318,4.5511244981739855e-05,97.64470807382426,61.120979433049754,31.40448402521661,10.638218536031589,815.3836758489314,1.7557755612138553,81.00341055680454,None,1
644,Sand,Basement,23.703862195209474,3.5938892247678913,2.047714948216269,Dry,59.4481593260136,27.89789120495965,52.27684398617102,0.3888353526966658,20.31843056119637,3.6817992676941424e-05,52.54257892278008,17.687543817127285,95.94619394916162,10.64355915821334,139.40811012979202,3.0085372261169265,-6.481556339767593,Bearing Failure,1
645,Clay,Foundation,26.296065263540996,8.550474884316307,3.875965088878927,Partially Saturated,89.7761390085451,21.528249945488817,22.40841575464409,0.3985212943549921,19.72074626618617,7.111013555517249e-06,44.5070703488184,27.674133279389928,2.39116902016368,17.257019167958056,258.47292264517114,2.870303184370686,-23.700391569778873,None,1
646,Clay,Tunnel,10.58000001303189,23.25346443619519,4.969466847553031,Dry,42.371285720958895,6.984839238553415,39.11108969991547,0.2254056126152267,17.403859074651738,6.466507751680208e-10,99.22554906864191,78.45507856243727,27.331182608369723,18.946549825280407,666.9126488120405,3.9612306834552427,21.49295771326524,Heave,0
647,Clay,Tunnel,17.16544973502817,13.243883734728087,2.3061426664008495,Dry,57.48666399084967,5.5036998330047915,24.32947644729195,0.39778652459949876,16.66239724091608,4.95726288303205e-09,16.496999523903522,38.204685701784896,76.7886629895084,3.5185929405022165,51.94582769208608,3.058696438307747,137.01666554802884,Heave,0
648,Sand,Basement,28.666512996397646,22.483865113240565,1.1833193593453877,Partially Saturated,91.08510885011782,7.7459065844519825,24.85745550209461,0.24388549991010955,16.442552015770733,9.881439515921354e-06,19.777494329032884,15.536960753418185,93.47719347190416,2.6402698431839844,584.9481014907233,1.2795414733277883,132.3506187333324,None,0
649,Clay,Tunnel,28.744337266400905,23.768860509828578,2.9935109866427614,Dry,84.10616108182269,25.077462659817268,12.200405048345447,0.39359217858571743,16.648137043028417,0.0001037107660757093,38.069776939820954,89.1402964456347,-22.734892688286493,13.649673726093779,975.284284058285,1.710087320710362,209.01596352366948,Heave,0
650,Clay,Tunnel,28.043134161655885,24.800599021494126,2.0577945687831747,Partially Saturated,18.53471175458976,2.240747099791034,66.29288601808835,0.17060261669578952,18.074572352669442,1.5047214400008641e-09,74.75022356125551,123.83464975343679,67.45868296583757,12.235058685888285,384.51611296614914,1.0847009434124808,21.380141377749766,Piping,1
651,Clay,Retaining Wall,9.697387248795977,11.705740231729006,4.076060859421303,Partially Saturated,36.174261682936674,18.563973695677397,40.270551480759956,0.2534188579271721,18.129761017697643,0.0008399854395454879,30.251514559768246,121.42373994237147,11.845779354360388,6.914451357418039,898.8536586527426,3.517024407423838,183.84251093103688,None,1
652,Mixed,Tunnel,3.667213239027759,10.545463291683589,2.904536966040273,Partially Saturated,78.87465860858623,18.38998506068257,10.653617560496482,0.3811241711003839,21.86922690386577,2.2307799665856177e-06,46.99176392534421,123.45636634179778,-16.044945229242906,17.910622617271745,152.42727942702425,3.460593229398626,252.86415154165059,Structural Buckling,1
653,Mixed,Foundation,4.878120522858548,19.470043264825655,4.586834474970806,Dry,73.10316361312694,36.712195347973726,66.84415862386555,0.23663216429993852,16.135635255952693,5.604731050893411e-05,93.93472002655112,-7.243192785156332,68.24523012658206,10.852714165311541,94.15391424831563,3.6975579587440275,243.15816470567086,None,1
654,Clay,Retaining Wall,5.972546317512597,16.08030370726778,4.27177257774065,Saturated,76.72258847742431,14.79691473495989,33.20029890387539,0.16208885617658808,19.793672058744907,3.152157661336599e-05,87.27907195334748,99.77623510389222,31.22658427376342,3.4637017609284815,379.97056372319037,2.8091416817734625,86.29717589242728,None,1
655,Clay,Retaining Wall,20.806988500038987,17.502480930261697,4.613525405844569,Saturated,15.947296508299868,35.86378654329649,20.39514106304915,0.1951025530045826,19.06699765675207,5.631297866948591e-10,94.7024402146262,149.80597572860785,-3.078797344834289,7.789243596114243,599.8567065775251,1.4410209406491679,164.53119137963245,None,0
656,Mixed,Foundation,24.468244790365663,14.71198198807984,1.8457446204627197,Dry,46.00880879941748,24.603265749292298,96.23048202061584,0.438505928018624,16.874075580349285,2.5026162720307588e-08,16.68153630120469,106.2346687816869,63.26637354522528,17.556917549933537,842.8412080164242,3.638373636610357,232.636394047711,None,0
657,Clay,Retaining Wall,3.4091201610614963,14.311112863715055,4.562437561904831,Dry,69.51980104421526,15.603921769309977,12.103857376871503,0.33007236896827286,21.692119755222137,1.6177922805677682e-07,48.21418146557931,32.532393399625704,-1.257595354113782,0.37252570763470105,226.10370336384193,1.4544741469033546,-37.9181027810203,Structural Buckling,0
658,Clay,Basement,26.93134844241272,9.929294453422845,4.398933714780933,Partially Saturated,40.588409083842215,21.063297290080275,41.7331914418805,0.2030875342003391,20.866110879991965,6.613645045268763e-09,71.31065266309679,80.24060695215007,51.800997907745085,16.75873171885921,298.4726717229512,1.8442703880968736,282.9306614119365,Excessive Settlement,0
659,Sand,Basement,22.924503661310865,16.10320822022438,3.3215449294021466,Saturated,56.44871001045498,3.768961060841174,63.47637102476322,0.3443081974337837,17.325121905850548,5.980654579530731e-06,73.28954653370081,66.48913585299849,13.454159396899193,19.032900647718606,504.88418063625954,0.5765535472083856,140.8746157088291,Piping,0
660,Mixed,Foundation,16.848001737479265,8.900732565834755,4.596976870880069,Saturated,75.96663124008471,35.584783358113796,99.37437375531549,0.3369937168176007,17.751664474671443,8.512674846710335e-07,55.00846157355076,63.443392317628295,-0.4991603131398712,7.327191673681126,378.57665924850664,2.5230058055291846,12.976022555567198,None,1
661,Mixed,Tunnel,29.71888893982933,10.824494157271584,0.7440668994825554,Dry,50.36351505352046,25.259886729029596,12.833726806339184,0.27234007883693995,17.20037646440695,0.0007354877103024479,82.07571407940256,105.62386507530276,-24.83939072382939,5.695747573161,54.103645936444444,2.024494076906387,109.63430428214792,Bearing Failure,0
662,Mixed,Retaining Wall,9.42521209213167,16.873078619591872,4.035333122694999,Partially Saturated,61.022749634682114,17.42444863826163,93.49408943646029,0.3500337373466146,17.850600593331432,1.90114285991866e-09,4.271783933801165,10.298483197651898,-9.664400648157326,3.315373309635039,364.0457395356946,2.767648922725126,194.65545748697082,None,1
663,Sand,Foundation,8.104219379717055,17.005767674717852,1.154801485468232,Dry,34.3130505848793,31.029514852506992,88.683304304562,0.18354261349228476,17.367538261997964,8.474735291825983e-07,19.69098885115982,9.097547457462856,91.49956867207456,0.8001384370519427,297.73165959841435,3.8878029767602253,228.4731464621991,None,0
664,Sand,Retaining Wall,11.374479948532079,15.696573787285487,2.0340807050079164,Dry,36.506905990353204,16.17964940536566,79.02116825041662,0.24642426204479329,17.54703937934717,0.0001999497777569784,32.79493693148711,71.03481414021148,28.581285375613383,13.530185306973838,529.8456479594815,0.7004861928464421,23.267502999232732,Bearing Failure,1
665,Mixed,Basement,16.742580458345365,17.844043734771844,3.783127377830039,Saturated,18.764745296452247,18.439436311294628,14.751651853272008,0.1612749025928173,19.099563305140055,1.8921870460124194e-10,72.89051101974363,145.83150342575485,79.85059127550078,3.419121108076697,160.24505811870432,0.8201860120867761,36.89540703179475,Heave,0
666,Sand,Basement,12.831442462492737,12.062095248593328,1.4435776737526334,Dry,99.18221126238485,16.880999881771825,32.63197365264268,0.4243389837471908,18.025192023602017,3.0471514064282007e-07,90.17316808149243,-0.15396086248674834,68.87010397392,17.89682133954232,700.8119049170567,2.4744174312876868,227.1411760984911,None,0
667,Sand,Foundation,25.226030750043332,16.07575805938294,1.5404213797467607,Saturated,60.703925292135686,39.862072952057275,30.756069970460594,0.4178958113748087,18.939027818887315,3.0974370636754705e-09,52.88608704013604,49.28642727016843,59.97609953357092,9.115073145427663,329.35334480650664,3.9926279962187428,235.76720615720734,None,1
668,Sand,Retaining Wall,27.045732052235664,5.096292771489726,1.4542118812140947,Dry,19.442015618422793,30.80725777554101,55.754733111930385,0.21118626239909907,16.184016517705583,0.0005101339195751353,70.81692231330065,71.41465761546847,65.79487566819559,19.458259745500882,268.3955026826335,1.50798408166184,174.9365977197774,Piping,1
669,Clay,Basement,29.066694893541353,13.641936419211119,2.5530729095520512,Saturated,16.439023781843588,37.15158419451798,16.396709026557467,0.3622966028456125,20.448921948480283,4.548446775304174e-06,59.440988289841435,-9.79928249386706,-8.204581753246845,19.596638327392203,339.3630025363773,2.377572192835575,173.38163094163457,Heave,0
670,Mixed,Retaining Wall,24.911032082076446,15.89297507495216,0.8644326002426995,Saturated,22.85633916920774,15.18586151842456,82.54504552999823,0.39391840273094664,21.56967286969447,8.138055677388303e-09,92.44926672043724,37.14836072391897,2.0608414594741546,16.010732542129645,486.37852708453914,1.2129939172507491,0.5323687533763888,None,0
671,Clay,Basement,19.02714871408229,12.288537543127767,4.48934872388331,Saturated,71.77944894010619,19.606748764114737,69.80649012030862,0.2721613740446526,21.978701383246086,0.0008489228102572425,90.0090226565459,7.734585822680131,71.20332567867517,8.795071622058277,893.2302461720938,2.354070386075695,282.446550077752,None,1
672,Mixed,Basement,19.181225562797124,3.373229276205592,3.783760950110653,Saturated,49.8814862062232,8.05430986777369,86.8011595754997,0.39508287987391466,17.203548797642185,3.372356184245641e-09,80.79064863357075,102.88687656809493,56.828965912678214,9.247338087853812,703.0260655599791,1.141793465876535,240.0864064778866,None,0
673,Sand,Basement,7.221760149000112,18.422031741699712,2.810795825258656,Partially Saturated,53.555552028329956,0.4052988164447413,26.149363146052707,0.297718519815769,18.304137706062,2.0752292410469787e-08,27.958217630915904,60.244914800572474,75.5127659657499,19.0115127525669,218.508668497601,1.1199165158712887,248.69636217676077,Heave,0
674,Mixed,Basement,9.369943260377234,13.020773130237359,0.8789451199824335,Saturated,69.60584188282778,7.791024506440096,63.94492008937746,0.38916152591501174,21.841972163295694,5.321852636664265e-06,37.31188180465934,89.62392458531845,59.15086895567552,14.553792605400897,689.022668215605,1.6853963118558204,-21.774989955282024,None,0
675,Mixed,Tunnel,29.923264666681174,6.42525821380451,1.0594751456680942,Partially Saturated,72.89692353194077,37.1570504550066,85.8408186298815,0.3772051772257512,17.272744658382567,9.387274346435517e-07,41.6432823653227,86.38691273960069,72.11936125696893,8.013197204434626,195.4793146333106,3.7886670344910374,293.5230824999413,Bearing Failure,1
676,Clay,Foundation,9.316355030643283,24.395388305642157,0.9431043286587806,Partially Saturated,74.66386398040858,18.254873140975405,9.792708859845984,0.31857237099948754,19.236764889109477,5.906727684875344e-05,0.43405138153158607,47.24154958086169,45.75691530230624,17.250104607700397,352.6948608630756,2.8080554636973543,78.21910501308273,None,0
677,Clay,Retaining Wall,15.072459071713705,23.733105597191607,0.5663724072557734,Dry,7.975089370615818,5.233826976168783,57.30619925905833,0.3022074056826396,20.79568171951576,4.843212240302727e-06,23.109894616880013,-4.331474783522626,76.200699250832,5.436374844126767,489.9839640984386,1.8008550069852902,172.74864061198508,None,0
678,Sand,Basement,12.78868189927209,6.491100417246349,3.501910269617897,Saturated,83.2411149275047,18.102918827164615,74.0861404840877,0.23783371367012887,16.170970584231803,1.1149765661487545e-06,71.38087454684873,32.83382525161136,12.066713760480013,18.73653698889767,654.3492529128803,2.735356746212555,259.47447403909143,None,1
679,Sand,Basement,21.271236634611682,18.558550238014252,2.7956738970682555,Dry,17.43771420265139,31.70944577556177,40.29959022805002,0.27342794148545296,16.630529841854294,2.2316855333650944e-08,54.43905164627015,66.9849865664367,-21.167251744346345,4.849751535318312,496.5753024666893,1.198242584879737,-59.655795019899884,None,1
680,Clay,Basement,11.393906796411652,14.385334948786912,2.219288267397168,Dry,63.48320764974814,20.031823023690492,38.58630684256041,0.2675226594406736,17.17935872068931,1.1770272615336405e-08,95.7747795050938,22.429351532656057,-3.83072936292389,14.660455746579508,604.3590306663167,2.731136174505334,27.311337053992176,None,1
681,Mixed,Foundation,21.122598856926956,9.364528576647984,2.063901155550714,Saturated,22.548314717873563,37.47297409947892,8.068344868313325,0.18097807571532204,18.73335424748125,4.849695350678433e-10,2.9156549886131145,140.02949810005532,-10.274040430607599,12.946352850076732,698.6216242914543,3.720875886983083,47.28299966568659,None,0
682,Mixed,Retaining Wall,28.902454967889685,18.056182116514712,2.576239681882325,Saturated,82.61643706783886,35.93446704845439,51.52214647150578,0.3072233081860609,16.09125622559059,6.616573145667377e-08,37.82897162445493,56.178773653913765,31.40610288776064,11.725256574187997,963.6298393869538,3.779296831739527,209.59891719169957,None,0
683,Sand,Foundation,9.066826863880557,12.852170970700199,2.6373237046934657,Dry,76.51298662009076,18.929967014534185,61.649209540905176,0.3240943815105164,18.587601148235112,3.343135126118714e-05,70.72738711912646,46.35149111144537,87.58223044740885,9.362396253918908,910.5145063464333,2.5526777278895674,18.225258839146534,Piping,0
684,Sand,Foundation,12.37895883313038,22.76715088443036,1.1258473233288007,Dry,17.52369552247416,3.318318230735926,75.33748508330949,0.4407028911493963,16.969085398062088,9.80723102344638e-09,13.370049718421672,7.20821164700979,10.420606884346846,11.150926362021082,531.220590935476,3.5785925822266664,56.305173136615,None,1
685,Sand,Basement,11.58090367634562,18.479927678486572,2.8919063156119083,Saturated,55.02745671301673,28.177878714708115,13.201700793977249,0.23486497100088807,21.098430839448078,0.00014718813686621072,49.962217723682286,34.18290410363486,37.216081293719924,13.849505035933822,755.6546871210851,1.8555814586619164,51.817774148761856,Excessive Settlement,1
