Sample_ID,Relative_Density_percent,D10_mm,D50_mm,D90_mm,Uniformity_Coefficient_Cu,Coefficient_of_Curvature_Cc,Internal_Friction_Angle_degrees,Dilation_Angle_degrees,Dry_Density_kg_per_m3,Saturated_Density_kg_per_m3,Permeability_m_per_s,Cohesion_kPa,Youngs_Modulus_MPa,Poissons_Ratio,Classification
218,45.92807327399639,0.13866616838883616,1.0185652839501496,1.2594645068055255,14.2173208765026,2.809829127218536,28.344055585171787,0.6375006763273589,1605.1156168186126,2123.3451277093477,0.0002565244659700016,1.6672766413612061,64.65458591545715,0.25476704807724415,SC
219,91.93454732767265,0.0572749292811187,0.38382072527327527,3.6664271098954937,8.368105194807933,1.8973143455769408,29.123704267353467,12.771036706339745,1815.2535764996953,1804.8940091521588,1.7804289965656244e-05,2.1361736627443535,48.74408658496039,0.18240523228356842,SP
220,35.54997621879058,0.10932910600652275,1.4134904610341372,3.630404575700593,14.459538485112867,1.7117082277350362,37.088650918993125,12.056011131622341,1499.4243420912583,2111.1181331616226,0.00019459146268458006,4.8486804114371465,10.245595327001036,0.2971946402104141,SW
221,83.04096373828733,0.1687471217824661,1.8125415662981992,3.9926951719123545,4.191124432157782,2.827368796612318,33.10256402387639,13.531587969036906,1759.6499684907164,1877.8453242701971,2.0107571172992162e-05,4.4059341321792616,45.10829517605309,0.2620561698133403,SW
222,87.98338996572377,0.3744661201476273,0.988531070325716,1.435114920930455,6.164746228891679,2.9430528190247722,28.77621656324695,7.91916251489713,1652.242756633778,2034.3183489153223,0.00020397730080710995,2.3176295454972102,51.92464122077368,0.23798149159667437,SM
223,54.56140319430755,0.26409537905112956,1.4444442272551994,4.779609099020687,12.048160741297854,0.936919921146366,32.165185444722766,11.818336061635101,1852.4788462071358,1978.9686289262875,1.9294297446781522e-05,4.715315035554612,28.602385025210292,0.33943729311163867,SW
224,49.103135989069756,0.3910565910128078,1.962852896340729,3.204633655642579,12.078744930510465,2.8302657521260564,29.823967885899464,0.7693031901397862,1886.481000146782,2028.641540231072,6.09568802721212e-05,4.114774377032295,24.23054949691631,0.3281301688283673,SW
225,74.02955233673153,0.2689411315189508,0.6332614826834091,3.5982220840848615,11.38447419841552,0.9820907737481555,40.828393791168494,1.1381668422598323,1642.4803928266979,1853.3774117691985,0.00013589032598884828,4.5054493082989735,29.16663663639559,0.28190225446889944,SM
226,75.67124903966449,0.30001885380948573,1.6768090224608385,1.139409533512521,13.104754772981606,1.5420296694438975,30.84095549574361,1.7779836142438237,1692.3235295577333,1982.7566725644585,1.2610965652799039e-05,3.414886172879605,53.6539424662506,0.3343624812313054,SP
227,80.6985155835701,0.09997996396711212,0.731426796824918,4.843896858062296,10.984373334741464,2.477663069346719,30.011676763516736,13.72183294947312,1772.9212703687767,1814.7778743806653,2.0258938670437044e-05,4.288270217309975,20.224488045488677,0.2629563589866145,SC
228,83.98684078638017,0.39945122810421463,0.9674076799822879,3.2503673949757945,10.087149450375158,2.50948136026733,36.766363439240635,0.917540240826733,1559.3370709360024,1816.3997392638523,4.373384386220131e-05,4.458830706671629,60.42298109306496,0.3153874303430534,SP
229,47.445704640802106,0.3911569394897997,0.7071785632950696,3.2534524519785144,7.6954876765464135,2.396808159494166,35.30676702387566,1.5022429004866638,1513.3701752616234,2063.095252309628,8.406983045005417e-05,0.46008292270335704,39.58723746731266,0.23189203283703724,SM
230,74.6525041226322,0.1884027162562788,1.0028211471814203,4.774221264921519,7.805684534945913,0.8860474737343504,36.063054356501084,13.956156039442906,1882.3425862215026,2180.6793493888717,0.0005211642149902171,4.8260848833032925,34.73435014437278,0.16734883826958952,SP
231,38.768872078503904,0.1978601350101809,0.20916025837090854,4.717400712734669,6.983180158257262,1.0925253056530053,34.10327407256441,1.6108887274841726,1616.307695609789,2110.957167481913,2.3688969932607258e-05,1.6680654938203165,66.50619041762471,0.3488297179058219,SP
232,63.19753655036998,0.148856652757911,0.7461899251944888,1.8811943672689666,9.872859296001575,2.859676296083447,34.540370353049816,13.046344480880608,1400.7954132578868,1987.6623122283909,4.9538391496199336e-05,2.1994975479167773,45.42442746055686,0.1831263041653145,SM
233,69.83764957331863,0.41622785421626873,1.0015293150878524,4.724395287623717,6.989963044645413,0.9792150544709598,38.90316578185981,11.839061820934296,1818.8591492625417,1822.3482960369493,8.944425942261423e-05,3.9595187959640765,36.48803928336497,0.20030200785179786,SM
234,40.512575883975614,0.38615306088280116,1.338032330670973,3.9464851575202458,3.491173240169059,0.9728010173408567,31.078910587559342,0.6042298279823138,1699.8320806455429,1818.0080597828417,3.904425243504158e-05,3.3244815278624884,71.47083008924233,0.18262067788496789,SM
235,34.97292508177015,0.3241164821829137,1.3472505041166358,1.0756029093256698,2.938149818816731,2.6384210630673146,33.55141023963728,0.32771095334445,1484.279281360152,1863.1569044432233,0.0001784413735021496,4.465299562180286,35.77761425396331,0.217495903595749,SW
236,42.65850860795254,0.15746994640836384,1.250814113246887,1.9593725949533534,13.980375715791,2.2107846570903495,41.40955538899129,8.015825752703897,1415.0698465885396,2190.3242015736105,3.259904440706423e-05,2.0028687538838605,70.13001980603593,0.20785602674526774,SM
237,57.33826861040386,0.12733399967618492,0.7274572932661345,2.6519205818857854,1.8339752517614218,1.5736433228593951,30.659799816604632,14.957631056501508,1545.7412155208656,1959.4644265764653,0.00035051034655010134,1.8664408183807928,45.29390889237908,0.27022044970984693,SM
238,87.70966355799936,0.0726209830285759,1.905327768684342,3.331289822023019,2.923808034376308,1.164563071557578,32.112830330586135,13.182452401484797,1863.9435477368324,2137.362916749058,0.00010240194124869632,0.15844424770659837,24.560496821850506,0.34929200288385687,SM
239,64.57443759475726,0.07052516680033377,0.905545682733979,3.805318921954756,7.51161580771542,2.7451749237641927,30.68193694000387,4.650381500569269,1866.7455850178062,2082.0569755794386,1.4880234210206801e-05,2.3136268833482903,52.897273167775865,0.1605018110971137,SM
240,78.65203796270939,0.13421126291374716,0.5904090942303041,1.8408415758275973,5.049504603209128,2.9747830667827273,28.2869369490139,5.794638511731051,1555.5017431510591,2042.1714636864265,0.00017947244958884583,3.6203538516455436,29.97264683889729,0.30568862265866437,SP
241,41.31939433894402,0.09523963954544995,1.1981232914023772,4.346802057094756,6.97896015542897,0.9099378025742242,31.777618950583385,5.818589943571516,1817.9654964103584,2179.1304446614968,0.00013755836575445892,1.5058935881310802,20.30085925233366,0.1755983848812973,SM
242,36.888582873589655,0.3002484528150994,1.5480716057856443,4.382861295556619,3.085539651517425,2.019049440598444,28.650544243471348,11.012682238575222,1620.9226616285478,1892.1646282476088,4.755483820421814e-05,2.313632568369207,16.057055997844564,0.15396700492644314,SC
243,45.57512824609559,0.21114055750751465,0.2220204310800792,3.5399952770423093,3.2672436474395488,1.3748678867927933,30.165591769692867,5.116991289935752,1727.1723745682973,1981.9558649876615,1.0527231096343114e-05,1.09698884242639,26.918813505820943,0.27771536402313896,SM
244,50.40222683137334,0.25022560197566585,0.6974192133119854,4.684375642062793,12.308881767789057,2.6312510338093493,33.0775489809466,2.216955920628911,1567.221937935545,2145.8891862698383,2.5200147591286187e-05,3.8639390293573035,61.558824940153386,0.32466304577387345,SC
245,65.62663122344296,0.31733023261423543,1.6849601346800538,4.251929707588752,11.747968045354101,1.5613608019045726,28.290097038965417,11.206611128753256,1657.9862981354925,2020.7045230568974,6.477673554799703e-05,0.3025578067057355,68.65994556630199,0.18525970132967906,SC
246,87.28081582368864,0.34659578540908115,1.1126379680940768,1.8864946371741635,2.9074136872822933,2.372184436209948,38.541391923030034,6.870234273676569,1546.8897232751633,1898.5780558504443,2.5108922000873148e-05,3.5269152750024912,70.3204592187345,0.21832275692838946,SW
247,57.69602009052875,0.34169077394716013,0.9352789482438453,4.194707465241442,10.51517060113677,1.9869515273578098,39.13824619277366,1.1516808552970048,1430.5571811782313,1883.5665667369108,0.00014288355328262464,1.8947000587249174,28.910379159696056,0.18375004084461544,SW
248,63.72188220992306,0.1673854640693746,1.8756223032481614,4.81280831501242,9.725702865299025,1.9913514395089347,33.75979323385708,11.85078402738091,1469.6890930957695,2101.1524004169205,0.00026585803338792627,0.20798034693560397,56.26810530617393,0.3313015138605834,SP
249,30.29987983901984,0.4143321591332462,0.36116317482110966,1.5504257880737238,11.130396756183101,2.687598748596927,41.78532371123977,8.779668959253438,1545.3372472366186,1805.1155577008356,0.0005152705407330995,4.267347936458929,26.124784194045066,0.20407208648362452,SM
250,32.16528408793363,0.4629693514636534,1.3080263614001284,4.914791539164116,7.9050602115934,1.8348897370340413,37.50591480730779,7.340539879031764,1888.126891988065,2165.6768309611534,0.00019677287786792788,2.438609315905826,53.59334797777682,0.23894257828122048,SM
251,35.44499799529059,0.19217225625043788,0.8159396892387987,1.099971187080361,5.144822171701451,2.6603189751178578,38.41210447173049,10.100147507209197,1882.836075124996,1807.367195246081,0.00023879126845414444,2.9965948480806452,72.10476951291878,0.32894825525661564,SC
252,75.43461555613686,0.05767943745473059,0.3274821169272663,3.088668979095089,10.459668786313127,1.599539021682666,30.69220593132587,7.580515242305494,1813.8316712422657,2052.3956187522817,0.00016477212037143183,3.6601534576222843,12.862557782145696,0.2605738407525343,SM
253,61.60243897017463,0.4546193839918272,0.5847401154994764,4.095572555913937,6.513325258058097,1.1845224734214712,39.724126719503985,9.726302219827488,1516.2530255480435,2041.8991845768028,0.0009353456164215022,3.2753721650059435,78.96579674077843,0.33656996015374113,SC
254,42.542477904570774,0.4655969298290642,1.3302797834311118,4.161752410185017,4.455864163664167,1.8020502308445534,41.23064957230109,13.012328180479823,1620.8010702709112,2031.3644604219123,3.326604250993072e-05,3.654284354073058,67.89615142209115,0.33529008292940776,SW
255,68.51896351483825,0.07292589818586509,0.2508984809382034,3.9386902765850715,7.0164916852103225,1.8963827190294489,31.308342332033085,9.20271552166688,1619.8914192453522,1989.7372203467023,3.408139486469544e-05,3.8114084228892886,63.31634814055889,0.24232020397874415,SP
256,65.39978986823735,0.05223046633664552,1.2660478677008316,3.1174054910126476,11.804142780612878,1.8524430348031413,37.61050012140932,9.894007467814124,1593.486622409092,2140.9721330754446,1.7892345791052294e-05,2.9457576528230547,58.39540255982537,0.2664765225466741,SW
257,35.771954617649726,0.417382152346734,1.9223307581911477,3.603857288281582,7.9232081532387255,2.5783269061344214,38.45717468128664,9.207841041310122,1422.4401525448727,2063.7331481161937,9.362000322223342e-05,1.8281891545387836,63.919172223971486,0.19606285474258736,SM
258,71.62683022661452,0.18565850951739798,1.6311729122664846,3.799728742612455,5.548167556351198,2.0422936712122137,32.27236840533369,7.967696664499449,1667.263687112159,2112.7449125997573,1.5571247483231906e-05,1.2157107485817131,79.62167492283821,0.34810716376023265,SC
259,79.86506672098317,0.4615619752831948,0.8220747428009223,2.9781568968555825,12.73022630012168,2.7545769578693666,34.65012603601215,2.5795861646320732,1436.4059960624304,1846.208722391676,3.469710128039286e-05,4.514516183263936,63.913390797877845,0.20566333208235898,SW
260,48.6260365010913,0.14753460797129597,0.448773763450895,3.3827399005385503,13.402190694942618,1.9312080888150729,29.365547310130136,5.0351646533829815,1800.959340358972,1819.959454982977,9.233404411787255e-05,4.8496242231911015,34.61205492678289,0.30666139759619027,SM
261,74.68677602963,0.43751957725696417,1.0371159810433614,4.385472213830292,7.348880720931109,1.2943731823404094,30.42332725543311,10.396634510371833,1745.6535714223908,1811.4114035719115,0.0008226047858279547,1.7883137754910443,52.974529705345226,0.2125938120310452,SC
262,42.98176860557096,0.08088992137626651,0.9073107851211297,2.251516084583309,6.558288279813078,1.084890848578056,28.861987331060725,6.382141600526658,1576.3685033217673,1858.882394189437,0.0008464981000510976,0.5615536453615011,33.5846111311885,0.212608452417957,SM
263,79.18737289126341,0.16728658129128815,1.9491193280429335,3.0928253078745294,9.771435784756028,2.710398206078166,35.84231686763411,6.091935178665349,1723.5681911062316,2066.8031561017665,0.000307241918482918,1.1126866355821563,77.90458102796696,0.17077258534018921,SM
264,89.26532099297683,0.4879079956155385,1.9817624981151596,1.0339188841020315,2.2826550217818258,0.9235801575848659,36.75368056188177,11.38903926195837,1516.5185032795491,1997.6087022964684,6.0048245571648355e-05,3.353336729935948,73.00978129779902,0.26197916215931594,SP
265,58.72136304710706,0.15403849444907705,0.9390523813828242,3.7497455991071726,10.83286266766256,1.058741146223477,40.82567416807226,0.08353290935491864,1532.6250324783161,2100.9009024648285,0.0005374307933851305,0.8646668497916538,49.733415922397995,0.19896646762564185,SW
266,45.90043508375516,0.10985584283376851,0.4678111703538863,1.781541858459367,12.060882672592832,0.9400487416188104,35.59058734873042,10.184917203680078,1557.0667584627024,1876.692134696843,0.0005635229448401228,3.9006113653049406,64.68916281454143,0.17967895155152375,SM
267,55.94648564285049,0.4356745936128479,1.8390971893572294,2.9240050148550756,6.865466017971817,1.7322152338000048,31.6485591913134,7.33839765735023,1798.5057999676649,1946.7852167881847,0.0006612942729830639,4.615151199373567,73.67808600802347,0.1953333389033467,SM
268,46.2550357226216,0.10301035629266558,1.628376096200588,1.8408208651218372,3.857313975099852,1.9717543560659057,28.832629652275664,5.651438718695282,1505.3456734230422,2155.399019419818,0.00019056805280000033,4.818257575394236,27.05201845595915,0.20021863141280596,SP
269,30.080559424814403,0.09385524886077656,1.1202935719802556,1.0941348583139692,1.8890480644016572,0.8437244082497216,40.389342738511715,5.1080491736038445,1681.3906137430192,2174.2858184114134,2.532710735407703e-05,0.0466275298744534,50.56372998501632,0.25081669122389716,SP
270,72.27967976728894,0.1955413103852911,0.8576383574272544,2.9328822067920663,10.10281559307585,1.9342895671615297,34.704013099392746,2.593132429727543,1500.2335572107424,2168.6916619956687,1.5211132365857364e-05,4.790770824772083,43.72014234767838,0.22718460731111245,SC
271,32.7642317275428,0.33589782796863177,1.0066984896795095,2.699334426442828,5.1314109895712825,1.6662708368393773,38.322507852192494,5.013781241229046,1542.5187125312075,2127.322017680305,0.000675384373532302,3.7009720956480887,64.0113948390059,0.16509805620439202,SM
272,43.675398114120014,0.36983586820041303,1.8233861155491986,2.7005980540975227,7.7625094261373375,2.502019401402976,28.205090880338247,5.871277081655593,1517.7406464932458,2075.294351439157,1.2914934747327764e-05,0.4202511613190113,36.535776493368004,0.2572057165791722,SM
273,76.95922114843837,0.44655745272232805,0.5323582059743692,1.8352246397154812,6.715799542376667,2.6259045678416912,34.83394491730185,6.561733791372523,1722.502335536643,2165.4711576109853,3.906430650862758e-05,2.076202343893632,59.62857477957342,0.3075494903177529,SM
274,73.27212590452592,0.29341018668159774,1.6522103380222477,4.788818358992717,3.8609447452907455,2.306928360049652,32.56011672433098,10.084509580162914,1663.3644722278902,2085.6726367330557,9.417237732814694e-05,3.5002273728975455,38.20951623082165,0.264847032178799,SM
275,34.76637928300077,0.22703800404243896,0.2327431390888797,1.014028607242778,8.362977024219504,1.8416901776965728,28.424637816593577,6.803565291345074,1760.6495729527767,2181.5744994901975,1.1065050127867345e-05,4.783427463305246,17.775240525115294,0.3449080504503541,SP
276,72.90355817014,0.2114751928255093,1.857029587655753,4.566181799989355,7.704512556999962,1.275526909092374,38.85941929901442,11.94426456335026,1509.971718666493,1809.9153328147554,0.0006513651478562145,0.8207069680569629,17.498500212582204,0.16983004162889426,SW
277,90.48736782242587,0.4311062278148633,1.1005351033631703,3.9476076925579284,9.925992908742735,2.6636527080656327,35.18062314051058,9.596069960675617,1404.5742678630186,2168.656834357831,3.751819961646395e-05,0.63866640963477,18.333942718723115,0.31423046735162186,SP
278,34.842660486181906,0.3757168892671995,0.60814608741411,1.688288134133086,4.900447426152121,1.5516721080977172,32.66452340187583,2.8439561924113397,1740.2547835651674,2022.29621445575,1.1402749871842807e-05,2.3617352663093927,12.276391315251324,0.2511385339794666,SC
279,57.01973479898136,0.4574430561763127,0.20514170507092835,2.888767945214218,4.397627578020979,1.5838421518288883,39.28117877470359,4.1575975915577015,1457.426979247538,1844.7191007281833,0.0009709122809349716,4.840494468692446,47.308122011774046,0.2543190355090456,SP
280,77.4132028574192,0.4838159550792263,1.2071836437405936,4.95540032603309,12.493658306712373,2.8152254038114988,34.25692832590233,1.188737796620782,1523.152612211978,1885.964507894918,4.195525467151778e-05,4.856896076290052,57.03318773886144,0.25381998692990965,SW
281,73.40199520656437,0.18502287623771335,0.6400781670077087,3.574792947937229,10.979595307014561,2.9463139623154087,28.04897138915622,14.185826323849833,1552.8430762306114,2140.8637135659656,0.000566930490819905,1.1395737052645467,18.87098812779827,0.21506376558152768,SM
282,44.72318526051739,0.28835335341537777,1.336275804819518,1.50950689527467,11.924787097836106,2.7758881040459094,41.222266848536556,13.298257218439,1773.401046145434,2002.4467819386064,8.071400694429894e-05,1.5967357398572868,52.830060015512835,0.21491100284805048,SC
283,40.599373037285915,0.33431936331417483,0.706104706613685,2.8305689554257274,3.164412458692879,2.996116391834379,31.579558366473396,1.2719433817640569,1712.9459053287137,2193.1270893980945,0.00021195897082318445,4.5401599282232725,51.841805478053836,0.2763689013284951,SC
284,80.97605526266058,0.1237320260494059,0.3584432525424084,2.8728123862912494,4.524535184914738,2.7115994565832504,39.62805730888678,8.6111402377119,1492.1327182629143,1847.0124438019884,3.0351509776247986e-05,3.674207454260321,20.296583597780366,0.15895301707662327,SM
285,92.15590259052178,0.07400616526624314,1.1090929337184068,4.209053331532433,9.269675468749139,2.3495865387641803,39.42981537713782,14.406027282912278,1698.9439053098708,1965.0013855600516,0.00010133294252379909,4.861582143288091,38.285781997288424,0.26775720906036066,SW
286,79.89292539028389,0.44049376135189106,1.2160743253186599,4.664651731304621,13.072218182784258,1.4464026790572404,30.27323503905024,11.207141849192336,1754.073997555306,1932.749777232304,3.275686907164713e-05,4.465741815077772,62.85949968396888,0.29491814364218305,SP
287,92.60829134285376,0.29098557983991796,1.0146620459711915,1.3289661731549383,13.543547682774346,2.896505507579728,34.63603753700687,7.37718290956009,1594.4486013950857,2006.4541744259686,0.0007983030021869729,1.0754802515687167,11.172921788640805,0.2212652586950836,SM
288,69.32470256890778,0.30684839736201763,1.0244639977936065,2.256149147811329,12.730784490441518,2.728579029550258,28.562785698978903,3.6165448335995225,1522.976457013926,2053.3751275478876,1.3240086572899154e-05,3.798634297063417,20.286351872887174,0.19347138789192664,SW
289,90.3914259449746,0.29971145544257966,1.2613702302200276,2.19375250754046,2.0858722721397696,1.3296429433144372,32.96372342043847,4.185556126219434,1739.4913864573946,2064.6517877526617,3.542809944158582e-05,0.24282615780058303,79.70798620273212,0.1926773825445809,SW
290,74.87832014541765,0.3897323171747107,1.1474363169382762,4.984192499676073,12.581868992852305,1.8761574411320194,38.23370380717468,11.04356932007041,1705.4456000707487,1800.5183519647112,0.0006112484250148046,4.0891638937073695,61.34814280043417,0.1663679306689132,SW
291,89.07750876307063,0.11547587510691946,0.4386215699527847,3.2369084667655987,13.637730896534602,0.9541224533762104,31.318972581545005,11.7086290986577,1438.95607923541,1835.584173512627,9.121618721369915e-05,3.0077838122230407,42.489119545347904,0.16794386384128165,SM
292,40.5032829180234,0.32632179834718966,0.5547541636730582,4.519325984479938,2.266112717060803,2.897279499187878,29.639791030392338,7.930399865271489,1733.339820116877,1814.0255334623807,0.00015855072191719777,4.780504813182309,54.08609884641376,0.18333757363891853,SW
293,83.01173902335668,0.2612657802099336,0.4552238745722902,2.7041313977792956,7.119792065989339,2.0600903209872032,35.09972971309013,1.8142305227505717,1644.2589664176494,2145.839658559311,0.00020108827239775746,4.800162277345392,69.2354679418932,0.15383458101061742,SC
294,42.78847706197441,0.45363117177847595,1.4479320479955424,3.8908926016357457,8.744239364505471,1.339441201041964,35.51780938123085,14.008025604398918,1776.6844784888638,1925.3169012638623,1.3862929784411922e-05,0.2540755451217763,68.96132098875458,0.20324708150483684,SC
295,31.78289162648722,0.28382942205334644,1.151477141900539,2.1463425692165843,4.642130033927245,1.4432784899725268,37.46160503849622,12.671441018501023,1495.3587709399135,1946.8253767505457,1.0851192847043745e-05,0.8026074277788392,32.729100482284494,0.211280365849592,SP
296,63.64309871279259,0.4743207383333745,0.9737392223556709,4.647144093956934,8.475256356500992,2.957444019785691,38.62792845523627,2.1080816854113427,1529.108208950688,1980.148499578677,0.0007510729194565503,2.421035236593458,44.390399578165685,0.34904425067122613,SP
297,50.68636573651988,0.20896384738095797,1.6370101914911288,2.820584963946135,13.460403137474371,2.154351441969235,37.74133343770517,0.8509137544327833,1671.6563695487607,2139.7217589014303,3.4914489032077445e-05,4.397467624730746,54.663856754905055,0.34833754753122503,SW
298,32.82953851622116,0.48510261787549575,0.7864303875694492,4.214901989264349,13.203723835667821,1.7255028730340882,39.83577091612791,8.038015241246004,1640.8667639460996,1805.6665043848539,5.762702781305906e-05,4.072225711480282,15.032784156022284,0.18740976936741693,SW
299,93.71978461733036,0.4438210766412955,1.22259199356373,2.023267533370259,14.187803296975993,1.899660015928184,31.12069049994856,4.262139265942889,1593.1826855282484,1847.44730975194,0.0002313057033821766,4.821850131758893,76.20576195735265,0.19260643161938487,SW
300,73.32029620684953,0.3129184803809096,0.3339336826823572,3.7744173676875166,8.035482278326317,1.0168101592301555,35.97673444703095,4.24874564121852,1773.0166572148944,2074.06524885636,2.9689832957020395e-05,3.090420585556704,40.29192779636611,0.2483812741120865,SP
