Location_ID,Latitude,Longitude,Soil_Type,Ground_Movement_Potential,Shrink_Swell_Index,Compressibility_Index_Cc,Permeability_m_per_s,Groundwater_Depth_m,Asset_Age_years,Corrosion_Rate_mm_per_year,Asset_Type,Failure_Probability
300,51.64155212812589,-1.172144428110094,Mixed,High,3.838704049263545,0.31756930427704005,3.588265571101012e-07,5.721306389296486,73,0.14325836455903632,Pipeline,0.39977754767388674
301,52.306308645351976,-3.048046289392647,Running Sand,Very High,2.4725122739796106,0.2389936093051776,1.9894001270776684e-06,7.419978184729503,45,0.081749005407961,Pipeline,0.16756291105986854
302,50.60985285401254,1.0380204784301972,Running Sand,High,4.956896092241478,0.11884810400517852,6.558661813484742e-07,9.26705919693268,92,0.21105462022220595,Pipeline,0.19402994823960418
303,55.26884698106414,1.9025030923719806,Swelling Clay,Very Low,0.21923509355481596,0.2612420382465313,2.224534421744597e-09,10.195614802269468,86,0.0468384866568727,Basement,0.39139066438226955
304,52.579451066060976,-3.2195562916165343,Compressible Ground,Moderate,1.1718579320190288,0.36091301987346475,9.531790414800954e-07,8.5361133721238,62,0.37751087329001254,Foundation,0.9617866143085604
305,54.4443505490904,0.6437230471015276,Mixed,Very High,1.9827299348680754,0.4096777134504424,1.1696898902728917e-09,5.594051851916908,92,0.39598318577509145,Pipeline,0.7642435154076483
306,51.21321718678255,0.25116421463520133,Mixed,High,2.248889707828516,0.2719968245584461,4.216353817566425e-08,13.418300568191095,56,0.29139067790444007,Tunnel,0.3197484012265641
307,54.56177522050199,0.23033084773968593,Running Sand,Very High,4.606837013497593,0.12435705059468041,4.586304434108482e-05,1.6801848412603944,61,0.05395538975056424,Pipeline,0.9516040689185482
308,54.800736554811,1.7006492803881912,Running Sand,Low,2.800021820386294,0.2366094693422442,3.3130374734953746e-08,7.260712786530678,88,0.44614075307791146,Pipeline,0.6456467922587327
309,54.0773856434384,-1.5936803538860538,Mixed,Moderate,0.2255549776019694,0.4038322679787642,5.001879364843508e-05,11.745690157778471,66,0.4831615560669761,Tunnel,0.45544964464014015
310,55.01604162491703,-0.2808237161034173,Running Sand,Very Low,2.039314817128309,0.2357866717776828,1.7810240572261027e-08,1.382653646725313,84,0.10915814455767678,Pipeline,0.4683001989551471
311,51.335985647340685,0.7671415453806283,Swelling Clay,Very High,2.0824520618453497,0.36343885712190005,3.739479892328904e-08,10.727360643763866,32,0.35527351152595266,Basement,0.41074446783539187
312,52.8824091439431,-1.6432448846988152,Mixed,High,4.827454692188924,0.2782461567551404,1.3868755192998425e-06,12.385818529923212,68,0.422549929014818,Basement,0.2329920525459397
313,53.600547660080785,-1.6299815803159587,Running Sand,Very High,2.995985455105541,0.1585504062992285,6.428873257965587e-06,10.082053828642257,78,0.2745233260459241,Pipeline,0.3866321922137057
314,53.480964853487436,-2.7694167215285406,Swelling Clay,High,3.178255355794694,0.4082677286103834,3.21320800339198e-07,0.687584937992662,65,0.16842831876810696,Foundation,0.5278963840433926
315,54.80520467263149,0.4657799897899384,Swelling Clay,Very High,3.566265156256354,0.08789605433180916,2.573821568775523e-05,3.1119868934169905,95,0.24449377038937278,Foundation,0.528027350730221
316,51.57845683986443,-0.19662954220110418,Mixed,Very Low,3.8501965784106162,0.28620062723981776,1.5892861842138013e-09,5.460639643933286,51,0.2610116878843815,Pipeline,0.761736902212518
317,51.37821916269433,-1.8420207034926506,Swelling Clay,Very Low,3.1752553510124457,0.14400096540953222,4.082951237284041e-05,3.888505516751666,27,0.20631215165213368,Tunnel,0.3587978571573526
318,51.76689297428976,-2.064643398208843,Mixed,Moderate,1.1859717556696774,0.08017953284361905,9.583827748459987e-09,14.458456033297697,80,0.465622821880516,Basement,0.7167980293039524
319,54.957750247064354,-4.4918724978161695,Swelling Clay,Very Low,4.370229571705821,0.276320271687462,2.637507634571525e-05,9.948111754650007,42,0.374502724361826,Basement,0.5780918387686846
320,55.20513541328788,-4.954491972201091,Mixed,Very High,3.660599002053151,0.27480297017071564,1.0099872642190853e-07,4.806078881597769,12,0.12823780470493235,Basement,0.9618454045268344
321,53.348150521349986,-1.2977422342770963,Mixed,Very High,3.7093524254847794,0.36810540575407436,1.4580931824579931e-05,13.980613730648962,37,0.2969230217867356,Pipeline,0.3852849260339827
322,53.0068596728526,-2.0775500335388033,Mixed,Very Low,4.982783696173746,0.3851378118733572,2.2820636272827947e-06,11.23861589240471,10,0.3474576839562721,Basement,0.9012164642607903
323,53.52692804006328,0.5722573193123495,Mixed,Low,4.012632674316579,0.3775061699118035,7.580679965995213e-09,4.626804571492109,72,0.07867664663404383,Pipeline,0.8206425472982894
324,53.58153824923347,-1.2014216058501495,Swelling Clay,Very High,4.145757015775766,0.23430142981253976,3.8925827112098095e-05,5.993782756328353,56,0.1856286137662729,Pipeline,0.6376642845894569
325,51.35152352471748,1.5569423036755783,Mixed,Moderate,4.757027578550792,0.33426040425195314,1.688833956201282e-08,3.3917184454073728,46,0.4537186579859188,Foundation,0.6545144667421172
326,53.932054408115654,-3.62701440797301,Running Sand,Low,0.7556699992444693,0.3096253591897821,1.6622662739227845e-08,14.580572974854418,95,0.28791481909074873,Tunnel,0.08464993460641068
327,52.76175551174213,1.9310523826952783,Swelling Clay,Very Low,2.488636882390339,0.23970279025261382,1.177319895431051e-05,8.000799190406061,57,0.11632889556955525,Tunnel,0.9502246055934324
328,53.08690979424023,-2.9145656398152555,Mixed,High,2.902835117953938,0.3187457123836969,3.3835007560432806e-09,13.492821968720778,28,0.07016455107838387,Tunnel,0.10693606349574392
329,50.651583021675776,-0.5030321849868589,Swelling Clay,Very High,1.646378646112288,0.47626154451781816,1.2887822078722063e-08,5.524246679744292,23,0.2639311778026901,Basement,0.5632333087435071
330,54.32278316265515,-1.4870240046834406,Swelling Clay,High,4.197016719472527,0.1368021846566198,3.299042171186038e-07,12.982203244913398,76,0.2783660042842806,Foundation,0.3300708004491545
331,54.67713980633941,-2.4829651912552544,Swelling Clay,Moderate,3.812098108228617,0.4575974431034868,1.420316536305339e-05,1.2813593021938774,92,0.17386308116376006,Foundation,0.4298519782898518
332,53.59710776967273,-4.024835717141873,Swelling Clay,Low,3.60441537254062,0.07405498129243927,5.4628575214321925e-09,14.740309604102176,94,0.3189038539253681,Pipeline,0.610183010836817
333,54.24361817648331,-4.056160939834518,Mixed,High,4.985747198790834,0.18877514580574728,5.474458559029703e-07,13.724498321982889,74,0.043655496247500473,Foundation,0.9088513778823216
334,53.11353001586051,-0.019459208352632373,Swelling Clay,Moderate,1.2969068670419526,0.17966536187518772,3.5991749624739812e-06,5.766442699261496,35,0.08111844970040889,Pipeline,0.45756712357230145
335,53.59176689489278,-2.3565103191658205,Running Sand,High,3.6772862583771064,0.3318642985464076,2.008982360766276e-05,11.733471397061372,19,0.277674172295517,Foundation,0.9877295553064411
336,52.47285849231619,1.7290858189305993,Swelling Clay,High,2.757022374529503,0.10905122829978064,4.7624211801926776e-05,11.407739933870477,86,0.04028968998378244,Pipeline,0.5928120653514998
337,54.45937132531256,-2.7204605944556337,Swelling Clay,Moderate,1.5649459124693803,0.4470564253278892,8.379142423331196e-06,13.56819455799251,79,0.4416452948456393,Basement,0.16055394264217449
338,52.84135465132246,1.8846660522357404,Running Sand,Very High,0.8029343536156291,0.42284813380926856,1.837138891508044e-06,4.955197226367761,52,0.07965172152369322,Foundation,0.19000929483125228
339,53.901064522094416,-3.562037203833161,Mixed,High,4.479419185337735,0.343429618858375,1.4726530003863547e-07,7.250040077055168,79,0.34022073830142285,Tunnel,0.716111035589251
340,53.60714689309752,-4.280299296382625,Running Sand,Moderate,2.977277413539227,0.256286224306489,3.635388013526969e-09,13.042494382787769,89,0.20168968644006838,Pipeline,0.050397794243381755
341,54.01157259192875,-2.8120118653393,Compressible Ground,High,4.124669188203973,0.4698302189639353,3.537414589197523e-06,11.789402084960631,81,0.20589599629570174,Foundation,0.48034157622222684
342,54.42607937562612,1.199093526000123,Running Sand,Very High,2.726724920007724,0.42383594962425014,9.197854227827834e-05,6.205267421734048,68,0.38479586901946045,Foundation,0.1482191098035166
343,53.063567407964975,-1.3470363885330068,Mixed,Moderate,1.0998854032700978,0.2746918166365602,4.828397024986274e-06,12.76301587722577,12,0.2547364457447278,Pipeline,0.433218635177845
344,54.565329746278344,-4.050449258439544,Running Sand,High,1.6877440655016263,0.36584300950444004,1.2121474960342025e-09,1.1808335688698217,14,0.36557117718549453,Foundation,0.7499174220717195
345,52.98628618635804,-3.5825066527713347,Swelling Clay,Very Low,1.9076942123677325,0.30511847848085805,3.029004302425731e-07,11.839671392963357,94,0.2575437020888569,Tunnel,0.45881292824143416
346,55.283171614319684,-2.8211753649530573,Mixed,Very High,4.864674062518511,0.314574007274719,1.183676873226447e-06,3.498104961788659,87,0.30052361728857907,Pipeline,0.16345110898092696
347,54.26335874307397,-0.8688328353110455,Compressible Ground,High,0.028166391906912502,0.19893923124686208,2.8078312646678566e-06,4.648753163444914,92,0.38275016765613545,Pipeline,0.2519253703566424
348,51.35570824873032,-2.673347420856655,Mixed,Low,4.928330115122535,0.25793807208120356,3.968525525289334e-06,7.651615232136108,46,0.30758128403142493,Pipeline,0.3675395886521824
349,54.647922356817155,0.2293785746252901,Swelling Clay,Moderate,4.9023081755491535,0.0851546438553849,6.173652864437237e-07,7.021150265514622,93,0.3116514036005064,Pipeline,0.06956118348641471
350,53.25793830403317,-0.6859451067029241,Compressible Ground,High,4.980753952650683,0.21080691124906664,1.3085841740871358e-08,8.048266549613274,61,0.39671759979952126,Pipeline,0.5843376360811219
351,55.42230478986933,1.1167661614733806,Mixed,Very High,2.3829408945981734,0.3631228319129684,5.140475663122742e-05,8.399246137244345,75,0.4750525397514929,Tunnel,0.6075337912780502
352,54.094095218367634,-1.4932672154844502,Mixed,Very High,4.819044848104998,0.4789472137277838,3.043212914774048e-06,5.307151519956705,72,0.19459091542831503,Pipeline,0.06215192713256745
353,50.92195373285096,-2.6817651012925254,Swelling Clay,Low,1.9779959092491368,0.4833788507433591,1.528270339121838e-08,3.040798938746935,16,0.2927874070407161,Tunnel,0.402311321174162
354,52.47480213805174,1.9739009746224294,Running Sand,Low,0.13147220334193355,0.30007529110620124,4.08892515678915e-08,11.642977824665937,62,0.05227384728943735,Tunnel,0.4140006828847249
355,53.08637701336633,-2.51056674734851,Running Sand,High,1.1217359318588227,0.3229800133143119,4.07041184228136e-05,6.29965416176356,15,0.1858139014787448,Tunnel,0.3338195685526012
356,54.69506801579901,-1.9997815215364154,Compressible Ground,Very Low,4.726481224686923,0.13357453347543538,2.737952652132421e-05,7.834692505656355,16,0.21190412068579914,Pipeline,0.5577397403311118
357,54.14672767164886,0.6638905775066188,Swelling Clay,Very High,0.0688234666769999,0.3628886486420888,1.0610410631867928e-07,9.848102416091212,53,0.419266285243785,Tunnel,0.3459574900601118
358,52.34680035305819,-4.379546362748352,Swelling Clay,Very Low,2.729970677114875,0.08179645670347381,1.5543045199901305e-09,13.689749873446512,27,0.26156227704158164,Pipeline,0.41640927947780604
359,53.76716343751315,-2.2945692575903975,Running Sand,Very Low,0.37800794447339525,0.17810855860975006,1.7477803183303638e-09,10.75951605153319,63,0.36822252291624435,Tunnel,0.7975235474416056
360,53.384554539491894,-4.400029345932012,Running Sand,High,1.4319828921378925,0.350763506278449,2.6277948344479997e-08,1.1591587710605755,38,0.019313626012578966,Pipeline,0.16210935543020144
361,51.13026304476203,-4.0248589332906946,Compressible Ground,Moderate,0.4404642535594333,0.1896395591945702,1.3983345769742957e-06,12.659125269271255,92,0.23760140811787464,Foundation,0.6191146953034209
362,51.674293464993,-4.967514221513952,Running Sand,Moderate,4.297643105565282,0.07243109335150445,8.336296955642624e-07,14.845647719349028,34,0.45164565593015626,Foundation,0.5055944016908456
363,52.20561156357157,-4.9331899519233735,Compressible Ground,Moderate,2.955353548238529,0.4243416842079337,1.4761787006199309e-06,7.351032867885041,72,0.11991381555983469,Tunnel,0.30507163747934907
364,51.47741703181752,-2.337984773480036,Mixed,Low,4.510532328591564,0.18964850321055338,3.858467616706232e-06,14.55905987859171,77,0.025445870800485333,Basement,0.7275346564904107
365,51.25066922915013,0.6641466346344336,Compressible Ground,Very High,3.4417659977011414,0.0783973511864053,1.2449768271886928e-09,8.436266763975667,22,0.22237027951960345,Basement,0.551188359541148
366,50.79098885065144,-0.8909694758581477,Compressible Ground,Low,4.855145656225498,0.08365467402628934,3.352956938295288e-09,7.164431940143272,41,0.35517159211732174,Foundation,0.47736152696069534
367,54.86551282804465,-0.5556016910364958,Compressible Ground,Very High,2.549388273802033,0.16329145945493914,6.272161887017631e-08,5.305369088548098,36,0.23268711835232006,Tunnel,0.6676693147712001
368,51.944717089824266,-1.3652553369057943,Mixed,Very High,3.1935529088143726,0.13010717624968682,5.947028059481043e-09,10.034545699583413,60,0.23538937362052026,Tunnel,0.8022903079813608
369,51.95160301966783,0.7385520091939108,Running Sand,Very High,2.881544099445283,0.39843505300106785,2.3801274480103557e-09,3.8323960976131466,43,0.3382044702067766,Tunnel,0.9726687900335762
370,51.531140687150774,1.1626510763032192,Compressible Ground,High,2.421302147233064,0.19475782100016548,1.602588345090569e-06,2.0215461684588627,37,0.13465051605869402,Basement,0.6293503683763735
371,52.876986859319416,0.9481850970176264,Running Sand,Moderate,4.229796827115063,0.4121131032679246,1.1931152244714345e-05,0.8949379874711041,82,0.37842599790456893,Foundation,0.8744399854003829
372,53.07120983961186,0.6849247406212724,Compressible Ground,Low,3.222625678351801,0.12823069902041878,5.796065533134282e-06,4.739511634371325,81,0.08502563014380937,Tunnel,0.0010915410229569433
373,51.5414067931254,-3.7210084850570135,Running Sand,Low,4.006561324277364,0.2717956307948377,1.2167431026721985e-05,6.2386770664220546,94,0.20391779659013398,Foundation,0.5302356927258912
374,53.542851689318255,-0.8428664224434526,Compressible Ground,High,3.931819683012066,0.35961671009890794,2.134433950846852e-06,8.505112096078093,39,0.3314439731507498,Foundation,0.2146475487701981
375,54.11499979796874,-0.9248576273114084,Running Sand,Very High,0.9552258032764765,0.3433958842396347,4.750360937868236e-06,4.744872465211593,18,0.41590081354279684,Pipeline,0.09419245708313717
376,52.36920042982726,-1.3043919737665126,Swelling Clay,Moderate,3.2508176625882186,0.3205082344686209,2.2850403376459716e-08,14.768863799588463,22,0.39785022487087707,Basement,0.5319710170643921
377,53.427258484287194,-1.6343104749226383,Mixed,Very Low,0.9982400959066706,0.4661697208690264,9.226567884642897e-05,4.73030493949693,91,0.36362594366077194,Foundation,0.7468265061490941
378,53.011509525822234,-4.375806659695316,Compressible Ground,Very Low,2.9166023912188543,0.15283631646803497,8.238123010048332e-09,6.8941431324729265,73,0.18595722793283162,Pipeline,0.41227252247437973
379,51.47774199178051,-4.284857362656446,Mixed,High,3.3871734222315024,0.2721736420079474,1.181596979017266e-08,1.9975044002125548,47,0.06992911498392468,Basement,0.6701074493444349
380,54.15005494387289,1.3159709930843642,Compressible Ground,Moderate,4.986175357937935,0.4477966475325839,2.783614942170816e-08,4.279084443387597,31,0.11624876666956539,Tunnel,0.48971925384094994
381,54.507265139120236,-0.588694926151609,Swelling Clay,Very Low,0.1527098907486918,0.08505219451782067,7.527697358848586e-05,1.200816026940371,40,0.43376856914247763,Tunnel,0.437085865959426
382,53.74396557793584,-3.1637794985139553,Swelling Clay,Very Low,0.45621197056860463,0.07514972071388387,8.738621858459924e-05,8.612875184841256,51,0.43009237136500317,Pipeline,0.29025664043586064
383,52.11948013885526,-3.0448972755058064,Mixed,Low,0.3851334818561575,0.15498602940123113,9.429067582372728e-06,11.39043790542026,71,0.4762648177441177,Tunnel,0.38259351450100454
384,55.133962472046505,-0.7286361784595892,Compressible Ground,Moderate,1.9918064313337003,0.33485954879210833,1.3972946389947182e-06,3.337792307872985,73,0.04723443942881539,Pipeline,0.3497956307944279
385,52.776791939975624,-2.1514551775503654,Running Sand,Very Low,4.107941807429069,0.1669458319024131,3.983940796249679e-07,5.834708598333026,83,0.2730364517859535,Pipeline,0.6461871840148815
386,51.82939242692549,-1.9107308031043377,Compressible Ground,Low,4.220281663935678,0.13560794771395954,7.130241317055848e-05,0.7409352875438282,18,0.32785469200307443,Tunnel,0.11601851127913954
387,52.54117310410978,-4.575450066266066,Running Sand,Moderate,3.6848979786057585,0.2564610419112314,3.0068655842471753e-06,12.673069807972075,53,0.3582221147627597,Basement,0.092636368687806
388,53.96037545954105,-4.028825690231787,Mixed,Very High,4.484391209149738,0.3261191309462352,5.292375394456697e-05,11.809471111509207,72,0.32549298515511077,Pipeline,0.6600129942084604
389,54.729658928296246,-2.2465470140543617,Mixed,Moderate,1.6142997208472627,0.1618509681575332,3.82607956728181e-08,1.4171834476772394,49,0.3873055810521182,Basement,0.5462980698788807
390,52.282877496414365,-0.10219506045662108,Swelling Clay,High,0.44077322126149565,0.18531103402568394,4.665239685423285e-08,5.790580335145964,97,0.18614107238177738,Basement,0.4302000967426576
391,51.66312223004687,-4.663822286800608,Running Sand,Low,0.2907651399492506,0.32610168716518123,1.8776860103790806e-05,14.351655900817684,50,0.09792205834638625,Pipeline,0.15244288440790354
392,53.63246565917603,-2.6580954501824174,Compressible Ground,Very High,4.260663598096931,0.4755822898952537,5.614028369398003e-09,6.184392313145167,81,0.11024585235371488,Basement,0.4110271118693115
393,55.106075500531425,-0.13449633645838865,Swelling Clay,Low,3.6521814717684564,0.3536337773471397,5.365859618480372e-05,8.130025812498232,59,0.015869557840380525,Pipeline,0.7897317633200116
394,51.41646681779711,0.5443555331520384,Mixed,Low,3.493076530055604,0.402306864613052,3.4464483418050797e-07,5.65102148465015,29,0.18165771733204894,Tunnel,0.889621235789257
395,54.51509691149683,-3.6684550713328066,Swelling Clay,Very Low,1.698381692728344,0.21506454263996094,4.2861700067923806e-05,9.143905127859796,90,0.05495458493118887,Tunnel,0.7025765699642201
396,52.88303590743742,0.12040992325419975,Compressible Ground,Moderate,1.899525943091131,0.17251446172300974,4.830186987801723e-08,14.683274696733921,79,0.16752945946719353,Tunnel,0.059912175880880825
397,54.49756251981046,1.6878818585532063,Compressible Ground,Low,4.790567644496596,0.25442048444118015,3.800095584973975e-06,14.963786300477357,51,0.3178229378114614,Tunnel,0.6704097766011186
398,53.02770574886645,1.347685050675138,Mixed,Low,0.3190237204896751,0.4132097729202532,2.596423970061727e-07,11.733367181162272,42,0.44829424723754174,Tunnel,0.24098558954629457
399,52.386638871511096,0.5256325416425627,Swelling Clay,High,3.8686586846889632,0.25533483880575014,1.3615015848891373e-06,6.36251092129637,72,0.42140667098535306,Basement,0.31525124302640506
400,53.98370500104826,-0.01371319771063284,Running Sand,High,1.5481666185419658,0.43102643395543744,3.3255422186937837e-07,7.669266912020331,66,0.1338103638592127,Basement,0.19587320795998453
401,55.00313647297449,-3.3540318438616077,Running Sand,High,0.19527309206278043,0.4949473913128072,6.848226042442862e-05,5.6726042576284295,74,0.07570073967704301,Basement,0.7757557906202046
402,52.101258651850905,-0.5626774106632135,Running Sand,Low,3.71285055371228,0.08241199957865136,2.8875332182946894e-06,14.79083213361302,61,0.10460541416039834,Foundation,0.648602122637279
403,52.80374067497186,-0.4970820433279286,Compressible Ground,Very High,1.654559428391873,0.07043457023766667,1.805488984675464e-08,10.762524434468354,97,0.48578345943276735,Foundation,0.6118350545991809
404,51.64700313348261,-2.1522506753511847,Swelling Clay,Moderate,3.610737593713983,0.11731536631101283,3.5349608598909255e-05,7.009505958785914,15,0.2792424950458905,Pipeline,0.6679726096692761
405,51.41704731808675,-1.548891768093437,Running Sand,Low,3.5382719155906006,0.2229663540804558,2.952219814493738e-08,0.6756714165892339,16,0.09942608927028167,Foundation,0.2367722614039034
406,54.389450711960876,-0.1418005827770532,Swelling Clay,Very Low,2.6739343771655752,0.10896899411544458,7.211498151102482e-08,8.047009508662951,18,0.4219656157965394,Tunnel,0.4446444143253616
407,51.50332058344221,1.6647107499729543,Mixed,Very High,3.886865646052744,0.4417990149284402,3.2405482339966846e-09,14.766958924673458,70,0.2036437097131519,Tunnel,0.6332537215489892
408,54.46659085667225,-2.9328565409127787,Running Sand,Very High,2.9051916208562174,0.06041581296217871,3.161058979033603e-05,8.084383180109253,89,0.4506188544676164,Tunnel,0.6365940276183004
409,52.64608525920132,-3.2754579362979235,Swelling Clay,Moderate,1.4331842642413033,0.19210672235112014,2.695008356397329e-08,3.1451869395921483,43,0.1377317921488984,Pipeline,0.7918518627551305
410,55.47524361703858,-0.7873517539078989,Compressible Ground,Very High,3.670576505322095,0.1331125832723924,1.970552861666533e-08,0.8203593330192354,44,0.20267866181407573,Pipeline,0.28710396668811056
411,51.48670709095644,-4.0844062199104805,Mixed,Moderate,2.9456990793886177,0.4691926985708895,3.9931257769228896e-05,5.643204492801032,29,0.25742440376714143,Pipeline,0.7703361216968224
412,50.96488996256413,-0.9222701865853029,Mixed,Very High,0.06363640844960272,0.35126645220051256,1.0656983957811731e-05,13.8143068076008,67,0.4473815137036255,Pipeline,0.4401844806169357
413,50.87716534801748,-4.3780396044999845,Mixed,Moderate,4.508220888851547,0.46041361540311854,5.074515782857283e-09,14.950034568550274,96,0.43569114148647736,Basement,0.6701726920589348
414,54.677090023621005,-1.5659128427684386,Mixed,High,2.7282180916215673,0.48754791963967703,7.0246148833112985e-06,14.207835634774039,69,0.2914339844489002,Pipeline,0.4557193800652868
415,52.688881555291715,-0.657099377005264,Compressible Ground,High,4.343136327397659,0.27369420965481617,3.674222820803608e-05,11.076589902186724,63,0.11866999979263641,Pipeline,0.9486101697909433
416,50.51562174823686,-4.509232525090107,Compressible Ground,Very High,4.413684194911223,0.15544359862161183,2.4691989922868582e-09,8.593069562389502,44,0.2076449161515588,Foundation,0.17930226474164446
417,54.87385681251668,-3.551327936359595,Running Sand,Very High,2.2248332836754425,0.1371779537884652,1.3368262799241293e-05,9.064949122542654,56,0.48806020202909767,Basement,0.6750050885823571
418,54.88460503455152,-2.652380005843326,Compressible Ground,Moderate,2.538299982256155,0.15031348775862824,5.458838669592261e-07,8.315384131833433,55,0.30780887969992704,Tunnel,0.5765350007681589
419,54.53208337009396,-2.419809133696887,Compressible Ground,Moderate,2.0787719383780097,0.3688669884299013,2.2181312831708276e-06,10.752214921383331,96,0.39273790001085634,Foundation,0.1727310409477446
420,51.74159241512421,-0.2672674972208906,Mixed,Low,2.2471838765402277,0.06820057765535034,2.91253863171389e-07,6.57366178708261,13,0.23043370072709565,Pipeline,0.06600633581166793
421,52.363763600335865,-1.296850616083331,Compressible Ground,High,4.475735794858639,0.07311248286472169,3.0832974555744814e-06,10.2034580718586,19,0.27068356497873514,Tunnel,0.7991443889716636
422,54.22463112597742,-2.3252407078627115,Mixed,Low,3.9407200698395553,0.3236643240724175,1.4807758003822501e-09,2.2633756668794147,84,0.22018751499394662,Tunnel,0.15745133364626518
423,52.94676562703793,-1.8452662196084497,Swelling Clay,Low,0.6326283815778899,0.33892571603183297,6.509289933778107e-06,4.352581945141514,49,0.3544312890503643,Tunnel,0.18650668278577598
424,51.269132883617765,-4.909163305448326,Swelling Clay,Very Low,3.0515389077004795,0.34936831594510703,1.4679744247038174e-09,12.622044062725127,64,0.4272207968045699,Foundation,0.9784342239890393
425,51.713991322638364,0.39367695515340984,Swelling Clay,Moderate,4.979533201931711,0.21734622706486606,1.89016291796753e-07,13.604359495779171,82,0.25860813618003614,Basement,0.7172608514766308
426,55.36294768375779,-4.712967179136522,Swelling Clay,Very Low,2.9777535061624287,0.4126751999213689,5.686237113986964e-09,8.315619444624346,49,0.24562505473175061,Basement,0.2504868416012225
427,51.25506558713553,0.8052224504579613,Swelling Clay,Very Low,3.9293581279655276,0.2901310644769779,1.31181135782167e-05,0.9587164495875198,85,0.1767403688782145,Tunnel,0.5909489601516013
428,54.130403783390946,-1.2130243500968891,Swelling Clay,Low,3.8453073669058546,0.09745953350423875,3.700876100796119e-08,13.941116776480637,90,0.09677738020410107,Pipeline,0.5341118384025133
429,52.89009153329769,-1.3052656614283809,Swelling Clay,Very Low,1.7515876293616428,0.40869468818030535,1.8640936327535377e-07,10.679931741395654,32,0.47023138420880334,Basement,0.8444732675138475
430,54.243008297760795,-0.06794960558760454,Mixed,Moderate,1.8592465135197944,0.4788805038217062,1.3923669513256206e-07,6.503404894452731,24,0.16487906215295747,Basement,0.7293207478326243
431,53.805566205721966,1.016916728574257,Mixed,Low,3.620382108952016,0.0770163408510614,7.286346638985253e-06,9.176494676392696,14,0.40233881715139985,Pipeline,0.8317211254931858
432,52.69583595277163,1.5985230253576503,Mixed,Moderate,2.4999176580241755,0.22610810241526097,2.545199322613672e-07,6.731735099399809,49,0.36052004043086233,Foundation,0.21150658797736244
433,52.26955412341533,-1.196410789292106,Mixed,Very High,2.85285354565194,0.26938222017563646,8.806263476163044e-06,7.247418787614739,27,0.39754962413628325,Foundation,0.6402192043670052
434,54.27179627178063,-3.945392376077572,Compressible Ground,Very Low,3.564528951824188,0.11591184203524263,2.3309952257298997e-09,13.358743052061325,30,0.4690163853523302,Pipeline,0.04024085841838032
435,52.11570603129913,1.1504164832110506,Compressible Ground,Low,3.887875135195251,0.4404690265022947,9.077574868793935e-09,2.8357215802981175,88,0.31545167250823963,Foundation,0.0689406122792201
436,54.43885740044284,-4.715295871409196,Running Sand,High,1.3575828886653567,0.1778673402005198,5.723626005340412e-07,2.0032024644924333,12,0.44999566825720183,Tunnel,0.7135270327045973
437,53.89921533166226,0.6513601950386567,Compressible Ground,Moderate,0.7339687971848147,0.402353842972172,5.438030308423093e-05,0.5395667954387283,55,0.09217168822702389,Basement,0.024420102643931352
438,53.388345851165845,-0.2370486150204636,Mixed,Very Low,1.458973233618626,0.35194751691274223,2.3647717773629705e-09,5.0530054463758365,99,0.31708916221882594,Foundation,0.5797650089005092
439,52.34400442451149,1.333093251960623,Mixed,Moderate,2.5376916254603774,0.3191206201101605,1.6421812183285565e-09,2.6374996140241973,88,0.3884150503281602,Tunnel,0.84040509844453
440,51.52540678883187,1.282242051732128,Swelling Clay,Moderate,1.7107065864851956,0.1364642819134495,6.063918764744922e-09,3.6897896795026117,62,0.1431041540646453,Tunnel,0.3799418084180286
441,54.05209900620332,-4.627921401940442,Swelling Clay,Very High,2.841813794237969,0.14931658424790756,1.6060743429671645e-06,0.6629652486479655,29,0.37296936263306285,Tunnel,0.04484043683991279
442,50.9567461358529,-0.7338751497702951,Running Sand,Moderate,0.2673286206281422,0.0713067821359562,9.884724815898706e-08,3.7943335129716966,68,0.39145364626695606,Tunnel,0.7138474496287268
443,55.3527112807788,-4.127299813822588,Compressible Ground,Very High,2.5487520580688363,0.15832059340201987,1.3420289890415972e-05,5.324317938019422,30,0.41728209844805797,Tunnel,0.9296864524641508
444,55.39373957307744,-4.450719717791617,Mixed,Very High,1.8399245346885396,0.20544962425723134,2.2891052288816256e-09,0.9577286979432792,99,0.1633126271720071,Pipeline,0.7171713920582679
445,51.15111307979069,-1.8620599791848864,Compressible Ground,Very High,2.673333774464412,0.4249153867380914,9.59556240157869e-09,9.314609802308642,96,0.3439872291824715,Basement,0.5784472430027753
446,51.01967661486151,-4.316817221058815,Running Sand,Very Low,2.112666774424884,0.21487670002166237,3.1632391518393544e-08,8.747605058814491,60,0.15908410887078345,Basement,0.23002882987906004
447,52.56358363541515,0.09531668178814989,Swelling Clay,Moderate,1.4211292531877122,0.3895798022445229,1.3603492873680903e-06,1.9070187883939134,34,0.3721297898742431,Pipeline,0.015375624044496994
448,55.31841636130251,1.782584973553198,Mixed,Moderate,4.520539527288179,0.24774902658296943,2.666020297231542e-06,9.127641774016814,77,0.236857095921399,Pipeline,0.6946721084790533
449,52.50155449615556,-1.0129192955183508,Swelling Clay,Very High,0.9238249421067846,0.4031907403972498,4.1784621239468195e-09,14.980481819828725,19,0.3027967435183378,Tunnel,0.23102617584429297
