time_min,x_position_mm,y_position_mm,temperature_C,current_density_A_per_cm2,event_phase
7.841020608439646,80.0,70.0,825.8586877905491,0.7,post-transition
7.841020608439646,80.0,75.0,824.9508910695283,0.7,post-transition
7.841020608439646,80.0,80.0,824.6229018506623,0.7,post-transition
7.841020608439646,80.0,85.0,824.3510382204875,0.7,post-transition
7.841020608439646,80.0,90.0,824.1318127555255,0.7,post-transition
7.841020608439646,80.0,95.0,823.7786490337611,0.7,post-transition
7.841020608439646,80.0,100.0,814.2941199485352,0.7,post-transition
7.841020608439646,85.0,0.0,814.8462717497526,0.7,post-transition
7.841020608439646,85.0,5.0,825.0328000451763,0.7,post-transition
7.841020608439646,85.0,10.0,824.9612775217562,0.7,post-transition
7.841020608439646,85.0,15.0,825.0202888644959,0.7,post-transition
7.841020608439646,85.0,20.0,825.3540953815714,0.7,post-transition
7.841020608439646,85.0,25.0,825.6336558741338,0.7,post-transition
7.841020608439646,85.0,30.0,826.0227475335664,0.7,post-transition
7.841020608439646,85.0,35.0,826.0505021832241,0.7,post-transition
7.841020608439646,85.0,40.0,826.5115392721144,0.7,post-transition
7.841020608439646,85.0,45.0,826.7697956780253,0.7,post-transition
7.841020608439646,85.0,50.0,826.490439526804,0.7,post-transition
7.841020608439646,85.0,55.0,826.6871521380617,0.7,post-transition
7.841020608439646,85.0,60.0,826.2343482025137,0.7,post-transition
7.841020608439646,85.0,65.0,826.0114540631613,0.7,post-transition
7.841020608439646,85.0,70.0,825.6678117253812,0.7,post-transition
7.841020608439646,85.0,75.0,825.4281742310525,0.7,post-transition
7.841020608439646,85.0,80.0,825.1640139557163,0.7,post-transition
7.841020608439646,85.0,85.0,825.0916382696439,0.7,post-transition
7.841020608439646,85.0,90.0,824.6862707180494,0.7,post-transition
7.841020608439646,85.0,95.0,825.1026241859632,0.7,post-transition
7.841020608439646,85.0,100.0,814.7986056490162,0.7,post-transition
7.841020608439646,90.0,0.0,815.4568596251605,0.7,post-transition
7.841020608439646,90.0,5.0,825.7335557407749,0.7,post-transition
7.841020608439646,90.0,10.0,825.5347148659988,0.7,post-transition
7.841020608439646,90.0,15.0,825.8408214230359,0.7,post-transition
7.841020608439646,90.0,20.0,825.5996909105049,0.7,post-transition
7.841020608439646,90.0,25.0,825.7877825786296,0.7,post-transition
7.841020608439646,90.0,30.0,825.9110455233391,0.7,post-transition
7.841020608439646,90.0,35.0,826.0583916917338,0.7,post-transition
7.841020608439646,90.0,40.0,826.5294034646207,0.7,post-transition
7.841020608439646,90.0,45.0,826.3727364662121,0.7,post-transition
7.841020608439646,90.0,50.0,826.3717797048153,0.7,post-transition
7.841020608439646,90.0,55.0,826.5606206499973,0.7,post-transition
7.841020608439646,90.0,60.0,826.390420272312,0.7,post-transition
7.841020608439646,90.0,65.0,826.1065153630728,0.7,post-transition
7.841020608439646,90.0,70.0,825.9351666799693,0.7,post-transition
7.841020608439646,90.0,75.0,825.9547681534516,0.7,post-transition
7.841020608439646,90.0,80.0,826.0422552568386,0.7,post-transition
7.841020608439646,90.0,85.0,825.6172815988705,0.7,post-transition
7.841020608439646,90.0,90.0,825.6319682066519,0.7,post-transition
7.841020608439646,90.0,95.0,825.6078512716673,0.7,post-transition
7.841020608439646,90.0,100.0,815.6157125280649,0.7,post-transition
7.841020608439646,95.0,0.0,816.5465796704685,0.7,post-transition
7.841020608439646,95.0,5.0,826.0546664696737,0.7,post-transition
7.841020608439646,95.0,10.0,826.4210969012186,0.7,post-transition
7.841020608439646,95.0,15.0,826.5610642000555,0.7,post-transition
7.841020608439646,95.0,20.0,826.5330472571643,0.7,post-transition
7.841020608439646,95.0,25.0,826.1209043322922,0.7,post-transition
7.841020608439646,95.0,30.0,826.6177165989247,0.7,post-transition
7.841020608439646,95.0,35.0,826.5825663055291,0.7,post-transition
7.841020608439646,95.0,40.0,826.5195989010369,0.7,post-transition
7.841020608439646,95.0,45.0,826.9970038357558,0.7,post-transition
7.841020608439646,95.0,50.0,826.7738632756722,0.7,post-transition
7.841020608439646,95.0,55.0,826.5928148711274,0.7,post-transition
7.841020608439646,95.0,60.0,826.7781003448017,0.7,post-transition
7.841020608439646,95.0,65.0,826.6535063159613,0.7,post-transition
7.841020608439646,95.0,70.0,826.9811549271765,0.7,post-transition
7.841020608439646,95.0,75.0,826.6999726154459,0.7,post-transition
7.841020608439646,95.0,80.0,826.3885173482657,0.7,post-transition
7.841020608439646,95.0,85.0,826.4649520373212,0.7,post-transition
7.841020608439646,95.0,90.0,826.4230067461834,0.7,post-transition
7.841020608439646,95.0,95.0,826.4385228165985,0.7,post-transition
7.841020608439646,95.0,100.0,816.5004187273008,0.7,post-transition
7.841020608439646,100.0,0.0,817.2177288061649,0.7,post-transition
7.841020608439646,100.0,5.0,817.0490915660112,0.7,post-transition
7.841020608439646,100.0,10.0,817.1944381528511,0.7,post-transition
7.841020608439646,100.0,15.0,816.9761535560558,0.7,post-transition
7.841020608439646,100.0,20.0,817.1009195623957,0.7,post-transition
7.841020608439646,100.0,25.0,816.9200378156959,0.7,post-transition
7.841020608439646,100.0,30.0,817.3948309570342,0.7,post-transition
7.841020608439646,100.0,35.0,817.0430865922917,0.7,post-transition
7.841020608439646,100.0,40.0,817.1980005071119,0.7,post-transition
7.841020608439646,100.0,45.0,817.3603144700154,0.7,post-transition
7.841020608439646,100.0,50.0,817.0447205383982,0.7,post-transition
7.841020608439646,100.0,55.0,817.1747046808629,0.7,post-transition
7.841020608439646,100.0,60.0,817.1012309715358,0.7,post-transition
7.841020608439646,100.0,65.0,817.1331413909251,0.7,post-transition
7.841020608439646,100.0,70.0,816.8607116971375,0.7,post-transition
7.841020608439646,100.0,75.0,817.2467027117926,0.7,post-transition
7.841020608439646,100.0,80.0,817.2635418879767,0.7,post-transition
7.841020608439646,100.0,85.0,817.4075474425267,0.7,post-transition
7.841020608439646,100.0,90.0,816.9381897457815,0.7,post-transition
7.841020608439646,100.0,95.0,817.0900403781314,0.7,post-transition
7.841020608439646,100.0,100.0,817.112589898436,0.7,post-transition
8.007850834151128,0.0,0.0,802.3535622741128,0.7,post-transition
8.007850834151128,0.0,5.0,802.3285721075805,0.7,post-transition
8.007850834151128,0.0,10.0,802.2036693514225,0.7,post-transition
8.007850834151128,0.0,15.0,802.4080827783393,0.7,post-transition
8.007850834151128,0.0,20.0,802.3260659522992,0.7,post-transition
8.007850834151128,0.0,25.0,801.9527703951965,0.7,post-transition
8.007850834151128,0.0,30.0,802.3982661025778,0.7,post-transition
8.007850834151128,0.0,35.0,802.2610169441441,0.7,post-transition
8.007850834151128,0.0,40.0,802.4802609895133,0.7,post-transition
8.007850834151128,0.0,45.0,802.4413958655456,0.7,post-transition
8.007850834151128,0.0,50.0,802.603622493134,0.7,post-transition
8.007850834151128,0.0,55.0,802.4224927146944,0.7,post-transition
8.007850834151128,0.0,60.0,802.1818200262319,0.7,post-transition
8.007850834151128,0.0,65.0,802.5715065678515,0.7,post-transition
8.007850834151128,0.0,70.0,802.439790956163,0.7,post-transition
8.007850834151128,0.0,75.0,802.4218292478894,0.7,post-transition
8.007850834151128,0.0,80.0,802.0368643969049,0.7,post-transition
8.007850834151128,0.0,85.0,802.055114120583,0.7,post-transition
8.007850834151128,0.0,90.0,802.3177729872143,0.7,post-transition
8.007850834151128,0.0,95.0,802.1559684184102,0.7,post-transition
8.007850834151128,0.0,100.0,802.2701273575715,0.7,post-transition
8.007850834151128,5.0,0.0,802.6751915792933,0.7,post-transition
8.007850834151128,5.0,5.0,813.1830869593888,0.7,post-transition
8.007850834151128,5.0,10.0,812.9493411186145,0.7,post-transition
8.007850834151128,5.0,15.0,813.1270758554806,0.7,post-transition
8.007850834151128,5.0,20.0,813.2351756432163,0.7,post-transition
8.007850834151128,5.0,25.0,813.1419761368799,0.7,post-transition
8.007850834151128,5.0,30.0,813.2401056446678,0.7,post-transition
8.007850834151128,5.0,35.0,813.4660926966332,0.7,post-transition
8.007850834151128,5.0,40.0,813.5697801587087,0.7,post-transition
8.007850834151128,5.0,45.0,813.6711223290995,0.7,post-transition
8.007850834151128,5.0,50.0,813.1529757267275,0.7,post-transition
8.007850834151128,5.0,55.0,813.4174887765307,0.7,post-transition
8.007850834151128,5.0,60.0,813.4870022342387,0.7,post-transition
8.007850834151128,5.0,65.0,813.3678261809421,0.7,post-transition
8.007850834151128,5.0,70.0,813.2045216670523,0.7,post-transition
8.007850834151128,5.0,75.0,813.1716157779929,0.7,post-transition
8.007850834151128,5.0,80.0,812.8937229599616,0.7,post-transition
8.007850834151128,5.0,85.0,813.1651819324813,0.7,post-transition
8.007850834151128,5.0,90.0,812.9993196138478,0.7,post-transition
8.007850834151128,5.0,95.0,812.8953284385564,0.7,post-transition
8.007850834151128,5.0,100.0,802.9525624976023,0.7,post-transition
8.007850834151128,10.0,0.0,803.7520063602258,0.7,post-transition
8.007850834151128,10.0,5.0,813.7464870517795,0.7,post-transition
8.007850834151128,10.0,10.0,813.7861132002445,0.7,post-transition
8.007850834151128,10.0,15.0,813.7537685931693,0.7,post-transition
8.007850834151128,10.0,20.0,814.0513269069382,0.7,post-transition
8.007850834151128,10.0,25.0,813.8610773098299,0.7,post-transition
8.007850834151128,10.0,30.0,814.0128137914118,0.7,post-transition
8.007850834151128,10.0,35.0,814.2954678692889,0.7,post-transition
8.007850834151128,10.0,40.0,814.5601644186974,0.7,post-transition
8.007850834151128,10.0,45.0,814.8585079332621,0.7,post-transition
8.007850834151128,10.0,50.0,814.7001865952836,0.7,post-transition
8.007850834151128,10.0,55.0,814.7397503781663,0.7,post-transition
8.007850834151128,10.0,60.0,814.1148239440861,0.7,post-transition
8.007850834151128,10.0,65.0,814.2502162325001,0.7,post-transition
8.007850834151128,10.0,70.0,814.1186025672429,0.7,post-transition
8.007850834151128,10.0,75.0,813.9392003062133,0.7,post-transition
8.007850834151128,10.0,80.0,813.6800771773331,0.7,post-transition
8.007850834151128,10.0,85.0,813.9914311744071,0.7,post-transition
8.007850834151128,10.0,90.0,813.88617164767,0.7,post-transition
8.007850834151128,10.0,95.0,813.7369773737286,0.7,post-transition
8.007850834151128,10.0,100.0,803.9597504015343,0.7,post-transition
8.007850834151128,15.0,0.0,804.5069753857092,0.7,post-transition
8.007850834151128,15.0,5.0,814.8891082129726,0.7,post-transition
8.007850834151128,15.0,10.0,814.7452106193532,0.7,post-transition
8.007850834151128,15.0,15.0,814.9092563319916,0.7,post-transition
8.007850834151128,15.0,20.0,814.9297832842553,0.7,post-transition
8.007850834151128,15.0,25.0,815.4568169497122,0.7,post-transition
8.007850834151128,15.0,30.0,815.4652256096456,0.7,post-transition
8.007850834151128,15.0,35.0,815.6335748454794,0.7,post-transition
8.007850834151128,15.0,40.0,816.1474560702269,0.7,post-transition
8.007850834151128,15.0,45.0,815.9214078777231,0.7,post-transition
8.007850834151128,15.0,50.0,816.5380084191953,0.7,post-transition
8.007850834151128,15.0,55.0,816.4577268265235,0.7,post-transition
8.007850834151128,15.0,60.0,815.828756023882,0.7,post-transition
8.007850834151128,15.0,65.0,815.4801294161931,0.7,post-transition
8.007850834151128,15.0,70.0,815.1755492001269,0.7,post-transition
8.007850834151128,15.0,75.0,815.1719651506882,0.7,post-transition
8.007850834151128,15.0,80.0,814.7536799848342,0.7,post-transition
8.007850834151128,15.0,85.0,814.8504728498325,0.7,post-transition
8.007850834151128,15.0,90.0,814.707581392704,0.7,post-transition
8.007850834151128,15.0,95.0,814.7441973431792,0.7,post-transition
8.007850834151128,15.0,100.0,804.2931418081909,0.7,post-transition
8.007850834151128,20.0,0.0,805.5201595176511,0.7,post-transition
8.007850834151128,20.0,5.0,815.4630625570144,0.7,post-transition
8.007850834151128,20.0,10.0,815.4821194924742,0.7,post-transition
8.007850834151128,20.0,15.0,815.7855451119412,0.7,post-transition
8.007850834151128,20.0,20.0,815.9818763285381,0.7,post-transition
8.007850834151128,20.0,25.0,816.3941210456402,0.7,post-transition
8.007850834151128,20.0,30.0,816.8380878498298,0.7,post-transition
8.007850834151128,20.0,35.0,817.5466940711713,0.7,post-transition
8.007850834151128,20.0,40.0,818.1939765312069,0.7,post-transition
8.007850834151128,20.0,45.0,818.3016859183772,0.7,post-transition
8.007850834151128,20.0,50.0,818.8312370708529,0.7,post-transition
8.007850834151128,20.0,55.0,818.4933347100376,0.7,post-transition
8.007850834151128,20.0,60.0,818.2072551269148,0.7,post-transition
8.007850834151128,20.0,65.0,817.7493202022366,0.7,post-transition
8.007850834151128,20.0,70.0,816.8303249377319,0.7,post-transition
8.007850834151128,20.0,75.0,816.4342879686636,0.7,post-transition
8.007850834151128,20.0,80.0,815.5883487185024,0.7,post-transition
8.007850834151128,20.0,85.0,815.6477224265088,0.7,post-transition
8.007850834151128,20.0,90.0,815.3286672250289,0.7,post-transition
8.007850834151128,20.0,95.0,815.0697779599665,0.7,post-transition
8.007850834151128,20.0,100.0,805.450293250669,0.7,post-transition
8.007850834151128,25.0,0.0,806.1445231725837,0.7,post-transition
8.007850834151128,25.0,5.0,816.2122415671658,0.7,post-transition
8.007850834151128,25.0,10.0,816.5059261256204,0.7,post-transition
8.007850834151128,25.0,15.0,816.5513589840408,0.7,post-transition
8.007850834151128,25.0,20.0,816.9251999588904,0.7,post-transition
8.007850834151128,25.0,25.0,818.0063440532542,0.7,post-transition
8.007850834151128,25.0,30.0,818.7699541420887,0.7,post-transition
8.007850834151128,25.0,35.0,819.6725194079977,0.7,post-transition
8.007850834151128,25.0,40.0,820.8203601282796,0.7,post-transition
8.007850834151128,25.0,45.0,821.6843833274534,0.7,post-transition
8.007850834151128,25.0,50.0,822.1197761361218,0.7,post-transition
8.007850834151128,25.0,55.0,821.6301088797733,0.7,post-transition
8.007850834151128,25.0,60.0,821.0438563553299,0.7,post-transition
8.007850834151128,25.0,65.0,819.7917573807063,0.7,post-transition
8.007850834151128,25.0,70.0,818.6092675866299,0.7,post-transition
8.007850834151128,25.0,75.0,818.043735645074,0.7,post-transition
8.007850834151128,25.0,80.0,816.7847474568674,0.7,post-transition
8.007850834151128,25.0,85.0,816.8124221695163,0.7,post-transition
8.007850834151128,25.0,90.0,816.2320391060142,0.7,post-transition
8.007850834151128,25.0,95.0,816.125526838365,0.7,post-transition
8.007850834151128,25.0,100.0,806.0088278397238,0.7,post-transition
8.007850834151128,30.0,0.0,806.9330280067735,0.7,post-transition
8.007850834151128,30.0,5.0,816.9739992395114,0.7,post-transition
8.007850834151128,30.0,10.0,817.3840191740978,0.7,post-transition
8.007850834151128,30.0,15.0,817.8602794271517,0.7,post-transition
8.007850834151128,30.0,20.0,818.3553087534981,0.7,post-transition
8.007850834151128,30.0,25.0,819.3820681697448,0.7,post-transition
8.007850834151128,30.0,30.0,820.84839936965,0.7,post-transition
8.007850834151128,30.0,35.0,822.8925069337923,0.7,post-transition
8.007850834151128,30.0,40.0,824.4471342899815,0.7,post-transition
8.007850834151128,30.0,45.0,825.4723224260621,0.7,post-transition
8.007850834151128,30.0,50.0,826.2523321076052,0.7,post-transition
8.007850834151128,30.0,55.0,825.7280946558403,0.7,post-transition
8.007850834151128,30.0,60.0,824.2328487953188,0.7,post-transition
8.007850834151128,30.0,65.0,823.0037009668092,0.7,post-transition
8.007850834151128,30.0,70.0,820.9332022387663,0.7,post-transition
8.007850834151128,30.0,75.0,819.6742385881219,0.7,post-transition
8.007850834151128,30.0,80.0,818.4514356954086,0.7,post-transition
8.007850834151128,30.0,85.0,817.4995114036133,0.7,post-transition
8.007850834151128,30.0,90.0,817.1225041016829,0.7,post-transition
8.007850834151128,30.0,95.0,817.0212533344335,0.7,post-transition
8.007850834151128,30.0,100.0,807.0062545571975,0.7,post-transition
8.007850834151128,35.0,0.0,807.6726769130248,0.7,post-transition
8.007850834151128,35.0,5.0,817.7477506317103,0.7,post-transition
8.007850834151128,35.0,10.0,817.9287538185189,0.7,post-transition
8.007850834151128,35.0,15.0,818.5465789893584,0.7,post-transition
8.007850834151128,35.0,20.0,820.0749507001141,0.7,post-transition
8.007850834151128,35.0,25.0,821.305556444451,0.7,post-transition
8.007850834151128,35.0,30.0,823.748879912606,0.7,post-transition
8.007850834151128,35.0,35.0,826.080914199072,0.7,post-transition
8.007850834151128,35.0,40.0,828.4042152064276,0.7,post-transition
8.007850834151128,35.0,45.0,830.4023115197242,0.7,post-transition
8.007850834151128,35.0,50.0,831.274820686048,0.7,post-transition
8.007850834151128,35.0,55.0,830.063867078784,0.7,post-transition
8.007850834151128,35.0,60.0,828.337008288721,0.7,post-transition
8.007850834151128,35.0,65.0,825.985161121282,0.7,post-transition
8.007850834151128,35.0,70.0,823.4441762106319,0.7,post-transition
8.007850834151128,35.0,75.0,821.3793919715239,0.7,post-transition
8.007850834151128,35.0,80.0,819.6910588866027,0.7,post-transition
8.007850834151128,35.0,85.0,818.5409247063391,0.7,post-transition
8.007850834151128,35.0,90.0,818.2435856172309,0.7,post-transition
8.007850834151128,35.0,95.0,817.9540029826815,0.7,post-transition
8.007850834151128,35.0,100.0,807.5237637236725,0.7,post-transition
8.007850834151128,40.0,0.0,808.1112145081003,0.7,post-transition
8.007850834151128,40.0,5.0,818.7534826955072,0.7,post-transition
8.007850834151128,40.0,10.0,819.0939527600542,0.7,post-transition
8.007850834151128,40.0,15.0,819.7641585740881,0.7,post-transition
8.007850834151128,40.0,20.0,821.3181082667675,0.7,post-transition
8.007850834151128,40.0,25.0,823.2300994009217,0.7,post-transition
8.007850834151128,40.0,30.0,825.9862782858931,0.7,post-transition
8.007850834151128,40.0,35.0,829.1355881210264,0.7,post-transition
8.007850834151128,40.0,40.0,832.416616312073,0.7,post-transition
8.007850834151128,40.0,45.0,834.6708605585139,0.7,post-transition
8.007850834151128,40.0,50.0,835.3556656363066,0.7,post-transition
8.007850834151128,40.0,55.0,834.6536320391831,0.7,post-transition
8.007850834151128,40.0,60.0,832.257551521438,0.7,post-transition
8.007850834151128,40.0,65.0,829.3523730643071,0.7,post-transition
8.007850834151128,40.0,70.0,825.963757011124,0.7,post-transition
8.007850834151128,40.0,75.0,823.3724656948431,0.7,post-transition
8.007850834151128,40.0,80.0,821.2481210880776,0.7,post-transition
8.007850834151128,40.0,85.0,819.4666895986064,0.7,post-transition
8.007850834151128,40.0,90.0,819.1096755311606,0.7,post-transition
8.007850834151128,40.0,95.0,818.648403748737,0.7,post-transition
8.007850834151128,40.0,100.0,808.7122344569037,0.7,post-transition
8.007850834151128,45.0,0.0,809.1041322064727,0.7,post-transition
8.007850834151128,45.0,5.0,819.5725521150533,0.7,post-transition
8.007850834151128,45.0,10.0,819.8850595834979,0.7,post-transition
8.007850834151128,45.0,15.0,820.7247218583262,0.7,post-transition
8.007850834151128,45.0,20.0,822.1787124432849,0.7,post-transition
8.007850834151128,45.0,25.0,824.7922053236866,0.7,post-transition
8.007850834151128,45.0,30.0,828.13792150756,0.7,post-transition
8.007850834151128,45.0,35.0,831.8346911057812,0.7,post-transition
8.007850834151128,45.0,40.0,835.4663188490721,0.7,post-transition
8.007850834151128,45.0,45.0,838.179316738037,0.7,post-transition
8.007850834151128,45.0,50.0,838.8726574946182,0.7,post-transition
8.007850834151128,45.0,55.0,837.8380987903123,0.7,post-transition
8.007850834151128,45.0,60.0,835.5684179968713,0.7,post-transition
8.007850834151128,45.0,65.0,831.65450636291,0.7,post-transition
8.007850834151128,45.0,70.0,828.1214828081031,0.7,post-transition
8.007850834151128,45.0,75.0,824.4921978416049,0.7,post-transition
8.007850834151128,45.0,80.0,822.4721733931738,0.7,post-transition
8.007850834151128,45.0,85.0,820.7446587354127,0.7,post-transition
8.007850834151128,45.0,90.0,819.8047520747197,0.7,post-transition
8.007850834151128,45.0,95.0,819.7036675067579,0.7,post-transition
8.007850834151128,45.0,100.0,809.2694602772609,0.7,post-transition
8.007850834151128,50.0,0.0,809.8495009985267,0.7,post-transition
8.007850834151128,50.0,5.0,820.2277038784785,0.7,post-transition
8.007850834151128,50.0,10.0,820.8179740915498,0.7,post-transition
8.007850834151128,50.0,15.0,821.4032195106349,0.7,post-transition
8.007850834151128,50.0,20.0,823.2509164831258,0.7,post-transition
8.007850834151128,50.0,25.0,826.0634932008749,0.7,post-transition
8.007850834151128,50.0,30.0,829.3052007529192,0.7,post-transition
8.007850834151128,50.0,35.0,833.2306056097563,0.7,post-transition
8.007850834151128,50.0,40.0,836.8864161239683,0.7,post-transition
8.007850834151128,50.0,45.0,839.9925361613273,0.7,post-transition
8.007850834151128,50.0,50.0,840.879443245676,0.7,post-transition
8.007850834151128,50.0,55.0,839.6607621161929,0.7,post-transition
8.007850834151128,50.0,60.0,836.9149211263434,0.7,post-transition
8.007850834151128,50.0,65.0,833.1991933647338,0.7,post-transition
8.007850834151128,50.0,70.0,829.4945343551775,0.7,post-transition
8.007850834151128,50.0,75.0,825.7563564812399,0.7,post-transition
8.007850834151128,50.0,80.0,823.1900021949058,0.7,post-transition
8.007850834151128,50.0,85.0,821.3307063213057,0.7,post-transition
8.007850834151128,50.0,90.0,820.586441006229,0.7,post-transition
8.007850834151128,50.0,95.0,820.3249789881116,0.7,post-transition
8.007850834151128,50.0,100.0,810.1075115287065,0.7,post-transition
8.007850834151128,55.0,0.0,810.7969189528716,0.7,post-transition
8.007850834151128,55.0,5.0,820.6763045537581,0.7,post-transition
8.007850834151128,55.0,10.0,821.3281769351356,0.7,post-transition
8.007850834151128,55.0,15.0,822.1422062206973,0.7,post-transition
8.007850834151128,55.0,20.0,823.8608901138274,0.7,post-transition
8.007850834151128,55.0,25.0,826.4779671508351,0.7,post-transition
8.007850834151128,55.0,30.0,829.8523978809914,0.7,post-transition
8.007850834151128,55.0,35.0,833.2984913268581,0.7,post-transition
8.007850834151128,55.0,40.0,837.0812532315524,0.7,post-transition
8.007850834151128,55.0,45.0,839.3973950422546,0.7,post-transition
8.007850834151128,55.0,50.0,840.2449942740778,0.7,post-transition
8.007850834151128,55.0,55.0,839.546872797102,0.7,post-transition
8.007850834151128,55.0,60.0,836.8573601488196,0.7,post-transition
8.007850834151128,55.0,65.0,833.3797636372665,0.7,post-transition
8.007850834151128,55.0,70.0,829.5197852306993,0.7,post-transition
8.007850834151128,55.0,75.0,826.304638861846,0.7,post-transition
8.007850834151128,55.0,80.0,823.9583173812449,0.7,post-transition
8.007850834151128,55.0,85.0,822.1019089156374,0.7,post-transition
8.007850834151128,55.0,90.0,821.4790900289833,0.7,post-transition
8.007850834151128,55.0,95.0,821.1752178924415,0.7,post-transition
8.007850834151128,55.0,100.0,810.6702528838657,0.7,post-transition
8.007850834151128,60.0,0.0,811.4695982605248,0.7,post-transition
8.007850834151128,60.0,5.0,821.4188234541152,0.7,post-transition
8.007850834151128,60.0,10.0,821.9665557842228,0.7,post-transition
8.007850834151128,60.0,15.0,822.9254164113478,0.7,post-transition
8.007850834151128,60.0,20.0,824.1802083892063,0.7,post-transition
8.007850834151128,60.0,25.0,826.1756327756498,0.7,post-transition
8.007850834151128,60.0,30.0,829.1031226268734,0.7,post-transition
8.007850834151128,60.0,35.0,832.5695393130729,0.7,post-transition
8.007850834151128,60.0,40.0,835.3516564970115,0.7,post-transition
8.007850834151128,60.0,45.0,837.7289134193301,0.7,post-transition
8.007850834151128,60.0,50.0,838.6027751487032,0.7,post-transition
8.007850834151128,60.0,55.0,837.4589684114949,0.7,post-transition
8.007850834151128,60.0,60.0,835.6189944289064,0.7,post-transition
8.007850834151128,60.0,65.0,832.0053249326102,0.7,post-transition
8.007850834151128,60.0,70.0,829.1101186699926,0.7,post-transition
8.007850834151128,60.0,75.0,826.1379550491718,0.7,post-transition
8.007850834151128,60.0,80.0,824.1792107132826,0.7,post-transition
8.007850834151128,60.0,85.0,822.6839642448,0.7,post-transition
8.007850834151128,60.0,90.0,822.3168002121411,0.7,post-transition
8.007850834151128,60.0,95.0,821.7399183841917,0.7,post-transition
8.007850834151128,60.0,100.0,811.4424005371568,0.7,post-transition
8.007850834151128,65.0,0.0,812.1271777198152,0.7,post-transition
8.007850834151128,65.0,5.0,822.4949221339579,0.7,post-transition
8.007850834151128,65.0,10.0,822.5023404175398,0.7,post-transition
8.007850834151128,65.0,15.0,823.4200076019787,0.7,post-transition
8.007850834151128,65.0,20.0,823.9965662936788,0.7,post-transition
8.007850834151128,65.0,25.0,825.5884924589817,0.7,post-transition
8.007850834151128,65.0,30.0,828.1506750908981,0.7,post-transition
8.007850834151128,65.0,35.0,830.486726178955,0.7,post-transition
8.007850834151128,65.0,40.0,833.1512040100108,0.7,post-transition
8.007850834151128,65.0,45.0,834.782721882634,0.7,post-transition
8.007850834151128,65.0,50.0,835.5491218072035,0.7,post-transition
8.007850834151128,65.0,55.0,834.6744197391185,0.7,post-transition
8.007850834151128,65.0,60.0,833.2791112371299,0.7,post-transition
8.007850834151128,65.0,65.0,830.5292502939329,0.7,post-transition
8.007850834151128,65.0,70.0,828.163493794068,0.7,post-transition
8.007850834151128,65.0,75.0,825.8974024792872,0.7,post-transition
8.007850834151128,65.0,80.0,824.0037500566566,0.7,post-transition
8.007850834151128,65.0,85.0,823.4962390607659,0.7,post-transition
8.007850834151128,65.0,90.0,822.5311417384615,0.7,post-transition
8.007850834151128,65.0,95.0,822.3223914675639,0.7,post-transition
8.007850834151128,65.0,100.0,812.2125400648468,0.7,post-transition
8.007850834151128,70.0,0.0,812.796685630687,0.7,post-transition
8.007850834151128,70.0,5.0,823.0557965337972,0.7,post-transition
8.007850834151128,70.0,10.0,823.2102809755066,0.7,post-transition
8.007850834151128,70.0,15.0,823.5133159357251,0.7,post-transition
8.007850834151128,70.0,20.0,824.4787838045412,0.7,post-transition
8.007850834151128,70.0,25.0,825.3162460132222,0.7,post-transition
8.007850834151128,70.0,30.0,827.0092095563941,0.7,post-transition
8.007850834151128,70.0,35.0,829.0241364497339,0.7,post-transition
8.007850834151128,70.0,40.0,830.5135714233345,0.7,post-transition
8.007850834151128,70.0,45.0,832.1343143948308,0.7,post-transition
8.007850834151128,70.0,50.0,831.9962217977578,0.7,post-transition
8.007850834151128,70.0,55.0,831.7425481851436,0.7,post-transition
8.007850834151128,70.0,60.0,830.4966113353112,0.7,post-transition
8.007850834151128,70.0,65.0,829.0202532365611,0.7,post-transition
8.007850834151128,70.0,70.0,827.3925273404527,0.7,post-transition
8.007850834151128,70.0,75.0,825.4863191845301,0.7,post-transition
8.007850834151128,70.0,80.0,824.35075888361,0.7,post-transition
8.007850834151128,70.0,85.0,823.4821212846314,0.7,post-transition
8.007850834151128,70.0,90.0,823.3793351804461,0.7,post-transition
8.007850834151128,70.0,95.0,822.9468531484707,0.7,post-transition
8.007850834151128,70.0,100.0,812.826836246454,0.7,post-transition
8.007850834151128,75.0,0.0,813.5874402854542,0.7,post-transition
8.007850834151128,75.0,5.0,823.711787805805,0.7,post-transition
8.007850834151128,75.0,10.0,823.6562963450215,0.7,post-transition
8.007850834151128,75.0,15.0,824.2446046336674,0.7,post-transition
8.007850834151128,75.0,20.0,824.4770251686683,0.7,post-transition
8.007850834151128,75.0,25.0,825.6066334153575,0.7,post-transition
8.007850834151128,75.0,30.0,826.1295535878976,0.7,post-transition
8.007850834151128,75.0,35.0,827.3032772493224,0.7,post-transition
8.007850834151128,75.0,40.0,828.3790755730364,0.7,post-transition
8.007850834151128,75.0,45.0,829.1763549204903,0.7,post-transition
8.007850834151128,75.0,50.0,829.3110204230857,0.7,post-transition
8.007850834151128,75.0,55.0,829.251549044141,0.7,post-transition
8.007850834151128,75.0,60.0,828.4796968603426,0.7,post-transition
8.007850834151128,75.0,65.0,827.4694973249134,0.7,post-transition
8.007850834151128,75.0,70.0,826.1132084722134,0.7,post-transition
8.007850834151128,75.0,75.0,825.6637146903643,0.7,post-transition
8.007850834151128,75.0,80.0,824.4150154411961,0.7,post-transition
8.007850834151128,75.0,85.0,823.8648481529591,0.7,post-transition
