Sample_ID,Mix_ID,Temperature_C,Replicate,Analysis_Type,Measurement_Scale,C3S_Alite_Percent,C2S_Belite_Percent,C3A_Aluminate_Percent,C4AF_Ferrite_Percent,CSH_Gel_Percent,Portlandite_CH_Percent,Ettringite_Percent,Monosulfate_Percent,Calcium_Silicate_Hydrate_Dehydrated_Percent,Calcium_Oxide_Percent,Silica_Polymorphs_Percent,Spinel_Phases_Percent,Unreacted_Silica_Fume_Percent,Fly_Ash_Remnants_Percent,Total_Crystallinity_Percent,Amorphous_Content_Percent,Crystallite_Size_CSH_nm,Crystallite_Size_CH_nm,CSH_d_spacing_001_A,CH_lattice_parameter_a_A,Thermal_Expansion_Coefficient_1e6_K,CSH_Peak_Intensity_Counts,CH_Peak_Intensity_Counts,Peak_Broadening_FWHM_deg,Microstrain_Percent,Carbon_Black_Residue_Percent,Zinc_Oxide_From_Rubber_Percent,Sulfur_Compounds_Percent,Rietveld_Refinement_Rwp,Rietveld_Refinement_Rexp,Goodness_of_Fit_Chi2,Background_Fit_Quality,Scan_Range_2Theta_deg,Step_Size_deg,Count_Time_sec,Radiation_Type,Measurement_Uncertainty_Percent
C-30-400-XRD-R2,C-30,400,2,XRD,Bulk,0.4961069742618191,0.20032323096894322,0.08362338514245791,0.11639172817288401,0.03989160807647959,0.11852170401890419,0.0136,0.008,0.011361609949289985,0.0,0.0,0.0,0.0264,0.0168,57.27025572358074,42.72974427641926,6.854746879660572,20.363416156526952,12.531746294085284,3.5901920130916176,12.076565601769678,4451.994701226655,1880.4787849868305,0.2254562344824218,0.14907896424758274,0.0,0.0,0.11017642570890752,10.996714810280805,11.784170435723903,2.0489858037373874,0.9517736108712954,5-70,0.02,2.0,Cu_Ka,4.30203954088196
C-30-400-XRD-R3,C-30,400,3,XRD,Bulk,0.5108964094088907,0.1902687976765332,0.07610348305598914,0.12199476787904225,0.03679518060665823,0.1285775727439987,0.0136,0.008,0.013348140270783168,0.0,0.0,0.0,0.0264,0.0168,53.31954368252755,46.68045631747245,7.3684916889560625,19.737658866191286,12.538062491937481,3.5983703757824386,10.941627795095158,4506.186701566317,1856.1007766044847,0.14723164153186974,0.12545695778347538,0.0,0.0,0.09866808475882023,12.813206181402084,10.56195045016328,2.3111261131792364,0.9466994919128676,5-70,0.02,2.0,Cu_Ka,6.665405574770716
C-30-400-XRD-R4,C-30,400,4,XRD,Bulk,0.5773131234995545,0.21744302559513606,0.07508977270734982,0.11999671518882553,0.04175387255775732,0.12435787638102519,0.0136,0.008,0.01308085519894988,0.0,0.0,0.0,0.0264,0.0168,53.18915488693241,46.81084511306759,6.154926100736091,19.991691628127743,12.64472470663793,3.5950570673445754,11.247896543192486,4566.766759997603,1985.1839261780024,0.20623480627534316,0.14042547244183345,0.0,0.0,0.14370296702568214,10.337038630321995,6.960318151905526,1.2109309601579779,0.8871240436488509,5-70,0.02,2.0,Cu_Ka,6.556464574410156
C-30-600-XRD-R0,C-30,600,0,XRD,Bulk,0.5537410252745032,0.20529740206099822,0.08675825766224854,0.1203081580345687,0.0277590551984336,0.04630879946953299,0.007199999999999998,0.006,0.018227794999535585,0.06593491977857932,0.0,0.0,0.0228,0.0136,43.61252177632867,56.38747822367133,5.47550527870812,16.363618997041822,12.757751662024374,3.595755045760409,12.108894370177957,3430.7767366779663,908.0627414709097,0.23294748738559737,0.253922022336369,4.52379436038407,0.6455535692552214,0.4142315139065077,10.381463849612173,9.258025525368765,1.9185128889303775,0.9390968796590838,5-70,0.02,2.0,Cu_Ka,5.751128164956555
C-30-600-XRD-R1,C-30,600,1,XRD,Bulk,0.5818771737224572,0.18099884099358732,0.08709888305019915,0.10968148910374191,0.025876032579680092,0.0520279610530468,0.007199999999999998,0.006,0.016598961863681035,0.06571637041295689,0.0,0.0,0.0228,0.0136,43.14537728054536,56.85462271945464,5.514519282739372,16.418917105050777,12.654133270655134,3.6084017497693415,11.431279834087098,3474.598505637906,1034.7955454832224,0.23797106702983142,0.24702315646610778,5.083819681649286,0.6083762338664724,0.29715178401832243,12.222312416681,9.564068981833362,1.2161959354289762,0.8945050338142737,5-70,0.02,2.0,Cu_Ka,6.8757031308549905
C-30-600-XRD-R2,C-30,600,2,XRD,Bulk,0.5560995827495618,0.21732847210966022,0.08281031417403815,0.10868137243735863,0.02380410862985164,0.050132917971527254,0.007199999999999998,0.006,0.016821601606348102,0.06663098397023821,0.0,0.0,0.0228,0.0136,46.13842093559676,53.86157906440324,5.315701955235915,16.17786288663055,12.835084359934024,3.5973348185672602,11.893208838171622,3183.213316614835,917.5441550027031,0.22077058496458893,0.3254678116161355,4.641852416768236,0.42768682774818156,0.4102063247127735,13.618527315749741,6.605709108766534,2.0373811858554634,0.9438383681983502,5-70,0.02,2.0,Cu_Ka,5.863309347943856
C-30-600-XRD-R3,C-30,600,3,XRD,Bulk,0.5745456978639333,0.18677831142596152,0.07704138326830032,0.1282602842041071,0.028071637101183263,0.045880213311022745,0.007199999999999998,0.006,0.015052608949839561,0.07718064403919198,0.0,0.0,0.0228,0.0136,44.31149855859882,55.68850144140118,5.5055799948437585,16.58610651362673,12.661091132448812,3.600622475477153,11.524262660749207,3093.648771259533,919.8642129563533,0.24323896345326163,0.27239925004656057,4.506989445892414,0.6479759213554382,0.35070386281842225,11.672522633439637,10.170943483128482,1.434954161582135,0.9712675102030932,5-70,0.02,2.0,Cu_Ka,5.116138423370937
C-30-600-XRD-R4,C-30,600,4,XRD,Bulk,0.5253881980161946,0.21740435945355366,0.08200720989694321,0.11960855354998105,0.02641681073179603,0.05038370130149017,0.007199999999999998,0.006,0.01549030247629015,0.07725355820212645,0.0,0.0,0.0228,0.0136,45.820218810589196,54.179781189410804,6.00301349854779,16.574356146816104,12.919385788841561,3.596156053589787,11.599656671115607,3601.188407243136,1012.8751160505865,0.2311172626978705,0.31958455578738887,3.8788414926614387,0.5115071470402327,0.3983938951986595,14.918131973135587,11.306383658311553,2.323654515178831,0.8821698179590317,5-70,0.02,2.0,Cu_Ka,6.35193840683619
C-30-800-XRD-R0,C-30,800,0,XRD,Bulk,0.513620940529726,0.18792430658193737,0.07376186789989556,0.1285823167371309,0.01843301798580528,0.011131467551388035,0.003999999999999999,0.005,0.01518683888026364,0.10956950803700585,0.07869165048408908,0.053801801853004025,0.020999999999999998,0.012,40.185143796767136,59.814856203232864,4.666489399957253,14.297837567693376,12.774605275152432,3.598840011475352,11.696364552196847,3207.597513344876,548.1238351006634,0.2634450929800619,0.3120154852314581,7.264296201655167,1.7607992166553055,0.5257542426728028,10.472026148626014,8.365387309654862,2.3915792055712277,0.9356489680496011,5-70,0.02,2.0,Cu_Ka,3.162437961211563
C-30-800-XRD-R1,C-30,800,1,XRD,Bulk,0.49662912647855706,0.1879827239012112,0.07709075105396339,0.11962857201807837,0.021351357649235427,0.011555562614483435,0.003999999999999999,0.005,0.015604919101669302,0.10431369928820859,0.0872832246258899,0.045089653360329045,0.020999999999999998,0.012,38.555983536545895,61.444016463454105,4.787667478203248,13.887909906289325,12.876286048443054,3.603916533802327,12.432255529324252,2713.424907462947,527.0898221386149,0.231692784763128,0.36412261435544246,9.71891518934574,1.4751027248061594,0.6978319270935374,10.866902156108267,9.084510448722462,2.103875988951818,0.9176728833424098,5-70,0.02,2.0,Cu_Ka,3.757342591665312
C-30-800-XRD-R2,C-30,800,2,XRD,Bulk,0.5298777679849405,0.18369177872555223,0.07892181595547677,0.12262541023407186,0.018474119777076567,0.01231340909152832,0.003999999999999999,0.005,0.017257190847206755,0.10449483263248721,0.08628809702147043,0.04722033096218819,0.020999999999999998,0.012,40.767780943590196,59.232219056409804,4.605394868056553,14.7243358561852,12.87744214036055,3.613062361448602,13.06190338040255,3178.836819182934,482.0426956796979,0.28968830236474774,0.3708462347899363,10.767885992979423,1.4009629720030623,0.6698515954931503,9.722764659953198,7.691380273704296,2.415323036438606,0.8533719863123295,5-70,0.02,2.0,Cu_Ka,3.869709379443317
C-30-800-XRD-R3,C-30,800,3,XRD,Bulk,0.5481212767593204,0.19607390486816748,0.08206671569976051,0.11262532920864916,0.01828218801747413,0.011686400154731427,0.003999999999999999,0.005,0.016077936774861384,0.10933923968103408,0.08077859193218487,0.05101493523542466,0.020999999999999998,0.012,38.983007883884746,61.016992116115254,5.264549735969002,13.763340785218196,12.863531657107188,3.5999971097657357,12.473192792256317,2896.318644513335,500.6981211616004,0.21380985548491216,0.3346655799947365,10.77914876366178,1.371729830422332,0.6304918601754349,14.218402523556142,9.827609966188502,1.9356144316424913,0.923999829118307,5-70,0.02,2.0,Cu_Ka,4.985842843693542
C-30-800-XRD-R4,C-30,800,4,XRD,Bulk,0.5838338441544902,0.18201696313445528,0.08616207852686925,0.12207101328589542,0.021395492885022998,0.01082494248610611,0.003999999999999999,0.005,0.017181684492677183,0.09979497041414255,0.07866434228620549,0.05221218006392399,0.020999999999999998,0.012,40.7242895643917,59.2757104356083,5.128189737677364,13.990189641201727,12.620794172521713,3.6045877984722487,13.317315917454794,2748.755048749103,501.5762423531026,0.25830173315708876,0.3617629820762258,8.263322832949969,1.9077031345164066,0.604872678121639,9.27761962892153,6.646729570795705,1.9041574139149753,0.8987809895465008,5-70,0.02,2.0,Cu_Ka,3.7701883910735385
