Sample_ID,Mix_ID,Temperature_C,Replicate,Analysis_Type,Measurement_Scale,Total_Porosity_3D_Percent,Connected_Porosity_Percent,Isolated_Porosity_Percent,Pore_Volume_Distribution_mm3,Largest_Pore_Volume_mm3,Pore_Surface_Area_mm2_mm3,Mean_Pore_Sphericity,Pore_Elongation_Index,Pore_Flatness_Index,Pore_Anisotropy_Ratio,Percolation_Threshold_Percent,Coordination_Number,Tortuosity_Factor,Effective_Diffusivity_Ratio,Pore_Network_Density_mm3,Crack_Volume_Fraction_Percent,Crack_Surface_Area_mm2,Mean_Crack_Opening_um,Crack_Network_Connectivity,Damage_Parameter_D,Cement_Matrix_Volume_Fraction,Rubber_Particle_Volume_Fraction,Aggregate_Volume_Fraction,ITZ_Volume_Fraction,Rubber_Particle_Count_per_mm3,Mean_Rubber_Particle_Diameter_um,Rubber_Particle_Size_Distribution_D50_um,Rubber_Particle_Sphericity,Rubber_Clustering_Index,Thermal_Crack_Density_mm_mm3,Rubber_Void_Formation_Percent,Microstructural_Coarsening_Index,Phase_Separation_Index,Strain_Localization_Index,Displacement_Field_Heterogeneity,Shear_Band_Density_mm2_mm3,Volumetric_Strain_Percent,Voxel_Size_um,Image_Resolution_pixels,Scan_Voltage_kV,Scan_Current_uA,Exposure_Time_ms,Number_of_Projections,Reconstruction_Algorithm,Image_Quality_SNR_dB,Segmentation_Accuracy_Percent,Measurement_Uncertainty_Percent
C-20-600-MicroCT-R2,C-20,600,2,MicroCT,Meso,25.714454829419562,20.73241696597217,4.982037863447392,0.00981941531258156,0.04644345217188485,3.658830801368281,0.5193303650898348,2.111423048228679,1.6911868074134873,1.7489015719768457,18.708928423967055,3.0989955974845955,3.9737355795416063,0.1466350369706178,138.27353909178555,2.22267792609418,9.952657402580204,6.70861609732398,0.5629763859909706,0.589811445693642,0.5098976991718008,0.07420715873372478,0.2409361872399697,0.08944970974547806,88.00000000000001,508.5015887019027,526.7113799250105,0.56,0.12400000000000003,16.754682071303833,2.6079401899387333,1.1556437894026086,0.5777608715604216,1.6290460883522304,1.5799871976018933,7.893976641106717,2.999441515349117,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,27.616746261031505,93.57144897290281,7.41121900284473
C-20-600-MicroCT-R3,C-20,600,3,MicroCT,Meso,24.809939020577467,22.571002457762603,2.238936562814864,0.005048777858831472,0.03469792913754731,3.5761879790973237,0.5034041129831431,2.260624445430115,1.8513822683179242,1.4682921351641731,18.706658552135877,3.5345597629542986,4.332059867338922,0.14885435502786404,155.4694710484056,2.1990068126983715,9.763396491449512,5.268866310326061,0.3907574688624316,0.6003089369525365,0.5263120407356177,0.07738755130072504,0.25493410738499916,0.08418668013813829,88.00000000000001,462.3726569877775,511.9354799337433,0.56,0.12400000000000003,16.491516085488907,2.4015523595388033,1.086769491151939,0.556928859156909,1.8552581805568076,1.5115898916215453,8.104790746822744,2.4938443866073032,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,30.310858164052938,93.91147671899503,5.4690989784601705
C-20-600-MicroCT-R4,C-20,600,4,MicroCT,Meso,24.74040654077735,19.30305931016868,5.437347230608669,0.0030993052169348482,0.1321731902375276,3.901966738159822,0.5475007476886502,2.041914823962034,1.7462099455532956,1.4707317798020432,20.65072265245369,3.468689783374909,3.9140990405870877,0.1261708395133333,145.57126434255468,1.9392717676808524,12.683413016917328,5.581983329617782,0.4114316657967689,0.6624398837485757,0.5435653400732148,0.07730895558542812,0.23914005867268656,0.07839704318305996,88.00000000000001,516.2188882377507,407.18881186067455,0.56,0.12400000000000003,19.602596705173273,2.145762913027182,1.113030719895889,0.5690137145774629,1.7443519617328478,1.3777594450914574,7.302947335732957,2.445096862580705,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,28.38415691095109,96.46929372079973,6.300717598235396
C-20-800-MicroCT-R0,C-20,800,0,MicroCT,Meso,26.9666452102548,22.435825446110996,4.5308197641438035,0.0013822608245251775,0.17082473238547144,3.660113559654288,0.4614845152206387,2.1793468899266535,1.879354487611142,1.7985276072804088,19.46731373643572,3.1568086192205147,4.719587786910211,0.09829945952970638,127.12026925154451,2.2806916200239464,15.03213465918083,9.77317653773659,0.7123811075551992,0.8219953496038261,0.4873740162970553,0.04034806598687801,0.23975931305125106,0.08340378488629362,60.00000000000001,435.52779867546167,403.7906494224904,0.5,0.13999999999999999,23.506864904974012,3.2321441444332546,1.4508690407461797,0.717566283478325,1.7950132573565414,1.7161159324432962,5.961082827397391,3.388197613098445,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,31.181745200956676,96.73276966286373,7.051742724188468
C-20-800-MicroCT-R1,C-20,800,1,MicroCT,Meso,28.959146680639773,23.91434837990236,5.044798300737412,0.005438230916012459,0.11384742357243442,4.2436267411023145,0.47663585155888466,2.1019112671721545,1.8292283479019995,1.8645354618818488,18.885809004067358,2.8190345708923843,4.825626791367937,0.10231907922153487,179.34136309872213,2.134669676279149,14.13677044339888,7.093824184657685,0.6912317370525384,0.7608474432068818,0.5199720598912293,0.03916197568757321,0.25940679996862653,0.07615027533315988,60.00000000000001,462.8408154928401,486.28989567800716,0.5,0.13999999999999999,23.5346099767417,2.571400650810513,1.5826202947947563,0.6632784597542394,1.6546562177857758,1.776639143768723,7.478998995015367,3.048652886027526,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,26.335975598960154,97.37934328029957,3.3392224327561526
C-20-800-MicroCT-R2,C-20,800,2,MicroCT,Meso,26.494098240481843,22.628834787998194,3.8652634524836493,0.009575552706908519,0.035369164913573926,4.2528118613943064,0.5392052153318826,2.243819161067407,1.8216798719361003,1.760308427607519,20.042925326176615,3.067732149907557,4.195558743008894,0.0915301307943908,131.68477717657157,2.420588747852367,17.32704586689225,8.15318923776669,0.6596382940161577,0.7478631245266315,0.5101317300305112,0.042239817302593234,0.2582641695332232,0.08010904366100732,60.00000000000001,537.3923203773298,391.58491588554807,0.5,0.13999999999999999,21.059781980552255,2.6875408291586877,1.444164123837108,0.7067342826351078,2.3049946562915524,1.7733933420398516,8.090231301655857,2.806458950378889,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,25.333120628912866,92.50261519956528,6.494970427395144
C-20-800-MicroCT-R3,C-20,800,3,MicroCT,Meso,27.56188817781049,23.28243691981294,4.27945125799755,0.006333394948208373,0.11803018732742651,3.6710394414479968,0.5140412772717146,2.4228912414100345,1.8188906749294569,1.7637462130780648,19.00030989062287,2.7007436254598254,4.635410950624001,0.09085053283924392,132.62344441303387,2.7224495561298214,15.9943500834947,5.951978777821595,0.6384131378589785,0.8688919823321254,0.4849859758504392,0.042053830509693954,0.260294354228068,0.08302336767986769,60.00000000000001,448.9244156423236,433.86827235163196,0.5,0.13999999999999999,20.745024690181832,2.8988258732119636,1.5688301670342424,0.7234812204449078,1.7812084339755987,1.6787042198988142,9.364385619396474,4.1387425173343155,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,32.67583467542829,97.7792268931865,6.024977120685214
C-20-800-MicroCT-R4,C-20,800,4,MicroCT,Meso,28.78431285550969,26.892562479873256,1.891750375636434,0.009179962751809781,0.04908601423452634,4.252452172595159,0.4696745800953452,2.0826173868951403,1.9066827309363257,1.6382056053910272,19.018948114936464,2.8103306356120976,4.513668397012208,0.10212161555004313,148.3453641619515,2.3872520148456826,13.009635380754771,7.720926194290994,0.5004583528989756,0.8584076414220148,0.4771765680894009,0.04384243502982527,0.2541616523872498,0.09075044451002207,60.00000000000001,599.8165171743897,432.71467786737475,0.5,0.13999999999999999,20.469026520979593,2.8567752740778656,1.3800413607128905,0.738497269925391,1.8501895830623414,1.66071802055492,8.151158234549666,4.082787810121356,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,34.086448711192034,93.49790624679675,6.598298379801168
C-30-25-MicroCT-R0,C-30,25,0,MicroCT,Meso,12.29406660876488,7.9722012311396515,4.321865377625228,0.005495251332824016,0.0305880791039517,2.649130926980069,0.7603501040873727,1.3512999949448348,1.2305581156962548,1.1854928030582945,14.107955313861694,4.918655091687135,2.252919957866999,0.3041862302344741,41.76794493843256,0.0,0.0,0.0,0.0,0.0,0.6037847573011432,0.32495416665552607,0.25979708726288236,0.08835932571084902,300.0,451.47760281677694,495.3260495805378,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,31.065938312734144,94.0552104148898,6.379732353211532
C-30-25-MicroCT-R1,C-30,25,1,MicroCT,Meso,12.957791947698079,9.849589362681444,3.1082025850166346,0.006561176888807226,0.029258351535445218,2.612554936670943,0.6721229645005234,1.4317172858846414,1.271861922649371,1.0828792029750423,14.772432521338509,4.923602303576817,2.496921857073203,0.3094475149133806,40.30684382979759,0.0,0.0,0.0,0.0,0.0,0.6281484396096768,0.3019398666815219,0.256837347346824,0.08183505822489952,300.0,549.3236263267252,460.74728036450165,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,26.05255345246041,92.25989611673009,4.600222598801338
C-30-25-MicroCT-R2,C-30,25,2,MicroCT,Meso,12.768715722783622,8.213248980020857,4.555466742762764,0.005942178958301467,0.06249713761493823,2.6255133468066645,0.7666355363262122,1.5358056741877202,1.1990292097370459,1.101245818378988,15.255000187507617,4.239007804159119,2.564528990828856,0.3162377157244353,57.70504450927694,0.0,0.0,0.0,0.0,0.0,0.6166528118190222,0.30902004771215563,0.24154785986766403,0.08175779153015679,300.0,550.0480774585037,460.58492508890345,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,34.37293280050889,93.72983955425606,7.99634342598158
C-30-25-MicroCT-R3,C-30,25,3,MicroCT,Meso,12.363769609644953,8.772539452505157,3.5912301571397958,0.0056390442415722485,0.032981762203093005,2.72430356532255,0.7166839693996234,1.419068485033403,1.2698525314379676,1.253095062451695,14.400946270391781,4.949260871701897,2.297164706630834,0.2827801315108373,45.43233598156004,0.0,0.0,0.0,0.0,0.0,0.5878618027617788,0.3227763721236709,0.2416418474489406,0.08194948754567541,300.0,428.97972267322,386.66861420151974,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,27.140573880027397,95.64542747723291,7.421046012559478
C-30-25-MicroCT-R4,C-30,25,4,MicroCT,Meso,13.023143560169077,9.018964011794312,4.004179548374765,0.008171818896024138,0.07732347605870758,2.4335290607653484,0.7145814858931507,1.5689528580953973,1.2338204470850547,1.1679057309802057,14.56764606884388,4.741736532778211,2.5880170366581186,0.30831984462958073,56.900345019336804,0.0,0.0,0.0,0.0,0.0,0.5763465642329982,0.32926081669841,0.2396469412605784,0.08030002535212555,300.0,495.96638993282795,508.4434933671263,0.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,32.75446870055064,97.42797901839158,6.820616739825667
C-30-200-MicroCT-R0,C-30,200,0,MicroCT,Meso,14.868507186478048,10.910057405241622,3.9584497812364265,0.008989717041232779,0.060173644753427666,2.908810987798357,0.626064445816645,1.6777011033176374,1.3984579211550672,1.270161517055299,14.358711619156045,4.144577768779434,2.819359344177153,0.27864298050414055,66.18968485401642,0.24865358478198907,1.5333584717459812,0.6133119615649196,0.06663739883222478,0.0841300245151929,0.6033228213208062,0.2947840925000964,0.25907210167101274,0.08041655256263655,279.0,439.4071859505938,372.58664152217557,0.77,0.102,2.30756159168062,0.41914405400407234,0.14159044351719408,0.07439375546450613,0.21976054415694246,0.18392931857463313,0.6746346095022547,0.30405946656592425,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,25.502688511746133,92.27366889067112,3.935680699041635
C-30-200-MicroCT-R1,C-30,200,1,MicroCT,Meso,13.824766846545439,10.065529401002236,3.759237445543203,0.004222811150150293,0.055049632434646494,2.6998556073012105,0.7016378373680778,1.6268317434828947,1.2949529916152664,1.3274067550740256,13.965365434763557,4.625272161203686,2.592790211420878,0.30321660136857537,53.20184575846912,0.2861154616126587,1.241186561835022,0.6851056867107074,0.07135509309949538,0.07569914646930054,0.6146448705252345,0.26583979676672037,0.23792663541415168,0.09286545201035429,279.0,584.7097465906952,378.15143046608534,0.77,0.102,2.133012984075041,0.5142698374451391,0.1385340237528444,0.06436438552011305,0.18587401073516285,0.18487182623749057,0.9011582594137739,0.4033734297358354,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,30.40911525959106,94.36050672056585,4.794168809172326
C-30-200-MicroCT-R2,C-30,200,2,MicroCT,Meso,14.899539929007563,11.20787204909731,3.691667879910254,0.009148861123526253,0.1064395101174298,2.5440269431244182,0.6840356801433142,1.6216553751272873,1.2685669135231965,1.1383367584812463,15.85355016639175,4.323447175072538,2.9143574061341715,0.2810987725221942,70.63043937777998,0.23532529941799066,1.780136823833994,0.9800758150840485,0.06202231895364851,0.07765935893310441,0.6116980709328035,0.27796089779369654,0.25176935540900097,0.08694452674136084,279.0,550.992140966538,393.28031114912693,0.77,0.102,2.37592335745256,0.49909537556249245,0.15241894053507138,0.06862222619657049,0.21088439691297314,0.18839640232443403,0.5709922460280636,0.29258079215645144,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,25.944854404070792,93.39160283158,5.13495219613657
C-30-200-MicroCT-R3,C-30,200,3,MicroCT,Meso,14.83725585498128,10.364687648660336,4.472568206320943,0.001157300095425443,0.058852823442221175,2.9132131555750496,0.6594668554090689,1.7257564279304718,1.251565875669107,1.1682749144763263,15.833563833564645,4.664535475397154,2.662256106329337,0.2549047441197969,61.78046705454029,0.29588783191184576,1.208778707703134,0.6753238344427782,0.05558562695913888,0.08425342220625563,0.6032232021385968,0.276066927183183,0.25662804508664716,0.09225320353449692,279.0,450.21697521220693,479.2526672703587,0.77,0.102,2.3232769224681618,0.40303509537533644,0.15445674043401128,0.06364967404545399,0.17364774879669978,0.1766890882321,0.7306879819232149,0.3286032146856709,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,26.08555013119662,94.16504011669878,6.9899638599570135
C-30-200-MicroCT-R4,C-30,200,4,MicroCT,Meso,14.275935650588249,10.455818766091907,3.8201168844963416,0.0024722146838558577,0.017901424983389036,2.851376702223727,0.6570666730758504,1.53270656564953,1.46273109505825,1.301942837227186,16.442381992545908,4.271174895402669,2.7992341626468216,0.2612737679895411,60.9253020157541,0.2126616299559906,1.5217002992148694,0.6769250989074621,0.05885919669045155,0.08268750987479091,0.6051194999482692,0.28604659232605495,0.2401448061197884,0.09387752812216714,279.0,581.8272574255855,407.7952202930327,0.77,0.102,2.8770745816606187,0.38975202055535,0.16179807346253097,0.06846052707098206,0.22750372548847048,0.1804517250630395,0.9738601144462113,0.372795369452828,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,30.08716140616768,93.87523179800198,7.844545438093276
C-30-400-MicroCT-R0,C-30,400,0,MicroCT,Meso,19.46869657298953,14.824734946957046,4.643961626032484,0.0025005123375314146,0.112221462742755,3.403765458442771,0.5925928942702665,1.971374158329939,1.4246141773210794,1.5266177511905192,17.905226656311328,3.931484600607663,3.582193455614172,0.2240801477786616,102.58865408378439,1.1363770608391426,7.0060676614788875,2.369795900055881,0.24804668812289066,0.3179771258349472,0.5737389790968115,0.1977411261539591,0.24511579555740584,0.08846708808775686,216.0,518.70142805174,517.0298722389898,0.68,0.138,9.96216953385869,1.7711356346065459,0.640496002730681,0.2698322422553485,0.7880803461215291,0.6768982861777564,2.7232959025754906,1.4898352466725702,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,26.16935938250662,93.12693086596806,5.64017279785657
C-30-400-MicroCT-R1,C-30,400,1,MicroCT,Meso,18.037731022850092,13.019645289753631,5.018085733096461,0.00877017645070074,0.12061449249016946,3.0056211851291295,0.6011509230985868,1.9788916235320977,1.3939590708341831,1.4224827436638758,18.588723515970205,4.204818035914632,3.410254982158229,0.23569583715352496,75.06735951209171,0.9508507771407411,4.831421989677233,2.580746697461025,0.2525272868354306,0.34467594391895473,0.5654538724262808,0.21574579234101177,0.26129376289556505,0.08352023449714553,216.0,487.56669469120027,477.4077568832284,0.68,0.138,10.531121239967183,1.918179437046168,0.5524585926307444,0.28923218749114926,0.7853909495581411,0.7418073933477828,2.8662523702972686,1.4456321273313755,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,29.240692968309894,95.35182233261037,3.7354475916489998
C-30-400-MicroCT-R2,C-30,400,2,MicroCT,Meso,18.70310897333667,14.221609723321116,4.481499250015553,0.007627550685875275,0.10300759875997625,3.353492384533427,0.6363748934431164,1.7524951552448242,1.6272331962764823,1.3991593401894153,17.98865631393433,3.7387935970453503,3.5419477218652022,0.22979739798233118,102.02282674384826,1.083442193898756,6.191031500991217,2.450037961422117,0.2602498763473871,0.3321894896293239,0.5428356197952283,0.21409438790774676,0.2408132848929807,0.08046423729743343,216.0,551.7511856870294,493.2231510514061,0.68,0.138,9.249964533147441,1.9697902337134265,0.6060545464117595,0.2833267493584313,0.757633497211428,0.6648170459529797,2.6565026391026993,1.5505457258681925,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,27.71441550496894,92.01351832601367,7.985087105657751
C-30-400-MicroCT-R3,C-30,400,3,MicroCT,Meso,18.3531894219772,14.760364861957669,3.5928245600195297,0.009342298041174944,0.08956380456387607,3.285398981352364,0.679070092306453,1.9511722870384423,1.5578344593129356,1.3618368205349813,16.35854939072525,3.512621467041905,3.4745602787682306,0.2101879243206184,83.86840423387216,1.1373924899388175,4.925402777094289,4.021031036398283,0.19213074455409662,0.3481068233488261,0.5590180091531817,0.2179465076621742,0.258833865253766,0.09194870466456387,216.0,519.4448805500022,446.31294684121804,0.68,0.138,9.819033964333666,1.51352829010931,0.6208993640689426,0.30216795984038847,0.7801833013912385,0.7475555381804161,4.120376422763445,1.2547924612792831,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,33.20449456922688,93.77142265608306,5.1316879999508
C-30-400-MicroCT-R4,C-30,400,4,MicroCT,Meso,18.487537491459822,14.264574110650749,4.222963380809073,0.0010458012918545426,0.052233294763614206,3.066082319641372,0.6363977827795558,1.8699995463880312,1.565805970488912,1.342048912285843,16.239569625144863,4.153482725028024,3.304633921634495,0.2159734854015162,105.51244606496323,0.8358140388491355,6.277368481866838,2.897002335188052,0.19879904623612088,0.3016796485510926,0.5850546416924017,0.19959236880863684,0.24292234853097644,0.0869376225622894,216.0,549.7857339761827,371.9573716515626,0.68,0.138,10.511732852069137,1.4603593923752813,0.6110698578467222,0.30558362358816904,0.8944307399584862,0.6977659794240739,2.505358681014288,1.380436082991268,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,28.929504361784055,97.83039776014311,7.94934027254211
C-30-600-MicroCT-R0,C-30,600,0,MicroCT,Meso,24.67735579424624,19.731787776011796,4.945568018234443,0.00919548594678615,0.14655384865805293,3.708342912925217,0.5254583014456352,2.1178149742126835,1.9230696984086195,1.4990859032843324,19.22627658123014,3.131361994569493,4.207636755528891,0.1338727398806573,108.5772495178918,2.0040413038748475,12.309531534183094,6.217945698071875,0.471942826431318,0.6514752163712022,0.5359527430984204,0.09759291766906651,0.2605142998285521,0.08600511320991476,132.00000000000003,445.3495652682344,370.4570404507492,0.56,0.18600000000000003,20.210828075281228,3.070897255962228,1.127300555156408,0.5198805966400536,1.7237091726206373,1.4482363427040863,6.1306436743587645,3.1341396747055916,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,28.25794659760805,95.40863997854576,3.372038007450992
C-30-600-MicroCT-R1,C-30,600,1,MicroCT,Meso,25.508566168724528,22.793768560907832,2.7147976078166955,0.008221416663671939,0.1612851051986817,3.8909409177986105,0.5772049081337477,2.0739401683556182,1.7242281008773186,1.7421762623679413,19.530072165020826,2.998130394423758,4.0008635630565195,0.14861458683944936,119.35124217602741,2.3450523832588264,14.187958399759857,7.612734594938058,0.573627517246476,0.6439378062734642,0.5415578758889626,0.10904754256787276,0.24666396963181614,0.09229522632045138,132.00000000000003,464.6822264854732,394.5816132631111,0.56,0.18600000000000003,20.553596417111773,4.0840802139894885,1.198273261389142,0.5495526407653037,1.673442298351705,1.4854059391244783,7.36343995531328,2.9883847809312956,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,32.457217952633286,96.04735802533251,5.402226192500894
C-30-600-MicroCT-R2,C-30,600,2,MicroCT,Meso,23.990987114997807,21.81011606921937,2.1808710457784386,0.0012770123624891475,0.17878501486533704,3.9430592825553634,0.5584583456619808,2.3397076983537066,1.8200394201984107,1.4580585218381916,18.903785105135302,3.1693016109096184,4.132695238319216,0.1329549439241888,117.57167840122786,2.2058070201156164,11.244226869643633,4.6773747440861895,0.4499860388918363,0.6577372426069275,0.523087873048755,0.10318761041018992,0.24673693819961093,0.08530486468062051,132.00000000000003,554.9201492777568,450.468674299353,0.56,0.18600000000000003,22.51188469341858,4.265188821204999,1.2590929011539944,0.5520313802546857,1.4714363386911729,1.3333334371692163,6.89031590827308,2.8110693118020875,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,31.777015164441412,93.42279893873042,4.618220840549728
C-30-600-MicroCT-R3,C-30,600,3,MicroCT,Meso,24.38231742025161,22.217072953234876,2.165244467016734,0.002541068333770121,0.1165724829579683,3.3680027116617395,0.5453489781973857,1.953355181622308,1.6646120663205235,1.47616809665714,19.712312658480027,3.1645835865741594,4.184307575416329,0.147729583904186,122.07275283195784,2.0202830719464893,10.303839713627136,4.570803716109492,0.5724226511636793,0.6143655488686555,0.5120297184019382,0.10462459862248692,0.2581604820182064,0.0812818241637451,132.00000000000003,417.2773483547954,466.5618865302608,0.56,0.18600000000000003,18.231216405774575,4.281472991769245,1.2547760457031483,0.569553363449334,1.7275669728597487,1.5004588512082764,7.411209780325052,2.315251939190311,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,29.128314197828878,93.7707819069981,3.3528481925850273
C-30-600-MicroCT-R4,C-30,600,4,MicroCT,Meso,24.682371502147607,21.7200386774616,2.9623328246860083,0.0026064791197697693,0.06741433250983232,3.802986408218694,0.548567063016179,2.29784017823814,1.8836782251955366,1.7489955367315297,18.13818617527677,3.548962397597368,4.326857462634591,0.1494613946548374,111.32104454365462,1.8518503025514197,11.639448181918326,7.699271573634153,0.5554342411612138,0.6124662674246768,0.5250540521258956,0.1122868951144911,0.2590126564703601,0.09184787005099461,132.00000000000003,543.7443284052468,450.040993499836,0.56,0.18600000000000003,21.491433338126118,2.992052456859691,1.1782975852725028,0.5585069400682111,1.7700050015354343,1.5528880042090911,5.775167625565913,2.8310675567349297,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,31.474482223675242,93.97212337368089,7.927691065870222
C-30-800-MicroCT-R0,C-30,800,0,MicroCT,Meso,28.948410519000365,24.992682858814586,3.9557276601857794,0.005571516078991435,0.061551310384503996,4.011603135122668,0.5183332344823284,2.109339702684774,2.0406445378267635,1.7318735952718385,21.539184812176693,3.0110725770433526,4.411153338720515,0.10810992864501683,125.60067146862369,2.4731227829022564,15.914244587852114,8.52099890727206,0.5434263490581339,0.810130064725494,0.5244801449288501,0.05430709808699403,0.2582874587774558,0.09102176442997822,90.00000000000001,426.57050240800646,423.64890161334506,0.5,0.21,27.085617642859816,4.652793733188058,1.5553386677931966,0.6658510235144306,2.266279160217426,1.7818882333145893,10.33867445170193,2.8325994489337125,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,28.803153712476433,93.08285031383066,5.778047634970267
C-30-800-MicroCT-R1,C-30,800,1,MicroCT,Meso,27.183542213302378,25.627176513316332,1.5563656999860456,0.00893679276103767,0.05795918364477996,3.7285420946414387,0.5375357185728478,2.2361850809407127,1.8751417812844313,1.6051296308308023,20.022380061836152,2.8557139937862805,4.891026537221968,0.10043871335582204,130.4077497790766,2.272765659210029,12.497411784744362,5.73351677886912,0.6062212382569611,0.7739396676040969,0.49626574340255736,0.05677560087693595,0.25414818601585454,0.08598067429465751,90.00000000000001,557.6120891925818,420.0364985707671,0.5,0.21,29.637734552603064,3.908396513450672,1.5881737958210835,0.6742360019070064,1.7788299088469641,1.969069254840471,9.452367673979676,3.682869248023464,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,31.971210372237522,97.94828884910353,5.966037044124434
C-30-800-MicroCT-R2,C-30,800,2,MicroCT,Meso,26.789302257751416,22.012124118187366,4.77717813956405,0.006999460997264862,0.13836820590652668,4.198539034382471,0.46087787302326133,2.504655046387379,1.9194401972860449,1.7508488771472135,18.881194367268968,3.258659293143558,4.712959160442055,0.09037801454662833,134.3905889243003,2.4129801454714466,15.49693473303453,8.966382706345707,0.5304504945496558,0.8538720822837903,0.4767426191689065,0.06553169057418688,0.25156479621859873,0.08708984554350763,90.00000000000001,588.7110632460759,518.6960285093868,0.5,0.21,28.457153238891546,4.742997874669039,1.6263281731547097,0.7438175397656063,1.7772989274348328,1.90752367187173,10.175369978014905,2.9926490258258034,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,34.78697884791029,92.14995678062054,5.610836223868862
C-30-800-MicroCT-R3,C-30,800,3,MicroCT,Meso,28.66416185774997,27.296275332562825,1.3678865251871457,0.007612053122316412,0.11528324709556916,4.120771457656317,0.5199932185653113,2.297488043138392,1.9363602905511623,1.8177651381755748,18.840820865121838,2.7141202287470954,4.484898496528215,0.09849667213221412,145.50897081146283,2.20880615992887,17.683227538489074,5.616834328691334,0.6939709079993612,0.8379043077023172,0.49064395105729136,0.06027847592362357,0.2377119930256377,0.08922390607616086,90.00000000000001,439.07709292296835,446.960200594203,0.5,0.21,21.720720335332715,4.449945575346399,1.6466550244524818,0.720117753177803,1.701901379054934,1.7847512059883157,7.847374863549499,3.9231686660363514,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,34.161629328261554,92.4934492597324,4.570186434764161
C-30-800-MicroCT-R4,C-30,800,4,MicroCT,Meso,27.33764237400947,27.04481965968866,0.29282271432080975,0.006033044050222597,0.1783696693015972,3.9408262795558593,0.5222723150408936,2.201829395459907,2.0564786889259086,1.6847497219354217,20.200086567021685,2.791056968347905,4.215521794673354,0.09929725596646313,140.5637827460044,2.4407405380033627,14.764961935936336,6.272365009773226,0.5234866980648275,0.8557064629567193,0.5151862748658044,0.05706980260011077,0.254840108548047,0.08436872455568063,90.00000000000001,406.2878845949094,436.08132060145016,0.5,0.21,21.62718689310484,4.798645799414869,1.4755584140303377,0.7655531360357497,1.6528834895105902,1.9189399917710743,7.958956309292583,2.8074933192098643,2.0,2048x2048x2048,90,88,500,1600,Filtered_Back_Projection,27.63660218939554,94.44618111529562,4.570973767244626
