sample_id,xrd_crack_depth_mm,pso_predicted_depth_mm,true_crack_depth_mm,xrd_measurement_error_mm,pso_prediction_error_mm,xrd_pso_difference_mm,pso_iterations,pso_convergence_rate,fitness_value,crack_type,crack_orientation_deg,crack_width_mm,x_position_mm,y_position_mm,stress_intensity_factor_MPa_sqrtm,detection_confidence,material,sintering_temperature_C
191,1.1587502919914767,1.0182872426591327,1.0109092768424641,0.1478410151490126,0.007377965816668608,0.140463049332344,189,0.9175635013590834,0.09213277121832372,subsurface,32.995557279763716,0.04173796663658999,63.691950538251,41.724539793526006,0.22207195680957872,0.8232716527812757,ZrO2,1610.4457480701228
192,3.400707336452487,3.914264730314216,3.8682621840551183,0.46755484760263144,0.04600254625909761,0.513557393861729,84,0.98737079142134,0.06940840439328143,subsurface,28.74877822989563,0.020002590835713378,19.179786582270964,29.221521827828596,0.14689598454903274,0.9563123840100849,SiC,1561.665035461123
193,2.083858216426022,2.4147915783640532,2.363506957954652,0.27964874152862995,0.05128462040940107,0.330933361938031,112,0.9122022150365098,0.07392129285619534,subsurface,10.544047480773294,0.31509328282427956,55.0702677981096,44.930203162795294,0.43403750673877484,0.7437768883493774,Al2O3,1595.5951131014351
194,2.0006498247137623,1.861830711329662,1.809907746571325,0.19074207814243738,0.05192296475833702,0.13881911338410036,55,0.8805600245679038,0.024662352037794346,surface,8.627202636026071,0.0465604724192807,8.83594534860972,28.64895856531289,0.19483323467301963,0.7851488663906093,Si3N4,1578.5503004654124
195,1.958128621639221,1.782089472509288,1.880619770410479,0.07750885122874207,0.09853029790119106,0.17603914912993313,87,0.9827538918413186,0.010866744176365257,through-thickness,74.9965474368366,0.3435489391005564,91.23016555654836,6.960939675868843,0.11218089119669726,0.7731242516970566,Si3N4,1673.2187203560359
196,3.5328351114284597,3.384169689990101,3.415202285502787,0.1176328259256727,0.031032595512686,0.1486654214383587,119,0.9224716457056722,0.04448167293452469,surface,70.64542969918719,0.04527065650885621,95.97705144601215,20.89589429940228,0.22343300941209315,0.9824797537559133,ZrO2,1612.3175024433451
197,3.9189572192985205,3.8857071810992334,3.848448710074172,0.07050850922434826,0.03725847102506119,0.03325003819928707,124,0.9077604197131387,0.09235083417593563,subsurface,75.50738382764905,0.49470376290365403,11.641474213255087,18.528984884270404,0.5123494547360373,0.7250280067049147,Si3N4,1685.9398577922536
198,4.13716940332972,3.9095617819124597,3.8591379515309425,0.2780314517987774,0.05042383038151721,0.2276076214172602,190,0.9174130353167607,0.09051190672023027,surface,60.539215791801546,0.39519839546376684,20.249226525232768,40.91436387849107,0.5977293956186297,0.878662793976983,ZrO2,1628.4442213160928
199,2.8485014625766327,2.7993261745584737,2.9063436041079944,0.05784214153136169,0.10701742954952076,0.04917528801815907,130,0.9648760309353966,0.027914566576777964,subsurface,8.550269291105991,0.02137403065072757,54.86739234330212,11.218992714021436,0.09219820882356729,0.9116502107396167,Si3N4,1655.611369303488
200,1.5238804088352411,1.4099929272421075,1.4204242658117916,0.10345614302344952,0.010431338569684145,0.11388748159313367,174,0.8724739253828114,0.08396466376846677,surface,48.94228433864426,0.012498210752197082,99.85901908961551,38.05482348242243,0.11968355982130421,0.8983005193003275,SiC,1653.1517440590019
