timestamp,building_id,electricity_kwh,gas_kwh,total_kwh
2024-01-25T06:00:00,BLD-00010,258.778,0.0,258.778
2024-01-25T07:00:00,BLD-00010,258.769,0.0,258.769
2024-01-25T08:00:00,BLD-00010,240.544,0.0,240.544
2024-01-25T09:00:00,BLD-00010,220.791,0.0,220.791
2024-01-25T10:00:00,BLD-00010,205.501,0.0,205.501
2024-01-25T11:00:00,BLD-00010,208.566,0.0,208.566
2024-01-25T12:00:00,BLD-00010,185.25,0.0,185.25
2024-01-25T13:00:00,BLD-00010,189.143,0.0,189.143
2024-01-25T14:00:00,BLD-00010,194.795,0.0,194.795
2024-01-25T15:00:00,BLD-00010,207.068,0.0,207.068
2024-01-25T16:00:00,BLD-00010,199.494,0.0,199.494
2024-01-25T17:00:00,BLD-00010,233.484,0.0,233.484
2024-01-25T18:00:00,BLD-00010,245.597,0.0,245.597
2024-01-25T19:00:00,BLD-00010,255.481,0.0,255.481
2024-01-25T20:00:00,BLD-00010,269.39,0.0,269.39
2024-01-25T21:00:00,BLD-00010,271.31,0.0,271.31
2024-01-25T22:00:00,BLD-00010,291.265,0.0,291.265
2024-01-25T23:00:00,BLD-00010,306.556,0.0,306.556
2024-01-26T00:00:00,BLD-00010,321.202,0.0,321.202
2024-01-26T01:00:00,BLD-00010,320.179,0.0,320.179
2024-01-26T02:00:00,BLD-00010,315.24,0.0,315.24
2024-01-26T03:00:00,BLD-00010,295.751,0.0,295.751
2024-01-26T04:00:00,BLD-00010,306.873,0.0,306.873
2024-01-26T05:00:00,BLD-00010,286.726,0.0,286.726
2024-01-26T06:00:00,BLD-00010,258.259,0.0,258.259
2024-01-26T07:00:00,BLD-00010,247.175,0.0,247.175
2024-01-26T08:00:00,BLD-00010,238.977,0.0,238.977
2024-01-26T09:00:00,BLD-00010,226.595,0.0,226.595
2024-01-26T10:00:00,BLD-00010,198.785,0.0,198.785
2024-01-26T11:00:00,BLD-00010,191.305,0.0,191.305
2024-01-26T12:00:00,BLD-00010,200.372,0.0,200.372
2024-01-26T13:00:00,BLD-00010,193.051,0.0,193.051
2024-01-26T14:00:00,BLD-00010,182.059,0.0,182.059
2024-01-26T15:00:00,BLD-00010,204.006,0.0,204.006
2024-01-26T16:00:00,BLD-00010,217.706,0.0,217.706
2024-01-26T17:00:00,BLD-00010,222.037,0.0,222.037
2024-01-26T18:00:00,BLD-00010,238.241,0.0,238.241
2024-01-26T19:00:00,BLD-00010,247.886,0.0,247.886
2024-01-26T20:00:00,BLD-00010,264.868,0.0,264.868
2024-01-26T21:00:00,BLD-00010,278.673,0.0,278.673
2024-01-26T22:00:00,BLD-00010,291.626,0.0,291.626
2024-01-26T23:00:00,BLD-00010,318.865,0.0,318.865
2024-01-27T00:00:00,BLD-00010,300.655,0.0,300.655
2024-01-27T01:00:00,BLD-00010,310.643,0.0,310.643
2024-01-27T02:00:00,BLD-00010,321.253,0.0,321.253
2024-01-27T03:00:00,BLD-00010,315.313,0.0,315.313
2024-01-27T04:00:00,BLD-00010,305.028,0.0,305.028
2024-01-27T05:00:00,BLD-00010,282.14,0.0,282.14
2024-01-27T06:00:00,BLD-00010,262.89,0.0,262.89
2024-01-27T07:00:00,BLD-00010,256.453,0.0,256.453
2024-01-27T08:00:00,BLD-00010,234.678,0.0,234.678
2024-01-27T09:00:00,BLD-00010,212.465,0.0,212.465
2024-01-27T10:00:00,BLD-00010,206.503,0.0,206.503
2024-01-27T11:00:00,BLD-00010,201.294,0.0,201.294
2024-01-27T12:00:00,BLD-00010,196.734,0.0,196.734
2024-01-27T13:00:00,BLD-00010,196.531,0.0,196.531
2024-01-27T14:00:00,BLD-00010,183.634,0.0,183.634
2024-01-27T15:00:00,BLD-00010,204.531,0.0,204.531
2024-01-27T16:00:00,BLD-00010,206.913,0.0,206.913
2024-01-27T17:00:00,BLD-00010,226.437,0.0,226.437
2024-01-27T18:00:00,BLD-00010,240.568,0.0,240.568
2024-01-27T19:00:00,BLD-00010,249.498,0.0,249.498
2024-01-27T20:00:00,BLD-00010,278.349,0.0,278.349
2024-01-27T21:00:00,BLD-00010,282.243,0.0,282.243
2024-01-27T22:00:00,BLD-00010,302.045,0.0,302.045
2024-01-27T23:00:00,BLD-00010,311.749,0.0,311.749
2024-01-28T00:00:00,BLD-00010,310.197,0.0,310.197
2024-01-28T01:00:00,BLD-00010,323.364,0.0,323.364
2024-01-28T02:00:00,BLD-00010,322.037,0.0,322.037
2024-01-28T03:00:00,BLD-00010,302.221,0.0,302.221
2024-01-28T04:00:00,BLD-00010,286.877,0.0,286.877
2024-01-28T05:00:00,BLD-00010,282.24,0.0,282.24
2024-01-28T06:00:00,BLD-00010,274.463,0.0,274.463
2024-01-28T07:00:00,BLD-00010,263.049,0.0,263.049
2024-01-28T08:00:00,BLD-00010,236.341,0.0,236.341
2024-01-28T09:00:00,BLD-00010,219.363,0.0,219.363
2024-01-28T10:00:00,BLD-00010,203.259,0.0,203.259
2024-01-28T11:00:00,BLD-00010,200.838,0.0,200.838
2024-01-28T12:00:00,BLD-00010,203.264,0.0,203.264
2024-01-28T13:00:00,BLD-00010,189.104,0.0,189.104
2024-01-28T14:00:00,BLD-00010,192.114,0.0,192.114
2024-01-28T15:00:00,BLD-00010,195.937,0.0,195.937
2024-01-28T16:00:00,BLD-00010,207.179,0.0,207.179
2024-01-28T17:00:00,BLD-00010,214.28,0.0,214.28
2024-01-28T18:00:00,BLD-00010,240.398,0.0,240.398
2024-01-28T19:00:00,BLD-00010,249.75,0.0,249.75
2024-01-28T20:00:00,BLD-00010,274.465,0.0,274.465
2024-01-28T21:00:00,BLD-00010,279.295,0.0,279.295
2024-01-28T22:00:00,BLD-00010,304.448,0.0,304.448
2024-01-28T23:00:00,BLD-00010,320.596,0.0,320.596
2024-01-29T00:00:00,BLD-00010,305.577,0.0,305.577
2024-01-29T01:00:00,BLD-00010,319.923,0.0,319.923
2024-01-29T02:00:00,BLD-00010,310.207,0.0,310.207
2024-01-29T03:00:00,BLD-00010,297.833,0.0,297.833
2024-01-29T04:00:00,BLD-00010,302.636,0.0,302.636
2024-01-29T05:00:00,BLD-00010,294.772,0.0,294.772
2024-01-29T06:00:00,BLD-00010,265.721,0.0,265.721
2024-01-29T07:00:00,BLD-00010,247.473,0.0,247.473
2024-01-29T08:00:00,BLD-00010,247.691,0.0,247.691
2024-01-29T09:00:00,BLD-00010,234.909,0.0,234.909
2024-01-29T10:00:00,BLD-00010,211.334,0.0,211.334
2024-01-29T11:00:00,BLD-00010,202.54,0.0,202.54
2024-01-29T12:00:00,BLD-00010,194.199,0.0,194.199
2024-01-29T13:00:00,BLD-00010,193.641,0.0,193.641
2024-01-29T14:00:00,BLD-00010,194.675,0.0,194.675
2024-01-29T15:00:00,BLD-00010,191.362,0.0,191.362
2024-01-29T16:00:00,BLD-00010,214.674,0.0,214.674
2024-01-29T17:00:00,BLD-00010,223.105,0.0,223.105
2024-01-29T18:00:00,BLD-00010,245.07,0.0,245.07
2024-01-29T19:00:00,BLD-00010,255.507,0.0,255.507
2024-01-29T20:00:00,BLD-00010,273.335,0.0,273.335
2024-01-29T21:00:00,BLD-00010,274.552,0.0,274.552
2024-01-29T22:00:00,BLD-00010,283.001,0.0,283.001
2024-01-29T23:00:00,BLD-00010,298.189,0.0,298.189
2024-01-30T00:00:00,BLD-00010,311.736,0.0,311.736
2024-01-30T01:00:00,BLD-00010,309.991,0.0,309.991
2024-01-30T02:00:00,BLD-00010,306.129,0.0,306.129
2024-01-30T03:00:00,BLD-00010,300.901,0.0,300.901
2024-01-30T04:00:00,BLD-00010,291.815,0.0,291.815
2024-01-30T05:00:00,BLD-00010,291.261,0.0,291.261
2024-01-30T06:00:00,BLD-00010,277.42,0.0,277.42
2024-01-30T07:00:00,BLD-00010,246.558,0.0,246.558
2024-01-30T08:00:00,BLD-00010,247.418,0.0,247.418
2024-01-30T09:00:00,BLD-00010,226.568,0.0,226.568
2024-01-30T10:00:00,BLD-00010,208.928,0.0,208.928
2024-01-30T11:00:00,BLD-00010,189.961,0.0,189.961
2024-01-30T12:00:00,BLD-00010,196.137,0.0,196.137
2024-01-30T13:00:00,BLD-00010,181.666,0.0,181.666
2024-01-30T14:00:00,BLD-00010,193.483,0.0,193.483
2024-01-30T15:00:00,BLD-00010,188.911,0.0,188.911
2024-01-30T16:00:00,BLD-00010,212.884,0.0,212.884
2024-01-30T17:00:00,BLD-00010,220.617,0.0,220.617
2024-01-30T18:00:00,BLD-00010,240.617,0.0,240.617
2024-01-30T19:00:00,BLD-00010,247.787,0.0,247.787
2024-01-30T20:00:00,BLD-00010,258.576,0.0,258.576
2024-01-30T21:00:00,BLD-00010,282.678,0.0,282.678
2024-01-30T22:00:00,BLD-00010,290.599,0.0,290.599
2024-01-30T23:00:00,BLD-00010,318.48,0.0,318.48
2024-01-31T00:00:00,BLD-00010,302.556,0.0,302.556
2024-01-31T01:00:00,BLD-00010,309.543,0.0,309.543
2024-01-31T02:00:00,BLD-00010,322.879,0.0,322.879
2024-01-31T03:00:00,BLD-00010,309.4,0.0,309.4
2024-01-31T04:00:00,BLD-00010,291.424,0.0,291.424
2024-01-31T05:00:00,BLD-00010,291.045,0.0,291.045
2024-01-31T06:00:00,BLD-00010,257.636,0.0,257.636
2024-01-31T07:00:00,BLD-00010,252.669,0.0,252.669
2024-01-31T08:00:00,BLD-00010,235.045,0.0,235.045
2024-01-31T09:00:00,BLD-00010,230.62,0.0,230.62
2024-01-31T10:00:00,BLD-00010,201.364,0.0,201.364
2024-01-31T11:00:00,BLD-00010,187.842,0.0,187.842
2024-01-31T12:00:00,BLD-00010,200.288,0.0,200.288
2024-01-31T13:00:00,BLD-00010,197.109,0.0,197.109
2024-01-31T14:00:00,BLD-00010,200.094,0.0,200.094
2024-01-31T15:00:00,BLD-00010,195.579,0.0,195.579
2024-01-31T16:00:00,BLD-00010,207.836,0.0,207.836
2024-01-31T17:00:00,BLD-00010,236.544,0.0,236.544
2024-01-31T18:00:00,BLD-00010,235.773,0.0,235.773
2024-01-31T19:00:00,BLD-00010,248.801,0.0,248.801
2024-01-31T20:00:00,BLD-00010,265.172,0.0,265.172
2024-01-31T21:00:00,BLD-00010,272.183,0.0,272.183
2024-01-31T22:00:00,BLD-00010,283.51,0.0,283.51
2024-01-31T23:00:00,BLD-00010,316.268,0.0,316.268
2024-01-01T00:00:00,BLD-00011,11.476,1199.059,1210.535
2024-01-01T01:00:00,BLD-00011,10.71,1159.543,1170.253
2024-01-01T02:00:00,BLD-00011,11.525,1170.39,1181.916
2024-01-01T03:00:00,BLD-00011,10.762,1123.9,1134.662
2024-01-01T04:00:00,BLD-00011,10.706,1136.298,1147.003
2024-01-01T05:00:00,BLD-00011,10.929,1075.86,1086.789
2024-01-01T06:00:00,BLD-00011,10.785,1060.751,1071.536
2024-01-01T07:00:00,BLD-00011,10.861,940.651,951.512
2024-01-01T08:00:00,BLD-00011,19.458,885.251,904.709
2024-01-01T09:00:00,BLD-00011,19.237,880.602,899.839
2024-01-01T10:00:00,BLD-00011,18.533,831.012,849.545
2024-01-01T11:00:00,BLD-00011,19.064,783.36,802.423
2024-01-01T12:00:00,BLD-00011,19.542,784.909,804.451
2024-01-01T13:00:00,BLD-00011,18.857,720.985,739.842
2024-01-01T14:00:00,BLD-00011,18.502,713.624,732.126
2024-01-01T15:00:00,BLD-00011,19.115,799.631,818.746
2024-01-01T16:00:00,BLD-00011,18.98,778.323,797.303
2024-01-01T17:00:00,BLD-00011,11.384,884.863,896.247
2024-01-01T18:00:00,BLD-00011,11.204,943.751,954.954
2024-01-01T19:00:00,BLD-00011,11.434,965.834,977.267
2024-01-01T20:00:00,BLD-00011,11.201,992.953,1004.154
2024-01-01T21:00:00,BLD-00011,11.097,1127.387,1138.483
2024-01-01T22:00:00,BLD-00011,10.567,1176.976,1187.544
2024-01-01T23:00:00,BLD-00011,11.185,1185.887,1197.072
2024-01-02T00:00:00,BLD-00011,10.665,1221.142,1231.807
2024-01-02T01:00:00,BLD-00011,11.06,1172.327,1183.387
2024-01-02T02:00:00,BLD-00011,10.823,1190.923,1201.746
2024-01-02T03:00:00,BLD-00011,10.955,1130.486,1141.441
2024-01-02T04:00:00,BLD-00011,11.322,1137.847,1149.169
2024-01-02T05:00:00,BLD-00011,11.238,1101.817,1113.055
2024-01-02T06:00:00,BLD-00011,11.06,1055.327,1066.388
2024-01-02T07:00:00,BLD-00011,11.057,942.976,954.032
2024-01-02T08:00:00,BLD-00011,19.589,920.893,940.482
2024-01-02T09:00:00,BLD-00011,18.549,855.419,873.968
2024-01-02T10:00:00,BLD-00011,19.049,768.25,787.299
2024-01-02T11:00:00,BLD-00011,19.082,793.045,812.127
2024-01-02T12:00:00,BLD-00011,18.873,753.141,772.014
2024-01-02T13:00:00,BLD-00011,19.539,774.062,793.601
2024-01-02T14:00:00,BLD-00011,18.891,747.717,766.608
2024-01-02T15:00:00,BLD-00011,18.765,765.538,784.303
2024-01-02T16:00:00,BLD-00011,18.843,840.31,859.153
2024-01-02T17:00:00,BLD-00011,10.712,817.452,828.165
2024-01-02T18:00:00,BLD-00011,11.027,870.529,881.555
2024-01-02T19:00:00,BLD-00011,11.205,938.714,949.919
2024-01-02T20:00:00,BLD-00011,10.705,987.142,997.846
2024-01-02T21:00:00,BLD-00011,11.144,1083.221,1094.365
2024-01-02T22:00:00,BLD-00011,11.215,1153.344,1164.559
2024-01-02T23:00:00,BLD-00011,10.513,1133.198,1143.712
2024-01-03T00:00:00,BLD-00011,11.075,1231.215,1242.29
2024-01-03T01:00:00,BLD-00011,11.184,1226.953,1238.137
2024-01-03T02:00:00,BLD-00011,11.575,1238.576,1250.151
2024-01-03T03:00:00,BLD-00011,11.423,1131.261,1142.684
2024-01-03T04:00:00,BLD-00011,11.038,1113.44,1124.477
2024-01-03T05:00:00,BLD-00011,10.92,1106.854,1117.774
2024-01-03T06:00:00,BLD-00011,11.376,1016.585,1027.961
2024-01-03T07:00:00,BLD-00011,11.454,973.582,985.036
2024-01-03T08:00:00,BLD-00011,18.782,880.214,898.996
2024-01-03T09:00:00,BLD-00011,19.17,897.261,916.431
2024-01-03T10:00:00,BLD-00011,18.801,802.73,821.531
2024-01-03T11:00:00,BLD-00011,18.535,752.366,770.901
2024-01-03T12:00:00,BLD-00011,19.05,739.581,758.631
2024-01-03T13:00:00,BLD-00011,19.263,753.916,773.179
2024-01-03T14:00:00,BLD-00011,19.186,772.124,791.311
2024-01-03T15:00:00,BLD-00011,19.181,800.793,819.974
2024-01-03T16:00:00,BLD-00011,18.581,772.899,791.48
2024-01-03T17:00:00,BLD-00011,11.258,817.065,828.323
2024-01-03T18:00:00,BLD-00011,10.882,892.999,903.88
2024-01-03T19:00:00,BLD-00011,11.376,924.767,936.144
2024-01-03T20:00:00,BLD-00011,10.806,1070.824,1081.63
2024-01-03T21:00:00,BLD-00011,10.797,1130.874,1141.67
2024-01-03T22:00:00,BLD-00011,11.258,1087.87,1099.128
2024-01-03T23:00:00,BLD-00011,11.336,1134.36,1145.697
2024-01-04T00:00:00,BLD-00011,11.135,1208.357,1219.492
2024-01-04T01:00:00,BLD-00011,10.807,1186.662,1197.469
2024-01-04T02:00:00,BLD-00011,10.925,1231.215,1242.14
2024-01-04T03:00:00,BLD-00011,10.956,1161.867,1172.823
2024-01-04T04:00:00,BLD-00011,10.69,1120.801,1131.491
2024-01-04T05:00:00,BLD-00011,11.304,1051.84,1063.144
2024-01-04T06:00:00,BLD-00011,10.634,1002.251,1012.885
2024-01-04T07:00:00,BLD-00011,10.82,948.012,958.833
2024-01-04T08:00:00,BLD-00011,19.368,897.261,916.629
2024-01-04T09:00:00,BLD-00011,18.532,832.174,850.707
2024-01-04T10:00:00,BLD-00011,19.367,785.297,804.663
2024-01-04T11:00:00,BLD-00011,18.728,743.843,762.57
2024-01-04T12:00:00,BLD-00011,18.829,789.171,808.0
2024-01-04T13:00:00,BLD-00011,18.742,716.336,735.079
2024-01-04T14:00:00,BLD-00011,19.2,782.585,801.785
2024-01-04T15:00:00,BLD-00011,18.675,724.472,743.147
2024-01-04T16:00:00,BLD-00011,18.942,846.121,865.064
2024-01-04T17:00:00,BLD-00011,11.604,875.953,887.556
2024-01-04T18:00:00,BLD-00011,10.997,948.4,959.396
2024-01-04T19:00:00,BLD-00011,11.436,1006.512,1017.948
2024-01-04T20:00:00,BLD-00011,11.125,1031.307,1042.432
2024-01-04T21:00:00,BLD-00011,10.563,1109.566,1120.129
2024-01-04T22:00:00,BLD-00011,11.511,1118.864,1130.375
2024-01-04T23:00:00,BLD-00011,10.987,1209.132,1220.119
2024-01-05T00:00:00,BLD-00011,11.61,1235.089,1246.7
2024-01-05T01:00:00,BLD-00011,11.21,1191.698,1202.908
2024-01-05T02:00:00,BLD-00011,10.883,1175.039,1185.923
2024-01-05T03:00:00,BLD-00011,10.858,1171.553,1182.411
2024-01-05T04:00:00,BLD-00011,11.048,1170.003,1181.051
2024-01-05T05:00:00,BLD-00011,10.556,1065.4,1075.956
2024-01-05T06:00:00,BLD-00011,11.131,1003.801,1014.932
2024-01-05T07:00:00,BLD-00011,11.089,985.979,997.069
2024-01-05T08:00:00,BLD-00011,18.644,927.867,946.51
2024-01-05T09:00:00,BLD-00011,18.719,806.217,824.936
2024-01-05T10:00:00,BLD-00011,18.602,765.538,784.141
2024-01-05T11:00:00,BLD-00011,18.642,805.442,824.085
2024-01-05T12:00:00,BLD-00011,18.63,757.015,775.645
2024-01-05T13:00:00,BLD-00011,18.988,756.628,775.615
2024-01-05T14:00:00,BLD-00011,19.514,744.23,763.744
2024-01-05T15:00:00,BLD-00011,19.296,798.856,818.152
2024-01-05T16:00:00,BLD-00011,19.379,812.803,832.182
2024-01-05T17:00:00,BLD-00011,10.915,863.943,874.857
2024-01-05T18:00:00,BLD-00011,10.994,924.767,935.762
2024-01-05T19:00:00,BLD-00011,10.792,927.479,938.271
2024-01-05T20:00:00,BLD-00011,11.59,1006.512,1018.103
2024-01-05T21:00:00,BLD-00011,10.74,1094.844,1105.584
2024-01-05T22:00:00,BLD-00011,10.999,1093.294,1104.293
2024-01-05T23:00:00,BLD-00011,11.515,1190.149,1201.663
2024-01-06T00:00:00,BLD-00011,10.548,1180.463,1191.011
2024-01-06T01:00:00,BLD-00011,11.2,1206.808,1218.007
2024-01-06T02:00:00,BLD-00011,10.736,1166.516,1177.252
2024-01-06T03:00:00,BLD-00011,10.54,1145.596,1156.136
2024-01-06T04:00:00,BLD-00011,11.549,1127.774,1139.323
2024-01-06T05:00:00,BLD-00011,10.834,1044.479,1055.313
2024-01-06T06:00:00,BLD-00011,10.587,1062.301,1072.888
2024-01-06T07:00:00,BLD-00011,10.85,930.191,941.041
2024-01-06T08:00:00,BLD-00011,11.164,916.244,927.407
2024-01-06T09:00:00,BLD-00011,10.892,830.237,841.129
2024-01-06T10:00:00,BLD-00011,10.881,828.3,839.181
2024-01-06T11:00:00,BLD-00011,11.504,802.73,814.234
2024-01-06T12:00:00,BLD-00011,11.553,743.843,755.396
2024-01-06T13:00:00,BLD-00011,10.908,740.356,751.264
2024-01-06T14:00:00,BLD-00011,10.738,750.816,761.555
2024-01-06T15:00:00,BLD-00011,11.377,797.307,808.684
2024-01-06T16:00:00,BLD-00011,10.733,816.29,827.023
2024-01-06T17:00:00,BLD-00011,11.149,896.873,908.022
2024-01-06T18:00:00,BLD-00011,11.272,885.638,896.91
2024-01-06T19:00:00,BLD-00011,10.586,944.913,955.499
2024-01-06T20:00:00,BLD-00011,10.836,1041.767,1052.603
2024-01-06T21:00:00,BLD-00011,11.308,1057.652,1068.96
2024-01-06T22:00:00,BLD-00011,11.565,1096.006,1107.571
2024-01-06T23:00:00,BLD-00011,10.579,1176.202,1186.78
2024-01-07T00:00:00,BLD-00011,11.27,1149.47,1160.74
2024-01-07T01:00:00,BLD-00011,11.564,1176.589,1188.153
2024-01-07T02:00:00,BLD-00011,10.538,1194.023,1204.561
2024-01-07T03:00:00,BLD-00011,11.36,1130.099,1141.459
2024-01-07T04:00:00,BLD-00011,10.603,1137.847,1148.45
2024-01-07T05:00:00,BLD-00011,10.482,1117.314,1127.796
2024-01-07T06:00:00,BLD-00011,10.588,998.377,1008.965
2024-01-07T07:00:00,BLD-00011,11.073,931.741,942.814
2024-01-07T08:00:00,BLD-00011,11.46,954.598,966.059
2024-01-07T09:00:00,BLD-00011,11.344,895.323,906.667
2024-01-07T10:00:00,BLD-00011,11.136,792.27,803.406
2024-01-07T11:00:00,BLD-00011,10.55,742.681,753.231
2024-01-07T12:00:00,BLD-00011,10.882,702.777,713.658
2024-01-07T13:00:00,BLD-00011,10.675,708.975,719.65
2024-01-07T14:00:00,BLD-00011,11.289,697.74,709.029
2024-01-07T15:00:00,BLD-00011,10.8,735.707,746.507
2024-01-07T16:00:00,BLD-00011,10.897,799.631,810.528
2024-01-07T17:00:00,BLD-00011,10.614,838.373,848.987
2024-01-07T18:00:00,BLD-00011,10.85,872.466,883.316
2024-01-07T19:00:00,BLD-00011,11.608,993.728,1005.335
2024-01-07T20:00:00,BLD-00011,10.777,1029.37,1040.147
2024-01-07T21:00:00,BLD-00011,10.863,1097.556,1108.418
2024-01-07T22:00:00,BLD-00011,10.815,1152.182,1162.997
2024-01-07T23:00:00,BLD-00011,11.3,1170.39,1181.691
2024-01-08T00:00:00,BLD-00011,11.014,1221.53,1232.543
2024-01-08T01:00:00,BLD-00011,10.658,1164.966,1175.624
2024-01-08T02:00:00,BLD-00011,10.551,1182.788,1193.339
2024-01-08T03:00:00,BLD-00011,11.383,1131.649,1143.032
2024-01-08T04:00:00,BLD-00011,11.052,1093.682,1104.734
2024-01-08T05:00:00,BLD-00011,11.581,1075.86,1087.441
2024-01-08T06:00:00,BLD-00011,11.162,1058.039,1069.201
2024-01-08T07:00:00,BLD-00011,11.397,985.979,997.376
2024-01-08T08:00:00,BLD-00011,18.597,939.489,958.086
2024-01-08T09:00:00,BLD-00011,18.652,849.995,868.647
2024-01-08T10:00:00,BLD-00011,18.97,783.36,802.329
2024-01-08T11:00:00,BLD-00011,19.536,772.512,792.048
2024-01-08T12:00:00,BLD-00011,19.588,782.972,802.56
2024-01-08T13:00:00,BLD-00011,19.192,730.283,749.475
2024-01-08T14:00:00,BLD-00011,18.919,719.048,737.967
2024-01-08T15:00:00,BLD-00011,19.226,805.442,824.668
2024-01-08T16:00:00,BLD-00011,18.973,800.406,819.379
2024-01-08T17:00:00,BLD-00011,10.85,830.237,841.088
2024-01-08T18:00:00,BLD-00011,11.067,931.741,942.808
2024-01-08T19:00:00,BLD-00011,11.216,980.168,991.384
2024-01-08T20:00:00,BLD-00011,11.089,1069.274,1080.363
2024-01-08T21:00:00,BLD-00011,11.115,1075.085,1086.2
2024-01-08T22:00:00,BLD-00011,11.027,1090.582,1101.609
2024-01-08T23:00:00,BLD-00011,11.007,1152.182,1163.189
2024-01-09T00:00:00,BLD-00011,11.312,1172.327,1183.639
2024-01-09T01:00:00,BLD-00011,11.388,1159.543,1170.93
2024-01-09T02:00:00,BLD-00011,11.057,1229.665,1240.722
2024-01-09T03:00:00,BLD-00011,11.202,1144.046,1155.248
2024-01-09T04:00:00,BLD-00011,10.816,1103.754,1114.57
2024-01-09T05:00:00,BLD-00011,11.069,1130.486,1141.556
2024-01-09T06:00:00,BLD-00011,11.386,1010.774,1022.16
2024-01-09T07:00:00,BLD-00011,10.755,934.84,945.595
2024-01-09T08:00:00,BLD-00011,19.567,899.585,919.152
2024-01-09T09:00:00,BLD-00011,19.333,884.088,903.422
2024-01-09T10:00:00,BLD-00011,19.151,805.83,824.98
2024-01-09T11:00:00,BLD-00011,18.712,774.062,792.774
2024-01-09T12:00:00,BLD-00011,18.908,732.608,751.515
2024-01-09T13:00:00,BLD-00011,19.057,690.767,709.824
2024-01-09T14:00:00,BLD-00011,18.851,778.323,797.174
2024-01-09T15:00:00,BLD-00011,18.836,791.883,810.719
2024-01-09T16:00:00,BLD-00011,19.221,779.873,799.093
2024-01-09T17:00:00,BLD-00011,11.464,872.853,884.317
2024-01-09T18:00:00,BLD-00011,11.348,930.578,941.926
2024-01-09T19:00:00,BLD-00011,10.865,992.953,1003.818
2024-01-09T20:00:00,BLD-00011,10.799,1057.652,1068.45
2024-01-09T21:00:00,BLD-00011,11.424,1108.403,1119.827
2024-01-09T22:00:00,BLD-00011,10.513,1170.003,1180.516
2024-01-09T23:00:00,BLD-00011,11.469,1216.106,1227.575
2024-01-10T00:00:00,BLD-00011,11.098,1197.897,1208.995
2024-01-10T01:00:00,BLD-00011,11.386,1225.791,1237.177
2024-01-10T02:00:00,BLD-00011,10.553,1162.642,1173.195
2024-01-10T03:00:00,BLD-00011,10.56,1168.841,1179.401
2024-01-10T04:00:00,BLD-00011,11.219,1107.241,1118.46
2024-01-10T05:00:00,BLD-00011,11.011,1071.986,1082.997
2024-01-10T06:00:00,BLD-00011,11.243,1071.599,1082.842
2024-01-10T07:00:00,BLD-00011,11.55,922.055,933.605
2024-01-10T08:00:00,BLD-00011,19.387,869.754,889.141
2024-01-10T09:00:00,BLD-00011,19.564,860.843,880.407
2024-01-10T10:00:00,BLD-00011,18.843,843.409,862.252
2024-01-10T11:00:00,BLD-00011,19.394,768.638,788.031
2024-01-10T12:00:00,BLD-00011,19.593,728.734,748.326
2024-01-10T13:00:00,BLD-00011,18.724,721.76,740.484
2024-01-10T14:00:00,BLD-00011,19.365,698.515,717.88
2024-01-10T15:00:00,BLD-00011,19.442,808.929,828.371
2024-01-10T16:00:00,BLD-00011,18.56,812.029,830.588
2024-01-10T17:00:00,BLD-00011,11.515,824.038,835.553
2024-01-10T18:00:00,BLD-00011,11.062,917.406,928.468
2024-01-10T19:00:00,BLD-00011,10.543,1000.314,1010.856
2024-01-10T20:00:00,BLD-00011,10.494,1021.622,1032.116
2024-01-10T21:00:00,BLD-00011,11.39,1119.251,1130.641
2024-01-10T22:00:00,BLD-00011,10.613,1104.529,1115.142
2024-01-10T23:00:00,BLD-00011,10.733,1130.099,1140.832
2024-01-11T00:00:00,BLD-00011,10.491,1207.195,1217.686
2024-01-11T01:00:00,BLD-00011,11.023,1241.288,1252.31
2024-01-11T02:00:00,BLD-00011,10.576,1165.741,1176.317
2024-01-11T03:00:00,BLD-00011,11.192,1138.622,1149.814
2024-01-11T04:00:00,BLD-00011,10.73,1150.245,1160.974
2024-01-11T05:00:00,BLD-00011,10.915,1123.125,1134.04
2024-01-11T06:00:00,BLD-00011,11.581,992.178,1003.759
2024-01-11T07:00:00,BLD-00011,10.898,957.31,968.209
2024-01-11T08:00:00,BLD-00011,19.035,910.82,929.855
2024-01-11T09:00:00,BLD-00011,19.001,811.641,830.642
2024-01-11T10:00:00,BLD-00011,19.148,836.823,855.971
2024-01-11T11:00:00,BLD-00011,19.061,795.757,814.818
2024-01-11T12:00:00,BLD-00011,19.138,727.959,747.097
2024-01-11T13:00:00,BLD-00011,19.104,746.167,765.271
2024-01-11T14:00:00,BLD-00011,18.541,718.273,736.814
2024-01-11T15:00:00,BLD-00011,18.992,790.721,809.713
2024-01-11T16:00:00,BLD-00011,19.285,803.893,823.177
2024-01-11T17:00:00,BLD-00011,10.565,806.992,817.557
2024-01-11T18:00:00,BLD-00011,11.538,897.261,908.798
2024-01-11T19:00:00,BLD-00011,10.531,939.489,950.02
2024-01-11T20:00:00,BLD-00011,11.215,1041.767,1052.982
2024-01-11T21:00:00,BLD-00011,11.578,1084.383,1095.961
2024-01-11T22:00:00,BLD-00011,11.27,1167.291,1178.561
2024-01-11T23:00:00,BLD-00011,11.039,1149.47,1160.508
2024-01-12T00:00:00,BLD-00011,10.625,1156.443,1167.068
2024-01-12T01:00:00,BLD-00011,11.06,1245.162,1256.222
