FirmID,Size,Employees,FirmAge,Subsector,OwnershipType,FDI_Presence,FDI_Percentage,FDI_Origin,FDI_Type,FDI_Years,Knowledge_Absorption,Task_Performance,Innovation_Score,Firm_Resources_Score,Skilled_Labor_Ratio,IoT_Adoption,RD_Spend_Percentage,Liquidity_Ratio,ROI,ROA,Market_Share,Export_Intensity,Operational_Efficiency,Revenue_Million_NGN,Assets_Million_NGN,Export_Value_Million_NGN,Tax_Incentives_Perception,Regulatory_Stability,Infrastructure_Support,Corruption_Experience,Policy_Effectiveness_Index,ISO_Certification,Export_Destination_Count,Local_Content_Percentage,Capacity_Utilization,NAFDAC_Compliance_Score,Quality_Certification,Training_Hours_Per_Employee,Female_Employment_Ratio,Youth_Employment_Ratio,ERP_System,Ecommerce_Adoption,Automation_Level,Local_Suppliers_Percentage,Supplier_Reliability_Score,Inventory_Turnover_Ratio,Year
FIRM_166,SME,216,42,Dairy Products,Private Nigerian,0,0.0,None,None,0,3.14,3.41,1.9,1.51,0.169,1,1.48,1.69,10.53,3.79,14.92,8.68,61.5,77.76,111.26,5.02,6.4,5.2,2.8,1.9,4.08,0,11,51.1,88.2,93.8,None,14.2,0.177,0.211,1,0,49.3,80.5,3.01,7.26,2024
FIRM_167,SME,216,21,Sugar and Confectionery,Joint Venture,1,22.748837259168653,Germany,M&A,13,3.57,2.67,3.02,3.98,0.439,1,1.75,1.35,26.44,8.32,7.18,34.91,74.4,324.99,889.67,133.47,3.0,5.9,5.1,4.3,4.58,1,8,79.6,78.9,80.3,HACCP,41.0,0.397,0.508,1,0,35.2,75.3,3.93,8.15,2020
FIRM_167,SME,220,21,Sugar and Confectionery,Joint Venture,1,22.748837259168653,Germany,M&A,13,3.57,2.67,3.02,3.98,0.439,1,1.75,1.35,32.6,8.95,7.18,36.66,74.4,393.81,889.67,133.47,3.0,5.9,5.1,4.3,4.58,1,8,79.6,78.9,80.3,HACCP,41.0,0.397,0.508,1,0,35.2,75.3,3.93,8.15,2021
FIRM_167,SME,224,21,Sugar and Confectionery,Joint Venture,1,22.748837259168653,Germany,M&A,13,3.57,2.67,3.02,3.98,0.439,1,1.75,1.35,33.4,9.33,7.18,38.4,74.4,405.28,889.67,133.47,3.0,5.9,5.1,4.3,4.58,1,8,79.6,78.9,80.3,HACCP,41.0,0.397,0.508,1,0,35.2,75.3,3.93,8.15,2022
FIRM_167,SME,228,21,Sugar and Confectionery,Joint Venture,1,22.748837259168653,Germany,M&A,13,3.57,2.67,3.02,3.98,0.439,1,1.75,1.35,29.27,10.1,7.18,40.15,74.4,416.75,889.67,133.47,3.0,5.9,5.1,4.3,4.58,1,8,79.6,78.9,80.3,HACCP,41.0,0.397,0.508,1,0,35.2,75.3,3.93,8.15,2023
FIRM_167,SME,233,21,Sugar and Confectionery,Joint Venture,1,22.748837259168653,Germany,M&A,13,3.57,2.67,3.02,3.98,0.439,1,1.75,1.35,30.56,9.88,7.18,41.89,74.4,428.22,889.67,133.47,3.0,5.9,5.1,4.3,4.58,1,8,79.6,78.9,80.3,HACCP,41.0,0.397,0.508,1,0,35.2,75.3,3.93,8.15,2024
FIRM_168,SME,24,6,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,1.0,2.79,3.95,3.74,0.103,0,0.69,2.34,18.33,6.8,12.21,5.35,57.9,194.65,371.46,12.25,7.0,3.8,1.0,1.0,3.2,1,8,67.6,72.2,65.2,None,22.0,0.352,0.271,0,0,30.4,81.3,3.1,11.58,2020
FIRM_168,SME,24,6,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,1.0,2.79,3.95,3.74,0.103,0,0.69,2.34,22.68,8.33,12.21,5.62,57.9,235.87,371.46,12.25,7.0,3.8,1.0,1.0,3.2,1,8,67.6,72.2,65.2,None,22.0,0.352,0.271,0,0,30.4,81.3,3.1,11.58,2021
FIRM_168,SME,24,6,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,1.0,2.79,3.95,3.74,0.103,0,0.69,2.34,20.89,7.55,12.21,5.88,57.9,242.74,371.46,12.25,7.0,3.8,1.0,1.0,3.2,1,8,67.6,72.2,65.2,None,22.0,0.352,0.271,0,0,30.4,81.3,3.1,11.58,2022
FIRM_168,SME,25,6,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,1.0,2.79,3.95,3.74,0.103,0,0.69,2.34,23.05,7.43,12.21,6.15,57.9,249.61,371.46,12.25,7.0,3.8,1.0,1.0,3.2,1,8,67.6,72.2,65.2,None,22.0,0.352,0.271,0,0,30.4,81.3,3.1,11.58,2023
FIRM_168,SME,25,6,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,1.0,2.79,3.95,3.74,0.103,0,0.69,2.34,22.91,7.96,12.21,6.42,57.9,256.48,371.46,12.25,7.0,3.8,1.0,1.0,3.2,1,8,67.6,72.2,65.2,None,22.0,0.352,0.271,0,0,30.4,81.3,3.1,11.58,2024
FIRM_169,SME,65,26,Fish Processing,Private Foreign,1,94.05886766613555,Netherlands,M&A,7,3.18,4.19,3.51,3.7,0.212,1,0.96,0.82,18.14,21.09,6.86,28.12,76.8,260.32,504.14,86.12,5.9,3.0,3.7,2.6,3.8,0,11,66.0,72.6,94.6,None,56.3,0.324,0.528,0,1,13.0,32.6,3.71,9.35,2020
FIRM_169,SME,66,26,Fish Processing,Private Foreign,1,94.05886766613555,Netherlands,M&A,7,3.18,4.19,3.51,3.7,0.212,1,0.96,0.82,19.31,23.19,6.86,29.53,76.8,315.45,504.14,86.12,5.9,3.0,3.7,2.6,3.8,0,11,66.0,72.6,94.6,None,56.3,0.324,0.528,0,1,13.0,32.6,3.71,9.35,2021
FIRM_169,SME,67,26,Fish Processing,Private Foreign,1,94.05886766613555,Netherlands,M&A,7,3.18,4.19,3.51,3.7,0.212,1,0.96,0.82,21.86,24.06,6.86,30.93,76.8,324.64,504.14,86.12,5.9,3.0,3.7,2.6,3.8,0,11,66.0,72.6,94.6,None,56.3,0.324,0.528,0,1,13.0,32.6,3.71,9.35,2022
FIRM_169,SME,68,26,Fish Processing,Private Foreign,1,94.05886766613555,Netherlands,M&A,7,3.18,4.19,3.51,3.7,0.212,1,0.96,0.82,20.87,23.45,6.86,32.34,76.8,333.82,504.14,86.12,5.9,3.0,3.7,2.6,3.8,0,11,66.0,72.6,94.6,None,56.3,0.324,0.528,0,1,13.0,32.6,3.71,9.35,2023
FIRM_169,SME,70,26,Fish Processing,Private Foreign,1,94.05886766613555,Netherlands,M&A,7,3.18,4.19,3.51,3.7,0.212,1,0.96,0.82,21.83,24.44,6.86,33.74,76.8,343.01,504.14,86.12,5.9,3.0,3.7,2.6,3.8,0,11,66.0,72.6,94.6,None,56.3,0.324,0.528,0,1,13.0,32.6,3.71,9.35,2024
FIRM_170,SME,200,15,Other Food Products,Private Nigerian,0,0.0,None,None,0,3.86,2.67,2.85,3.28,0.208,1,2.46,2.47,21.02,12.2,5.22,12.26,44.4,327.41,502.11,47.22,3.4,3.9,2.6,5.2,3.78,1,1,48.1,46.3,83.7,ISO 9001,28.1,0.323,0.505,0,0,26.1,75.4,4.33,10.85,2020
FIRM_170,SME,204,15,Other Food Products,Private Nigerian,0,0.0,None,None,0,3.86,2.67,2.85,3.28,0.208,1,2.46,2.47,25.83,14.6,5.22,12.87,44.4,396.75,502.11,47.22,3.4,3.9,2.6,5.2,3.78,1,1,48.1,46.3,83.7,ISO 9001,28.1,0.323,0.505,0,0,26.1,75.4,4.33,10.85,2021
FIRM_170,SME,208,15,Other Food Products,Private Nigerian,0,0.0,None,None,0,3.86,2.67,2.85,3.28,0.208,1,2.46,2.47,21.26,14.38,5.22,13.49,44.4,408.3,502.11,47.22,3.4,3.9,2.6,5.2,3.78,1,1,48.1,46.3,83.7,ISO 9001,28.1,0.323,0.505,0,0,26.1,75.4,4.33,10.85,2022
FIRM_170,SME,212,15,Other Food Products,Private Nigerian,0,0.0,None,None,0,3.86,2.67,2.85,3.28,0.208,1,2.46,2.47,21.75,13.67,5.22,14.1,44.4,419.86,502.11,47.22,3.4,3.9,2.6,5.2,3.78,1,1,48.1,46.3,83.7,ISO 9001,28.1,0.323,0.505,0,0,26.1,75.4,4.33,10.85,2023
FIRM_170,SME,216,15,Other Food Products,Private Nigerian,0,0.0,None,None,0,3.86,2.67,2.85,3.28,0.208,1,2.46,2.47,22.47,13.47,5.22,14.71,44.4,431.41,502.11,47.22,3.4,3.9,2.6,5.2,3.78,1,1,48.1,46.3,83.7,ISO 9001,28.1,0.323,0.505,0,0,26.1,75.4,4.33,10.85,2024
FIRM_171,SME,57,8,Dairy Products,Mixed Ownership,0,0.0,None,None,0,2.73,2.92,2.69,2.31,0.114,0,0.4,1.63,10.83,9.79,2.37,6.45,71.8,58.02,162.99,4.4,4.1,3.3,4.7,3.8,3.97,0,6,40.3,75.1,90.2,None,26.2,0.198,0.328,0,1,2.6,41.4,4.82,10.51,2020
FIRM_171,SME,58,8,Dairy Products,Mixed Ownership,0,0.0,None,None,0,2.73,2.92,2.69,2.31,0.114,0,0.4,1.63,11.55,11.56,2.37,6.77,71.8,70.31,162.99,4.4,4.1,3.3,4.7,3.8,3.97,0,6,40.3,75.1,90.2,None,26.2,0.198,0.328,0,1,2.6,41.4,4.82,10.51,2021
FIRM_171,SME,59,8,Dairy Products,Mixed Ownership,0,0.0,None,None,0,2.73,2.92,2.69,2.31,0.114,0,0.4,1.63,11.21,12.01,2.37,7.1,71.8,72.36,162.99,4.4,4.1,3.3,4.7,3.8,3.97,0,6,40.3,75.1,90.2,None,26.2,0.198,0.328,0,1,2.6,41.4,4.82,10.51,2022
FIRM_171,SME,60,8,Dairy Products,Mixed Ownership,0,0.0,None,None,0,2.73,2.92,2.69,2.31,0.114,0,0.4,1.63,12.46,13.76,2.37,7.42,71.8,74.4,162.99,4.4,4.1,3.3,4.7,3.8,3.97,0,6,40.3,75.1,90.2,None,26.2,0.198,0.328,0,1,2.6,41.4,4.82,10.51,2023
FIRM_171,SME,61,8,Dairy Products,Mixed Ownership,0,0.0,None,None,0,2.73,2.92,2.69,2.31,0.114,0,0.4,1.63,13.2,13.54,2.37,7.74,71.8,76.45,162.99,4.4,4.1,3.3,4.7,3.8,3.97,0,6,40.3,75.1,90.2,None,26.2,0.198,0.328,0,1,2.6,41.4,4.82,10.51,2024
FIRM_172,SME,223,10,Other Food Products,Private Nigerian,1,32.47021386321268,China,Greenfield,3,1.97,3.46,3.88,2.64,0.47,0,2.28,1.98,15.28,11.26,4.38,23.66,95.0,402.3,770.57,111.98,4.2,4.0,2.7,1.9,3.2,0,9,49.7,77.3,86.7,None,26.4,0.258,0.462,0,1,29.3,77.1,3.88,8.12,2020
FIRM_172,SME,227,10,Other Food Products,Private Nigerian,1,32.47021386321268,China,Greenfield,3,1.97,3.46,3.88,2.64,0.47,0,2.28,1.98,17.59,14.67,4.38,24.84,95.0,487.49,770.57,111.98,4.2,4.0,2.7,1.9,3.2,0,9,49.7,77.3,86.7,None,26.4,0.258,0.462,0,1,29.3,77.1,3.88,8.12,2021
FIRM_172,SME,231,10,Other Food Products,Private Nigerian,1,32.47021386321268,China,Greenfield,3,1.97,3.46,3.88,2.64,0.47,0,2.28,1.98,17.57,14.06,4.38,26.03,95.0,501.69,770.57,111.98,4.2,4.0,2.7,1.9,3.2,0,9,49.7,77.3,86.7,None,26.4,0.258,0.462,0,1,29.3,77.1,3.88,8.12,2022
FIRM_172,SME,236,10,Other Food Products,Private Nigerian,1,32.47021386321268,China,Greenfield,3,1.97,3.46,3.88,2.64,0.47,0,2.28,1.98,18.25,13.19,4.38,27.21,95.0,515.89,770.57,111.98,4.2,4.0,2.7,1.9,3.2,0,9,49.7,77.3,86.7,None,26.4,0.258,0.462,0,1,29.3,77.1,3.88,8.12,2023
FIRM_172,SME,240,10,Other Food Products,Private Nigerian,1,32.47021386321268,China,Greenfield,3,1.97,3.46,3.88,2.64,0.47,0,2.28,1.98,21.11,14.61,4.38,28.39,95.0,530.08,770.57,111.98,4.2,4.0,2.7,1.9,3.2,0,9,49.7,77.3,86.7,None,26.4,0.258,0.462,0,1,29.3,77.1,3.88,8.12,2024
FIRM_173,SME,217,16,Grain Mill Products,Private Foreign,1,48.028544220146934,India,Greenfield,7,3.2,2.67,3.86,2.73,0.56,1,4.0,2.23,19.57,13.77,4.6,46.53,74.7,318.59,488.8,174.4,4.4,4.5,1.8,6.2,4.23,0,0,89.2,75.9,89.1,HACCP,14.6,0.426,0.429,0,1,49.9,83.4,2.62,5.41,2020
FIRM_173,SME,221,16,Grain Mill Products,Private Foreign,1,48.028544220146934,India,Greenfield,7,3.2,2.67,3.86,2.73,0.56,1,4.0,2.23,23.17,16.43,4.6,48.86,74.7,386.05,488.8,174.4,4.4,4.5,1.8,6.2,4.23,0,0,89.2,75.9,89.1,HACCP,14.6,0.426,0.429,0,1,49.9,83.4,2.62,5.41,2021
FIRM_173,SME,225,16,Grain Mill Products,Private Foreign,1,48.028544220146934,India,Greenfield,7,3.2,2.67,3.86,2.73,0.56,1,4.0,2.23,23.49,15.27,4.6,51.18,74.7,397.3,488.8,174.4,4.4,4.5,1.8,6.2,4.23,0,0,89.2,75.9,89.1,HACCP,14.6,0.426,0.429,0,1,49.9,83.4,2.62,5.41,2022
FIRM_173,SME,230,16,Grain Mill Products,Private Foreign,1,48.028544220146934,India,Greenfield,7,3.2,2.67,3.86,2.73,0.56,1,4.0,2.23,21.98,16.58,4.6,53.51,74.7,408.54,488.8,174.4,4.4,4.5,1.8,6.2,4.23,0,0,89.2,75.9,89.1,HACCP,14.6,0.426,0.429,0,1,49.9,83.4,2.62,5.41,2023
FIRM_173,SME,234,16,Grain Mill Products,Private Foreign,1,48.028544220146934,India,Greenfield,7,3.2,2.67,3.86,2.73,0.56,1,4.0,2.23,21.11,17.18,4.6,55.84,74.7,419.79,488.8,174.4,4.4,4.5,1.8,6.2,4.23,0,0,89.2,75.9,89.1,HACCP,14.6,0.426,0.429,0,1,49.9,83.4,2.62,5.41,2024
FIRM_174,SME,154,39,Other Food Products,Private Foreign,1,56.4521324207048,UK,M&A,18,3.21,3.75,3.04,3.3,0.52,1,1.35,1.91,9.65,12.49,8.14,38.18,63.3,112.65,233.41,50.6,5.3,4.5,4.0,5.5,4.82,1,3,47.0,73.8,85.6,ISO 9001,19.4,0.408,0.336,0,0,51.8,36.4,2.49,8.29,2020
FIRM_174,SME,157,39,Other Food Products,Private Foreign,1,56.4521324207048,UK,M&A,18,3.21,3.75,3.04,3.3,0.52,1,1.35,1.91,10.13,14.63,8.14,40.09,63.3,136.51,233.41,50.6,5.3,4.5,4.0,5.5,4.82,1,3,47.0,73.8,85.6,ISO 9001,19.4,0.408,0.336,0,0,51.8,36.4,2.49,8.29,2021
FIRM_174,SME,160,39,Other Food Products,Private Foreign,1,56.4521324207048,UK,M&A,18,3.21,3.75,3.04,3.3,0.52,1,1.35,1.91,11.09,15.14,8.14,42.0,63.3,140.48,233.41,50.6,5.3,4.5,4.0,5.5,4.82,1,3,47.0,73.8,85.6,ISO 9001,19.4,0.408,0.336,0,0,51.8,36.4,2.49,8.29,2022
FIRM_174,SME,163,39,Other Food Products,Private Foreign,1,56.4521324207048,UK,M&A,18,3.21,3.75,3.04,3.3,0.52,1,1.35,1.91,9.42,14.83,8.14,43.91,63.3,144.46,233.41,50.6,5.3,4.5,4.0,5.5,4.82,1,3,47.0,73.8,85.6,ISO 9001,19.4,0.408,0.336,0,0,51.8,36.4,2.49,8.29,2023
FIRM_174,SME,166,39,Other Food Products,Private Foreign,1,56.4521324207048,UK,M&A,18,3.21,3.75,3.04,3.3,0.52,1,1.35,1.91,9.36,15.53,8.14,45.82,63.3,148.43,233.41,50.6,5.3,4.5,4.0,5.5,4.82,1,3,47.0,73.8,85.6,ISO 9001,19.4,0.408,0.336,0,0,51.8,36.4,2.49,8.29,2024
FIRM_175,SME,50,35,Meat Processing,Joint Venture,1,48.95728329075999,South Africa,Joint Venture,19,3.18,3.37,3.3,3.94,0.671,0,4.25,1.99,11.56,8.84,4.97,1.04,95.0,369.1,600.21,4.52,5.3,3.7,3.5,3.2,3.92,0,12,77.3,63.9,87.1,None,51.9,0.473,0.244,0,1,56.3,34.3,3.67,4.58,2020
FIRM_175,SME,51,35,Meat Processing,Joint Venture,1,48.95728329075999,South Africa,Joint Venture,19,3.18,3.37,3.3,3.94,0.671,0,4.25,1.99,14.92,9.51,4.97,1.09,95.0,447.27,600.21,4.52,5.3,3.7,3.5,3.2,3.92,0,12,77.3,63.9,87.1,None,51.9,0.473,0.244,0,1,56.3,34.3,3.67,4.58,2021
FIRM_175,SME,52,35,Meat Processing,Joint Venture,1,48.95728329075999,South Africa,Joint Venture,19,3.18,3.37,3.3,3.94,0.671,0,4.25,1.99,13.12,10.25,4.97,1.14,95.0,460.29,600.21,4.52,5.3,3.7,3.5,3.2,3.92,0,12,77.3,63.9,87.1,None,51.9,0.473,0.244,0,1,56.3,34.3,3.67,4.58,2022
FIRM_175,SME,53,35,Meat Processing,Joint Venture,1,48.95728329075999,South Africa,Joint Venture,19,3.18,3.37,3.3,3.94,0.671,0,4.25,1.99,13.32,10.12,4.97,1.2,95.0,473.32,600.21,4.52,5.3,3.7,3.5,3.2,3.92,0,12,77.3,63.9,87.1,None,51.9,0.473,0.244,0,1,56.3,34.3,3.67,4.58,2023
FIRM_175,SME,54,35,Meat Processing,Joint Venture,1,48.95728329075999,South Africa,Joint Venture,19,3.18,3.37,3.3,3.94,0.671,0,4.25,1.99,15.48,11.14,4.97,1.25,95.0,486.35,600.21,4.52,5.3,3.7,3.5,3.2,3.92,0,12,77.3,63.9,87.1,None,51.9,0.473,0.244,0,1,56.3,34.3,3.67,4.58,2024
FIRM_176,SME,206,28,Fruit and Vegetable Processing,Private Foreign,1,97.43647211237253,China,Greenfield,2,4.0,2.65,3.61,3.2,0.487,1,1.51,1.64,28.83,17.48,7.58,17.56,94.4,342.35,653.29,70.73,4.9,5.2,5.3,4.8,5.05,1,8,75.2,56.7,93.9,ISO 9001,18.3,0.24,0.4,0,0,31.0,52.3,4.43,7.15,2020
FIRM_176,SME,210,28,Fruit and Vegetable Processing,Private Foreign,1,97.43647211237253,China,Greenfield,2,4.0,2.65,3.61,3.2,0.487,1,1.51,1.64,30.5,18.14,7.58,18.44,94.4,414.85,653.29,70.73,4.9,5.2,5.3,4.8,5.05,1,8,75.2,56.7,93.9,ISO 9001,18.3,0.24,0.4,0,0,31.0,52.3,4.43,7.15,2021
FIRM_176,SME,214,28,Fruit and Vegetable Processing,Private Foreign,1,97.43647211237253,China,Greenfield,2,4.0,2.65,3.61,3.2,0.487,1,1.51,1.64,29.82,20.16,7.58,19.32,94.4,426.94,653.29,70.73,4.9,5.2,5.3,4.8,5.05,1,8,75.2,56.7,93.9,ISO 9001,18.3,0.24,0.4,0,0,31.0,52.3,4.43,7.15,2022
FIRM_176,SME,218,28,Fruit and Vegetable Processing,Private Foreign,1,97.43647211237253,China,Greenfield,2,4.0,2.65,3.61,3.2,0.487,1,1.51,1.64,32.63,17.91,7.58,20.19,94.4,439.02,653.29,70.73,4.9,5.2,5.3,4.8,5.05,1,8,75.2,56.7,93.9,ISO 9001,18.3,0.24,0.4,0,0,31.0,52.3,4.43,7.15,2023
FIRM_176,SME,222,28,Fruit and Vegetable Processing,Private Foreign,1,97.43647211237253,China,Greenfield,2,4.0,2.65,3.61,3.2,0.487,1,1.51,1.64,30.73,18.94,7.58,21.07,94.4,451.1,653.29,70.73,4.9,5.2,5.3,4.8,5.05,1,8,75.2,56.7,93.9,ISO 9001,18.3,0.24,0.4,0,0,31.0,52.3,4.43,7.15,2024
FIRM_177,SME,226,33,Grain Mill Products,Joint Venture,1,39.18784743179648,India,Greenfield,6,3.6,3.66,3.34,2.85,0.45,0,2.89,1.23,20.57,13.26,3.88,29.83,57.6,154.44,310.77,54.2,6.0,5.3,2.8,5.2,4.82,1,3,69.8,51.7,75.9,None,10.6,0.217,0.432,0,0,55.2,51.7,4.47,4.01,2020
FIRM_177,SME,230,33,Grain Mill Products,Joint Venture,1,39.18784743179648,India,Greenfield,6,3.6,3.66,3.34,2.85,0.45,0,2.89,1.23,23.5,15.66,3.88,31.32,57.6,187.15,310.77,54.2,6.0,5.3,2.8,5.2,4.82,1,3,69.8,51.7,75.9,None,10.6,0.217,0.432,0,0,55.2,51.7,4.47,4.01,2021
FIRM_177,SME,235,33,Grain Mill Products,Joint Venture,1,39.18784743179648,India,Greenfield,6,3.6,3.66,3.34,2.85,0.45,0,2.89,1.23,23.79,15.19,3.88,32.81,57.6,192.6,310.77,54.2,6.0,5.3,2.8,5.2,4.82,1,3,69.8,51.7,75.9,None,10.6,0.217,0.432,0,0,55.2,51.7,4.47,4.01,2022
FIRM_177,SME,239,33,Grain Mill Products,Joint Venture,1,39.18784743179648,India,Greenfield,6,3.6,3.66,3.34,2.85,0.45,0,2.89,1.23,26.14,15.66,3.88,34.3,57.6,198.05,310.77,54.2,6.0,5.3,2.8,5.2,4.82,1,3,69.8,51.7,75.9,None,10.6,0.217,0.432,0,0,55.2,51.7,4.47,4.01,2023
FIRM_177,SME,244,33,Grain Mill Products,Joint Venture,1,39.18784743179648,India,Greenfield,6,3.6,3.66,3.34,2.85,0.45,0,2.89,1.23,21.94,13.63,3.88,35.8,57.6,203.5,310.77,54.2,6.0,5.3,2.8,5.2,4.82,1,3,69.8,51.7,75.9,None,10.6,0.217,0.432,0,0,55.2,51.7,4.47,4.01,2024
FIRM_178,SME,210,27,Dairy Products,Private Foreign,1,29.987396938809084,India,M&A,1,3.96,3.25,2.82,4.1,0.289,0,1.87,1.1,22.8,8.38,13.76,43.71,80.2,379.44,1003.27,195.12,5.2,1.9,4.6,3.0,3.68,0,11,80.9,88.7,84.7,None,70.3,0.376,0.263,0,0,51.9,54.2,3.74,11.21,2020
FIRM_178,SME,214,27,Dairy Products,Private Foreign,1,29.987396938809084,India,M&A,1,3.96,3.25,2.82,4.1,0.289,0,1.87,1.1,27.71,10.88,13.76,45.9,80.2,459.79,1003.27,195.12,5.2,1.9,4.6,3.0,3.68,0,11,80.9,88.7,84.7,None,70.3,0.376,0.263,0,0,51.9,54.2,3.74,11.21,2021
FIRM_178,SME,218,27,Dairy Products,Private Foreign,1,29.987396938809084,India,M&A,1,3.96,3.25,2.82,4.1,0.289,0,1.87,1.1,24.86,9.89,13.76,48.08,80.2,473.18,1003.27,195.12,5.2,1.9,4.6,3.0,3.68,0,11,80.9,88.7,84.7,None,70.3,0.376,0.263,0,0,51.9,54.2,3.74,11.21,2022
FIRM_178,SME,222,27,Dairy Products,Private Foreign,1,29.987396938809084,India,M&A,1,3.96,3.25,2.82,4.1,0.289,0,1.87,1.1,25.29,10.78,13.76,50.27,80.2,486.58,1003.27,195.12,5.2,1.9,4.6,3.0,3.68,0,11,80.9,88.7,84.7,None,70.3,0.376,0.263,0,0,51.9,54.2,3.74,11.21,2023
FIRM_178,SME,226,27,Dairy Products,Private Foreign,1,29.987396938809084,India,M&A,1,3.96,3.25,2.82,4.1,0.289,0,1.87,1.1,29.45,9.95,13.76,52.45,80.2,499.97,1003.27,195.12,5.2,1.9,4.6,3.0,3.68,0,11,80.9,88.7,84.7,None,70.3,0.376,0.263,0,0,51.9,54.2,3.74,11.21,2024
FIRM_179,SME,48,27,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,3.66,2.88,1.75,2.54,0.352,0,0.3,1.62,14.64,13.2,0.79,13.36,80.7,351.53,598.36,55.25,4.8,4.4,2.7,4.1,4.0,0,14,82.8,67.5,83.0,ISO 22000,14.7,0.407,0.477,0,1,30.1,78.6,4.7,8.22,2020
FIRM_179,SME,48,27,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,3.66,2.88,1.75,2.54,0.352,0,0.3,1.62,19.45,14.26,0.79,14.03,80.7,425.98,598.36,55.25,4.8,4.4,2.7,4.1,4.0,0,14,82.8,67.5,83.0,ISO 22000,14.7,0.407,0.477,0,1,30.1,78.6,4.7,8.22,2021
FIRM_179,SME,49,27,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,3.66,2.88,1.75,2.54,0.352,0,0.3,1.62,20.16,16.09,0.79,14.7,80.7,438.38,598.36,55.25,4.8,4.4,2.7,4.1,4.0,0,14,82.8,67.5,83.0,ISO 22000,14.7,0.407,0.477,0,1,30.1,78.6,4.7,8.22,2022
FIRM_179,SME,50,27,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,3.66,2.88,1.75,2.54,0.352,0,0.3,1.62,18.93,14.88,0.79,15.36,80.7,450.79,598.36,55.25,4.8,4.4,2.7,4.1,4.0,0,14,82.8,67.5,83.0,ISO 22000,14.7,0.407,0.477,0,1,30.1,78.6,4.7,8.22,2023
FIRM_179,SME,51,27,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,3.66,2.88,1.75,2.54,0.352,0,0.3,1.62,17.95,14.94,0.79,16.03,80.7,463.2,598.36,55.25,4.8,4.4,2.7,4.1,4.0,0,14,82.8,67.5,83.0,ISO 22000,14.7,0.407,0.477,0,1,30.1,78.6,4.7,8.22,2024
FIRM_180,SME,129,36,Other Food Products,Mixed Ownership,0,0.0,None,None,0,2.28,2.25,3.87,4.16,0.346,0,0.68,1.09,14.63,11.25,8.76,11.08,52.8,219.19,592.64,28.57,4.8,3.6,4.2,3.0,3.9,1,6,59.5,47.2,88.0,ISO 9001,24.4,0.455,0.415,0,1,5.5,54.6,2.97,4.58,2020
FIRM_180,SME,131,36,Other Food Products,Mixed Ownership,0,0.0,None,None,0,2.28,2.25,3.87,4.16,0.346,0,0.68,1.09,15.91,13.1,8.76,11.63,52.8,265.61,592.64,28.57,4.8,3.6,4.2,3.0,3.9,1,6,59.5,47.2,88.0,ISO 9001,24.4,0.455,0.415,0,1,5.5,54.6,2.97,4.58,2021
FIRM_180,SME,134,36,Other Food Products,Mixed Ownership,0,0.0,None,None,0,2.28,2.25,3.87,4.16,0.346,0,0.68,1.09,16.37,13.9,8.76,12.19,52.8,273.34,592.64,28.57,4.8,3.6,4.2,3.0,3.9,1,6,59.5,47.2,88.0,ISO 9001,24.4,0.455,0.415,0,1,5.5,54.6,2.97,4.58,2022
FIRM_180,SME,136,36,Other Food Products,Mixed Ownership,0,0.0,None,None,0,2.28,2.25,3.87,4.16,0.346,0,0.68,1.09,17.77,14.08,8.76,12.74,52.8,281.08,592.64,28.57,4.8,3.6,4.2,3.0,3.9,1,6,59.5,47.2,88.0,ISO 9001,24.4,0.455,0.415,0,1,5.5,54.6,2.97,4.58,2023
FIRM_180,SME,139,36,Other Food Products,Mixed Ownership,0,0.0,None,None,0,2.28,2.25,3.87,4.16,0.346,0,0.68,1.09,17.03,13.56,8.76,13.3,52.8,288.81,592.64,28.57,4.8,3.6,4.2,3.0,3.9,1,6,59.5,47.2,88.0,ISO 9001,24.4,0.455,0.415,0,1,5.5,54.6,2.97,4.58,2024
FIRM_181,SME,174,23,Meat Processing,Mixed Ownership,0,0.0,None,None,0,3.02,2.98,3.02,3.05,0.106,1,1.06,2.39,14.37,9.23,2.55,0.01,73.5,122.31,297.11,0.01,4.8,4.2,2.5,4.6,4.03,0,1,73.0,52.7,77.7,None,15.6,0.415,0.263,0,1,2.0,71.2,3.14,6.1,2020
FIRM_181,SME,177,23,Meat Processing,Mixed Ownership,0,0.0,None,None,0,3.02,2.98,3.02,3.05,0.106,1,1.06,2.39,17.4,10.78,2.55,0.01,73.5,148.21,297.11,0.01,4.8,4.2,2.5,4.6,4.03,0,1,73.0,52.7,77.7,None,15.6,0.415,0.263,0,1,2.0,71.2,3.14,6.1,2021
