sample_id,interface,temperature_C,Gc_J_per_m2,distribution_model,source_type,assumption_tag,seed
MC_00454,YSZ|GDC,800,1.402467,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00455,YSZ|GDC,800,1.655354,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00456,YSZ|GDC,800,2.00141,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00457,YSZ|GDC,800,1.570318,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00458,YSZ|GDC,800,1.148695,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00459,YSZ|GDC,800,1.850507,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00460,YSZ|GDC,800,1.778627,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00461,YSZ|GDC,800,2.398187,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00462,YSZ|GDC,800,1.609462,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00463,YSZ|GDC,800,1.431305,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00464,YSZ|GDC,800,2.347249,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00465,YSZ|GDC,800,1.57119,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00466,YSZ|GDC,800,1.547424,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00467,YSZ|GDC,800,1.703355,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00468,YSZ|GDC,800,1.933609,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00469,YSZ|GDC,800,1.823349,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00470,YSZ|GDC,800,2.156292,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00471,YSZ|GDC,800,2.67558,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00472,YSZ|GDC,800,1.591434,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00473,YSZ|GDC,800,2.926521,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00474,YSZ|GDC,800,1.556024,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00475,YSZ|GDC,800,1.618636,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00476,YSZ|GDC,800,1.9173,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00477,YSZ|GDC,800,1.888714,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00478,YSZ|GDC,800,1.949834,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00479,YSZ|GDC,800,1.976947,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00480,YSZ|GDC,800,2.925687,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00481,YSZ|GDC,800,1.450317,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00482,YSZ|GDC,800,2.120782,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00483,YSZ|GDC,800,2.390548,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00484,YSZ|GDC,800,2.195762,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00485,YSZ|GDC,800,1.037217,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00486,YSZ|GDC,800,1.491346,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00487,YSZ|GDC,800,2.140142,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00488,YSZ|GDC,800,1.463243,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00489,YSZ|GDC,800,1.718749,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00490,YSZ|GDC,800,1.768259,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00491,YSZ|GDC,800,2.05778,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00492,YSZ|GDC,800,1.759527,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00493,YSZ|GDC,800,1.671174,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00494,YSZ|GDC,800,2.081453,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00495,YSZ|GDC,800,1.854237,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00496,YSZ|GDC,800,1.272804,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00497,YSZ|GDC,800,1.644667,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00498,YSZ|GDC,800,2.767965,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00499,YSZ|GDC,800,2.015213,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00500,YSZ|GDC,800,1.939853,normal_truncated_positive,synthetic_fabricated,HT_estimated_from_RT_missing_data_assumption,20260211
MC_00501,GDC|LSCF,25,1.005366,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00502,GDC|LSCF,25,1.041003,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00503,GDC|LSCF,25,1.193204,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00504,GDC|LSCF,25,0.925927,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00505,GDC|LSCF,25,1.05917,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00506,GDC|LSCF,25,1.307255,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00507,GDC|LSCF,25,0.837807,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00508,GDC|LSCF,25,1.077848,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00509,GDC|LSCF,25,1.027525,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00510,GDC|LSCF,25,1.021723,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00511,GDC|LSCF,25,0.983126,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00512,GDC|LSCF,25,0.896049,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00513,GDC|LSCF,25,0.859997,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00514,GDC|LSCF,25,1.096877,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00515,GDC|LSCF,25,0.895264,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00516,GDC|LSCF,25,1.081273,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00517,GDC|LSCF,25,0.828562,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00518,GDC|LSCF,25,0.964485,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00519,GDC|LSCF,25,1.053608,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00520,GDC|LSCF,25,0.954854,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00521,GDC|LSCF,25,1.067013,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00522,GDC|LSCF,25,1.587138,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00523,GDC|LSCF,25,0.776122,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00524,GDC|LSCF,25,1.073164,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00525,GDC|LSCF,25,0.848564,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00526,GDC|LSCF,25,0.872347,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00527,GDC|LSCF,25,1.001803,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00528,GDC|LSCF,25,1.263552,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00529,GDC|LSCF,25,0.767875,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00530,GDC|LSCF,25,1.019634,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00531,GDC|LSCF,25,0.927476,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00532,GDC|LSCF,25,0.692754,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00533,GDC|LSCF,25,0.696034,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00534,GDC|LSCF,25,0.696502,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00535,GDC|LSCF,25,0.993445,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00536,GDC|LSCF,25,0.97535,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00537,GDC|LSCF,25,0.738209,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00538,GDC|LSCF,25,0.902401,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00539,GDC|LSCF,25,1.219268,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00540,GDC|LSCF,25,0.82346,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00541,GDC|LSCF,25,1.342958,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00542,GDC|LSCF,25,0.976402,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00543,GDC|LSCF,25,0.836859,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00544,GDC|LSCF,25,0.878733,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00545,GDC|LSCF,25,0.522545,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00546,GDC|LSCF,25,1.351674,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00547,GDC|LSCF,25,0.804058,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00548,GDC|LSCF,25,0.905772,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00549,GDC|LSCF,25,0.956971,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00550,GDC|LSCF,25,1.217987,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00551,GDC|LSCF,25,1.192141,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00552,GDC|LSCF,25,1.173344,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00553,GDC|LSCF,25,0.825508,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00554,GDC|LSCF,25,1.222028,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00555,GDC|LSCF,25,1.106312,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00556,GDC|LSCF,25,0.744363,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00557,GDC|LSCF,25,1.111886,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00558,GDC|LSCF,25,0.91415,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00559,GDC|LSCF,25,1.073791,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00560,GDC|LSCF,25,1.164311,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00561,GDC|LSCF,25,0.885675,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00562,GDC|LSCF,25,0.77591,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00563,GDC|LSCF,25,0.643077,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00564,GDC|LSCF,25,0.653519,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00565,GDC|LSCF,25,0.836606,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00566,GDC|LSCF,25,0.703296,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00567,GDC|LSCF,25,0.80624,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00568,GDC|LSCF,25,0.900711,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00569,GDC|LSCF,25,1.195882,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00570,GDC|LSCF,25,0.994766,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00571,GDC|LSCF,25,1.222417,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00572,GDC|LSCF,25,0.995428,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00573,GDC|LSCF,25,1.288154,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00574,GDC|LSCF,25,1.043363,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00575,GDC|LSCF,25,0.647543,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00576,GDC|LSCF,25,1.056982,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00577,GDC|LSCF,25,1.025579,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00578,GDC|LSCF,25,0.89912,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00579,GDC|LSCF,25,1.343222,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00580,GDC|LSCF,25,1.04903,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00581,GDC|LSCF,25,1.106497,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00582,GDC|LSCF,25,1.097489,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00583,GDC|LSCF,25,1.236671,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00584,GDC|LSCF,25,0.627148,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00585,GDC|LSCF,25,0.811244,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00586,GDC|LSCF,25,1.072414,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00587,GDC|LSCF,25,1.236791,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00588,GDC|LSCF,25,0.873522,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00589,GDC|LSCF,25,0.826606,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00590,GDC|LSCF,25,0.933294,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00591,GDC|LSCF,25,0.999944,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00592,GDC|LSCF,25,0.865018,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00593,GDC|LSCF,25,0.910581,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00594,GDC|LSCF,25,1.175173,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00595,GDC|LSCF,25,1.06805,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00596,GDC|LSCF,25,0.936448,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00597,GDC|LSCF,25,1.044245,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00598,GDC|LSCF,25,1.159288,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00599,GDC|LSCF,25,0.974669,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00600,GDC|LSCF,25,1.213188,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00601,GDC|LSCF,25,1.109475,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00602,GDC|LSCF,25,0.956437,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00603,GDC|LSCF,25,0.939554,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00604,GDC|LSCF,25,1.109233,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00605,GDC|LSCF,25,1.274097,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00606,GDC|LSCF,25,0.955699,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00607,GDC|LSCF,25,1.294752,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00608,GDC|LSCF,25,1.049376,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00609,GDC|LSCF,25,0.768399,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00610,GDC|LSCF,25,1.024144,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00611,GDC|LSCF,25,1.335493,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00612,GDC|LSCF,25,1.153549,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00613,GDC|LSCF,25,1.331172,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00614,GDC|LSCF,25,0.829541,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00615,GDC|LSCF,25,1.029098,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00616,GDC|LSCF,25,0.833885,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00617,GDC|LSCF,25,0.616547,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00618,GDC|LSCF,25,0.807918,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00619,GDC|LSCF,25,0.664631,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00620,GDC|LSCF,25,1.061036,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00621,GDC|LSCF,25,0.693002,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00622,GDC|LSCF,25,0.677185,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00623,GDC|LSCF,25,0.827333,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00624,GDC|LSCF,25,1.034492,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00625,GDC|LSCF,25,0.976083,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00626,GDC|LSCF,25,0.854766,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00627,GDC|LSCF,25,1.15564,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00628,GDC|LSCF,25,1.204454,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00629,GDC|LSCF,25,1.237963,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00630,GDC|LSCF,25,1.401751,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00631,GDC|LSCF,25,0.838314,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00632,GDC|LSCF,25,1.188142,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00633,GDC|LSCF,25,0.687099,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00634,GDC|LSCF,25,0.878264,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00635,GDC|LSCF,25,1.044118,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00636,GDC|LSCF,25,1.346352,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00637,GDC|LSCF,25,0.867728,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00638,GDC|LSCF,25,1.243668,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00639,GDC|LSCF,25,1.126184,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00640,GDC|LSCF,25,0.976099,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00641,GDC|LSCF,25,1.045169,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00642,GDC|LSCF,25,0.882218,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00643,GDC|LSCF,25,1.165246,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00644,GDC|LSCF,25,1.003903,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00645,GDC|LSCF,25,1.004213,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00646,GDC|LSCF,25,0.874448,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00647,GDC|LSCF,25,1.001655,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00648,GDC|LSCF,25,0.924854,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00649,GDC|LSCF,25,0.925079,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00650,GDC|LSCF,25,0.925564,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00651,GDC|LSCF,25,0.971165,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00652,GDC|LSCF,25,0.991263,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00653,GDC|LSCF,25,0.892968,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00654,GDC|LSCF,25,0.854632,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00655,GDC|LSCF,25,1.048427,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00656,GDC|LSCF,25,1.307002,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00657,GDC|LSCF,25,0.75391,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00658,GDC|LSCF,25,1.348634,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00659,GDC|LSCF,25,0.688266,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00660,GDC|LSCF,25,0.954145,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00661,GDC|LSCF,25,0.862313,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00662,GDC|LSCF,25,1.286234,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00663,GDC|LSCF,25,1.133738,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00664,GDC|LSCF,25,0.740449,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00665,GDC|LSCF,25,0.815693,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00666,GDC|LSCF,25,0.696998,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00667,GDC|LSCF,25,0.98019,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00668,GDC|LSCF,25,0.830162,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00669,GDC|LSCF,25,1.065646,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00670,GDC|LSCF,25,0.78804,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00671,GDC|LSCF,25,1.082175,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00672,GDC|LSCF,25,0.965228,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00673,GDC|LSCF,25,1.168248,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00674,GDC|LSCF,25,0.686591,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00675,GDC|LSCF,25,0.929068,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00676,GDC|LSCF,25,0.883346,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00677,GDC|LSCF,25,1.114093,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00678,GDC|LSCF,25,1.282737,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00679,GDC|LSCF,25,1.356124,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00680,GDC|LSCF,25,0.815792,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00681,GDC|LSCF,25,1.237095,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00682,GDC|LSCF,25,0.969178,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00683,GDC|LSCF,25,1.022448,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00684,GDC|LSCF,25,1.084362,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00685,GDC|LSCF,25,1.127492,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00686,GDC|LSCF,25,1.045342,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00687,GDC|LSCF,25,1.29878,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00688,GDC|LSCF,25,1.154817,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
MC_00689,GDC|LSCF,25,0.956156,normal_truncated_positive,synthetic_fabricated,RT_proxy_distribution,20260211
