firmid,size,subsector,firmage,fdi_presence,fdi_percentage,fdi_years,roi,roa,export_intensity,market_share,operational_efficiency,knowledge_absorption,task_performance,innovation_score,firm_resources_score,policy_effectiveness_index,tax_incentives_perception,regulatory_stability,infrastructure_support,corruption_experience,skilled_labor_ratio,rd_spend_percentage,liquidity_ratio,iot_adoption,erp_system,automation_level,employees,revenue_million_ngn,assets_million_ngn,local_content_percentage,capacity_utilization,fdi_inflow_lagos_million_usd,national_corruption_index,gdp_growth_rate,inflation_rate,exchange_rate,size_sme,subsector_beverages,subsector_dairy_products,subsector_fish_processing,subsector_fruit_and_vegetable_processing,subsector_grain_mill_products,subsector_meat_processing,subsector_oils_and_fats,subsector_other_food_products,subsector_sugar_and_confectionery,roi_z,roa_z,export_intensity_z,knowledge_absorption_z,task_performance_z,innovation_score_z,policy_effectiveness_index_z,fdi_x_policy
FIRM_112,SME,Fish Processing,18,1,30.86370026296832,18,27.79,10.48,0.03,12.5,62.2,3.67,2.32,3.43,3.06,3.08,3.6,4.3,1.6,2.8,0.357,2.32,1.2,1,0,56.9,88,155.11,199.88,93.8,81.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,True,False,False,False,False,False,False,1.333404681662139,-0.4325800276124879,-1.3320240608143412,0.4031151025749703,-1.3503324466409217,0.4948339152340897,-1.385764379802338,3.08
FIRM_113,SME,Oils and Fats,19,0,0.0,0,22.08,3.2,11.54,7.92,57.3,3.34,2.52,2.06,2.95,3.52,3.4,5.2,1.0,4.5,0.432,2.15,1.09,1,0,15.7,204,180.04,304.3,64.6,82.3,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,True,False,False,0.5307303378634698,-1.8105167869515975,-0.6055286008208299,-0.061909310789305234,-1.0349324668898499,-1.2050719620745916,-0.7077019631736964,0.0
FIRM_114,SME,Other Food Products,44,1,43.26412897032867,2,10.3,22.19,46.15,13.81,89.2,3.22,3.46,3.16,3.51,3.55,5.1,5.3,1.5,2.3,0.615,3.32,1.13,1,0,64.1,88,81.07,132.57,70.4,55.9,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,True,False,-1.1252247882220505,1.7838539630277555,1.5790072697591377,-0.2310090974672231,0.44744743794018665,0.1598159686112109,-0.6614704347671985,3.55
FIRM_115,SME,Sugar and Confectionery,2,1,27.94109405240648,1,12.52,20.45,12.77,6.26,68.5,3.82,3.72,2.64,3.26,4.9,5.8,6.1,4.4,3.3,0.271,1.43,1.72,1,0,54.3,196,100.17,194.48,69.4,53.8,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,True,-0.8131517508782599,1.4545119353835174,-0.5278926828545382,0.614489835922368,0.8574674116165801,-0.48540378044025934,1.4189483435252257,4.9
FIRM_116,SME,Beverages,28,1,29.00799322520967,17,17.78,20.45,41.28,5.77,76.9,3.1,1.56,3.76,3.25,4.35,5.2,3.6,5.0,3.6,0.491,4.15,1.38,0,1,33.0,24,383.73,862.1,72.1,65.9,766.98,24.3,2.75,16.72,628.2244315241086,True,True,False,False,False,False,False,False,False,False,-0.07373545518981832,1.4545119353835174,1.2716195295186166,-0.40010888414514156,-2.5488523696949934,0.90430029443983,0.5713703227394226,4.35
FIRM_117,SME,Grain Mill Products,26,1,90.81596945665171,14,23.75,20.26,7.96,8.48,83.1,3.26,2.33,2.99,3.2,5.02,6.3,4.1,4.0,5.7,0.151,4.9,1.21,1,0,48.1,77,379.06,834.19,46.6,59.8,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,True,False,False,False,False,0.7654879830725378,1.4185493001809861,-0.8314933051454841,-0.17464250190791755,-1.3345624476533677,-0.051121257040231204,1.6038744571512176,5.02
FIRM_118,SME,Fish Processing,5,1,15.481337991826171,5,20.22,8.95,37.76,1.27,70.6,3.94,2.17,3.53,3.93,4.05,3.7,2.5,4.0,6.0,0.411,3.74,2.38,0,1,16.2,131,289.61,560.03,46.8,50.5,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,True,False,False,False,False,False,False,0.2692637390078613,-0.7221738795065592,1.0494419431435373,0.7835896226002865,-1.5868824314542251,0.6189146362055258,0.10905503867443983,4.05
FIRM_119,SME,Fruit and Vegetable Processing,20,1,29.760745843306108,12,15.24,21.85,28.75,0.67,73.7,3.89,3.18,3.2,3.89,5.3,6.5,7.0,4.0,3.7,0.347,0.67,1.61,0,0,61.7,222,88.43,217.91,81.3,65.6,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,True,False,False,False,False,False,-0.43079199341199353,1.7194997737179618,0.4807430643823265,0.7131313781511541,0.005887466288686721,0.2094482569997856,2.0353687222785353,5.3
FIRM_120,SME,Fish Processing,29,1,33.61675388403717,3,32.32,20.84,26.86,8.69,76.8,3.23,3.84,2.17,4.19,2.6,2.3,2.8,2.6,2.7,0.52,1.54,1.49,0,0,50.5,96,431.68,902.52,43.1,66.9,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,True,False,False,False,False,False,False,1.9702023659717665,1.5283299760623983,0.36144884897070734,-0.21691744857739687,1.0467073994672225,-1.0685831690060115,-2.125468834306311,2.6
FIRM_121,SME,Beverages,18,1,36.64145714319882,12,9.91,9.94,47.26,3.43,84.2,3.65,2.69,2.8,4.26,5.03,5.9,3.8,5.8,4.6,0.678,4.55,1.86,0,0,46.0,165,185.43,266.88,64.8,56.4,766.98,24.3,2.75,16.72,628.2244315241086,True,True,False,False,False,False,False,False,False,False,-1.1800484299175813,-0.5347896223986308,1.649068951826279,0.3749318047953172,-0.7668424841014391,-0.2868746268859612,1.6192849666200515,5.03
FIRM_122,SME,Dairy Products,37,0,0.0,0,12.27,17.07,4.98,4.5,77.2,2.86,3.26,2.56,3.0,4.6,5.4,4.8,4.6,3.6,0.424,2.35,1.95,0,0,31.8,99,468.23,686.54,92.5,86.3,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,-0.8482951109394975,0.8147555828332168,-1.0195868299743864,-0.7383084575009785,0.13204745818911476,-0.5846683572174087,0.9566330594602417,0.0
FIRM_123,SME,Sugar and Confectionery,41,1,31.828984892467364,12,24.02,4.22,41.37,5.41,72.5,2.97,2.72,4.37,2.7,4.05,4.0,4.1,5.5,2.6,0.221,4.4,1.78,0,0,28.5,235,313.38,480.52,90.0,77.3,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,True,0.8034428119386745,-1.617454219022217,1.2773002064429793,-0.5833003197128863,-0.7195324871387779,1.6611926923655935,0.10905503867443983,4.05
FIRM_124,SME,Other Food Products,44,1,12.129801825325291,15,11.74,4.09,19.54,1.59,51.2,4.37,3.31,4.16,4.34,3.18,3.9,3.0,1.7,4.1,0.255,3.72,2.45,1,0,33.8,104,73.62,131.43,55.5,53.3,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,True,False,-0.9227990342693214,-1.6420602325818436,-0.10057954087746847,1.3895305248628274,0.2108974531268831,1.4006231783255767,-1.2316592851140102,3.18
FIRM_125,SME,Dairy Products,33,1,29.876601581346662,16,13.75,11.8,2.86,14.98,65.5,3.51,3.64,1.81,3.18,3.25,4.7,1.8,3.6,2.9,0.725,3.11,1.28,1,0,69.3,87,119.53,211.74,79.2,62.7,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,-0.6402464193769702,-0.18273435146858344,-1.1533983308593772,0.17764872033774562,0.7313074197161513,-1.515273764503183,-1.1237857188321811,3.25
FIRM_126,SME,Sugar and Confectionery,2,1,43.81991682360274,2,27.75,4.17,1.51,13.49,77.1,3.45,3.21,2.95,3.04,2.92,2.0,2.8,4.3,2.6,0.204,1.1,2.25,0,0,51.7,36,408.49,669.67,50.0,68.1,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,True,1.3277817440523412,-1.626918070391304,-1.2386084847248193,0.09309882699878702,0.05319746325134715,-0.10075354542880588,-1.6323325313036625,2.92
FIRM_127,SME,Oils and Fats,9,0,0.0,0,19.73,3.77,5.79,1.21,48.7,3.53,2.62,2.65,3.2,3.05,3.2,3.2,2.1,3.7,0.178,1.72,1.26,0,0,30.0,47,270.96,438.13,75.3,80.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,True,False,False,0.20038275328783567,-1.7026288813440023,-0.9684607376551211,0.2058320181173987,-0.8772324770143138,-0.47299570834311594,-1.4319959082088367,0.0
FIRM_128,SME,Meat Processing,14,1,18.485929657334136,14,24.8,8.14,20.33,5.82,67.4,4.34,2.38,2.36,3.48,3.78,5.4,4.1,1.1,4.5,0.324,1.46,1.5,1,1,37.5,24,80.62,129.96,75.4,53.2,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,True,False,False,False,0.9130900953297364,-0.875488271685773,-0.050715821208061576,1.3472555781933475,-1.2557124527156,-0.8328297991602821,-0.3070287169840449,3.78
FIRM_129,SME,Fruit and Vegetable Processing,12,0,0.0,0,15.37,13.83,8.2,3.03,59.6,3.8,4.3,1.0,2.35,4.65,6.6,4.5,3.2,4.3,0.222,0.01,1.24,0,0,10.5,197,62.19,110.95,70.5,58.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,True,False,False,False,False,False,-0.41251744618015007,0.20149801411636037,-0.8163448333471834,0.5863065381427149,1.772127352894687,-2.5203276043718192,1.0336856068044065,0.0
FIRM_130,SME,Meat Processing,33,1,42.12610913008122,19,29.31,14.2,5.55,7.28,85.7,3.78,2.21,3.52,2.94,3.92,4.9,3.5,2.6,4.7,0.627,0.97,1.05,1,0,47.0,58,422.68,851.22,65.0,67.8,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,True,False,False,False,1.5470763108344643,0.27153051424760616,-0.9836092094534218,0.5581232403630619,-1.5238024355040107,0.6065065641083824,-0.09128158442038595,3.92
FIRM_131,SME,Dairy Products,27,0,0.0,0,5.8,8.43,10.52,12.48,57.0,3.34,3.44,2.0,3.11,4.32,4.4,4.3,4.4,4.2,0.31,2.28,1.55,0,0,44.3,212,242.1,438.14,90.3,89.1,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,-1.7578052693243291,-0.820597933745067,-0.6699096059636086,-0.061909310789305234,0.41590743996507945,-1.2795203946574536,0.5251387943329252,0.0
FIRM_132,SME,Fruit and Vegetable Processing,31,0,0.0,0,18.43,8.01,9.47,4.19,94.6,3.27,3.17,4.92,2.92,5.2,4.9,6.3,4.6,5.0,0.105,0.88,1.56,0,0,7.6,12,334.35,630.3,50.1,47.6,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,True,False,False,False,False,False,0.01763728096939951,-0.9000942852454001,-0.7361841700811746,-0.16055085301809072,-0.009882532698867222,2.3436366577084944,1.8812636275902084,0.0
FIRM_133,SME,Bakery Products,29,0,0.0,0,17.39,4.16,5.15,7.94,76.8,3.69,3.48,2.96,3.3,3.55,2.5,4.3,2.7,4.7,0.164,0.76,2.09,0,1,17.0,99,195.05,431.05,55.7,73.8,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,False,-0.12855909688534922,-1.6288108406651214,-1.00885666245059,0.43129840035462336,0.47898743591529386,-0.08834547333166248,-0.6614704347671985,0.0
FIRM_134,SME,Other Food Products,24,1,45.55961938288908,15,14.1,9.65,29.36,5.64,78.8,3.83,2.77,4.37,3.72,3.72,4.3,4.4,2.5,3.7,0.336,2.32,2.47,1,0,37.3,202,169.56,400.93,68.6,66.1,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,True,False,-0.5910457152912375,-0.589679960339337,0.5192454302030078,0.6285814848121949,-0.6406824922010103,1.6611926923655935,-0.3994917737970408,3.72
FIRM_135,SME,Sugar and Confectionery,36,1,16.43242704725651,2,28.14,23.24,35.97,2.87,83.9,4.33,3.99,2.09,3.86,3.55,3.7,3.7,4.6,2.2,0.173,4.51,1.77,1,0,34.4,110,98.16,217.42,71.5,49.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,True,1.382605385747872,1.982594841778588,0.9364595909812102,1.3331639293035213,1.2832573842805268,-1.1678477457831609,-0.6614704347671985,3.55
FIRM_136,SME,Meat Processing,15,1,24.63753248514754,15,13.51,19.88,10.99,14.99,85.2,3.12,3.69,2.34,4.43,3.82,3.0,5.9,3.5,2.9,0.508,0.58,2.35,1,0,58.9,162,484.45,1158.11,51.2,56.7,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,True,False,False,False,-0.6739840450357585,1.3466240297759222,-0.6402438486919361,-0.3719255863654885,0.810157414653919,-0.8576459433545695,-0.24538667910871373,3.82
FIRM_137,SME,Other Food Products,5,0,0.0,0,11.9,8.85,12.2,13.42,53.3,3.0,3.79,2.88,2.29,3.62,5.5,3.6,3.6,1.8,0.17,1.59,2.26,1,0,16.5,86,459.6,643.78,80.5,59.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,True,False,-0.9003072838301293,-0.7411015822447338,-0.5638703033755027,-0.5410253730434069,0.9678574045294549,-0.18761005010881185,-0.5535968684853686,0.0
FIRM_138,SME,Bakery Products,27,1,48.04179576916832,5,17.31,8.94,34.8,13.07,66.8,2.88,3.76,3.49,4.16,2.1,1.0,1.4,1.0,5.0,0.276,3.33,2.21,1,1,23.9,35,141.92,285.95,40.0,71.7,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,False,-0.13980497210494555,-0.7240666497803766,0.8626107909644934,-0.7101251597213255,0.9205474075667938,0.5692823478169518,-2.895994307747949,2.1
FIRM_139,SME,Fish Processing,23,0,0.0,0,7.5,8.73,12.83,0.91,80.9,2.08,2.7,2.5,2.83,3.68,2.8,4.6,3.5,3.8,0.237,2.33,2.39,0,0,23.8,60,371.7,653.75,61.4,78.0,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,True,False,False,False,False,False,False,-1.5188304209079129,-0.763814825530543,-0.5241055649049629,-1.8374570709074474,-0.751072485113885,-0.6591167898002707,-0.46113381167237194,0.0
FIRM_140,SME,Bakery Products,31,0,0.0,0,7.79,10.8,1.21,1.04,79.5,3.89,3.27,3.33,3.06,4.5,5.8,3.3,4.4,4.5,0.299,0.29,2.24,1,1,25.6,175,203.66,301.48,92.4,47.2,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,False,-1.4780641232368772,-0.37201137885032926,-1.2575440744726953,0.7131313781511541,0.14781745717666872,0.370753194262653,0.8025279647719146,0.0
FIRM_141,SME,Sugar and Confectionery,5,1,54.90711497987137,2,8.68,16.44,30.42,11.56,78.5,2.99,3.7,3.99,3.07,4.8,3.4,4.8,4.1,6.9,0.472,1.46,1.83,0,0,32.0,30,470.49,690.91,63.0,83.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,True,-1.352953761418871,0.6955110555827171,0.5861511806455033,-0.5551170219332332,0.8259274136414729,1.1896859526741346,1.2648432488368972,4.8
FIRM_142,SME,Dairy Products,36,1,37.832751041374,7,8.55,7.64,18.8,7.38,80.4,3.12,3.24,2.87,2.33,3.28,1.9,5.4,2.7,3.1,0.22,4.34,1.79,1,0,26.7,24,312.98,699.8,58.3,67.1,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,-1.3712283086507144,-0.9701267853766461,-0.14728732892222932,-0.3719255863654885,0.10050746021400829,-0.20001812220595522,-1.0775541904256831,3.28
FIRM_143,SME,Bakery Products,7,1,42.090302905919984,7,17.39,19.03,29.31,5.41,82.9,2.52,2.88,2.99,2.44,4.23,3.5,4.4,3.2,5.8,0.606,3.69,0.84,1,0,38.4,89,73.53,169.73,55.5,57.0,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,False,-0.12855909688534922,1.1857385565014387,0.5160894985783617,-1.2174245197550804,-0.4672125033379211,-0.051121257040231204,0.3864442091134305,4.23
FIRM_144,SME,Fruit and Vegetable Processing,35,0,0.0,0,15.79,4.16,1.53,0.76,73.2,3.41,3.17,1.17,2.96,2.82,4.3,1.2,2.8,3.0,0.111,0.94,2.09,1,0,34.7,146,336.83,755.3,62.2,89.7,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,True,False,False,False,False,False,-0.3534766012772707,-1.6288108406651214,-1.237346112074961,0.03673223143948086,-0.009882532698867222,-2.3093903787203773,-1.7864376259919903,0.0
FIRM_145,SME,Grain Mill Products,44,1,12.40530876121734,3,21.93,8.0,50.45,2.19,66.8,3.6,2.99,5.0,4.22,4.72,5.7,5.3,5.4,2.5,0.487,1.39,1.34,1,1,39.5,158,111.03,154.26,45.1,88.0,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,True,False,False,False,False,0.5096443218267274,-0.9019870555192175,1.8504173894786948,0.3044735603461848,-0.2937425144748312,2.442901234485644,1.141559173086235,4.72
FIRM_146,SME,Meat Processing,42,0,0.0,0,19.14,5.86,1.59,5.82,54.2,3.85,2.4,2.35,3.13,3.9,4.9,5.7,1.0,4.0,0.197,0.38,2.16,0,1,25.0,145,493.67,1093.42,93.5,52.2,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,True,False,False,False,0.1174444235433147,-1.3070398941161534,-1.2335589941253857,0.656764782591848,-1.2241724547404929,-0.8452378712574254,-0.12210260335805151,0.0
FIRM_147,SME,Oils and Fats,42,1,28.088583162300672,8,7.82,20.74,46.77,5.44,77.0,3.32,2.76,3.14,4.02,5.12,5.0,4.8,5.3,5.4,0.462,2.58,2.34,1,0,23.0,182,348.99,624.2,70.9,79.3,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,True,False,False,-1.4738469200295286,1.5094022733242234,1.6181408219047486,-0.09009260856895832,-0.6564524911885642,0.13499982441692357,1.7579795518395462,5.12
FIRM_148,SME,Grain Mill Products,20,0,0.0,0,13.86,8.64,7.89,5.83,58.9,3.16,2.55,3.53,2.49,3.72,5.9,2.8,2.2,4.0,0.227,1.94,1.45,0,0,42.1,190,285.91,592.39,44.6,75.8,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,True,False,False,False,False,-0.6247833409500257,-0.7808497579949002,-0.8359116094199885,-0.3155589908061823,-0.9876224699271894,0.6189146362055258,-0.3994917737970408,0.0
FIRM_149,SME,Meat Processing,11,0,0.0,0,21.5,16.02,10.47,6.5,70.0,4.03,2.51,2.93,3.32,4.05,3.9,2.7,2.6,7.0,0.092,1.59,2.17,0,0,36.0,226,251.05,447.31,59.6,52.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,True,False,False,False,0.44919774252139855,0.6160147040823836,-0.6730655375882545,0.9104144626087257,-1.0507024658774038,-0.12556968962309323,0.10905503867443983,0.0
FIRM_150,SME,Oils and Fats,13,1,38.58222066247204,7,19.45,10.33,44.56,6.89,83.7,3.85,2.28,3.06,2.91,3.53,4.9,2.4,1.9,4.9,0.6,4.96,1.27,0,0,48.3,142,141.58,330.64,51.3,53.5,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,True,False,False,0.16102219001924928,-0.4609715817197499,1.4786486440953948,0.656764782591848,-1.413412442591136,0.03573524763977421,-0.692291453704864,3.53
FIRM_151,SME,Grain Mill Products,5,0,0.0,0,12.57,17.32,10.62,13.18,53.2,2.06,2.78,1.98,3.41,4.8,5.5,2.6,6.2,4.9,0.246,1.54,1.93,1,1,38.3,191,345.57,503.73,63.7,59.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,True,False,False,False,False,-0.8061230788660122,0.8620748396786532,-0.6635977427143166,-1.8656403686871006,-0.624912493213457,-1.304336538851741,1.2648432488368972,0.0
FIRM_152,SME,Dairy Products,18,1,42.131958883361904,9,22.69,4.1,25.55,3.33,73.4,3.78,3.42,2.38,3.43,3.32,5.1,1.9,4.6,1.7,0.467,3.17,1.62,1,0,41.4,93,240.97,513.05,89.0,63.5,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,0.6164801364128902,-1.6401674623080262,0.27876344040498197,0.5581232403630619,0.38436744198997225,-0.8080136549659948,-1.015912152550352,3.32
FIRM_153,SME,Bakery Products,23,1,40.53109610147965,11,27.11,7.54,51.93,1.47,87.4,2.39,3.33,3.58,3.84,3.98,4.0,3.8,3.2,4.9,0.738,1.52,1.16,1,0,52.0,150,299.58,710.64,74.3,88.7,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,False,1.2378147422955725,-0.9890544881148207,1.9438329655682165,-1.400615955322825,0.24243745110199028,0.6809549966912445,0.0011814723926107241,3.98
FIRM_154,SME,Dairy Products,20,0,0.0,0,16.2,8.8,8.43,6.59,70.5,2.38,3.64,1.91,2.57,4.52,4.8,5.3,3.8,4.2,0.281,0.89,1.98,1,0,36.8,110,171.81,288.92,79.5,57.9,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,-0.29584149077684085,-0.7505654336138208,-0.8018275478738117,-1.4147076042126518,0.7313074197161513,-1.3911930435317466,0.8333489837095794,0.0
FIRM_155,SME,Fruit and Vegetable Processing,17,1,42.94254391718637,2,25.44,7.79,26.09,5.88,68.1,4.01,3.34,3.81,3.16,4.7,4.9,5.7,3.7,4.5,0.608,0.66,0.97,1,1,18.4,180,232.86,426.27,80.9,64.7,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,True,False,False,False,False,False,1.003057097086505,-0.9417352312693842,0.3128475019511588,0.882231164829072,0.25820745008954354,0.9663406549255485,1.1107381541485701,4.7
FIRM_156,SME,Meat Processing,3,1,26.013349192292395,3,10.01,9.68,22.98,8.8,90.0,4.07,3.55,2.43,3.08,4.22,3.6,5.5,2.4,5.4,0.294,1.63,1.34,1,1,82.6,24,452.08,987.26,85.7,70.7,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,True,False,False,False,-1.1659910858930864,-0.5840016495178847,0.11654855489817706,0.9667810581680318,0.5893774288281687,-0.7459732944802762,0.37103369964459676,4.22
FIRM_157,SME,Bakery Products,43,0,0.0,0,10.89,11.57,5.68,11.31,60.4,3.47,2.15,2.92,3.71,4.53,2.3,6.6,4.3,4.9,0.346,0.89,2.18,0,0,46.0,38,418.08,1007.11,40.7,51.9,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,False,-1.0422864584775295,-0.22626806776638506,-0.9754037872293423,0.1212821247784401,-1.6184224294293323,-0.13797776172023715,0.8487594931784133,0.0
FIRM_158,SME,Sugar and Confectionery,30,1,26.24880545913627,13,13.97,14.78,4.5,4.91,78.1,4.26,3.43,3.36,3.39,3.68,5.9,3.0,2.8,3.0,0.558,4.97,1.49,1,0,58.7,75,499.64,785.88,70.8,68.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,True,-0.609320262523081,0.38131119012901876,-1.049883773570988,1.2345223870747353,0.40013744097752624,0.4079774105540837,-0.46113381167237194,3.68
FIRM_159,SME,Other Food Products,18,0,0.0,0,16.01,15.39,5.98,4.9,60.8,3.43,1.0,3.61,2.35,2.82,2.2,3.2,3.1,2.8,0.4,2.01,2.25,0,0,40.8,136,178.51,437.37,60.1,69.1,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,True,False,-0.3225504444233812,0.4967701768318839,-0.9564681974814662,0.06491552921913393,-3.4319723129979938,0.7181792129826752,-1.7864376259919903,0.0
FIRM_160,SME,Bakery Products,25,1,30.292621421464045,6,9.26,16.97,30.45,4.69,94.1,2.75,3.33,2.93,4.03,4.3,5.3,5.2,2.8,3.9,0.344,2.13,1.46,0,0,43.6,109,385.36,720.16,52.5,86.9,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,False,-1.2714211660767996,0.7958278800950419,0.5880447396202908,-0.8933165952890701,0.24243745110199028,-0.12556968962309323,0.49431777539525895,4.3
FIRM_161,SME,Other Food Products,31,1,37.89033429563585,16,11.2,13.37,1.55,10.71,88.9,3.17,2.89,4.49,3.1,3.9,4.6,6.8,3.2,1.0,0.352,1.78,1.61,1,1,41.6,28,52.2,126.2,67.0,85.3,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,True,False,-0.998708692001595,0.11443058152075716,-1.2360837394251025,-0.3014673419163561,-0.45144250435036715,1.8100895575313176,-0.12210260335805151,3.9
FIRM_162,SME,Dairy Products,36,1,45.2301042543855,11,29.02,7.26,45.65,12.83,95.0,3.65,3.66,4.29,3.01,4.57,5.3,4.9,4.1,4.0,0.553,0.94,2.18,1,0,35.1,218,222.01,347.74,92.1,66.4,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,1.5063100131634286,-1.0420520557817095,1.5474479535126777,0.3749318047953172,0.7628474176912585,1.5619281155884441,0.9104015310537443,4.57
FIRM_163,SME,Grain Mill Products,13,0,0.0,0,11.38,17.53,13.06,14.03,85.9,2.95,2.26,2.94,3.39,3.4,3.6,2.8,3.2,4.0,0.215,0.94,1.67,1,1,17.7,167,456.27,1051.96,70.1,64.6,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,True,False,False,False,False,-0.9734054727575036,0.90182301542882,-0.5095882794315912,-0.6114836174925393,-1.4449524405662433,-0.11316161752594982,-0.8926280767996898,0.0
FIRM_164,SME,Dairy Products,15,1,46.21180232580736,15,16.3,14.3,12.54,0.5,67.0,3.32,3.7,2.86,3.47,3.1,3.6,4.0,1.6,3.2,0.262,3.95,1.4,0,0,50.9,25,412.66,645.23,89.2,55.3,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,-0.2817841467523456,0.290458216985781,-0.5424099683279098,-0.09009260856895832,0.8259274136414729,-0.21242619430309917,-1.3549433608646724,3.1
FIRM_165,SME,Sugar and Confectionery,10,1,50.11568388125823,10,27.18,6.54,43.13,6.99,71.3,3.92,2.37,2.89,3.4,3.0,2.2,3.9,4.9,1.0,0.71,3.6,2.13,1,0,32.8,114,172.76,311.42,68.6,75.5,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,True,1.2476548831127192,-1.1783315154965663,1.388388999630519,0.7554063248206334,-1.2714824517031533,-0.1752019780116679,-1.5090484555530002,3.0
FIRM_166,SME,Dairy Products,42,0,0.0,0,10.66,3.57,7.23,14.92,61.5,3.14,3.41,1.9,1.51,4.08,6.4,5.2,2.8,1.9,0.169,1.48,1.69,1,1,49.3,200,69.43,111.26,51.1,88.2,766.98,24.3,2.75,16.72,628.2244315241086,True,False,True,False,False,False,False,False,False,False,-1.0746183497338684,-1.7404842868203514,-0.8775699068653159,-0.3437422885858354,0.36859744300241903,-1.4036011156288903,0.15528656708093852,0.0
FIRM_167,SME,Sugar and Confectionery,21,1,22.748837259168653,13,31.07,9.41,34.91,7.18,74.4,3.57,2.67,3.02,3.98,4.58,3.0,5.9,5.1,4.3,0.439,1.75,1.35,1,1,35.2,216,382.34,889.67,79.6,78.9,766.98,24.3,2.75,16.72,628.2244315241086,True,False,False,False,False,False,False,False,False,True,1.7944855656655778,-0.635106446910956,0.8695538405387147,0.2621986136767049,-0.7983824820765462,-0.013897040748800469,0.9258120405225768,4.58
