Sample_ID,Analysis_Type,Measurement_Scale,Field_of_View,Quantitative_Metric,Value,Unit,Std_Dev,Min_Value,Max_Value,Count,Temperature_C,Rubber_Content_Vol_Percent,Replicate,Peak_Intensity,Peak_Position_2Theta,FWHM,Region_3D,Voxel_Size,Volume_Analyzed,Peak_Temperature,Peak_Type,Cross_Validation_Score,Temperature_Consistency_Flag,Rubber_Content_Consistency_Flag,Measurement_Quality_Score
C-28-R-10-200C-2,SEM,Micro,5.0,Pore_Size_Distribution,0.850379288200263,μm,0.4031615270333792,0.2892770071222186,2.4278215105260372,50.0,200,10.0,2,,,,,,,,,1.0,True,True,0.838952974363607
C-28-R-10-200C-2,SEM,Micro,5.0,Crack_Density,0.3926957443435683,cracks/mm²,0.07853914886871366,,,,200,10.0,2,,,,,,,,,1.0,True,True,0.8432866574300267
C-28-R-10-200C-2,SEM,Micro,5.0,Interface_Quality_Index,0.9125,dimensionless,0.136875,,,,200,10.0,2,,,,,,,,,1.0,True,True,0.9806142806958449
C-28-R-10-200C-2,SEM,Micro,5.0,Rubber_Melt_Fraction,0.16666666666666666,fraction,0.016666666666666666,,,,200,10.0,2,,,,,,,,,1.0,True,True,0.8417783759983087
C-28-R-10-200C-2,SEM,Micro,5.0,Gas_Evolution_Pore_Density,0.968496673872803,pores/mm²,0.24212416846820076,,,,200,10.0,2,,,,,,,,,1.0,True,True,0.9044831506557012
C-28-R-10-200C-2,XRD,Bulk,,C3S_Content,49.00353319227676,wt%,3.9202826553821413,,,,200,10.0,2,206396.17778083842,40.975313993067445,0.4216908773137926,,,,,,1.0,True,True,0.8846603183646935
C-28-R-10-200C-2,XRD,Bulk,,C2S_Content,24.979405899943586,wt%,1.998352471995487,,,,200,10.0,2,111527.36129747948,45.39035454019957,0.20395422668809016,,,,,,1.0,True,True,0.9082804784484335
C-28-R-10-200C-2,XRD,Bulk,,C3A_Content,7.916756363586476,wt%,0.6333405090869181,,,,200,10.0,2,27150.417679972317,51.42275215788867,0.30279406320799157,,,,,,1.0,True,True,0.9493033186774991
C-28-R-10-200C-2,XRD,Bulk,,C4AF_Content,10.233196711665055,wt%,0.8186557369332045,,,,200,10.0,2,38099.29738134381,58.062176373708205,0.48642828010454464,,,,,,1.0,True,True,0.9958988326590392
C-28-R-10-200C-2,XRD,Bulk,,CH_Content,12.548046778853738,wt%,1.003843742308299,,,,200,10.0,2,58104.96887448378,44.32177104498253,0.42950408753253055,,,,,,1.0,True,True,0.9035504273326288
C-28-R-10-200C-2,XRD,Bulk,,Natural_Rubber_Content,3.950772692175947,wt%,0.4740927230611136,,,,200,10.0,2,5986.722505790226,84.84286642547127,0.5857335911319819,,,,,,1.0,True,True,0.8651229979446335
C-28-R-10-200C-2,XRD,Bulk,,SBR_Content,2.2692639645573434,wt%,0.2723116757468812,,,,200,10.0,2,1960.2964179941205,46.68440064178506,0.2322806186378524,,,,,,1.0,True,True,0.9381900727218
C-28-R-10-200C-2,XRD,Bulk,,Carbon_Black_Content,1.025745102858037,wt%,0.12308941234296444,,,,200,10.0,2,2002.8769671687458,38.777412544731426,0.6219970644161634,,,,,,1.0,True,True,0.8602046328381906
C-28-R-10-200C-2,XRD,Bulk,,Vulcanization_Products_Content,1.6084350563599004,wt%,0.19301220676318803,,,,200,10.0,2,1022.6806994809483,89.47618025139673,0.2293937881980944,,,,,,1.0,True,True,0.905769326169526
C-28-R-10-200C-2,TGA,Bulk,,Total_Mass_Loss,6.918973160028461,wt%,0.34594865800142305,,,,200,10.0,2,,,,,,,,,1.0,True,True,0.8510928560248361
C-28-R-10-200C-2,TGA,Bulk,,Rubber_Mass_Loss,1.2830475982163914,wt%,0.10264380785731131,,,,200,10.0,2,,,,,,,,,1.0,True,True,0.8326043503406003
C-28-R-10-200C-2,TGA,Bulk,,Cement_Mass_Loss,5.63592556181207,wt%,0.3381555337087242,,,,200,10.0,2,,,,,,,,,1.0,True,True,0.9887996941708751
C-28-R-10-200C-2,DTA,Bulk,,Peak_Endothermic_105C,-50.0,μV/mg,5.0,,,,200,10.0,2,,,,,,,105.0,Endothermic,1.0,True,True,0.971009203791432
C-28-R-10-200C-2,DTA,Bulk,,Peak_Endothermic_220C,-80.0,μV/mg,8.0,,,,200,10.0,2,,,,,,,220.0,Endothermic,1.0,True,True,0.8668260262537527
C-28-R-10-200C-2,DTA,Bulk,,Peak_Endothermic_200C,-200.0,μV/mg,20.0,,,,200,10.0,2,,,,,,,200.0,Endothermic,1.0,True,True,0.9723446855625647
C-28-R-10-200C-2,MicroCT,Micro,,Total_Porosity,10.347102270155663,vol%,1.175,,,,200,10.0,2,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9235983684384412
C-28-R-10-200C-2,MicroCT,Micro,,Pore_Connectivity,0.704483558819109,dimensionless,0.096,,,,200,10.0,2,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9753922394077152
C-28-R-10-200C-2,MicroCT,Micro,,Tortuosity,1.1337782274745034,dimensionless,0.19312499999999996,,,,200,10.0,2,,,,1.0,1.0,1000.0,,,1.0,True,True,0.808802880570961
C-28-R-10-200C-2,MicroCT,Micro,,Rubber_Void_Volume_Fraction,0.9356422265566291,vol%,0.21250000000000002,,,,200,10.0,2,,,,1.0,1.0,1000.0,,,1.0,True,True,0.994854814419262
C-28-R-10-200C-2,MicroCT,Micro,,Rubber_Void_Sphericity,0.8806044485238862,dimensionless,0.18,,,,200,10.0,2,,,,1.0,1.0,1000.0,,,1.0,True,True,0.8311471060951557
C-28-R-10-200C-2,MicroCT,Micro,,Crack_Volume_Fraction,0.0,vol%,0.0,,,,200,10.0,2,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9126143063870735
C-28-R-10-200C-2,MicroCT,Micro,,Crack_Orientation_Preference,0.4431277876350943,dimensionless,0.2,,,,200,10.0,2,,,,1.0,1.0,1000.0,,,1.0,True,True,0.8979724127665913
C-28-R-10-200C-2,MicroCT,Micro,,Total_Porosity,12.07504913655731,vol%,1.175,,,,200,10.0,2,,,,2.0,1.0,1000.0,,,1.0,True,True,0.9436590009927643
C-28-R-10-200C-2,MicroCT,Micro,,Pore_Connectivity,0.8221310050421998,dimensionless,0.096,,,,200,10.0,2,,,,2.0,1.0,1000.0,,,1.0,True,True,0.9761689032257015
C-28-R-10-200C-2,MicroCT,Micro,,Tortuosity,1.32311708623979,dimensionless,0.19312499999999996,,,,200,10.0,2,,,,2.0,1.0,1000.0,,,1.0,True,True,0.9433110028161111
C-28-R-10-200C-2,MicroCT,Micro,,Rubber_Void_Volume_Fraction,1.0918927410716717,vol%,0.21250000000000002,,,,200,10.0,2,,,,2.0,1.0,1000.0,,,1.0,True,True,0.9586984366217497
C-28-R-10-200C-2,MicroCT,Micro,,Rubber_Void_Sphericity,1.0276637563027498,dimensionless,0.18,,,,200,10.0,2,,,,2.0,1.0,1000.0,,,1.0,True,True,0.9055832000949096
C-28-R-10-200C-2,MicroCT,Micro,,Crack_Volume_Fraction,0.0,vol%,0.0,,,,200,10.0,2,,,,2.0,1.0,1000.0,,,1.0,True,True,0.8740932904068938
C-28-R-10-200C-2,MicroCT,Micro,,Crack_Orientation_Preference,0.4431277876350943,dimensionless,0.2,,,,200,10.0,2,,,,2.0,1.0,1000.0,,,1.0,True,True,0.9950889402516615
C-28-R-10-200C-2,MicroCT,Micro,,Total_Porosity,10.068911670589168,vol%,1.175,,,,200,10.0,2,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8250479183351938
C-28-R-10-200C-2,MicroCT,Micro,,Pore_Connectivity,0.6855429222528796,dimensionless,0.096,,,,200,10.0,2,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8854063088052723
C-28-R-10-200C-2,MicroCT,Micro,,Tortuosity,1.103295640500728,dimensionless,0.19312499999999996,,,,200,10.0,2,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8143124410048266
C-28-R-10-200C-2,MicroCT,Micro,,Rubber_Void_Volume_Fraction,0.9104866936171057,vol%,0.21250000000000002,,,,200,10.0,2,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8435283803888776
C-28-R-10-200C-2,MicroCT,Micro,,Rubber_Void_Sphericity,0.8569286528160994,dimensionless,0.18,,,,200,10.0,2,,,,3.0,1.0,1000.0,,,1.0,True,True,0.9351006345911173
C-28-R-10-200C-2,MicroCT,Micro,,Crack_Volume_Fraction,0.0,vol%,0.0,,,,200,10.0,2,,,,3.0,1.0,1000.0,,,1.0,True,True,0.9592472055833693
C-28-R-10-200C-2,MicroCT,Micro,,Crack_Orientation_Preference,0.4431277876350943,dimensionless,0.2,,,,200,10.0,2,,,,3.0,1.0,1000.0,,,1.0,True,True,0.80572380812974
C-28-R-10-200C-3,SEM,Micro,1.0,Pore_Size_Distribution,0.9816213691493705,μm,0.4664958251495221,0.1954042546436432,2.2784510805230958,50.0,200,10.0,3,,,,,,,,,1.0,True,True,0.8206709102567464
C-28-R-10-200C-3,SEM,Micro,1.0,Crack_Density,0.0,cracks/mm²,0.0,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.9865532944436802
C-28-R-10-200C-3,SEM,Micro,1.0,Interface_Quality_Index,0.9125,dimensionless,0.136875,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.90974404908268
C-28-R-10-200C-3,SEM,Micro,1.0,Rubber_Melt_Fraction,0.16666666666666666,fraction,0.016666666666666666,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.9081608391003498
C-28-R-10-200C-3,SEM,Micro,1.0,Gas_Evolution_Pore_Density,1.8428403834263227,pores/mm²,0.4607100958565807,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.9982709703480519
C-28-R-10-200C-3,SEM,Micro,2.0,Pore_Size_Distribution,0.8394141082136108,μm,0.3335864621869229,0.2582018143942099,1.7526313429305433,50.0,200,10.0,3,,,,,,,,,1.0,True,True,0.9917228835614056
C-28-R-10-200C-3,SEM,Micro,2.0,Crack_Density,0.2910576525733322,cracks/mm²,0.058211530514666446,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.9116681453314572
C-28-R-10-200C-3,SEM,Micro,2.0,Interface_Quality_Index,0.9125,dimensionless,0.136875,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.8949725069415209
C-28-R-10-200C-3,SEM,Micro,2.0,Rubber_Melt_Fraction,0.16666666666666666,fraction,0.016666666666666666,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.8132286966916791
C-28-R-10-200C-3,SEM,Micro,2.0,Gas_Evolution_Pore_Density,1.4193155867297353,pores/mm²,0.35482889668243384,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.8816899958105147
C-28-R-10-200C-3,SEM,Micro,3.0,Pore_Size_Distribution,1.2346531725813292,μm,0.6683130330587029,0.22113825308559237,3.0656108272492664,50.0,200,10.0,3,,,,,,,,,1.0,True,True,0.8859965436472734
C-28-R-10-200C-3,SEM,Micro,3.0,Crack_Density,0.005573868832368963,cracks/mm²,0.0011147737664737925,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.9053886247700929
C-28-R-10-200C-3,SEM,Micro,3.0,Interface_Quality_Index,0.9125,dimensionless,0.136875,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.8594026697096521
C-28-R-10-200C-3,SEM,Micro,3.0,Rubber_Melt_Fraction,0.16666666666666666,fraction,0.016666666666666666,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.8505833156304291
C-28-R-10-200C-3,SEM,Micro,3.0,Gas_Evolution_Pore_Density,1.3508491350190805,pores/mm²,0.33771228375477014,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.9701492144394926
C-28-R-10-200C-3,SEM,Micro,4.0,Pore_Size_Distribution,1.2831965663641696,μm,0.57920052233291,0.4567288868272733,3.0343622870498566,50.0,200,10.0,3,,,,,,,,,1.0,True,True,0.920124086760437
C-28-R-10-200C-3,SEM,Micro,4.0,Crack_Density,0.7906164389899896,cracks/mm²,0.15812328779799792,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.8000705553552019
C-28-R-10-200C-3,SEM,Micro,4.0,Interface_Quality_Index,0.9125,dimensionless,0.136875,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.885201649508351
C-28-R-10-200C-3,SEM,Micro,4.0,Rubber_Melt_Fraction,0.16666666666666666,fraction,0.016666666666666666,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.9006422477956354
C-28-R-10-200C-3,SEM,Micro,4.0,Gas_Evolution_Pore_Density,1.4327708899322649,pores/mm²,0.3581927224830662,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.918499462214055
C-28-R-10-200C-3,SEM,Micro,5.0,Pore_Size_Distribution,1.0666798008964424,μm,0.5586582002870207,0.34764593860836396,2.607995016369543,50.0,200,10.0,3,,,,,,,,,1.0,True,True,0.9855035412390168
C-28-R-10-200C-3,SEM,Micro,5.0,Crack_Density,0.27142439630188164,cracks/mm²,0.05428487926037633,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.8581857960395334
C-28-R-10-200C-3,SEM,Micro,5.0,Interface_Quality_Index,0.9125,dimensionless,0.136875,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.8172950516547526
C-28-R-10-200C-3,SEM,Micro,5.0,Rubber_Melt_Fraction,0.16666666666666666,fraction,0.016666666666666666,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.9410574974355544
C-28-R-10-200C-3,SEM,Micro,5.0,Gas_Evolution_Pore_Density,1.177381948673638,pores/mm²,0.2943454871684095,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.9723805712614179
C-28-R-10-200C-3,XRD,Bulk,,C3S_Content,45.9056329633156,wt%,3.6724506370652477,,,,200,10.0,3,63871.854748212216,71.88940229231585,0.4292591740739742,,,,,,1.0,True,True,0.9499204499690227
C-28-R-10-200C-3,XRD,Bulk,,C2S_Content,26.52958973741986,wt%,2.122367178993589,,,,200,10.0,3,113095.56964023324,63.93686992216088,0.10204699665827457,,,,,,1.0,True,True,0.9076006202504375
C-28-R-10-200C-3,XRD,Bulk,,C3A_Content,7.723999044748248,wt%,0.6179199235798598,,,,200,10.0,3,20154.471433681574,65.71921623189172,0.44520907690851286,,,,,,1.0,True,True,0.8870272240195372
C-28-R-10-200C-3,XRD,Bulk,,C4AF_Content,10.054553388375027,wt%,0.8043642710700022,,,,200,10.0,3,12681.852289634284,61.315423710730855,0.12436717652510554,,,,,,1.0,True,True,0.9349986558901489
C-28-R-10-200C-3,XRD,Bulk,,CH_Content,12.29464449793311,wt%,0.9835715598346488,,,,200,10.0,3,29261.045360519583,65.72580411272023,0.17055637943181307,,,,,,1.0,True,True,0.964587401328829
C-28-R-10-200C-3,XRD,Bulk,,Natural_Rubber_Content,4.250513751313816,wt%,0.5100616501576579,,,,200,10.0,3,3835.174525854031,31.750235689870948,0.5277017577074945,,,,,,1.0,True,True,0.811275648617864
C-28-R-10-200C-3,XRD,Bulk,,SBR_Content,2.469759553224036,wt%,0.29637114638688433,,,,200,10.0,3,2378.9193924110086,34.03508236937461,0.2738618527498371,,,,,,1.0,True,True,0.9382914180864631
C-28-R-10-200C-3,XRD,Bulk,,Carbon_Black_Content,1.075662321865707,wt%,0.12907947862388486,,,,200,10.0,3,1688.8008258378982,37.359180662951054,0.6449689387739765,,,,,,1.0,True,True,0.9161873370431568
C-28-R-10-200C-3,XRD,Bulk,,Vulcanization_Products_Content,1.9111080991071518,wt%,0.2293329718928582,,,,200,10.0,3,2544.620523255727,73.793568071625,0.2247708352306246,,,,,,1.0,True,True,0.9671497126110238
C-28-R-10-200C-3,TGA,Bulk,,Total_Mass_Loss,6.540293795053447,wt%,0.3270146897526724,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.8341421144595917
C-28-R-10-200C-3,TGA,Bulk,,Rubber_Mass_Loss,1.3323329728988833,wt%,0.10658663783191066,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.8233068773246646
C-28-R-10-200C-3,TGA,Bulk,,Cement_Mass_Loss,5.207960822154564,wt%,0.3124776493292738,,,,200,10.0,3,,,,,,,,,1.0,True,True,0.9913300688114491
C-28-R-10-200C-3,DTA,Bulk,,Peak_Endothermic_105C,-50.0,μV/mg,5.0,,,,200,10.0,3,,,,,,,105.0,Endothermic,1.0,True,True,0.8615729558817684
C-28-R-10-200C-3,DTA,Bulk,,Peak_Endothermic_220C,-80.0,μV/mg,8.0,,,,200,10.0,3,,,,,,,220.0,Endothermic,1.0,True,True,0.9112499079710922
C-28-R-10-200C-3,DTA,Bulk,,Peak_Endothermic_200C,-200.0,μV/mg,20.0,,,,200,10.0,3,,,,,,,200.0,Endothermic,1.0,True,True,0.8157263261071056
C-28-R-10-200C-3,MicroCT,Micro,,Total_Porosity,12.041659178129613,vol%,1.175,,,,200,10.0,3,,,,1.0,1.0,1000.0,,,1.0,True,True,0.964366380136985
C-28-R-10-200C-3,MicroCT,Micro,,Pore_Connectivity,0.8198576461705269,dimensionless,0.096,,,,200,10.0,3,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9938099142540362
C-28-R-10-200C-3,MicroCT,Micro,,Tortuosity,1.3194583993056916,dimensionless,0.19312499999999996,,,,200,10.0,3,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9472413855863143
C-28-R-10-200C-3,MicroCT,Micro,,Rubber_Void_Volume_Fraction,1.088873436320231,vol%,0.21250000000000002,,,,200,10.0,3,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9277895863244794
C-28-R-10-200C-3,MicroCT,Micro,,Rubber_Void_Sphericity,1.0248220577131586,dimensionless,0.18,,,,200,10.0,3,,,,1.0,1.0,1000.0,,,1.0,True,True,0.9886987242543641
C-28-R-10-200C-3,MicroCT,Micro,,Crack_Volume_Fraction,0.0,vol%,0.0,,,,200,10.0,3,,,,1.0,1.0,1000.0,,,1.0,True,True,0.984004095420324
C-28-R-10-200C-3,MicroCT,Micro,,Crack_Orientation_Preference,0.5946473863925361,dimensionless,0.2,,,,200,10.0,3,,,,1.0,1.0,1000.0,,,1.0,True,True,0.8516199749895015
C-28-R-10-200C-3,MicroCT,Micro,,Total_Porosity,11.551551641932319,vol%,1.175,,,,200,10.0,3,,,,2.0,1.0,1000.0,,,1.0,True,True,0.8963788459078613
C-28-R-10-200C-3,MicroCT,Micro,,Pore_Connectivity,0.7864886224294345,dimensionless,0.096,,,,200,10.0,3,,,,2.0,1.0,1000.0,,,1.0,True,True,0.8628448011272225
C-28-R-10-200C-3,MicroCT,Micro,,Tortuosity,1.265755126722371,dimensionless,0.19312499999999996,,,,200,10.0,3,,,,2.0,1.0,1000.0,,,1.0,True,True,0.865334001353823
C-28-R-10-200C-3,MicroCT,Micro,,Rubber_Void_Volume_Fraction,1.0445552016640927,vol%,0.21250000000000002,,,,200,10.0,3,,,,2.0,1.0,1000.0,,,1.0,True,True,0.9568135894051826
C-28-R-10-200C-3,MicroCT,Micro,,Rubber_Void_Sphericity,0.9831107780367931,dimensionless,0.18,,,,200,10.0,3,,,,2.0,1.0,1000.0,,,1.0,True,True,0.9368277759198681
C-28-R-10-200C-3,MicroCT,Micro,,Crack_Volume_Fraction,0.0,vol%,0.0,,,,200,10.0,3,,,,2.0,1.0,1000.0,,,1.0,True,True,0.8970770663607907
C-28-R-10-200C-3,MicroCT,Micro,,Crack_Orientation_Preference,0.5946473863925361,dimensionless,0.2,,,,200,10.0,3,,,,2.0,1.0,1000.0,,,1.0,True,True,0.9296832953021479
C-28-R-10-200C-3,MicroCT,Micro,,Total_Porosity,11.948664844550345,vol%,1.175,,,,200,10.0,3,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8150207244256116
C-28-R-10-200C-3,MicroCT,Micro,,Pore_Connectivity,0.8135261170757682,dimensionless,0.096,,,,200,10.0,3,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8381648292478502
C-28-R-10-200C-3,MicroCT,Micro,,Tortuosity,1.3092685946688143,dimensionless,0.19312499999999996,,,,200,10.0,3,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8142320603102229
C-28-R-10-200C-3,MicroCT,Micro,,Rubber_Void_Volume_Fraction,1.0804643742412545,vol%,0.21250000000000002,,,,200,10.0,3,,,,3.0,1.0,1000.0,,,1.0,True,True,0.8027222636385256
C-28-R-10-200C-3,MicroCT,Micro,,Rubber_Void_Sphericity,1.0169076463447102,dimensionless,0.18,,,,200,10.0,3,,,,3.0,1.0,1000.0,,,1.0,True,True,0.9046158899215894
C-28-R-10-200C-3,MicroCT,Micro,,Crack_Volume_Fraction,0.0,vol%,0.0,,,,200,10.0,3,,,,3.0,1.0,1000.0,,,1.0,True,True,0.952054356680384
C-28-R-10-200C-3,MicroCT,Micro,,Crack_Orientation_Preference,0.5946473863925361,dimensionless,0.2,,,,200,10.0,3,,,,3.0,1.0,1000.0,,,1.0,True,True,0.988629635597899
C-28-R-10-400C-1,SEM,Micro,1.0,Pore_Size_Distribution,1.497238383081657,μm,0.7864285443544864,0.481740502066694,5.042099531001811,50.0,400,10.0,1,,,,,,,,,1.0,True,True,0.9720257272539241
C-28-R-10-400C-1,SEM,Micro,1.0,Crack_Density,21.172112187375124,cracks/mm²,4.234422437475025,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.9342612096610695
C-28-R-10-400C-1,SEM,Micro,1.0,Interface_Quality_Index,0.3125,dimensionless,0.046875,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.8393883185813246
C-28-R-10-400C-1,SEM,Micro,1.0,Rubber_Melt_Fraction,0.8333333333333334,fraction,0.08333333333333334,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.9460482538513392
C-28-R-10-400C-1,SEM,Micro,1.0,Gas_Evolution_Pore_Density,4.235817405261182,pores/mm²,1.0589543513152955,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.8104339575982568
C-28-R-10-400C-1,SEM,Micro,2.0,Pore_Size_Distribution,1.5293590935765158,μm,0.7333766543258927,0.41769798673968916,4.438115771065031,50.0,400,10.0,1,,,,,,,,,1.0,True,True,0.9164679646252267
C-28-R-10-400C-1,SEM,Micro,2.0,Crack_Density,21.85731881030612,cracks/mm²,4.371463762061224,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.8460272208093127
C-28-R-10-400C-1,SEM,Micro,2.0,Interface_Quality_Index,0.3125,dimensionless,0.046875,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.8967045123555075
C-28-R-10-400C-1,SEM,Micro,2.0,Rubber_Melt_Fraction,0.8333333333333334,fraction,0.08333333333333334,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.8988200358307316
C-28-R-10-400C-1,SEM,Micro,2.0,Gas_Evolution_Pore_Density,8.238529011753094,pores/mm²,2.0596322529382736,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.9286137430372592
C-28-R-10-400C-1,SEM,Micro,3.0,Pore_Size_Distribution,1.541688029126808,μm,0.7344884062137205,0.6720107902551893,3.6556848450676216,50.0,400,10.0,1,,,,,,,,,1.0,True,True,0.9074012490770538
C-28-R-10-400C-1,SEM,Micro,3.0,Crack_Density,23.30438831162099,cracks/mm²,4.660877662324198,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.8580452959204576
C-28-R-10-400C-1,SEM,Micro,3.0,Interface_Quality_Index,0.3125,dimensionless,0.046875,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.8492288939595938
C-28-R-10-400C-1,SEM,Micro,3.0,Rubber_Melt_Fraction,0.8333333333333334,fraction,0.08333333333333334,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.833004255452309
C-28-R-10-400C-1,SEM,Micro,3.0,Gas_Evolution_Pore_Density,5.348601159875436,pores/mm²,1.337150289968859,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.8424961538862578
C-28-R-10-400C-1,SEM,Micro,4.0,Pore_Size_Distribution,1.6302951438177467,μm,0.8248666087405208,0.34504034843636605,4.559199593316401,50.0,400,10.0,1,,,,,,,,,1.0,True,True,0.9409941616889266
C-28-R-10-400C-1,SEM,Micro,4.0,Crack_Density,19.76687710108086,cracks/mm²,3.953375420216172,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.8864511192644278
C-28-R-10-400C-1,SEM,Micro,4.0,Interface_Quality_Index,0.3125,dimensionless,0.046875,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.8303191040946712
C-28-R-10-400C-1,SEM,Micro,4.0,Rubber_Melt_Fraction,0.8333333333333334,fraction,0.08333333333333334,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.9018365046185061
C-28-R-10-400C-1,SEM,Micro,4.0,Gas_Evolution_Pore_Density,4.986892328385075,pores/mm²,1.2467230820962687,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.8682424327396328
C-28-R-10-400C-1,SEM,Micro,5.0,Pore_Size_Distribution,1.1939956296753507,μm,0.587081588428429,0.231268173052797,3.7339071566775703,50.0,400,10.0,1,,,,,,,,,1.0,True,True,0.8044075987616535
C-28-R-10-400C-1,SEM,Micro,5.0,Crack_Density,18.73757311878973,cracks/mm²,3.747514623757946,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.805705476812513
C-28-R-10-400C-1,SEM,Micro,5.0,Interface_Quality_Index,0.3125,dimensionless,0.046875,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.8818846393693559
C-28-R-10-400C-1,SEM,Micro,5.0,Rubber_Melt_Fraction,0.8333333333333334,fraction,0.08333333333333334,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.8007489960635633
C-28-R-10-400C-1,SEM,Micro,5.0,Gas_Evolution_Pore_Density,11.885931676723521,pores/mm²,2.9714829191808803,,,,400,10.0,1,,,,,,,,,1.0,True,True,0.8775492691504837
C-28-R-10-400C-1,XRD,Bulk,,C3S_Content,46.85761643584662,wt%,3.7486093148677297,,,,400,10.0,1,209750.3214960898,31.68939029648337,0.18793330366127103,,,,,,1.0,True,True,0.8048969902310027
C-28-R-10-400C-1,XRD,Bulk,,C2S_Content,24.55988343829305,wt%,1.964790675063444,,,,400,10.0,1,107262.22129331503,65.08508901864221,0.2881552554646105,,,,,,1.0,True,True,0.9773918904062483
C-28-R-10-400C-1,XRD,Bulk,,C3A_Content,7.772033752931285,wt%,0.6217627002345028,,,,400,10.0,1,32632.7698666211,38.67552974161268,0.3404556854037861,,,,,,1.0,True,True,0.9805336348157978
C-28-R-10-400C-1,XRD,Bulk,,C4AF_Content,10.896581056135812,wt%,0.871726484490865,,,,400,10.0,1,21682.935999023684,59.69203890142114,0.21818962139838433,,,,,,1.0,True,True,0.9451645343840303
C-28-R-10-400C-1,XRD,Bulk,,CH_Content,10.655614232100215,wt%,0.8524491385680172,,,,400,10.0,1,28222.79933571464,77.16500458894166,0.4310277019446348,,,,,,1.0,True,True,0.9688168954400154
C-28-R-10-400C-1,XRD,Bulk,,CSH_Content,13.608237750940098,wt%,1.088659020075208,,,,400,10.0,1,64124.27517260571,57.82876276158231,0.31525114565389833,,,,,,1.0,True,True,0.9736182254215779
C-28-R-10-400C-1,XRD,Bulk,,Natural_Rubber_Content,1.370234684748334,wt%,0.16442816216980008,,,,400,10.0,1,1242.0186818061754,41.35757539629451,0.5993319668979551,,,,,,1.0,True,True,0.9228548088347984
C-28-R-10-400C-1,XRD,Bulk,,SBR_Content,1.043590425004067,wt%,0.12523085100048803,,,,400,10.0,1,1403.2438068047204,46.15575561345034,0.2420817841947125,,,,,,1.0,True,True,0.8967872448191477
C-28-R-10-400C-1,XRD,Bulk,,Carbon_Black_Content,1.1429013438302906,wt%,0.13714816125963486,,,,400,10.0,1,1141.7188072495069,78.81422955774667,0.36283686359564093,,,,,,1.0,True,True,0.955450454877148
