sample_id,material,strain,stress_fem,stress_exp,rmse,r_squared
SS_048,zirconia,0.0020408163265306124,388653752.1031939,346903837.3407773,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.004081632653061225,1666758013.8266683,1811958334.5158525,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.006122448979591837,27414950708.51564,25800614383.937477,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.00816326530612245,290216695524.6937,278068775509.20685,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.010204081632653062,1855417818657.0007,1722120350832.485,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.012244897959183675,8471343787463.028,8986915527259.844,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.014285714285714287,30602847861621.883,27249135931454.312,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.0163265306122449,93111673508576.58,98337650809469.97,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.018367346938775512,248465917501302.25,270732387233069.12,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.020408163265306124,597827623609975.0,628310997877818.5,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.022448979591836737,1322859168623250.0,1408598804605718.0,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.02448979591836735,2731603298585961.0,2918885657879532.5,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.02653061224489796,5322326591403899.0,4985686011595848.0,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.028571428571428574,9869770258354792.0,1.105760417317032e+16,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.030612244897959186,1.7538824295582026e+16,1.7081603701759654e+16,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.0326530612244898,3.0031229989436228e+16,3.0143929808564668e+16,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.03469387755102041,4.9771520745176296e+16,4.8905423668214136e+16,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.036734693877551024,8.013903134231162e+16,8.37618704726315e+16,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.03877551020408164,1.2575344031162536e+17,1.213696809175755e+17,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.04081632653061225,1.9282195854646733e+17,1.9486429781312883e+17,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.04285714285714286,2.895569389370825e+17,2.6338632344012323e+17,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.04489795918367347,4.2667335623933344e+17,4.660751853217811e+17,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.04693877551020409,6.179762930928384e+17,6.508628858714618e+17,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.0489795918367347,8.810492666632923e+17,8.619429164966651e+17,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.05102040816326531,1.2380549404095631e+18,1.1929470042886966e+18,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.05306122448979592,1.7166604866087672e+18,1.7977004346628918e+18,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.05510204081632654,2.3511005971793684e+18,2.2171381441872824e+18,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.05714285714285715,3.1833918827150817e+18,3.1999154034472233e+18,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.05918367346938776,4.264713152193228e+18,4.617519661775182e+18,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.06122448979591837,5.656966828282207e+18,5.27220535927416e+18,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.06326530612244899,7.434537525292322e+18,7.587164148781774e+18,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.0653061224489796,9.68626459835612e+18,9.838381079934405e+18,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.0673469387755102,1.2517646263167554e+19,1.23144698216271e+19,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.06938775510204082,1.6053293685342314e+19,1.529100137730572e+19,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.07142857142857144,2.0439654246989586e+19,2.211752800945619e+19,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.07346938775510205,2.5848024015217295e+19,2.4423267084900446e+19,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.07551020408163266,3.247787026285513e+19,2.770522504758059e+19,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.07755102040816328,4.056048572549944e+19,4.212394671331524e+19,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.07959183673469389,5.036299712090288e+19,4.5305550262860005e+19,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.0816326530612245,6.219275130659982e+19,6.48791000810825e+19,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.0836734693877551,7.640210330931923e+19,8.346846340432031e+19,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.08571428571428572,9.339363132506807e+19,9.711849545851072e+19,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.08775510204081634,1.1362580466161589e+20,1.2206480173793332e+20,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.08979591836734695,1.3761913147536907e+20,1.578925412047317e+20,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.09183673469387756,1.6596281404214893e+20,1.7733742553574434e+20,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.09387755102040818,1.9932194019608035e+20,2.0358542725171924e+20,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.09591836734693879,2.3844524047252963e+20,2.67509177607914e+20,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.0979591836734694,2.8417344139971307e+20,3.2183116539083116e+20,1.009617338152911e+19,0.9863257503124723
SS_048,zirconia,0.1,3.374482462990935e+20,3.830156732965369e+20,1.009617338152911e+19,0.9863257503124723
SS_049,zirconia,0.0,0.0,0.0,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.0020408163265306124,400982394.4114628,424435949.6248422,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.004081632653061225,1719629916.5310931,1540476593.9901547,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.006122448979591837,28284591408.89507,26760542967.72235,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.00816326530612245,299422776288.483,315408881346.5533,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.010204081632653062,1914274275065.3699,1924217765851.4438,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.012244897959183675,8740066697922.098,9062085039895.203,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.014285714285714287,31573613132402.367,31737098207278.113,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.0163265306122449,96065306430424.11,99568428593336.28,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.018367346938775512,256347605008737.06,258755498010526.44,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.020408163265306124,616791554598946.5,611180714417837.2,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.022448979591836737,1364822117458592.2,1440006341172758.0,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.02448979591836735,2818253587729219.0,2870743517840532.5,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.02653061224489796,5491158258249057.0,5698819446861027.0,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.028571428571428574,1.0182853218500096e+16,1.0350590605139794e+16,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.030612244897959186,1.8095180409675052e+16,1.7889330374362208e+16,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.0326530612244898,3.09838627393159e+16,3.338469266058634e+16,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.03469387755102041,5.135034321398123e+16,5.254866248729461e+16,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.036734693877551024,8.268115385368307e+16,8.204260082553448e+16,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.03877551020408164,1.2974251587373296e+17,1.3764282154233424e+17,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.04081632653061225,1.9893854160589978e+17,1.8885118554815053e+17,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.04285714285714286,2.987420912962567e+17,3.284130701191835e+17,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.04489795918367347,4.402080337333169e+17,4.382495997532659e+17,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.04693877551020409,6.375793681469257e+17,6.045437219966839e+17,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.0489795918367347,9.089973855374163e+17,9.828925058254314e+17,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.05102040816326531,1.2773277801433784e+18,1.2515064451282716e+18,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.05306122448979592,1.7711153657643374e+18,1.7859136681488742e+18,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.05510204081632654,2.425680806778595e+18,2.491426015357328e+18,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.05714285714285715,3.2843735396183204e+18,3.433883285290407e+18,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.05918367346938776,4.3999958368868265e+18,4.431467712803835e+18,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.06122448979591837,5.836413752950301e+18,5.639847669202745e+18,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.06326530612244899,7.670371486448563e+18,7.684098935022947e+18,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.0653061224489796,9.993526501502943e+18,9.735805582530433e+18,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.0673469387755102,1.2914723565226009e+19,1.2935014370860343e+19,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.06938775510204082,1.6562526684239565e+19,1.7536771315509795e+19,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.07142857142857144,2.1088028757082866e+19,2.154999366361325e+19,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.07346938775510205,2.6667959602445455e+19,2.6633241312144433e+19,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.07551020408163266,3.3508113874909057e+19,3.420920920897428e+19,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.07755102040816328,4.184712124015301e+19,4.285344510526417e+19,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.07959183673469389,5.196058205020295e+19,4.911667123352555e+19,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.0816326530612245,6.416559263613009e+19,6.3691034049595064e+19,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.0836734693877551,7.882568522047472e+19,8.662067936772584e+19,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.08571428571428572,9.635620834444902e+19,1.0050625740639352e+20,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.08775510204081634,1.1723017460550967e+20,1.1393617306770928e+20,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.08979591836734695,1.4198460340907105e+20,1.3753513455215306e+20,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.09183673469387756,1.7122738735381e+20,1.658006401816908e+20,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.09387755102040818,2.0564471179308574e+20,2.1237870980858865e+20,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.09591836734693879,2.4600905804533527e+20,2.6206773814461324e+20,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.0979591836734694,2.9318782166381163e+20,3.000217656760714e+20,3.176445853072978e+18,0.9984802956769275
SS_049,zirconia,0.1,3.481525781205692e+20,3.504664917983703e+20,3.176445853072978e+18,0.9984802956769275
SS_050,alumina,0.0,0.0,0.0,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.0020408163265306124,147085010019.61945,155377621940.45255,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.004081632653061225,14864957604497.99,15049667976418.324,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.006122448979591837,221852467575614.47,212487271632832.78,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.00816326530612245,1510029661741796.2,1499897159479906.0,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.010204081632653062,6684233082403774.0,6549189042714600.0,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.012244897959183675,2.253857194240516e+16,2.2662099872176416e+16,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.014285714285714287,6.298516531610799e+16,6.647772788923789e+16,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.0163265306122449,1.534091393154469e+17,1.3966014473763758e+17,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.018367346938775512,3.3640933698583994e+17,3.341276836413718e+17,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.020408163265306124,6.790753623630769e+17,6.728543656453755e+17,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.022448979591836737,1.2819444496186237e+18,1.2321827242942262e+18,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.02448979591836735,2.289775712231201e+18,2.3646069378324716e+18,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.02653061224489796,3.9042742719692114e+18,3.729091934999468e+18,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.028571428571428574,6.398893385959767e+18,6.139067242066145e+18,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.030612244897959186,1.013583883866009e+19,1.0564997692776665e+19,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.0326530612244898,1.5585396440792322e+19,1.6628728526638764e+19,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.03469387755102041,2.3347700402576187e+19,2.347047363568885e+19,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.036734693877551024,3.417705756555605e+19,3.2822073024491467e+19,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.03877551020408164,4.900893994063204e+19,4.799149439497621e+19,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.04081632653061225,6.898975567369369e+19,7.2048511348350026e+19,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.04285714285714286,9.550950641568332e+19,9.635239205286814e+19,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.04489795918367347,1.3023743708749382e+20,1.3014141414690706e+20,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.04693877551020409,1.7516078218245148e+20,1.776032411365342e+20,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.0489795918367347,2.3262671102411502e+20,2.3243945229641122e+20,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.05102040816326531,3.053875727811351e+20,3.232892707097396e+20,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.05306122448979592,3.966495405224398e+20,3.845136126272965e+20,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.05510204081632654,5.101247521651875e+20,4.916629386006448e+20,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.05714285714285715,6.500870448162413e+20,6.129136967617363e+20,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.05918367346938776,8.214313777280424e+20,8.000265753127855e+20,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.06122448979591837,1.029737037875207e+21,9.80204336445511e+20,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.06326530612244899,1.2813347210033918e+21,1.282489636538044e+21,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.0653061224489796,1.5833775799019632e+21,1.5716531314697065e+21,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.0673469387755102,1.943916330602309e+21,1.8469233837947748e+21,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.06938775510204082,2.371978506200504e+21,2.402824700421658e+21,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.07142857142857144,2.877651947042851e+21,3.0154138914934337e+21,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.07346938775510205,3.4721726150923864e+21,3.484802119960586e+21,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.07551020408163266,4.1680168194113746e+21,3.723722718498853e+21,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.07755102040816328,4.978997938845749e+21,5.305660577987454e+21,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.07959183673469389,5.920367727181176e+21,6.031628680610647e+21,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.0816326530612245,7.00892228525387e+21,7.466070925363878e+21,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.0836734693877551,8.263112783741163e+21,8.535252414251909e+21,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.08571428571428572,9.703161019625126e+21,1.01039284587352e+22,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.08775510204081634,1.135117988861594e+22,1.1360976679247488e+22,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.08979591836734695,1.323129885513826e+22,1.301981764062837e+22,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.09183673469387756,1.5369794500823074e+22,1.5513508328793505e+22,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.09387755102040818,1.779522623180695e+22,1.724638916041753e+22,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.09591836734693879,2.053857722452053e+22,2.082747783267117e+22,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.0979591836734694,2.363340068904654e+22,2.1224648105622514e+22,3.754769110828333e+20,0.9966688618458692
SS_050,alumina,0.1,2.711597152854299e+22,2.7160631899529006e+22,3.754769110828333e+20,0.9966688618458692
SS_051,silicon_carbide,0.0,0.0,0.0,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.0020408163265306124,44194975023.58997,47484078278.44737,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.004081632653061225,2034420185895.8545,2075605921682.7266,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.006122448979591837,19336275115364.81,19084948657084.793,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.00816326530612245,95593568712208.19,77286353492173.08,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.010204081632653062,330222202544028.7,325780171061259.2,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.012244897959183675,909281687810478.1,930448927985530.8,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.014285714285714287,2141034358818465.5,2293565935272749.5,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.0163265306122449,4495732741842468.0,5071647930357470.0,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.018367346938775512,8649297823293944.0,1.0077265266002542e+16,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.020408163265306124,1.5530626078474786e+16,1.7163434106713522e+16,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.022448979591836737,2.6372313455954184e+16,2.5495846991843836e+16,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.02448979591836735,4.276462029694155e+16,4.219229649278254e+16,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.02653061224489796,6.671252773695888e+16,7.115725643302535e+16,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.028571428571428574,1.0069575653005094e+17,1.056895783205012e+17,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.030612244897959186,1.4773163530824006e+17,1.6755732588562922e+17,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.0326530612244898,2.1144071823205373e+17,2.5347905955596128e+17,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.03469387755102041,2.9611506259934195e+17,3.499434580268691e+17,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.036734693877551024,4.0678908581196966e+17,4.562917926688156e+17,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.03877551020408164,5.493129285475185e+17,5.750376604685445e+17,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.04081632653061225,7.304282573339401e+17,8.096660136855525e+17,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.04285714285714286,9.578464451941989e+17,1.083377048984101e+18,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.04489795918367347,1.2403290737788065e+18,1.2303195385114322e+18,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.04693877551020409,1.5877707045630932e+18,1.5264578693918986e+18,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.0489795918367347,2.0112838703521198e+18,1.8952848830608566e+18,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.05102040816326531,2.523286241587814e+18,2.353847159904341e+18,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.05306122448979592,3.1375899248535127e+18,2.802938294192309e+18,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.05510204081632654,3.8694928535716163e+18,3.9305011962824325e+18,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.05714285714285715,4.735872233232786e+18,4.3573338536406707e+18,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.05918367346938776,5.755280005614331e+18,5.383310893255773e+18,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.06122448979591837,6.948040298370386e+18,7.270605972296107e+18,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.06326530612244899,8.336348828131273e+18,8.388754480559835e+18,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.0653061224489796,9.94437422685445e+18,1.0184591902952172e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.0673469387755102,1.1798361262642113e+19,1.2906031688665491e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.06938775510204082,1.3926735927596118e+19,1.4701773357386713e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.07142857142857144,1.6360212366531127e+19,1.8069355413128827e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.07346938775510205,1.9131901621524464e+19,1.905650509572141e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.07551020408163266,2.2277422168353825e+19,2.475422903855404e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.07755102040816328,2.5835012221871694e+19,2.627877205476142e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.07959183673469389,2.9845643788293845e+19,2.993822344345755e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.0816326530612245,3.4353138443247403e+19,3.781690919007556e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.0836734693877551,3.94042848152336e+19,3.647986205712415e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.08571428571428572,4.504895775492056e+19,5.156534267332011e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.08775510204081634,5.134023917139469e+19,4.989088935847677e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.08979591836734695,5.833454051716781e+19,5.262182814372614e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.09183673469387756,6.60917269043697e+19,6.90312107862576e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.09387755102040818,7.467524283514862e+19,7.226332966103995e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.09591836734693879,8.415223952986402e+19,9.685180049905715e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.0979591836734694,9.459370383718762e+19,9.136702306579705e+19,2.4578271250909225e+18,0.992213938936968
SS_051,silicon_carbide,0.1,1.060745887107282e+20,1.0860754925234869e+20,2.4578271250909225e+18,0.992213938936968
SS_052,silicon_carbide,0.0,0.0,0.0,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.0020408163265306124,38194951451.9467,37743069116.85767,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.004081632653061225,1758222064650.4753,1776027275501.915,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.006122448979591837,16711132632129.078,16189109621122.666,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.00816326530612245,82615539756097.27,84452724193838.1,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.010204081632653062,285390386300518.0,284351869911410.9,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.012244897959183675,785835265288136.0,770755668624235.8,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.014285714285714287,1850362023021195.0,1845546623949734.0,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.0163265306122449,3885380492328467.0,4031796328203263.5,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.018367346938775512,7475046886615601.0,7450613424459766.0,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.020408163265306124,1.342214830462182e+16,1.366242858646319e+16,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.022448979591836737,2.2791940296108996e+16,2.2630366820042196e+16,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.02448979591836735,3.69587853648692e+16,3.7978241177436216e+16,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.02653061224489796,5.7655463246436984e+16,5.914651357832081e+16,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.028571428571428574,8.702504142223008e+16,9.160591888132264e+16,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.030612244897959186,1.2767520822227118e+17,1.2835353621637957e+17,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.0326530612244898,1.827349820545734e+17,1.871874653463456e+17,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.03469387755102041,2.5591371947003082e+17,2.5859402866854803e+17,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.036734693877551024,3.515623524049197e+17,3.647101747283885e+17,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.03877551020408164,4.7473679137956544e+17,4.699223461801885e+17,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.04081632653061225,6.312634369203374e+17,6.455720438550701e+17,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.04285714285714286,8.2780674619873e+17,8.276791766066764e+17,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.04489795918367347,1.0719388059871633e+18,1.0737306502295523e+18,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.04693877551020409,1.3722108666254508e+18,1.3777323693597699e+18,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.0489795918367347,1.738226794860229e+18,1.7494211638315901e+18,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.05102040816326531,2.18071840622986e+18,2.1735011662652093e+18,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.05306122448979592,2.7116226401741353e+18,2.719791181813771e+18,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.05510204081632654,3.3441605432955653e+18,3.4545006535940936e+18,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.05714285714285715,4.0929180282237256e+18,4.16743149238994e+18,9.293117115819217e+17,0.9983981756102058
SS_052,silicon_carbide,0.05918367346938776,4.973928377365619e+18,5.045583539212129e+18,9.293117115819217e+17,0.9983981756102058
