FirmID,Firm_Size,Firm_Age,Employees,Assets_Million_NGN,Subsector,Ownership_Type,FDI_Presence,Knowledge_Absorption,Task_Performance,Innovation_Score,FDI_Intensity,FDI_Duration_Years,FDI_Origin_Region,FDI_Type,ROI_Percent,ROA_Percent,Export_Intensity,Market_Share_Percent,Operational_Efficiency,Revenue_Growth_Percent,Profit_Margin_Percent,Skilled_Labor_Ratio,IoT_Usage,R_D_Spend_Percent,Technology_Adoption_Score,Liquidity_Ratio,Debt_to_Equity_Ratio,Training_Investment_Percent,Tax_Incentive_Effectiveness,Regulatory_Stability,Infrastructure_Support,Corruption_Experience,Policy_Effectiveness_Index,Ease_of_Doing_Business,Government_Support_Access,Regulatory_Burden,FDI_Inflow_Lagos_Million_USD,Lagos_GDP_Growth_Percent,Food_Processing_GDP_Contribution_Percent,Power_Supply_Hours_Daily,Logistics_Quality_Index,Corruption_Index,Regulatory_Quality_Index,Ease_of_Doing_Business_Rank,EEG_Disbursement_Million_NGN,Food_Export_Value_Million_USD,Export_Orientation,Certification_ISO,Certification_HACCP,Location_Zone,Years_in_Export,Supply_Chain_Integration,Competition_Intensity
FIRM_139,SME,21,7,39.07467052704708,Meat & Poultry Processing,Joint Venture,1,4.4189867863435515,5.0,3.3376391987533527,0.5051351369747011,4.143784966406359,Europe,Strategic Alliance,18.64820729038933,10.683116680714027,0.5390131651005992,3.954793116492954,3.680175452756033,12.77921326615191,5.515138479504411,0.30653475182793366,0,1.8206197477378718,3.637323882366734,3.0475058214423947,0.4337254991342397,3.9156262162304127,3.1755044065431095,2.923400635644641,1.0,5.675809330277031,3.1097524903677005,3.749513770699172,3.6181050921309725,3.262388613440774,1375.5402734149554,3.980027365563001,3.1204009320789523,16.108068064452205,2.4577591112769035,23.44585004762747,2.434341759164382,134.87890014761163,135.62553557085778,477.54683248993666,1,1,0,Victoria Island,10.44423004485982,1.6369458640120047,4.0015437348722
FIRM_140,SME,5,24,20.376251183447906,Meat & Poultry Processing,Foreign-Owned,0,4.645873624974001,3.6310099127058555,2.1000507379650752,0.4260032531327855,8.143228290865643,Middle East,Merger & Acquisition,-8.66450941157743,6.082039416449653,0.3496116879327497,5.273163296676958,4.936575661877508,10.586084278209306,14.247926322689441,0.7491002827847331,0,5.875389393257314,2.4238114406194233,1.8256059195812762,0.5921852943167196,2.8016647105477244,3.359048704212094,4.857646991500848,3.117390895677819,5.1183213055022785,4.55889184959223,4.302288077150179,2.6220957187025515,3.122111360051351,1033.2999686289002,2.8617021317327165,2.3813383300907356,22.31868685355348,3.0681469623494073,23.857678892116102,2.4372217831837686,128.8730200972093,169.72176143745148,387.13420875875016,0,1,0,Ikeja,3.671119323147874,3.5046257947809005,3.6129659040412982
FIRM_141,SME,16,28,1.172485399335401,Fruit & Vegetable Processing,Foreign-Owned,0,2.548790974095972,4.466372254456861,4.221213120342245,0.09231571374313391,0.7375633156735949,Asia,Greenfield Investment,9.583516675352612,11.09384427691768,0.07446442062826643,11.933316945226036,3.6411109102215957,10.460177274451137,5.956937505591063,0.4791232598730027,0,5.79492802221495,4.712825467280021,2.862769876095728,0.40067961917423267,3.3981189670037484,2.146277127558295,3.1336887964468474,2.9935367524873175,5.182459993321153,2.929717891051052,2.981259203613283,3.7775221098590688,3.604013781935866,979.3767217894169,3.35489319581359,2.5399287383953957,18.942630351948793,3.0603290609675153,25.544424342209254,1.7918967788687667,132.88747382532458,158.89654900007176,601.4546495737275,0,0,1,Other,1.2282551545502427,3.3339979435583933,3.5990424578194933
FIRM_142,SME,25,24,2.055302488084943,Grain & Cereal Processing,Domestic Private,1,3.295798446318197,4.5708090335731,1.5233288720253717,0.4845103114587292,4.3458322076818146,Middle East,Merger & Acquisition,7.039588760775342,8.165697617489815,0.07284894330298328,9.41572026296843,3.832550084886336,17.606646657040937,9.912467754058614,0.23791296756470975,0,2.2564929484106764,3.7042075408607382,1.6742532822869651,0.47917478920953804,0.9600087700937502,4.7263181356611685,3.556435986859881,3.763923627189838,5.537674925463768,2.5942547421215556,3.8240123089171076,1.697698724204758,4.113708309491438,1112.2251035163047,2.7538584041814627,2.759554503940498,16.535408636795257,3.334853238079832,25.060363390806764,2.452515471978172,117.43775702208461,163.51656450632396,509.09009525492667,1,0,0,Ikeja,0.47754187985206253,1.8363965573754675,3.070679147265842
FIRM_143,SME,2,4,3.9557943271461546,Fruit & Vegetable Processing,Domestic Private,1,3.526179593232566,3.5130276473030584,3.364120267076378,0.09376312454418674,3.521129218640965,Middle East,Greenfield Investment,8.51788733350306,-3.715456361501353,0.4326794144140942,14.07083272137274,3.6712890920025285,39.005682185812006,17.729052135820822,0.5589124999631172,0,2.5222579941440313,1.981040893537102,1.774663730980158,0.6139071180192859,4.300346890911447,2.803228668572275,4.510318864677824,3.437779839394194,5.981591625660115,4.553668901614079,2.9838490063725938,4.484002013218008,4.155838642675169,1142.0973551180775,3.0863934615890187,2.8116282160184447,11.793586645605501,2.7263096827891538,22.779668659024487,2.657423072860488,134.6304136612848,124.21395905201481,551.6252489510578,0,0,0,Apapa,0.464417826221003,3.6079466379198584,3.8588071336470455
FIRM_144,SME,16,24,7.584381372986169,Meat & Poultry Processing,Domestic Private,1,3.286468230388543,3.277045344488851,3.089286606850236,0.2697652604526017,0.7778847340567875,Asia,Merger & Acquisition,8.184068070951257,3.61758647813722,0.11027079906474069,10.227601200794826,3.4970151601219315,22.985502806594695,15.49264311107068,0.5610958091798288,0,5.410780352015662,3.395282320535913,1.9738606739275881,0.879860338198583,3.1206085477878465,3.770496566888873,2.9428731881127597,4.264190696967031,1.438386622388557,4.364880060892913,2.5660879249359048,4.315354424852147,3.643314798536272,1065.3368948722875,3.3692496482231644,2.594184609842035,20.65309711214811,3.3276169733445036,25.185668341266148,2.5480283249576843,143.95046088877135,188.46488087846927,437.19419997003513,0,1,0,Ikeja,0.5508470435379988,2.751627271368705,3.247527383579662
FIRM_145,SME,17,11,12.399535602137234,Grain & Cereal Processing,Domestic Private,0,4.934338073064699,4.601772431983147,2.673058796184828,0.1142735718514655,4.890810538759516,Middle East,Joint Venture,19.290498739223477,12.533485954878472,0.1970312997699632,8.59570631314494,4.078584693898659,10.635741923396544,12.389196016444746,0.2387004552119371,0,3.425645290851602,3.7253761597216917,2.555059668005713,1.2240173991776289,4.937303660943208,5.1139459171185155,5.157130793178147,1.3607240488912922,4.374710906938141,2.4274592572432034,5.412708980704126,3.556465973928987,3.1206676046429607,1109.211021212394,3.674602851422248,2.4565216006884176,19.131742523526103,3.0243786792400327,27.44872271866844,1.774343385059413,130.96167593471267,158.88092925368105,462.3396048619237,0,1,0,Victoria Island,0.13993085203467232,5.0,4.109336245514942
FIRM_146,SME,21,31,3.57604051464762,Grain & Cereal Processing,Foreign-Owned,0,3.6791642224717878,3.4279101439298603,2.9258716761404138,0.5536589176194952,1.598550472856222,Europe,Joint Venture,6.9680288575226275,18.55134788492466,0.29232720415314833,9.191920533888934,3.3199019864772863,4.27271702120512,9.362111437238626,0.7835134973801974,1,1.9591097727493345,2.509654340061561,2.2451713340669444,1.5098595009036462,3.363929346887821,5.075223215693562,3.7769365987431893,2.7329357437402955,3.828735434014329,3.005006654544319,3.8580824043027193,1.0,4.915196879634984,1383.3862468122786,3.24908571310186,2.9185093932598467,19.32427390305975,3.2557138520891433,20.974103131324785,1.698907108090924,129.68222505228889,174.95129275054612,451.8229698509293,0,1,0,Lagos Island,6.973087178799788,2.6875749271182188,3.9190071532861466
FIRM_147,SME,5,28,8.906370119476401,Beverage Production,Foreign-Owned,1,2.8557025383597248,3.173955061127218,4.955246999025864,0.1650016910689221,3.345535548474945,Middle East,Strategic Alliance,10.645945958569376,-2.5632195460695897,0.01485892654569072,14.141334448079379,3.2796533040912164,5.5911809839760975,11.914482281055442,0.5264179791767454,0,5.9875969909061135,3.82690422321075,2.913833062603987,0.6585764713810702,4.253502124698462,2.4820093008032815,1.8394448862152362,3.936581084844661,5.322847749484338,5.144670176817495,2.272824424599964,4.900726223253983,4.6282290473449486,1251.3004872958898,1.211080257223811,3.3218453411556066,19.45185440121054,3.7576626970003906,23.125340810918626,2.2395677048080778,128.69354488980144,138.3555026148291,422.6470361206368,1,1,0,Lagos Island,2.3346007709597556,2.808326001021986,4.001377430573005
FIRM_148,SME,4,15,3.4716051548393763,Beverage Production,Foreign-Owned,1,3.977153871648537,3.321228348740632,4.388494745988215,0.3134874985504208,0.4292729095505401,Asia,Joint Venture,3.264363557119802,6.777650197478056,0.1492914162119591,11.84419385501392,4.1088816312456125,-7.073551535325397,13.44491976362527,0.5358774333078586,0,1.6561064325225061,4.744740498406932,1.6912047907732424,1.443288087204837,4.098932342578578,4.572652295917125,2.928996517601173,2.4330014695887927,4.291685648856879,4.752844270094341,1.9480799621534215,3.968220489534696,4.6613386485227455,1096.871849370299,3.1384409933603514,2.8163996255213837,15.883655725106516,2.7507106348285073,22.973289585607187,2.542450191064923,133.77798105785834,179.46872455144353,487.88044595132055,0,0,0,Apapa,3.611512567569167,2.412701398171069,4.972590957783158
FIRM_149,SME,19,19,4.00876092378978,Dairy Products,Joint Venture,1,3.716779631076954,3.4250706631022116,3.734582624356701,0.716539822095023,3.0770808575299577,Other Africa,Merger & Acquisition,26.045555719541966,14.588723003968559,0.24473376510436803,0.45821443675992346,3.4014349800625965,15.974522510638597,5.066988183922557,0.5120692487014368,0,6.9173274810871,2.8845047515603763,1.2245462620523184,1.4972404266541135,2.05457518160721,5.568592778769907,5.500641084961343,5.034321016841125,4.883447778606634,2.702628484198822,2.5668214735897656,3.3701541490587497,6.456912341267653,1114.430383543943,4.376320609856122,2.7124863387456633,17.39450368812947,2.8683238095272,24.15983329708347,2.1678503953550625,129.47947067588345,137.34173142937647,405.81743396993403,1,1,0,Victoria Island,5.282675607265588,4.350088868937775,3.773597435164086
FIRM_150,SME,17,14,1.810021824883599,Bakery & Confectionery,Joint Venture,0,3.7433543356427372,4.399631973237974,4.620261124673144,0.16345310671917623,1.8297568147735686,Middle East,Merger & Acquisition,17.833780635251415,17.269172782519007,0.16778179109592375,8.058681472421888,3.780089216845108,-4.17907229990011,14.256686219619198,0.5664390677867721,0,4.360021430388707,3.7427509566959554,2.9860821851060058,1.249657972672522,1.6682478135494525,3.4357885077721635,2.581896732628902,2.461008420451334,5.737357384042759,1.9111106450882147,2.5733119502908357,3.1651335770672473,4.6791614588937644,1173.6687647477295,3.132102562824498,2.68094817609824,16.16579491901609,2.655273564398123,20.352249659357184,2.0295066503533983,134.2377920719681,123.2473126442676,484.9125468452763,0,0,0,Ikeja,4.704038790440627,2.8645017849817225,4.3297089019973996
FIRM_151,SME,17,24,2.9351740524481778,Beverage Production,Joint Venture,0,4.946300927039353,4.160529871293331,2.6439325603502635,0.40624405116702333,8.640578305722409,North America,Joint Venture,-4.804222761232102,9.479318630543892,0.0818221964805395,10.356242332043816,3.495203128141884,3.530548255408841,4.491529737214596,0.358579851664253,1,1.292754529094755,3.5668788791937573,3.0897934679241663,1.836150378657808,2.437221125441795,4.816287993602195,4.962300733408904,3.700660725071322,4.136715467344024,4.168517915860871,3.775836333625605,2.702265004502716,4.096676450491451,1185.1171584152958,4.3987854721013715,2.4709829048068475,23.000257934975874,3.4169238550663827,26.722174551250262,2.0729433000226454,139.61224033437807,203.15527270675858,425.0954347688702,1,0,1,Apapa,6.426648825076363,2.5475772616110532,5.0
FIRM_152,SME,17,34,1.9123166147022903,Fruit & Vegetable Processing,State-Owned,1,3.7806281406038473,4.300960771330524,2.931832260462667,0.3354173289328176,0.2933321887280849,Europe,Strategic Alliance,9.28806630615114,7.903305849473584,0.4368073546777184,11.25560732874341,3.6930692210640115,16.044184434823993,12.862259675061383,0.3723448087849045,0,5.705542501482383,4.174631999849905,1.336804375149296,0.4886911836670781,2.602586049839767,2.8280644730465534,3.9581754677029437,3.353060248847087,5.19909723998344,3.60393200476127,4.182668066626591,2.9521880087238417,4.3836134083367115,1185.9627487565172,3.1038426045864362,2.598404574552797,16.899518827253402,3.841861109160736,24.093583524666318,2.4061476599824747,135.20519480274137,78.82003435975291,469.9513887530039,0,0,0,Other,10.256980417988817,3.8362595089284883,4.714631948506533
FIRM_153,SME,9,15,2.784662683526294,Beverage Production,Domestic Private,1,3.2570707809008033,4.094965867768658,4.822401222929691,0.014499232836583787,2.711644018475361,Europe,Joint Venture,20.997655262443,19.318264499341158,0.4878885931007909,3.275817577777657,3.296026528920026,5.152096354441688,4.465547977251795,0.5068034538776798,0,4.393722796809053,3.312926476300686,2.605087300964312,0.6011064779241131,1.5803811587148975,4.6627883438843885,3.576789607752152,2.0794467770057476,6.50921060547647,4.081741896727071,4.181384219800741,4.399981700763681,4.608701143297543,1376.049532609997,1.9424148633603104,3.140833324109099,15.523039234800247,3.093666040821507,24.596266794418447,2.003517726086225,130.12666855660726,239.69668031121176,523.0816053815619,1,0,0,Surulere,1.7344807630871806,1.9576823581281335,4.6072187889183915
FIRM_154,SME,16,30,21.192382405420172,Dairy Products,Domestic Private,1,1.9357788589519191,3.3843118864273527,4.491537460861224,0.6342064908582503,3.0664278999475174,North America,Greenfield Investment,27.64851454900064,16.77655623599141,0.1544873856862349,13.020942581325148,3.3156467483505443,2.092544113648964,19.813981216853072,0.6840115128581479,0,2.7354317884610713,2.5466266989105044,2.069875602908079,1.0287302014621242,4.525690430079373,4.357525633595589,7.0,3.5846873932962056,5.714777005858738,4.534661943843938,2.6998656154142506,2.728256144244273,5.1773726830325,1239.407680858413,2.853636123148193,2.1787449976201625,23.27505631318283,2.155967502088452,24.364632760467394,2.2442863970199878,125.42262248794466,171.0522059755097,443.3493218251311,0,1,0,Other,9.00739264704642,3.762599491624053,3.58531824913565
FIRM_155,SME,17,19,2.859369400452269,Grain & Cereal Processing,Domestic Private,0,3.3676807854851907,4.287971999135791,3.1857629385750093,0.055236725051679786,6.455031385964184,North America,Greenfield Investment,21.40762107998854,17.15171038845609,0.464651696763782,14.34206289290994,3.2081607269138295,-6.369768233267717,13.816708124685194,0.22991874589650732,1,3.6690453516789114,4.123345797579765,3.0259600069473884,0.5154116498982061,2.941465380352907,4.9933763469905434,2.1305188841914493,1.6632949831622896,3.0556449076520242,2.943730582603978,4.704756857500218,3.0434072143646635,4.450807530473095,1245.291535319843,2.7532530516664115,2.8210309970941903,22.839884940011814,2.446756021805303,22.966934996080223,2.0608910696056166,128.9589057732154,140.5557330484978,489.01118922536136,0,0,0,Victoria Island,3.854355197804324,4.803259744940772,3.9607501388974575
FIRM_156,SME,9,17,102.75855033336045,Dairy Products,Foreign-Owned,1,4.544775933861751,4.627717678623712,2.8238621659993006,0.3794040167815629,4.269956097824136,Middle East,Greenfield Investment,14.220863064092038,9.191615985055527,0.23133213864078828,3.62705805708856,4.205998065916871,22.463920787657734,2.2198736060702284,0.5620425273321477,0,2.7375330769062405,2.594191527423885,3.2111534746519004,1.2627034443309486,4.902999764691063,4.918975304266446,2.8378263135132817,2.8789442825155573,4.479078628596288,3.4678544734141012,5.073413178163744,3.234128740801111,2.362787009432635,1485.3570707400177,3.0163735501321423,2.8083864000578065,18.94549716855043,3.2638359592573902,25.39730901113315,1.8334986042988635,130.19656717159867,159.78227540524017,424.5547958003814,1,1,0,Apapa,0.2198683058116299,3.7099470495515803,2.8772065955790405
FIRM_157,SME,29,23,12.101360700668936,Grain & Cereal Processing,Joint Venture,0,3.4270647043550504,4.209152251283516,4.913758687534147,0.44854263595115995,5.501253208091015,North America,Joint Venture,-0.7027858861247587,18.68216542610207,0.3040114745124017,13.250970317006962,3.803130900550798,-1.9986623854345478,9.995366868849235,0.6840668855037885,1,2.4726937680708803,4.847089102314356,3.157308663633673,0.9772807932360215,4.145080001208185,2.5758196685386174,3.76954091032157,3.542383816293427,5.191397968804695,3.000941476294201,3.2880439595767874,3.2697435604139202,4.01957706442585,1575.3302863784136,2.251745246078194,2.8355198000468933,17.480526693010884,2.3422574534132177,24.010460038687153,1.8099926652957925,124.40700319769066,171.06994371688555,390.9333009633965,0,0,1,Lagos Island,3.4350663596941238,3.7741084846339326,4.14924008067509
FIRM_158,SME,18,14,8.889191706110902,Grain & Cereal Processing,Domestic Private,0,1.7079600811843973,4.114759134638095,2.0519077041469638,0.5027411652916697,7.504022719200143,Other Africa,Joint Venture,21.063870306880517,0.3295876028177318,0.5136006449358916,1.5449835614898213,4.2511304942761985,0.9694900766246102,7.392889779576821,0.29415036322233634,0,1.7270631563278414,3.8486154792121336,2.98756976890696,0.7838128507110613,3.000671871763757,4.3638638888930315,6.940474209665108,1.5017265352973002,5.408062241844123,3.0367649670195096,2.361515043453571,2.596844508905739,4.501642492899799,953.8057427604002,3.192942826477477,3.0182253125270555,16.481801860929295,2.5597869473788246,19.830670129250155,2.2575927942569893,136.43467608916342,140.02649465212943,533.0864565153008,0,0,1,Apapa,3.4819417711389855,3.9830541952167358,3.992122124329689
FIRM_159,SME,5,19,3.13190742474199,Bakery & Confectionery,Joint Venture,1,3.101310086246043,3.263061845400526,3.560217066092051,0.5509053034463005,9.909867500789174,Asia,Joint Venture,13.71309862928435,18.78738054995408,0.4499722090814447,0.9300318581171533,4.315231938726377,-13.500753038006337,6.801365351093179,0.2090135251883398,1,3.220753498531069,2.920885810707708,1.8188201261069747,0.5889826821299833,4.761681251649616,5.943496373128646,3.7725684701699995,4.372902297288731,4.522416057884029,4.464759193324429,3.7203390174500943,3.1787407229580835,5.934621722216813,884.2183775208764,2.93739212746653,2.818348379070692,17.824103695184498,2.545756940321597,23.783672729621273,1.2883789102514722,133.84543144744958,211.05728682528613,487.38545755235396,1,0,0,Surulere,7.088934695700951,4.7387372258079665,3.8163695876093264
FIRM_160,SME,20,13,14.884343361834452,Beverage Production,Domestic Private,1,4.294150831130234,3.9482719552821344,4.118888574279291,0.20261790681817207,1.8834808803283205,North America,Greenfield Investment,17.528691330101083,11.600807079348662,0.48307011078970663,2.0254346215309655,3.4240514037185963,7.7616674263051975,10.735517632342091,0.38762797708487484,1,2.382404047370531,4.286921290005006,3.067346180207128,0.8700750051919575,2.7719366679288817,1.5776294138610845,4.156528820122087,3.8645245359132456,4.0962322199115135,4.0440685813444155,6.192091497675801,3.8463081296715007,3.635514789458975,1130.1187770755228,4.2302894859028735,2.663812170303695,14.501153667162468,2.769139823848431,23.444855382880863,2.243778820148417,125.75704352861855,194.26693458450012,443.27897121075506,0,0,0,Victoria Island,1.4001015075972882,4.288904564017194,4.519036351770001
FIRM_161,SME,7,44,4.155206697505842,Fruit & Vegetable Processing,Joint Venture,1,3.9366537396496124,3.225831069385909,5.0,0.0079830213267595,3.861197674587034,North America,Strategic Alliance,13.629733237539272,12.773605147486888,0.08210709995181409,0.9603420840588363,4.228950990633138,4.000461363661289,5.360031251657508,0.552886224037759,0,5.625758652904378,3.392648772775291,2.4270004945844734,1.3335308964149815,4.4919793063340165,5.360311336634479,3.3634138505373734,4.244801086804214,4.874539228333865,2.337058229889263,2.3300429185493368,2.2237540202584443,2.701213053317308,1356.6257145789295,2.2318103024706604,2.6030131725433647,19.93346776329639,2.902684067741172,25.393483373776853,2.0488140126887426,122.10392306335203,231.80480383985923,484.82043289493714,0,0,0,Apapa,2.6377905873882748,3.5957027500457217,2.9545576243029226
FIRM_162,SME,21,25,8.347898367311709,Fruit & Vegetable Processing,Domestic Private,0,2.8280952827914114,3.783180499343577,3.9447901908658984,0.5787549298839296,9.16628591119818,Other Africa,Merger & Acquisition,4.068890052339465,6.3284840515351375,0.04183165550023769,12.69068233362106,3.6915275668399405,10.182295003620958,13.80732882492218,0.28296990404284866,0,5.629075558724797,3.2228755512047815,1.3213402141138089,1.2788348585119997,2.1116515153811246,6.122046119554906,4.266217152130475,3.5034567065960744,3.604426825715561,4.625103641916512,2.968604036439804,3.1847581975334496,4.570814927216797,1275.197279997486,3.3965349493077186,3.189503128944469,24.610011856371816,2.0442274224773547,29.402826177979406,2.3838249389748634,134.58925955317682,113.35676141110171,399.18025111763444,0,0,0,Other,0.036787284639960505,4.013502260572402,4.944403995812243
FIRM_163,SME,24,18,95.59156063354024,Meat & Poultry Processing,Domestic Private,0,3.0477721788807344,2.6518133525422787,4.032274187711969,0.4285252794780629,22.758683126428632,Europe,Joint Venture,18.274306054848065,1.1158419113510956,0.5360428374527922,0.979847152428252,3.604795896712449,-6.095580123490883,13.52327043499671,0.45567342258349136,0,4.263801819167288,2.8553044991217877,2.2509593547659725,0.5781608003573975,2.2038907253184234,2.4184373754182382,3.4440373713725996,1.8890429861915137,6.00970769264897,3.5499299254218,3.668920872357162,5.91027946925743,5.452860613659584,1410.8199405423763,3.528822498093954,3.112315593266741,20.25047951493945,2.189024501235592,24.755370556799996,2.280439259406043,122.78328545180169,156.45915261059403,472.11197717555376,1,1,0,Ikeja,1.2107392493569162,2.4026585670814007,4.431235281558198
FIRM_164,SME,8,27,6.71228950225654,Grain & Cereal Processing,Foreign-Owned,0,3.1714330727180666,2.6572091179055346,3.0875546698666856,0.668894162565799,11.014572669368903,Europe,Strategic Alliance,16.621733977178188,12.646224886750385,0.2327005617426566,4.147796451318467,4.451420257996466,16.810169522421624,11.757123874709928,0.5313928984245668,0,6.334583956027408,1.8974568003745298,3.3669632091689845,0.5123636782590768,2.38158807336919,3.395161114623026,4.703919385763232,3.499898007322533,6.855549071342985,4.671165406827922,4.249996829419126,3.317912357733834,4.067234764457365,1121.5272308615772,3.819984711206092,3.663291255883387,13.587054886257608,2.1985707401670918,28.239597095578812,2.1133862777401946,131.4196624852704,108.38962848501029,460.85024991126903,0,0,0,Other,0.19279559918791073,3.89866423167259,3.750556214243618
FIRM_165,SME,22,23,23.31911303608295,Fruit & Vegetable Processing,Domestic Private,1,2.969828982509656,3.666266617037079,4.375501526337994,0.6571106903205555,2.3218358210038934,Middle East,Merger & Acquisition,12.578494216249448,15.308367297548383,0.1727278068418085,1.6459695186842602,4.03226107768926,-14.070526634153396,9.902477357295677,0.5593298568543903,0,6.810047892545361,3.883514056293462,3.242076504391771,0.3453504964350833,2.9598154067446076,4.821291986340638,4.806443524431143,4.372335917109194,5.234163365295136,2.885261954053762,1.217304007775287,2.1904500416794273,7.0,808.6586335643997,2.9091296985452573,2.71570347139522,19.82040306387207,2.2463889456344286,22.627547140377054,1.779790617522217,128.95240265611264,117.25582985098157,482.5272074220205,1,0,0,Victoria Island,2.2136365033244476,2.2949996259346275,3.6958892885278245
FIRM_166,SME,18,22,3.657659912914154,Bakery & Confectionery,Domestic Private,1,1.8762609058083342,3.416092229721107,3.645584582296182,0.6746609342303066,1.085599383242565,Other Africa,Merger & Acquisition,20.334127345614704,16.21615430891259,0.4348177525570947,4.501788341075097,3.488545446961764,6.89387000021113,13.29909142972491,0.36464703260022513,0,4.848248430757049,2.0974985905459143,1.4352078462933668,0.3211235094496848,2.990706215894708,3.1366498610236313,3.4956632883233407,1.8335676947472292,4.5443175911179745,2.9743119813023693,5.1670652331602085,2.0383646375192965,6.862247872588603,926.6436537443949,3.3766407956740294,2.60853609780861,18.7781542545235,2.806402749387179,22.755752330341362,1.7960292913247087,134.9998873395703,140.2119759819636,532.0865434769362,1,1,1,Apapa,5.102154901664852,2.8696798232315364,4.136427850674016
FIRM_167,SME,21,31,7.134994709929153,Grain & Cereal Processing,Domestic Private,0,4.110872880495885,3.8747510354319212,2.1703819136241975,0.38807572798363216,3.3607707946998784,Asia,Merger & Acquisition,4.553065481603532,15.568671574947519,0.501849357947914,1.4493360672537154,3.9932759893159893,9.385859397675004,13.95692753038992,0.44001778159177485,0,5.142013720725753,2.765364534518897,2.9114913771430513,1.7956777407234648,2.733795147546879,5.837495020374435,2.3368759504751164,1.944843576776877,5.834991099905011,4.151712298106668,5.150750338417705,1.7552464063575004,4.420280013996191,1312.9468117317203,3.482622500357026,2.93595006889015,19.785179213211904,2.8778312235067722,23.50713217588645,1.9065104841436549,135.05782609853762,140.75464498029842,522.4123007684955,1,0,0,Other,0.6936885599521372,1.0,4.864595862444645
FIRM_168,SME,30,32,43.41481036902991,Bakery & Confectionery,Joint Venture,0,4.505647965351274,3.7056619946194167,4.313641368143797,0.26690271666949256,6.7670346863203505,Asia,Strategic Alliance,12.859985944390829,14.208970170320745,0.5174937731389805,10.05324843607091,2.9405724086982463,8.693288080473021,12.274588683708405,0.6670035374405353,0,2.6216443233977387,3.7462756430802218,3.05332359170394,0.37665105520916287,1.8770043811242536,5.470675518907285,3.9216408011334565,3.1554818596684466,5.649122146794541,2.803539911830325,3.0902476310511267,5.515251530173933,4.705384472516542,1412.3507211116437,1.881308959604522,2.9287049475589164,14.721725021706687,3.2052736926109184,24.850384280740183,2.3605782737664045,126.8936208998084,161.09711100643017,380.5580386807293,0,0,0,Apapa,2.248778305576028,3.561286693430716,3.8711254030830076
FIRM_169,SME,13,19,3.947304505158374,Fruit & Vegetable Processing,Foreign-Owned,1,2.2852408448282078,3.8211335510471085,4.736905686026459,0.633246562073096,3.3919733866756934,Other Africa,Strategic Alliance,15.697792819935389,6.45728138284224,0.18959828467513642,2.0865695635043697,3.84838778868377,9.893058453923212,3.4406298840988114,0.7647288164724113,0,7.211519005291398,2.9994588788035883,1.824192832944559,1.5430758867845187,4.672429091558739,2.538044112548258,5.622758272947516,2.9801386509547427,4.496905179284033,3.6251188292582337,6.847941951998715,4.710429106631249,6.005604621629508,818.640630379578,2.937839526835628,2.990906523664835,18.013429369911798,3.021971771766327,22.718794703886232,2.630611536946513,135.43983225815975,146.68025648729184,350.2376708471174,1,0,0,Other,0.6845008292535385,2.620515190002483,3.9008216313854582
FIRM_170,SME,8,19,45.26112779329598,Fruit & Vegetable Processing,Domestic Private,0,4.495082346069052,4.226025209649718,4.323028543939047,0.361035290423404,3.300311490037453,Asia,Greenfield Investment,0.7635465482329253,16.604856435120197,0.5113274347210044,12.792504294999429,2.80024506948509,17.464060211130402,6.0580694306549665,0.7171281986709543,0,0.6815453331689737,3.525721496632759,2.284699712704512,1.7823746636164268,3.148637438071644,3.3083302800827847,2.7253412280870277,3.4773706315337276,4.747372073715271,2.6899265376407255,5.073246459510951,1.7234874123485213,4.401181800156857,1482.1315066616082,3.1738679489064086,3.0541392632069093,21.532395603981353,2.5670970481019824,20.776307133129496,2.1989673491654025,129.55267039338247,173.9992368753053,462.2854968723617,0,0,1,Victoria Island,0.385848082591483,4.200030693684017,3.8126829343381097
FIRM_171,SME,7,22,14.995526682450619,Meat & Poultry Processing,Foreign-Owned,0,3.417581438882227,3.4757117310374173,3.629995133099222,0.1467537571227476,9.107911543049326,Europe,Strategic Alliance,14.064488147003658,5.786265915148029,0.02456036662460723,12.27614665582695,3.10936022447909,23.896384459676607,8.659695392539438,0.5385701010400592,0,3.1145185208213424,2.4290437488402774,2.835272265366471,0.46669834255617787,2.334826472862177,5.123804186202026,4.234091957511291,3.0916228760144744,4.129512226959093,3.50863026692835,5.009339919585849,3.677818182639712,3.6155026310211307,1292.926502359921,3.267662576093965,2.988002083631002,13.72000843796258,2.891971311368314,24.04611037695966,1.9232343183877345,131.0948196908293,159.56715125259646,458.4669023028101,1,0,0,Lagos Island,2.146158687201952,3.5511733495448627,5.0
