respondent_id,sector,location,firm_size,firm_age_years,owner_age,owner_gender,owner_education,employee_count,annual_revenue_tzs,export_activity,formal_registration,barrier_rigid_hierarchy,barrier_centralized_decision,barrier_departmental_silos,barrier_risk_aversion,barrier_nih_syndrome,barrier_resistance_external,barrier_financial_constraints,barrier_human_capital,barrier_tech_infrastructure,barrier_limited_awareness,barrier_knowledge_gaps,barrier_trust_deficit,barrier_weak_networks,barrier_poor_collaboration,dl_technical,dl_informational,dl_communicative,dl_strategic,uses_computer,uses_internet_daily,uses_cloud_services,uses_social_media_business,uses_digital_payments,uses_erp_software,dl_composite,oi_adoption_score,oi_customer_collab,oi_supplier_collab,oi_competitor_collab,oi_university_collab,oi_consultant_use,oi_joint_rd,oi_licensing_in,oi_licensing_out,oi_crowdsourcing,new_products_last_year,process_improvements,revenue_from_innovation_pct,oi_breadth,oi_depth
SME_0100,Retail/Wholesale,Dar es Salaam,Medium (50-99 employees),23,50,Female,Diploma,81,82953139.0847479,No,Yes,5.735401596591148,4.630538169843864,4.485481382762205,7.0,3.5915808357392933,2.9629729952678754,6.705230698318746,4.821356938705897,5.349938719483118,4.162612346242664,5.014219845155737,6.998538112096342,6.162554150341744,6.12089056545307,3.2616578999022763,2.1119305310364282,2.9089979183492525,4.085582234361679,0,0,0,1,1,0,3.092042145912409,5.131393703686231,1,1,0,1,0,0,1,0,1,2,1,9.566973479953408,3,2
SME_0101,ICT/Business Services,Dar es Salaam,Small (5-49 employees),9,31,Male,University,43,172259136.98105183,No,Yes,2.8005275330488253,3.5337308897918436,1.0,4.390619178917246,6.04804382366279,5.168641167323208,5.600638063343088,5.077699716281947,4.542225903167053,4.945710658882141,5.742466107428677,3.3841132125895275,5.159577225404817,5.812165332241067,6.954350966855075,7.0,7.0,5.605813348588155,1,1,1,1,1,0,6.640041078860808,7.0,1,1,1,1,1,1,0,1,1,4,1,24.277771791442262,5,3
SME_0102,Retail/Wholesale,Dar es Salaam,Medium (50-99 employees),18,37,Female,Diploma,50,17997706.03090876,Yes,Yes,4.401879653243957,5.970770673332642,7.0,5.4956572070131084,5.771968460006389,4.188137207972469,6.163126046341845,5.960271624982304,5.914326574297152,3.8763656163493723,5.526997948457996,6.862195938717637,5.738362917417433,6.250583345793393,2.1898844468455283,2.0938875939106927,2.7114570043399624,1.3121382965093769,1,0,0,0,1,0,2.07684183540139,4.932050851305477,1,0,0,1,1,0,0,1,1,3,1,19.909955337122554,3,2
SME_0103,Retail/Wholesale,Dar es Salaam,Medium (50-99 employees),5,49,Male,Secondary,95,26988090.439329308,No,No,4.715585635984847,6.1248902633660816,5.063048189681484,4.749089270312768,5.78222520575865,4.0091336702156575,5.480407752603687,5.789328307292374,6.126968700718137,3.7729210419074453,6.5593843483011645,6.0720062783004725,4.454325877266939,3.1011397646160717,2.099851118615071,3.9955630546893506,3.7265279102216087,3.135054351912171,0,1,0,1,1,0,3.2392491088595503,4.983573036437067,1,1,1,0,1,0,0,1,0,1,1,19.96754857295693,4,1
SME_0104,ICT/Business Services,Dar es Salaam,Small (5-49 employees),6,37,Male,Diploma,14,280709829.9574288,No,Yes,4.326114505102282,4.309461914752724,4.3470825941689295,4.836883338844434,2.4910517671059886,4.172818367868725,5.524942800038518,5.733661024774058,4.531980357927845,6.714409608047079,2.7971953942830674,6.311167497802624,4.530817234946274,5.717460334046622,5.9518312847261186,5.552820625570332,5.234225168544643,4.610888202278209,0,0,0,1,1,0,5.337441320279826,7.0,1,1,1,1,1,1,1,1,0,5,2,27.82780185216089,5,3
SME_0105,Agriculture/Agribusiness,Mwanza,Medium (50-99 employees),22,36,Male,Primary,99,177919318.14305088,No,No,5.29576178087048,6.753511089628017,4.396429446081346,4.801379574822188,7.0,5.1751712895296444,6.349402626261789,7.0,4.8648492336961215,6.114589077167109,4.951115767890821,5.567830644355628,5.586734758461147,3.349711580118983,2.3741520830871083,1.1690911976491078,3.131362441125499,1.4818414983820711,0,1,0,1,1,0,2.0391118050609465,4.122191180352616,1,1,1,0,0,0,0,0,0,6,0,10.940631307339553,3,0
SME_0106,Retail/Wholesale,Arusha,Medium (50-99 employees),9,28,Female,Secondary,60,173424095.1194055,No,Yes,4.065395548615478,6.786180181654453,5.852048545160234,5.637360422672765,5.691748150215472,4.776333243799896,7.0,5.3996474222058355,6.055026301348333,6.575236172970478,4.544891366669503,7.0,3.4634463083079474,7.0,3.980586412116473,4.3474404497097705,4.676748006270652,3.125352054318372,0,1,0,1,1,0,4.032531730603817,4.841030628028816,1,1,1,1,1,0,0,0,0,3,0,9.800208284481904,5,0
SME_0107,Agriculture/Agribusiness,Mwanza,Medium (50-99 employees),9,30,Male,Diploma,64,187002002.7806081,No,Yes,4.252789299257631,4.73303137739219,1.9429867774621745,4.945205282622307,3.8522321627677396,4.13158902008918,5.776420130790008,6.2577916144729056,5.728363686540688,5.269211984081337,3.8949286722698817,4.31924591039727,7.0,3.8442386548077794,4.588134504662411,2.0251198760205638,3.8304226946443913,1.856074452926243,1,0,0,0,1,0,3.074937882063402,5.557574113857282,0,0,0,0,1,1,1,0,0,3,0,14.413262495457632,1,2
SME_0108,Retail/Wholesale,Mwanza,Small (5-49 employees),5,49,Male,Primary,49,21688234.98545466,No,Yes,6.987449902468755,5.032632681231046,4.702974316986555,6.77036516022993,6.926270906326388,4.978106183693003,5.700581251830615,5.544079551477786,6.17175328105533,6.269564424243707,5.404652844893567,6.1188862980231535,7.0,5.59570249594422,2.3558828300459904,1.026028339777664,2.8822978177689103,1.5296286008642088,1,0,0,0,1,0,1.9484593971141932,4.509597686889856,0,1,0,0,0,0,0,0,0,1,3,9.231494443429485,1,0
SME_0109,Retail/Wholesale,Arusha,Small (5-49 employees),13,36,Male,Secondary,45,109039459.31427883,No,No,5.573983427205734,3.829198092400925,1.4800508221222177,6.288375729230169,5.486210922462954,4.733739057593784,6.36917718376771,5.739596270803092,7.0,5.503333041910774,4.778384386422816,6.690166238959289,5.239442710064557,5.984497688773999,1.8881758854458648,3.3821832557502143,2.795635276666919,2.169541545814522,0,1,1,1,1,0,2.55888399091938,4.777335286867789,0,1,0,1,1,1,1,0,1,1,4,19.804818133672345,3,3
SME_0110,Manufacturing,Arusha,Small (5-49 employees),5,45,Female,Secondary,35,175650270.27159408,Yes,Yes,4.42710715256864,4.58519042595282,4.809418699241405,5.712828643543685,5.9757924424402,4.804489671359283,4.397276194606642,5.167226116411611,6.673200313858197,4.843148704908272,5.128978257233998,6.4863765059059375,4.445632127289293,3.09435581628423,4.509665926394194,3.135684158521736,4.206243757739846,4.597397293221623,1,1,0,1,0,0,4.11224778396935,6.104026025564589,1,1,1,0,0,1,0,1,1,2,1,27.758490347945028,3,3
SME_0111,ICT/Business Services,Dar es Salaam,Medium (50-99 employees),7,46,Male,University,89,87844201.0105931,No,Yes,4.307242656569406,4.267408653626389,2.94387978432077,5.02462154410131,5.489806776696141,4.589782582275403,6.076282965417613,6.913407698515423,4.922833252286679,5.034018361573604,4.339865301140953,4.153640280113027,4.098110815898676,3.9776138570218045,7.0,5.910920680874205,7.0,6.385513329639599,1,1,1,1,0,1,6.574108502628452,7.0,1,1,1,1,1,1,1,1,1,2,4,21.265203921352235,5,4
SME_0112,ICT/Business Services,Dar es Salaam,Medium (50-99 employees),9,25,Female,Secondary,64,203842474.71740875,Yes,No,5.2313709570565505,7.0,3.5691435328414074,5.0833746943845375,5.124252384266502,5.335378733580721,6.187195730759306,6.684095793948117,2.9309687224112704,2.1356841557651927,4.6545340107888356,6.397300187543708,3.2212223620732843,1.0,4.627433345089496,6.514354175525665,5.4273824880811,6.020630804307163,1,1,0,1,1,0,5.647450203250856,7.0,1,0,0,1,1,1,1,1,1,1,5,16.03565647310651,3,4
SME_0113,ICT/Business Services,Dar es Salaam,Small (5-49 employees),1,33,Female,Diploma,22,368857402.0711832,No,No,5.185415287463051,5.068022946072985,2.7827290711607415,4.21446039927907,3.736307536438391,4.721588849221334,5.2363162514352934,5.594063918975519,2.1599106708051696,3.671777761846641,3.6613406429978452,4.743659321627508,4.154342689811834,5.637196913864496,5.718329802036895,7.0,6.080570803463979,7.0,0,1,1,1,1,1,6.449725151375218,7.0,1,0,0,1,1,1,1,1,1,3,7,22.36879852731977,3,4
SME_0114,ICT/Business Services,Dar es Salaam,Medium (50-99 employees),7,39,Male,University,96,419680826.3333484,No,Yes,2.2687958740079313,4.850040623963827,4.925837350175217,7.0,4.32188083468783,4.956904464787768,4.176523486693871,2.708043795686976,6.22925181335987,4.693327647622316,6.1963639587782655,3.626597111030251,5.423882567434503,7.0,7.0,7.0,5.931900396822211,7.0,1,1,0,1,1,0,6.732975099205553,7.0,1,0,0,0,1,0,1,0,0,3,3,22.746817767411898,2,1
SME_0115,Retail/Wholesale,Dar es Salaam,Medium (50-99 employees),17,52,Male,University,60,172299857.14769754,Yes,Yes,5.403646730028719,5.504239656150154,4.611122905071655,4.029118542874088,6.9266875228524185,4.328056596214427,6.454034930744715,3.9369656934287462,4.4025943690414415,6.822104879066683,4.9179674821463735,6.853275476042545,5.106123209129779,2.605532895154785,5.162222068158756,3.8915508876245926,4.798409416243542,2.9871635269484775,0,1,1,1,0,0,4.209836474743842,5.2667424862211965,0,1,1,1,1,0,1,0,0,2,1,15.408573214012803,4,1
SME_0116,ICT/Business Services,Dar es Salaam,Medium (50-99 employees),8,41,Female,University,65,474627164.0754195,No,Yes,5.570481119678065,4.151118450468831,5.108295457572157,5.225210867540082,3.048258126468556,4.780724241907626,7.0,5.592986458514459,5.23673047169399,5.990412082348278,5.131735311723422,5.209534230262794,3.490049793409077,4.904002433526477,7.0,6.140366565702318,6.007814197961033,7.0,1,1,0,1,1,1,6.537045190915838,6.653756319502076,1,1,1,1,1,1,0,1,0,5,4,16.557391126880326,5,2
SME_0117,Retail/Wholesale,Dar es Salaam,Small (5-49 employees),6,40,Male,Diploma,16,50489893.76476582,No,Yes,5.942532099700334,4.080331632689973,6.251844567621032,5.308293975854874,4.0346765861537515,5.897395284612269,5.641885187835557,6.059514887486108,5.179065504515609,4.828208627764116,5.642916224767721,5.490897057590006,2.605361863457914,3.342383137877291,3.7822780517234653,1.0,2.9904083378448463,1.6580581808386883,0,1,1,1,0,0,2.35768614260175,4.832641673202773,1,0,0,1,0,1,0,0,1,4,2,8.94932087814215,2,2
SME_0118,Manufacturing,Dar es Salaam,Small (5-49 employees),8,37,Male,Secondary,11,170508813.34220865,Yes,Yes,6.115291981748978,5.1546497522082975,4.019149306397152,4.341425984742526,4.1043164144689825,2.876021496041857,5.95884735316862,5.001562419418953,4.736753319916153,5.118251889798456,5.800367693938012,7.0,3.4857398965241435,6.607195356290679,3.247924205437151,4.770221175571063,3.9282764824082266,2.6733862193387874,1,1,0,1,0,0,3.654952020688807,5.251977036908491,0,1,1,0,1,0,0,0,1,3,1,20.0108445032593,3,1
SME_0119,Agriculture/Agribusiness,Arusha,Medium (50-99 employees),14,43,Male,Secondary,97,125388225.16990753,Yes,Yes,6.367721873218087,4.6429979866856295,5.16420674096184,5.442366750662385,5.8228262965024875,6.960044114745005,6.695045609368181,6.308608373233442,5.526659748049894,3.619132002090798,5.370684968405552,6.906608154863916,3.6673985720924227,3.9283838213702964,4.588304316208235,3.117894983816921,2.9534038054325746,1.3580896438881906,1,0,1,0,0,0,3.00442318733648,4.797973312823012,0,0,1,1,0,1,1,0,0,3,5,13.005826442786447,2,2
SME_0120,Retail/Wholesale,Mwanza,Small (5-49 employees),13,25,Male,University,34,98273733.36080393,No,Yes,5.0515212834808825,4.116879736668011,3.569719518750224,5.176401418271824,3.6612591149718217,3.9284659691619948,6.633085125108578,4.192630217769036,3.9423406520556785,4.343970024559328,6.1051510527608315,5.203078192003111,4.642502706261258,5.0576664367702895,5.256743668216303,4.233701394437373,4.034634585301595,3.0068777495950294,1,1,1,1,0,1,4.132989349387576,5.638795406588914,1,1,1,1,0,1,1,0,0,1,3,13.705750350608726,4,2
SME_0121,Retail/Wholesale,Arusha,Medium (50-99 employees),6,33,Female,Primary,61,147614208.54401827,Yes,Yes,2.9051510805684178,5.844176219152535,5.1984655408247376,5.290691525904279,6.6071094141557,3.859754291151657,7.0,5.754493665595251,5.429792151134009,5.176151637558026,5.282008757607964,6.720282896417717,4.007985047034784,4.1087249891094215,2.567098001408747,2.871143021935251,2.369475175591106,2.483012928311482,0,0,0,1,1,0,2.5726822818116464,3.534237997950706,0,0,1,0,1,0,0,0,0,3,0,4.8353013394089,2,0
SME_0122,ICT/Business Services,Arusha,Small (5-49 employees),2,44,Female,University,37,282970239.52312016,Yes,Yes,5.743563470486976,4.1449115712977544,5.37069300053107,6.8994359830087095,4.41784596767004,5.349498559232836,4.761676946794127,5.854733298067809,5.519366384585443,5.267645938592258,4.189870720761066,3.3389165844328277,5.403902477699406,1.9175759017767087,5.706778367116295,7.0,7.0,6.334333388568835,1,1,1,1,1,1,6.510277938921282,6.973056394641156,1,1,0,1,1,0,0,1,1,4,2,28.65954117664401,4,2
SME_0123,Retail/Wholesale,Dar es Salaam,Medium (50-99 employees),14,41,Male,Secondary,89,166073738.32187462,No,Yes,4.819179409308958,6.535300053061967,5.149467056634947,7.0,6.830130983098129,4.580711772841866,6.1745820418662944,5.752629297455564,4.25960556031926,4.271521300218776,4.983163002322154,3.6637794971440636,5.556992161901972,4.976206601951047,2.710000797694345,3.225572029483441,4.008953099714034,3.1590550934803665,0,1,0,1,1,0,3.275895255093047,4.593802419673112,1,0,1,0,1,1,0,1,0,2,3,15.52689727104686,3,2
SME_0124,Agriculture/Agribusiness,Dar es Salaam,Small (5-49 employees),18,37,Female,Primary,32,189996587.89989734,No,Yes,3.1925273184261114,5.944634151805065,5.830634568098247,6.127034478864889,5.211118189749237,5.95058636692704,6.762198324429021,6.107403569719688,5.092926524521763,5.731920918613417,6.9150287159080275,5.10337094138827,7.0,4.6166797858190005,3.067383355338152,1.0,1.8862900112465963,2.2403539938779136,0,1,0,1,1,0,2.0485068401156656,3.7433037195564567,0,1,0,0,0,0,1,0,1,3,4,11.485168692386111,1,2
SME_0125,Manufacturing,Mwanza,Small (5-49 employees),22,57,Female,Diploma,15,132279762.08733974,No,Yes,4.938888416008163,4.46026584439303,4.890252086696339,3.8577783073647254,4.6447498414199355,3.7986666796165762,6.121804513103061,6.494447375508908,6.410606805826006,2.25400876696933,7.0,5.6952799406208685,4.2682010314084,5.204266294688223,2.2832251590151236,3.0377063290388486,4.909335313556471,3.653502849781544,0,0,0,1,1,0,3.470942412847997,5.686426826751318,0,1,1,0,1,1,1,0,1,3,3,18.191994234908933,3,3
SME_0126,Retail/Wholesale,Arusha,Small (5-49 employees),14,41,Male,Diploma,36,44602403.980852865,No,Yes,5.111427787003231,4.46646641135328,4.857291667544699,4.992527712379693,4.814765608771974,4.245092950669407,4.710595839234313,5.645836470215384,6.343829380167972,5.717860315291647,6.201917777898759,5.724340210014868,4.560729402139716,6.091563023760545,3.930058934550272,2.8674830281177726,1.6000863487619736,1.6425842097845662,0,1,0,1,1,0,2.510053130303646,5.158946150691853,1,0,0,0,1,0,1,1,1,5,4,20.518918301790514,2,3
SME_0127,Manufacturing,Mwanza,Medium (50-99 employees),3,35,Male,University,64,86619658.61352804,No,No,3.0709789521896784,4.0092614792362715,3.146539907149782,6.480056059139311,6.231346216968091,5.336035760749494,6.864736878690617,4.420717217588011,5.883454631847078,4.749790685940203,6.031570314273406,5.084775767447803,4.538068533907903,5.503181074129287,2.6153308232618926,3.632943292921288,2.754347873184032,2.243131300598498,0,0,1,1,1,1,2.811438322491428,5.091906353761207,1,1,0,1,0,1,1,0,0,2,1,16.72590807655313,3,2
SME_0128,ICT/Business Services,Arusha,Small (5-49 employees),4,25,Male,Diploma,28,395475749.6300511,No,Yes,5.551403000629479,4.064820285668518,4.1206016272419115,4.141559366358347,1.9023267790084732,4.820505594555102,6.348014820629168,5.362066809086725,3.1554821104701958,4.27898068390823,2.4598174639438106,6.369701107654185,3.4967345014582967,6.232024692297865,4.984813938196401,5.387252203685728,6.371180714934609,5.567726497200527,1,1,1,1,0,1,5.577743338504317,7.0,1,1,1,1,1,1,0,0,1,8,2,19.83224228211809,5,2
SME_0129,Manufacturing,Dar es Salaam,Small (5-49 employees),15,46,Male,Primary,16,90126976.10595652,No,Yes,6.335043572420975,4.509350612210332,3.4273795633519315,6.250370216386338,4.586811155380316,5.412733106374028,5.715455168273773,4.018841585534366,3.5464851789630947,5.672021098193517,4.982286479036313,5.146910183085868,6.335036606912542,6.825474959622178,2.2084365693928207,3.2911127391013064,1.5428073632092576,1.817839416142076,0,1,0,1,0,0,2.215049021961365,5.7332235189775345,0,1,0,1,0,0,0,1,0,2,3,14.52123496621477,2,1
SME_0130,Manufacturing,Mwanza,Small (5-49 employees),23,25,Male,Secondary,6,80841241.06589755,No,Yes,4.872946334365829,5.125341422399153,5.550185943048049,4.543064430300425,5.867783665697237,5.90707456900437,6.762207187575866,3.863247297497535,5.162509203210165,4.346084096611841,5.709875649850135,6.1807445797679845,7.0,4.656544875521504,3.9249693460672526,4.253072816119248,5.26604899228481,1.9697208640702124,0,1,0,1,0,1,3.853453004635381,5.2265639181509425,1,1,0,1,0,0,1,0,1,2,4,18.456686057711526,3,2
SME_0131,Manufacturing,Mwanza,Small (5-49 employees),24,42,Female,Secondary,29,135898043.01158085,No,Yes,4.602913002028943,6.764639220766622,5.2855500200893974,7.0,5.946473603611804,4.027171719415402,4.950184480699973,4.248487750941071,6.728257018234321,6.8263161877044105,7.0,6.543105332323241,6.895406293041983,4.54597876755021,3.102051208202082,2.932956411786493,2.712670507103189,1.5535017964593127,0,0,0,1,1,0,2.575294980887769,4.813596197019413,1,1,1,1,1,0,0,1,0,4,1,11.48971553005579,5,1
SME_0132,Retail/Wholesale,Mwanza,Small (5-49 employees),13,32,Male,Diploma,14,54588067.2696947,No,Yes,3.5123010199073725,6.135087265659309,5.1429849779112216,5.707444374340893,5.764845776759588,5.355504030704027,7.0,6.794985584816956,6.298642387574382,6.114963447075514,5.865468807667254,4.938830267965382,6.107877609895768,3.1871564104829595,3.127939243039195,4.22052699366451,3.1645630829485665,2.7955773167028304,1,0,1,1,1,0,3.3271516590887757,4.315657385130052,1,1,0,1,0,0,1,0,0,0,1,16.263339061712546,3,1
SME_0133,Retail/Wholesale,Mwanza,Small (5-49 employees),20,32,Male,Secondary,32,190230837.42177242,No,Yes,6.46466986275506,4.186024766257361,5.271544272833153,5.054846041573842,6.264066779689313,5.2626822514793,4.714719637653,6.220699631018479,5.364287145484019,6.457376064976043,5.601458257607849,6.095420985388039,4.350917253981746,4.53386809914443,2.284085760304812,3.672462150468358,4.302260824991301,4.090759312232529,0,1,0,1,1,0,3.58739201199925,5.902493761175933,0,0,0,1,1,0,0,1,1,6,1,28.594083188738907,2,2
SME_0134,Retail/Wholesale,Mwanza,Medium (50-99 employees),15,26,Male,Secondary,69,49109829.90698597,Yes,Yes,4.649633636678699,6.442372728266811,7.0,5.094828248257124,6.892217773589217,2.9133548405017273,5.075229539016939,4.841221543813225,4.512240441615205,3.4996939322549045,6.054298803351578,5.485932302272139,5.955286477126132,6.1976144919579665,3.4823759419864477,3.122116596568126,3.5091262706384283,2.756579570223483,1,0,0,0,0,0,3.2175495948541215,3.6959771038379503,1,0,0,1,0,0,0,0,0,2,2,14.680913927764037,2,0
SME_0135,Agriculture/Agribusiness,Dar es Salaam,Small (5-49 employees),6,41,Male,Diploma,16,26825561.002415862,No,No,5.01874039180704,5.723539493765411,4.30960802788505,4.213006611694256,6.369377016984956,4.1519766539407605,5.057963331113816,5.122082124195602,4.495907988773835,4.399083541612682,5.478459313719814,5.548341739246127,3.922603920289245,4.165983015166632,4.011084751277111,2.876320410787696,3.996950514055924,4.400097846820478,1,0,0,1,0,0,3.8211133807353024,5.235955101397581,1,1,0,1,1,0,0,0,0,3,6,19.39985754949543,4,0
SME_0136,Manufacturing,Mwanza,Small (5-49 employees),7,31,Female,Diploma,27,107963245.43005754,Yes,Yes,5.989199605724293,5.546040129507335,7.0,6.580128173741528,6.4731516822719275,3.2733445944986173,6.58747431647008,5.2468931983030895,4.893920016107925,5.101618408639035,6.139732688072632,5.700831591004212,3.9458314383895283,5.765196587670406,4.922665250788997,4.048507612329885,2.7389902704406746,4.057408556851185,0,0,1,0,0,1,3.941892922602686,5.204250326662261,1,1,0,1,1,0,0,1,0,1,5,16.11986580118507,4,1
SME_0137,Retail/Wholesale,Arusha,Small (5-49 employees),23,32,Female,Diploma,42,45786325.915464275,No,Yes,4.134894949508844,5.438351430860715,4.205644912279726,5.381133748264375,6.219491570048612,3.8557869082025125,7.0,3.6789139307055034,5.042565548419657,5.544254267930089,5.942745583078842,5.2995242794282955,5.131131156398149,5.533715110925901,4.00577305122548,3.8969295041959566,4.398574124777384,3.9436687530224908,1,0,0,1,1,0,4.061236358305328,4.633523938139748,1,0,0,0,1,0,0,1,0,2,0,3.499631951209885,2,1
SME_0138,Agriculture/Agribusiness,Mwanza,Small (5-49 employees),18,44,Female,Diploma,44,167866666.35492402,Yes,Yes,4.622716627050784,6.732499383728397,5.6911538485010835,6.472824351005635,4.1406119319555,4.912672733153727,5.7295806461513665,4.494398624310534,6.096180602340344,4.454825090664221,6.0209442128352615,4.329808437105669,7.0,3.8347675438303197,4.661874751655962,2.813661294911651,2.4588128625351944,2.401554725010633,0,1,0,1,1,0,3.0839759085283607,4.720629505506531,1,1,1,1,1,0,0,0,0,3,2,10.823465243053482,5,0
SME_0139,Agriculture/Agribusiness,Arusha,Medium (50-99 employees),14,43,Male,Diploma,99,133734265.63788348,No,No,5.163162804640524,6.071045241426875,3.858167440739854,6.452468643432951,3.8249796826395013,6.597329469100817,6.0127343384691825,4.90358859203112,5.370900050329822,6.070703123271263,4.657099178964518,4.650642310577223,4.934156082899515,3.4699492533990415,2.6426855625483148,3.860649627371977,3.6132333159488095,2.0129637210667006,0,0,0,1,1,0,3.0323830567339503,5.023389741379493,1,1,1,1,0,0,0,0,0,5,4,12.618168191272666,4,0
SME_0140,Agriculture/Agribusiness,Mwanza,Small (5-49 employees),9,32,Male,University,42,133597213.08042601,No,Yes,6.884652689530179,4.376965949663805,5.481101822034525,5.609470083647773,3.918559139421639,4.793449819865997,6.605602501379673,5.111738664913693,6.812424240436131,6.125818471338237,6.110806340124163,4.740343227727003,3.7041890626622154,4.002336113028367,3.717387480587008,4.60134411873747,3.533857247179837,2.64775732264651,0,0,1,1,1,0,3.625086542287706,5.127719180587781,1,1,0,0,1,0,0,1,0,2,3,16.37763590350922,3,1
SME_0141,ICT/Business Services,Mwanza,Small (5-49 employees),1,27,Male,University,25,295020094.08238226,No,Yes,4.735489128800064,5.400365384885591,1.3769571738114181,5.19188679838825,5.0897070703878216,4.294701318052893,6.962146455114291,5.521780074250871,6.741211098888987,4.440847375579722,5.931225241757618,6.635066394527519,6.374032139127193,3.180215928542647,7.0,6.910626235299825,7.0,6.553428945740426,1,1,1,1,1,0,6.866013795260062,7.0,1,1,1,1,1,1,0,1,1,4,1,21.327424297286058,5,3
SME_0142,Retail/Wholesale,Dar es Salaam,Small (5-49 employees),11,25,Female,Secondary,14,136960431.72545308,No,Yes,4.895588706949143,5.120318824005224,5.536030895599226,6.586353555014534,4.593328791169117,5.374622365308631,4.332065401059476,7.0,5.4363883352556375,5.4670367278133964,5.259385314613133,6.846027575013415,2.094992270323145,5.278406554976318,4.088105690443273,4.622669447801631,2.8103630568509477,4.915872490122314,1,0,0,0,0,0,4.109252671304541,4.522989875042596,1,1,0,1,1,1,1,0,0,2,0,15.067943995943606,4,2
SME_0143,Agriculture/Agribusiness,Mwanza,Medium (50-99 employees),12,38,Female,University,92,110058521.48110232,No,Yes,4.773017491002763,4.700999973649149,6.8440945093263235,4.712670541144229,6.226155412682794,5.391878067576692,7.0,4.8328109152224945,4.893734210963865,6.415283888972879,5.767853439163122,3.855062653323242,4.552833982644076,5.502297450002479,3.2280853598508923,4.143513561716872,5.170873710636485,3.0948894798340394,1,1,0,1,0,0,3.909340528009572,3.88154942645036,0,0,0,1,0,0,0,0,0,4,2,6.463789403014422,1,0
SME_0144,Agriculture/Agribusiness,Dar es Salaam,Small (5-49 employees),23,25,Male,Secondary,19,23543251.310481142,No,Yes,6.205317065855907,4.7528462814877495,1.1114672132379768,6.423223185737034,4.135615172067229,3.0809273220653473,3.6009066675142725,6.613980860197741,6.141479195445463,5.129212343145299,7.0,6.3373246830230725,7.0,3.4894438861829045,2.4203157954304575,3.4315934823032377,2.755110744650331,1.4197115894312151,0,1,0,0,0,1,2.50668290295381,4.587290333913886,1,0,1,1,0,0,0,0,0,1,0,9.277949073129589,3,0
SME_0145,Agriculture/Agribusiness,Dar es Salaam,Small (5-49 employees),4,49,Male,Diploma,39,64125851.37276534,Yes,Yes,4.658539251255244,3.221615287557184,4.101802968587893,5.151384146233323,5.8519363647156855,4.850120269256088,6.461066424451923,6.003440133138894,7.0,4.521644013656651,4.064875029266983,5.446083615316409,4.037263967432548,6.7265489989674965,2.1798247314100534,2.8332258022638817,4.474691196611101,2.61080981872492,0,1,0,0,0,0,3.024637887252489,4.5579229986568786,0,1,0,0,1,0,1,0,0,5,3,20.288399797648296,2,1
SME_0146,Retail/Wholesale,Mwanza,Medium (50-99 employees),11,33,Male,University,88,173289000.72331193,No,Yes,4.560138353265721,4.577865995338611,3.9872895625035474,6.318417423471642,5.1107036201222185,4.29416649785658,7.0,4.64383015933825,5.739122681436293,5.882767381932277,3.50553137854122,5.8802605014059255,3.933870789423461,6.069617615084203,4.430929713402619,3.4710084988337515,5.4462408060335346,3.767856109826898,1,1,0,1,1,1,4.279008782024201,4.874491834344478,1,1,0,0,0,0,1,1,1,2,2,21.28165265287263,2,3
SME_0147,Retail/Wholesale,Dar es Salaam,Medium (50-99 employees),4,44,Female,University,96,164992242.26581335,No,Yes,3.5448187856972284,5.762045935033747,5.837582986183127,6.2614365256328055,5.401579977885723,4.54556896277733,5.38122238129864,6.771034690817103,4.730555257815593,3.6555207117160053,5.831905828536113,4.4038631968135045,3.8599238030406475,2.9233144591793057,3.689145423607038,3.5221432642535175,5.00849646839318,3.4833204540657503,1,1,0,1,1,0,3.9257764025798716,4.949264451926838,1,0,0,0,0,0,0,1,0,3,2,16.870169970033217,1,1
SME_0148,Agriculture/Agribusiness,Dar es Salaam,Small (5-49 employees),10,25,Female,Diploma,46,78546778.63101396,No,Yes,4.120508192647379,4.909013473713857,4.7160192459589085,6.351306244299484,5.732277508398953,4.590040558491502,5.721623891258251,5.810157468915183,6.899827179221426,5.051577039379841,4.583956060368551,4.207133998914455,3.2657536827053297,5.66615057365658,4.599587985142048,3.229769436055568,2.0750107039284957,3.211626712473604,0,1,0,0,1,0,3.278998709399929,5.653239058178658,1,1,1,1,1,1,1,1,1,6,3,15.489945213464893,5,4
SME_0149,ICT/Business Services,Dar es Salaam,Medium (50-99 employees),7,31,Male,Diploma,99,92990891.22560067,No,No,5.193574228367469,5.435099877617327,4.032742719742328,6.606934745891751,4.319057806498219,5.650796160927926,5.765131394509411,4.491649235320662,5.9517833380495375,5.1915633424207925,5.292670035193619,5.081278422056199,4.754528301939803,7.0,7.0,6.131495410643808,6.926126013297609,7.0,1,1,0,1,0,0,6.764405355985354,6.579898624262671,1,1,0,1,1,1,0,1,0,5,1,21.846497144321553,4,2
