sample_id,material,T_start_C,T_end_C,T_mean_C,CTE_ppm_K,measurement_direction,pO2_atm,thermal_conductivity_W_mK,specific_heat_J_gK,measurement_method,heating_rate_K_min
LSM_thermal_0006,LSM,341.6807493662589,940.6492587158585,641.5990066124346,12.214144078880713,c-axis,0.21234952565783388,2.823297512897956,0.7708252628437197,dilatometry,10.074658419283544
LSM_thermal_0007,LSM,379.5795261753953,596.3709763680306,497.13391901064597,11.269676637952937,polycrystal,0.2102068820776224,1.3821432020545468,0.6190619914428613,dilatometry,5.067224713079142
LSM_thermal_0008,LSM,292.6149328757148,559.4802253881486,424.2485897659655,12.793625332396125,a-axis,0.2068061465831235,2.188244985251842,0.7423269141994551,dilatometry,9.913775636795911
LSM_thermal_0009,LSM,43.00169589606196,295.09597983967996,171.8266558498202,11.883446457641261,polycrystal,0.20779406273906176,0.9239017158607138,0.6718008842854473,TMA,1.9645558856767107
LSM_thermal_0010,LSM,153.23739655066885,557.951784003798,357.2856677209495,11.667117676426367,c-axis,0.21251018910432576,1.2877800519881628,0.4290162602385954,dilatometry,10.204803436095455
LSM_thermal_0011,LSM,335.03307993505626,710.1137335056488,526.2586789779056,12.482018050802393,c-axis,0.2020691741227532,2.877568569089801,0.6727718946230014,XRD_high_temp,4.954576730027714
LSM_thermal_0012,LSM,270.52705237084945,636.5828303389441,444.7777649969555,10.500207725874539,polycrystal,0.20673613685598727,2.923448918424006,0.7452036756243998,dilatometry,9.834777894605566
LSM_thermal_0013,LSM,1371.8645981141046,698.8643680574,535.4532374782825,11.595393677430378,c-axis,0.20422112573745665,0.28542992187472294,0.7677499648606327,dilatometry,1.8969491877104467
LSM_thermal_0014,LSM,220.03984655031994,660.3572285342706,425.48841536370537,11.321377965145912,c-axis,0.20596817903398962,1.4689313884641633,0.78834814220344,XRD_high_temp,5.171395351001466
LSM_thermal_0015,LSM,298.9703067099637,623.3832335087957,447.69318873489806,11.461502772919292,a-axis,0.21166157911080086,2.0751663775322924,0.7151843987894255,dilatometry,10.291688993176482
LSM_thermal_0016,LSM,165.24422947929904,743.3945328224488,454.6865611359697,10.858394941654275,c-axis,0.21024601374629937,2.3094791938355614,0.5959744756040725,TMA,5.029140676157724
LSM_thermal_0017,LSM,342.75541543067806,688.404112638051,510.58674248310956,11.843144514756771,polycrystal,0.21338618630169537,1.153475922989612,0.4608900115967341,dilatometry,5.039832805897226
LSM_thermal_0018,LSM,45.43403298528029,382.5292589377469,226.51820471176484,10.865499366489775,a-axis,0.19863073109468568,1.9932650398600873,0.7089819739188863,TMA,1.9661147897923654
LSM_thermal_0019,LSM,138.35919492974645,407.12059169521535,278.8299971268765,11.514299437611946,c-axis,0.20863829316251797,0.9423056595858585,0.40320581660186544,dilatometry,9.957544278501569
LSM_thermal_0020,LSM,259.9562634221521,728.9140880175792,493.0396438583788,11.000100689150251,a-axis,0.20946057547304756,-0.11228518703034496,0.5485032016417336,XRD_high_temp,9.837069939910922
LSM_thermal_0021,LSM,150.72020345493698,387.98526799051837,267.1455220873046,11.86107776986081,c-axis,0.20173490093595348,1.5010291221118028,0.7265973005599462,dilatometry,2.0022273324861355
LSM_thermal_0022,LSM,274.5868416256353,721.9044369181343,496.797113196515,11.412085101591282,a-axis,0.20652708046994592,1.4390426860072036,0.6858136791834439,XRD_high_temp,4.953309014461978
LSM_thermal_0023,LSM,105.99106416548776,606.8388014614352,355.2187399081205,10.935288777981723,a-axis,0.20989259469944288,-0.0852925698246072,0.4018738798725162,TMA,4.756063727934233
LSM_thermal_0024,LSM,130.29332813477708,596.6795503268778,364.09522967827536,12.4200671332789,polycrystal,0.21161804059104347,3.9572614055026754,0.7437044503038838,XRD_high_temp,2.0416737488580523
LSM_thermal_0025,LSM,63.76773305429313,543.7817957777423,300.76032700077457,11.290024926238013,a-axis,0.21175234467675014,1.4192613973563362,0.4776442616277759,TMA,9.807543745077693
LSM_thermal_0026,LSM,42.81193551978312,411.4737944315675,228.8884197164987,11.38883552961038,a-axis,0.200055241609171,2.950974016354066,0.6106635031584179,XRD_high_temp,1.5030280821218238
LSM_thermal_0027,LSM,247.34434184159193,735.9547874553166,493.9587202831902,10.716065761539358,polycrystal,0.2068203966261183,1.7006687080300815,0.6297586730032146,TMA,4.977404691133644
LSM_thermal_0028,LSM,66.31196703472936,429.8335141951881,240.12565955333952,11.888766678174445,c-axis,0.20228295217347564,2.9292019931746704,0.7973540968338217,dilatometry,4.889193622302023
LSM_thermal_0029,LSM,208.27032218185056,612.5626229452995,417.77003764988,11.287080741357958,a-axis,0.2099704139816195,0.14116388108249311,0.640444003233896,dilatometry,9.904617637826982
LSM_thermal_0030,LSM,174.7981911037934,400.5332693354928,291.5572298060375,11.81469365441963,a-axis,0.20782544351743049,2.029292744431821,0.43159554868131916,dilatometry,5.126369573544098
LSM_thermal_0031,LSM,221.54706331220336,431.1900595375856,321.08471846897453,12.366048084448172,a-axis,0.20684526856825805,0.9367588803138731,0.6297257091512785,TMA,1.7319882461830385
LSM_thermal_0032,LSM,385.44822608778554,826.6572078296481,607.1089932323894,11.34593125393077,a-axis,0.22597858447697788,1.215457895481851,0.572547541277984,TMA,2.2336254024753983
LSM_thermal_0033,LSM,42.2550576560995,326.21393555623445,187.6427621962944,10.572636183403583,polycrystal,0.20469343772883997,1.9883899938626861,0.45942672597840867,TMA,2.0693286201177497
LSM_thermal_0034,LSM,257.84113549647304,630.5876087895439,433.6335860053304,13.386671066943164,a-axis,0.20991667821935636,1.341195290892091,0.7888812557829218,dilatometry,10.176074255352335
LSM_thermal_0035,LSM,214.40692452690087,432.150092813399,326.8565007310009,11.29856588669377,c-axis,0.2124144606652319,1.4037453986746316,1.561710578296799,TMA,1.8348936248557148
LSM_thermal_0036,LSM,234.3510997834439,791.7083506012948,-1337.261741033881,12.413029213979291,c-axis,0.21180558106243233,1.4635347713311273,0.6126858871253427,dilatometry,10.33410179243598
LSM_thermal_0037,LSM,113.97663775154433,698.8419064850101,418.6501973433427,11.796594357525711,c-axis,0.2129182209394899,1.879251976691742,0.5102272324139205,dilatometry,4.929055422689438
LSM_thermal_0038,LSM,382.3243663250644,605.9711514130897,486.1004295133654,11.836455326070872,c-axis,0.21179277529076082,1.0825210829464704,0.7535639280598176,dilatometry,9.950840328617504
LSM_thermal_0039,LSM,104.21764507161758,385.98138405242366,251.68934984408995,11.41597118680389,polycrystal,0.20833333507742996,1.8636516037203275,0.6052612531121747,TMA,2.0472770536518863
LSM_thermal_0040,LSM,183.51766750469164,707.7296524118932,449.2353282941909,11.266954086381366,a-axis,0.2100557216619117,1.3525584634430847,0.40302216099256905,dilatometry,2.0180098192124656
LSM_thermal_0041,LSM,57.457219885917794,495.26959292196267,277.6802061875922,11.25667982542546,c-axis,0.20669038879139023,0.3882891664471928,0.5736210959413249,TMA,10.080601323910038
LSM_thermal_0042,LSM,172.45973505911755,615.3274426008702,397.8056887601299,10.46670776511597,polycrystal,0.20625625633814237,2.6147143574500227,0.5068843696107891,TMA,5.032434288664451
LSM_thermal_0043,LSM,47.8951036871813,436.17503450034906,238.97173928928405,12.192708846951282,a-axis,-0.5244750161587177,2.0505892180719134,0.506429058032564,XRD_high_temp,1.7070301370498002
LSM_thermal_0044,LSM,349.23817807905147,909.3204181884229,627.7386860013381,11.733336948055886,a-axis,0.2139733123653094,0.8268559122828426,0.5456667735752134,XRD_high_temp,10.12406721764623
LSM_thermal_0045,LSM,113.63349407363165,576.400692839808,338.5583775698449,11.449378264311854,a-axis,0.21556895193356915,0.5882831555041402,0.5077566429023443,XRD_high_temp,10.091409291115127
LSM_thermal_0046,LSM,287.898650164271,-1696.2896232063747,449.2862484666756,11.23439850974329,c-axis,0.20703756456014555,0.744695211393227,0.5609952383450009,XRD_high_temp,1.8276863666106447
LSM_thermal_0047,LSM,80.26551565421916,482.4185094077256,273.1383777252404,12.037511954879886,a-axis,0.20960910400211588,2.169314157180708,0.7621744777432905,dilatometry,4.790473961793845
LSM_thermal_0048,LSM,123.32392487719515,459.58500161264516,282.8052366239575,11.081860668013089,a-axis,0.21807102940320852,1.7791112655990347,0.41193540757834524,XRD_high_temp,2.0637601958483938
LSM_thermal_0049,LSM,117.7130333821094,425.41472097168014,260.93572354308503,11.501220743755608,polycrystal,0.21565995044408126,2.5433260067385812,-1.7940574158842773,TMA,2.0597091633383706
LSM_thermal_0050,LSM,113.7172441783262,434.16656947760134,275.91941188361227,11.477104829427354,c-axis,0.21449545065248665,0.26363551381317496,0.664839955040505,TMA,2.182301781868529
LSM_thermal_0051,LSM,71.11512841277109,418.5401468856499,250.75955195546413,11.418464209896339,polycrystal,0.21135879906085467,2.082280003365337,0.5530513414014928,TMA,10.18616478151523
LSM_thermal_0052,LSM,89.89745065546369,685.239371961032,402.58913155783586,10.858075589208537,c-axis,0.20683247202191318,1.395070014444169,0.43156308563176243,dilatometry,-29.30503226179916
LSM_thermal_0053,LSM,37.75922051549312,243.61614640728536,144.35125724541086,10.811764718075143,a-axis,0.20739995120330473,1.1065551620194836,0.7239661031363607,TMA,9.908462305903468
LSM_thermal_0054,LSM,318.7725515440568,790.8240805318592,550.9959328568088,12.691364172199162,c-axis,0.21118668293947462,2.572988096869604,0.4062861977231112,dilatometry,4.82961059643992
LSM_thermal_0055,LSM,191.25412943495832,745.6638512778615,462.5752151848345,11.841915284413622,c-axis,0.2122124078153551,1.136185532947825,0.6144548578681148,TMA,4.765059129950376
LSM_thermal_0056,LSM,79.23303862922835,601.3835220291801,1088.997000784286,13.378273219857801,c-axis,0.20511192165781497,1.392941384635521,0.5410800088115668,dilatometry,4.880412757042797
LSM_thermal_0057,LSM,313.87183606921536,783.8014265096587,552.4631585650835,11.314935647363436,c-axis,0.2162867934799282,-0.2729184346962128,0.5365205042494536,dilatometry,5.160277270853955
LSM_thermal_0058,LSM,226.52843540596865,585.20577194062,400.41382152196303,12.264571936489782,a-axis,0.21710102291235717,2.8351150610497102,0.6254257144751663,TMA,9.745386007786674
LSM_thermal_0059,LSM,331.9962448088817,910.092415250944,613.9751331750816,12.451873790163836,a-axis,0.21400535403076354,0.2384841299974808,0.7940014514891965,TMA,1.769099203903412
LSM_thermal_0060,LSM,47.351533130204096,434.95280496591766,229.58239633803188,10.412323734475763,c-axis,0.21758544115761402,0.3883663465667404,0.7493285930207015,XRD_high_temp,4.872567922025466
LSM_thermal_0061,LSM,364.1539476079023,893.9861457679583,629.3516716457427,10.320385035021728,a-axis,0.2132200173136573,1.7756637359932714,0.5016155671280261,TMA,10.034154702417556
LSM_thermal_0062,LSM,222.72734203345496,750.7091057091068,472.36280229531985,12.388384499811394,c-axis,0.21138311170203533,2.4639106695402395,0.7251048133163343,dilatometry,10.118150785337079
LSM_thermal_0063,LSM,301.58461293301906,604.5373101690683,454.5256041594829,11.161750699108477,a-axis,0.21025838481892997,1.8223205919133982,0.46600032508983785,dilatometry,9.993013223447873
LSM_thermal_0064,LSM,122.56049156650653,497.6189680369497,327.622036250895,12.057079435153765,polycrystal,0.20840101382811374,-0.22437343035301738,0.44038176323215406,dilatometry,9.86824939550544
LSM_thermal_0065,LSM,53.62764369290424,357.49675860293917,205.5875933021886,10.958523159437654,c-axis,0.20997377275669207,1.7826904452775265,0.4799252892258335,XRD_high_temp,10.138142908465591
LSM_thermal_0066,LSM,74.07679175376907,648.5838131110099,365.95612941162307,12.025974805018755,polycrystal,0.20474880159989026,-1.3551411935124398,0.6779897286137694,XRD_high_temp,4.935282111338706
LSM_thermal_0067,LSM,76.34921717124766,565.3719301967751,329.82501679676676,11.025065897143618,c-axis,0.2095782266583736,0.446999775903409,0.71646763338944,dilatometry,1.54326786311745
LSM_thermal_0068,LSM,52.47750310012894,417.43492525150225,242.6408441919237,10.882169057287461,c-axis,0.20410561854711215,1.0449566212947017,0.4750992226776263,XRD_high_temp,2.1206580746723867
LSM_thermal_0069,LSM,326.40269292081064,769.2148257997558,551.3661090891401,12.922114866845016,c-axis,0.2059598129046059,4.793759702074945,0.7485002439993406,XRD_high_temp,2.1148212405580398
LSM_thermal_0070,LSM,85.74086605706918,361.0453559088816,215.36670945899945,10.183561412160724,a-axis,0.21619811205667164,2.233333332077291,0.7926443697379932,dilatometry,10.167863464521169
LSM_thermal_0071,LSM,173.1653300056827,667.6963782765685,422.33032589813007,11.632629302930543,a-axis,0.21596410802707097,2.327220168085505,0.5144799547017725,dilatometry,9.846862231753088
LSM_thermal_0072,LSM,211.6473861034731,697.0328345300219,446.9523915691803,11.575866983238503,a-axis,0.20577611481041183,0.8998645707990124,0.5582787583466368,TMA,5.05966258794225
LSM_thermal_0073,LSM,257.7531600113283,811.7127137224018,537.4812687781861,11.173939515048119,c-axis,0.2143897251723958,-0.0746819435801176,0.6921523469718474,TMA,2.2012837386152198
LSM_thermal_0074,LSM,50.89136912436136,250.00875430721428,149.6812141738286,11.297667284721213,polycrystal,0.2070316083668707,1.9235500271088366,0.5583346523656161,TMA,5.205000798913939
LSM_thermal_0075,LSM,261.44160607231265,792.1968433850194,517.7910978848788,33.159635948549536,c-axis,0.20665075800300392,0.921037737124685,0.5959932488138655,TMA,4.915565659920899
LSM_thermal_0076,LSM,72.39182744232434,501.83876095422727,287.20518853577823,12.173984837200937,c-axis,0.21702426151983853,1.5283543810462883,0.5571300118706932,dilatometry,9.808851295226228
LSM_thermal_0077,LSM,381.87098686747487,692.705387364593,527.9694785156676,11.790360310699564,c-axis,0.20447876665343942,1.7629238328646295,0.4923965831720143,dilatometry,1.7981459007429828
LSM_thermal_0078,LSM,325.8776765388709,554.5631525950412,437.0481878026577,11.181888368217805,a-axis,0.20098293923291452,2.3202601890692183,0.6878708036492606,TMA,1.4903423088758674
LSM_thermal_0079,LSM,38.1830502686515,595.2411854259485,311.9967813719011,11.210333705640634,a-axis,0.20664248903286597,1.725406514384132,0.7385286451871098,TMA,2.005497486827077
LSM_thermal_0080,LSM,78.13696682794804,317.7685985046199,195.76993769151488,11.151807256917452,c-axis,0.20696320072730856,1.7589385873882364,0.5815157026842848,XRD_high_temp,4.765651701113979
LSM_thermal_0081,LSM,298.0613017461986,846.580473444064,572.5141494914092,11.560018580631874,a-axis,0.20811770854567316,0.8542571956704095,0.47150339468757485,dilatometry,5.188284542201014
LSM_thermal_0082,LSM,277.0365740130206,851.0700639391717,557.28154214293,12.196889073608927,c-axis,0.20131890240944436,1.2941958682480579,-2.3910062048241425,TMA,4.765492246413823
LSM_thermal_0083,LSM,389.94687095615217,836.50853235366,611.511925029953,12.155932128724917,c-axis,0.21177215697193316,-7.705135802580649,0.6626622153804238,XRD_high_temp,5.018591570821033
LSM_thermal_0084,LSM,172.07745533300724,627.7288751293916,400.8639099113961,11.60766674160012,polycrystal,0.21956755248743018,0.899599988046724,0.6313135621446091,TMA,4.697393836923535
LSM_thermal_0085,LSM,350.914052720004,639.751400848331,493.30838402742154,11.955924870053243,polycrystal,0.21152165193094297,0.9308334371887134,0.4503925775995392,TMA,10.121309321636682
LSM_thermal_0086,LSM,120.06570671576391,580.8225287576519,357.91017795468366,10.188099689058514,polycrystal,0.20888374871460275,2.7481979436022597,0.5363934298917388,XRD_high_temp,5.256942074461132
LSM_thermal_0087,LSM,170.47526381184457,625.99993911035,400.3004316539743,11.234382271062545,a-axis,0.2133708922856426,3.120755583253468,0.6417694299218658,dilatometry,2.1608931533297104
LSM_thermal_0088,LSM,298.8611265531087,879.6866388931692,598.5679712437644,12.378745787320034,polycrystal,0.2103779939961191,0.44996203441457605,0.5043737124727165,XRD_high_temp,5.152432401055433
LSM_thermal_0089,LSM,38.16960452276172,514.792365364563,269.9764554546921,11.34429170288442,c-axis,0.21028805966491976,0.9592349722708674,0.7999906181223017,TMA,5.143650039122787
LSM_thermal_0090,LSM,25.848610641882356,511.04119297943055,262.62365074233287,11.702625500848901,a-axis,0.20958472146027046,0.537631600508761,0.7548374136152929,XRD_high_temp,5.187082802756496
LSM_thermal_0091,LSM,181.6608627466659,657.4894879716601,418.86254793243904,12.493545107049597,polycrystal,0.21109761127749116,-0.46179465225485883,0.6050578254345038,dilatometry,9.930510281468397
LSM_thermal_0092,LSM,304.9740237413841,599.4059851970993,443.66411658731306,12.670868715525998,c-axis,0.20792748723167112,1.3050903258136197,0.6460673024965179,XRD_high_temp,9.620216079805402
LSM_thermal_0093,LSM,200.4999035344849,473.5380601678764,330.36323010045834,10.929348238389082,c-axis,0.20178527200095234,2.751892774192739,0.5839056833017233,TMA,10.038196328582096
LSM_thermal_0094,LSM,211.28970165711368,668.0471395512722,423.6639536263254,10.834266706910052,polycrystal,0.21932703125502584,2.3741613892900473,0.7714415553167923,dilatometry,9.97180664782536
LSM_thermal_0095,LSM,308.8114750845231,717.2389533284394,516.559389461866,11.523787835094925,polycrystal,0.21267378432960493,1.0953780039032568,0.6690509309845015,TMA,5.122464704073004
LSM_thermal_0096,LSM,261.3866735084749,589.6210833617954,420.5341309275385,12.069324753065244,polycrystal,0.20646056193340062,2.2477386606213408,0.5549279572793344,TMA,5.174499910560316
LSM_thermal_0097,LSM,60.670788783196016,619.8057097822958,359.8850234526102,12.04864190562766,c-axis,0.21177158703504145,3.2660942591811657,0.5187711863009263,dilatometry,10.07518497125066
LSM_thermal_0098,LSM,230.16204177243327,596.0656782252715,426.57275567660815,9.268344193433709,a-axis,0.20429919807052832,3.24634013447155,0.39994055926531774,XRD_high_temp,9.623744311496061
LSM_thermal_0099,LSM,267.5760167832686,586.0584600648316,424.5352795896359,11.400710989763937,polycrystal,0.2119192705040243,4.749718663699244,0.526167117576517,XRD_high_temp,4.745333697635026
LSCF_thermal_0000,LSCF,388.338187891167,813.135816559043,596.726996335296,-2.2006124096128943,isotropic,0.0037460809072160936,0.28831906630899884,0.6622302124160317,TMA,4.9915330408372975
LSCF_thermal_0001,LSCF,130.67130623510081,510.0949935746414,324.3485100525462,-3.6647174706368393,isotropic,0.0052112461349385925,1.8934256559859963,0.4773268572632182,XRD_high_temp,2.1100702187677634
LSCF_thermal_0002,LSCF,69.49340344690059,464.47322960250716,274.1866190239787,-4.045338038381989,isotropic,0.002869615399855634,2.8358202363061427,0.5703281659665838,dilatometry,1.8692486995119186
LSCF_thermal_0003,LSCF,246.59834907759722,577.7687667951768,407.04744579773285,-6.256127988393632,isotropic,-0.0009583050597500938,1.9275746719021551,0.6520825004029092,TMA,9.939308824886488
LSCF_thermal_0004,LSCF,98.99228328076549,614.6102360251588,352.25994681463305,-9.961738362181993,isotropic,0.005167280682569853,-0.04510588311886987,0.7911427043063598,dilatometry,5.157512358342332
LSCF_thermal_0005,LSCF,908.5020882788804,542.3354290845217,417.71445996623123,6.167304743795888,isotropic,-0.0027848278810114918,1.8595369862642113,0.7427542516978114,XRD_high_temp,9.991106805650414
LSCF_thermal_0006,LSCF,80.00349513893238,475.0067294942713,279.0783697727048,8.73741650664286,isotropic,0.0016182770511024307,0.6139331312060922,0.458742884917419,dilatometry,2.2195294666946546
LSCF_thermal_0007,LSCF,334.9942333339997,563.5034524417855,444.6172354967589,-4.463230770042987,isotropic,-0.003680405055885568,-1.1035601440028642,0.7733839554253852,XRD_high_temp,1.9901835617232337
LSCF_thermal_0008,LSCF,117.36141455352914,576.4395505143684,365.3160284307398,10.614285730878812,isotropic,0.0018394123626008377,0.9196915626109365,0.5733726004752361,XRD_high_temp,9.937921597747678
LSCF_thermal_0009,LSCF,359.8781118437199,632.4662884586497,497.86788316022023,-7.872466555370718,isotropic,0.007538068068680541,1.9999799685358712,0.7156226885342587,XRD_high_temp,4.783615754393924
LSCF_thermal_0010,LSCF,217.34209131485738,661.6867936378853,444.0612561722092,-10.794074646455302,isotropic,0.0038990862937538966,0.26320809324729466,0.6083736445959058,TMA,1.814534373701418
LSCF_thermal_0011,LSCF,233.429063444244,649.5098567419321,434.561811978396,3.3725822393293625,isotropic,0.0046518455151303454,0.5948440625020772,0.5489945803120978,dilatometry,9.888336866717472
LSCF_thermal_0012,LSCF,350.19665270674636,914.7006682020949,622.3161078550078,1.5318813305785501,isotropic,0.005618668612314845,1.480343800209555,0.6867909461148023,dilatometry,5.301412682938254
LSCF_thermal_0013,LSCF,354.6998098374335,867.7358196194832,617.2736932669745,15.898228121595798,isotropic,0.4384645399837425,1.037342554270314,0.4708928054639439,XRD_high_temp,10.39226841988912
LSCF_thermal_0014,LSCF,173.87321475625566,-1735.3540158386622,402.11169146948185,5.1608284340563735,isotropic,-0.01157430383492038,0.837484564905197,0.7707970918065493,dilatometry,4.9443703841125375
LSCF_thermal_0015,LSCF,23.598621139948154,286.6459969935705,172.41599941527755,-11.346502701242487,isotropic,-0.00935147752110609,0.413433723289792,0.6814976376174369,dilatometry,10.202373040692175
LSCF_thermal_0016,LSCF,145.92975240785555,650.5222536709637,409.83818385698925,-12.037884279735243,isotropic,-0.005468999914220542,1.9702314825787481,0.43872854737767525,TMA,2.112102007309742
LSCF_thermal_0017,LSCF,159.52688409133387,750.8821755077199,449.1746770750258,-48.21651798267625,isotropic,0.5146101621152299,0.6232818467941815,0.6444980968012265,TMA,9.915341663885826
LSCF_thermal_0018,LSCF,83.06887672535343,349.5355263209796,225.3452283157619,14.335746735934034,isotropic,0.5993293281735275,0.6918363568497761,0.5072566299978516,TMA,4.840375844445923
LSCF_thermal_0019,LSCF,164.9990214347703,535.3312266987581,342.92811828264206,-9.026774537427338,isotropic,0.0008931998357095764,1.3258915719091666,0.42993853741018734,XRD_high_temp,5.0694284775376826
LSCF_thermal_0020,LSCF,375.0938062166663,759.0372870687551,571.3815112504416,12.183798841212644,isotropic,0.0029084565536329366,-0.17298364215537387,0.7129185502529725,TMA,9.782678374338763
LSCF_thermal_0021,LSCF,180.87972752616486,643.9160214495025,406.72320709484063,-5.0888295966754695,isotropic,-0.007891381959079844,0.9219690528928525,0.5573958247026406,dilatometry,2.3800285998154633
LSCF_thermal_0022,LSCF,186.59711577168156,476.6507733911627,331.80783440924625,-4.028048994375917,isotropic,0.004435783315499059,1.5700574748397567,0.6643537458707197,XRD_high_temp,2.0523363827642287
LSCF_thermal_0023,LSCF,332.7508202097923,670.0510684928515,504.21018827325156,4.04969748737443,isotropic,-0.0021260894996308244,1.3390356813893798,0.6753684998152685,dilatometry,5.1780285571288305
LSCF_thermal_0024,LSCF,220.88088489796223,682.0483535661497,458.127339608392,5.803913521764176,isotropic,-0.008250219045684811,1.3679401447197332,0.6881980440814438,dilatometry,4.970573563527205
LSCF_thermal_0025,LSCF,110.93614953243636,645.3896420167935,373.58807716012865,13.720622089117493,isotropic,-0.002022907598298495,-0.013764777250462545,0.417216832402245,TMA,5.234934401803311
LSCF_thermal_0026,LSCF,-794.8069800571707,580.2712889088281,437.370429203578,-6.224188271614214,isotropic,-0.0002806925045569304,-0.42785914099846356,0.7394141831619014,dilatometry,2.200843236029545
LSCF_thermal_0027,LSCF,315.4096642757896,624.959148022376,459.341803921106,0.16780133572745543,isotropic,0.00042788642787316305,0.8315090858322034,0.6062208914106775,TMA,10.06330567964736
LSCF_thermal_0028,LSCF,157.68633419657067,424.99721116766386,270.221129406904,10.243880213717919,isotropic,0.00043857056794873746,-0.21941499778583773,0.441209872238362,dilatometry,4.706521798640503
LSCF_thermal_0029,LSCF,213.48757798284637,688.8869724005651,449.1729478860323,-4.2336738744684235,isotropic,0.005231602145234611,2.8212442609671413,0.4061026101940572,TMA,1.807509983672019
LSCF_thermal_0030,LSCF,188.19894555057775,753.6041655340654,461.40342265313126,4.267159801382898,isotropic,0.00031324714843526197,-0.4823376599549689,0.41126066137166706,XRD_high_temp,2.090889101014852
LSCF_thermal_0031,LSCF,370.9594357428775,840.4211586764987,610.7979915671516,1.9632022091660568,isotropic,-0.0029282082461422236,1.214060972829434,0.7353705982814775,TMA,2.200150875387094
LSCF_thermal_0032,LSCF,120.49712305159179,404.5488858844627,266.2222585334079,-9.053854644559106,isotropic,-0.0016168658393184636,0.7672180021971611,0.7694698215068319,dilatometry,5.118149257353227
LSCF_thermal_0033,LSCF,24.88426224055704,480.7124791537313,248.49135083048887,1.287818494895557,isotropic,0.005456373903847214,2.6900229838440715,0.4207133922528902,dilatometry,10.113394490996075
LSCF_thermal_0034,LSCF,210.5364587702452,465.20028935880543,351.93481000928836,-0.3823776446211693,isotropic,-0.005653355213284133,1.3133191508056719,0.5124875384867182,TMA,5.164998400182512
LSCF_thermal_0035,LSCF,163.10143917458956,519.9187861332839,353.928929236869,13.961545527488282,isotropic,0.15258959803668057,2.2402518975698924,0.4784762262075836,TMA,2.0654026461267025
LSCF_thermal_0036,LSCF,94.43034138978763,434.50519077239124,253.99152196102582,-7.79337007507921,isotropic,0.0010345404575706693,0.2966006918818842,0.4320994062076117,XRD_high_temp,2.0901209895335526
LSCF_thermal_0037,LSCF,174.31254448638504,385.3768259558564,285.0411639580509,-10.690656855307811,isotropic,0.005160250830243013,-0.17022186844643705,0.39122304831262783,TMA,10.263400487719348
LSCF_thermal_0038,LSCF,371.5936857890507,836.9393534948218,602.6483983732984,6.986618415132928,isotropic,0.0005669045050198214,0.15521273901063048,0.5103283512007041,XRD_high_temp,4.997827875755543
LSCF_thermal_0039,LSCF,400.1385413713275,872.0579958720682,-2437.4214670621504,-5.97707811760585,isotropic,-0.004825970901492148,-0.4420295296149598,0.5202361706044736,dilatometry,2.261355806284
LSCF_thermal_0040,LSCF,134.57229749119836,574.916784584126,349.86212573486097,9.826971293302643,isotropic,0.0013002224425184847,0.9824040218232062,0.6682289801982129,XRD_high_temp,9.65623248770605
LSCF_thermal_0041,LSCF,154.62786906644178,581.8876408082456,381.5746511229873,-3.224390909544365,isotropic,0.003629022504414416,-0.015035165203949541,0.4663393654787548,TMA,4.9683933576149055
LSCF_thermal_0042,LSCF,185.09285193563213,747.2795740487555,465.2778982526961,1.8269445287858168,isotropic,0.0007051253692030618,0.8773960168610458,0.7264909881694029,TMA,1.923754230612875
LSCF_thermal_0043,LSCF,277.75493823712577,730.5412967465307,508.1409313810826,14.519611246043574,isotropic,0.10116062155871847,0.5005790416814413,0.7341115420380958,dilatometry,5.131898680997793
LSCF_thermal_0044,LSCF,246.16470311982238,687.2734457861529,467.84123627403915,2.9976696510903906,isotropic,-0.00659268730853755,2.3696323904663625,0.6656117241149343,TMA,9.86970587505747
LSCF_thermal_0045,LSCF,35.23435219594536,469.2260451342111,248.75153741247803,-5.6403526145247085,isotropic,-0.0007950028388174228,0.7720107360586679,0.5628601241671181,TMA,1.884476690778598
LSCF_thermal_0046,LSCF,360.5297085109187,650.0664116060223,511.98376403481825,-1.0927103448903142,isotropic,3.029634081997065e-05,1.355214438153509,0.6898605774520388,dilatometry,9.822810172449605
LSCF_thermal_0047,LSCF,92.17979436092037,462.37931871811014,282.64905647078496,4.445416725368127,isotropic,0.00389699947611388,1.6623598552452132,0.4259136610435653,TMA,2.094632122423184
LSCF_thermal_0048,LSCF,389.91001737968264,650.0490914388776,513.1747640343071,-5.607373854151249,isotropic,0.004537984106553168,1.017607893121898,0.5797550538820861,dilatometry,2.065317952790655
LSCF_thermal_0049,LSCF,255.58922921922667,618.3102294312744,440.14547317171167,3.718944619247414,isotropic,0.00012224907389280203,0.2590587588947929,0.5527284943169571,dilatometry,5.121211547393004
LSCF_thermal_0050,LSCF,248.94618354463748,495.8170004794001,367.9015666907654,-9.334377817172335,isotropic,-0.0018206070472142168,0.9797301138916021,0.7598114346104664,XRD_high_temp,1.9285790422281381
LSCF_thermal_0051,LSCF,61.85576099246167,351.9813614120061,216.17679955141267,-8.291468097895228,isotropic,0.000949032678980139,2.1125795543723442,0.7244744109215728,XRD_high_temp,10.057630600635418
LSCF_thermal_0052,LSCF,175.53885405847672,754.337394351988,459.8733433223654,-2.648013306155939,isotropic,-0.005754486247155861,1.55829016777747,0.5916236172784751,dilatometry,9.88897413650958
