respondent_id,barrier_rigid_hierarchy,barrier_centralized_decision,barrier_departmental_silos,barrier_risk_aversion,barrier_nih_syndrome,barrier_resistance_external,barrier_financial_constraints,barrier_human_capital,barrier_tech_infrastructure,barrier_limited_awareness,barrier_knowledge_gaps,barrier_trust_deficit,barrier_weak_networks,barrier_poor_collaboration
SME_0235,1.7205833441578222,7.0,3.728211616133674,6.405735432472799,5.4959586366221505,6.6833809619952955,6.515450510185272,5.565075728479025,5.017133398228792,6.357420841658567,3.539214565649922,6.345890420275893,4.181146298134153,6.9279687605436315
SME_0236,5.093559451195235,5.90853614463512,4.706585457972135,3.847622904859004,4.267125003925594,5.739628271372521,6.14999023562386,6.6809899053056725,6.143602019340889,3.9399577311568086,4.4243294485073035,5.502917390523238,2.423147120799874,7.0
SME_0237,5.430096083653069,6.5497380567537595,2.545214876948081,6.844565160355256,7.0,3.5470338090849505,6.69426161541339,5.501109944687293,4.001122766926931,5.691460766222244,6.216963525321084,4.798873447331154,6.5990998243062675,2.833207571174043
SME_0238,3.406292624260427,5.650257135147628,4.933000861363953,5.183426511575895,6.571513323166263,5.883983745637544,6.922325163840614,5.676863564647732,6.662838294776175,4.865219636364007,7.0,4.887454229878014,7.0,5.345354331216231
SME_0239,3.5493869325175087,7.0,5.063671804913447,6.751124098380238,7.0,5.671751109559528,5.616983239668467,6.77571337766925,6.000831058200055,6.223029382330103,3.230896368829393,6.146981717009852,4.733697009825963,7.0
SME_0240,5.247704817466914,5.063843520434226,4.832202991355288,4.201559147123282,6.847908028633665,6.790507460258595,6.153622159493395,6.690403568573638,4.673936981460212,3.7434637205300234,4.945017223601815,5.434941038367898,4.327215982508255,5.2990986474790285
SME_0241,5.367667378488097,4.201862547179839,5.374430922687238,6.563528242521521,5.605763181108469,6.367912913587862,4.954336585852743,6.067950422131851,4.512691222963547,3.863102370120295,4.705976082888431,4.557939816425755,4.642405017510635,4.8216045960754546
SME_0242,5.704585383597662,4.646725057423727,2.33868658119953,6.540067846495161,4.095491839661953,4.735407530184908,6.30188285624664,5.499610418402782,6.703597502273623,5.474803772071311,4.152559462333182,7.0,5.23320015600588,4.608457705392042
SME_0243,6.056710507666685,5.47439604052308,5.118996650821126,7.0,4.969854286093945,4.650463016580865,6.104920660811217,6.571515935581038,4.042812566790561,2.7413329302281944,4.654173202317838,3.766077040940713,4.690202382969234,5.653249604968077
SME_0244,3.831101363737284,3.6304907655405234,4.690138310229953,6.462543484615171,3.2660318737800655,5.902255638136583,6.7355755833644935,6.454085102156628,7.0,7.0,4.90829874651904,5.509571580077859,4.70027388010237,5.002569898182554
SME_0245,7.0,4.020484067676264,3.780635426184752,7.0,6.824043808282508,4.900555188501214,6.918961801008647,6.141215842492033,7.0,5.4894115125921275,6.728195325259842,7.0,6.217718986056959,5.364126615533297
SME_0246,5.366936382265175,4.398191055975726,7.0,5.3800710376959815,4.572480015729385,3.6807420944779596,6.787498172445794,5.967187412827738,4.752910191444498,5.391741614146907,3.2405884349658582,5.184970575073156,5.343307622492033,6.81952875242699
SME_0247,3.775017436725573,3.593812108317443,3.235943650797446,4.06343149968508,6.70398882931078,6.50350322452644,6.188194920153945,6.521294945685148,5.647354218638259,4.785866022759081,4.733658619040862,4.889609008622434,3.1426381324291626,5.14353119268954
SME_0248,4.451599307743147,5.619896796485663,4.3215805453701925,5.037296298430908,3.8545683639908432,4.679368560503937,6.4644135077345455,3.956661008916139,5.396221129048813,4.979651541835381,4.11012873801991,4.412143695091999,5.076733018519457,3.12655267621959
SME_0249,5.119908458299271,4.01511018897488,5.781709800943181,7.0,4.0670918379578165,5.387628648612142,5.245932285606182,6.3409541737977895,4.108215750006263,5.476704110113255,4.139712136421712,4.993015410901632,3.7627696698232316,5.8690556121644795
SME_0250,3.6956235746724957,5.60716068526501,3.9526725632589677,5.285527628201137,5.277307088880155,3.961992861175266,6.089330402186798,6.830334564354411,4.644095735584014,6.306172171928614,6.747907396836563,4.383845010971957,3.253934473891338,5.192549170223294
SME_0251,3.8431109726797525,6.855463541079303,4.2452498026497825,4.397800591964821,3.523408586785947,5.798895454999913,5.285934423324232,5.143828799460428,6.351383019623729,4.118889977683004,4.849478288385824,4.98343159017748,5.61998941381931,5.367967636163423
SME_0252,4.235863522494205,4.87001396764617,3.716687285019465,3.7223875930805557,5.209121028877756,6.681410936916374,5.0046527733780435,4.326970290397297,4.342199451191885,5.569510134467747,5.393333999616084,4.8414623075835435,3.698377126033242,4.720089829131902
SME_0253,3.3224534471970353,5.657769223543243,6.032981701914315,4.648800863366322,3.7609780678044045,7.0,5.599416324445873,6.935947845943822,5.830602568282385,5.205654219670407,6.0822539694463105,4.816001143253559,5.658996572194774,4.804063760728679
SME_0254,3.1154078679139623,5.371230282199039,4.057699851058709,5.242975171555292,3.647806867903011,6.550540404539085,6.6890427677475035,6.264155884171979,5.16401082731415,2.8249805325958963,7.0,5.138902491994132,4.101440244775936,5.341842046828048
SME_0255,6.300544945603957,5.174644388305987,6.262147718321187,6.682999938516869,4.008342575117531,4.258830883774576,6.861783446951791,2.787387436189562,5.535598737518512,3.3830025580503946,4.775790818423124,5.101179910970796,4.770106746510991,4.282060372253609
SME_0256,3.8834276204454232,7.0,7.0,4.737934179743718,7.0,4.860587960479862,6.266268725998539,5.736726040103084,5.274276494620637,6.580622812327377,5.738475183634324,5.223448576780759,3.934492667439433,4.1383264821651435
SME_0257,2.730343861277484,5.013445903256686,2.844334730030286,5.134439487481459,6.744122224332445,6.119229530213744,5.870950795307643,5.21291527385685,7.0,5.524907344430454,4.739412894135826,3.773981882879548,5.472647861797692,5.878120904357721
SME_0258,3.9420181705836272,5.320323030651836,3.9273547166104628,5.215967600800997,2.114613530925203,4.5560404559122505,6.772432372167248,4.668597444433441,5.557779005036848,3.9928591519696957,5.49648584392205,4.9834768024638265,3.8729101511815918,6.532316907964666
SME_0259,6.114718416238658,4.634602559679007,5.347124802243111,6.237412002820381,6.170761482013411,3.236318514405414,6.955945886929365,5.030301037074269,5.406389273214606,7.0,5.732060718793114,5.113677524552824,2.6536467526929126,6.906693374130262
SME_0260,2.885748395029677,3.696217206150546,3.769242011185796,6.616411791700292,5.827887983998911,4.426378739175714,6.077462857274939,4.499614307128894,5.453619058521886,4.788004093733764,5.965646885249489,5.967178122438949,5.392772858646774,4.128948175190066
SME_0261,5.790186753268152,5.098834687176649,3.1935113206729273,5.196712208089062,5.40143238054119,6.00123736203122,5.834824645058562,4.2908012887603935,5.762415851626502,5.236147248067863,5.504421391793029,6.31987151595443,6.422707888107878,4.227525865903833
SME_0262,3.760627850341268,3.6557814179489796,5.108460371364619,6.648820108337715,4.521901686509292,4.334426378802507,7.0,5.605557853215007,5.779859275281161,3.2709001928315278,5.646600876207361,4.070863659490242,3.4391757768780504,4.149196950203274
SME_0263,4.497048731861572,5.2562403361764565,3.026723875117606,6.858816306467673,6.953223553419715,3.157923278445104,7.0,4.989471370178373,6.9426730906810645,5.317864208800302,5.631653120489099,5.514902350578781,6.954555045080183,3.6885355837174627
SME_0264,5.72940840648201,6.511463181378505,5.631242104702534,7.0,4.765263884730362,6.153035304852884,5.9545184281927215,6.833406076352669,5.791542104706493,4.734549061765037,6.836679424258793,5.00843806098107,3.6047290893193322,4.428099051874023
SME_0265,5.44283953590624,6.531242626745801,4.5444681878854665,6.718197067234025,3.470190094226888,4.312410188700307,5.640282394561308,5.18544057252748,5.592503827075216,5.729093148870632,4.610712478012461,5.339028686953125,4.945852531611138,3.596343124941505
SME_0266,4.863599973102278,5.141974517113169,4.48539526549604,5.731759456581451,5.490808248736064,4.624475302981937,7.0,4.430519370796983,5.006932880683114,7.0,4.258209509511847,4.146245325290241,6.181372094001461,2.3997441900939633
SME_0267,4.617671308033073,7.0,2.59158330120058,3.6180355142612872,3.500982557650763,5.988195525181684,7.0,4.987411203021491,6.4515336444011755,6.768306393014388,7.0,5.153664718820152,2.438233938796016,3.932857400867407
SME_0268,4.387834966077691,4.915167323763771,4.355782778688665,6.71889459793067,6.829314112025099,4.811158980682738,6.988636388446637,5.857661366631089,5.7709565701488295,6.187852988531957,5.379477253061708,7.0,3.4739065998465293,4.330277831180377
SME_0269,5.04817732365526,5.983397959503789,6.548348633234016,5.875601432763844,3.8933244205925517,6.2267652861005045,6.829462889527767,3.8581413406205938,5.995815452962121,3.491829803183643,4.868883792747732,4.7971910730372,6.471117637890383,5.451879226423839
SME_0270,3.4572907990927666,6.268072559253076,2.8360524288930615,6.030113790470944,4.423187196850133,4.697755209216428,6.503843673234545,6.121449399059529,7.0,5.101295560394257,5.737095949259675,5.062262677595675,5.518387859147357,5.671331862411065
SME_0271,4.582028183054749,3.0158744674982536,4.830912165230164,5.764561477355457,4.283791828382459,3.3871742603202337,7.0,5.791445510894402,5.248010865986119,3.5355605402230155,4.1960036887365195,6.502590396786232,5.165194329041655,4.084236812899081
SME_0272,5.6116270774695876,4.404161993809043,6.651095939364492,7.0,4.840111114556668,4.408462728266053,3.693680121176948,4.118419228448632,4.326583247546468,5.362228409184863,5.041142925114505,4.154664512584759,4.962603149042531,5.756938291941553
SME_0273,5.833407219898705,3.4103626910552305,4.73325747537102,4.51665922302839,6.682074436568329,6.162561057988849,5.341775496307987,5.0339547975996,5.492606244451862,2.6966479263223935,5.969564990784635,5.42715545365987,6.664210099081431,3.872068016648681
SME_0274,4.457052462100082,3.842822216156973,3.594422267457471,4.718018003931782,6.795168414615736,4.531911966373468,6.261758116270151,5.419236596138195,4.603588207385906,5.198039492194029,6.259013665049955,4.492240607456647,6.470935348877655,4.195362802078995
SME_0275,3.920419288712591,5.383751435311052,3.3375329956146658,5.237574859335866,4.522371005454289,4.7423048073742,3.657334805028852,3.2703181847919165,5.977563706651522,5.9446176867788605,3.898464626115327,4.755971647828866,5.153663103482762,5.501182882156315
SME_0276,2.7667872739949817,4.525355728323785,4.467646806195163,6.6031401972360495,7.0,5.04919370050931,4.88372028410641,6.202268077201298,7.0,5.529616945175402,4.602686600330278,6.6579939414800196,6.296254742198122,3.966094902545688
SME_0277,5.65771074104121,6.5969921244247605,6.436457055326562,5.833551024690545,5.170304664584818,6.650001204289389,5.060855547317203,6.238579290921005,4.492970709899128,6.678451526711523,5.316149932827723,6.968583235647469,6.0896953076266325,3.709813700919491
SME_0278,6.709553278492692,7.0,5.8469724403789805,4.93841213496378,5.032783254771109,5.259969939146335,5.41666064060171,7.0,5.95875911889864,1.9559823434711716,5.773291394031843,5.151842603182687,5.210088132657862,4.62079482447859
SME_0279,6.168455699928025,6.731656556408719,5.26796911093625,5.560688812861842,5.550395354228996,5.321559578235391,5.427812964121646,6.378928648571234,6.506046556246513,7.0,6.980884758317323,5.01432508240987,6.4843580494107576,4.063760601977187
SME_0280,5.73511852112902,4.631724381363881,3.2697708096117406,5.880045342697405,2.090519446215032,3.073926868154249,5.840257304603145,5.582441766634842,5.2937493528259925,3.204676441538882,4.400318973647645,5.791209327237394,5.898138124754035,4.978909947125277
SME_0281,6.588200537244386,5.937136725805158,3.9283076498543243,5.619497946588383,3.916560611350575,5.181047110569441,7.0,6.485290084710968,7.0,5.036537707441209,7.0,5.50669577355203,7.0,5.271586228325239
SME_0282,6.048677648565132,7.0,4.648544082844433,6.118388987544175,7.0,5.15369651967693,4.9611969457444545,7.0,5.48325908922915,5.590507261125052,6.871607336396241,5.091506096268798,4.290558504133443,5.629858485807283
SME_0283,3.048308322505133,5.183303315445288,5.2185502636100285,5.630048103174836,3.7478588681771043,7.0,6.243184338554257,7.0,5.713960124801511,4.3439856219710835,5.8960990122806765,5.484212873671781,4.08668625041037,7.0
SME_0284,3.7532757325272046,2.7757069767248743,5.926615870144532,4.695701984187377,4.170611328861251,2.658073654267028,7.0,3.8105194127903124,5.364294428776215,5.795144387048529,5.363888626303407,4.940345688007809,2.7580009700551003,3.5473577135025307
SME_0285,5.425360405651027,4.634108523014304,5.164367297998399,6.581743408815142,6.755003462960122,3.9512027064060478,7.0,6.567479344554131,5.99811443096403,6.7074438996919685,7.0,4.261279898943131,5.229684829010376,2.208038842164673
SME_0286,4.93118183917763,5.401933666117655,4.349089249924413,4.745466429001691,2.6405825805740104,5.2108870517529455,7.0,4.7089815442665675,5.98406592192546,3.0182268238959398,5.6029343700617655,4.806617702255343,4.0850984592765025,3.81152726641903
SME_0287,4.227666101560388,5.420676647261789,2.694187838445827,5.002884668432148,5.050233866401023,3.5910568530149547,7.0,4.446504519938658,4.76361939500316,3.726030460213003,7.0,5.752905228599482,3.8760895925076295,6.23810102651796
SME_0288,4.940838433146654,5.282978763222652,3.9521796286218116,4.650584013043027,5.5053193188655225,4.2004040470048505,7.0,4.030708894756896,7.0,4.76641738144264,5.428994307423217,6.033157766629435,4.243700845994677,5.923522900108227
SME_0289,1.2509473735425876,4.008011513455867,2.998718350456615,3.9464939876282386,4.642054194305259,5.024324964999864,6.432393998649375,5.340876757200407,4.567737188617098,5.142819725390201,5.036714264335936,5.936056167936016,5.73232404351782,4.639619338096817
SME_0290,3.8232963926064922,4.4817548285847115,3.885273832470557,5.284733666083745,5.621660513107704,5.786691829140865,5.95399317628616,5.5161247879004724,5.857636935500004,4.480913624241192,4.282068516592749,3.6445621026892905,4.365820770307753,5.615089089248123
SME_0291,4.156506274352519,5.038412258831466,5.3063606736360125,6.220689496422668,4.104560577400754,6.1967652920990055,7.0,4.47015014278144,4.89377944339473,6.62930881977543,5.238461126619169,3.280222052548149,3.6203821943207766,4.775819487275774
SME_0292,3.804348819658478,5.045233852299915,4.942115077788653,7.0,5.251455300526653,6.479795979530035,7.0,7.0,6.313230052724125,3.044053022593231,6.106907351944252,6.748399887813541,5.402719473477499,7.0
SME_0293,5.73180027376095,5.625100714868063,5.81229492456759,5.733369851260878,2.1086274007255765,4.250947153382597,6.977451224523068,4.492408659901704,5.254180244239367,3.646196423316315,7.0,6.881492457418016,3.939357325831125,4.991487400505809
SME_0294,4.1834071426831425,5.976439102934516,5.362588000415028,6.511705571613266,5.798302137249465,7.0,5.124868611490335,3.8893966455634854,5.367600779228392,3.3184140813276795,3.758291502993408,4.498685345802033,4.193373313482047,3.8589964674649213
SME_0295,5.621862740534494,4.74319203280613,4.466631052665776,6.594232774500935,4.480412970262289,4.808999511424806,6.379183987483624,3.6584321993797784,3.176603940154359,5.615340794557268,5.941215708623589,7.0,5.489713851040172,6.165661632435523
SME_0296,4.965432827696832,5.826949943743595,7.0,3.776007181874365,6.096339509086017,7.0,6.403830797288408,7.0,5.307866635517613,5.361543007003545,5.636877172627447,3.4824089206412294,4.09818660657976,3.874062396800818
SME_0297,6.186479293639033,6.4593684162524605,5.321247375518494,6.724102896855706,5.403020704733872,6.622124836493498,6.157909598368864,5.857864047426756,5.707848103411347,6.2213405731637135,5.136681301725796,6.676431377198068,4.141421031140792,3.8714088688533477
SME_0298,5.724912106151805,5.102601363958686,4.009941159000934,6.49005773247546,4.5712863030966995,4.779778620269593,7.0,7.0,7.0,4.761449067679307,6.653773195482918,4.4510471722313225,4.111716550333528,1.9444073915883306
SME_0299,7.0,4.549622166016314,4.735507646328823,4.989675658071716,6.434198297996169,4.8868029732109255,4.975664798610345,6.24166256418606,4.422896972708749,4.395113129621411,3.2824219739113114,4.276041887802394,5.714235003664573,2.746103150466198
SME_0300,3.4226251304539415,5.497394192253911,4.193311035079032,7.0,7.0,4.345285290973731,6.651423856563133,6.549282556879451,5.342773256173157,3.6053501562021557,5.586471705761137,5.527154325185889,4.977082603635257,5.875011928613831
SME_0301,3.999124471593282,3.9328026976629427,4.741807861454782,5.985970092568876,3.888026067319937,6.02089967209019,4.40656697600153,4.921886541284357,5.41619061018263,4.336531544817685,4.678433479093689,7.0,4.178939093153322,7.0
SME_0302,5.424552135677263,5.301260651043191,5.219112459403966,7.0,4.107688395282263,3.767540289169972,5.320620423085271,5.532143146964561,3.8016517627061694,5.12680708718233,7.0,5.551407390624778,4.848777449229668,4.196391416711284
SME_0303,6.078214045461877,4.3915839494381474,7.0,7.0,5.708100958394145,5.08733340311569,6.977593827417404,6.694798502227325,4.913409095834643,4.568133840235958,3.945417821848375,5.909064938334057,6.099953460148269,3.345096670780345
SME_0304,4.153761314220609,3.518020690660516,3.2315602466830113,5.9510170602263,4.219821519986065,4.4690914483644715,4.435419444847415,5.486990209724664,5.4512993481708865,4.025248899960205,4.892084272549279,5.3802948805034445,4.022158221308787,2.8808586927976867
SME_0305,7.0,4.6034000248187,4.574211865857044,6.710839735020314,7.0,3.7310649051222473,6.454844492353859,4.892447714705893,5.2073306649656175,4.3357455747918525,4.161779535419357,5.458708638215339,3.530596775542117,6.330849836465431
SME_0306,4.76600352324005,5.464678470191584,3.7939548044699105,5.0327960657882524,5.445076686200794,3.519544304353592,5.577808609027997,4.440386486121546,4.520374308349885,2.3681941112492306,6.573259248428,4.513461246846231,6.39605126619626,6.18943001781258
SME_0307,3.456800352180208,4.102747640759869,7.0,7.0,5.362177784006275,5.383110417059084,5.48223823734753,6.032352714200339,5.0110999092052815,2.7611754828419386,3.946288634837844,5.521092747850587,3.942719317396895,5.012539295612405
SME_0308,3.2104067526805644,3.939410685247807,5.30911489833715,5.4474805476401045,4.888402694423983,5.566860370377716,6.232547734012613,6.546563291251367,4.794154811453345,4.1844380257669895,3.46877980696952,4.571019282627581,5.9577238731629345,6.289983583940774
SME_0309,6.352366201704002,3.52638894679562,6.3080887764589555,4.061481376727929,6.677740788946817,4.895437020771839,6.782279982540469,4.467551652105434,7.0,3.6420303046741336,4.864699598061505,4.701905372230965,3.3948581766130013,5.422885837865008
SME_0310,7.0,7.0,5.026302523212123,7.0,5.878513565514245,5.848771514245033,5.842066213985484,5.995076925422602,6.591226575067071,4.705848325348403,5.514756270117714,5.641569881002512,6.49168398079663,3.914158176884015
SME_0311,4.638149349670818,7.0,5.913278198361719,6.749179048888705,5.1293182082136415,5.153097320054625,6.802012550032632,6.860255529530931,3.3532367958288245,3.3214704315401855,6.540388511542913,4.923110644231197,4.193935052890307,3.1695907169057147
SME_0312,3.8339799581470686,3.2573937882337924,6.918422554552221,5.177563948019427,4.830459349884739,5.246884342684615,6.6661106523399125,6.045888156554639,6.480984138298329,3.9429853390509724,4.572346514547453,5.769031655442276,4.167133126032456,4.593361378364607
SME_0313,4.978516517309777,5.663703590541414,1.8890147489187386,5.914745649888945,4.61953113057793,5.378203481950819,6.499238523119345,6.707915061119158,6.788799012383324,6.315885995132356,6.488037351082863,5.291378984815946,4.838622104444207,5.734662208131835
