event_id,magnitude,depth_km,latitude,longitude,time,place,tsunami,felt,cdi,mmi,alert,status,type,datetime
us6000c9du,5.1,35.0,2.8873,96.3169,1603100332645,"45 km N of Sinabang, Indonesia",0,,,,,reviewed,earthquake,2020-10-19 09:38:52.645
us6000c9cs,5.5,17.03,-3.3848,100.3604,1603093641835,"186 km SW of Sungai Penuh, Indonesia",0,,,5.058,green,reviewed,earthquake,2020-10-19 07:47:21.835
us6000c9ci,5.6,20.0,-3.3684,100.2706,1603092690626,"191 km SW of Sungai Penuh, Indonesia",0,,,4.985,green,reviewed,earthquake,2020-10-19 07:31:30.626
us6000c99g,5.1,10.0,-3.4021,100.2732,1603061330249,"193 km SW of Sungai Penuh, Indonesia",0,,,,,reviewed,earthquake,2020-10-18 22:48:50.249
us6000c95r,5.1,10.0,-16.6228,-177.2779,1603014151395,"270 km SSE of Alo, Wallis and Futuna",0,,,,,reviewed,earthquake,2020-10-18 09:42:31.395
us6000c950,5.5,8.0,-3.9177,-81.8157,1603004308688,"76 km WNW of El Alto, Peru",0,4.0,4.1,3.575,green,reviewed,earthquake,2020-10-18 06:58:28.688
us6000c92a,5.2,10.0,-62.3472,-58.3987,1602979511076,South Shetland Islands,0,,,,,reviewed,earthquake,2020-10-18 00:05:11.076
us6000cbc9,5.2,10.0,-3.2733,100.4042,1602957383873,"173 km SW of Sungai Penuh, Indonesia",0,,,,,reviewed,earthquake,2020-10-17 17:56:23.873
us6000c90z,5.2,23.44,-3.2572,100.3043,1602957300713,"179 km SW of Sungai Penuh, Indonesia",0,,,,,reviewed,earthquake,2020-10-17 17:55:00.713
us6000c8z4,5.5,10.0,-54.5812,-133.0296,1602931760339,Pacific-Antarctic Ridge,0,,,0.0,green,reviewed,earthquake,2020-10-17 10:49:20.339
us6000c8x1,5.2,60.4,45.3713,150.0234,1602910085155,"169 km E of Kuril’sk, Russia",0,,,,,reviewed,earthquake,2020-10-17 04:48:05.155
us6000c8w6,5.1,10.0,-3.3215,100.2724,1602894961203,"187 km SW of Sungai Penuh, Indonesia",0,,,,,reviewed,earthquake,2020-10-17 00:36:01.203
us6000c8v2,5.4,62.32,13.6785,120.2608,1602878787481,"4 km SSE of Looc, Philippines",0,55.0,5.8,4.039,green,reviewed,earthquake,2020-10-16 20:06:27.481
us6000c8mg,5.1,10.0,8.1144,-37.9705,1602806903443,central Mid-Atlantic Ridge,0,,,,,reviewed,earthquake,2020-10-16 00:08:23.443
us6000c8hc,5.2,19.0,-3.1911,100.3854,1602754876989,"168 km SW of Sungai Penuh, Indonesia",0,,,4.69,green,reviewed,earthquake,2020-10-15 09:41:16.989
us6000c8g3,5.1,10.0,-31.2695,-177.7261,1602745218798,Kermadec Islands region,0,,,,,reviewed,earthquake,2020-10-15 07:00:18.798
us6000c8av,5.0,10.0,-10.1624,66.2964,1602689318024,Mid-Indian Ridge,0,,,,,reviewed,earthquake,2020-10-14 15:28:38.024
us6000c7zb,5.4,10.0,13.9738,56.9359,1602581392638,Socotra region,0,,,0.0,green,reviewed,earthquake,2020-10-13 09:29:52.638
us6000c7v8,5.0,129.45,-16.4785,-70.9327,1602536576355,"11 km SW of Ubinas, Peru",0,,,,,reviewed,earthquake,2020-10-12 21:02:56.355
us6000c7q4,5.1,100.9,14.5717,-91.7423,1602482815814,"3 km SSW of El Asintal, Guatemala",0,17.0,4.1,,,reviewed,earthquake,2020-10-12 06:06:55.814
us6000c8s9,5.0,10.0,14.6726,-93.7508,1602476253721,"106 km SW of La Esperanza (El Zapotal), Mexico",0,,,,,reviewed,earthquake,2020-10-12 04:17:33.721
us6000c8sb,5.5,10.0,14.5482,-93.5454,1602476067168,"107 km SSW of La Esperanza (El Zapotal), Mexico",0,,,3.298,green,reviewed,earthquake,2020-10-12 04:14:27.168
us6000c7ne,5.6,18.0,14.8318,-93.6423,1602476033429,"85 km SW of La Esperanza (El Zapotal), Mexico",0,4.0,3.4,3.727,green,reviewed,earthquake,2020-10-12 04:13:53.429
us6000c7nd,5.2,10.0,35.6445,26.2467,1602475887566,"49 km N of Palekastro, Greece",0,13.0,3.8,,,reviewed,earthquake,2020-10-12 04:11:27.566
us6000c7m8,5.1,10.0,35.5856,26.2443,1602462639934,"43 km N of Palekastro, Greece",0,5.0,3.8,,,reviewed,earthquake,2020-10-12 00:30:39.934
us6000c7m7,5.1,411.43,29.4688,139.3416,1602462511773,"Izu Islands, Japan region",0,,,,,reviewed,earthquake,2020-10-12 00:28:31.773
us6000c7k9,5.6,10.0,-28.5658,-112.0664,1602427281173,Easter Island region,0,1.0,2.2,0.0,green,reviewed,earthquake,2020-10-11 14:41:21.173
us6000c7e4,5.0,10.0,-62.3293,-58.1804,1602363517114,South Shetland Islands,0,,,,,reviewed,earthquake,2020-10-10 20:58:37.114
us6000c7ce,5.5,53.0,24.6661,93.4997,1602351480765,"33 km WNW of Moir?ng, India",0,87.0,4.8,4.24,green,reviewed,earthquake,2020-10-10 17:38:00.765
us6000c7b1,5.9,10.0,-28.5892,-112.3535,1602335697129,Easter Island region,0,,,0.0,green,reviewed,earthquake,2020-10-10 13:14:57.129
us6000c77u,5.0,10.0,-35.2523,53.9297,1602301245233,Southwest Indian Ridge,0,,,,,reviewed,earthquake,2020-10-10 03:40:45.233
us6000c760,5.4,27.0,-17.2045,167.4386,1602278545769,"110 km WNW of Port-Vila, Vanuatu",0,2.0,3.4,3.672,green,reviewed,earthquake,2020-10-09 21:22:25.769
us6000c701,5.0,163.02,-27.8978,-66.405,1602233751522,"36 km SSW of Andalgalá, Argentina",0,,,,,reviewed,earthquake,2020-10-09 08:55:51.522
us6000c6xe,5.4,10.0,-6.0429,122.5845,1602212240747,"122 km S of Katabu, Indonesia",0,,,4.178,green,reviewed,earthquake,2020-10-09 02:57:20.747
us6000c6w6,5.1,96.06,-6.1814,146.3259,1602198874684,"52 km ENE of Kainantu, Papua New Guinea",0,3.0,3.1,,,reviewed,earthquake,2020-10-08 23:14:34.684
us6000c6um,5.0,523.65,52.6525,152.6467,1602181492172,"293 km WNW of Ozernovskiy, Russia",0,,,,,reviewed,earthquake,2020-10-08 18:24:52.172
us6000c6si,5.8,30.0,-5.904,150.8415,1602172730018,"87 km ESE of Kimbe, Papua New Guinea",0,,,5.54,green,reviewed,earthquake,2020-10-08 15:58:50.018
us6000c6sf,5.2,77.2,-58.9366,-25.5815,1602172106691,South Sandwich Islands region,0,,,,,reviewed,earthquake,2020-10-08 15:48:26.691
us6000c6sb,5.0,15.46,-11.155,163.2713,1602170705662,"166 km ESE of Kirakira, Solomon Islands",0,,,,,reviewed,earthquake,2020-10-08 15:25:05.662
us6000c6rg,5.7,32.0,52.7723,-168.2804,1602166959270,"43 km ESE of Nikolski, Alaska",1,1.0,2.7,4.432,green,reviewed,earthquake,2020-10-08 14:22:39.270
us6000c6p1,5.3,10.0,71.629,-11.3098,1602153741438,Jan Mayen Island region,0,,,,,reviewed,earthquake,2020-10-08 10:42:21.438
us6000c6mu,6.3,106.0,-6.0942,146.1738,1602142532524,"40 km ENE of Kainantu, Papua New Guinea",1,28.0,6.9,5.514,green,reviewed,earthquake,2020-10-08 07:35:32.524
pr2020281016,5.3,10.0,18.174,-64.1781,1602095074620,"67 km ESE of Cruz Bay, U.S. Virgin Islands",0,254.0,5.3,,,reviewed,earthquake,2020-10-07 18:24:34.620
us6000c63r,5.4,10.0,-62.3469,-58.2113,1601992602481,South Shetland Islands,0,,,4.147,,reviewed,earthquake,2020-10-06 13:56:42.481
us6000c617,5.9,633.0,-17.9962,-178.4717,1601979106626,"234 km E of Levuka, Fiji",0,,,1.484,green,reviewed,earthquake,2020-10-06 10:11:46.626
us6000c5zm,5.9,31.0,54.8508,-159.8514,1601963690449,"68 km SE of Sand Point, Alaska",0,13.0,4.6,4.687,green,reviewed,earthquake,2020-10-06 05:54:50.449
us6000c5ze,5.4,10.0,32.8688,-39.8406,1601958297637,northern Mid-Atlantic Ridge,0,,,0.0,green,reviewed,earthquake,2020-10-06 04:24:57.637
us6000c5y3,5.0,10.0,34.1788,79.2141,1601941400846,"150 km E of Leh, India",0,,,,,reviewed,earthquake,2020-10-05 23:43:20.846
us6000c5t3,5.3,132.81,19.8649,145.3563,1601924640563,"Maug Islands region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2020-10-05 19:04:00.563
us6000c5t4,5.1,10.0,-62.2485,-58.2462,1601924487434,South Shetland Islands,0,,,,,reviewed,earthquake,2020-10-05 19:01:27.434
us6000c5p7,5.0,121.01,-15.6114,167.8046,1601903014591,"66 km NE of Norsup, Vanuatu",0,,,,,reviewed,earthquake,2020-10-05 13:03:34.591
us6000c5ms,5.2,10.0,-54.2479,-133.2006,1601887689605,Pacific-Antarctic Ridge,0,,,,,reviewed,earthquake,2020-10-05 08:48:09.605
us6000c5m0,5.2,10.0,-21.8877,169.8848,1601881921399,"210 km E of Tadine, New Caledonia",0,,,,,reviewed,earthquake,2020-10-05 07:12:01.399
us6000c5l3,5.0,60.5,-9.6117,119.3493,1601867267654,"100 km W of Waingapu, Indonesia",0,,,,,reviewed,earthquake,2020-10-05 03:07:47.654
us6000c5i4,5.6,121.0,13.6082,120.7526,1601835413824,"14 km WSW of Tingloy, Philippines",0,49.0,6.1,4.345,green,reviewed,earthquake,2020-10-04 18:16:53.824
us6000c5ef,5.1,48.45,49.0687,155.2285,1601803048211,"190 km SSW of Severo-Kuril’sk, Russia",0,,,,,reviewed,earthquake,2020-10-04 09:17:28.211
us6000c5cl,5.1,93.46,-12.4717,166.5355,1601782523166,"190 km NW of Sola, Vanuatu",0,0.0,1.0,,,reviewed,earthquake,2020-10-04 03:35:23.166
us6000c588,5.4,19.0,-7.1745,150.0739,1601742606964,"121 km SSE of Kandrian, Papua New Guinea",0,,,3.409,green,reviewed,earthquake,2020-10-03 16:30:06.964
us6000c56t,5.3,10.0,69.2919,-29.8937,1601731367271,eastern Greenland,0,,,,,reviewed,earthquake,2020-10-03 13:22:47.271
us6000c56c,5.1,34.17,29.8895,130.7336,1601727987715,"42 km SSE of Koshima, Japan",0,,,,,reviewed,earthquake,2020-10-03 12:26:27.715
us6000c54x,5.8,28.85,33.4766,140.9412,1601717491262,"193 km SSE of Katsuura, Japan",0,4.0,4.1,3.426,green,reviewed,earthquake,2020-10-03 09:31:31.262
us6000c521,5.2,109.96,18.7253,145.916,1601681476079,"Pagan region, Northern Mariana Islands",0,,,,,reviewed,earthquake,2020-10-02 23:31:16.079
us6000c4rx,5.1,10.06,-17.1154,167.602,1601644586874,"102 km NW of Port-Vila, Vanuatu",0,,,,,reviewed,earthquake,2020-10-02 13:16:26.874
us6000c4p5,5.7,10.0,-62.3622,-58.2612,1601633853283,South Shetland Islands,0,,,4.772,,reviewed,earthquake,2020-10-02 10:17:33.283
us6000c43n,5.0,101.97,-6.3612,130.738,1601576136036,"237 km WSW of Tual, Indonesia",0,,,,,reviewed,earthquake,2020-10-01 18:15:36.036
us6000c3tv,5.0,154.43,36.7385,26.7488,1601550338322,"Dodecanese Islands, Greece",0,,,,,reviewed,earthquake,2020-10-01 11:05:38.322
us6000c3td,6.1,74.0,-5.9961,148.6656,1601548485149,"100 km WNW of Kandrian, Papua New Guinea",0,8.0,3.8,5.183,green,reviewed,earthquake,2020-10-01 10:34:45.149
us6000c3t7,5.3,40.2,51.6673,-174.9166,1601547907728,"76 km SW of Atka, Alaska",0,2.0,2.8,,,reviewed,earthquake,2020-10-01 10:25:07.728
us6000c3kz,6.4,28.0,-19.5385,-174.1217,1601514816524,"39 km NE of Pangai, Tonga",1,9.0,5.0,5.879,green,reviewed,earthquake,2020-10-01 01:13:36.524
us6000c3ec,5.1,10.0,9.2267,126.7042,1601503847184,"55 km ENE of La Paz, Philippines",0,,,,,reviewed,earthquake,2020-09-30 22:10:47.184
us6000c3bi,5.3,9.98,-17.019,167.7633,1601494523743,"98 km NW of Port-Vila, Vanuatu",0,,,3.591,green,reviewed,earthquake,2020-09-30 19:35:23.743
us6000c30f,5.0,106.01,24.8826,122.0753,1601440640137,"34 km SE of Jiufen, Taiwan",0,16.0,3.8,,,reviewed,earthquake,2020-09-30 04:37:20.137
us6000c2tc,5.1,10.0,-15.1492,-174.055,1601406078275,"93 km NNW of Hihifo, Tonga",0,,,,,reviewed,earthquake,2020-09-29 19:01:18.275
us6000c2cv,5.1,10.0,13.4292,145.88,1601341433888,"107 km E of Yigo Village, Guam",0,1.0,2.0,,,reviewed,earthquake,2020-09-29 01:03:53.888
us6000c2cm,5.0,10.0,-33.5474,-178.2136,1601338657345,south of the Kermadec Islands,0,,,,,reviewed,earthquake,2020-09-29 00:17:37.345
us6000c23q,5.1,10.0,-60.3765,-28.7083,1601282800187,South Sandwich Islands region,0,,,,,reviewed,earthquake,2020-09-28 08:46:40.187
us6000c20q,5.2,15.49,51.9534,-169.6077,1601261060267,"120 km SSW of Nikolski, Alaska",0,,,,,reviewed,earthquake,2020-09-28 02:44:20.267
us6000c1yn,5.0,10.0,34.1448,78.1519,1601227662182,"52 km E of Leh, India",0,11.0,4.7,,,reviewed,earthquake,2020-09-27 17:27:42.182
us6000c1w6,5.3,109.83,14.2028,-90.7908,1601199656522,"6 km E of Masagua, Guatemala",0,45.0,4.6,,,reviewed,earthquake,2020-09-27 09:40:56.522
us6000c1tj,5.5,17.0,51.8905,-169.6828,1601179937740,"129 km SSW of Nikolski, Alaska",1,,,3.487,green,reviewed,earthquake,2020-09-27 04:12:17.740
us6000c403,5.5,10.0,-57.1978,-147.7196,1601166924843,Pacific-Antarctic Ridge,0,,,0.0,green,reviewed,earthquake,2020-09-27 00:35:24.843
us6000c1rq,5.4,10.38,39.9847,24.3349,1601160625082,"31 km SSE of Karyes, Greece",0,76.0,7.0,4.399,green,reviewed,earthquake,2020-09-26 22:50:25.082
us6000c1np,6.1,10.0,-48.0249,31.7404,1601140222462,south of Africa,0,,,0.0,green,reviewed,earthquake,2020-09-26 17:10:22.462
us6000c1ix,5.2,10.0,38.1981,56.051,1601099215523,"88 km SSW of Serdar, Turkmenistan",0,2.0,2.5,,,reviewed,earthquake,2020-09-26 05:46:55.523
us6000c13w,5.3,10.0,34.2487,78.2058,1601031433221,"58 km E of Leh, India",0,8.0,5.3,,,reviewed,earthquake,2020-09-25 10:57:13.221
us6000c0zv,5.0,10.0,-60.1332,-26.2439,1601006091351,South Sandwich Islands region,0,,,,,reviewed,earthquake,2020-09-25 03:54:51.351
us6000c0ww,5.3,10.0,27.1573,-111.4068,1600988490369,"64 km ENE of Mulegé, Mexico",0,3.0,3.8,,,reviewed,earthquake,2020-09-24 23:01:30.369
us6000c362,5.0,20.75,9.3453,126.4033,1600914453091,"24 km ENE of Cortes, Philippines",0,,,,,reviewed,earthquake,2020-09-24 02:27:33.091
us6000c0dp,5.2,12.9,9.3766,126.672,1600914358463,"53 km ENE of Cortes, Philippines",0,3.0,3.8,,,reviewed,earthquake,2020-09-24 02:25:58.463
us6000c0cs,5.8,10.0,-0.2363,-18.8067,1600907269022,central Mid-Atlantic Ridge,0,,,0.0,green,reviewed,earthquake,2020-09-24 00:27:49.022
us6000bzwl,5.2,10.0,-62.3247,-58.3878,1600818826911,South Shetland Islands,0,,,,,reviewed,earthquake,2020-09-22 23:53:46.911
us6000bzwb,5.2,10.0,-62.3157,-58.181,1600818253170,South Shetland Islands,0,,,4.42,,reviewed,earthquake,2020-09-22 23:44:13.170
us6000bzj4,5.0,174.38,-6.8396,129.3703,1600737544256,Banda Sea,0,3.0,2.2,,,reviewed,earthquake,2020-09-22 01:19:04.256
us6000bziq,5.0,10.0,12.7999,143.8689,1600734035082,"100 km WSW of Merizo Village, Guam",0,,,,,reviewed,earthquake,2020-09-22 00:20:35.082
us6000bzek,5.5,10.0,51.8569,103.4802,1600711497669,"21 km NW of Kultuk, Russia",0,46.0,6.8,6.753,green,reviewed,earthquake,2020-09-21 18:04:57.669
us7000bqr4,5.8,10.0,-4.0426,-104.3789,1600695435082,central East Pacific Rise,0,,,0.0,green,reviewed,earthquake,2020-09-21 13:37:15.082
us7000bqqu,5.5,10.0,-4.0856,-104.2252,1600691276936,central East Pacific Rise,0,,,0.0,green,reviewed,earthquake,2020-09-21 12:27:56.936
us7000bql5,5.3,10.0,9.4079,126.9433,1600640509011,"83 km E of Cortes, Philippines",0,1.0,1.0,,,reviewed,earthquake,2020-09-20 22:21:49.011
us7000bql2,5.6,9.0,9.2643,126.6862,1600639995030,"54 km E of Cortes, Philippines",0,,,3.843,green,reviewed,earthquake,2020-09-20 22:13:15.030
us7000bqjg,5.1,10.0,38.0178,34.0419,1600628887568,"22 km NE of Emirgazi, Turkey",0,6.0,3.6,,,reviewed,earthquake,2020-09-20 19:08:07.568
us7000bqik,5.0,10.0,-6.6024,153.841,1600620904012,"184 km W of Panguna, Papua New Guinea",0,,,,,reviewed,earthquake,2020-09-20 16:55:04.012
us7000bqi2,5.0,180.54,6.665,125.5523,1600608507795,"13 km ENE of Tanlad, Philippines",0,4.0,3.6,,,reviewed,earthquake,2020-09-20 13:28:27.795
us7000bqg0,5.5,10.0,2.586,-95.2352,1600594936757,"Galapagos Islands, Ecuador region",0,,,0.0,green,reviewed,earthquake,2020-09-20 09:42:16.757
us7000bqcm,5.1,53.56,22.9861,93.7677,1600567145610,"12 km NE of Falam, Myanmar",0,,,,,reviewed,earthquake,2020-09-20 01:59:05.610
us7000bqbu,5.0,10.0,-11.5617,165.1782,1600557767168,"114 km SW of Lata, Solomon Islands",0,,,,,reviewed,earthquake,2020-09-19 23:22:47.168
us7000bqaf,5.8,10.0,-37.5237,77.8874,1600549771865,Mid-Indian Ridge,0,,,4.782,green,reviewed,earthquake,2020-09-19 21:09:31.865
us7000bq6c,5.3,10.0,-62.4437,-58.3633,1600513912717,South Shetland Islands,0,,,,,reviewed,earthquake,2020-09-19 11:11:52.717
us7000bq10,6.9,10.0,0.9298,-26.8533,1600465439027,central Mid-Atlantic Ridge,1,,,3.459,green,reviewed,earthquake,2020-09-18 21:43:59.027
us7000bpzv,5.2,134.54,-5.6311,146.9786,1600462788574,"120 km N of Lae, Papua New Guinea",0,5.0,3.2,,,reviewed,earthquake,2020-09-18 20:59:48.574
us7000bpxt,5.2,31.9,2.3965,126.8005,1600454608149,"153 km WNW of Tobelo, Indonesia",0,,,,,reviewed,earthquake,2020-09-18 18:43:28.149
us7000bpx2,5.1,36.3,38.0113,73.6916,1600451269565,"29 km SW of Murghob, Tajikistan",0,,,,,reviewed,earthquake,2020-09-18 17:47:49.565
us7000bpvt,5.9,44.0,35.0368,25.3034,1600446497575,"12 km SSE of Arkalochóri, Greece",0,41.0,4.2,4.076,green,reviewed,earthquake,2020-09-18 16:28:17.575
us7000bphn,5.5,10.0,-16.5183,-177.2594,1600362091953,"260 km SSE of Alo, Wallis and Futuna",0,,,3.041,green,reviewed,earthquake,2020-09-17 17:01:31.953
us7000bpbx,5.5,185.0,-6.7598,129.3659,1600338745906,Banda Sea,0,4.0,3.1,3.464,green,reviewed,earthquake,2020-09-17 10:32:25.906
us7000bp8s,5.0,71.76,-6.2239,154.8729,1600313256174,"68 km W of Panguna, Papua New Guinea",0,,,,,reviewed,earthquake,2020-09-17 03:27:36.174
us7000bp8n,5.7,10.0,7.7831,-37.0931,1600311618282,central Mid-Atlantic Ridge,0,,,0.0,green,reviewed,earthquake,2020-09-17 03:00:18.282
us7000bp7s,5.2,95.58,15.2631,-92.4356,1600305239399,"7 km SW of Belisario Domínguez, Mexico",0,10.0,4.2,,,reviewed,earthquake,2020-09-17 01:13:59.399
us7000bnvp,5.7,102.0,-22.3056,171.5856,1600245868666,southeast of the Loyalty Islands,0,,,0.0,green,reviewed,earthquake,2020-09-16 08:44:28.666
us7000bnsh,5.3,10.0,27.8464,85.8765,1600212843386,"14 km SSW of Kod?ri??, Nepal",0,186.0,4.6,,,reviewed,earthquake,2020-09-15 23:34:03.386
us7000bnj2,5.0,10.0,-6.8085,150.425,1600184309002,"117 km SE of Kandrian, Papua New Guinea",0,,,,,reviewed,earthquake,2020-09-15 15:38:29.002
us7000bndc,5.9,10.0,-15.1075,179.8718,1600143136258,"156 km NNE of Labasa, Fiji",0,1.0,5.2,5.78,green,reviewed,earthquake,2020-09-15 04:12:16.258
us7000bnd1,6.4,344.0,55.9733,158.3783,1600141288036,"21 km WNW of Esso, Russia",0,1.0,2.0,3.193,green,reviewed,earthquake,2020-09-15 03:41:28.036
us7000bmxp,5.0,10.0,10.5269,145.8497,1600070830905,south of the Mariana Islands,0,,,,,reviewed,earthquake,2020-09-14 08:07:10.905
us7000bmra,5.0,121.54,4.2449,96.6838,1600021732194,"62 km E of Meulaboh, Indonesia",0,,,,,reviewed,earthquake,2020-09-13 18:28:52.194
us7000bmpy,5.0,10.0,48.9321,142.0866,1600004546407,"16 km S of Uglegorsk, Russia",0,,,,,reviewed,earthquake,2020-09-13 13:42:26.407
us7000bmp6,5.0,35.0,-32.8356,-178.6311,1599997644723,south of the Kermadec Islands,0,,,,,reviewed,earthquake,2020-09-13 11:47:24.723
us7000bmnc,5.2,58.03,-6.0618,147.0232,1599992899791,"73 km N of Lae, Papua New Guinea",0,4.0,2.7,3.852,green,reviewed,earthquake,2020-09-13 10:28:19.791
us7000bmip,5.2,138.93,-7.3028,128.4334,1599942379258,"207 km NE of Lospalos, Timor Leste",0,4.0,3.0,,,reviewed,earthquake,2020-09-12 20:26:19.258
us7000bmcx,5.9,10.0,-17.2562,167.6792,1599899667321,"85 km NW of Port-Vila, Vanuatu",0,1.0,2.0,3.84,green,reviewed,earthquake,2020-09-12 08:34:27.321
us7000bmbi,5.1,133.8,-14.8355,167.3917,1599893242581,"41 km ENE of Port-Olry, Vanuatu",0,,,,,reviewed,earthquake,2020-09-12 06:47:22.581
us7000bm9p,5.0,38.76,38.6814,142.3417,1599879043442,"69 km SE of ?funato, Japan",0,,,,,reviewed,earthquake,2020-09-12 02:50:43.442
us7000bm9m,6.1,34.0,38.7482,142.2446,1599878651224,"58 km SE of ?funato, Japan",0,49.0,5.3,4.152,green,reviewed,earthquake,2020-09-12 02:44:11.224
us7000bm9g,5.6,559.66,-17.8804,-178.0054,1599878249903,"284 km E of Levuka, Fiji",0,,,1.439,green,reviewed,earthquake,2020-09-12 02:37:29.903
us7000bnzj,5.0,10.0,-15.562,-13.2277,1599868452420,southern Mid-Atlantic Ridge,0,,,,,reviewed,earthquake,2020-09-11 23:54:12.420
us7000bnzi,5.0,10.0,-15.5635,-12.7759,1599867964489,southern Mid-Atlantic Ridge,0,,,,,reviewed,earthquake,2020-09-11 23:46:04.489
us7000bnzh,5.0,131.61,42.4938,141.5447,1599862435059,"16 km SSW of Tomakomai, Japan",0,,,,,reviewed,earthquake,2020-09-11 22:13:55.059
us7000blm2,6.2,51.0,-21.3968,-69.9096,1599809757187,"82 km NNE of Tocopilla, Chile",0,149.0,6.8,6.734,green,reviewed,earthquake,2020-09-11 07:35:57.187
us7000bks4,5.2,310.61,-14.7789,-175.9243,1599692155206,"167 km S of Mata-Utu, Wallis and Futuna",0,,,,,reviewed,earthquake,2020-09-09 22:55:55.206
us7000bkaw,5.4,30.92,-6.2415,154.4417,1599649029384,"115 km W of Panguna, Papua New Guinea",0,,,3.692,green,reviewed,earthquake,2020-09-09 10:57:09.384
us7000bk82,5.7,17.0,4.1773,126.6447,1599635920291,"188 km SE of Sarangani, Philippines",0,,,5.399,green,reviewed,earthquake,2020-09-09 07:18:40.291
us7000bk6b,5.4,10.0,4.177,126.6843,1599622874937,"191 km SE of Sarangani, Philippines",0,,,5.537,green,reviewed,earthquake,2020-09-09 03:41:14.937
us7000bjlb,5.4,25.0,-15.1737,-172.9796,1599553733492,"123 km NE of Hihifo, Tonga",0,2.0,3.1,3.363,green,reviewed,earthquake,2020-09-08 08:28:53.492
us7000bjjb,5.0,10.0,-1.14,98.4985,1599539822589,"189 km WSW of Pariaman, Indonesia",0,,,,,reviewed,earthquake,2020-09-08 04:37:02.589
us7000bjiq,5.0,57.7,27.0437,127.8829,1599533894603,"48 km NNW of Nago, Japan",0,22.0,3.1,,,reviewed,earthquake,2020-09-08 02:58:14.603
us7000bjgb,5.9,172.0,-4.8713,129.7548,1599525920853,"193 km SSE of Amahai, Indonesia",0,4.0,3.1,3.82,green,reviewed,earthquake,2020-09-08 00:45:20.853
us7000bjci,5.6,10.0,-24.5115,-111.9893,1599500444173,Easter Island region,0,,,0.0,green,reviewed,earthquake,2020-09-07 17:40:44.173
us7000bj71,5.7,10.0,-17.1622,168.5076,1599460154938,"66 km NNE of Port-Vila, Vanuatu",0,,,5.53,green,reviewed,earthquake,2020-09-07 06:29:14.938
us7000bj6y,6.2,10.0,-17.1102,168.5034,1599459159688,"72 km NNE of Port-Vila, Vanuatu",1,5.0,4.3,6.148,green,reviewed,earthquake,2020-09-07 06:12:39.688
us7000bj63,5.0,10.0,-17.0887,167.78,1599453685994,"91 km NW of Port-Vila, Vanuatu",0,,,,,reviewed,earthquake,2020-09-07 04:41:25.994
us7000bj3p,5.0,10.0,-52.3832,-55.2649,1599436918228,Falkland Islands region,0,1.0,1.0,,,reviewed,earthquake,2020-09-07 00:01:58.228
us7000bj2i,5.3,10.0,36.9796,55.1103,1599428066684,"13 km SSW of ?z?dshahr, Iran",0,22.0,4.9,6.188,,reviewed,earthquake,2020-09-06 21:34:26.684
us7000bj2h,5.1,31.19,36.6583,141.5674,1599428029084,"74 km ESE of Kitaibaraki, Japan",0,14.0,3.4,,,reviewed,earthquake,2020-09-06 21:33:49.084
us7000bj1t,5.0,61.3,-3.5858,140.3876,1599425501218,"112 km SSW of Abepura, Indonesia",0,,,,,reviewed,earthquake,2020-09-06 20:51:41.218
us7000biz7,5.2,10.0,-5.5588,152.6503,1599407825848,"140 km SSE of Kokopo, Papua New Guinea",0,,,,,reviewed,earthquake,2020-09-06 15:57:05.848
us7000biyd,6.3,120.0,6.2693,125.8285,1599405823148,"17 km E of Talagutong, Philippines",1,37.0,5.4,4.468,green,reviewed,earthquake,2020-09-06 15:23:43.148
us7000biy6,5.5,10.0,-20.7035,-173.5713,1599404119447,"127 km SE of Pangai, Tonga",0,,,3.215,green,reviewed,earthquake,2020-09-06 14:55:19.447
us7000biu8,6.7,10.0,7.6829,-37.1544,1599375078470,central Mid-Atlantic Ridge,1,,,0.0,green,reviewed,earthquake,2020-09-06 06:51:18.470
us7000biu4,5.0,10.0,47.7718,-27.5197,1599374315639,northern Mid-Atlantic Ridge,0,,,,,reviewed,earthquake,2020-09-06 06:38:35.639
us7000bit4,5.4,10.0,-17.1215,167.7808,1599367160443,"88 km NW of Port-Vila, Vanuatu",0,,,3.542,green,reviewed,earthquake,2020-09-06 04:39:20.443
us7000bit0,5.1,10.0,-17.1708,167.6572,1599366050790,"93 km NW of Port-Vila, Vanuatu",0,,,,,reviewed,earthquake,2020-09-06 04:20:50.790
us7000birm,6.2,10.0,-17.1562,167.5321,1599361156073,"104 km NW of Port-Vila, Vanuatu",1,4.0,5.0,4.217,green,reviewed,earthquake,2020-09-06 02:59:16.073
us7000biqb,6.3,30.0,-30.3388,-71.4912,1599355018935,"40 km NW of Ovalle, Chile",0,115.0,5.8,6.342,green,reviewed,earthquake,2020-09-06 01:16:58.935
us7000bipw,5.9,30.0,1.6686,126.5621,1599351670820,"133 km NW of Ternate, Indonesia",0,1.0,2.0,3.987,green,reviewed,earthquake,2020-09-06 00:21:10.820
us7000bi0e,5.3,10.0,8.3541,-82.8145,1599241603975,"1 km NNW of Manaca Norte, Panama",0,5.0,3.1,,,reviewed,earthquake,2020-09-04 17:46:43.975
us7000bi01,5.6,13.17,8.3579,-82.9722,1599241521829,"11 km WSW of Finca Blanco, Panama",0,19.0,7.1,6.053,green,reviewed,earthquake,2020-09-04 17:45:21.829
