Temperature_C,Rubber_Content_%,Voxel_Size_um,Sample_Volume_mm3,Scan_ID,Total_Porosity_%,Gel_Pores_Fraction,Capillary_Pores_Fraction,Macro_Pores_Fraction,Cracks_Fraction,Mean_Pore_Diameter_um,Std_Pore_Diameter_um,Pore_Connectivity,Tortuosity,Specific_Surface_Area_m2_g,Pore_Sphericity,Pore_Elongation,Anisotropy_Degree,Total_Pore_Count,Timestamp
800,5,10,5000,CT_800_5_10_5000,48.48962401986773,0.015552099533437008,0.26127527216174184,0.27993779160186627,0.4432348367029549,400,170,0.914009277593626,1.985328066423096,8.212577497396998,0.40942182280240014,1.826006140843704,0.5090315503154067,2424481,2025-10-18T18:00:17.078844
800,5,20,1000,CT_800_5_20_1000,46.95317363727732,0.015552099533437011,0.26127527216174184,0.2799377916018663,0.44323483670295494,400,170,0.9325077914280996,1.8460310470544683,10.743476016379537,0.4100458289726523,1.892638953829893,0.5176124816796362,58691,2025-10-18T18:00:17.078850
800,5,20,2000,CT_800_5_20_2000,49.185300829697994,0.015552099533437011,0.2612752721617419,0.2799377916018663,0.44323483670295494,400,170,0.9024681172628823,1.8770215105257657,8.383207839868003,0.3909307957854985,1.7767893444840455,0.5118548257604392,122963,2025-10-18T18:00:17.078861
800,5,20,5000,CT_800_5_20_5000,46.28950366927164,0.01555209953343701,0.26127527216174184,0.27993779160186627,0.44323483670295494,400,170,0.9371919263198709,1.9295519789897653,10.28595292733607,0.38559445737896403,1.8958791570905524,0.4984707574871063,289309,2025-10-18T18:00:17.078867
800,10,5,1000,CT_800_10_5_1000,60.0,0.015197568389057748,0.25531914893617025,0.27355623100303955,0.4559270516717325,500,220,1.0,2.00137911888345,6.541895001231968,0.38267498211862355,1.8662030921783936,0.49849788487098734,4835784,2025-10-18T18:00:17.078877
800,10,5,2000,CT_800_10_5_2000,59.49575419190938,0.015197568389057748,0.25531914893617025,0.27355623100303955,0.45592705167173253,500,220,1.0,2.081288461732393,6.781925659543271,0.38253108113082646,1.8060586890244956,0.47656526668298765,9519320,2025-10-18T18:00:17.078889
800,10,5,5000,CT_800_10_5_5000,60.0,0.015197568389057746,0.25531914893617025,0.27355623100303955,0.4559270516717325,500,220,1.0,2.00222178737924,8.582348833418674,0.39568698513344036,1.8159597736139126,0.5129358512718131,24012203,2025-10-18T18:00:17.078899
800,10,10,1000,CT_800_10_10_1000,60.0,0.015197568389057746,0.25531914893617025,0.2735562310030395,0.4559270516717325,500,220,1.0,2.01371551953246,7.125901308683149,0.4073485801567144,1.8008627566861959,0.5054534013947763,604320,2025-10-18T18:00:17.078907
800,10,10,2000,CT_800_10_10_2000,60.0,0.015197568389057746,0.2553191489361702,0.2735562310030395,0.4559270516717325,500,220,1.0,1.9459899993928802,4.361080493494198,0.4244766517487364,1.909241784278408,0.4923908620384762,1214635,2025-10-18T18:00:17.078913
800,10,10,5000,CT_800_10_10_5000,60.0,0.015197568389057748,0.25531914893617025,0.27355623100303955,0.45592705167173253,500,220,1.0,2.038045353653081,8.321482892214862,0.377930628089906,1.9199604276744098,0.4873075915138293,3006606,2025-10-18T18:00:17.078919
800,10,20,1000,CT_800_10_20_1000,60.0,0.015197568389057748,0.2553191489361702,0.27355623100303955,0.45592705167173253,500,220,1.0,1.8548845626807882,7.879587408327667,0.35161329641385797,1.8602412699019901,0.5039004158527014,75520,2025-10-18T18:00:17.078925
800,10,20,2000,CT_800_10_20_2000,59.551895676721536,0.015197568389057748,0.25531914893617025,0.27355623100303955,0.45592705167173253,500,220,1.0,2.039137493038363,7.634127273474088,0.39245269802368626,1.890171486080607,0.47211799616746963,148879,2025-10-18T18:00:17.078932
800,10,20,5000,CT_800_10_20_5000,60.0,0.015197568389057748,0.2553191489361702,0.27355623100303955,0.45592705167173253,500,220,1.0,1.8703879126611782,7.9579438315176745,0.38893217919623346,1.8618338065907554,0.4979326826504883,376608,2025-10-18T18:00:17.078938
800,15,5,1000,CT_800_15_5_1000,60.0,0.014858841010401184,0.24962852897473997,0.26745913818722145,0.46805349182763745,600,270,1.0,2.081179002992827,3.700559567790861,0.3762785022619906,1.8979880668698192,0.5432575211742562,5869167,2025-10-18T18:00:17.078944
800,15,5,2000,CT_800_15_5_2000,60.0,0.014858841010401184,0.24962852897473997,0.26745913818722145,0.46805349182763745,600,270,1.0,2.0208449814719827,4.96900641745565,0.3487402920599648,1.8611468084000329,0.4811578792174776,11569846,2025-10-18T18:00:17.078950
800,15,5,5000,CT_800_15_5_5000,60.0,0.014858841010401181,0.24962852897473994,0.2674591381872214,0.46805349182763734,600,270,1.0,2.05074052974158,6.223992999803453,0.3667090080463288,1.9034314392050053,0.4802750987009612,29551689,2025-10-18T18:00:17.078956
800,15,10,1000,CT_800_15_10_1000,60.0,0.014858841010401183,0.24962852897473994,0.2674591381872214,0.4680534918276374,600,270,1.0,1.9280933896932422,1.9237636576035935,0.3419677989392221,1.9935618126165369,0.5419752596662377,725667,2025-10-18T18:00:17.078969
800,15,10,2000,CT_800_15_10_2000,60.0,0.014858841010401184,0.24962852897474,0.2674591381872214,0.4680534918276374,600,270,1.0,2.0887082934846344,3.527807627539345,0.33207420941393395,1.8812992606433774,0.5296102498895813,1434139,2025-10-18T18:00:17.078978
800,15,10,5000,CT_800_15_10_5000,60.0,0.014858841010401184,0.24962852897473997,0.26745913818722145,0.4680534918276374,600,270,1.0,2.049264605873333,5.148576308728903,0.3730437770222456,1.8780870954473892,0.4997955195664054,3603294,2025-10-18T18:00:17.078984
800,15,20,1000,CT_800_15_20_1000,60.0,0.014858841010401183,0.24962852897474,0.2674591381872214,0.4680534918276374,600,270,1.0,2.0373772289729883,3.460726867714486,0.3474083439325739,1.8267385348808989,0.5065805295162966,88712,2025-10-18T18:00:17.078990
800,15,20,2000,CT_800_15_20_2000,60.0,0.014858841010401186,0.24962852897473997,0.26745913818722145,0.4680534918276374,600,270,1.0,2.088953995020254,3.7409198666054673,0.33115288527263687,1.8795538775027465,0.4723290007073444,182311,2025-10-18T18:00:17.078996
800,15,20,5000,CT_800_15_20_5000,60.0,0.014858841010401183,0.24962852897473997,0.2674591381872214,0.46805349182763745,600,270,1.0,1.989893386278381,2.990473503117161,0.3775745227035793,1.791999561214901,0.47276536784192147,457116,2025-10-18T18:00:17.079002
800,20,5,1000,CT_800_20_5_1000,60.0,0.014534883720930229,0.24418604651162792,0.2616279069767442,0.4796511627906977,700,320,1.0,1.9907533321602207,3.2871838803739655,0.335966013835381,1.9438705207024494,0.488296571221402,6759310,2025-10-18T18:00:17.079008
800,20,5,2000,CT_800_20_5_2000,60.0,0.014534883720930227,0.2441860465116279,0.2616279069767442,0.47965116279069764,700,320,1.0,2.175365027505385,1.381754808525315,0.3372090828691175,1.9596516504253185,0.5203771201180291,13378420,2025-10-18T18:00:17.079014
800,20,5,5000,CT_800_20_5_5000,60.0,0.014534883720930229,0.24418604651162792,0.2616279069767442,0.4796511627906977,700,320,1.0,2.0129590329342837,1.0,0.32267950423093034,1.9307405361414842,0.5094317920711428,34301478,2025-10-18T18:00:17.079020
800,20,10,1000,CT_800_20_10_1000,60.0,0.014534883720930229,0.24418604651162792,0.2616279069767442,0.4796511627906977,700,320,1.0,2.1402768159467302,2.7541452730052813,0.30332024030158966,1.970613182872497,0.5316977501383304,840414,2025-10-18T18:00:17.079026
800,20,10,2000,CT_800_20_10_2000,60.0,0.014534883720930229,0.2441860465116279,0.2616279069767442,0.47965116279069764,700,320,1.0,2.023717787830651,1.2467835926213824,0.31585194579607995,2.0211996088477453,0.48023476299960716,1682565,2025-10-18T18:00:17.079035
800,20,10,5000,CT_800_20_10_5000,60.0,0.014534883720930227,0.2441860465116279,0.26162790697674415,0.47965116279069764,700,320,1.0,1.9523427477482296,2.7888873896073756,0.3076427406797786,1.981478485742774,0.5023301296078859,4198037,2025-10-18T18:00:17.079047
800,20,20,1000,CT_800_20_20_1000,60.0,0.014534883720930225,0.24418604651162787,0.2616279069767442,0.4796511627906976,700,320,1.0,2.064681432008897,2.0965899867928646,0.3279098301874497,1.9636438920662367,0.4949006637915703,105327,2025-10-18T18:00:17.079054
800,20,20,2000,CT_800_20_20_2000,60.0,0.014534883720930227,0.2441860465116279,0.26162790697674415,0.4796511627906976,700,320,1.0,1.9758208654416238,1.023676773207978,0.34874090989069395,1.9300205381679927,0.47729068418342024,217441,2025-10-18T18:00:17.079060
800,20,20,5000,CT_800_20_20_5000,60.0,0.014534883720930229,0.24418604651162792,0.2616279069767442,0.4796511627906977,700,320,1.0,2.2939557642662685,1.0,0.33653110852087104,1.9786780615510458,0.4671319059730159,527913,2025-10-18T18:00:17.079066
