Test_ID,Temperature_C,Stress_MPa,Time_Hours,Creep_Strain_Percent,Strain_Rate_Per_Hour,Test_Type,Atmosphere,Specimen_Failed,Min_Creep_Rate_Per_Hour,Rupture_Time_Hours,Material,Specimen_Geometry
CR_0032,850,250,2.1544,-7.7e-05,0.00027269,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,2.4484,8.3e-05,0.00026636,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,2.7826,9e-05,-5.309e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,3.1623,4.5e-05,3.49e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,3.5938,0.000118,-0.00017672,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,4.0842,-0.000118,4.617e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,4.6416,0.000167,0.00022685,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,5.275,0.000152,-6.884e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,5.9948,7.4e-05,1.681e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,6.8129,0.000178,-0.00013687,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,7.7426,-0.000166,-0.00011611,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,8.7992,-5.2e-05,4.081e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,10.0,-7.4e-05,4.857e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,11.3646,7.2e-05,-1.08e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,12.9155,-0.000105,1.09e-06,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,14.678,7.6e-05,6.429e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,16.681,0.000137,-1.46e-06,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,18.9574,7e-05,-2.235e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,21.5443,2.8e-05,-3.045e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,24.4844,-9.9e-05,-1.8e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,27.8256,-8.5e-05,3.134e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,31.6228,0.000125,2.005e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,35.9381,7.8e-05,-1.398e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,40.8424,-4e-06,-1.143e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,46.4159,-4.2e-05,-1.669e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,52.75,-0.000203,-4.82e-06,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,59.9484,-0.000107,2.56e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,68.1292,0.000191,-1.2e-06,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,77.4264,-0.000128,-8.67e-06,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,87.9923,1.9e-05,1.014e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,100.0,0.000101,-5.63e-06,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,113.6464,-0.000125,-2.82e-06,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,129.155,1.8e-05,6.62e-06,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,146.7799,9.4e-05,-4.6e-07,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,166.8101,1e-06,4.51e-06,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,189.5736,0.000287,-3.46e-06,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,215.4435,-0.000167,-3.27e-06,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,244.8437,0.000106,2.38e-06,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,278.2559,-1.7e-05,-4e-07,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,316.2278,7.7e-05,7.6e-07,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,359.3814,4.4e-05,-1.63e-06,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,408.4239,-7.3e-05,-2e-07,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,464.1589,2.3e-05,-9.4e-07,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,527.4997,-0.000186,2.8e-07,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,599.4843,6e-05,1.4e-06,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,681.2921,3e-05,2.62e-05,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,774.2637,0.004639,0.00082074,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,879.9225,0.163055,0.0026935,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,1000.0,0.612661,0.00510652,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,1136.4637,1.473088,0.00776088,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,1291.5497,2.875343,0.01086713,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,1467.7993,5.073754,0.01487006,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,1668.1005,8.474676,0.01910042,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,1895.7357,13.247518,0.0228657,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,2154.4347,19.595048,0.02806718,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,2448.4367,28.760281,0.03379221,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,2782.5594,40.820769,0.04198363,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0032,850,250,3162.2777,58.729914,0.0471643,Constant_Load,Air,True,-0.04378207,2448.44,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.01,-8.8e-05,0.03666289,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0114,-3.8e-05,0.03806449,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0129,2.3e-05,0.03092023,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0147,6.5e-05,-0.01187392,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0167,-2.2e-05,-0.03550646,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.019,-8.7e-05,0.02255805,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0215,8.8e-05,0.02884193,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0245,7.2e-05,-0.02861982,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0278,-9.2e-05,0.00888584,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0316,0.000136,0.0257191,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0359,0.000117,-0.0132451,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0408,1.3e-05,-0.01040873,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0464,8e-06,0.00352516,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0527,5.5e-05,-0.00695584,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0599,-8.6e-05,-0.00340736,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0681,3e-06,-0.00738462,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.0774,-0.000215,0.0042613,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.088,8.8e-05,0.00261761,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.1,-0.000156,0.00244391,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.1136,0.00015,0.00422354,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.1292,-3.3e-05,-0.00517628,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.1468,-2.1e-05,-0.00079037,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.1668,-6.3e-05,-0.00017847,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.1896,-2.9e-05,0.00420753,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.2154,0.000142,-0.00398004,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.2448,-0.000249,-0.00022538,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.2783,0.000128,0.00395863,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.3162,3.4e-05,-0.00306191,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.3594,-0.000121,-0.00153297,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.4084,-0.000108,0.00275194,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.4642,0.000168,0.00010901,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.5275,-9.5e-05,-0.00209107,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.5995,-0.000115,0.00135431,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.6813,0.000114,0.00085359,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.7743,3.4e-05,-0.00104477,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,0.8799,-9.4e-05,-5.401e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,1.0,2.2e-05,-3.424e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,1.1365,-0.000103,0.00030327,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,1.2915,0.00011,0.00062991,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,1.4678,0.000106,-0.00015106,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,1.6681,5.3e-05,-0.00016351,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,1.8957,3.6e-05,0.00025274,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,2.1544,0.000176,-6.549e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,2.4484,-0.0,-0.00046855,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,2.7826,-0.000118,6.301e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,3.1623,4.5e-05,0.00040282,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,3.5938,0.000209,-0.00015882,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,4.0842,-0.000101,-0.00023359,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,4.6416,-3.6e-05,0.00012019,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,5.275,4.2e-05,2.273e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,5.9948,-5e-06,-9.095e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,6.8129,-9.8e-05,6.727e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,7.7426,0.000112,0.00016626,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,8.7992,0.000232,-4.101e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,10.0,2e-05,-0.00012568,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,11.3646,-9e-05,-5.986e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,12.9155,-0.000155,3.507e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,14.678,2.6e-05,7.045e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,16.681,0.00011,5.08e-06,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,18.9574,4.8e-05,-2.275e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,21.5443,-0.0,-1.926e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,24.4844,-5.9e-05,-1.735e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,27.8256,-0.000109,1.995e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,31.6228,8.3e-05,2.473e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,35.9381,9.1e-05,-2.582e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,40.8424,-0.000155,6.45e-06,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,46.4159,0.000159,1.78e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,52.75,5.7e-05,-1.41e-06,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,59.9484,0.00014,-1.246e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,68.1292,-0.000134,-1.582e-05,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,77.4264,-0.000137,6.01e-06,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,87.9923,-1.5e-05,8.28e-06,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,100.0,5e-05,7.58e-06,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,113.6464,0.00018,7e-07,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,129.155,7.1e-05,-6.15e-06,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,146.7799,-2.4e-05,-4.6e-06,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,166.8101,-0.000103,3.44e-06,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,189.5736,0.000123,1.3e-07,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,215.4435,-9.6e-05,7.2e-07,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,244.8437,0.000163,1.08e-06,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,278.2559,-2.8e-05,-5e-08,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,316.2278,0.000159,1.19e-06,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,359.3814,6.8e-05,-1.87e-06,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,408.4239,-1.4e-05,-1.14e-06,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,464.1589,-5.2e-05,-1.7e-07,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,527.4997,-3.4e-05,7e-07,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,599.4843,4.3e-05,0.00018891,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,681.2921,0.029019,0.0012253,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,774.2637,0.2142,0.00305758,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,879.9225,0.636347,0.00520442,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,1000.0,1.389026,0.0074032,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,1136.4637,2.535572,0.01043217,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,1291.5497,4.430523,0.01345161,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,1467.7993,6.992568,0.0166617,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,1668.1005,10.704499,0.02061359,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,1895.7357,15.813874,0.02507296,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,2154.4347,22.898335,0.03057062,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,2448.4367,32.710291,0.03696274,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,2782.5594,46.115548,0.04594638,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0033,850,300,3162.2777,65.508695,0.05107246,Constant_Load,Air,True,-0.03550646,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.01,4e-05,-0.01974271,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0114,1.3e-05,-0.01639257,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0129,-8e-06,-0.04003068,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0147,-0.00012,0.0405887,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0167,0.000145,0.07016207,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.019,0.000181,-0.06443278,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0215,-0.000168,-0.05122525,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0245,-0.000102,0.02233391,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0278,-2.8e-05,0.00083339,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0316,-9.6e-05,0.00968594,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0359,5.1e-05,0.00256264,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0408,-7.3e-05,0.01583441,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0464,0.000217,0.01611427,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0527,0.000119,-0.01442806,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0599,2.1e-05,-0.00106353,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0681,0.000103,0.00511116,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.0774,0.000111,-0.00800951,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.088,-5.6e-05,-0.00851488,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.1,-8.2e-05,0.00250288,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.1136,8e-06,0.00575495,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.1292,8.6e-05,0.00018385,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.1468,1.4e-05,-0.00647624,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.1668,-0.000158,-0.00220099,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.1896,-8e-05,0.00309052,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.2154,-7e-06,0.00131565,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.2448,-8e-06,0.00325813,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.2783,0.000197,-0.00183559,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.3162,-0.000139,-0.00180825,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
CR_0034,850,350,0.3594,5.1e-05,0.00311846,Constant_Load,Air,True,-0.06443278,2154.43,Superalloy_A,Cylindrical_6mm_dia
