experiment_id,snr_db,attenuation_coefficient
456,-3.4804688486894655,"[0.07280828490795276, 0.10380966751927319, 0.07593930841914572, 0.10217928624806569, 0.11759594960088349, 0.07013993803517354, 0.07689551870650849, 0.10280544870965015, 0.08145328552641685, 0.10893159578326646, 0.09743924173553352, 0.0757888328474646, 0.11442394282954196, 0.07424010944550948, 0.08569293803174412, 0.08933026200226331, 0.109012975496662, 0.10849201481861784, 0.09293945864240849, 0.09308076407873705, 0.06452384834292083, 0.09340106804436182, 0.05495446916851985, 0.08999032926351773, 0.09516737722009122, 0.08898596945925509, 0.06975656660017264, 0.09673365033441703, 0.07816757888226594, 0.1316013691986264, 0.08140913124555632, 0.08814919710028335, 0.09498463722009778, 0.05560986217098703, 0.0845402901296587, 0.11908626646305505, 0.10134941745399811, 0.09287450841206482, 0.10964115137986069, 0.09811668618016711, 0.11551455668847516, 0.09670904834024933, 0.12267791790738407, 0.08711770709341361, 0.11300271213230202, 0.09315297602489983, 0.11490551522439985, 0.09757971819346493, 0.07008614413440048, 0.125891979160729, 0.1105733560699493, 0.08729382155057885, 0.12339729621987952, 0.11525581994944858, 0.09257565788913333, 0.12506267208718452, 0.12040293463229598, 0.07271373576277922, 0.11642907212842794, 0.11266019359245555, 0.1125448487686629, 0.12048068859342728, 0.10277215414881956, 0.13522623596941996, 0.13325348936127526, 0.11373714599025549, 0.09527868203745196, 0.11856187747962017, 0.15571206836552018, 0.0933619747029994, 0.09683832735790718, 0.10880111925280718, 0.09805576516161171, 0.13844671867847685, 0.15218307160394326, 0.09113318523263511, 0.10050871873504846, 0.12725414400043247, 0.12992597993158464, 0.1344863823707413, 0.12860284011189016, 0.1432225907394861, 0.1182015859841411, 0.1460374106818831, 0.17154840131694443, 0.1327526404823723, 0.14247551866926453, 0.16843087764866294, 0.1525821468056008, 0.18282144195932593, 0.15534945327731017, 0.17568320639664148, 0.16921408865460824, 0.15097465760857062, 0.16562822446717954, 0.21822404662312272, 0.1823877654973487, 0.17880938508120345, 0.1800475739145723, 0.16751241069323794]"
457,1.8258526111295201,"[0.1383692963233253, 0.11077489859409478, 0.151266006705864, 0.13898292863118808, 0.1645574916707158, 0.13924435246046754, 0.1615892260094646, 0.1651143871603625, 0.14577242147175104, 0.14699937231060356, 0.1411197403843727, 0.11775798497263702, 0.13993318879158373, 0.15721149586487373, 0.13737213586239136, 0.16139925139980155, 0.17184843453730234, 0.16351690031638158, 0.16207332512817016, 0.1687751710611707, 0.19855940037222214, 0.13483518663498714, 0.1457379994764567, 0.17394158179739422, 0.13465068717784834, 0.16171977084224662, 0.1417246878051202, 0.14687709273729138, 0.12049771921569967, 0.13154286136431037, 0.14675229919973906, 0.1927320334020317, 0.15628675350122478, 0.15002642676765027, 0.14182384267588513, 0.15892282368770383, 0.14320461719643787, 0.15968541968768712, 0.12543466772148076, 0.13841133242105513, 0.17622795124325524, 0.17616946091052096, 0.1839101673264965, 0.21377980231774735, 0.19497739286374519, 0.18311300756465781, 0.16242894952824122, 0.14149557599640158, 0.15985471569602955, 0.19612634116125438, 0.163395891792234, 0.1528761799600372, 0.16771707488596696, 0.17987716491669942, 0.1604266018919539, 0.16739045720948328, 0.1439423691798909, 0.15846433857711062, 0.15971983767359804, 0.16983749162551878, 0.1652404715811592, 0.20017699567314673, 0.18721549656188857, 0.17714669989352266, 0.19089602586508297, 0.17148168597919877, 0.1636372134147513, 0.1927774202960066, 0.18009370601193386, 0.2139258515570201, 0.1736726971748717, 0.1716239874272103, 0.15708114375669394, 0.20991272558941515, 0.16770974063471142, 0.17944921125019658, 0.19916416906506118, 0.2036547424210498, 0.16875016727098263, 0.19957619289184647, 0.17261482522088922, 0.19608491047307194, 0.22432941973648038, 0.2075953595679758, 0.17901425809827168, 0.23351880102377737, 0.19478659620140326, 0.2504638625088395, 0.22702527670369008, 0.23536418868825978, 0.2163883214334427, 0.22680630501193688, 0.20876910055602704, 0.23153652984786632, 0.23017537296109658, 0.25082101116428784, 0.25631682554415, 0.2206145483667422, 0.2598216342487415, 0.2562890284507007]"
458,1.280495975704241,"[0.1616058233641685, 0.18761621514623994, 0.14469110548925754, 0.19885341775231696, 0.162149620313857, 0.20653449580904273, 0.18090671283206325, 0.1739049056727426, 0.17998642619581984, 0.1503658536942487, 0.13748565214397818, 0.15488486964742143, 0.14584921758840658, 0.17666975982580607, 0.17934270957290468, 0.17468240366610555, 0.16092719727181073, 0.18913903804478968, 0.16516056622258496, 0.16070109711980637, 0.16722223496296612, 0.2490097954652145, 0.20082290726747212, 0.1843830833719905, 0.15489444544015776, 0.15875326307478949, 0.1921450908772652, 0.18874701301923946, 0.16372260158119845, 0.1804708002900375, 0.15308237804871505, 0.14037795200335296, 0.1475429323011425, 0.16565616353411294, 0.18626918294137204, 0.15724043183952263, 0.18795280536767203, 0.17812617268649525, 0.1633684012752083, 0.1454515050479998, 0.15483306061357419, 0.15304586301987044, 0.16520539257753036, 0.20949229194603958, 0.20518167561702327, 0.16957227874217554, 0.18878558182111121, 0.16947771726128233, 0.1840401991241952, 0.19925750860461927, 0.17829655119752627, 0.16924361805291518, 0.20729757599059154, 0.17709463934633055, 0.16879561030639917, 0.16897767802382752, 0.18021752731464968, 0.21591028147111238, 0.20840419890687706, 0.1984597837413953, 0.17526618888998724, 0.17058064593163608, 0.21923245273795894, 0.2084123359344116, 0.19943579328941538, 0.20442353105717043, 0.16960072214191227, 0.22738399529768877, 0.24284859151504026, 0.15305735824270109, 0.169163697292866, 0.201360790256689, 0.20786058034032343, 0.2162732752803147, 0.17274117011376028, 0.2000501129816475, 0.1878072813525325, 0.1902667338653114, 0.2534009164963974, 0.2022459151130786, 0.198899825333239, 0.2092234782451121, 0.26297855697703765, 0.2587381925567682, 0.2200975570997054, 0.21874068235200445, 0.22814074582300914, 0.255882101742166, 0.23202590446744492, 0.24946088058907429, 0.2352804051388894, 0.24393036486040098, 0.23303609864105773, 0.2470018616224953, 0.275814488381111, 0.257000943108554, 0.277591110152917, 0.2687083763513667, 0.2677018606661937, 0.31166272555187247]"
459,1.3659326651634287,"[0.18824611540200284, 0.18939449901801292, 0.16623576653756722, 0.1730267277529227, 0.22248048455954822, 0.1774858654271128, 0.17624108972687055, 0.1871599529658212, 0.1761114043277523, 0.1717212788175954, 0.1789651271541832, 0.15806391464218494, 0.21769379304382616, 0.19637807382640232, 0.21646127714271823, 0.16414136315059769, 0.16301470295810153, 0.19187774214981126, 0.18635269272414048, 0.18185150688968016, 0.180774275040848, 0.21706765968114872, 0.16731939366607876, 0.16872280139486573, 0.1695348255974197, 0.18472218099807322, 0.20328119482587076, 0.1573967625747209, 0.17524732030593532, 0.17232006019661802, 0.16274554023573495, 0.1551726352109707, 0.17345067193221891, 0.18218131901930032, 0.1702791885143548, 0.21342988159974718, 0.21632916696746757, 0.18786567870710205, 0.21856120160400672, 0.18497533676912417, 0.17022939519951735, 0.19210642619334475, 0.18545909279467399, 0.1994634965134014, 0.24152007997661826, 0.18822225003544485, 0.21294213849546317, 0.1831462407020569, 0.20053811141391792, 0.20564644987488354, 0.1675607342768077, 0.17894759403690083, 0.1861142309580697, 0.1889038177167371, 0.1761169657586881, 0.23063510630752904, 0.1901006741977214, 0.23472333209580426, 0.20880895759423967, 0.2171211147051213, 0.19412523334719523, 0.21176666732642227, 0.21320886891834054, 0.22066056199003073, 0.17415481542257225, 0.20496386642419548, 0.1790556510528097, 0.20952371864717215, 0.1908850761101886, 0.20772559844397154, 0.19950611946347782, 0.20193094063410694, 0.2333263693815808, 0.22054249329302564, 0.20487947682480478, 0.2063747000038964, 0.22387944070011545, 0.2502992881379836, 0.25493072573348724, 0.2406788173811009, 0.240245700577688, 0.20469913449184524, 0.19845858516724432, 0.1749950841572224, 0.2150957717299234, 0.24970994639068853, 0.24909878638747238, 0.24103677997699602, 0.23331115025891055, 0.2229652698722768, 0.2315934647312563, 0.22379573118555793, 0.2619993065813305, 0.24599836078606216, 0.28791353623548577, 0.27233056345366985, 0.26665401081527834, 0.2602116425999122, 0.256651619515376, 0.3055363949715358]"
460,3.3969686137958237,"[0.10972519134778148, 0.10499129806002595, 0.10834129273739523, 0.06347899441433724, 0.12063882296004196, 0.11231962798865741, 0.11369706803179559, 0.07446444868130675, 0.10481698999443675, 0.1112070856068434, 0.10783759502383819, 0.14336428481871022, 0.07324057527082119, 0.06601346329280461, 0.10568611179212886, 0.07571307700191914, 0.07292205962837713, 0.13974637290189967, 0.09823735749970289, 0.10744946412976084, 0.0761809903476044, 0.08028705669163438, 0.09208166076156898, 0.09160747633660427, 0.11209911555086206, 0.13409498465263425, 0.13161444719284854, 0.10851721210672961, 0.05108895020997088, 0.0951301584387566, 0.0905727699058115, 0.10537032710451662, 0.12676956308787007, 0.12317489079345811, 0.09807065866066537, 0.1145632002339637, 0.1065901198970415, 0.10954999531341784, 0.14139443680300817, 0.10554537477270962, 0.13858078932009107, 0.08090796550215178, 0.12298902110305981, 0.08537037694599797, 0.13005088975270956, 0.14023710121775787, 0.11849228674378187, 0.09564529363425436, 0.12786530098967955, 0.1172776116481782, 0.08529571121727542, 0.112052337378732, 0.0969526924693622, 0.0945619513429965, 0.12190173568937365, 0.1439193674008222, 0.13175269136516032, 0.12799495691805418, 0.12580220900810066, 0.10191707217364743, 0.14288383327379436, 0.11039613343518098, 0.1275033924273479, 0.11007144522958039, 0.1395659662352852, 0.15337851042569878, 0.12562657814712686, 0.12955786890962184, 0.11993054317952931, 0.14217975231302984, 0.18071630139966888, 0.13149529632675203, 0.12113794193079425, 0.12069571907923188, 0.13321318652266284, 0.15968461140018128, 0.14610264839772022, 0.17178190481269745, 0.17539428177947822, 0.13569052659893885, 0.13425691198494127, 0.14835356795794408, 0.16442733687311106, 0.18855224491093903, 0.17134134818421876, 0.16318489721906057, 0.15506242461761355, 0.1406210566248326, 0.1804004871910929, 0.15224076532691042, 0.13521029730732154, 0.15508472901326734, 0.16792627466167975, 0.18455676827134704, 0.17660668896923978, 0.18648207564652902, 0.17109423273754776, 0.17804145885326958, 0.19227653103249404, 0.21439160301880583]"
461,0.9236574048592383,"[0.21451356120790357, 0.23373179235711536, 0.21445500668951778, 0.20797605926994067, 0.21282011977381157, 0.1951950021503121, 0.20612122884128523, 0.2328669533738746, 0.23533141537326951, 0.2181592493558261, 0.17935877420786395, 0.22973942144427342, 0.2348128223012242, 0.2144912102382357, 0.19405665226180654, 0.22132566678372192, 0.24882243649852226, 0.19199101164050952, 0.23065443432222246, 0.20316679009286848, 0.25332157091949914, 0.19701774753329035, 0.16819414094784021, 0.20206821793801383, 0.2256864646799107, 0.22777482953432512, 0.19818239633845336, 0.22965844990127532, 0.19020266234342503, 0.25436550146794995, 0.18368537707002147, 0.23308976140129756, 0.24557008864452762, 0.19932479093835698, 0.23608728124194575, 0.24496216778177785, 0.2473079424927439, 0.2045995542823439, 0.22450362023119766, 0.2541776824074227, 0.2344116891363278, 0.21007115706338306, 0.24667671988843282, 0.23594261493550517, 0.2271150870773951, 0.21032252701261045, 0.24675498326744014, 0.21076484339005644, 0.24440991594381034, 0.24116969364370316, 0.21692071175057967, 0.23197031493108533, 0.2401715854778844, 0.22049920476032028, 0.23767192593899955, 0.2556783337338328, 0.2522014785150874, 0.23108710213909495, 0.2341547697030375, 0.25118258493605383, 0.2310994998664513, 0.25037268878509394, 0.23559836126496864, 0.24772461443993288, 0.2476664182902652, 0.23152819456406545, 0.24021238953141505, 0.2398061015129637, 0.23537377400862933, 0.2397750057783508, 0.2809249885633299, 0.24950867229847162, 0.2449871853823238, 0.2521977039670673, 0.2505358485780927, 0.25401028603654796, 0.24577653395294902, 0.2108140675586184, 0.26249443583073556, 0.2605469877864738, 0.2755964079418586, 0.27417022791867746, 0.2368912030259322, 0.24272631251515703, 0.27334765731787153, 0.24715981626167827, 0.26237912446195555, 0.2761469808786255, 0.2746599699574636, 0.267533844298505, 0.325089215601519, 0.2521249858773053, 0.2839780676071433, 0.254704882284399, 0.27213586614367913, 0.29172817292295955, 0.29626324753935557, 0.30366311482425795, 0.33507446885614545, 0.3352848065606844]"
462,1.7399357417172878,"[0.20138318871590094, 0.12401640510277015, 0.15482037561302692, 0.132506306289397, 0.15497508649562375, 0.1772236536042161, 0.16944830413936157, 0.13447817755253394, 0.1378247344273916, 0.15853091985210266, 0.1637129862115494, 0.17862894685624167, 0.12243871573778722, 0.16752452060620623, 0.18253889711984256, 0.1364323895085254, 0.13157582126561967, 0.1463026989726009, 0.14755199230476135, 0.14092118042118518, 0.1621067269092895, 0.16108592880126768, 0.19658848168275897, 0.14529215803987344, 0.16342793542583714, 0.17308351017868936, 0.136000789646636, 0.14430917393799486, 0.1657825121294138, 0.182657053197191, 0.16091637945416534, 0.15793274711242836, 0.1451010760279057, 0.14407930918815215, 0.13301757043346582, 0.19076353301195492, 0.19025462278294905, 0.1492621107655705, 0.11576185989207674, 0.17222296658844502, 0.16729023704779886, 0.17362958213336183, 0.14555663413184977, 0.13593671961886938, 0.19606012470246215, 0.14374220594834766, 0.15117079258531874, 0.1903313515289334, 0.15517760931321775, 0.18927010621014392, 0.19596233100292515, 0.19048147833173734, 0.15729355141574827, 0.17415525140350308, 0.17569302633194048, 0.1574204123592267, 0.22536189666646894, 0.190809644538473, 0.1867921900788565, 0.17515016423615495, 0.18262193878018287, 0.15556650695663388, 0.18976710060406354, 0.17310714757412485, 0.19936584310181604, 0.15798661247528845, 0.16619720599704424, 0.1768520057662682, 0.19461054264503752, 0.1879329869389218, 0.17790502618404924, 0.1938513429079959, 0.19284326699863796, 0.18130136813469724, 0.2162607008281686, 0.20796622306870052, 0.1836003451775393, 0.16967653007182257, 0.1957766307709473, 0.19658204445366742, 0.21161362683496812, 0.17631770165534752, 0.22627196342537906, 0.20143875672196182, 0.21861886329293123, 0.179583163086927, 0.16354907861590312, 0.2189372947602028, 0.24774084876047828, 0.20802205005993957, 0.23683919040074594, 0.26216915308019345, 0.21669702742079222, 0.25778611260673806, 0.2137094669247424, 0.2470893067950401, 0.23383475152047153, 0.23854229834130491, 0.2633200774933044, 0.2291132909489807]"
463,1.1421977556267533,"[0.1803804170367136, 0.19987638327000695, 0.1983080394471899, 0.23014312642500728, 0.19848214539457154, 0.23895446939196144, 0.18273369957924696, 0.20557150817673717, 0.17051036389245428, 0.2109977529005714, 0.1942480724537578, 0.2113223076023665, 0.19472293641863422, 0.2050740783597261, 0.16590264783385486, 0.1845941499104812, 0.17954381591758983, 0.1281407749570154, 0.2365103992889614, 0.20953089912706382, 0.1774078727034268, 0.22203699022460838, 0.21142145184773178, 0.20074809935378748, 0.2063810190092015, 0.218860799282297, 0.17143601717563245, 0.21275650613401728, 0.18483974198519773, 0.2580387468052661, 0.19406742619394798, 0.19622838341513538, 0.21683401253393134, 0.20749192187733548, 0.21201981178730553, 0.20586716425512636, 0.19761414320948725, 0.2080656312228478, 0.1922863791535687, 0.20259244509913166, 0.215078252330461, 0.2295388298014633, 0.1929691643031367, 0.18567509002554328, 0.18791688130078238, 0.23493410067780274, 0.20622451580117523, 0.20647475746214944, 0.22201459969603698, 0.2135263728536846, 0.18300890758623767, 0.22572092224042156, 0.21328663597224287, 0.1883894849906637, 0.2302319178605408, 0.24443440947646816, 0.22480908871492797, 0.24268337026464093, 0.20186395134658155, 0.1950800776811108, 0.22732271734747725, 0.23743427999244293, 0.23578054078246002, 0.21837707713761004, 0.21783003327661957, 0.2054203927348753, 0.22722849664672728, 0.19265093740884592, 0.22275656832775498, 0.21246542934014245, 0.2153887080938419, 0.2090376373984058, 0.22426484362145804, 0.21886331539722922, 0.2601623659618469, 0.2153174676876124, 0.2457422541738113, 0.22787021403162247, 0.2110659818131273, 0.220820430588371, 0.24267492585316938, 0.22531704520332826, 0.2484152169746867, 0.23630003075366357, 0.3006633030397349, 0.2730880915849483, 0.2468638517852541, 0.2757834068710258, 0.2605411821919006, 0.2658585860009484, 0.2695371688854542, 0.2833735896320053, 0.2833217745033668, 0.2234469118801268, 0.29756825392692565, 0.29967987352393244, 0.2920126066157538, 0.29617213649889984, 0.27652719130248765, 0.26299491268838254]"
464,1.1523633913935984,"[0.2071775109607269, 0.1347333685377637, 0.18026190390618388, 0.19675309189046394, 0.149383225248219, 0.15947948734341555, 0.19631185014200636, 0.19286338015048599, 0.18337379740623067, 0.1773606027576473, 0.1748406926877906, 0.1384083292642991, 0.18523888351816542, 0.1898979735539511, 0.1505540187866803, 0.18824439007926685, 0.16533919566163163, 0.2230387720312728, 0.19032431527145616, 0.16503898236613643, 0.1719050033445746, 0.2057989578618663, 0.18418938027049236, 0.18948996359382597, 0.19559156018421206, 0.16394268216911656, 0.1880821120276064, 0.17415281208425007, 0.21883472249009162, 0.20787948926422523, 0.20185534575988973, 0.21605305810695422, 0.19318651500467315, 0.1895883817718048, 0.21351964156250555, 0.19245050434752867, 0.19759418025024883, 0.2463490086485071, 0.1811524780436025, 0.17138139799056057, 0.17050983327720406, 0.21203648704390676, 0.19200576404679798, 0.2093351962720047, 0.19870727406479258, 0.1839847180449747, 0.2055025329898427, 0.1771342596365082, 0.20377372698589039, 0.219675072972916, 0.2468243209263006, 0.18066120221716953, 0.18879342310586758, 0.2545647504690124, 0.19849508708499108, 0.22664168979857874, 0.219425796545622, 0.17928401508576436, 0.23987182280242422, 0.22178022018940963, 0.20488006794759964, 0.1952683320348847, 0.21699392993708, 0.2240640826089637, 0.21445074395694805, 0.21105415600995764, 0.18176792169702793, 0.23155349412203663, 0.1975301503500312, 0.1957216908516388, 0.20474993269203462, 0.2260318897628186, 0.22341146895836836, 0.21564387396859733, 0.20706359509550992, 0.20995340468976567, 0.21703213529343388, 0.21231084914445728, 0.20994887146330302, 0.24954914677025586, 0.1961000524699869, 0.24450032101160007, 0.23056438045392885, 0.2356342826557151, 0.25302921540129536, 0.24527375708284074, 0.27648328523065074, 0.2847676321608598, 0.27397175040021043, 0.23838939296141198, 0.27386265229226214, 0.27886850265824925, 0.28847820499810767, 0.2724619635562714, 0.28751334790539784, 0.280496159092247, 0.3044605113466741, 0.30925698010769087, 0.28308430995739475, 0.25265952243205164]"
465,0.19291322462796434,"[0.36024200226490155, 0.3446760647758628, 0.4067099951082396, 0.3741242013534274, 0.3522814629970765, 0.3820097152617299, 0.3232124567582707, 0.3643843458632109, 0.35277211102818345, 0.3623918869984127, 0.3313849295159492, 0.34815840233822176, 0.35364066757277635, 0.35531364189818243, 0.38406484399487645, 0.3480200427754879, 0.35060909269860285, 0.3854722553147625, 0.3663664972424506, 0.3765843128968747, 0.34968696267438015, 0.337705672549245, 0.39181041743079603, 0.36361816266752295, 0.3155049999088766, 0.3598912656484795, 0.3738687046185314, 0.3725641062627067, 0.36068435226665224, 0.3628071185205857, 0.3745419750706007, 0.3376774803837011, 0.34050103086193817, 0.3463913328027101, 0.3529081220469895, 0.33778861732668725, 0.36276995170477827, 0.34245768905399937, 0.33867206123678695, 0.3839236761576686, 0.37264985535159995, 0.3800497382322844, 0.34575699513903263, 0.37340059940948767, 0.37595127018589386, 0.36568569841433524, 0.3565931969266306, 0.3150518467687463, 0.3617889772788085, 0.3737150857751817, 0.36399283490609813, 0.3711940222931678, 0.3641899043145461, 0.39862328399809277, 0.36991268686320034, 0.396214980392128, 0.3470477781344805, 0.35232963511375476, 0.34139545935620613, 0.37780871751301853, 0.39047282287957585, 0.40525405901169376, 0.3506388152265833, 0.3909933916623548, 0.36140481909660127, 0.40011551398512746, 0.3986874437797096, 0.40463191221628053, 0.39141863593834575, 0.38408030806141197, 0.38188989926359074, 0.3480762779078691, 0.3736709455075629, 0.40550110766398945, 0.4000610558435786, 0.40188780059984935, 0.4197574763950434, 0.3964785679011492, 0.380944828045837, 0.3855124162877307, 0.38617702068335247, 0.40578117543792325, 0.38732807235710165, 0.4196895651001593, 0.42444442645508346, 0.4164632613636627, 0.37906973801393873, 0.4050205262504308, 0.3904829290942213, 0.3862459725004747, 0.4450987422318683, 0.3988604686450221, 0.45047361119530027, 0.42646719702707536, 0.44012603874988965, 0.4064076612703186, 0.45179542953780566, 0.4542214614960805, 0.4478402108192119, 0.4601239662167894]"
466,1.9634367363602556,"[0.12468679500608101, 0.11314057619971035, 0.15642962257964688, 0.1371463861726035, 0.12369644609342646, 0.16011802095663202, 0.1573296450001303, 0.13656193768717517, 0.1744333575270472, 0.13939517466436122, 0.11930861340261267, 0.15457899570530445, 0.15657519542968018, 0.1464517402961896, 0.15837834296605943, 0.1752901080795172, 0.15386453800570393, 0.20102737894771847, 0.14730895081752204, 0.13705351414283617, 0.15396998012072002, 0.17991888784278248, 0.14193322738815028, 0.1712450463626758, 0.13800083469711724, 0.13501226508344374, 0.14610690141746266, 0.1422127397705947, 0.13892214022924135, 0.15672093563535214, 0.16135694553987034, 0.13582362879568124, 0.1588773917123913, 0.14855106564802362, 0.1576797200161437, 0.1500933880285744, 0.16409265559485106, 0.1860727106371569, 0.13350627236549958, 0.15598587975747463, 0.18306172625636521, 0.14655535770871192, 0.15457958989413317, 0.15280064668614235, 0.14343181711748293, 0.1281499689474122, 0.15601110578404184, 0.17152881761140054, 0.16734689727214294, 0.15160208973696926, 0.15379828137095355, 0.1446083418186397, 0.18397153175472403, 0.17711200555050954, 0.1746688433862375, 0.15242303662302215, 0.15128393830553774, 0.19362054185325028, 0.14265249153043744, 0.19050764759378, 0.22677110884300883, 0.19725436611966457, 0.14944043703988236, 0.1755232050785503, 0.1686294252853053, 0.1997221828884526, 0.1789206742221765, 0.1681326357486084, 0.13398141924640078, 0.1644701097733249, 0.1970053303913985, 0.17581043813023622, 0.16607434498268528, 0.17762401758739055, 0.1805936370638957, 0.21511610354614683, 0.20868791397609376, 0.17896957448613787, 0.21158424712160534, 0.17108547156421752, 0.23351012575611338, 0.16651211135209706, 0.19944470711391935, 0.21669915833216777, 0.21020984696696451, 0.24656821766046405, 0.2023440840574987, 0.2109509254560313, 0.21560208416163587, 0.21571682861967317, 0.216443284176447, 0.22381272724322562, 0.2344725130372792, 0.22501810133300695, 0.21665114919470302, 0.24073653133728953, 0.23799682568323255, 0.2314025443472189, 0.22892355570464765, 0.2472347482004541]"
467,0.29153760931560074,"[0.3355843963894605, 0.33882460119323865, 0.33536807663999635, 0.3425925395657563, 0.3197124791788429, 0.3481936210662206, 0.30098576000744715, 0.35963616576901486, 0.32195422365854565, 0.36249646965348786, 0.3367912270262112, 0.35179770727982274, 0.34531018040463324, 0.352923305948644, 0.32882209471152823, 0.3287452053103016, 0.3194905730660137, 0.34828544986100207, 0.34809980972825855, 0.36364913820339095, 0.31699520699992795, 0.32723291728613374, 0.33497116950258665, 0.32570211918110253, 0.3465406267466831, 0.3185883629937461, 0.3692955824468352, 0.322267013690873, 0.3244129985619557, 0.34332246752236023, 0.295783725296086, 0.3370940192830663, 0.34602472897676945, 0.336945012410209, 0.36724031941840507, 0.3535786728143893, 0.35339425076208253, 0.36678576731359697, 0.3193485268407577, 0.34640645955247173, 0.33301701511728093, 0.37448582732836283, 0.3211195151604958, 0.33860384831877594, 0.3610363895505524, 0.32447577229234603, 0.329949763868437, 0.33973351781354416, 0.36553098876210355, 0.3439422346187126, 0.3263152073276053, 0.3275051770184025, 0.3673512622123424, 0.38635125531684583, 0.3458377609841297, 0.32758092801683025, 0.34977140519701244, 0.3698179462524867, 0.31755690391844094, 0.331016513099675, 0.34454451925536705, 0.3771729066361972, 0.3106461810292015, 0.3564213734583878, 0.3769470455728998, 0.3621019787192163, 0.3578851887407199, 0.40134300569560977, 0.38934554677879646, 0.3684591814221323, 0.36548443485964427, 0.36407457749387095, 0.3697044551266503, 0.3692610819499977, 0.3393653280949994, 0.4054996904403322, 0.3923897103740783, 0.3409510834703364, 0.37253971478473724, 0.3815914848441506, 0.4103624213290182, 0.3464337712780493, 0.419021020185115, 0.38001945261364245, 0.38663366879933375, 0.40287502719013585, 0.3741350083168861, 0.3859298557658898, 0.3763574601638446, 0.40263592966395717, 0.38757004058685196, 0.4052215732561471, 0.4003092357695281, 0.41078843222973543, 0.42099318655806345, 0.39573120659347466, 0.4114424591563536, 0.43865040074177075, 0.4303443159298171, 0.4453370161186558]"
468,-0.9110791564162878,"[0.25216656374836016, 0.2910849257026536, 0.2800493003951921, 0.2607930096276802, 0.31432845671775095, 0.2598562539076836, 0.2924349384079015, 0.26907664429530936, 0.26386805515935724, 0.2711917830344394, 0.28465462680593007, 0.28255920766177517, 0.26341472318873, 0.24959396341051884, 0.28956063590916653, 0.26053286922608976, 0.27803822379221876, 0.28084230213608297, 0.2613782696407759, 0.2946230761591228, 0.28671784894278207, 0.2683309321270512, 0.2808710294708049, 0.26992000101150576, 0.26092589162694096, 0.29797271713870627, 0.24465406675047935, 0.2646337655569215, 0.26967332241318515, 0.2830515800908264, 0.28890707765415435, 0.2625724430553678, 0.29577155355120976, 0.28780245306555086, 0.30296563689279077, 0.24369574060406463, 0.2525316244614191, 0.2518115432031659, 0.26080098944265484, 0.2739042725244881, 0.3020812290138969, 0.282746421146284, 0.3035516252411175, 0.30318165592474594, 0.2820246157243715, 0.2628310306751852, 0.2699093977337048, 0.3142391686459242, 0.3453836770678689, 0.30946988216956556, 0.28093856998972644, 0.31445447544281196, 0.2698201204592725, 0.28182937331315516, 0.2901154834926683, 0.2977539633059947, 0.27014767631383774, 0.3209966134403678, 0.272755077211231, 0.2801747342738752, 0.2680334972987781, 0.300728630385717, 0.2810083575414313, 0.28914508421878926, 0.2972464392370599, 0.3089785290377326, 0.3086356333505661, 0.29196921472472454, 0.30853943500794645, 0.3074384940571612, 0.32818842256845454, 0.28285221204631156, 0.3529717537735132, 0.34059806827622596, 0.27648966374398587, 0.29431687016218205, 0.31001227867371606, 0.335053948380568, 0.31666977026191245, 0.3290683894897343, 0.2932946318772877, 0.31148950040642087, 0.31625157103305596, 0.3187879741477256, 0.3023763779927208, 0.32166405315063173, 0.32225842294360096, 0.36312973378240554, 0.2916878798147604, 0.34392650432919813, 0.358022743811388, 0.3442132453572519, 0.33429091922373627, 0.35165040952592225, 0.37187188647519087, 0.3621598782867152, 0.328655065939841, 0.326764132300169, 0.3309293900478785, 0.3300193216154228]"
