tau_s,R
0.14045,-6951.911883918636
0.1405,-2657.129473854372
0.14055,2652.015255293097
0.1406,6947.617581417282
0.14065,8589.134668750494
0.1407,6949.89583189123
0.14075,2656.3568250350104
0.1408,-2651.264610167953
0.14085,-6945.593860274449
0.1409,-8586.560039610704
0.14095,-6947.7690193032395
0.141,-2655.550422028946
0.14105,2650.4432226493423
0.1411,6943.538870519036
0.14115,8584.111727991427
0.1412,6945.830875637487
0.14125,2654.8138814688327
0.1413,-2649.690729737173
0.14135,-6941.558813764279
0.1414,-8581.668306933962
0.14145,-6943.870271476926
0.1415,-2654.063777888038
0.14155,2648.953784498283
0.1416,6939.560380154835
0.14165,8579.101855247049
0.1417,6941.7283959056995
0.14175,2653.2430327341544
0.1418,-2648.118223727065
0.14185,-6937.478727861542
0.1419,-8576.674087491485
0.14195,-6939.874856228242
0.142,-2652.5697542800735
0.14205,2647.4092315481316
0.1421,6935.581129587297
0.14215,8574.184400221191
0.1422,6937.710991804974
0.14225,2651.648530775741
0.1423,-2646.645095501659
0.14235,-6933.448899795812
0.1424,-8571.605925573662
0.14245,-6935.724040983792
0.1425,-2650.946704187123
0.14255,2645.892529222698
0.1426,6931.547078961314
0.14265,8569.22397488014
0.1427,6933.742305266503
0.14275,2650.162558721247
0.1428,-2645.1393261254866
0.14285,-6929.558794690348
0.1429,-8566.781969440162
0.14295,-6931.762105813286
0.143,-2649.3984154663785
0.14305,2644.3315684589516
0.1431,6927.435794340398
0.14315,8564.208855654368
0.1432,6929.809403150549
0.14325,2648.787955111542
0.1433,-2643.4719909790992
0.14335,-6925.4444374422665
0.1434,-8561.721754456536
0.14345,-6927.6809622476085
0.1435,-2647.86697947453
0.14355,2642.7728958755592
0.1436,6923.42809738148
0.14365,8559.24254938431
0.1437,6925.706281332344
0.14375,2647.1039880811263
0.1438,-2642.0695416387834
0.14385,-6921.5101714685225
0.1439,-8556.786091861899
0.14395,-6923.598685204459
0.144,-2646.1621324372322
0.14405,2641.4096037582563
0.1441,6919.457963806954
0.14415,8554.193023081547
0.1442,6921.542361852798
0.14425,2645.3898433340673
0.1443,-2640.727186429211
0.14435,-6917.61425692177
0.1444,-8551.805345232078
0.14445,-6919.485245669832
0.1445,-2644.5459285166207
0.14455,2639.9341131774218
0.1446,6915.497360650988
0.14465,8549.22314994506
0.1447,6917.412173968507
0.14475,2643.739795195737
0.1448,-2639.1523108149113
0.14485,-6913.413062302596
0.1449,-8546.681260250349
0.14495,-6915.4322957379645
0.145,-2643.0401515834897
0.14505,2638.3832087021838
0.1451,6911.4838850494125
0.14515,8544.285783373896
0.1452,6913.46983797119
0.14525,2642.286123659445
0.1453,-2637.628043687731
0.14535,-6909.51136884144
0.1454,-8541.823796271708
0.14545,-6911.418958451921
0.1455,-2641.44243150175
0.14555,2636.874490934029
0.1456,6907.399707225437
0.14565,8539.171883173482
0.1457,6909.27613771789
0.14575,2640.645509745594
0.1458,-2636.0353973360407
0.14585,-6905.2949592303075
0.1459,-8536.659526048908
0.14595,-6907.295384440695
0.146,-2639.8362068277916
0.14605,2635.4570884915074
0.1461,6903.499327986937
0.14615,8534.221230543337
0.1462,6905.166757480354
0.14625,2638.9891331673093
0.1463,-2634.6114645348957
0.14635,-6901.376362564828
0.1464,-8531.74821707428
0.14645,-6903.254364073411
0.1465,-2638.2493390229083
0.14655,2633.9146316324945
0.1466,6899.402829118262
0.14665,8529.166770230899
0.1467,6901.07965201868
0.14675,2637.382885592537
0.1468,-2633.144577575553
0.14685,-6897.377427235533
0.1469,-8526.737473065452
0.14695,-6899.169179200071
0.147,-2636.6707843184618
0.14705,2632.388010543258
0.1471,6895.3820449855275
0.14715,8524.231788243098
0.1472,6897.147866041735
0.14725,2635.9466747120455
0.1473,-2631.5564501407102
0.14735,-6893.339191353465
0.1474,-8521.724876761898
0.14745,-6895.076044969832
0.1475,-2635.087548739156
0.14755,2630.857660074026
0.1476,6891.354668212596
0.14765,8519.233150650332
0.1477,6893.034579346914
0.14775,2634.284945981314
0.1478,-2630.0906441181596
0.14785,-6889.315451225456
0.1479,-8516.7455573435
0.14795,-6891.06070346333
0.148,-2633.5231671884394
0.14805,2629.387244278322
0.1481,6887.372288785957
0.14815,8514.256396803843
0.1482,6889.004542012945
0.14825,2632.7347290034922
0.1483,-2628.6149379641583
0.14835,-6885.350583664467
0.1484,-8511.71089008639
0.14845,-6886.864387669708
0.1485,-2631.874067475356
0.14855,2627.777382523378
0.1486,6883.153022509629
0.14865,8509.098519835892
0.1487,6884.867081364284
0.14875,2631.161094575612
0.1488,-2627.0259872026872
0.14885,-6881.212788561828
0.1489,-8506.65615925657
0.14895,-6882.865433972932
0.149,-2630.4333630776946
0.14905,2626.165472163385
0.1491,6879.125380030164
0.14915,8504.177271820974
0.1492,6880.91444041205
0.14925,2629.6817685805304
0.1493,-2625.4664857796542
0.14935,-6877.207710808054
0.1494,-8501.730676704981
0.14945,-6878.887964887822
0.1495,-2628.89120745324
0.14955,2624.723176687339
0.1496,6875.264888553948
0.14965,8499.36451023652
0.1497,6877.000689798082
0.14975,2628.208858101064
0.1498,-2623.9093377611075
0.14985,-6873.236490117804
0.1499,-8496.874358480669
0.14995,-6874.965505241137
0.15,-2627.382445259832
0.15005,2623.1785774888867
0.1501,6871.175683878658
0.15015,8494.294965087098
0.1502,6872.945480961687
0.15025,2626.7230056995586
0.1503,-2622.3124160751795
0.15035,-6869.19249088652
0.1504,-8491.90955190816
0.15045,-6870.989754018662
0.1505,-2625.965281489657
0.15055,2621.5011653763477
0.1506,6867.121754843365
0.15065,8489.440668003126
0.1507,6869.058224269694
0.15075,2625.203012404588
0.1508,-2620.8422106054086
0.15085,-6865.185151188536
0.1509,-8486.865152291135
0.15095,-6866.88955554092
0.151,-2624.4026838438185
0.15105,2619.9650493834733
0.1511,6863.093798523204
0.15115,8484.426869540082
0.1512,6864.9560019901755
0.15125,2623.618266846517
0.1513,-2619.2800549644917
0.15135,-6861.136918395334
0.1514,-8481.973128971289
0.15145,-6863.031271615098
0.1515,-2622.967540351957
0.15155,2618.482675126068
0.1516,6859.207795203103
0.15165,8479.547600704433
0.1517,6860.966780993691
0.15175,2622.1264962823484
0.1518,-2617.6746581785424
0.15185,-6857.0828445365605
0.1519,-8477.020050150288
0.15195,-6859.018460751114
0.152,-2621.4224052157188
0.15205,2616.8976263141785
0.1521,6855.062713433583
0.15215,8474.491730403337
0.1522,6856.993918249358
0.15225,2620.721926274344
0.1523,-2616.0234364512908
0.15235,-6852.9760899203
0.1524,-8471.976646158118
0.15245,-6854.991038731801
0.1525,-2620.0017892945466
0.15255,2615.189979136183
0.1526,6850.942896971973
0.15265,8469.54097604994
0.1527,6853.056858005069
0.15275,2619.2781673647796
0.1528,-2614.405789092667
0.15285,-6848.890094642818
0.1529,-8466.961069269899
0.15295,-6850.951435863721
0.153,-2618.5094930519735
0.15305,2613.515444241926
0.1531,6846.730270599528
0.15315,8464.424672138639
0.1532,6848.986545307551
0.15325,2617.767843366803
0.1533,-2612.798873252309
0.15335,-6844.779846068237
0.1534,-8461.940801392122
0.15345,-6846.944855372626
0.1535,-2616.974527660128
0.15355,2612.06881013824
0.1536,6842.824689219817
0.15365,8459.487076231642
0.1537,6844.948267209401
0.15375,2616.27143100599
0.1538,-2611.1953975511037
0.15385,-6840.784983219697
0.1539,-8457.08604481268
0.15395,-6843.01165634898
0.154,-2615.4784333546527
0.15405,2610.4615389382448
0.1541,6838.701966029597
0.15415,8454.453082565231
0.1542,6840.870244496262
0.15425,2614.6097623388737
0.1543,-2609.7769352614773
0.15435,-6836.715611700563
0.1544,-8451.915546862176
0.15445,-6838.7973798529965
0.1545,-2613.8107264502964
0.15455,2609.0598731603577
0.1546,6834.804739528592
0.15465,8449.522653429307
0.1547,6836.846122964599
0.15475,2613.1165621391824
0.1548,-2608.218272976253
0.15485,-6832.816722647925
0.1549,-8447.146355000245
0.15495,-6834.885471576243
0.155,-2612.303059982788
0.15505,2607.4353241971703
0.1551,6830.652617926195
0.15515,8444.52637504617
0.1552,6832.898972397987
0.15525,2611.6148322219697
0.1553,-2606.6913034630825
0.15535,-6828.733607081899
0.1554,-8442.070125404207
0.15545,-6830.841215261375
0.1555,-2610.7772621405848
0.15555,2606.0169454336456
0.1556,6826.813441846155
0.15565,8439.551082140752
0.1557,6828.6488733751585
0.15575,2609.876686989058
0.1558,-2605.1676786732874
0.15585,-6824.634657720078
0.1559,-8437.042541972363
0.15595,-6826.755797421789
0.156,-2609.184064630794
0.15605,2604.4129840538617
0.1561,6822.609156931518
0.15615,8434.490208556042
0.1562,6824.749377711465
0.15625,2608.536923013072
0.1563,-2603.529994559375
0.15635,-6820.588238743883
0.1564,-8432.038431407722
0.15645,-6822.716022338249
0.1565,-2607.7000533199607
0.15655,2602.79721965407
0.1566,6818.550903668945
0.15665,8429.510774016744
0.1567,6820.704081671419
0.15675,2606.9840642176887
0.1568,-2601.9655329127727
0.15685,-6816.519654353613
0.1569,-8427.05034626035
0.15695,-6818.709120595644
0.157,-2606.19615662056
0.15705,2601.202159963046
0.1571,6814.455109679269
0.15715,8424.507884758932
0.1572,6816.725024231563
0.15725,2605.528176237274
0.1573,-2600.349616318275
0.15735,-6812.416122052419
0.1574,-8422.023941023377
0.15745,-6814.74281750274
0.1575,-2604.8353302370247
0.15755,2599.517295260287
0.1576,6810.458404593428
0.15765,8419.694477202745
0.1577,6812.833948693816
0.15775,2604.029465012414
0.1578,-2598.8181783958207
0.15785,-6808.42603742045
0.1579,-8417.16123377656
0.15795,-6810.894627615975
0.158,-2603.45041187278
0.15805,2597.8785506587437
0.1581,6806.329998925488
0.15815,8414.62837561823
0.1582,6808.83530831387
0.15825,2602.65246973461
0.1583,-2597.121134446016
0.15835,-6804.346441050065
0.1584,-8412.190565116278
0.15845,-6806.865541691552
0.1585,-2601.9233868164374
0.15855,2596.3007186708605
0.1586,6802.305468530309
0.15865,8409.735764011504
0.1587,6804.905718457216
0.15875,2601.1666952073715
0.1588,-2595.5312251575274
0.15885,-6800.236657756266
0.1589,-8407.157250009284
0.15895,-6802.839493766445
0.159,-2600.381009543238
0.15905,2594.7891794492416
0.1591,6798.249652825719
0.15915,8404.671268879965
0.1592,6800.864935518792
0.15925,2599.740192640067
0.1593,-2593.885619649356
0.15935,-6796.1994150603405
0.1594,-8402.174646107262
0.15945,-6798.730969719488
0.1595,-2598.7798709226445
0.15955,2593.1928286619636
0.1596,6794.1046765587425
0.15965,8399.597061417919
0.1597,6796.709289595143
0.15975,2597.9961329903126
0.1598,-2592.5213957462274
0.15985,-6792.208985908299
0.1599,-8397.166465441553
0.15995,-6794.715656383636
0.16,-2597.261690584318
0.16005,2591.7013945191375
0.1601,6790.14079572716
0.16015,8394.607485353541
0.1602,6792.621355848254
0.16025,2596.4405633615943
0.1603,-2590.9254740124898
0.16035,-6788.060472282071
0.1604,-8392.007720780006
0.16045,-6790.499445193588
0.1605,-2595.6310560444103
0.16055,2590.1317278471925
0.1606,6786.057471144659
0.16065,8389.630730419189
0.1607,6788.62018008779
0.16075,2594.8976454276035
0.1608,-2589.422843236628
0.16085,-6784.103420298898
0.1609,-8387.163786214987
0.16095,-6786.638141993282
0.161,-2594.195964932087
0.16105,2588.577363565374
0.1611,6782.017863561597
0.16115,8384.583430673554
0.1612,6784.498557192632
0.16125,2593.281317018286
0.1613,-2587.941991807569
0.16135,-6780.082329918198
0.1614,-8382.082228366738
0.16145,-6782.410585183358
0.1615,-2592.457464347207
0.16155,2587.1745454665725
0.1616,6778.079690142569
0.16165,8379.674374586482
0.1617,6780.512664879584
0.16175,2591.7637022218382
0.1618,-2586.371222319035
0.16185,-6776.00197684512
0.1619,-8377.045523621182
0.16195,-6778.315801464463
0.162,-2590.846367634572
0.16205,2585.653981251589
0.1621,6773.948063806775
0.16215,8374.490048495878
0.1622,6776.267028787828
0.16225,2590.06575583632
0.1623,-2584.8973674883127
0.16235,-6771.915170373888
0.1624,-8371.911971967265
0.16245,-6774.165960766279
0.1625,-2589.3443550187894
0.16255,2583.943654393528
0.1626,6769.751448016624
0.16265,8369.434259811964
0.1627,6772.236779522777
0.16275,2588.565537153525
0.1628,-2583.2822370501
0.16285,-6767.790072098537
0.1629,-8366.859298467143
0.16295,-6770.09676926483
0.163,-2587.7661199783133
0.16305,2582.4340273137814
0.1631,6765.667191132936
0.16315,8364.273281541417
0.1632,6767.975105821832
0.16325,2586.859781391463
0.1633,-2581.8119791743256
0.16335,-6763.7831901507525
0.1634,-8361.867036050433
0.16345,-6765.955162374124
0.1635,-2585.991339560276
0.16355,2581.1462660314073
0.1636,6761.775919243108
0.16365,8359.318844577909
0.1637,6763.954700438011
0.16375,2585.3601098592467
0.1638,-2580.212520930627
0.16385,-6759.660927446419
0.1639,-8356.769156691364
0.16395,-6761.89388354525
0.164,-2584.6045094323686
0.16405,2579.3676985425154
0.1641,6757.627276683058
0.16415,8354.387406283302
0.1642,6760.007938600094
0.16425,2583.86088387552
0.1643,-2578.615916116197
0.16435,-6755.541686409071
0.1644,-8351.75990118102
0.16445,-6757.932670917818
0.1645,-2583.1606019426067
0.16455,2577.7208151941268
0.1646,6753.41366961128
0.16465,8349.189868755066
0.1647,6755.896554116278
0.16475,2582.428395465059
0.1648,-2576.9271501774233
0.16485,-6751.450263226987
0.1649,-8346.780445021202
0.16495,-6753.9092924505385
0.165,-2581.6383510599526
0.16505,2576.160170003734
0.1651,6749.40310456115
0.16515,8344.261407398142
0.1652,6751.907327847349
0.16525,2580.9480012180816
0.1653,-2575.252941496058
0.16535,-6747.282756583797
0.1654,-8341.802718433835
0.16545,-6750.011134855732
0.1655,-2580.196509226218
0.16555,2574.6210568530846
0.1656,6745.364930857919
0.16565,8339.187291534794
0.1657,6747.753401229264
0.16575,2579.3075394381203
0.1658,-2573.802621654407
0.16585,-6743.301066516687
0.1659,-8336.748699507905
0.16595,-6745.805219659752
0.166,-2578.5225584090977
0.16605,2573.091715809248
0.1661,6741.306646810287
0.16615,8334.248577424136
0.1662,6743.80503125775
0.16625,2577.7779331329484
0.1663,-2572.3491416887055
0.16635,-6739.365662647557
0.1664,-8331.793092215208
0.16645,-6741.739819883485
0.1665,-2576.935475921269
0.16655,2571.5886080592327
0.1666,6737.300218015539
0.16665,8329.268027690892
0.1667,6739.745219244893
0.16675,2576.20607349855
0.1668,-2570.795760675243
0.16685,-6735.254700693951
0.1669,-8326.686308028302
0.16695,-6737.578643506018
0.167,-2575.3025324405016
0.16705,2570.060702443977
0.1671,6733.186231294311
0.16715,8324.144972330225
0.1672,6735.561687153748
0.16725,2574.5221438498866
0.1673,-2569.3571407402956
0.16735,-6731.219275170859
0.1674,-8321.591773816932
0.16745,-6733.42998978027
0.1675,-2573.7285880488275
0.16755,2568.4955996357407
0.1676,6729.1193475489235
0.16765,8319.088547479527
0.1677,6731.399053001347
0.16775,2572.8744177642134
0.1678,-2567.835486835025
0.16785,-6727.188677371361
0.1679,-8316.669660509056
0.16795,-6729.432199369109
0.168,-2572.0698673261527
0.16805,2567.162115529093
0.1681,6725.204025990707
0.16815,8314.097078666644
0.1682,6727.350176423699
0.16825,2571.360559098769
0.1683,-2566.2826663992
0.16835,-6723.182610257813
0.1684,-8311.721273673023
0.16845,-6725.459550656085
0.1685,-2570.6354887504112
0.16855,2565.555309218186
0.1686,6721.259356542539
0.16865,8309.305784019207
0.1687,6723.432038612691
0.16875,2569.769678297788
0.1688,-2564.8652634996492
0.16885,-6719.229563630547
0.1689,-8306.748881155396
0.16895,-6721.38477984283
0.169,-2568.9978825061166
0.16905,2564.1372960966864
0.1691,6717.302271062352
0.16915,8304.316978966363
0.1692,6719.364206556518
0.16925,2568.225658356364
0.1693,-2563.2960906841413
0.16935,-6715.17942892833
0.1694,-8301.782484943145
0.16945,-6717.390993909892
0.1695,-2567.4936990798014
0.16955,2562.578094428194
0.1696,6713.294140876192
0.16965,8299.43400040831
0.1697,6715.491008033836
0.16975,2566.8056886372256
0.1698,-2561.7572971986187
0.16985,-6711.247431013811
0.1699,-8296.9323322906
0.16995,-6713.534294056412
0.17,-2566.2040902436433
0.17005,2560.7853729222143
0.1701,6709.139947304763
0.17015,8294.473897639353
0.1702,6711.526506053209
0.17025,2565.323936941938
0.1703,-2560.153131803956
0.17035,-6707.195396366276
0.1704,-8292.04758825565
0.17045,-6709.634812040627
0.1705,-2564.639282487701
0.17055,2559.444159882397
0.1706,6705.297203708927
0.17065,8289.567521860828
0.1707,6707.536177398338
0.17075,2563.8293581625258
0.1708,-2558.6293684496395
0.17085,-6703.21646106456
0.1709,-8287.026563922846
0.17095,-6705.498143144136
0.171,-2563.105561543791
0.17105,2557.7682293651496
0.1711,6701.1926592304335
0.17115,8284.638837187442
0.1712,6703.524372699625
0.17125,2562.2169540726154
0.1713,-2557.087635854407
0.17135,-6699.050330829847
0.1714,-8281.959840544507
0.17145,-6701.520215638891
0.1715,-2561.5853022088268
0.17155,2556.330169310888
0.1716,6697.208979479468
0.17165,8279.557141425781
0.1717,6699.448260429572
0.17175,2560.823947042599
0.1718,-2555.4066903925855
0.17185,-6695.096259777415
0.1719,-8277.16643769271
0.17195,-6697.5859561804555
0.172,-2560.063151587516
0.17205,2554.7544237116094
0.1721,6693.168383264422
0.17215,8274.634809693272
0.1722,6695.412536950172
0.17225,2559.1067398464147
0.1723,-2554.065274188685
0.17235,-6691.0546308579715
0.1724,-8271.959366687539
0.17245,-6693.30279249108
0.1725,-2558.398581177147
0.17255,2553.1631495696975
0.1726,6688.949178623817
0.17265,8269.46768775124
0.1727,6691.35034548429
0.17275,2557.673358450573
0.1728,-2552.435087040521
0.17285,-6687.0194145653995
0.1729,-8266.998368471282
0.17295,-6689.291653488889
0.173,-2556.9086405597327
0.17305,2551.5908282645396
0.1731,6684.9960492968385
0.17315,8264.633542760876
0.1732,6687.399938055905
0.17325,2556.1146345629895
0.1733,-2550.943812234734
0.17335,-6683.060616623505
0.1734,-8262.135349421129
0.17345,-6685.332029093062
0.1735,-2555.2781570939333
0.17355,2550.2328430536422
0.1736,6681.077103605539
0.17365,8259.677224945124
0.1737,6683.385021692255
0.17375,2554.5617884702833
0.1738,-2549.484674572779
0.17385,-6679.0870774502255
0.1739,-8257.113362233333
0.17395,-6681.275364669564
0.174,-2553.826399679851
0.17405,2548.611150053987
0.1741,6677.090770040012
0.17415,8254.737954909784
0.1742,6679.2437945214715
0.17425,2552.8673986503995
0.1743,-2547.987459439328
0.17435,-6675.076404715006
0.1744,-8252.241710253393
0.17445,-6677.278863061963
0.1745,-2552.071821593845
0.17455,2547.329429133335
0.1746,6673.044514783125
0.17465,8249.537172035836
0.1747,6675.092993453693
0.17475,2551.3319081314808
0.1748,-2546.512274809116
0.17485,-6671.137227619357
0.1749,-8247.140307791018
0.17495,-6672.93472194752
0.175,-2550.3058495888467
0.17505,2545.8257096816915
0.1751,6669.025590469656
0.17515,8244.615038635551
0.1752,6671.044051178499
0.17525,2549.6762303897
0.1753,-2545.015490320864
0.17535,-6667.025770750994
0.1754,-8242.139249676686
0.17545,-6669.061565694403
0.1755,-2548.954485078478
0.17555,2544.2348821359765
0.1756,6665.032135407334
0.17565,8239.622088605278
0.1757,6666.953505951987
0.17575,2548.1281245092705
0.1758,-2543.396297649092
0.17585,-6662.877672283236
0.1759,-8237.05484969163
0.17595,-6664.97363196934
0.176,-2547.426006929746
0.17605,2542.622761930009
0.1761,6660.922325469661
0.17615,8234.604976924515
0.1762,6662.925385846988
0.17625,2546.586319859263
0.1763,-2541.89185200496
0.17635,-6658.920762552834
0.1764,-8232.17570763667
0.17645,-6661.03864724274
0.1765,-2545.918530738082
0.17655,2541.1420990821107
0.1766,6657.016107840889
0.17665,8229.76981942579
0.1767,6659.032258261815
0.17675,2545.136013635583
0.1768,-2540.3524890408685
0.17685,-6654.968281484462
0.1769,-8227.276539734383
0.17695,-6657.0449369850185
0.177,-2544.3967663598505
0.17705,2539.5614434577537
0.1771,6652.9348364192965
0.17715,8224.763311063456
0.1772,6655.0016323753825
0.17725,2543.6055375826286
0.1773,-2538.7828622916277
0.17735,-6650.8845434732575
0.1774,-8222.261981813379
0.17745,-6653.034021387821
0.1775,-2542.8894201956473
0.17755,2538.0351481155903
0.1776,6648.959286394821
0.17765,8219.830667753336
0.1777,6650.987321948225
0.17775,2542.0491166959614
0.1778,-2537.278634016159
0.17785,-6646.861100615676
0.1779,-8217.199358308624
0.17795,-6648.844247294308
0.178,-2541.21353686035
0.17805,2536.5079831622043
0.1781,6644.8015620124515
0.17815,8214.637711890902
0.1782,6646.749186884575
0.17825,2540.4057179084375
0.1783,-2535.6841657843916
0.17835,-6642.67877423355
0.1784,-8212.09692885265
0.17845,-6644.778898038041
0.1785,-2539.6827313846698
0.17855,2534.9382507731416
0.1786,6640.684900276385
0.17865,8209.522817587747
0.1787,6642.619115725349
0.17875,2538.8377222313748
0.1788,-2534.1476846677274
0.17885,-6638.642893651108
0.1789,-8207.045222784081
0.17895,-6640.607088097575
0.179,-2538.028477085646
0.17905,2533.4194122697054
0.1791,6636.6376486783665
0.17915,8204.55141879442
0.1792,6638.593799015201
0.17925,2537.2659629603786
0.1793,-2532.613707201212
0.17935,-6634.54989151541
0.1794,-8202.035175903718
0.17945,-6636.693655287258
0.1795,-2536.683045324007
0.17955,2531.7654896452104
0.1796,6632.59970282959
0.17965,8199.592390441721
0.1797,6634.627344499345
0.17975,2535.9115848918746
0.1798,-2530.8160019089482
0.17985,-6630.359827835661
0.1799,-8197.06321695649
0.17995,-6632.753527815688
0.18,-2535.249012516686
0.18005,2530.076932079163
0.1801,6628.408497172018
0.18015,8194.56887505979
0.1802,6630.701914170459
0.18025,2534.460290686248
0.1803,-2529.3419388831926
0.18035,-6626.475636148562
0.1804,-8192.159216463311
0.18045,-6628.711670051241
0.1805,-2533.6782143438068
0.18055,2528.5787712342
0.1806,6624.4662951469445
0.18065,8189.6896443693495
0.1807,6626.6927582406115
0.18075,2532.8178212632765
0.1808,-2527.971488185489
0.18085,-6622.580356407205
0.1809,-8187.206663807501
0.18095,-6624.5908986255745
0.181,-2531.972846631941
0.18105,2527.2097982971627
0.1811,6620.560868872403
0.18115,8184.777657826709
0.1812,6622.693561206488
0.18125,2531.299765003484
0.1813,-2526.385509849644
0.18135,-6618.457348486161
0.1814,-8182.10209652105
0.18145,-6620.459469265285
0.1815,-2530.4147967397244
0.18155,2525.574339436695
0.1816,6616.345543365919
0.18165,8179.592790117684
0.1817,6618.500809278814
0.18175,2529.6460816921217
0.1818,-2524.9313844130334
0.18185,-6614.489903253729
0.1819,-8177.154069827634
0.18195,-6616.4252379110785
0.182,-2528.8229718348057
0.18205,2524.1259354711065
0.1821,6612.386870073966
0.18215,8174.607686931502
0.1822,6614.42741192691
0.18225,2528.1216568023974
0.1823,-2523.2901535876426
0.18235,-6610.344359038936
0.1824,-8172.110232596142
0.18245,-6612.388809842673
0.1825,-2527.3355633614788
0.18255,2522.455821603447
0.1826,6608.181590280197
0.18265,8169.495188434919
0.1827,6610.347401753927
0.18275,2526.5704166615174
0.1828,-2521.759062837678
0.18285,-6606.309310143699
0.1829,-8167.10816427736
0.18295,-6608.324440035336
0.183,-2525.712096743986
0.18305,2521.0666729823342
0.1831,6604.280826405808
0.18315,8164.512542320505
0.1832,6606.204293304008
0.18325,2524.926332691038
0.1833,-2520.247963677759
0.18335,-6602.246704064473
0.1834,-8162.052551474795
0.18345,-6604.197829627206
0.1835,-2524.115133751252
0.18355,2519.5055424491957
0.1836,6600.208313531975
0.18365,8159.551261543065
0.1837,6602.246120918457
0.18375,2523.441268659925
0.1838,-2518.6895169538
0.18385,-6598.201796819749
0.1839,-8157.054083006611
0.18395,-6600.168647147515
0.184,-2522.601140680641
0.18405,2517.9255900940802
0.1841,6596.142442116294
0.18415,8154.570469718022
0.1842,6598.254426039497
0.18425,2521.9238935454496
0.1843,-2517.172662933418
0.18435,-6594.177997745295
0.1844,-8152.0217109450205
0.18445,-6596.1170559161665
0.1845,-2521.1605322360533
0.18455,2516.2394712337236
0.1846,6592.055778054924
0.18465,8149.628948921354
0.1847,6594.287837820721
0.18475,2520.4882035430473
0.1848,-2515.45500805759
0.18485,-6590.0135962015775
0.1849,-8147.10728023242
0.18495,-6592.301804287452
0.185,-2519.785427145239
0.18505,2514.641830576168
0.1851,6587.959609219044
0.18515,8144.52884705416
0.1852,6590.175825442486
0.18525,2518.9532319276686
0.1853,-2513.876408479378
0.18535,-6585.9383501120265
0.1854,-8142.0453316552475
0.18545,-6588.164647413298
0.1855,-2518.1679103725032
0.18555,2513.1382858970023
0.1856,6583.9509122980835
0.18565,8139.553380461889
0.1857,6586.123461007084
0.18575,2517.3913964900207
0.1858,-2512.3341858252916
0.18585,-6581.909431518351
0.1859,-8137.093614550615
0.18595,-6584.156794307266
0.186,-2516.6123318945138
0.18605,2511.623232488322
0.1861,6579.921611616194
0.18615,8134.551652852979
0.1862,6582.021640562272
0.18625,2515.671539540443
0.1863,-2511.035151490976
0.18635,-6578.007991910859
0.1864,-8132.026710648337
0.18645,-6579.909718321543
0.1865,-2514.861302412976
0.18655,2510.2393616532095
0.1866,6575.981434562072
0.18665,8129.5673897371735
0.1867,6577.922580511902
0.18675,2514.1079523527073
0.1868,-2509.409811545622
0.18685,-6573.85271102321
0.1869,-8126.987271477054
0.18695,-6575.906395379242
0.187,-2513.383756160689
0.18705,2508.649152993463
0.1871,6571.947809083031
0.18715,8124.6502323593295
0.1872,6573.988047566009
0.18725,2512.6220006556205
0.1873,-2507.8870519286374
0.18735,-6569.879825818352
0.1874,-8122.0793091060095
0.18745,-6571.951466542075
0.1875,-2511.876344642818
0.18755,2507.1492271313755
0.1876,6567.958779173786
0.18765,8119.60324921064
0.1877,6569.784784897235
0.18775,2510.9125211051896
0.1878,-2506.4298714452534
0.18785,-6565.844721737064
0.1879,-8117.027030740699
0.18795,-6567.806948023239
0.188,-2510.258804260001
0.18805,2505.5456590414724
0.1881,6563.729648227991
0.18815,8114.445455666169
0.1882,6565.7419175812565
0.18825,2509.481899834758
0.1883,-2504.827599374092
0.18835,-6561.882972353105
0.1884,-8112.1579771110155
0.18845,-6563.796124818398
0.1885,-2508.6071278785266
0.18855,2504.201125265651
0.1886,6559.932476485475
0.18865,8109.692586458932
0.1887,6561.848669659465
0.18875,2507.93174328297
0.1888,-2503.357646046635
0.18885,-6557.837315160857
0.1889,-8107.088036873237
0.18895,-6559.756694072756
0.189,-2507.190320478909
0.18905,2502.522211166718
0.1891,6555.8273707231
0.18915,8104.650075802878
0.1892,6557.741617290816
0.18925,2506.363456051328
0.1893,-2501.79267279175
0.18935,-6553.826876926294
0.1894,-8102.191333433806
0.18945,-6555.750097731472
0.1895,-2505.547392490583
0.18955,2501.108997176685
0.1896,6551.848091425276
0.18965,8099.672183120198
0.1897,6553.693500292671
0.18975,2504.7447087797227
0.1898,-2500.353205679845
0.18985,-6549.778493791665
0.1899,-8097.061246374453
0.18995,-6551.618226693474
0.19,-2504.0679339483654
0.19005,2499.43752020066
0.1901,6547.724084954728
0.19015,8094.628173161172
0.1902,6549.628398771005
0.19025,2503.256582090559
0.1903,-2498.7078452797164
0.19035,-6545.733524196797
0.1904,-8092.19133613444
0.19045,-6547.6727719263945
0.1905,-2502.4756055363914
0.19055,2498.015587472353
0.1906,6543.784682155008
0.19065,8089.734113377754
0.1907,6545.70187062944
0.19075,2501.7629331363005
0.1908,-2497.226558722653
0.19085,-6541.803082986872
0.1909,-8087.292227012099
0.19095,-6543.723737552338
0.191,-2501.017530213514
0.19105,2496.4484241849877
0.1911,6539.796568596938
0.19115,8084.813899432286
0.1912,6541.721082153474
0.19125,2500.2669113423553
0.1913,-2495.673882444761
0.19135,-6537.823576206847
0.1914,-8082.388367656729
