temperature,rubber_content,specimen_type,initial_ch_content_wt_percent,remaining_ch_content_wt_percent,decomposition_fraction,decomposition_rate_per_degree,peak_position_2theta,peak_intensity_counts,peak_fwhm_degrees,peak_area_counts_deg,integrated_intensity,d_spacing_angstrom,miller_indices,peak_asymmetry,background_counts,signal_to_noise,specimen_id,measurement_conditions
300,10,heated,19.0,19.0,0.0,0.0,18.1,1088.7129219322196,0.29000000000000004,157.86337368017186,157.86337368017186,4.897126457978942,(001),1.028,49.58418682877531,18.04827570485845,CH_10_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,10,heated,19.0,19.0,0.0,0.0,28.7,963.3875260663543,0.29000000000000004,139.6911912796214,139.6911912796214,3.107996595712325,(100),1.028,24.720840860586716,22.624937879841113,CH_10_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,10,heated,19.0,19.0,0.0,0.0,34.1,1042.1457192009846,0.29000000000000004,151.11112928414278,151.11112928414278,2.6271620203650263,(101),1.028,44.129234742801884,17.19457819684263,CH_10_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,10,heated,19.0,19.0,0.0,0.0,47.1,1186.0698071337097,0.29000000000000004,171.98012203438793,171.98012203438793,1.9279227550729845,(102),1.028,58.061766816239015,35.24067465850229,CH_10_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,10,heated,19.0,19.0,0.0,0.0,50.8,1063.2182504934888,0.29000000000000004,154.1666463215559,154.1666463215559,1.795842634499267,(110),1.028,59.109749062885406,18.55668956825124,CH_10_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,15,control,19.5,19.5,0.0,0.0,18.1,1169.8046921869088,0.29000000000000004,169.6216803671018,169.6216803671018,4.897126457978942,(001),1.028,56.323691869511315,25.53984965260459,CH_15_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,15,control,19.5,19.5,0.0,0.0,28.7,1044.2618754775478,0.29000000000000004,151.41797194424444,151.41797194424444,3.107996595712325,(100),1.028,57.23531654414471,25.815985238571393,CH_15_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,15,control,19.5,19.5,0.0,0.0,34.1,995.5417943096913,0.29000000000000004,144.35356017490525,144.35356017490525,2.6271620203650263,(101),1.028,47.49107300613244,21.407972024948393,CH_15_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,15,control,19.5,19.5,0.0,0.0,47.1,937.1001191708805,0.29000000000000004,135.87951727977767,135.87951727977767,1.9279227550729845,(102),1.028,49.65943364034861,21.399665834845326,CH_15_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,15,control,19.5,19.5,0.0,0.0,50.8,1157.9084101319254,0.29000000000000004,167.8967194691292,167.8967194691292,1.795842634499267,(110),1.028,54.44942916081875,21.185026760898936,CH_15_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,15,heated,19.5,19.5,0.0,0.0,18.1,943.1735816433912,0.29000000000000004,136.76016933829175,136.76016933829175,4.897126457978942,(001),1.028,33.529768908062735,17.237758863393797,CH_15_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,15,heated,19.5,19.5,0.0,0.0,28.7,1163.4483662824857,0.29000000000000004,168.70001311096044,168.70001311096044,3.107996595712325,(100),1.028,44.90570601017341,22.66699437142159,CH_15_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,15,heated,19.5,19.5,0.0,0.0,34.1,997.6682394424985,0.29000000000000004,144.6618947191623,144.6618947191623,2.6271620203650263,(101),1.028,48.116383180709775,18.26789058164691,CH_15_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,15,heated,19.5,19.5,0.0,0.0,47.1,1166.3808593009005,0.29000000000000004,169.12522459863058,169.12522459863058,1.9279227550729845,(102),1.028,51.377484745603056,23.698600219229625,CH_15_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,15,heated,19.5,19.5,0.0,0.0,50.8,996.8443719530283,0.29000000000000004,144.5424339331891,144.5424339331891,1.795842634499267,(110),1.028,56.554810994811575,17.986666140885713,CH_15_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,20,control,20.0,20.0,0.0,0.0,18.1,1042.8900043988913,0.29000000000000004,151.21905063783925,151.21905063783925,4.897126457978942,(001),1.028,41.99507726955042,19.082124301371035,CH_20_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,20,control,20.0,20.0,0.0,0.0,28.7,966.4640377055288,0.29000000000000004,140.1372854673017,140.1372854673017,3.107996595712325,(100),1.028,42.65106576496957,17.886296152046985,CH_20_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,20,control,20.0,20.0,0.0,0.0,34.1,992.3607047526579,0.29000000000000004,143.8923021891354,143.8923021891354,2.6271620203650263,(101),1.028,55.910870256669185,19.836284681873135,CH_20_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,20,control,20.0,20.0,0.0,0.0,47.1,1233.762827848463,0.29000000000000004,178.89561003802717,178.89561003802717,1.9279227550729845,(102),1.028,63.14224879252073,27.32730291705482,CH_20_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,20,control,20.0,20.0,0.0,0.0,50.8,1050.173142673175,0.29000000000000004,152.27510568761042,152.27510568761042,1.795842634499267,(110),1.028,53.78009319007306,29.78184257645806,CH_20_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,20,heated,20.0,20.0,0.0,0.0,18.1,1028.1780066436822,0.29000000000000004,149.08581096333396,149.08581096333396,4.897126457978942,(001),1.028,50.72353599973702,27.454642719229867,CH_20_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,20,heated,20.0,20.0,0.0,0.0,28.7,1006.8736732401273,0.29000000000000004,145.99668261981847,145.99668261981847,3.107996595712325,(100),1.028,60.91697334002441,23.75042475300432,CH_20_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,20,heated,20.0,20.0,0.0,0.0,34.1,1073.0340361606243,0.29000000000000004,155.58993524329054,155.58993524329054,2.6271620203650263,(101),1.028,45.72436328488953,20.888681883576876,CH_20_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,20,heated,20.0,20.0,0.0,0.0,47.1,1089.20835577427,0.29000000000000004,157.93521158726918,157.93521158726918,1.9279227550729845,(102),1.028,47.226772064393835,42.295031358895834,CH_20_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,20,heated,20.0,20.0,0.0,0.0,50.8,1047.260522248213,0.29000000000000004,151.8527757259909,151.8527757259909,1.795842634499267,(110),1.028,54.83273556521386,16.009122803272987,CH_20_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,25,control,20.5,20.5,0.0,0.0,18.1,1051.9120050313356,0.29000000000000004,152.52724072954368,152.52724072954368,4.897126457978942,(001),1.028,26.19514778804473,52.00489542583076,CH_25_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,25,control,20.5,20.5,0.0,0.0,28.7,955.6952205803265,0.29000000000000004,138.57580698414736,138.57580698414736,3.107996595712325,(100),1.028,46.24980052279673,16.707811387318518,CH_25_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,25,control,20.5,20.5,0.0,0.0,34.1,961.0665787309914,0.29000000000000004,139.35465391599377,139.35465391599377,2.6271620203650263,(101),1.028,47.37016235652324,18.22108697492564,CH_25_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,25,control,20.5,20.5,0.0,0.0,47.1,1113.4653358636856,0.29000000000000004,161.45247370023444,161.45247370023444,1.9279227550729845,(102),1.028,50.61710591202988,26.4903578982853,CH_25_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,25,control,20.5,20.5,0.0,0.0,50.8,1026.262114662717,0.29000000000000004,148.808006626094,148.808006626094,1.795842634499267,(110),1.028,59.82603371275282,32.740475833002094,CH_25_300_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,25,heated,20.5,20.5,0.0,0.0,18.1,1040.8454370508002,0.29000000000000004,150.92258837236605,150.92258837236605,4.897126457978942,(001),1.028,27.538785574715575,18.992862461470846,CH_25_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,25,heated,20.5,20.5,0.0,0.0,28.7,1144.1553046329768,0.29000000000000004,165.90251917178165,165.90251917178165,3.107996595712325,(100),1.028,66.26574723679984,21.339122940340474,CH_25_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,25,heated,20.5,20.5,0.0,0.0,34.1,882.3396499542816,0.29000000000000004,127.93924924337085,127.93924924337085,2.6271620203650263,(101),1.028,34.44186696978686,16.200458478250635,CH_25_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,25,heated,20.5,20.5,0.0,0.0,47.1,922.1312418754029,0.29000000000000004,133.70903007193343,133.70903007193343,1.9279227550729845,(102),1.028,52.077417412259805,16.136004590605086,CH_25_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
300,25,heated,20.5,20.5,0.0,0.0,50.8,1275.3208670976346,0.29000000000000004,184.92152572915705,184.92152572915705,1.795842634499267,(110),1.028,51.43336598675476,18.129283740033046,CH_25_300_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,0,control,18.0,18.0,0.0,0.0,18.1,931.5139268059658,0.33999999999999997,158.35736755701416,158.35736755701416,4.897126457978942,(001),1.038,53.15995060339238,20.57402958365409,CH_0_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,0,control,18.0,18.0,0.0,0.0,28.7,803.6706437377343,0.33999999999999997,136.62400943541482,136.62400943541482,3.107996595712325,(100),1.038,66.0957760433983,15.573646415131442,CH_0_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,0,control,18.0,18.0,0.0,0.0,34.1,944.2789569805691,0.33999999999999997,160.52742268669672,160.52742268669672,2.6271620203650263,(101),1.038,50.62852048227691,18.586055264283637,CH_0_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,0,control,18.0,18.0,0.0,0.0,47.1,810.4329882994506,0.33999999999999997,137.7736080109066,137.7736080109066,1.9279227550729845,(102),1.038,46.077887841995846,17.10312900132778,CH_0_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,0,control,18.0,18.0,0.0,0.0,50.8,1095.6072548746472,0.33999999999999997,186.25323332869002,186.25323332869002,1.795842634499267,(110),1.038,48.29921365055449,27.764101340540886,CH_0_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,0,heated,18.0,18.0,0.0,0.0,18.1,1002.8310941960991,0.33999999999999997,170.48128601333684,170.48128601333684,4.897126457978942,(001),1.038,33.79400129343544,18.119764698053814,CH_0_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,0,heated,18.0,18.0,0.0,0.0,28.7,946.5623659463655,0.33999999999999997,160.91560221088213,160.91560221088213,3.107996595712325,(100),1.038,48.36780811428441,21.826747878634972,CH_0_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,0,heated,18.0,18.0,0.0,0.0,34.1,1004.9373723285946,0.33999999999999997,170.83935329586106,170.83935329586106,2.6271620203650263,(101),1.038,34.2347444512605,21.060061448976054,CH_0_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,0,heated,18.0,18.0,0.0,0.0,47.1,879.0868459350504,0.33999999999999997,149.44476380895856,149.44476380895856,1.9279227550729845,(102),1.038,47.25205759617089,16.255343141843884,CH_0_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,0,heated,18.0,18.0,0.0,0.0,50.8,1068.5328737594593,0.33999999999999997,181.65058853910807,181.65058853910807,1.795842634499267,(110),1.038,57.286718143697854,16.067477065186832,CH_0_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,5,control,18.5,18.5,0.0,0.0,18.1,879.0747291960095,0.33999999999999997,149.4427039633216,149.4427039633216,4.897126457978942,(001),1.038,54.53448334475037,19.96364747266225,CH_5_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,5,control,18.5,18.5,0.0,0.0,28.7,1024.4192801685956,0.33999999999999997,174.15127762866123,174.15127762866123,3.107996595712325,(100),1.038,37.72357703983068,17.375266993882352,CH_5_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,5,control,18.5,18.5,0.0,0.0,34.1,929.2962126215681,0.33999999999999997,157.98035614566655,157.98035614566655,2.6271620203650263,(101),1.038,47.968240561290855,22.885844040413772,CH_5_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,5,control,18.5,18.5,0.0,0.0,47.1,1028.3929784647644,0.33999999999999997,174.82680633900992,174.82680633900992,1.9279227550729845,(102),1.038,45.95547844989146,27.236078208547767,CH_5_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,5,control,18.5,18.5,0.0,0.0,50.8,895.2364512589036,0.33999999999999997,152.19019671401358,152.19019671401358,1.795842634499267,(110),1.038,48.46689142918846,15.867910642640858,CH_5_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,5,heated,18.5,18.5,0.0,0.0,18.1,1000.8889227965427,0.33999999999999997,170.15111687541224,170.15111687541224,4.897126457978942,(001),1.038,51.12605087467133,21.470736600729282,CH_5_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,5,heated,18.5,18.5,0.0,0.0,28.7,1073.0181074511383,0.33999999999999997,182.4130782666935,182.4130782666935,3.107996595712325,(100),1.038,43.308332993766626,21.43126159338707,CH_5_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,5,heated,18.5,18.5,0.0,0.0,34.1,1031.660747688799,0.33999999999999997,175.3823271070958,175.3823271070958,2.6271620203650263,(101),1.038,30.363951706369452,17.48357180148078,CH_5_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,5,heated,18.5,18.5,0.0,0.0,47.1,1077.5063814641392,0.33999999999999997,183.17608484890363,183.17608484890363,1.9279227550729845,(102),1.038,43.56165225859426,22.37629449627191,CH_5_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,5,heated,18.5,18.5,0.0,0.0,50.8,864.3193171979439,0.33999999999999997,146.93428392365044,146.93428392365044,1.795842634499267,(110),1.038,41.350185462407985,14.226294571451081,CH_5_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,10,control,19.0,19.0,0.0,0.0,18.1,861.6672739325459,0.33999999999999997,146.4834365685328,146.4834365685328,4.897126457978942,(001),1.038,58.141471632377815,18.81538881200739,CH_10_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,10,control,19.0,19.0,0.0,0.0,28.7,1063.5761754604532,0.33999999999999997,180.80794982827703,180.80794982827703,3.107996595712325,(100),1.038,54.045419828657565,27.024362190019005,CH_10_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,10,control,19.0,19.0,0.0,0.0,34.1,883.377577916369,0.33999999999999997,150.17418824578272,150.17418824578272,2.6271620203650263,(101),1.038,53.118888354174246,13.709873237080277,CH_10_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,10,control,19.0,19.0,0.0,0.0,47.1,1000.313863918267,0.33999999999999997,170.05335686610536,170.05335686610536,1.9279227550729845,(102),1.038,51.21562747661483,27.707228388090282,CH_10_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,10,control,19.0,19.0,0.0,0.0,50.8,1031.7749885872759,0.33999999999999997,175.40174805983688,175.40174805983688,1.795842634499267,(110),1.038,58.3838112138166,22.118433826134776,CH_10_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,10,heated,19.0,19.0,0.0,0.0,18.1,1272.5190994704055,0.33999999999999997,216.32824690996893,216.32824690996893,4.897126457978942,(001),1.038,56.24529425712958,36.248637929987304,CH_10_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,10,heated,19.0,19.0,0.0,0.0,28.7,915.3530532530837,0.33999999999999997,155.61001905302422,155.61001905302422,3.107996595712325,(100),1.038,62.93380978540375,14.777472577216747,CH_10_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,10,heated,19.0,19.0,0.0,0.0,34.1,992.6918477498344,0.33999999999999997,168.75761411747183,168.75761411747183,2.6271620203650263,(101),1.038,64.91894943417093,20.921232479231307,CH_10_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,10,heated,19.0,19.0,0.0,0.0,47.1,996.0720710297884,0.33999999999999997,169.33225207506402,169.33225207506402,1.9279227550729845,(102),1.038,57.41577956261763,19.579093079711086,CH_10_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,10,heated,19.0,19.0,0.0,0.0,50.8,1062.3597527143816,0.33999999999999997,180.60115796144484,180.60115796144484,1.795842634499267,(110),1.038,54.53360916725102,20.36211796236362,CH_10_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,15,control,19.5,19.5,0.0,0.0,18.1,1068.7470340848329,0.33999999999999997,181.68699579442156,181.68699579442156,4.897126457978942,(001),1.038,59.47926951250345,17.394711148862264,CH_15_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,15,control,19.5,19.5,0.0,0.0,28.7,944.0539074657064,0.33999999999999997,160.48916426917006,160.48916426917006,3.107996595712325,(100),1.038,48.28378679750354,22.80465780903997,CH_15_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,15,control,19.5,19.5,0.0,0.0,34.1,920.6560553205961,0.33999999999999997,156.51152940450132,156.51152940450132,2.6271620203650263,(101),1.038,60.09606319583302,17.496635287163198,CH_15_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,15,control,19.5,19.5,0.0,0.0,47.1,1270.2620502789941,0.33999999999999997,215.94454854742898,215.94454854742898,1.9279227550729845,(102),1.038,46.715454762841304,20.119144078506682,CH_15_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,15,control,19.5,19.5,0.0,0.0,50.8,1099.7818685341265,0.33999999999999997,186.96291765080147,186.96291765080147,1.795842634499267,(110),1.038,47.66315429445104,28.83680879600291,CH_15_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,15,heated,19.5,19.5,0.0,0.0,18.1,949.2214236573376,0.33999999999999997,161.36764202174737,161.36764202174737,4.897126457978942,(001),1.038,63.432441334205485,24.333424728636313,CH_15_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,15,heated,19.5,19.5,0.0,0.0,28.7,864.3285572723744,0.33999999999999997,146.93585473630364,146.93585473630364,3.107996595712325,(100),1.038,74.2278359897551,14.411089760949714,CH_15_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,15,heated,19.5,19.5,0.0,0.0,34.1,850.818779826028,0.33999999999999997,144.63919257042477,144.63919257042477,2.6271620203650263,(101),1.038,48.329813087614674,24.58369056363605,CH_15_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,15,heated,19.5,19.5,0.0,0.0,47.1,1020.5091056027702,0.33999999999999997,173.48654795247091,173.48654795247091,1.9279227550729845,(102),1.038,66.54719834081317,24.378281429260863,CH_15_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,15,heated,19.5,19.5,0.0,0.0,50.8,845.1577355001483,0.33999999999999997,143.6768150350252,143.6768150350252,1.795842634499267,(110),1.038,42.15411206403591,13.762386439763073,CH_15_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,20,control,20.0,20.0,0.0,0.0,18.1,915.6556064951736,0.33999999999999997,155.66145310417951,155.66145310417951,4.897126457978942,(001),1.038,45.086115158211555,17.52267667776786,CH_20_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,20,control,20.0,20.0,0.0,0.0,28.7,1152.5247209325023,0.33999999999999997,195.92920255852536,195.92920255852536,3.107996595712325,(100),1.038,56.361158584047374,31.4695834881913,CH_20_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,20,control,20.0,20.0,0.0,0.0,34.1,979.645535696313,0.33999999999999997,166.5397410683732,166.5397410683732,2.6271620203650263,(101),1.038,60.128369306569866,26.463495568057763,CH_20_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,20,control,20.0,20.0,0.0,0.0,47.1,1067.344430380236,0.33999999999999997,181.4485531646401,181.4485531646401,1.9279227550729845,(102),1.038,51.01046333960579,26.09832050596896,CH_20_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,20,control,20.0,20.0,0.0,0.0,50.8,919.3369714689694,0.33999999999999997,156.2872851497248,156.2872851497248,1.795842634499267,(110),1.038,44.582760024194855,20.093518039279356,CH_20_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,20,heated,20.0,20.0,0.0,0.0,18.1,1117.810807300588,0.33999999999999997,190.02783724109995,190.02783724109995,4.897126457978942,(001),1.038,50.83743353007613,17.153300172228388,CH_20_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,20,heated,20.0,20.0,0.0,0.0,28.7,1089.9581340338275,0.33999999999999997,185.29288278575066,185.29288278575066,3.107996595712325,(100),1.038,50.97635718224437,16.047478468335918,CH_20_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,20,heated,20.0,20.0,0.0,0.0,34.1,1104.300953115537,0.33999999999999997,187.73116202964127,187.73116202964127,2.6271620203650263,(101),1.038,51.81229643611844,24.578941624700224,CH_20_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,20,heated,20.0,20.0,0.0,0.0,47.1,1059.633676545429,0.33999999999999997,180.1377250127229,180.1377250127229,1.9279227550729845,(102),1.038,59.39201662898684,24.23230832747589,CH_20_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,20,heated,20.0,20.0,0.0,0.0,50.8,1011.8791346962257,0.33999999999999997,172.01945289835837,172.01945289835837,1.795842634499267,(110),1.038,66.401654923895,15.853621383736483,CH_20_400_heated,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
400,25,control,20.5,20.5,0.0,0.0,18.1,930.9069203211855,0.33999999999999997,158.25417645460152,158.25417645460152,4.897126457978942,(001),1.038,50.673663296149826,17.547003912968304,CH_25_400_control,"{'step_size_deg': 0.02, 'counting_time_s': 2, 'detector': 'Lynxeye', 'monochromator': 'Ge(111)'}"
