category,material_name,year,region,base_cost,regional_cost,unit,efficiency_rating,efficiency_unit,lifespan_years,maintenance_cost_annual_pct,installation_complexity,carbon_footprint_kgco2_per_unit
hvac,heat_pump_ground_source,2022,North America,8320.0,8320.0,per_ton,4.94,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2022,Europe,8320.0,9152.0,per_ton,4.94,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2022,Asia,8320.0,6656.0,per_ton,4.94,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2022,Other,8320.0,7488.0,per_ton,4.94,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2023,North America,8480.0,8480.0,per_ton,5.035,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2023,Europe,8480.0,9328.0,per_ton,5.035,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2023,Asia,8480.0,6784.0,per_ton,5.035,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2023,Other,8480.0,7632.0,per_ton,5.035,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2024,North America,8640.0,8640.0,per_ton,5.13,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2024,Europe,8640.0,9504.0,per_ton,5.13,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2024,Asia,8640.0,6912.0,per_ton,5.13,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2024,Other,8640.0,7776.0,per_ton,5.13,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2025,North America,8800.0,8800.0,per_ton,5.225,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2025,Europe,8800.0,9680.0,per_ton,5.225,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2025,Asia,8800.0,7040.0,per_ton,5.225,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2025,Other,8800.0,7920.0,per_ton,5.225,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2026,North America,8960.0,8960.0,per_ton,5.32,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2026,Europe,8960.0,9856.0,per_ton,5.32,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2026,Asia,8960.0,7168.0,per_ton,5.32,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2026,Other,8960.0,8064.0,per_ton,5.32,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2027,North America,9120.0,9120.0,per_ton,5.415,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2027,Europe,9120.0,10032.0,per_ton,5.415,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2027,Asia,9120.0,7296.0,per_ton,5.415,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2027,Other,9120.0,8208.0,per_ton,5.415,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2028,North America,9280.0,9280.0,per_ton,5.51,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2028,Europe,9280.0,10208.0,per_ton,5.51,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2028,Asia,9280.0,7424.0,per_ton,5.51,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2028,Other,9280.0,8352.0,per_ton,5.51,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2029,North America,9440.0,9440.0,per_ton,5.605,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2029,Europe,9440.0,10384.0,per_ton,5.605,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2029,Asia,9440.0,7552.0,per_ton,5.605,SEER/COP,25,3.0,high,600.0
hvac,heat_pump_ground_source,2029,Other,9440.0,8496.0,per_ton,5.605,SEER/COP,25,3.0,high,600.0
hvac,vrf_system,2020,North America,6000.0,6000.0,per_ton,4.0,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2020,Europe,6000.0,6600.0,per_ton,4.0,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2020,Asia,6000.0,4800.0,per_ton,4.0,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2020,Other,6000.0,5400.0,per_ton,4.0,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2021,North America,6120.0,6120.0,per_ton,4.08,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2021,Europe,6120.0,6732.0,per_ton,4.08,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2021,Asia,6120.0,4896.0,per_ton,4.08,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2021,Other,6120.0,5508.0,per_ton,4.08,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2022,North America,6240.0,6240.0,per_ton,4.16,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2022,Europe,6240.0,6864.0,per_ton,4.16,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2022,Asia,6240.0,4992.0,per_ton,4.16,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2022,Other,6240.0,5616.0,per_ton,4.16,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2023,North America,6360.0,6360.0,per_ton,4.24,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2023,Europe,6360.0,6996.0,per_ton,4.24,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2023,Asia,6360.0,5088.0,per_ton,4.24,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2023,Other,6360.0,5724.0,per_ton,4.24,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2024,North America,6480.0,6480.0,per_ton,4.32,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2024,Europe,6480.0,7128.0,per_ton,4.32,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2024,Asia,6480.0,5184.0,per_ton,4.32,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2024,Other,6480.0,5832.0,per_ton,4.32,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2025,North America,6600.0,6600.0,per_ton,4.4,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2025,Europe,6600.0,7260.0,per_ton,4.4,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2025,Asia,6600.0,5280.0,per_ton,4.4,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2025,Other,6600.0,5940.0,per_ton,4.4,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2026,North America,6720.0,6720.0,per_ton,4.48,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2026,Europe,6720.0,7392.0,per_ton,4.48,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2026,Asia,6720.0,5376.0,per_ton,4.48,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2026,Other,6720.0,6048.0,per_ton,4.48,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2027,North America,6840.0,6840.0,per_ton,4.56,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2027,Europe,6840.0,7524.0,per_ton,4.56,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2027,Asia,6840.0,5472.0,per_ton,4.56,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2027,Other,6840.0,6156.0,per_ton,4.56,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2028,North America,6960.0,6960.0,per_ton,4.64,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2028,Europe,6960.0,7656.0,per_ton,4.64,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2028,Asia,6960.0,5568.0,per_ton,4.64,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2028,Other,6960.0,6264.0,per_ton,4.64,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2029,North America,7080.0,7080.0,per_ton,4.72,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2029,Europe,7080.0,7788.0,per_ton,4.72,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2029,Asia,7080.0,5664.0,per_ton,4.72,SEER/COP,20,3.0,medium,500.0
hvac,vrf_system,2029,Other,7080.0,6372.0,per_ton,4.72,SEER/COP,20,3.0,medium,500.0
renewable_energy,solar_pv_standard,2020,North America,2.5,2.5,per_watt,0.165,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2020,Europe,2.5,2.25,per_watt,0.165,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2020,Asia,2.5,2.0,per_watt,0.165,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2020,Other,2.5,2.75,per_watt,0.165,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2021,North America,2.38,2.38,per_watt,0.168,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2021,Europe,2.38,2.14,per_watt,0.168,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2021,Asia,2.38,1.9,per_watt,0.168,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2021,Other,2.38,2.61,per_watt,0.168,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2022,North America,2.25,2.25,per_watt,0.172,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2022,Europe,2.25,2.02,per_watt,0.172,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2022,Asia,2.25,1.8,per_watt,0.172,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2022,Other,2.25,2.48,per_watt,0.172,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2023,North America,2.12,2.12,per_watt,0.175,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2023,Europe,2.12,1.91,per_watt,0.175,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2023,Asia,2.12,1.7,per_watt,0.175,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2023,Other,2.12,2.34,per_watt,0.175,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2024,North America,2.0,2.0,per_watt,0.178,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2024,Europe,2.0,1.8,per_watt,0.178,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2024,Asia,2.0,1.6,per_watt,0.178,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2024,Other,2.0,2.2,per_watt,0.178,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2025,North America,1.88,1.88,per_watt,0.182,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2025,Europe,1.88,1.69,per_watt,0.182,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2025,Asia,1.88,1.5,per_watt,0.182,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2025,Other,1.88,2.06,per_watt,0.182,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2026,North America,1.75,1.75,per_watt,0.185,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2026,Europe,1.75,1.57,per_watt,0.185,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2026,Asia,1.75,1.4,per_watt,0.185,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2026,Other,1.75,1.93,per_watt,0.185,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2027,North America,1.62,1.62,per_watt,0.188,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2027,Europe,1.62,1.46,per_watt,0.188,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2027,Asia,1.62,1.3,per_watt,0.188,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2027,Other,1.62,1.79,per_watt,0.188,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2028,North America,1.5,1.5,per_watt,0.191,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2028,Europe,1.5,1.35,per_watt,0.191,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2028,Asia,1.5,1.2,per_watt,0.191,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2028,Other,1.5,1.65,per_watt,0.191,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2029,North America,1.38,1.38,per_watt,0.195,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2029,Europe,1.38,1.24,per_watt,0.195,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2029,Asia,1.38,1.1,per_watt,0.195,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_standard,2029,Other,1.38,1.51,per_watt,0.195,efficiency_pct,25,2.0,medium,50.0
renewable_energy,solar_pv_high_efficiency,2020,North America,3.5,3.5,per_watt,0.21,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2020,Europe,3.5,3.15,per_watt,0.21,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2020,Asia,3.5,2.8,per_watt,0.21,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2020,Other,3.5,3.85,per_watt,0.21,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2021,North America,3.32,3.32,per_watt,0.214,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2021,Europe,3.32,2.99,per_watt,0.214,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2021,Asia,3.32,2.66,per_watt,0.214,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2021,Other,3.32,3.66,per_watt,0.214,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2022,North America,3.15,3.15,per_watt,0.218,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2022,Europe,3.15,2.83,per_watt,0.218,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2022,Asia,3.15,2.52,per_watt,0.218,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2022,Other,3.15,3.47,per_watt,0.218,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2023,North America,2.98,2.98,per_watt,0.223,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2023,Europe,2.98,2.68,per_watt,0.223,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2023,Asia,2.98,2.38,per_watt,0.223,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2023,Other,2.98,3.27,per_watt,0.223,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2024,North America,2.8,2.8,per_watt,0.227,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2024,Europe,2.8,2.52,per_watt,0.227,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2024,Asia,2.8,2.24,per_watt,0.227,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2024,Other,2.8,3.08,per_watt,0.227,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2025,North America,2.62,2.62,per_watt,0.231,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2025,Europe,2.62,2.36,per_watt,0.231,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2025,Asia,2.62,2.1,per_watt,0.231,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2025,Other,2.62,2.89,per_watt,0.231,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2026,North America,2.45,2.45,per_watt,0.235,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2026,Europe,2.45,2.2,per_watt,0.235,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2026,Asia,2.45,1.96,per_watt,0.235,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2026,Other,2.45,2.69,per_watt,0.235,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2027,North America,2.27,2.27,per_watt,0.239,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2027,Europe,2.27,2.05,per_watt,0.239,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2027,Asia,2.27,1.82,per_watt,0.239,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2027,Other,2.27,2.5,per_watt,0.239,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2028,North America,2.1,2.1,per_watt,0.244,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2028,Europe,2.1,1.89,per_watt,0.244,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2028,Asia,2.1,1.68,per_watt,0.244,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2028,Other,2.1,2.31,per_watt,0.244,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2029,North America,1.93,1.93,per_watt,0.248,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2029,Europe,1.93,1.73,per_watt,0.248,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2029,Asia,1.93,1.54,per_watt,0.248,efficiency_pct,30,2.0,medium,60.0
renewable_energy,solar_pv_high_efficiency,2029,Other,1.93,2.12,per_watt,0.248,efficiency_pct,30,2.0,medium,60.0
renewable_energy,wind_turbine_small,2020,North America,3000.0,3000.0,per_kw,0.3,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2020,Europe,3000.0,2700.0,per_kw,0.3,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2020,Asia,3000.0,2400.0,per_kw,0.3,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2020,Other,3000.0,3300.0,per_kw,0.3,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2021,North America,2850.0,2850.0,per_kw,0.306,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2021,Europe,2850.0,2565.0,per_kw,0.306,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2021,Asia,2850.0,2280.0,per_kw,0.306,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2021,Other,2850.0,3135.0,per_kw,0.306,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2022,North America,2700.0,2700.0,per_kw,0.312,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2022,Europe,2700.0,2430.0,per_kw,0.312,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2022,Asia,2700.0,2160.0,per_kw,0.312,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2022,Other,2700.0,2970.0,per_kw,0.312,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2023,North America,2550.0,2550.0,per_kw,0.318,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2023,Europe,2550.0,2295.0,per_kw,0.318,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2023,Asia,2550.0,2040.0,per_kw,0.318,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2023,Other,2550.0,2805.0,per_kw,0.318,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2024,North America,2400.0,2400.0,per_kw,0.324,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2024,Europe,2400.0,2160.0,per_kw,0.324,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2024,Asia,2400.0,1920.0,per_kw,0.324,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2024,Other,2400.0,2640.0,per_kw,0.324,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2025,North America,2250.0,2250.0,per_kw,0.33,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2025,Europe,2250.0,2025.0,per_kw,0.33,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2025,Asia,2250.0,1800.0,per_kw,0.33,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2025,Other,2250.0,2475.0,per_kw,0.33,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2026,North America,2100.0,2100.0,per_kw,0.336,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2026,Europe,2100.0,1890.0,per_kw,0.336,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2026,Asia,2100.0,1680.0,per_kw,0.336,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2026,Other,2100.0,2310.0,per_kw,0.336,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2027,North America,1950.0,1950.0,per_kw,0.342,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2027,Europe,1950.0,1755.0,per_kw,0.342,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2027,Asia,1950.0,1560.0,per_kw,0.342,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2027,Other,1950.0,2145.0,per_kw,0.342,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2028,North America,1800.0,1800.0,per_kw,0.348,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2028,Europe,1800.0,1620.0,per_kw,0.348,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2028,Asia,1800.0,1440.0,per_kw,0.348,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2028,Other,1800.0,1980.0,per_kw,0.348,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2029,North America,1650.0,1650.0,per_kw,0.354,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2029,Europe,1650.0,1485.0,per_kw,0.354,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2029,Asia,1650.0,1320.0,per_kw,0.354,efficiency_pct,20,2.0,medium,100.0
renewable_energy,wind_turbine_small,2029,Other,1650.0,1815.0,per_kw,0.354,efficiency_pct,20,2.0,medium,100.0
renewable_energy,geothermal_heat_pump,2020,North America,15000.0,15000.0,per_ton,4.75,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2020,Europe,15000.0,13500.0,per_ton,4.75,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2020,Asia,15000.0,12000.0,per_ton,4.75,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2020,Other,15000.0,16500.0,per_ton,4.75,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2021,North America,14250.0,14250.0,per_ton,4.845,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2021,Europe,14250.0,12825.0,per_ton,4.845,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2021,Asia,14250.0,11400.0,per_ton,4.845,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2021,Other,14250.0,15675.0,per_ton,4.845,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2022,North America,13500.0,13500.0,per_ton,4.94,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2022,Europe,13500.0,12150.0,per_ton,4.94,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2022,Asia,13500.0,10800.0,per_ton,4.94,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2022,Other,13500.0,14850.0,per_ton,4.94,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2023,North America,12750.0,12750.0,per_ton,5.035,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2023,Europe,12750.0,11475.0,per_ton,5.035,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2023,Asia,12750.0,10200.0,per_ton,5.035,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2023,Other,12750.0,14025.0,per_ton,5.035,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2024,North America,12000.0,12000.0,per_ton,5.13,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2024,Europe,12000.0,10800.0,per_ton,5.13,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2024,Asia,12000.0,9600.0,per_ton,5.13,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2024,Other,12000.0,13200.0,per_ton,5.13,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2025,North America,11250.0,11250.0,per_ton,5.225,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2025,Europe,11250.0,10125.0,per_ton,5.225,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2025,Asia,11250.0,9000.0,per_ton,5.225,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2025,Other,11250.0,12375.0,per_ton,5.225,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2026,North America,10500.0,10500.0,per_ton,5.32,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2026,Europe,10500.0,9450.0,per_ton,5.32,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2026,Asia,10500.0,8400.0,per_ton,5.32,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2026,Other,10500.0,11550.0,per_ton,5.32,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2027,North America,9750.0,9750.0,per_ton,5.415,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2027,Europe,9750.0,8775.0,per_ton,5.415,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2027,Asia,9750.0,7800.0,per_ton,5.415,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2027,Other,9750.0,10725.0,per_ton,5.415,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2028,North America,9000.0,9000.0,per_ton,5.51,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2028,Europe,9000.0,8100.0,per_ton,5.51,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2028,Asia,9000.0,7200.0,per_ton,5.51,efficiency_pct,25,2.0,high,200.0
renewable_energy,geothermal_heat_pump,2028,Other,9000.0,9900.0,per_ton,5.51,efficiency_pct,25,2.0,high,200.0
