longitude,latitude,liquefaction_potential_index,liquefaction_hazard_level
-117.9100000000008,33.94500000000013,3.6471307807612057,Moderate
-117.90500000000081,33.94500000000013,4.414658874412655,Moderate
-117.90000000000082,33.94500000000013,3.2880434389610773,Moderate
-117.89500000000082,33.94500000000013,0.0,Very Low
-117.89000000000082,33.94500000000013,2.5362004563401324,Moderate
-117.88500000000083,33.94500000000013,6.615844924886451,High
-117.88000000000083,33.94500000000013,4.7215992815190315,Moderate
-117.87500000000084,33.94500000000013,4.836878581480717,Moderate
-117.87000000000084,33.94500000000013,3.635871488662566,Moderate
-117.86500000000085,33.94500000000013,5.405172037854459,High
-117.86000000000085,33.94500000000013,2.66957431917156,Moderate
-117.85500000000086,33.94500000000013,0.0,Very Low
-117.85000000000086,33.94500000000013,1.6516100651977723,Low
-117.84500000000087,33.94500000000013,5.423648657913984,High
-117.84000000000087,33.94500000000013,2.4263444202240354,Moderate
-117.83500000000087,33.94500000000013,3.6012582090990066,Moderate
-117.83000000000088,33.94500000000013,2.1389737880541078,Moderate
-117.82500000000088,33.94500000000013,0.0,Very Low
-117.82000000000089,33.94500000000013,4.455554599881928,Moderate
-117.8150000000009,33.94500000000013,0.0,Very Low
-117.8100000000009,33.94500000000013,1.135700346581682,Low
-117.8050000000009,33.94500000000013,0.0,Very Low
-117.8000000000009,33.94500000000013,3.8528431136421255,Moderate
-117.79500000000091,33.94500000000013,6.556306824941791,High
-117.79000000000092,33.94500000000013,0.0,Very Low
-117.78500000000092,33.94500000000013,0.0,Very Low
-117.78000000000092,33.94500000000013,0.0,Very Low
-117.77500000000093,33.94500000000013,0.0,Very Low
-117.77000000000093,33.94500000000013,0.0,Very Low
-117.76500000000094,33.94500000000013,0.0,Very Low
-117.76000000000094,33.94500000000013,0.0,Very Low
-117.75500000000095,33.94500000000013,0.0,Very Low
-117.75000000000095,33.94500000000013,0.0,Very Low
-117.74500000000096,33.94500000000013,0.0,Very Low
-117.74000000000096,33.94500000000013,0.0,Very Low
-117.73500000000097,33.94500000000013,0.0,Very Low
-117.73000000000097,33.94500000000013,0.0,Very Low
-117.72500000000097,33.94500000000013,6.8358024388941665,High
-117.72000000000098,33.94500000000013,0.0,Very Low
-117.71500000000098,33.94500000000013,0.0,Very Low
-117.71000000000099,33.94500000000013,0.0,Very Low
-117.705000000001,33.94500000000013,0.0,Very Low
-117.700000000001,33.94500000000013,0.0,Very Low
-117.695000000001,33.94500000000013,0.0,Very Low
-117.690000000001,33.94500000000013,0.0,Very Low
-117.68500000000101,33.94500000000013,0.0,Very Low
-117.68000000000102,33.94500000000013,2.0148841848868955,Moderate
-117.67500000000102,33.94500000000013,0.0,Very Low
-117.67000000000102,33.94500000000013,0.0,Very Low
-117.66500000000103,33.94500000000013,0.0,Very Low
-117.66000000000103,33.94500000000013,0.0,Very Low
-117.65500000000104,33.94500000000013,0.0,Very Low
-117.65000000000104,33.94500000000013,0.0,Very Low
-117.64500000000105,33.94500000000013,0.0,Very Low
-117.64000000000105,33.94500000000013,5.077616927474995,High
-117.63500000000106,33.94500000000013,2.5112783025824905,Moderate
-117.63000000000106,33.94500000000013,0.0,Very Low
-117.62500000000107,33.94500000000013,3.0234542798092465,Moderate
-117.62000000000107,33.94500000000013,3.3004195269682377,Moderate
-117.61500000000107,33.94500000000013,3.4544756939600805,Moderate
-117.61000000000108,33.94500000000013,2.09220961724038,Moderate
-117.60500000000108,33.94500000000013,0.7841877470735982,Low
-117.60000000000109,33.94500000000013,0.0,Very Low
-118.8,33.95000000000013,3.3439203211417747,Moderate
-118.795,33.95000000000013,1.1006939504860753,Low
-118.79,33.95000000000013,0.48081157841634864,Low
-118.78500000000001,33.95000000000013,1.2313398482932807,Low
-118.78000000000002,33.95000000000013,2.1681167264238947,Moderate
-118.77500000000002,33.95000000000013,4.138621386807999,Moderate
-118.77000000000002,33.95000000000013,6.192973493660312,High
-118.76500000000003,33.95000000000013,1.6329516025957933,Low
-118.76000000000003,33.95000000000013,4.895775897032807,Moderate
-118.75500000000004,33.95000000000013,2.0974096776674296,Moderate
-118.75000000000004,33.95000000000013,2.134794060167975,Moderate
-118.74500000000005,33.95000000000013,4.53528654629799,Moderate
-118.74000000000005,33.95000000000013,5.568447462675103,High
-118.73500000000006,33.95000000000013,6.76981994424675,High
-118.73000000000006,33.95000000000013,2.965249484032096,Moderate
-118.72500000000007,33.95000000000013,2.4216501202678664,Moderate
-118.72000000000007,33.95000000000013,4.382727917119093,Moderate
-118.71500000000007,33.95000000000013,5.802121052624644,High
-118.71000000000008,33.95000000000013,3.1787266236144824,Moderate
-118.70500000000008,33.95000000000013,5.712106450435051,High
-118.70000000000009,33.95000000000013,4.399213624251499,Moderate
-118.69500000000009,33.95000000000013,7.274725041298245,High
-118.6900000000001,33.95000000000013,4.2530367610038535,Moderate
-118.6850000000001,33.95000000000013,2.792926534075326,Moderate
-118.6800000000001,33.95000000000013,4.455750981118907,Moderate
-118.67500000000011,33.95000000000013,4.2307532132048165,Moderate
-118.67000000000012,33.95000000000013,4.442543943702607,Moderate
-118.66500000000012,33.95000000000013,3.421495932591198,Moderate
-118.66000000000012,33.95000000000013,3.2376193757392007,Moderate
-118.65500000000013,33.95000000000013,0.0,Very Low
-118.65000000000013,33.95000000000013,3.5593348499761808,Moderate
-118.64500000000014,33.95000000000013,3.1774118537148204,Moderate
-118.64000000000014,33.95000000000013,2.5198483540760344,Moderate
-118.63500000000015,33.95000000000013,0.0,Very Low
-118.63000000000015,33.95000000000013,0.0,Very Low
-118.62500000000016,33.95000000000013,5.708065723705236,High
-118.62000000000016,33.95000000000013,2.743266473983257,Moderate
-118.61500000000017,33.95000000000013,0.0,Very Low
-118.61000000000017,33.95000000000013,0.0,Very Low
-118.60500000000017,33.95000000000013,0.0,Very Low
-118.60000000000018,33.95000000000013,0.0,Very Low
-118.59500000000018,33.95000000000013,0.0,Very Low
-118.59000000000019,33.95000000000013,0.0,Very Low
-118.58500000000019,33.95000000000013,5.401796727756455,High
-118.5800000000002,33.95000000000013,0.0,Very Low
-118.5750000000002,33.95000000000013,0.0,Very Low
-118.5700000000002,33.95000000000013,0.0,Very Low
-118.56500000000021,33.95000000000013,0.0,Very Low
-118.56000000000022,33.95000000000013,0.0,Very Low
-118.55500000000022,33.95000000000013,0.0,Very Low
-118.55000000000022,33.95000000000013,0.0,Very Low
-118.54500000000023,33.95000000000013,0.0,Very Low
-118.54000000000023,33.95000000000013,0.0,Very Low
-118.53500000000024,33.95000000000013,0.0,Very Low
-118.53000000000024,33.95000000000013,0.0,Very Low
-118.52500000000025,33.95000000000013,0.0,Very Low
-118.52000000000025,33.95000000000013,0.0,Very Low
-118.51500000000026,33.95000000000013,0.0,Very Low
-118.51000000000026,33.95000000000013,0.0,Very Low
-118.50500000000027,33.95000000000013,0.0,Very Low
-118.50000000000027,33.95000000000013,0.0,Very Low
-118.49500000000027,33.95000000000013,0.0,Very Low
-118.49000000000028,33.95000000000013,0.0,Very Low
-118.48500000000028,33.95000000000013,0.0,Very Low
-118.48000000000029,33.95000000000013,0.0,Very Low
-118.47500000000029,33.95000000000013,0.0,Very Low
-118.4700000000003,33.95000000000013,0.0,Very Low
-118.4650000000003,33.95000000000013,0.0,Very Low
-118.4600000000003,33.95000000000013,0.0,Very Low
-118.45500000000031,33.95000000000013,0.0,Very Low
-118.45000000000032,33.95000000000013,2.212541038402719,Moderate
-118.44500000000032,33.95000000000013,0.0,Very Low
-118.44000000000032,33.95000000000013,0.0,Very Low
-118.43500000000033,33.95000000000013,4.487140209109565,Moderate
-118.43000000000033,33.95000000000013,2.324568855134076,Moderate
-118.42500000000034,33.95000000000013,0.0,Very Low
-118.42000000000034,33.95000000000013,2.0227703586773096,Moderate
-118.41500000000035,33.95000000000013,0.0,Very Low
-118.41000000000035,33.95000000000013,1.7827648593276746,Low
-118.40500000000036,33.95000000000013,1.9216555320349227,Low
-118.40000000000036,33.95000000000013,1.0999132896869455,Low
-118.39500000000037,33.95000000000013,1.3377956628902088,Low
-118.39000000000037,33.95000000000013,0.0,Very Low
-118.38500000000037,33.95000000000013,3.1178595710856305,Moderate
-118.38000000000038,33.95000000000013,1.1044650968981218,Low
-118.37500000000038,33.95000000000013,1.4936850391061407,Low
-118.37000000000039,33.95000000000013,1.5221372700251974,Low
-118.36500000000039,33.95000000000013,1.6859795282796934,Low
-118.3600000000004,33.95000000000013,1.4574132034787453,Low
-118.3550000000004,33.95000000000013,2.005402708883599,Moderate
-118.3500000000004,33.95000000000013,3.499551673794343,Moderate
-118.34500000000041,33.95000000000013,2.019185340415696,Moderate
-118.34000000000042,33.95000000000013,0.428278691406473,Low
-118.33500000000042,33.95000000000013,0.38505854069708323,Low
-118.33000000000042,33.95000000000013,1.7220531631553597,Low
-118.32500000000043,33.95000000000013,0.9472792678461082,Low
-118.32000000000043,33.95000000000013,1.6898214089697692,Low
-118.31500000000044,33.95000000000013,0.936489076436827,Low
-118.31000000000044,33.95000000000013,1.8336638026037686,Low
-118.30500000000045,33.95000000000013,0.5236090376667347,Low
-118.30000000000045,33.95000000000013,1.0979665100869545,Low
-118.29500000000046,33.95000000000013,1.9267690508227495,Low
-118.29000000000046,33.95000000000013,1.2358782188609354,Low
-118.28500000000047,33.95000000000013,0.1618867166137792,Low
-118.28000000000047,33.95000000000013,0.5108432466424153,Low
-118.27500000000047,33.95000000000013,0.8598406717964721,Low
-118.27000000000048,33.95000000000013,0.955271407808981,Low
-118.26500000000048,33.95000000000013,1.039464947196074,Low
-118.26000000000049,33.95000000000013,0.863412845335744,Low
-118.25500000000049,33.95000000000013,0.35297958446178623,Low
-118.2500000000005,33.95000000000013,0.5883341223485137,Low
-118.2450000000005,33.95000000000013,0.32108599961310835,Low
-118.2400000000005,33.95000000000013,0.4663390465988494,Low
-118.23500000000051,33.95000000000013,0.24487338296798145,Low
-118.23000000000052,33.95000000000013,1.1595840417187258,Low
-118.22500000000052,33.95000000000013,0.061266853535234006,Low
-118.22000000000052,33.95000000000013,0.1312414862769482,Low
-118.21500000000053,33.95000000000013,0.6671051053227708,Low
-118.21000000000053,33.95000000000013,0.6118822651731297,Low
-118.20500000000054,33.95000000000013,0.09326292008607544,Low
-118.20000000000054,33.95000000000013,0.4581800535011004,Low
-118.19500000000055,33.95000000000013,0.2804211267173117,Low
-118.19000000000055,33.95000000000013,0.20414750789838199,Low
-118.18500000000056,33.95000000000013,0.18126208349064477,Low
-118.18000000000056,33.95000000000013,0.25882223745086375,Low
-118.17500000000057,33.95000000000013,0.459861088964044,Low
-118.17000000000057,33.95000000000013,0.5107466805624862,Low
-118.16500000000057,33.95000000000013,0.4747437363538138,Low
-118.16000000000058,33.95000000000013,0.5922104432972232,Low
-118.15500000000058,33.95000000000013,0.45846392924076557,Low
-118.15000000000059,33.95000000000013,1.419514959932553,Low
-118.14500000000059,33.95000000000013,0.4896097689487531,Low
-118.1400000000006,33.95000000000013,0.36922020299027025,Low
-118.1350000000006,33.95000000000013,0.45497919519333707,Low
-118.1300000000006,33.95000000000013,0.5045346184721845,Low
-118.12500000000061,33.95000000000013,0.5768089677295228,Low
-118.12000000000062,33.95000000000013,0.0,Very Low
-118.11500000000062,33.95000000000013,0.0,Very Low
-118.11000000000062,33.95000000000013,3.3949476634253783,Moderate
-118.10500000000063,33.95000000000013,2.2046602018158237,Moderate
-118.10000000000063,33.95000000000013,0.4670315706676029,Low
-118.09500000000064,33.95000000000013,0.0,Very Low
-118.09000000000064,33.95000000000013,0.0,Very Low
-118.08500000000065,33.95000000000013,2.4631768687744158,Moderate
-118.08000000000065,33.95000000000013,3.7671537734055853,Moderate
-118.07500000000066,33.95000000000013,0.0,Very Low
-118.07000000000066,33.95000000000013,0.0,Very Low
-118.06500000000067,33.95000000000013,2.322622140462076,Moderate
-118.06000000000067,33.95000000000013,0.0,Very Low
-118.05500000000067,33.95000000000013,1.286256745024148,Low
-118.05000000000068,33.95000000000013,0.0,Very Low
-118.04500000000068,33.95000000000013,2.602599308430965,Moderate
-118.04000000000069,33.95000000000013,2.3688150796115224,Moderate
-118.0350000000007,33.95000000000013,1.5891051531425187,Low
-118.0300000000007,33.95000000000013,1.6848530974272338,Low
-118.0250000000007,33.95000000000013,0.0,Very Low
-118.0200000000007,33.95000000000013,0.772975767096128,Low
-118.01500000000071,33.95000000000013,2.3922199518910428,Moderate
-118.01000000000072,33.95000000000013,0.4945354344440252,Low
-118.00500000000072,33.95000000000013,0.7711750210141426,Low
-118.00000000000072,33.95000000000013,0.45441215621531605,Low
-117.99500000000073,33.95000000000013,0.46791602823803574,Low
-117.99000000000073,33.95000000000013,1.1923191580370358,Low
-117.98500000000074,33.95000000000013,2.157050063737441,Moderate
-117.98000000000074,33.95000000000013,1.5078003929180068,Low
-117.97500000000075,33.95000000000013,2.4879267477287668,Moderate
-117.97000000000075,33.95000000000013,2.1405859980024857,Moderate
-117.96500000000076,33.95000000000013,0.0,Very Low
-117.96000000000076,33.95000000000013,0.0,Very Low
-117.95500000000077,33.95000000000013,2.623918437197268,Moderate
-117.95000000000077,33.95000000000013,2.132833962337987,Moderate
-117.94500000000077,33.95000000000013,4.567845904583569,Moderate
-117.94000000000078,33.95000000000013,0.0,Very Low
-117.93500000000078,33.95000000000013,5.915606472517274,High
-117.93000000000079,33.95000000000013,2.17141164542384,Moderate
-117.9250000000008,33.95000000000013,4.21461032013729,Moderate
-117.9200000000008,33.95000000000013,3.0044363403453707,Moderate
-117.9150000000008,33.95000000000013,5.445402439303144,High
-117.9100000000008,33.95000000000013,4.855718510557974,Moderate
-117.90500000000081,33.95000000000013,3.590957915809282,Moderate
-117.90000000000082,33.95000000000013,2.9926137734645164,Moderate
-117.89500000000082,33.95000000000013,4.646989819809087,Moderate
-117.89000000000082,33.95000000000013,4.472338805935355,Moderate
-117.88500000000083,33.95000000000013,5.838021447695589,High
-117.88000000000083,33.95000000000013,3.5414502436888853,Moderate
-117.87500000000084,33.95000000000013,3.9440843627501074,Moderate
-117.87000000000084,33.95000000000013,3.2407663761474366,Moderate
-117.86500000000085,33.95000000000013,5.118559823774565,High
-117.86000000000085,33.95000000000013,3.271721099501593,Moderate
-117.85500000000086,33.95000000000013,5.721675987356861,High
-117.85000000000086,33.95000000000013,0.0,Very Low
-117.84500000000087,33.95000000000013,3.340462954358724,Moderate
-117.84000000000087,33.95000000000013,5.2180160120990156,High
-117.83500000000087,33.95000000000013,5.419847679033269,High
-117.83000000000088,33.95000000000013,0.0,Very Low
-117.82500000000088,33.95000000000013,4.815461976138998,Moderate
-117.82000000000089,33.95000000000013,4.554190250749886,Moderate
-117.8150000000009,33.95000000000013,2.9471764068625412,Moderate
-117.8100000000009,33.95000000000013,3.143197964566069,Moderate
-117.8050000000009,33.95000000000013,0.0,Very Low
-117.8000000000009,33.95000000000013,0.0,Very Low
-117.79500000000091,33.95000000000013,0.0,Very Low
-117.79000000000092,33.95000000000013,2.2042255732018177,Moderate
-117.78500000000092,33.95000000000013,6.954669529433192,High
-117.78000000000092,33.95000000000013,0.0,Very Low
-117.77500000000093,33.95000000000013,0.0,Very Low
-117.77000000000093,33.95000000000013,2.4799376756949822,Moderate
-117.76500000000094,33.95000000000013,0.0,Very Low
-117.76000000000094,33.95000000000013,0.0,Very Low
-117.75500000000095,33.95000000000013,0.0,Very Low
-117.75000000000095,33.95000000000013,0.0,Very Low
-117.74500000000096,33.95000000000013,0.0,Very Low
-117.74000000000096,33.95000000000013,0.0,Very Low
-117.73500000000097,33.95000000000013,0.0,Very Low
-117.73000000000097,33.95000000000013,0.0,Very Low
-117.72500000000097,33.95000000000013,0.0,Very Low
-117.72000000000098,33.95000000000013,0.0,Very Low
-117.71500000000098,33.95000000000013,0.0,Very Low
-117.71000000000099,33.95000000000013,0.0,Very Low
-117.705000000001,33.95000000000013,0.0,Very Low
-117.700000000001,33.95000000000013,4.919903094293766,Moderate
-117.695000000001,33.95000000000013,0.0,Very Low
-117.690000000001,33.95000000000013,4.678397421997887,Moderate
-117.68500000000101,33.95000000000013,0.0,Very Low
-117.68000000000102,33.95000000000013,0.0,Very Low
-117.67500000000102,33.95000000000013,5.4345408524784755,High
-117.67000000000102,33.95000000000013,4.773410917272325,Moderate
-117.66500000000103,33.95000000000013,0.0,Very Low
-117.66000000000103,33.95000000000013,0.0,Very Low
-117.65500000000104,33.95000000000013,0.0,Very Low
-117.65000000000104,33.95000000000013,0.0,Very Low
-117.64500000000105,33.95000000000013,0.0,Very Low
-117.64000000000105,33.95000000000013,4.1743406837832495,Moderate
-117.63500000000106,33.95000000000013,0.0,Very Low
-117.63000000000106,33.95000000000013,0.0,Very Low
-117.62500000000107,33.95000000000013,3.4629314494753074,Moderate
-117.62000000000107,33.95000000000013,0.0,Very Low
-117.61500000000107,33.95000000000013,2.711123288347119,Moderate
-117.61000000000108,33.95000000000013,3.503745439030713,Moderate
-117.60500000000108,33.95000000000013,0.0,Very Low
-117.60000000000109,33.95000000000013,3.9819992991792836,Moderate
-118.8,33.95500000000013,0.8921382770843381,Low
-118.795,33.95500000000013,1.73403724038658,Low
-118.79,33.95500000000013,2.606163124560997,Moderate
-118.78500000000001,33.95500000000013,3.3089536485472477,Moderate
-118.78000000000002,33.95500000000013,1.060613812713619,Low
-118.77500000000002,33.95500000000013,2.66297144938246,Moderate
-118.77000000000002,33.95500000000013,5.047064156130466,High
-118.76500000000003,33.95500000000013,5.417984423748963,High
-118.76000000000003,33.95500000000013,4.700823291064975,Moderate
-118.75500000000004,33.95500000000013,1.4326861019391157,Low
-118.75000000000004,33.95500000000013,2.400840483087716,Moderate
-118.74500000000005,33.95500000000013,1.6121017021521287,Low
-118.74000000000005,33.95500000000013,5.287627704214335,High
-118.73500000000006,33.95500000000013,4.851251912779981,Moderate
-118.73000000000006,33.95500000000013,3.9124212078472014,Moderate
-118.72500000000007,33.95500000000013,2.752801989753917,Moderate
-118.72000000000007,33.95500000000013,6.063680769395129,High
-118.71500000000007,33.95500000000013,3.724515166515835,Moderate
-118.71000000000008,33.95500000000013,8.260921494167114,High
-118.70500000000008,33.95500000000013,3.977161962094997,Moderate
-118.70000000000009,33.95500000000013,4.812410590994201,Moderate
-118.69500000000009,33.95500000000013,5.790061577126077,High
-118.6900000000001,33.95500000000013,0.8287871045435689,Low
-118.6850000000001,33.95500000000013,5.56753133127273,High
-118.6800000000001,33.95500000000013,6.7799075678430585,High
-118.67500000000011,33.95500000000013,0.0,Very Low
-118.67000000000012,33.95500000000013,4.224362082839855,Moderate
-118.66500000000012,33.95500000000013,2.6387084229106086,Moderate
-118.66000000000012,33.95500000000013,4.089721687428858,Moderate
-118.65500000000013,33.95500000000013,4.493942500650813,Moderate
-118.65000000000013,33.95500000000013,3.1655932812612964,Moderate
-118.64500000000014,33.95500000000013,4.706267990518539,Moderate
-118.64000000000014,33.95500000000013,4.495057963868517,Moderate
-118.63500000000015,33.95500000000013,2.411172931918697,Moderate
-118.63000000000015,33.95500000000013,3.3914244628266217,Moderate
-118.62500000000016,33.95500000000013,2.262225906422234,Moderate
-118.62000000000016,33.95500000000013,4.16233981766379,Moderate
-118.61500000000017,33.95500000000013,0.0,Very Low
-118.61000000000017,33.95500000000013,0.0,Very Low
-118.60500000000017,33.95500000000013,0.0,Very Low
-118.60000000000018,33.95500000000013,2.707469766607348,Moderate
-118.59500000000018,33.95500000000013,0.0,Very Low
-118.59000000000019,33.95500000000013,0.0,Very Low
-118.58500000000019,33.95500000000013,0.0,Very Low
-118.5800000000002,33.95500000000013,0.0,Very Low
-118.5750000000002,33.95500000000013,4.870170735994892,Moderate
-118.5700000000002,33.95500000000013,0.0,Very Low
-118.56500000000021,33.95500000000013,0.0,Very Low
-118.56000000000022,33.95500000000013,0.0,Very Low
-118.55500000000022,33.95500000000013,0.0,Very Low
-118.55000000000022,33.95500000000013,0.0,Very Low
-118.54500000000023,33.95500000000013,0.0,Very Low
-118.54000000000023,33.95500000000013,4.6886987565210685,Moderate
-118.53500000000024,33.95500000000013,0.0,Very Low
-118.53000000000024,33.95500000000013,0.0,Very Low
-118.52500000000025,33.95500000000013,0.0,Very Low
-118.52000000000025,33.95500000000013,0.0,Very Low
-118.51500000000026,33.95500000000013,0.0,Very Low
-118.51000000000026,33.95500000000013,8.74186619313955,High
-118.50500000000027,33.95500000000013,0.0,Very Low
-118.50000000000027,33.95500000000013,0.0,Very Low
-118.49500000000027,33.95500000000013,0.0,Very Low
-118.49000000000028,33.95500000000013,0.0,Very Low
-118.48500000000028,33.95500000000013,0.0,Very Low
-118.48000000000029,33.95500000000013,0.0,Very Low
-118.47500000000029,33.95500000000013,0.0,Very Low
-118.4700000000003,33.95500000000013,0.0,Very Low
-118.4650000000003,33.95500000000013,0.0,Very Low
-118.4600000000003,33.95500000000013,0.0,Very Low
-118.45500000000031,33.95500000000013,4.893417709960054,Moderate
-118.45000000000032,33.95500000000013,0.0,Very Low
-118.44500000000032,33.95500000000013,0.0,Very Low
-118.44000000000032,33.95500000000013,5.980242836672401,High
-118.43500000000033,33.95500000000013,3.2590012560481254,Moderate
-118.43000000000033,33.95500000000013,0.0,Very Low
-118.42500000000034,33.95500000000013,4.602895969002226,Moderate
-118.42000000000034,33.95500000000013,5.339331710124045,High
-118.41500000000035,33.95500000000013,0.0,Very Low
-118.41000000000035,33.95500000000013,1.4618942779839712,Low
-118.40500000000036,33.95500000000013,0.7951813759514582,Low
-118.40000000000036,33.95500000000013,0.0,Very Low
-118.39500000000037,33.95500000000013,0.0,Very Low
-118.39000000000037,33.95500000000013,1.56987206791403,Low
-118.38500000000037,33.95500000000013,0.8438731667224669,Low
-118.38000000000038,33.95500000000013,0.6933540084867913,Low
-118.37500000000038,33.95500000000013,1.3229003065953804,Low
-118.37000000000039,33.95500000000013,1.291161112189804,Low
-118.36500000000039,33.95500000000013,1.4813171907646931,Low
-118.3600000000004,33.95500000000013,1.4368432270675833,Low
-118.3550000000004,33.95500000000013,1.7844548960968565,Low
-118.3500000000004,33.95500000000013,0.2692321888606806,Low
-118.34500000000041,33.95500000000013,2.563312475224598,Moderate
-118.34000000000042,33.95500000000013,1.2549993233325656,Low
-118.33500000000042,33.95500000000013,0.24754634969400166,Low
-118.33000000000042,33.95500000000013,0.6260697740903692,Low
-118.32500000000043,33.95500000000013,1.1125427027395516,Low
-118.32000000000043,33.95500000000013,0.7958877443562158,Low
-118.31500000000044,33.95500000000013,2.371461199610038,Moderate
-118.31000000000044,33.95500000000013,2.2429506789305402,Moderate
-118.30500000000045,33.95500000000013,1.1730369707498376,Low
-118.30000000000045,33.95500000000013,1.240929111717186,Low
-118.29500000000046,33.95500000000013,1.921034834713001,Low
-118.29000000000046,33.95500000000013,1.1621305424727906,Low
-118.28500000000047,33.95500000000013,0.7376012560395296,Low
-118.28000000000047,33.95500000000013,0.4686187009035322,Low
-118.27500000000047,33.95500000000013,1.4458540950823875,Low
-118.27000000000048,33.95500000000013,0.8022360246453614,Low
-118.26500000000048,33.95500000000013,0.9277497940493303,Low
-118.26000000000049,33.95500000000013,0.20359599410991425,Low
-118.25500000000049,33.95500000000013,0.38089985269253596,Low
-118.2500000000005,33.95500000000013,0.4142245311350487,Low
-118.2450000000005,33.95500000000013,0.39649134563277183,Low
-118.2400000000005,33.95500000000013,0.8697632870464268,Low
-118.23500000000051,33.95500000000013,0.4655509261169518,Low
-118.23000000000052,33.95500000000013,0.4122531673243952,Low
-118.22500000000052,33.95500000000013,0.7645357044218009,Low
-118.22000000000052,33.95500000000013,0.9031349995789165,Low
-118.21500000000053,33.95500000000013,0.2196291237830052,Low
-118.21000000000053,33.95500000000013,0.21925319092981768,Low
-118.20500000000054,33.95500000000013,0.2842725862228689,Low
-118.20000000000054,33.95500000000013,0.3497328746825231,Low
-118.19500000000055,33.95500000000013,0.19916010694747904,Low
-118.19000000000055,33.95500000000013,0.20823668735199458,Low
-118.18500000000056,33.95500000000013,0.2536946088680168,Low
-118.18000000000056,33.95500000000013,0.1847589099929423,Low
-118.17500000000057,33.95500000000013,0.08626499401011367,Low
-118.17000000000057,33.95500000000013,1.1020920020263294,Low
-118.16500000000057,33.95500000000013,0.4091922300822602,Low
-118.16000000000058,33.95500000000013,1.5410233463101286,Low
-118.15500000000058,33.95500000000013,1.4757318495102087,Low
-118.15000000000059,33.95500000000013,2.073660923525529,Moderate
-118.14500000000059,33.95500000000013,1.7224529022052313,Low
-118.1400000000006,33.95500000000013,1.111423511622693,Low
-118.1350000000006,33.95500000000013,0.7979925587733033,Low
-118.1300000000006,33.95500000000013,2.6740106993289103,Moderate
-118.12500000000061,33.95500000000013,1.155988095858595,Low
-118.12000000000062,33.95500000000013,0.9668461354330472,Low
-118.11500000000062,33.95500000000013,2.621499802271876,Moderate
-118.11000000000062,33.95500000000013,0.6266318143151777,Low
-118.10500000000063,33.95500000000013,1.776709374732649,Low
-118.10000000000063,33.95500000000013,1.4874978767793314,Low
-118.09500000000064,33.95500000000013,1.931196537038831,Low
-118.09000000000064,33.95500000000013,1.5224536740902228,Low
-118.08500000000065,33.95500000000013,3.2616924413760997,Moderate
-118.08000000000065,33.95500000000013,0.7104656891194021,Low
-118.07500000000066,33.95500000000013,2.281178943619369,Moderate
-118.07000000000066,33.95500000000013,0.6322789899100333,Low
-118.06500000000067,33.95500000000013,0.0,Very Low
-118.06000000000067,33.95500000000013,2.9307639661591676,Moderate
-118.05500000000067,33.95500000000013,0.47345489881066627,Low
-118.05000000000068,33.95500000000013,1.1558879075015587,Low
-118.04500000000068,33.95500000000013,0.8287487059790128,Low
-118.04000000000069,33.95500000000013,0.0,Very Low
-118.0350000000007,33.95500000000013,1.334490872504633,Low
-118.0300000000007,33.95500000000013,0.0,Very Low
-118.0250000000007,33.95500000000013,2.959349285015238,Moderate
-118.0200000000007,33.95500000000013,1.7273837706866928,Low
-118.01500000000071,33.95500000000013,0.641241972412322,Low
-118.01000000000072,33.95500000000013,1.5643410125013009,Low
-118.00500000000072,33.95500000000013,1.0517179054078811,Low
-118.00000000000072,33.95500000000013,1.1091662359496488,Low
-117.99500000000073,33.95500000000013,1.2115980326690514,Low
-117.99000000000073,33.95500000000013,1.1614653100713268,Low
-117.98500000000074,33.95500000000013,1.9318667886071852,Low
-117.98000000000074,33.95500000000013,2.4888700509950006,Moderate
-117.97500000000075,33.95500000000013,0.0,Very Low
-117.97000000000075,33.95500000000013,0.6103816502861212,Low
-117.96500000000076,33.95500000000013,4.973631482175992,Moderate
-117.96000000000076,33.95500000000013,1.5875676685070623,Low
-117.95500000000077,33.95500000000013,2.4381233916598664,Moderate
-117.95000000000077,33.95500000000013,4.284668622562997,Moderate
-117.94500000000077,33.95500000000013,2.649445717493232,Moderate
-117.94000000000078,33.95500000000013,2.1537713094107422,Moderate
-117.93500000000078,33.95500000000013,2.6058727601669003,Moderate
-117.93000000000079,33.95500000000013,6.00009491909559,High
-117.9250000000008,33.95500000000013,4.49978985971166,Moderate
-117.9200000000008,33.95500000000013,1.6471726444362582,Low
-117.9150000000008,33.95500000000013,4.870621505584315,Moderate
-117.9100000000008,33.95500000000013,3.3526591204576497,Moderate
-117.90500000000081,33.95500000000013,5.332740164558268,High
-117.90000000000082,33.95500000000013,4.375919188605272,Moderate
-117.89500000000082,33.95500000000013,7.043522208884018,High
-117.89000000000082,33.95500000000013,9.126751913122352,High
-117.88500000000083,33.95500000000013,5.033653545221184,High
-117.88000000000083,33.95500000000013,5.0568863034064915,High
-117.87500000000084,33.95500000000013,7.880638727420463,High
-117.87000000000084,33.95500000000013,0.0,Very Low
-117.86500000000085,33.95500000000013,0.0,Very Low
-117.86000000000085,33.95500000000013,6.230679691376439,High
-117.85500000000086,33.95500000000013,2.5191364858636565,Moderate
-117.85000000000086,33.95500000000013,3.2606488240096754,Moderate
