Temperature_C,Rubber_Content_%,Age_days,Measurement_ID,ITZ_Rubber_Cement_um,ITZ_Aggregate_Cement_um,Porosity_Rubber_ITZ,Porosity_Aggregate_ITZ,Ca_Si_Ratio_Rubber_ITZ,Ca_Si_Ratio_Aggregate_ITZ,Microhardness_Rubber_ITZ_HV,Microhardness_Aggregate_ITZ_HV,Timestamp
400,15,56,SEM_400_15_56_27,68.84752310169138,22.49927746883913,0.5567271281094177,0.41329612083490547,1.4178532219320843,1.438665209093943,18.05568459850359,38.360159710994836,2025-10-18T18:00:14.304681
400,15,56,SEM_400_15_56_28,69.0840495881281,24.966468693922145,0.6,0.4173122137253591,1.224307626335389,1.4861334884843722,24.654214644647343,35.32826672297389,2025-10-18T18:00:14.304688
400,15,56,SEM_400_15_56_29,69.06401191420173,22.746957264716254,0.6,0.4256371435800578,1.1450855756682872,1.6631369836261118,21.666892455833008,37.92533643979571,2025-10-18T18:00:14.304694
400,15,56,SEM_400_15_56_30,63.78671789769589,22.737184458153177,0.5710781775754751,0.39803866192359033,1.3178853030494055,1.5306964136295393,20.944724045380823,40.573504818738876,2025-10-18T18:00:14.304701
400,15,90,SEM_400_15_90_1,64.73612136659087,20.99632543426477,0.6,0.387022443037346,1.3139000704586237,1.5022285227997205,21.623989554895697,37.09789383057806,2025-10-18T18:00:14.304709
400,15,90,SEM_400_15_90_2,66.8765796261348,21.42061575536094,0.5935909101421599,0.41116921113972454,1.3366530121796114,1.558112419139691,18.833412394666425,40.32299804695501,2025-10-18T18:00:14.304716
400,15,90,SEM_400_15_90_3,62.07495815673887,20.585286692768673,0.6,0.4336648316759144,1.4131828662157835,1.4788580429862734,17.46555541608302,37.20999111812041,2025-10-18T18:00:14.304727
400,15,90,SEM_400_15_90_4,65.25969134315947,21.614356900056187,0.6,0.4097063756629184,1.4712144631329205,1.6167846055317125,22.186197320653967,38.12423248344034,2025-10-18T18:00:14.304734
400,15,90,SEM_400_15_90_5,62.17626956668503,20.78329299316368,0.5544000856900817,0.36811252367173025,1.4523828963196515,1.5994547179953826,19.652491574664513,35.10623437298051,2025-10-18T18:00:14.304741
400,15,90,SEM_400_15_90_6,65.48528434220857,20.225575547282915,0.6,0.4017875734319942,1.2689475433238422,1.377063916035964,23.81473030337007,36.06792619981921,2025-10-18T18:00:14.304748
400,15,90,SEM_400_15_90_7,62.35350806457227,20.851925799315318,0.5881171338460325,0.42983719986096947,1.358743133005795,1.451171886135428,20.36894193340144,36.22510614392673,2025-10-18T18:00:14.304754
400,15,90,SEM_400_15_90_8,61.439758347318445,22.868238268836404,0.6,0.41351674602430444,1.3543980217830722,1.5560737095478254,16.329322389452102,35.15963974249284,2025-10-18T18:00:14.304765
400,15,90,SEM_400_15_90_9,66.05633239355899,20.004650879559446,0.5872533594739956,0.40436035832775524,1.4211864233374452,1.5835406146564075,23.666679267155864,35.95365833938098,2025-10-18T18:00:14.304773
400,15,90,SEM_400_15_90_10,64.97019781450037,21.933598288573773,0.6,0.40472148437619526,1.1335908274007431,1.6013949905472848,21.916385423585417,32.354264449507454,2025-10-18T18:00:14.304786
400,15,90,SEM_400_15_90_11,62.70025636634648,20.34340159543205,0.6,0.426566559635897,1.4016539300789457,1.657886510684514,17.398124742540602,34.8573800604955,2025-10-18T18:00:14.304793
400,15,90,SEM_400_15_90_12,67.00493154348082,20.479763095722458,0.5792122505529412,0.41913947547605834,1.3678768139610527,1.62521540965079,15.22941092196351,34.600841434716806,2025-10-18T18:00:14.304800
400,15,90,SEM_400_15_90_13,63.772935523167526,21.849024549158397,0.6,0.3942252188946501,1.4678279887422778,1.5398158397716992,23.758322535593408,36.423375791436364,2025-10-18T18:00:14.304812
400,15,90,SEM_400_15_90_14,62.98501309752768,21.9464903675882,0.584550283345073,0.41051829537747414,1.4374681924133899,1.3173969567639796,19.986456189468253,32.56456286511385,2025-10-18T18:00:14.304819
400,15,90,SEM_400_15_90_15,63.900663839111985,20.243973872851956,0.6,0.3853419580672481,1.496095674972118,1.8028324944822902,18.842648944141356,39.06697435587055,2025-10-18T18:00:14.304826
400,15,90,SEM_400_15_90_16,63.009237149095476,20.375800483933766,0.5976052521653845,0.4005687275474224,1.3177362395168455,1.6243229238054262,19.950659305140757,40.47409809891486,2025-10-18T18:00:14.304832
400,15,90,SEM_400_15_90_17,65.05909610014871,21.146302423115838,0.5760871703057602,0.43255165632165843,1.1403853886244701,1.4613471246375291,17.801634061214315,37.0668484010929,2025-10-18T18:00:14.304839
400,15,90,SEM_400_15_90_18,64.00461004245477,21.827267378145926,0.6,0.43214298193167594,1.2934263207679184,1.656037308662763,19.895946822892245,34.36348163747105,2025-10-18T18:00:14.304846
400,15,90,SEM_400_15_90_19,59.36156596811736,25.018652613767262,0.6,0.4064114570930751,1.414473462230736,1.4411678006656454,25.36345242203477,36.26126252844782,2025-10-18T18:00:14.304853
400,15,90,SEM_400_15_90_20,65.37408502371693,22.54789599141183,0.5712159458323305,0.40893248491919315,1.4175189959006282,1.6453000352580118,19.64732476313028,37.17448963217616,2025-10-18T18:00:14.304860
400,15,90,SEM_400_15_90_21,67.66190346943752,23.242813844404655,0.6,0.40877084356543814,1.2390676233801647,1.5264185047746672,20.175185277872917,36.347870005025996,2025-10-18T18:00:14.304866
400,15,90,SEM_400_15_90_22,60.517047939733494,20.604612248637736,0.5865293639970655,0.4088809399610102,1.195037492948059,1.5963101819714458,18.61947045687806,32.79054340511561,2025-10-18T18:00:14.304873
400,15,90,SEM_400_15_90_23,62.73124666845428,22.511174931476088,0.574559824621064,0.39032938985905835,1.4279576457553558,1.6444382281828012,24.94080980963558,37.80709843708343,2025-10-18T18:00:14.304884
400,15,90,SEM_400_15_90_24,65.00999422609456,19.323543810782418,0.6,0.42564842826883387,1.2186798033645438,1.5435109837994434,21.38859021209403,38.937306574945715,2025-10-18T18:00:14.304891
400,15,90,SEM_400_15_90_25,65.27384347285617,21.79863010959604,0.5554921378316857,0.39571753687400263,1.32242201917614,1.377192264344895,23.17264060095556,32.46040728630043,2025-10-18T18:00:14.304903
400,15,90,SEM_400_15_90_26,60.78088453708952,21.19198831240359,0.6,0.4135574276685856,1.560593135460113,1.4037955255322514,19.372766901799984,34.87401486782152,2025-10-18T18:00:14.304910
400,15,90,SEM_400_15_90_27,65.7296376249596,20.104056603993183,0.5894054975345757,0.43965524096377345,1.4642322834543384,1.4590258036609856,21.914040150453538,36.84549286033239,2025-10-18T18:00:14.304917
400,15,90,SEM_400_15_90_28,63.6815601565197,21.944086948528668,0.6,0.4382429134670462,1.4322345049607486,1.6721559163904736,18.728225656400497,40.15864275146702,2025-10-18T18:00:14.304923
400,15,90,SEM_400_15_90_29,61.50270647048314,23.282399615157388,0.595207217425529,0.43657761471878925,1.378225976240539,1.5193327481519956,18.779345089239065,35.579859693863284,2025-10-18T18:00:14.304935
400,15,90,SEM_400_15_90_30,64.29391959984704,21.528573528662793,0.6,0.436905853683114,1.2692968518042713,1.5102955474720259,22.120515099857762,34.03474869484863,2025-10-18T18:00:14.304942
400,20,28,SEM_400_20_28_1,90.93125155651252,27.06809334230966,0.6,0.42425667860130667,1.3380625554255563,1.5289239256678402,13.77504701761313,34.446809556359874,2025-10-18T18:00:14.304955
400,20,28,SEM_400_20_28_2,90.46617640305445,28.874052765864274,0.6,0.41573407417632774,1.3769042448533948,1.5420632446152356,17.587711149264756,36.85135954809339,2025-10-18T18:00:14.304962
400,20,28,SEM_400_20_28_3,88.18118406648925,28.928488079995756,0.6,0.4222118625429991,1.343428151587678,1.412758403528659,17.569838293321506,34.40108111557717,2025-10-18T18:00:14.304974
400,20,28,SEM_400_20_28_4,90.70589524664383,27.29388468093089,0.6,0.4150074747917874,1.2194823268932613,1.5792283929774154,16.398275632589286,31.578405645183025,2025-10-18T18:00:14.304981
400,20,28,SEM_400_20_28_5,87.98638471317481,25.483290258589264,0.6,0.41747547058123935,1.1973081629846678,1.4359080914148923,16.916803593469925,31.425535122518504,2025-10-18T18:00:14.304988
400,20,28,SEM_400_20_28_6,92.65022677406881,29.471113261629473,0.6,0.411744243550932,1.15843936263065,1.624009881465311,16.015591265053963,33.740354179359635,2025-10-18T18:00:14.304994
400,20,28,SEM_400_20_28_7,90.01214114626227,27.967478715592346,0.6,0.44598573247735196,1.253918142496322,1.5992818269465372,13.464347027226115,36.001520496710974,2025-10-18T18:00:14.305001
400,20,28,SEM_400_20_28_8,87.56671761637851,25.377906238965824,0.6,0.4452500648888916,1.3802338825206957,1.541644971919401,12.936996044814517,33.21975281673143,2025-10-18T18:00:14.305008
400,20,28,SEM_400_20_28_9,91.25711156602877,26.495912781952676,0.6,0.4594665692757207,1.2273022513271992,1.4251642559493605,19.05567860849509,31.290097626138635,2025-10-18T18:00:14.305014
400,20,28,SEM_400_20_28_10,88.02020199787003,28.35642054437463,0.6,0.3995907616184767,1.637135307654416,1.3902144357084758,11.465196336851026,33.99342497440368,2025-10-18T18:00:14.305021
400,20,28,SEM_400_20_28_11,88.9021156595005,24.26132088119987,0.6,0.4225392510293397,1.3133100134404079,1.6107122447679707,10.0,34.075134076426295,2025-10-18T18:00:14.305028
400,20,28,SEM_400_20_28_12,88.11225587098345,27.418321217168195,0.6,0.43199826202927805,1.2566069139317173,1.4893756240782534,10.0,36.431709539487066,2025-10-18T18:00:14.305038
400,20,28,SEM_400_20_28_13,89.06062906478074,27.885080471458032,0.6,0.4387023918921386,1.156300097111255,1.538028077368846,17.515008489557754,33.76610021049862,2025-10-18T18:00:14.305050
400,20,28,SEM_400_20_28_14,90.3519631817206,27.672651666870745,0.5989566198975844,0.4358613102693249,1.2571724805796176,1.6224013566358353,12.697986784529887,38.65457316389946,2025-10-18T18:00:14.305057
400,20,28,SEM_400_20_28_15,93.65952336200874,29.390022895602247,0.6,0.4297003498341399,1.1092763115961455,1.4350211572733222,14.609507016851984,35.0899545724352,2025-10-18T18:00:14.305064
400,20,28,SEM_400_20_28_16,88.87589991516352,28.38766313540731,0.6,0.4354199163294678,1.2629657346142158,1.4949197380659587,21.409537196616135,33.99747374647463,2025-10-18T18:00:14.305071
400,20,28,SEM_400_20_28_17,91.66123731224361,28.924019479646976,0.6,0.45052403447608685,1.2629154849985609,1.5633421200024367,16.736242365224342,32.36095308306161,2025-10-18T18:00:14.305078
400,20,28,SEM_400_20_28_18,88.66813476020393,27.903563971772446,0.6,0.41433394251963335,1.246393291933391,1.452749447797138,11.000078921256973,34.95902661621942,2025-10-18T18:00:14.305084
400,20,28,SEM_400_20_28_19,92.27167796123516,28.769123570463357,0.6,0.4396064386288836,1.295000942665331,1.5505172220923746,14.330374820166771,38.361171918741896,2025-10-18T18:00:14.305091
400,20,28,SEM_400_20_28_20,89.57686422345716,29.61329729274765,0.6,0.3980526866963598,1.3236919808792025,1.4904532768505807,18.658637215132735,32.175615897965606,2025-10-18T18:00:14.305097
400,20,28,SEM_400_20_28_21,88.44350934194831,26.81160998911976,0.6,0.4302314767589777,1.4692499725099033,1.567873813738354,19.771590074568635,31.89716470727706,2025-10-18T18:00:14.305104
400,20,28,SEM_400_20_28_22,87.30274986416086,26.081856639299954,0.6,0.41403334147948023,1.075792307809455,1.5251411251738551,16.50892615336175,37.80852547974036,2025-10-18T18:00:14.305111
400,20,28,SEM_400_20_28_23,87.05940134615146,27.222374047631643,0.6,0.45014840381876386,1.3913052411801723,1.5746097629400055,17.160015097212593,32.35192206355986,2025-10-18T18:00:14.305123
400,20,28,SEM_400_20_28_24,89.28888860804967,26.330956797996066,0.6,0.42518626004019044,1.3761921411374058,1.5306189679918722,17.211129258751026,35.259522852291354,2025-10-18T18:00:14.305130
400,20,28,SEM_400_20_28_25,94.38880988445757,27.497861715318543,0.6,0.41888137049699575,1.2299078187815473,1.4687621642855686,10.0,32.22283497423386,2025-10-18T18:00:14.305136
400,20,28,SEM_400_20_28_26,88.7201176204467,28.262513251757028,0.6,0.46737538566305636,1.059242219021307,1.5072112551084818,11.897725292811252,31.811944568980003,2025-10-18T18:00:14.305143
400,20,28,SEM_400_20_28_27,91.91603470378708,27.38553829281128,0.6,0.4150393758213353,1.2231078340587633,1.5174037657085786,15.86533576047556,32.12337717437603,2025-10-18T18:00:14.305150
400,20,28,SEM_400_20_28_28,89.68502564711447,25.878336051912914,0.6,0.43093628231939635,1.1527618864861413,1.540277820854782,12.564488936946319,30.327046853879406,2025-10-18T18:00:14.305156
400,20,28,SEM_400_20_28_29,91.0988142745114,28.594071521836916,0.6,0.44948906314265247,1.3042384817953927,1.3676238839003128,12.154447909982025,38.95135912516484,2025-10-18T18:00:14.305163
400,20,28,SEM_400_20_28_30,89.69955656894767,28.157931267179343,0.6,0.4342940561045783,1.2722786360170357,1.5343241186363523,14.176609445165166,31.5210768314639,2025-10-18T18:00:14.305169
400,20,56,SEM_400_20_56_1,82.44574978519074,27.434948050766337,0.6,0.46744174782628506,1.507719960953427,1.4119015903098555,13.628858060066547,35.767061666208235,2025-10-18T18:00:14.305187
400,20,56,SEM_400_20_56_2,81.20280259787164,24.940717741343565,0.6,0.4416486444189555,1.5403290306869872,1.4416567684851556,14.099764226115145,33.99611821043324,2025-10-18T18:00:14.305194
400,20,56,SEM_400_20_56_3,82.32612431251657,26.95829204301258,0.6,0.4167836568882345,1.3388282184317688,1.5917815823803712,15.650118224533971,35.26850452376978,2025-10-18T18:00:14.305206
400,20,56,SEM_400_20_56_4,84.34676049528181,24.879050543264512,0.6,0.42407697720785065,1.3755906331427399,1.6352852568120941,15.640091176289378,34.85197061621104,2025-10-18T18:00:14.305213
400,20,56,SEM_400_20_56_5,81.04384943546752,26.015075392118536,0.6,0.4135066794868833,1.3047504612953689,1.4516955184405964,11.028044579837816,33.06063058528909,2025-10-18T18:00:14.305220
400,20,56,SEM_400_20_56_6,81.76220265449913,25.351534157207663,0.6,0.4523170034742243,1.3943129153037883,1.498838723304024,13.243336157032077,35.30120905286238,2025-10-18T18:00:14.305227
400,20,56,SEM_400_20_56_7,83.17483835554032,24.380218826276746,0.6,0.41887410840610173,1.411957359339238,1.555606407432082,14.170538858515782,28.427701352107064,2025-10-18T18:00:14.305233
400,20,56,SEM_400_20_56_8,86.23434295894738,24.822633765819923,0.6,0.45971984465634474,1.2146470528124147,1.4727266133877437,12.997742713966845,33.6960472238845,2025-10-18T18:00:14.305240
400,20,56,SEM_400_20_56_9,85.3941349178316,26.035094213786763,0.6,0.44865637458143587,1.259604567250216,1.4918561837776867,18.237054724430394,39.18399854958366,2025-10-18T18:00:14.305246
400,20,56,SEM_400_20_56_10,82.60845022211215,25.509493910689987,0.6,0.4113118062534127,1.3514426918405262,1.4846529571919043,16.513126552591253,36.910458891946284,2025-10-18T18:00:14.305253
400,20,56,SEM_400_20_56_11,84.29569694815025,23.85751245413502,0.6,0.4186834339896391,1.4273552472766087,1.5212845235129249,12.014800370099085,36.69839342012475,2025-10-18T18:00:14.305260
400,20,56,SEM_400_20_56_12,81.7216245769583,23.924673353102385,0.6,0.4526036843333529,1.3599960497536903,1.556927701033365,19.19337053995194,29.400165522104285,2025-10-18T18:00:14.305267
400,20,56,SEM_400_20_56_13,83.21337414280168,25.732546669836328,0.6,0.4219753789258043,1.303873846674252,1.53334082281939,12.966833986025868,33.56696521507077,2025-10-18T18:00:14.305278
400,20,56,SEM_400_20_56_14,83.04348873481759,26.58296166659463,0.6,0.4530302338039439,1.2842025494870133,1.5552235133078391,19.962192730054635,33.24851199642451,2025-10-18T18:00:14.305285
400,20,56,SEM_400_20_56_15,85.17860459655074,27.58272203925916,0.6,0.42236919349037017,1.105240594678944,1.5412478824608848,10.0,31.32423552828903,2025-10-18T18:00:14.305292
400,20,56,SEM_400_20_56_16,83.35030825198368,24.26199176301711,0.6,0.4525477525369655,1.2790045719494652,1.5547598660926933,16.954061327528557,33.2064230885373,2025-10-18T18:00:14.305298
400,20,56,SEM_400_20_56_17,83.65568533872401,25.681725224529917,0.6,0.43852689585120563,1.3556539064296265,1.4360734217468738,15.41420668352744,35.236049820439746,2025-10-18T18:00:14.305305
400,20,56,SEM_400_20_56_18,83.58234206225329,26.276566195086335,0.6,0.425529039224999,1.2970433536294785,1.6331076444356873,21.168583629741914,32.3459595384565,2025-10-18T18:00:14.305312
400,20,56,SEM_400_20_56_19,85.57684932751386,25.017873503833332,0.6,0.4377048301227342,1.1273555534015205,1.4609851253206918,14.34951834592807,31.370559477089436,2025-10-18T18:00:14.305323
400,20,56,SEM_400_20_56_20,86.83854049115656,26.667606879447103,0.6,0.40825559504111997,1.278332814715736,1.5411665568612947,18.2188804459692,29.819047611519466,2025-10-18T18:00:14.305331
400,20,56,SEM_400_20_56_21,81.74867079726369,26.161802195848527,0.6,0.44554927809488054,1.4510800146011569,1.5465932088997607,14.520145500856152,29.917874908818504,2025-10-18T18:00:14.305337
400,20,56,SEM_400_20_56_22,87.95406468746178,26.50089831151761,0.6,0.4419672535248377,1.2467870360677138,1.3610644802133505,18.234214322282924,30.434523559939766,2025-10-18T18:00:14.305348
400,20,56,SEM_400_20_56_23,83.5986748574629,24.640328366742,0.6,0.44180122449664405,1.362025560712341,1.4415519844299547,17.881808970253303,33.84309069581354,2025-10-18T18:00:14.305360
400,20,56,SEM_400_20_56_24,81.19053844154108,27.754459621740875,0.6,0.4477898334077429,1.222267441978413,1.5648845918566265,17.851010355629686,38.47848372840441,2025-10-18T18:00:14.305367
400,20,56,SEM_400_20_56_25,83.89383174313632,24.49462895823969,0.6,0.4415826620787392,1.4404614653539975,1.5149611421712095,19.557118754920577,32.73264150072337,2025-10-18T18:00:14.305374
400,20,56,SEM_400_20_56_26,85.60298773169782,25.362028657841627,0.6,0.4183235284254639,1.3162154044895151,1.5570790588057972,13.593754974243204,36.450986194819194,2025-10-18T18:00:14.305380
400,20,56,SEM_400_20_56_27,84.95905268152333,23.83917593689,0.6,0.42908258954553613,1.3255133944660666,1.407984860316134,15.27604893383063,34.55921144999492,2025-10-18T18:00:14.305387
400,20,56,SEM_400_20_56_28,83.81732561823257,25.68629565609712,0.6,0.42765829724289905,1.2958327017086548,1.5228667852580056,20.253092501492997,36.472663788548445,2025-10-18T18:00:14.305394
400,20,56,SEM_400_20_56_29,83.50930586775338,24.462615365498472,0.6,0.41719882296169114,1.3171386985922922,1.538173481429105,16.605214153102526,34.03799368473157,2025-10-18T18:00:14.305400
400,20,56,SEM_400_20_56_30,85.7734303382218,25.121061988778866,0.6,0.4393523110227951,1.4013877826163275,1.633314839335667,15.642303448620334,31.475935506517924,2025-10-18T18:00:14.305407
400,20,90,SEM_400_20_90_1,79.77720716324569,27.026872034381114,0.5944878039444683,0.4070348719003361,1.3732487291496043,1.499985737064827,12.048982006817326,32.09683152264647,2025-10-18T18:00:14.305415
400,20,90,SEM_400_20_90_2,83.47266631359031,22.29808861465026,0.6,0.4220883750396803,1.2914178658538051,1.5503232130105915,13.141316702387424,37.42627998393094,2025-10-18T18:00:14.305425
400,20,90,SEM_400_20_90_3,76.00146505358748,23.06421983906401,0.6,0.45843887520729165,1.232911373024806,1.477560753721087,17.373785568249627,37.004615190957765,2025-10-18T18:00:14.305437
400,20,90,SEM_400_20_90_4,79.03293648997844,25.777857884533056,0.6,0.41462662780808046,1.2969925048079,1.4713449534982066,15.932813322434265,34.9214699867099,2025-10-18T18:00:14.305444
400,20,90,SEM_400_20_90_5,82.13868131955115,22.111668711391985,0.6,0.4082976582048584,1.3489993202813098,1.4523280806184238,15.370333512729648,36.446795887490254,2025-10-18T18:00:14.305451
400,20,90,SEM_400_20_90_6,80.1804355047034,25.005460066133793,0.6,0.4046830048436888,1.067582098569257,1.5331328341058317,12.79386125017014,35.59681360015408,2025-10-18T18:00:14.305457
400,20,90,SEM_400_20_90_7,80.29991906621873,24.697005588428187,0.6,0.40722097560942666,1.0983090476021775,1.6124088062335666,14.725778829559975,29.109125869812125,2025-10-18T18:00:14.305468
400,20,90,SEM_400_20_90_8,81.33946891925686,26.953642053662723,0.6,0.44038889614213245,1.3555595444142043,1.4440603665661629,11.296793376735703,34.60867321839438,2025-10-18T18:00:14.305493
400,20,90,SEM_400_20_90_9,77.13931214585746,23.698988967849903,0.6,0.4116878013260513,1.2618878713106882,1.5411749571558238,17.671137329091547,33.426351214787736,2025-10-18T18:00:14.305500
400,20,90,SEM_400_20_90_10,75.7624458671496,24.957812679141313,0.6,0.4107721118327206,1.2510915381638197,1.410780690271033,14.74251050522191,32.49474954314224,2025-10-18T18:00:14.305507
400,20,90,SEM_400_20_90_11,79.07330400257771,23.791394956920165,0.6,0.4371561217665736,1.3569752905097137,1.4971786227288622,18.170423075055226,34.97050113587185,2025-10-18T18:00:14.305514
400,20,90,SEM_400_20_90_12,80.42268778361951,26.198850399440524,0.6,0.4410939196172702,1.5021427800043234,1.4703916004360782,18.581335892907607,35.83827595183121,2025-10-18T18:00:14.305520
400,20,90,SEM_400_20_90_13,82.95513173810076,23.186536009036274,0.6,0.43785517690701087,1.3491231670896786,1.4187956894734972,16.397156175033928,37.33451487758724,2025-10-18T18:00:14.305532
400,20,90,SEM_400_20_90_14,80.29732294360105,24.552884564552713,0.6,0.43221379492900985,1.3458750863022684,1.4843579582996005,10.8417970084891,36.01561882476553,2025-10-18T18:00:14.305539
400,20,90,SEM_400_20_90_15,79.64223651715373,25.05708249254063,0.6,0.4113294139208441,1.2488200063294175,1.5834430603793868,14.75961074051737,38.315680930344755,2025-10-18T18:00:14.305545
400,20,90,SEM_400_20_90_16,78.84459380679813,24.027145038991687,0.6,0.41245957331970845,1.179733661376806,1.5002000750228721,18.7943598184723,30.801034797082686,2025-10-18T18:00:14.305552
400,20,90,SEM_400_20_90_17,77.8356726676313,23.113167920812472,0.6,0.4508868477897147,1.3596771334767581,1.4766434598529439,14.019447195744553,35.70859297673533,2025-10-18T18:00:14.305558
400,20,90,SEM_400_20_90_18,81.96837658152961,24.521663222557166,0.6,0.4417216911402524,1.3450033291963073,1.4812406947273342,19.19465001441728,32.38513877529452,2025-10-18T18:00:14.305565
400,20,90,SEM_400_20_90_19,78.5940269723033,22.444303423196317,0.6,0.43644326816213636,1.397027192976729,1.5881980901113066,12.15869888815422,33.655300425358604,2025-10-18T18:00:14.305572
400,20,90,SEM_400_20_90_20,76.54897320747732,23.429838594514152,0.6,0.44575378936898763,1.360571665621324,1.5440318984487071,15.089762326420619,32.252920834765504,2025-10-18T18:00:14.305579
400,20,90,SEM_400_20_90_21,81.77926014927799,28.081438748422645,0.6,0.43360688389340657,1.3198525971832356,1.4293477115746622,17.35777993628073,34.603166720593336,2025-10-18T18:00:14.305585
400,20,90,SEM_400_20_90_22,78.22494975020078,26.161431422916834,0.6,0.42894986232461296,1.2974133007911168,1.6077310950687815,17.725639764691365,35.164045969648086,2025-10-18T18:00:14.305592
400,20,90,SEM_400_20_90_23,80.18673736112991,24.546500404917303,0.6,0.40486928254217136,1.434091893939332,1.4298801225630402,18.449018717439824,34.7088452214427,2025-10-18T18:00:14.305603
400,20,90,SEM_400_20_90_24,78.50465823895325,23.573924030099846,0.6,0.45743394422886474,1.1247957592325235,1.554972249635264,15.510053604755656,31.896508335111694,2025-10-18T18:00:14.305610
400,20,90,SEM_400_20_90_25,78.61074215653954,21.141397793507217,0.6,0.435595585860243,1.3747805452381838,1.4070616771097617,12.763487971335206,38.71799119058331,2025-10-18T18:00:14.305620
400,20,90,SEM_400_20_90_26,80.02440429847756,25.95297064951463,0.6,0.4227229390115165,1.2705750772446305,1.4027518022040069,10.0,34.16683196888527,2025-10-18T18:00:14.305629
400,20,90,SEM_400_20_90_27,78.04012610916493,24.17869074702014,0.6,0.42180956548844295,1.5349362498796604,1.4531642896552885,14.013195611986491,33.3105491273829,2025-10-18T18:00:14.305636
400,20,90,SEM_400_20_90_28,78.01954104374673,26.621627174019643,0.6,0.41745287575059054,1.3590496349865313,1.5209507474520194,13.101895181923808,37.44604095073248,2025-10-18T18:00:14.305642
400,20,90,SEM_400_20_90_29,81.44197090798005,24.547324518200515,0.6,0.42080776993945807,1.3492963441293269,1.44488427743291,17.282812932548083,34.97853567045607,2025-10-18T18:00:14.305649
400,20,90,SEM_400_20_90_30,78.73280312396045,25.837488046579715,0.6,0.41724869888554356,1.1996149836287975,1.5000353308609848,16.377237599022653,36.02610621041446,2025-10-18T18:00:14.305655
600,0,28,SEM_600_0_28_1,20.68428084022151,16.289029020442083,0.5712079200744277,0.37805662233855264,1.3125834993897627,1.4436464118674803,28.341817629275333,38.11412232922039,2025-10-18T18:00:14.305664
600,0,28,SEM_600_0_28_2,25.633213146413826,15.329209238624763,0.531040390498686,0.41384489088445453,1.3698429859173797,1.696283496659913,24.59236877717784,39.56078371854641,2025-10-18T18:00:14.305671
600,0,28,SEM_600_0_28_3,21.84672176021854,16.71586226700454,0.545643048231574,0.39823492072412076,1.5476496562158817,1.6258727982814194,33.326384309144906,33.75763017965141,2025-10-18T18:00:14.305683
600,0,28,SEM_600_0_28_4,22.531207784059003,15.861089327614918,0.5479231992473612,0.4273579764066666,1.437311405080183,1.6379614533088778,27.274850930364423,35.913969962334996,2025-10-18T18:00:14.305694
600,0,28,SEM_600_0_28_5,23.769551888017784,13.985983413519534,0.5622134530403659,0.373563612101677,1.3406781840529456,1.5719601334600455,25.79788889632401,36.0819152067632,2025-10-18T18:00:14.305703
600,0,28,SEM_600_0_28_6,23.390095639779503,17.513835844606362,0.5458129830712902,0.41593921448453175,1.4214627821342867,1.611392982254295,29.910418087070884,35.86611235732277,2025-10-18T18:00:14.305709
600,0,28,SEM_600_0_28_7,27.024999278227877,13.745996257659169,0.5090085012308817,0.4120500731785382,1.3762525219224295,1.5898093222137766,28.13215682284975,35.27694613801855,2025-10-18T18:00:14.305716
600,0,28,SEM_600_0_28_8,21.160805498366255,16.004612159249522,0.5815609104814495,0.4042682388385186,1.2896049657500006,1.4675355480119738,32.37781162205277,35.229025519924875,2025-10-18T18:00:14.305723
600,0,28,SEM_600_0_28_9,24.22912505638571,16.84314820131106,0.559258535349055,0.40018940830183625,1.2656274080216217,1.635504475814451,27.126353605809783,36.60197194755568,2025-10-18T18:00:14.305729
600,0,28,SEM_600_0_28_10,23.259554793678717,13.06665364611517,0.552075989137964,0.3898615829565055,1.5091622436725058,1.5088878180182586,32.485772197656566,31.116727434382334,2025-10-18T18:00:14.305736
600,0,28,SEM_600_0_28_11,27.834379202644982,14.904805981351561,0.581132502265618,0.37994713015552356,1.5791642611459937,1.5438248561922239,25.110431250546377,33.94341703953055,2025-10-18T18:00:14.305742
600,0,28,SEM_600_0_28_12,22.218945075731153,16.202796293396872,0.5630283130742553,0.3938465567873318,1.4721767694382148,1.5785314768172791,24.364494167009916,34.54212631244499,2025-10-18T18:00:14.305753
600,0,28,SEM_600_0_28_13,22.79753991252062,16.29080755657325,0.5218161466673472,0.4445547762604067,1.462897710286865,1.531071264105152,24.334921284716398,32.80036736896413,2025-10-18T18:00:14.305768
600,0,28,SEM_600_0_28_14,22.81096679633182,16.497441848473343,0.5487783752361003,0.4106381085274322,1.2757351854447043,1.546263033914588,23.38663315465586,35.38380728024289,2025-10-18T18:00:14.305776
600,0,28,SEM_600_0_28_15,25.837693073295963,14.09356388845597,0.5416748758108121,0.3858601269822925,1.2883905472076995,1.562495402912079,28.589905911444816,34.660826432228305,2025-10-18T18:00:14.305787
600,0,28,SEM_600_0_28_16,20.355978149206692,16.950075917332015,0.5363194124302535,0.41502142558685673,1.4610568168291487,1.5962195175528713,22.336899605068233,36.164944884311055,2025-10-18T18:00:14.305793
600,0,28,SEM_600_0_28_17,27.128146345015928,15.284174047680926,0.5010870494000389,0.40119260822405395,1.4370661123917297,1.611516559520661,34.10149035646912,30.765329840058847,2025-10-18T18:00:14.305800
