temperature,rubber_content,specimen_type,analysis_zone,crack_length_um,crack_width_um,crack_density_per_mm2,crack_orientation_deg,crack_connectivity,fractal_dimension,tortuosity,imaging_conditions,specimen_id,measurement_area_mm2
500,0,control,ITZ_rubber_cement,97.83681934475516,3.889003341356568,51.0,48.86526870105933,0.11214049942474905,1.2224280998849497,1.0373801664749163,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.691858715534842}",MC_0_500_control_ITZ,0.01
500,0,control,ITZ_aggregate_cement,78.26945547580412,3.1112026730852542,40.8,48.86526870105933,0.08971239953979923,1.2224280998849497,1.0373801664749163,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.133733277113924}",MC_0_500_control_ITZ,0.01
500,0,control,bulk_cement,65.22454622983678,2.592668894237712,34.0,48.86526870105933,0.0747603329498327,1.2224280998849497,1.0373801664749163,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.326769431587389}",MC_0_500_control_bul,0.01
500,0,control,rubber_particle,130.44909245967355,5.185337788475424,68.0,48.86526870105933,0.1495206658996654,1.2224280998849497,1.0373801664749163,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.670119345324686}",MC_0_500_control_rub,0.01
500,0,heated,ITZ_rubber_cement,232.0282017504291,2.3645274317062723,51.0,58.60476619299264,0.3146163184986587,1.2629232636997316,1.1048721061662197,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.045617414766927}",MC_0_500_heated_ITZ,0.01
500,0,heated,ITZ_aggregate_cement,185.6225614003433,1.891621945365018,40.8,58.60476619299264,0.25169305479892695,1.2629232636997316,1.1048721061662197,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.33400855533545}",MC_0_500_heated_ITZ,0.01
500,0,heated,bulk_cement,154.6854678336194,1.576351621137515,34.0,58.60476619299264,0.20974421233243912,1.2629232636997316,1.1048721061662197,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 8.840161824781951}",MC_0_500_heated_bul,0.01
500,0,heated,rubber_particle,309.3709356672388,3.15270324227503,68.0,58.60476619299264,0.41948842466487823,1.2629232636997316,1.1048721061662197,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.984902797164708}",MC_0_500_heated_rub,0.01
500,5,control,ITZ_rubber_cement,98.48441684424067,5.402448941295447,52.5,44.16189546168814,0.2910355759045309,1.2582071151809062,1.0970118586348436,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 8.81081034087365}",MC_5_500_control_ITZ,0.01
500,5,control,ITZ_aggregate_cement,78.78753347539254,4.3219591530363575,42.0,44.16189546168814,0.2328284607236247,1.2582071151809062,1.0970118586348436,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.026848313782718}",MC_5_500_control_ITZ,0.01
500,5,control,bulk_cement,65.65627789616045,3.601632627530298,35.0,44.16189546168814,0.19402371726968726,1.2582071151809062,1.0970118586348436,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 8.3759648023867}",MC_5_500_control_bul,0.01
500,5,control,rubber_particle,131.3125557923209,7.203265255060596,70.0,44.16189546168814,0.3880474345393745,1.2582071151809062,1.0970118586348436,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 11.674442575869692}",MC_5_500_control_rub,0.01
500,5,heated,ITZ_rubber_cement,246.27813497265436,5.682486959487455,66.0,43.48331562695135,0.2462969407683003,1.24925938815366,1.0820989802561,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.680929156537228}",MC_5_500_heated_ITZ,0.01
500,5,heated,ITZ_aggregate_cement,197.02250797812346,4.545989567589963,52.8,43.48331562695135,0.19703755261464023,1.24925938815366,1.0820989802561,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.873833579097441}",MC_5_500_heated_ITZ,0.01
500,5,heated,bulk_cement,164.1854233151029,3.788324639658303,44.0,43.48331562695135,0.1641979605122002,1.24925938815366,1.0820989802561,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.486723495932083}",MC_5_500_heated_bul,0.01
500,5,heated,rubber_particle,328.3708466302058,7.576649279316606,88.0,43.48331562695135,0.3283959210244004,1.24925938815366,1.0820989802561,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.744281059434957}",MC_5_500_heated_rub,0.01
500,10,control,ITZ_rubber_cement,197.1925214323253,3.822871782804108,49.5,56.45352101020499,0.6610655798169531,1.3322131159633905,1.2203551932723178,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 8.40561349450493}",MC_10_500_control_ITZ,0.01
500,10,control,ITZ_aggregate_cement,157.75401714586022,3.0582974262432865,39.6,56.45352101020499,0.5288524638535625,1.3322131159633905,1.2203551932723178,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.988485444440641}",MC_10_500_control_ITZ,0.01
500,10,control,bulk_cement,131.46168095488352,2.548581188536072,33.0,56.45352101020499,0.44071038654463546,1.3322131159633905,1.2203551932723178,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.147312154519463}",MC_10_500_control_bul,0.01
500,10,control,rubber_particle,262.92336190976704,5.097162377072144,66.0,56.45352101020499,0.8814207730892709,1.3322131159633905,1.2203551932723178,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.408765287482396}",MC_10_500_control_rub,0.01
500,10,heated,ITZ_rubber_cement,181.3666211748211,5.0407199575965,58.5,37.567766890472654,0.5388576183865789,1.3077715236773158,1.1796192061288595,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.844802611424248}",MC_10_500_heated_ITZ,0.01
500,10,heated,ITZ_aggregate_cement,145.09329693985686,4.0325759660772,46.8,37.567766890472654,0.43108609470926307,1.3077715236773158,1.1796192061288595,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 8.22268152143553}",MC_10_500_heated_ITZ,0.01
500,10,heated,bulk_cement,120.91108078321406,3.360479971731,39.0,37.567766890472654,0.35923841225771924,1.3077715236773158,1.1796192061288595,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.531011251231153}",MC_10_500_heated_bul,0.01
500,10,heated,rubber_particle,241.82216156642812,6.720959943462,78.0,37.567766890472654,0.7184768245154385,1.3077715236773158,1.1796192061288595,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.087701101699757}",MC_10_500_heated_rub,0.01
500,15,control,ITZ_rubber_cement,473.3483187495116,5.549210063856301,45.0,43.454216210578345,0.1953718856215786,1.2390743771243158,1.0651239618738595,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.721857772862542}",MC_15_500_control_ITZ,0.01
500,15,control,ITZ_aggregate_cement,378.67865499960925,4.439368051085041,36.0,43.454216210578345,0.15629750849726287,1.2390743771243158,1.0651239618738595,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.248634678537659}",MC_15_500_control_ITZ,0.01
500,15,control,bulk_cement,315.5655458330077,3.699473375904201,30.0,43.454216210578345,0.13024792374771907,1.2390743771243158,1.0651239618738595,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.489158311587465}",MC_15_500_control_bul,0.01
500,15,control,rubber_particle,631.1310916660154,7.398946751808402,60.0,43.454216210578345,0.26049584749543814,1.2390743771243158,1.0651239618738595,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.55040013265101}",MC_15_500_control_rub,0.01
500,15,heated,ITZ_rubber_cement,144.84279208447003,3.740040535418574,57.0,24.74958202013954,0.038952221416127995,1.2077904442832255,1.012984073805376,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.021855930439294}",MC_15_500_heated_ITZ,0.01
500,15,heated,ITZ_aggregate_cement,115.87423366757601,2.992032428334859,45.6,24.74958202013954,0.031161777132902396,1.2077904442832255,1.012984073805376,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.433691894176178}",MC_15_500_heated_ITZ,0.01
500,15,heated,bulk_cement,96.56186138964668,2.493360356945716,38.0,24.74958202013954,0.025968147610751998,1.2077904442832255,1.012984073805376,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.197473741926487}",MC_15_500_heated_bul,0.01
500,15,heated,rubber_particle,193.12372277929336,4.986720713891432,76.0,24.74958202013954,0.051936295221503996,1.2077904442832255,1.012984073805376,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.024655766502908}",MC_15_500_heated_rub,0.01
500,20,control,ITZ_rubber_cement,273.4163087751473,6.5628444593098365,66.0,31.115916492612133,0.6627584122272763,1.3325516824454553,1.2209194707424254,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.776831742683912}",MC_20_500_control_ITZ,0.01
500,20,control,ITZ_aggregate_cement,218.73304702011785,5.250275567447869,52.8,31.115916492612133,0.5302067297818209,1.3325516824454553,1.2209194707424254,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.18048494070637}",MC_20_500_control_ITZ,0.01
500,20,control,bulk_cement,182.27753918343154,4.375229639539891,44.0,31.115916492612133,0.4418389414848508,1.3325516824454553,1.2209194707424254,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.251309914553966}",MC_20_500_control_bul,0.01
500,20,control,rubber_particle,364.5550783668631,8.750459279079783,88.0,31.115916492612133,0.8836778829697016,1.3325516824454553,1.2209194707424254,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.647455276812032}",MC_20_500_control_rub,0.01
500,20,heated,ITZ_rubber_cement,202.83776817164872,2.3150734266760247,60.0,45.25394437774081,0.3143095453007594,1.2628619090601518,1.1047698484335864,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.76238555064983}",MC_20_500_heated_ITZ,0.01
500,20,heated,ITZ_aggregate_cement,162.27021453731896,1.8520587413408196,48.0,45.25394437774081,0.2514476362406075,1.2628619090601518,1.1047698484335864,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.76886346446841}",MC_20_500_heated_ITZ,0.01
500,20,heated,bulk_cement,135.22517878109915,1.543382284450683,40.0,45.25394437774081,0.20953969686717294,1.2628619090601518,1.1047698484335864,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.431566901061904}",MC_20_500_heated_bul,0.01
500,20,heated,rubber_particle,270.4503575621983,3.086764568901366,80.0,45.25394437774081,0.4190793937343459,1.2628619090601518,1.1047698484335864,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.976575183943377}",MC_20_500_heated_rub,0.01
500,25,control,ITZ_rubber_cement,173.07803563268885,4.369386485667148,52.5,24.451052985773238,0.1326835486257199,1.2265367097251438,1.0442278495419066,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.608212290711334}",MC_25_500_control_ITZ,0.01
500,25,control,ITZ_aggregate_cement,138.4624285061511,3.495509188533718,42.0,24.451052985773238,0.10614683890057591,1.2265367097251438,1.0442278495419066,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.59922587283789}",MC_25_500_control_ITZ,0.01
500,25,control,bulk_cement,115.38535708845924,2.9129243237780984,35.0,24.451052985773238,0.08845569908381326,1.2265367097251438,1.0442278495419066,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.736731343076276}",MC_25_500_control_bul,0.01
500,25,control,rubber_particle,230.7707141769185,5.825848647556197,70.0,24.451052985773238,0.17691139816762652,1.2265367097251438,1.0442278495419066,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.204841359971082}",MC_25_500_control_rub,0.01
500,25,heated,ITZ_rubber_cement,238.81613724652928,4.975541347103963,51.0,52.646907698195896,0.26116535914879185,1.2522330718297583,1.087055119716264,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 9.033142981292219}",MC_25_500_heated_ITZ,0.01
500,25,heated,ITZ_aggregate_cement,191.0529097972234,3.9804330776831702,40.8,52.646907698195896,0.2089322873190335,1.2522330718297583,1.087055119716264,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.297309170527491}",MC_25_500_heated_ITZ,0.01
500,25,heated,bulk_cement,159.21075816435285,3.3170275647359753,34.0,52.646907698195896,0.1741102394325279,1.2522330718297583,1.087055119716264,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.917267474825621}",MC_25_500_heated_bul,0.01
500,25,heated,rubber_particle,318.4215163287057,6.6340551294719505,68.0,52.646907698195896,0.3482204788650558,1.2522330718297583,1.087055119716264,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.182072797000277}",MC_25_500_heated_rub,0.01
600,0,control,ITZ_rubber_cement,260.5190832767538,4.934648769127641,73.5,46.34365493056758,0.2941741760050817,1.2588348352010164,1.0980580586683606,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.520960063397172}",MC_0_600_control_ITZ,0.01
600,0,control,ITZ_aggregate_cement,208.41526662140305,3.9477190153021127,58.8,46.34365493056758,0.23533934080406538,1.2588348352010164,1.0980580586683606,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 11.50323259717507}",MC_0_600_control_ITZ,0.01
600,0,control,bulk_cement,173.67938885116922,3.289765846085094,49.0,46.34365493056758,0.19611611733672116,1.2588348352010164,1.0980580586683606,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 11.389809445388927}",MC_0_600_control_bul,0.01
600,0,control,rubber_particle,347.35877770233844,6.579531692170188,98.0,46.34365493056758,0.3922322346734423,1.2588348352010164,1.0980580586683606,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 8.807073911886679}",MC_0_600_control_rub,0.01
600,0,heated,ITZ_rubber_cement,107.8155079294892,5.772694287772692,60.0,36.44983127586775,0.9212022570783507,1.38424045141567,1.307067419026117,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.7680006849724}",MC_0_600_heated_ITZ,0.01
600,0,heated,ITZ_aggregate_cement,86.25240634359136,4.618155430218154,48.0,36.44983127586775,0.7369618056626805,1.38424045141567,1.307067419026117,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.687464644451765}",MC_0_600_heated_ITZ,0.01
600,0,heated,bulk_cement,71.87700528632614,3.8484628585151284,40.0,36.44983127586775,0.6141348380522338,1.38424045141567,1.307067419026117,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.903444356811221}",MC_0_600_heated_bul,0.01
600,0,heated,rubber_particle,143.75401057265228,7.696925717030257,80.0,36.44983127586775,1.2282696761044676,1.38424045141567,1.307067419026117,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.006203929832154}",MC_0_600_heated_rub,0.01
600,5,control,ITZ_rubber_cement,278.31624231758246,7.804494784907428,48.0,48.07168303002128,0.5395569286472449,1.3079113857294489,1.1798523095490816,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.438041639404858}",MC_5_600_control_ITZ,0.01
600,5,control,ITZ_aggregate_cement,222.65299385406595,6.243595827925942,38.4,48.07168303002128,0.4316455429177959,1.3079113857294489,1.1798523095490816,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.96883768237165}",MC_5_600_control_ITZ,0.01
600,5,control,bulk_cement,185.54416154505498,5.202996523271619,32.0,48.07168303002128,0.35970461909816326,1.3079113857294489,1.1798523095490816,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.025395327196112}",MC_5_600_control_bul,0.01
600,5,control,rubber_particle,371.08832309010995,10.405993046543237,64.0,48.07168303002128,0.7194092381963265,1.3079113857294489,1.1798523095490816,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.733489321770366}",MC_5_600_control_rub,0.01
600,5,heated,ITZ_rubber_cement,124.82011058923652,7.739178920835771,69.0,26.101226452381724,0.08469684070416113,1.2169393681408323,1.0282322802347204,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 9.442035725312236}",MC_5_600_heated_ITZ,0.01
600,5,heated,ITZ_aggregate_cement,99.85608847138921,6.191343136668617,55.199999999999996,26.101226452381724,0.0677574725633289,1.2169393681408323,1.0282322802347204,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 9.506490410598195}",MC_5_600_heated_ITZ,0.01
600,5,heated,bulk_cement,83.21340705949102,5.159452613890514,46.0,26.101226452381724,0.056464560469440754,1.2169393681408323,1.0282322802347204,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.306957921126177}",MC_5_600_heated_bul,0.01
600,5,heated,rubber_particle,166.42681411898204,10.318905227781029,92.0,26.101226452381724,0.11292912093888151,1.2169393681408323,1.0282322802347204,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.040184929461377}",MC_5_600_heated_rub,0.01
600,10,control,ITZ_rubber_cement,279.92001214865763,7.12565974441447,67.5,36.62113084035352,0.47651754472545726,1.2953035089450915,1.1588391815751524,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.173701579850485}",MC_10_600_control_ITZ,0.01
600,10,control,ITZ_aggregate_cement,223.93600971892607,5.700527795531576,54.0,36.62113084035352,0.3812140357803658,1.2953035089450915,1.1588391815751524,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.053522796346597}",MC_10_600_control_ITZ,0.01
600,10,control,bulk_cement,186.6133414324384,4.750439829609647,45.0,36.62113084035352,0.31767836315030484,1.2953035089450915,1.1588391815751524,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.200701491720672}",MC_10_600_control_bul,0.01
600,10,control,rubber_particle,373.2266828648768,9.500879659219294,90.0,36.62113084035352,0.6353567263006097,1.2953035089450915,1.1588391815751524,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.553677926397949}",MC_10_600_control_rub,0.01
600,10,heated,ITZ_rubber_cement,161.54784997943312,7.019953838824138,60.0,36.22889547688247,0.5952018663076801,1.319040373261536,1.19840062210256,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.489229518487715}",MC_10_600_heated_ITZ,0.01
600,10,heated,ITZ_aggregate_cement,129.2382799835465,5.61596307105931,48.0,36.22889547688247,0.4761614930461441,1.319040373261536,1.19840062210256,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.685959175108461}",MC_10_600_heated_ITZ,0.01
600,10,heated,bulk_cement,107.69856665295542,4.6799692258827585,40.0,36.22889547688247,0.3968012442051201,1.319040373261536,1.19840062210256,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.40400881187669}",MC_10_600_heated_bul,0.01
600,10,heated,rubber_particle,215.39713330591084,9.359938451765517,80.0,36.22889547688247,0.7936024884102402,1.319040373261536,1.19840062210256,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.979329140474889}",MC_10_600_heated_rub,0.01
600,15,control,ITZ_rubber_cement,320.09992364838837,6.437200499073246,52.5,45.771732810597186,0.4003151066275419,1.2800630213255084,1.1334383688758474,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 8.825249097516878}",MC_15_600_control_ITZ,0.01
600,15,control,ITZ_aggregate_cement,256.0799389187107,5.149760399258596,42.0,45.771732810597186,0.3202520853020335,1.2800630213255084,1.1334383688758474,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.733471860315056}",MC_15_600_control_ITZ,0.01
600,15,control,bulk_cement,213.3999490989256,4.2914669993821635,35.0,45.771732810597186,0.26687673775169457,1.2800630213255084,1.1334383688758474,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.027200197084387}",MC_15_600_control_bul,0.01
600,15,control,rubber_particle,426.7998981978512,8.582933998764327,70.0,45.771732810597186,0.5337534755033891,1.2800630213255084,1.1334383688758474,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 11.874965106036859}",MC_15_600_control_rub,0.01
600,15,heated,ITZ_rubber_cement,300.8914411509858,8.717163420071032,55.5,19.56865232780923,0.6482713781084399,1.3296542756216878,1.21609045936948,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.853185870356622}",MC_15_600_heated_ITZ,0.01
600,15,heated,ITZ_aggregate_cement,240.71315292078864,6.973730736056824,44.4,19.56865232780923,0.5186171024867519,1.3296542756216878,1.21609045936948,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 8.334113884195283}",MC_15_600_heated_ITZ,0.01
600,15,heated,bulk_cement,200.5942941006572,5.811442280047354,37.0,19.56865232780923,0.4321809187389599,1.3296542756216878,1.21609045936948,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.967651834403174}",MC_15_600_heated_bul,0.01
600,15,heated,rubber_particle,401.1885882013144,11.622884560094707,74.0,19.56865232780923,0.8643618374779198,1.3296542756216878,1.21609045936948,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.917698446813839}",MC_15_600_heated_rub,0.01
600,20,control,ITZ_rubber_cement,483.31700532099796,7.32939965881042,61.5,28.60374982185521,0.9620479547276148,1.392409590945523,1.3206826515758716,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.69644358910485}",MC_20_600_control_ITZ,0.01
600,20,control,ITZ_aggregate_cement,386.65360425679836,5.8635197270483355,49.199999999999996,28.60374982185521,0.7696383637820918,1.392409590945523,1.3206826515758716,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.821889309291256}",MC_20_600_control_ITZ,0.01
600,20,control,bulk_cement,322.2113368806653,4.886266439206946,41.0,28.60374982185521,0.6413653031517432,1.392409590945523,1.3206826515758716,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.382827900983457}",MC_20_600_control_bul,0.01
600,20,control,rubber_particle,644.4226737613307,9.772532878413893,82.0,28.60374982185521,1.2827306063034865,1.392409590945523,1.3206826515758716,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 11.090262567325416}",MC_20_600_control_rub,0.01
600,20,heated,ITZ_rubber_cement,387.4091617250035,3.8222501422089437,66.0,62.797167934178155,0.40984828317533295,1.2819696566350665,1.1366160943917776,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 8.326718308462436}",MC_20_600_heated_ITZ,0.01
600,20,heated,ITZ_aggregate_cement,309.92732938000285,3.0578001137671547,52.8,62.797167934178155,0.3278786265402664,1.2819696566350665,1.1366160943917776,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.526499750203927}",MC_20_600_heated_ITZ,0.01
600,20,heated,bulk_cement,258.2727744833357,2.548166761472629,44.0,62.797167934178155,0.2732321887835553,1.2819696566350665,1.1366160943917776,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.496743534051017}",MC_20_600_heated_bul,0.01
600,20,heated,rubber_particle,516.5455489666714,5.096333522945258,88.0,62.797167934178155,0.5464643775671106,1.2819696566350665,1.1366160943917776,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.095706547238505}",MC_20_600_heated_rub,0.01
600,25,control,ITZ_rubber_cement,240.53384548922227,8.48958734905605,69.0,21.792423801217286,0.6627240685012528,1.3325448137002505,1.220908022833751,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 11.174521604336926}",MC_25_600_control_ITZ,0.01
600,25,control,ITZ_aggregate_cement,192.42707639137782,6.79166987924484,55.199999999999996,21.792423801217286,0.5301792548010023,1.3325448137002505,1.220908022833751,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.827898253943454}",MC_25_600_control_ITZ,0.01
600,25,control,bulk_cement,160.35589699281485,5.6597248993707,46.0,21.792423801217286,0.4418160456675019,1.3325448137002505,1.220908022833751,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 10.626460678296189}",MC_25_600_control_bul,0.01
600,25,control,rubber_particle,320.7117939856297,11.3194497987414,92.0,21.792423801217286,0.8836320913350038,1.3325448137002505,1.220908022833751,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 8.2583588981305}",MC_25_600_control_rub,0.01
600,25,heated,ITZ_rubber_cement,454.754998564569,8.068869616454993,70.5,27.939786340108242,0.7486036870291847,1.3497207374058369,1.2495345623430616,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.870980055501853}",MC_25_600_heated_ITZ,0.01
600,25,heated,ITZ_aggregate_cement,363.8039988516552,6.455095693163994,56.4,27.939786340108242,0.5988829496233478,1.3497207374058369,1.2495345623430616,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 11.068426849540266}",MC_25_600_heated_ITZ,0.01
600,25,heated,bulk_cement,303.169999043046,5.379246410969995,47.0,27.939786340108242,0.49906912468612313,1.3497207374058369,1.2495345623430616,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 8.858933830451576}",MC_25_600_heated_bul,0.01
600,25,heated,rubber_particle,606.339998086092,10.75849282193999,94.0,27.939786340108242,0.9981382493722463,1.3497207374058369,1.2495345623430616,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 9.175140518263934}",MC_25_600_heated_rub,0.01
700,0,control,ITZ_rubber_cement,154.0445885764946,8.341457118693203,73.5,61.60227168361385,0.7584424908451805,1.351688498169036,1.25281416361506,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.069439965708382}",MC_0_700_control_ITZ,0.01
700,0,control,ITZ_aggregate_cement,123.23567086119567,6.6731656949545615,58.8,61.60227168361385,0.6067539926761444,1.351688498169036,1.25281416361506,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 8.063265780462395}",MC_0_700_control_ITZ,0.01
700,0,control,bulk_cement,102.69639238432973,5.560971412462135,49.0,61.60227168361385,0.5056283272301203,1.351688498169036,1.25281416361506,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 10.025791179256252}",MC_0_700_control_bul,0.01
700,0,control,rubber_particle,205.39278476865945,11.12194282492427,98.0,61.60227168361385,1.0112566544602406,1.351688498169036,1.25281416361506,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 10.788740844602653}",MC_0_700_control_rub,0.01
700,0,heated,ITZ_rubber_cement,135.65520048532184,9.809630673357383,67.5,50.4976440204254,0.6923436601979935,1.3384687320395987,1.2307812200659978,"{'magnification': np.int64(2000), 'detector': 'SE2', 'working_distance_mm': 9.085193013242238}",MC_0_700_heated_ITZ,0.01
700,0,heated,ITZ_aggregate_cement,108.52416038825747,7.847704538685907,54.0,50.4976440204254,0.5538749281583948,1.3384687320395987,1.2307812200659978,"{'magnification': np.int64(10000), 'detector': 'SE2', 'working_distance_mm': 11.823203409231589}",MC_0_700_heated_ITZ,0.01
700,0,heated,bulk_cement,90.4368003235479,6.539753782238256,45.0,50.4976440204254,0.4615624401319957,1.3384687320395987,1.2307812200659978,"{'magnification': np.int64(5000), 'detector': 'SE2', 'working_distance_mm': 11.154556976786584}",MC_0_700_heated_bul,0.01
