sample_id,diameter,length,layer_thickness_ratio,interface_roughness,interface_angle,heavy_phase_velocity,light_phase_velocity,Re_heavy,Re_light,flow_regime
491,0.294245049369913,82.77099978871139,0.3908232599116618,3.544225251423633e-05,2.3400035054066133,3.2583224398252972,7.541000998079862,33353.15097514791,59048.894314688754,turbulent_turbulent
492,0.2007868122276324,71.92358518597521,0.23173993641361668,2.6435561640078314e-05,2.1303020992137487,4.458132470614702,5.7759253145718334,96574.21577915976,11224.4908428273,turbulent_turbulent
493,0.23548595268895808,42.488774474493034,0.5801649411247748,8.138449626205024e-05,4.207240127915301,3.383953582656991,6.451210006030981,94953.92466243594,38985.05276220404,turbulent_turbulent
494,0.41806382395235925,92.22886898213712,0.49323139541215755,7.318115528172673e-05,1.8850992833545304,0.87850716955748,5.90638842657701,20450.693434103658,46302.31394958303,turbulent_turbulent
495,0.4377108635308833,9.515800568804371,0.12434282853171973,6.104130689080688e-05,1.6553066329744754,2.147894763936985,4.116534827717482,9575.402671946793,1353.076835279861,mixed_regime
496,0.4502273890034895,22.56205752947089,0.44086319349143066,9.722065387043678e-05,4.1338129099182614,0.6288611907872407,5.134338412964598,73277.82362300658,70140.88571492203,turbulent_turbulent
497,0.3828125076781904,46.28801083391549,0.24073834346422568,4.7022371948017895e-05,3.23943624586646,3.0821012243653234,0.7981683325072135,7430.290974136984,96560.52528436598,turbulent_turbulent
498,0.0843846729694878,30.15178393716047,0.7141075857249324,4.1558030506494314e-05,0.9073242663001635,2.3894386733179296,5.732604710557322,45823.89431852949,91975.6614717388,turbulent_turbulent
499,0.1495026545987571,66.47188390926742,0.1898357771279182,3.983626030873863e-05,3.7049662579248683,1.201603008888381,5.9387333519786845,16190.265891696972,11167.467444775737,turbulent_turbulent
500,0.2663840469732709,67.82608861251684,0.19069365298758678,9.18598489849186e-05,1.1288613134873344,0.6878790099805702,2.1067191926670845,17787.67319665235,9976.79041068195,turbulent_turbulent
501,0.40094122504156665,50.058239699666984,0.4108155523029463,9.511216477142919e-05,1.8550419353239538,0.918166357631228,2.8130246300733033,24657.68682527105,50375.38667676718,turbulent_turbulent
502,0.15283751073774124,52.090056046449824,0.6354347399574312,7.795257978561253e-05,3.5507889063361544,1.107394510636169,1.2474072205032625,54702.565751023845,20692.267329606373,turbulent_turbulent
503,0.051617523668041496,53.182339954962295,0.36143534808623634,7.585875218191188e-05,1.5709581527420902,4.895713971573487,7.60937959348101,6711.628927397352,51378.40129527134,turbulent_turbulent
504,0.28568404559491406,69.83496835747817,0.49823743762700656,4.8860916243042744e-05,1.8396930583880637,1.4301607811059516,9.46738209856967,32442.070293802823,7278.711133452736,turbulent_turbulent
505,0.091969522253772,85.87038696808767,0.5693067672987072,7.809927438832951e-05,4.043907730698471,4.133858552134259,5.551075706671626,18534.93897421138,15675.042471378032,turbulent_turbulent
506,0.2912523659838051,37.28492101488197,0.5464385929966139,5.0349306579548615e-05,3.0109903984877424,0.25734777460917013,0.4250831382382212,72437.92191400236,20119.597138449266,turbulent_turbulent
507,0.32957724647410763,55.111015168353994,0.8854355771236987,8.370518200942317e-05,2.0656726066567472,3.120422818456509,1.2611656265321731,39252.21825327572,73654.88636789756,turbulent_turbulent
508,0.3151090762230403,48.96266111335843,0.24122328324213527,8.051144668959692e-05,1.3658330220578847,4.120347500143357,6.1549297216704355,37900.411366929955,5019.916974039159,turbulent_turbulent
509,0.12388523372874466,89.01802162332822,0.754379475116574,5.7910477980475694e-05,2.3316123198106347,3.270999128717535,4.7158564656486845,64786.17923119489,31433.005866355634,turbulent_turbulent
510,0.4208636367766228,70.4898714530614,0.36398050274215343,8.323594536752069e-05,2.436712654265895,0.9557304372135613,0.869353373834914,70260.96901608481,86646.95961659306,turbulent_turbulent
511,0.4056465744113264,65.90945199199304,0.21310004448381445,1.0310363521688701e-05,1.7251481150586268,4.289063362953967,9.621189076035975,24894.724629860055,76447.47138759028,turbulent_turbulent
512,0.2911959162845308,4.148929340716331,0.5343330799463518,8.078809989594617e-05,1.3806139167201326,4.497071957455258,2.4389780280589055,8570.840131761377,16833.99163451684,turbulent_turbulent
513,0.42013140567324997,42.3132859849133,0.7375564508973261,5.3592073037969916e-05,2.402795623972157,4.05387444231308,4.292527355952521,80401.24037557046,10965.554331381114,turbulent_turbulent
514,0.32179229961423567,70.55611859864649,0.8192779169133941,2.3208067952903303e-05,3.0210994004642577,2.222957162077193,3.8894393898858874,11564.641965983788,14289.099728899282,turbulent_turbulent
515,0.4201243461093467,75.22558980023064,0.40587290423288047,8.302017155757346e-05,0.40383092411789223,3.1613921934625266,8.694942921871455,84047.5588720937,37905.493234244124,turbulent_turbulent
516,0.3751645879979246,43.31934640646788,0.7721105315119595,5.354543306534728e-05,3.8242852455252057,0.48500075322919145,5.941257118927742,55478.13356946453,61387.695451780855,turbulent_turbulent
517,0.35086438787863916,91.89278803338006,0.7285456654208249,2.2744161152055568e-05,4.12948134646048,0.6981904203139686,6.259765998183188,88392.62701634837,11011.08336727549,turbulent_turbulent
518,0.42634940012202766,80.06345268879431,0.5030203470712566,3.1580862627245005e-05,2.0271911403577194,4.846424864931038,2.096805805903279,58380.82449515963,9240.8340399897,turbulent_turbulent
519,0.11676760145269437,76.56832241937754,0.34207923228842174,9.859084098571073e-05,2.5040852154692,2.6310426940079403,0.4595159194237791,95696.14820814933,18249.110647557376,turbulent_turbulent
520,0.27378689341711687,40.17178638591443,0.4324677605956846,6.468671643757474e-05,3.310443385462387,0.8560142128046746,5.045907865906733,79257.26746504383,44885.36187167073,turbulent_turbulent
521,0.09124419070502425,32.008477372512374,0.26990365128405613,1.345592932356887e-05,1.8879056371767688,2.7505875916705684,0.8202401002386543,60778.513850590156,99309.41957679114,turbulent_turbulent
522,0.482421216689841,83.08817471791673,0.3130728902419224,3.2183520514573624e-06,4.167708514414255,0.3730291366956948,2.135718006560627,54900.86832923166,18659.425875220713,turbulent_turbulent
523,0.4185562823363346,77.93880992972308,0.7046156045897999,8.179663397386008e-05,1.0985089013230604,3.6715726431337723,3.617286875658471,67017.63119727155,13080.151134486303,turbulent_turbulent
524,0.3557374242316123,97.23866506217718,0.134880292254973,1.0289061215541392e-05,0.6181838366900694,2.2097631342123765,2.978723830837232,80885.09520052868,47904.936680895196,turbulent_turbulent
525,0.24742329791739068,71.98677203121002,0.38957518602859664,3.596751749462589e-05,3.784631938137402,3.922204554600148,0.2425478480749132,15235.257108232568,22096.7199336995,turbulent_turbulent
526,0.1822842296913594,29.853360259763353,0.6348160387106212,8.298538814649286e-05,0.9604349117801209,2.8586022969495475,3.7413808857022564,51072.009629560125,62455.026336555995,turbulent_turbulent
527,0.44786391115418545,20.03697411490079,0.1696052696448483,6.30939799854899e-05,1.9706542438631325,0.898223197135644,1.2591629568129628,56332.06890052895,30746.58885829136,turbulent_turbulent
528,0.49873892599712916,41.184181113740685,0.26982928701214615,6.32560554666105e-05,1.2212744484525344,2.5210216118326896,4.877504218837974,45902.20534185798,79812.48393068791,turbulent_turbulent
529,0.1161403707184301,90.52642320197654,0.7330724025708275,3.397911406008905e-05,0.9030125314006926,1.4697216200830325,3.3930988443998755,56136.38371189762,5590.448712551363,turbulent_turbulent
530,0.45803597362750603,10.768810809449986,0.32341871528002786,1.1819456357343694e-05,1.2833641326283007,4.2046017111831615,6.190240532694099,23504.999283858586,87304.09445013443,turbulent_turbulent
531,0.40234890901705755,75.61127894983647,0.7781061587085704,6.23453184703132e-05,2.5071868010561618,1.9322816282398083,2.315263802036214,56183.75410704259,89059.74222569475,turbulent_turbulent
532,0.30105107660623925,92.04107931034304,0.3855338956745309,6.981865928022227e-05,3.243327362313206,3.3851258359074357,6.485915921183847,22943.81281877456,15215.498930031748,turbulent_turbulent
533,0.4895278455537087,5.484217755407618,0.47418918962261625,4.308295139704433e-05,1.8000947910753813,3.931720882525877,7.4789678542939075,90617.26742946409,40153.265092505295,turbulent_turbulent
534,0.28644796868543526,89.33839768686994,0.8950784502843075,9.696014187417015e-05,3.589219356343671,0.80181503326988,0.3295415167509633,82696.61728389125,84253.26042469071,turbulent_turbulent
535,0.3757168450491001,28.71242511392279,0.6118542876788213,3.230859573971215e-05,2.2532412305046234,1.9739319164045017,9.14503685922155,24181.57574364368,58183.47955280127,turbulent_turbulent
536,0.186880949226591,66.64404007950834,0.55165051294198,9.247379045522811e-05,0.5080607585060659,1.1811401148081409,7.686844841927453,37509.897149589495,17412.594836643668,turbulent_turbulent
537,0.25662741703024,65.56206409952723,0.13586137132279888,2.9870567047377027e-05,4.047112688480214,2.6491983763899523,0.45025423021586786,28913.149522195385,64274.924941962716,turbulent_turbulent
538,0.10768614009323212,82.91174921572201,0.6412607256669314,4.766652703383152e-05,4.578118905333924,2.0198237775308425,2.4272267645844443,66478.89626014339,57756.223559544705,turbulent_turbulent
539,0.17427147145630031,35.02279157107374,0.41856824690728145,2.982271818045756e-05,3.5512070318046125,3.2916561847509067,4.4636987602092875,40387.61290214448,37140.07566661081,turbulent_turbulent
540,0.14889947748220422,9.483969652548877,0.31456374841800044,3.279893352061344e-05,2.7384200313267164,3.891563694482444,4.017451233856914,94530.93367935708,82907.64638067508,turbulent_turbulent
541,0.4925529054630351,87.7441010631067,0.5933807594475033,6.0249449493855174e-05,0.6476306337710852,3.639756319568682,6.042047890167446,51186.27823620249,69635.40038317157,turbulent_turbulent
542,0.22758344299061692,52.86210657842033,0.4186818438426051,7.20197184436983e-05,4.383054852739441,4.220140201749753,7.881650193289741,2364.9827499105404,91276.16592386848,mixed_regime
543,0.14468910315446304,88.90942035337422,0.2575744824715012,4.452492939104899e-05,3.7469939716345686,3.2373668318581457,4.217627186491356,68183.76181728755,55346.00149461731,turbulent_turbulent
544,0.14511079025141083,64.98661510421684,0.2633976690756187,6.970484014165738e-05,0.015554388116214013,2.788985317432672,4.070569512805796,31007.273606392784,52055.08875622912,turbulent_turbulent
545,0.32620269994258516,96.56591435513302,0.7664515919104782,7.199783842529727e-05,2.394834558395732,2.021506186355336,0.42204358040137246,36550.59340284577,84989.33672858904,turbulent_turbulent
546,0.19817204516838208,46.6969149071525,0.3174675392199238,2.813914312252331e-05,0.309358804458742,3.1076392355370244,4.535887090148929,60990.119941588666,55141.80310285642,turbulent_turbulent
547,0.40143384777561564,75.3501793188358,0.7171630825103036,5.042466168722588e-05,1.7694067567696525,4.6738392936114685,0.637270759793884,16109.509477172802,42540.31012548733,turbulent_turbulent
548,0.3108392497583255,1.8118371058654428,0.6754582554489136,5.631392773620156e-05,2.4235137933846262,2.1751256902565546,5.242921614232182,17016.78771369301,11762.46218842127,turbulent_turbulent
549,0.15192236458840083,71.24097440654714,0.5706303070683971,4.8532178744282256e-05,2.8576048294798015,2.840364263892782,3.139715062350261,10648.138777227858,89781.45449764201,turbulent_turbulent
550,0.30395651868571816,70.07705196840432,0.4711977794935641,7.58915774176797e-05,2.922486319893336,0.36362549827623214,8.911960650397543,31248.0785320008,14651.186964712213,turbulent_turbulent
551,0.05314009377511473,72.32359107036898,0.6631746934434879,7.03160503565138e-05,4.57876386340783,1.8098208077884925,5.655217257953339,62330.062716440596,97968.7010280798,turbulent_turbulent
552,0.16304961042211,95.67678879049011,0.2189874664659051,7.663614414675636e-05,3.164429500102064,4.102790582632738,0.38398717903448665,8734.973250966526,7899.882177345439,turbulent_turbulent
553,0.300550133193671,60.69067068997826,0.824883911483981,4.7292747937326054e-05,0.3402452750248197,1.1266940679503257,0.1799236386966448,77894.7379877121,81744.34425119667,turbulent_turbulent
554,0.4989908039792266,41.80725045625634,0.11543870032127401,2.4238258267546852e-05,2.9388443383164793,4.813520538558408,1.1254276595608639,13035.728995913536,70474.13954261536,turbulent_turbulent
555,0.33693145696055926,25.800129175871476,0.7505158328116152,1.3749096792268858e-05,4.628709223883799,1.085056458628865,0.9053884899577495,34612.68656091161,19596.287564919952,turbulent_turbulent
556,0.26820120026765615,68.99780719980087,0.49273726278263297,6.640012584928679e-05,1.8246025719999222,0.23682072646933597,9.743234829828976,82121.93694945954,8268.46358437818,turbulent_turbulent
557,0.23009643411660388,63.86688793711559,0.25247541645811034,5.8220872524914375e-05,2.6682430905884353,1.1204994238200536,1.4979820618467874,76137.26667224511,32936.05816881374,turbulent_turbulent
558,0.12957986158269924,74.04995692779288,0.6888549536183856,2.836376397728669e-05,4.362842306259268,3.472425808854478,3.5230657564332275,43321.47536828123,72944.25890713117,turbulent_turbulent
559,0.11367607811879106,47.40731845504718,0.6228466738064797,5.441035625286261e-05,3.0416417295224663,2.7764412474362206,2.072351693521199,41610.329152289516,53666.564052277026,turbulent_turbulent
560,0.39223074374951356,65.73651947978472,0.44127275614874784,9.746558338375541e-05,0.5389776083986259,1.1133438559193451,3.478994839313474,23628.635621803107,62918.75768379512,turbulent_turbulent
561,0.029379857374765075,18.566241643068174,0.3346777901268835,6.865123173285234e-05,4.37932441290564,4.0126096757099665,1.9026012391775233,56975.17008566584,3972.2418891240363,mixed_regime
562,0.16216301992290197,80.79239568800435,0.4653325709946716,1.5844190905307624e-05,2.1927669074415634,1.0703613347649188,3.992595432853232,49295.5138020365,35606.25313859181,turbulent_turbulent
563,0.4691147857125918,56.69049945808182,0.7743141391575173,7.631212615850245e-05,3.3058315463388825,2.534754866682653,0.12152045943771628,61733.2924546563,36239.78784724727,turbulent_turbulent
564,0.0677034617326462,45.01800009759569,0.6884426578266438,9.62061016751717e-05,1.87052445561041,2.759344163654386,8.527319395299491,34065.942575051464,15083.467252110722,turbulent_turbulent
565,0.14812209730401765,90.0131601510304,0.2275144867694702,3.3592885039671426e-05,2.323201552501703,4.250854795105508,9.38336150816445,43155.22065369223,93263.45078699804,turbulent_turbulent
566,0.08911495648029973,16.52837689774067,0.8594006557078383,5.145833321930479e-05,0.9295391767697697,2.491152815820253,7.85379043825261,82865.11620662884,86532.95640827499,turbulent_turbulent
567,0.2890897425128351,86.82765542242015,0.5080241670426038,6.109893033671666e-05,3.7935990113582263,2.184632934281492,0.8284567226738703,35666.46932891206,62770.477462800074,turbulent_turbulent
568,0.10424286112334366,15.690150986464364,0.3344644356731501,4.179034765504315e-06,3.7171144904345987,1.3677064507228602,1.3299601267023353,70213.81218038009,84449.87324178549,turbulent_turbulent
569,0.019739041972271443,24.12637730338126,0.8561858598956668,3.914015945734475e-05,4.692960316909656,1.4436414380163194,2.2588695921621267,22196.73276107159,9437.637382068888,turbulent_turbulent
570,0.44925182136947156,98.00366724065721,0.8636070458173103,8.535078584290013e-05,4.234439538254876,3.33931878912804,8.279515748311074,21625.894069961727,39403.35040832572,turbulent_turbulent
571,0.32400978371442646,87.60236192359804,0.628375569895027,8.406317387508639e-05,2.3697475792464875,3.6147883147547173,9.801809983113358,16195.367155846016,92765.1485392731,turbulent_turbulent
572,0.26595833444253236,64.67858504227574,0.8022952055284102,4.155576308267938e-05,2.0934628744502533,2.683190998100792,0.28911063651882074,50169.95191339173,29817.639234428803,turbulent_turbulent
573,0.4646975493719729,9.685794576550101,0.46745636961584147,9.479934886735873e-05,4.505176251592387,3.536607367635296,5.934674414761139,28792.362776151174,37328.75416249302,turbulent_turbulent
574,0.05416608372952235,78.82472147806553,0.3590958143230494,6.711040800399052e-05,1.7879738859930672,2.375219162841687,5.594524476526311,80383.38843066976,21904.481376527357,turbulent_turbulent
575,0.20539503954662963,13.878075617289939,0.16060840393700745,6.0862761260710395e-05,0.9454552217945134,0.39301677543788427,8.981269518943414,53897.12755875419,14328.19253289548,turbulent_turbulent
576,0.03617880244929936,12.866145287951957,0.47706979225649127,6.717806026172088e-05,3.2064003749302277,0.8076731226960427,6.371540623193317,41081.69679754234,47009.63464564704,turbulent_turbulent
577,0.4027008990602054,33.917437895284195,0.21759923773068302,8.747186022306771e-05,1.0606528793316898,1.5407463657177494,7.095241583135961,68671.48138870312,80239.60210709904,turbulent_turbulent
578,0.10009465430949112,35.87570943810613,0.20070659116500889,5.456287556969182e-05,1.462852962693506,3.4757846409419577,0.10340924304695662,6908.616847498346,43823.469751414996,turbulent_turbulent
579,0.4795102364280286,89.1942873485591,0.8952072224495866,4.226619226154044e-05,0.2328424313687577,1.5991850958968359,6.7901314365221195,14381.217166974111,30697.2456972401,turbulent_turbulent
580,0.03752142062698075,48.02173680063319,0.26713654215607036,1.0033554663001234e-05,2.0560790474123953,1.8210044814333595,5.421425595760374,75154.82687605027,12144.304906224017,turbulent_turbulent
581,0.3976515392029042,3.602708007642831,0.45448152199667824,5.9155598401702313e-05,4.784993365698988,2.9122228316612837,1.6716170133867472,52236.63872904701,40182.6107719502,turbulent_turbulent
582,0.2448842281241194,20.512604451249636,0.5006616338490175,1.585393666479681e-05,3.7202154034543495,3.01014067510543,0.8774241467586547,89071.832324969,62021.580856948196,turbulent_turbulent
583,0.1648924570126374,5.518597553203721,0.6057813566173065,3.797058587348535e-05,4.538090524392438,0.2709013802994553,0.487114109888209,94980.6294037866,96522.52062227111,turbulent_turbulent
584,0.023593691118592913,71.88729025919143,0.2771958818630724,7.043788386232119e-05,4.343663983289918,0.5940742464251495,2.463787525944216,3383.689164322988,5339.154698999639,mixed_regime
585,0.02451275052670935,80.26755328621503,0.33863414274462134,4.982793251762692e-05,3.9392213179850817,2.5252239472629188,4.349041019983501,2145.747442456422,57235.91075113886,mixed_regime
586,0.07112410828717233,76.7001758383116,0.3061901790520157,6.774455367005686e-05,3.231117639123397,3.121710454357099,2.742824874618207,27441.887940381246,86441.75630069166,turbulent_turbulent
587,0.016275592988909227,18.970740711941833,0.588136734113588,8.188757918591381e-05,1.7917275433642932,3.301872947192921,5.61584855424034,7389.470343721505,62553.26949613713,turbulent_turbulent
588,0.40881270141352183,99.25238370964152,0.1237120581213783,6.634575908580294e-05,2.072747765739811,0.1479606546604059,6.182173342714262,13120.302557007915,38478.118168724526,turbulent_turbulent
589,0.13806987531931714,36.755176824838834,0.49415646520075973,3.6561743716461934e-05,2.763659352947696,1.2693834821409835,6.390081497540978,85522.53740836048,23182.637644606028,turbulent_turbulent
590,0.25885983576925503,65.22028867043898,0.5517009049707329,3.719929517303037e-05,3.2109985400287417,0.23840641042937355,3.762071696764687,53728.60924945931,3040.702724750603,mixed_regime
591,0.25874792654530687,65.7711916157972,0.7073661581704361,1.222403405953361e-05,4.952824374458475,3.0702217365419684,3.695618546862067,25660.192591214665,57716.789306658044,turbulent_turbulent
592,0.4420387071116197,52.53597421799511,0.6291776444839682,3.641194751451546e-05,1.940761440444863,1.502258018282271,7.0858092142455735,36559.56778823994,19880.924000082683,turbulent_turbulent
593,0.19100627987145657,85.52889357544286,0.6906016348615387,3.412944360189283e-05,4.534044824183512,0.4666799120755881,0.592562534995068,13619.565123738885,12529.020830001708,turbulent_turbulent
594,0.053038814356046855,66.47291858780125,0.5806739037243391,6.511294554758975e-05,3.44183027081015,3.8087107871553316,2.1510515821154628,62608.04781024518,58424.817274300956,turbulent_turbulent
595,0.47239341264370216,24.00440469972521,0.14697834749946515,6.569601190173978e-05,3.700864201183559,1.4876604284569985,5.751399466302723,6894.070487880907,96044.43927566061,turbulent_turbulent
596,0.06386323691659263,7.689483079047575,0.13528812759569525,4.3299918743831914e-05,0.48579871728595014,3.748776380682319,8.998854190201417,26761.67430016085,63248.53880588849,turbulent_turbulent
597,0.030745839035790708,39.269882697586745,0.3343536907421827,2.3633290547595527e-05,3.2236174481434956,0.7381169371568279,8.621034180640185,66818.75473050473,71362.78269011775,turbulent_turbulent
598,0.4683187112422574,94.29491427874896,0.5413218590553887,5.0042601911312066e-05,1.6769080411345505,3.6063008899920947,5.428267981100148,93354.63289427233,24623.968922547927,turbulent_turbulent
599,0.16202381626274046,32.2929542945769,0.7447987636453657,1.0804992852373082e-05,2.2782456049448987,2.195145611167932,0.8240822480362101,41668.90285589037,51824.42034511415,turbulent_turbulent
600,0.04190129932740749,51.47635071602207,0.8673903237467209,9.79125179929917e-05,2.658398892949056,2.6239749697544994,2.9265308475222755,99714.43169949806,28148.687931497378,turbulent_turbulent
601,0.23192163721557862,1.290471722464976,0.3793858327273095,8.072589760273566e-06,3.7191238519256613,2.8489708198466683,5.7645015851478,29364.617304070594,81674.73273504438,turbulent_turbulent
602,0.011602753412312585,34.026516737255015,0.6275979923670942,9.088433120427518e-05,1.1730797846261654,2.751390253464349,5.4261150632798785,87543.26253532628,6001.172066424392,turbulent_turbulent
603,0.21799302492464656,19.064101804401222,0.11722608023887844,1.55560631115278e-05,4.882353364240996,1.152757696649313,9.35680465602442,21320.179920463226,93198.22751106396,turbulent_turbulent
604,0.33076425824815403,12.20863917269075,0.5655321241012622,3.2532889716487584e-05,1.915765779890351,2.2568376933913683,4.284799523050312,66746.78015781986,77068.43879048555,turbulent_turbulent
605,0.17129706770854947,92.51203220688329,0.8507730512151012,5.0283532779631966e-06,0.07454394441509249,2.182825017740199,5.947387984777819,28512.5699977541,26681.961357491662,turbulent_turbulent
606,0.3423835765575034,60.56872418090141,0.23371749999448774,8.856559536325073e-05,3.3998803508053492,1.876623620928141,6.867884430912385,12152.655590013777,47357.35633283155,turbulent_turbulent
607,0.09280236068418404,5.101693366715226,0.37066101623063985,1.5922812864597543e-05,3.167589784769124,3.4029326806867806,1.5720538316433732,3436.687554739201,79488.24560188087,mixed_regime
608,0.011007940156995522,35.04739582919508,0.4956666384365359,8.204557666530485e-05,4.192793213730703,3.652203258991232,2.547256463144989,72298.5064975979,25407.380589817225,turbulent_turbulent
609,0.1151580139485338,55.165667468822704,0.64308355506725,6.252124825256379e-06,0.3001130056230422,3.9424363654022705,8.60902278455825,60839.65071784751,43453.97296098171,turbulent_turbulent
610,0.4242050750036011,73.15288624475768,0.5636753587450148,3.2655955072927576e-05,0.9899753082840812,2.151497892430427,2.9395435020060945,34586.600185711635,52047.47447589121,turbulent_turbulent
611,0.09285603890628878,80.81149132730872,0.21642356937181395,4.861837030267429e-05,3.729856690402183,2.476601467679022,3.6741184295275238,48014.23927645235,85018.3991885399,turbulent_turbulent
612,0.4953115321591392,63.48318563965412,0.7347552341189606,2.434379929769578e-06,4.401822047622863,4.774843823646799,5.794176483399948,75626.68134396175,51761.729553047415,turbulent_turbulent
613,0.15023983282323897,85.37254922631827,0.5774693695967534,5.83589252953493e-05,3.2956610192060323,4.294415512561357,7.345870645132547,21901.29522735878,47215.530896324635,turbulent_turbulent
614,0.49034618267324104,55.90151066251469,0.8505962827766389,8.152357914499254e-05,3.3301172090437943,1.811889493032801,3.1127615405018463,64698.6854644612,43823.562843794665,turbulent_turbulent
615,0.4013892751801963,76.28521721447939,0.34970438939081144,7.057014952311444e-05,2.47275095048592,1.6841312939885857,4.188369268369936,89639.83485401393,36592.25152013151,turbulent_turbulent
616,0.15082564392653444,35.82891485030364,0.27169474896695334,5.4918863752236536e-05,0.7371821816126611,4.1054745535408905,2.3332444477316985,60207.44772642492,13377.524393069463,turbulent_turbulent
617,0.4894420426250199,46.002970430471066,0.7577370726070516,7.70961357293484e-05,3.568465235728394,4.154087868902588,1.0945897257310877,68171.22254972425,27316.896292104335,turbulent_turbulent
618,0.395077115392629,95.73000722494099,0.8211916238741567,1.2380270024892945e-05,1.8477621033641052,1.885181510268239,1.3107330369593533,10714.479281335916,39104.12336194899,turbulent_turbulent
619,0.49611505974329057,57.32532245556124,0.597425302883405,4.763087209184955e-05,3.311652761520114,4.787644195649371,5.928109740782479,7438.807512398133,49796.16634765166,turbulent_turbulent
620,0.4964481238934561,39.352869338832065,0.5751049897715778,1.1557039579452884e-05,0.7059024936828345,4.385939120454416,3.0734118196909535,31239.676062104707,39334.08660423049,turbulent_turbulent
621,0.483574549723216,9.354659107650766,0.7550112820410679,3.481422977013266e-05,4.247340129927374,4.959602682572258,3.551807361096304,13806.28025502317,15293.174300309898,turbulent_turbulent
622,0.3817830365651011,15.347233681475517,0.3083372548277093,2.1235436022545898e-05,1.7783928201549126,0.46439621823346866,8.581750575831855,86154.48486829836,41880.356949786285,turbulent_turbulent
623,0.30992290882150286,64.55320551952616,0.699406492276743,5.254831866686106e-05,2.55168022720843,3.1933885089082334,7.060179117131788,35322.34732589593,33706.67685361269,turbulent_turbulent
624,0.14216201800699552,55.3358089759621,0.3881245516446179,5.449101350305556e-05,2.029923829134608,4.199997494508038,0.8239893734800613,57648.848766862786,57986.751308132574,turbulent_turbulent
625,0.19802148216396293,42.681068561751175,0.7401050887063428,2.878669731577315e-05,4.357018957130815,4.492082190259997,6.54113111358174,77512.91365710174,61681.80530709435,turbulent_turbulent
626,0.2673769657358299,96.70109767077273,0.32612397138197136,1.6260943717668102e-05,1.4374268157125765,3.1116654810592816,1.9333160372013225,90972.59027940509,41691.41566587388,turbulent_turbulent
627,0.42648181036300337,25.674417908352854,0.35053468406619803,6.863116320077162e-06,1.2888384609278698,2.502537712920177,9.466755485460098,39501.39441525832,64334.644068851245,turbulent_turbulent
628,0.2195779575597061,5.632393226026182,0.5028261007173621,7.525451023688165e-06,4.41849962298768,3.789881113559479,3.8486495653984254,64381.64795293769,12090.787376019878,turbulent_turbulent
629,0.3542519436116989,82.45050849015549,0.7573965188305877,2.914347722137493e-05,1.318730976384133,2.654848670723125,9.6809444031055,92131.77478300245,36604.2096938422,turbulent_turbulent
630,0.39211645802969164,92.21045864505427,0.30874117257408407,8.319926931069104e-05,1.3394781345458828,1.7820824168473324,2.0683248394224663,51200.900108198635,84487.77853186287,turbulent_turbulent
631,0.268745547343401,13.220560959616657,0.301420745781736,5.672332486085255e-05,2.9159372778528008,2.9268389273698623,0.862334575811538,75615.89337084067,91033.39169991165,turbulent_turbulent
632,0.260154284387651,72.16409939041442,0.8312123936292409,6.461965273985358e-05,3.3716286221552556,3.634881625581378,2.678974269395245,58685.109596965915,84375.33633990117,turbulent_turbulent
633,0.15511973782776783,89.81987946008917,0.5963055598125057,4.2894310291872566e-05,3.115914807001465,2.0691135378764742,8.396552458296929,48749.539426692114,90220.12261567933,turbulent_turbulent
634,0.25980595961543496,66.37647057410133,0.8981955368054805,1.5549618259845575e-05,3.6836457436670282,0.7804739167880745,8.404777021067522,60048.88473503915,93877.79650003946,turbulent_turbulent
635,0.4343187349529855,8.412331709413518,0.20984203334308874,6.05159219320757e-05,2.591573199710374,0.9259691400058785,1.3806563598893333,56835.0875607197,5843.233249524948,turbulent_turbulent
636,0.43813029844718515,80.90120906045942,0.7282959773688715,2.583717557033366e-06,0.23820471706368973,2.794211693638571,9.944814320052359,34889.30389616382,35093.10682412905,turbulent_turbulent
637,0.07579620376237184,67.75924457021064,0.6173413511952045,1.103091922153675e-05,2.337061435341756,3.368667053227674,4.9858097495870775,67761.9946046108,81810.76934571749,turbulent_turbulent
638,0.34604956222966615,61.995309347221855,0.7828722055555946,9.015826821910903e-05,1.944432185879021,0.9489244498470412,8.1968179996797,22161.557622648834,92966.11630515948,turbulent_turbulent
639,0.02121019315873269,92.20584707931104,0.5713463940896503,7.769946953477527e-05,1.9924629353220225,4.959409830353512,2.3527591329062756,27170.022601179302,6091.81195970982,turbulent_turbulent
640,0.47083194790010474,46.14690105626894,0.6398819317754794,6.905663201882123e-05,4.372510461413388,3.358133728167406,5.664009704811453,71321.53389491331,75346.10910130951,turbulent_turbulent
641,0.10110469366175616,11.857036858698548,0.1598790803884505,3.803129595773113e-05,2.4900011991887263,3.1166845016203184,9.58454174492714,33747.99420049362,76326.53115565017,turbulent_turbulent
642,0.2703652336014936,22.788903276604767,0.5922443433030072,9.675044165068066e-05,0.621541496256362,2.5856708462912223,0.6109227060902294,32800.41359073987,62439.665081805135,turbulent_turbulent
643,0.42211789865506977,73.30251375088103,0.47028542257237915,9.101305295331051e-05,1.5135733251188532,3.7945187101033153,4.792689315301859,89964.9397126048,79945.84934372226,turbulent_turbulent
