firm_id,date,country,segment,is_active,revenue_usd,net_income_usd,burn_rate_usd,active_users,transaction_volume_usd,transaction_count,agents_count,cac_usd,churn_rate,funding_round_amount_usd,funding_stage,cumulative_funding_usd,regulatory_sanction_flag,sanction_severity,downturn_flag,distress_event,distress_type,distress_event_t_plus_3m,distress_event_t_plus_6m
FIRM_085,2020-05-01,NG,mobile_money,1,746334.94639419,-998471.4021355822,998471.4021355822,1248347,127072670.43335406,7676856,308413.0,1.4364339423100527,0.01965610627995409,0.0,series_c_plus,531641709.86104023,0,0.9140086176028261,1,0,none,0,0
FIRM_085,2020-06-01,NG,mobile_money,1,458310.0441252807,-1243642.7606746578,1243642.7606746578,1016666,92647630.07708202,6020635,311757.0,2.514791021956991,0.025460444680644068,140872214.09734574,series_c_plus,672513923.958386,0,0.9140086176028261,1,1,sustained_downturn,0,0
FIRM_085,2020-07-01,NG,mobile_money,1,422990.7555734198,-1285927.2797667375,1285927.2797667375,842029,79461881.30149268,5316490,315271.0,1.701721658065511,0.011079788289739828,0.0,series_c_plus,672513923.958386,0,0.9140086176028261,1,0,none,0,0
FIRM_085,2020-08-01,NG,mobile_money,1,357690.5385703406,-1350069.2285308177,1350069.2285308177,705345,62476623.81466627,4242747,313179.0,2.5154608389286217,0.03369330675028355,0.0,series_c_plus,672513923.958386,0,0.9140086176028261,1,0,none,0,0
FIRM_085,2020-09-01,NG,mobile_money,1,411270.67189009587,-1317639.5780350012,1317639.5780350012,714504,66908438.480118275,4290756,315575.0,2.43678192692491,0.013808029786112138,0.0,series_c_plus,672513923.958386,0,0.9140086176028261,1,0,none,0,1
FIRM_085,2020-10-01,NG,mobile_money,1,341047.50337653625,-1381032.9646875644,1381032.9646875644,683955,56056763.2614271,4235972,319262.0,2.918321687564999,0.012489592588037193,0.0,series_c_plus,672513923.958386,0,0.9140086176028261,1,0,none,0,1
FIRM_085,2020-11-01,NG,mobile_money,1,475246.3073503347,-1279279.6668366143,1279279.6668366143,669101,75483508.13996513,3997646,319437.0,2.4968802305203583,0.029398902527917967,140206131.71435365,series_c_plus,812720055.6727396,0,0.9140086176028261,0,0,none,0,0
FIRM_085,2020-12-01,NG,mobile_money,1,371412.97789032065,-1363460.514464405,1363460.514464405,651053,56472796.18455974,3951039,327255.0,1.4271993970583434,0.03333255480705535,0.0,series_c_plus,812720055.6727396,1,0.4292199154314339,0,0,none,1,0
FIRM_085,2021-01-01,NG,mobile_money,1,287443.7734647408,-1429170.3096021514,1429170.3096021514,597705,48118651.13294017,3759407,333720.0,3.263945137265996,0.03941101591386119,0.0,series_c_plus,812720055.6727396,0,0.4292199154314339,0,0,none,1,0
FIRM_085,2021-02-01,NG,mobile_money,1,244280.21909085097,-1459252.0206955625,1459252.0206955625,536587,39541905.28061764,3328288,337429.0,1.2438675467280544,0.05160099227271329,0.0,series_c_plus,812720055.6727396,0,0.4292199154314339,1,0,none,0,0
FIRM_085,2021-03-01,NG,mobile_money,1,253978.1828481731,-1444687.6997684913,1444687.6997684913,478338,43566382.9022219,2975276,340508.0,1.798323054013577,0.033800588344247796,0.0,series_c_plus,812720055.6727396,0,0.4292199154314339,1,1,sustained_downturn,0,0
FIRM_085,2021-04-01,NG,mobile_money,1,229116.41085913067,-1454643.4823955274,1454643.4823955274,421842,36093439.6993522,2603870,347097.0,2.538827207384238,0.023332352712500688,0.0,series_c_plus,812720055.6727396,0,0.4292199154314339,1,1,sustained_downturn,0,0
FIRM_085,2021-05-01,NG,mobile_money,1,245705.44169812137,-1429527.4922207221,1429527.4922207221,376513,40861635.9764096,2272333,349451.0,3.445092552254567,0.04685195165782409,0.0,series_c_plus,812720055.6727396,0,0.4292199154314339,0,0,none,0,0
FIRM_085,2021-06-01,NG,mobile_money,1,184276.10989871906,-1463990.4847260262,1463990.4847260262,352967,26417897.231520142,2116976,349993.0,2.8686588562826176,0.023069199228609193,0.0,series_c_plus,812720055.6727396,0,0.4292199154314339,0,0,none,0,0
FIRM_085,2021-07-01,NG,mobile_money,1,232070.09035545227,-1410343.1557535124,1410343.1557535124,340477,35592208.79358451,2015701,352218.0,1.3586156540062129,0.025446827119396054,0.0,series_c_plus,812720055.6727396,0,0.4292199154314339,0,0,none,0,0
FIRM_085,2021-08-01,NG,mobile_money,1,192018.23684889678,-1425100.7693388246,1425100.7693388246,332463,28950868.596465707,2022351,353226.0,1.0599803460260246,0.04226028799733538,0.0,series_c_plus,812720055.6727396,0,0.4292199154314339,0,0,none,0,0
FIRM_085,2021-09-01,NG,mobile_money,1,231536.93844578118,-1375992.1222337186,1375992.1222337186,329978,36250703.121215105,2035681,363832.0,1.337949726819663,0.029475052795052616,0.0,series_c_plus,812720055.6727396,0,0.4292199154314339,0,0,none,0,0
FIRM_085,2021-10-01,NG,mobile_money,1,251191.44134673846,-1342139.708468294,1342139.708468294,324766,34536385.21848622,2039036,366093.0,3.1798692612150092,0.01937476682527204,0.0,series_c_plus,812720055.6727396,0,0.4292199154314339,0,0,none,0,1
FIRM_085,2021-11-01,NG,mobile_money,1,186508.44968955152,-1375906.3254900333,1375906.3254900333,328789,30899106.53202186,2015098,364553.0,1.6703514676399236,0.0141063290336175,0.0,series_c_plus,812720055.6727396,0,0.4292199154314339,0,0,none,0,0
FIRM_085,2021-12-01,NG,mobile_money,1,209406.9846376669,-1340478.2837197778,1340478.2837197778,328526,31020772.869032655,1965833,368628.0,2.64950603496555,0.015641932966102546,0.0,series_c_plus,812720055.6727396,0,0.4292199154314339,0,0,none,0,0
FIRM_085,2022-01-01,NG,mobile_money,1,162353.32740145863,-1362167.824338553,1362167.824338553,327489,30175745.4616218,2002911,373145.0,2.804674438929389,0.02152128247533519,0.0,series_c_plus,812720055.6727396,1,0.9089762409248517,0,0,none,1,0
FIRM_085,2022-02-01,NG,mobile_money,1,126426.08243209253,-1376216.5340833948,1376216.5340833948,278812,19946082.25266774,1691085,379230.0,3.358510335188344,0.05344164089449385,0.0,series_c_plus,812720055.6727396,1,0.8474611055875538,0,0,none,0,0
FIRM_085,2022-03-01,NG,mobile_money,1,158319.0424265479,-1338598.9937450166,1338598.9937450166,233521,23675722.421942126,1441202,383859.0,3.9131555267898603,0.043770438008682536,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,1,0,none,0,0
FIRM_085,2022-04-01,NG,mobile_money,1,81284.22617812234,-1390015.8147133822,1390015.8147133822,195363,15431422.238720477,1195798,389384.0,2.478856934399552,0.02023916800287751,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,1,1,sustained_downturn,0,0
FIRM_085,2022-05-01,NG,mobile_money,1,122110.86445846494,-1350358.3684698595,1350358.3684698595,171525,21435967.569867544,1076797,387986.0,3.51639589464925,0.030201462808959724,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,1,0,none,0,0
FIRM_085,2022-06-01,NG,mobile_money,1,54187.00942737652,-1399898.2276334194,1399898.2276334194,150640,11226118.335737439,898122,390509.0,2.1422322124612037,0.029952623007742544,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,1,0,none,0,0
FIRM_085,2022-07-01,NG,mobile_money,1,84054.65372585636,-1374653.058080296,1374653.058080296,145237,13041237.916352028,879015,391154.0,1.657097031983449,0.026366297616762305,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,1,0,none,0,0
FIRM_085,2022-08-01,NG,mobile_money,1,66306.39489509964,-1390400.4287336823,1390400.4287336823,143700,12186134.631588994,862370,399615.0,1.121653113835003,0.047253876342537984,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,1,0,none,0,0
FIRM_085,2022-09-01,NG,mobile_money,1,54414.364843104224,-1404433.2752167534,1404433.2752167534,137660,11523578.077887645,844166,407605.0,2.266614617375836,0.0584608927799724,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,1,0,none,0,0
FIRM_085,2022-10-01,NG,mobile_money,1,76193.79160305318,-1394374.234298218,1394374.234298218,130566,11073500.866446678,774748,407446.0,2.8311398007896553,0.025539783246056005,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,1,0,none,0,0
FIRM_085,2022-11-01,NG,mobile_money,1,48864.41428443659,-1426163.6332241653,1426163.6332241653,126201,8853748.467549983,779308,416549.0,3.2092803009116317,0.04496446692810248,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,0,0,none,0,0
FIRM_085,2022-12-01,NG,mobile_money,1,71846.71846748608,-1420238.9096830902,1420238.9096830902,125202,11148534.75032457,746210,426789.0,1.8311302014093847,0.015990258974104193,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,0,0,none,0,0
FIRM_085,2023-01-01,NG,mobile_money,1,74512.79808860055,-1432568.0632846083,1432568.0632846083,123642,13169674.619382571,754617,432896.0,3.473965134648922,0.02020479323853076,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,0,0,none,0,0
FIRM_085,2023-02-01,NG,mobile_money,1,62994.10993013536,-1457699.9830382497,1457699.9830382497,121129,11232357.267617363,722144,439899.0,1.9078767847062783,0.016301009817079708,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,0,0,none,0,0
FIRM_085,2023-03-01,NG,mobile_money,1,62966.11945697436,-1474824.6419649285,1474824.6419649285,122575,9676795.271275692,713485,441073.0,3.1681929432657157,0.016657392548893545,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,0,0,none,0,0
FIRM_085,2023-04-01,NG,mobile_money,1,74523.53613545735,-1483550.2923209611,1483550.2923209611,119907,12495701.855162635,723578,452136.0,3.1586227083115546,0.02897609293615162,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,0,0,none,0,0
FIRM_085,2023-05-01,NG,mobile_money,1,62564.98919234179,-1511088.3533185686,1511088.3533185686,117944,10320423.676485298,751933,447930.0,0.9981944431091787,0.02673755509332598,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,0,0,none,0,1
FIRM_085,2023-06-01,NG,mobile_money,1,78334.54739958729,-1516210.969681291,1516210.969681291,115097,9847393.00406139,698848,450155.0,1.3410624488742677,0.030711026981464454,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,0,0,none,0,0
FIRM_085,2023-07-01,NG,mobile_money,1,82656.30813165428,-1529889.7438519576,1529889.7438519576,114779,14151477.844637955,729310,464074.0,0.9994600128064136,0.02008904377563266,0.0,series_c_plus,812720055.6727396,0,0.8474611055875538,0,0,none,0,0
FIRM_085,2023-08-01,NG,mobile_money,1,56318.140062908285,-1566427.2961111313,1566427.2961111313,111267,8308883.1031537345,688934,471849.0,4.040523225384341,0.009769180390604494,0.0,series_c_plus,812720055.6727396,1,0.3822589589135733,0,0,none,1,0
FIRM_085,2023-09-01,NG,mobile_money,1,63884.9832068334,-1574434.417170106,1574434.417170106,105181,9766240.002670817,662902,472798.0,3.9910541068429186,0.023695304377136232,0.0,series_c_plus,812720055.6727396,0,0.3822589589135733,0,0,none,0,1
FIRM_085,2023-10-01,NG,mobile_money,1,61859.986236005614,-1588004.0334438498,1588004.0334438498,95002,10611014.70262716,573023,474012.0,1.7238240439728836,0.03846989061218602,0.0,series_c_plus,812720055.6727396,0,0.3822589589135733,0,0,none,0,0
FIRM_085,2023-11-01,NG,mobile_money,1,54318.41799542592,-1603434.655339454,1603434.655339454,95137,8067087.5453782575,573052,474614.0,1.1311806558547772,0.026022113086770153,0.0,series_c_plus,812720055.6727396,0,0.3822589589135733,0,1,acquisition_duress,0,0
FIRM_085,2023-12-01,NG,mobile_money,1,48925.48087125364,-1614571.4240669175,1614571.4240669175,87660,8148394.8550184965,525887,474667.0,3.1792532327207974,0.04779293511873398,0.0,series_c_plus,812720055.6727396,0,0.3822589589135733,0,0,none,1,0
FIRM_085,2024-01-01,NG,mobile_money,1,52609.52213449963,-1615537.9277391655,1615537.9277391655,82349,7236165.594491246,517866,479949.0,2.6385908655998502,0.012916384622949842,0.0,series_c_plus,812720055.6727396,0,0.3822589589135733,0,0,none,0,0
FIRM_085,2024-02-01,NG,mobile_money,1,48789.177171641335,-1619582.8543525268,1619582.8543525268,81204,7657175.647671978,516903,499571.0,1.0401391515546494,0.04028503656173278,0.0,series_c_plus,812720055.6727396,0,0.3822589589135733,0,0,none,0,0
FIRM_085,2024-03-01,NG,mobile_money,1,42537.29001585961,-1622517.5532104264,1622517.5532104264,81173,6825345.737485643,500175,492351.0,1.2101341325516934,0.038255108859706295,0.0,series_c_plus,812720055.6727396,0,0.3822589589135733,0,1,acquisition_duress,0,0
FIRM_085,2024-04-01,NG,mobile_money,1,45877.604230393445,-1614862.6700294528,1614862.6700294528,74854,6822777.013159296,473129,496710.0,3.197302294486176,0.033950278631685364,0.0,series_c_plus,812720055.6727396,0,0.3822589589135733,0,0,none,0,1
FIRM_085,2024-05-01,NG,mobile_money,1,39854.09707116544,-1611864.1826948624,1611864.1826948624,70501,6226374.153511985,434809,509937.0,2.760014659757285,0.023128071176216167,0.0,series_c_plus,812720055.6727396,0,0.3822589589135733,0,0,none,0,0
FIRM_085,2024-06-01,NG,mobile_money,1,35721.90866664969,-1604744.4805221993,1604744.4805221993,65544,5299080.061048585,409060,515122.0,1.1001617702939457,0.06339122603059234,0.0,series_c_plus,812720055.6727396,0,0.3822589589135733,0,0,none,0,0
FIRM_085,2024-07-01,NG,mobile_money,1,36175.07540416634,-1591681.4677680065,1591681.4677680065,64534,5171773.162993835,398986,520530.0,1.2112935782021954,0.028237225145179748,0.0,series_c_plus,812720055.6727396,0,0.3822589589135733,0,0,none,1,1
FIRM_085,2024-08-01,NG,mobile_money,1,39580.41112511057,-1574314.5516332798,1574314.5516332798,62723,5370058.357116549,403319,516583.0,3.5853920477478645,0.023212075776830928,0.0,series_c_plus,812720055.6727396,0,0.3822589589135733,0,0,none,0,0
FIRM_085,2024-09-01,NG,mobile_money,1,34709.809165076564,-1561992.5156593325,1561992.5156593325,60198,4900906.878264783,347381,534833.0,4.323686430486729,0.050532730329644476,0.0,series_c_plus,812720055.6727396,0,0.3822589589135733,0,0,none,0,0
FIRM_085,2024-10-01,NG,mobile_money,1,31643.588699162,-1547145.3869600976,1547145.3869600976,60238,4897569.824919318,354533,530372.0,3.237110215352137,0.02481100793841004,0.0,series_c_plus,812720055.6727396,0,0.3822589589135733,0,1,acquisition_duress,1,0
FIRM_085,2024-11-01,NG,mobile_money,1,36003.814257919206,-1525742.1905767368,1525742.1905767368,56952,5040878.822760862,355336,529202.0,3.6822179387158003,0.03535270796841538,178784861.94323194,series_c_plus,991504917.6159716,0,0.3822589589135733,0,0,none,0,0
FIRM_085,2024-12-01,NG,mobile_money,1,23791.874688542506,-1517465.1503326641,1517465.1503326641,56023,4998023.433018627,354575,530162.0,1.7317794223617615,0.0247381165927667,0.0,series_c_plus,991504917.6159716,1,0.3810358219466813,0,0,none,0,0
FIRM_085,2025-01-01,NG,mobile_money,1,27182.736639318002,-1497075.166108869,1497075.166108869,51420,4788649.069018247,302595,530325.0,1.1107451670953554,0.029912026417816477,0.0,series_c_plus,991504917.6159716,0,0.3810358219466813,0,1,acquisition_duress,0,0
FIRM_085,2025-02-01,NG,mobile_money,1,17261.82384045009,-1488150.23988125,1488150.23988125,46620,3329573.299392929,275235,533795.0,2.9591958532410882,0.011739750429450758,0.0,series_c_plus,991504917.6159716,0,0.3810358219466813,1,0,none,0,0
FIRM_085,2025-03-01,NG,mobile_money,1,27204.377698373228,-1464733.0226319102,1464733.0226319102,42401,3549931.4993095296,249010,540240.0,1.2671679474141067,0.023602210076235208,0.0,series_c_plus,991504917.6159716,0,0.3810358219466813,1,0,none,0,0
FIRM_085,2025-04-01,NG,mobile_money,1,21368.47050657519,-1455681.982304712,1455681.982304712,38313,3353280.0460656914,238135,548951.0,3.2386714359854345,0.024049274056112274,0.0,series_c_plus,991504917.6159716,0,0.3810358219466813,1,0,none,0,0
FIRM_085,2025-05-01,NG,mobile_money,1,21070.941767332606,-1444367.9057359947,1444367.9057359947,37922,3845948.7214411306,229654,557034.0,3.1572366230641307,0.046234307948641196,0.0,series_c_plus,991504917.6159716,0,0.3810358219466813,0,0,none,0,0
FIRM_085,2025-06-01,NG,mobile_money,1,28418.772085068707,-1429392.4687222717,1429392.4687222717,37886,4192052.506918759,239623,563334.0,2.9612764969582916,0.02580215288373071,77674836.59801102,series_c_plus,1069179754.2139826,0,0.3810358219466813,0,0,none,0,0
FIRM_085,2025-07-01,NG,mobile_money,1,17549.124833379403,-1431620.9421479937,1431620.9421479937,37813,2454168.4076108388,228895,568974.0,2.3065538802287975,0.03678537569188552,0.0,series_c_plus,1069179754.2139826,1,0.44370518130332215,0,0,none,0,0
FIRM_085,2025-08-01,NG,mobile_money,1,27260.807419795867,-1420403.7889311733,1420403.7889311733,34165,3937425.0525834337,208814,580629.0,1.9460388238195723,0.012600403844510189,0.0,series_c_plus,1069179754.2139826,0,0.44370518130332215,0,0,none,0,0
FIRM_085,2025-09-01,NG,mobile_money,1,14211.063718203755,-1430265.8566684055,1430265.8566684055,30908,2478010.2836294402,181982,587464.0,4.268458904108588,0.037998411999310436,0.0,series_c_plus,1069179754.2139826,0,0.44370518130332215,0,0,none,0,0
FIRM_086,2017-01-01,NG,digital_lending,1,423043.92463693203,191357.82596436533,-0.0,129449,9543677.405071408,48367,,6.686706642012035,0.06748137896983025,0.0,series_a,18443009.663865894,0,0.0,0,0,none,0,0
FIRM_086,2017-02-01,NG,digital_lending,1,225522.39017715782,31823.02399202605,-0.0,125619,4894639.93498414,25123,,13.783373853212938,0.10647840627452757,0.0,series_a,18443009.663865894,0,0.0,0,0,none,0,0
FIRM_086,2017-03-01,NG,digital_lending,1,444728.5915816321,205349.9206427505,-0.0,114896,9438129.300102081,47800,,7.459384192444822,0.10242237796449746,58641833.63861437,series_b,77084843.30248027,0,0.0,0,0,none,0,0
FIRM_086,2017-04-01,NG,digital_lending,1,213465.47428822189,18985.21253236913,-0.0,105825,4213204.390588448,21165,,8.968689802545564,0.07468568354340621,0.0,series_b,77084843.30248027,0,0.0,0,0,none,0,0
FIRM_086,2017-05-01,NG,digital_lending,1,189731.58239013597,-1415.3606504360214,1415.3606504360214,97560,3880307.6843038364,19512,,7.018039472633465,0.09255789604419783,0.0,series_b,77084843.30248027,0,0.0,0,0,none,0,0
FIRM_086,2017-06-01,NG,digital_lending,1,372781.84848621755,143621.6717240018,-0.0,94086,7689850.324782701,39102,,5.978304731075439,0.05257908753227724,0.0,series_b,77084843.30248027,0,0.0,1,0,none,0,0
FIRM_086,2017-07-01,NG,digital_lending,1,175517.38870874717,-15061.214997276169,15061.214997276169,87840,3468872.746044129,17568,,15.944547896601698,0.04880948266734694,0.0,series_b,77084843.30248027,0,0.0,0,0,none,0,0
FIRM_086,2017-08-01,NG,digital_lending,1,329626.8144429537,107273.69050032672,-0.0,79950,7267481.216642381,36349,,5.845647494535809,0.07664332344403983,71571841.36470446,series_c_plus,148656684.6671847,0,0.0,0,0,none,0,0
FIRM_086,2017-09-01,NG,digital_lending,1,139222.15864614546,-45413.8188959891,45413.8188959891,73336,2886262.0190096507,14667,,6.1816020359184325,0.09756859565226576,0.0,series_c_plus,148656684.6671847,0,0.0,0,0,none,0,0
FIRM_086,2017-10-01,NG,digital_lending,1,109805.79930449756,-69200.39130748382,69200.39130748382,67035,2662441.0461676954,13407,,7.98057844913205,0.08435666506045207,0.0,series_c_plus,148656684.6671847,0,0.0,1,0,none,0,0
FIRM_086,2017-11-01,NG,digital_lending,1,179004.2522071013,-13878.92989936992,13878.92989936992,60756,4130740.185569547,20741,,11.558785797443337,0.07407877726700311,38064417.844538935,series_c_plus,186721102.51172364,0,0.0,1,0,none,0,0
FIRM_086,2017-12-01,NG,digital_lending,1,242856.4934278853,37505.38632875623,-0.0,57650,4185307.649721123,21127,,5.953534303915752,0.051072528842362554,0.0,series_c_plus,186721102.51172364,0,0.0,0,0,none,0,0
FIRM_086,2018-01-01,NG,digital_lending,1,154602.6592343215,-32493.692304247408,32493.692304247408,56246,3573998.82704185,18010,,16.166468749634685,0.09676313120809871,0.0,series_c_plus,186721102.51172364,0,0.0,0,0,none,0,1
FIRM_086,2018-02-01,NG,digital_lending,1,93509.63253101679,-80468.32352168612,80468.32352168612,51903,2036889.8290348828,10380,,16.58716946823006,0.04586702102963135,0.0,series_c_plus,186721102.51172364,0,0.0,0,0,none,0,0
FIRM_086,2018-03-01,NG,digital_lending,1,82618.65303881324,-88103.5074044985,88103.5074044985,48545,1942966.638703393,9709,,6.138051815933701,0.04866498622808682,0.0,series_c_plus,186721102.51172364,0,0.0,1,0,none,0,0
FIRM_086,2018-04-01,NG,digital_lending,1,177750.15093249912,-10767.28352058152,10767.28352058152,45035,3157822.4099070453,15952,,6.276713220267295,0.11357336260972942,0.0,series_c_plus,186721102.51172364,0,0.0,1,0,none,1,1
FIRM_086,2018-05-01,NG,digital_lending,1,77249.3403077296,-89659.94035365745,89659.94035365745,42795,1706381.3861309795,8559,,7.335184804805904,0.07193128497340158,0.0,series_c_plus,186721102.51172364,0,0.0,1,0,none,0,0
FIRM_086,2018-06-01,NG,digital_lending,1,86719.44892942531,-80497.32964555909,80497.32964555909,39311,1544922.409386528,7862,,8.739447008494631,0.039979141458094586,0.0,series_c_plus,186721102.51172364,0,0.0,0,0,none,0,1
FIRM_086,2018-07-01,NG,digital_lending,1,70658.65366318703,-91687.88846424202,91687.88846424202,36511,1753179.4366168233,8813,,16.162580168259844,0.0627351979094244,0.0,series_c_plus,186721102.51172364,0,0.0,1,1,sustained_downturn,1,0
FIRM_086,2018-08-01,NG,digital_lending,1,55851.1460711229,-101808.1489139423,101808.1489139423,31636,1273735.0519001344,6327,,9.704963689617221,0.08935161725442967,0.0,series_c_plus,186721102.51172364,0,0.3,1,0,none,0,0
FIRM_086,2018-09-01,NG,digital_lending,1,134224.06772131682,-37462.215436399856,37462.215436399856,28977,2569655.8854279113,12759,,11.971627140631142,0.06037052484102634,0.0,series_c_plus,186721102.51172364,0,0.3,1,0,none,1,0
FIRM_086,2018-10-01,NG,digital_lending,1,47790.06245814652,-104904.85328380672,104904.85328380672,27490,1085517.6582133821,5498,,13.867345678841865,0.04771340866772839,0.0,series_c_plus,186721102.51172364,0,0.3,0,1,acquisition_duress,0,0
FIRM_086,2018-11-01,NG,digital_lending,1,123275.8233588728,-43036.49297731106,43036.49297731106,25599,2726086.594686644,13651,,8.451694152008876,0.1184776327140934,0.0,series_c_plus,186721102.51172364,0,0.3,0,0,none,0,0
FIRM_086,2018-12-01,NG,digital_lending,1,124473.13087114504,-40673.9135463141,40673.9135463141,21791,2675752.6616300144,13561,,11.505403694363762,0.11261514247586042,0.0,series_c_plus,186721102.51172364,0,0.3,0,1,acquisition_duress,0,0
FIRM_086,2019-01-01,NG,digital_lending,1,53212.7225973835,-96397.66587758918,96397.66587758918,18308,1091181.7214378186,5539,,14.996986062673765,0.04693412978037364,0.0,series_c_plus,186721102.51172364,0,0.3,0,0,none,0,0
FIRM_086,2019-02-01,NG,digital_lending,1,31097.696715860962,-113066.04884182232,113066.04884182232,15755,645720.7496284914,3208,,10.170606683796816,0.054388630412487426,0.0,series_c_plus,186721102.51172364,0,0.3,1,0,none,0,0
FIRM_086,2019-03-01,NG,digital_lending,1,26296.453431311325,-116141.70028707216,116141.70028707216,14537,576449.7843998866,2907,,5.754829537073631,0.07772194690155067,0.0,series_c_plus,186721102.51172364,0,0.3,1,0,none,0,0
FIRM_086,2019-04-01,NG,digital_lending,1,62237.31605962097,-86920.87657878923,86920.87657878923,13910,1327904.8605296393,6724,,7.459132032067486,0.1046671733222904,0.0,series_c_plus,186721102.51172364,0,0.3,1,0,none,0,0
FIRM_086,2019-05-01,NG,digital_lending,1,26724.13790652304,-115080.20985421105,115080.20985421105,13563,547789.0971108116,2712,,11.723474129830652,0.042636738973449495,0.0,series_c_plus,186721102.51172364,0,0.3,1,0,none,0,0
FIRM_086,2019-06-01,NG,digital_lending,1,30352.50036851991,-112248.26898491295,112248.26898491295,12550,709524.5622656582,3503,,11.559396220888983,0.06435789304220926,0.0,series_c_plus,186721102.51172364,0,0.3,0,0,none,0,1
FIRM_086,2019-07-01,NG,digital_lending,1,22367.03004916384,-118974.35675167636,118974.35675167636,12091,482748.279795249,2418,,8.36461052928277,0.12196400977287737,0.0,series_c_plus,186721102.51172364,0,0.3,1,0,none,0,0
FIRM_086,2019-08-01,NG,digital_lending,1,30524.715334033364,-113074.7639364608,113074.7639364608,11414,654761.7936413483,3309,,18.50400347179307,0.0765851408377615,0.0,series_c_plus,186721102.51172364,0,0.3,1,0,none,0,1
FIRM_086,2019-09-01,NG,digital_lending,1,30961.068639478886,-113603.27632514405,113603.27632514405,10003,709792.638223242,3579,,15.986049654601944,0.09834805526552959,0.0,series_c_plus,186721102.51172364,0,0.3,1,0,none,1,0
FIRM_086,2019-10-01,NG,digital_lending,1,34027.10111787603,-112253.51272237158,112253.51272237158,8868,615040.435567254,3134,,9.938900859550929,0.0559805932286192,0.0,series_c_plus,186721102.51172364,0,0.3,0,0,none,0,0
FIRM_086,2019-11-01,NG,digital_lending,1,18063.815739966263,-126320.38195292832,126320.38195292832,8362,330155.1373145183,1672,,5.39596418494244,0.05249297924097676,0.0,series_c_plus,186721102.51172364,0,0.3,0,0,none,1,0
FIRM_086,2019-12-01,NG,digital_lending,1,18812.688883917668,-127197.43322489792,127197.43322489792,7815,429375.2071936124,2197,,12.2359171466551,0.07688063232660772,0.0,series_c_plus,186721102.51172364,0,0.3,0,1,acquisition_duress,0,1
FIRM_086,2020-01-01,NG,digital_lending,1,28398.222798257266,-121130.13850460546,121130.13850460546,7071,559528.3237421291,2809,,14.743126484053937,0.045185698751389634,0.0,series_c_plus,186721102.51172364,0,0.3,1,0,none,0,0
FIRM_086,2020-02-01,NG,digital_lending,1,10830.454238713844,-136846.90116127685,136846.90116127685,6005,237152.88192842214,1201,,6.482407021001334,0.051672348637465275,0.0,series_c_plus,186721102.51172364,0,0.3,1,1,sustained_downturn,0,0
FIRM_086,2020-03-01,NG,digital_lending,1,24511.63944954757,-127623.97619276363,127623.97619276363,5405,574559.8772089459,2910,,12.050942057020505,0.07555838442133257,0.0,series_c_plus,186721102.51172364,0,0.3,0,0,none,1,0
FIRM_086,2020-04-01,NG,digital_lending,1,14751.20699516092,-137117.569378807,137117.569378807,4821,349198.18634714856,1784,,6.105451052530481,0.055162547215202806,0.0,series_c_plus,186721102.51172364,0,0.3,1,0,none,0,0
FIRM_086,2020-05-01,NG,digital_lending,1,19147.659178898746,-135233.99334768223,135233.99334768223,4582,362779.1787445839,1806,,10.195519629197586,0.10502109604902032,0.0,series_c_plus,186721102.51172364,0,0.3,0,0,none,0,0
FIRM_086,2020-06-01,NG,digital_lending,1,8130.565640181218,-145566.28997314785,145566.28997314785,4151,164177.058779829,830,,9.814997000664546,0.06747006817223529,0.0,series_c_plus,186721102.51172364,1,0.49502112575989354,1,1,sustained_downturn,0,0
FIRM_086,2020-07-01,NG,digital_lending,1,7084.093924152982,-147780.16448130526,147780.16448130526,3450,137036.87654079826,690,,16.424773905324454,0.038678136095833295,0.0,series_c_plus,186721102.51172364,0,0.49502112575989354,1,0,none,0,0
FIRM_086,2020-08-01,NG,digital_lending,1,5519.923641958763,-150221.24943182414,150221.24943182414,2762,110345.6677239121,552,,5.546232494854454,0.12127028096975837,0.0,series_c_plus,186721102.51172364,0,0.49502112575989354,1,0,none,0,0
FIRM_086,2020-09-01,NG,digital_lending,1,4566.175352507265,-151954.28307527245,151954.28307527245,2309,90014.21136685448,461,,12.54335819850848,0.0942821750843488,0.0,series_c_plus,186721102.51172364,0,0.49502112575989354,1,0,none,0,0
