building_id,period,year,month,monthly_energy_kwh,retrofit,retrofit_date,retrofit_scopes,savings_fraction_post
B00076,2024-01-31,2024,1,585240.4729883063,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2024-02-29,2024,2,595311.0455934448,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2024-03-31,2024,3,586146.197317381,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2024-04-30,2024,4,552616.1791083888,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2024-05-31,2024,5,564092.8178690844,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2024-06-30,2024,6,556974.6781764672,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2024-07-31,2024,7,480608.9078402354,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2024-08-31,2024,8,505240.180583282,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2024-09-30,2024,9,561182.3305864384,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2024-10-31,2024,10,563644.048276184,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2024-11-30,2024,11,589195.0440352175,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2024-12-31,2024,12,614095.3484113534,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2025-01-31,2025,1,555718.0477554104,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2025-02-28,2025,2,589391.9967591665,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2025-03-31,2025,3,602519.3677636366,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2025-04-30,2025,4,530089.8031797436,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2025-05-31,2025,5,586057.0141445883,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2025-06-30,2025,6,481042.0662734609,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2025-07-31,2025,7,521211.3956212902,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2025-08-31,2025,8,595508.6580945675,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2025-09-30,2025,9,535223.8770286033,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2025-10-31,2025,10,561485.780221185,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2025-11-30,2025,11,581940.1078494716,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00076,2025-12-31,2025,12,573677.6433704426,True,2023-08-31,"envelope,hvac",0.2842893109510337
B00077,2022-01-31,2022,1,218457.43569615931,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2022-02-28,2022,2,230437.75556080375,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2022-03-31,2022,3,210975.17513434138,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2022-04-30,2022,4,200198.71093709432,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2022-05-31,2022,5,199318.09094291803,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2022-06-30,2022,6,199684.92994960374,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2022-07-31,2022,7,191281.74734871334,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2022-08-31,2022,8,205280.99692288085,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2022-09-30,2022,9,204887.07117882994,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2022-10-31,2022,10,205220.3916279098,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2022-11-30,2022,11,205978.77844272304,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2022-12-31,2022,12,221866.1221838623,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2023-01-31,2023,1,211383.50904235386,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2023-02-28,2023,2,229695.4211172555,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2023-03-31,2023,3,219675.11934443007,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2023-04-30,2023,4,225060.18157089758,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2023-05-31,2023,5,225803.33655483706,True,2023-05-31,"envelope,lighting,controls",0.0
B00077,2023-06-30,2023,6,138145.51999650878,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2023-07-31,2023,7,147020.32218951688,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2023-08-31,2023,8,146765.98940536182,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2023-09-30,2023,9,161660.92128763165,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2023-10-31,2023,10,158197.52668286444,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2023-11-30,2023,11,169436.39151163344,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2023-12-31,2023,12,155138.42755505536,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2024-01-31,2024,1,179766.12233251674,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2024-02-29,2024,2,171225.7202183049,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2024-03-31,2024,3,165579.5720208766,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2024-04-30,2024,4,166799.65231429643,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2024-05-31,2024,5,163286.0944709702,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2024-06-30,2024,6,148955.3769193407,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2024-07-31,2024,7,144991.96225905485,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2024-08-31,2024,8,163866.7829095548,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2024-09-30,2024,9,171617.87439447985,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2024-10-31,2024,10,155285.23937965085,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2024-11-30,2024,11,156781.88931116814,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2024-12-31,2024,12,168380.09377656746,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2025-01-31,2025,1,190702.89164038788,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2025-02-28,2025,2,162643.84394479115,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2025-03-31,2025,3,182348.2459011965,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2025-04-30,2025,4,171146.4227617165,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2025-05-31,2025,5,148262.1266700999,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2025-06-30,2025,6,150901.96487915324,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2025-07-31,2025,7,160268.51808184385,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2025-08-31,2025,8,162404.3995792347,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2025-09-30,2025,9,147454.12575563556,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2025-10-31,2025,10,168971.8581988452,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2025-11-30,2025,11,156887.82770258072,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00077,2025-12-31,2025,12,173455.1737917453,True,2023-05-31,"envelope,lighting,controls",0.25482083158368324
B00078,2022-01-31,2022,1,326489.26444854675,True,2023-04-30,lighting,0.0
B00078,2022-02-28,2022,2,326385.7965989081,True,2023-04-30,lighting,0.0
B00078,2022-03-31,2022,3,318637.88740428764,True,2023-04-30,lighting,0.0
B00078,2022-04-30,2022,4,332051.50648092426,True,2023-04-30,lighting,0.0
B00078,2022-05-31,2022,5,310519.36340654345,True,2023-04-30,lighting,0.0
B00078,2022-06-30,2022,6,331500.88608409045,True,2023-04-30,lighting,0.0
B00078,2022-07-31,2022,7,297382.4737811745,True,2023-04-30,lighting,0.0
B00078,2022-08-31,2022,8,336291.06738068484,True,2023-04-30,lighting,0.0
B00078,2022-09-30,2022,9,308865.51234433806,True,2023-04-30,lighting,0.0
B00078,2022-10-31,2022,10,356195.62918427924,True,2023-04-30,lighting,0.0
B00078,2022-11-30,2022,11,327980.3674049869,True,2023-04-30,lighting,0.0
B00078,2022-12-31,2022,12,318720.61113232514,True,2023-04-30,lighting,0.0
B00078,2023-01-31,2023,1,348393.1385947077,True,2023-04-30,lighting,0.0
B00078,2023-02-28,2023,2,326012.71456868324,True,2023-04-30,lighting,0.0
B00078,2023-03-31,2023,3,354417.52385438903,True,2023-04-30,lighting,0.0
B00078,2023-04-30,2023,4,344157.52674495574,True,2023-04-30,lighting,0.0
B00078,2023-05-31,2023,5,288239.9227471053,True,2023-04-30,lighting,0.08522948540558925
B00078,2023-06-30,2023,6,305134.507908215,True,2023-04-30,lighting,0.08522948540558925
B00078,2023-07-31,2023,7,288653.30105321377,True,2023-04-30,lighting,0.08522948540558925
B00078,2023-08-31,2023,8,298012.25120547175,True,2023-04-30,lighting,0.08522948540558925
B00078,2023-09-30,2023,9,272097.81005321123,True,2023-04-30,lighting,0.08522948540558925
B00078,2023-10-31,2023,10,286526.50798708753,True,2023-04-30,lighting,0.08522948540558925
B00078,2023-11-30,2023,11,287678.74568658706,True,2023-04-30,lighting,0.08522948540558925
B00078,2023-12-31,2023,12,336005.5592672198,True,2023-04-30,lighting,0.08522948540558925
B00078,2024-01-31,2024,1,310036.39012417506,True,2023-04-30,lighting,0.08522948540558925
B00078,2024-02-29,2024,2,306091.09802661417,True,2023-04-30,lighting,0.08522948540558925
B00078,2024-03-31,2024,3,323711.35272693343,True,2023-04-30,lighting,0.08522948540558925
B00078,2024-04-30,2024,4,307158.7370924614,True,2023-04-30,lighting,0.08522948540558925
B00078,2024-05-31,2024,5,280483.29570077365,True,2023-04-30,lighting,0.08522948540558925
B00078,2024-06-30,2024,6,266403.3930303192,True,2023-04-30,lighting,0.08522948540558925
B00078,2024-07-31,2024,7,314785.0915286055,True,2023-04-30,lighting,0.08522948540558925
B00078,2024-08-31,2024,8,296263.5307243623,True,2023-04-30,lighting,0.08522948540558925
B00078,2024-09-30,2024,9,280624.46865948394,True,2023-04-30,lighting,0.08522948540558925
B00078,2024-10-31,2024,10,291856.76677303476,True,2023-04-30,lighting,0.08522948540558925
B00078,2024-11-30,2024,11,304650.5052323348,True,2023-04-30,lighting,0.08522948540558925
B00078,2024-12-31,2024,12,312208.48454435635,True,2023-04-30,lighting,0.08522948540558925
B00078,2025-01-31,2025,1,324640.8144239868,True,2023-04-30,lighting,0.08522948540558925
B00078,2025-02-28,2025,2,285122.3751602691,True,2023-04-30,lighting,0.08522948540558925
B00078,2025-03-31,2025,3,318127.752799599,True,2023-04-30,lighting,0.08522948540558925
B00078,2025-04-30,2025,4,306445.2730912713,True,2023-04-30,lighting,0.08522948540558925
B00078,2025-05-31,2025,5,297285.46277137153,True,2023-04-30,lighting,0.08522948540558925
B00078,2025-06-30,2025,6,295490.89432147355,True,2023-04-30,lighting,0.08522948540558925
B00078,2025-07-31,2025,7,305897.99283600535,True,2023-04-30,lighting,0.08522948540558925
B00078,2025-08-31,2025,8,272844.10968873114,True,2023-04-30,lighting,0.08522948540558925
B00078,2025-09-30,2025,9,293369.1671345239,True,2023-04-30,lighting,0.08522948540558925
B00078,2025-10-31,2025,10,303905.1157569507,True,2023-04-30,lighting,0.08522948540558925
B00078,2025-11-30,2025,11,313884.7769864714,True,2023-04-30,lighting,0.08522948540558925
B00078,2025-12-31,2025,12,316968.54413283773,True,2023-04-30,lighting,0.08522948540558925
B00079,2022-01-31,2022,1,62652.48808201617,True,2023-08-31,"envelope,lighting",0.0
B00079,2022-02-28,2022,2,63355.051290238094,True,2023-08-31,"envelope,lighting",0.0
B00079,2022-03-31,2022,3,62790.80340041836,True,2023-08-31,"envelope,lighting",0.0
B00079,2022-04-30,2022,4,60617.5541700958,True,2023-08-31,"envelope,lighting",0.0
B00079,2022-05-31,2022,5,61648.98853487934,True,2023-08-31,"envelope,lighting",0.0
B00079,2022-06-30,2022,6,59307.40410102557,True,2023-08-31,"envelope,lighting",0.0
B00079,2022-07-31,2022,7,56007.325130916186,True,2023-08-31,"envelope,lighting",0.0
B00079,2022-08-31,2022,8,55029.367783556496,True,2023-08-31,"envelope,lighting",0.0
B00079,2022-09-30,2022,9,59449.063955250174,True,2023-08-31,"envelope,lighting",0.0
B00079,2022-10-31,2022,10,55063.82235795907,True,2023-08-31,"envelope,lighting",0.0
B00079,2022-11-30,2022,11,59275.63940077926,True,2023-08-31,"envelope,lighting",0.0
B00079,2022-12-31,2022,12,65348.44543774917,True,2023-08-31,"envelope,lighting",0.0
B00079,2023-01-31,2023,1,65430.99739044066,True,2023-08-31,"envelope,lighting",0.0
B00079,2023-02-28,2023,2,68943.75570955317,True,2023-08-31,"envelope,lighting",0.0
B00079,2023-03-31,2023,3,60293.55247762866,True,2023-08-31,"envelope,lighting",0.0
B00079,2023-04-30,2023,4,59364.05500666183,True,2023-08-31,"envelope,lighting",0.0
B00079,2023-05-31,2023,5,60768.41811549632,True,2023-08-31,"envelope,lighting",0.0
B00079,2023-06-30,2023,6,60749.28643640532,True,2023-08-31,"envelope,lighting",0.0
B00079,2023-07-31,2023,7,53351.09068384088,True,2023-08-31,"envelope,lighting",0.0
B00079,2023-08-31,2023,8,60133.56100472999,True,2023-08-31,"envelope,lighting",0.0
B00079,2023-09-30,2023,9,44449.276383547585,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2023-10-31,2023,10,49061.40029264683,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2023-11-30,2023,11,46526.28111383869,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2023-12-31,2023,12,46030.806929771854,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2024-01-31,2024,1,46002.13361685129,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2024-02-29,2024,2,46231.42966101997,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2024-03-31,2024,3,45102.79094689919,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2024-04-30,2024,4,41143.81234718797,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2024-05-31,2024,5,44351.62131624287,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2024-06-30,2024,6,41606.9484368742,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2024-07-31,2024,7,45448.001047275124,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2024-08-31,2024,8,44878.77789069083,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2024-09-30,2024,9,42843.319283032724,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2024-10-31,2024,10,44581.45899187568,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2024-11-30,2024,11,47271.66828282476,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2024-12-31,2024,12,49929.73096941409,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2025-01-31,2025,1,49936.122187214954,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2025-02-28,2025,2,49111.9142265322,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2025-03-31,2025,3,46298.375526837895,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2025-04-30,2025,4,46809.95352790535,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2025-05-31,2025,5,41538.57801848272,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2025-06-30,2025,6,44348.94610602802,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2025-07-31,2025,7,42730.48491043014,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2025-08-31,2025,8,42584.96597854033,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2025-09-30,2025,9,43693.98089751663,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2025-10-31,2025,10,43497.855622002426,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2025-11-30,2025,11,45359.47486949858,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00079,2025-12-31,2025,12,50271.31529985269,True,2023-08-31,"envelope,lighting",0.24534970189803362
B00080,2022-01-31,2022,1,196164.0531044017,False,,,0.0
B00080,2022-02-28,2022,2,196998.05699280094,False,,,0.0
B00080,2022-03-31,2022,3,210885.2181013673,False,,,0.0
B00080,2022-04-30,2022,4,211695.43690107422,False,,,0.0
B00080,2022-05-31,2022,5,194167.97861718788,False,,,0.0
B00080,2022-06-30,2022,6,188026.71205122911,False,,,0.0
B00080,2022-07-31,2022,7,196913.68500834733,False,,,0.0
B00080,2022-08-31,2022,8,200290.47222214626,False,,,0.0
B00080,2022-09-30,2022,9,200672.0533825913,False,,,0.0
B00080,2022-10-31,2022,10,184406.3949152234,False,,,0.0
B00080,2022-11-30,2022,11,202825.14395595423,False,,,0.0
B00080,2022-12-31,2022,12,185903.23207738934,False,,,0.0
B00080,2023-01-31,2023,1,215965.71123843754,False,,,0.0
B00080,2023-02-28,2023,2,203299.50100742324,False,,,0.0
B00080,2023-03-31,2023,3,201699.82303445245,False,,,0.0
B00080,2023-04-30,2023,4,218164.08377323908,False,,,0.0
B00080,2023-05-31,2023,5,210954.68819144843,False,,,0.0
B00080,2023-06-30,2023,6,199039.1548404977,False,,,0.0
B00080,2023-07-31,2023,7,195705.72792608495,False,,,0.0
B00080,2023-08-31,2023,8,196110.99788145052,False,,,0.0
B00080,2023-09-30,2023,9,192538.33833210118,False,,,0.0
B00080,2023-10-31,2023,10,202772.36051589638,False,,,0.0
B00080,2023-11-30,2023,11,227758.53688581902,False,,,0.0
B00080,2023-12-31,2023,12,203034.5117610596,False,,,0.0
B00080,2024-01-31,2024,1,206558.0676627698,False,,,0.0
B00080,2024-02-29,2024,2,213751.39065960693,False,,,0.0
B00080,2024-03-31,2024,3,217407.66979802077,False,,,0.0
B00080,2024-04-30,2024,4,211523.6828190964,False,,,0.0
B00080,2024-05-31,2024,5,188867.7972094431,False,,,0.0
B00080,2024-06-30,2024,6,193240.73030120967,False,,,0.0
B00080,2024-07-31,2024,7,190621.1825580578,False,,,0.0
B00080,2024-08-31,2024,8,182802.17806652118,False,,,0.0
B00080,2024-09-30,2024,9,198939.56481724395,False,,,0.0
B00080,2024-10-31,2024,10,198519.05977308072,False,,,0.0
B00080,2024-11-30,2024,11,217680.87120579107,False,,,0.0
B00080,2024-12-31,2024,12,216546.47890342056,False,,,0.0
B00080,2025-01-31,2025,1,205337.9315373857,False,,,0.0
B00080,2025-02-28,2025,2,212912.3305053024,False,,,0.0
B00080,2025-03-31,2025,3,204741.60047041046,False,,,0.0
B00080,2025-04-30,2025,4,196997.69654634385,False,,,0.0
B00080,2025-05-31,2025,5,193502.32115876157,False,,,0.0
B00080,2025-06-30,2025,6,204539.61312441467,False,,,0.0
B00080,2025-07-31,2025,7,189227.70958376845,False,,,0.0
B00080,2025-08-31,2025,8,178258.52276241075,False,,,0.0
B00080,2025-09-30,2025,9,190728.2868663917,False,,,0.0
B00080,2025-10-31,2025,10,211257.10804014734,False,,,0.0
B00080,2025-11-30,2025,11,230168.76612410657,False,,,0.0
B00080,2025-12-31,2025,12,201211.63882237833,False,,,0.0
B00081,2022-01-31,2022,1,418410.08774512284,False,,,0.0
B00081,2022-02-28,2022,2,411836.61954345996,False,,,0.0
B00081,2022-03-31,2022,3,381064.9821468008,False,,,0.0
B00081,2022-04-30,2022,4,370153.3396786866,False,,,0.0
B00081,2022-05-31,2022,5,423318.80531447026,False,,,0.0
B00081,2022-06-30,2022,6,377286.5891531093,False,,,0.0
B00081,2022-07-31,2022,7,370785.8917682915,False,,,0.0
B00081,2022-08-31,2022,8,360147.4589145157,False,,,0.0
B00081,2022-09-30,2022,9,347016.62429116626,False,,,0.0
B00081,2022-10-31,2022,10,387489.2740874619,False,,,0.0
B00081,2022-11-30,2022,11,389110.35803395405,False,,,0.0
B00081,2022-12-31,2022,12,405515.3973263276,False,,,0.0
B00081,2023-01-31,2023,1,401081.50064795377,False,,,0.0
B00081,2023-02-28,2023,2,364188.2034908391,False,,,0.0
B00081,2023-03-31,2023,3,383737.6491347649,False,,,0.0
B00081,2023-04-30,2023,4,384941.7902183669,False,,,0.0
B00081,2023-05-31,2023,5,365795.4727475612,False,,,0.0
B00081,2023-06-30,2023,6,370329.0492035587,False,,,0.0
B00081,2023-07-31,2023,7,368478.14277864614,False,,,0.0
B00081,2023-08-31,2023,8,363962.0912902841,False,,,0.0
B00081,2023-09-30,2023,9,364765.62298355286,False,,,0.0
B00081,2023-10-31,2023,10,413547.29324572143,False,,,0.0
B00081,2023-11-30,2023,11,397529.4959795071,False,,,0.0
B00081,2023-12-31,2023,12,405470.4217176194,False,,,0.0
B00081,2024-01-31,2024,1,411769.80409638723,False,,,0.0
B00081,2024-02-29,2024,2,403495.59319535876,False,,,0.0
B00081,2024-03-31,2024,3,355097.13453525415,False,,,0.0
B00081,2024-04-30,2024,4,374659.2933107284,False,,,0.0
B00081,2024-05-31,2024,5,377891.4927746478,False,,,0.0
B00081,2024-06-30,2024,6,375164.3674112498,False,,,0.0
B00081,2024-07-31,2024,7,364543.3780143403,False,,,0.0
B00081,2024-08-31,2024,8,346153.33796188544,False,,,0.0
B00081,2024-09-30,2024,9,367279.8425914054,False,,,0.0
B00081,2024-10-31,2024,10,390174.98134381464,False,,,0.0
B00081,2024-11-30,2024,11,393743.22812267195,False,,,0.0
B00081,2024-12-31,2024,12,451521.9377781479,False,,,0.0
B00081,2025-01-31,2025,1,412463.31264264684,False,,,0.0
B00081,2025-02-28,2025,2,408732.0342197408,False,,,0.0
B00081,2025-03-31,2025,3,388966.543248519,False,,,0.0
B00081,2025-04-30,2025,4,341652.23440735694,False,,,0.0
B00081,2025-05-31,2025,5,389660.4840731689,False,,,0.0
B00081,2025-06-30,2025,6,353611.42062815506,False,,,0.0
B00081,2025-07-31,2025,7,386518.5110012363,False,,,0.0
B00081,2025-08-31,2025,8,358581.09845299204,False,,,0.0
B00081,2025-09-30,2025,9,367280.6348142283,False,,,0.0
B00081,2025-10-31,2025,10,402574.8646856478,False,,,0.0
B00081,2025-11-30,2025,11,384643.64774783223,False,,,0.0
B00081,2025-12-31,2025,12,366695.5076573996,False,,,0.0
B00082,2022-01-31,2022,1,296718.69844848284,True,2023-04-30,hvac,0.0
B00082,2022-02-28,2022,2,281270.55881652114,True,2023-04-30,hvac,0.0
B00082,2022-03-31,2022,3,281770.1134347724,True,2023-04-30,hvac,0.0
B00082,2022-04-30,2022,4,247909.00875952397,True,2023-04-30,hvac,0.0
B00082,2022-05-31,2022,5,277940.84324109537,True,2023-04-30,hvac,0.0
B00082,2022-06-30,2022,6,252650.84525898265,True,2023-04-30,hvac,0.0
B00082,2022-07-31,2022,7,245534.5842404784,True,2023-04-30,hvac,0.0
B00082,2022-08-31,2022,8,274294.8198432115,True,2023-04-30,hvac,0.0
B00082,2022-09-30,2022,9,271608.9216995416,True,2023-04-30,hvac,0.0
B00082,2022-10-31,2022,10,250378.63291760304,True,2023-04-30,hvac,0.0
B00082,2022-11-30,2022,11,270995.9227157785,True,2023-04-30,hvac,0.0
B00082,2022-12-31,2022,12,274385.9229325609,True,2023-04-30,hvac,0.0
B00082,2023-01-31,2023,1,290342.96809012705,True,2023-04-30,hvac,0.0
B00082,2023-02-28,2023,2,278391.7420784895,True,2023-04-30,hvac,0.0
B00082,2023-03-31,2023,3,260123.12237447206,True,2023-04-30,hvac,0.0
B00082,2023-04-30,2023,4,286348.0973273486,True,2023-04-30,hvac,0.0
B00082,2023-05-31,2023,5,227583.42933677658,True,2023-04-30,hvac,0.12487782479021874
B00082,2023-06-30,2023,6,226562.0122241982,True,2023-04-30,hvac,0.12487782479021874
B00082,2023-07-31,2023,7,259286.98576298024,True,2023-04-30,hvac,0.12487782479021874
B00082,2023-08-31,2023,8,232458.63170154975,True,2023-04-30,hvac,0.12487782479021874
B00082,2023-09-30,2023,9,229047.82793990723,True,2023-04-30,hvac,0.12487782479021874
B00082,2023-10-31,2023,10,243621.63035229992,True,2023-04-30,hvac,0.12487782479021874
B00082,2023-11-30,2023,11,260817.0341217835,True,2023-04-30,hvac,0.12487782479021874
B00082,2023-12-31,2023,12,223394.02524406472,True,2023-04-30,hvac,0.12487782479021874
B00082,2024-01-31,2024,1,239770.92627456746,True,2023-04-30,hvac,0.12487782479021874
B00082,2024-02-29,2024,2,259636.17538403143,True,2023-04-30,hvac,0.12487782479021874
B00082,2024-03-31,2024,3,231640.15671315158,True,2023-04-30,hvac,0.12487782479021874
B00082,2024-04-30,2024,4,239385.6218736504,True,2023-04-30,hvac,0.12487782479021874
B00082,2024-05-31,2024,5,229367.4701640303,True,2023-04-30,hvac,0.12487782479021874
B00082,2024-06-30,2024,6,222771.89885560912,True,2023-04-30,hvac,0.12487782479021874
B00082,2024-07-31,2024,7,213454.46266712173,True,2023-04-30,hvac,0.12487782479021874
B00082,2024-08-31,2024,8,206632.22741214995,True,2023-04-30,hvac,0.12487782479021874
B00082,2024-09-30,2024,9,229492.81847511337,True,2023-04-30,hvac,0.12487782479021874
B00082,2024-10-31,2024,10,218519.29317244026,True,2023-04-30,hvac,0.12487782479021874
B00082,2024-11-30,2024,11,258100.87728703846,True,2023-04-30,hvac,0.12487782479021874
B00082,2024-12-31,2024,12,231808.6384152316,True,2023-04-30,hvac,0.12487782479021874
B00082,2025-01-31,2025,1,242707.930691711,True,2023-04-30,hvac,0.12487782479021874
B00082,2025-02-28,2025,2,240480.18030246164,True,2023-04-30,hvac,0.12487782479021874
B00082,2025-03-31,2025,3,244987.1047440887,True,2023-04-30,hvac,0.12487782479021874
B00082,2025-04-30,2025,4,228927.88686529256,True,2023-04-30,hvac,0.12487782479021874
B00082,2025-05-31,2025,5,233372.71496534097,True,2023-04-30,hvac,0.12487782479021874
B00082,2025-06-30,2025,6,231152.45838743768,True,2023-04-30,hvac,0.12487782479021874
B00082,2025-07-31,2025,7,211986.6462835529,True,2023-04-30,hvac,0.12487782479021874
B00082,2025-08-31,2025,8,223114.23929009796,True,2023-04-30,hvac,0.12487782479021874
B00082,2025-09-30,2025,9,218674.24321454455,True,2023-04-30,hvac,0.12487782479021874
B00082,2025-10-31,2025,10,237365.68414150272,True,2023-04-30,hvac,0.12487782479021874
B00082,2025-11-30,2025,11,240558.07120059952,True,2023-04-30,hvac,0.12487782479021874
B00082,2025-12-31,2025,12,262834.04232729576,True,2023-04-30,hvac,0.12487782479021874
B00083,2022-01-31,2022,1,129051.21246556712,False,,,0.0
B00083,2022-02-28,2022,2,120748.3665789268,False,,,0.0
B00083,2022-03-31,2022,3,116862.77923751164,False,,,0.0
B00083,2022-04-30,2022,4,116058.03152287577,False,,,0.0
B00083,2022-05-31,2022,5,110569.38181728424,False,,,0.0
B00083,2022-06-30,2022,6,96464.63490939021,False,,,0.0
B00083,2022-07-31,2022,7,116485.57817415595,False,,,0.0
B00083,2022-08-31,2022,8,103832.82195446099,False,,,0.0
B00083,2022-09-30,2022,9,97373.70157917684,False,,,0.0
B00083,2022-10-31,2022,10,108472.28047355672,False,,,0.0
B00083,2022-11-30,2022,11,117493.88098588302,False,,,0.0
B00083,2022-12-31,2022,12,105769.87644085527,False,,,0.0
B00083,2023-01-31,2023,1,131366.29754791904,False,,,0.0
B00083,2023-02-28,2023,2,114722.54033840465,False,,,0.0
B00083,2023-03-31,2023,3,108253.27241421018,False,,,0.0
B00083,2023-04-30,2023,4,112879.13048426312,False,,,0.0
B00083,2023-05-31,2023,5,108857.8077238793,False,,,0.0
