sample_id,frequency_hz,pipe_diameter_m,temperature_k,pressure_pa,gas_volume_fraction,superficial_velocity_gas_ms,superficial_velocity_liquid_ms,regime,interface_rms_m,leak_diameter_m,leaks_count,path_length_m,liquid_name,actual_velocity_gas_ms,actual_velocity_liquid_ms,alpha_interface_dbpm,alpha_leak_dbpm,alpha_shear_dbpm,alpha_vt_dbpm,attenuation_measured_dbpm,attenuation_over_path_db,attenuation_total_dbpm,bond_number,delta_u_ms,density_gas_kgm3,density_liquid_kgm3,density_mixture_kgm3,dominant_mechanism,froude_number,mach_mixture,prandtl_gas,prandtl_liquid,reflection_coeff_interface,reynolds_gas,reynolds_liquid,speed_sound_gas_mps,speed_sound_liquid_mps,speed_sound_mixture_mps,uncertainty_dbpm,viscosity_gas_PaS,viscosity_liquid_PaS,wavenumber_1pm,weber_liquid
2263,16088.194950226556,0.20987998835320146,297.2356845344536,437853.8113061816,0.325090509813306,0.907217053163843,0.06458763938643831,stratified_smooth,0.0006197762692770804,5.2443564799187385e-05,0,22.17706981193862,light_oil,2.790659910942471,0.09569822372563176,0.05657988928831271,0.0,0.6820293907704417,0.03685051089136371,0.41548391912178156,9.214215880101609,0.7754597909501181,11445.550308222597,2.694961687216839,5.131667775794977,800.0,541.5958486427809,shear,0.6773811987766697,0.01647762130589053,0.7091552489714997,263.0011717999896,0.9965950205467344,163990.91474593672,814.6028934545742,345.62036048752634,1300.0,58.977244015364896,0.44999999999999996,1.8328068064869775e-05,0.01972508788499922,1713.9680196648283,51.25633121132233
2264,893.3132488501521,0.09258779028821268,302.9040314771642,774565.6296031894,0.290089716187094,0.2740046155469712,1.113896872346173,intermittent,0.0011826021896141927,0.0017550222283062892,2,0.47177568973056083,water,0.9445512896784363,1.5690671029069585,0.04476879754539273,0.015933260709924613,0.0010250083143882546,0.0032930796989819313,0.025917893611136084,0.012227432134757021,0.06502014626868753,1151.6846789878643,0.6245158132285222,8.908067793752247,995.2737905568508,709.1392379838258,interface,1.4565367402382623,0.019127618185533338,0.7195318702362019,5.586129964632647,0.9957945744206038,41892.60588138455,180409.55962616077,348.90032338030375,1482.0,72.56007906634431,0.44999999999999996,1.8596251119424703e-05,0.0008014533665183138,77.3545557296334,3150.988546472042
2265,399.81827211182264,0.012076839407292135,326.7681619063196,440039.0055781671,0.2040498846327663,0.4977714930790238,1.4536726731929894,intermittent,0.00016433578475995062,0.0008155758203008096,0,0.3523051156970153,water,2.4394598113832586,1.8263364061732652,0.02110860878411296,0.0,0.0005620870331659915,0.023193357171897914,0.08290694030313733,0.029208539195582337,0.04486405298917687,19.53598388849166,0.6131234052099934,4.691176625448324,988.1145514281042,787.4471252544565,vt,5.6704711677490245,0.03153303090972965,0.7622074216920806,3.5706611790358895,0.9976808912512134,7015.8485151083305,42542.74405210496,362.3837482955134,1482.0,61.88571507313897,0.44999999999999996,1.9699197777330113e-05,0.0005122899826450343,40.59308824186643,552.8275052004452
2266,170.4781071100317,0.14286908390781827,337.66571502832,2025920.0528494262,0.8390747795708129,1.417512378547,3.5456870476100346,intermittent,0.002383412524532017,7.966921934774537e-05,1,3.654486808318253,water,1.6893755038997338,22.03313463330171,0.004941296885017973,2.186928237189429e-12,0.019545496361905067,0.0002684773388998842,1e-05,3.6544868083182534e-05,0.024755270588009852,2679.8881121511863,20.343759129401978,20.900933419445213,984.845285491504,176.0238907581112,shear,4.193071404458697,0.035820141774243475,0.7811794897055656,3.0171834141023477,0.9895048945063063,249864.14199790446,7161658.777611707,368.3768488307039,1482.0,138.55889955538453,0.44999999999999996,2.0189529555014615e-05,0.0004328814080491173,7.730615220146017,948694.4289138853
2267,3666.6774632080314,0.20577866105764092,299.5699790141067,1497188.684275867,0.07421462559860638,0.016201894867994636,0.18015313899868005,stratified_smooth,0.00030217993699875644,0.0007757940891912693,1,7.899149123725647,light_oil,0.21831134681758577,0.19459492878159348,0.00029978999214323656,0.000772098098122571,1.071535689801208e-07,0.0016931915351390697,1e-05,7.899149123725648e-05,0.0027651867789738574,10832.636511087147,0.02371641803599228,17.410393719075397,800.0,741.9204053725003,vt,0.13822338782991625,0.0010160676437150076,0.7134400310045542,260.9518269841457,0.9884498431079622,42418.21580133943,1636.8174149155855,346.97484440541797,1300.0,193.24996232411223,0.44999999999999996,1.84388079583682e-05,0.019571387023810928,119.21561942845806,207.79357057014266
2268,2586.709238037885,0.09147214108921634,316.8727052770965,404012.8161182004,0.7891762131059158,0.4895479340175182,0.0021683044556409198,stratified_smooth,0.00035570288864026646,0.00016569644603649288,2,11.26893423539693,light_oil,0.6203277872388377,0.010284913707248104,0.01094299206355791,0.00014412614776024705,0.0032547644106037596,0.022881049485054653,1e-05,0.00011268934235396932,0.037222932106976574,2175.9512901785247,0.6100428735315896,4.441612388040022,800.0,172.1642443597451,vt,0.5191702409176299,0.007621416621922129,0.7447048685582228,246.702641254547,0.9969565428508194,13094.56801289395,40.67657907774044,356.8545684785412,1300.0,64.51769570748749,0.44999999999999996,1.924684550945705e-05,0.018502698094091025,251.91187162158914,0.2580232739090018
2269,205.69784856344594,0.10288644991609562,306.2168430431617,546189.4162408756,0.7324120298417734,4.73497355183421,1.980222327326995,intermittent,0.0016779065557212477,0.007533912917907872,2,3.0310697451008086,water,6.464904123512458,7.400266634393454,0.018731207271430055,0.0254981439621022,0.0008033912296291931,0.003283916177096084,0.043924299894998305,0.133137616486464,0.04831665864025753,1424.5924665152263,0.9353625108809958,6.213618009005507,994.2799470870515,270.60828138869016,leak,6.685274687821443,0.1081182684130296,0.7255525696826525,5.209471783012941,0.9970458055661281,220404.55710493276,1012869.0917762418,350.80306774941045,1482.0,62.10972463513799,0.44999999999999996,1.8751855677682868e-05,0.0007474134552385856,20.808942680146913,77808.86887392108
2270,58.43600780771995,0.01198987880296236,315.32148636513097,377407.16354440537,0.967948371156019,5.408102208995537,0.006610376780766965,stratified_wavy,0.00032037872870402595,7.580893163492363e-05,1,0.4786863597962386,water,5.5871804428335885,0.20624152404062057,0.0011398592859347813,4.680230203095929e-13,0.00015226376236641222,0.005583641803259703,0.25496121847199726,0.12204645755957387,0.006875764852028919,19.333107376925504,5.3809389187929675,4.169528238244774,991.5485540904607,35.81663430319157,vt,15.790928778585487,0.04386080004768238,0.7419367339220975,4.358866117392112,0.9979819035970283,14566.397895218666,3920.7047264847556,355.9800237740911,1482.0,123.45220743556453,0.44999999999999996,1.9175303262400132e-05,0.0006253753396545355,2.974140951342144,7.0234177501074635
2271,1720.0019074392524,0.4798890643805229,347.3630065915759,2975104.222217988,0.4060945201026256,0.84058218236478,0.021739410196750675,stratified_smooth,0.0005545320755274182,0.000644578081313013,2,2.3429734098104738,water,2.069917570304454,0.036604158292169994,0.0004473400874273406,7.219166120292705e-05,0.004156290633603011,0.00018475928217147105,0.04193300842559702,0.09824792373453237,0.004860581664404749,29864.292716515716,2.033313412012284,29.83657474706995,981.9360980225273,595.2936990280418,shear,0.3975012479745971,0.006578786993400892,0.7978049946422189,2.6361848823294483,0.9847954379357413,1437377.1969444854,45604.890470228835,373.6290432027875,1482.0,131.07607731129096,0.44999999999999996,2.0619214573258142e-05,0.000378218777952575,82.44899401038334,8.769047698816403
2272,2747.290228658688,0.07081488173219654,321.5671242260552,1968044.2410591685,0.796243779074519,0.017859973161597067,0.03644553396188304,stratified_smooth,0.00031609054328266255,0.00012377765882931266,1,3.7711746663093804,water,0.022430282824131908,0.17886832508153033,0.007546527158243513,2.552691577867095e-06,2.9911403557486306e-05,0.002555159620440824,0.03965240565591903,0.14953614766782464,0.010134150873819692,661.4113530064305,0.15643804225739844,21.320312231734334,989.6748627321834,218.62857595769867,interface,0.06516603071337043,0.0004317271299083937,0.7530414181287702,3.8972167566149674,0.9896030984389458,1740.0375224704057,22419.64496635462,359.4882220108416,1482.0,125.78664476101595,0.44999999999999996,1.9462303053029846e-05,0.0005591415719677142,137.23025709177756,31.1423554886592
2273,19437.1671704245,0.1981554806886611,339.3809060433133,302023.3822123433,0.7636919593388216,0.9431351172116528,0.007007376516691179,stratified_smooth,0.0009398223301957578,0.00180869312085608,0,1.994702884735471,water,1.2349679811061347,0.02965356784764869,0.17171165368907698,0.0,0.22249207654558328,0.03719921110654934,0.4365177816923358,0.8707232783800308,0.4314029413412096,5247.729344536827,1.205314413258486,3.10015570834163,984.330728187006,234.97282972762122,shear,0.681593373488572,0.01900284987456688,0.7841374359644246,2.9431828202774164,0.9984315304869963,37434.99145659327,13697.446854055379,369.3112586664181,1482.0,50.0,0.44999999999999996,2.0265977470253518e-05,0.0004222643931531444,2442.5464635680923,2.3821469209625237
2274,83.439413700185,0.1393049730795196,327.76608423156256,1250416.3277771585,0.9372701913560934,1.7262229912110985,0.02382022384926368,stratified_smooth,0.0002345014568121151,0.00040513477824334214,3,78.19706832120463,water,1.8417559921686033,0.37972734755946835,9.453025925231641e-06,1.5111981452593017e-10,1.439538822250219e-05,0.0001940436797647349,1e-05,0.0007819706832120463,0.00021789224503228325,2575.8142285223544,1.462028644609135,13.28987721760913,987.8151747305312,74.42166264924093,vt,1.497287245254374,0.011047175421567747,0.7639577776610394,3.513154084537331,0.9934320572118974,172693.08858192555,103669.20542048199,362.9366711291123,1482.0,158.41544542179514,0.44999999999999996,1.9744435605553703e-05,0.0005040393234630317,3.3094329710387695,275.583726906528
2275,115.19178152080164,0.2829089853267124,340.7624492538755,414713.9130025843,0.6673866639996262,4.402010549527464,0.03693387856467126,stratified_smooth,0.0003604817745877887,0.002414763656245942,2,6.9843213506445805,water,6.595892287008494,0.11104148441188705,8.78950915856151e-05,2.0626835514444643e-05,0.043383653602581264,0.001490519183752922,0.12243536484464142,0.8551279327583879,0.044982694713434246,10679.83185072548,6.484850802596608,4.239622806380012,983.9162652238374,330.09313904249586,shear,2.6649925526499345,0.08647239201471155,0.7865145243891812,2.8857892349865084,0.9978503955584745,389193.341320078,74654.8984422563,370.0621866944617,1482.0,51.333660659426855,0.44999999999999996,2.0327413155187583e-05,0.00041403001936678744,14.099351183255802,47.66975307375896
2276,487.07720745165506,0.04760575781347427,282.1616927257928,556897.5298264439,0.90116354164068,0.38767286049497507,0.001847019465002888,stratified_smooth,0.0001750397460832753,3.898544481626236e-05,1,17.993917154689406,water,0.4301914609074936,0.01868763304213156,0.000700976656560139,1.3623758470281283e-10,5.363170427392733e-05,0.005499547545332741,0.088372802481263,1.5901728865755769,0.006254156042404392,306.5567039546958,0.41150382786536205,6.875552218208604,1000.0,105.03245534701628,vt,0.5700849139106474,0.004291903847568964,0.6810849072791385,9.312271891628237,0.9968803254471151,7999.304511719451,665.8722418284161,336.7424530211076,1482.0,90.75689805600169,0.44999999999999996,1.760259203703539e-05,0.001336050486603764,33.72081262003776,0.23090619325684583
2277,488.50369144326197,0.017952546787368934,338.41381196596865,1526632.916449543,0.1685944746570597,0.38669321024243786,0.020631733147178945,stratified_smooth,5.261545835729418e-05,0.0011260213816850157,1,0.5709607383403174,water,2.293629201247643,0.02481548716995682,0.00050981435120828,7.314095174160294e-05,0.0010103739696301335,0.0028568462688980767,1e-05,5.709607383403174e-06,0.004450175541478093,42.53259238377927,2.2688137140776865,15.715090541658604,984.6208564102094,821.268697821405,vt,0.9707728783331557,0.00328647051295141,0.7824705527068424,2.9845237182822073,0.9920880947398858,31997.997069761474,1024.41433507742,368.7846917233114,1482.0,123.9399354974949,0.44999999999999996,2.0222896988447217e-05,0.0004281956554206897,24.764892802782946,0.15118482889926807
2278,323.3169663509744,0.018564579841377535,345.2573726734522,230077.66658418596,0.29290769109873693,0.24261401375128666,0.0020885688652146914,stratified_smooth,8.562747158029848e-05,0.0010738054814072604,0,6.671360142523455,light_oil,0.8282951288892696,0.002953742869103014,0.003099567674356563,0.0,0.0019915297220487334,0.08007802571254727,0.1698245885705102,1.132960991409746,0.08516912310895257,89.86644802961331,0.8253413860201666,2.321463438142962,800.0,566.353821616647,vt,0.5735029456375459,0.004894051652330027,0.7942150937175184,226.42046056253355,0.9983384329330176,1739.0760590834304,2.583276331741487,372.49489558764986,1300.0,50.0,0.44999999999999996,2.0526433833653554e-05,0.016981534542190015,40.629208250766375,0.004319159371110206
2279,56.46277870364308,0.04491936873116615,322.8422179109558,2052723.6818665084,0.37356236983414615,0.12757617505474272,0.534940201146552,intermittent,0.0005108328157561659,3.4720336591353076e-05,2,3.5302538782561226,water,0.34151238282213453,0.853940081800199,0.0016507408889691946,1.489750710163775e-14,1.4012210417857697e-05,0.0005740640032706759,1e-05,3.530253878256123e-05,0.0022388171026726253,265.79446663298535,0.5124276989780645,22.14983603999705,989.2923346267133,628.0042908873422,interface,0.9982043491859993,0.0059925450676854815,0.7552953465036318,3.8127375518148963,0.9891753281785624,17406.779951738394,69371.57477635542,360.200247008128,1482.0,110.5567615626094,0.44999999999999996,1.9520555675044162e-05,0.0005470211695573739,3.2089046073618492,450.070542969093
2280,643.071014105767,0.10193285007836254,293.19734865659814,233592.02763972714,0.9223352832683862,0.5828065864251081,0.0420691018873612,stratified_smooth,0.00040063360353230715,0.0001736423790761961,0,55.756275650847705,water,0.6318814827942778,0.5416758556235972,0.001164312231820725,0.0,6.944026138485275e-06,0.008708118679873384,0.019715191969657354,1.0992456779695945,0.009879374937832594,1408.700530782742,0.09020562717068059,2.7754175045570975,998.1857954030206,80.08368253574992,vt,0.6249945159969768,0.00939117121673183,0.7017038342016191,6.97415362929569,0.9987127941908421,9857.09409343202,55081.56852994222,343.2644786675896,1482.0,66.53863228466713,0.44999999999999996,1.8135486768630315e-05,0.0010005959295976599,60.72463783169036,414.6407795837704
2281,6375.531760208767,0.024291379772417063,358.5013681500683,2258561.041078046,0.2750984469604553,0.14158681521949926,0.296707953870795,intermittent,0.0002628923031378295,2.1615771153451424e-05,1,0.8289406109939335,light_oil,0.5146768976120465,0.40930792964463286,0.11273942758945127,1.3222005228578334e-07,2.8300789939494422e-05,0.03198593086240838,0.2908378741605264,0.2410873251068035,0.1447537914618514,150.0766329055926,0.10536896796741363,21.94680780593418,800.0,585.9587751747878,interface,0.898007280782994,0.0031390488189897777,0.8166140020363661,218.0558856350307,0.9841073092742869,13000.678818326156,486.3660504353937,379.5720748866956,1300.0,139.62661760429333,0.44999999999999996,2.1105332060582026e-05,0.016354191422627302,286.89835912754205,108.52286059824574
2282,3333.763447646526,0.010753973076036018,302.93533635685066,674941.8503439404,0.858046943217063,0.010024107419555948,0.050396360150666286,stratified_smooth,3.263818914181543e-05,0.0004470426286212984,2,11.533646976937039,water,0.01168246970494727,0.3550213098103852,0.004697393335534912,0.0560453681610522,0.0004068020506515899,0.064994240077981,0.07619859485006106,0.8788476931392569,0.1261438036252197,15.554800285953192,0.3433388401054379,7.761519766361258,995.2643990929448,147.94057206872156,vt,0.1860541114570307,0.0007003281522525398,0.7195889138386234,5.582372050685319,0.996334634827171,52.43129023703514,4744.340346862672,348.91835219359666,1482.0,86.27450913673178,0.44999999999999996,1.8597725407360047e-05,0.0008009142110021978,242.79075849238157,18.736296989195232
2283,12377.013150318802,0.05236813002883552,295.4224885213817,442978.3984001104,0.37864914784372783,0.21923124212174655,0.041684544786579895,stratified_smooth,0.0002292007752577978,0.00034061822180688086,0,14.720223997847095,water,0.5789825313755239,0.06708696808240004,0.11808145037507416,0.0,0.030824847669395476,0.05736043369809189,0.1694938156372614,2.4949869324302862,0.20626673174256152,370.64911383002493,0.5118955632931239,5.223593126863186,997.5182534435855,621.7867259047773,interface,0.36408810147386356,0.005084931693364466,0.7058157002521636,6.61201624678849,0.9975679501680522,8682.30797565816,3694.238659289882,344.5645718787106,1482.0,51.31156181484327,0.44999999999999996,1.8241757660592696e-05,0.0009486393467415336,1515.5856579355836,3.265365133392206
2284,964.5299013926458,0.14841192104360812,303.6495091108982,1322695.3904525824,0.6060146983103314,12.69875521639462,2.100276918189152,intermittent,0.002619451306978459,0.0012772275748693647,1,5.98019503244416,water,20.954533366601236,5.3308509459154445,0.08847204651855262,0.0009065654534585621,0.46199101590702896,0.0015817339280821132,0.40365586555246946,2.4139408019938258,0.5529513618071222,2939.6570489001906,15.623682420685792,15.174612229996985,995.0501472667306,401.23117051976993,shear,12.267006124615737,0.1696281290472407,0.7208894951951584,5.497708834433581,0.9928364018689909,2532913.2647085716,998070.7709957646,349.32939913625745,1482.0,87.24397432021611,0.44999999999999996,1.8631338842021988e-05,0.00078876740809664,69.46405355769487,58287.35359139046
2285,14308.108809390656,0.029994459003549415,356.7894436747672,122996.96918519543,0.7792625381696267,0.12444737736763932,4.180056697099332,intermittent,0.0005045873727985835,2.8284851948597073e-05,0,0.37829070957782457,water,0.15969890925328958,18.9367797492911,1.5185969221380438,0.0,37.8863172598348,0.34622515330571274,39.71419038104025,15.02350925955253,39.75113933527855,119.83064905171516,18.77708084003781,1.2009163533748268,979.1081668975698,217.06168074401944,shear,7.9367421088929895,0.08609008148933942,0.8137426324756938,2.3389160298412386,0.9993734111855574,273.5226560987298,1657280.353669713,378.66471947007136,1482.0,50.0,0.44999999999999996,2.1031121714083537e-05,0.0003355690143244245,1798.0099808938037,146268.72166280428
2286,346.2098684916984,0.1185166691964436,295.5334333131797,216742.53626900268,0.28351714344932366,0.017324964323447132,0.7688086816679661,intermittent,0.0014016074259330011,0.00948299516218761,0,0.46082453813734825,water,0.06110729006601968,1.0730315102990728,0.02142091180556843,0.0,0.003144160554078809,0.005104027669176555,1e-05,4.608245381373483e-06,0.029669100028823794,1903.4419062741335,1.0119242202330532,2.5548645317908427,997.4849700060461,715.405228570251,interface,0.729199441970117,0.015722672919828266,0.7060203235359513,6.594723989649985,0.9988094795268493,1014.0229143311175,134070.8701294634,344.62926576253017,1482.0,50.0,0.44999999999999996,1.824704613512399e-05,0.0009461583916284053,43.50601517815232,1890.5068382626407
2287,9838.032851467171,0.11002527249086044,336.2767639845043,2130938.0805992675,0.27636538269388483,0.7723561153332583,0.39246094277567195,intermittent,0.0012697270822479133,7.510241268764705e-05,0,9.606690209921702,water,2.7946919683090554,0.5423468327658119,0.22870564816633598,0.0,0.02977535984325792,0.002242143560955578,0.1698665699974437,1.6318555149874219,0.2607231515705495,1588.121046894512,2.2523451355432433,22.07518318999516,985.2619708046487,719.0704856398315,interface,1.1213757439924958,0.00952397605138247,0.778778627099269,3.079449076420828,0.9889458683948061,337241.7423741476,133070.26834027423,367.6184291384334,1482.0,122.30365257374301,0.44999999999999996,2.0127479428012917e-05,0.00044181478858261523,505.41567780747795,442.85942632783815
2288,2349.2113512023334,0.4538001079839606,316.06983184175914,1574620.2598227346,0.8596755003444947,0.08725495320071805,0.635697851465245,intermittent,0.005252580603664233,0.0006373066101227712,0,1.5217053086481802,light_oil,0.10149754548751556,4.53019859700818,0.02850229883939989,0.0,0.01059938450176433,0.0006618578389050821,0.5042450024616925,0.7673122971052722,0.0397635411800693,52685.78540175903,4.428701051520664,17.354940733381614,800.0,127.17921708282313,interface,0.3427025308184481,0.005092032257098866,0.7432729867032022,247.32930972188115,0.9881754432801088,41612.0923044249,88661.47953960714,356.40219318119296,1300.0,141.97726333294247,0.44999999999999996,1.9209838622547967e-05,0.018549698229141084,103.96404254334695,248352.0845685527
2289,112.04308221627066,0.06229165290317639,324.2582522935778,3111370.1171141136,0.9234798809560265,11.814831755869793,0.030226803293784372,stratified_wavy,0.0018347875147243613,0.0009401771823752747,0,1.9262667694182158,water,12.793816085780414,0.39501772437669713,0.003448104265914587,0.0,0.000713217225091638,0.0001816953236423843,1e-05,1.926266769418216e-05,0.004343016814648609,504.95394703385716,12.398798361403717,33.426506066433454,988.8675243119267,106.53696652207384,interface,15.155209589269896,0.05629856463683602,0.75779323345277,3.722387785901291,0.9836669314991486,1360175.1997265755,45561.258918102845,360.98932884733006,1482.0,210.3971679486369,0.44999999999999996,1.9585113389435407e-05,0.000534058505868191,3.345992984678609,133.49611850312678
2290,199.71751975698788,0.011870883928548624,353.179733657709,2408947.728308391,0.03358462498632971,0.7172607133845035,0.003482744705939184,stratified_smooth,4.17322016009909e-05,0.0002606050744637234,1,22.785930699262476,water,21.356817700851426,0.0036037761773915484,2.6798039108169146e-05,2.0367400893070673e-10,0.0004999225652642471,0.00031808642816225807,0.007490574632979146,0.17067971448471628,0.0008448072362086833,18.35724868367546,21.353213924674034,23.760848593387298,980.1910799026873,948.0697292585759,shear,2.1124130514382666,0.002263955558877095,0.8076650990819307,2.44551014996712,0.9877506895215454,288585.7366846472,119.5129380429593,376.74433662371155,1482.0,318.35583311888246,0.44999999999999996,2.0874048286411728e-05,0.0003508622883740488,3.9416968535797374,0.0020988283809312263
2291,235.12224011938844,0.11006810611283145,326.47147881189744,1975308.205262985,0.20774627936218842,0.054698935101082466,0.0028680923314886465,stratified_smooth,0.0001605043102870586,7.373432868438241e-05,0,0.4334549882796301,water,0.2632968218204255,0.0036201689645328026,6.78131422453368e-05,0.0,6.5247500209694234e-06,0.0003075586635130996,1e-05,4.334549882796301e-06,0.00038189655577940585,1595.857952547709,0.2596766528558927,21.077542157531116,988.2035563564308,787.2867252322263,vt,0.055409307167124486,0.0004437905170065312,0.7616865258821637,3.588059169067896,0.9896278528168289,31029.547120012165,764.9092786928118,362.2192011347547,1482.0,129.7166686230114,0.44999999999999996,1.9685735261368044e-05,0.0005147861074702863,11.388795443111002,0.019798536641565084
2292,175.46414980376312,0.021293992866031435,329.04184529248937,227839.77163955086,0.2522508059975814,0.11916962571375313,0.20046114652499444,intermittent,0.00022519349076496355,1.9348348006039047e-05,2,17.124094394728335,water,0.4724251533804643,0.26808607502737886,0.008060968912868898,6.756095959075056e-12,6.033425233433948e-05,0.018894184678059096,1e-05,0.00017124094394728337,0.027015487850018432,60.83416564801647,0.20433907835308546,2.412174654673023,987.4324464122533,738.960288937447,vt,0.6994548632938924,0.006392615444774952,0.7661915966573213,3.4418420360162836,0.9988018882847097,1225.4232477499545,11415.123068060635,363.6423127695125,1482.0,50.0,0.44999999999999996,1.9802168502077886e-05,0.0004938080396006145,22.04947535967525,20.98845711615939
2293,1269.2395208722446,0.23753930610216853,300.25594823969544,1008399.3585913829,0.04855006680758306,0.034271331895957255,0.29529413037729435,intermittent,0.0025497593701796317,0.0001233081771459249,0,2.5530028355576273,water,0.7058966990052503,0.31036223775484295,0.0041908239977138185,0.0,9.499827514914179e-06,0.00020788274117427723,1e-05,2.5530028355576274e-05,0.004408206566403009,7565.138817509763,0.39553446125040737,11.699607340216144,996.0682155280914,948.2770538372824,interface,0.215930312253929,0.0018938817946001735,0.7146960928717841,5.918974946926492,0.9945088334057325,106206.51188217638,86472.83875846378,347.37187679158296,1482.0,174.01585632899955,0.44999999999999996,1.8471270789926825e-05,0.0008492073094586071,45.82839332617267,316.54088928235814
2294,9906.583133441587,0.07022710846347148,293.0441896115075,190306.5319829909,0.04658392027529462,0.8676080965698523,0.0018339418997642143,stratified_smooth,0.0002292880612841117,0.003147381020796886,1,74.53216174924081,light_oil,18.624626082188723,0.0019235483214146722,0.005906639769621703,816.8297231112064,1.2905482615961854,0.041576281295853626,818.0223862699854,60968.976807974504,818.167754293868,1286.0833320588865,18.622702533867308,2.262303803145042,800.0,762.8382507597685,leak,1.0476781912886988,0.010061391718492498,0.7014202552149209,266.76295283987287,0.9985081027883024,163226.10028397405,5.401459142244157,343.1748105180509,1300.0,86.41369532125576,0.44999999999999996,1.8128157689451235e-05,0.020007221462990464,720.3128781495644,0.006929146136401587
2295,293.10003245173044,0.010597638509657798,344.584440691927,192356.46744618873,0.712910862409305,0.010807682920644102,0.5865636897573594,intermittent,0.00012083196881909021,0.00022269064551629,0,23.494112355682955,light_oil,0.015159935821596535,2.0431413556079137,0.016976913714464272,0.0,0.010771593731381568,0.13709659455785633,0.1031251995003909,2.4228350237644034,0.16484510200370217,29.298854230977653,2.0279814197863173,1.944650119462527,800.0,231.05767226630638,vt,1.8530174875816845,0.011947427453560068,0.7930654791608385,226.8626324983245,0.9986093023629674,15.242756973584699,1018.0597611240844,372.131708574532,1300.0,50.0,0.44999999999999996,2.049672212542922e-05,0.017014697437374337,36.83203634869145,1179.708375500077
2296,8693.85146719978,0.3453668536606143,282.8055723678219,1207784.2895141894,0.20087848292184557,13.81387390218854,1.6464370263052552,intermittent,0.0060897124116483705,0.007612184615294582,0,46.233239313696714,water,68.76731495210969,2.060308715406837,0.45679849569259395,0.0,31.671062108614567,0.0013985499972991563,32.2918443440491,1492.9565674390658,32.129259154304464,16004.411106156827,66.70700623670285,14.877561662578053,1000.0,802.1100990945095,shear,8.400740298584369,0.15114968779806678,0.6822984362757861,9.145268258652045,0.9932541131767048,20037555.457274243,542312.0853143715,337.1264492588309,1482.0,102.28476918290752,0.44999999999999996,1.7633955609513356e-05,0.0013120901375397482,534.0490107948502,20361.640108231008
2297,1958.9905802039889,0.18591366805610587,284.7067571962615,1287167.526795198,0.7185070695285599,3.8001320059296435,0.11296345807737027,stratified_smooth,0.0004228254362673232,0.0010786599664932923,2,0.33649344278558113,water,5.288927788035623,0.40130122588933503,0.0023829006205408035,0.00990020543122072,0.06519423215349919,0.001755813166067419,0.17190886025534474,0.05784620423266631,0.07923315137132814,4633.577681341521,4.887626562146288,15.74953171070858,1000.0,292.80908034734847,shear,2.8980404673714792,0.042287934208759884,0.6858739385160162,8.677581784028188,0.9928362768375737,873628.7825902713,59926.07984099909,338.25773195914115,1482.0,92.53456186082559,0.44999999999999996,1.7726364216119703e-05,0.001244990212916526,133.0173351763801,415.8338085884019
2298,1003.3428038384445,0.20535835059925106,327.65029587641794,1301749.2094832577,0.14263452711918478,13.725696588665379,0.015119451720007282,stratified_wavy,0.006095921705759294,3.168648470725747e-05,0,9.109011925283388,water,96.22983204617944,0.017634780263782655,0.09511982146713083,0.0,3.382449837090766,0.0003827414172994197,3.473381701145615,31.63907533679651,3.4779523999751962,5594.691370688208,96.21219726591566,13.840350974640158,987.8499112370747,848.9225181994772,shear,9.682689467287375,0.1122857991313592,0.7637548212400713,3.5197476435643336,0.9931623834161944,13856063.556167452,7084.262358505174,362.87255901648155,1482.0,122.3735872807076,0.44999999999999996,1.9739190210975997e-05,0.0005049853147151124,51.51592678803451,0.8762155199687751
2299,5993.722455434593,0.22814066344323458,318.3578725037031,104361.72231974268,0.40692451967799403,0.0954188503368087,3.0089014363949285,intermittent,0.003599498265117039,2.139657972801992e-05,0,21.079843885396574,water,0.23448783674258605,5.073387007605284,0.7851810883652618,0.0,1.4787602406931586,0.018894514747976703,2.2566892745769,47.570657605929895,2.282835843806397,7014.673723230695,4.838899170862698,1.1419734035229627,990.6376382488891,587.9875901082311,shear,2.0754144451333008,0.06208640573463474,0.7473488652497965,4.123932771838214,0.9994437003545236,3162.862141540842,1937923.897954505,357.68987102130137,1482.0,50.0,0.44999999999999996,1.931517941997486e-05,0.0005916689773082086,753.1933773459797,80794.35403480321
2300,14959.082916259547,0.02551104977314468,357.1639298779626,1633339.0495379907,0.248177680870635,0.40596081450983,0.006022846919162011,stratified_smooth,9.086442168129314e-05,7.650813594406645e-05,0,0.8965983068767054,water,1.635766814669531,0.008010997766249698,0.03411932396569951,0.0,0.02918921861961982,0.01427326512297736,1e-05,8.965983068767055e-06,0.07758180770829669,85.36904510890818,1.6277558169032813,15.930855472711412,978.9958210366112,739.9845913552047,interface,0.8236742519685474,0.0036980174125683684,0.8143713473392168,2.3283245550515232,0.9917144798396615,31585.733635391945,598.9423723229343,378.86339059886933,1482.0,111.40663103120943,0.44999999999999996,2.104737080598373e-05,0.00033404943401026154,843.6723121264891,0.022261267734424404
