time_hours,strain_sensor_0_mu_strain,strain_sensor_1_mu_strain,strain_sensor_2_mu_strain,strain_sensor_3_mu_strain,strain_sensor_4_mu_strain,strain_sensor_5_mu_strain,strain_sensor_6_mu_strain,strain_sensor_7_mu_strain
554.2,107.35305411252934,108.08334471241606,106.86780462856736,108.43709634133762,106.90870746706301,106.76737012536239,107.67896742120617,107.47839359891658
554.3,108.91753068575994,109.34410704689022,109.07045550837303,110.57143217064215,108.92144517669489,108.77544753996138,108.72744741650195,107.99796110380727
554.4,111.98683051160846,111.23522947114729,110.93828798694514,112.12182165540843,110.74344070240238,110.73665322347635,111.42903877214917,110.42399201446077
554.5,114.56149648932767,112.388847217177,113.7429686992203,114.16314539696488,112.84902414546018,114.55069948992045,110.96413210371178,111.89850078312975
554.6,116.01634429636776,114.96026336358818,116.3246668007701,115.95687666176444,116.10083234562222,116.91976301639906,116.25631710337208,115.77356934895691
554.7,117.30883982994247,118.08594970596609,118.42711433695189,118.44585235255693,118.08937268802728,118.67145091149433,117.60021765037835,117.34545346318673
554.8,117.68372898618476,120.02314616031474,118.02187651931254,119.0394466144502,119.5933133891396,119.91386442407838,121.24173980263706,119.6989617569877
554.9,121.36059924724876,121.68553952456598,120.8233048535154,122.01822592383526,121.15560170738769,119.18004521982856,121.43379349418652,123.36469639440217
555.0,123.8212701828654,122.91793636271198,123.00556695335756,123.12701732778307,123.41308874546249,121.81203048026532,123.57134602233496,124.81977342050418
555.1,125.18571249508484,124.9052769215753,122.87873918633143,126.8522357427767,124.24361162830724,123.39451941875096,124.429671374012,125.46669979140233
555.2,127.57989059570527,128.10647456735921,126.35232999046823,127.01997487130802,127.21053307032301,128.08294624120947,124.3669408945081,127.08295601229953
555.3,126.57639500672497,128.42784267420475,127.10726933337247,129.90926911293312,129.3687600367068,127.89823901308128,128.64083714678713,128.55184937876382
555.4,129.84769809054342,129.93921530743373,129.60458190354575,131.25326942365996,131.47783857956125,129.85874901856272,127.4213371886948,129.02017379428125
555.5,131.62973968321958,132.45936518654028,130.98469016209128,131.45790310062608,131.2512466281524,131.6523169957673,131.64530763155415,130.2008396134032
555.6,132.39860528112268,132.6998556640383,131.76166952482953,131.6468341014699,131.8598214960962,133.45617110007086,134.04797662201673,130.79908220498393
555.7,134.71417564750496,134.6731843656614,133.13585103952687,135.5018053518321,135.67059215689105,134.53208091883914,133.80227971589613,135.39449233713339
555.8,136.59293133600744,136.26513044103444,136.0343737796388,136.52372459825284,136.1713732103041,134.32375442433155,135.3717984552435,134.9781595832399
555.9,137.58824212311313,137.34989866365956,136.26558576200122,138.84938829627424,136.41013192036812,137.48411931269874,139.40757429624736,138.77142218020578
556.0,140.1664100495976,139.3861136697971,139.02545157064873,137.76183756072626,138.2836707730076,137.45925744708043,137.92141025460296,138.1113349995078
556.1,139.62268264038602,140.39107212848572,138.26191067278833,139.43248640696783,139.85715921415854,138.54059172458173,137.84757812101753,137.84711628220666
556.2,141.90911460326151,141.39094800873943,141.919699061956,140.22516460537602,140.66611474571195,141.82097662246005,141.3403865480808,140.6356974444345
556.3,143.48456403690068,141.58783467722975,141.5223225508118,142.95024496325985,141.0444852044897,143.12725444700743,140.37832626711213,140.76722761760712
556.4,142.5593904204752,142.06545656149595,144.14305171553866,144.74011033983044,142.67795789239935,141.2048525408868,143.89857428242013,143.97192267065262
556.5,145.7972825021822,143.81439217154616,145.58194926517677,143.2795401085831,141.98567961907492,146.7783897013104,142.9362470623327,143.6272385505333
556.6,144.20312303999376,145.81592627355425,144.63385032243113,146.27978029306976,143.28166658705004,143.77350658657912,144.1573291029519,144.69280450858056
556.7,144.84025577006213,144.99746947365517,146.913328935131,146.77647325897888,146.06544354702677,144.71952941818301,145.90275490346698,144.18689932127592
556.8,145.44586463812294,145.6135844134964,146.4707292767919,146.81264208448465,146.3844315236363,147.57889264431458,146.99550640151574,146.64226329198985
556.9,147.39431613098304,146.74651487772798,147.2270300843822,146.59069996774545,147.67777954872966,147.76309064654157,146.63059748949817,146.56351948134542
557.0,149.4162747119539,147.6160064397731,148.85066552245016,148.0338414426917,146.89589354425178,147.72667916075545,147.75273457690434,148.91557537317328
557.1,148.0342322269272,147.909714214265,148.987385602799,148.43890061293598,147.52167981641645,148.94939540709993,148.80386507245623,147.69004579183212
557.2,148.981875684649,148.67683538326938,146.98443259787928,147.92325156179467,150.26934701489762,148.90060712665655,148.7503653570183,148.91197180548045
557.3,149.88857596270086,150.4912608377609,148.4174736168472,149.52247122715661,148.68399101303865,151.36365372591163,149.76680221878885,149.34421409382804
557.4,150.41981400894016,150.11650192969293,151.39541126478426,151.51166837261218,148.6519557955476,148.41108921159267,148.68849843498123,149.22653837378252
557.5,149.23303873241514,150.64406664510764,149.70458539820837,149.16760228760916,148.71127612227556,148.90634395409924,151.09194730899844,148.9781941634012
557.6,149.50071735418996,149.16878036102662,150.58269167520908,149.4615853138194,149.94969660772682,149.31084294784722,149.25775050415874,150.4124096631517
557.7,149.3061041191007,150.85655047218916,149.84878945269503,150.41933697270431,150.67957806910982,150.8008686718164,151.48832968910523,150.79071582790226
557.8,151.84147719979478,150.91178450767222,150.99342745752048,150.40996652082853,150.6389109854481,152.30947935703634,149.76654204364772,149.8324666180976
557.9,151.30366081908033,151.84821488610817,150.78582810043966,150.04106599683945,152.26993669580392,151.4111007991249,150.1193630572081,151.13661447649739
558.0,150.56604609677123,149.68083730931158,150.3219288495018,151.57759499150814,151.21765658006717,151.39001224887696,149.4452811311504,152.08431903442295
558.1,151.44275963780726,152.07746010360458,150.87755071833374,150.14105007316869,149.1669794442213,151.20765263400102,151.13313902608763,150.5743716710233
558.2,150.08345310709004,150.79941621983428,152.53499766343555,150.65567453318315,149.65815596215398,150.7616668672829,148.7035956328249,151.26910330554753
558.3,151.29154171105657,151.5346461290691,151.43549340189517,151.5460883218589,151.56119578652817,149.6579545637375,151.76652924604628,148.89014955306922
558.4,150.8666778668952,150.55647477345366,149.39559169054897,149.42313945139506,150.16865012588408,148.85862366809388,147.53873944916978,149.9487124794121
558.5,149.83509774116885,149.73991584923823,148.34773722391938,150.34742366165577,150.050053246623,151.31265217013788,150.00162278751472,150.00329191177084
558.6,149.16958473605152,148.1002136826536,150.74213452088446,148.08322156026492,149.52885920171965,148.84167623174073,150.05409493243553,148.23095732490137
558.7,148.04755429240083,147.66081250370638,148.82974380298822,150.0685526586994,148.53712265075367,148.61395218117056,146.8304014435968,147.85933635869975
558.8,148.05359904380896,147.79213229160476,147.21336556316064,147.22437555070044,148.2004377526131,150.4996444303043,149.1661798720971,147.20966266067904
558.9,147.7634144523567,148.64773302187396,147.6792663331701,147.962751961082,148.5560615404541,148.95383179589675,148.74464856792554,148.4875685104188
559.0,146.76429671734957,148.21544066775797,148.1215208587231,145.9752033137388,146.69115383648844,146.23060227585015,147.27232186286466,148.1414433325222
559.1,147.3118128293112,145.03686313968782,146.13234967854524,146.5280362142967,146.9439090690873,147.04893172328335,146.5746603787757,146.82075646783252
559.2,144.4232191149168,145.25693572098794,145.23402230207253,145.50336098908497,142.68761263301727,144.49916630552104,144.64993045574158,144.02644212684962
559.3,143.54322796434283,143.51483385350537,144.7830005052014,144.68307895562367,144.35582742179125,142.66635277451257,144.36464263903358,143.73403142995284
559.4,143.59251190515693,143.3629236973114,145.76972541828428,144.34442125658842,143.3674830817317,141.8384294469954,143.82689408639666,143.3555436593667
559.5,141.96976664962224,142.31415049522164,141.6504196597798,142.17493732689692,141.22580580409183,142.3908977893774,142.64728052716458,141.82663757876958
559.6,141.97549944760115,141.090713907905,142.1187272286873,140.53939611105818,140.59333376604224,142.61449584922372,141.8052542941207,141.3633309960798
559.7,140.0338344473795,139.87227939195193,139.83634917131303,140.29343756324798,139.70709471727127,139.79731564456827,139.20509427248336,139.55551494381834
559.8,138.90629161571553,138.058256715034,138.45144215126348,139.21672751869605,138.57446494746299,140.5104285375012,138.95848676950428,139.61735044303964
559.9,138.0019557345276,137.57694016610458,136.743223336574,138.8764094030272,137.99799290379352,137.46972737795025,139.0339530522401,136.46602111935871
560.0,137.86357991264634,136.24134354681132,134.050763638134,135.81550466787053,136.94506375730984,136.1781248639407,137.3080054992305,137.66550671887393
560.1,135.9250696865224,135.8701213556002,134.70983355124014,135.701917560071,135.36496486110823,134.88718310513104,134.43265192678024,135.96815571478697
560.2,132.8431572336114,131.8484970839011,132.67991471318558,136.51396054425214,133.5054401044154,133.74229069432198,133.83071679280576,132.66231619590158
560.3,132.9197504438398,131.22044555980918,130.6706920277956,131.79464889012058,131.75734491711933,132.84803803083759,132.49672334429454,131.8955264006073
560.4,131.33734306766962,129.23275273716357,132.124451639741,131.43795652121722,130.70380743379542,130.7211026936962,129.69936151898165,130.36372839658867
560.5,129.32858692797612,129.19615534275968,128.89567838040696,127.89832665749024,129.61309739760475,128.08685074654122,127.5417726478409,129.01454172591025
560.6,128.105931240904,128.13788620208393,127.54015715916252,128.83031337454662,127.89964616739132,126.30184691797167,126.14696594986258,128.37495058221225
560.7,126.76466315233745,126.46688997198369,124.4533534433009,125.25414963534344,126.29778676592497,125.2718532227496,124.32991697055562,125.39204577255485
560.8,123.03792880864127,122.98505753399267,123.02130621341927,126.09266949977668,125.47409290074278,123.44379194923313,123.83993763623926,123.8324487624645
560.9,121.93380208621548,123.82116060692701,123.4271632297181,121.16603066592307,123.10039750748226,121.21666639797789,120.55183150967127,121.18182761802633
561.0,119.62228845155887,119.03106493473665,119.72438467573635,119.78559288317126,118.50015604770387,119.44917823994955,118.28721504193317,120.97874367353616
561.1,118.45321123482621,116.8805260919057,119.3574172019689,117.25931016298708,118.21925631895901,119.1122371903098,118.61254986435237,117.62313042518765
561.2,116.70197615906457,116.10367511055213,116.16359305512897,115.92722503066518,114.3188934007454,116.96574840314901,115.06146463870114,115.77301069135198
561.3,114.56919329290692,113.9142002764405,114.5723831419937,113.61916633743385,113.2564474533925,113.6643556868281,111.95641476615373,112.25397801788255
561.4,111.21798482942042,111.70717294961315,110.91068184127009,111.91000094716097,112.14122901037302,110.39502643944456,112.1625402746701,111.353270946186
561.5,109.2251780353314,109.69520685003613,109.62485663840134,109.09100092473794,110.1202848319296,112.24448345665189,109.56135769160358,109.94246669561635
561.6,106.85819546856379,106.4371670543164,108.97244863357858,108.0826058781422,108.83833006001731,106.02032132878728,108.0603600256527,107.24896134459475
561.7,105.0625099081478,105.65369281389826,105.56518566229715,105.90751584406321,105.8746566591091,104.09526595320236,104.44719074977576,106.23894549827322
561.8,104.46328532672146,102.57704072708019,102.34697319375206,102.23394248028923,104.52919626056793,103.86505811472648,104.0535602571993,104.63490563447218
561.9,102.30567553658776,103.08422673295769,102.38289723769901,101.26853001939811,103.79312002435037,101.80908458497785,102.9867057114507,101.0655345958558
562.0,98.98883263244284,99.40187875196418,100.90597873905614,100.38627139742071,99.15461910558254,99.32866639850998,98.34504623764009,98.26337982054513
562.1,97.10044748145306,95.89153772221142,96.12330541810618,93.59900171654033,97.86015506721691,97.20875580664445,97.7277888506939,97.75131200544577
562.2,94.03638065289093,93.87854100552549,93.26336659334208,94.69975369028857,93.32978629768147,94.89563583748364,94.79853223603523,93.94652084995187
562.3,92.30086264755221,92.44483434410931,90.42335061118526,89.33576011397768,91.48343433484054,93.32981011881292,92.41975677294387,91.85999142422376
562.4,89.40718469053485,89.60413991871067,88.36221136777525,87.57276379923758,88.29745338503315,89.44005452090579,90.89951081111958,88.45683352276535
562.5,88.12087159528377,86.46025227211403,87.54580053643907,85.65368396736562,87.24759438647355,87.30335051082714,86.6251097245431,85.64759791968147
562.6,85.72622173391983,84.17075437524271,84.97520442519603,85.42659526210686,84.96062165346922,84.37002758880112,85.25385107623332,85.00808915854954
562.7,82.53375713606839,81.71697232663824,80.63595896761832,81.12729369591531,81.07154538312076,81.53293219093221,81.30908324802935,81.72044288920041
562.8,77.69254285985521,78.56169208163958,79.37347636444697,78.89117192229996,78.95836869579121,76.29589029999657,81.27553440591282,78.62808515270372
562.9,75.03588964381647,76.15539821310776,77.09600511368137,76.70583424443485,75.8736165484877,77.58840690574569,77.49017681204025,76.27483273888713
563.0,74.47093727984944,75.1016306542208,74.42240866542771,73.58350558707785,74.98332649411412,73.53671638069616,72.89507743956051,74.20520957465826
563.1,71.56575118267538,72.45451374102103,70.5487337864807,71.44056968756077,72.69392651860655,71.75435499916105,72.1499271718487,72.03821583431092
563.2,69.04321699914014,70.68500405472021,68.62441868978647,67.97529805815232,68.1532371978596,67.37286792688064,69.73737461617809,70.27211112606706
563.3,65.65015735650661,66.59467023070836,66.19959723940426,66.2413329938064,67.77482043089894,67.79319383505859,65.36813652975064,66.31544962512173
563.4,63.972475777178865,63.05120623055184,63.38426853319481,63.72104292492221,64.34733417382186,62.68497405401933,64.27904685218759,63.0113925293421
563.5,62.6664322836774,62.82429924282234,60.29392728362285,60.30081103745495,60.241956441083836,62.20657701300886,61.645875265270675,59.11679973309299
563.6,58.525271813015166,59.605792709438404,58.9382107467857,59.793964351950684,59.002640908296456,55.597077064365294,58.60057331667204,58.36107441625952
563.7,54.99482093524199,56.909613923281164,54.12815392120372,57.60443872323784,54.91125292992307,56.135994082241766,57.861596911076745,57.0326940183294
563.8,54.47523475303993,52.583112053678576,52.13872857529324,52.06848667030292,54.30914455511902,52.54651083982517,52.25422882848182,52.73158206006394
563.9,51.55933258617127,50.23559261435423,49.116236848978865,51.417737212518695,51.14180511135582,51.7512491797739,49.94570694724049,50.03654262935379
564.0,47.122933194696124,48.49183947689502,50.95932283191939,48.0174223740511,46.7878023640242,48.58071893357316,48.02406626047609,47.81783671140309
564.1,45.45757800538332,46.15536040041956,44.939117591948744,42.58956540406202,46.501777124986475,45.74927438795061,45.638942951195304,45.33132802593027
564.2,42.682055057715736,42.31766670064475,41.72777170712468,41.72455633439492,44.02132030086454,42.05727396438854,42.61166344664039,44.25798025727759
564.3,40.88923339563567,39.29815366778044,39.60007796693827,40.771326045724464,39.90494844748458,40.04203451149928,39.75706173104718,41.56633183156089
564.4,38.6507428444632,36.288763187571455,37.639346869371536,38.379070512117565,37.829043239676025,37.703272790311566,38.1182163658773,37.62648360401105
564.5,33.239536331295255,34.04294072350271,34.90913666688983,34.53151672475711,34.74494214464282,34.60800476518356,35.184094370374105,32.97795693336325
564.6,31.231383637800118,30.559857892832703,31.86315123846191,30.276432878309986,33.8459274049168,31.00608079993101,33.22928645419736,30.613293324033823
564.7,28.52307330440696,30.098837094678924,31.29842606814442,28.978671829680504,28.96781667540463,30.853409059270085,30.144427192529662,30.466785863966088
564.8,27.80522598962649,27.88339769876197,26.085826234380548,26.557525015090047,25.18583092762015,26.723343563359645,27.065001050273718,25.71724189481782
564.9,24.711988506111684,24.494088854845707,24.359769855243258,25.33337471829678,23.97125217664305,23.425734378773615,23.140077055093332,24.459866976991673
565.0,21.827149897186004,21.931251514827718,23.339768854301592,21.527500419658658,22.526106261607286,21.85683064921515,21.5293411928201,20.218501634500043
565.1,20.59989721019524,18.318461507066377,19.188976089087202,19.29109360955782,19.397450532633083,17.147426717150637,19.38002499984322,16.91766406880746
565.2,16.008922192139163,14.365520709137062,17.101083842699026,16.383134728567267,18.810881859619585,17.36868570103332,15.025097078947285,18.639596909689153
565.3,14.616094475933672,14.670184886009212,13.120405575558522,14.942127931460382,14.72156475510716,14.321519805119372,13.172656271975253,15.243782608764937
565.4,11.260083105230853,10.449605147452584,11.70620773009566,11.392154130875468,10.466730702931335,11.335960418707396,11.71743365509349,12.475428864580325
565.5,8.78719849861047,8.625217690341454,8.382491353148007,9.1541512005525,9.580063320904372,9.998800077523372,9.421020841679036,9.514891416819076
565.6,7.015001579586899,6.322508352234298,5.86769784095948,6.017860779729659,7.0640122895453885,7.472829741292275,5.3592318437297415,7.7865822077454965
565.7,6.238808104594992,5.105365713661207,5.391870412684541,3.323696684042352,3.412446169606374,3.867149437265514,3.0663088442005146,4.401609587472331
565.8,2.48631605262899,2.909235991808358,2.0984713058323314,2.438637325388384,1.8848908681423464,1.7155808344993877,1.5864065045943847,2.9739477129076533
565.9,-0.5280880335880461,-2.014273569462712,-1.2174137609303812,-1.087461095968175,0.27835230049720605,0.47746556236924154,-0.12852960931558557,-2.17284753863292
566.0,-3.3693445410246547,-2.7631460815080104,-2.2654003536222187,-3.319628507917374,-2.645127153736907,-3.978655426500901,-4.438087248064334,-2.0454115459489546
566.1,-5.450210839361749,-4.967880531945033,-4.920246649432292,-6.181861866221929,-5.235190283872103,-5.242654464519678,-4.7010119819582386,-3.5394745238355516
566.2,-8.732724567564329,-7.417238845886078,-8.529104914242389,-5.590011973601194,-6.346011728623866,-8.722750056295006,-7.600785067353548,-7.696740868939267
566.3,-9.315946437855843,-11.230081693785303,-10.761335271710708,-9.500322969510004,-9.438614612082901,-8.208160022869855,-10.82837652079892,-8.82634750401545
566.4,-10.925962097493468,-11.73104317065587,-10.73679054959416,-11.263765703469579,-12.497779352760467,-11.323474981268662,-10.727556167372875,-11.597758845480907
566.5,-13.722909539405657,-12.58233806262194,-12.727429127222216,-12.652838127790663,-14.634377544323492,-13.759201915095463,-13.76725706877295,-13.57138439400533
566.6,-16.552976483998158,-18.8198210104298,-14.715183003174067,-17.56067232859561,-16.946125866273217,-16.206607583028873,-16.193618106136494,-15.746245695864971
566.7,-17.45995997635852,-17.525094850955078,-18.61394405690969,-19.110418258303987,-18.4976537953377,-17.008935459000817,-16.284855647315805,-18.704860672218214
566.8,-21.00016510384109,-19.884463805835203,-20.552192789460175,-21.105229319862982,-20.388976706803156,-17.96327749409514,-20.003173823885998,-20.18145386971028
566.9,-23.779929914177934,-21.581456897959153,-24.15507580811536,-21.96123260430793,-21.172905166939888,-21.821278833612563,-19.270629703072125,-22.910683415917642
567.0,-24.47612867152143,-24.453271009799035,-24.74507123839417,-24.301632401768867,-24.063475582650124,-24.782204487541257,-23.4266255961286,-24.035744362578708
567.1,-24.676683555121283,-23.828997976899764,-28.341946991053586,-26.116104815199495,-24.364281061727723,-25.137084531710283,-25.125983476605217,-26.424477207452455
567.2,-28.398811283047277,-28.28397708779983,-25.454024137704174,-26.570183108827383,-27.25549261772047,-27.909635919389448,-27.681743113563734,-27.5337485561856
567.3,-30.10224211637214,-29.21138167256186,-30.50486201527172,-27.06081199081204,-29.123768434098768,-30.862662375418875,-27.531604200223757,-30.80504326910492
567.4,-29.784653981572593,-31.250608727626826,-31.008994903941904,-30.78213037550861,-29.458608204590814,-32.30102473917741,-30.504193155839136,-30.143096308481933
567.5,-32.618893578127256,-33.15966267379129,-32.811161475242244,-32.80677283578269,-33.23666748007559,-31.48368325956393,-31.79357374534084,-34.72344059668766
567.6,-33.08053686578768,-34.27824452669657,-35.010002333868265,-33.255519462705614,-34.97324863008036,-33.35944956456094,-33.37961427258631,-34.87219009852239
567.7,-36.655027414157466,-35.014350074608515,-37.07911359465747,-37.50743421767586,-35.55133935144471,-36.78620822632617,-35.547908343604036,-35.48137050863553
567.8,-39.399247530651884,-36.89938255578401,-36.905010513249636,-36.07502742439523,-36.957350354237214,-37.45648656636821,-37.12818194211919,-36.38982317512068
567.9,-38.13925578158763,-37.10315173399965,-39.257449345447036,-36.953821954013,-39.86953407886584,-37.75076605974365,-37.071355484496415,-39.27216902339444
568.0,-41.85874148371514,-40.18596070795781,-41.360162178325645,-39.94184841063411,-40.692146981129646,-39.39801272277122,-39.66160273587401,-41.63033905847064
568.1,-41.31700473898699,-41.349483271365564,-40.94187853192239,-41.231181263573355,-43.15368187107168,-39.38538952370939,-41.313698915888494,-40.47915140878158
568.2,-42.16477952448797,-43.5199166746823,-41.53698960937728,-42.550079025787454,-43.60995304537915,-43.61723226562001,-42.30458772901123,-42.44097172107986
568.3,-42.27595177397044,-44.74288495720517,-45.53437466245194,-43.924047786037946,-44.43050596587897,-42.92519733724221,-45.353363786053855,-42.34904410712688
568.4,-43.416130347333606,-44.37802583308658,-44.11889355463981,-43.99779144636074,-45.93273000932046,-48.499595710004606,-44.694535044041935,-44.23244504878481
568.5,-45.29983291573687,-46.135187172643384,-46.15141861347485,-45.5975170362308,-44.605597169185025,-44.13739989321586,-45.65380542132788,-45.52932864367219
568.6,-46.951312311633906,-45.33087541474253,-45.86879843843119,-48.071326431681044,-48.35019841368041,-46.61406045542532,-46.92345734806221,-49.19847830939651
568.7,-47.6293222654095,-48.814390679421635,-48.7161676242283,-47.449716569414186,-47.684861159341935,-48.96542025198215,-47.07044543713075,-48.40993601451286
568.8,-47.85773100266466,-49.277674451009865,-46.726844933839125,-50.10571760755201,-50.08955900539807,-47.51077825442715,-49.11192522872276,-48.21242949261565
568.9,-48.543966785950886,-49.495314922864,-49.593911334583375,-49.63382350252814,-49.624046091711456,-49.6774970436691,-50.72448091845676,-49.458963793656885
569.0,-49.495666024498284,-52.10002724242063,-51.062788390857115,-50.447497802709364,-51.56595955969971,-49.586514256167156,-50.784743741514916,-50.000293770008525
569.1,-50.71588962950934,-50.25207875042692,-49.54860611567127,-49.21227755892773,-50.428347857253385,-51.11871128959026,-49.16415118420033,-50.97389364602936
569.2,-50.66316758931421,-52.05159105798785,-51.43715227805513,-49.56846047264797,-51.430963534948155,-51.550299374967565,-51.50600927157421,-50.86183610169609
569.3,-51.89155925168299,-52.74893790159767,-49.626159549512295,-53.23488485673032,-50.387200388418314,-53.6280828841451,-50.623617026138554,-52.45998921648466
569.4,-52.79910934324569,-51.7718977422151,-52.67669386335123,-53.710556398960996,-52.11897321287056,-52.29699800806925,-51.030064133077445,-51.0465041022376
569.5,-50.93621655840903,-51.68162981629788,-52.57762919599017,-52.89816654630642,-53.92424873019996,-52.89604778804854,-53.631308181159284,-52.38825315335272
569.6,-52.304141876748126,-52.43741953501137,-53.576099293605466,-54.47265525524343,-53.72085032715898,-53.93497590271645,-51.56532307641952,-52.039851671055764
569.7,-53.257703541040385,-51.84880933171448,-53.329810408643084,-52.96761317738603,-54.1000931611574,-53.95487572903999,-52.599039947566084,-54.00102924970924
569.8,-55.1537567662626,-52.95557864827946,-53.659504220047666,-53.185408720452294,-54.46462572166941,-52.58054276145341,-54.531971326586216,-53.351200713170584
569.9,-52.741330639103005,-54.20204090757755,-53.469374460604186,-51.52686039398931,-53.40066083358468,-52.834531049642884,-54.061776329383,-53.50299188536519
570.0,-52.76657149794432,-54.86202876044583,-53.77926342522018,-54.59732171229184,-53.98163748975672,-52.27922895923005,-54.639225230259015,-53.77218908423431
570.1,-55.03191692306862,-53.944713121509494,-54.11937513488939,-53.335763501601846,-53.56069747036364,-54.0386088919587,-54.43642759213484,-52.315799174485726
570.2,-53.37130765622744,-52.23172026311182,-55.15587873992369,-55.66124541647811,-53.06192974039003,-54.14214729980549,-54.14463302660295,-53.94551254292705
570.3,-53.590403712801624,-54.135207694047615,-52.66750168313432,-53.73641964672532,-53.213549722815046,-54.46855703472809,-54.16260371742641,-52.43915138874172
570.4,-53.54808054252868,-53.37772977620041,-53.72444567482819,-52.98923156408398,-53.14468945668147,-54.82684500301887,-53.84107006576388,-53.12786722801253
570.5,-52.5946099893841,-51.689199102758366,-50.19456080277979,-53.82689304830469,-51.50854786091482,-54.8675698356448,-53.19243747168309,-53.815337742839304
570.6,-53.822349937790754,-52.81684828653723,-51.50199132876718,-52.76400156224038,-53.408575799489924,-51.23392529735963,-51.10701967171609,-54.094156538374484
570.7,-53.724355100741604,-53.546085151173116,-51.269416022029915,-51.81445581057173,-53.83898598541835,-51.97708351708937,-53.13369060220188,-52.18592007549152
570.8,-52.65195816781799,-50.49262598921408,-50.7736134518582,-52.11502859535536,-52.409444396501726,-51.87277690462453,-52.13638806739672,-51.75642163353851
570.9,-52.93522646621574,-52.27302246719783,-50.66745847448258,-51.61209526923408,-49.98980391787782,-49.711506448466615,-51.407781867333526,-50.36225940492629
571.0,-51.46048874295238,-49.69910795838732,-50.88036995173681,-50.089642522991916,-50.360107449615924,-51.59931122898286,-51.201525888576874,-50.08628370608714
571.1,-50.279292716643596,-51.37652794301322,-48.13789813236091,-48.75660917727688,-49.51147980205143,-48.88456451232597,-49.746409105739254,-50.43419130647923
571.2,-49.6095191670003,-50.084845895364694,-51.47475010661509,-48.617934039950136,-49.90356975747848,-49.455099121772655,-49.25284505475807,-48.54963725734319
571.3,-48.67453539599984,-46.75414519596496,-48.47852593973228,-46.98216260229789,-47.13126615741592,-47.079325873444674,-47.58568945714865,-47.26201432538404
571.4,-48.04187458474124,-48.16081364704567,-45.68001483826095,-47.72662520649964,-47.86207705805122,-48.94972357802125,-46.01266722271369,-46.910049952128055
571.5,-47.46541261564648,-44.70340306576369,-44.665439995517445,-45.81244078108471,-46.80934022069161,-45.14735427253636,-45.839274008877844,-45.78474488355004
571.6,-46.454493128130714,-44.61019110889056,-45.71776208533973,-46.89313148855867,-45.186067127008194,-43.28391905953783,-45.95501847490762,-45.696250141007894
571.7,-45.98218114429198,-45.39156199862965,-44.53917886156101,-46.06039951547916,-44.32135115946398,-44.455635112215035,-44.64000508991062,-44.63075777833597
571.8,-44.423846084714704,-44.61317897042085,-43.324857337932585,-42.920131877440966,-43.2714483179262,-43.78373947868557,-44.72341525039474,-42.300107789770976
571.9,-41.63429033123694,-41.362621076707065,-43.08617121472177,-40.40420282222595,-41.68457772570831,-41.61398266030235,-42.9217033550991,-41.65732025469395
572.0,-41.617681643086286,-40.12163948427407,-39.938517331742375,-40.85237878159665,-41.230933178004285,-39.60649353606537,-39.2279638767223,-40.41681841520591
572.1,-42.176712305513085,-37.94894642055675,-38.933764377961666,-38.4831604900289,-40.42979973172551,-38.62631793668508,-39.81714689778659,-38.57265197944394
572.2,-36.53973728954388,-38.83533198965284,-38.97968641262165,-38.0684749931522,-38.32772931085851,-39.08559073163386,-37.82462579834704,-37.24786460593909
572.3,-37.47609760499267,-35.5217278340417,-35.77761354056426,-38.28284100983531,-38.03197823046459,-36.866597150404296,-36.4430275085549,-36.358674444750804
572.4,-36.23977849500127,-35.551830931582884,-34.712920575850305,-34.20931666043089,-35.87047857251469,-36.69978657589344,-35.30209900186246,-34.49788901846819
572.5,-32.80453903851525,-33.867968834051474,-33.340138055056876,-33.89512431852259,-32.73278381699527,-33.17688270404109,-33.447783274713835,-34.5299711699959
572.6,-31.91102830321688,-29.93722292658172,-30.821390865169544,-32.0925883085864,-31.784502012191304,-32.40294215306295,-31.531740725226335,-33.344730101899955
572.7,-29.85170008419809,-30.44671735013577,-29.372511029579055,-30.42815857603272,-30.34996971871864,-29.771703936018774,-30.661775194705015,-29.102153609198975
572.8,-26.57864989249534,-28.52125535809286,-27.77861490150514,-28.67416763629075,-28.6264871656378,-27.122692979494417,-27.93843010402326,-28.765754434610407
572.9,-25.747199689194908,-27.656056895611567,-26.52939202887892,-26.8639030700127,-26.49634727727604,-24.519646343603505,-26.736411017590797,-28.3830574379123
573.0,-26.000297903656346,-23.49844725289805,-23.46730692069184,-24.43272914512045,-24.679444585873537,-24.94751348296971,-23.82167889608487,-25.47622441284895
573.1,-21.843614861647534,-24.08297643480185,-23.878177545009382,-22.482435855183247,-21.223879908240164,-23.352680971249026,-23.877110799322338,-23.94794449925479
573.2,-22.44321411987863,-19.072827826228178,-19.959503989397675,-22.50790878895351,-21.272725807359542,-20.370647661795534,-20.49851604356785,-21.02569224856982
573.3,-20.49208941948276,-19.101704092792083,-20.514806184639713,-19.599015653047047,-18.721959259014987,-18.160488778796722,-19.154355527923585,-17.994319944068778
573.4,-18.540208137800587,-16.77338007076831,-17.528690712003048,-16.97577627361408,-16.031473418772148,-16.421497947146783,-18.624675991762253,-18.7425980216359
573.5,-15.342017315636795,-13.48317085052805,-13.464513407312976,-13.834407469819203,-14.52186226655715,-13.662059891588303,-14.702087062069076,-15.496708247634848
