Mix_ID,Temperature_C,Data_Type,Property_Type,Creep_Coefficient,Creep_Coefficient_Std,Shrinkage_Strain,Shrinkage_Strain_Std,Thermal_Strain,Thermal_Strain_Std,Creep_Modulus_GPa,Creep_Modulus_Std
R10S,70.0,Calibration,Deformation,2.0615384615384613,0.3092307692307692,0.00031673076923076924,6.334615384615385e-05,0.00061,6.1e-05,28.844871794871796,5.1920769230769235
R10S,75.0,Calibration,Deformation,2.0666923076923074,0.3100038461538461,0.0003179038461538462,6.358076923076924e-05,0.000671,6.71e-05,28.749358974358977,5.174884615384616
R10S,80.0,Validation,Deformation,2.0718461538461534,0.310776923076923,0.00031907692307692306,6.381538461538461e-05,0.000732,7.32e-05,28.653846153846157,5.157692307692308
R10S,85.0,Calibration,Deformation,2.077,0.31155,0.00032025,6.405e-05,0.000793,7.93e-05,28.558333333333334,5.1405
R10S,90.0,Calibration,Deformation,2.082153846153846,0.31232307692307687,0.0003214230769230769,6.428461538461539e-05,0.000854,8.540000000000002e-05,28.462820512820514,5.123307692307693
R10S,95.0,Calibration,Deformation,2.087307692307692,0.3130961538461538,0.00032259615384615383,6.451923076923077e-05,0.000915,9.15e-05,28.36730769230769,5.106115384615384
R10S,100.0,Validation,Deformation,2.0924615384615386,0.3138692307692308,0.0003237692307692308,6.475384615384616e-05,0.000976,9.76e-05,28.27179487179487,5.088923076923076
R10S,105.0,Validation,Deformation,2.0976153846153847,0.31464230769230767,0.00032494230769230766,6.498846153846154e-05,0.001037,0.0001037,28.17628205128205,5.071730769230769
R10S,110.0,Calibration,Deformation,2.1027692307692307,0.3154153846153846,0.0003261153846153846,6.522307692307693e-05,0.001098,0.00010980000000000001,28.08076923076923,5.054538461538462
R10S,115.0,Validation,Deformation,2.107923076923077,0.31618846153846153,0.0003272884615384615,6.54576923076923e-05,0.001159,0.00011590000000000001,27.98525641025641,5.037346153846154
R10S,120.0,Validation,Deformation,2.113076923076923,0.3169615384615384,0.00032846153846153843,6.569230769230769e-05,0.00122,0.000122,27.889743589743592,5.020153846153846
R10S,125.0,Calibration,Deformation,2.118230769230769,0.31773461538461534,0.00032963461538461537,6.592692307692308e-05,0.001281,0.0001281,27.79423076923077,5.0029615384615385
R10S,130.0,Validation,Deformation,2.123384615384615,0.3185076923076922,0.00033080769230769226,6.616153846153845e-05,0.001342,0.0001342,27.69871794871795,4.985769230769231
R10S,135.0,Calibration,Deformation,2.1285384615384615,0.3192807692307692,0.0003319807692307692,6.639615384615384e-05,0.001403,0.0001403,27.60320512820513,4.968576923076923
R10S,140.0,Validation,Deformation,2.1336923076923076,0.32005384615384613,0.0003331538461538462,6.663076923076924e-05,0.001464,0.0001464,27.50769230769231,4.951384615384615
R10S,145.0,Calibration,Deformation,2.1388461538461536,0.320826923076923,0.0003343269230769231,6.686538461538462e-05,0.001525,0.00015250000000000002,27.412179487179486,4.9341923076923075
R10S,150.0,Validation,Deformation,2.1439999999999997,0.32159999999999994,0.0003355,6.71e-05,0.001586,0.0001586,27.316666666666666,4.917
R10S,155.0,Validation,Deformation,2.1491538461538457,0.3223730769230769,0.0003366730769230769,6.733461538461538e-05,0.001647,0.00016470000000000002,27.221153846153847,4.899807692307692
R10S,160.0,Validation,Deformation,2.154307692307692,0.32314615384615375,0.00033784615384615385,6.756923076923077e-05,0.001708,0.00017080000000000003,27.125641025641027,4.882615384615384
R10S,165.0,Calibration,Deformation,2.1594615384615383,0.32391923076923074,0.0003390192307692308,6.780384615384616e-05,0.001769,0.00017690000000000002,27.030128205128207,4.8654230769230775
R10S,170.0,Validation,Deformation,2.1646153846153844,0.32469230769230767,0.0003401923076923077,6.803846153846154e-05,0.00183,0.000183,26.934615384615384,4.848230769230769
R10S,175.0,Calibration,Deformation,2.1697692307692305,0.32546538461538455,0.0003413653846153846,6.827307692307693e-05,0.001891,0.00018910000000000002,26.839102564102564,4.831038461538461
R10S,180.0,Calibration,Deformation,2.1749230769230765,0.3262384615384615,0.0003425384615384615,6.850769230769231e-05,0.001952,0.0001952,26.743589743589745,4.813846153846153
R10S,185.0,Validation,Deformation,2.1800769230769226,0.32701153846153835,0.00034371153846153845,6.87423076923077e-05,0.002013,0.00020130000000000001,26.648076923076925,4.796653846153847
R10S,190.0,Validation,Deformation,2.1852307692307686,0.3277846153846153,0.0003448846153846154,6.897692307692308e-05,0.002074,0.0002074,26.5525641025641,4.779461538461538
R10S,195.0,Calibration,Deformation,2.190384615384615,0.3285576923076923,0.0003460576923076923,6.921153846153846e-05,0.002135,0.00021350000000000004,26.45705128205128,4.76226923076923
R10S,200.0,Calibration,Deformation,2.1955384615384617,0.32933076923076926,0.0003472307692307692,6.944615384615385e-05,0.002196,0.00021960000000000003,26.361538461538462,4.745076923076923
R10S,205.0,Validation,Deformation,2.2006923076923077,0.33010384615384614,0.0003484038461538461,6.968076923076922e-05,0.002257,0.0002257,26.266025641025642,4.727884615384616
R10S,210.0,Validation,Deformation,2.205846153846154,0.33087692307692307,0.00034957692307692305,6.991538461538461e-05,0.002318,0.00023180000000000002,26.170512820512823,4.710692307692308
R10S,215.0,Calibration,Deformation,2.211,0.33164999999999994,0.00035074999999999993,7.014999999999998e-05,0.002379,0.0002379,26.075,4.693499999999999
R10S,220.0,Calibration,Deformation,2.216153846153846,0.3324230769230769,0.0003519230769230769,7.038461538461537e-05,0.00244,0.000244,25.97948717948718,4.6763076923076925
R10S,225.0,Calibration,Deformation,2.2213076923076924,0.33319615384615386,0.0003530961538461538,7.061923076923076e-05,0.002501,0.0002501,25.88397435897436,4.659115384615385
R10S,230.0,Calibration,Deformation,2.2264615384615385,0.33396923076923074,0.00035426923076923076,7.085384615384615e-05,0.002562,0.0002562,25.78846153846154,4.641923076923077
R10S,235.0,Calibration,Deformation,2.2316153846153846,0.3347423076923077,0.0003554423076923077,7.108846153846154e-05,0.002623,0.0002623,25.69294871794872,4.624730769230769
R10S,240.0,Validation,Deformation,2.2367692307692306,0.3355153846153846,0.00035661538461538464,7.132307692307693e-05,0.002684,0.0002684,25.5974358974359,4.607538461538462
R10S,245.0,Calibration,Deformation,2.2419230769230767,0.3362884615384615,0.0003577884615384615,7.155769230769231e-05,0.002745,0.0002745,25.50192307692308,4.590346153846155
R10S,250.0,Calibration,Deformation,2.2470769230769227,0.3370615384615384,0.00035896153846153847,7.17923076923077e-05,0.002806,0.0002806,25.406410256410258,4.573153846153846
R10S,255.0,Validation,Deformation,2.252230769230769,0.3378346153846153,0.00036013461538461535,7.202692307692308e-05,0.002867,0.00028670000000000003,25.310897435897434,4.555961538461538
R10S,260.0,Calibration,Deformation,2.2573846153846153,0.3386076923076923,0.0003613076923076923,7.226153846153846e-05,0.002928,0.0002928,25.215384615384615,4.538769230769231
R10S,265.0,Calibration,Deformation,2.2625384615384614,0.3393807692307692,0.00036248076923076924,7.249615384615385e-05,0.002989,0.0002989,25.119871794871795,4.521576923076923
R10S,270.0,Calibration,Deformation,2.2676923076923075,0.3401538461538461,0.0003636538461538461,7.273076923076923e-05,0.00305,0.00030500000000000004,25.024358974358975,4.504384615384615
R10S,275.0,Calibration,Deformation,2.2728461538461535,0.340926923076923,0.00036482692307692306,7.296538461538462e-05,0.003111,0.0003111,24.928846153846155,4.4871923076923075
R10S,280.0,Validation,Deformation,2.2779999999999996,0.34169999999999995,0.00036599999999999995,7.319999999999999e-05,0.003172,0.0003172,24.833333333333336,4.470000000000001
R10S,285.0,Calibration,Deformation,2.2831538461538456,0.3424730769230768,0.0003671730769230769,7.343461538461538e-05,0.003233,0.00032330000000000005,24.737820512820512,4.452807692307692
R10S,290.0,Calibration,Deformation,2.288307692307692,0.3432461538461538,0.00036834615384615383,7.366923076923077e-05,0.003294,0.00032940000000000004,24.642307692307693,4.435615384615384
R10S,295.0,Calibration,Deformation,2.293461538461538,0.34401923076923074,0.0003695192307692307,7.390384615384616e-05,0.003355,0.0003355,24.546794871794873,4.418423076923077
R10S,300.0,Calibration,Deformation,2.2986153846153843,0.3447923076923076,0.0003706923076923077,7.413846153846154e-05,0.003416,0.00034160000000000006,24.45128205128205,4.401230769230769
R10S,305.0,Validation,Deformation,2.3037692307692303,0.34556538461538455,0.00037186538461538466,7.437307692307693e-05,0.003477,0.00034770000000000005,24.35576923076923,4.384038461538461
R10S,310.0,Calibration,Deformation,2.3089230769230764,0.34633846153846143,0.00037303846153846154,7.460769230769232e-05,0.003538,0.00035380000000000003,24.26025641025641,4.366846153846153
R10S,315.0,Validation,Deformation,2.3140769230769225,0.34711153846153836,0.0003742115384615385,7.484230769230771e-05,0.003599,0.0003599,24.16474358974359,4.3496538461538465
R10S,320.0,Calibration,Deformation,2.319230769230769,0.34788461538461535,0.00037538461538461537,7.507692307692308e-05,0.00366,0.000366,24.06923076923077,4.332461538461539
R10S,325.0,Calibration,Deformation,2.324384615384615,0.3486576923076922,0.0003765576923076923,7.531153846153847e-05,0.003721,0.0003721,23.97371794871795,4.315269230769231
R10S,330.0,Calibration,Deformation,2.329538461538461,0.34943076923076916,0.0003777307692307692,7.554615384615385e-05,0.003782,0.00037820000000000003,23.87820512820513,4.298076923076923
R10S,335.0,Calibration,Deformation,2.3346923076923076,0.35020384615384614,0.00037890384615384614,7.578076923076923e-05,0.003843,0.0003843,23.782692307692308,4.280884615384616
R10S,340.0,Calibration,Deformation,2.3398461538461537,0.350976923076923,0.0003800769230769231,7.601538461538462e-05,0.003904,0.0003904,23.68717948717949,4.263692307692308
R10S,345.0,Validation,Deformation,2.3449999999999998,0.35174999999999995,0.00038124999999999997,7.625e-05,0.003965,0.0003965,23.591666666666665,4.246499999999999
R10S,350.0,Calibration,Deformation,2.350153846153846,0.3525230769230769,0.0003824230769230769,7.648461538461538e-05,0.004026,0.00040260000000000003,23.496153846153845,4.229307692307692
R10S,355.0,Validation,Deformation,2.3553076923076923,0.3532961538461538,0.0003835961538461538,7.671923076923076e-05,0.004087,0.00040870000000000007,23.400641025641026,4.212115384615385
R10S,360.0,Validation,Deformation,2.3604615384615384,0.35406923076923075,0.00038476923076923074,7.695384615384615e-05,0.004148,0.0004148,23.305128205128206,4.194923076923077
R10S,365.0,Validation,Deformation,2.3656153846153845,0.3548423076923077,0.0003859423076923077,7.718846153846154e-05,0.004209,0.00042090000000000004,23.209615384615386,4.177730769230769
R10S,370.0,Calibration,Deformation,2.3707692307692305,0.35561538461538456,0.00038711538461538457,7.742307692307692e-05,0.00427,0.0004270000000000001,23.114102564102566,4.1605384615384615
R10S,375.0,Calibration,Deformation,2.3759230769230766,0.3563884615384615,0.0003882884615384615,7.765769230769231e-05,0.004331,0.0004331,23.018589743589747,4.143346153846155
R10S,380.0,Calibration,Deformation,2.3810769230769226,0.35716153846153836,0.0003894615384615384,7.789230769230769e-05,0.004392,0.00043920000000000005,22.923076923076923,4.126153846153846
R10S,385.0,Calibration,Deformation,2.386230769230769,0.35793461538461535,0.00039063461538461534,7.812692307692308e-05,0.004453,0.00044530000000000004,22.8275641025641,4.108961538461537
R10S,390.0,Calibration,Deformation,2.391384615384615,0.3587076923076923,0.0003918076923076923,7.836153846153846e-05,0.004514,0.0004514,22.73205128205128,4.091769230769231
R10S,395.0,Calibration,Deformation,2.3965384615384613,0.35948076923076916,0.00039298076923076916,7.859615384615384e-05,0.004575,0.0004575,22.63653846153846,4.074576923076923
R10S,400.0,Calibration,Deformation,2.4016923076923073,0.3602538461538461,0.00039415384615384616,7.883076923076924e-05,0.004636,0.00046360000000000005,22.54102564102564,4.057384615384615
R10S,405.0,Calibration,Deformation,2.4068461538461534,0.361026923076923,0.0003953269230769231,7.906538461538463e-05,0.004697,0.0004697,22.44551282051282,4.040192307692307
R10S,410.0,Validation,Deformation,2.4119999999999995,0.3617999999999999,0.0003965,7.93e-05,0.004758,0.0004758,22.35,4.023
R10S,415.0,Validation,Deformation,2.417153846153846,0.3625730769230769,0.00039767307692307693,7.953461538461539e-05,0.004819,0.00048190000000000006,22.25448717948718,4.005807692307693
R10S,420.0,Validation,Deformation,2.422307692307692,0.3633461538461538,0.0003988461538461538,7.976923076923077e-05,0.00488,0.000488,22.15897435897436,3.9886153846153842
R10S,425.0,Calibration,Deformation,2.427461538461538,0.3641192307692307,0.00040001923076923076,8.000384615384615e-05,0.004941,0.0004941,22.06346153846154,3.971423076923077
R10S,430.0,Calibration,Deformation,2.432615384615384,0.3648923076923076,0.0004011923076923077,8.023846153846154e-05,0.005002,0.0005002,21.96794871794872,3.954230769230769
R10S,435.0,Calibration,Deformation,2.4377692307692302,0.3656653846153845,0.0004023653846153846,8.047307692307692e-05,0.005063,0.0005063,21.8724358974359,3.937038461538462
R10S,440.0,Validation,Deformation,2.4429230769230768,0.3664384615384615,0.0004035384615384615,8.07076923076923e-05,0.005124,0.0005124,21.77692307692308,3.919846153846154
R10S,445.0,Calibration,Deformation,2.4480769230769233,0.3672115384615385,0.0004047115384615384,8.09423076923077e-05,0.005185,0.0005185000000000001,21.68141025641026,3.9026538461538465
R10S,450.0,Calibration,Deformation,2.4532307692307693,0.3679846153846154,0.00040588461538461536,8.117692307692308e-05,0.005246,0.0005246,21.585897435897436,3.8854615384615383
R10S,455.0,Validation,Deformation,2.4583846153846154,0.3687576923076923,0.00040705769230769224,8.141153846153846e-05,0.005307,0.0005307,21.490384615384617,3.868269230769231
R10S,460.0,Validation,Deformation,2.4635384615384615,0.3695307692307692,0.00040823076923076924,8.164615384615386e-05,0.005368,0.0005368,21.394871794871797,3.8510769230769233
R10S,465.0,Calibration,Deformation,2.4686923076923075,0.3703038461538461,0.0004094038461538462,8.188076923076925e-05,0.005429,0.0005429,21.299358974358974,3.833884615384615
R10S,470.0,Calibration,Deformation,2.4738461538461536,0.371076923076923,0.00041057692307692307,8.211538461538462e-05,0.00549,0.000549,21.203846153846154,3.8166923076923074
R10S,475.0,Calibration,Deformation,2.4789999999999996,0.37184999999999996,0.00041175,8.235000000000001e-05,0.005551,0.0005551000000000001,21.10833333333333,3.799499999999999
R10S,480.0,Calibration,Deformation,2.484153846153846,0.3726230769230769,0.00041292307692307695,8.25846153846154e-05,0.005612,0.0005612,21.01282051282051,3.782307692307692
R10S,485.0,Calibration,Deformation,2.489307692307692,0.3733961538461538,0.00041409615384615383,8.281923076923077e-05,0.005673,0.0005673000000000001,20.91730769230769,3.765115384615384
R10S,490.0,Calibration,Deformation,2.4944615384615383,0.37416923076923075,0.0004152692307692308,8.305384615384616e-05,0.005734,0.0005734000000000001,20.82179487179487,3.747923076923077
R10S,495.0,Calibration,Deformation,2.4996153846153844,0.37494230769230763,0.00041644230769230766,8.328846153846154e-05,0.005795,0.0005795,20.726282051282052,3.730730769230769
R10S,500.0,Validation,Deformation,2.5047692307692304,0.37571538461538456,0.0004176153846153846,8.352307692307692e-05,0.005856,0.0005856,20.630769230769232,3.7135384615384615
R10S,505.0,Calibration,Deformation,2.5099230769230765,0.37648846153846144,0.00041878846153846155,8.375769230769231e-05,0.005917,0.0005917000000000001,20.535256410256412,3.696346153846154
R10S,510.0,Calibration,Deformation,2.515076923076923,0.3772615384615384,0.00041996153846153843,8.399230769230769e-05,0.005978,0.0005978,20.43974358974359,3.679153846153846
R10S,515.0,Calibration,Deformation,2.520230769230769,0.37803461538461536,0.0004211346153846154,8.422692307692307e-05,0.006039,0.0006039000000000001,20.34423076923077,3.6619615384615383
R10S,520.0,Calibration,Deformation,2.525384615384615,0.37880769230769223,0.00042230769230769226,8.446153846153846e-05,0.0061,0.0006100000000000001,20.24871794871795,3.644769230769231
R10S,525.0,Calibration,Deformation,2.530538461538461,0.37958076923076917,0.0004234807692307692,8.469615384615385e-05,0.006161,0.0006161000000000001,20.15320512820513,3.6275769230769233
R10S,530.0,Validation,Deformation,2.5356923076923072,0.3803538461538461,0.00042465384615384614,8.493076923076924e-05,0.006222,0.0006222,20.05769230769231,3.6103846153846155
R10S,535.0,Calibration,Deformation,2.5408461538461533,0.381126923076923,0.00042582692307692303,8.516538461538461e-05,0.006283,0.0006283,19.96217948717949,3.5931923076923082
R10S,540.0,Validation,Deformation,2.546,0.38189999999999996,0.00042699999999999997,8.54e-05,0.006344,0.0006344,19.86666666666667,3.5760000000000005
R10S,545.0,Calibration,Deformation,2.551153846153846,0.3826730769230769,0.00042817307692307686,8.563461538461538e-05,0.006405,0.0006405,19.771153846153847,3.5588076923076923
R10S,550.0,Calibration,Deformation,2.556307692307692,0.38344615384615377,0.0004293461538461538,8.586923076923077e-05,0.006466,0.0006466000000000001,19.675641025641024,3.541615384615384
R10S,555.0,Validation,Deformation,2.561461538461538,0.3842192307692307,0.0004305192307692307,8.610384615384614e-05,0.006527,0.0006527,19.580128205128204,3.524423076923077
R10S,560.0,Calibration,Deformation,2.566615384615384,0.3849923076923076,0.0004316923076923077,8.633846153846154e-05,0.006588,0.0006588000000000001,19.484615384615385,3.507230769230769
R10S,565.0,Validation,Deformation,2.57176923076923,0.3857653846153845,0.0004328653846153846,8.657307692307693e-05,0.006649,0.0006649000000000001,19.389102564102565,3.4900384615384614
R10S,570.0,Calibration,Deformation,2.576923076923076,0.38653846153846144,0.0004340384615384615,8.68076923076923e-05,0.00671,0.000671,19.29358974358974,3.4728461538461532
R10S,575.0,Calibration,Deformation,2.5820769230769227,0.3873115384615384,0.00043521153846153845,8.704230769230769e-05,0.006771,0.0006771,19.198076923076922,3.455653846153846
R10S,580.0,Calibration,Deformation,2.587230769230769,0.3880846153846153,0.0004363846153846154,8.727692307692308e-05,0.006832,0.0006832000000000001,19.102564102564102,3.4384615384615382
R10S,585.0,Calibration,Deformation,2.5923846153846153,0.3888576923076923,0.0004375576923076923,8.751153846153846e-05,0.006893,0.0006893,19.007051282051282,3.4212692307692305
R10S,590.0,Validation,Deformation,2.5975384615384614,0.38963076923076917,0.0004387307692307692,8.774615384615384e-05,0.006954,0.0006954000000000001,18.911538461538463,3.4040769230769232
R10S,595.0,Calibration,Deformation,2.6026923076923074,0.3904038461538461,0.0004399038461538461,8.798076923076923e-05,0.007015,0.0007015000000000001,18.81602564102564,3.386884615384615
R10S,600.0,Calibration,Deformation,2.6078461538461535,0.39117692307692303,0.00044107692307692305,8.821538461538462e-05,0.007076,0.0007076000000000001,18.72051282051282,3.3696923076923073
R10S,605.0,Validation,Deformation,2.613,0.39194999999999997,0.00044225,8.845000000000001e-05,0.007137,0.0007137000000000001,18.625,3.3525
R10S,610.0,Calibration,Deformation,2.618153846153846,0.3927230769230769,0.0004434230769230769,8.868461538461538e-05,0.007198,0.0007198,18.52948717948718,3.3353076923076923
R10S,615.0,Calibration,Deformation,2.623307692307692,0.39349615384615383,0.0004445961538461538,8.891923076923077e-05,0.007259,0.0007259,18.43397435897436,3.3181153846153846
R10S,620.0,Validation,Deformation,2.628461538461538,0.3942692307692307,0.0004457692307692308,8.915384615384617e-05,0.00732,0.000732,18.33846153846154,3.3009230769230773
R10S,625.0,Validation,Deformation,2.6336153846153842,0.39504230769230764,0.0004469423076923077,8.938846153846155e-05,0.007381,0.0007381000000000001,18.24294871794872,3.2837307692307696
R10S,630.0,Calibration,Deformation,2.6387692307692303,0.3958153846153845,0.00044811538461538464,8.962307692307694e-05,0.007442,0.0007442,18.147435897435898,3.2665384615384614
R10S,635.0,Calibration,Deformation,2.643923076923077,0.3965884615384615,0.00044928846153846153,8.985769230769231e-05,0.007503,0.0007503000000000001,18.051923076923078,3.249346153846154
R10S,640.0,Calibration,Deformation,2.649076923076923,0.39736153846153843,0.00045046153846153847,9.00923076923077e-05,0.007564,0.0007564000000000001,17.95641025641026,3.2321538461538464
R10S,645.0,Validation,Deformation,2.654230769230769,0.3981346153846153,0.0004516346153846154,9.032692307692309e-05,0.007625,0.0007625,17.860897435897435,3.214961538461538
R10S,650.0,Calibration,Deformation,2.659384615384615,0.39890769230769224,0.0004528076923076923,9.056153846153846e-05,0.007686,0.0007686,17.765384615384615,3.1977692307692305
R10S,655.0,Calibration,Deformation,2.664538461538461,0.3996807692307692,0.00045398076923076924,9.079615384615385e-05,0.007747,0.0007747000000000001,17.669871794871796,3.180576923076923
R10S,660.0,Calibration,Deformation,2.669692307692307,0.40045384615384605,0.0004551538461538461,9.103076923076923e-05,0.007808,0.0007808,17.574358974358976,3.1633846153846155
R10S,665.0,Validation,Deformation,2.6748461538461537,0.40122692307692304,0.00045632692307692307,9.126538461538461e-05,0.007869,0.0007869,17.478846153846156,3.146192307692308
R10S,670.0,Calibration,Deformation,2.6799999999999997,0.40199999999999997,0.0004575,9.15e-05,0.00793,0.000793,17.383333333333333,3.129
R10S,675.0,Calibration,Deformation,2.685153846153846,0.40277307692307684,0.0004586730769230769,9.173461538461539e-05,0.007991,0.0007991000000000001,17.287820512820513,3.1118076923076923
R10S,680.0,Calibration,Deformation,2.6903076923076923,0.40354615384615383,0.00045984615384615384,9.196923076923078e-05,0.008052,0.0008052000000000001,17.19230769230769,3.094615384615384
R10S,685.0,Calibration,Deformation,2.6954615384615384,0.40431923076923076,0.0004610192307692307,9.220384615384615e-05,0.008113,0.0008113,17.09679487179487,3.0774230769230764
R10S,690.0,Validation,Deformation,2.7006153846153844,0.40509230769230764,0.00046219230769230766,9.243846153846154e-05,0.008174,0.0008174000000000001,17.00128205128205,3.060230769230769
R10S,695.0,Validation,Deformation,2.7057692307692305,0.4058653846153846,0.00046336538461538455,9.267307692307692e-05,0.008235,0.0008235,16.90576923076923,3.0430384615384614
R10S,700.0,Calibration,Deformation,2.710923076923077,0.40663846153846156,0.0004645384615384615,9.29076923076923e-05,0.008296,0.0008296,16.81025641025641,3.025846153846154
R10S,705.0,Calibration,Deformation,2.716076923076923,0.40741153846153844,0.00046571153846153843,9.314230769230769e-05,0.008357,0.0008357,16.71474358974359,3.0086538461538463
R10S,710.0,Calibration,Deformation,2.721230769230769,0.40818461538461537,0.0004668846153846153,9.337692307692307e-05,0.008418,0.0008418000000000001,16.61923076923077,2.9914615384615386
R10S,715.0,Calibration,Deformation,2.726384615384615,0.40895769230769224,0.00046805769230769226,9.361153846153845e-05,0.008479,0.0008479000000000001,16.523717948717948,2.9742692307692304
R10S,720.0,Calibration,Deformation,2.7315384615384612,0.4097307692307692,0.00046923076923076915,9.384615384615383e-05,0.00854,0.0008540000000000002,16.42820512820513,2.957076923076923
R10S,725.0,Calibration,Deformation,2.7366923076923073,0.4105038461538461,0.0004704038461538461,9.408076923076922e-05,0.008601,0.0008600999999999999,16.33269230769231,2.9398846153846154
R10S,730.0,Validation,Deformation,2.741846153846154,0.41127692307692304,0.00047157692307692303,9.43153846153846e-05,0.008662,0.0008662,16.23717948717949,2.9226923076923077
R10S,735.0,Calibration,Deformation,2.747,0.41204999999999997,0.00047274999999999997,9.455e-05,0.008723,0.0008723,16.14166666666667,2.9055000000000004
R10S,740.0,Validation,Deformation,2.752153846153846,0.4128230769230769,0.0004739230769230769,9.478461538461538e-05,0.008784,0.0008784000000000001,16.046153846153846,2.8883076923076922
R10S,745.0,Calibration,Deformation,2.757307692307692,0.4135961538461538,0.00047509615384615385,9.501923076923077e-05,0.008845,0.0008845000000000001,15.950641025641026,2.8711153846153845
R10S,750.0,Calibration,Deformation,2.762461538461538,0.4143692307692307,0.00047626923076923074,9.525384615384616e-05,0.008906,0.0008906000000000001,15.855128205128205,2.853923076923077
R10S,755.0,Validation,Deformation,2.767615384615384,0.4151423076923076,0.0004774423076923077,9.548846153846155e-05,0.008967,0.0008967,15.759615384615385,2.836730769230769
R10S,760.0,Validation,Deformation,2.7727692307692307,0.4159153846153846,0.00047861538461538457,9.572307692307692e-05,0.009028,0.0009028,15.664102564102565,2.8195384615384618
R10S,765.0,Calibration,Deformation,2.7779230769230767,0.4166884615384615,0.0004797884615384615,9.595769230769231e-05,0.009089,0.0009089,15.568589743589742,2.8023461538461536
R10S,770.0,Calibration,Deformation,2.783076923076923,0.4174615384615384,0.00048096153846153845,9.61923076923077e-05,0.00915,0.000915,15.473076923076922,2.785153846153846
R10S,775.0,Calibration,Deformation,2.788230769230769,0.4182346153846153,0.0004821346153846154,9.642692307692309e-05,0.009211,0.0009211000000000001,15.3775641025641,2.767961538461538
R10S,780.0,Calibration,Deformation,2.793384615384615,0.41900769230769225,0.00048330769230769233,9.666153846153847e-05,0.009272,0.0009272000000000001,15.282051282051281,2.7507692307692304
R10S,785.0,Calibration,Deformation,2.798538461538461,0.4197807692307691,0.0004844807692307693,9.689615384615386e-05,0.009333,0.0009333,15.186538461538461,2.733576923076923
R10S,790.0,Calibration,Deformation,2.803692307692307,0.42055384615384606,0.00048565384615384616,9.713076923076924e-05,0.009394,0.0009394,15.091025641025642,2.7163846153846154
R10S,795.0,Validation,Deformation,2.8088461538461535,0.42132692307692304,0.0004868269230769231,9.736538461538463e-05,0.009455,0.0009455,14.99551282051282,2.6991923076923077
R10S,800.0,Calibration,Deformation,2.8139999999999996,0.4220999999999999,0.000488,9.76e-05,0.009516,0.0009516,14.9,2.682
R15S,20.0,Calibration,Deformation,2.015,0.30225,0.0003075,6.15e-05,0.0,0.0,29.7,5.346
R15S,25.0,Calibration,Deformation,2.020166666666667,0.30302500000000004,0.0003086826923076923,6.173653846153847e-05,6.15e-05,6.15e-06,29.60480769230769,5.328865384615384
R15S,30.0,Calibration,Deformation,2.025333333333333,0.30379999999999996,0.0003098653846153846,6.197307692307693e-05,0.000123,1.23e-05,29.509615384615383,5.311730769230769
R15S,35.0,Validation,Deformation,2.0305,0.304575,0.0003110480769230769,6.220961538461539e-05,0.0001845,1.845e-05,29.41442307692308,5.294596153846154
R15S,40.0,Calibration,Deformation,2.0356666666666667,0.30535,0.0003122307692307692,6.244615384615384e-05,0.000246,2.46e-05,29.31923076923077,5.277461538461538
R15S,45.0,Calibration,Deformation,2.0408333333333335,0.30612500000000004,0.0003134134615384615,6.26826923076923e-05,0.00030750000000000005,3.075000000000001e-05,29.224038461538463,5.260326923076923
R15S,50.0,Calibration,Deformation,2.046,0.30689999999999995,0.0003145961538461538,6.291923076923076e-05,0.000369,3.69e-05,29.12884615384615,5.243192307692307
R15S,55.0,Calibration,Deformation,2.0511666666666666,0.307675,0.0003157788461538461,6.315576923076923e-05,0.0004305,4.305e-05,29.033653846153843,5.226057692307692
R15S,60.0,Calibration,Deformation,2.0563333333333333,0.30845,0.0003169615384615384,6.339230769230769e-05,0.000492,4.92e-05,28.93846153846154,5.208923076923077
R15S,65.0,Calibration,Deformation,2.0615,0.309225,0.0003181442307692308,6.362884615384616e-05,0.0005535000000000001,5.535000000000001e-05,28.84326923076923,5.1917884615384615
R15S,70.0,Calibration,Deformation,2.0666666666666664,0.30999999999999994,0.0003193269230769231,6.386538461538462e-05,0.0006150000000000001,6.150000000000002e-05,28.748076923076923,5.174653846153846
R15S,75.0,Calibration,Deformation,2.071833333333333,0.31077499999999997,0.0003205096153846154,6.410192307692309e-05,0.0006765,6.765e-05,28.652884615384615,5.15751923076923
R15S,80.0,Validation,Deformation,2.077,0.31155,0.0003216923076923077,6.433846153846155e-05,0.000738,7.38e-05,28.557692307692307,5.140384615384615
R15S,85.0,Validation,Deformation,2.082166666666667,0.3123250000000001,0.00032287500000000003,6.457500000000001e-05,0.0007995000000000001,7.995000000000002e-05,28.462500000000002,5.1232500000000005
R15S,90.0,Calibration,Deformation,2.0873333333333335,0.3131,0.0003240576923076923,6.481153846153846e-05,0.000861,8.61e-05,28.367307692307694,5.106115384615385
R15S,95.0,Calibration,Deformation,2.0925000000000002,0.313875,0.0003252403846153846,6.504807692307692e-05,0.0009225,9.225e-05,28.272115384615383,5.088980769230768
R15S,100.0,Calibration,Deformation,2.097666666666667,0.31465000000000004,0.0003264230769230769,6.528461538461538e-05,0.000984,9.84e-05,28.176923076923075,5.0718461538461534
