Mix_ID,Temperature_C,Data_Type,Property_Type,Thermal_Conductivity_W_mK,Thermal_Conductivity_Std,Specific_Heat_J_kgK,Specific_Heat_Std,Thermal_Expansion_1_K,Thermal_Expansion_Std,Density_kg_m3,Density_Std
R5S,775.0,Calibration,Thermal,1.2777307692307693,0.06388653846153847,1164.5721153846155,93.16576923076924,1.7956089743589745e-05,1.7956089743589746e-06,2279.088141025641,68.37264423076923
R5S,780.0,Calibration,Thermal,1.2723846153846154,0.06361923076923078,1166.3076923076924,93.30461538461539,1.7994871794871798e-05,1.79948717948718e-06,2278.3205128205127,68.34961538461538
R5S,785.0,Validation,Thermal,1.2670384615384616,0.06335192307692308,1168.0432692307693,93.44346153846155,1.8033653846153847e-05,1.8033653846153849e-06,2277.5528846153843,68.32658653846153
R5S,790.0,Calibration,Thermal,1.261692307692308,0.06308461538461539,1169.7788461538462,93.5823076923077,1.80724358974359e-05,1.80724358974359e-06,2276.7852564102564,68.30355769230769
R5S,795.0,Validation,Thermal,1.256346153846154,0.0628173076923077,1171.514423076923,93.72115384615385,1.8111217948717952e-05,1.8111217948717953e-06,2276.017628205128,68.28052884615384
R5S,800.0,Calibration,Thermal,1.251,0.06255,1173.25,93.86,1.815e-05,1.8150000000000002e-06,2275.25,68.2575
R10S,20.0,Calibration,Thermal,2.0700000000000003,0.10350000000000002,905.0,72.4,1.22e-05,1.2200000000000002e-06,2390.0,71.7
R10S,25.0,Calibration,Thermal,2.064692307692308,0.10323461538461541,906.7403846153846,72.53923076923077,1.2239102564102564e-05,1.2239102564102564e-06,2389.233974358974,71.67701923076922
R10S,30.0,Calibration,Thermal,2.059384615384616,0.1029692307692308,908.4807692307692,72.67846153846153,1.2278205128205127e-05,1.2278205128205128e-06,2388.4679487179487,71.65403846153846
R10S,35.0,Calibration,Thermal,2.0540769230769236,0.10270384615384619,910.2211538461538,72.81769230769231,1.2317307692307693e-05,1.2317307692307694e-06,2387.701923076923,71.63105769230768
R10S,40.0,Calibration,Thermal,2.0487692307692313,0.10243846153846158,911.9615384615385,72.95692307692308,1.2356410256410256e-05,1.2356410256410258e-06,2386.9358974358975,71.60807692307692
R10S,45.0,Calibration,Thermal,2.0434615384615387,0.10217307692307694,913.7019230769231,73.09615384615385,1.239551282051282e-05,1.239551282051282e-06,2386.1698717948716,71.58509615384615
R10S,50.0,Calibration,Thermal,2.0381538461538464,0.10190769230769232,915.4423076923076,73.23538461538462,1.2434615384615383e-05,1.2434615384615384e-06,2385.403846153846,71.56211538461538
R10S,55.0,Validation,Thermal,2.032846153846154,0.10164230769230771,917.1826923076923,73.37461538461538,1.2473717948717949e-05,1.247371794871795e-06,2384.6378205128203,71.53913461538461
R10S,60.0,Calibration,Thermal,2.027538461538462,0.1013769230769231,918.9230769230769,73.51384615384616,1.2512820512820512e-05,1.2512820512820514e-06,2383.871794871795,71.51615384615384
R10S,65.0,Calibration,Thermal,2.0222307692307693,0.10111153846153847,920.6634615384614,73.65307692307691,1.2551923076923076e-05,1.2551923076923076e-06,2383.105769230769,71.49317307692307
R10S,70.0,Calibration,Thermal,2.016923076923077,0.10084615384615386,922.4038461538461,73.79230769230769,1.259102564102564e-05,1.259102564102564e-06,2382.3397435897436,71.4701923076923
R10S,75.0,Validation,Thermal,2.011615384615385,0.10058076923076925,924.1442307692307,73.93153846153847,1.2630128205128206e-05,1.2630128205128208e-06,2381.573717948718,71.44721153846153
R10S,80.0,Validation,Thermal,2.0063076923076926,0.10031538461538464,925.8846153846154,74.07076923076923,1.266923076923077e-05,1.266923076923077e-06,2380.8076923076924,71.42423076923077
R10S,85.0,Validation,Thermal,2.0010000000000003,0.10005000000000003,927.6249999999999,74.21,1.2708333333333335e-05,1.2708333333333336e-06,2380.0416666666665,71.40124999999999
R10S,90.0,Validation,Thermal,1.995692307692308,0.09978461538461542,929.3653846153845,74.34923076923076,1.2747435897435899e-05,1.27474358974359e-06,2379.275641025641,71.37826923076923
R10S,95.0,Calibration,Thermal,1.9903846153846156,0.09951923076923079,931.1057692307692,74.48846153846154,1.2786538461538462e-05,1.2786538461538464e-06,2378.5096153846152,71.35528846153845
R10S,100.0,Calibration,Thermal,1.9850769230769234,0.09925384615384618,932.8461538461537,74.6276923076923,1.2825641025641026e-05,1.2825641025641026e-06,2377.74358974359,71.3323076923077
R10S,105.0,Calibration,Thermal,1.9797692307692312,0.09898846153846157,934.5865384615386,74.76692307692309,1.286474358974359e-05,1.286474358974359e-06,2376.977564102564,71.30932692307691
R10S,110.0,Calibration,Thermal,1.9744615384615387,0.09872307692307694,936.3269230769232,74.90615384615386,1.2903846153846155e-05,1.2903846153846156e-06,2376.2115384615386,71.28634615384615
R10S,115.0,Calibration,Thermal,1.9691538461538463,0.09845769230769232,938.0673076923077,75.04538461538462,1.2942948717948718e-05,1.294294871794872e-06,2375.4455128205127,71.26336538461538
R10S,120.0,Calibration,Thermal,1.963846153846154,0.0981923076923077,939.8076923076924,75.1846153846154,1.2982051282051282e-05,1.2982051282051282e-06,2374.6794871794873,71.24038461538461
R10S,125.0,Validation,Thermal,1.9585384615384618,0.09792692307692309,941.548076923077,75.32384615384616,1.3021153846153845e-05,1.3021153846153846e-06,2373.9134615384614,71.21740384615384
R10S,130.0,Calibration,Thermal,1.9532307692307695,0.09766153846153848,943.2884615384615,75.46307692307693,1.306025641025641e-05,1.3060256410256412e-06,2373.147435897436,71.19442307692307
R10S,135.0,Validation,Thermal,1.947923076923077,0.09739615384615385,945.0288461538462,75.60230769230769,1.3099358974358974e-05,1.3099358974358976e-06,2372.38141025641,71.1714423076923
R10S,140.0,Calibration,Thermal,1.9426153846153849,0.09713076923076924,946.7692307692308,75.74153846153847,1.3138461538461538e-05,1.3138461538461538e-06,2371.6153846153848,71.14846153846155
R10S,145.0,Calibration,Thermal,1.9373076923076926,0.09686538461538463,948.5096153846155,75.88076923076925,1.3177564102564101e-05,1.3177564102564102e-06,2370.849358974359,71.12548076923076
R10S,150.0,Calibration,Thermal,1.9320000000000004,0.09660000000000002,950.25,76.02,1.3216666666666667e-05,1.3216666666666668e-06,2370.0833333333335,71.1025
R10S,155.0,Validation,Thermal,1.926692307692308,0.09633461538461541,951.9903846153846,76.15923076923077,1.325576923076923e-05,1.3255769230769232e-06,2369.3173076923076,71.07951923076922
R10S,160.0,Validation,Thermal,1.9213846153846157,0.0960692307692308,953.7307692307693,76.29846153846154,1.3294871794871794e-05,1.3294871794871794e-06,2368.551282051282,71.05653846153847
R10S,165.0,Validation,Thermal,1.9160769230769235,0.09580384615384618,955.4711538461538,76.4376923076923,1.333397435897436e-05,1.3333974358974362e-06,2367.7852564102564,71.03355769230768
R10S,170.0,Calibration,Thermal,1.9107692307692312,0.09553846153846157,957.2115384615385,76.57692307692308,1.3373076923076924e-05,1.3373076923076926e-06,2367.019230769231,71.01057692307693
R10S,175.0,Calibration,Thermal,1.9054615384615388,0.09527307692307695,958.9519230769231,76.71615384615384,1.3412179487179488e-05,1.3412179487179488e-06,2366.253205128205,70.98759615384616
R10S,180.0,Calibration,Thermal,1.9001538461538463,0.09500769230769232,960.6923076923077,76.85538461538462,1.3451282051282053e-05,1.3451282051282054e-06,2365.4871794871797,70.96461538461539
R10S,185.0,Validation,Thermal,1.894846153846154,0.09474230769230771,962.4326923076923,76.99461538461539,1.3490384615384617e-05,1.3490384615384618e-06,2364.721153846154,70.94163461538461
R10S,190.0,Calibration,Thermal,1.8895384615384618,0.0944769230769231,964.1730769230769,77.13384615384615,1.352948717948718e-05,1.3529487179487182e-06,2363.9551282051284,70.91865384615384
R10S,195.0,Validation,Thermal,1.8842307692307694,0.09421153846153847,965.9134615384615,77.27307692307693,1.3568589743589744e-05,1.3568589743589744e-06,2363.1891025641025,70.89567307692307
R10S,200.0,Calibration,Thermal,1.8789230769230771,0.09394615384615386,967.6538461538462,77.41230769230769,1.3607692307692307e-05,1.3607692307692308e-06,2362.423076923077,70.8726923076923
R10S,205.0,Calibration,Thermal,1.873615384615385,0.09368076923076925,969.3942307692307,77.55153846153846,1.3646794871794873e-05,1.3646794871794874e-06,2361.6570512820513,70.84971153846153
R10S,210.0,Calibration,Thermal,1.8683076923076927,0.09341538461538464,971.1346153846154,77.69076923076923,1.3685897435897436e-05,1.3685897435897438e-06,2360.891025641026,70.82673076923078
R10S,215.0,Calibration,Thermal,1.8630000000000002,0.09315000000000001,972.875,77.83,1.3725e-05,1.3725e-06,2360.125,70.80375
R10S,220.0,Validation,Thermal,1.857692307692308,0.0928846153846154,974.6153846153845,77.96923076923076,1.3764102564102563e-05,1.3764102564102564e-06,2359.3589743589746,70.78076923076924
R10S,225.0,Calibration,Thermal,1.8523846153846157,0.09261923076923079,976.3557692307692,78.10846153846154,1.3803205128205129e-05,1.380320512820513e-06,2358.5929487179487,70.75778846153845
R10S,230.0,Calibration,Thermal,1.8470769230769233,0.09235384615384618,978.0961538461538,78.2476923076923,1.3842307692307692e-05,1.3842307692307694e-06,2357.8269230769233,70.7348076923077
R10S,235.0,Calibration,Thermal,1.8417692307692308,0.09208846153846155,979.8365384615385,78.38692307692308,1.3881410256410256e-05,1.3881410256410256e-06,2357.0608974358975,70.71182692307693
R10S,240.0,Calibration,Thermal,1.8364615384615386,0.09182307692307694,981.576923076923,78.52615384615385,1.392051282051282e-05,1.392051282051282e-06,2356.294871794872,70.68884615384616
R10S,245.0,Calibration,Thermal,1.8311538461538464,0.09155769230769233,983.3173076923076,78.66538461538461,1.3959615384615383e-05,1.3959615384615384e-06,2355.528846153846,70.66586538461539
R10S,250.0,Calibration,Thermal,1.8258461538461541,0.09129230769230771,985.0576923076923,78.80461538461539,1.3998717948717948e-05,1.399871794871795e-06,2354.762820512821,70.64288461538462
R10S,255.0,Validation,Thermal,1.8205384615384617,0.09102692307692309,986.7980769230768,78.94384615384614,1.4037820512820512e-05,1.4037820512820512e-06,2353.996794871795,70.61990384615385
R10S,260.0,Calibration,Thermal,1.8152307692307694,0.09076153846153848,988.5384615384617,79.08307692307693,1.4076923076923075e-05,1.4076923076923076e-06,2353.2307692307695,70.59692307692308
R10S,265.0,Calibration,Thermal,1.8099230769230772,0.09049615384615387,990.2788461538463,79.22230769230771,1.4116025641025639e-05,1.411602564102564e-06,2352.4647435897436,70.5739423076923
R10S,270.0,Calibration,Thermal,1.804615384615385,0.09023076923076925,992.0192307692308,79.36153846153847,1.4155128205128206e-05,1.4155128205128206e-06,2351.6987179487182,70.55096153846155
R10S,275.0,Calibration,Thermal,1.7993076923076925,0.08996538461538463,993.7596153846155,79.50076923076924,1.419423076923077e-05,1.419423076923077e-06,2350.9326923076924,70.52798076923077
R10S,280.0,Calibration,Thermal,1.7940000000000003,0.08970000000000002,995.5000000000001,79.64000000000001,1.4233333333333335e-05,1.4233333333333336e-06,2350.1666666666665,70.505
R10S,285.0,Validation,Thermal,1.788692307692308,0.0894346153846154,997.2403846153846,79.77923076923078,1.4272435897435898e-05,1.42724358974359e-06,2349.400641025641,70.48201923076923
R10S,290.0,Calibration,Thermal,1.7833846153846158,0.08916923076923079,998.9807692307693,79.91846153846154,1.4311538461538462e-05,1.4311538461538462e-06,2348.6346153846152,70.45903846153846
R10S,295.0,Validation,Thermal,1.7780769230769233,0.08890384615384617,1000.7211538461539,80.05769230769232,1.4350641025641026e-05,1.4350641025641026e-06,2347.86858974359,70.4360576923077
R10S,300.0,Calibration,Thermal,1.772769230769231,0.08863846153846155,1002.4615384615386,80.19692307692308,1.438974358974359e-05,1.4389743589743592e-06,2347.102564102564,70.41307692307691
R10S,305.0,Calibration,Thermal,1.7674615384615386,0.08837307692307694,1004.2019230769231,80.33615384615385,1.4428846153846154e-05,1.4428846153846156e-06,2346.3365384615386,70.39009615384616
R10S,310.0,Calibration,Thermal,1.7621538461538464,0.08810769230769233,1005.9423076923077,80.47538461538463,1.4467948717948718e-05,1.4467948717948718e-06,2345.5705128205127,70.36711538461537
R10S,315.0,Calibration,Thermal,1.756846153846154,0.0878423076923077,1007.6826923076924,80.61461538461539,1.4507051282051282e-05,1.4507051282051282e-06,2344.8044871794873,70.34413461538462
R10S,320.0,Calibration,Thermal,1.7515384615384617,0.0875769230769231,1009.4230769230769,80.75384615384615,1.4546153846153847e-05,1.4546153846153848e-06,2344.0384615384614,70.32115384615383
R10S,325.0,Calibration,Thermal,1.7462307692307695,0.08731153846153848,1011.1634615384615,80.89307692307692,1.458525641025641e-05,1.4585256410256412e-06,2343.2724358974356,70.29817307692306
R10S,330.0,Calibration,Thermal,1.7409230769230772,0.08704615384615387,1012.9038461538462,81.0323076923077,1.4624358974358974e-05,1.4624358974358974e-06,2342.50641025641,70.27519230769231
R10S,335.0,Calibration,Thermal,1.7356153846153848,0.08678076923076924,1014.6442307692308,81.17153846153847,1.4663461538461538e-05,1.4663461538461538e-06,2341.7403846153843,70.25221153846152
R10S,340.0,Calibration,Thermal,1.7303076923076925,0.08651538461538463,1016.3846153846154,81.31076923076922,1.4702564102564101e-05,1.4702564102564102e-06,2340.974358974359,70.22923076923077
R10S,345.0,Calibration,Thermal,1.7250000000000003,0.08625000000000002,1018.125,81.45,1.4741666666666666e-05,1.4741666666666668e-06,2340.208333333333,70.20624999999998
R10S,350.0,Validation,Thermal,1.7196923076923079,0.0859846153846154,1019.8653846153846,81.58923076923077,1.478076923076923e-05,1.478076923076923e-06,2339.4423076923076,70.18326923076923
R10S,355.0,Calibration,Thermal,1.7143846153846154,0.08571923076923077,1021.6057692307692,81.72846153846153,1.4819871794871794e-05,1.4819871794871794e-06,2338.6762820512818,70.16028846153846
R10S,360.0,Validation,Thermal,1.7090769230769232,0.08545384615384616,1023.3461538461538,81.86769230769231,1.485897435897436e-05,1.4858974358974362e-06,2337.9102564102564,70.13730769230769
R10S,365.0,Calibration,Thermal,1.703769230769231,0.08518846153846155,1025.0865384615383,82.00692307692307,1.4898076923076924e-05,1.4898076923076924e-06,2337.1442307692305,70.11432692307692
R10S,370.0,Calibration,Thermal,1.6984615384615387,0.08492307692307693,1026.826923076923,82.14615384615385,1.4937179487179488e-05,1.4937179487179488e-06,2336.378205128205,70.09134615384615
R10S,375.0,Calibration,Thermal,1.6931538461538465,0.08465769230769232,1028.5673076923076,82.28538461538461,1.4976282051282053e-05,1.4976282051282054e-06,2335.612179487179,70.06836538461538
R10S,380.0,Calibration,Thermal,1.687846153846154,0.08439230769230771,1030.3076923076924,82.4246153846154,1.5015384615384617e-05,1.5015384615384618e-06,2334.846153846154,70.0453846153846
R10S,385.0,Calibration,Thermal,1.6825384615384618,0.0841269230769231,1032.048076923077,82.56384615384616,1.505448717948718e-05,1.505448717948718e-06,2334.080128205128,70.02240384615384
R10S,390.0,Validation,Thermal,1.6772307692307695,0.08386153846153849,1033.7884615384614,82.70307692307692,1.5093589743589744e-05,1.5093589743589744e-06,2333.3141025641025,69.99942307692308
R10S,395.0,Calibration,Thermal,1.6719230769230773,0.08359615384615388,1035.5288461538462,82.8423076923077,1.5132692307692309e-05,1.513269230769231e-06,2332.5480769230767,69.9764423076923
R10S,400.0,Calibration,Thermal,1.6666153846153848,0.08333076923076925,1037.2692307692307,82.98153846153846,1.5171794871794873e-05,1.5171794871794874e-06,2331.7820512820513,69.95346153846154
R10S,405.0,Calibration,Thermal,1.6613076923076926,0.08306538461538464,1039.0096153846152,83.12076923076923,1.5210897435897436e-05,1.5210897435897436e-06,2331.0160256410254,69.93048076923075
R10S,410.0,Validation,Thermal,1.6560000000000004,0.08280000000000003,1040.75,83.26,1.525e-05,1.525e-06,2330.25,69.9075
R10S,415.0,Calibration,Thermal,1.6506923076923081,0.08253461538461541,1042.4903846153845,83.39923076923077,1.5289102564102565e-05,1.5289102564102566e-06,2329.483974358974,69.88451923076921
R10S,420.0,Validation,Thermal,1.6453846153846157,0.08226923076923079,1044.230769230769,83.53846153846153,1.532820512820513e-05,1.532820512820513e-06,2328.7179487179487,69.86153846153846
R10S,425.0,Calibration,Thermal,1.6400769230769232,0.08200384615384616,1045.9711538461538,83.67769230769231,1.5367307692307692e-05,1.5367307692307692e-06,2327.951923076923,69.83855769230769
R10S,430.0,Calibration,Thermal,1.634769230769231,0.08173846153846155,1047.7115384615383,83.81692307692308,1.5406410256410256e-05,1.5406410256410256e-06,2327.1858974358975,69.81557692307692
R10S,435.0,Validation,Thermal,1.6294615384615387,0.08147307692307694,1049.4519230769229,83.95615384615382,1.544551282051282e-05,1.544551282051282e-06,2326.4198717948716,69.79259615384615
R10S,440.0,Calibration,Thermal,1.6241538461538463,0.08120769230769231,1051.1923076923078,84.09538461538463,1.5484615384615383e-05,1.5484615384615384e-06,2325.653846153846,69.76961538461538
R10S,445.0,Calibration,Thermal,1.618846153846154,0.0809423076923077,1052.9326923076924,84.2346153846154,1.5523717948717946e-05,1.5523717948717948e-06,2324.8878205128203,69.74663461538461
R10S,450.0,Calibration,Thermal,1.6135384615384618,0.08067692307692309,1054.673076923077,84.37384615384616,1.5562820512820513e-05,1.5562820512820514e-06,2324.121794871795,69.72365384615385
R10S,455.0,Calibration,Thermal,1.6082307692307696,0.08041153846153848,1056.4134615384617,84.51307692307694,1.5601923076923077e-05,1.5601923076923078e-06,2323.355769230769,69.70067307692307
R10S,460.0,Calibration,Thermal,1.6029230769230771,0.08014615384615387,1058.1538461538462,84.6523076923077,1.564102564102564e-05,1.5641025641025642e-06,2322.5897435897436,69.67769230769231
R10S,465.0,Calibration,Thermal,1.5976153846153849,0.07988076923076926,1059.8942307692307,84.79153846153847,1.5680128205128204e-05,1.5680128205128204e-06,2321.823717948718,69.65471153846153
R10S,470.0,Calibration,Thermal,1.5923076923076924,0.07961538461538463,1061.6346153846155,84.93076923076924,1.5719230769230768e-05,1.5719230769230768e-06,2321.0576923076924,69.63173076923077
R10S,475.0,Validation,Thermal,1.5870000000000002,0.07935000000000002,1063.375,85.07000000000001,1.5758333333333335e-05,1.5758333333333336e-06,2320.2916666666665,69.60874999999999
R10S,480.0,Calibration,Thermal,1.5816923076923077,0.07908461538461539,1065.1153846153848,85.20923076923079,1.5797435897435898e-05,1.5797435897435898e-06,2319.525641025641,69.58576923076923
R10S,485.0,Calibration,Thermal,1.5763846153846155,0.07881923076923078,1066.8557692307693,85.34846153846155,1.5836538461538462e-05,1.5836538461538462e-06,2318.7596153846152,69.56278846153846
R10S,490.0,Validation,Thermal,1.5710769230769233,0.07855384615384617,1068.5961538461538,85.48769230769231,1.5875641025641025e-05,1.5875641025641026e-06,2317.99358974359,69.53980769230769
R10S,495.0,Validation,Thermal,1.565769230769231,0.07828846153846156,1070.3365384615386,85.62692307692309,1.591474358974359e-05,1.591474358974359e-06,2317.227564102564,69.51682692307692
R10S,500.0,Calibration,Thermal,1.5604615384615386,0.07802307692307693,1072.076923076923,85.76615384615386,1.5953846153846153e-05,1.5953846153846154e-06,2316.4615384615386,69.49384615384615
R10S,505.0,Validation,Thermal,1.5551538461538463,0.07775769230769232,1073.8173076923076,85.9053846153846,1.599294871794872e-05,1.599294871794872e-06,2315.6955128205127,69.47086538461538
R10S,510.0,Calibration,Thermal,1.549846153846154,0.07749230769230771,1075.5576923076924,86.0446153846154,1.6032051282051283e-05,1.6032051282051284e-06,2314.9294871794873,69.44788461538461
R10S,515.0,Validation,Thermal,1.5445384615384619,0.0772269230769231,1077.298076923077,86.18384615384615,1.6071153846153847e-05,1.6071153846153848e-06,2314.1634615384614,69.42490384615384
R10S,520.0,Calibration,Thermal,1.5392307692307694,0.07696153846153847,1079.0384615384614,86.32307692307691,1.611025641025641e-05,1.611025641025641e-06,2313.397435897436,69.40192307692308
R10S,525.0,Calibration,Thermal,1.5339230769230772,0.07669615384615386,1080.7788461538462,86.4623076923077,1.6149358974358974e-05,1.6149358974358974e-06,2312.63141025641,69.3789423076923
R10S,530.0,Calibration,Thermal,1.528615384615385,0.07643076923076925,1082.5192307692307,86.60153846153845,1.6188461538461537e-05,1.6188461538461538e-06,2311.8653846153848,69.35596153846154
R10S,535.0,Calibration,Thermal,1.5233076923076927,0.07616538461538463,1084.2596153846152,86.74076923076922,1.62275641025641e-05,1.6227564102564102e-06,2311.099358974359,69.33298076923076
R10S,540.0,Calibration,Thermal,1.5180000000000002,0.07590000000000002,1086.0,86.88,1.6266666666666665e-05,1.6266666666666666e-06,2310.3333333333335,69.31
R10S,545.0,Calibration,Thermal,1.512692307692308,0.07563461538461541,1087.7403846153845,87.01923076923076,1.630576923076923e-05,1.6305769230769232e-06,2309.5673076923076,69.28701923076923
R10S,550.0,Validation,Thermal,1.5073846153846158,0.0753692307692308,1089.4807692307693,87.15846153846154,1.6344871794871795e-05,1.6344871794871796e-06,2308.801282051282,69.26403846153846
R10S,555.0,Validation,Thermal,1.5020769230769233,0.07510384615384617,1091.2211538461538,87.2976923076923,1.6383974358974362e-05,1.6383974358974362e-06,2308.0352564102564,69.24105769230769
R10S,560.0,Calibration,Thermal,1.4967692307692309,0.07483846153846155,1092.9615384615383,87.43692307692307,1.6423076923076926e-05,1.6423076923076926e-06,2307.269230769231,69.21807692307692
R10S,565.0,Calibration,Thermal,1.4914615384615386,0.07457307692307694,1094.701923076923,87.57615384615384,1.646217948717949e-05,1.646217948717949e-06,2306.503205128205,69.19509615384615
R10S,570.0,Validation,Thermal,1.4861538461538464,0.07430769230769232,1096.4423076923076,87.71538461538461,1.6501282051282053e-05,1.6501282051282054e-06,2305.7371794871797,69.17211538461538
R10S,575.0,Calibration,Thermal,1.4808461538461541,0.07404230769230771,1098.1826923076922,87.85461538461537,1.6540384615384616e-05,1.6540384615384616e-06,2304.971153846154,69.14913461538461
R10S,580.0,Calibration,Thermal,1.4755384615384617,0.07377692307692309,1099.9230769230771,87.99384615384618,1.657948717948718e-05,1.657948717948718e-06,2304.2051282051284,69.12615384615385
R10S,585.0,Calibration,Thermal,1.4702307692307692,0.07351153846153846,1101.6634615384617,88.13307692307693,1.6618589743589743e-05,1.6618589743589744e-06,2303.4391025641025,69.10317307692307
R10S,590.0,Validation,Thermal,1.464923076923077,0.07324615384615385,1103.4038461538462,88.27230769230769,1.6657692307692307e-05,1.6657692307692308e-06,2302.673076923077,69.08019230769231
R10S,595.0,Calibration,Thermal,1.4596153846153848,0.07298076923076924,1105.144230769231,88.41153846153848,1.669679487179487e-05,1.6696794871794872e-06,2301.9070512820513,69.05721153846153
R10S,600.0,Calibration,Thermal,1.4543076923076923,0.07271538461538461,1106.8846153846155,88.55076923076923,1.6735897435897438e-05,1.6735897435897438e-06,2301.141025641026,69.03423076923077
R10S,605.0,Validation,Thermal,1.449,0.07245,1108.625,88.69,1.6775e-05,1.6775000000000002e-06,2300.375,69.01125
R10S,610.0,Calibration,Thermal,1.4436923076923078,0.07218461538461539,1110.3653846153848,88.82923076923078,1.6814102564102565e-05,1.6814102564102566e-06,2299.6089743589746,68.98826923076923
R10S,615.0,Calibration,Thermal,1.4383846153846156,0.07191923076923078,1112.1057692307693,88.96846153846154,1.685320512820513e-05,1.6853205128205128e-06,2298.8429487179487,68.96528846153846
R10S,620.0,Calibration,Thermal,1.4330769230769231,0.07165384615384617,1113.8461538461538,89.1076923076923,1.6892307692307692e-05,1.6892307692307692e-06,2298.0769230769233,68.9423076923077
R10S,625.0,Validation,Thermal,1.427769230769231,0.07138846153846155,1115.5865384615386,89.24692307692308,1.6931410256410255e-05,1.6931410256410256e-06,2297.3108974358975,68.91932692307692
R10S,630.0,Calibration,Thermal,1.4224615384615387,0.07112307692307694,1117.326923076923,89.38615384615385,1.697051282051282e-05,1.697051282051282e-06,2296.544871794872,68.89634615384615
R10S,635.0,Calibration,Thermal,1.4171538461538464,0.07085769230769233,1119.0673076923076,89.52538461538461,1.7009615384615383e-05,1.7009615384615384e-06,2295.778846153846,68.87336538461538
R10S,640.0,Validation,Thermal,1.411846153846154,0.0705923076923077,1120.8076923076924,89.66461538461539,1.7048717948717946e-05,1.7048717948717946e-06,2295.012820512821,68.85038461538463
R10S,645.0,Calibration,Thermal,1.4065384615384617,0.07032692307692309,1122.548076923077,89.80384615384615,1.7087820512820513e-05,1.7087820512820514e-06,2294.246794871795,68.82740384615384
R10S,650.0,Validation,Thermal,1.4012307692307695,0.07006153846153848,1124.2884615384617,89.94307692307693,1.7126923076923077e-05,1.7126923076923078e-06,2293.4807692307695,68.80442307692309
R10S,655.0,Calibration,Thermal,1.3959230769230773,0.06979615384615387,1126.0288461538462,90.0823076923077,1.716602564102564e-05,1.716602564102564e-06,2292.7147435897436,68.7814423076923
R10S,660.0,Calibration,Thermal,1.390615384615385,0.06953076923076926,1127.7692307692307,90.22153846153846,1.7205128205128204e-05,1.7205128205128204e-06,2291.9487179487182,68.75846153846155
R10S,665.0,Validation,Thermal,1.3853076923076926,0.06926538461538463,1129.5096153846155,90.36076923076924,1.7244230769230767e-05,1.7244230769230768e-06,2291.1826923076924,68.73548076923078
R10S,670.0,Validation,Thermal,1.3800000000000003,0.06900000000000002,1131.25,90.5,1.7283333333333334e-05,1.7283333333333334e-06,2290.416666666667,68.7125
R10S,675.0,Calibration,Thermal,1.374692307692308,0.06873461538461541,1132.9903846153845,90.63923076923076,1.7322435897435898e-05,1.7322435897435898e-06,2289.650641025641,68.68951923076924
R10S,680.0,Calibration,Thermal,1.3693846153846156,0.06846923076923078,1134.7307692307693,90.77846153846154,1.736153846153846e-05,1.7361538461538462e-06,2288.8846153846157,68.66653846153847
R10S,685.0,Calibration,Thermal,1.3640769230769232,0.06820384615384616,1136.4711538461538,90.9176923076923,1.7400641025641025e-05,1.7400641025641026e-06,2288.11858974359,68.6435576923077
R10S,690.0,Calibration,Thermal,1.358769230769231,0.06793846153846154,1138.2115384615383,91.05692307692307,1.743974358974359e-05,1.743974358974359e-06,2287.3525641025644,68.62057692307692
R10S,695.0,Calibration,Thermal,1.3534615384615387,0.06767307692307693,1139.951923076923,91.19615384615385,1.7478846153846156e-05,1.7478846153846157e-06,2286.5865384615386,68.59759615384615
R10S,700.0,Calibration,Thermal,1.3481538461538465,0.06740769230769232,1141.6923076923076,91.33538461538461,1.751794871794872e-05,1.751794871794872e-06,2285.8205128205127,68.57461538461538
R10S,705.0,Calibration,Thermal,1.342846153846154,0.06714230769230771,1143.4326923076924,91.47461538461539,1.7557051282051283e-05,1.7557051282051285e-06,2285.0544871794873,68.55163461538461
R10S,710.0,Calibration,Thermal,1.3375384615384616,0.06687692307692308,1145.173076923077,91.61384615384615,1.7596153846153846e-05,1.7596153846153846e-06,2284.2884615384614,68.52865384615384
R10S,715.0,Validation,Thermal,1.3322307692307693,0.06661153846153847,1146.9134615384614,91.75307692307692,1.763525641025641e-05,1.763525641025641e-06,2283.522435897436,68.50567307692307
R10S,720.0,Validation,Thermal,1.326923076923077,0.06634615384615386,1148.6538461538462,91.8923076923077,1.7674358974358974e-05,1.7674358974358974e-06,2282.75641025641,68.4826923076923
R10S,725.0,Calibration,Thermal,1.3216153846153846,0.06608076923076923,1150.3942307692307,92.03153846153846,1.7713461538461537e-05,1.7713461538461538e-06,2281.9903846153848,68.45971153846153
R10S,730.0,Validation,Thermal,1.3163076923076924,0.06581538461538462,1152.1346153846152,92.17076923076922,1.77525641025641e-05,1.7752564102564102e-06,2281.224358974359,68.43673076923076
R10S,735.0,Validation,Thermal,1.3110000000000002,0.06555000000000001,1153.875,92.31,1.7791666666666664e-05,1.7791666666666664e-06,2280.4583333333335,68.41375000000001
R10S,740.0,Calibration,Thermal,1.305692307692308,0.0652846153846154,1155.6153846153845,92.44923076923077,1.783076923076923e-05,1.7830769230769233e-06,2279.6923076923076,68.39076923076922
R10S,745.0,Validation,Thermal,1.3003846153846155,0.06501923076923077,1157.355769230769,92.58846153846153,1.7869871794871795e-05,1.7869871794871797e-06,2278.9262820512818,68.36778846153845
