Mix_ID,Temperature_C,Data_Type,Property_Type,Porosity,Porosity_Std,Permeability_m2,Permeability_Std,Water_Diffusivity_m2_s,Water_Diffusivity_Std,Vapor_Diffusivity_m2_s,Vapor_Diffusivity_Std
R10S,785.0,Validation,Transport,0.19672307692307692,0.02360676923076923,3.1096153846153846e-16,7.774038461538462e-17,2.5205769230769236e-10,7.561730769230771e-11,2.991153846153846e-08,7.477884615384615e-09
R10S,790.0,Calibration,Transport,0.19701538461538462,0.023641846153846152,3.123076923076923e-16,7.807692307692307e-17,2.530384615384616e-10,7.591153846153847e-11,3.004102564102564e-08,7.51025641025641e-09
R10S,795.0,Calibration,Transport,0.19730769230769232,0.023676923076923078,3.136538461538461e-16,7.841346153846153e-17,2.540192307692308e-10,7.620576923076925e-11,3.017051282051282e-08,7.542628205128205e-09
R10S,800.0,Calibration,Transport,0.1976,0.023712,3.15e-16,7.875e-17,2.5500000000000005e-10,7.650000000000001e-11,3.03e-08,7.575e-09
R15S,20.0,Calibration,Transport,0.153,0.018359999999999998,1.075e-16,2.6875e-17,1.03e-10,3.09e-11,1.015e-08,2.5375e-09
R15S,25.0,Validation,Transport,0.15329423076923077,0.01839530769230769,1.0887820512820512e-16,2.721955128205128e-17,1.0399038461538462e-10,3.1197115384615386e-11,1.0280128205128205e-08,2.5700320512820513e-09
R15S,30.0,Validation,Transport,0.15358846153846153,0.018430615384615382,1.1025641025641025e-16,2.7564102564102562e-17,1.0498076923076923e-10,3.149423076923077e-11,1.0410256410256409e-08,2.602564102564102e-09
R15S,35.0,Validation,Transport,0.1538826923076923,0.018465923076923074,1.1163461538461538e-16,2.7908653846153845e-17,1.0597115384615385e-10,3.1791346153846155e-11,1.0540384615384615e-08,2.635096153846154e-09
R15S,40.0,Calibration,Transport,0.15417692307692307,0.018501230769230766,1.1301282051282052e-16,2.825320512820513e-17,1.0696153846153847e-10,3.208846153846154e-11,1.067051282051282e-08,2.667628205128205e-09
R15S,45.0,Calibration,Transport,0.15447115384615384,0.018536538461538462,1.1439102564102564e-16,2.859775641025641e-17,1.0795192307692308e-10,3.2385576923076924e-11,1.0800641025641026e-08,2.7001602564102564e-09
R15S,50.0,Validation,Transport,0.1547653846153846,0.018571846153846154,1.1576923076923076e-16,2.894230769230769e-17,1.089423076923077e-10,3.2682692307692305e-11,1.093076923076923e-08,2.7326923076923077e-09
R15S,55.0,Calibration,Transport,0.15505961538461538,0.018607153846153846,1.1714743589743588e-16,2.928685897435897e-17,1.0993269230769231e-10,3.297980769230769e-11,1.1060897435897434e-08,2.7652243589743586e-09
R15S,60.0,Validation,Transport,0.15535384615384615,0.01864246153846154,1.1852564102564103e-16,2.9631410256410257e-17,1.1092307692307692e-10,3.3276923076923074e-11,1.1191025641025641e-08,2.7977564102564103e-09
R15S,65.0,Calibration,Transport,0.15564807692307692,0.01867776923076923,1.1990384615384615e-16,2.9975961538461537e-17,1.1191346153846154e-10,3.357403846153846e-11,1.1321153846153846e-08,2.8302884615384616e-09
R15S,70.0,Calibration,Transport,0.15594230769230769,0.018713076923076923,1.2128205128205127e-16,3.0320512820512817e-17,1.1290384615384617e-10,3.387115384615385e-11,1.1451282051282051e-08,2.862820512820513e-09
R15S,75.0,Calibration,Transport,0.15623653846153845,0.018748384615384615,1.226602564102564e-16,3.06650641025641e-17,1.1389423076923079e-10,3.416826923076924e-11,1.1581410256410257e-08,2.895352564102564e-09
R15S,80.0,Calibration,Transport,0.15653076923076922,0.018783692307692307,1.2403846153846153e-16,3.100961538461538e-17,1.148846153846154e-10,3.446538461538462e-11,1.171153846153846e-08,2.927884615384615e-09
R15S,85.0,Calibration,Transport,0.156825,0.018819,1.2541666666666667e-16,3.135416666666667e-17,1.15875e-10,3.47625e-11,1.1841666666666667e-08,2.9604166666666667e-09
R15S,90.0,Calibration,Transport,0.15711923076923076,0.01885430769230769,1.267948717948718e-16,3.169871794871795e-17,1.1686538461538461e-10,3.505961538461538e-11,1.1971794871794872e-08,2.992948717948718e-09
R15S,95.0,Calibration,Transport,0.15741346153846153,0.018889615384615383,1.2817307692307691e-16,3.204326923076923e-17,1.1785576923076923e-10,3.535673076923077e-11,1.2101923076923077e-08,3.0254807692307693e-09
R15S,100.0,Calibration,Transport,0.1577076923076923,0.018924923076923075,1.2955128205128203e-16,3.238782051282051e-17,1.1884615384615384e-10,3.565384615384615e-11,1.223205128205128e-08,3.05801282051282e-09
R15S,105.0,Calibration,Transport,0.1580019230769231,0.01896023076923077,1.3092948717948718e-16,3.2732371794871795e-17,1.1983653846153848e-10,3.5950961538461545e-11,1.2362179487179487e-08,3.090544871794872e-09
R15S,110.0,Validation,Transport,0.15829615384615386,0.018995538461538463,1.3230769230769232e-16,3.307692307692308e-17,1.208269230769231e-10,3.6248076923076926e-11,1.2492307692307693e-08,3.123076923076923e-09
R15S,115.0,Calibration,Transport,0.15859038461538463,0.019030846153846155,1.3368589743589744e-16,3.342147435897436e-17,1.218173076923077e-10,3.654519230769231e-11,1.2622435897435898e-08,3.1556089743589744e-09
R15S,120.0,Validation,Transport,0.1588846153846154,0.019066153846153847,1.3506410256410256e-16,3.376602564102564e-17,1.2280769230769232e-10,3.6842307692307695e-11,1.2752564102564103e-08,3.1881410256410257e-09
R15S,125.0,Calibration,Transport,0.15917884615384617,0.01910146153846154,1.3644230769230768e-16,3.411057692307692e-17,1.2379807692307693e-10,3.7139423076923076e-11,1.2882692307692306e-08,3.2206730769230766e-09
R15S,130.0,Validation,Transport,0.15947307692307694,0.01913676923076923,1.378205128205128e-16,3.44551282051282e-17,1.2478846153846154e-10,3.7436538461538464e-11,1.3012820512820512e-08,3.253205128205128e-09
R15S,135.0,Calibration,Transport,0.1597673076923077,0.019172076923076924,1.3919871794871795e-16,3.4799679487179486e-17,1.2577884615384618e-10,3.773365384615385e-11,1.3142948717948718e-08,3.2857371794871796e-09
R15S,140.0,Calibration,Transport,0.16006153846153848,0.019207384615384616,1.4057692307692306e-16,3.5144230769230766e-17,1.267692307692308e-10,3.803076923076924e-11,1.3273076923076923e-08,3.318269230769231e-09
R15S,145.0,Calibration,Transport,0.16035576923076925,0.019242692307692308,1.419551282051282e-16,3.548878205128205e-17,1.277596153846154e-10,3.832788461538462e-11,1.3403205128205129e-08,3.350801282051282e-09
R15S,150.0,Calibration,Transport,0.16065000000000002,0.019278,1.4333333333333333e-16,3.583333333333333e-17,1.2875e-10,3.8624999999999996e-11,1.3533333333333332e-08,3.383333333333333e-09
R15S,155.0,Calibration,Transport,0.16094423076923078,0.019313307692307692,1.4471153846153847e-16,3.617788461538462e-17,1.297403846153846e-10,3.8922115384615384e-11,1.3663461538461539e-08,3.4158653846153847e-09
R15S,160.0,Validation,Transport,0.16123846153846155,0.019348615384615384,1.460897435897436e-16,3.65224358974359e-17,1.3073076923076922e-10,3.9219230769230765e-11,1.3793589743589744e-08,3.448397435897436e-09
R15S,165.0,Validation,Transport,0.16153269230769232,0.019383923076923076,1.474679487179487e-16,3.686698717948718e-17,1.3172115384615383e-10,3.9516346153846146e-11,1.392371794871795e-08,3.4809294871794873e-09
R15S,170.0,Calibration,Transport,0.16182692307692306,0.01941923076923077,1.4884615384615383e-16,3.721153846153846e-17,1.3271153846153845e-10,3.9813461538461534e-11,1.4053846153846153e-08,3.513461538461538e-09
R15S,175.0,Calibration,Transport,0.16212115384615383,0.01945453846153846,1.5022435897435895e-16,3.755608974358974e-17,1.3370192307692309e-10,4.011057692307692e-11,1.4183974358974358e-08,3.5459935897435895e-09
R15S,180.0,Calibration,Transport,0.1624153846153846,0.019489846153846153,1.516025641025641e-16,3.7900641025641024e-17,1.346923076923077e-10,4.040769230769231e-11,1.4314102564102563e-08,3.5785256410256407e-09
R15S,185.0,Calibration,Transport,0.16270961538461537,0.019525153846153845,1.5298076923076924e-16,3.824519230769231e-17,1.356826923076923e-10,4.070480769230769e-11,1.444423076923077e-08,3.6110576923076924e-09
R15S,190.0,Calibration,Transport,0.16300384615384614,0.019560461538461537,1.5435897435897436e-16,3.858974358974359e-17,1.3667307692307692e-10,4.100192307692308e-11,1.4574358974358975e-08,3.6435897435897437e-09
R15S,195.0,Validation,Transport,0.1632980769230769,0.01959576923076923,1.5573717948717948e-16,3.893429487179487e-17,1.3766346153846156e-10,4.1299038461538466e-11,1.4704487179487178e-08,3.6761217948717946e-09
R15S,200.0,Calibration,Transport,0.16359230769230768,0.01963107692307692,1.5711538461538462e-16,3.9278846153846156e-17,1.3865384615384618e-10,4.1596153846153854e-11,1.4834615384615385e-08,3.7086538461538463e-09
R15S,205.0,Calibration,Transport,0.16388653846153844,0.019666384615384613,1.5849358974358974e-16,3.9623397435897436e-17,1.396442307692308e-10,4.1893269230769235e-11,1.4964743589743592e-08,3.741185897435898e-09
R15S,210.0,Validation,Transport,0.1641807692307692,0.019701692307692305,1.5987179487179486e-16,3.9967948717948716e-17,1.406346153846154e-10,4.2190384615384617e-11,1.5094871794871794e-08,3.7737179487179485e-09
R15S,215.0,Calibration,Transport,0.16447499999999998,0.019736999999999998,1.6125e-16,4.03125e-17,1.4162500000000001e-10,4.2487500000000004e-11,1.5225e-08,3.80625e-09
R15S,220.0,Validation,Transport,0.16476923076923075,0.01977230769230769,1.6262820512820513e-16,4.065705128205128e-17,1.4261538461538463e-10,4.2784615384615386e-11,1.5355128205128204e-08,3.838782051282051e-09
R15S,225.0,Calibration,Transport,0.16506346153846152,0.019807615384615382,1.6400641025641025e-16,4.100160256410256e-17,1.4360576923076924e-10,4.3081730769230774e-11,1.548525641025641e-08,3.871314102564102e-09
R15S,230.0,Validation,Transport,0.1653576923076923,0.019842923076923074,1.6538461538461537e-16,4.134615384615384e-17,1.4459615384615385e-10,4.3378846153846155e-11,1.5615384615384614e-08,3.903846153846154e-09
R15S,235.0,Validation,Transport,0.16565192307692306,0.019878230769230766,1.667628205128205e-16,4.169070512820513e-17,1.4558653846153847e-10,4.3675961538461536e-11,1.574551282051282e-08,3.936378205128205e-09
R15S,240.0,Calibration,Transport,0.16594615384615383,0.019913538461538458,1.6814102564102563e-16,4.203525641025641e-17,1.4657692307692308e-10,4.3973076923076924e-11,1.5875641025641025e-08,3.968910256410256e-09
R15S,245.0,Calibration,Transport,0.1662403846153846,0.01994884615384615,1.6951923076923075e-16,4.237980769230769e-17,1.475673076923077e-10,4.4270192307692305e-11,1.600576923076923e-08,4.0014423076923075e-09
R15S,250.0,Calibration,Transport,0.16653461538461536,0.019984153846153842,1.708974358974359e-16,4.2724358974358973e-17,1.485576923076923e-10,4.456730769230769e-11,1.613589743589744e-08,4.03397435897436e-09
R15S,255.0,Calibration,Transport,0.16682884615384613,0.020019461538461535,1.7227564102564104e-16,4.306891025641026e-17,1.4954807692307692e-10,4.4864423076923074e-11,1.626602564102564e-08,4.06650641025641e-09
R15S,260.0,Calibration,Transport,0.16712307692307693,0.02005476923076923,1.7365384615384616e-16,4.341346153846154e-17,1.5053846153846156e-10,4.516153846153847e-11,1.6396153846153845e-08,4.099038461538461e-09
R15S,265.0,Validation,Transport,0.1674173076923077,0.020090076923076922,1.7503205128205128e-16,4.375801282051282e-17,1.5152884615384617e-10,4.545865384615385e-11,1.652628205128205e-08,4.131570512820513e-09
R15S,270.0,Calibration,Transport,0.16771153846153847,0.020125384615384614,1.764102564102564e-16,4.41025641025641e-17,1.5251923076923078e-10,4.575576923076923e-11,1.6656410256410256e-08,4.164102564102564e-09
R15S,275.0,Calibration,Transport,0.16800576923076924,0.020160692307692307,1.7778846153846152e-16,4.444711538461538e-17,1.535096153846154e-10,4.605288461538462e-11,1.678653846153846e-08,4.196634615384615e-09
R15S,280.0,Calibration,Transport,0.1683,0.020196,1.7916666666666664e-16,4.479166666666666e-17,1.545e-10,4.635e-11,1.6916666666666666e-08,4.2291666666666665e-09
R15S,285.0,Calibration,Transport,0.16859423076923077,0.02023130769230769,1.8054487179487178e-16,4.5136217948717945e-17,1.5549038461538462e-10,4.664711538461539e-11,1.704679487179487e-08,4.261698717948718e-09
R15S,290.0,Calibration,Transport,0.16888846153846154,0.020266615384615383,1.8192307692307692e-16,4.548076923076923e-17,1.5648076923076924e-10,4.694423076923077e-11,1.7176923076923076e-08,4.294230769230769e-09
R15S,295.0,Calibration,Transport,0.1691826923076923,0.020301923076923075,1.8330128205128207e-16,4.582532051282052e-17,1.5747115384615385e-10,4.724134615384615e-11,1.7307051282051285e-08,4.326762820512821e-09
R15S,300.0,Calibration,Transport,0.16947692307692308,0.02033723076923077,1.846794871794872e-16,4.61698717948718e-17,1.5846153846153846e-10,4.753846153846154e-11,1.7437179487179487e-08,4.359294871794872e-09
R15S,305.0,Calibration,Transport,0.16977115384615385,0.020372538461538463,1.860576923076923e-16,4.651442307692308e-17,1.594519230769231e-10,4.7835576923076926e-11,1.7567307692307692e-08,4.391826923076923e-09
R15S,310.0,Calibration,Transport,0.17006538461538462,0.020407846153846155,1.8743589743589743e-16,4.685897435897436e-17,1.604423076923077e-10,4.8132692307692314e-11,1.7697435897435897e-08,4.424358974358974e-09
R15S,315.0,Validation,Transport,0.1703596153846154,0.020443153846153847,1.8881410256410255e-16,4.7203525641025637e-17,1.6143269230769233e-10,4.8429807692307695e-11,1.7827564102564102e-08,4.4568910256410255e-09
R15S,320.0,Calibration,Transport,0.17065384615384616,0.02047846153846154,1.9019230769230767e-16,4.7548076923076917e-17,1.6242307692307694e-10,4.872692307692308e-11,1.7957692307692307e-08,4.489423076923077e-09
R15S,325.0,Calibration,Transport,0.17094807692307692,0.02051376923076923,1.915705128205128e-16,4.78926282051282e-17,1.6341346153846155e-10,4.9024038461538464e-11,1.8087820512820512e-08,4.521955128205128e-09
R15S,330.0,Validation,Transport,0.1712423076923077,0.020549076923076923,1.9294871794871793e-16,4.823717948717948e-17,1.6440384615384616e-10,4.9321153846153846e-11,1.8217948717948717e-08,4.554487179487179e-09
R15S,335.0,Calibration,Transport,0.17153653846153846,0.020584384615384616,1.9432692307692308e-16,4.858173076923077e-17,1.6539423076923078e-10,4.9618269230769233e-11,1.8348076923076923e-08,4.587019230769231e-09
R15S,340.0,Validation,Transport,0.17183076923076923,0.020619692307692308,1.957051282051282e-16,4.892628205128205e-17,1.663846153846154e-10,4.9915384615384615e-11,1.8478205128205128e-08,4.619551282051282e-09
R15S,345.0,Calibration,Transport,0.172125,0.020655,1.9708333333333334e-16,4.9270833333333335e-17,1.67375e-10,5.02125e-11,1.8608333333333336e-08,4.652083333333334e-09
R15S,350.0,Calibration,Transport,0.17241923076923077,0.020690307692307692,1.9846153846153846e-16,4.9615384615384615e-17,1.6836538461538462e-10,5.0509615384615384e-11,1.8738461538461538e-08,4.6846153846153845e-09
R15S,355.0,Validation,Transport,0.17271346153846154,0.020725615384615384,1.9983974358974358e-16,4.9959935897435895e-17,1.6935576923076923e-10,5.0806730769230765e-11,1.8868589743589743e-08,4.717147435897436e-09
R15S,360.0,Validation,Transport,0.1730076923076923,0.020760923076923076,2.0121794871794872e-16,5.030448717948718e-17,1.7034615384615384e-10,5.110384615384615e-11,1.8998717948717948e-08,4.749679487179487e-09
R15S,365.0,Calibration,Transport,0.17330192307692308,0.020796230769230768,2.0259615384615384e-16,5.064903846153846e-17,1.7133653846153846e-10,5.1400961538461534e-11,1.9128846153846153e-08,4.782211538461538e-09
R15S,370.0,Calibration,Transport,0.17359615384615384,0.02083153846153846,2.0397435897435896e-16,5.099358974358974e-17,1.723269230769231e-10,5.169807692307693e-11,1.925897435897436e-08,4.81474358974359e-09
R15S,375.0,Calibration,Transport,0.1738903846153846,0.020866846153846152,2.0535256410256408e-16,5.133814102564102e-17,1.733173076923077e-10,5.199519230769231e-11,1.9389102564102564e-08,4.847275641025641e-09
R15S,380.0,Calibration,Transport,0.17418461538461538,0.020902153846153845,2.0673076923076923e-16,5.1682692307692306e-17,1.7430769230769232e-10,5.22923076923077e-11,1.951923076923077e-08,4.879807692307692e-09
R15S,385.0,Validation,Transport,0.17447884615384615,0.020937461538461537,2.0810897435897435e-16,5.2027243589743586e-17,1.7529807692307693e-10,5.258942307692308e-11,1.9649358974358974e-08,4.9123397435897435e-09
R15S,390.0,Validation,Transport,0.17477307692307692,0.02097276923076923,2.0948717948717947e-16,5.2371794871794866e-17,1.7628846153846157e-10,5.2886538461538466e-11,1.977948717948718e-08,4.944871794871795e-09
R15S,395.0,Calibration,Transport,0.1750673076923077,0.02100807692307692,2.1086538461538463e-16,5.271634615384616e-17,1.7727884615384618e-10,5.3183653846153854e-11,1.9909615384615384e-08,4.977403846153846e-09
R15S,400.0,Calibration,Transport,0.17536153846153846,0.021043384615384613,2.1224358974358975e-16,5.306089743589744e-17,1.782692307692308e-10,5.3480769230769235e-11,2.003974358974359e-08,5.009935897435897e-09
R15S,405.0,Calibration,Transport,0.17565576923076923,0.021078692307692305,2.1362179487179487e-16,5.340544871794872e-17,1.792596153846154e-10,5.3777884615384623e-11,2.0169871794871795e-08,5.042467948717949e-09
R15S,410.0,Calibration,Transport,0.17595,0.021113999999999997,2.15e-16,5.375e-17,1.8025000000000002e-10,5.4075000000000005e-11,2.03e-08,5.075e-09
R15S,415.0,Validation,Transport,0.17624423076923076,0.02114930769230769,2.1637820512820511e-16,5.409455128205128e-17,1.812403846153846e-10,5.437211538461538e-11,2.0430128205128205e-08,5.107532051282051e-09
R15S,420.0,Calibration,Transport,0.17653846153846153,0.02118461538461538,2.1775641025641023e-16,5.443910256410256e-17,1.8223076923076922e-10,5.466923076923077e-11,2.056025641025641e-08,5.1400641025641025e-09
R15S,425.0,Calibration,Transport,0.17683269230769227,0.021219923076923074,2.1913461538461535e-16,5.478365384615384e-17,1.8322115384615384e-10,5.496634615384615e-11,2.0690384615384615e-08,5.172596153846154e-09
R15S,430.0,Validation,Transport,0.17712692307692304,0.021255230769230766,2.205128205128205e-16,5.5128205128205124e-17,1.8421153846153845e-10,5.526346153846153e-11,2.0820512820512817e-08,5.205128205128204e-09
R15S,435.0,Calibration,Transport,0.1774211538461538,0.021290538461538458,2.2189102564102562e-16,5.5472756410256404e-17,1.852019230769231e-10,5.5560576923076924e-11,2.0950641025641022e-08,5.2376602564102556e-09
R15S,440.0,Validation,Transport,0.17771538461538464,0.021325846153846157,2.232692307692307e-16,5.581730769230768e-17,1.861923076923077e-10,5.5857692307692305e-11,2.1080769230769227e-08,5.270192307692307e-09
R15S,445.0,Calibration,Transport,0.1780096153846154,0.02136115384615385,2.2464743589743586e-16,5.616185897435896e-17,1.8718269230769231e-10,5.615480769230769e-11,2.1210897435897433e-08,5.302724358974358e-09
R15S,450.0,Validation,Transport,0.17830384615384617,0.02139646153846154,2.2602564102564105e-16,5.650641025641026e-17,1.8817307692307693e-10,5.6451923076923074e-11,2.134102564102564e-08,5.33525641025641e-09
R15S,455.0,Calibration,Transport,0.17859807692307694,0.021431769230769233,2.2740384615384614e-16,5.685096153846154e-17,1.8916346153846157e-10,5.674903846153847e-11,2.1471153846153846e-08,5.3677884615384615e-09
R15S,460.0,Validation,Transport,0.1788923076923077,0.021467076923076926,2.287820512820513e-16,5.719551282051282e-17,1.9015384615384618e-10,5.704615384615385e-11,2.160128205128205e-08,5.400320512820513e-09
R15S,465.0,Calibration,Transport,0.17918653846153848,0.021502384615384618,2.301602564102564e-16,5.75400641025641e-17,1.911442307692308e-10,5.734326923076924e-11,2.1731410256410256e-08,5.432852564102564e-09
R15S,470.0,Calibration,Transport,0.17948076923076922,0.021537692307692306,2.3153846153846153e-16,5.788461538461538e-17,1.921346153846154e-10,5.764038461538462e-11,2.186153846153846e-08,5.465384615384615e-09
R15S,475.0,Calibration,Transport,0.179775,0.021573,2.3291666666666667e-16,5.822916666666667e-17,1.9312500000000002e-10,5.79375e-11,2.199166666666667e-08,5.4979166666666675e-09
R15S,480.0,Calibration,Transport,0.18006923076923076,0.02160830769230769,2.342948717948718e-16,5.857371794871795e-17,1.9411538461538463e-10,5.823461538461538e-11,2.2121794871794875e-08,5.530448717948719e-09
R15S,485.0,Calibration,Transport,0.18036346153846153,0.021643615384615383,2.3567307692307696e-16,5.891826923076924e-17,1.9510576923076924e-10,5.853173076923078e-11,2.225192307692308e-08,5.56298076923077e-09
R15S,490.0,Calibration,Transport,0.1806576923076923,0.021678923076923075,2.3705128205128205e-16,5.926282051282051e-17,1.9609615384615386e-10,5.882884615384616e-11,2.2382051282051282e-08,5.5955128205128205e-09
R15S,495.0,Validation,Transport,0.18095192307692307,0.021714230769230767,2.384294871794872e-16,5.96073717948718e-17,1.9708653846153847e-10,5.912596153846154e-11,2.2512179487179487e-08,5.628044871794872e-09
R15S,500.0,Calibration,Transport,0.18124615384615383,0.02174953846153846,2.398076923076923e-16,5.995192307692307e-17,1.9807692307692308e-10,5.942307692307692e-11,2.2642307692307692e-08,5.660576923076923e-09
R15S,505.0,Calibration,Transport,0.1815403846153846,0.02178484615384615,2.4118589743589744e-16,6.029647435897436e-17,1.990673076923077e-10,5.97201923076923e-11,2.2772435897435898e-08,5.693108974358974e-09
R15S,510.0,Calibration,Transport,0.18183461538461537,0.021820153846153843,2.4256410256410253e-16,6.064102564102563e-17,2.000576923076923e-10,6.00173076923077e-11,2.2902564102564103e-08,5.725641025641026e-09
R15S,515.0,Validation,Transport,0.18212884615384614,0.021855461538461535,2.439423076923077e-16,6.098557692307692e-17,2.0104807692307692e-10,6.031442307692308e-11,2.3032692307692308e-08,5.758173076923077e-09
R15S,520.0,Calibration,Transport,0.1824230769230769,0.021890769230769228,2.453205128205128e-16,6.13301282051282e-17,2.0203846153846156e-10,6.061153846153847e-11,2.3162820512820513e-08,5.790705128205128e-09
R15S,525.0,Validation,Transport,0.18271730769230768,0.02192607692307692,2.466987179487179e-16,6.167467948717948e-17,2.0302884615384617e-10,6.090865384615385e-11,2.3292948717948715e-08,5.823237179487179e-09
R15S,530.0,Calibration,Transport,0.18301153846153845,0.021961384615384612,2.4807692307692306e-16,6.201923076923077e-17,2.0401923076923079e-10,6.120576923076923e-11,2.342307692307692e-08,5.85576923076923e-09
R15S,535.0,Calibration,Transport,0.18330576923076922,0.021996692307692304,2.4945512820512816e-16,6.236378205128204e-17,2.050096153846154e-10,6.150288461538461e-11,2.3553205128205125e-08,5.888301282051281e-09
R15S,540.0,Calibration,Transport,0.18359999999999999,0.022031999999999996,2.508333333333333e-16,6.270833333333333e-17,2.06e-10,6.18e-11,2.368333333333333e-08,5.9208333333333326e-09
R15S,545.0,Calibration,Transport,0.18389423076923075,0.022067307692307688,2.5221153846153844e-16,6.305288461538461e-17,2.0699038461538463e-10,6.209711538461539e-11,2.381346153846154e-08,5.953365384615385e-09
R15S,550.0,Calibration,Transport,0.18418846153846152,0.02210261538461538,2.535897435897436e-16,6.33974358974359e-17,2.0798076923076924e-10,6.239423076923077e-11,2.3943589743589744e-08,5.985897435897436e-09
R15S,555.0,Calibration,Transport,0.1844826923076923,0.022137923076923076,2.5496794871794873e-16,6.374198717948718e-17,2.0897115384615385e-10,6.269134615384615e-11,2.407371794871795e-08,6.018429487179487e-09
R15S,560.0,Calibration,Transport,0.18477692307692306,0.022173230769230768,2.5634615384615383e-16,6.408653846153846e-17,2.0996153846153846e-10,6.298846153846153e-11,2.4203846153846154e-08,6.0509615384615386e-09
R15S,565.0,Validation,Transport,0.18507115384615383,0.02220853846153846,2.5772435897435897e-16,6.443108974358974e-17,2.1095192307692313e-10,6.328557692307694e-11,2.433397435897436e-08,6.08349358974359e-09
R15S,570.0,Calibration,Transport,0.1853653846153846,0.022243846153846152,2.591025641025641e-16,6.477564102564103e-17,2.119423076923077e-10,6.358269230769231e-11,2.4464102564102568e-08,6.116025641025642e-09
R15S,575.0,Calibration,Transport,0.18565961538461537,0.022279153846153844,2.6048076923076926e-16,6.512019230769232e-17,2.1293269230769233e-10,6.387980769230769e-11,2.4594230769230773e-08,6.148557692307693e-09
R15S,580.0,Calibration,Transport,0.18595384615384616,0.02231446153846154,2.6185897435897436e-16,6.546474358974359e-17,2.1392307692307692e-10,6.417692307692307e-11,2.4724358974358975e-08,6.181089743589744e-09
R15S,585.0,Calibration,Transport,0.18624807692307693,0.022349769230769232,2.632371794871795e-16,6.580929487179488e-17,2.1491346153846155e-10,6.447403846153847e-11,2.485448717948718e-08,6.213621794871795e-09
R15S,590.0,Calibration,Transport,0.1865423076923077,0.022385076923076924,2.6461538461538464e-16,6.615384615384616e-17,2.1590384615384617e-10,6.477115384615385e-11,2.4984615384615385e-08,6.246153846153846e-09
R15S,595.0,Validation,Transport,0.18683653846153847,0.022420384615384616,2.6599358974358974e-16,6.649839743589743e-17,2.1689423076923078e-10,6.506826923076923e-11,2.511474358974359e-08,6.2786858974358976e-09
R15S,600.0,Calibration,Transport,0.18713076923076924,0.02245569230769231,2.673717948717949e-16,6.684294871794872e-17,2.178846153846154e-10,6.536538461538461e-11,2.5244871794871795e-08,6.311217948717949e-09
R15S,605.0,Validation,Transport,0.187425,0.022491,2.6875e-16,6.71875e-17,2.18875e-10,6.56625e-11,2.5375e-08,6.34375e-09
R15S,610.0,Calibration,Transport,0.18771923076923078,0.022526307692307693,2.701282051282051e-16,6.753205128205128e-17,2.1986538461538462e-10,6.595961538461539e-11,2.5505128205128206e-08,6.3762820512820514e-09
R15S,615.0,Calibration,Transport,0.18801346153846155,0.022561615384615385,2.715064102564102e-16,6.787660256410255e-17,2.2085576923076923e-10,6.625673076923077e-11,2.5635256410256408e-08,6.408814102564102e-09
R15S,620.0,Calibration,Transport,0.18830769230769231,0.022596923076923077,2.7288461538461536e-16,6.822115384615384e-17,2.2184615384615385e-10,6.655384615384615e-11,2.5765384615384613e-08,6.441346153846153e-09
R15S,625.0,Validation,Transport,0.18860192307692308,0.02263223076923077,2.742628205128205e-16,6.856570512820513e-17,2.2283653846153846e-10,6.685096153846153e-11,2.5895512820512818e-08,6.4738782051282045e-09
R15S,630.0,Validation,Transport,0.18889615384615385,0.02266753846153846,2.756410256410256e-16,6.89102564102564e-17,2.2382692307692312e-10,6.714807692307694e-11,2.6025641025641023e-08,6.506410256410256e-09
R15S,635.0,Calibration,Transport,0.18919038461538462,0.022702846153846153,2.7701923076923075e-16,6.925480769230769e-17,2.2481730769230768e-10,6.74451923076923e-11,2.6155769230769228e-08,6.538942307692307e-09
R15S,640.0,Calibration,Transport,0.1894846153846154,0.022738153846153845,2.7839743589743584e-16,6.959935897435896e-17,2.2580769230769235e-10,6.77423076923077e-11,2.6285897435897433e-08,6.571474358974358e-09
R15S,645.0,Calibration,Transport,0.18977884615384616,0.022773461538461538,2.7977564102564103e-16,6.994391025641026e-17,2.267980769230769e-10,6.803942307692307e-11,2.6416025641025642e-08,6.6040064102564104e-09
R15S,650.0,Calibration,Transport,0.19007307692307693,0.02280876923076923,2.8115384615384613e-16,7.028846153846153e-17,2.2778846153846158e-10,6.833653846153848e-11,2.6546153846153847e-08,6.636538461538462e-09
R15S,655.0,Calibration,Transport,0.1903673076923077,0.022844076923076922,2.8253205128205127e-16,7.063301282051282e-17,2.287788461538462e-10,6.863365384615386e-11,2.6676282051282052e-08,6.669070512820513e-09
R15S,660.0,Calibration,Transport,0.19066153846153847,0.022879384615384614,2.839102564102564e-16,7.09775641025641e-17,2.297692307692308e-10,6.893076923076924e-11,2.6806410256410257e-08,6.701602564102564e-09
R15S,665.0,Calibration,Transport,0.19095576923076923,0.022914692307692306,2.852884615384615e-16,7.132211538461538e-17,2.3075961538461541e-10,6.922788461538462e-11,2.693653846153846e-08,6.734134615384615e-09
R15S,670.0,Calibration,Transport,0.19125,0.022949999999999998,2.866666666666667e-16,7.166666666666668e-17,2.3175e-10,6.9525e-11,2.706666666666667e-08,6.766666666666668e-09
