case_id,days_before_failure,pore_pressure_kPa,settlement_mm,lateral_displacement_mm,velocity_mm_day,soil_type
CLAY_CASE_002,28.0,24.543872271990267,6101.184677956366,14236.097581898186,124.83579687603014,clay
CLAY_CASE_002,27.0,24.544471721754647,6137.929144663784,14321.834670882165,120.18331291232062,clay
CLAY_CASE_002,26.0,24.5450141927148,6173.294665703758,14404.354219975436,115.6442309649774,clay
CLAY_CASE_002,25.0,24.545505095097155,6207.315683242771,14483.736594233133,111.2210631732487,clay
CLAY_CASE_002,24.0,24.54594932645408,6240.027303607708,14560.063708417983,106.91574473115179,clay
CLAY_CASE_002,23.0,24.546351320057283,6271.465130081462,14633.418636856744,102.72967311895263,clay
CLAY_CASE_002,22.0,24.546715088757217,6301.665107479079,14703.885250784517,98.66374722370529,clay
CLAY_CASE_002,21.0,24.547044264727088,6330.663378415686,14771.547882969931,94.71840600405449,clay
CLAY_CASE_002,20.0,24.54734213547255,6358.496151081512,14836.491019190193,90.89366640294429,clay
CLAY_CASE_002,19.0,24.54761167645382,6385.199578257452,14898.799015934053,87.18916025772342,clay
CLAY_CASE_002,18.0,24.547855580635467,6410.809647236146,14958.555843551007,83.60417000014786,clay
CLAY_CASE_002,17.0,24.548076285250474,6435.362080257541,15015.84485393426,80.13766297863549,clay
CLAY_CASE_002,16.0,24.548275996038896,6458.892245023327,15070.748571721097,76.78832427153066,clay
CLAY_CASE_002,15.0,24.54845670919753,6481.435074820459,15123.348507914405,73.55458789336262,clay
CLAY_CASE_002,14.0,24.54862023125528,6503.024997759345,15173.724994771803,70.43466632552372,clay
CLAY_CASE_002,13.0,24.54876819706892,6523.695874615773,15221.957040770138,67.42657832918849,clay
CLAY_CASE_002,12.0,24.54890208611605,6543.480944756858,15268.122204432668,64.5281750213635,clay
CLAY_CASE_002,11.0,24.549023237245503,6562.412779628591,15312.296485800047,61.73716421476274,clay
CLAY_CASE_002,10.0,24.549132862030568,6580.523243285716,15354.554234333335,59.051133039418346,clay
CLAY_CASE_002,9.0,24.549232056856795,6597.843459452242,15394.968072055231,56.467568878204474,clay
CLAY_CASE_002,8.0,24.549321813863855,6614.403784612638,15433.608830762822,53.98387866033772,clay
CLAY_CASE_002,7.0,24.549403030849746,6630.233786648445,15470.545502179704,51.59740656659778,clay
CLAY_CASE_002,6.0,24.549476520235345,6645.362228552597,15505.845199956058,49.30545020755926,clay
CLAY_CASE_002,5.0,24.549543017178323,6659.81705677298,15539.573132470288,47.10527534192988,clay
CLAY_CASE_002,4.0,24.549603186916855,6673.625393757755,15571.79258543476,44.9941292063304,clay
CLAY_CASE_002,3.0,24.54965763141609,6686.813534296779,15602.56491335915,42.96925253050904,clay
CLAY_CASE_002,2.0,24.549706895383434,6699.4069452760605,15631.949538977473,41.02789031370958,clay
CLAY_CASE_002,1.0,24.54975147171249,6711.4302684850045,15660.003959798343,39.167301438335926,clay
CLAY_CASE_002,-0.0,24.54979180640981,6722.907326139061,15686.783760991144,38.25685884685663,clay
CLAY_CASE_033,342.0,124.91675676873885,0.014683088176260174,0.034260539077940404,0.0025093638960099265,clay
CLAY_CASE_033,341.0,124.9167570725216,0.015435897345063152,0.03601709380514735,0.0025736912620512135,clay
CLAY_CASE_033,340.0,124.91675740825346,0.0162273029334909,0.037863706844812106,0.0027056439653865387,clay
CLAY_CASE_033,339.0,124.91675777929456,0.017059283724295073,0.03980499535668851,0.002844361684652113,clay
CLAY_CASE_033,338.0,124.91675818935836,0.01793391994428217,0.04184581320332506,0.0029901912334709957,clay
CLAY_CASE_033,337.0,124.91675864254896,0.018853398464377672,0.0439912630835479,0.0031434972031778655,clay
CLAY_CASE_033,336.0,124.91675914340202,0.01982001826618889,0.04624670928777407,0.0033046628739021033,clay
CLAY_CASE_033,335.0,124.91675969693026,0.020836196188718934,0.048617791107010845,0.0034740911723207604,clay
CLAY_CASE_033,334.0,124.91676030867355,0.021904472969581344,0.05111043692902314,0.0036522056784699317,clay
CLAY_CASE_033,333.0,124.91676098475443,0.023027519595800894,0.05373087905686875,0.003839451684125847,clay
CLAY_CASE_033,332.0,124.91676173193936,0.024208143980056853,0.05648566928679932,0.0040362973053923515,clay
CLAY_CASE_033,331.0,124.91676255770638,0.025449297979036303,0.05938169528441804,0.004243234652270292,clay
CLAY_CASE_033,330.0,124.91676347032006,0.026754084771419027,0.06242619779997773,0.004460781058122157,clay
CLAY_CASE_033,329.0,124.91676447891413,0.028125766613909597,0.06562678876578906,0.004689480372095878,clay
CLAY_CASE_033,328.0,124.91676559358295,0.029567772994676556,0.06899147032091196,0.004929904317729106,clay
CLAY_CASE_033,327.0,124.91676682548247,0.03108370920454706,0.07252865481060981,0.005182653921115242,clay
CLAY_CASE_033,326.0,124.91676818694194,0.0326773653473457,0.0762471858104733,0.0054483610121911705,clay
CLAY_CASE_033,325.0,124.91676969158729,0.034352725811861766,0.08015636022767744,0.005727689802882782,clay
CLAY_CASE_033,324.0,124.91677135447752,0.03611397922907537,0.08426595153450919,0.006021338546036953,clay
CLAY_CASE_033,323.0,124.91677319225535,0.037965528939483933,0.08858623419212917,0.00633004127927083,clay
CLAY_CASE_033,322.0,124.91677522331386,0.039912003996637864,0.09312800932548836,0.006654569658073678,clay
CLAY_CASE_033,321.0,124.91677746798054,0.04195827073432814,0.09790263171343233,0.00699573488272498,clay
CLAY_CASE_033,320.0,124.91677994872072,0.044109444926272855,0.10292203816130333,0.007354389723818966,clay
CLAY_CASE_033,319.0,124.91678269036244,0.046370904568619524,0.10819877732677888,0.00773143065143099,clay
CLAY_CASE_033,318.0,124.9167857203449,0.048748303317131446,0.11374604107330671,0.008127800073220393,clay
CLAY_CASE_033,317.0,124.91678906899313,0.05124758461255176,0.11957769742928742,0.008544488687026508,clay
CLAY_CASE_033,316.0,124.91679276982143,0.05387499652934735,0.12570832523514383,0.008982537953805797,clay
CLAY_CASE_033,315.0,124.91679685986881,0.05663710738483523,0.13215325056461555,0.009443042697047932,clay
CLAY_CASE_033,314.0,124.91680138006974,0.05954082214757611,0.13892858501101094,0.009927153835122632,clay
CLAY_CASE_033,313.0,124.91680637566374,0.06259339968590881,0.14605126593378723,0.01043608125334021,clay
CLAY_CASE_033,312.0,124.91681189664818,0.06580247089958023,0.15353909876568722,0.010971096822843224,clay
CLAY_CASE_033,311.0,124.9168179982787,0.06917605777961475,0.16141080148576775,0.01153353757381928,clay
CLAY_CASE_033,310.0,124.9168247416222,0.0727225934438718,0.1696860513690342,0.012124809030895148,clay
CLAY_CASE_033,309.0,124.91683219416794,0.07645094319815184,0.17838553412902095,0.012746388718973406,clay
CLAY_CASE_033,308.0,124.91684043050309,0.08037042667525585,0.18753099557559696,0.013399829848195155,clay
CLAY_CASE_033,307.0,124.9168495330591,0.08449084110706893,0.19714529591649416,0.014086765187139527,clay
CLAY_CASE_033,306.0,124.9168595929368,0.08882248578753957,0.20725246683759233,0.014808911133846109,clay
CLAY_CASE_033,305.0,124.91687071081803,0.0933761877873766,0.21787777150387871,0.01556807199471813,clay
CLAY_CASE_033,304.0,124.91688299797329,0.09816332898437044,0.22904776763019769,0.01636614448187626,clay
CLAY_CASE_033,303.0,124.91689657737541,0.10319587447650234,0.24079037377850548,0.017205122440070053,clay
CLAY_CASE_033,302.0,124.91691158493013,0.10848640244841247,0.25313493904629575,0.018087101814799167,clay
CLAY_CASE_033,301.0,124.91692817083639,0.11404813556538185,0.26611231631922433,0.019014285873899694,clay
CLAY_CASE_033,300.0,124.91694650108933,0.11989497397275228,0.2797549392697553,0.019988990695459702,clay
CLAY_CASE_033,299.0,124.91696675914164,0.12604152998265766,0.29409690329286786,0.021013650935562705,clay
CLAY_CASE_033,298.0,124.91698914773956,0.13250316453408992,0.3091740505795431,0.022090825890056953,clay
CLAY_CASE_033,297.0,124.91701389095172,0.13929602551669185,0.32502405953894764,0.023223205865239738,clay
CLAY_CASE_033,296.0,124.91704123641178,0.14643708805323374,0.34168653879087874,0.024413618873097676,clay
CLAY_CASE_033,295.0,124.9170714577964,0.15394419684055044,0.35920312596128434,0.0256650376675345,clay
CLAY_CASE_033,294.0,124.91710485756423,0.16183611065375444,0.37761759152542707,0.02698058713881296,clay
CLAY_CASE_033,293.0,124.91714176998263,0.1701325491238382,0.3969759479556225,0.02836355208432567,clay
CLAY_CASE_033,292.0,124.91718256447288,0.17885424190434987,0.417326564443483,0.029817385374688032,clay
CLAY_CASE_033,291.0,124.9172276493069,0.18802298034865103,0.43872028748018577,0.03134571653509621,clay
CLAY_CASE_033,290.0,124.91727747569297,0.1976616718254076,0.4612105675926177,0.03295236076289276,clay
CLAY_CASE_033,289.0,124.9173325422909,0.2077943968063867,0.4848535925482356,0.03464132840328993,clay
CLAY_CASE_033,288.0,124.91739340020199,0.21844646886738153,0.5097084273572235,0.036416834906321416,clay
CLAY_CASE_033,287.0,124.9174606584837,0.22964449775017953,0.5358371614170856,0.038283311289201316,clay
CLAY_CASE_033,286.0,124.91753499024418,0.24141645564090233,0.5633050631621054,0.040245415129467554,clay
CLAY_CASE_033,285.0,124.91761713937743,0.2537917468278601,0.5921807425983402,0.04230804211554551,clay
CLAY_CASE_033,284.0,124.91770792800682,0.26680128091022964,0.6225363221238691,0.044476338182635744,clay
CLAY_CASE_033,283.0,124.91780826471101,0.28047754973744154,0.6544476160540302,0.0467557122632391,clay
CLAY_CASE_033,282.0,124.91791915361473,0.2948547082681731,0.6879943192924038,0.0491518496830195,clay
CLAY_CASE_033,281.0,124.91804170443524,0.3099686595472532,0.7232602056102575,0.051670726234213316,clay
CLAY_CASE_033,280.0,124.9181771435849,0.3258571440087011,0.7603333360203025,0.054318622960367935,clay
CLAY_CASE_033,279.0,124.91832682644078,0.342559833323474,0.7993062777547726,0.05710214168777161,clay
CLAY_CASE_033,278.0,124.91849225090401,0.36011842902136404,0.8402763343831827,0.06002822134070751,clay
CLAY_CASE_033,277.0,124.9186750723842,0.3785767661278985,0.8833457876317631,0.06310415507938694,clay
CLAY_CASE_033,276.0,124.91887712035881,0.3979809220689962,0.9286221514943245,0.06633760830129276,clay
CLAY_CASE_033,275.0,124.91910041667263,0.41837933110867415,0.976218439253573,0.0697366375486218,clay
CLAY_CASE_033,274.0,124.9193471957603,0.4398229045981693,1.026253444062395,0.0733097103664786,clay
CLAY_CASE_033,273.0,124.9196199269936,0.4623651573285613,1.078852033766643,0.07706572615864804,clay
CLAY_CASE_033,272.0,124.91992133937674,0.4860623402933581,1.1341454606845023,0.0810140380899248,clay
CLAY_CASE_033,271.0,124.92025444883566,0.5109735801825162,1.1922716870925376,0.08516447608626454,clay
CLAY_CASE_033,270.0,124.92062258837406,0.5371610259451168,1.2533757272052726,0.08952737098643027,clay
CLAY_CASE_033,269.0,124.92102944139631,0.5646900027743743,1.31761000647354,0.09411357990125024,clay
CLAY_CASE_033,268.0,124.92147907852977,0.593629173885867,1.385134739067023,0.0989345128392064,clay
CLAY_CASE_033,267.0,124.92197599831294,0.6240507104778982,1.456118324448429,0.10400216065972478,clay
CLAY_CASE_033,266.0,124.92252517215499,0.6560304702817018,1.5307377639906377,0.10932912441832232,clay
CLAY_CASE_033,265.0,124.92313209401382,0.6896481851288916,1.6091790986340804,0.11492864617066378,clay
CLAY_CASE_033,264.0,124.92380283528678,0.7249876579841001,1.691637868629567,0.12081464130553288,clay
CLAY_CASE_033,263.0,124.92454410545972,0.7621369699122112,1.7783195964618264,0.12700173247985536,clay
CLAY_CASE_033,262.0,124.92536331911663,0.8011886974720134,1.8694402941013644,0.13350528523207483,clay
CLAY_CASE_033,261.0,124.92626866997492,0.8422401410514562,1.965226995786731,0.1403414453535028,clay
CLAY_CASE_033,260.0,124.92726921268039,0.885393564684115,2.0659183175962683,0.14752717810069638,clay
CLAY_CASE_033,259.0,124.92837495317204,0.930756447911874,2.1717650451277057,0.15508030933539052,clay
CLAY_CASE_033,258.0,124.92959694851092,0.9784417502853493,2.283030750665815,0.1630195686821907,clay
CLAY_CASE_033,257.0,124.93094741715947,1.0285681891211884,2.399992441282773,0.17136463479790986,clay
CLAY_CASE_033,256.0,124.93243986079966,1.0812605311640953,2.522941239382889,0.180136182850263,clay
CLAY_CASE_033,255.0,124.93408919889048,1.1366498988313463,2.652183097273141,0.1893559343075859,clay
CLAY_CASE_033,254.0,124.93591191728858,1.1948740917486467,2.788039547413509,0.1990467091451953,clay
CLAY_CASE_033,253.0,124.93792623239136,1.2560779243184634,2.9308484900764147,0.20923248057814048,clay
CLAY_CASE_033,252.0,124.94015227241137,1.320413580095531,3.0809650202229055,0.21993843243421196,clay
CLAY_CASE_033,251.0,124.94261227755442,1.3880409837789907,3.238762295484311,0.23119101928531327,clay
CLAY_CASE_033,250.0,124.94533082105418,1.459128191666719,3.4046324472223444,0.2430180294595914,clay
CLAY_CASE_033,249.0,124.9483350532131,1.5338518014547453,3.5789875367277393,0.2554486510609695,clay
CLAY_CASE_033,248.0,124.95165497081634,1.6123973823033007,3.7622605587077014,0.2685135411271333,clay
CLAY_CASE_033,247.0,124.95532371452273,1.6949599261310253,3.954906494305726,0.28224489806126396,clay
CLAY_CASE_033,246.0,124.95937789709596,1.781744321140059,4.157403415993471,0.29667653747715406,clay
CLAY_CASE_033,245.0,124.9638579656232,1.8729658486173177,4.370253646773741,0.3118439716016215,clay
CLAY_CASE_033,244.0,124.96880860117848,1.968850704101032,4.593984976235741,0.3277844923822526,clay
CLAY_CASE_033,243.0,124.97427915972506,2.0696365440466695,4.829151936108895,0.3445372584526556,clay
CLAY_CASE_033,242.0,124.98032415841958,2.1755730591726254,5.076337138069459,0.362143386111224,clay
CLAY_CASE_033,241.0,124.9870038118792,2.2869225757134037,5.336152676664609,0.3806460444732247,clay
CLAY_CASE_033,240.0,124.99438462340683,2.40396068585656,5.609241600331973,0.4000905549594882,clay
CLAY_CASE_033,239.0,125.0025400366367,2.5269769086890967,5.896279453607892,0.42052449528811575,clay
CLAY_CASE_033,238.0,125.01155115356872,2.6562753830294294,6.197975893735335,0.4419978081385949,clay
CLAY_CASE_033,237.0,125.02150752550232,2.7921755935722534,6.515076385001925,0.46456291465995037,clay
CLAY_CASE_033,236.0,125.03250802396248,2.9350131318253996,6.848363974259266,0.4882748329965665,clay
CLAY_CASE_033,235.0,125.04466179933166,3.0851404933701936,7.1986611511971175,0.5131913020067058,clay
CLAY_CASE_033,234.0,125.05808933555944,3.242927913029423,7.566831797068654,0.5393729103491838,clay
CLAY_CASE_033,233.0,125.07292361001767,3.4087642395797038,7.953783225685975,0.5668832311137573,clay
CLAY_CASE_033,232.0,125.08931136829666,3.5830578516976774,8.360468320627914,0.5957889621695056,clay
CLAY_CASE_033,231.0,125.10741452449527,3.766237616881407,8.787887772723282,0.6261600724034304,clay
CLAY_CASE_033,230.0,125.12741169833492,3.958753895139736,9.237092421992717,0.6580699540183534,clay
CLAY_CASE_033,229.0,125.14949990121701,4.161079589292419,9.709185708348977,0.6915955810542442,clay
CLAY_CASE_033,228.0,125.17389638412921,4.3737112437722825,10.20532623546866,0.7268176742912473,clay
CLAY_CASE_033,227.0,125.20084066107212,4.597170193867168,10.726730452356724,0.7638208726845281,clay
CLAY_CASE_033,226.0,125.23059672240052,4.832003767382999,11.274675457226998,0.8026939114712421,clay
CLAY_CASE_033,225.0,125.26345545312174,5.078786540749912,11.850501928416463,0.8435298070780419,clay
CLAY_CASE_033,224.0,125.29973727173196,5.338121651629824,12.455617187136257,0.8864260489427789,clay
CLAY_CASE_033,223.0,125.33979500555041,5.61064217011558,13.091498396936354,0.9314847983471157,clay
CLAY_CASE_033,222.0,125.38401701867313,5.897012530638094,13.759695904822218,0.9788130943362194,clay
CLAY_CASE_033,221.0,125.43283060854039,6.197930026717311,14.46183672900706,1.0285230667780958,clay
CLAY_CASE_033,220.0,125.48670568660565,6.514126370704951,15.199628198311553,1.080732156587862,clay
CLAY_CASE_033,219.0,125.54615875760109,6.846369320670029,15.974861748230067,1.1355633431102596,clay
CLAY_CASE_033,218.0,125.61175721028653,7.195464376571107,16.789416878665914,1.1931453786177872,clay
CLAY_CASE_033,217.0,125.68412393018802,7.562256547840701,17.645265278294968,1.2536130298401655,clay
CLAY_CASE_033,216.0,125.76394224149747,7.947632194475206,18.544475120442147,1.317107326393936,clay
CLAY_CASE_033,215.0,125.85196118079494,8.352520943677062,19.48921553524648,1.3837758159278906,clay
CLAY_CASE_033,214.0,125.949001099321,8.77789768403194,20.481761262741195,1.453772825739673,clay
CLAY_CASE_033,213.0,126.05595958287276,9.224784639120866,21.52449749128202,1.5272597305517976,clay
CLAY_CASE_033,212.0,126.17381766869259,9.694253522363018,22.61992488551371,1.6044052260592352,clay
CLAY_CASE_033,211.0,126.30364632658512,10.187427774756408,23.770664807764952,1.6853856077762686,clay
CLAY_CASE_033,210.0,126.44661315652478,10.70548488702878,24.979464736400487,1.770385054616117,clay
CLAY_CASE_033,209.0,126.60398923674859,11.249658807526078,26.249203884227516,1.8595959165316174,clay
CLAY_CASE_033,208.0,126.77715603429603,11.82124243694775,27.58289901954475,1.9532190054290979,clay
CLAY_CASE_033,207.0,126.9676122636748,12.421590210783537,28.98371049182825,2.0514638884383665,clay
CLAY_CASE_033,206.0,127.1769805483322,13.05212077001077,30.454948463358463,2.1545491824796557,clay
CLAY_CASE_033,205.0,127.40701370348448,13.71431972027133,32.00007934729977,2.262702848911484,clay
CLAY_CASE_033,204.0,127.65960041729006,14.40974247935766,33.622732451834544,2.3761624868710207,clay
CLAY_CASE_033,203.0,127.9367700602077,15.140017212393943,35.3267068289192,2.4951756237291285,clay
CLAY_CASE_033,202.0,128.2406962997759,15.906847853595139,37.11597832505532,2.6200000008754643,clay
CLAY_CASE_033,201.0,128.57369914046944,16.71201721291922,38.99470683014485,2.750903852823164,clay
CLAY_CASE_033,200.0,128.93824494671895,17.557390165289036,40.96724371900775,2.888166177375769,clay
CLAY_CASE_033,199.0,129.33694394326187,18.44491691934468,43.038139478470924,3.0320769943322006,clay
CLAY_CASE_033,198.0,129.77254462320974,19.376636361888355,45.21215151107283,3.182937589914811,clay
CLAY_CASE_033,197.0,130.24792443406474,20.35467947329357,47.49425210435166,3.34106074379185,clay
CLAY_CASE_033,196.0,130.76607606011382,21.381272808163466,49.88963655238142,3.506770935227962,clay
CLAY_CASE_033,195.0,131.33008858225028,22.458742034430347,52.403731413670805,3.6804045245316246,clay
CLAY_CASE_033,194.0,131.94312278086787,23.58951552288244,55.0422028867257,3.862309905579238,clay
CLAY_CASE_033,193.0,132.60837986305276,24.77612797777789,57.810965281481735,4.052847624778039,clay
CLAY_CASE_033,192.0,133.32906295216176,26.021224097749265,60.71618956141495,4.252390461386362,clay
CLAY_CASE_033,191.0,134.10833078721453,27.327562254609706,63.764311927422646,4.4613234636391255,clay
CLAY_CASE_033,190.0,134.94924325272686,28.69801817593274,66.96204241050972,4.680043934628323,clay
CLAY_CASE_033,189.0,135.8546986071858,30.1355886153867,70.31637343590229,4.908961361364554,clay
CLAY_CASE_033,188.0,136.82736260849728,31.64339499275147,73.8345883164201,5.148497279898166,clay
CLAY_CASE_033,187.0,137.869590151412,33.2246869833256,77.52426962775972,5.3990850688073095,clay
CLAY_CASE_033,186.0,138.98334053277296,34.88284603403586,81.39330741275033,5.661169662769403,clay
CLAY_CASE_033,185.0,140.1700880343524,36.62138878098724,85.4499071556369,5.935207177327044,clay
CLAY_CASE_033,184.0,141.43073013813398,38.44397034043208,89.7025974610082,6.221664435338802,clay
CLAY_CASE_033,183.0,142.76549633077366,40.35438744219052,94.16023736511121,6.521018384982057,clay
CLAY_CASE_033,182.0,144.17386106534863,42.35658137142132,98.83202319998307,6.833755398551261,clay
CLAY_CASE_033,181.0,145.65446497032528,44.45464068132128,103.72749492308299,7.160370440678676,clay
CLAY_CASE_033,180.0,147.20504876048804,46.652803635828526,108.85654181693322,7.501366094011615,clay
CLAY_CASE_033,179.0,148.8224044422748,48.95546033772825,114.22940745469924,7.85725142981363,clay
CLAY_CASE_033,178.0,150.50234825198092,51.367154493716704,119.8566938186723,8.228540710437102,clay
CLAY_CASE_033,177.0,152.23971927042828,53.892584763990506,125.74936444931119,8.615751910156376,clay
CLAY_CASE_033,176.0,154.0284067985866,56.536605639810524,131.91874649289122,9.01940504046641,clay
CLAY_CASE_033,175.0,155.8614083669899,59.30422778827035,138.37653150596415,9.440020265671833,clay
CLAY_CASE_033,174.0,157.7309187404667,62.200617799213624,145.1347748648318,9.878115794427956,clay
CLAY_CASE_033,173.0,159.62844856360948,65.23109726492713,152.2058936181633,10.334205532882308,clay
CLAY_CASE_033,172.0,161.54496950300404,68.40114111894302,159.60266261086701,10.808796485228086,clay
CLAY_CASE_033,171.0,163.47108103526185,71.71637515606398,167.3382086974826,11.302385887847564,clay
CLAY_CASE_033,170.0,165.39719256751962,75.18257265165155,175.42600285385362,11.815458063836104,clay
CLAY_CASE_033,169.0,167.3137135069142,78.80564999436564,183.87984998685315,12.348480985579258,clay
CLAY_CASE_033,168.0,169.211243330057,82.59166124299911,192.71387623366456,12.901902534259733,clay
CLAY_CASE_033,167.0,171.0807537035338,86.54679151492148,201.94251353481678,13.476146446726403,clay
CLAY_CASE_033,166.0,172.91375527193708,90.67734911103494,211.58048125908152,14.071607942108386,clay
CLAY_CASE_033,165.0,174.70244280009538,94.98975628018651,221.64276465376852,14.688649022953228,clay
CLAY_CASE_033,164.0,176.43981381854275,99.49053852480688,232.14458989121604,15.327593448536874,clay
CLAY_CASE_033,163.0,178.11975762824886,104.18631234930864,243.10139548172015,15.988721381389809,clay
CLAY_CASE_033,162.0,179.73711331003562,109.08377135364077,254.52879982516177,16.672263712034862,clay
CLAY_CASE_033,161.0,181.2876971001984,114.18967057652955,266.44256467856894,17.378396071477482,clay
CLAY_CASE_033,160.0,182.76830100517503,119.51080899652726,278.8585543252303,18.107232546156098,clay
CLAY_CASE_033,159.0,184.17666573975004,125.05401010422321,291.7926902431875,18.85881911585912,clay
CLAY_CASE_033,158.0,185.5114319323897,130.82610046604273,305.260901087433,19.63312684157026,clay
CLAY_CASE_033,157.0,186.77207403617126,136.83388620916537,319.27906782138587,20.43004483729439,clay
CLAY_CASE_033,156.0,187.9588215377507,143.08412736841936,333.86296385964516,21.249373067631495,clay
CLAY_CASE_033,155.0,189.07257191911168,149.58351004974426,349.02819011606994,22.090815021165554,clay
CLAY_CASE_033,154.0,190.11479946202638,156.3386163811187,364.79010488927696,22.953970318552592,clay
CLAY_CASE_033,153.0,191.08746346333785,163.35589224087582,381.16374856204357,23.838327323451892,clay
CLAY_CASE_033,152.0,191.9929188177968,170.64161277518983,398.1637631421096,24.743255834018385,clay
CLAY_CASE_033,151.0,192.83383128330914,178.20184574128686,415.8043067296693,25.66799994243661,clay
CLAY_CASE_033,150.0,193.6130991183619,186.0424127406518,434.09896306152086,26.611671159741945,clay
CLAY_CASE_033,149.0,194.3337822074709,194.16884843713203,453.060646353308,27.573241912728975,clay
CLAY_CASE_033,148.0,194.9990392896558,202.58635788828917,472.7015017393414,28.551539528872297,clay
CLAY_CASE_033,147.0,195.6120734882734,211.29977215445538,493.03280169372925,29.54524083357603,clay
CLAY_CASE_033,146.0,196.17608601040985,220.31350238843478,514.0648389063479,30.552867491442953,clay
CLAY_CASE_033,145.0,196.69423763645895,229.63149264932116,535.8068161817494,31.57278222927272,clay
CLAY_CASE_033,144.0,197.16961744731395,239.25717172599843,558.2667340273297,32.603186082799425,clay
CLAY_CASE_033,143.0,197.60521812726182,249.1934042990008,581.4512766976685,33.64211681141336,clay
CLAY_CASE_033,142.0,198.00391712380474,259.4424418128464,605.3656975633083,34.687448624881426,clay
CLAY_CASE_033,141.0,198.36846293005425,270.0058734739297,630.0137047725026,35.73689336304545,clay
CLAY_CASE_033,140.0,198.7014657707478,280.8845778306737,655.397348271572,36.788003263279336,clay
CLAY_CASE_033,139.0,199.00539201031597,292.0786754318973,681.5169093410937,37.83817544081302,clay
CLAY_CASE_033,138.0,199.2825616532336,303.58748309516153,708.3707938887102,38.88465819364245,clay
CLAY_CASE_033,137.0,199.5351483670392,315.4094703480827,735.9554308121931,39.92455922644666,clay
CLAY_CASE_033,136.0,199.76518152219148,327.5422186310295,764.2651768057356,40.95485586662949,clay
CLAY_CASE_033,135.0,199.97454980684887,339.9823838680604,793.2922290254743,41.97240732031537,clay
CLAY_CASE_033,134.0,200.16500603622765,352.7256630232187,823.0265470541771,42.97396898698855,clay
CLAY_CASE_033,133.0,200.3381728337751,365.7667652602536,853.4557856072583,43.956208818735604,clay
CLAY_CASE_033,132.0,200.4955489139989,379.0993883144601,884.5652394004069,44.915725674178134,clay
CLAY_CASE_033,131.0,200.63851574393857,392.71620066476044,916.3378015511076,45.84906957870794,clay
CLAY_CASE_033,130.0,200.7683444018311,406.60883006168484,948.753936810598,46.752763762306245,clay
CLAY_CASE_033,129.0,200.8862024876509,420.76785892214417,981.7916708183365,47.62332830490482,clay
CLAY_CASE_033,128.0,200.99316097120268,435.18282704462774,1015.4265964374647,48.45730517792299,clay
CLAY_CASE_033,127.0,201.09020088972872,449.842242028898,1049.6318980674287,49.251284430412056,clay
CLAY_CASE_033,126.0,201.1782198290262,464.733597702875,1084.3783946400415,50.001931230320224,clay
CLAY_CASE_033,125.0,201.25803814033566,479.8434007670901,1119.6346017898768,50.70601343700548,clay
CLAY_CASE_033,124.0,201.33040486023714,495.1572057650783,1155.3668134518493,51.360429351476796,clay
CLAY_CASE_033,123.0,201.39600331292257,510.6596583779762,1191.5392028819444,51.96223526711128,clay
CLAY_CASE_033,122.0,201.45545638391803,526.3345469253451,1228.113942825805,52.50867242686252,clay
CLAY_CASE_033,121.0,201.50933146198332,542.1648618340937,1265.051344279552,52.99719298414277,clay
CLAY_CASE_033,120.0,201.55814505185054,558.1328627158307,1302.310013003605,53.42548456437555,clay
CLAY_CASE_033,119.0,201.60236706497324,574.220152572719,1339.8470226696777,53.791493033142274,clay
CLAY_CASE_033,118.0,201.64242479879172,590.4077585357161,1377.6181032500042,54.09344309510243,clay
CLAY_CASE_033,117.0,201.67870661740196,606.6762184297805,1415.577843002821,54.329856375362624,clay
CLAY_CASE_033,116.0,201.71156534812314,623.0056723609337,1453.6799021755119,54.499566671278444,clay
CLAY_CASE_033,115.0,201.7413214094516,639.3759584325476,1491.877236342611,54.601732107113094,clay
CLAY_CASE_033,114.0,201.76826568639447,655.7667116252015,1530.12232712547,54.635843975513126,clay
CLAY_CASE_033,113.0,201.79266216930665,672.1574648178554,1568.3674179083293,54.601732107113094,clay
CLAY_CASE_033,112.0,201.81475037218877,688.5277508894693,1606.5647520754285,54.49956667127867,clay
CLAY_CASE_033,111.0,201.8347475460284,704.8572048206227,1644.6668112481195,54.32985637536285,clay
CLAY_CASE_033,110.0,201.852850702227,721.1256647146871,1682.6265510009364,54.0934430951022,clay
CLAY_CASE_033,109.0,201.86923846050598,737.3132706776839,1720.3976315812624,53.79149303314216,clay
CLAY_CASE_033,108.0,201.8840727349642,753.4005605345724,1757.9346412473355,53.425484564375665,clay
CLAY_CASE_033,107.0,201.89750027119203,769.3685614163094,1795.1933099713883,52.99719298414266,clay
CLAY_CASE_033,106.0,201.9096540465612,785.198876325058,1832.1307114251351,52.50867242686263,clay
CLAY_CASE_033,105.0,201.92065454502136,800.8737648724269,1868.7054513689961,51.96223526711128,clay
CLAY_CASE_033,104.0,201.93061091695495,816.3762174853247,1904.877840799091,51.360429351476796,clay
CLAY_CASE_033,103.0,201.939622033887,831.690022483313,1940.6100524610636,50.70601343700537,clay
CLAY_CASE_033,102.0,201.94777744711683,846.7998255475279,1975.8662596108984,50.00193123032,clay
CLAY_CASE_033,101.0,201.95515825864447,861.691181221505,2010.6127561835117,49.2512844304124,clay
CLAY_CASE_033,100.0,201.9618379121041,876.3505962057753,2044.818057813476,48.45730517792299,clay
