condition,depth_um,phase,sigma_11_MPa,sigma_22_MPa,sigma_33_MPa,hydrostatic_stress_MPa,von_mises_stress_MPa,youngs_modulus_GPa
after_100h_operation,12.060301507537687,Ni-YSZ,-272.36626455293924,-231.15638518705748,-163.18313227646962,-222.23526067215548,95.49757494904865,109.8
after_100h_operation,16.08040201005025,Ni-YSZ,-283.21238022042684,-238.74866615429877,-168.60619011021342,-230.189078828313,100.07888794777813,109.8
after_100h_operation,20.100502512562812,Ni-YSZ,-274.5622938342585,-232.69360568398096,-164.28114691712926,-223.84568214512294,96.42401912207566,109.8
after_100h_operation,24.120603015075375,Ni-YSZ,-263.9129675637566,-225.2390772946296,-158.9564837818783,-216.0361762134215,91.93724892333024,109.8
after_100h_operation,28.140703517587937,Ni-YSZ,-269.2361389776261,-228.96529728433828,-161.61806948881306,-219.93983525025916,94.17812554655994,109.8
after_100h_operation,32.1608040201005,Ni-YSZ,-255.5377165865823,-219.37640161060762,-154.76885829329115,-209.894325496827,88.41984549868872,109.8
after_100h_operation,36.18090452261306,Ni-YSZ,-283.4185982776827,-238.8930187943779,-168.70929913884135,-230.340305403634,100.16612461789471,109.8
after_100h_operation,40.201005025125625,Ni-YSZ,-267.1203339025173,-227.4842337317621,-160.56016695125865,-218.38824486184603,93.2869774723877,109.8
after_100h_operation,44.22110552763819,Ni-YSZ,-266.66063162171463,-227.16244213520025,-160.33031581085731,-218.05112985592405,93.09343731483487,109.8
after_100h_operation,48.24120603015075,Ni-YSZ,-268.6114011497438,-228.5279808048207,-161.3057005748719,-219.48169417647878,93.91493204417928,109.8
after_100h_operation,52.26130653266331,Ni-YSZ,-258.426748284661,-221.39872379926274,-156.2133741423305,-212.01294874208475,89.63196489185042,109.8
after_100h_operation,56.281407035175874,Ni-YSZ,-271.8599867263211,-230.80199070842474,-162.92999336316055,-221.8639902659688,95.284076620229,109.8
after_100h_operation,60.30150753768844,Ni-YSZ,-272.6113978111637,-231.3279784678146,-163.30569890558186,-222.41502506152005,95.60095983503273,109.8
after_100h_operation,64.321608040201,Ni-YSZ,-271.97620190181283,-230.88334133126898,-162.98810095090641,-221.94921472799606,95.33308188940065,109.8
after_100h_operation,68.34170854271356,Ni-YSZ,-279.3075602546232,-236.01529217823622,-166.6537801273116,-227.3255441867237,98.42792796295414,109.8
after_100h_operation,72.36180904522612,Ni-YSZ,-251.41047670030503,-216.48733369021352,-152.7052383501525,-206.86768291355702,86.69055796749826,109.8
after_100h_operation,76.38190954773869,Ni-YSZ,-274.359717709834,-232.5518023968838,-164.179858854917,-223.69712632054495,96.33853264351224,109.8
after_100h_operation,80.40201005025125,Ni-YSZ,-264.98057183494467,-225.98640028446127,-159.49028591747233,-216.81908601229273,92.38636009651604,109.8
after_100h_operation,84.42211055276381,Ni-YSZ,-268.8965256497021,-228.72756795479145,-161.44826282485104,-219.6907854764482,94.0350446512932,109.8
after_100h_operation,88.44221105527637,Ni-YSZ,-268.97202468319864,-228.78041727823907,-161.48601234159932,-219.7461514343457,94.06685146923247,109.8
after_100h_operation,92.46231155778894,Ni-YSZ,-274.33677064773985,-232.5357394534179,-164.16838532386993,-223.6802984750092,96.32884937663373,109.8
after_100h_operation,96.4824120603015,Ni-YSZ,-288.2474232807551,-242.27319629652854,-171.12371164037754,-233.88144373922037,102.21018183637909,109.8
after_100h_operation,100.50251256281406,Ni-YSZ,-278.27342024066405,-235.29139416846485,-166.13671012033203,-226.56717484315365,97.99098593156327,109.8
after_100h_operation,104.52261306532662,Ni-YSZ,-259.46724088069215,-222.12706861648448,-156.73362044034607,-212.77597664584087,90.06883006308868,109.8
after_100h_operation,108.54271356783919,Ni-YSZ,-288.44476878764755,-242.41133815135328,-171.22238439382377,-234.0261637776082,102.29377125761756,109.8
after_100h_operation,112.56281407035175,Ni-YSZ,-263.382150445741,-224.8675053120187,-158.6910752228705,-215.64691032687674,91.71400934546807,109.8
after_100h_operation,116.58291457286431,Ni-YSZ,-281.3814750848735,-237.46703255941145,-167.69073754243675,-228.84641506224057,99.30456538236608,109.8
after_100h_operation,120.60301507537687,Ni-YSZ,-271.270593440693,-230.38941540848512,-162.6352967203465,-221.43176852317484,95.03556968321172,109.8
after_100h_operation,124.62311557788944,Ni-YSZ,-266.81386358556676,-227.26970450989674,-160.40693179278338,-218.16349996274894,93.15794659065942,109.8
after_100h_operation,128.643216080402,Ni-YSZ,-259.574644154111,-222.20225090787773,-156.7873220770555,-212.85473904634807,90.11393419073707,109.8
after_100h_operation,132.66331658291455,Ni-YSZ,-277.82577322857765,-234.97804126000435,-165.91288661428882,-226.23890036762361,97.80188625847143,109.8
after_100h_operation,136.68341708542712,Ni-YSZ,-263.9684272613899,-225.2778990829729,-158.98421363069494,-216.07684665835257,91.96057528426473,109.8
after_100h_operation,140.7035175879397,Ni-YSZ,-267.78923122436896,-227.95246185705827,-160.89461561218448,-218.87876956453724,93.56864267344619,109.8
after_100h_operation,144.72361809045225,Ni-YSZ,-271.00023026102247,-230.2001611827157,-162.50011513051123,-221.23350219141648,94.92159094642115,109.8
after_100h_operation,148.7437185929648,Ni-YSZ,-247.94987883578665,-214.06491518505064,-150.97493941789332,-204.32991114624352,85.2428140051004,109.8
after_100h_operation,152.76381909547737,Ni-YSZ,-253.8341872680068,-218.18393108760475,-153.91709363400338,-208.64507066320496,87.70573744710809,109.8
after_100h_operation,156.78391959798995,Ni-YSZ,-264.18894752831324,-225.43226326981926,-159.09447376415662,-216.23856152076303,92.05333048558103,109.8
after_100h_operation,160.8040201005025,Ni-YSZ,-245.12001998891708,-212.08401399224195,-149.56000999445854,-202.25468132520587,84.06052664083246,109.8
after_100h_operation,164.82412060301505,Ni-YSZ,-275.4141756863524,-233.28992298044668,-164.7070878431762,-224.47039550332508,96.7835658575715,109.8
after_100h_operation,168.84422110552762,Ni-YSZ,-272.9406025582374,-231.55842179076618,-163.4703012791187,-222.65644187604076,95.73981382377269,109.8
after_100h_operation,172.8643216080402,Ni-YSZ,-263.52422866054343,-224.9669600623804,-158.76211433027171,-215.75110101773183,91.77375757566027,109.8
after_100h_operation,176.88442211055275,Ni-YSZ,-281.8157561029973,-237.7710292720981,-167.90787805149864,-229.16488780886468,99.48819664230517,109.8
after_100h_operation,180.9045226130653,Ni-YSZ,-271.6632556076757,-230.664278925373,-162.83162780383785,-221.71972077896217,95.20112356901308,109.8
after_100h_operation,184.92462311557787,Ni-YSZ,-266.9896413138245,-227.39274891967716,-160.49482065691225,-218.29240363013798,93.23195138972376,109.8
after_100h_operation,188.94472361809045,Ni-YSZ,-267.00957959921186,-227.4067057194483,-160.50478979960593,-218.30702503942203,93.24034594407176,109.8
after_100h_operation,192.964824120603,Ni-YSZ,-275.8950499954002,-233.62653499678015,-164.9475249977001,-224.8230366632935,96.98656370280781,109.8
after_100h_operation,196.98492462311555,Ni-YSZ,-260.01346691029033,-222.50942683720325,-157.00673345514517,-213.17654240087958,90.29823641469129,109.8
after_100h_operation,201.00502512562812,Ni-YSZ,-256.656909690421,-220.15983678329468,-155.3284548452105,-210.71506710630874,88.88925743898332,109.8
after_100h_operation,205.0251256281407,Ni-YSZ,-251.702512395731,-216.69175867701168,-152.8512561978655,-207.08184242353605,86.812825909075,109.8
after_100h_operation,209.04522613065325,Ni-YSZ,-281.0781880418796,-237.25473162931573,-167.5390940209398,-228.62400456404507,99.17633621530415,109.8
after_100h_operation,213.0653266331658,Ni-YSZ,-292.81483834164385,-245.47038683915068,-173.40741917082192,-237.23088145053885,104.14581160631208,109.8
after_100h_operation,217.08542713567837,Ni-YSZ,-276.7143906951895,-234.20007348663262,-165.35719534759474,-225.4238865098056,97.33250740081289,109.8
after_100h_operation,221.10552763819095,Ni-YSZ,-263.97241428155303,-225.2806899970871,-158.98620714077651,-216.0797704731389,91.96225224269146,109.8
after_100h_operation,225.1256281407035,Ni-YSZ,-263.6792299285947,-225.07546095001626,-158.83961496429734,-215.86476861430276,91.83894364227369,109.8
after_100h_operation,229.14572864321605,Ni-YSZ,-266.95662124750515,-227.36963487325363,-160.47831062375258,-218.2681889148371,93.21804917325669,109.8
after_100h_operation,233.16582914572862,Ni-YSZ,-274.06811602287155,-232.3476812160101,-164.03405801143577,-223.4832850834391,96.21548658681237,109.8
after_100h_operation,237.1859296482412,Ni-YSZ,-256.4172186853855,-219.99205307976982,-155.20860934269274,-210.539293702616,88.78870952129373,109.8
after_100h_operation,241.20603015075375,Ni-YSZ,-271.3532441159772,-230.447270881184,-162.6766220579886,-221.49237901838328,95.07041514092958,109.8
after_100h_operation,245.2261306532663,Ni-YSZ,-284.03450695285534,-239.32415486699875,-169.01725347642767,-230.79197176542723,100.426701041221,109.8
after_100h_operation,249.24623115577887,Ni-YSZ,-259.991025296356,-222.49371770744918,-156.995512648178,-213.16008521732772,90.28881040323995,109.8
after_100h_operation,253.26633165829145,Ni-YSZ,-275.05395510791476,-233.03776857554033,-164.52697755395738,-224.20623374580416,96.63151966190766,109.8
after_100h_operation,257.286432160804,Ni-YSZ,-272.2103078526196,-231.04721549683373,-163.1051539263098,-222.1208924252544,95.43180422696507,109.8
after_100h_operation,261.30653266331655,Ni-YSZ,-273.7360293540324,-232.11522054782267,-163.8680146770162,-223.23975485962376,96.075370110982,109.8
after_100h_operation,265.3266331658291,Ni-YSZ,-273.787960884423,-232.15157261909613,-163.8939804422115,-223.2778379819102,96.09728054164727,109.8
after_100h_operation,269.3467336683417,Ni-YSZ,-252.19793032525862,-217.03855122768104,-153.09896516262933,-207.44514890518965,87.02027781213224,109.8
after_100h_operation,273.36683417085425,Ni-YSZ,-273.6790858071877,-232.0753600650314,-163.83954290359384,-223.19799625860432,96.05134544759933,109.8
after_100h_operation,277.3869346733668,Ni-YSZ,-273.0048575341071,-231.60340027387494,-163.50242876705354,-222.70356219167851,95.7669172766028,109.8
after_100h_operation,281.4070351758794,Ni-YSZ,-278.29957095097143,-235.30969966568,-166.14978547548571,-226.5863520307124,98.00203351491852,109.8
after_100h_operation,285.42713567839195,Ni-YSZ,-258.399570697047,-221.3796994879329,-156.1997853485235,-211.99301851116783,89.62055622691832,109.8
after_100h_operation,289.4472361809045,Ni-YSZ,-261.29288930882444,-223.4050225161771,-157.64644465441222,-214.11478549313793,90.83574875014605,109.8
after_100h_operation,293.46733668341705,Ni-YSZ,-283.88140471089594,-239.21698329762714,-168.94070235544797,-230.67969678799037,100.36192321097141,109.8
after_100h_operation,297.4874371859296,Ni-YSZ,-276.42129291667845,-233.9949050416749,-165.21064645833923,-225.20894813889754,97.20874575536183,109.8
after_100h_operation,301.5075376884422,Interface,359.8844375829406,305.9191063080585,215.9422187914703,293.9152542274898,125.9512993529484,147.25
after_100h_operation,305.52763819095475,Interface,360.7624920606595,306.5337444424617,216.38124603032975,294.55916084448364,126.32136447065923,147.25
after_100h_operation,309.5477386934673,Interface,370.4223185450188,313.2956229815132,221.2111592725094,301.64303359968045,130.3974268419942,147.25
after_100h_operation,313.5678391959799,Interface,360.04703904783287,306.03292733348303,216.02351952391643,294.03449530174413,126.01982370757203,147.25
after_100h_operation,317.58793969849245,Interface,374.1887821894064,315.9321475325845,223.0943910947032,304.4051069388981,131.9890137894759,147.25
after_100h_operation,321.608040201005,YSZ,174.41186242913355,149.08830370039348,105.20593121456677,142.90203244803126,60.64819105689854,184.7
after_100h_operation,325.62814070351754,YSZ,189.84084543782654,159.88859180647856,112.92042271891327,154.21661998773948,67.15615324112538,184.7
after_100h_operation,329.6482412060301,YSZ,179.1848041120307,152.4293628784215,107.59240205601535,146.40218968215584,62.65651890883043,184.7
after_100h_operation,333.6683417085427,YSZ,183.23685435890064,155.26579805123046,109.61842717945032,149.37369319652714,64.36511197399072,184.7
after_100h_operation,337.68844221105525,YSZ,173.0851323713218,148.15959265992527,104.5425661856609,141.92909707230265,60.090810061426154,184.7
after_100h_operation,341.7085427135678,YSZ,171.81738758699365,147.27217131089557,103.90869379349682,140.99941756379533,59.55858257707822,184.7
after_100h_operation,345.7286432160804,YSZ,175.74067036409122,150.01846925486385,105.87033518204561,143.87649160033354,61.20683421998916,184.7
after_100h_operation,349.74874371859295,YSZ,172.79365675700654,147.95555972990456,104.39682837850327,141.71534828847146,59.96840948828689,184.7
after_100h_operation,353.7688442211055,YSZ,192.10945663574694,161.47661964502285,114.05472831787347,155.88026819954777,68.11661725277202,184.7
after_100h_operation,357.78894472361804,YSZ,187.43323830848985,158.2032668159429,111.71661915424492,152.45104142622588,66.13775797691862,184.7
after_100h_operation,361.8090452261306,YSZ,169.97513998326266,145.98259798828386,102.98756999163133,139.64843598772595,58.78583603725247,184.7
after_100h_operation,365.8291457286432,YSZ,181.99474589488128,154.3963221264169,108.99737294744064,148.46281365624625,63.84102927697339,184.7
after_100h_operation,369.84924623115575,YSZ,175.20661723739389,149.64463206617572,105.60330861869694,143.48485264075552,60.982267207642394,184.7
after_100h_operation,373.8693467336683,YSZ,185.71829120854085,157.0028038459786,110.85914560427042,151.19341355292997,65.41295013603344,184.7
after_100h_operation,377.8894472361809,YSZ,171.33866564772453,146.93706595340717,103.66933282386226,140.64835480833133,59.35770128061677,184.7
after_100h_operation,381.90954773869345,YSZ,189.0792595605077,159.35548169235537,112.53962978025385,153.65812367770565,66.83390564642097,184.7
after_100h_operation,385.929648241206,YSZ,179.06241688988825,152.34369182292178,107.53120844494413,146.31243905258472,62.60496273179832,184.7
after_100h_operation,389.94974874371854,YSZ,182.21712227668243,154.5519855936777,109.10856113834122,148.6258896695671,63.93483528420084,184.7
after_100h_operation,393.9698492462311,YSZ,171.12128344437463,146.78489841106224,103.56064172218731,140.4889411925414,59.26650113136905,184.7
after_100h_operation,397.9899497487437,YSZ,174.87323406395248,149.41126384476672,105.43661703197624,143.2403716468985,60.84211236716597,184.7
after_100h_operation,402.01005025125625,YSZ,174.69872996548176,149.28911097583725,105.34936498274088,143.11240197468663,60.768760225325224,184.7
after_100h_operation,406.0301507537688,YSZ,177.98602737683782,151.5902191637865,106.99301368841891,145.5230867430144,62.15165894807788,184.7
after_100h_operation,410.0502512562814,YSZ,180.3376718325479,153.23637028278353,108.16883591627395,147.24762601053513,63.142315752108175,184.7
after_100h_operation,414.07035175879395,YSZ,159.13102088646554,138.39171462052587,97.56551044323277,131.69608198340805,54.25499906946028,184.7
after_100h_operation,418.0904522613065,YSZ,201.5971123038583,168.1179786127008,118.79855615192915,162.83788235616274,72.14173107646721,184.7
after_100h_operation,422.11055276381904,YSZ,183.1371106680099,155.19597746760692,109.56855533400496,149.30054782320727,64.32301652213273,184.7
after_100h_operation,426.1306532663316,YSZ,163.01260768432152,141.10882537902506,99.50630384216076,134.54257896850245,55.873053009460286,184.7
after_100h_operation,430.1507537688442,YSZ,188.45822504496914,158.9207575314784,112.22911252248457,153.2026983663107,66.57119984168091,184.7
after_100h_operation,434.17085427135675,YSZ,182.79453946832086,154.95617762782462,109.39726973416043,149.0493289434353,64.17845309313273,184.7
after_100h_operation,438.1909547738693,YSZ,168.02878700034393,144.62015090024076,102.01439350017196,138.22111046691887,57.97031549377714,184.7
after_100h_operation,442.2110552763819,YSZ,186.7567811502622,157.72974680518357,111.3783905751311,151.95497284352564,65.85179843000726,184.7
after_100h_operation,446.23115577889445,YSZ,184.78011126553028,156.34607788587118,110.39005563276514,150.50541492805556,65.01665406882086,184.7
after_100h_operation,450.251256281407,YSZ,174.68927594299768,149.2824931600984,105.34463797149884,143.105469024865,60.764786452969666,184.7
after_100h_operation,454.27135678391954,YSZ,187.12507226651053,157.98755058655738,111.56253613325526,152.22505299544108,66.00747686258185,184.7
after_100h_operation,458.2914572864321,YSZ,178.62379251492268,152.03665476044588,107.31189625746134,145.99078117761,62.42021493458967,184.7
after_100h_operation,462.3115577889447,YSZ,184.3155329354094,156.0208730547866,110.1577664677047,150.16472415263357,64.82046995763294,184.7
after_100h_operation,466.33165829145725,YSZ,186.54669140902746,157.5826839863192,111.27334570451373,151.8009070332868,65.76300294098738,184.7
after_100h_operation,470.3517587939698,YSZ,171.51683412053072,147.0617838843715,103.75841706026536,140.77901168838918,59.432458063204095,184.7
after_100h_operation,474.3718592964824,YSZ,188.86388633422587,159.2047204339581,112.43194316711293,153.50018331176562,66.74279268750408,184.7
after_100h_operation,478.39195979899495,YSZ,182.59426014635991,154.81598210245195,109.29713007317996,148.90245744066394,64.09394627463689,184.7
after_100h_operation,482.4120603015075,YSZ,193.60270719533787,162.5218950367365,114.80135359766894,156.97531860991444,68.7492555905185,184.7
after_100h_operation,486.43216080402004,YSZ,159.9123904565693,138.9386733195985,97.95619522828466,132.2690863348175,54.580355661226704,184.7
after_100h_operation,490.4522613065326,YSZ,178.03054252014343,151.6213797641004,107.01527126007171,145.55573118143852,62.17040109847257,184.7
after_100h_operation,494.4723618090452,YSZ,179.20122655789507,152.44085859052655,107.60061327894753,146.41423280912306,62.6634371674302,184.7
after_100h_operation,498.49246231155774,YSZ,180.7414243953182,153.51899707672274,108.3707121976591,147.54371122323334,63.31251124633149,184.7
after_100h_operation,502.5125628140703,Interface,339.08053117740076,285.9563718241805,201.94026558870038,275.65905619676056,119.76713835542932,152.35
after_100h_operation,506.5326633165829,Interface,330.1969718820113,279.7378803174079,197.49848594100567,269.14444604680835,116.01363299189826,152.35
after_100h_operation,510.55276381909545,Interface,318.6869793394177,271.68088553759236,191.74348966970885,260.7037848489063,111.16251544960693,152.35
after_100h_operation,514.572864321608,Interface,330.19527573066944,279.73669301146856,197.49763786533472,269.1432022024909,116.01291707477834,152.35
after_100h_operation,518.5929648241206,Interface,339.44773689496935,286.2134158264785,202.12386844748468,275.92834038964423,119.92245361776354,152.35
after_100h_operation,522.6130653266331,LSM,-169.3739296523561,-140.16175075664927,-99.08696482617805,-136.2075484117278,61.158592444337735,120.0
after_100h_operation,526.6331658291457,LSM,-149.50044822214406,-126.25031375550084,-89.15022411107202,-121.6336620295723,52.72160351600787,120.0
after_100h_operation,530.6532663316582,LSM,-152.40957194672495,-128.28670036270745,-90.60478597336245,-123.7670194275983,53.95216017324084,120.0
after_100h_operation,534.6733668341708,LSM,-150.49129902293092,-126.94390931605163,-89.64564951146545,-122.36028595014932,53.14053448606887,120.0
after_100h_operation,538.6934673366834,LSM,-125.97597132843735,-109.78317992990614,-77.38798566421866,-104.38237897418738,42.85118117213514,120.0
after_100h_operation,542.7135678391959,LSM,-126.04701336831332,-109.83290935781932,-77.42350668415665,-104.43447647009641,42.88071800233153,120.0
after_100h_operation,546.7336683417085,LSM,-135.43190107965293,-116.40233075575705,-82.11595053982646,-111.31672745841213,46.798883517604764,120.0
after_100h_operation,550.7537688442211,LSM,-133.33349650764904,-114.93344755535432,-81.06674825382451,-109.77789743894262,45.92019216018021,120.0
after_100h_operation,554.7738693467336,LSM,-121.58287350104699,-106.70801145073288,-75.19143675052348,-101.16077390076778,41.02877895835786,120.0
after_100h_operation,558.7939698492462,LSM,-154.80917401276832,-129.9664218089378,-91.80458700638415,-125.52672760936343,54.96847258385189,120.0
after_100h_operation,562.8140703517588,LSM,-127.04355978166328,-110.53049184716428,-77.92177989083163,-105.16527717321974,43.29525821440359,120.0
after_100h_operation,566.8341708542713,LSM,-128.72454583017554,-111.70718208112287,-78.76227291508776,-106.39800027546205,43.99537716492262,120.0
after_100h_operation,570.8542713567839,LSM,-169.65066337196703,-140.3554643603769,-99.2253316859835,-136.41048647277583,61.27652014443489,120.0
after_100h_operation,574.8743718592964,LSM,-149.58605756827905,-126.31024029779533,-89.19302878413951,-121.69644221673798,52.75779082694952,120.0
after_100h_operation,578.894472361809,LSM,-150.8519706630857,-127.19637946415997,-89.82598533154284,-122.62477848626283,53.29307759120091,120.0
after_100h_operation,582.9145728643216,LSM,-144.85650965793366,-122.99955676055356,-86.82825482896682,-118.22810708248467,50.761047230528135,120.0
after_100h_operation,586.9346733668341,LSM,-136.4006723112718,-117.08047061789024,-82.60033615563589,-112.02715969493265,47.205010520428374,120.0
after_100h_operation,590.9547738693467,LSM,-137.41676686226495,-117.79173680358545,-83.10838343113247,-112.7722956989943,47.63127815241485,120.0
after_100h_operation,594.9748743718592,LSM,-135.52429485516097,-116.46700639861267,-82.16214742758048,-111.3844828937847,46.837604392311384,120.0
after_100h_operation,598.9949748743718,LSM,-154.85462589822217,-129.9982381287555,-91.82731294911108,-125.5600589920296,54.98773372126411,120.0
after_100h_operation,603.0150753768844,LSM,-142.44761172091782,-121.31332820464246,-85.6238058604589,-116.46158192867306,49.74607953080027,120.0
after_100h_operation,607.0351758793969,LSM,-147.24211201112135,-124.66947840778492,-88.02105600556067,-119.97754880815565,51.76757733744202,120.0
after_100h_operation,611.0552763819095,LSM,-150.33670275299147,-126.83569192709402,-89.56835137649573,-122.24691535219375,53.07515760961275,120.0
after_100h_operation,615.0753768844221,LSM,-143.6060959766595,-122.12426718366164,-86.20304798832974,-117.31113704955028,50.234016737272974,120.0
after_100h_operation,619.0954773869346,LSM,-146.01126812418158,-123.80788768692709,-87.40563406209078,-119.07492995773315,51.24809516278659,120.0
after_100h_operation,623.1155778894472,LSM,-131.21790175014988,-113.4525312251049,-80.00895087507493,-108.22646128344324,45.03575305380652,120.0
after_100h_operation,627.1356783919598,LSM,-126.45574367955805,-110.11902057569063,-77.62787183977902,-104.7342120316759,43.050693004604774,120.0
after_100h_operation,631.1557788944723,LSM,-137.22424967453475,-117.65697477217432,-83.01212483726736,-112.63111642799214,47.550490814965464,120.0
after_100h_operation,635.1758793969849,LSM,-151.91896189935247,-127.94327332954671,-90.35948094967623,-123.4072387261918,53.74451035614278,120.0
after_100h_operation,639.1959798994974,LSM,-143.29038344641418,-121.90326841248992,-86.04519172320708,-117.0796145273704,50.10100961435576,120.0
after_100h_operation,643.21608040201,LSM,-143.19535376282266,-121.83674763397585,-85.99767688141132,-117.00992609273662,50.0609792593237,120.0
after_100h_operation,647.2361809045226,LSM,-138.22076661578208,-118.35453663104745,-83.51038330789103,-113.3618955182402,47.968782329293944,120.0
after_100h_operation,651.2562814070351,LSM,-153.3334348335511,-128.93340438348577,-91.06671741677555,-124.44451887793747,54.34331405821474,120.0
after_100h_operation,655.2763819095477,LSM,-143.39363335115343,-121.9755433458074,-86.0968166755767,-117.15533112417917,50.14450522294977,120.0
after_100h_operation,659.2964824120602,LSM,-143.58238585435208,-122.10767009804646,-86.19119292717603,-117.29374962652486,50.22402699298474,120.0
after_100h_operation,663.3165829145728,LSM,-139.12404606856646,-118.9868322479965,-83.96202303428322,-114.02430045028206,48.34818210722696,120.0
after_100h_operation,667.3366834170854,LSM,-138.65671171782816,-118.65969820247969,-83.72835585891407,-113.68158859307397,48.15186135976423,120.0
after_100h_operation,671.3567839195979,LSM,-132.80467314370756,-114.56327120059528,-80.80233657185377,-109.39009363871885,45.6989740628206,120.0
after_100h_operation,675.3768844221105,LSM,-138.33328975389537,-118.43330282772675,-83.56664487694768,-113.44441248618995,48.0160322569244,120.0
after_100h_operation,679.3969849246231,LSM,-144.26385354524044,-122.58469748166829,-86.53192677262021,-117.79349259984296,50.511203966581,120.0
after_100h_operation,683.4170854271356,LSM,-141.55869850739143,-120.691088955174,-85.1793492536957,-115.80971223875372,49.37191411784409,120.0
after_100h_operation,687.4371859296482,LSM,-134.59173893261703,-115.81421725283192,-81.69586946630851,-110.70060855058581,46.446905078345736,120.0
after_100h_operation,691.4572864321608,LSM,-150.7201027999289,-127.10407195995022,-89.76005139996444,-122.5280753866145,53.237302011398796,120.0
after_100h_operation,695.4773869346733,LSM,-131.2967069766594,-113.50769488366157,-80.0483534883297,-108.28425178288357,45.06867100946615,120.0
after_100h_operation,699.4974874371859,LSM,-132.27091765200106,-114.18964235640074,-80.53545882600052,-108.99867294480077,45.475786333772966,120.0
after_100h_operation,703.5175879396984,LSM,-145.15263258707745,-123.20684281095421,-86.97631629353872,-118.44526389719015,50.885914151721806,120.0
after_100h_operation,707.537688442211,LSM,-155.40738492327233,-130.38516944629063,-92.10369246163616,-125.9654156103997,55.222007509599585,120.0
after_100h_operation,711.5577889447236,LSM,-135.06633350529864,-116.14643345370905,-81.93316675264931,-111.04864457055233,46.64570529794154,120.0
after_100h_operation,715.5778894472361,LSM,-152.55415630313303,-128.3879094121931,-90.6770781515665,-123.87304795563087,54.013364474620474,120.0
after_100h_operation,719.5979899497487,LSM,-145.03323041601394,-123.12326129120974,-86.91661520800696,-118.35770230507687,50.83556299914325,120.0
after_100h_operation,723.6180904522612,LSM,-136.35786627379954,-117.05050639165967,-82.57893313689976,-111.99576860078632,47.18705944228714,120.0
after_100h_operation,727.6381909547738,LSM,-147.1573128859744,-124.61011902018205,-87.97865644298719,-119.91536278304788,51.73177640562501,120.0
after_100h_operation,731.6582914572864,LSM,-154.33275790456796,-129.63293053319757,-91.56637895228397,-125.17735579668316,54.766605464550985,120.0
after_100h_operation,735.6783919597989,LSM,-142.95772095757476,-121.67040467030232,-85.87886047878737,-116.83566203555482,49.96088862242354,120.0
after_100h_operation,739.6984924623115,LSM,-138.52336790439782,-118.56635753307846,-83.6616839521989,-113.5838031298917,48.095856717703136,120.0
after_100h_operation,743.7185929648241,LSM,-164.52598130682875,-136.76818691478013,-96.66299065341437,-132.6523862916744,59.09444735801884,120.0
after_100h_operation,747.7386934673366,LSM,-146.67370028682407,-124.27159020077684,-87.73685014341203,-119.56071354367099,51.527633713346496,120.0
after_100h_operation,751.7587939698492,LSM,-133.06984224187747,-114.74888956931422,-80.93492112093872,-109.58455097737681,45.80988850316349,120.0
after_100h_operation,755.7788944723618,LSM,-132.37530934229065,-114.26271653960345,-80.58765467114532,-109.07522685101314,45.51942984165245,120.0
after_100h_operation,759.7989949748743,LSM,-147.73801541085516,-125.0166107875986,-88.26900770542757,-120.34121130129377,51.976972967876534,120.0
after_100h_operation,763.8190954773869,LSM,-145.02040008285525,-123.11428005799867,-86.91020004142761,-118.34829339409384,50.83015273065997,120.0
after_100h_operation,767.8391959798994,LSM,-128.17078470962505,-111.31954929673753,-78.48539235481252,-105.99190878705838,43.76462161654766,120.0
after_100h_operation,771.859296482412,LSM,-134.33800391909574,-115.636602743367,-81.56900195954785,-110.51453620733686,46.34064844662833,120.0
after_100h_operation,775.8793969849246,LSM,-143.34454029575164,-121.94117820702613,-86.07227014787581,-117.11932955021786,50.123823686686855,120.0
after_100h_operation,779.8994974874371,LSM,-148.41827243704384,-125.49279070593067,-88.60913621852191,-120.84006645383215,52.26430166067401,120.0
after_100h_operation,783.9195979899497,LSM,-154.34841268233487,-129.6438888776344,-91.57420634116743,-125.18883596704558,54.773238020989126,120.0
after_100h_operation,787.9396984924622,LSM,-151.89160553938785,-127.92412387757149,-90.34580276969392,-123.38717739555109,53.732933258209194,120.0
after_100h_operation,791.9597989949748,LSM,-133.4200344496755,-114.99402411477284,-81.11001722483775,-109.84135859642869,45.956401522758135,120.0
after_100h_operation,795.9798994974874,LSM,-151.0108411004378,-127.30758877030647,-89.9054205502189,-122.74128347365438,53.36027913724177,120.0
after_100h_operation,800.0,LSM,-144.37950825910465,-122.66565578137326,-86.58975412955232,-117.87830605667675,50.559953282072215,120.0
