cycle,cell,frequency_Hz,Z_real,Z_imag
200,4,0.3919,0.40347,-0.0067
200,4,0.5151,0.40329,-0.0088
200,4,0.6769,0.40298,-0.01154
200,4,0.8895,0.40245,-0.01512
200,4,1.169,0.40154,-0.01978
200,4,1.5362,0.39999,-0.02576
200,4,2.0188,0.39737,-0.03336
200,4,2.6529,0.39303,-0.04275
200,4,3.4864,0.38602,-0.05388
200,4,4.5816,0.37517,-0.06612
200,4,6.0209,0.35947,-0.07798
200,4,7.9123,0.3388,-0.08706
200,4,10.398,0.31472,-0.09082
200,4,13.6645,0.29038,-0.08801
200,4,17.9571,0.26906,-0.07957
200,4,23.5983,0.2526,-0.06795
200,4,31.0117,0.24108,-0.05564
200,4,40.7539,0.23358,-0.0443
200,4,53.5567,0.22891,-0.03463
200,4,70.3814,0.22608,-0.02678
200,4,92.4915,0.22441,-0.02057
200,4,121.5474,0.22342,-0.01574
200,4,159.7312,0.22284,-0.01201
200,4,209.9104,0.22251,-0.00916
200,4,275.8532,0.22231,-0.00698
200,4,362.5117,0.2222,-0.00531
200,4,476.3938,0.22214,-0.00404
200,4,626.0517,0.2221,-0.00308
200,4,822.7241,0.22208,-0.00234
200,4,1081.1808,0.22206,-0.00178
200,4,1420.8308,0.22206,-0.00136
200,4,1867.1811,0.22205,-0.00103
200,4,2453.7511,0.22205,-0.00079
200,4,3224.5905,0.22205,-0.0006
200,4,4237.5872,0.22205,-0.00045
200,4,5568.814,0.22205,-0.00035
200,4,7318.2422,0.22205,-0.00026
200,4,9617.2487,0.22205,-0.0002
200,4,12638.482,0.22205,-0.00015
200,4,16608.8278,0.22205,-0.00012
200,4,21826.4473,0.22205,-9e-05
200,4,28683.1681,0.22205,-7e-05
200,4,37693.9098,0.22205,-5e-05
200,4,49535.3521,0.22205,-4e-05
200,4,65096.7523,0.22205,-3e-05
200,4,85546.7254,0.22205,-2e-05
200,4,112421.0035,0.22205,-2e-05
200,4,147737.7653,0.22205,-1e-05
200,4,194149.1946,0.22205,-1e-05
200,4,255140.652,0.22205,-1e-05
200,4,335292.4149,0.22205,-1e-05
200,4,440623.6428,0.22205,-0.0
200,4,579044.3981,0.22205,-0.0
200,4,760949.6685,0.22205,-0.0
200,4,1000000.0,0.22205,-0.0
200,5,0.1,0.4037,-0.00171
200,5,0.1314,0.40369,-0.00225
200,5,0.1727,0.40367,-0.00296
200,5,0.227,0.40364,-0.00388
200,5,0.2982,0.40358,-0.0051
200,5,0.3919,0.40347,-0.0067
200,5,0.5151,0.40329,-0.0088
200,5,0.6769,0.40298,-0.01154
200,5,0.8895,0.40245,-0.01512
200,5,1.169,0.40154,-0.01978
200,5,1.5362,0.39999,-0.02576
200,5,2.0188,0.39737,-0.03336
200,5,2.6529,0.39303,-0.04275
200,5,3.4864,0.38602,-0.05388
200,5,4.5816,0.37517,-0.06612
200,5,6.0209,0.35947,-0.07798
200,5,7.9123,0.3388,-0.08706
200,5,10.398,0.31472,-0.09082
200,5,13.6645,0.29038,-0.08801
200,5,17.9571,0.26906,-0.07957
200,5,23.5983,0.2526,-0.06795
200,5,31.0117,0.24108,-0.05564
200,5,40.7539,0.23358,-0.0443
200,5,53.5567,0.22891,-0.03463
200,5,70.3814,0.22608,-0.02678
200,5,92.4915,0.22441,-0.02057
200,5,121.5474,0.22342,-0.01574
200,5,159.7312,0.22284,-0.01201
200,5,209.9104,0.22251,-0.00916
200,5,275.8532,0.22231,-0.00698
200,5,362.5117,0.2222,-0.00531
200,5,476.3938,0.22214,-0.00404
200,5,626.0517,0.2221,-0.00308
200,5,822.7241,0.22208,-0.00234
200,5,1081.1808,0.22206,-0.00178
200,5,1420.8308,0.22206,-0.00136
200,5,1867.1811,0.22205,-0.00103
200,5,2453.7511,0.22205,-0.00079
200,5,3224.5905,0.22205,-0.0006
200,5,4237.5872,0.22205,-0.00045
200,5,5568.814,0.22205,-0.00035
200,5,7318.2422,0.22205,-0.00026
200,5,9617.2487,0.22205,-0.0002
200,5,12638.482,0.22205,-0.00015
200,5,16608.8278,0.22205,-0.00012
200,5,21826.4473,0.22205,-9e-05
200,5,28683.1681,0.22205,-7e-05
200,5,37693.9098,0.22205,-5e-05
200,5,49535.3521,0.22205,-4e-05
200,5,65096.7523,0.22205,-3e-05
200,5,85546.7254,0.22205,-2e-05
200,5,112421.0035,0.22205,-2e-05
200,5,147737.7653,0.22205,-1e-05
200,5,194149.1946,0.22205,-1e-05
200,5,255140.652,0.22205,-1e-05
200,5,335292.4149,0.22205,-1e-05
200,5,440623.6428,0.22205,-0.0
200,5,579044.3981,0.22205,-0.0
200,5,760949.6685,0.22205,-0.0
200,5,1000000.0,0.22205,-0.0
250,1,0.1,0.4042,-0.00171
250,1,0.1314,0.40418,-0.00225
250,1,0.1727,0.40416,-0.00296
250,1,0.227,0.40413,-0.00389
250,1,0.2982,0.40407,-0.00511
250,1,0.3919,0.40396,-0.00671
250,1,0.5151,0.40378,-0.00881
250,1,0.6769,0.40347,-0.01156
250,1,0.8895,0.40294,-0.01514
250,1,1.169,0.40203,-0.0198
250,1,1.5362,0.40048,-0.02579
250,1,2.0188,0.39786,-0.0334
250,1,2.6529,0.39351,-0.0428
250,1,3.4864,0.38649,-0.05394
250,1,4.5816,0.37563,-0.0662
250,1,6.0209,0.35991,-0.07808
250,1,7.9123,0.33921,-0.08717
250,1,10.398,0.3151,-0.09093
250,1,13.6645,0.29074,-0.08811
250,1,17.9571,0.26939,-0.07966
250,1,23.5983,0.2529,-0.06803
250,1,31.0117,0.24138,-0.05571
250,1,40.7539,0.23386,-0.04435
250,1,53.5567,0.22919,-0.03468
250,1,70.3814,0.22636,-0.02681
250,1,92.4915,0.22468,-0.0206
250,1,121.5474,0.22369,-0.01576
250,1,159.7312,0.22312,-0.01203
250,1,209.9104,0.22278,-0.00917
250,1,275.8532,0.22259,-0.00699
250,1,362.5117,0.22247,-0.00532
250,1,476.3938,0.22241,-0.00405
250,1,626.0517,0.22237,-0.00308
250,1,822.7241,0.22235,-0.00235
250,1,1081.1808,0.22233,-0.00178
250,1,1420.8308,0.22233,-0.00136
250,1,1867.1811,0.22232,-0.00103
250,1,2453.7511,0.22232,-0.00079
250,1,3224.5905,0.22232,-0.0006
250,1,4237.5872,0.22232,-0.00046
250,1,5568.814,0.22232,-0.00035
250,1,7318.2422,0.22232,-0.00026
250,1,9617.2487,0.22232,-0.0002
250,1,12638.482,0.22232,-0.00015
250,1,16608.8278,0.22232,-0.00012
250,1,21826.4473,0.22232,-9e-05
250,1,28683.1681,0.22232,-7e-05
250,1,37693.9098,0.22232,-5e-05
250,1,49535.3521,0.22232,-4e-05
250,1,65096.7523,0.22232,-3e-05
250,1,85546.7254,0.22232,-2e-05
250,1,112421.0035,0.22232,-2e-05
250,1,147737.7653,0.22232,-1e-05
250,1,194149.1946,0.22232,-1e-05
250,1,255140.652,0.22232,-1e-05
250,1,335292.4149,0.22232,-1e-05
250,1,440623.6428,0.22232,-0.0
250,1,579044.3981,0.22232,-0.0
250,1,760949.6685,0.22232,-0.0
250,1,1000000.0,0.22232,-0.0
250,2,0.1,0.4042,-0.00171
250,2,0.1314,0.40418,-0.00225
250,2,0.1727,0.40416,-0.00296
250,2,0.227,0.40413,-0.00389
250,2,0.2982,0.40407,-0.00511
250,2,0.3919,0.40396,-0.00671
250,2,0.5151,0.40378,-0.00881
250,2,0.6769,0.40347,-0.01156
250,2,0.8895,0.40294,-0.01514
250,2,1.169,0.40203,-0.0198
250,2,1.5362,0.40048,-0.02579
250,2,2.0188,0.39786,-0.0334
250,2,2.6529,0.39351,-0.0428
250,2,3.4864,0.38649,-0.05394
250,2,4.5816,0.37563,-0.0662
250,2,6.0209,0.35991,-0.07808
250,2,7.9123,0.33921,-0.08717
250,2,10.398,0.3151,-0.09093
250,2,13.6645,0.29074,-0.08811
250,2,17.9571,0.26939,-0.07966
250,2,23.5983,0.2529,-0.06803
250,2,31.0117,0.24138,-0.05571
250,2,40.7539,0.23386,-0.04435
250,2,53.5567,0.22919,-0.03468
250,2,70.3814,0.22636,-0.02681
250,2,92.4915,0.22468,-0.0206
250,2,121.5474,0.22369,-0.01576
250,2,159.7312,0.22312,-0.01203
250,2,209.9104,0.22278,-0.00917
250,2,275.8532,0.22259,-0.00699
250,2,362.5117,0.22247,-0.00532
250,2,476.3938,0.22241,-0.00405
250,2,626.0517,0.22237,-0.00308
250,2,822.7241,0.22235,-0.00235
250,2,1081.1808,0.22233,-0.00178
250,2,1420.8308,0.22233,-0.00136
250,2,1867.1811,0.22232,-0.00103
250,2,2453.7511,0.22232,-0.00079
250,2,3224.5905,0.22232,-0.0006
250,2,4237.5872,0.22232,-0.00046
250,2,5568.814,0.22232,-0.00035
250,2,7318.2422,0.22232,-0.00026
250,2,9617.2487,0.22232,-0.0002
250,2,12638.482,0.22232,-0.00015
250,2,16608.8278,0.22232,-0.00012
250,2,21826.4473,0.22232,-9e-05
250,2,28683.1681,0.22232,-7e-05
250,2,37693.9098,0.22232,-5e-05
250,2,49535.3521,0.22232,-4e-05
250,2,65096.7523,0.22232,-3e-05
250,2,85546.7254,0.22232,-2e-05
250,2,112421.0035,0.22232,-2e-05
250,2,147737.7653,0.22232,-1e-05
250,2,194149.1946,0.22232,-1e-05
250,2,255140.652,0.22232,-1e-05
250,2,335292.4149,0.22232,-1e-05
250,2,440623.6428,0.22232,-0.0
250,2,579044.3981,0.22232,-0.0
250,2,760949.6685,0.22232,-0.0
250,2,1000000.0,0.22232,-0.0
250,3,0.1,0.4042,-0.00171
250,3,0.1314,0.40418,-0.00225
250,3,0.1727,0.40416,-0.00296
250,3,0.227,0.40413,-0.00389
250,3,0.2982,0.40407,-0.00511
250,3,0.3919,0.40396,-0.00671
250,3,0.5151,0.40378,-0.00881
250,3,0.6769,0.40347,-0.01156
250,3,0.8895,0.40294,-0.01514
250,3,1.169,0.40203,-0.0198
250,3,1.5362,0.40048,-0.02579
250,3,2.0188,0.39786,-0.0334
250,3,2.6529,0.39351,-0.0428
250,3,3.4864,0.38649,-0.05394
250,3,4.5816,0.37563,-0.0662
250,3,6.0209,0.35991,-0.07808
250,3,7.9123,0.33921,-0.08717
250,3,10.398,0.3151,-0.09093
250,3,13.6645,0.29074,-0.08811
250,3,17.9571,0.26939,-0.07966
250,3,23.5983,0.2529,-0.06803
250,3,31.0117,0.24138,-0.05571
250,3,40.7539,0.23386,-0.04435
250,3,53.5567,0.22919,-0.03468
250,3,70.3814,0.22636,-0.02681
250,3,92.4915,0.22468,-0.0206
250,3,121.5474,0.22369,-0.01576
250,3,159.7312,0.22312,-0.01203
250,3,209.9104,0.22278,-0.00917
250,3,275.8532,0.22259,-0.00699
250,3,362.5117,0.22247,-0.00532
250,3,476.3938,0.22241,-0.00405
250,3,626.0517,0.22237,-0.00308
250,3,822.7241,0.22235,-0.00235
250,3,1081.1808,0.22233,-0.00178
250,3,1420.8308,0.22233,-0.00136
250,3,1867.1811,0.22232,-0.00103
250,3,2453.7511,0.22232,-0.00079
250,3,3224.5905,0.22232,-0.0006
250,3,4237.5872,0.22232,-0.00046
250,3,5568.814,0.22232,-0.00035
250,3,7318.2422,0.22232,-0.00026
250,3,9617.2487,0.22232,-0.0002
250,3,12638.482,0.22232,-0.00015
250,3,16608.8278,0.22232,-0.00012
250,3,21826.4473,0.22232,-9e-05
250,3,28683.1681,0.22232,-7e-05
250,3,37693.9098,0.22232,-5e-05
250,3,49535.3521,0.22232,-4e-05
250,3,65096.7523,0.22232,-3e-05
250,3,85546.7254,0.22232,-2e-05
250,3,112421.0035,0.22232,-2e-05
250,3,147737.7653,0.22232,-1e-05
250,3,194149.1946,0.22232,-1e-05
250,3,255140.652,0.22232,-1e-05
250,3,335292.4149,0.22232,-1e-05
250,3,440623.6428,0.22232,-0.0
250,3,579044.3981,0.22232,-0.0
250,3,760949.6685,0.22232,-0.0
250,3,1000000.0,0.22232,-0.0
250,4,0.1,0.4042,-0.00171
250,4,0.1314,0.40418,-0.00225
250,4,0.1727,0.40416,-0.00296
250,4,0.227,0.40413,-0.00389
250,4,0.2982,0.40407,-0.00511
250,4,0.3919,0.40396,-0.00671
250,4,0.5151,0.40378,-0.00881
250,4,0.6769,0.40347,-0.01156
250,4,0.8895,0.40294,-0.01514
250,4,1.169,0.40203,-0.0198
250,4,1.5362,0.40048,-0.02579
250,4,2.0188,0.39786,-0.0334
250,4,2.6529,0.39351,-0.0428
250,4,3.4864,0.38649,-0.05394
250,4,4.5816,0.37563,-0.0662
250,4,6.0209,0.35991,-0.07808
250,4,7.9123,0.33921,-0.08717
250,4,10.398,0.3151,-0.09093
250,4,13.6645,0.29074,-0.08811
250,4,17.9571,0.26939,-0.07966
250,4,23.5983,0.2529,-0.06803
250,4,31.0117,0.24138,-0.05571
250,4,40.7539,0.23386,-0.04435
250,4,53.5567,0.22919,-0.03468
250,4,70.3814,0.22636,-0.02681
250,4,92.4915,0.22468,-0.0206
250,4,121.5474,0.22369,-0.01576
250,4,159.7312,0.22312,-0.01203
250,4,209.9104,0.22278,-0.00917
250,4,275.8532,0.22259,-0.00699
250,4,362.5117,0.22247,-0.00532
250,4,476.3938,0.22241,-0.00405
250,4,626.0517,0.22237,-0.00308
250,4,822.7241,0.22235,-0.00235
250,4,1081.1808,0.22233,-0.00178
250,4,1420.8308,0.22233,-0.00136
250,4,1867.1811,0.22232,-0.00103
250,4,2453.7511,0.22232,-0.00079
250,4,3224.5905,0.22232,-0.0006
250,4,4237.5872,0.22232,-0.00046
250,4,5568.814,0.22232,-0.00035
250,4,7318.2422,0.22232,-0.00026
250,4,9617.2487,0.22232,-0.0002
250,4,12638.482,0.22232,-0.00015
250,4,16608.8278,0.22232,-0.00012
250,4,21826.4473,0.22232,-9e-05
250,4,28683.1681,0.22232,-7e-05
250,4,37693.9098,0.22232,-5e-05
250,4,49535.3521,0.22232,-4e-05
250,4,65096.7523,0.22232,-3e-05
250,4,85546.7254,0.22232,-2e-05
250,4,112421.0035,0.22232,-2e-05
250,4,147737.7653,0.22232,-1e-05
250,4,194149.1946,0.22232,-1e-05
250,4,255140.652,0.22232,-1e-05
250,4,335292.4149,0.22232,-1e-05
250,4,440623.6428,0.22232,-0.0
250,4,579044.3981,0.22232,-0.0
250,4,760949.6685,0.22232,-0.0
250,4,1000000.0,0.22232,-0.0
250,5,0.1,0.4042,-0.00171
250,5,0.1314,0.40418,-0.00225
250,5,0.1727,0.40416,-0.00296
250,5,0.227,0.40413,-0.00389
250,5,0.2982,0.40407,-0.00511
250,5,0.3919,0.40396,-0.00671
250,5,0.5151,0.40378,-0.00881
250,5,0.6769,0.40347,-0.01156
250,5,0.8895,0.40294,-0.01514
250,5,1.169,0.40203,-0.0198
250,5,1.5362,0.40048,-0.02579
250,5,2.0188,0.39786,-0.0334
250,5,2.6529,0.39351,-0.0428
250,5,3.4864,0.38649,-0.05394
250,5,4.5816,0.37563,-0.0662
250,5,6.0209,0.35991,-0.07808
250,5,7.9123,0.33921,-0.08717
250,5,10.398,0.3151,-0.09093
250,5,13.6645,0.29074,-0.08811
250,5,17.9571,0.26939,-0.07966
250,5,23.5983,0.2529,-0.06803
250,5,31.0117,0.24138,-0.05571
250,5,40.7539,0.23386,-0.04435
250,5,53.5567,0.22919,-0.03468
250,5,70.3814,0.22636,-0.02681
250,5,92.4915,0.22468,-0.0206
250,5,121.5474,0.22369,-0.01576
250,5,159.7312,0.22312,-0.01203
250,5,209.9104,0.22278,-0.00917
250,5,275.8532,0.22259,-0.00699
250,5,362.5117,0.22247,-0.00532
250,5,476.3938,0.22241,-0.00405
250,5,626.0517,0.22237,-0.00308
250,5,822.7241,0.22235,-0.00235
250,5,1081.1808,0.22233,-0.00178
250,5,1420.8308,0.22233,-0.00136
250,5,1867.1811,0.22232,-0.00103
250,5,2453.7511,0.22232,-0.00079
250,5,3224.5905,0.22232,-0.0006
250,5,4237.5872,0.22232,-0.00046
250,5,5568.814,0.22232,-0.00035
250,5,7318.2422,0.22232,-0.00026
250,5,9617.2487,0.22232,-0.0002
250,5,12638.482,0.22232,-0.00015
250,5,16608.8278,0.22232,-0.00012
250,5,21826.4473,0.22232,-9e-05
250,5,28683.1681,0.22232,-7e-05
250,5,37693.9098,0.22232,-5e-05
250,5,49535.3521,0.22232,-4e-05
250,5,65096.7523,0.22232,-3e-05
250,5,85546.7254,0.22232,-2e-05
250,5,112421.0035,0.22232,-2e-05
250,5,147737.7653,0.22232,-1e-05
250,5,194149.1946,0.22232,-1e-05
250,5,255140.652,0.22232,-1e-05
250,5,335292.4149,0.22232,-1e-05
250,5,440623.6428,0.22232,-0.0
250,5,579044.3981,0.22232,-0.0
250,5,760949.6685,0.22232,-0.0
250,5,1000000.0,0.22232,-0.0
300,1,0.1,0.40464,-0.00172
300,1,0.1314,0.40463,-0.00226
300,1,0.1727,0.40461,-0.00296
300,1,0.227,0.40458,-0.00389
300,1,0.2982,0.40452,-0.00511
300,1,0.3919,0.40441,-0.00672
300,1,0.5151,0.40423,-0.00882
300,1,0.6769,0.40392,-0.01157
300,1,0.8895,0.40339,-0.01516
300,1,1.169,0.40248,-0.01982
300,1,1.5362,0.40092,-0.02582
300,1,2.0188,0.3983,-0.03344
300,1,2.6529,0.39395,-0.04285
300,1,3.4864,0.38692,-0.054
300,1,4.5816,0.37604,-0.06627
300,1,6.0209,0.36031,-0.07816
300,1,7.9123,0.33959,-0.08727
300,1,10.398,0.31545,-0.09103
300,1,13.6645,0.29106,-0.08821
300,1,17.9571,0.26969,-0.07975
300,1,23.5983,0.25319,-0.06811
300,1,31.0117,0.24165,-0.05577
300,1,40.7539,0.23412,-0.0444
300,1,53.5567,0.22944,-0.03471
300,1,70.3814,0.22661,-0.02684
300,1,92.4915,0.22493,-0.02062
300,1,121.5474,0.22394,-0.01578
300,1,159.7312,0.22336,-0.01204
300,1,209.9104,0.22303,-0.00918
300,1,275.8532,0.22283,-0.00699
300,1,362.5117,0.22272,-0.00533
300,1,476.3938,0.22265,-0.00405
300,1,626.0517,0.22262,-0.00309
300,1,822.7241,0.22259,-0.00235
300,1,1081.1808,0.22258,-0.00179
300,1,1420.8308,0.22257,-0.00136
300,1,1867.1811,0.22257,-0.00103
300,1,2453.7511,0.22257,-0.00079
300,1,3224.5905,0.22257,-0.0006
300,1,4237.5872,0.22256,-0.00046
300,1,5568.814,0.22256,-0.00035
300,1,7318.2422,0.22256,-0.00026
300,1,9617.2487,0.22256,-0.0002
300,1,12638.482,0.22256,-0.00015
300,1,16608.8278,0.22256,-0.00012
300,1,21826.4473,0.22256,-9e-05
300,1,28683.1681,0.22256,-7e-05
300,1,37693.9098,0.22256,-5e-05
300,1,49535.3521,0.22256,-4e-05
300,1,65096.7523,0.22256,-3e-05
300,1,85546.7254,0.22256,-2e-05
300,1,112421.0035,0.22256,-2e-05
300,1,147737.7653,0.22256,-1e-05
300,1,194149.1946,0.22256,-1e-05
300,1,255140.652,0.22256,-1e-05
300,1,335292.4149,0.22256,-1e-05
300,1,440623.6428,0.22256,-0.0
300,1,579044.3981,0.22256,-0.0
300,1,760949.6685,0.22256,-0.0
300,1,1000000.0,0.22256,-0.0
300,2,0.1,0.40464,-0.00172
300,2,0.1314,0.40463,-0.00226
300,2,0.1727,0.40461,-0.00296
300,2,0.227,0.40458,-0.00389
300,2,0.2982,0.40452,-0.00511
300,2,0.3919,0.40441,-0.00672
300,2,0.5151,0.40423,-0.00882
300,2,0.6769,0.40392,-0.01157
300,2,0.8895,0.40339,-0.01516
300,2,1.169,0.40248,-0.01982
300,2,1.5362,0.40092,-0.02582
300,2,2.0188,0.3983,-0.03344
300,2,2.6529,0.39395,-0.04285
300,2,3.4864,0.38692,-0.054
300,2,4.5816,0.37604,-0.06627
300,2,6.0209,0.36031,-0.07816
300,2,7.9123,0.33959,-0.08727
300,2,10.398,0.31545,-0.09103
300,2,13.6645,0.29106,-0.08821
300,2,17.9571,0.26969,-0.07975
300,2,23.5983,0.25319,-0.06811
300,2,31.0117,0.24165,-0.05577
300,2,40.7539,0.23412,-0.0444
300,2,53.5567,0.22944,-0.03471
300,2,70.3814,0.22661,-0.02684
300,2,92.4915,0.22493,-0.02062
300,2,121.5474,0.22394,-0.01578
300,2,159.7312,0.22336,-0.01204
300,2,209.9104,0.22303,-0.00918
300,2,275.8532,0.22283,-0.00699
300,2,362.5117,0.22272,-0.00533
300,2,476.3938,0.22265,-0.00405
300,2,626.0517,0.22262,-0.00309
300,2,822.7241,0.22259,-0.00235
300,2,1081.1808,0.22258,-0.00179
300,2,1420.8308,0.22257,-0.00136
300,2,1867.1811,0.22257,-0.00103
300,2,2453.7511,0.22257,-0.00079
300,2,3224.5905,0.22257,-0.0006
300,2,4237.5872,0.22256,-0.00046
300,2,5568.814,0.22256,-0.00035
300,2,7318.2422,0.22256,-0.00026
300,2,9617.2487,0.22256,-0.0002
300,2,12638.482,0.22256,-0.00015
300,2,16608.8278,0.22256,-0.00012
300,2,21826.4473,0.22256,-9e-05
300,2,28683.1681,0.22256,-7e-05
300,2,37693.9098,0.22256,-5e-05
300,2,49535.3521,0.22256,-4e-05
300,2,65096.7523,0.22256,-3e-05
300,2,85546.7254,0.22256,-2e-05
300,2,112421.0035,0.22256,-2e-05
300,2,147737.7653,0.22256,-1e-05
300,2,194149.1946,0.22256,-1e-05
300,2,255140.652,0.22256,-1e-05
300,2,335292.4149,0.22256,-1e-05
300,2,440623.6428,0.22256,-0.0
300,2,579044.3981,0.22256,-0.0
300,2,760949.6685,0.22256,-0.0
300,2,1000000.0,0.22256,-0.0
300,3,0.1,0.40464,-0.00172
300,3,0.1314,0.40463,-0.00226
300,3,0.1727,0.40461,-0.00296
300,3,0.227,0.40458,-0.00389
300,3,0.2982,0.40452,-0.00511
300,3,0.3919,0.40441,-0.00672
300,3,0.5151,0.40423,-0.00882
300,3,0.6769,0.40392,-0.01157
300,3,0.8895,0.40339,-0.01516
300,3,1.169,0.40248,-0.01982
300,3,1.5362,0.40092,-0.02582
300,3,2.0188,0.3983,-0.03344
300,3,2.6529,0.39395,-0.04285
300,3,3.4864,0.38692,-0.054
300,3,4.5816,0.37604,-0.06627
300,3,6.0209,0.36031,-0.07816
300,3,7.9123,0.33959,-0.08727
300,3,10.398,0.31545,-0.09103
300,3,13.6645,0.29106,-0.08821
300,3,17.9571,0.26969,-0.07975
300,3,23.5983,0.25319,-0.06811
300,3,31.0117,0.24165,-0.05577
300,3,40.7539,0.23412,-0.0444
300,3,53.5567,0.22944,-0.03471
300,3,70.3814,0.22661,-0.02684
300,3,92.4915,0.22493,-0.02062
300,3,121.5474,0.22394,-0.01578
300,3,159.7312,0.22336,-0.01204
300,3,209.9104,0.22303,-0.00918
300,3,275.8532,0.22283,-0.00699
300,3,362.5117,0.22272,-0.00533
300,3,476.3938,0.22265,-0.00405
300,3,626.0517,0.22262,-0.00309
300,3,822.7241,0.22259,-0.00235
300,3,1081.1808,0.22258,-0.00179
300,3,1420.8308,0.22257,-0.00136
300,3,1867.1811,0.22257,-0.00103
300,3,2453.7511,0.22257,-0.00079
300,3,3224.5905,0.22257,-0.0006
300,3,4237.5872,0.22256,-0.00046
300,3,5568.814,0.22256,-0.00035
300,3,7318.2422,0.22256,-0.00026
300,3,9617.2487,0.22256,-0.0002
300,3,12638.482,0.22256,-0.00015
300,3,16608.8278,0.22256,-0.00012
300,3,21826.4473,0.22256,-9e-05
300,3,28683.1681,0.22256,-7e-05
300,3,37693.9098,0.22256,-5e-05
300,3,49535.3521,0.22256,-4e-05
300,3,65096.7523,0.22256,-3e-05
300,3,85546.7254,0.22256,-2e-05
300,3,112421.0035,0.22256,-2e-05
300,3,147737.7653,0.22256,-1e-05
300,3,194149.1946,0.22256,-1e-05
300,3,255140.652,0.22256,-1e-05
300,3,335292.4149,0.22256,-1e-05
300,3,440623.6428,0.22256,-0.0
300,3,579044.3981,0.22256,-0.0
300,3,760949.6685,0.22256,-0.0
300,3,1000000.0,0.22256,-0.0
300,4,0.1,0.40464,-0.00172
300,4,0.1314,0.40463,-0.00226
300,4,0.1727,0.40461,-0.00296
300,4,0.227,0.40458,-0.00389
300,4,0.2982,0.40452,-0.00511
300,4,0.3919,0.40441,-0.00672
300,4,0.5151,0.40423,-0.00882
300,4,0.6769,0.40392,-0.01157
300,4,0.8895,0.40339,-0.01516
300,4,1.169,0.40248,-0.01982
300,4,1.5362,0.40092,-0.02582
300,4,2.0188,0.3983,-0.03344
300,4,2.6529,0.39395,-0.04285
300,4,3.4864,0.38692,-0.054
300,4,4.5816,0.37604,-0.06627
300,4,6.0209,0.36031,-0.07816
300,4,7.9123,0.33959,-0.08727
300,4,10.398,0.31545,-0.09103
300,4,13.6645,0.29106,-0.08821
300,4,17.9571,0.26969,-0.07975
300,4,23.5983,0.25319,-0.06811
300,4,31.0117,0.24165,-0.05577
300,4,40.7539,0.23412,-0.0444
300,4,53.5567,0.22944,-0.03471
300,4,70.3814,0.22661,-0.02684
300,4,92.4915,0.22493,-0.02062
300,4,121.5474,0.22394,-0.01578
300,4,159.7312,0.22336,-0.01204
300,4,209.9104,0.22303,-0.00918
300,4,275.8532,0.22283,-0.00699
300,4,362.5117,0.22272,-0.00533
300,4,476.3938,0.22265,-0.00405
300,4,626.0517,0.22262,-0.00309
300,4,822.7241,0.22259,-0.00235
300,4,1081.1808,0.22258,-0.00179
300,4,1420.8308,0.22257,-0.00136
300,4,1867.1811,0.22257,-0.00103
300,4,2453.7511,0.22257,-0.00079
300,4,3224.5905,0.22257,-0.0006
300,4,4237.5872,0.22256,-0.00046
300,4,5568.814,0.22256,-0.00035
300,4,7318.2422,0.22256,-0.00026
300,4,9617.2487,0.22256,-0.0002
300,4,12638.482,0.22256,-0.00015
300,4,16608.8278,0.22256,-0.00012
300,4,21826.4473,0.22256,-9e-05
300,4,28683.1681,0.22256,-7e-05
300,4,37693.9098,0.22256,-5e-05
300,4,49535.3521,0.22256,-4e-05
300,4,65096.7523,0.22256,-3e-05
300,4,85546.7254,0.22256,-2e-05
300,4,112421.0035,0.22256,-2e-05
300,4,147737.7653,0.22256,-1e-05
300,4,194149.1946,0.22256,-1e-05
300,4,255140.652,0.22256,-1e-05
300,4,335292.4149,0.22256,-1e-05
300,4,440623.6428,0.22256,-0.0
300,4,579044.3981,0.22256,-0.0
300,4,760949.6685,0.22256,-0.0
300,4,1000000.0,0.22256,-0.0
300,5,0.1,0.40464,-0.00172
300,5,0.1314,0.40463,-0.00226
300,5,0.1727,0.40461,-0.00296
300,5,0.227,0.40458,-0.00389
300,5,0.2982,0.40452,-0.00511
300,5,0.3919,0.40441,-0.00672
300,5,0.5151,0.40423,-0.00882
300,5,0.6769,0.40392,-0.01157
300,5,0.8895,0.40339,-0.01516
300,5,1.169,0.40248,-0.01982
300,5,1.5362,0.40092,-0.02582
300,5,2.0188,0.3983,-0.03344
300,5,2.6529,0.39395,-0.04285
300,5,3.4864,0.38692,-0.054
300,5,4.5816,0.37604,-0.06627
300,5,6.0209,0.36031,-0.07816
300,5,7.9123,0.33959,-0.08727
300,5,10.398,0.31545,-0.09103
300,5,13.6645,0.29106,-0.08821
300,5,17.9571,0.26969,-0.07975
300,5,23.5983,0.25319,-0.06811
300,5,31.0117,0.24165,-0.05577
300,5,40.7539,0.23412,-0.0444
300,5,53.5567,0.22944,-0.03471
300,5,70.3814,0.22661,-0.02684
300,5,92.4915,0.22493,-0.02062
300,5,121.5474,0.22394,-0.01578
300,5,159.7312,0.22336,-0.01204
300,5,209.9104,0.22303,-0.00918
300,5,275.8532,0.22283,-0.00699
300,5,362.5117,0.22272,-0.00533
300,5,476.3938,0.22265,-0.00405
300,5,626.0517,0.22262,-0.00309
300,5,822.7241,0.22259,-0.00235
300,5,1081.1808,0.22258,-0.00179
