pipe_size,material,outer_diameter_mm,wall_thickness_mm,inner_diameter_mm,length_m,cross_section_area_m2,wall_area_m2,moment_of_inertia_m4,material_density_kg_m3,youngs_modulus_GPa,poisson_ratio,sound_speed_material_m_s,thermal_conductivity_W_mK,surface_roughness_mm,damping_coefficient,natural_frequency_Hz,ring_frequency_Hz,critical_velocity_m_s,acoustic_impedance_Pa_s_m,transmission_loss_1kHz_dB,max_pressure_bar,min_temperature_C,max_temperature_C,weight_per_meter_kg,volume_per_meter_m3
DN80,HDPE,88.9,5.6,77.7,6.0,0.0047416764778977815,0.0014654901410465666,1.2768540819537294e-06,950,0.8,0.46,1950,0.48,0.007,0.05,1.1818973289711543,7988.47204708355,49.13385826771653,1852500,32.17172277797574,8,-50,80,1.3922156339942382,0.0047416764778977815
DN80,Glass,88.9,3.2,82.5,6.0,0.005345616249623883,0.0008615503693204648,7.920587934690384e-07,2500,70.0,0.22,5640,1.05,0.001,0.005,7.000591968450621,21760.821310019142,81.2058492688414,14100000,35.71528987191365,5,-50,300,2.153875923301162,0.005345616249623883
DN80,Glass,88.9,4.0,80.9,6.0,0.005140281753785253,0.0010668848651590951,9.633983668447442e-07,2500,70.0,0.22,5640,1.05,0.001,0.005,6.938100200837057,22191.1960207241,101.50731158605174,14100000,37.65349013207477,5,-50,300,2.6672121628977377,0.005140281753785253
DN80,Glass,88.9,5.6,77.7,6.0,0.0047416764778977815,0.0014654901410465666,1.2768540819537294e-06,2500,70.0,0.22,5640,1.05,0.001,0.005,6.8151524634170295,23105.11915156473,142.11023622047242,14100000,40.57605084563953,5,-50,300,3.6637253526164164,0.0047416764778977815
DN80,Concrete,88.9,3.2,82.5,6.0,0.005345616249623883,0.0008615503693204648,7.920587934690384e-07,2300,30.0,0.2,3800,1.7,1.5,0.03,4.77806946198696,14661.546272707932,54.71316085489313,8740000,34.991046418824745,20,-30,100,1.9815658494370691,0.005345616249623883
DN80,Concrete,88.9,4.0,80.9,6.0,0.005140281753785253,0.0010668848651590951,9.633983668447442e-07,2300,30.0,0.2,3800,1.7,1.5,0.03,4.735417353735886,14951.515049424039,68.39145106861642,8740000,36.929246678985876,20,-30,100,2.4538351898659188,0.005140281753785253
DN80,Concrete,88.9,5.6,77.7,6.0,0.0047416764778977815,0.0014654901410465666,1.2768540819537294e-06,2300,30.0,0.2,3800,1.7,1.5,0.03,4.651502617348666,15567.278860983328,95.74803149606299,8740000,39.85180739255064,20,-30,100,3.370627324407103,0.0047416764778977815
DN100,PVC,114.3,3.6,107.1,6.0,0.009008838947415726,0.001251987504308603,1.9198367637163238e-06,1380,3.4,0.4,2370,0.19,0.0015,0.02,2.681942400466591,7043.832215271559,29.858267716535437,3270600,31.577121875445243,10,-10,60,1.7277427559458722,0.009008838947415726
DN100,PVC,114.3,4.5,105.3,6.0,0.008708565521585611,0.0015522609301387175,2.3431941435031133e-06,1380,3.4,0.4,2370,0.19,0.0015,0.02,2.6609644034576667,7164.2396035668,37.32283464566929,3270600,33.515322135606375,10,-10,60,2.14212008359143,0.008708565521585611
DN100,PVC,114.3,6.3,101.7,6.0,0.008123286810221834,0.0021375396415024943,3.127137665857043e-06,1380,3.4,0.4,2370,0.19,0.0015,0.02,2.619592287115599,7417.8410054629685,52.25196850393701,3270600,36.43788284917114,10,-10,60,2.949804705273442,0.008123286810221834
DN100,Steel_Carbon,114.3,3.6,107.1,6.0,0.009008838947415726,0.001251987504308603,1.9198367637163238e-06,7850,210.0,0.3,5960,45.0,0.045,0.001,8.83739669292562,17713.603376801053,75.08661417322834,46786000,46.676933282325564,100,-50,500,9.828101908822534,0.009008838947415726
DN100,Steel_Carbon,114.3,4.5,105.3,6.0,0.008708565521585611,0.0015522609301387175,2.3431941435031133e-06,7850,210.0,0.3,5960,45.0,0.045,0.001,8.768271091511277,18016.40001572073,93.85826771653544,46786000,48.6151335424867,100,-50,500,12.185248301588933,0.008708565521585611
DN100,Steel_Carbon,114.3,6.3,101.7,6.0,0.008123286810221834,0.0021375396415024943,3.127137665857043e-06,7850,210.0,0.3,5960,45.0,0.045,0.001,8.631943851941513,18654.148688843583,131.4015748031496,46786000,51.53769425605145,100,-50,500,16.77968618579458,0.008123286810221834
DN100,Steel_Stainless,114.3,3.6,107.1,6.0,0.009008838947415726,0.001251987504308603,1.9198367637163238e-06,8000,195.0,0.3,5790,16.0,0.015,0.001,8.435713922305133,17208.349589207734,72.94488188976378,46320000,46.84133988725939,150,-200,800,10.015900034468824,0.009008838947415726
DN100,Steel_Stainless,114.3,4.5,105.3,6.0,0.008708565521585611,0.0015522609301387175,2.3431941435031133e-06,8000,195.0,0.3,5790,16.0,0.015,0.001,8.369730260090959,17502.50941124547,91.18110236220473,46320000,48.77954014742052,150,-200,800,12.41808744110974,0.008708565521585611
DN100,Steel_Stainless,114.3,6.3,101.7,6.0,0.008123286810221834,0.0021375396415024943,3.127137665857043e-06,8000,195.0,0.3,5790,16.0,0.015,0.001,8.23959944976435,18122.067266510796,127.65354330708661,46320000,51.702100860985276,150,-200,800,17.100317132019953,0.008123286810221834
DN100,Copper,114.3,3.6,107.1,6.0,0.009008838947415726,0.001251987504308603,1.9198367637163238e-06,8960,120.0,0.34,4760,401.0,0.0015,0.003,6.252967180457218,14147.10605261292,59.96850393700788,42649600,47.825700340663026,50,-200,200,11.217808038605083,0.009008838947415726
DN100,Copper,114.3,4.5,105.3,6.0,0.008708565521585611,0.0015522609301387175,2.3431941435031133e-06,8960,120.0,0.34,4760,401.0,0.0015,0.003,6.204056835930164,14388.93692530716,74.96062992125985,42649600,49.76390060082415,50,-200,200,13.90825793404291,0.008708565521585611
DN100,Copper,114.3,6.3,101.7,6.0,0.008123286810221834,0.0021375396415024943,3.127137665857043e-06,8960,120.0,0.34,4760,401.0,0.0015,0.003,6.10759746169901,14898.27982531803,104.94488188976378,42649600,52.686461314388914,50,-200,200,19.152355187862348,0.008123286810221834
DN100,Aluminum,114.3,3.6,107.1,6.0,0.009008838947415726,0.001251987504308603,1.9198367637163238e-06,2700,70.0,0.33,6420,237.0,0.002,0.002,8.6999482432038,19080.7606844065,80.88188976377954,17334000,37.40681543060026,30,-200,300,3.3803662616332284,0.009008838947415726
DN100,Aluminum,114.3,4.5,105.3,6.0,0.008708565521585611,0.0015522609301387175,2.3431941435031133e-06,2700,70.0,0.33,6420,237.0,0.002,0.002,8.63189775554531,19406.9275337126,101.10236220472441,17334000,39.34501569076139,30,-200,300,4.1911045113745375,0.008708565521585611
DN100,Aluminum,114.3,6.3,101.7,6.0,0.008123286810221834,0.0021375396415024943,3.127137665857043e-06,2700,70.0,0.33,6420,237.0,0.002,0.002,8.497690819995475,20093.89841986171,141.54330708661416,17334000,42.26757640432616,30,-200,300,5.771357032056734,0.008123286810221834
DN100,HDPE,114.3,3.6,107.1,6.0,0.009008838947415726,0.001251987504308603,1.9198367637163238e-06,950,0.8,0.46,1950,0.48,0.007,0.05,1.5679518500852732,5795.558151805713,24.566929133858267,1852500,28.33401225319747,8,-50,80,1.189388129093173,0.009008838947415726
DN100,HDPE,114.3,4.5,105.3,6.0,0.008708565521585611,0.0015522609301387175,2.3431941435031133e-06,950,0.8,0.46,1950,0.48,0.007,0.05,1.5556874221782813,5894.627521922051,30.708661417322837,1852500,30.2722125133586,8,-50,80,1.4746478836317816,0.008708565521585611
DN100,HDPE,114.3,6.3,101.7,6.0,0.008123286810221834,0.0021375396415024943,3.127137665857043e-06,950,0.8,0.46,1950,0.48,0.007,0.05,1.5314999204820474,6103.286903229025,42.99212598425197,1852500,33.19477322692336,8,-50,80,2.0306626594273696,0.008123286810221834
DN100,Glass,114.3,3.6,107.1,6.0,0.009008838947415726,0.001251987504308603,1.9198367637163238e-06,2500,70.0,0.22,5640,1.05,0.001,0.005,9.041251428269144,16762.537423684218,71.05511811023622,14100000,36.73834032086127,5,-50,300,3.129968760771508,0.009008838947415726
DN100,Glass,114.3,4.5,105.3,6.0,0.008708565521585611,0.0015522609301387175,2.3431941435031133e-06,2500,70.0,0.22,5640,1.05,0.001,0.005,8.97053128700654,17049.076524943775,88.81889763779527,14100000,38.6765405810224,5,-50,300,3.880652325346794,0.008708565521585611
DN100,Glass,114.3,6.3,101.7,6.0,0.008123286810221834,0.0021375396415024943,3.127137665857043e-06,2500,70.0,0.22,5640,1.05,0.001,0.005,8.831059348346278,17652.583658570104,124.34645669291338,14100000,41.59910129458716,5,-50,300,5.343849103756236,0.008123286810221834
DN100,Concrete,114.3,3.6,107.1,6.0,0.009008838947415726,0.001251987504308603,1.9198367637163238e-06,2300,30.0,0.2,3800,1.7,1.5,0.03,6.170867769789447,11293.908193262416,47.874015748031496,8740000,36.01409686777237,20,-30,100,2.8795712599097874,0.009008838947415726
DN100,Concrete,114.3,4.5,105.3,6.0,0.008708565521585611,0.0015522609301387175,2.3431941435031133e-06,2300,30.0,0.2,3800,1.7,1.5,0.03,6.1225996020634765,11486.966452976303,59.84251968503937,8740000,37.9522971279335,20,-30,100,3.5702001393190503,0.008708565521585611
DN100,Concrete,114.3,6.3,101.7,6.0,0.008123286810221834,0.0021375396415024943,3.127137665857043e-06,2300,30.0,0.2,3800,1.7,1.5,0.03,6.0274067078168185,11893.584734497586,83.77952755905513,8740000,40.87485784149826,20,-30,100,4.916341175455737,0.008123286810221834
DN125,PVC,141.3,4.0,133.3,6.0,0.013955653571611285,0.0017253626853515162,4.069114767463227e-06,1380,3.4,0.4,2370,0.19,0.0015,0.02,3.3260368801314644,5659.373070184425,26.836518046709127,3270600,32.492271686658746,10,-10,60,2.3810005057850923,0.013955653571611285
DN125,PVC,141.3,5.0,131.3,6.0,0.013540020863541355,0.002140995393421446,4.978534199405901e-06,1380,3.4,0.4,2370,0.19,0.0015,0.02,3.3026319086312026,5745.578295929809,33.545647558386406,3270600,34.43047194681988,10,-10,60,2.954573642921596,0.013540020863541355
DN125,PVC,141.3,7.1,127.10000000000001,6.0,0.012687643944769376,0.002993372312193425,6.7575567033536105e-06,1380,3.4,0.4,2370,0.19,0.0015,0.02,3.2541065740891355,5935.440049217811,47.63481953290869,3270600,37.47623883448101,10,-10,60,4.130853790826927,0.012687643944769376
DN125,Steel_Carbon,141.3,4.0,133.3,6.0,0.013955653571611285,0.0017253626853515162,4.069114767463227e-06,7850,210.0,0.3,5960,45.0,0.045,0.001,10.95978322275255,14232.009914894166,67.48761500353856,46786000,47.592083093539074,100,-50,500,13.544097080009402,0.013955653571611285
DN125,Steel_Carbon,141.3,5.0,131.3,6.0,0.013540020863541355,0.002140995393421446,4.978534199405901e-06,7850,210.0,0.3,5960,45.0,0.045,0.001,10.882660381598898,14448.796052211672,84.3595187544232,46786000,49.5302833537002,100,-50,500,16.80681383835835,0.013540020863541355
DN125,Steel_Carbon,141.3,7.1,127.10000000000001,6.0,0.012687643944769376,0.002993372312193425,6.7575567033536105e-06,7850,210.0,0.3,5960,45.0,0.045,0.001,10.7227622305683,14926.254300986562,119.79051663128094,46786000,52.57605024136133,100,-50,500,23.497972650718385,0.012687643944769376
DN125,Steel_Stainless,141.3,4.0,133.3,6.0,0.013955653571611285,0.0017253626853515162,4.069114767463227e-06,8000,195.0,0.3,5790,16.0,0.015,0.001,10.461632438841349,13826.06332336195,65.56263269639065,46320000,47.75648969847289,150,-200,800,13.80290148281213,0.013955653571611285
DN125,Steel_Stainless,141.3,5.0,131.3,6.0,0.013540020863541355,0.002140995393421446,4.978534199405901e-06,8000,195.0,0.3,5790,16.0,0.015,0.001,10.388015032329724,14036.665963474092,81.95329087048832,46320000,49.694689958634015,150,-200,800,17.12796314737157,0.013540020863541355
DN125,Steel_Stainless,141.3,7.1,127.10000000000001,6.0,0.012687643944769376,0.002993372312193425,6.7575567033536105e-06,8000,195.0,0.3,5790,16.0,0.015,0.001,10.235384670055794,14500.505436696678,116.3736730360934,46320000,52.740456846295146,150,-200,800,23.9469784975474,0.012687643944769376
DN125,Copper,141.3,4.0,133.3,6.0,0.013955653571611285,0.0017253626853515162,4.069114767463227e-06,8960,120.0,0.34,4760,401.0,0.0015,0.003,7.754677896450759,11366.504562902051,53.89950460014154,42649600,48.74085015187652,50,-200,200,15.459249660749585,0.013955653571611285
DN125,Copper,141.3,5.0,131.3,6.0,0.013540020863541355,0.002140995393421446,4.978534199405901e-06,8960,120.0,0.34,4760,401.0,0.0015,0.003,7.700109044179656,11539.642484652275,67.37438075017693,42649600,50.679050412037654,50,-200,200,19.183318725056157,0.013540020863541355
DN125,Copper,141.3,7.1,127.10000000000001,6.0,0.012687643944769376,0.002993372312193425,6.7575567033536105e-06,8960,120.0,0.34,4760,401.0,0.0015,0.003,7.586971892442368,11920.968200116786,95.67162066525123,42649600,53.72481729969878,50,-200,200,26.820615917253086,0.012687643944769376
DN125,Aluminum,141.3,4.0,133.3,6.0,0.013955653571611285,0.0017253626853515162,4.069114767463227e-06,2700,70.0,0.33,6420,237.0,0.002,0.002,10.789325194715806,15330.45363315781,72.6963906581741,17334000,38.321965241813764,30,-200,300,4.658479250449094,0.013955653571611285
DN125,Aluminum,141.3,5.0,131.3,6.0,0.013540020863541355,0.002140995393421446,4.978534199405901e-06,2700,70.0,0.33,6420,237.0,0.002,0.002,10.713401848766798,15563.971586442774,90.87048832271762,17334000,40.260165501974896,30,-200,300,5.780687562237905,0.013540020863541355
DN125,Aluminum,141.3,7.1,127.10000000000001,6.0,0.012687643944769376,0.002993372312193425,6.7575567033536105e-06,2700,70.0,0.33,6420,237.0,0.002,0.002,10.555990601259513,16078.28063965331,129.03609341825901,17334000,43.30593238963602,30,-200,300,8.082105242922248,0.012687643944769376
DN125,HDPE,141.3,4.0,133.3,6.0,0.013955653571611285,0.0017253626853515162,4.069114767463227e-06,950,0.8,0.46,1950,0.48,0.007,0.05,1.944510694467818,4656.446196987185,22.08067940552017,1852500,29.249162064410974,8,-50,80,1.6390945510839405,0.013955653571611285
DN125,HDPE,141.3,5.0,131.3,6.0,0.013540020863541355,0.002140995393421446,4.978534199405901e-06,950,0.8,0.46,1950,0.48,0.007,0.05,1.9308273773471214,4727.37454728402,27.60084925690021,1852500,31.1873623245721,8,-50,80,2.0339456237503737,0.013540020863541355
DN125,HDPE,141.3,7.1,127.10000000000001,6.0,0.012687643944769376,0.002993372312193425,6.7575567033536105e-06,950,0.8,0.46,1950,0.48,0.007,0.05,1.9024578687185973,4883.589913913389,39.1932059447983,1852500,34.23312921223323,8,-50,80,2.843703696583754,0.012687643944769376
DN125,Glass,141.3,4.0,133.3,6.0,0.013955653571611285,0.0017253626853515162,4.069114767463227e-06,2500,70.0,0.22,5640,1.05,0.001,0.005,11.212595649978446,13467.875154362935,63.86411889596602,14100000,37.65349013207477,5,-50,300,4.31340671337879,0.013955653571611285
DN125,Glass,141.3,5.0,131.3,6.0,0.013540020863541355,0.002140995393421446,4.978534199405901e-06,2500,70.0,0.22,5640,1.05,0.001,0.005,11.13369379437986,13673.021767529166,79.83014861995753,14100000,39.5916903922359,5,-50,300,5.352488483553615,0.013540020863541355
DN125,Glass,141.3,7.1,127.10000000000001,6.0,0.012687643944769376,0.002993372312193425,6.7575567033536105e-06,2500,70.0,0.22,5640,1.05,0.001,0.005,10.97010722736061,14124.844674087955,113.35881104033969,14100000,42.637457279897035,5,-50,300,7.4834307804835625,0.012687643944769376
DN125,Concrete,141.3,4.0,133.3,6.0,0.013955653571611285,0.0017253626853515162,4.069114767463227e-06,2300,30.0,0.2,3800,1.7,1.5,0.03,7.652861516027913,9074.100281308361,43.02901627742392,8740000,36.929246678985876,20,-30,100,3.9683341763084874,0.013955653571611285
DN125,Concrete,141.3,5.0,131.3,6.0,0.013540020863541355,0.002140995393421446,4.978534199405901e-06,2300,30.0,0.2,3800,1.7,1.5,0.03,7.599009134910901,9212.319630604758,53.786270346779894,8740000,38.86744693914701,20,-30,100,4.924289404869326,0.013540020863541355
DN125,Concrete,141.3,7.1,127.10000000000001,6.0,0.012687643944769376,0.002993372312193425,6.7575567033536105e-06,2300,30.0,0.2,3800,1.7,1.5,0.03,7.487357436913286,9516.739319420964,76.37650389242745,8740000,41.91321382680813,20,-30,100,6.884756318044878,0.012687643944769376
DN150,PVC,168.3,4.5,159.3,6.0,0.01993064863947372,0.00231566794496103,7.77216026663572e-06,1380,3.4,0.4,2370,0.19,0.0015,0.02,3.967802286480375,4735.683805747544,25.3475935828877,3270600,33.515322135606375,10,-10,60,3.1956217640462214,0.01993064863947372
DN150,PVC,168.3,5.6,157.10000000000002,6.0,0.019383948685896022,0.002862367898538727,9.482541823275933e-06,1380,3.4,0.4,2370,0.19,0.0015,0.02,3.9420029840033735,4802.001465662533,31.543672014260242,3270600,35.41483240022351,10,-10,60,3.9500676999834434,0.019383948685896022
DN150,PVC,168.3,8.0,152.3,6.0,0.018217538165471205,0.004028778418963545,1.297271183281984e-05,1380,3.4,0.4,2370,0.19,0.0015,0.02,3.8863864751753274,4953.34491303732,45.06238859180036,3270600,38.51287159993837,10,-10,60,5.559714218169692,0.018217538165471205
DN150,Steel_Carbon,168.3,4.5,159.3,6.0,0.01993064863947372,0.00231566794496103,7.77216026663572e-06,7850,210.0,0.3,5960,45.0,0.045,0.001,13.074495111686193,11909.145773103528,63.74331550802139,46786000,48.6151335424867,100,-50,500,18.177993367944087,0.01993064863947372
DN150,Steel_Carbon,168.3,5.6,157.10000000000002,6.0,0.019383948685896022,0.002862367898538727,9.482541823275933e-06,7850,210.0,0.3,5960,45.0,0.045,0.001,12.98948259599966,12075.919297615483,79.32501485442661,46786000,50.51464380710384,100,-50,500,22.469588003529008,0.019383948685896022
DN150,Steel_Carbon,168.3,8.0,152.3,6.0,0.018217538165471205,0.004028778418963545,1.297271183281984e-05,7850,210.0,0.3,5960,45.0,0.045,0.001,12.80621797737715,12456.512945866003,113.32144979203802,46786000,53.6126830068187,100,-50,500,31.625910588863825,0.018217538165471205
DN150,Steel_Stainless,168.3,4.5,159.3,6.0,0.01993064863947372,0.00231566794496103,7.77216026663572e-06,8000,195.0,0.3,5790,16.0,0.015,0.001,12.48022514696568,11569.455373535138,61.92513368983957,46320000,48.77954014742052,150,-200,800,18.52534355968824,0.01993064863947372
DN150,Steel_Stainless,168.3,5.6,157.10000000000002,6.0,0.019383948685896022,0.002862367898538727,9.482541823275933e-06,8000,195.0,0.3,5790,16.0,0.015,0.001,12.399076672243348,11731.471935099606,77.06238859180034,46320000,50.679050412037654,150,-200,800,22.89894318830982,0.019383948685896022
DN150,Steel_Stainless,168.3,8.0,152.3,6.0,0.018217538165471205,0.004028778418963545,1.297271183281984e-05,8000,195.0,0.3,5790,16.0,0.015,0.001,12.224141909382995,12101.209724255732,110.08912655971479,46320000,53.777089611752515,150,-200,800,32.23022735170836,0.018217538165471205
DN150,Copper,168.3,4.5,159.3,6.0,0.01993064863947372,0.00231566794496103,7.77216026663572e-06,8960,120.0,0.34,4760,401.0,0.0015,0.003,9.250958361965,9511.331187914899,50.90909090909091,42649600,49.76390060082415,50,-200,200,20.748384786850828,0.01993064863947372
DN150,Copper,168.3,5.6,157.10000000000002,6.0,0.019383948685896022,0.002862367898538727,9.482541823275933e-06,8960,120.0,0.34,4760,401.0,0.0015,0.003,9.190807110528983,9644.52615044458,63.35353535353535,42649600,51.663410865441286,50,-200,200,25.646816370906997,0.019383948685896022
DN150,Copper,168.3,8.0,152.3,6.0,0.018217538165471205,0.004028778418963545,1.297271183281984e-05,8960,120.0,0.34,4760,401.0,0.0015,0.003,9.061136837098474,9948.490205087614,90.5050505050505,42649600,54.76145006515615,50,-200,200,36.09785463391336,0.018217538165471205
DN150,Aluminum,168.3,4.5,159.3,6.0,0.01993064863947372,0.00231566794496103,7.77216026663572e-06,2700,70.0,0.33,6420,237.0,0.002,0.002,12.87114686938817,12828.30803075917,68.66310160427807,17334000,39.34501569076139,30,-200,300,6.252303451394781,0.01993064863947372
DN150,Aluminum,168.3,5.6,157.10000000000002,6.0,0.019383948685896022,0.002862367898538727,9.482541823275933e-06,2700,70.0,0.33,6420,237.0,0.002,0.002,12.78745655738832,13007.953337364328,85.44741532976826,17334000,41.24452595537853,30,-200,300,7.728393326054563,0.019383948685896022
DN150,Aluminum,168.3,8.0,152.3,6.0,0.018217538165471205,0.004028778418963545,1.297271183281984e-05,2700,70.0,0.33,6420,237.0,0.002,0.002,12.607042262067322,13417.921663164387,122.06773618538324,17334000,44.34256515509339,30,-200,300,10.87770173120157,0.018217538165471205
DN150,HDPE,168.3,4.5,159.3,6.0,0.01993064863947372,0.00231566794496103,7.77216026663572e-06,950,0.8,0.46,1950,0.48,0.007,0.05,2.319707885887902,3896.4487009315235,20.855614973262032,1852500,30.2722125133586,8,-50,80,2.1998845477129785,0.01993064863947372
DN150,HDPE,168.3,5.6,157.10000000000002,6.0,0.019383948685896022,0.002862367898538727,9.482541823275933e-06,950,0.8,0.46,1950,0.48,0.007,0.05,2.3046247640271615,3951.013864152717,25.953654188948306,1852500,32.17172277797574,8,-50,80,2.719249503611791,0.019383948685896022
DN150,HDPE,168.3,8.0,152.3,6.0,0.018217538165471205,0.004028778418963545,1.297271183281984e-05,950,0.8,0.46,1950,0.48,0.007,0.05,2.2721095213817386,4075.5369537648835,37.07664884135472,1852500,35.2697619776906,8,-50,80,3.8273394980153674,0.018217538165471205
DN150,Glass,168.3,4.5,159.3,6.0,0.01993064863947372,0.00231566794496103,7.77216026663572e-06,2500,70.0,0.22,5640,1.05,0.001,0.005,13.376088197676843,11269.72855038656,60.320855614973254,14100000,38.6765405810224,5,-50,300,5.789169862402575,0.01993064863947372
DN150,Glass,168.3,5.6,157.10000000000002,6.0,0.019383948685896022,0.002862367898538727,9.482541823275933e-06,2500,70.0,0.22,5640,1.05,0.001,0.005,13.289114674185827,11427.547791703242,75.06595365418893,14100000,40.57605084563953,5,-50,300,7.155919746346818,0.019383948685896022
DN150,Glass,168.3,8.0,152.3,6.0,0.018217538165471205,0.004028778418963545,1.297271183281984e-05,2500,70.0,0.22,5640,1.05,0.001,0.005,13.101622638641201,11787.706881658432,107.23707664884135,14100000,43.6740900453544,5,-50,300,10.071946047408861,0.018217538165471205
DN150,Concrete,168.3,4.5,159.3,6.0,0.01993064863947372,0.00231566794496103,7.77216026663572e-06,2300,30.0,0.2,3800,1.7,1.5,0.03,9.129496309196975,7593.0795197639945,40.64171122994652,8740000,37.9522971279335,20,-30,100,5.326036273410369,0.01993064863947372
DN150,Concrete,168.3,5.6,157.10000000000002,6.0,0.019383948685896022,0.002862367898538727,9.482541823275933e-06,2300,30.0,0.2,3800,1.7,1.5,0.03,9.070134823987344,7699.411632707858,50.57635175282234,8740000,39.85180739255064,20,-30,100,6.583446166639073,0.019383948685896022
DN150,Concrete,168.3,8.0,152.3,6.0,0.018217538165471205,0.004028778418963545,1.297271183281984e-05,2300,30.0,0.2,3800,1.7,1.5,0.03,8.942167078768248,7942.0720124649015,72.25193107546048,8740000,42.9498465922655,20,-30,100,9.266190363616152,0.018217538165471205
DN200,PVC,219.1,5.0,209.1,6.0,0.03433981467257559,0.0033630749356678633,1.9280428733154168e-05,1380,3.4,0.4,2370,0.19,0.0015,0.02,5.185699692890565,3607.8165005049445,21.633957097215884,3270600,34.43047194681988,10,-10,60,4.641043411221651,0.03433981467257559
DN200,PVC,219.1,6.3,206.5,6.0,0.03349114483313483,0.0042117447751086196,2.3861392583372353e-05,1380,3.4,0.4,2370,0.19,0.0015,0.02,5.15506519097184,3653.2417930052493,27.25878594249201,3270600,36.43788284917114,10,-10,60,5.812207789649895,0.03349114483313483
DN200,PVC,219.1,10.0,199.1,6.0,0.0311338193695872,0.006569070238656251,3.598438961816096e-05,1380,3.4,0.4,2370,0.19,0.0015,0.02,5.069001375024183,3789.022753669432,43.26791419443177,3270600,40.4510718600995,10,-10,60,9.065316929345625,0.0311338193695872
DN200,Steel_Carbon,219.1,5.0,209.1,6.0,0.03433981467257559,0.0033630749356678633,1.9280428733154168e-05,7850,210.0,0.3,5960,45.0,0.045,0.001,17.08764711295945,9072.821241776148,54.404381560931085,46786000,49.5302833537002,100,-50,500,26.400138244992725,0.03433981467257559
DN200,Steel_Carbon,219.1,6.3,206.5,6.0,0.03349114483313483,0.0042117447751086196,2.3861392583372353e-05,7850,210.0,0.3,5960,45.0,0.045,0.001,16.98670190030355,9187.055310679867,68.54952076677316,46786000,51.53769425605145,100,-50,500,33.062196484602666,0.03349114483313483
DN200,Steel_Carbon,219.1,10.0,199.1,6.0,0.0311338193695872,0.006569070238656251,3.598438961816096e-05,7850,210.0,0.3,5960,45.0,0.045,0.001,16.703108903562065,9528.512916400765,108.80876312186217,46786000,55.550883266979824,100,-50,500,51.56720137345157,0.0311338193695872
DN200,Steel_Stainless,219.1,5.0,209.1,6.0,0.03433981467257559,0.0033630749356678633,1.9280428733154168e-05,8000,195.0,0.3,5790,16.0,0.015,0.001,16.310968903955526,8814.032716423473,52.85257873117298,46320000,49.694689958634015,150,-200,800,26.904599485342906,0.03433981467257559
DN200,Steel_Stainless,219.1,6.3,206.5,6.0,0.03349114483313483,0.0042117447751086196,2.3861392583372353e-05,8000,195.0,0.3,5790,16.0,0.015,0.001,16.214611914971076,8925.008431012824,66.59424920127795,46320000,51.702100860985276,150,-200,800,33.693958200868956,0.03349114483313483
DN200,Steel_Stainless,219.1,10.0,199.1,6.0,0.0311338193695872,0.006569070238656251,3.598438961816096e-05,8000,195.0,0.3,5790,16.0,0.015,0.001,15.943908960921787,9256.726474154435,105.70515746234597,46320000,55.71528987191364,150,-200,800,52.55256190925001,0.0311338193695872
DN200,Copper,219.1,5.0,209.1,6.0,0.03433981467257559,0.0033630749356678633,1.9280428733154168e-05,8960,120.0,0.34,4760,401.0,0.0015,0.003,12.090494554137504,7246.07870987491,43.45047923322684,42649600,50.679050412037654,50,-200,200,30.133151423584053,0.03433981467257559
DN200,Copper,219.1,6.3,206.5,6.0,0.03349114483313483,0.0042117447751086196,2.3861392583372353e-05,8960,120.0,0.34,4760,401.0,0.0015,0.003,12.019070001897258,7337.312630677209,54.74760383386581,42649600,52.686461314388914,50,-200,200,37.737233184973235,0.03349114483313483
DN200,Copper,219.1,10.0,199.1,6.0,0.0311338193695872,0.006569070238656251,3.598438961816096e-05,8960,120.0,0.34,4760,401.0,0.0015,0.003,11.818411622190084,7610.020382897255,86.90095846645367,42649600,56.69965032531727,50,-200,200,58.85886933836001,0.0311338193695872
DN200,Aluminum,219.1,5.0,209.1,6.0,0.03433981467257559,0.0033630749356678633,1.9280428733154168e-05,2700,70.0,0.33,6420,237.0,0.002,0.002,16.821882127333087,9773.072545671623,58.60337745321771,17334000,40.260165501974896,30,-200,300,9.080302326303231,0.03433981467257559
DN200,Aluminum,219.1,6.3,206.5,6.0,0.03349114483313483,0.0042117447751086196,2.3861392583372353e-05,2700,70.0,0.33,6420,237.0,0.002,0.002,16.722506920355166,9896.12333801422,73.84025559105432,17334000,42.26757640432616,30,-200,300,11.371710892793272,0.03349114483313483
DN200,Aluminum,219.1,10.0,199.1,6.0,0.0311338193695872,0.006569070238656251,3.598438961816096e-05,2700,70.0,0.33,6420,237.0,0.002,0.002,16.443324658936366,10263.935054243777,117.20675490643542,17334000,46.28076541525452,30,-200,300,17.736489644371876,0.0311338193695872
DN200,HDPE,219.1,5.0,209.1,6.0,0.03433981467257559,0.0033630749356678633,1.9280428733154168e-05,950,0.8,0.46,1950,0.48,0.007,0.05,3.031730817947401,2968.4566143395114,17.800091282519396,1852500,31.1873623245721,8,-50,80,3.19492118888447,0.03433981467257559
DN200,HDPE,219.1,6.3,206.5,6.0,0.03349114483313483,0.0042117447751086196,2.3861392583372353e-05,950,0.8,0.46,1950,0.48,0.007,0.05,3.013820879258356,3005.831855004319,22.42811501597444,1852500,33.19477322692336,8,-50,80,4.001157536353189,0.03349114483313483
