sensor_type,sensor_model,pipe_size,pipe_material,pipe_outer_diameter_mm,diameter_compatible,temperature_compatible,sensor_frequency_kHz,sensor_mounting,measurement_uncertainty_percent,signal_loss_dB,signal_to_noise_ratio_dB,max_measurable_velocity_m_s,performance_score,min_straight_pipe_required_diameters,response_time_ms,output_signal
Acoustic_Emission,AE-1000,DN100,Concrete,114.3,True,True,150,Magnetic/Adhesive,7.7411249999999985,0.0,39.86257183097926,15.0,45.95285897735432,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN125,PVC,141.3,True,True,150,Magnetic/Adhesive,5.22825,0.0,39.80613658207812,15.0,58.99701313292368,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN125,Steel_Carbon,141.3,True,False,150,Magnetic/Adhesive,5.22825,0.0,39.80613658207812,15.0,58.99701313292368,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN125,Steel_Stainless,141.3,True,False,150,Magnetic/Adhesive,5.22825,0.0,39.80613658207812,15.0,58.99701313292368,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN125,Copper,141.3,True,True,150,Magnetic/Adhesive,5.22825,0.0,39.80613658207812,15.0,58.99701313292368,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN125,Aluminum,141.3,True,False,150,Magnetic/Adhesive,5.22825,0.0,39.80613658207812,15.0,58.99701313292368,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN125,HDPE,141.3,True,True,150,Magnetic/Adhesive,7.8423750000000005,0.0,39.80613658207812,15.0,45.42553163352201,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN125,Glass,141.3,True,False,150,Magnetic/Adhesive,5.22825,0.0,39.80613658207812,15.0,58.99701313292368,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN125,Concrete,141.3,True,True,150,Magnetic/Adhesive,7.8423750000000005,0.0,39.80613658207812,15.0,45.42553163352201,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN150,PVC,168.3,True,True,150,Magnetic/Adhesive,5.29575,0.0,39.75042529449539,15.0,58.518109600332444,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN150,Steel_Carbon,168.3,True,False,150,Magnetic/Adhesive,5.29575,0.0,39.75042529449539,15.0,58.518109600332444,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN150,Steel_Stainless,168.3,True,False,150,Magnetic/Adhesive,5.29575,0.0,39.75042529449539,15.0,58.518109600332444,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN150,Copper,168.3,True,True,150,Magnetic/Adhesive,5.29575,0.0,39.75042529449539,15.0,58.518109600332444,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN150,Aluminum,168.3,True,False,150,Magnetic/Adhesive,5.29575,0.0,39.75042529449539,15.0,58.518109600332444,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN150,HDPE,168.3,True,True,150,Magnetic/Adhesive,7.943625,0.0,39.75042529449539,15.0,44.90498316183768,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN150,Glass,168.3,True,False,150,Magnetic/Adhesive,5.29575,0.0,39.75042529449539,15.0,58.518109600332444,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN150,Concrete,168.3,True,True,150,Magnetic/Adhesive,7.943625,0.0,39.75042529449539,15.0,44.90498316183768,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN200,PVC,219.1,True,True,150,Magnetic/Adhesive,5.42275,0.0,39.64750421313651,15.0,57.630026917888074,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN200,Steel_Carbon,219.1,True,False,150,Magnetic/Adhesive,5.42275,0.0,39.64750421313651,15.0,57.630026917888074,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN200,Steel_Stainless,219.1,True,False,150,Magnetic/Adhesive,5.42275,0.0,39.64750421313651,15.0,57.630026917888074,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN200,Copper,219.1,True,True,150,Magnetic/Adhesive,5.42275,0.0,39.64750421313651,15.0,57.630026917888074,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN200,Aluminum,219.1,True,False,150,Magnetic/Adhesive,5.42275,0.0,39.64750421313651,15.0,57.630026917888074,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN200,HDPE,219.1,True,True,150,Magnetic/Adhesive,8.134125,0.0,39.64750421313651,15.0,43.943566560024344,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN200,Glass,219.1,True,False,150,Magnetic/Adhesive,5.42275,0.0,39.64750421313651,15.0,57.630026917888074,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN200,Concrete,219.1,True,True,150,Magnetic/Adhesive,8.134125,0.0,39.64750421313651,15.0,43.943566560024344,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN250,PVC,273.0,True,True,150,Magnetic/Adhesive,5.557499999999999,0.0,39.54090532964991,15.0,56.70579703059959,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN250,Steel_Carbon,273.0,True,False,150,Magnetic/Adhesive,5.557499999999999,0.0,39.54090532964991,15.0,56.70579703059959,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN250,Steel_Stainless,273.0,True,False,150,Magnetic/Adhesive,5.557499999999999,0.0,39.54090532964991,15.0,56.70579703059959,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN250,Copper,273.0,True,True,150,Magnetic/Adhesive,5.557499999999999,0.0,39.54090532964991,15.0,56.70579703059959,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN250,Aluminum,273.0,True,False,150,Magnetic/Adhesive,5.557499999999999,0.0,39.54090532964991,15.0,56.70579703059959,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN250,HDPE,273.0,True,True,150,Magnetic/Adhesive,8.33625,0.0,39.54090532964991,15.0,42.948488078198814,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN250,Glass,273.0,True,False,150,Magnetic/Adhesive,5.557499999999999,0.0,39.54090532964991,15.0,56.70579703059959,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN250,Concrete,273.0,True,True,150,Magnetic/Adhesive,8.33625,0.0,39.54090532964991,15.0,42.948488078198814,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN300,PVC,323.9,True,True,150,Magnetic/Adhesive,5.684749999999999,0.0,39.44258633994381,15.0,55.849570543853254,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN300,Steel_Carbon,323.9,True,False,150,Magnetic/Adhesive,5.684749999999999,0.0,39.44258633994381,15.0,55.849570543853254,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN300,Steel_Stainless,323.9,True,False,150,Magnetic/Adhesive,5.684749999999999,0.0,39.44258633994381,15.0,55.849570543853254,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN300,Copper,323.9,True,True,150,Magnetic/Adhesive,5.684749999999999,0.0,39.44258633994381,15.0,55.849570543853254,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN300,Aluminum,323.9,True,False,150,Magnetic/Adhesive,5.684749999999999,0.0,39.44258633994381,15.0,55.849570543853254,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN300,HDPE,323.9,True,True,150,Magnetic/Adhesive,8.527124999999998,0.0,39.44258633994381,15.0,42.031710109907905,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN300,Glass,323.9,True,False,150,Magnetic/Adhesive,5.684749999999999,0.0,39.44258633994381,15.0,55.849570543853254,5,10.0,Analog Voltage
Acoustic_Emission,AE-1000,DN300,Concrete,323.9,True,True,150,Magnetic/Adhesive,8.527124999999998,0.0,39.44258633994381,15.0,42.031710109907905,5,10.0,Analog Voltage
Sonar_Array,SONARtrac VF-100,DN15,PVC,21.3,False,True,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN15,Steel_Carbon,21.3,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN15,Steel_Stainless,21.3,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN15,Copper,21.3,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN15,Aluminum,21.3,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN15,HDPE,21.3,False,True,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN15,Glass,21.3,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN15,Concrete,21.3,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN20,PVC,26.9,False,True,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN20,Steel_Carbon,26.9,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN20,Steel_Stainless,26.9,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN20,Copper,26.9,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN20,Aluminum,26.9,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN20,HDPE,26.9,False,True,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN20,Glass,26.9,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN20,Concrete,26.9,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN25,PVC,33.7,False,True,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN25,Steel_Carbon,33.7,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN25,Steel_Stainless,33.7,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN25,Copper,33.7,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN25,Aluminum,33.7,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN25,HDPE,33.7,False,True,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN25,Glass,33.7,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN25,Concrete,33.7,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN32,PVC,42.4,False,True,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN32,Steel_Carbon,42.4,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN32,Steel_Stainless,42.4,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN32,Copper,42.4,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN32,Aluminum,42.4,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN32,HDPE,42.4,False,True,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN32,Glass,42.4,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN32,Concrete,42.4,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN40,PVC,48.3,False,True,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN40,Steel_Carbon,48.3,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN40,Steel_Stainless,48.3,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN40,Copper,48.3,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN40,Aluminum,48.3,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN40,HDPE,48.3,False,True,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN40,Glass,48.3,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN40,Concrete,48.3,False,False,100,Wrap-around,,,,,0.0,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN50,PVC,60.3,True,True,100,Wrap-around,1.00515,0.0,39.97769123008404,15.0,90.38671613189592,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN50,Steel_Carbon,60.3,True,False,100,Wrap-around,1.00515,0.0,39.97769123008404,15.0,90.38671613189592,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN50,Steel_Stainless,60.3,True,False,100,Wrap-around,1.00515,0.0,39.97769123008404,15.0,90.38671613189592,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN50,Copper,60.3,True,False,100,Wrap-around,1.00515,0.0,39.97769123008404,15.0,90.38671613189592,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN50,Aluminum,60.3,True,False,100,Wrap-around,1.00515,0.0,39.97769123008404,15.0,90.38671613189592,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN50,HDPE,60.3,True,True,100,Wrap-around,1.507725,0.0,39.97769123008404,15.0,85.95636735409228,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN50,Glass,60.3,True,False,100,Wrap-around,1.00515,0.0,39.97769123008404,15.0,90.38671613189592,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN50,Concrete,60.3,True,False,100,Wrap-around,1.507725,0.0,39.97769123008404,15.0,85.95636735409228,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN65,PVC,76.1,True,True,100,Wrap-around,1.01305,0.0,39.94369119113351,15.0,90.23852785900095,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN65,Steel_Carbon,76.1,True,False,100,Wrap-around,1.01305,0.0,39.94369119113351,15.0,90.23852785900095,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN65,Steel_Stainless,76.1,True,False,100,Wrap-around,1.01305,0.0,39.94369119113351,15.0,90.23852785900095,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN65,Copper,76.1,True,False,100,Wrap-around,1.01305,0.0,39.94369119113351,15.0,90.23852785900095,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN65,Aluminum,76.1,True,False,100,Wrap-around,1.01305,0.0,39.94369119113351,15.0,90.23852785900095,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN65,HDPE,76.1,True,True,100,Wrap-around,1.5195750000000001,0.0,39.94369119113351,15.0,85.78155219531327,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN65,Glass,76.1,True,False,100,Wrap-around,1.01305,0.0,39.94369119113351,15.0,90.23852785900095,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN65,Concrete,76.1,True,False,100,Wrap-around,1.5195750000000001,0.0,39.94369119113351,15.0,85.78155219531327,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN80,PVC,88.9,True,True,100,Wrap-around,1.01945,0.0,39.916340697942246,15.0,90.11904452295852,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN80,Steel_Carbon,88.9,True,False,100,Wrap-around,1.01945,0.0,39.916340697942246,15.0,90.11904452295852,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN80,Steel_Stainless,88.9,True,False,100,Wrap-around,1.01945,0.0,39.916340697942246,15.0,90.11904452295852,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN80,Copper,88.9,True,False,100,Wrap-around,1.01945,0.0,39.916340697942246,15.0,90.11904452295852,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN80,Aluminum,88.9,True,False,100,Wrap-around,1.01945,0.0,39.916340697942246,15.0,90.11904452295852,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN80,HDPE,88.9,True,True,100,Wrap-around,1.529175,0.0,39.916340697942246,15.0,85.6405609019719,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN80,Glass,88.9,True,False,100,Wrap-around,1.01945,0.0,39.916340697942246,15.0,90.11904452295852,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN80,Concrete,88.9,True,False,100,Wrap-around,1.529175,0.0,39.916340697942246,15.0,85.6405609019719,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN100,PVC,114.3,True,True,100,Wrap-around,1.03215,0.0,39.86257183097926,15.0,89.8834261884671,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN100,Steel_Carbon,114.3,True,False,100,Wrap-around,1.03215,0.0,39.86257183097926,15.0,89.8834261884671,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN100,Steel_Stainless,114.3,True,False,100,Wrap-around,1.03215,0.0,39.86257183097926,15.0,89.8834261884671,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN100,Copper,114.3,True,False,100,Wrap-around,1.03215,0.0,39.86257183097926,15.0,89.8834261884671,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN100,Aluminum,114.3,True,False,100,Wrap-around,1.03215,0.0,39.86257183097926,15.0,89.8834261884671,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN100,HDPE,114.3,True,True,100,Wrap-around,1.548225,0.0,39.86257183097926,15.0,85.36242931051065,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN100,Glass,114.3,True,False,100,Wrap-around,1.03215,0.0,39.86257183097926,15.0,89.8834261884671,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN100,Concrete,114.3,True,False,100,Wrap-around,1.548225,0.0,39.86257183097926,15.0,85.36242931051065,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN125,PVC,141.3,True,True,100,Wrap-around,1.04565,0.0,39.80613658207812,15.0,89.63508506829268,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN125,Steel_Carbon,141.3,True,False,100,Wrap-around,1.04565,0.0,39.80613658207812,15.0,89.63508506829268,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN125,Steel_Stainless,141.3,True,False,100,Wrap-around,1.04565,0.0,39.80613658207812,15.0,89.63508506829268,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN125,Copper,141.3,True,False,100,Wrap-around,1.04565,0.0,39.80613658207812,15.0,89.63508506829268,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN125,Aluminum,141.3,True,False,100,Wrap-around,1.04565,0.0,39.80613658207812,15.0,89.63508506829268,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN125,HDPE,141.3,True,True,100,Wrap-around,1.5684749999999998,0.0,39.80613658207812,15.0,85.06913831083135,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN125,Glass,141.3,True,False,100,Wrap-around,1.04565,0.0,39.80613658207812,15.0,89.63508506829268,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN125,Concrete,141.3,True,False,100,Wrap-around,1.5684749999999998,0.0,39.80613658207812,15.0,85.06913831083135,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN150,PVC,168.3,True,True,100,Wrap-around,1.05915,0.0,39.75042529449539,15.0,89.3888784351834,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN150,Steel_Carbon,168.3,True,False,100,Wrap-around,1.05915,0.0,39.75042529449539,15.0,89.3888784351834,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN150,Steel_Stainless,168.3,True,False,100,Wrap-around,1.05915,0.0,39.75042529449539,15.0,89.3888784351834,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN150,Copper,168.3,True,False,100,Wrap-around,1.05915,0.0,39.75042529449539,15.0,89.3888784351834,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN150,Aluminum,168.3,True,False,100,Wrap-around,1.05915,0.0,39.75042529449539,15.0,89.3888784351834,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN150,HDPE,168.3,True,True,100,Wrap-around,1.5887250000000002,0.0,39.75042529449539,15.0,84.77822864429099,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN150,Glass,168.3,True,False,100,Wrap-around,1.05915,0.0,39.75042529449539,15.0,89.3888784351834,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN150,Concrete,168.3,True,False,100,Wrap-around,1.5887250000000002,0.0,39.75042529449539,15.0,84.77822864429099,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN200,PVC,219.1,True,True,100,Wrap-around,1.08455,0.0,39.64750421313651,15.0,88.9312618472241,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN200,Steel_Carbon,219.1,True,False,100,Wrap-around,1.08455,0.0,39.64750421313651,15.0,88.9312618472241,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN200,Steel_Stainless,219.1,True,False,100,Wrap-around,1.08455,0.0,39.64750421313651,15.0,88.9312618472241,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN200,Copper,219.1,True,False,100,Wrap-around,1.08455,0.0,39.64750421313651,15.0,88.9312618472241,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN200,Aluminum,219.1,True,False,100,Wrap-around,1.08455,0.0,39.64750421313651,15.0,88.9312618472241,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN200,HDPE,219.1,True,True,100,Wrap-around,1.6268249999999997,0.0,39.64750421313651,15.0,84.23716661030944,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN200,Glass,219.1,True,False,100,Wrap-around,1.08455,0.0,39.64750421313651,15.0,88.9312618472241,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN200,Concrete,219.1,True,False,100,Wrap-around,1.6268249999999997,0.0,39.64750421313651,15.0,84.23716661030944,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN250,PVC,273.0,True,True,100,Wrap-around,1.1115,0.0,39.54090532964991,15.0,88.45345185516601,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN250,Steel_Carbon,273.0,True,False,100,Wrap-around,1.1115,0.0,39.54090532964991,15.0,88.45345185516601,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN250,Steel_Stainless,273.0,True,False,100,Wrap-around,1.1115,0.0,39.54090532964991,15.0,88.45345185516601,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN250,Copper,273.0,True,False,100,Wrap-around,1.1115,0.0,39.54090532964991,15.0,88.45345185516601,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN250,Aluminum,273.0,True,False,100,Wrap-around,1.1115,0.0,39.54090532964991,15.0,88.45345185516601,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN250,HDPE,273.0,True,True,100,Wrap-around,1.66725,0.0,39.54090532964991,15.0,83.67175337330526,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN250,Glass,273.0,True,False,100,Wrap-around,1.1115,0.0,39.54090532964991,15.0,88.45345185516601,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN250,Concrete,273.0,True,False,100,Wrap-around,1.66725,0.0,39.54090532964991,15.0,83.67175337330526,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN300,PVC,323.9,True,True,100,Wrap-around,1.13695,0.0,39.44258633994381,15.0,88.00924238179687,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN300,Steel_Carbon,323.9,True,False,100,Wrap-around,1.13695,0.0,39.44258633994381,15.0,88.00924238179687,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN300,Steel_Stainless,323.9,True,False,100,Wrap-around,1.13695,0.0,39.44258633994381,15.0,88.00924238179687,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN300,Copper,323.9,True,False,100,Wrap-around,1.13695,0.0,39.44258633994381,15.0,88.00924238179687,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN300,Aluminum,323.9,True,False,100,Wrap-around,1.13695,0.0,39.44258633994381,15.0,88.00924238179687,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN300,HDPE,323.9,True,True,100,Wrap-around,1.705425,0.0,39.44258633994381,15.0,83.14568715379787,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN300,Glass,323.9,True,False,100,Wrap-around,1.13695,0.0,39.44258633994381,15.0,88.00924238179687,5,100.0,Ethernet/IP
Sonar_Array,SONARtrac VF-100,DN300,Concrete,323.9,True,False,100,Wrap-around,1.705425,0.0,39.44258633994381,15.0,83.14568715379787,5,100.0,Ethernet/IP
Hydrophone,HYD-8000,DN15,PVC,21.3,False,False,50,Insertion,,,,,0.0,5,1.0,BNC Analog
Hydrophone,HYD-8000,DN15,Steel_Carbon,21.3,False,False,50,Insertion,,,,,0.0,5,1.0,BNC Analog
Hydrophone,HYD-8000,DN15,Steel_Stainless,21.3,False,False,50,Insertion,,,,,0.0,5,1.0,BNC Analog
Hydrophone,HYD-8000,DN15,Copper,21.3,False,False,50,Insertion,,,,,0.0,5,1.0,BNC Analog
Hydrophone,HYD-8000,DN15,Aluminum,21.3,False,False,50,Insertion,,,,,0.0,5,1.0,BNC Analog
Hydrophone,HYD-8000,DN15,HDPE,21.3,False,False,50,Insertion,,,,,0.0,5,1.0,BNC Analog
Hydrophone,HYD-8000,DN15,Glass,21.3,False,False,50,Insertion,,,,,0.0,5,1.0,BNC Analog
Hydrophone,HYD-8000,DN15,Concrete,21.3,False,False,50,Insertion,,,,,0.0,5,1.0,BNC Analog
Hydrophone,HYD-8000,DN20,PVC,26.9,True,False,50,Insertion,2.96535,0.0,40.05045294254504,15.0,74.43272630022297,5,1.0,BNC Analog
Hydrophone,HYD-8000,DN20,Steel_Carbon,26.9,True,False,50,Insertion,2.96535,0.0,40.05045294254504,15.0,74.43272630022297,5,1.0,BNC Analog
Hydrophone,HYD-8000,DN20,Steel_Stainless,26.9,True,False,50,Insertion,2.96535,0.0,40.05045294254504,15.0,74.43272630022297,5,1.0,BNC Analog
Hydrophone,HYD-8000,DN20,Copper,26.9,True,False,50,Insertion,2.96535,0.0,40.05045294254504,15.0,74.43272630022297,5,1.0,BNC Analog
