timestamp,drybulb_C,rh_pct,ghi_Wm2,precipitation,wind_speed_ms,cloudcover
2022-07-04T23:00,22.5,68,0.0,0.0,7.6,100
2022-07-05T00:00,22.0,68,0.0,0.0,6.9,100
2022-07-05T01:00,21.8,66,0.0,0.0,6.4,100
2022-07-05T02:00,21.2,68,0.0,0.0,6.4,86
2022-07-05T03:00,21.0,70,0.0,0.0,6.5,100
2022-07-05T04:00,20.5,74,0.0,0.0,7.2,100
2022-07-05T05:00,20.4,76,0.0,0.0,7.4,100
2022-07-05T06:00,20.1,77,5.0,0.0,8.5,93
2022-07-05T07:00,21.4,67,87.0,0.0,10.7,74
2022-07-05T08:00,23.3,58,226.0,0.0,11.3,47
2022-07-05T09:00,25.7,52,415.0,0.0,13.5,2
2022-07-05T10:00,27.9,45,601.0,0.0,17.4,71
2022-07-05T11:00,29.3,41,733.0,0.0,20.3,50
2022-07-05T12:00,30.2,37,847.0,0.0,21.9,100
2022-07-05T13:00,29.5,44,833.0,0.0,24.7,100
2022-07-05T14:00,27.5,52,549.0,0.0,32.5,100
2022-07-05T15:00,25.9,62,210.0,0.0,31.8,100
2022-07-05T16:00,25.9,65,266.0,0.1,29.3,100
2022-07-05T17:00,25.3,73,221.0,0.4,24.3,100
2022-07-05T18:00,24.5,75,149.0,0.1,26.2,100
2022-07-05T19:00,24.4,73,102.0,0.2,27.1,100
2022-07-05T20:00,24.3,81,45.0,0.0,19.0,100
2022-07-05T21:00,23.6,85,4.0,0.1,17.1,100
2022-07-05T22:00,23.1,86,0.0,0.0,16.1,78
2022-07-05T23:00,22.5,86,0.0,0.0,15.8,76
2022-07-06T00:00,22.1,88,0.0,0.0,15.1,52
2022-07-06T01:00,21.9,92,0.0,0.0,16.8,4
2022-07-06T02:00,21.8,95,0.0,0.0,15.8,100
2022-07-06T03:00,22.0,95,0.0,0.0,13.4,100
2022-07-06T04:00,22.2,96,0.0,0.0,14.5,100
2022-07-06T05:00,22.3,96,0.0,0.1,12.6,100
2022-07-06T06:00,22.5,95,3.0,0.0,11.9,99
2022-07-06T07:00,23.4,88,74.0,0.0,15.3,94
2022-07-06T08:00,26.5,73,229.0,0.0,17.6,59
2022-07-06T09:00,27.6,65,399.0,0.0,18.6,100
2022-07-06T10:00,28.7,57,570.0,0.0,17.1,95
2022-07-06T11:00,29.6,51,728.0,0.0,18.6,98
2022-07-06T12:00,30.1,48,731.0,0.0,17.6,100
2022-07-06T13:00,30.8,44,726.0,0.0,17.1,96
2022-07-06T14:00,31.8,40,748.0,0.0,18.8,99
2022-07-06T15:00,31.6,40,634.0,0.0,21.4,78
2022-07-06T16:00,31.4,40,616.0,0.0,17.9,51
2022-07-06T17:00,31.7,38,520.0,0.0,15.8,100
2022-07-06T18:00,30.8,39,253.0,0.0,16.9,100
2022-07-06T19:00,29.3,45,154.0,0.0,14.6,65
2022-07-06T20:00,26.5,57,78.0,0.0,5.2,21
2022-07-06T21:00,25.0,64,6.0,0.0,6.2,100
2022-07-06T22:00,24.9,67,0.0,0.0,5.6,100
2022-07-06T23:00,25.2,63,0.0,0.0,11.5,100
2022-07-07T00:00,24.5,63,0.0,0.0,14.8,92
2022-07-07T01:00,23.9,65,0.0,0.0,12.5,89
2022-07-07T02:00,23.7,64,0.0,0.0,14.6,52
2022-07-07T03:00,22.7,65,0.0,0.0,14.0,100
2022-07-07T04:00,22.3,68,0.0,0.0,13.8,72
2022-07-07T05:00,22.2,73,0.0,0.0,13.8,49
2022-07-07T06:00,21.9,79,4.0,0.0,12.9,54
2022-07-07T07:00,22.6,76,71.0,0.0,14.6,100
2022-07-07T08:00,22.6,79,147.0,0.0,7.5,100
2022-07-07T09:00,23.4,75,144.0,0.0,10.2,98
2022-07-07T10:00,25.3,64,389.0,0.0,14.5,100
2022-07-07T11:00,26.0,59,503.0,0.0,17.4,90
2022-07-07T12:00,27.0,55,677.0,0.0,17.8,99
2022-07-07T13:00,26.8,51,552.0,0.0,21.9,100
2022-07-07T14:00,26.3,52,516.0,0.0,23.7,98
2022-07-07T15:00,26.0,53,485.0,0.0,21.3,100
2022-07-07T16:00,25.2,59,434.0,0.0,19.3,100
2022-07-07T17:00,24.6,60,303.0,0.0,17.1,100
2022-07-07T18:00,23.8,63,215.0,0.0,16.3,42
2022-07-07T19:00,23.5,65,192.0,0.0,14.1,71
2022-07-07T20:00,22.8,70,79.0,0.0,12.1,54
2022-07-07T21:00,21.9,76,5.0,0.0,7.8,95
2022-07-07T22:00,20.8,82,0.0,0.0,4.1,38
2022-07-07T23:00,20.3,88,0.0,0.0,4.5,96
2022-07-08T00:00,19.9,90,0.0,0.0,4.8,97
2022-07-08T01:00,19.8,90,0.0,0.0,4.4,86
2022-07-08T02:00,20.1,89,0.0,0.0,3.7,97
2022-07-08T03:00,19.6,91,0.0,0.0,4.1,98
2022-07-08T04:00,20.3,89,0.0,0.0,3.2,86
2022-07-08T05:00,20.1,90,0.0,0.0,2.4,91
2022-07-08T06:00,19.6,92,4.0,0.0,3.0,98
2022-07-08T07:00,20.5,89,78.0,0.0,2.2,100
2022-07-08T08:00,21.9,83,172.0,0.0,2.5,100
2022-07-08T09:00,23.4,76,378.0,0.3,3.9,100
2022-07-08T10:00,24.4,71,393.0,0.1,6.4,100
2022-07-08T11:00,26.1,63,527.0,0.1,5.2,100
2022-07-08T12:00,27.7,57,640.0,0.0,6.6,95
2022-07-08T13:00,28.9,53,727.0,0.1,10.4,97
2022-07-08T14:00,28.8,53,740.0,0.3,14.2,100
2022-07-08T15:00,26.9,65,570.0,0.3,16.8,100
2022-07-08T16:00,27.2,61,588.0,0.1,17.0,92
2022-07-08T17:00,27.1,62,483.0,0.1,14.5,96
2022-07-08T18:00,26.2,66,336.0,0.0,15.6,96
2022-07-08T19:00,25.8,70,196.0,0.0,13.6,78
2022-07-08T20:00,22.7,88,69.0,0.0,11.2,100
2022-07-08T21:00,22.7,90,4.0,0.0,5.2,100
2022-07-08T22:00,22.6,90,0.0,0.0,2.5,100
2022-07-08T23:00,22.4,93,0.0,0.0,2.6,100
2022-07-09T00:00,22.2,93,0.0,0.0,3.3,100
2022-07-09T01:00,22.2,95,0.0,0.0,4.6,100
2022-07-09T02:00,22.0,97,0.0,0.0,4.3,100
2022-07-09T03:00,22.1,97,0.0,0.0,7.3,100
2022-07-09T04:00,21.5,97,0.0,0.0,10.4,100
2022-07-09T05:00,21.1,86,0.0,0.0,10.2,100
2022-07-09T06:00,20.7,76,4.0,0.0,12.3,100
2022-07-09T07:00,21.1,74,68.0,0.0,13.0,100
2022-07-09T08:00,21.2,76,177.0,0.0,13.7,95
2022-07-09T09:00,23.1,65,242.0,0.0,15.6,39
2022-07-09T10:00,25.4,54,552.0,0.0,14.3,97
2022-07-09T11:00,27.0,48,745.0,0.0,12.8,90
2022-07-09T12:00,28.6,42,843.0,0.0,10.2,100
2022-07-09T13:00,29.5,40,758.0,0.0,8.0,100
2022-07-09T14:00,29.6,38,808.0,0.0,2.9,100
2022-07-09T15:00,28.2,44,764.0,0.0,17.6,100
2022-07-09T16:00,26.5,49,648.0,0.0,24.2,98
2022-07-09T17:00,26.5,46,542.0,0.0,19.5,94
2022-07-09T18:00,26.1,47,415.0,0.0,17.2,100
2022-07-09T19:00,25.0,52,256.0,0.0,14.9,97
2022-07-09T20:00,24.7,54,87.0,0.0,10.5,97
2022-07-09T21:00,22.9,65,6.0,0.0,6.6,66
2022-07-09T22:00,22.3,69,0.0,0.0,7.6,64
2022-07-09T23:00,21.5,75,0.0,0.0,6.2,67
2022-07-10T00:00,21.2,76,0.0,0.0,6.4,100
2022-07-10T01:00,20.7,80,0.0,0.0,5.4,100
2022-07-10T02:00,20.6,83,0.0,0.0,6.1,100
2022-07-10T03:00,20.5,68,0.0,0.0,14.8,1
2022-07-10T04:00,19.8,62,0.0,0.0,16.6,0
2022-07-10T05:00,18.7,65,0.0,0.0,15.5,0
2022-07-10T06:00,18.6,62,4.0,0.0,15.6,1
2022-07-10T07:00,19.2,58,90.0,0.0,15.5,0
2022-07-10T08:00,20.2,53,262.0,0.0,15.2,0
2022-07-10T09:00,21.9,48,445.0,0.0,13.8,0
2022-07-10T10:00,23.4,45,622.0,0.0,12.5,0
2022-07-10T11:00,24.8,43,769.0,0.0,10.7,0
2022-07-10T12:00,26.2,40,876.0,0.0,9.5,0
2022-07-10T13:00,27.1,37,933.0,0.0,5.4,0
2022-07-10T14:00,27.2,40,930.0,0.0,10.0,0
2022-07-10T15:00,26.9,44,863.0,0.0,12.6,0
2022-07-10T16:00,26.8,45,776.0,0.0,13.8,7
2022-07-10T17:00,26.0,48,569.0,0.0,18.0,0
2022-07-10T18:00,24.9,50,448.0,0.0,22.9,0
2022-07-10T19:00,23.0,60,263.0,0.0,23.2,0
2022-07-10T20:00,22.7,60,98.0,0.0,16.2,0
2022-07-10T21:00,21.6,70,5.0,0.0,14.2,0
2022-07-10T22:00,21.0,77,0.0,0.0,12.6,0
2022-07-10T23:00,20.6,79,0.0,0.0,11.7,0
2022-07-11T00:00,19.9,84,0.0,0.0,8.4,0
2022-07-11T01:00,19.3,88,0.0,0.0,8.3,0
2022-07-11T02:00,18.7,91,0.0,0.0,6.9,0
2022-07-11T03:00,18.1,92,0.0,0.0,6.3,0
2022-07-11T04:00,17.6,93,0.0,0.0,5.6,0
2022-07-11T05:00,17.6,94,0.0,0.0,5.6,0
2022-07-11T06:00,17.6,94,4.0,0.0,5.6,0
2022-07-11T07:00,18.9,86,88.0,0.0,7.5,0
2022-07-11T08:00,20.9,73,251.0,0.0,6.7,0
2022-07-11T09:00,23.3,58,433.0,0.0,8.7,4
2022-07-11T10:00,25.1,51,606.0,0.0,12.2,0
2022-07-11T11:00,26.6,46,755.0,0.0,13.2,8
2022-07-11T12:00,27.7,42,818.0,0.0,14.4,15
2022-07-11T13:00,28.4,39,874.0,0.0,17.0,29
2022-07-11T14:00,27.0,45,803.0,0.0,26.4,21
2022-07-11T15:00,26.7,45,851.0,0.0,29.5,3
2022-07-11T16:00,25.9,48,742.0,0.0,32.2,4
2022-07-11T17:00,25.1,54,556.0,0.0,35.2,13
2022-07-11T18:00,24.2,56,416.0,0.0,34.2,0
2022-07-11T19:00,23.7,56,255.0,0.0,30.1,1
2022-07-11T20:00,22.2,64,95.0,0.0,22.8,0
2022-07-11T21:00,22.2,64,5.0,0.0,25.0,0
2022-07-11T22:00,22.3,62,0.0,0.0,21.1,0
2022-07-11T23:00,21.9,63,0.0,0.0,18.9,0
2022-07-12T00:00,21.3,65,0.0,0.0,14.7,0
2022-07-12T01:00,20.8,67,0.0,0.0,15.0,0
2022-07-12T02:00,20.3,67,0.0,0.0,16.1,5
2022-07-12T03:00,19.8,74,0.0,0.0,15.4,0
2022-07-12T04:00,19.5,82,0.0,0.0,14.0,0
2022-07-12T05:00,19.4,84,0.0,0.0,14.3,0
2022-07-12T06:00,19.6,84,3.0,0.0,14.2,13
2022-07-12T07:00,20.7,82,83.0,0.0,13.3,24
2022-07-12T08:00,22.4,76,238.0,0.0,12.3,17
2022-07-12T09:00,24.3,71,420.0,0.0,17.2,0
2022-07-12T10:00,26.4,63,593.0,0.0,18.2,23
2022-07-12T11:00,28.5,56,708.0,0.0,20.8,9
2022-07-12T12:00,30.7,49,782.0,0.0,22.6,60
2022-07-12T13:00,32.6,43,749.0,0.0,21.8,32
2022-07-12T14:00,33.1,42,849.0,0.0,24.2,23
2022-07-12T15:00,33.9,40,809.0,0.0,25.8,21
2022-07-12T16:00,32.7,43,611.0,0.0,30.1,60
2022-07-12T17:00,33.7,42,493.0,0.0,29.8,66
2022-07-12T18:00,31.6,47,347.0,0.4,36.2,100
2022-07-12T19:00,26.8,68,61.0,0.2,20.7,100
2022-07-12T20:00,28.8,61,38.0,0.0,14.9,98
2022-07-12T21:00,28.7,63,2.0,0.0,19.7,100
2022-07-12T22:00,28.4,65,0.0,0.0,18.7,100
2022-07-12T23:00,27.4,69,0.0,0.0,16.3,100
2022-07-13T00:00,26.4,73,0.0,0.0,11.3,100
2022-07-13T01:00,25.6,76,0.0,0.0,10.2,100
2022-07-13T02:00,24.8,78,0.0,0.0,10.1,22
2022-07-13T03:00,23.9,82,0.0,0.0,9.9,31
2022-07-13T04:00,23.0,86,0.0,0.0,9.4,52
2022-07-13T05:00,22.1,87,0.0,0.0,8.2,10
2022-07-13T06:00,21.4,87,3.0,0.0,9.0,0
2022-07-13T07:00,22.5,79,83.0,0.0,9.2,0
2022-07-13T08:00,25.5,57,244.0,0.0,11.8,0
2022-07-13T09:00,27.2,47,420.0,0.0,11.3,12
2022-07-13T10:00,28.3,42,599.0,0.0,8.4,15
2022-07-13T11:00,29.2,39,726.0,0.0,5.4,16
2022-07-13T12:00,30.2,37,839.0,0.0,3.5,43
2022-07-13T13:00,31.8,32,837.0,0.0,3.1,97
2022-07-13T14:00,32.7,32,742.0,0.0,13.4,99
2022-07-13T15:00,32.3,35,765.0,0.0,19.9,70
2022-07-13T16:00,29.7,42,616.0,0.0,29.0,55
2022-07-13T17:00,28.8,52,476.0,0.0,30.0,53
2022-07-13T18:00,27.3,62,333.0,0.0,27.5,54
2022-07-13T19:00,27.0,66,213.0,0.0,25.1,26
2022-07-13T20:00,26.2,71,67.0,0.0,19.5,27
2022-07-13T21:00,25.3,76,4.0,0.0,16.6,55
2022-07-13T22:00,25.3,75,0.0,0.0,14.0,57
2022-07-13T23:00,25.1,77,0.0,0.0,6.8,90
2022-07-14T00:00,24.7,76,0.0,0.0,5.8,100
2022-07-14T01:00,24.4,71,0.0,0.0,6.1,100
2022-07-14T02:00,23.7,72,0.0,0.0,4.7,100
2022-07-14T03:00,22.6,81,0.0,0.0,5.3,100
2022-07-14T04:00,22.6,81,0.0,0.0,3.8,98
2022-07-14T05:00,22.3,81,0.0,0.0,5.0,15
2022-07-14T06:00,21.6,84,3.0,0.0,6.3,4
2022-07-14T07:00,22.2,82,81.0,0.0,9.6,1
2022-07-14T08:00,23.2,77,245.0,0.0,9.7,0
2022-07-14T09:00,24.7,71,335.0,0.0,9.2,1
2022-07-14T10:00,26.2,64,585.0,0.0,4.8,2
2022-07-14T11:00,28.0,55,752.0,0.0,6.8,3
2022-07-14T12:00,29.5,49,848.0,0.0,2.6,3
2022-07-14T13:00,30.6,45,876.0,0.0,1.1,29
2022-07-14T14:00,30.8,41,552.0,0.0,2.8,94
2022-07-14T15:00,29.0,50,520.0,0.3,17.7,61
2022-07-14T16:00,30.7,39,620.0,0.0,4.1,24
2022-07-14T17:00,31.5,35,531.0,0.0,8.0,37
2022-07-14T18:00,27.5,60,315.0,0.0,20.8,61
2022-07-14T19:00,26.2,62,128.0,0.0,14.4,28
2022-07-14T20:00,29.1,36,76.0,0.0,16.5,28
2022-07-14T21:00,28.0,40,4.0,0.0,12.8,17
2022-07-14T22:00,26.8,45,0.0,0.0,14.1,33
2022-07-14T23:00,25.8,48,0.0,0.0,13.7,38
2022-07-15T00:00,24.7,54,0.0,0.0,9.7,37
2022-07-15T01:00,23.7,59,0.0,0.0,7.6,33
2022-07-15T02:00,23.0,63,0.0,0.0,8.8,19
2022-07-15T03:00,22.0,68,0.0,0.0,7.9,21
2022-07-15T04:00,21.3,72,0.0,0.0,8.3,13
2022-07-15T05:00,20.9,74,0.0,0.0,9.4,5
2022-07-15T06:00,20.6,75,3.0,0.0,11.3,0
2022-07-15T07:00,21.2,70,82.0,0.0,13.7,0
2022-07-15T08:00,22.6,63,243.0,0.0,11.7,3
2022-07-15T09:00,24.2,58,334.0,0.0,11.0,27
2022-07-15T10:00,25.7,50,509.0,0.0,8.4,50
2022-07-15T11:00,26.9,43,539.0,0.0,8.4,36
2022-07-15T12:00,27.7,38,555.0,0.0,4.0,60
2022-07-15T13:00,28.5,35,724.0,0.0,6.3,53
2022-07-15T14:00,28.2,40,755.0,0.0,15.5,54
2022-07-15T15:00,27.3,46,667.0,0.1,18.1,30
2022-07-15T16:00,28.1,43,641.0,0.0,19.6,60
2022-07-15T17:00,27.3,43,550.0,0.0,18.2,44
2022-07-15T18:00,26.2,51,377.0,0.0,20.1,27
2022-07-15T19:00,24.7,60,222.0,0.0,18.0,6
2022-07-15T20:00,24.3,69,90.0,0.0,13.5,2
2022-07-15T21:00,22.8,85,4.0,0.0,9.8,13
2022-07-15T22:00,22.2,92,0.0,0.0,6.8,6
2022-07-15T23:00,21.9,95,0.0,0.0,7.0,17
2022-07-16T00:00,21.8,95,0.0,0.0,7.2,13
2022-07-16T01:00,21.4,96,0.0,0.0,5.1,23
2022-07-16T02:00,21.5,95,0.0,0.0,5.8,36
2022-07-16T03:00,21.0,96,0.0,0.0,4.7,44
2022-07-16T04:00,20.6,96,0.0,0.0,5.3,71
2022-07-16T05:00,20.9,93,0.0,1.2,3.0,100
2022-07-16T06:00,20.5,93,1.0,0.6,10.5,93
2022-07-16T07:00,20.2,93,46.0,0.0,10.6,30
2022-07-16T08:00,22.2,89,157.0,0.0,7.0,100
2022-07-16T09:00,23.8,80,320.0,0.0,7.4,100
2022-07-16T10:00,25.2,72,424.0,0.0,7.4,100
2022-07-16T11:00,25.6,70,487.0,0.0,5.8,100
2022-07-16T12:00,26.9,62,697.0,0.1,6.4,100
2022-07-16T13:00,27.7,58,702.0,0.1,7.6,100
2022-07-16T14:00,27.3,59,707.0,0.8,11.5,98
2022-07-16T15:00,26.2,68,739.0,0.8,17.7,100
2022-07-16T16:00,26.3,65,400.0,0.0,12.4,100
2022-07-16T17:00,25.6,72,307.0,0.0,15.3,99
2022-07-16T18:00,25.1,73,278.0,0.0,13.1,100
2022-07-16T19:00,24.3,76,87.0,0.0,13.1,100
2022-07-16T20:00,23.4,87,43.0,0.0,8.8,100
2022-07-16T21:00,21.8,95,2.0,4.9,11.7,100
2022-07-16T22:00,21.7,89,0.0,4.5,6.5,100
2022-07-16T23:00,21.6,93,0.0,0.1,6.6,95
2022-07-17T00:00,21.4,96,0.0,0.0,5.5,95
2022-07-17T01:00,21.3,96,0.0,0.0,4.9,78
2022-07-17T02:00,21.4,94,0.0,0.5,5.3,100
2022-07-17T03:00,21.3,94,0.0,0.0,5.6,98
2022-07-17T04:00,20.9,96,0.0,0.0,7.9,28
2022-07-17T05:00,20.6,96,0.0,0.0,5.4,23
2022-07-17T06:00,20.0,93,2.0,0.0,5.1,30
2022-07-17T07:00,21.3,89,69.0,0.0,5.1,97
2022-07-17T08:00,22.0,90,216.0,0.0,9.7,100
2022-07-17T09:00,23.5,83,232.0,0.1,5.6,46
2022-07-17T10:00,25.3,72,513.0,0.1,4.3,38
2022-07-17T11:00,26.5,67,598.0,0.0,6.2,34
2022-07-17T12:00,26.6,66,603.0,0.2,11.2,100
2022-07-17T13:00,27.2,63,744.0,0.1,12.2,100
2022-07-17T14:00,27.9,60,827.0,0.0,13.4,100
2022-07-17T15:00,27.9,59,765.0,0.0,16.5,100
2022-07-17T16:00,27.2,62,530.0,0.0,19.2,100
2022-07-17T17:00,25.8,71,309.0,0.0,16.6,100
2022-07-17T18:00,25.4,79,200.0,0.0,17.6,100
2022-07-17T19:00,25.4,81,124.0,0.0,11.5,100
2022-07-17T20:00,25.7,77,43.0,0.0,8.9,100
2022-07-17T21:00,25.0,80,3.0,0.0,5.8,100
2022-07-17T22:00,24.2,83,0.0,0.0,4.9,100
2022-07-17T23:00,24.2,83,0.0,0.0,6.0,100
2022-07-18T00:00,25.0,78,0.0,0.0,10.3,100
2022-07-18T01:00,24.5,76,0.0,0.0,9.7,100
2022-07-18T02:00,23.6,82,0.0,0.0,9.7,100
2022-07-18T03:00,23.0,87,0.0,0.1,3.4,100
2022-07-18T04:00,22.5,91,0.0,0.0,3.3,100
2022-07-18T05:00,22.5,92,0.0,0.0,4.3,100
2022-07-18T06:00,22.4,93,1.0,0.0,5.1,100
2022-07-18T07:00,23.1,90,40.0,0.0,6.5,100
2022-07-18T08:00,23.2,92,116.0,0.0,6.9,100
2022-07-18T09:00,23.7,95,71.0,0.8,7.9,100
2022-07-18T10:00,25.2,91,366.0,1.5,9.0,100
2022-07-18T11:00,25.3,85,253.0,1.4,8.3,100
2022-07-18T12:00,26.8,77,529.0,0.0,13.3,100
2022-07-18T13:00,27.1,75,528.0,0.0,18.9,100
2022-07-18T14:00,28.1,73,461.0,0.0,20.8,100
2022-07-18T15:00,29.2,69,491.0,0.1,22.0,100
2022-07-18T16:00,30.1,65,518.0,0.2,22.3,100
2022-07-18T17:00,29.4,68,450.0,0.0,23.1,100
2022-07-18T18:00,26.1,79,149.0,5.7,20.6,100
2022-07-18T19:00,23.6,92,36.0,2.3,13.8,100
2022-07-18T20:00,24.8,88,31.0,0.1,20.9,40
2022-07-18T21:00,25.0,90,1.0,0.5,23.5,100
2022-07-18T22:00,24.9,92,0.0,0.0,24.3,100
2022-07-18T23:00,24.5,92,0.0,0.3,24.7,98
2022-07-19T00:00,24.0,92,0.0,0.0,22.2,68
2022-07-19T01:00,23.6,90,0.0,0.0,21.4,15
2022-07-19T02:00,22.9,90,0.0,0.0,19.5,41
2022-07-19T03:00,22.4,89,0.0,0.0,17.5,94
2022-07-19T04:00,22.1,87,0.0,0.0,15.1,100
2022-07-19T05:00,21.7,87,0.0,0.0,14.4,83
2022-07-19T06:00,21.3,88,2.0,0.0,13.6,9
2022-07-19T07:00,21.9,86,74.0,0.0,13.7,0
2022-07-19T08:00,23.8,79,231.0,0.0,12.4,0
2022-07-19T09:00,25.4,71,411.0,0.0,13.0,0
2022-07-19T10:00,26.9,65,585.0,0.0,13.7,0
2022-07-19T11:00,28.6,59,734.0,0.0,14.6,0
2022-07-19T12:00,30.0,53,806.0,0.0,15.1,6
2022-07-19T13:00,31.1,47,863.0,0.0,15.0,1
2022-07-19T14:00,32.2,40,898.0,0.0,15.0,1
2022-07-19T15:00,33.2,37,840.0,0.0,13.7,12
2022-07-19T16:00,33.7,36,688.0,0.0,10.2,27
2022-07-19T17:00,32.6,40,466.0,0.0,13.5,81
2022-07-19T18:00,32.0,44,354.0,0.0,14.9,89
2022-07-19T19:00,30.5,51,204.0,0.0,13.0,100
2022-07-19T20:00,28.2,62,76.0,0.0,7.8,98
2022-07-19T21:00,27.5,60,3.0,0.0,9.6,98
2022-07-19T22:00,27.0,60,0.0,0.0,11.1,100
2022-07-19T23:00,26.6,60,0.0,0.0,13.9,32
2022-07-20T00:00,26.0,62,0.0,0.0,14.4,42
2022-07-20T01:00,25.3,65,0.0,0.0,14.6,27
2022-07-20T02:00,24.7,67,0.0,0.0,14.0,0
2022-07-20T03:00,24.2,70,0.0,0.0,12.7,0
2022-07-20T04:00,23.5,74,0.0,0.0,9.8,0
2022-07-20T05:00,22.8,78,0.0,0.0,8.8,0
2022-07-20T06:00,22.4,82,1.0,0.0,7.9,0
2022-07-20T07:00,23.4,81,72.0,0.0,10.5,0
2022-07-20T08:00,26.3,71,228.0,0.0,7.2,0
2022-07-20T09:00,28.3,64,400.0,0.0,7.0,0
2022-07-20T10:00,30.0,60,572.0,0.0,6.5,1
2022-07-20T11:00,31.5,54,713.0,0.0,4.9,3
2022-07-20T12:00,32.6,50,802.0,0.0,6.1,9
2022-07-20T13:00,33.4,47,820.0,0.0,8.2,15
2022-07-20T14:00,33.9,44,850.0,0.0,9.7,11
2022-07-20T15:00,32.2,56,789.0,0.0,18.6,21
2022-07-20T16:00,31.5,55,654.0,0.0,18.5,21
2022-07-20T17:00,30.7,61,455.0,0.0,18.5,27
2022-07-20T18:00,30.0,61,378.0,0.0,20.0,19
2022-07-20T19:00,29.3,62,217.0,0.0,20.7,17
2022-07-20T20:00,29.5,62,75.0,0.0,14.1,14
2022-07-20T21:00,28.6,63,3.0,0.0,12.1,15
2022-07-20T22:00,28.2,64,0.0,0.0,12.7,8
2022-07-20T23:00,27.8,63,0.0,0.0,12.9,5
2022-07-21T00:00,27.1,67,0.0,0.0,15.4,1
2022-07-21T01:00,26.2,75,0.0,0.0,15.1,1
2022-07-21T02:00,25.8,79,0.0,0.0,12.3,0
2022-07-21T03:00,25.4,82,0.0,0.0,10.9,1
2022-07-21T04:00,25.1,85,0.0,0.0,10.0,1
2022-07-21T05:00,24.8,87,0.0,0.0,10.0,0
2022-07-21T06:00,24.7,88,1.0,0.0,9.9,0
2022-07-21T07:00,25.7,84,69.0,0.0,12.3,0
2022-07-21T08:00,27.8,75,223.0,0.0,10.8,0
2022-07-21T09:00,29.1,69,368.0,0.0,12.7,65
2022-07-21T10:00,30.5,64,536.0,0.0,13.9,36
2022-07-21T11:00,32.0,58,647.0,0.0,13.3,18
2022-07-21T12:00,33.1,54,707.0,0.0,17.0,15
2022-07-21T13:00,33.1,53,811.0,0.0,20.8,89
2022-07-21T14:00,28.0,75,553.0,2.5,20.7,76
2022-07-21T15:00,30.5,67,410.0,0.0,16.9,30
2022-07-21T16:00,33.6,52,663.0,0.0,19.6,40
2022-07-21T17:00,33.4,51,567.0,0.0,23.0,81
2022-07-21T18:00,30.9,58,321.0,0.1,25.2,36
2022-07-21T19:00,30.2,60,194.0,0.0,19.1,13
2022-07-21T20:00,28.4,75,77.0,0.0,8.1,9
2022-07-21T21:00,28.1,60,3.0,0.0,10.3,4
2022-07-21T22:00,27.4,52,0.0,0.0,11.0,2
2022-07-21T23:00,26.6,57,0.0,0.0,12.7,9
2022-07-22T00:00,26.1,60,0.0,0.0,11.0,10
2022-07-22T01:00,25.7,61,0.0,0.0,11.1,16
2022-07-22T02:00,24.6,66,0.0,0.0,7.3,1
2022-07-22T03:00,23.2,75,0.0,0.0,9.7,2
2022-07-22T04:00,22.5,79,0.0,0.0,8.4,2
2022-07-22T05:00,22.0,83,0.0,0.0,7.9,0
2022-07-22T06:00,21.6,86,1.0,0.0,7.7,1
2022-07-22T07:00,23.7,76,69.0,0.0,5.9,0
2022-07-22T08:00,26.3,71,226.0,0.0,6.7,0
2022-07-22T09:00,28.3,62,403.0,0.0,7.7,44
2022-07-22T10:00,29.8,50,497.0,0.0,5.7,12
2022-07-22T11:00,31.1,43,694.0,0.0,7.6,12
2022-07-22T12:00,32.3,38,778.0,0.0,5.6,11
2022-07-22T13:00,33.8,33,877.0,0.0,5.6,3
2022-07-22T14:00,34.2,33,907.0,0.0,10.9,32
2022-07-22T15:00,31.0,50,671.0,0.0,28.9,67
2022-07-22T16:00,30.1,55,500.0,0.0,27.9,26
2022-07-22T17:00,29.8,60,506.0,0.0,24.1,25
2022-07-22T18:00,29.2,64,406.0,0.0,18.7,10
2022-07-22T19:00,28.9,65,224.0,0.0,11.8,12
2022-07-22T20:00,28.2,72,73.0,0.0,4.2,2
2022-07-22T21:00,26.6,78,2.0,0.0,5.1,5
2022-07-22T22:00,26.2,81,0.0,0.0,4.9,0
2022-07-22T23:00,25.3,84,0.0,0.0,9.3,9
2022-07-23T00:00,26.5,65,0.0,0.0,8.4,1
2022-07-23T01:00,26.0,62,0.0,0.0,9.6,9
2022-07-23T02:00,24.5,73,0.0,0.0,7.0,19
2022-07-23T03:00,24.2,77,0.0,0.0,7.1,4
2022-07-23T04:00,24.0,78,0.0,0.0,6.6,6
2022-07-23T05:00,23.6,82,0.0,0.0,7.3,1
2022-07-23T06:00,22.9,86,1.0,0.0,6.4,0
2022-07-23T07:00,24.3,80,67.0,0.0,7.6,0
2022-07-23T08:00,26.2,70,225.0,0.0,6.2,39
2022-07-23T09:00,27.8,63,408.0,0.0,5.6,0
2022-07-23T10:00,29.7,49,585.0,0.0,4.2,1
2022-07-23T11:00,30.9,44,733.0,0.0,4.0,100
2022-07-23T12:00,32.1,39,826.0,0.0,5.4,6
2022-07-23T13:00,33.3,35,900.0,0.0,3.9,0
2022-07-23T14:00,34.3,34,907.0,0.0,6.0,0
2022-07-23T15:00,34.4,35,856.0,0.0,13.1,37
2022-07-23T16:00,31.8,41,752.0,0.0,25.4,88
