region_id,timestamp_utc,kgco2e_per_kwh
R2_CAISO_LA,2024-06-07T16:00:00Z,0.343
R2_CAISO_LA,2024-06-07T17:00:00Z,0.3466
R2_CAISO_LA,2024-06-07T18:00:00Z,0.3166
R2_CAISO_LA,2024-06-07T19:00:00Z,0.3391
R2_CAISO_LA,2024-06-07T20:00:00Z,0.313
R2_CAISO_LA,2024-06-07T21:00:00Z,0.2908
R2_CAISO_LA,2024-06-07T22:00:00Z,0.2741
R2_CAISO_LA,2024-06-07T23:00:00Z,0.257
R2_CAISO_LA,2024-06-08T00:00:00Z,0.2591
R2_CAISO_LA,2024-06-08T01:00:00Z,0.2596
R2_CAISO_LA,2024-06-08T02:00:00Z,0.2569
R2_CAISO_LA,2024-06-08T03:00:00Z,0.2912
R2_CAISO_LA,2024-06-08T04:00:00Z,0.3146
R2_CAISO_LA,2024-06-08T05:00:00Z,0.3029
R2_CAISO_LA,2024-06-08T06:00:00Z,0.3324
R2_CAISO_LA,2024-06-08T07:00:00Z,0.3355
R2_CAISO_LA,2024-06-08T08:00:00Z,0.3227
R2_CAISO_LA,2024-06-08T09:00:00Z,0.3401
R2_CAISO_LA,2024-06-08T10:00:00Z,0.3527
R2_CAISO_LA,2024-06-08T11:00:00Z,0.3614
R2_CAISO_LA,2024-06-08T12:00:00Z,0.3214
R2_CAISO_LA,2024-06-08T13:00:00Z,0.3415
R2_CAISO_LA,2024-06-08T14:00:00Z,0.3664
R2_CAISO_LA,2024-06-08T15:00:00Z,0.3512
R2_CAISO_LA,2024-06-08T16:00:00Z,0.3422
R2_CAISO_LA,2024-06-08T17:00:00Z,0.3197
R2_CAISO_LA,2024-06-08T18:00:00Z,0.3352
R2_CAISO_LA,2024-06-08T19:00:00Z,0.3265
R2_CAISO_LA,2024-06-08T20:00:00Z,0.3074
R2_CAISO_LA,2024-06-08T21:00:00Z,0.2943
R2_CAISO_LA,2024-06-08T22:00:00Z,0.2856
R2_CAISO_LA,2024-06-08T23:00:00Z,0.254
R2_CAISO_LA,2024-06-09T00:00:00Z,0.2322
R2_CAISO_LA,2024-06-09T01:00:00Z,0.2646
R2_CAISO_LA,2024-06-09T02:00:00Z,0.2613
R2_CAISO_LA,2024-06-09T03:00:00Z,0.2948
R2_CAISO_LA,2024-06-09T04:00:00Z,0.3074
R2_CAISO_LA,2024-06-09T05:00:00Z,0.3272
R2_CAISO_LA,2024-06-09T06:00:00Z,0.3163
R2_CAISO_LA,2024-06-09T07:00:00Z,0.3524
R2_CAISO_LA,2024-06-09T08:00:00Z,0.3439
R2_CAISO_LA,2024-06-09T09:00:00Z,0.3757
R2_CAISO_LA,2024-06-09T10:00:00Z,0.342
R2_CAISO_LA,2024-06-09T11:00:00Z,0.3427
R2_CAISO_LA,2024-06-09T12:00:00Z,0.3654
R2_CAISO_LA,2024-06-09T13:00:00Z,0.3364
R2_CAISO_LA,2024-06-09T14:00:00Z,0.352
R2_CAISO_LA,2024-06-09T15:00:00Z,0.3338
R2_CAISO_LA,2024-06-09T16:00:00Z,0.3495
R2_CAISO_LA,2024-06-09T17:00:00Z,0.3369
R2_CAISO_LA,2024-06-09T18:00:00Z,0.3097
R2_CAISO_LA,2024-06-09T19:00:00Z,0.3111
R2_CAISO_LA,2024-06-09T20:00:00Z,0.3325
R2_CAISO_LA,2024-06-09T21:00:00Z,0.2853
R2_CAISO_LA,2024-06-09T22:00:00Z,0.2871
R2_CAISO_LA,2024-06-09T23:00:00Z,0.2375
R2_CAISO_LA,2024-06-10T00:00:00Z,0.25
R2_CAISO_LA,2024-06-10T01:00:00Z,0.2585
R2_CAISO_LA,2024-06-10T02:00:00Z,0.2587
R2_CAISO_LA,2024-06-10T03:00:00Z,0.2964
R2_CAISO_LA,2024-06-10T04:00:00Z,0.318
R2_CAISO_LA,2024-06-10T05:00:00Z,0.2874
R2_CAISO_LA,2024-06-10T06:00:00Z,0.3134
R2_CAISO_LA,2024-06-10T07:00:00Z,0.352
R2_CAISO_LA,2024-06-10T08:00:00Z,0.3551
R2_CAISO_LA,2024-06-10T09:00:00Z,0.3468
R2_CAISO_LA,2024-06-10T10:00:00Z,0.364
R2_CAISO_LA,2024-06-10T11:00:00Z,0.3512
R2_CAISO_LA,2024-06-10T12:00:00Z,0.3538
R2_CAISO_LA,2024-06-10T13:00:00Z,0.3567
R2_CAISO_LA,2024-06-10T14:00:00Z,0.3507
R2_CAISO_LA,2024-06-10T15:00:00Z,0.3364
R2_CAISO_LA,2024-06-10T16:00:00Z,0.3553
R2_CAISO_LA,2024-06-10T17:00:00Z,0.3438
R2_CAISO_LA,2024-06-10T18:00:00Z,0.3372
R2_CAISO_LA,2024-06-10T19:00:00Z,0.3117
R2_CAISO_LA,2024-06-10T20:00:00Z,0.3209
R2_CAISO_LA,2024-06-10T21:00:00Z,0.2933
R2_CAISO_LA,2024-06-10T22:00:00Z,0.2953
R2_CAISO_LA,2024-06-10T23:00:00Z,0.2822
R2_CAISO_LA,2024-06-11T00:00:00Z,0.2285
R2_CAISO_LA,2024-06-11T01:00:00Z,0.2624
R2_CAISO_LA,2024-06-11T02:00:00Z,0.2686
R2_CAISO_LA,2024-06-11T03:00:00Z,0.3033
R2_CAISO_LA,2024-06-11T04:00:00Z,0.286
R2_CAISO_LA,2024-06-11T05:00:00Z,0.3357
R2_CAISO_LA,2024-06-11T06:00:00Z,0.3398
R2_CAISO_LA,2024-06-11T07:00:00Z,0.3131
R2_CAISO_LA,2024-06-11T08:00:00Z,0.3296
R2_CAISO_LA,2024-06-11T09:00:00Z,0.3677
R2_CAISO_LA,2024-06-11T10:00:00Z,0.3564
R2_CAISO_LA,2024-06-11T11:00:00Z,0.3462
R2_CAISO_LA,2024-06-11T12:00:00Z,0.376
R2_CAISO_LA,2024-06-11T13:00:00Z,0.3454
R2_CAISO_LA,2024-06-11T14:00:00Z,0.355
R2_CAISO_LA,2024-06-11T15:00:00Z,0.353
R2_CAISO_LA,2024-06-11T16:00:00Z,0.332
R2_CAISO_LA,2024-06-11T17:00:00Z,0.3429
R2_CAISO_LA,2024-06-11T18:00:00Z,0.3075
R2_CAISO_LA,2024-06-11T19:00:00Z,0.2984
R2_CAISO_LA,2024-06-11T20:00:00Z,0.3063
R2_CAISO_LA,2024-06-11T21:00:00Z,0.2912
R2_CAISO_LA,2024-06-11T22:00:00Z,0.2909
R2_CAISO_LA,2024-06-11T23:00:00Z,0.247
R2_CAISO_LA,2024-06-12T00:00:00Z,0.241
R2_CAISO_LA,2024-06-12T01:00:00Z,0.2402
R2_CAISO_LA,2024-06-12T02:00:00Z,0.257
R2_CAISO_LA,2024-06-12T03:00:00Z,0.2991
R2_CAISO_LA,2024-06-12T04:00:00Z,0.2893
R2_CAISO_LA,2024-06-12T05:00:00Z,0.298
R2_CAISO_LA,2024-06-12T06:00:00Z,0.3267
R2_CAISO_LA,2024-06-12T07:00:00Z,0.3096
R2_CAISO_LA,2024-06-12T08:00:00Z,0.3386
R2_CAISO_LA,2024-06-12T09:00:00Z,0.3304
R2_CAISO_LA,2024-06-12T10:00:00Z,0.3513
R2_CAISO_LA,2024-06-12T11:00:00Z,0.3202
R2_CAISO_LA,2024-06-12T12:00:00Z,0.3374
R2_CAISO_LA,2024-06-12T13:00:00Z,0.3559
R2_CAISO_LA,2024-06-12T14:00:00Z,0.3667
R2_CAISO_LA,2024-06-12T15:00:00Z,0.3428
R2_CAISO_LA,2024-06-12T16:00:00Z,0.358
R2_CAISO_LA,2024-06-12T17:00:00Z,0.3405
R2_CAISO_LA,2024-06-12T18:00:00Z,0.3516
R2_CAISO_LA,2024-06-12T19:00:00Z,0.3036
R2_CAISO_LA,2024-06-12T20:00:00Z,0.3307
R2_CAISO_LA,2024-06-12T21:00:00Z,0.2911
R2_CAISO_LA,2024-06-12T22:00:00Z,0.2942
R2_CAISO_LA,2024-06-12T23:00:00Z,0.2565
R2_CAISO_LA,2024-06-13T00:00:00Z,0.2498
R2_CAISO_LA,2024-06-13T01:00:00Z,0.283
R2_CAISO_LA,2024-06-13T02:00:00Z,0.2822
R2_CAISO_LA,2024-06-13T03:00:00Z,0.309
R2_CAISO_LA,2024-06-13T04:00:00Z,0.3195
R2_CAISO_LA,2024-06-13T05:00:00Z,0.2964
R2_CAISO_LA,2024-06-13T06:00:00Z,0.3179
R2_CAISO_LA,2024-06-13T07:00:00Z,0.3275
R2_CAISO_LA,2024-06-13T08:00:00Z,0.3319
R2_CAISO_LA,2024-06-13T09:00:00Z,0.3374
R2_CAISO_LA,2024-06-13T10:00:00Z,0.3539
R2_CAISO_LA,2024-06-13T11:00:00Z,0.3641
R2_CAISO_LA,2024-06-13T12:00:00Z,0.3483
R2_CAISO_LA,2024-06-13T13:00:00Z,0.3495
R2_CAISO_LA,2024-06-13T14:00:00Z,0.3634
R2_CAISO_LA,2024-06-13T15:00:00Z,0.3343
R2_CAISO_LA,2024-06-13T16:00:00Z,0.3542
R2_CAISO_LA,2024-06-13T17:00:00Z,0.3421
R2_CAISO_LA,2024-06-13T18:00:00Z,0.3378
R2_CAISO_LA,2024-06-13T19:00:00Z,0.3103
R2_CAISO_LA,2024-06-13T20:00:00Z,0.3016
R2_CAISO_LA,2024-06-13T21:00:00Z,0.2963
R2_CAISO_LA,2024-06-13T22:00:00Z,0.2831
R2_CAISO_LA,2024-06-13T23:00:00Z,0.2778
R2_CAISO_LA,2024-06-14T00:00:00Z,0.2507
R2_CAISO_LA,2024-06-14T01:00:00Z,0.237
R2_CAISO_LA,2024-06-14T02:00:00Z,0.3013
R2_CAISO_LA,2024-06-14T03:00:00Z,0.2887
R2_CAISO_LA,2024-06-14T04:00:00Z,0.2997
R2_CAISO_LA,2024-06-14T05:00:00Z,0.3403
R2_CAISO_LA,2024-06-14T06:00:00Z,0.3452
R2_CAISO_LA,2024-06-14T07:00:00Z,0.302
R2_CAISO_LA,2024-06-14T08:00:00Z,0.3258
R2_CAISO_LA,2024-06-14T09:00:00Z,0.3417
R2_CAISO_LA,2024-06-14T10:00:00Z,0.3405
R2_CAISO_LA,2024-06-14T11:00:00Z,0.3441
R2_CAISO_LA,2024-06-14T12:00:00Z,0.3607
R2_CAISO_LA,2024-06-14T13:00:00Z,0.3651
R2_CAISO_LA,2024-06-14T14:00:00Z,0.3619
R2_CAISO_LA,2024-06-14T15:00:00Z,0.3126
R2_CAISO_LA,2024-06-14T16:00:00Z,0.3555
R2_CAISO_LA,2024-06-14T17:00:00Z,0.3116
R2_CAISO_LA,2024-06-14T18:00:00Z,0.3212
R2_CAISO_LA,2024-06-14T19:00:00Z,0.3042
R2_CAISO_LA,2024-06-14T20:00:00Z,0.3142
R2_CAISO_LA,2024-06-14T21:00:00Z,0.3192
R2_CAISO_LA,2024-06-14T22:00:00Z,0.276
R2_CAISO_LA,2024-06-14T23:00:00Z,0.2563
R2_CAISO_LA,2024-06-15T00:00:00Z,0.2418
R2_CAISO_LA,2024-06-15T01:00:00Z,0.2727
R2_CAISO_LA,2024-06-15T02:00:00Z,0.2702
R2_CAISO_LA,2024-06-15T03:00:00Z,0.3019
R2_CAISO_LA,2024-06-15T04:00:00Z,0.3088
R2_CAISO_LA,2024-06-15T05:00:00Z,0.341
R2_CAISO_LA,2024-06-15T06:00:00Z,0.2975
R2_CAISO_LA,2024-06-15T07:00:00Z,0.3199
R2_CAISO_LA,2024-06-15T08:00:00Z,0.3365
R2_CAISO_LA,2024-06-15T09:00:00Z,0.3509
R2_CAISO_LA,2024-06-15T10:00:00Z,0.3504
R2_CAISO_LA,2024-06-15T11:00:00Z,0.3562
R2_CAISO_LA,2024-06-15T12:00:00Z,0.3519
R2_CAISO_LA,2024-06-15T13:00:00Z,0.3368
R2_CAISO_LA,2024-06-15T14:00:00Z,0.3478
R2_CAISO_LA,2024-06-15T15:00:00Z,0.3285
R2_CAISO_LA,2024-06-15T16:00:00Z,0.3454
R2_CAISO_LA,2024-06-15T17:00:00Z,0.3386
R2_CAISO_LA,2024-06-15T18:00:00Z,0.3224
R2_CAISO_LA,2024-06-15T19:00:00Z,0.3138
R2_CAISO_LA,2024-06-15T20:00:00Z,0.3267
R2_CAISO_LA,2024-06-15T21:00:00Z,0.2903
R2_CAISO_LA,2024-06-15T22:00:00Z,0.2855
R2_CAISO_LA,2024-06-15T23:00:00Z,0.2586
R2_CAISO_LA,2024-06-16T00:00:00Z,0.2839
R2_CAISO_LA,2024-06-16T01:00:00Z,0.2761
R2_CAISO_LA,2024-06-16T02:00:00Z,0.2754
R2_CAISO_LA,2024-06-16T03:00:00Z,0.2765
R2_CAISO_LA,2024-06-16T04:00:00Z,0.329
R2_CAISO_LA,2024-06-16T05:00:00Z,0.3031
R2_CAISO_LA,2024-06-16T06:00:00Z,0.3313
R2_CAISO_LA,2024-06-16T07:00:00Z,0.3101
R2_CAISO_LA,2024-06-16T08:00:00Z,0.3491
R2_CAISO_LA,2024-06-16T09:00:00Z,0.3433
R2_CAISO_LA,2024-06-16T10:00:00Z,0.3542
R2_CAISO_LA,2024-06-16T11:00:00Z,0.3767
R2_CAISO_LA,2024-06-16T12:00:00Z,0.3276
R2_CAISO_LA,2024-06-16T13:00:00Z,0.3737
R2_CAISO_LA,2024-06-16T14:00:00Z,0.3582
R2_CAISO_LA,2024-06-16T15:00:00Z,0.3254
R2_CAISO_LA,2024-06-16T16:00:00Z,0.3122
R2_CAISO_LA,2024-06-16T17:00:00Z,0.3615
R2_CAISO_LA,2024-06-16T18:00:00Z,0.3236
R2_CAISO_LA,2024-06-16T19:00:00Z,0.2994
R2_CAISO_LA,2024-06-16T20:00:00Z,0.3129
R2_CAISO_LA,2024-06-16T21:00:00Z,0.2725
R2_CAISO_LA,2024-06-16T22:00:00Z,0.2803
R2_CAISO_LA,2024-06-16T23:00:00Z,0.2407
R2_CAISO_LA,2024-06-17T00:00:00Z,0.2432
R2_CAISO_LA,2024-06-17T01:00:00Z,0.2731
R2_CAISO_LA,2024-06-17T02:00:00Z,0.277
R2_CAISO_LA,2024-06-17T03:00:00Z,0.3021
R2_CAISO_LA,2024-06-17T04:00:00Z,0.3153
R2_CAISO_LA,2024-06-17T05:00:00Z,0.2887
R2_CAISO_LA,2024-06-17T06:00:00Z,0.332
R2_CAISO_LA,2024-06-17T07:00:00Z,0.3473
R2_CAISO_LA,2024-06-17T08:00:00Z,0.3418
R2_CAISO_LA,2024-06-17T09:00:00Z,0.3455
R2_CAISO_LA,2024-06-17T10:00:00Z,0.3427
R2_CAISO_LA,2024-06-17T11:00:00Z,0.3474
R2_CAISO_LA,2024-06-17T12:00:00Z,0.3487
R2_CAISO_LA,2024-06-17T13:00:00Z,0.333
R2_CAISO_LA,2024-06-17T14:00:00Z,0.3467
R2_CAISO_LA,2024-06-17T15:00:00Z,0.3548
R2_CAISO_LA,2024-06-17T16:00:00Z,0.3402
R2_CAISO_LA,2024-06-17T17:00:00Z,0.321
R2_CAISO_LA,2024-06-17T18:00:00Z,0.3252
R2_CAISO_LA,2024-06-17T19:00:00Z,0.3315
R2_CAISO_LA,2024-06-17T20:00:00Z,0.3265
R2_CAISO_LA,2024-06-17T21:00:00Z,0.2873
R2_CAISO_LA,2024-06-17T22:00:00Z,0.3014
R2_CAISO_LA,2024-06-17T23:00:00Z,0.2822
R2_CAISO_LA,2024-06-18T00:00:00Z,0.2775
R2_CAISO_LA,2024-06-18T01:00:00Z,0.2524
R2_CAISO_LA,2024-06-18T02:00:00Z,0.2691
R2_CAISO_LA,2024-06-18T03:00:00Z,0.2976
R2_CAISO_LA,2024-06-18T04:00:00Z,0.3225
R2_CAISO_LA,2024-06-18T05:00:00Z,0.3104
R2_CAISO_LA,2024-06-18T06:00:00Z,0.3242
R2_CAISO_LA,2024-06-18T07:00:00Z,0.3213
R2_CAISO_LA,2024-06-18T08:00:00Z,0.3558
R2_CAISO_LA,2024-06-18T09:00:00Z,0.3122
R2_CAISO_LA,2024-06-18T10:00:00Z,0.3298
R2_CAISO_LA,2024-06-18T11:00:00Z,0.3316
R2_CAISO_LA,2024-06-18T12:00:00Z,0.3234
R2_CAISO_LA,2024-06-18T13:00:00Z,0.3461
R2_CAISO_LA,2024-06-18T14:00:00Z,0.3636
R2_CAISO_LA,2024-06-18T15:00:00Z,0.3659
R2_CAISO_LA,2024-06-18T16:00:00Z,0.3358
R2_CAISO_LA,2024-06-18T17:00:00Z,0.3358
R2_CAISO_LA,2024-06-18T18:00:00Z,0.3433
R2_CAISO_LA,2024-06-18T19:00:00Z,0.3326
R2_CAISO_LA,2024-06-18T20:00:00Z,0.3273
R2_CAISO_LA,2024-06-18T21:00:00Z,0.2829
R2_CAISO_LA,2024-06-18T22:00:00Z,0.3022
R2_CAISO_LA,2024-06-18T23:00:00Z,0.2762
R2_CAISO_LA,2024-06-19T00:00:00Z,0.2592
R2_CAISO_LA,2024-06-19T01:00:00Z,0.2715
R2_CAISO_LA,2024-06-19T02:00:00Z,0.2543
R2_CAISO_LA,2024-06-19T03:00:00Z,0.3013
R2_CAISO_LA,2024-06-19T04:00:00Z,0.2857
R2_CAISO_LA,2024-06-19T05:00:00Z,0.3271
R2_CAISO_LA,2024-06-19T06:00:00Z,0.3224
R2_CAISO_LA,2024-06-19T07:00:00Z,0.3531
R2_CAISO_LA,2024-06-19T08:00:00Z,0.3258
R2_CAISO_LA,2024-06-19T09:00:00Z,0.3376
R2_CAISO_LA,2024-06-19T10:00:00Z,0.3403
R2_CAISO_LA,2024-06-19T11:00:00Z,0.3723
R2_CAISO_LA,2024-06-19T12:00:00Z,0.3213
R2_CAISO_LA,2024-06-19T13:00:00Z,0.3447
R2_CAISO_LA,2024-06-19T14:00:00Z,0.357
R2_CAISO_LA,2024-06-19T15:00:00Z,0.3339
R2_CAISO_LA,2024-06-19T16:00:00Z,0.3611
R2_CAISO_LA,2024-06-19T17:00:00Z,0.3293
R2_CAISO_LA,2024-06-19T18:00:00Z,0.3434
R2_CAISO_LA,2024-06-19T19:00:00Z,0.3298
R2_CAISO_LA,2024-06-19T20:00:00Z,0.3033
R2_CAISO_LA,2024-06-19T21:00:00Z,0.3159
R2_CAISO_LA,2024-06-19T22:00:00Z,0.2932
R2_CAISO_LA,2024-06-19T23:00:00Z,0.2597
R2_CAISO_LA,2024-06-20T00:00:00Z,0.2622
R2_CAISO_LA,2024-06-20T01:00:00Z,0.2817
R2_CAISO_LA,2024-06-20T02:00:00Z,0.2804
R2_CAISO_LA,2024-06-20T03:00:00Z,0.2937
R2_CAISO_LA,2024-06-20T04:00:00Z,0.3116
R2_CAISO_LA,2024-06-20T05:00:00Z,0.3312
R2_CAISO_LA,2024-06-20T06:00:00Z,0.307
R2_CAISO_LA,2024-06-20T07:00:00Z,0.3477
R2_CAISO_LA,2024-06-20T08:00:00Z,0.3121
R2_CAISO_LA,2024-06-20T09:00:00Z,0.3298
R2_CAISO_LA,2024-06-20T10:00:00Z,0.367
R2_CAISO_LA,2024-06-20T11:00:00Z,0.3503
R2_CAISO_LA,2024-06-20T12:00:00Z,0.3374
R2_CAISO_LA,2024-06-20T13:00:00Z,0.3479
R2_CAISO_LA,2024-06-20T14:00:00Z,0.3415
R2_CAISO_LA,2024-06-20T15:00:00Z,0.3471
R2_CAISO_LA,2024-06-20T16:00:00Z,0.3226
R2_CAISO_LA,2024-06-20T17:00:00Z,0.326
R2_CAISO_LA,2024-06-20T18:00:00Z,0.3368
R2_CAISO_LA,2024-06-20T19:00:00Z,0.3219
R2_CAISO_LA,2024-06-20T20:00:00Z,0.2964
R2_CAISO_LA,2024-06-20T21:00:00Z,0.264
R2_CAISO_LA,2024-06-20T22:00:00Z,0.2979
R2_CAISO_LA,2024-06-20T23:00:00Z,0.2696
R2_CAISO_LA,2024-06-21T00:00:00Z,0.2544
R2_CAISO_LA,2024-06-21T01:00:00Z,0.2819
R2_CAISO_LA,2024-06-21T02:00:00Z,0.2513
R2_CAISO_LA,2024-06-21T03:00:00Z,0.299
R2_CAISO_LA,2024-06-21T04:00:00Z,0.3087
R2_CAISO_LA,2024-06-21T05:00:00Z,0.3129
R2_CAISO_LA,2024-06-21T06:00:00Z,0.2984
R2_CAISO_LA,2024-06-21T07:00:00Z,0.3337
R2_CAISO_LA,2024-06-21T08:00:00Z,0.3273
R2_CAISO_LA,2024-06-21T09:00:00Z,0.3569
R2_CAISO_LA,2024-06-21T10:00:00Z,0.3314
R2_CAISO_LA,2024-06-21T11:00:00Z,0.3529
R2_CAISO_LA,2024-06-21T12:00:00Z,0.36
R2_CAISO_LA,2024-06-21T13:00:00Z,0.3762
R2_CAISO_LA,2024-06-21T14:00:00Z,0.3491
R2_CAISO_LA,2024-06-21T15:00:00Z,0.3651
R2_CAISO_LA,2024-06-21T16:00:00Z,0.3345
R2_CAISO_LA,2024-06-21T17:00:00Z,0.3523
R2_CAISO_LA,2024-06-21T18:00:00Z,0.3238
R2_CAISO_LA,2024-06-21T19:00:00Z,0.29
R2_CAISO_LA,2024-06-21T20:00:00Z,0.3081
R2_CAISO_LA,2024-06-21T21:00:00Z,0.294
R2_CAISO_LA,2024-06-21T22:00:00Z,0.2838
R2_CAISO_LA,2024-06-21T23:00:00Z,0.2604
R2_CAISO_LA,2024-06-22T00:00:00Z,0.2628
R2_CAISO_LA,2024-06-22T01:00:00Z,0.2462
R2_CAISO_LA,2024-06-22T02:00:00Z,0.2512
R2_CAISO_LA,2024-06-22T03:00:00Z,0.2819
R2_CAISO_LA,2024-06-22T04:00:00Z,0.3185
R2_CAISO_LA,2024-06-22T05:00:00Z,0.3364
R2_CAISO_LA,2024-06-22T06:00:00Z,0.3239
R2_CAISO_LA,2024-06-22T07:00:00Z,0.3389
R2_CAISO_LA,2024-06-22T08:00:00Z,0.3485
R2_CAISO_LA,2024-06-22T09:00:00Z,0.3343
R2_CAISO_LA,2024-06-22T10:00:00Z,0.3344
R2_CAISO_LA,2024-06-22T11:00:00Z,0.3711
R2_CAISO_LA,2024-06-22T12:00:00Z,0.3567
R2_CAISO_LA,2024-06-22T13:00:00Z,0.3216
R2_CAISO_LA,2024-06-22T14:00:00Z,0.3328
R2_CAISO_LA,2024-06-22T15:00:00Z,0.3234
R2_CAISO_LA,2024-06-22T16:00:00Z,0.3505
R2_CAISO_LA,2024-06-22T17:00:00Z,0.3295
R2_CAISO_LA,2024-06-22T18:00:00Z,0.3247
R2_CAISO_LA,2024-06-22T19:00:00Z,0.3126
R2_CAISO_LA,2024-06-22T20:00:00Z,0.327
R2_CAISO_LA,2024-06-22T21:00:00Z,0.283
R2_CAISO_LA,2024-06-22T22:00:00Z,0.2737
R2_CAISO_LA,2024-06-22T23:00:00Z,0.2653
R2_CAISO_LA,2024-06-23T00:00:00Z,0.2424
R2_CAISO_LA,2024-06-23T01:00:00Z,0.2859
R2_CAISO_LA,2024-06-23T02:00:00Z,0.2695
R2_CAISO_LA,2024-06-23T03:00:00Z,0.301
R2_CAISO_LA,2024-06-23T04:00:00Z,0.3165
R2_CAISO_LA,2024-06-23T05:00:00Z,0.3125
R2_CAISO_LA,2024-06-23T06:00:00Z,0.3366
R2_CAISO_LA,2024-06-23T07:00:00Z,0.3166
R2_CAISO_LA,2024-06-23T08:00:00Z,0.3407
R2_CAISO_LA,2024-06-23T09:00:00Z,0.3497
R2_CAISO_LA,2024-06-23T10:00:00Z,0.3383
R2_CAISO_LA,2024-06-23T11:00:00Z,0.3604
R2_CAISO_LA,2024-06-23T12:00:00Z,0.338
R2_CAISO_LA,2024-06-23T13:00:00Z,0.3604
R2_CAISO_LA,2024-06-23T14:00:00Z,0.3459
R2_CAISO_LA,2024-06-23T15:00:00Z,0.3386
R2_CAISO_LA,2024-06-23T16:00:00Z,0.3309
R2_CAISO_LA,2024-06-23T17:00:00Z,0.3522
R2_CAISO_LA,2024-06-23T18:00:00Z,0.3019
R2_CAISO_LA,2024-06-23T19:00:00Z,0.3105
R2_CAISO_LA,2024-06-23T20:00:00Z,0.3016
R2_CAISO_LA,2024-06-23T21:00:00Z,0.2822
R2_CAISO_LA,2024-06-23T22:00:00Z,0.2859
R2_CAISO_LA,2024-06-23T23:00:00Z,0.2788
R2_CAISO_LA,2024-06-24T00:00:00Z,0.2589
R2_CAISO_LA,2024-06-24T01:00:00Z,0.2669
R2_CAISO_LA,2024-06-24T02:00:00Z,0.2823
R2_CAISO_LA,2024-06-24T03:00:00Z,0.3077
R2_CAISO_LA,2024-06-24T04:00:00Z,0.3281
R2_CAISO_LA,2024-06-24T05:00:00Z,0.3228
R2_CAISO_LA,2024-06-24T06:00:00Z,0.3413
R2_CAISO_LA,2024-06-24T07:00:00Z,0.3173
R2_CAISO_LA,2024-06-24T08:00:00Z,0.3538
R2_CAISO_LA,2024-06-24T09:00:00Z,0.3369
R2_CAISO_LA,2024-06-24T10:00:00Z,0.3353
R2_CAISO_LA,2024-06-24T11:00:00Z,0.3547
R2_CAISO_LA,2024-06-24T12:00:00Z,0.3569
R2_CAISO_LA,2024-06-24T13:00:00Z,0.3316
R2_CAISO_LA,2024-06-24T14:00:00Z,0.3553
R2_CAISO_LA,2024-06-24T15:00:00Z,0.3552
R2_CAISO_LA,2024-06-24T16:00:00Z,0.3303
R2_CAISO_LA,2024-06-24T17:00:00Z,0.3201
R2_CAISO_LA,2024-06-24T18:00:00Z,0.332
R2_CAISO_LA,2024-06-24T19:00:00Z,0.3122
R2_CAISO_LA,2024-06-24T20:00:00Z,0.2886
R2_CAISO_LA,2024-06-24T21:00:00Z,0.292
R2_CAISO_LA,2024-06-24T22:00:00Z,0.3023
R2_CAISO_LA,2024-06-24T23:00:00Z,0.2456
R2_CAISO_LA,2024-06-25T00:00:00Z,0.2721
R2_CAISO_LA,2024-06-25T01:00:00Z,0.2709
R2_CAISO_LA,2024-06-25T02:00:00Z,0.2743
R2_CAISO_LA,2024-06-25T03:00:00Z,0.3099
R2_CAISO_LA,2024-06-25T04:00:00Z,0.3002
R2_CAISO_LA,2024-06-25T05:00:00Z,0.2953
R2_CAISO_LA,2024-06-25T06:00:00Z,0.3151
R2_CAISO_LA,2024-06-25T07:00:00Z,0.3518
R2_CAISO_LA,2024-06-25T08:00:00Z,0.3593
R2_CAISO_LA,2024-06-25T09:00:00Z,0.3384
R2_CAISO_LA,2024-06-25T10:00:00Z,0.3433
R2_CAISO_LA,2024-06-25T11:00:00Z,0.3724
R2_CAISO_LA,2024-06-25T12:00:00Z,0.3538
R2_CAISO_LA,2024-06-25T13:00:00Z,0.3475
R2_CAISO_LA,2024-06-25T14:00:00Z,0.3321
R2_CAISO_LA,2024-06-25T15:00:00Z,0.3331
R2_CAISO_LA,2024-06-25T16:00:00Z,0.3384
R2_CAISO_LA,2024-06-25T17:00:00Z,0.344
R2_CAISO_LA,2024-06-25T18:00:00Z,0.3089
R2_CAISO_LA,2024-06-25T19:00:00Z,0.3359
R2_CAISO_LA,2024-06-25T20:00:00Z,0.3152
R2_CAISO_LA,2024-06-25T21:00:00Z,0.2953
R2_CAISO_LA,2024-06-25T22:00:00Z,0.2677
R2_CAISO_LA,2024-06-25T23:00:00Z,0.2665
R2_CAISO_LA,2024-06-26T00:00:00Z,0.2279
R2_CAISO_LA,2024-06-26T01:00:00Z,0.2662
R2_CAISO_LA,2024-06-26T02:00:00Z,0.2718
R2_CAISO_LA,2024-06-26T03:00:00Z,0.3019
R2_CAISO_LA,2024-06-26T04:00:00Z,0.3009
R2_CAISO_LA,2024-06-26T05:00:00Z,0.3413
R2_CAISO_LA,2024-06-26T06:00:00Z,0.3506
R2_CAISO_LA,2024-06-26T07:00:00Z,0.327
R2_CAISO_LA,2024-06-26T08:00:00Z,0.3246
R2_CAISO_LA,2024-06-26T09:00:00Z,0.3533
R2_CAISO_LA,2024-06-26T10:00:00Z,0.3538
R2_CAISO_LA,2024-06-26T11:00:00Z,0.3463
