plate_id,mfg_sintering_temp,mfg_sintering_time,mfg_cooling_rate,mfg_green_density,mfg_humidity,mfg_furnace_position,days_from_start,day_of_week,hour_of_day,shift,disp_mean,disp_std,disp_max,disp_min,disp_range,disp_rms,center_mean,edge_mean,center_edge_ratio,grad_mean,grad_max,grad_std,curvature_mean,curvature_max,x_symmetry,y_symmetry
SOFC_0363,1380.8990450062727,4.371302364992807,2.8066913760446632,0.5670532808032741,56.010151582251936,1,15,1,12,1,17.343630083454993,10.764195660551739,50.387418570173395,2.0905557266582067,48.296862843515186,20.412481786651178,8.029068260576855,29.62055073811179,0.27106410209929066,4.411061982122034,16.209170519252734,3.3992279149191695,7.569559364192779,30.54479893478827,0.92921084264391,0.9667741087122418
SOFC_0104,1418.398591707252,4.12815190391022,2.6396986136044216,0.5618460990889628,40.78018232394371,-1,-5,2,11,1,11.57422626963923,10.567401309231048,44.655832946121535,-4.674020528310604,49.32985347443214,15.672673166092148,2.2882977117192658,23.432694149509334,0.09765405546050392,4.388011379035691,16.07247251623779,3.2579164520300243,7.669275617192933,31.799692988384372,0.9074430103238897,0.9606684065065106
SOFC_0298,1376.6140426492202,4.570335153350898,2.93560960193064,0.5598186598807776,40.41500943739969,-1,10,4,1,0,10.587385225304821,10.988317124100549,43.229529548027,-5.374338755570024,48.603868303597025,15.258959306872935,1.2232786280386692,23.388760031073108,0.052301984975325705,4.526930183320444,17.428952523446682,3.397027700580908,7.439649348464365,28.341066379938773,0.920469591674862,0.9652089491585388
SOFC_0305,1412.3905318781162,4.166821520382466,2.4726565333508232,0.5790045998290355,62.33662750168397,-1,11,4,8,1,5.28001710757996,11.012741387898124,38.80462703346659,-8.845907708971794,47.65053474243838,12.21306896455847,-4.069117000275632,17.91861236881672,-0.22708883307661554,4.5107838895004875,18.37182459465541,3.439582644206522,7.385576329783765,31.306796820465387,0.9158775164615316,0.9660494692427898
SOFC_0387,1389.743792421464,4.247681012971739,2.8461654936038707,0.5361205306217337,56.78257041158352,1,16,2,11,1,12.596645747518984,9.758848019323105,42.32679040135008,-3.2043654351026953,45.531155836452776,15.934572437085802,4.083659425028348,23.672629047792825,0.1725055229091073,4.007583049845349,16.13292116641417,2.913126932461824,7.544268951992282,36.59108607979473,0.9076823183418022,0.9610393097972314
SOFC_0500,1399.5296016989014,4.432239689797879,2.897975335859244,0.5534247346451113,55.954641188845116,1,24,3,23,2,6.458335185797784,10.514721564393657,38.279652582671616,-7.649912461382352,45.929565044053966,12.339751332536595,-2.6797294817604245,18.495364759798754,-0.1448865362579119,4.277231122979402,14.733139153928704,3.1231091724597815,7.344518457039894,29.281889596146357,0.9239256562762658,0.9643624896951076
SOFC_0227,1397.5769282579524,4.469565931783975,1.7895004057373178,0.5456341454100104,44.401491608267555,0,7,0,10,1,2.172305345645984,9.902240260064193,29.533319195311584,-10.52692261944296,40.06024181475455,10.137715358144472,-6.197916099360762,13.80064787194609,-0.44910323832380544,4.242789153987185,15.935014667517764,3.1114689870566674,7.283637213056835,31.654333415517264,0.9599785320158744,0.9577102219328857
SOFC_0483,1405.5358337368032,4.42237843051141,3.206830290226955,0.5766561734378626,48.904255785622475,-1,23,2,19,2,9.691457519149308,11.547528732333433,44.49376536554229,-5.8079335656001305,50.30169893114242,15.075469102802137,-0.41431866812174223,22.929352457712383,-0.01806935676951608,4.653461839786681,18.908634368173978,3.528766340440091,7.686849210288933,35.658534547865074,0.9294555281330771,0.9669205787239716
SOFC_0133,1408.099098637228,3.8744190835585472,2.115088856606471,0.5282268775014025,50.81155012355545,1,-3,4,23,2,7.492983865261625,8.922353994060712,36.62531256836888,-8.119032138892903,44.74434470726178,11.651317865391974,-0.18456204788868633,17.54297163618762,-0.010520568646842211,3.8590520506097077,15.578581267939875,2.7720441047744497,7.616563818045533,30.768914601540224,0.8946043620001937,0.943742314158041
SOFC_0208,1400.661940132121,3.899815262386696,2.03089694553514,0.5455766855940484,43.25441558007501,1,4,4,10,1,11.35060758375181,9.482460130380822,40.385140270843586,-2.21661051431616,42.601750785159744,14.790312459329114,2.929418732804779,22.091174110369188,0.13260583550531743,3.981504267784568,14.806749451219316,2.8728737409054137,7.306709229018647,29.156870851185342,0.8964104702734373,0.9547071370980035
SOFC_0082,1408.8290522970742,3.760861549422199,1.1771991312347234,0.5458202857241582,44.01747074836802,1,-7,0,23,2,5.918834069600446,9.017588150053674,34.55414853492596,-6.165169094556619,40.719317629482575,10.786542207188152,-1.6387229726870052,16.39595651333169,-0.09994676866871274,3.899835236477355,15.933778196169904,2.902046663502973,7.367250199214866,35.85935235390498,0.8859957765074539,0.946206143648521
SOFC_0057,1409.370152256032,4.13175078409212,2.5826691418778354,0.5392565782074961,52.807306334773266,1,-10,4,14,1,6.034100748906418,9.713771263898643,37.02856185026272,-7.669355183136016,44.69791703339874,11.435371616842893,-2.1733614845497597,16.89693048808356,-0.12862462548791817,4.0720720772763945,16.250052245060413,2.9643206331750864,7.390899811506672,35.70467922481909,0.9074484258702484,0.9542260858606559
SOFC_0246,1406.8841649493622,4.338550313009838,2.5825059751914723,0.5430884121159544,37.2046337605032,-1,7,1,5,0,8.166802877037721,10.20436709210403,42.627405509183305,-5.524913459880305,48.15231896906361,13.07003354941399,-0.5445730921047188,19.634534446321883,-0.027735471185122085,4.315545841136656,19.243686439113475,3.2277050343325624,7.395833901268164,31.253839051318664,0.9142090338956937,0.9549314279877505
SOFC_0034,1386.251369871812,4.360108531623528,1.8848727562266308,0.5520409045660288,52.51610674071907,-1,-11,3,14,1,2.066551471215347,10.097061217111388,32.9488034335621,-10.81254705751231,43.76135049107441,10.306370855217526,-6.653035084888358,13.804949156298282,-0.481931119602994,4.189816833131412,15.610012059384518,3.164439673130611,7.901327452987645,30.269608446780616,0.9080940230193897,0.95710855019695
SOFC_0389,1412.7294854571942,3.9091252270303225,2.9189870688376214,0.5432284316720314,40.15793981071992,1,16,2,12,1,-5.106481522673646,9.633781372213004,26.54996831006626,-17.740400814213388,44.29036912427965,10.90348096109704,-13.25209843646821,5.550341386941687,-2.3876181886808414,4.026842324579495,16.46407635328416,2.9899444735655076,7.274653712262603,28.27931816004771,0.9016642981111276,0.957970541805866
SOFC_0482,1383.3248748704546,4.490579018050453,2.6878817226476626,0.5665059818845335,40.51135000124277,1,23,2,18,2,14.070961880567006,11.097075154183877,48.72217130430876,-0.5929504070263847,49.315121711335145,17.92029701824093,4.466287526635141,26.887739361132976,0.16610869737091377,4.498121518651934,17.922929095254887,3.3619914026812596,7.725198028203833,28.475384980893253,0.9246346708549934,0.9631161014222884
SOFC_0464,1423.333437710432,4.366616222100531,2.4822702853257974,0.5820001981921338,53.37205007551692,-1,22,1,22,2,11.113194560418316,11.555619615626506,44.60790786631725,-4.772495722551789,49.38040358886904,16.032324785843237,1.0952341010558846,24.395894380049857,0.04489419568307914,4.671034649310582,16.502673933770264,3.46895531699282,7.430802309150585,31.137905310199827,0.9206496870693581,0.9696278511675106
SOFC_0087,1415.672815844287,4.026058939866331,2.3659975979522363,0.5712407723844763,52.186413631420116,1,-6,1,16,2,12.504084031446942,10.669438477714316,43.63106529833538,-2.0719914294864474,45.703056727821824,16.437427867376854,3.506589266370381,24.780198408775274,0.14150770978576596,4.383281643434012,18.439187698984444,3.3187175701585367,7.3611841693276485,29.691441612088227,0.9208995779706961,0.9643121417864706
SOFC_0429,1426.8320989506947,4.448497540827165,3.0217253224546377,0.5354848218391285,55.39824817549315,1,18,4,14,1,10.338035539073337,10.202462617650074,43.9709328266962,-3.903838685054113,47.87477151175031,14.5246418982256,1.225530354534967,21.653036670614544,0.056598541653956516,4.170857213860176,16.47861054439776,3.0416256724549537,7.39779480316064,32.57658413150673,0.9099123184987291,0.962812299844508
SOFC_0475,1429.6789095481856,4.378910042302192,2.9320426714340515,0.5583285204805941,59.7938059992144,-1,23,2,9,1,6.830896032755493,10.921143705832037,39.75780556332189,-8.171681992093685,47.92948755541558,12.88147974627719,-2.841973388753624,18.9469161378416,-0.1499966125400692,4.430929442971893,16.929474259301024,3.375907450919911,7.104165309019767,31.281441786848184,0.9166559437197594,0.9696244063086696
SOFC_0247,1383.6243797664843,4.025970427179226,2.7873989016982446,0.5711554583927861,36.7085066943746,-1,8,1,6,0,8.965576755914203,10.581582732761603,41.972804783968485,-5.490285021822693,47.46308980579118,13.86908287149758,0.018314820966621057,21.059820238852193,0.0008696570003563455,4.408341850060697,14.856661613717161,3.2674773966370445,7.728000472531696,31.456174463836575,0.9131524164281569,0.9664002701397754
SOFC_0124,1411.2347599349137,4.156316679510208,2.503200008374111,0.5363827600388491,42.89606464021415,1,-3,4,13,1,13.015647765146186,9.709817989691823,42.66760861849105,-2.6871822336202063,45.35479085211126,16.238462123590946,4.69035899859303,23.93778945478026,0.1959395127738863,4.039111168859678,16.735423330229597,3.036196237028604,7.1601376757456245,32.73459683477209,0.9120916962371072,0.9577891353290179
SOFC_0411,1384.6012149271035,4.274148906195369,2.636986303620867,0.5407513835524931,51.632700370868235,-1,17,3,14,1,11.141765798948475,9.944463951493105,44.35448294638926,-4.029904628080197,48.38438757446946,14.93423276908338,2.5462150974586155,22.539169284337135,0.11296844849821402,4.159779325910753,16.772518606168184,3.0246508090288042,7.1284287173517775,29.18444085742033,0.897705277001891,0.9593054603367295
SOFC_0210,1400.6525616231984,3.91404745994625,2.1399144901071376,0.5567578421827226,49.61281672014942,0,4,4,12,1,2.3131471604776057,9.781379959533078,31.009640180368766,-11.182409709263137,42.1920498896319,10.051171260046312,-6.152262222125606,13.609103449940564,-0.4520695865592005,4.187283555110188,18.96097752090316,3.0612649650577977,7.534149957640053,31.768111520635564,0.9567791673393301,0.9556203947938667
SOFC_0367,1400.0061187358338,4.375042299841998,2.9084027127851693,0.5306880539880265,52.85377186591552,0,15,1,16,2,4.756571866559695,9.683690550439563,33.23607353802375,-8.772078259285836,42.00815179730959,10.788829343280007,-3.693939449071822,15.75584761034848,-0.23444877774756184,4.12557087417714,14.517397736844222,2.9741978266791023,7.750020891613262,29.86576920569727,0.9513322683997889,0.951038416357223
SOFC_0069,1404.6252364948525,4.077166763822033,2.242068107434343,0.5452335301853246,51.46550879030353,1,-8,0,2,0,13.277158280411385,9.761298763235237,45.72881306643179,-1.1112661913716002,46.84007925780339,16.479256219509253,4.731949895796304,24.273602522925025,0.19494220919144736,4.053583103180222,18.109488430862104,3.0904484804170314,7.154986074678131,34.279656016421455,0.9092461065731192,0.9553538881292984
SOFC_0348,1388.6568982307756,4.378987440484394,2.390961429294821,0.5283767417535467,42.72184468495308,0,14,0,23,2,12.520842800794192,9.345261683065068,39.221347480793284,-0.39690990716131797,39.6182573879546,15.623873411134767,4.604801523437937,23.328623291037157,0.19738847289023803,3.9913457659497364,13.12130795498778,2.779845753430485,7.345638043170704,36.382522365985295,0.950616575857559,0.9507187758506529
SOFC_0100,1411.0143771315718,4.253563752960897,2.3137182637580485,0.5681742956051925,47.865355458452285,-1,-5,2,5,0,9.100959870362807,10.816605774484275,43.22193656041371,-5.445881580744334,48.667818141158044,14.135997702410707,-0.12979286858436448,21.38428063869428,-0.006069545415521829,4.4733365717650075,19.278670904105233,3.391843842748339,7.293160274243389,31.9240675018586,0.9066340791537116,0.9661183400389061
SOFC_0369,1415.4877753709402,4.118118529287104,2.590463896925485,0.5362513667898972,58.76283821744358,-1,15,1,18,2,9.499402040514273,9.762014781996443,38.95299139896056,-4.121633386638362,43.07462478559893,13.621144288614074,0.7038730191174875,20.3890695274988,0.03452207486202825,4.068727820543739,14.829146278119458,3.0024568371325904,7.310186956568737,31.70725040770285,0.8983122897279405,0.960257425950215
SOFC_0265,1408.808249762221,4.003379509015944,2.804819257815518,0.5770724436176697,43.76091254393004,0,9,2,5,0,9.17569768280521,10.764405363831473,39.54653257144342,-6.1433265840659645,45.68985915550939,14.144463609593705,-0.03999840413854803,21.64810752361784,-0.0018476627690086746,4.460928131351764,17.901509066935116,3.4195459762383535,7.120497483622833,34.07528790060334,0.9663954913277262,0.9673855816524063
SOFC_0304,1384.11765846157,4.316534362011579,2.5746138170540256,0.5485129740176319,51.51695116196789,1,11,4,7,0,8.018194288982825,10.089778166095398,38.166894735400106,-4.883672045926182,43.05056678132629,12.887787362340061,-0.9315136230704336,19.521863923271745,-0.047716426003951554,4.149020383507505,15.538318135386405,3.093304383998933,7.3549305678725965,28.94233439336989,0.9152995019069071,0.9615579333242682
SOFC_0194,1423.6939168936824,3.972146956426825,2.2951612709270535,0.5481763007739385,47.4094871216558,0,3,3,18,2,18.43831048666849,9.704046619260515,45.0503741011098,5.160552360287595,39.88982174082221,20.8360220385651,9.833822462202871,29.595861836762257,0.3322701729103795,4.1363929135210595,12.864720319651658,2.895925692955949,7.457442639264855,31.762165251660157,0.9533025904659529,0.9564112478241085
SOFC_0058,1395.4636164051294,4.152733849122579,1.935824294799673,0.5629676698107662,33.809449062903276,1,-10,4,15,1,12.089132355116902,10.278096981401081,44.206942638190576,-2.2766969760754,46.483639614265975,15.867778630250056,3.5335029507186793,24.109407021006625,0.1465611659830023,4.244164671375566,16.658533444676,3.1559463391474423,7.348163992746845,27.028833129269664,0.9187570040147276,0.9660311485761371
SOFC_0105,1409.493486409861,3.908627670334776,2.6530668895245695,0.5479924444270786,49.44872066192966,0,-5,2,12,1,10.834344713146995,9.629701025537797,39.70035515377599,-2.431537883259101,42.13189303703509,14.495315353745843,2.2208566294861574,21.90501989044696,0.10138573437538692,4.047975734179268,15.229107812443914,2.9214882929167922,7.188022667738148,30.44553521054185,0.9535659462887996,0.9592960305732547
SOFC_0235,1409.6668096268,4.520795028599976,2.9330011422750997,0.5582516790060847,51.4715795048939,-1,7,0,17,2,22.071212042134285,11.028974500750142,56.91964151693793,6.958807442284521,49.960834074653405,24.673400242914443,12.343520446234267,34.548742250106244,0.35727842129818455,4.486372417936556,16.05153505739188,3.2908227892677897,7.50294479089476,29.34949072336356,0.9083373215339184,0.9666997692319848
SOFC_0196,1406.3081238155753,4.046950683803613,2.2743603888424824,0.5850307611223885,47.687650972964626,0,3,3,21,2,10.557768590548767,10.963172568399342,40.599766336939346,-4.829143075963265,45.42890941290261,15.220303228782333,1.015231304128171,23.319406233773268,0.043535896686851525,4.5783315576337635,18.573523020868883,3.429730363744217,7.742387122446325,30.46512373008128,0.9639213406564182,0.9608292925383003
SOFC_0326,1427.9265948566415,4.51285881116559,2.6116819581274724,0.5574840498464189,58.04613439693273,0,13,0,3,0,10.343392308243757,10.885729113288475,42.122732837725074,-4.024900729547175,46.14763356727225,15.016153394599177,1.1107399626816024,22.8573083209435,0.04859451946357759,4.479961685797551,16.490262075419235,3.3742411831282255,7.391448418415633,30.212209280817504,0.9640668708817356,0.963423190672993
SOFC_0254,1400.097330253135,4.312097848719002,2.875220720059243,0.5557113621887311,43.686896181583,1,8,1,17,2,8.199583819846486,10.515897038433287,39.45585162717067,-5.965099166596716,45.42095079376738,13.334814034759475,-1.1072696796828496,20.10078173544321,-0.05508589860684522,4.279375117140699,16.03422711071077,3.1738366650097083,7.342825472119225,27.975277575035605,0.9115846392503132,0.964433580792108
SOFC_0186,1390.2291631071175,4.362346369370266,2.0275225001705506,0.559599300768122,54.05243171908636,-1,3,3,9,1,9.516911226396202,10.503169664936614,39.422099746102134,-5.019466140681837,44.44156588678397,14.17350247121546,0.7126140403439123,21.71465775948844,0.032817188068061554,4.352931489706516,15.24024459117693,3.251710533811165,7.559891087601289,33.3491980314696,0.9149610976383138,0.9596718627700657
SOFC_0303,1413.2143379089327,3.8333856843960437,2.7237983825605103,0.5471014705148985,57.878605287429856,-1,11,4,6,0,14.086162287807847,9.752172926387964,44.194545205831304,-0.19219284881772483,44.38673805464903,17.132566789148505,5.873269278634532,24.871144782025187,0.23614791735406282,3.981305960909609,13.689467981819739,2.8657612469890705,7.350167057636447,31.70218564930621,0.882270896888747,0.9559027313317108
SOFC_0465,1399.6950656972867,4.6213056430145985,3.1774343235822338,0.5794555445652901,48.11627486007686,0,22,1,23,2,16.726382500491017,11.863295905167503,49.85660494988658,1.1028368548758796,48.7537680950107,20.506332224127654,6.6908035598342455,30.513591730249832,0.21927288664377032,4.730427445408404,18.040243874208766,3.5953957669642858,7.557680736192629,32.706278379446886,0.9702476863673395,0.9690040124471352
SOFC_0021,1387.4587460201424,3.9284743028699904,2.553349115454194,0.5928089732290216,34.09084188577676,-1,-12,3,2,0,7.391230682876812,11.152207647573373,41.74801496801788,-6.916945035148321,48.6649600031662,13.379163890994597,-2.085888950974294,20.18636448106769,-0.10333157560882365,4.512461791273916,16.939951607735317,3.385948837569154,7.459875567854047,26.718077897999226,0.916565620044387,0.9662493307910666
SOFC_0435,1421.541989303572,4.144868211368992,2.5967936656957757,0.5492512377546934,58.189159121408224,1,18,4,20,2,10.915637178542132,10.228827174734656,45.16092831842859,-5.585089851052879,50.74601816948147,14.959279407249582,1.9316935497850194,22.407122715215316,0.08620890277288573,4.185343947075555,16.417011122042197,3.0904145316696794,7.194834728369393,29.685431904787613,0.910232245825309,0.9644217093628795
SOFC_0275,1390.8189519573227,4.0374440335573025,2.420679690018018,0.552006200537306,62.01106867325271,0,9,2,15,1,8.06885636463229,9.863315270144067,38.43988486908873,-4.6651780431657714,43.1050629122545,12.743289651864787,-0.6336155596269605,19.312751918744716,-0.03280814300751402,4.107400254285527,14.736174436416082,3.0961804764330276,7.312402714448977,33.56208329852214,0.9570924482196613,0.9583571013099894
SOFC_0412,1392.8814090431906,4.340323847303421,2.726871011819708,0.5401189957237609,52.14704664132114,0,17,4,0,0,15.899243152929438,9.991139505019227,44.670380798315534,0.9968445287600697,43.67353626955546,18.777880643052594,6.809000357041765,27.289537465732195,0.24950954614318266,4.104025394350048,17.07600917383646,3.0333316191306854,6.823865397719952,33.71934461837556,0.9623318926138051,0.9640416719840348
SOFC_0370,1436.0394767946605,4.345675651337576,2.83451242021525,0.5330029257921252,40.64660589553786,1,15,1,19,2,11.070394334061783,9.972161845736835,42.188590789299276,-2.4071616076098823,44.595752396909155,14.89958531601456,2.3504218040227496,22.184064548687054,0.1059509042138517,4.036909935013165,14.944098658221648,2.927522748344386,7.508359803664273,38.78231177150674,0.9037178543322151,0.9620235697672094
SOFC_0201,1394.9788422903437,4.5889595566180725,2.4523124307857467,0.5792516740921613,40.55300811129967,-1,3,4,2,0,11.036354401074105,11.592550859246455,45.50927180494816,-4.1887587451159805,49.698030550064146,16.005884976792863,1.1083126872542304,24.438880020157505,0.04535038598289667,4.715568182579206,16.238577730238177,3.626573912363579,7.67332312915575,29.67023222976049,0.9295975510923307,0.9667105316271516
SOFC_0095,1401.9123756515453,4.259267598045137,2.380533260598036,0.5216714792444391,54.06852709203607,0,-6,2,0,0,2.1542176856534554,9.232667475593203,30.035753123184442,-12.98973699195892,43.02549011514336,9.480654120473899,-5.816092531541531,12.569232754668382,-0.46272451010638227,4.003416784651466,13.794066489604988,2.821223719836519,7.785823665463873,31.68054975334193,0.9487000715205668,0.9464285129940769
SOFC_0476,1415.4447667048678,4.430036777989089,2.6532792877190245,0.5829245796889759,47.13624974246859,0,23,2,10,1,9.74035356276318,11.538562803917323,42.112131795089255,-5.662693345516785,47.77482514060604,15.10009665888195,-0.37989682467698394,23.249050945078153,-0.016340314674956388,4.713392574589422,19.163398179642254,3.44821884848433,7.691795841839502,27.536461279829993,0.9682291784977516,0.9647663991370891
SOFC_0153,1390.7476668039092,4.0073087330620965,2.3416354232744054,0.5360306924447683,45.813329224638345,1,0,1,2,0,0.03554530315760735,9.363306829727815,33.34412275641651,-14.067980513742814,47.41210327015932,9.363374298627825,-7.989320120573812,10.455000984063696,-0.7641624681422096,3.9064628808208037,18.054812459164996,3.0124680943049014,7.509604070114471,29.892554779597663,0.8883247593139708,0.9517754650564227
SOFC_0361,1389.8503774325736,4.409984219323259,2.8558082411576993,0.5384225838660296,45.14099975031391,-1,15,1,10,1,3.141592607804674,10.070265254653085,34.37906473578261,-11.266673202770148,45.64573793855276,10.548926315625023,-5.853857670170995,14.407970338596506,-0.40629298411286435,4.147902154741372,14.275361700047215,3.0658839298559553,7.274190955540151,29.506464999009918,0.908309299493549,0.9595065350902656
SOFC_0368,1390.6741169571214,4.397481110080017,2.48959781986375,0.5268396753624089,50.4050284295129,0,15,1,17,2,11.45728957285596,9.446020421291657,39.83310439002778,-2.420733108305207,42.253837498332985,14.849134188757704,3.095836717652951,22.119309408752702,0.13996081525344098,4.027945787389145,13.5397687101427,2.8120276881952213,7.278617182084896,33.15266501300388,0.9551620157518909,0.954779569100842
SOFC_0018,1421.4243237845367,4.061857088086465,2.3677316046990033,0.5070259475563158,50.17570060386104,0,-13,2,5,0,12.671240631222652,8.52759299956649,37.50042098943135,-0.14516498127747102,37.645585970708815,15.273512415309165,5.13103938702478,21.93214488747015,0.23395063179641465,3.6428971336241105,12.067470213151756,2.577546501904236,7.136002276043708,24.96363523334101,0.9463134221580995,0.9471048893603153
SOFC_0091,1392.270063300426,4.118533241614786,2.204867341076724,0.5194774430378645,51.21650801648994,1,-6,1,20,2,5.4968557421438105,8.906942237706392,32.17071919607506,-7.600763349159836,39.771482545234896,10.466567874703603,-2.422989696200643,15.513897567099345,-0.15618187045125648,3.789268371450759,14.974424083627493,2.7128419433795727,7.344950190661507,32.89229498305094,0.8774599335891768,0.9406222650770739
SOFC_0316,1383.7018389566867,4.257795966420446,3.2404753219928906,0.5189292270608827,51.751439216452724,0,11,4,18,2,18.424521627272018,9.257126377655213,44.97109020058872,5.103131819327848,39.86795838126087,20.619344945116325,10.664441939904423,28.682740618194853,0.37180692424253653,3.9530751774181567,16.71165810641896,2.823432961589799,7.376241197025291,31.47862528683386,0.9438106492115085,0.9493195951834813
SOFC_0264,1408.2595915205,4.147416648850849,2.51220228764484,0.5245995801076544,38.11036998310723,-1,8,2,4,0,15.432069493818709,9.386046998388212,48.464632605686376,2.5186186403233335,45.94601396536304,18.062299054051852,7.356226310863437,25.79589383894822,0.2851704256351889,3.905585324218773,16.98107175790156,2.763524475518446,7.320618057462871,38.3491365159033,0.8782188003710852,0.9557477185485694
SOFC_0072,1396.5784733016828,4.085704647063118,2.610640657149279,0.5790482102755321,53.849337562292014,0,-7,0,13,1,8.994028751191287,10.801866181423927,37.8518301351479,-4.8396032157445585,42.69143335089246,14.056061545776094,-0.44401970098414645,21.564496900096064,-0.02059031019600825,4.463242671695816,15.805303746479265,3.314509303808277,7.444854198822749,30.279098321076916,0.9657317091263323,0.9665023116478544
SOFC_0337,1404.8449161871213,4.084432186359041,2.5188346497692544,0.5267258135655277,48.13858361930916,0,14,0,13,1,7.398422858718354,9.07998250207407,33.12348861227536,-5.872799353896777,38.99628796617213,11.712503704775404,-0.5450090894326779,17.6232396772472,-0.030925588512010826,3.933483977868332,17.445093764776658,2.858627281995321,7.73961787723566,34.534045613728836,0.9424940886673318,0.9471440264566031
SOFC_0409,1416.4138487760342,4.291902600705629,2.4771071718378876,0.5943848270597034,65.85572106904296,1,17,3,12,1,12.889001321797892,11.79740126095715,52.729675832518396,-1.9065274478436698,54.63620328036207,17.47298004306481,2.6146651201030364,26.413166429602462,0.09899097210025103,4.837716496610314,18.447504319663064,3.701873057773968,7.854474129680603,33.68338080004141,0.9341944193884637,0.9699149585635368
SOFC_0156,1392.4060834050474,4.15926279330801,1.9165919712218225,0.5472668047431091,47.29368208345515,-1,0,1,4,0,6.771690651323231,9.82266129237324,35.98182241325356,-6.032396379330901,42.01421879258446,11.93065250277226,-1.7088078040859287,18.096440077824415,-0.09442783786807236,4.122960509215648,16.988790256088603,3.0866814234940505,7.621530446697134,32.298646847533,0.89897323268561,0.9571854481137411
SOFC_0217,1392.3079239064966,4.403083322408559,2.97358523837361,0.5753058572637925,55.4022302078189,1,4,4,19,2,8.609039988652045,11.478842073636349,44.76503549417162,-6.033727542612025,50.79876303678365,14.348497652287296,-1.3718145080149775,21.608740381757404,-0.06348423926129704,4.653365720500643,19.40618659343779,3.642733859566606,7.742513568337158,29.015304659677383,0.9261072188943732,0.9675854927052547
SOFC_0003,1411.9005916168915,3.7665344506231113,1.6190848048750075,0.5441479208092288,50.73745686776961,0,-15,0,2,0,12.323957368861612,9.010249444375075,40.74280100232356,-0.463123705339091,41.20592470766265,15.266450808206203,4.621892676809104,22.648254889963642,0.20407278596923886,3.9271014261467787,16.02139178875817,2.8307034808514024,7.593273472860345,30.383103615738015,0.9440529314704031,0.9474354926047753
SOFC_0484,1430.7175712750402,4.316352374667196,2.909315046127092,0.5224950388794011,42.748738461867966,-1,23,2,20,2,16.165214672078516,9.623664453513825,46.44363030642075,2.1568270322803365,44.28680327414041,18.813003027379978,7.815887752188602,26.60960070914489,0.29372434197324065,3.9562967093700627,15.275031163275024,2.9210530851139653,7.042534993874046,30.877811012571513,0.901889463176502,0.9484516752106033
SOFC_0372,1383.8288278161635,3.897991096151441,3.0548581233468273,0.5270981296062065,48.210218113443425,-1,15,1,21,2,8.690200508500677,9.098042213814702,36.37814719418827,-4.564835570448218,40.94298276463649,12.581492638089477,0.5848740759346325,18.668476557209154,0.031329500444923705,3.7537315884130065,15.149736279098423,2.691853732577719,7.28388736679489,36.601110001274776,0.8715400415285584,0.9518447429168174
SOFC_0049,1412.658624793551,4.41395041121153,1.9865145168472602,0.49389864507468306,46.50844460855006,1,-10,4,6,0,8.36392705134434,8.371044549011607,34.25631095290053,-3.524508919269883,37.78081987217041,11.833412971824593,0.9511204697761206,17.585288573398326,0.05408614204538903,3.5985998874601592,14.04788440531925,2.445000678080912,7.13121411478284,26.691724504597257,0.8607999795964637,0.9388756434433505
SOFC_0324,1428.778208893531,4.168214236755075,2.447338009408041,0.553089490494011,33.97847384233237,-1,13,0,1,0,14.410031230345002,10.307144977903066,46.49560991133836,-0.3953898733129812,46.89099978465134,17.716834865602568,5.822418856853742,25.911844426612713,0.22470104930750462,4.306081245367777,16.111562632690013,3.1450201805601545,7.7880572733153945,34.019318862463344,0.89919887686707,0.9576781923044365
SOFC_0118,1385.3824330415669,4.182997800290466,2.304243500093294,0.5369489894106122,46.56858741059574,1,-4,3,10,1,10.653375798350554,9.686536552063236,41.33378514375312,-2.7770542550443786,44.110839398797495,14.398729328497653,2.4595920850456463,21.738695769904787,0.11314349296461615,4.042968833868224,13.915545493557623,2.9488684872517674,7.449945303320712,31.21994348344119,0.9039831154781769,0.9542438281333798
SOFC_0366,1438.6720693000061,4.158424561218208,2.6302191984382755,0.5542636711157333,54.619210832210996,0,15,1,15,1,14.181499152464129,10.277511902147031,45.120320913332655,-0.5381807555490389,45.65850166888169,17.514056329420512,5.1873244252142205,25.80193540509813,0.20104399699974734,4.24434940183271,16.691083110230963,3.225303723372963,7.6296222399417175,27.29892711636851,0.962360214339099,0.9596589704632775
SOFC_0378,1425.6306745181464,4.315115742680727,2.8098635279414936,0.5772192849507258,56.76413086071625,-1,15,2,2,0,17.795228277055095,11.412905546426584,51.84116666647595,3.057553509158995,48.78361315731696,21.14059039961174,7.732815517174113,30.789272558887987,0.2511529056502169,4.651882700792477,15.963774601361376,3.5156090591783116,7.642229044198752,28.123985115983075,0.9278825510966949,0.9657495044292376
SOFC_0489,1396.0947242733878,4.400810429107409,2.8590823975632738,0.5424931849068204,46.06350715334545,1,23,3,2,0,4.137253976460132,10.225134506099126,37.94634476098544,-8.525685999983564,46.472030760969005,11.030423660655751,-4.93659222534875,15.57357306746713,-0.3169851829748695,4.20360741646329,17.090731292313176,3.190560217432934,7.27526927354855,31.391724708003835,0.9199228697564418,0.9641148618684823
