node_id,x_mm,y_mm,z_mm
4839,58.333333,75.0,1.09375
4840,62.5,75.0,1.09375
4841,66.666667,75.0,1.09375
4842,70.833333,75.0,1.09375
4843,75.0,75.0,1.09375
4844,79.166667,75.0,1.09375
4845,83.333333,75.0,1.09375
4846,87.5,75.0,1.09375
4847,91.666667,75.0,1.09375
4848,95.833333,75.0,1.09375
4849,100.0,75.0,1.09375
4850,0.0,79.166667,1.09375
4851,4.166667,79.166667,1.09375
4852,8.333333,79.166667,1.09375
4853,12.5,79.166667,1.09375
4854,16.666667,79.166667,1.09375
4855,20.833333,79.166667,1.09375
4856,25.0,79.166667,1.09375
4857,29.166667,79.166667,1.09375
4858,33.333333,79.166667,1.09375
4859,37.5,79.166667,1.09375
4860,41.666667,79.166667,1.09375
4861,45.833333,79.166667,1.09375
4862,50.0,79.166667,1.09375
4863,54.166667,79.166667,1.09375
4864,58.333333,79.166667,1.09375
4865,62.5,79.166667,1.09375
4866,66.666667,79.166667,1.09375
4867,70.833333,79.166667,1.09375
4868,75.0,79.166667,1.09375
4869,79.166667,79.166667,1.09375
4870,83.333333,79.166667,1.09375
4871,87.5,79.166667,1.09375
4872,91.666667,79.166667,1.09375
4873,95.833333,79.166667,1.09375
4874,100.0,79.166667,1.09375
4875,0.0,83.333333,1.09375
4876,4.166667,83.333333,1.09375
4877,8.333333,83.333333,1.09375
4878,12.5,83.333333,1.09375
4879,16.666667,83.333333,1.09375
4880,20.833333,83.333333,1.09375
4881,25.0,83.333333,1.09375
4882,29.166667,83.333333,1.09375
4883,33.333333,83.333333,1.09375
4884,37.5,83.333333,1.09375
4885,41.666667,83.333333,1.09375
4886,45.833333,83.333333,1.09375
4887,50.0,83.333333,1.09375
4888,54.166667,83.333333,1.09375
4889,58.333333,83.333333,1.09375
4890,62.5,83.333333,1.09375
4891,66.666667,83.333333,1.09375
4892,70.833333,83.333333,1.09375
4893,75.0,83.333333,1.09375
4894,79.166667,83.333333,1.09375
4895,83.333333,83.333333,1.09375
4896,87.5,83.333333,1.09375
4897,91.666667,83.333333,1.09375
4898,95.833333,83.333333,1.09375
4899,100.0,83.333333,1.09375
4900,0.0,87.5,1.09375
4901,4.166667,87.5,1.09375
4902,8.333333,87.5,1.09375
4903,12.5,87.5,1.09375
4904,16.666667,87.5,1.09375
4905,20.833333,87.5,1.09375
4906,25.0,87.5,1.09375
4907,29.166667,87.5,1.09375
4908,33.333333,87.5,1.09375
4909,37.5,87.5,1.09375
4910,41.666667,87.5,1.09375
4911,45.833333,87.5,1.09375
4912,50.0,87.5,1.09375
4913,54.166667,87.5,1.09375
4914,58.333333,87.5,1.09375
4915,62.5,87.5,1.09375
4916,66.666667,87.5,1.09375
4917,70.833333,87.5,1.09375
4918,75.0,87.5,1.09375
4919,79.166667,87.5,1.09375
4920,83.333333,87.5,1.09375
4921,87.5,87.5,1.09375
4922,91.666667,87.5,1.09375
4923,95.833333,87.5,1.09375
4924,100.0,87.5,1.09375
4925,0.0,91.666667,1.09375
4926,4.166667,91.666667,1.09375
4927,8.333333,91.666667,1.09375
4928,12.5,91.666667,1.09375
4929,16.666667,91.666667,1.09375
4930,20.833333,91.666667,1.09375
4931,25.0,91.666667,1.09375
4932,29.166667,91.666667,1.09375
4933,33.333333,91.666667,1.09375
4934,37.5,91.666667,1.09375
4935,41.666667,91.666667,1.09375
4936,45.833333,91.666667,1.09375
4937,50.0,91.666667,1.09375
4938,54.166667,91.666667,1.09375
4939,58.333333,91.666667,1.09375
4940,62.5,91.666667,1.09375
4941,66.666667,91.666667,1.09375
4942,70.833333,91.666667,1.09375
4943,75.0,91.666667,1.09375
4944,79.166667,91.666667,1.09375
4945,83.333333,91.666667,1.09375
4946,87.5,91.666667,1.09375
4947,91.666667,91.666667,1.09375
4948,95.833333,91.666667,1.09375
4949,100.0,91.666667,1.09375
4950,0.0,95.833333,1.09375
4951,4.166667,95.833333,1.09375
4952,8.333333,95.833333,1.09375
4953,12.5,95.833333,1.09375
4954,16.666667,95.833333,1.09375
4955,20.833333,95.833333,1.09375
4956,25.0,95.833333,1.09375
4957,29.166667,95.833333,1.09375
4958,33.333333,95.833333,1.09375
4959,37.5,95.833333,1.09375
4960,41.666667,95.833333,1.09375
4961,45.833333,95.833333,1.09375
4962,50.0,95.833333,1.09375
4963,54.166667,95.833333,1.09375
4964,58.333333,95.833333,1.09375
4965,62.5,95.833333,1.09375
4966,66.666667,95.833333,1.09375
4967,70.833333,95.833333,1.09375
4968,75.0,95.833333,1.09375
4969,79.166667,95.833333,1.09375
4970,83.333333,95.833333,1.09375
4971,87.5,95.833333,1.09375
4972,91.666667,95.833333,1.09375
4973,95.833333,95.833333,1.09375
4974,100.0,95.833333,1.09375
4975,0.0,100.0,1.09375
4976,4.166667,100.0,1.09375
4977,8.333333,100.0,1.09375
4978,12.5,100.0,1.09375
4979,16.666667,100.0,1.09375
4980,20.833333,100.0,1.09375
4981,25.0,100.0,1.09375
4982,29.166667,100.0,1.09375
4983,33.333333,100.0,1.09375
4984,37.5,100.0,1.09375
4985,41.666667,100.0,1.09375
4986,45.833333,100.0,1.09375
4987,50.0,100.0,1.09375
4988,54.166667,100.0,1.09375
4989,58.333333,100.0,1.09375
4990,62.5,100.0,1.09375
4991,66.666667,100.0,1.09375
4992,70.833333,100.0,1.09375
4993,75.0,100.0,1.09375
4994,79.166667,100.0,1.09375
4995,83.333333,100.0,1.09375
4996,87.5,100.0,1.09375
4997,91.666667,100.0,1.09375
4998,95.833333,100.0,1.09375
4999,100.0,100.0,1.09375
5000,0.0,0.0,1.25
5001,4.166667,0.0,1.25
5002,8.333333,0.0,1.25
5003,12.5,0.0,1.25
5004,16.666667,0.0,1.25
5005,20.833333,0.0,1.25
5006,25.0,0.0,1.25
5007,29.166667,0.0,1.25
5008,33.333333,0.0,1.25
5009,37.5,0.0,1.25
5010,41.666667,0.0,1.25
5011,45.833333,0.0,1.25
5012,50.0,0.0,1.25
5013,54.166667,0.0,1.25
5014,58.333333,0.0,1.25
5015,62.5,0.0,1.25
5016,66.666667,0.0,1.25
5017,70.833333,0.0,1.25
5018,75.0,0.0,1.25
5019,79.166667,0.0,1.25
5020,83.333333,0.0,1.25
5021,87.5,0.0,1.25
5022,91.666667,0.0,1.25
5023,95.833333,0.0,1.25
5024,100.0,0.0,1.25
5025,0.0,4.166667,1.25
5026,4.166667,4.166667,1.25
5027,8.333333,4.166667,1.25
5028,12.5,4.166667,1.25
5029,16.666667,4.166667,1.25
5030,20.833333,4.166667,1.25
5031,25.0,4.166667,1.25
5032,29.166667,4.166667,1.25
5033,33.333333,4.166667,1.25
5034,37.5,4.166667,1.25
5035,41.666667,4.166667,1.25
5036,45.833333,4.166667,1.25
5037,50.0,4.166667,1.25
5038,54.166667,4.166667,1.25
5039,58.333333,4.166667,1.25
5040,62.5,4.166667,1.25
5041,66.666667,4.166667,1.25
5042,70.833333,4.166667,1.25
5043,75.0,4.166667,1.25
5044,79.166667,4.166667,1.25
5045,83.333333,4.166667,1.25
5046,87.5,4.166667,1.25
5047,91.666667,4.166667,1.25
5048,95.833333,4.166667,1.25
5049,100.0,4.166667,1.25
5050,0.0,8.333333,1.25
5051,4.166667,8.333333,1.25
5052,8.333333,8.333333,1.25
5053,12.5,8.333333,1.25
5054,16.666667,8.333333,1.25
5055,20.833333,8.333333,1.25
5056,25.0,8.333333,1.25
5057,29.166667,8.333333,1.25
5058,33.333333,8.333333,1.25
5059,37.5,8.333333,1.25
5060,41.666667,8.333333,1.25
5061,45.833333,8.333333,1.25
5062,50.0,8.333333,1.25
5063,54.166667,8.333333,1.25
5064,58.333333,8.333333,1.25
5065,62.5,8.333333,1.25
5066,66.666667,8.333333,1.25
5067,70.833333,8.333333,1.25
5068,75.0,8.333333,1.25
5069,79.166667,8.333333,1.25
5070,83.333333,8.333333,1.25
5071,87.5,8.333333,1.25
5072,91.666667,8.333333,1.25
5073,95.833333,8.333333,1.25
5074,100.0,8.333333,1.25
5075,0.0,12.5,1.25
5076,4.166667,12.5,1.25
5077,8.333333,12.5,1.25
5078,12.5,12.5,1.25
5079,16.666667,12.5,1.25
5080,20.833333,12.5,1.25
5081,25.0,12.5,1.25
5082,29.166667,12.5,1.25
5083,33.333333,12.5,1.25
5084,37.5,12.5,1.25
5085,41.666667,12.5,1.25
5086,45.833333,12.5,1.25
5087,50.0,12.5,1.25
5088,54.166667,12.5,1.25
5089,58.333333,12.5,1.25
5090,62.5,12.5,1.25
5091,66.666667,12.5,1.25
5092,70.833333,12.5,1.25
5093,75.0,12.5,1.25
5094,79.166667,12.5,1.25
5095,83.333333,12.5,1.25
5096,87.5,12.5,1.25
5097,91.666667,12.5,1.25
5098,95.833333,12.5,1.25
5099,100.0,12.5,1.25
5100,0.0,16.666667,1.25
5101,4.166667,16.666667,1.25
5102,8.333333,16.666667,1.25
5103,12.5,16.666667,1.25
5104,16.666667,16.666667,1.25
5105,20.833333,16.666667,1.25
5106,25.0,16.666667,1.25
5107,29.166667,16.666667,1.25
5108,33.333333,16.666667,1.25
5109,37.5,16.666667,1.25
5110,41.666667,16.666667,1.25
5111,45.833333,16.666667,1.25
5112,50.0,16.666667,1.25
5113,54.166667,16.666667,1.25
5114,58.333333,16.666667,1.25
5115,62.5,16.666667,1.25
5116,66.666667,16.666667,1.25
5117,70.833333,16.666667,1.25
5118,75.0,16.666667,1.25
5119,79.166667,16.666667,1.25
5120,83.333333,16.666667,1.25
5121,87.5,16.666667,1.25
5122,91.666667,16.666667,1.25
5123,95.833333,16.666667,1.25
5124,100.0,16.666667,1.25
5125,0.0,20.833333,1.25
5126,4.166667,20.833333,1.25
5127,8.333333,20.833333,1.25
5128,12.5,20.833333,1.25
5129,16.666667,20.833333,1.25
5130,20.833333,20.833333,1.25
5131,25.0,20.833333,1.25
5132,29.166667,20.833333,1.25
5133,33.333333,20.833333,1.25
5134,37.5,20.833333,1.25
5135,41.666667,20.833333,1.25
5136,45.833333,20.833333,1.25
5137,50.0,20.833333,1.25
5138,54.166667,20.833333,1.25
5139,58.333333,20.833333,1.25
5140,62.5,20.833333,1.25
5141,66.666667,20.833333,1.25
5142,70.833333,20.833333,1.25
5143,75.0,20.833333,1.25
5144,79.166667,20.833333,1.25
5145,83.333333,20.833333,1.25
5146,87.5,20.833333,1.25
5147,91.666667,20.833333,1.25
5148,95.833333,20.833333,1.25
5149,100.0,20.833333,1.25
5150,0.0,25.0,1.25
5151,4.166667,25.0,1.25
5152,8.333333,25.0,1.25
5153,12.5,25.0,1.25
5154,16.666667,25.0,1.25
5155,20.833333,25.0,1.25
5156,25.0,25.0,1.25
5157,29.166667,25.0,1.25
5158,33.333333,25.0,1.25
5159,37.5,25.0,1.25
5160,41.666667,25.0,1.25
5161,45.833333,25.0,1.25
5162,50.0,25.0,1.25
5163,54.166667,25.0,1.25
5164,58.333333,25.0,1.25
5165,62.5,25.0,1.25
5166,66.666667,25.0,1.25
5167,70.833333,25.0,1.25
5168,75.0,25.0,1.25
5169,79.166667,25.0,1.25
5170,83.333333,25.0,1.25
5171,87.5,25.0,1.25
5172,91.666667,25.0,1.25
5173,95.833333,25.0,1.25
5174,100.0,25.0,1.25
5175,0.0,29.166667,1.25
5176,4.166667,29.166667,1.25
5177,8.333333,29.166667,1.25
5178,12.5,29.166667,1.25
5179,16.666667,29.166667,1.25
5180,20.833333,29.166667,1.25
5181,25.0,29.166667,1.25
5182,29.166667,29.166667,1.25
5183,33.333333,29.166667,1.25
5184,37.5,29.166667,1.25
5185,41.666667,29.166667,1.25
5186,45.833333,29.166667,1.25
5187,50.0,29.166667,1.25
5188,54.166667,29.166667,1.25
5189,58.333333,29.166667,1.25
5190,62.5,29.166667,1.25
5191,66.666667,29.166667,1.25
5192,70.833333,29.166667,1.25
5193,75.0,29.166667,1.25
5194,79.166667,29.166667,1.25
5195,83.333333,29.166667,1.25
5196,87.5,29.166667,1.25
5197,91.666667,29.166667,1.25
5198,95.833333,29.166667,1.25
5199,100.0,29.166667,1.25
5200,0.0,33.333333,1.25
5201,4.166667,33.333333,1.25
5202,8.333333,33.333333,1.25
5203,12.5,33.333333,1.25
5204,16.666667,33.333333,1.25
5205,20.833333,33.333333,1.25
5206,25.0,33.333333,1.25
5207,29.166667,33.333333,1.25
5208,33.333333,33.333333,1.25
5209,37.5,33.333333,1.25
5210,41.666667,33.333333,1.25
5211,45.833333,33.333333,1.25
5212,50.0,33.333333,1.25
5213,54.166667,33.333333,1.25
5214,58.333333,33.333333,1.25
5215,62.5,33.333333,1.25
5216,66.666667,33.333333,1.25
5217,70.833333,33.333333,1.25
5218,75.0,33.333333,1.25
5219,79.166667,33.333333,1.25
5220,83.333333,33.333333,1.25
5221,87.5,33.333333,1.25
5222,91.666667,33.333333,1.25
5223,95.833333,33.333333,1.25
5224,100.0,33.333333,1.25
5225,0.0,37.5,1.25
5226,4.166667,37.5,1.25
5227,8.333333,37.5,1.25
5228,12.5,37.5,1.25
5229,16.666667,37.5,1.25
5230,20.833333,37.5,1.25
5231,25.0,37.5,1.25
5232,29.166667,37.5,1.25
5233,33.333333,37.5,1.25
5234,37.5,37.5,1.25
5235,41.666667,37.5,1.25
5236,45.833333,37.5,1.25
5237,50.0,37.5,1.25
5238,54.166667,37.5,1.25
5239,58.333333,37.5,1.25
5240,62.5,37.5,1.25
5241,66.666667,37.5,1.25
5242,70.833333,37.5,1.25
5243,75.0,37.5,1.25
5244,79.166667,37.5,1.25
5245,83.333333,37.5,1.25
5246,87.5,37.5,1.25
5247,91.666667,37.5,1.25
5248,95.833333,37.5,1.25
5249,100.0,37.5,1.25
5250,0.0,41.666667,1.25
5251,4.166667,41.666667,1.25
5252,8.333333,41.666667,1.25
5253,12.5,41.666667,1.25
5254,16.666667,41.666667,1.25
5255,20.833333,41.666667,1.25
5256,25.0,41.666667,1.25
5257,29.166667,41.666667,1.25
5258,33.333333,41.666667,1.25
5259,37.5,41.666667,1.25
5260,41.666667,41.666667,1.25
5261,45.833333,41.666667,1.25
5262,50.0,41.666667,1.25
5263,54.166667,41.666667,1.25
5264,58.333333,41.666667,1.25
5265,62.5,41.666667,1.25
5266,66.666667,41.666667,1.25
5267,70.833333,41.666667,1.25
5268,75.0,41.666667,1.25
5269,79.166667,41.666667,1.25
5270,83.333333,41.666667,1.25
5271,87.5,41.666667,1.25
5272,91.666667,41.666667,1.25
5273,95.833333,41.666667,1.25
5274,100.0,41.666667,1.25
5275,0.0,45.833333,1.25
5276,4.166667,45.833333,1.25
5277,8.333333,45.833333,1.25
5278,12.5,45.833333,1.25
5279,16.666667,45.833333,1.25
5280,20.833333,45.833333,1.25
5281,25.0,45.833333,1.25
5282,29.166667,45.833333,1.25
5283,33.333333,45.833333,1.25
5284,37.5,45.833333,1.25
5285,41.666667,45.833333,1.25
5286,45.833333,45.833333,1.25
5287,50.0,45.833333,1.25
5288,54.166667,45.833333,1.25
5289,58.333333,45.833333,1.25
5290,62.5,45.833333,1.25
5291,66.666667,45.833333,1.25
5292,70.833333,45.833333,1.25
5293,75.0,45.833333,1.25
5294,79.166667,45.833333,1.25
5295,83.333333,45.833333,1.25
5296,87.5,45.833333,1.25
5297,91.666667,45.833333,1.25
5298,95.833333,45.833333,1.25
5299,100.0,45.833333,1.25
5300,0.0,50.0,1.25
5301,4.166667,50.0,1.25
5302,8.333333,50.0,1.25
5303,12.5,50.0,1.25
5304,16.666667,50.0,1.25
5305,20.833333,50.0,1.25
5306,25.0,50.0,1.25
5307,29.166667,50.0,1.25
5308,33.333333,50.0,1.25
5309,37.5,50.0,1.25
5310,41.666667,50.0,1.25
5311,45.833333,50.0,1.25
5312,50.0,50.0,1.25
5313,54.166667,50.0,1.25
5314,58.333333,50.0,1.25
5315,62.5,50.0,1.25
5316,66.666667,50.0,1.25
5317,70.833333,50.0,1.25
5318,75.0,50.0,1.25
5319,79.166667,50.0,1.25
5320,83.333333,50.0,1.25
5321,87.5,50.0,1.25
5322,91.666667,50.0,1.25
5323,95.833333,50.0,1.25
5324,100.0,50.0,1.25
5325,0.0,54.166667,1.25
5326,4.166667,54.166667,1.25
5327,8.333333,54.166667,1.25
5328,12.5,54.166667,1.25
5329,16.666667,54.166667,1.25
5330,20.833333,54.166667,1.25
5331,25.0,54.166667,1.25
5332,29.166667,54.166667,1.25
5333,33.333333,54.166667,1.25
5334,37.5,54.166667,1.25
5335,41.666667,54.166667,1.25
5336,45.833333,54.166667,1.25
5337,50.0,54.166667,1.25
5338,54.166667,54.166667,1.25
5339,58.333333,54.166667,1.25
5340,62.5,54.166667,1.25
5341,66.666667,54.166667,1.25
5342,70.833333,54.166667,1.25
5343,75.0,54.166667,1.25
5344,79.166667,54.166667,1.25
5345,83.333333,54.166667,1.25
5346,87.5,54.166667,1.25
5347,91.666667,54.166667,1.25
5348,95.833333,54.166667,1.25
5349,100.0,54.166667,1.25
5350,0.0,58.333333,1.25
5351,4.166667,58.333333,1.25
5352,8.333333,58.333333,1.25
5353,12.5,58.333333,1.25
5354,16.666667,58.333333,1.25
5355,20.833333,58.333333,1.25
5356,25.0,58.333333,1.25
5357,29.166667,58.333333,1.25
5358,33.333333,58.333333,1.25
5359,37.5,58.333333,1.25
5360,41.666667,58.333333,1.25
5361,45.833333,58.333333,1.25
5362,50.0,58.333333,1.25
5363,54.166667,58.333333,1.25
5364,58.333333,58.333333,1.25
5365,62.5,58.333333,1.25
5366,66.666667,58.333333,1.25
5367,70.833333,58.333333,1.25
5368,75.0,58.333333,1.25
5369,79.166667,58.333333,1.25
5370,83.333333,58.333333,1.25
5371,87.5,58.333333,1.25
5372,91.666667,58.333333,1.25
5373,95.833333,58.333333,1.25
5374,100.0,58.333333,1.25
5375,0.0,62.5,1.25
5376,4.166667,62.5,1.25
5377,8.333333,62.5,1.25
5378,12.5,62.5,1.25
5379,16.666667,62.5,1.25
5380,20.833333,62.5,1.25
5381,25.0,62.5,1.25
5382,29.166667,62.5,1.25
5383,33.333333,62.5,1.25
5384,37.5,62.5,1.25
5385,41.666667,62.5,1.25
5386,45.833333,62.5,1.25
5387,50.0,62.5,1.25
5388,54.166667,62.5,1.25
5389,58.333333,62.5,1.25
5390,62.5,62.5,1.25
5391,66.666667,62.5,1.25
5392,70.833333,62.5,1.25
5393,75.0,62.5,1.25
5394,79.166667,62.5,1.25
5395,83.333333,62.5,1.25
5396,87.5,62.5,1.25
5397,91.666667,62.5,1.25
5398,95.833333,62.5,1.25
5399,100.0,62.5,1.25
5400,0.0,66.666667,1.25
5401,4.166667,66.666667,1.25
5402,8.333333,66.666667,1.25
5403,12.5,66.666667,1.25
5404,16.666667,66.666667,1.25
5405,20.833333,66.666667,1.25
5406,25.0,66.666667,1.25
5407,29.166667,66.666667,1.25
5408,33.333333,66.666667,1.25
5409,37.5,66.666667,1.25
5410,41.666667,66.666667,1.25
5411,45.833333,66.666667,1.25
5412,50.0,66.666667,1.25
5413,54.166667,66.666667,1.25
5414,58.333333,66.666667,1.25
5415,62.5,66.666667,1.25
5416,66.666667,66.666667,1.25
5417,70.833333,66.666667,1.25
5418,75.0,66.666667,1.25
5419,79.166667,66.666667,1.25
5420,83.333333,66.666667,1.25
5421,87.5,66.666667,1.25
5422,91.666667,66.666667,1.25
5423,95.833333,66.666667,1.25
5424,100.0,66.666667,1.25
5425,0.0,70.833333,1.25
5426,4.166667,70.833333,1.25
5427,8.333333,70.833333,1.25
5428,12.5,70.833333,1.25
5429,16.666667,70.833333,1.25
5430,20.833333,70.833333,1.25
5431,25.0,70.833333,1.25
5432,29.166667,70.833333,1.25
5433,33.333333,70.833333,1.25
5434,37.5,70.833333,1.25
5435,41.666667,70.833333,1.25
5436,45.833333,70.833333,1.25
5437,50.0,70.833333,1.25
5438,54.166667,70.833333,1.25
5439,58.333333,70.833333,1.25
5440,62.5,70.833333,1.25
5441,66.666667,70.833333,1.25
5442,70.833333,70.833333,1.25
5443,75.0,70.833333,1.25
5444,79.166667,70.833333,1.25
5445,83.333333,70.833333,1.25
5446,87.5,70.833333,1.25
5447,91.666667,70.833333,1.25
5448,95.833333,70.833333,1.25
5449,100.0,70.833333,1.25
5450,0.0,75.0,1.25
5451,4.166667,75.0,1.25
5452,8.333333,75.0,1.25
5453,12.5,75.0,1.25
5454,16.666667,75.0,1.25
5455,20.833333,75.0,1.25
5456,25.0,75.0,1.25
5457,29.166667,75.0,1.25
5458,33.333333,75.0,1.25
5459,37.5,75.0,1.25
5460,41.666667,75.0,1.25
5461,45.833333,75.0,1.25
5462,50.0,75.0,1.25
5463,54.166667,75.0,1.25
5464,58.333333,75.0,1.25
5465,62.5,75.0,1.25
5466,66.666667,75.0,1.25
5467,70.833333,75.0,1.25
5468,75.0,75.0,1.25
5469,79.166667,75.0,1.25
5470,83.333333,75.0,1.25
5471,87.5,75.0,1.25
5472,91.666667,75.0,1.25
5473,95.833333,75.0,1.25
5474,100.0,75.0,1.25
5475,0.0,79.166667,1.25
5476,4.166667,79.166667,1.25
5477,8.333333,79.166667,1.25
5478,12.5,79.166667,1.25
5479,16.666667,79.166667,1.25
5480,20.833333,79.166667,1.25
5481,25.0,79.166667,1.25
5482,29.166667,79.166667,1.25
5483,33.333333,79.166667,1.25
5484,37.5,79.166667,1.25
5485,41.666667,79.166667,1.25
5486,45.833333,79.166667,1.25
5487,50.0,79.166667,1.25
5488,54.166667,79.166667,1.25
5489,58.333333,79.166667,1.25
5490,62.5,79.166667,1.25
5491,66.666667,79.166667,1.25
5492,70.833333,79.166667,1.25
5493,75.0,79.166667,1.25
5494,79.166667,79.166667,1.25
5495,83.333333,79.166667,1.25
5496,87.5,79.166667,1.25
5497,91.666667,79.166667,1.25
5498,95.833333,79.166667,1.25
5499,100.0,79.166667,1.25
5500,0.0,83.333333,1.25
5501,4.166667,83.333333,1.25
5502,8.333333,83.333333,1.25
5503,12.5,83.333333,1.25
5504,16.666667,83.333333,1.25
5505,20.833333,83.333333,1.25
5506,25.0,83.333333,1.25
5507,29.166667,83.333333,1.25
5508,33.333333,83.333333,1.25
5509,37.5,83.333333,1.25
5510,41.666667,83.333333,1.25
5511,45.833333,83.333333,1.25
5512,50.0,83.333333,1.25
5513,54.166667,83.333333,1.25
5514,58.333333,83.333333,1.25
5515,62.5,83.333333,1.25
5516,66.666667,83.333333,1.25
5517,70.833333,83.333333,1.25
5518,75.0,83.333333,1.25
5519,79.166667,83.333333,1.25
5520,83.333333,83.333333,1.25
5521,87.5,83.333333,1.25
5522,91.666667,83.333333,1.25
5523,95.833333,83.333333,1.25
5524,100.0,83.333333,1.25
5525,0.0,87.5,1.25
5526,4.166667,87.5,1.25
5527,8.333333,87.5,1.25
5528,12.5,87.5,1.25
5529,16.666667,87.5,1.25
5530,20.833333,87.5,1.25
5531,25.0,87.5,1.25
5532,29.166667,87.5,1.25
5533,33.333333,87.5,1.25
5534,37.5,87.5,1.25
5535,41.666667,87.5,1.25
5536,45.833333,87.5,1.25
5537,50.0,87.5,1.25
5538,54.166667,87.5,1.25
5539,58.333333,87.5,1.25
5540,62.5,87.5,1.25
5541,66.666667,87.5,1.25
5542,70.833333,87.5,1.25
5543,75.0,87.5,1.25
5544,79.166667,87.5,1.25
5545,83.333333,87.5,1.25
5546,87.5,87.5,1.25
5547,91.666667,87.5,1.25
5548,95.833333,87.5,1.25
5549,100.0,87.5,1.25
5550,0.0,91.666667,1.25
5551,4.166667,91.666667,1.25
5552,8.333333,91.666667,1.25
5553,12.5,91.666667,1.25
5554,16.666667,91.666667,1.25
5555,20.833333,91.666667,1.25
5556,25.0,91.666667,1.25
5557,29.166667,91.666667,1.25
5558,33.333333,91.666667,1.25
5559,37.5,91.666667,1.25
5560,41.666667,91.666667,1.25
5561,45.833333,91.666667,1.25
5562,50.0,91.666667,1.25
5563,54.166667,91.666667,1.25
5564,58.333333,91.666667,1.25
5565,62.5,91.666667,1.25
5566,66.666667,91.666667,1.25
5567,70.833333,91.666667,1.25
5568,75.0,91.666667,1.25
5569,79.166667,91.666667,1.25
5570,83.333333,91.666667,1.25
5571,87.5,91.666667,1.25
5572,91.666667,91.666667,1.25
5573,95.833333,91.666667,1.25
5574,100.0,91.666667,1.25
5575,0.0,95.833333,1.25
5576,4.166667,95.833333,1.25
5577,8.333333,95.833333,1.25
5578,12.5,95.833333,1.25
5579,16.666667,95.833333,1.25
5580,20.833333,95.833333,1.25
5581,25.0,95.833333,1.25
5582,29.166667,95.833333,1.25
5583,33.333333,95.833333,1.25
5584,37.5,95.833333,1.25
5585,41.666667,95.833333,1.25
5586,45.833333,95.833333,1.25
5587,50.0,95.833333,1.25
5588,54.166667,95.833333,1.25
5589,58.333333,95.833333,1.25
5590,62.5,95.833333,1.25
5591,66.666667,95.833333,1.25
5592,70.833333,95.833333,1.25
5593,75.0,95.833333,1.25
5594,79.166667,95.833333,1.25
5595,83.333333,95.833333,1.25
5596,87.5,95.833333,1.25
5597,91.666667,95.833333,1.25
5598,95.833333,95.833333,1.25
5599,100.0,95.833333,1.25
5600,0.0,100.0,1.25
5601,4.166667,100.0,1.25
5602,8.333333,100.0,1.25
5603,12.5,100.0,1.25
5604,16.666667,100.0,1.25
5605,20.833333,100.0,1.25
5606,25.0,100.0,1.25
5607,29.166667,100.0,1.25
5608,33.333333,100.0,1.25
5609,37.5,100.0,1.25
5610,41.666667,100.0,1.25
5611,45.833333,100.0,1.25
5612,50.0,100.0,1.25
5613,54.166667,100.0,1.25
5614,58.333333,100.0,1.25
5615,62.5,100.0,1.25
5616,66.666667,100.0,1.25
5617,70.833333,100.0,1.25
5618,75.0,100.0,1.25
5619,79.166667,100.0,1.25
5620,83.333333,100.0,1.25
5621,87.5,100.0,1.25
5622,91.666667,100.0,1.25
5623,95.833333,100.0,1.25
5624,100.0,100.0,1.25
5625,0.0,0.0,1.40625
5626,4.166667,0.0,1.40625
5627,8.333333,0.0,1.40625
5628,12.5,0.0,1.40625
5629,16.666667,0.0,1.40625
5630,20.833333,0.0,1.40625
5631,25.0,0.0,1.40625
5632,29.166667,0.0,1.40625
5633,33.333333,0.0,1.40625
5634,37.5,0.0,1.40625
5635,41.666667,0.0,1.40625
5636,45.833333,0.0,1.40625
5637,50.0,0.0,1.40625
5638,54.166667,0.0,1.40625
5639,58.333333,0.0,1.40625
5640,62.5,0.0,1.40625
5641,66.666667,0.0,1.40625
5642,70.833333,0.0,1.40625
5643,75.0,0.0,1.40625
5644,79.166667,0.0,1.40625
5645,83.333333,0.0,1.40625
5646,87.5,0.0,1.40625
5647,91.666667,0.0,1.40625
5648,95.833333,0.0,1.40625
5649,100.0,0.0,1.40625
5650,0.0,4.166667,1.40625
5651,4.166667,4.166667,1.40625
5652,8.333333,4.166667,1.40625
5653,12.5,4.166667,1.40625
5654,16.666667,4.166667,1.40625
5655,20.833333,4.166667,1.40625
5656,25.0,4.166667,1.40625
5657,29.166667,4.166667,1.40625
5658,33.333333,4.166667,1.40625
5659,37.5,4.166667,1.40625
5660,41.666667,4.166667,1.40625
5661,45.833333,4.166667,1.40625
5662,50.0,4.166667,1.40625
5663,54.166667,4.166667,1.40625
5664,58.333333,4.166667,1.40625
5665,62.5,4.166667,1.40625
5666,66.666667,4.166667,1.40625
5667,70.833333,4.166667,1.40625
5668,75.0,4.166667,1.40625
5669,79.166667,4.166667,1.40625
5670,83.333333,4.166667,1.40625
5671,87.5,4.166667,1.40625
5672,91.666667,4.166667,1.40625
5673,95.833333,4.166667,1.40625
5674,100.0,4.166667,1.40625
5675,0.0,8.333333,1.40625
5676,4.166667,8.333333,1.40625
5677,8.333333,8.333333,1.40625
5678,12.5,8.333333,1.40625
5679,16.666667,8.333333,1.40625
5680,20.833333,8.333333,1.40625
5681,25.0,8.333333,1.40625
5682,29.166667,8.333333,1.40625
5683,33.333333,8.333333,1.40625
