x,y,t,n_x,n_y,mode,phi_value,j_flux,j0,alpha_a,alpha_c,E_eq
1.000000000000000000e+00,3.596207517864736802e-01,6.795217499298455976e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.539504820082147285e-01,7.538156152057362558e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.235325732353536488e-01,1.446815754477019933e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.880923796598883868e-01,7.126167350845780124e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,7.968841104456803048e-02,4.265136970959751972e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.357718201585038642e-02,8.113783638003382315e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.533524399460079568e-01,9.639463067768219151e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.495493043793247434e-01,5.166626979131676567e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.785306735376302356e-01,3.152807724959287849e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.136991648956786616e-01,5.790413110237718763e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.019970829264111423e-01,3.255911874086195867e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.756466486607040745e-01,3.930539974218761889e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.477083269896766637e-01,6.882373680585762710e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.931307500561565194e-01,3.343106249693907905e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.161285037925355201e-01,9.736903818325360893e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.057736062121445109e-01,7.474171242445801777e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.328456818693238173e-01,9.356106741115869374e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.839840934113025295e-01,3.139767090980675190e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.032062486871211826e-01,2.214041978029572810e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.153199623267350704e-01,7.124359069688501744e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.032513638763580266e-01,5.582999135167316940e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,7.165372282325653819e-01,8.107744278281796557e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.282991679596049428e-01,9.763617381376183957e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.261132535681384725e-01,2.073780258188128167e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.975218882468037895e-01,7.062960652618388568e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.090126525199822005e-01,4.450926520068573256e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.630775181034135990e-01,3.966951559816546125e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.014904423567420944e-01,6.134680356042396809e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.339055018090206106e-01,5.791038808069030042e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.606546793110537719e-01,5.791011743986890226e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.981310212966193030e-01,9.616626073366223437e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.271097578817133256e-01,8.092447694266338143e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.238319183305282678e-01,4.955238060985241999e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.563222406843655543e-01,1.936500519125506914e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.037551633583972732e-01,8.381268113987059287e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.385408022806468686e-02,5.477472578084496835e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.648898030753370270e-01,3.668858391574383315e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.169229262928764168e-01,3.289371196296932975e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.799090876236260739e-01,3.459792154985985579e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.858308457456486318e-01,3.438717857079893747e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.121867673298521773e-02,2.065704773931053007e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.711230132823776007e-01,6.365189798435746393e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.943703994637273391e-01,2.921094662027939881e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.170512752170973947e-01,9.250829921238599152e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.987074486737343548e-01,7.329987219185672975e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.095980598115189997e-01,1.283978820054556547e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.381982669747388037e-01,7.790701540650702972e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.095399462517812506e-02,9.294724666503167976e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.009130362091646527e-01,4.809653173281280836e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,7.169661955686549293e-01,4.055463535026914146e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.695447403072504633e-01,8.939853269025785920e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.867790723256198993e-01,1.593756964274891663e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.282081269587558081e-01,8.137555666647332542e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.120859814941507659e-01,1.251098190035798696e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.233775060154654435e-01,2.504036377526936974e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,7.753061133536928162e-01,6.595289355147381238e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.960538817583626914e-01,2.655953856637449650e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.070884156015695421e-02,7.837293384533594587e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,7.700326498773032435e-01,6.735567835341541576e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.079448243524198991e-01,9.476626916795999334e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.002564024657071728e-01,5.994452513838899321e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.204427772287528287e-01,1.945709884537308865e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.296351546481523842e-01,4.177960838083648598e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.143082003825281801e-01,7.167046958360276943e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.531720144382380910e-01,4.880620869179538301e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.799234273079195479e-01,1.094964050100607489e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.442225298758753604e-01,5.000348291337075590e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,7.407024160641707544e-01,3.467591837912835651e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.169579736517113000e-01,1.591802361541819755e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.527168788715618453e-01,1.764671062858017558e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.432244712873714798e-01,2.950794844275957951e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.633529065906059952e-01,5.825664277014489523e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.788509172973084205e-01,7.843586399106988738e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.157905702578891916e-02,2.083292274892094564e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.555760603816458865e-01,4.307641595033828708e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.785577818944893647e-01,7.234106227825739532e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.084124581499215090e-01,8.597150670920779003e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.823300827866553009e-01,2.089790374893009117e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.685908249966187267e-01,8.404442168157997273e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.744633309013795541e-01,4.349780845436852506e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.118740192826953805e-01,6.472734936744437562e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.207730033519442747e-01,4.642858028304546192e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.770431080274535995e-01,7.451680430637186436e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,7.928281493887251452e-01,7.209291510866097097e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.102327480597344422e-01,5.178079603805600950e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.299629547162268306e-01,9.537246474245615335e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.232922995397777832e-01,9.036051759404389871e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.128494182415739511e-01,3.379932218016150625e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.990033915608536708e-01,1.199889869835220058e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.497935590966305242e-01,1.469052087277107344e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.718571935766616710e-01,2.589642002458911740e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,7.618947768768034035e-01,6.539856370057343105e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.793021709450892454e-01,1.870550926025207339e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.514299045286356504e-01,5.625669301360247676e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.941016493639280416e-01,7.494820501053198747e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.996846328898966849e-01,2.072401232736397203e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
