x,y,t,n_x,n_y,mode,u_x,u_y,t_x,t_y
1.000000000000000000e+00,6.028952738312994830e-01,1.904187314083357618e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.418740025091699275e-01,4.918774854145600006e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.802239575310142561e-01,6.492029005434556410e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.260664089864918402e-03,3.791114069828844801e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.311266279635762144e-01,1.456437370765429895e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.246861491939590838e-01,4.104102356737351354e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.562109789118915515e-01,1.163745767238053563e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.454708186613465681e-01,8.770646430701558582e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.902204430834409488e-01,5.886421986283816299e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.306989660883244309e-01,7.277677266384197097e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.459045197832326668e-01,6.515165244061300598e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.950823007701524281e-01,4.429399692799178556e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.223790506447326898e-02,2.354610180300282796e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.324519431074611564e-01,1.977821298253290561e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.929127452486904204e-02,1.247544823610668985e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.744248849794613587e-01,3.431600125028695381e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.997030932052126895e-01,9.027417711698544345e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.256628896710704657e-01,3.610999179106856305e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.714299837745937971e-01,7.256048628405604717e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.092363127693574798e-01,2.890651267954158499e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.758875443244089620e-01,5.571972751753013764e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.320452319650995410e-01,7.441672451860572579e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.878595131762184733e-01,8.615358543328835994e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.102801443256103076e-01,3.523766440941281664e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.463934679062500743e-01,2.378810084030604788e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.958951779811541227e-01,3.779564117288356506e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.951105827901676415e-01,1.585316443311665102e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.142251808221746545e-01,5.322661272514069841e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.986107972119389276e-01,9.115310887651484340e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.439254065165763485e-03,5.366876102927176095e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.948492580378288652e-01,3.905529490421765226e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.357067588169907246e-01,9.021207849255081790e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.946906630849510655e-02,7.640702347744020573e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.468207114909528821e-01,1.325239723129423286e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.002126003964709522e-01,9.386132629820527207e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.869015982868861059e-01,8.139630273710501962e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.251477340811687045e-01,7.652029149543486675e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.889395084853310980e-01,3.024710696604031579e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.804192282055840924e-01,6.502001924175530023e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.626888702508149542e-01,5.600426463598537907e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.349668514813463283e-02,5.199743881140606039e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.414866806197884852e-01,7.700043567333311190e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.731278681096439787e-01,9.865060893007003839e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.179251503654372257e-01,2.917158877178975818e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.551106727431578847e-01,5.158469306137574151e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.399227935192518757e-02,7.831557201039625049e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.911764822088490190e-01,9.059119777726384326e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.444196714660563874e-01,3.837049162167649463e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.761506297487725359e-01,6.061860942965320298e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.761624513853128793e-01,6.922423349771378298e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.128353042506514692e-01,5.747222754287116819e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.377307142041472643e-01,3.599169830793191860e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.508239540390350353e-01,5.235264002443663633e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.121793821688272352e-02,3.572023056891288073e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.026271083547233731e-01,9.269298403812914477e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.472303036620002947e-01,7.913722690152332762e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.466664536854106471e-01,6.057837276727034981e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.528356023391099106e-01,3.745021376021527848e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.124377143477957697e-01,2.235932146402536125e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.671855009773393963e-01,2.760298349969485532e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.794250594727281545e-01,4.073579268794853547e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.922267829320519095e-01,4.232720794517714769e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.261095098718458152e-01,2.737311450438628668e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.588726484366309144e-01,2.731273962192113380e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.308650435272929347e-01,5.449309253292975441e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.798076681741876959e-01,7.663261717830328612e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.815848851160952071e-01,2.826256350643945314e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.608967429036354702e-01,8.340774989747717916e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.962547563296923814e-01,6.049126802024064053e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.846004484332342432e-01,4.295804025858539488e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.209731256150207379e-01,7.317904163202778589e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.213192317758749361e-01,2.148951994974486190e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.337273588870374175e-01,6.051261036382346026e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.097518600146531798e-01,6.972264538117973753e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.965201188207092109e-01,9.710436970614906294e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.101806851814792321e-01,5.049729850594321112e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.015592243598206768e-01,6.008607517684451116e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.097236109229250856e-01,6.620495991244809142e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.433356008469277576e-02,1.173465902882335765e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.409835425304853063e-01,9.206072318248373909e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.632503044149395732e-01,7.001768513404795780e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.320142888579654672e-01,4.282395645372010229e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.686884682798063695e-01,8.417929882295438482e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.732805350273431744e-01,4.698607700358179429e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.230360661314559900e-01,6.905892365107452191e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.717152974838118240e-01,3.317334420135582551e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.133388775921917890e-01,6.037422417787118301e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.489596724103908976e-01,2.343892918546482962e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.281702751780247951e-01,1.191957482119515577e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.275690198454427104e-01,8.926918564081131047e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.002733388808455306e-01,2.073242786068443255e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.707420963810422521e-01,6.317990587555938342e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.774116015202526153e-01,6.477343490793329162e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.569040568749580533e-01,8.448336580751272251e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.202430785820219450e-01,3.807242730327456970e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.382074940026670529e-01,2.725499718443675778e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.291865202950154057e-01,9.091866669744463891e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.820263743827476688e-01,7.907227866582291487e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.475135874202257780e-01,9.208478404146424046e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.315750972022313503e-01,3.991281248744101839e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.866020248862576114e-01,2.912757041482719744e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.747427056699887293e-01,2.637842837770402182e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.874832082421460155e-01,9.109128295912981566e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.241573204050789636e-01,3.933533964285249596e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.750262603266251604e-01,7.317022394812019437e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.129952886619510100e-01,6.209304844700649362e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.492243852797477732e-01,4.889399349821906826e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.454353847312714665e-01,2.819419286911584166e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.876939932613580275e-01,7.279532745928377624e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.478388483255697716e-01,4.374305006801694207e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.980541614040283616e-02,1.346176284522957456e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.265073108594780171e-01,4.475247792786930523e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.880060869217139219e-01,8.967730515165421856e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.606110382329363873e-02,4.914713525739307087e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.236448700623621555e-01,8.418915671423712332e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.997517308083296417e-02,4.296751637107824040e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.217374151349805089e-01,2.421871108879181111e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.750755767337735858e-01,4.788774969742251031e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.835650882716020060e-01,2.647890692507626209e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.564664464714063286e-02,2.144896980154807897e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.860576716741476622e-01,1.845001562594869027e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.114840050690957263e-01,2.378724966660599183e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.171645061706910074e-01,2.373843385728438005e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.353734931856263257e-01,8.606765963398643748e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.054682608855158188e-01,3.794358084658893127e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.665113127312352059e-01,7.910098738971312882e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.176253107785931284e-02,5.371811567074535887e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.121278565852970033e-01,1.012725211588928476e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.651507400101121625e-02,1.717593292087061796e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.939957199300012203e-01,3.054444440455454934e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.755261535441845044e-02,2.650746684524041274e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.499821991724097137e-01,2.433130263840543872e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.861466390488067280e-01,6.540686094681257279e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.020710890310582819e-01,9.878443095130815532e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.485874286020292034e-01,5.930477194243333194e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.532699800878476681e-01,5.798152096003477141e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
