timestep,time_hours,cycle,mode,tc_id,cell,x_cm,y_cm,z_cm,temperature_C
29,232,14,SOFC,29,5,2.0,2.0,4.3,748.74
29,232,14,SOFC,30,5,3.5,3.5,4.3,757.92
30,240,15,SOEC,1,1,0.5,0.5,0.0,692.23
30,240,15,SOEC,2,1,2.0,2.0,0.0,692.48
30,240,15,SOEC,3,1,3.5,3.5,0.0,695.02
30,240,15,SOEC,4,1,0.5,0.5,0.3,696.63
30,240,15,SOEC,5,1,2.0,2.0,0.3,700.8
30,240,15,SOEC,6,1,3.5,3.5,0.3,696.89
30,240,15,SOEC,7,2,0.5,0.5,1.0,703.54
30,240,15,SOEC,8,2,2.0,2.0,1.0,705.03
30,240,15,SOEC,9,2,3.5,3.5,1.0,708.78
30,240,15,SOEC,10,2,0.5,0.5,1.3,710.16
30,240,15,SOEC,11,2,2.0,2.0,1.3,711.69
30,240,15,SOEC,12,2,3.5,3.5,1.3,705.39
30,240,15,SOEC,13,3,0.5,0.5,2.0,716.3
30,240,15,SOEC,14,3,2.0,2.0,2.0,714.65
30,240,15,SOEC,15,3,3.5,3.5,2.0,714.36
30,240,15,SOEC,16,3,0.5,0.5,2.3,717.39
30,240,15,SOEC,17,3,2.0,2.0,2.3,714.74
30,240,15,SOEC,18,3,3.5,3.5,2.3,720.16
30,240,15,SOEC,19,4,0.5,0.5,3.0,727.1
30,240,15,SOEC,20,4,2.0,2.0,3.0,728.5
30,240,15,SOEC,21,4,3.5,3.5,3.0,726.37
30,240,15,SOEC,22,4,0.5,0.5,3.3,727.29
30,240,15,SOEC,23,4,2.0,2.0,3.3,725.86
30,240,15,SOEC,24,4,3.5,3.5,3.3,729.31
30,240,15,SOEC,25,5,0.5,0.5,4.0,733.74
30,240,15,SOEC,26,5,2.0,2.0,4.0,733.45
30,240,15,SOEC,27,5,3.5,3.5,4.0,733.04
30,240,15,SOEC,28,5,0.5,0.5,4.3,738.85
30,240,15,SOEC,29,5,2.0,2.0,4.3,735.83
30,240,15,SOEC,30,5,3.5,3.5,4.3,738.99
31,248,15,SOFC,1,1,0.5,0.5,0.0,710.28
31,248,15,SOFC,2,1,2.0,2.0,0.0,707.47
31,248,15,SOFC,3,1,3.5,3.5,0.0,707.77
31,248,15,SOFC,4,1,0.5,0.5,0.3,710.06
31,248,15,SOFC,5,1,2.0,2.0,0.3,711.57
31,248,15,SOFC,6,1,3.5,3.5,0.3,710.84
31,248,15,SOFC,7,2,0.5,0.5,1.0,720.9
31,248,15,SOFC,8,2,2.0,2.0,1.0,720.8
31,248,15,SOFC,9,2,3.5,3.5,1.0,717.23
31,248,15,SOFC,10,2,0.5,0.5,1.3,724.08
31,248,15,SOFC,11,2,2.0,2.0,1.3,721.13
31,248,15,SOFC,12,2,3.5,3.5,1.3,721.91
31,248,15,SOFC,13,3,0.5,0.5,2.0,728.99
31,248,15,SOFC,14,3,2.0,2.0,2.0,730.58
31,248,15,SOFC,15,3,3.5,3.5,2.0,728.36
31,248,15,SOFC,16,3,0.5,0.5,2.3,731.35
31,248,15,SOFC,17,3,2.0,2.0,2.3,731.63
31,248,15,SOFC,18,3,3.5,3.5,2.3,734.75
31,248,15,SOFC,19,4,0.5,0.5,3.0,739.36
31,248,15,SOFC,20,4,2.0,2.0,3.0,738.74
31,248,15,SOFC,21,4,3.5,3.5,3.0,739.59
31,248,15,SOFC,22,4,0.5,0.5,3.3,744.93
31,248,15,SOFC,23,4,2.0,2.0,3.3,742.03
31,248,15,SOFC,24,4,3.5,3.5,3.3,741.98
31,248,15,SOFC,25,5,0.5,0.5,4.0,750.55
31,248,15,SOFC,26,5,2.0,2.0,4.0,750.16
31,248,15,SOFC,27,5,3.5,3.5,4.0,747.77
31,248,15,SOFC,28,5,0.5,0.5,4.3,756.3
31,248,15,SOFC,29,5,2.0,2.0,4.3,755.13
31,248,15,SOFC,30,5,3.5,3.5,4.3,754.01
32,256,16,SOEC,1,1,0.5,0.5,0.0,692.68
32,256,16,SOEC,2,1,2.0,2.0,0.0,693.69
32,256,16,SOEC,3,1,3.5,3.5,0.0,694.84
32,256,16,SOEC,4,1,0.5,0.5,0.3,697.76
32,256,16,SOEC,5,1,2.0,2.0,0.3,701.98
32,256,16,SOEC,6,1,3.5,3.5,0.3,698.67
32,256,16,SOEC,7,2,0.5,0.5,1.0,701.58
32,256,16,SOEC,8,2,2.0,2.0,1.0,704.92
32,256,16,SOEC,9,2,3.5,3.5,1.0,704.08
32,256,16,SOEC,10,2,0.5,0.5,1.3,708.58
32,256,16,SOEC,11,2,2.0,2.0,1.3,704.05
32,256,16,SOEC,12,2,3.5,3.5,1.3,704.8
32,256,16,SOEC,13,3,0.5,0.5,2.0,710.7
32,256,16,SOEC,14,3,2.0,2.0,2.0,711.71
32,256,16,SOEC,15,3,3.5,3.5,2.0,712.72
32,256,16,SOEC,16,3,0.5,0.5,2.3,717.69
32,256,16,SOEC,17,3,2.0,2.0,2.3,718.23
32,256,16,SOEC,18,3,3.5,3.5,2.3,717.04
32,256,16,SOEC,19,4,0.5,0.5,3.0,723.32
32,256,16,SOEC,20,4,2.0,2.0,3.0,723.56
32,256,16,SOEC,21,4,3.5,3.5,3.0,726.18
32,256,16,SOEC,22,4,0.5,0.5,3.3,728.46
32,256,16,SOEC,23,4,2.0,2.0,3.3,725.22
32,256,16,SOEC,24,4,3.5,3.5,3.3,726.64
32,256,16,SOEC,25,5,0.5,0.5,4.0,732.09
32,256,16,SOEC,26,5,2.0,2.0,4.0,734.28
32,256,16,SOEC,27,5,3.5,3.5,4.0,738.71
32,256,16,SOEC,28,5,0.5,0.5,4.3,734.54
32,256,16,SOEC,29,5,2.0,2.0,4.3,736.44
32,256,16,SOEC,30,5,3.5,3.5,4.3,735.41
33,264,16,SOFC,1,1,0.5,0.5,0.0,710.73
33,264,16,SOFC,2,1,2.0,2.0,0.0,710.84
33,264,16,SOFC,3,1,3.5,3.5,0.0,708.21
33,264,16,SOFC,4,1,0.5,0.5,0.3,715.07
33,264,16,SOFC,5,1,2.0,2.0,0.3,711.64
33,264,16,SOFC,6,1,3.5,3.5,0.3,710.54
33,264,16,SOFC,7,2,0.5,0.5,1.0,722.2
33,264,16,SOFC,8,2,2.0,2.0,1.0,719.75
33,264,16,SOFC,9,2,3.5,3.5,1.0,718.49
33,264,16,SOFC,10,2,0.5,0.5,1.3,722.87
33,264,16,SOFC,11,2,2.0,2.0,1.3,721.13
33,264,16,SOFC,12,2,3.5,3.5,1.3,722.88
33,264,16,SOFC,13,3,0.5,0.5,2.0,729.79
33,264,16,SOFC,14,3,2.0,2.0,2.0,727.96
33,264,16,SOFC,15,3,3.5,3.5,2.0,732.11
33,264,16,SOFC,16,3,0.5,0.5,2.3,735.91
33,264,16,SOFC,17,3,2.0,2.0,2.3,732.7
33,264,16,SOFC,18,3,3.5,3.5,2.3,730.66
33,264,16,SOFC,19,4,0.5,0.5,3.0,742.03
33,264,16,SOFC,20,4,2.0,2.0,3.0,738.25
33,264,16,SOFC,21,4,3.5,3.5,3.0,740.22
33,264,16,SOFC,22,4,0.5,0.5,3.3,742.85
33,264,16,SOFC,23,4,2.0,2.0,3.3,744.09
33,264,16,SOFC,24,4,3.5,3.5,3.3,745.02
33,264,16,SOFC,25,5,0.5,0.5,4.0,749.73
33,264,16,SOFC,26,5,2.0,2.0,4.0,749.05
33,264,16,SOFC,27,5,3.5,3.5,4.0,750.52
33,264,16,SOFC,28,5,0.5,0.5,4.3,753.18
33,264,16,SOFC,29,5,2.0,2.0,4.3,750.43
33,264,16,SOFC,30,5,3.5,3.5,4.3,750.74
34,272,17,SOEC,1,1,0.5,0.5,0.0,692.69
34,272,17,SOEC,2,1,2.0,2.0,0.0,694.57
34,272,17,SOEC,3,1,3.5,3.5,0.0,693.08
34,272,17,SOEC,4,1,0.5,0.5,0.3,698.75
34,272,17,SOEC,5,1,2.0,2.0,0.3,696.69
34,272,17,SOEC,6,1,3.5,3.5,0.3,697.83
34,272,17,SOEC,7,2,0.5,0.5,1.0,705.66
34,272,17,SOEC,8,2,2.0,2.0,1.0,705.34
34,272,17,SOEC,9,2,3.5,3.5,1.0,700.07
34,272,17,SOEC,10,2,0.5,0.5,1.3,709.83
34,272,17,SOEC,11,2,2.0,2.0,1.3,710.01
34,272,17,SOEC,12,2,3.5,3.5,1.3,707.66
34,272,17,SOEC,13,3,0.5,0.5,2.0,716.95
34,272,17,SOEC,14,3,2.0,2.0,2.0,716.61
34,272,17,SOEC,15,3,3.5,3.5,2.0,716.82
34,272,17,SOEC,16,3,0.5,0.5,2.3,717.92
34,272,17,SOEC,17,3,2.0,2.0,2.3,722.1
34,272,17,SOEC,18,3,3.5,3.5,2.3,718.79
34,272,17,SOEC,19,4,0.5,0.5,3.0,725.41
34,272,17,SOEC,20,4,2.0,2.0,3.0,721.87
34,272,17,SOEC,21,4,3.5,3.5,3.0,726.81
34,272,17,SOEC,22,4,0.5,0.5,3.3,729.21
34,272,17,SOEC,23,4,2.0,2.0,3.3,730.22
34,272,17,SOEC,24,4,3.5,3.5,3.3,726.62
34,272,17,SOEC,25,5,0.5,0.5,4.0,735.64
34,272,17,SOEC,26,5,2.0,2.0,4.0,735.51
34,272,17,SOEC,27,5,3.5,3.5,4.0,733.05
34,272,17,SOEC,28,5,0.5,0.5,4.3,738.56
34,272,17,SOEC,29,5,2.0,2.0,4.3,739.6
34,272,17,SOEC,30,5,3.5,3.5,4.3,734.83
35,280,17,SOFC,1,1,0.5,0.5,0.0,709.92
35,280,17,SOFC,2,1,2.0,2.0,0.0,709.4
35,280,17,SOFC,3,1,3.5,3.5,0.0,712.65
35,280,17,SOFC,4,1,0.5,0.5,0.3,713.98
35,280,17,SOFC,5,1,2.0,2.0,0.3,711.13
35,280,17,SOFC,6,1,3.5,3.5,0.3,717.06
35,280,17,SOFC,7,2,0.5,0.5,1.0,718.14
35,280,17,SOFC,8,2,2.0,2.0,1.0,719.16
35,280,17,SOFC,9,2,3.5,3.5,1.0,721.28
35,280,17,SOFC,10,2,0.5,0.5,1.3,718.95
35,280,17,SOFC,11,2,2.0,2.0,1.3,723.12
35,280,17,SOFC,12,2,3.5,3.5,1.3,717.59
35,280,17,SOFC,13,3,0.5,0.5,2.0,731.94
35,280,17,SOFC,14,3,2.0,2.0,2.0,730.83
35,280,17,SOFC,15,3,3.5,3.5,2.0,731.82
35,280,17,SOFC,16,3,0.5,0.5,2.3,731.74
35,280,17,SOFC,17,3,2.0,2.0,2.3,734.59
35,280,17,SOFC,18,3,3.5,3.5,2.3,735.06
35,280,17,SOFC,19,4,0.5,0.5,3.0,740.79
35,280,17,SOFC,20,4,2.0,2.0,3.0,737.63
35,280,17,SOFC,21,4,3.5,3.5,3.0,738.93
35,280,17,SOFC,22,4,0.5,0.5,3.3,739.29
35,280,17,SOFC,23,4,2.0,2.0,3.3,741.42
35,280,17,SOFC,24,4,3.5,3.5,3.3,743.91
35,280,17,SOFC,25,5,0.5,0.5,4.0,749.12
35,280,17,SOFC,26,5,2.0,2.0,4.0,748.51
35,280,17,SOFC,27,5,3.5,3.5,4.0,752.13
35,280,17,SOFC,28,5,0.5,0.5,4.3,756.02
35,280,17,SOFC,29,5,2.0,2.0,4.3,749.91
35,280,17,SOFC,30,5,3.5,3.5,4.3,752.11
36,288,18,SOEC,1,1,0.5,0.5,0.0,693.87
36,288,18,SOEC,2,1,2.0,2.0,0.0,695.05
36,288,18,SOEC,3,1,3.5,3.5,0.0,697.41
36,288,18,SOEC,4,1,0.5,0.5,0.3,697.22
36,288,18,SOEC,5,1,2.0,2.0,0.3,698.02
36,288,18,SOEC,6,1,3.5,3.5,0.3,698.16
36,288,18,SOEC,7,2,0.5,0.5,1.0,704.4
36,288,18,SOEC,8,2,2.0,2.0,1.0,704.97
36,288,18,SOEC,9,2,3.5,3.5,1.0,706.23
36,288,18,SOEC,10,2,0.5,0.5,1.3,707.3
36,288,18,SOEC,11,2,2.0,2.0,1.3,703.5
36,288,18,SOEC,12,2,3.5,3.5,1.3,708.21
36,288,18,SOEC,13,3,0.5,0.5,2.0,713.83
36,288,18,SOEC,14,3,2.0,2.0,2.0,715.22
36,288,18,SOEC,15,3,3.5,3.5,2.0,713.77
36,288,18,SOEC,16,3,0.5,0.5,2.3,716.69
36,288,18,SOEC,17,3,2.0,2.0,2.3,716.28
36,288,18,SOEC,18,3,3.5,3.5,2.3,716.25
36,288,18,SOEC,19,4,0.5,0.5,3.0,728.46
36,288,18,SOEC,20,4,2.0,2.0,3.0,728.54
36,288,18,SOEC,21,4,3.5,3.5,3.0,725.64
36,288,18,SOEC,22,4,0.5,0.5,3.3,725.88
36,288,18,SOEC,23,4,2.0,2.0,3.3,728.34
36,288,18,SOEC,24,4,3.5,3.5,3.3,725.12
36,288,18,SOEC,25,5,0.5,0.5,4.0,733.94
36,288,18,SOEC,26,5,2.0,2.0,4.0,734.71
36,288,18,SOEC,27,5,3.5,3.5,4.0,737.11
36,288,18,SOEC,28,5,0.5,0.5,4.3,733.92
36,288,18,SOEC,29,5,2.0,2.0,4.3,738.31
36,288,18,SOEC,30,5,3.5,3.5,4.3,739.7
37,296,18,SOFC,1,1,0.5,0.5,0.0,705.71
37,296,18,SOFC,2,1,2.0,2.0,0.0,716.54
37,296,18,SOFC,3,1,3.5,3.5,0.0,705.92
37,296,18,SOFC,4,1,0.5,0.5,0.3,711.54
37,296,18,SOFC,5,1,2.0,2.0,0.3,712.36
37,296,18,SOFC,6,1,3.5,3.5,0.3,714.66
37,296,18,SOFC,7,2,0.5,0.5,1.0,717.45
37,296,18,SOFC,8,2,2.0,2.0,1.0,720.66
37,296,18,SOFC,9,2,3.5,3.5,1.0,720.52
37,296,18,SOFC,10,2,0.5,0.5,1.3,724.96
37,296,18,SOFC,11,2,2.0,2.0,1.3,719.68
37,296,18,SOFC,12,2,3.5,3.5,1.3,719.55
37,296,18,SOFC,13,3,0.5,0.5,2.0,727.18
37,296,18,SOFC,14,3,2.0,2.0,2.0,730.59
37,296,18,SOFC,15,3,3.5,3.5,2.0,730.14
37,296,18,SOFC,16,3,0.5,0.5,2.3,733.15
37,296,18,SOFC,17,3,2.0,2.0,2.3,733.63
37,296,18,SOFC,18,3,3.5,3.5,2.3,732.35
37,296,18,SOFC,19,4,0.5,0.5,3.0,740.68
37,296,18,SOFC,20,4,2.0,2.0,3.0,743.13
37,296,18,SOFC,21,4,3.5,3.5,3.0,735.71
37,296,18,SOFC,22,4,0.5,0.5,3.3,743.86
37,296,18,SOFC,23,4,2.0,2.0,3.3,741.16
37,296,18,SOFC,24,4,3.5,3.5,3.3,740.62
37,296,18,SOFC,25,5,0.5,0.5,4.0,752.61
37,296,18,SOFC,26,5,2.0,2.0,4.0,754.99
37,296,18,SOFC,27,5,3.5,3.5,4.0,746.57
37,296,18,SOFC,28,5,0.5,0.5,4.3,754.67
37,296,18,SOFC,29,5,2.0,2.0,4.3,752.46
37,296,18,SOFC,30,5,3.5,3.5,4.3,754.65
38,304,19,SOEC,1,1,0.5,0.5,0.0,697.16
38,304,19,SOEC,2,1,2.0,2.0,0.0,692.64
38,304,19,SOEC,3,1,3.5,3.5,0.0,694.39
38,304,19,SOEC,4,1,0.5,0.5,0.3,694.29
38,304,19,SOEC,5,1,2.0,2.0,0.3,696.83
38,304,19,SOEC,6,1,3.5,3.5,0.3,697.4
38,304,19,SOEC,7,2,0.5,0.5,1.0,703.0
38,304,19,SOEC,8,2,2.0,2.0,1.0,708.0
38,304,19,SOEC,9,2,3.5,3.5,1.0,707.21
38,304,19,SOEC,10,2,0.5,0.5,1.3,709.96
38,304,19,SOEC,11,2,2.0,2.0,1.3,703.96
38,304,19,SOEC,12,2,3.5,3.5,1.3,705.09
38,304,19,SOEC,13,3,0.5,0.5,2.0,714.17
38,304,19,SOEC,14,3,2.0,2.0,2.0,714.15
38,304,19,SOEC,15,3,3.5,3.5,2.0,712.03
38,304,19,SOEC,16,3,0.5,0.5,2.3,717.0
38,304,19,SOEC,17,3,2.0,2.0,2.3,715.22
38,304,19,SOEC,18,3,3.5,3.5,2.3,717.68
38,304,19,SOEC,19,4,0.5,0.5,3.0,722.06
38,304,19,SOEC,20,4,2.0,2.0,3.0,725.02
38,304,19,SOEC,21,4,3.5,3.5,3.0,723.78
38,304,19,SOEC,22,4,0.5,0.5,3.3,727.17
38,304,19,SOEC,23,4,2.0,2.0,3.3,729.44
38,304,19,SOEC,24,4,3.5,3.5,3.3,727.61
38,304,19,SOEC,25,5,0.5,0.5,4.0,736.15
38,304,19,SOEC,26,5,2.0,2.0,4.0,738.11
38,304,19,SOEC,27,5,3.5,3.5,4.0,738.22
38,304,19,SOEC,28,5,0.5,0.5,4.3,736.69
38,304,19,SOEC,29,5,2.0,2.0,4.3,740.69
38,304,19,SOEC,30,5,3.5,3.5,4.3,741.84
39,312,19,SOFC,1,1,0.5,0.5,0.0,711.02
39,312,19,SOFC,2,1,2.0,2.0,0.0,706.48
39,312,19,SOFC,3,1,3.5,3.5,0.0,711.27
39,312,19,SOFC,4,1,0.5,0.5,0.3,712.76
39,312,19,SOFC,5,1,2.0,2.0,0.3,712.49
39,312,19,SOFC,6,1,3.5,3.5,0.3,711.19
39,312,19,SOFC,7,2,0.5,0.5,1.0,714.72
39,312,19,SOFC,8,2,2.0,2.0,1.0,722.0
39,312,19,SOFC,9,2,3.5,3.5,1.0,721.47
39,312,19,SOFC,10,2,0.5,0.5,1.3,721.27
39,312,19,SOFC,11,2,2.0,2.0,1.3,721.0
39,312,19,SOFC,12,2,3.5,3.5,1.3,719.13
39,312,19,SOFC,13,3,0.5,0.5,2.0,731.78
39,312,19,SOFC,14,3,2.0,2.0,2.0,731.98
39,312,19,SOFC,15,3,3.5,3.5,2.0,729.67
39,312,19,SOFC,16,3,0.5,0.5,2.3,734.38
39,312,19,SOFC,17,3,2.0,2.0,2.3,734.02
39,312,19,SOFC,18,3,3.5,3.5,2.3,735.12
39,312,19,SOFC,19,4,0.5,0.5,3.0,742.98
39,312,19,SOFC,20,4,2.0,2.0,3.0,740.58
39,312,19,SOFC,21,4,3.5,3.5,3.0,739.65
39,312,19,SOFC,22,4,0.5,0.5,3.3,742.37
39,312,19,SOFC,23,4,2.0,2.0,3.3,740.46
39,312,19,SOFC,24,4,3.5,3.5,3.3,745.37
39,312,19,SOFC,25,5,0.5,0.5,4.0,753.38
39,312,19,SOFC,26,5,2.0,2.0,4.0,751.87
39,312,19,SOFC,27,5,3.5,3.5,4.0,748.04
39,312,19,SOFC,28,5,0.5,0.5,4.3,749.56
39,312,19,SOFC,29,5,2.0,2.0,4.3,751.46
39,312,19,SOFC,30,5,3.5,3.5,4.3,751.74
40,320,20,SOEC,1,1,0.5,0.5,0.0,695.61
40,320,20,SOEC,2,1,2.0,2.0,0.0,690.26
40,320,20,SOEC,3,1,3.5,3.5,0.0,695.2
40,320,20,SOEC,4,1,0.5,0.5,0.3,697.74
40,320,20,SOEC,5,1,2.0,2.0,0.3,700.73
40,320,20,SOEC,6,1,3.5,3.5,0.3,696.9
40,320,20,SOEC,7,2,0.5,0.5,1.0,704.1
40,320,20,SOEC,8,2,2.0,2.0,1.0,707.78
40,320,20,SOEC,9,2,3.5,3.5,1.0,704.47
40,320,20,SOEC,10,2,0.5,0.5,1.3,710.28
40,320,20,SOEC,11,2,2.0,2.0,1.3,709.85
40,320,20,SOEC,12,2,3.5,3.5,1.3,708.12
40,320,20,SOEC,13,3,0.5,0.5,2.0,714.92
40,320,20,SOEC,14,3,2.0,2.0,2.0,715.64
40,320,20,SOEC,15,3,3.5,3.5,2.0,711.88
40,320,20,SOEC,16,3,0.5,0.5,2.3,719.06
40,320,20,SOEC,17,3,2.0,2.0,2.3,718.59
40,320,20,SOEC,18,3,3.5,3.5,2.3,717.71
40,320,20,SOEC,19,4,0.5,0.5,3.0,725.46
40,320,20,SOEC,20,4,2.0,2.0,3.0,721.46
40,320,20,SOEC,21,4,3.5,3.5,3.0,723.42
40,320,20,SOEC,22,4,0.5,0.5,3.3,725.29
40,320,20,SOEC,23,4,2.0,2.0,3.3,730.78
40,320,20,SOEC,24,4,3.5,3.5,3.3,727.37
40,320,20,SOEC,25,5,0.5,0.5,4.0,736.92
40,320,20,SOEC,26,5,2.0,2.0,4.0,735.32
40,320,20,SOEC,27,5,3.5,3.5,4.0,734.05
40,320,20,SOEC,28,5,0.5,0.5,4.3,737.03
40,320,20,SOEC,29,5,2.0,2.0,4.3,738.5
40,320,20,SOEC,30,5,3.5,3.5,4.3,737.37
41,328,20,SOFC,1,1,0.5,0.5,0.0,710.81
41,328,20,SOFC,2,1,2.0,2.0,0.0,710.51
41,328,20,SOFC,3,1,3.5,3.5,0.0,711.04
41,328,20,SOFC,4,1,0.5,0.5,0.3,713.4
41,328,20,SOFC,5,1,2.0,2.0,0.3,712.57
41,328,20,SOFC,6,1,3.5,3.5,0.3,709.85
41,328,20,SOFC,7,2,0.5,0.5,1.0,722.83
41,328,20,SOFC,8,2,2.0,2.0,1.0,719.83
41,328,20,SOFC,9,2,3.5,3.5,1.0,720.34
41,328,20,SOFC,10,2,0.5,0.5,1.3,722.8
41,328,20,SOFC,11,2,2.0,2.0,1.3,724.15
41,328,20,SOFC,12,2,3.5,3.5,1.3,721.54
41,328,20,SOFC,13,3,0.5,0.5,2.0,729.59
41,328,20,SOFC,14,3,2.0,2.0,2.0,731.83
41,328,20,SOFC,15,3,3.5,3.5,2.0,729.52
41,328,20,SOFC,16,3,0.5,0.5,2.3,732.3
41,328,20,SOFC,17,3,2.0,2.0,2.3,734.12
41,328,20,SOFC,18,3,3.5,3.5,2.3,731.3
41,328,20,SOFC,19,4,0.5,0.5,3.0,739.84
41,328,20,SOFC,20,4,2.0,2.0,3.0,741.5
41,328,20,SOFC,21,4,3.5,3.5,3.0,737.46
41,328,20,SOFC,22,4,0.5,0.5,3.3,737.19
41,328,20,SOFC,23,4,2.0,2.0,3.3,746.3
41,328,20,SOFC,24,4,3.5,3.5,3.3,741.14
41,328,20,SOFC,25,5,0.5,0.5,4.0,747.04
41,328,20,SOFC,26,5,2.0,2.0,4.0,750.75
41,328,20,SOFC,27,5,3.5,3.5,4.0,754.71
41,328,20,SOFC,28,5,0.5,0.5,4.3,753.41
41,328,20,SOFC,29,5,2.0,2.0,4.3,751.93
41,328,20,SOFC,30,5,3.5,3.5,4.3,752.7
42,336,21,SOEC,1,1,0.5,0.5,0.0,692.16
42,336,21,SOEC,2,1,2.0,2.0,0.0,693.09
42,336,21,SOEC,3,1,3.5,3.5,0.0,694.09
42,336,21,SOEC,4,1,0.5,0.5,0.3,698.58
42,336,21,SOEC,5,1,2.0,2.0,0.3,699.0
42,336,21,SOEC,6,1,3.5,3.5,0.3,699.0
42,336,21,SOEC,7,2,0.5,0.5,1.0,704.59
42,336,21,SOEC,8,2,2.0,2.0,1.0,704.3
42,336,21,SOEC,9,2,3.5,3.5,1.0,703.25
42,336,21,SOEC,10,2,0.5,0.5,1.3,709.41
42,336,21,SOEC,11,2,2.0,2.0,1.3,707.48
42,336,21,SOEC,12,2,3.5,3.5,1.3,712.66
42,336,21,SOEC,13,3,0.5,0.5,2.0,712.04
42,336,21,SOEC,14,3,2.0,2.0,2.0,715.26
42,336,21,SOEC,15,3,3.5,3.5,2.0,714.93
42,336,21,SOEC,16,3,0.5,0.5,2.3,718.02
42,336,21,SOEC,17,3,2.0,2.0,2.3,719.65
42,336,21,SOEC,18,3,3.5,3.5,2.3,716.31
42,336,21,SOEC,19,4,0.5,0.5,3.0,726.98
42,336,21,SOEC,20,4,2.0,2.0,3.0,726.18
42,336,21,SOEC,21,4,3.5,3.5,3.0,725.56
42,336,21,SOEC,22,4,0.5,0.5,3.3,729.35
42,336,21,SOEC,23,4,2.0,2.0,3.3,725.86
42,336,21,SOEC,24,4,3.5,3.5,3.3,727.62
42,336,21,SOEC,25,5,0.5,0.5,4.0,732.59
42,336,21,SOEC,26,5,2.0,2.0,4.0,732.73
42,336,21,SOEC,27,5,3.5,3.5,4.0,734.31
42,336,21,SOEC,28,5,0.5,0.5,4.3,734.93
42,336,21,SOEC,29,5,2.0,2.0,4.3,734.5
42,336,21,SOEC,30,5,3.5,3.5,4.3,739.49
43,344,21,SOFC,1,1,0.5,0.5,0.0,707.1
43,344,21,SOFC,2,1,2.0,2.0,0.0,712.25
43,344,21,SOFC,3,1,3.5,3.5,0.0,708.36
43,344,21,SOFC,4,1,0.5,0.5,0.3,713.93
43,344,21,SOFC,5,1,2.0,2.0,0.3,714.01
43,344,21,SOFC,6,1,3.5,3.5,0.3,710.68
43,344,21,SOFC,7,2,0.5,0.5,1.0,714.86
43,344,21,SOFC,8,2,2.0,2.0,1.0,719.83
43,344,21,SOFC,9,2,3.5,3.5,1.0,719.78
43,344,21,SOFC,10,2,0.5,0.5,1.3,719.32
43,344,21,SOFC,11,2,2.0,2.0,1.3,720.6
43,344,21,SOFC,12,2,3.5,3.5,1.3,724.61
43,344,21,SOFC,13,3,0.5,0.5,2.0,730.41
43,344,21,SOFC,14,3,2.0,2.0,2.0,731.66
43,344,21,SOFC,15,3,3.5,3.5,2.0,730.92
43,344,21,SOFC,16,3,0.5,0.5,2.3,732.57
43,344,21,SOFC,17,3,2.0,2.0,2.3,734.03
43,344,21,SOFC,18,3,3.5,3.5,2.3,735.68
43,344,21,SOFC,19,4,0.5,0.5,3.0,740.58
43,344,21,SOFC,20,4,2.0,2.0,3.0,739.86
43,344,21,SOFC,21,4,3.5,3.5,3.0,739.44
43,344,21,SOFC,22,4,0.5,0.5,3.3,742.26
43,344,21,SOFC,23,4,2.0,2.0,3.3,739.75
43,344,21,SOFC,24,4,3.5,3.5,3.3,739.53
43,344,21,SOFC,25,5,0.5,0.5,4.0,753.69
43,344,21,SOFC,26,5,2.0,2.0,4.0,752.56
43,344,21,SOFC,27,5,3.5,3.5,4.0,750.03
43,344,21,SOFC,28,5,0.5,0.5,4.3,754.61
43,344,21,SOFC,29,5,2.0,2.0,4.3,752.87
43,344,21,SOFC,30,5,3.5,3.5,4.3,749.46
44,352,22,SOEC,1,1,0.5,0.5,0.0,693.95
44,352,22,SOEC,2,1,2.0,2.0,0.0,696.25
44,352,22,SOEC,3,1,3.5,3.5,0.0,693.47
44,352,22,SOEC,4,1,0.5,0.5,0.3,697.64
44,352,22,SOEC,5,1,2.0,2.0,0.3,695.28
44,352,22,SOEC,6,1,3.5,3.5,0.3,699.25
44,352,22,SOEC,7,2,0.5,0.5,1.0,702.11
44,352,22,SOEC,8,2,2.0,2.0,1.0,705.74
44,352,22,SOEC,9,2,3.5,3.5,1.0,707.09
44,352,22,SOEC,10,2,0.5,0.5,1.3,708.63
44,352,22,SOEC,11,2,2.0,2.0,1.3,708.6
44,352,22,SOEC,12,2,3.5,3.5,1.3,710.37
44,352,22,SOEC,13,3,0.5,0.5,2.0,712.0
44,352,22,SOEC,14,3,2.0,2.0,2.0,715.54
44,352,22,SOEC,15,3,3.5,3.5,2.0,711.24
44,352,22,SOEC,16,3,0.5,0.5,2.3,718.4
44,352,22,SOEC,17,3,2.0,2.0,2.3,715.79
44,352,22,SOEC,18,3,3.5,3.5,2.3,717.94
44,352,22,SOEC,19,4,0.5,0.5,3.0,726.71
44,352,22,SOEC,20,4,2.0,2.0,3.0,726.48
44,352,22,SOEC,21,4,3.5,3.5,3.0,726.66
44,352,22,SOEC,22,4,0.5,0.5,3.3,728.68
44,352,22,SOEC,23,4,2.0,2.0,3.3,727.64
44,352,22,SOEC,24,4,3.5,3.5,3.3,726.58
44,352,22,SOEC,25,5,0.5,0.5,4.0,737.14
44,352,22,SOEC,26,5,2.0,2.0,4.0,735.7
44,352,22,SOEC,27,5,3.5,3.5,4.0,733.94
44,352,22,SOEC,28,5,0.5,0.5,4.3,736.02
