timestep,time_hours,x_cm,y_cm,z_cm,T_surface_C,eps_xx,eps_yy,eps_xy
7,280,3.2639,2.0495,0.0,722.56,0.000706,0.000484,0.00011
7,280,3.952,2.6602,0.0,721.7,0.000552,0.000427,-7e-06
7,280,1.7155,1.6521,0.0,727.42,0.000747,0.000479,-2.9e-05
7,280,3.4125,0.7609,0.0,729.44,0.000592,0.000622,-1e-05
7,280,2.7456,1.1718,0.0,731.52,0.000738,0.000623,-1e-06
7,280,2.978,3.4824,0.0,706.58,0.000691,0.000255,-7.2e-05
7,280,0.5802,3.3461,0.0,714.78,0.00074,0.000371,0.0
7,280,0.8983,2.1881,0.0,720.23,0.000647,0.000406,-0.000105
7,280,2.2383,3.6831,0.0,702.38,0.0008,0.000304,-2.5e-05
7,280,2.5219,1.6362,0.0,725.83,0.000771,0.000516,6.9e-05
7,280,0.7549,0.854,0.0,730.78,0.00075,0.000558,5e-05
7,280,0.7055,3.6376,0.0,710.85,0.00061,0.000346,0.000104
7,280,3.8794,1.4414,0.0,721.62,0.000601,0.000479,1.6e-05
7,280,2.029,2.6745,0.0,710.74,0.000759,0.000374,8e-06
7,280,3.9831,1.6254,0.0,720.84,0.000587,0.000575,2e-05
7,280,0.241,2.3146,0.0,721.76,0.000567,0.000355,-4.7e-05
7,280,3.8306,1.739,0.0,721.73,0.000548,0.000487,4.4e-05
7,280,0.0074,0.7487,0.0,720.72,0.000585,0.000653,2.1e-05
7,280,2.1358,3.223,0.0,705.82,0.000686,0.000252,3.7e-05
7,280,0.419,0.6824,0.0,726.31,0.000569,0.000613,1.4e-05
7,280,3.5702,1.1388,0.0,725.49,0.000657,0.000575,-8e-06
7,280,3.1027,1.6434,0.0,725.93,0.000737,0.0006,7.4e-05
7,280,2.6959,2.1046,0.0,720.78,0.000724,0.000519,6.3e-05
7,280,1.8436,1.1288,0.0,733.67,0.000794,0.000547,-4.6e-05
7,280,1.7889,0.4168,0.0,740.23,0.000745,0.000633,4.1e-05
7,280,2.6065,0.1493,0.0,739.72,0.000782,0.000584,-8.9e-05
7,280,0.6816,0.9944,0.0,729.04,0.00063,0.000615,-1.5e-05
7,280,3.0782,0.8961,0.0,731.72,0.000634,0.000454,-5e-06
7,280,0.0642,0.814,0.0,721.26,0.00064,0.000621,1.6e-05
7,280,0.5198,0.9173,0.0,727.24,0.000638,0.000589,5.4e-05
7,280,0.1794,0.8063,0.0,725.96,0.000613,0.000483,-5e-06
7,280,2.7866,1.9539,0.0,719.99,0.000685,0.000461,9.9e-05
7,280,3.0992,1.3763,0.0,727.43,0.000721,0.000525,6.9e-05
7,280,3.8656,1.8124,0.0,723.06,0.000623,0.000445,5.4e-05
7,280,3.8801,0.1506,0.0,722.37,0.000481,0.000694,-1.9e-05
7,280,2.1586,3.5201,0.0,703.96,0.000763,0.000324,-2.4e-05
7,280,0.9214,2.1818,0.0,721.37,0.000676,0.000459,-9.6e-05
7,280,1.1664,0.4307,0.0,735.91,0.000712,0.000663,0.0001
7,280,2.0626,3.5686,0.0,703.82,0.000721,0.000264,-3.3e-05
7,280,1.7577,2.8621,0.0,708.45,0.000776,0.000409,6e-06
7,280,2.5442,1.9529,0.0,722.89,0.000728,0.000473,6.8e-05
7,280,3.995,1.5903,0.0,721.59,0.000607,0.000387,-1.8e-05
7,280,0.7318,2.7349,0.0,715.25,0.000672,0.000336,-7.5e-05
7,280,0.6274,2.8002,0.0,714.32,0.000616,0.000392,-2.2e-05
7,280,3.154,3.8906,0.0,709.68,0.000767,0.000216,-9.5e-05
7,280,1.9716,3.1389,0.0,706.33,0.000767,0.000361,9e-06
7,280,1.0063,3.6002,0.0,707.95,0.000737,0.000244,9.1e-05
7,280,2.2822,2.5061,0.0,714.79,0.00076,0.000487,-1.9e-05
7,280,1.495,3.1626,0.0,707.75,0.000746,0.000219,1.9e-05
7,280,0.154,2.9476,0.0,719.64,0.000613,0.000317,1.1e-05
7,280,1.7848,3.7607,0.0,703.59,0.000844,0.000365,5.3e-05
7,280,1.3689,3.2141,0.0,707.45,0.000716,0.000365,5e-05
7,280,0.9866,3.409,0.0,708.45,0.000689,0.000316,3.5e-05
7,280,1.4491,2.6244,0.0,713.54,0.000835,0.000369,-4.2e-05
7,280,0.4509,1.1077,0.0,726.85,0.000599,0.000623,2.2e-05
7,280,2.9843,3.4171,0.0,708.78,0.000725,0.000317,-7e-05
7,280,0.2858,0.6476,0.0,723.12,0.000702,0.000482,2e-05
7,280,3.781,3.5595,0.0,720.66,0.000529,0.00034,-1.8e-05
7,280,0.6669,0.4793,0.0,731.18,0.000679,0.000628,8.7e-05
7,280,0.3421,2.6202,0.0,719.18,0.00059,0.000405,-3.4e-05
7,280,1.0231,0.5771,0.0,735.44,0.000729,0.000654,7.6e-05
7,280,3.3039,0.0038,0.0,733.2,0.000688,0.000652,-0.000108
7,280,1.6631,3.8342,0.0,704.34,0.000698,0.00032,5e-06
7,280,0.9071,2.9451,0.0,714.38,0.000673,0.000361,-8e-06
7,280,2.7808,2.6547,0.0,714.06,0.000675,0.000352,4.3e-05
7,280,2.5907,0.3058,0.0,740.63,0.000672,0.000673,-3.6e-05
7,280,2.5874,2.1594,0.0,721.77,0.000747,0.000475,0.0001
7,280,1.7878,0.26,0.0,739.38,0.000682,0.000609,2.4e-05
7,280,3.9467,1.7681,0.0,722.5,0.000614,0.000438,2.7e-05
7,280,2.021,3.7193,0.0,702.62,0.000642,0.000297,-1e-05
7,280,2.1344,3.4346,0.0,704.06,0.000803,0.000313,-1.4e-05
7,280,3.5068,2.4821,0.0,720.0,0.000542,0.000362,5.3e-05
7,280,3.5124,3.733,0.0,714.72,0.000652,0.000386,-5.6e-05
7,280,0.411,0.1394,0.0,729.54,0.000587,0.000548,5.1e-05
7,280,2.2967,2.2365,0.0,717.07,0.00071,0.000553,1.2e-05
7,280,2.8409,0.1171,0.0,734.88,0.000794,0.000522,-0.000125
7,280,0.2946,0.3464,0.0,726.44,0.000573,0.000651,8e-06
7,280,3.2276,1.7819,0.0,723.31,0.000684,0.000528,7.7e-05
7,280,3.322,2.5922,0.0,715.74,0.000728,0.000423,3.9e-05
7,280,3.1544,3.2496,0.0,711.51,0.000648,0.0003,-6.6e-05
7,280,3.598,3.9579,0.0,716.25,0.000612,0.000313,-7.7e-05
7,280,0.0895,1.7737,0.0,720.37,0.000583,0.000458,-1.7e-05
7,280,2.0773,1.8464,0.0,723.81,0.000765,0.000507,4.2e-05
7,280,0.83,2.5811,0.0,716.47,0.000694,0.000271,-2.9e-05
7,280,2.0371,0.4047,0.0,741.37,0.000679,0.000536,1e-05
7,280,1.2111,0.0457,0.0,735.62,0.000703,0.000526,8.1e-05
7,280,3.9511,0.7443,0.0,722.98,0.000563,0.000635,2e-05
7,280,3.325,2.2986,0.0,718.72,0.000708,0.000376,6.6e-05
7,280,3.6481,1.2222,0.0,724.61,0.000588,0.000615,-0.0
7,280,0.4333,3.1813,0.0,716.18,0.00058,0.000486,3.8e-05
7,280,0.7446,2.2718,0.0,718.96,0.000713,0.000495,-0.000109
7,280,3.1031,3.8799,0.0,708.73,0.000742,0.000366,-9.7e-05
7,280,3.3519,3.1003,0.0,714.4,0.000583,0.000357,1.4e-05
7,280,0.9821,0.5023,0.0,734.7,0.000704,0.000616,9.4e-05
7,280,2.3862,2.9461,0.0,710.2,0.000896,0.000343,-1.4e-05
7,280,0.6384,1.9774,0.0,723.23,0.000663,0.000505,-6.9e-05
7,280,2.9017,1.4914,0.0,727.66,0.000782,0.000528,7.8e-05
7,280,2.3757,3.07,0.0,709.01,0.000765,0.000327,-1.7e-05
7,280,1.8268,2.7943,0.0,712.56,0.000761,0.000344,-1.1e-05
7,280,0.9572,0.7627,0.0,732.98,0.000683,0.000598,2.4e-05
7,280,3.4856,3.2126,0.0,716.09,0.000644,0.000423,-2.4e-05
7,280,0.172,2.9323,0.0,718.49,0.000494,0.000342,-2e-06
7,280,1.7001,1.9111,0.0,721.53,0.000814,0.000416,-2.3e-05
7,280,0.5289,2.6198,0.0,718.34,0.000647,0.000312,-2.8e-05
7,280,1.0353,0.1239,0.0,735.98,0.000801,0.000534,9.2e-05
7,280,1.2131,3.5241,0.0,706.62,0.000697,0.000252,0.000128
7,280,0.2581,0.3538,0.0,724.01,0.000637,0.000624,3.1e-05
7,280,3.4358,2.3466,0.0,720.45,0.000639,0.000419,9.7e-05
7,280,0.9695,1.3307,0.0,728.16,0.000734,0.000548,-6.4e-05
7,280,0.3045,1.8057,0.0,721.81,0.000655,0.000543,-5.4e-05
7,280,2.3261,0.3728,0.0,739.95,0.000723,0.000603,-2.6e-05
7,280,0.3844,3.503,0.0,717.27,0.000573,0.000238,7e-05
7,280,2.5628,3.3252,0.0,706.79,0.000726,0.000326,-1.1e-05
7,280,2.8649,3.4753,0.0,705.52,0.000827,0.000307,-3.7e-05
7,280,2.2294,1.9075,0.0,722.35,0.00079,0.000484,3.8e-05
7,280,0.1737,2.5686,0.0,719.82,0.000643,0.000352,1e-06
7,280,3.4314,2.7433,0.0,716.92,0.000676,0.000352,1.6e-05
7,280,2.5714,3.7819,0.0,704.51,0.000635,0.000233,-9.8e-05
7,280,2.4307,1.3075,0.0,732.5,0.00076,0.000543,4.7e-05
7,280,2.6245,0.5558,0.0,735.11,0.000815,0.000551,-4.8e-05
7,280,1.1462,3.2035,0.0,707.82,0.000669,0.00033,1.6e-05
7,280,0.6847,1.877,0.0,724.13,0.000608,0.000545,-9.3e-05
7,280,1.8648,3.5663,0.0,702.96,0.000723,0.000294,3.8e-05
7,280,0.7877,3.81,0.0,708.37,0.000729,0.000386,0.000106
7,280,1.4828,3.0968,0.0,709.31,0.000745,0.000403,2e-05
7,280,2.6289,2.3659,0.0,717.8,0.000762,0.000464,7.1e-05
7,280,0.5734,3.3497,0.0,715.46,0.000723,0.000416,4e-05
7,280,1.6237,2.5761,0.0,715.67,0.000686,0.000373,-5.1e-05
7,280,2.5426,3.1169,0.0,708.58,0.000696,0.000338,-3e-05
7,280,1.0692,0.6225,0.0,734.4,0.000731,0.000534,3.9e-05
7,280,3.8953,0.3241,0.0,723.2,0.000558,0.000587,-5.5e-05
7,280,3.8567,0.8581,0.0,725.99,0.00055,0.000592,6e-06
7,280,1.2181,0.8012,0.0,735.8,0.000713,0.000657,5.9e-05
7,280,1.5855,2.5288,0.0,713.79,0.000821,0.000442,-3e-05
7,280,3.8952,3.4881,0.0,720.88,0.000687,0.000247,-2.1e-05
7,280,2.6709,2.5085,0.0,715.4,0.000731,0.000454,5.4e-05
7,280,3.9275,3.5936,0.0,721.52,0.000636,0.000219,1.1e-05
7,280,3.2136,0.1522,0.0,734.5,0.000639,0.000643,-4.6e-05
7,280,0.7701,0.3483,0.0,734.78,0.000738,0.000603,0.000101
7,280,0.9609,0.4126,0.0,734.3,0.000747,0.000633,6.7e-05
7,280,1.7729,0.7698,0.0,736.81,0.000736,0.000544,-1.4e-05
7,280,3.0662,2.0063,0.0,720.06,0.000678,0.00054,7.5e-05
7,280,3.7977,0.7559,0.0,722.64,0.000532,0.000502,-2.5e-05
7,280,0.9138,2.0009,0.0,723.61,0.000713,0.000368,-7.6e-05
7,280,2.7537,0.9443,0.0,733.29,0.000783,0.000555,-1e-05
7,280,2.6699,0.3834,0.0,737.14,0.000743,0.000623,-7e-05
7,280,1.3919,0.7257,0.0,738.38,0.000875,0.000547,3.2e-05
7,280,0.444,1.629,0.0,724.4,0.000619,0.000464,-6.2e-05
7,280,2.7218,1.5589,0.0,727.78,0.000821,0.000536,9.1e-05
7,280,0.3128,2.954,0.0,717.55,0.000626,0.000361,-8e-06
7,280,3.6727,0.5601,0.0,726.86,0.000639,0.000611,-4.5e-05
7,280,2.8748,1.4645,0.0,728.24,0.000675,0.000523,4.3e-05
7,280,3.6747,3.5041,0.0,718.46,0.000576,0.000341,-2.3e-05
7,280,3.4251,2.4081,0.0,717.56,0.000624,0.000286,6.5e-05
7,280,3.5395,0.3047,0.0,730.34,0.000624,0.000645,-3.4e-05
7,280,0.4802,1.4094,0.0,725.37,0.000638,0.000552,-4.4e-05
7,280,3.3297,2.2335,0.0,720.56,0.000689,0.000424,9.2e-05
7,280,2.4389,0.5317,0.0,740.26,0.000821,0.000514,-0.0
7,280,1.269,0.3285,0.0,739.58,0.000773,0.000564,9.6e-05
7,280,1.0977,2.8094,0.0,712.48,0.000732,0.000349,-1.4e-05
7,280,3.6647,2.5706,0.0,720.38,0.000607,0.000388,3.4e-05
7,280,3.549,1.8982,0.0,723.0,0.000669,0.000396,5e-05
7,280,3.2519,1.6931,0.0,725.19,0.000738,0.000563,6.7e-05
7,280,2.867,2.936,0.0,712.58,0.000721,0.000316,4.1e-05
7,280,2.7124,2.1785,0.0,716.71,0.000757,0.000395,8.8e-05
7,280,2.2151,1.2356,0.0,733.51,0.000809,0.000542,2.4e-05
7,280,1.6173,3.4559,0.0,703.47,0.000768,0.000324,7.9e-05
7,280,2.8396,0.3148,0.0,735.9,0.000749,0.000651,-6.4e-05
7,280,0.684,0.1739,0.0,732.02,0.000679,0.000521,7e-05
7,280,1.5499,2.5767,0.0,711.42,0.000676,0.000369,-1.3e-05
7,280,0.7096,1.4832,0.0,725.14,0.000767,0.000544,-4.6e-05
7,280,0.4369,1.3942,0.0,726.38,0.000634,0.000513,-5.5e-05
7,280,0.0368,0.6697,0.0,720.75,0.000578,0.000577,3e-05
7,280,3.8416,1.5707,0.0,721.61,0.000577,0.000549,2.1e-05
7,280,1.0552,3.0444,0.0,711.41,0.000777,0.000228,8e-06
7,280,2.5176,3.2566,0.0,705.98,0.000697,0.000337,-3.1e-05
7,280,0.4386,1.5123,0.0,723.79,0.000673,0.000464,-2.6e-05
7,280,2.8995,2.9012,0.0,712.02,0.000757,0.000426,1.9e-05
7,280,2.4563,1.8237,0.0,724.51,0.000781,0.000522,9.6e-05
7,280,1.5331,1.993,0.0,722.27,0.000692,0.000478,-5.4e-05
7,280,3.6894,3.9908,0.0,715.52,0.000633,0.000325,-7.6e-05
7,280,3.2606,1.4019,0.0,727.16,0.000754,0.000529,5.8e-05
7,280,0.3223,0.2251,0.0,728.09,0.000635,0.000628,5.1e-05
7,280,1.5146,2.3411,0.0,716.24,0.000843,0.000374,-3.4e-05
7,280,1.3643,3.26,0.0,706.45,0.000763,0.000306,3.3e-05
7,280,3.4748,2.0596,0.0,720.78,0.000607,0.000427,5.9e-05
7,280,0.1911,1.7059,0.0,723.18,0.000551,0.000544,-5.4e-05
7,280,2.9051,1.6261,0.0,725.03,0.000779,0.000456,8e-05
7,280,1.216,0.8895,0.0,735.62,0.000772,0.000615,4e-06
7,280,3.8303,0.5791,0.0,724.94,0.000584,0.000629,-1.6e-05
7,280,3.6336,2.6856,0.0,719.82,0.000546,0.000415,1.7e-05
7,280,1.1747,1.1633,0.0,732.54,0.000709,0.000499,-1.5e-05
7,280,3.2193,0.5256,0.0,733.78,0.000677,0.000608,-0.000114
7,280,3.1115,2.2737,0.0,718.0,0.000711,0.000503,8.6e-05
7,280,0.9758,2.9786,0.0,711.21,0.000715,0.000345,-1.4e-05
7,280,2.5269,0.286,0.0,740.47,0.00081,0.000648,-5.7e-05
7,280,3.6156,2.2745,0.0,722.09,0.000604,0.000486,5.3e-05
7,280,2.6025,3.816,0.0,704.1,0.000768,0.000404,-6.6e-05
7,280,3.5071,3.1738,0.0,716.79,0.000556,0.000275,-2.2e-05
7,280,0.3904,3.6566,0.0,714.67,0.000598,0.000414,3.7e-05
7,280,3.0252,2.6407,0.0,715.09,0.000722,0.000447,5.6e-05
7,280,3.6647,1.7918,0.0,723.35,0.00075,0.000513,5.3e-05
7,280,0.1663,0.1413,0.0,722.89,0.0006,0.00054,1.3e-05
7,280,2.5708,1.2196,0.0,732.62,0.000758,0.00054,5.2e-05
7,280,3.1888,2.8414,0.0,714.85,0.000752,0.000399,5.1e-05
7,280,1.7724,3.4544,0.0,704.99,0.000781,0.000333,-5e-06
7,280,0.8566,3.0982,0.0,712.02,0.000708,0.000423,3.4e-05
7,280,3.1374,3.1549,0.0,711.18,0.000729,0.000323,-7e-06
7,280,1.4924,2.349,0.0,716.19,0.00063,0.000416,-9.7e-05
7,280,1.4186,1.1353,0.0,732.09,0.000732,0.000503,8e-06
7,280,0.9587,3.1482,0.0,713.05,0.000628,0.000242,-1e-05
7,280,2.6157,2.5561,0.0,715.47,0.000874,0.000376,5.7e-05
7,280,2.7792,1.0478,0.0,733.85,0.000713,0.000543,3.1e-05
7,280,2.8883,0.5772,0.0,735.55,0.000624,0.000596,-8.3e-05
7,280,1.3398,3.383,0.0,705.68,0.00082,0.000251,8.8e-05
7,280,3.9779,1.9602,0.0,721.98,0.000507,0.000376,-1e-06
7,280,1.1406,0.3052,0.0,737.77,0.000703,0.000634,7.3e-05
7,280,3.3362,3.702,0.0,712.58,0.000711,0.000186,-4e-05
7,280,0.8907,0.1954,0.0,733.92,0.000757,0.000593,7.6e-05
7,280,2.3425,3.0839,0.0,706.27,0.000761,0.000311,-2.5e-05
7,280,3.2761,0.184,0.0,733.06,0.000745,0.000606,-8.5e-05
7,280,2.0229,0.6336,0.0,737.8,0.000763,0.000646,2.9e-05
7,280,2.0655,3.8746,0.0,702.74,0.000734,0.000338,4.6e-05
7,280,3.4113,1.3048,0.0,726.05,0.000609,0.000613,1.1e-05
7,280,0.422,0.1936,0.0,726.54,0.000587,0.000637,4e-05
7,280,0.2029,3.5449,0.0,719.18,0.000564,0.000267,3e-05
7,280,2.0825,2.8512,0.0,708.36,0.000849,0.000438,-2.7e-05
7,280,2.4033,0.9784,0.0,735.76,0.000826,0.000528,1.8e-05
7,280,3.4221,0.1844,0.0,729.15,0.000651,0.000533,-8.2e-05
7,280,1.7574,0.9799,0.0,734.98,0.000707,0.000492,1.1e-05
7,280,2.0161,0.0096,0.0,742.26,0.000749,0.000593,-2.6e-05
7,280,0.2682,3.6957,0.0,719.21,0.000574,0.000316,1.4e-05
7,280,2.8812,0.019,0.0,738.81,0.000689,0.000589,-0.000116
7,280,2.671,1.7833,0.0,723.56,0.000648,0.000452,9.1e-05
7,280,1.6985,0.7459,0.0,736.55,0.000807,0.000686,5.5e-05
7,280,1.6036,0.6497,0.0,737.53,0.000779,0.000556,2e-05
7,280,0.7841,2.2211,0.0,720.22,0.000693,0.000456,-5.3e-05
7,280,0.3167,2.4709,0.0,719.43,0.000712,0.00047,-2.2e-05
7,280,1.4135,2.3553,0.0,716.54,0.000745,0.000428,-6.3e-05
7,280,0.5281,3.1556,0.0,715.86,0.000786,0.000389,1.4e-05
7,280,2.5289,3.6666,0.0,704.16,0.000754,0.000299,-6.9e-05
7,280,0.0302,0.8787,0.0,722.25,0.00057,0.000639,-3.6e-05
7,280,3.084,1.9363,0.0,721.84,0.000676,0.000479,8.4e-05
7,280,3.3649,1.4573,0.0,726.39,0.000747,0.000484,4.7e-05
7,280,2.3025,3.0391,0.0,707.45,0.000762,0.000343,5e-06
7,280,1.7424,2.1894,0.0,719.32,0.000738,0.000429,-8e-06
7,280,2.901,0.5023,0.0,735.78,0.000674,0.00071,-8.4e-05
7,280,3.2152,3.4947,0.0,712.76,0.000714,0.000221,-6.7e-05
7,280,3.1662,2.4187,0.0,718.82,0.000709,0.000411,8.5e-05
7,280,2.9514,3.0002,0.0,712.38,0.000726,0.000283,-9e-06
7,280,2.7497,1.7522,0.0,724.56,0.000782,0.000489,9e-05
7,280,2.0522,3.6823,0.0,701.75,0.000845,0.000322,-7e-06
7,280,3.1735,0.7164,0.0,733.49,0.000784,0.000533,-5.1e-05
7,280,3.023,0.6858,0.0,734.88,0.000804,0.000553,-1.2e-05
7,280,2.3393,0.6474,0.0,737.81,0.000705,0.000601,4e-06
7,280,0.4033,3.211,0.0,716.88,0.000624,0.000357,1.5e-05
7,280,3.0614,1.7149,0.0,724.86,0.000703,0.000507,7.3e-05
7,280,2.3702,3.1524,0.0,708.12,0.000777,0.000423,1.1e-05
7,280,0.9447,1.5418,0.0,726.99,0.000765,0.00045,-6.4e-05
7,280,0.3096,1.6324,0.0,723.72,0.000688,0.000541,-2.5e-05
7,280,2.0556,3.0409,0.0,706.06,0.0007,0.000326,2.9e-05
7,280,1.5575,1.2776,0.0,729.13,0.000691,0.000495,-3.8e-05
7,280,0.9454,2.3604,0.0,718.85,0.000728,0.000414,-9.9e-05
7,280,0.0563,2.5084,0.0,721.56,0.000595,0.0004,-1.1e-05
7,280,3.3458,3.0551,0.0,715.89,0.000689,0.000257,-3.1e-05
7,280,1.8816,3.1845,0.0,704.23,0.000862,0.000387,-1.3e-05
7,280,0.5275,3.7048,0.0,714.67,0.000599,0.000251,8.8e-05
7,280,3.9626,0.4715,0.0,721.57,0.000553,0.000669,-1e-05
7,280,1.4442,0.0096,0.0,741.05,0.000766,0.000581,6.6e-05
7,280,2.9601,0.5862,0.0,733.88,0.000712,0.000602,-9.3e-05
7,280,3.8316,0.2115,0.0,725.58,0.000619,0.000497,-1.8e-05
7,280,0.3248,1.5876,0.0,724.22,0.000588,0.0005,-5.9e-05
7,280,2.4167,2.3653,0.0,717.8,0.000625,0.000335,5.5e-05
7,280,2.1201,3.3258,0.0,704.36,0.000808,0.000325,-1.7e-05
7,280,1.3282,3.1586,0.0,706.55,0.000729,0.000403,2.2e-05
7,280,3.0866,2.3745,0.0,718.68,0.000724,0.000385,8.6e-05
7,280,1.3206,1.8387,0.0,724.29,0.000717,0.000512,-7.8e-05
7,280,3.4241,1.9054,0.0,723.52,0.000623,0.000493,4.3e-05
7,280,0.6106,3.9287,0.0,712.85,0.000662,0.000221,8.4e-05
7,280,1.0527,2.2009,0.0,720.39,0.000702,0.000389,-9.4e-05
7,280,0.2288,0.2037,0.0,726.02,0.000564,0.000618,7e-06
7,280,3.6373,2.7567,0.0,720.29,0.000575,0.000396,2e-06
7,280,2.2103,1.9847,0.0,721.68,0.000825,0.000538,4.6e-05
7,280,1.4353,0.5707,0.0,738.52,0.000784,0.000597,3.9e-05
7,280,3.7054,0.51,0.0,724.08,0.000605,0.000692,-2.2e-05
7,280,0.1305,1.0599,0.0,723.99,0.000575,0.000671,-2.1e-05
7,280,3.4653,1.2999,0.0,726.47,0.000627,0.000453,-3e-06
7,280,0.1728,0.38,0.0,725.76,0.000535,0.000669,2.5e-05
7,280,0.73,3.0085,0.0,714.54,0.000658,0.00036,-2.8e-05
7,280,2.9292,2.3872,0.0,715.88,0.000728,0.000427,6.3e-05
7,280,3.5953,2.172,0.0,720.86,0.00063,0.000444,3.6e-05
7,280,2.6501,3.5864,0.0,705.19,0.00071,0.000224,-5.8e-05
7,280,0.3879,1.7606,0.0,721.69,0.000709,0.000491,-4.7e-05
7,280,3.704,2.5751,0.0,721.21,0.000567,0.000503,7e-06
7,280,1.9497,3.6129,0.0,700.52,0.000742,0.000255,4.8e-05
7,280,1.2666,3.1369,0.0,706.63,0.000712,0.000358,2.2e-05
7,280,1.5779,3.2505,0.0,706.81,0.000713,0.000377,3.6e-05
7,280,1.6184,0.6297,0.0,739.81,0.000807,0.000574,2e-05
7,280,1.9056,3.2062,0.0,704.68,0.000867,0.000286,1.8e-05
7,280,2.7877,3.0443,0.0,710.39,0.000663,0.000282,-2.3e-05
7,280,0.775,0.5892,0.0,732.81,0.000693,0.000698,7.1e-05
7,280,2.0915,3.9176,0.0,704.43,0.000743,0.000362,-1e-06
7,280,0.2499,0.1021,0.0,726.69,0.000589,0.000584,2.2e-05
7,280,1.6389,2.3011,0.0,716.99,0.000704,0.000396,-2.4e-05
7,280,3.3688,2.6168,0.0,717.02,0.000659,0.000371,2.9e-05
7,280,0.9402,3.8612,0.0,708.36,0.000628,0.000213,7.2e-05
7,280,1.1006,0.465,0.0,736.04,0.000765,0.000626,8.8e-05
7,280,3.3378,1.6836,0.0,726.04,0.000618,0.000486,9.4e-05
7,280,3.145,2.1902,0.0,721.77,0.000743,0.000406,0.000107
7,280,2.4787,1.0359,0.0,734.17,0.000807,0.000475,-1.2e-05
7,280,2.547,2.3604,0.0,716.4,0.000716,0.000295,5e-05
7,280,1.0094,0.5028,0.0,734.0,0.000685,0.000398,0.000103
7,280,1.2688,2.8952,0.0,710.65,0.000717,0.000312,5e-06
7,280,3.337,0.5452,0.0,730.58,0.00063,0.000585,-2.9e-05
7,280,3.188,3.9802,0.0,709.19,0.000655,0.000298,-8.3e-05
7,280,0.8649,2.4118,0.0,718.82,0.000682,0.000379,-7.4e-05
7,280,0.0141,3.1439,0.0,720.53,0.000572,0.000394,1.1e-05
7,280,0.0427,2.6257,0.0,722.2,0.000572,0.000357,3.9e-05
7,280,1.2786,3.939,0.0,704.95,0.000772,0.000263,0.000108
7,280,0.1898,3.0339,0.0,721.38,0.000635,0.000415,-1e-06
7,280,3.9282,0.6332,0.0,722.53,0.000661,0.000588,-2.1e-05
7,280,1.7243,1.9302,0.0,721.43,0.000678,0.000441,-6.6e-05
7,280,0.9563,1.9757,0.0,723.87,0.000716,0.000485,-0.00011
7,280,2.8388,3.5268,0.0,708.16,0.000677,0.000419,-6.4e-05
7,280,1.4074,0.3203,0.0,738.45,0.000777,0.000491,7.8e-05
7,280,0.301,0.8447,0.0,725.37,0.000597,0.000544,4e-05
7,280,0.2573,1.3422,0.0,724.99,0.00063,0.000577,-6.2e-05
7,280,2.3806,1.6638,0.0,725.97,0.000782,0.00055,4.4e-05
7,280,3.0165,2.1136,0.0,720.01,0.000721,0.000471,0.000107
7,280,3.562,1.2255,0.0,727.78,0.000595,0.000553,2e-05
7,280,0.0546,2.9279,0.0,719.17,0.000506,0.000363,1.4e-05
7,280,1.9131,3.7282,0.0,702.8,0.000803,0.000332,2.7e-05
7,280,1.2127,2.9673,0.0,709.16,0.000633,0.000382,-1.6e-05
7,280,1.877,0.1851,0.0,740.97,0.000798,0.000561,3e-05
7,280,2.7992,1.6415,0.0,725.8,0.000739,0.000498,9.6e-05
7,280,3.3188,0.6337,0.0,730.05,0.000739,0.000604,-7.3e-05
7,280,3.0389,2.5282,0.0,716.49,0.000777,0.000351,9.6e-05
7,280,2.8459,0.9017,0.0,734.4,0.000708,0.000606,3e-06
7,280,0.9846,2.8876,0.0,714.47,0.000768,0.000328,-0.0
7,280,0.1111,0.1364,0.0,724.15,0.00059,0.000574,2.1e-05
7,280,1.7417,1.839,0.0,723.32,0.000746,0.000589,-5.4e-05
7,280,3.2682,2.9667,0.0,713.93,0.000668,0.000305,-1.4e-05
7,280,3.1874,0.659,0.0,732.3,0.000633,0.000547,-1.4e-05
7,280,1.4939,3.5411,0.0,704.03,0.000842,0.000292,4.8e-05
7,280,2.4209,0.8926,0.0,735.98,0.000765,0.000497,-1.2e-05
7,280,0.4653,2.1928,0.0,720.05,0.000628,0.000449,-7.8e-05
7,280,1.1896,2.431,0.0,715.44,0.00071,0.000407,-0.000102
7,280,2.0642,2.2572,0.0,718.99,0.00074,0.000495,8e-06
7,280,1.0677,0.4504,0.0,734.58,0.00058,0.000601,5.5e-05
7,280,2.0479,3.1119,0.0,707.22,0.000776,0.000286,-1.8e-05
7,280,3.8015,2.2155,0.0,719.88,0.000544,0.000435,3.1e-05
7,280,1.0725,3.2119,0.0,708.61,0.000699,0.000389,2.1e-05
7,280,3.6244,0.0794,0.0,728.83,0.000638,0.000618,-6.3e-05
7,280,0.2191,2.8808,0.0,719.71,0.000684,0.000353,6e-06
7,280,3.0544,3.4817,0.0,709.79,0.000693,0.000351,-8.4e-05
7,280,1.8802,0.1164,0.0,740.39,0.000706,0.000519,1.8e-05
7,280,1.4173,3.3416,0.0,706.71,0.000693,0.000233,1.1e-05
7,280,0.7755,0.3201,0.0,733.5,0.000608,0.000489,5.2e-05
7,280,3.3102,0.9507,0.0,731.74,0.000693,0.000565,6e-06
7,280,0.1742,3.2799,0.0,719.94,0.000665,0.000244,2.2e-05
