timestamp,building_id,dry_bulb_C,relative_humidity_pct,global_horizontal_irradiance_W_m2,wind_speed_m_s,co2_outdoor_ppm,pm25_outdoor_ug_m3,tvoc_outdoor_ppb
2022-05-10T19:00:00,B0016,-6.83,59.0,426.1,1.71,406.0,2.9,104.0
2022-05-10T20:00:00,B0016,-7.42,41.6,350.0,3.74,415.0,2.0,67.0
2022-05-10T21:00:00,B0016,-7.81,55.5,267.9,4.02,461.0,7.3,38.0
2022-05-10T22:00:00,B0016,-10.33,79.6,181.2,3.6,409.0,20.9,172.0
2022-05-10T23:00:00,B0016,-11.4,69.0,91.4,3.18,407.0,21.9,35.0
2022-05-11T00:00:00,B0016,-10.31,50.4,0.0,2.11,424.0,5.9,143.0
2022-05-11T01:00:00,B0016,-9.18,61.3,91.4,4.0,426.0,15.0,76.0
2022-05-11T02:00:00,B0016,-11.04,63.8,181.2,0.58,387.0,18.7,20.0
2022-05-11T03:00:00,B0016,-8.34,65.7,267.9,2.92,418.0,8.6,50.0
2022-05-11T04:00:00,B0016,-7.72,76.1,350.0,3.49,410.0,2.0,141.0
2022-05-11T05:00:00,B0016,-8.22,65.3,426.1,4.74,410.0,12.0,26.0
2022-05-11T06:00:00,B0016,-8.21,73.7,495.0,4.48,424.0,13.8,99.0
2022-05-11T07:00:00,B0016,-4.32,64.5,555.3,3.78,406.0,18.9,144.0
2022-05-11T08:00:00,B0016,-4.76,62.1,606.2,2.5,412.0,12.3,150.0
2022-05-11T09:00:00,B0016,-4.93,56.0,646.7,4.65,411.0,23.7,29.0
2022-05-11T10:00:00,B0016,-1.97,58.9,676.1,3.65,438.0,19.7,131.0
2022-05-11T11:00:00,B0016,-3.99,55.0,694.0,2.12,416.0,8.3,93.0
2022-05-11T12:00:00,B0016,-4.75,62.4,700.0,3.65,420.0,24.7,229.0
2022-05-11T13:00:00,B0016,-5.4,50.7,694.0,4.41,411.0,2.1,86.0
2022-05-11T14:00:00,B0016,-3.46,44.9,676.1,3.3,414.0,15.0,121.0
2022-05-11T15:00:00,B0016,-4.66,49.4,646.7,2.44,427.0,12.3,180.0
2022-05-11T16:00:00,B0016,-6.9,59.3,606.2,4.93,422.0,11.1,172.0
2022-05-11T17:00:00,B0016,-5.47,46.1,555.3,4.38,438.0,2.0,58.0
2022-05-11T18:00:00,B0016,-6.25,67.7,495.0,6.36,444.0,21.2,139.0
2022-05-11T19:00:00,B0016,-7.32,68.8,426.1,2.45,421.0,14.7,86.0
2022-05-11T20:00:00,B0016,-8.08,64.3,350.0,2.05,434.0,9.9,60.0
2022-05-11T21:00:00,B0016,-9.77,74.5,267.9,2.94,441.0,22.3,95.0
2022-05-11T22:00:00,B0016,-12.14,79.6,181.2,3.57,404.0,2.0,108.0
2022-05-11T23:00:00,B0016,-9.89,66.9,91.4,2.94,411.0,7.8,142.0
2022-05-12T00:00:00,B0016,-10.66,58.5,0.0,2.74,433.0,8.4,91.0
2022-05-12T01:00:00,B0016,-12.07,74.2,91.4,2.1,374.0,11.0,251.0
2022-05-12T02:00:00,B0016,-10.28,55.9,181.2,0.73,412.0,23.6,20.0
2022-05-12T03:00:00,B0016,-10.7,59.0,267.9,2.7,397.0,15.2,220.0
2022-05-12T04:00:00,B0016,-9.55,61.1,350.0,5.62,446.0,18.3,134.0
2022-05-12T05:00:00,B0016,-6.93,67.5,426.1,2.77,397.0,2.0,24.0
2022-05-12T06:00:00,B0016,-5.24,67.6,495.0,3.05,411.0,18.5,133.0
2022-05-12T07:00:00,B0016,-4.93,48.7,555.3,0.97,439.0,5.8,205.0
2022-05-12T08:00:00,B0016,-4.18,47.9,606.2,6.08,427.0,14.5,30.0
2022-05-12T09:00:00,B0016,-3.82,45.5,646.7,2.73,427.0,4.5,20.0
2022-05-12T10:00:00,B0016,-2.4,45.2,676.1,1.21,458.0,7.2,80.0
2022-05-12T11:00:00,B0016,-2.72,49.8,694.0,4.2,414.0,8.6,28.0
2022-05-12T12:00:00,B0016,-1.52,55.2,700.0,4.56,388.0,4.5,121.0
2022-05-12T13:00:00,B0016,-3.17,58.7,694.0,3.83,422.0,14.5,102.0
2022-05-12T14:00:00,B0016,-4.33,51.3,676.1,6.17,449.0,16.0,41.0
2022-05-12T15:00:00,B0016,-3.89,59.4,646.7,3.17,409.0,7.9,231.0
2022-05-12T16:00:00,B0016,-5.42,65.0,606.2,6.8,399.0,2.0,184.0
2022-05-12T17:00:00,B0016,-3.34,57.3,555.3,5.79,438.0,24.2,155.0
2022-05-12T18:00:00,B0016,-7.47,61.4,495.0,3.94,409.0,8.9,114.0
2022-05-12T19:00:00,B0016,-7.65,66.5,426.1,6.54,392.0,2.0,152.0
2022-05-12T20:00:00,B0016,-8.67,62.0,350.0,4.96,412.0,10.7,148.0
2022-05-12T21:00:00,B0016,-10.18,64.7,267.9,1.83,418.0,7.1,85.0
2022-05-12T22:00:00,B0016,-10.09,66.7,181.2,6.19,412.0,21.8,20.0
2022-05-12T23:00:00,B0016,-12.54,56.0,91.4,2.61,400.0,9.1,146.0
2022-05-13T00:00:00,B0016,-10.52,52.3,0.0,5.66,446.0,6.2,78.0
2022-05-13T01:00:00,B0016,-11.04,73.7,91.4,4.25,407.0,10.3,218.0
2022-05-13T02:00:00,B0016,-9.14,64.7,181.2,1.96,477.0,17.9,187.0
2022-05-13T03:00:00,B0016,-8.94,51.3,267.9,1.97,400.0,3.6,209.0
2022-05-13T04:00:00,B0016,-8.86,49.0,350.0,2.32,393.0,25.8,129.0
2022-05-13T05:00:00,B0016,-6.85,68.6,426.1,5.56,402.0,22.8,189.0
2022-05-13T06:00:00,B0016,-4.81,72.1,495.0,4.96,445.0,18.0,183.0
2022-05-13T07:00:00,B0016,-6.52,59.4,555.3,3.76,432.0,19.1,59.0
2022-05-13T08:00:00,B0016,-5.14,48.9,606.2,3.13,455.0,22.1,20.0
2022-05-13T09:00:00,B0016,-2.28,61.2,646.7,0.31,419.0,20.3,138.0
2022-05-13T10:00:00,B0016,-2.47,55.4,676.1,2.52,399.0,2.0,103.0
2022-05-13T11:00:00,B0016,-2.47,58.5,694.0,1.63,451.0,2.0,83.0
2022-05-13T12:00:00,B0016,-2.42,48.0,700.0,3.4,407.0,17.8,127.0
2022-05-13T13:00:00,B0016,-2.14,50.0,694.0,3.91,393.0,11.3,163.0
2022-05-13T14:00:00,B0016,-5.02,56.7,676.1,4.8,461.0,15.0,204.0
2022-05-13T15:00:00,B0016,-1.39,45.5,646.7,3.89,401.0,13.4,52.0
2022-05-13T16:00:00,B0016,-5.63,48.2,606.2,6.52,431.0,2.0,68.0
2022-05-13T17:00:00,B0016,-6.8,67.6,555.3,1.21,414.0,34.0,80.0
2022-05-13T18:00:00,B0016,-7.72,60.6,495.0,3.68,412.0,2.9,138.0
2022-05-13T19:00:00,B0016,-8.7,60.7,426.1,2.95,457.0,20.6,135.0
2022-05-13T20:00:00,B0016,-8.19,55.2,350.0,4.94,380.0,10.3,116.0
2022-05-13T21:00:00,B0016,-8.48,65.1,267.9,3.11,441.0,10.9,46.0
2022-05-13T22:00:00,B0016,-10.49,66.0,181.2,3.31,425.0,23.1,163.0
2022-05-13T23:00:00,B0016,-8.63,65.9,91.4,3.7,473.0,20.8,123.0
2022-05-14T00:00:00,B0016,-10.53,78.3,0.0,2.98,426.0,14.5,179.0
2022-05-14T01:00:00,B0016,-8.64,50.9,91.4,5.24,407.0,13.2,31.0
2022-05-14T02:00:00,B0016,-10.12,62.9,181.2,5.59,417.0,22.2,94.0
2022-05-14T03:00:00,B0016,-9.56,56.6,267.9,2.84,411.0,7.1,63.0
2022-05-14T04:00:00,B0016,-8.8,49.5,350.0,4.99,429.0,14.8,75.0
2022-05-14T05:00:00,B0016,-8.12,67.5,426.1,1.93,449.0,5.4,42.0
2022-05-14T06:00:00,B0016,-6.96,68.4,495.0,4.38,445.0,13.7,106.0
2022-05-14T07:00:00,B0016,-4.7,54.8,555.3,3.82,411.0,17.6,109.0
2022-05-14T08:00:00,B0016,-4.17,54.7,606.2,1.75,441.0,14.0,164.0
2022-05-14T09:00:00,B0016,-1.87,49.9,646.7,8.65,389.0,17.2,92.0
2022-05-14T10:00:00,B0016,-2.6,57.0,676.1,2.1,426.0,16.2,119.0
2022-05-14T11:00:00,B0016,-3.39,53.5,694.0,3.34,443.0,27.6,94.0
2022-05-14T12:00:00,B0016,-2.17,52.6,700.0,1.09,434.0,12.6,132.0
2022-05-14T13:00:00,B0016,-3.83,44.7,694.0,3.2,425.0,13.7,77.0
2022-05-14T14:00:00,B0016,-4.51,62.5,676.1,4.47,404.0,9.3,85.0
2022-05-14T15:00:00,B0016,-4.99,61.5,646.7,5.18,410.0,19.0,147.0
2022-05-14T16:00:00,B0016,-2.45,65.0,606.2,3.88,374.0,10.4,163.0
2022-05-14T17:00:00,B0016,-4.7,66.1,555.3,3.69,416.0,21.6,278.0
2022-05-14T18:00:00,B0016,-8.45,49.4,495.0,4.09,434.0,12.2,186.0
2022-05-14T19:00:00,B0016,-6.45,76.3,426.1,2.1,419.0,24.0,128.0
2022-05-14T20:00:00,B0016,-6.61,59.4,350.0,8.08,447.0,10.9,198.0
2022-05-14T21:00:00,B0016,-7.91,57.5,267.9,6.73,400.0,13.4,125.0
2022-05-14T22:00:00,B0016,-9.35,71.2,181.2,2.57,397.0,9.9,134.0
2022-05-14T23:00:00,B0016,-11.19,79.8,91.4,3.44,418.0,23.5,61.0
2022-05-15T00:00:00,B0016,-11.22,65.9,0.0,2.77,396.0,38.5,44.0
2022-05-15T01:00:00,B0016,-9.72,61.8,91.4,1.91,421.0,13.5,20.0
2022-05-15T02:00:00,B0016,-9.69,67.1,181.2,0.69,383.0,2.0,82.0
2022-05-15T03:00:00,B0016,-7.87,66.4,267.9,3.34,396.0,7.9,101.0
2022-05-15T04:00:00,B0016,-9.88,72.6,350.0,3.29,439.0,4.7,128.0
2022-05-15T05:00:00,B0016,-9.27,58.8,426.1,6.08,409.0,18.8,182.0
2022-05-15T06:00:00,B0016,-4.67,62.0,495.0,5.29,424.0,16.2,51.0
2022-05-15T07:00:00,B0016,-5.06,55.8,555.3,2.32,440.0,16.4,47.0
2022-05-15T08:00:00,B0016,-5.04,64.1,606.2,3.09,429.0,14.6,20.0
2022-05-15T09:00:00,B0016,-3.68,48.3,646.7,5.03,431.0,8.2,186.0
2022-05-15T10:00:00,B0016,-4.37,53.3,676.1,4.97,393.0,11.5,138.0
2022-05-15T11:00:00,B0016,-0.27,55.0,694.0,2.76,379.0,5.9,55.0
2022-05-15T12:00:00,B0016,-1.78,46.1,700.0,4.15,392.0,2.3,106.0
2022-05-15T13:00:00,B0016,-1.38,52.7,694.0,4.22,386.0,7.2,48.0
2022-05-15T14:00:00,B0016,-2.67,43.8,676.1,4.47,410.0,13.0,142.0
2022-05-15T15:00:00,B0016,-6.05,49.8,646.7,2.08,409.0,18.8,210.0
2022-05-15T16:00:00,B0016,-3.81,57.6,606.2,4.02,422.0,16.0,193.0
2022-05-15T17:00:00,B0016,-5.48,43.5,555.3,5.14,416.0,21.5,107.0
2022-05-15T18:00:00,B0016,-5.87,68.6,495.0,3.9,455.0,40.1,80.0
2022-05-15T19:00:00,B0016,-7.15,48.0,426.1,2.77,433.0,10.1,49.0
2022-05-15T20:00:00,B0016,-7.73,65.6,350.0,3.96,432.0,12.9,85.0
2022-05-15T21:00:00,B0016,-10.48,60.3,267.9,1.34,447.0,16.6,125.0
2022-05-15T22:00:00,B0016,-8.67,56.9,181.2,5.38,391.0,2.0,171.0
2022-05-15T23:00:00,B0016,-10.23,56.8,91.4,1.78,427.0,6.8,50.0
2022-05-16T00:00:00,B0016,-9.87,63.2,0.0,7.47,398.0,14.0,119.0
2022-05-16T01:00:00,B0016,-11.03,53.7,91.4,3.54,412.0,12.0,156.0
2022-05-16T02:00:00,B0016,-11.82,64.4,181.2,4.45,437.0,16.6,139.0
2022-05-16T03:00:00,B0016,-9.43,67.1,267.9,3.25,420.0,18.1,118.0
2022-05-16T04:00:00,B0016,-6.41,54.9,350.0,2.91,427.0,14.6,132.0
2022-05-16T05:00:00,B0016,-9.34,57.1,426.1,1.46,421.0,24.4,56.0
2022-05-16T06:00:00,B0016,-6.23,65.1,495.0,4.02,412.0,11.2,123.0
2022-05-16T07:00:00,B0016,-4.49,65.6,555.3,2.09,442.0,2.0,235.0
2022-05-16T08:00:00,B0016,-4.1,52.5,606.2,2.04,440.0,19.2,45.0
2022-05-16T09:00:00,B0016,-3.87,57.6,646.7,0.21,417.0,9.7,173.0
2022-05-16T10:00:00,B0016,-2.36,51.8,676.1,4.81,407.0,25.3,155.0
2022-05-16T11:00:00,B0016,-5.89,58.9,694.0,6.4,421.0,16.1,125.0
2022-05-16T12:00:00,B0016,-4.35,69.1,700.0,2.84,404.0,22.9,87.0
2022-05-16T13:00:00,B0016,-1.33,61.4,694.0,3.04,395.0,17.0,132.0
2022-05-16T14:00:00,B0016,-3.31,55.9,676.1,1.2,398.0,12.7,131.0
2022-05-16T15:00:00,B0016,-4.59,68.5,646.7,4.51,398.0,16.2,40.0
2022-05-16T16:00:00,B0016,-4.61,62.9,606.2,3.01,433.0,2.0,276.0
2022-05-16T17:00:00,B0016,-5.09,54.1,555.3,4.42,416.0,11.6,180.0
2022-05-16T18:00:00,B0016,-7.56,60.8,495.0,4.78,461.0,12.8,114.0
2022-05-16T19:00:00,B0016,-6.64,63.8,426.1,2.13,393.0,2.0,213.0
2022-05-16T20:00:00,B0016,-9.12,63.4,350.0,1.84,430.0,8.6,20.0
2022-05-16T21:00:00,B0016,-11.01,63.6,267.9,2.91,408.0,6.1,138.0
2022-05-16T22:00:00,B0016,-7.91,66.7,181.2,5.58,414.0,16.1,76.0
2022-05-16T23:00:00,B0016,-11.34,56.6,91.4,3.07,454.0,10.7,152.0
2022-05-17T00:00:00,B0016,-10.95,66.2,0.0,2.4,398.0,18.8,139.0
2022-05-17T01:00:00,B0016,-9.14,61.7,91.4,3.42,437.0,8.5,93.0
2022-05-17T02:00:00,B0016,-8.46,61.5,181.2,3.96,401.0,15.4,144.0
2022-05-17T03:00:00,B0016,-7.03,64.5,267.9,4.43,431.0,25.8,89.0
2022-05-17T04:00:00,B0016,-8.18,78.5,350.0,1.41,431.0,16.4,208.0
2022-05-17T05:00:00,B0016,-5.85,55.7,426.1,4.67,404.0,3.9,93.0
2022-05-17T06:00:00,B0016,-6.2,49.6,495.0,1.97,436.0,16.6,77.0
2022-05-17T07:00:00,B0016,-4.46,57.1,555.3,8.25,439.0,18.6,174.0
2022-05-17T08:00:00,B0016,-5.68,65.9,606.2,4.47,437.0,7.0,182.0
2022-05-17T09:00:00,B0016,-2.71,61.3,646.7,3.48,451.0,3.2,122.0
2022-05-17T10:00:00,B0016,-5.35,56.7,676.1,2.65,428.0,18.6,112.0
2022-05-17T11:00:00,B0016,-3.49,51.3,694.0,3.39,425.0,10.5,186.0
2022-05-17T12:00:00,B0016,-2.15,47.6,700.0,4.47,404.0,14.0,151.0
2022-05-17T13:00:00,B0016,-1.85,55.0,694.0,3.64,403.0,7.8,160.0
2022-05-17T14:00:00,B0016,-2.09,51.4,676.1,1.25,440.0,2.0,169.0
2022-05-17T15:00:00,B0016,-2.03,64.5,646.7,3.15,428.0,2.0,57.0
2022-05-17T16:00:00,B0016,-3.99,55.2,606.2,5.02,417.0,13.7,86.0
2022-05-17T17:00:00,B0016,-7.07,51.8,555.3,3.52,423.0,2.8,206.0
2022-05-17T18:00:00,B0016,-7.24,58.5,495.0,4.92,400.0,2.0,154.0
2022-05-17T19:00:00,B0016,-5.14,59.1,426.1,3.31,434.0,10.1,166.0
2022-05-17T20:00:00,B0016,-9.44,55.1,350.0,3.82,454.0,2.0,65.0
2022-05-17T21:00:00,B0016,-10.53,67.0,267.9,4.14,408.0,11.2,144.0
2022-05-17T22:00:00,B0016,-10.6,60.9,181.2,2.67,458.0,4.7,235.0
2022-05-17T23:00:00,B0016,-9.96,56.8,91.4,3.44,410.0,12.2,109.0
2022-05-18T00:00:00,B0016,-10.65,66.2,0.0,4.03,404.0,7.6,192.0
2022-05-18T01:00:00,B0016,-10.15,71.2,91.4,3.66,428.0,14.7,38.0
2022-05-18T02:00:00,B0016,-10.84,62.5,181.2,7.32,395.0,4.7,190.0
2022-05-18T03:00:00,B0016,-8.74,72.4,267.9,3.18,395.0,7.1,78.0
2022-05-18T04:00:00,B0016,-8.97,64.7,350.0,6.78,424.0,3.8,45.0
2022-05-18T05:00:00,B0016,-7.21,67.1,426.1,4.04,440.0,4.2,63.0
2022-05-18T06:00:00,B0016,-6.5,57.0,495.0,4.59,419.0,11.4,20.0
2022-05-18T07:00:00,B0016,-4.56,57.1,555.3,1.01,406.0,13.9,94.0
2022-05-18T08:00:00,B0016,-1.91,54.5,606.2,4.87,422.0,9.0,143.0
2022-05-18T09:00:00,B0016,-2.2,42.3,646.7,3.31,418.0,8.9,99.0
2022-05-18T10:00:00,B0016,-2.76,49.7,676.1,3.08,384.0,11.5,33.0
2022-05-18T11:00:00,B0016,-1.78,60.2,694.0,2.52,392.0,13.2,132.0
2022-05-18T12:00:00,B0016,-1.94,67.9,700.0,0.8,440.0,2.0,161.0
2022-05-18T13:00:00,B0016,-0.78,31.3,694.0,2.65,405.0,6.2,142.0
2022-05-18T14:00:00,B0016,-2.98,60.8,676.1,5.08,443.0,30.4,212.0
2022-05-18T15:00:00,B0016,-2.31,54.5,646.7,2.17,442.0,24.7,182.0
2022-05-18T16:00:00,B0016,-5.96,48.1,606.2,3.21,431.0,3.2,62.0
2022-05-18T17:00:00,B0016,-6.0,52.5,555.3,3.35,417.0,10.1,99.0
2022-05-18T18:00:00,B0016,-8.42,64.0,495.0,3.76,450.0,7.4,176.0
2022-05-18T19:00:00,B0016,-6.5,54.7,426.1,3.28,420.0,14.9,170.0
2022-05-18T20:00:00,B0016,-8.78,66.7,350.0,3.9,401.0,10.3,33.0
2022-05-18T21:00:00,B0016,-10.12,73.5,267.9,4.21,432.0,23.8,183.0
2022-05-18T22:00:00,B0016,-7.24,74.2,181.2,4.99,422.0,7.3,20.0
2022-05-18T23:00:00,B0016,-7.91,63.2,91.4,1.35,422.0,7.9,173.0
2022-05-19T00:00:00,B0016,-6.76,58.8,0.0,0.62,399.0,30.1,81.0
2022-05-19T01:00:00,B0016,-12.8,60.1,91.4,2.83,394.0,10.4,168.0
2022-05-19T02:00:00,B0016,-11.05,56.9,181.2,5.35,416.0,7.1,195.0
2022-05-19T03:00:00,B0016,-8.49,53.7,267.9,6.9,400.0,21.7,81.0
2022-05-19T04:00:00,B0016,-9.14,57.0,350.0,2.23,414.0,12.6,65.0
2022-05-19T05:00:00,B0016,-7.64,58.0,426.1,2.5,408.0,8.3,100.0
2022-05-19T06:00:00,B0016,-5.47,70.0,495.0,3.46,417.0,24.2,160.0
2022-05-19T07:00:00,B0016,-4.6,52.2,555.3,3.45,411.0,8.3,82.0
2022-05-19T08:00:00,B0016,-4.63,47.6,606.2,2.96,387.0,5.1,154.0
2022-05-19T09:00:00,B0016,-3.21,68.3,646.7,3.54,410.0,14.8,51.0
2022-05-19T10:00:00,B0016,-0.88,61.0,676.1,3.26,394.0,14.8,195.0
2022-05-19T11:00:00,B0016,-2.42,60.3,694.0,3.12,439.0,9.7,230.0
2022-05-19T12:00:00,B0016,-1.08,54.6,700.0,4.12,419.0,14.0,178.0
2022-05-19T13:00:00,B0016,-1.6,51.5,694.0,3.16,430.0,12.4,181.0
2022-05-19T14:00:00,B0016,-5.18,60.0,676.1,5.22,410.0,11.5,88.0
2022-05-19T15:00:00,B0016,-1.12,47.6,646.7,4.94,435.0,17.8,232.0
2022-05-19T16:00:00,B0016,-2.49,56.9,606.2,2.17,428.0,7.2,129.0
2022-05-19T17:00:00,B0016,-4.61,61.6,555.3,4.52,408.0,10.7,118.0
2022-05-19T18:00:00,B0016,-5.12,69.5,495.0,5.05,446.0,6.9,109.0
2022-05-19T19:00:00,B0016,-6.63,53.0,426.1,3.7,406.0,12.9,193.0
2022-05-19T20:00:00,B0016,-5.81,62.4,350.0,1.09,445.0,27.8,171.0
2022-05-19T21:00:00,B0016,-9.26,74.7,267.9,5.87,451.0,12.1,39.0
2022-05-19T22:00:00,B0016,-11.02,73.2,181.2,4.25,414.0,22.4,202.0
2022-05-19T23:00:00,B0016,-8.84,59.2,91.4,4.42,447.0,8.7,20.0
2022-05-20T00:00:00,B0016,-10.1,63.0,0.0,6.0,459.0,5.4,187.0
2022-05-20T01:00:00,B0016,-8.58,57.3,91.4,0.54,403.0,2.0,22.0
2022-05-20T02:00:00,B0016,-11.49,65.0,181.2,2.83,417.0,22.9,231.0
2022-05-20T03:00:00,B0016,-8.62,62.9,267.9,2.71,426.0,5.7,30.0
2022-05-20T04:00:00,B0016,-8.92,68.3,350.0,0.0,412.0,18.0,89.0
2022-05-20T05:00:00,B0016,-7.5,64.4,426.1,4.74,440.0,13.6,139.0
2022-05-20T06:00:00,B0016,-6.07,76.5,495.0,1.96,415.0,12.9,20.0
2022-05-20T07:00:00,B0016,-4.44,66.9,555.3,2.93,447.0,3.7,265.0
2022-05-20T08:00:00,B0016,-2.51,55.2,606.2,2.15,445.0,6.5,20.0
2022-05-20T09:00:00,B0016,-2.04,62.7,646.7,3.57,432.0,4.5,56.0
2022-05-20T10:00:00,B0016,-4.45,51.2,676.1,6.31,438.0,18.7,193.0
2022-05-20T11:00:00,B0016,-0.87,50.4,694.0,1.17,426.0,14.1,144.0
2022-05-20T12:00:00,B0016,-0.92,60.3,700.0,3.47,393.0,4.7,111.0
2022-05-20T13:00:00,B0016,-1.98,60.4,694.0,4.14,438.0,13.4,120.0
2022-05-20T14:00:00,B0016,-0.34,49.9,676.1,4.03,421.0,2.0,117.0
2022-05-20T15:00:00,B0016,-4.28,70.8,646.7,5.38,431.0,12.3,148.0
2022-05-20T16:00:00,B0016,-3.91,55.2,606.2,1.31,432.0,6.6,182.0
2022-05-20T17:00:00,B0016,-4.92,69.6,555.3,2.33,413.0,9.7,90.0
2022-05-20T18:00:00,B0016,-7.75,64.3,495.0,2.59,391.0,21.0,165.0
2022-05-20T19:00:00,B0016,-7.64,64.2,426.1,4.51,390.0,12.9,173.0
2022-05-20T20:00:00,B0016,-9.14,66.5,350.0,1.67,428.0,10.7,65.0
2022-05-20T21:00:00,B0016,-8.86,38.7,267.9,3.73,447.0,26.3,196.0
2022-05-20T22:00:00,B0016,-9.96,71.9,181.2,3.8,432.0,20.5,20.0
2022-05-20T23:00:00,B0016,-10.49,66.5,91.4,3.42,398.0,2.8,115.0
2022-05-21T00:00:00,B0016,-10.95,60.8,0.0,5.21,414.0,9.8,147.0
2022-05-21T01:00:00,B0016,-7.8,63.4,91.4,4.78,429.0,2.0,47.0
2022-05-21T02:00:00,B0016,-10.57,61.8,181.2,2.3,429.0,13.9,173.0
2022-05-21T03:00:00,B0016,-8.44,69.8,267.9,5.49,427.0,4.3,145.0
2022-05-21T04:00:00,B0016,-7.85,75.7,350.0,3.15,432.0,11.2,88.0
2022-05-21T05:00:00,B0016,-6.97,64.4,426.1,5.83,403.0,6.7,156.0
2022-05-21T06:00:00,B0016,-3.41,58.7,495.0,1.11,387.0,10.0,98.0
2022-05-21T07:00:00,B0016,-3.4,52.0,555.3,6.14,403.0,2.0,150.0
2022-05-21T08:00:00,B0016,-5.95,56.7,606.2,3.92,438.0,12.8,173.0
2022-05-21T09:00:00,B0016,-0.55,59.6,646.7,2.13,399.0,10.2,213.0
2022-05-21T10:00:00,B0016,-3.23,63.7,676.1,3.65,420.0,14.0,181.0
2022-05-21T11:00:00,B0016,-0.65,65.1,694.0,5.76,454.0,13.1,215.0
2022-05-21T12:00:00,B0016,-2.62,44.1,700.0,4.16,403.0,12.2,72.0
2022-05-21T13:00:00,B0016,-0.91,58.8,694.0,1.84,432.0,11.3,93.0
2022-05-21T14:00:00,B0016,-0.79,48.7,676.1,6.81,377.0,7.2,116.0
2022-05-21T15:00:00,B0016,-1.92,35.8,646.7,0.94,398.0,17.0,99.0
2022-05-21T16:00:00,B0016,-2.06,55.0,606.2,4.33,425.0,22.0,128.0
2022-05-21T17:00:00,B0016,-4.45,60.1,555.3,3.46,436.0,10.4,66.0
2022-05-21T18:00:00,B0016,-7.0,67.2,495.0,3.11,417.0,20.8,119.0
2022-05-21T19:00:00,B0016,-7.49,56.4,426.1,2.4,421.0,17.7,66.0
2022-05-21T20:00:00,B0016,-10.16,69.4,350.0,1.14,443.0,9.0,193.0
2022-05-21T21:00:00,B0016,-8.35,56.8,267.9,4.84,451.0,4.8,222.0
2022-05-21T22:00:00,B0016,-7.08,63.2,181.2,3.66,406.0,3.8,162.0
2022-05-21T23:00:00,B0016,-8.49,65.2,91.4,3.43,401.0,9.5,109.0
2022-05-22T00:00:00,B0016,-10.3,63.4,0.0,0.77,402.0,11.3,76.0
2022-05-22T01:00:00,B0016,-10.69,65.4,91.4,2.37,399.0,2.0,216.0
2022-05-22T02:00:00,B0016,-8.13,61.9,181.2,3.47,419.0,2.0,156.0
2022-05-22T03:00:00,B0016,-8.43,57.1,267.9,5.31,438.0,24.2,192.0
2022-05-22T04:00:00,B0016,-7.34,51.1,350.0,3.64,391.0,10.2,219.0
2022-05-22T05:00:00,B0016,-6.08,58.2,426.1,1.61,404.0,17.4,114.0
2022-05-22T06:00:00,B0016,-4.77,58.8,495.0,6.31,427.0,8.4,20.0
2022-05-22T07:00:00,B0016,-2.54,63.3,555.3,0.42,436.0,8.6,171.0
2022-05-22T08:00:00,B0016,-2.64,64.7,606.2,3.05,473.0,24.1,32.0
2022-05-22T09:00:00,B0016,-2.36,59.6,646.7,2.09,424.0,23.2,175.0
2022-05-22T10:00:00,B0016,-1.63,46.6,676.1,5.66,402.0,20.3,134.0
2022-05-22T11:00:00,B0016,-3.49,60.8,694.0,2.79,398.0,13.7,111.0
2022-05-22T12:00:00,B0016,-2.75,44.2,700.0,3.5,408.0,19.6,115.0
2022-05-22T13:00:00,B0016,-2.06,64.1,694.0,3.14,411.0,13.4,207.0
2022-05-22T14:00:00,B0016,-0.7,55.1,676.1,3.95,438.0,2.0,186.0
2022-05-22T15:00:00,B0016,-2.61,54.9,646.7,5.22,416.0,25.5,81.0
2022-05-22T16:00:00,B0016,-2.37,60.2,606.2,5.07,420.0,11.3,90.0
2022-05-22T17:00:00,B0016,-5.38,63.6,555.3,5.07,428.0,8.0,161.0
2022-05-22T18:00:00,B0016,-3.86,61.8,495.0,3.63,412.0,11.8,219.0
2022-05-22T19:00:00,B0016,-2.84,56.1,426.1,1.37,399.0,2.7,145.0
2022-05-22T20:00:00,B0016,-8.52,69.2,350.0,1.6,430.0,10.7,175.0
2022-05-22T21:00:00,B0016,-8.11,57.2,267.9,4.06,434.0,16.9,184.0
2022-05-22T22:00:00,B0016,-9.61,60.5,181.2,4.37,460.0,13.6,35.0
2022-05-22T23:00:00,B0016,-9.97,65.8,91.4,5.45,420.0,6.4,181.0
2022-05-23T00:00:00,B0016,-8.85,59.4,0.0,2.57,419.0,14.8,110.0
2022-05-23T01:00:00,B0016,-8.26,70.9,91.4,3.8,415.0,6.4,178.0
2022-05-23T02:00:00,B0016,-7.0,58.8,181.2,5.17,419.0,17.0,203.0
2022-05-23T03:00:00,B0016,-8.01,59.3,267.9,3.7,405.0,17.4,138.0
2022-05-23T04:00:00,B0016,-8.18,76.1,350.0,0.0,419.0,26.0,172.0
2022-05-23T05:00:00,B0016,-5.61,54.6,426.1,4.26,418.0,11.3,46.0
2022-05-23T06:00:00,B0016,-2.58,55.0,495.0,7.46,469.0,24.6,141.0
2022-05-23T07:00:00,B0016,-4.5,63.8,555.3,1.39,394.0,23.8,162.0
2022-05-23T08:00:00,B0016,-0.68,53.7,606.2,3.12,431.0,9.1,78.0
