Rubber_Content_%,Heating_Rate_C_per_min,Temperature_C,Heat_Flow_mW_per_mg,Enthalpy_Change_J_per_g,Time_min,Sample_ID,Timestamp
5,20,170.0,-0.2558631054617403,-81.81290027394134,7.5,DTA_5_20,2025-10-18T18:00:32.047632
5,20,180.0,-0.006365787382758555,-82.63838664038111,8.0,DTA_5_20,2025-10-18T18:00:32.047634
5,20,190.0,0.01598226370526274,-82.4988659422434,8.5,DTA_5_20,2025-10-18T18:00:32.047635
5,20,200.0,0.0266490170912908,-82.31891745401043,9.0,DTA_5_20,2025-10-18T18:00:32.047636
5,20,210.0,0.03641793710412143,-81.98945644896264,9.5,DTA_5_20,2025-10-18T18:00:32.047638
5,20,220.0,0.026060628060946743,-81.69854968907805,10.0,DTA_5_20,2025-10-18T18:00:32.047639
5,20,230.0,0.02006059616553648,-81.47698704223396,10.5,DTA_5_20,2025-10-18T18:00:32.047641
5,20,240.0,0.02097623499120905,-81.22332302286125,11.0,DTA_5_20,2025-10-18T18:00:32.047642
5,20,250.0,0.020286946566585723,-81.0854185212048,11.5,DTA_5_20,2025-10-18T18:00:32.047643
5,20,260.0,0.009053392687173836,-80.85727687294225,12.0,DTA_5_20,2025-10-18T18:00:32.047644
5,20,270.0,-0.06691648475544831,-81.08321956519461,12.5,DTA_5_20,2025-10-18T18:00:32.047646
5,20,280.0,-0.29275884070003966,-82.79174638730713,13.0,DTA_5_20,2025-10-18T18:00:32.047648
5,20,290.0,-0.44862109374519343,-86.74845560247981,13.5,DTA_5_20,2025-10-18T18:00:32.047649
5,20,300.0,-0.2911277591532186,-90.60771559871253,14.0,DTA_5_20,2025-10-18T18:00:32.047650
5,20,310.0,-0.06920164582208842,-92.29266590942875,14.5,DTA_5_20,2025-10-18T18:00:32.047652
5,20,320.0,0.03524638253772298,-92.38108739288674,15.0,DTA_5_20,2025-10-18T18:00:32.047653
5,20,330.0,0.030744825032285747,-92.03376643648228,15.5,DTA_5_20,2025-10-18T18:00:32.047654
5,20,340.0,0.03428211745243749,-91.6916616998806,16.0,DTA_5_20,2025-10-18T18:00:32.047656
5,20,350.0,0.031179490876662292,-91.37300910947872,16.5,DTA_5_20,2025-10-18T18:00:32.047657
5,20,360.0,0.03891458126163624,-91.03993996853228,17.0,DTA_5_20,2025-10-18T18:00:32.047658
5,20,370.0,0.03698403769325796,-90.62484371483457,17.5,DTA_5_20,2025-10-18T18:00:32.047660
5,20,380.0,0.03920952816612964,-90.25279533373238,18.0,DTA_5_20,2025-10-18T18:00:32.047661
5,20,390.0,0.040332158742162116,-89.87101719004632,18.5,DTA_5_20,2025-10-18T18:00:32.047663
5,20,400.0,0.053016076280234366,-89.44119867889572,19.0,DTA_5_20,2025-10-18T18:00:32.047664
5,20,410.0,0.17472332868913878,-88.49526322123374,19.5,DTA_5_20,2025-10-18T18:00:32.047665
5,20,420.0,0.5057267126426938,-85.23723765487792,20.0,DTA_5_20,2025-10-18T18:00:32.047667
5,20,430.0,0.7275265561047495,-78.60539157385367,20.5,DTA_5_20,2025-10-18T18:00:32.047668
5,20,440.0,0.09276376288093999,-73.72102610769484,21.0,DTA_5_20,2025-10-18T18:00:32.047670
5,20,450.0,-1.2509838945749174,-79.20940075854165,21.5,DTA_5_20,2025-10-18T18:00:32.047671
5,20,460.0,-2.0967647968135026,-97.12381111050428,22.0,DTA_5_20,2025-10-18T18:00:32.047672
5,20,470.0,-1.3843527567711236,-115.57271018864263,22.5,DTA_5_20,2025-10-18T18:00:32.047674
5,20,480.0,-0.37058570274236524,-123.934503201783,23.0,DTA_5_20,2025-10-18T18:00:32.047675
5,20,490.0,0.0034505133866558624,-125.29786238388581,23.5,DTA_5_20,2025-10-18T18:00:32.047677
5,20,500.0,0.04420880551495902,-125.01054243687166,24.0,DTA_5_20,2025-10-18T18:00:32.047678
5,20,510.0,0.06555197177187352,-124.4428292495622,24.5,DTA_5_20,2025-10-18T18:00:32.047680
5,20,520.0,0.04975199562081688,-123.84910511379299,25.0,DTA_5_20,2025-10-18T18:00:32.047681
5,20,530.0,0.04889865686059407,-123.37242520943082,25.5,DTA_5_20,2025-10-18T18:00:32.047682
5,20,540.0,0.049684581125747244,-122.89517194278774,26.0,DTA_5_20,2025-10-18T18:00:32.047684
5,20,550.0,0.048988788879564524,-122.40276587337482,26.5,DTA_5_20,2025-10-18T18:00:32.047685
5,20,560.0,0.052118690615708084,-121.90882273313522,27.0,DTA_5_20,2025-10-18T18:00:32.047686
5,20,570.0,0.06490508253792741,-121.31628246154828,27.5,DTA_5_20,2025-10-18T18:00:32.047688
5,20,580.0,0.06463091195634213,-120.67153045233306,28.0,DTA_5_20,2025-10-18T18:00:32.047689
5,20,590.0,0.13502791700782998,-119.7483918350178,28.5,DTA_5_20,2025-10-18T18:00:32.047691
5,20,600.0,0.31325742767162507,-117.56665434968224,29.0,DTA_5_20,2025-10-18T18:00:32.047692
5,20,610.0,0.4461444566682605,-113.58365615125285,29.5,DTA_5_20,2025-10-18T18:00:32.047694
5,20,620.0,0.31738991014501006,-109.59745079922965,30.0,DTA_5_20,2025-10-18T18:00:32.047695
5,20,630.0,0.13120793912925352,-107.41766074702888,30.5,DTA_5_20,2025-10-18T18:00:32.047696
5,20,640.0,0.07166065157032486,-106.46536204805251,31.0,DTA_5_20,2025-10-18T18:00:32.047698
5,20,650.0,0.06120428409234334,-105.78754795888628,31.5,DTA_5_20,2025-10-18T18:00:32.047699
5,20,660.0,0.05859867149782518,-105.20886533412587,32.0,DTA_5_20,2025-10-18T18:00:32.047700
5,20,670.0,0.045441766580356896,-104.69621350403858,32.5,DTA_5_20,2025-10-18T18:00:32.047702
5,20,680.0,0.01602512539043677,-104.33569479814614,33.0,DTA_5_20,2025-10-18T18:00:32.047703
5,20,690.0,-0.2351889622345262,-105.07901642489348,33.5,DTA_5_20,2025-10-18T18:00:32.047704
5,20,700.0,-0.989240535273648,-110.85067440573921,34.0,DTA_5_20,2025-10-18T18:00:32.047706
5,20,710.0,-1.5163410261849108,-124.11783277682895,34.5,DTA_5_20,2025-10-18T18:00:32.047707
5,20,720.0,-0.9934887686142011,-137.40083727926464,35.0,DTA_5_20,2025-10-18T18:00:32.047708
5,20,730.0,-0.3000223587497882,-143.41781044550524,35.5,DTA_5_20,2025-10-18T18:00:32.047710
5,20,740.0,-0.5041564905046722,-146.5123544903353,36.0,DTA_5_20,2025-10-18T18:00:32.047711
5,20,750.0,-1.7823975966686838,-157.35585663587773,36.5,DTA_5_20,2025-10-18T18:00:32.047712
5,20,760.0,-2.7147826521925453,-181.09018589436184,37.0,DTA_5_20,2025-10-18T18:00:32.047714
5,20,770.0,-1.769031976325721,-204.82756897108214,37.5,DTA_5_20,2025-10-18T18:00:32.047715
5,20,780.0,-0.46401465556520016,-215.41301511171037,38.0,DTA_5_20,2025-10-18T18:00:32.047716
5,20,790.0,0.009951854466676213,-217.1224220521112,38.5,DTA_5_20,2025-10-18T18:00:32.047718
5,20,800.0,0.07211638384601501,-216.56174814358639,39.0,DTA_5_20,2025-10-18T18:00:32.047719
5,20,810.0,0.07768965585768142,-215.8193463232649,39.5,DTA_5_20,2025-10-18T18:00:32.047721
5,20,820.0,0.08297574791405996,-214.97752228782502,40.0,DTA_5_20,2025-10-18T18:00:32.047722
5,20,830.0,0.07469461502073091,-214.2098253712023,40.5,DTA_5_20,2025-10-18T18:00:32.047724
5,20,840.0,0.0839215130538258,-213.40861523564973,41.0,DTA_5_20,2025-10-18T18:00:32.047725
5,20,850.0,0.08645797433429564,-212.55750947359056,41.5,DTA_5_20,2025-10-18T18:00:32.047726
5,20,860.0,0.07526073676361028,-211.73678556523237,42.0,DTA_5_20,2025-10-18T18:00:32.047728
5,20,870.0,0.08410965450230119,-210.92478504909482,42.5,DTA_5_20,2025-10-18T18:00:32.047729
5,20,880.0,0.08469886645359151,-210.11733736673156,43.0,DTA_5_20,2025-10-18T18:00:32.047730
5,20,890.0,0.09037687018640975,-209.20713234109482,43.5,DTA_5_20,2025-10-18T18:00:32.047732
5,20,900.0,0.08837093233598262,-208.33635085623757,44.0,DTA_5_20,2025-10-18T18:00:32.047733
5,20,910.0,0.09066953923298576,-207.48193241038416,44.5,DTA_5_20,2025-10-18T18:00:32.047735
5,20,920.0,0.0859133486396664,-206.55021621880903,45.0,DTA_5_20,2025-10-18T18:00:32.047736
5,20,930.0,0.09460418919113726,-205.6401134606461,45.5,DTA_5_20,2025-10-18T18:00:32.047737
5,20,940.0,0.0854378693724983,-204.69395516845734,46.0,DTA_5_20,2025-10-18T18:00:32.047739
5,20,950.0,0.0957705480108573,-203.82157787664337,46.5,DTA_5_20,2025-10-18T18:00:32.047740
5,20,960.0,0.09153781011439288,-202.8591862990834,47.0,DTA_5_20,2025-10-18T18:00:32.047741
5,20,970.0,0.10507566169391873,-201.87950895428335,47.5,DTA_5_20,2025-10-18T18:00:32.047743
5,20,980.0,0.09503420504540366,-200.83159042386762,48.0,DTA_5_20,2025-10-18T18:00:32.047744
5,20,990.0,0.09379754809279184,-199.93742024071514,48.5,DTA_5_20,2025-10-18T18:00:32.047745
5,20,1000.0,0.09491583490632866,-198.96621684915698,49.0,DTA_5_20,2025-10-18T18:00:32.047747
10,5,20.0,0.018920381246079407,0.0,0.0,DTA_10_5,2025-10-18T18:00:32.049586
10,5,30.0,-0.00635131337149487,0.025409489765724907,2.0,DTA_10_5,2025-10-18T18:00:32.049588
10,5,40.0,0.002227654900957853,0.029989454254853387,4.0,DTA_10_5,2025-10-18T18:00:32.049590
10,5,50.0,-0.0063396301752124,0.026136455520149246,6.0,DTA_10_5,2025-10-18T18:00:32.049591
10,5,60.0,-0.08879531400214236,-0.3224792675900693,8.0,DTA_10_5,2025-10-18T18:00:32.049592
10,5,70.0,-0.5279470500779408,-2.9140472661598684,10.0,DTA_10_5,2025-10-18T18:00:32.049594
10,5,80.0,-1.2876656189369688,-12.077744355329315,12.0,DTA_10_5,2025-10-18T18:00:32.049595
10,5,90.0,-1.5210843874184503,-26.859688694104488,14.0,DTA_10_5,2025-10-18T18:00:32.049597
10,5,100.0,-0.9367761742152423,-39.61143515024108,16.0,DTA_10_5,2025-10-18T18:00:32.049598
10,5,110.0,-0.20563471350903997,-45.15539647316396,18.0,DTA_10_5,2025-10-18T18:00:32.049599
10,5,120.0,-0.20109600916056597,-46.4327992928947,20.0,DTA_10_5,2025-10-18T18:00:32.049601
10,5,130.0,-0.8936964964130603,-51.457026152376365,22.0,DTA_10_5,2025-10-18T18:00:32.049602
10,5,140.0,-1.6692222242509955,-64.77109554801777,24.0,DTA_10_5,2025-10-18T18:00:32.049604
10,5,150.0,-1.356419181872596,-80.91551000630596,26.0,DTA_10_5,2025-10-18T18:00:32.049605
10,5,160.0,-0.4754359800678098,-90.00220791102981,28.0,DTA_10_5,2025-10-18T18:00:32.049606
10,5,170.0,-0.06542385704562008,-92.24383559432478,30.0,DTA_10_5,2025-10-18T18:00:32.049607
10,5,180.0,0.02044714395827086,-92.29739509553417,32.0,DTA_10_5,2025-10-18T18:00:32.049609
10,5,190.0,0.0099330966961951,-92.12400416569298,34.0,DTA_10_5,2025-10-18T18:00:32.049610
10,5,200.0,0.01322984813179416,-91.98439254889887,36.0,DTA_10_5,2025-10-18T18:00:32.049612
10,5,210.0,0.02252551252615914,-91.84788361517096,38.0,DTA_10_5,2025-10-18T18:00:32.049613
10,5,220.0,0.017590819093947222,-91.64220357960819,40.0,DTA_10_5,2025-10-18T18:00:32.049614
10,5,230.0,0.011515465666067988,-91.48780292696894,42.0,DTA_10_5,2025-10-18T18:00:32.049616
10,5,240.0,0.020693294271567082,-91.32041493785117,44.0,DTA_10_5,2025-10-18T18:00:32.049617
10,5,250.0,0.014002945797755913,-91.13468760182474,46.0,DTA_10_5,2025-10-18T18:00:32.049618
10,5,260.0,-0.04428471020885788,-91.18332890242117,48.0,DTA_10_5,2025-10-18T18:00:32.049620
10,5,270.0,-0.22894960533752778,-92.40922391819049,50.0,DTA_10_5,2025-10-18T18:00:32.049621
10,5,280.0,-0.4411044031625021,-95.9135662802776,52.0,DTA_10_5,2025-10-18T18:00:32.049623
10,5,290.0,-0.353387779758105,-100.17358577422239,54.0,DTA_10_5,2025-10-18T18:00:32.049624
10,5,300.0,-0.10459428762102549,-102.43008644700043,56.0,DTA_10_5,2025-10-18T18:00:32.049625
10,5,310.0,0.021998841885412252,-102.7382456262061,58.0,DTA_10_5,2025-10-18T18:00:32.049627
10,5,320.0,0.02879965975072977,-102.45000567423548,60.0,DTA_10_5,2025-10-18T18:00:32.049628
10,5,330.0,0.03234801849870009,-102.16702853738887,62.0,DTA_10_5,2025-10-18T18:00:32.049629
10,5,340.0,0.032713949906585146,-101.8350722854503,64.0,DTA_10_5,2025-10-18T18:00:32.049631
10,5,350.0,0.04248842386676734,-101.4628117524333,66.0,DTA_10_5,2025-10-18T18:00:32.049632
10,5,360.0,0.03173179079989998,-101.12007693917087,68.0,DTA_10_5,2025-10-18T18:00:32.049634
10,5,370.0,0.03394939745508027,-100.82266861385673,70.0,DTA_10_5,2025-10-18T18:00:32.049635
10,5,380.0,0.042388634028195774,-100.44500031574101,72.0,DTA_10_5,2025-10-18T18:00:32.049636
10,5,390.0,0.05759284748539568,-99.99358146860763,74.0,DTA_10_5,2025-10-18T18:00:32.049638
10,5,400.0,0.22000878837120025,-98.78881088418473,76.0,DTA_10_5,2025-10-18T18:00:32.049639
10,5,410.0,0.8006951416879345,-94.096068676077,78.0,DTA_10_5,2025-10-18T18:00:32.049640
10,5,420.0,1.4220570054535087,-82.51054171489052,80.0,DTA_10_5,2025-10-18T18:00:32.049642
10,5,430.0,0.9484014452919431,-69.48827419835821,82.0,DTA_10_5,2025-10-18T18:00:32.049643
10,5,440.0,-0.5682087866696199,-67.20647874369483,84.0,DTA_10_5,2025-10-18T18:00:32.049644
10,5,450.0,-1.7618631548076107,-79.78071176515641,86.0,DTA_10_5,2025-10-18T18:00:32.049646
10,5,460.0,-1.4750085673930997,-97.18266588953672,88.0,DTA_10_5,2025-10-18T18:00:32.049647
10,5,470.0,-0.496861936494486,-106.93524179720275,90.0,DTA_10_5,2025-10-18T18:00:32.049649
10,5,480.0,-0.030278040721368804,-109.07888664446585,92.0,DTA_10_5,2025-10-18T18:00:32.049650
10,5,490.0,0.03088025481662658,-108.89781386091134,94.0,DTA_10_5,2025-10-18T18:00:32.049651
10,5,500.0,0.04863151501837265,-108.510844246886,96.0,DTA_10_5,2025-10-18T18:00:32.049653
10,5,510.0,0.058393380290175934,-107.98735940807357,98.0,DTA_10_5,2025-10-18T18:00:32.049654
10,5,520.0,0.05725251480073125,-107.42724697403163,100.0,DTA_10_5,2025-10-18T18:00:32.049655
10,5,530.0,0.047344605848131424,-106.88527657144932,102.0,DTA_10_5,2025-10-18T18:00:32.049657
10,5,540.0,0.05993227638768852,-106.43956043739202,104.0,DTA_10_5,2025-10-18T18:00:32.049658
10,5,550.0,0.054203543406891055,-105.81118590480504,106.0,DTA_10_5,2025-10-18T18:00:32.049659
10,5,560.0,0.06883871896154352,-105.2195627932685,108.0,DTA_10_5,2025-10-18T18:00:32.049660
10,5,570.0,0.06095327153199496,-104.56980715004622,110.0,DTA_10_5,2025-10-18T18:00:32.049662
10,5,580.0,0.1507306756977509,-103.67655879217807,112.0,DTA_10_5,2025-10-18T18:00:32.049663
10,5,590.0,0.46144654754165865,-100.78541774251906,114.0,DTA_10_5,2025-10-18T18:00:32.049665
10,5,600.0,0.8177046063707135,-94.22457743211577,116.0,DTA_10_5,2025-10-18T18:00:32.049666
10,5,610.0,0.6803370143923699,-86.28153550710702,118.0,DTA_10_5,2025-10-18T18:00:32.049668
10,5,620.0,0.2823601702633789,-81.49143109272643,120.0,DTA_10_5,2025-10-18T18:00:32.049669
10,5,630.0,0.09635717211015123,-79.8745354526713,122.0,DTA_10_5,2025-10-18T18:00:32.049670
10,5,640.0,0.06099856912077428,-79.10797953180297,124.0,DTA_10_5,2025-10-18T18:00:32.049672
10,5,650.0,0.06493923203883535,-78.51727894590086,126.0,DTA_10_5,2025-10-18T18:00:32.049673
10,5,660.0,0.0733341579969344,-77.84978059846448,128.0,DTA_10_5,2025-10-18T18:00:32.049674
10,5,670.0,0.047537875646686434,-77.20357391330569,130.0,DTA_10_5,2025-10-18T18:00:32.049676
10,5,680.0,-0.11004610704970735,-77.29365766969856,132.0,DTA_10_5,2025-10-18T18:00:32.049677
10,5,690.0,-0.6969940507386128,-80.90896592476606,134.0,DTA_10_5,2025-10-18T18:00:32.049678
10,5,700.0,-1.346854628149695,-91.50748214078499,136.0,DTA_10_5,2025-10-18T18:00:32.049680
10,5,710.0,-1.0820278301002793,-104.54548839651771,138.0,DTA_10_5,2025-10-18T18:00:32.049681
10,5,720.0,-0.36599344833521397,-111.58747436674948,140.0,DTA_10_5,2025-10-18T18:00:32.049682
10,5,730.0,-0.3214784509611835,-114.20391069662787,142.0,DTA_10_5,2025-10-18T18:00:32.049684
10,5,740.0,-1.333973964957395,-121.66286631422567,144.0,DTA_10_5,2025-10-18T18:00:32.049685
10,5,750.0,-2.5522316409180346,-141.86097409482997,146.0,DTA_10_5,2025-10-18T18:00:32.049686
10,5,760.0,-2.0670076292541273,-166.52515866080162,148.0,DTA_10_5,2025-10-18T18:00:32.049688
10,5,770.0,-0.7013166370035879,-180.12090190579465,150.0,DTA_10_5,2025-10-18T18:00:32.049689
10,5,780.0,-0.05016190756526693,-183.1947897748647,152.0,DTA_10_5,2025-10-18T18:00:32.049691
10,5,790.0,0.063820878887361,-182.91853882725712,154.0,DTA_10_5,2025-10-18T18:00:32.049692
10,5,800.0,0.0741249562007405,-182.1995728236399,156.0,DTA_10_5,2025-10-18T18:00:32.049694
10,5,810.0,0.06861546729553175,-181.50489102830815,158.0,DTA_10_5,2025-10-18T18:00:32.049695
10,5,820.0,0.07758967535624715,-180.72301482671605,160.0,DTA_10_5,2025-10-18T18:00:32.049697
10,5,830.0,0.07687036509119474,-179.97459796847727,162.0,DTA_10_5,2025-10-18T18:00:32.049698
10,5,840.0,0.08065836470015775,-179.16064775072496,164.0,DTA_10_5,2025-10-18T18:00:32.049699
10,5,850.0,0.08255461272565373,-178.36486483522964,166.0,DTA_10_5,2025-10-18T18:00:32.049701
10,5,860.0,0.093120553536221,-177.48773986479264,168.0,DTA_10_5,2025-10-18T18:00:32.049702
10,5,870.0,0.08267881943876035,-176.61022017077795,170.0,DTA_10_5,2025-10-18T18:00:32.049704
10,5,880.0,0.08069307551151689,-175.8155319388368,172.0,DTA_10_5,2025-10-18T18:00:32.049705
10,5,890.0,0.07951144286523182,-174.93221309120958,174.0,DTA_10_5,2025-10-18T18:00:32.049706
10,5,900.0,0.09245875067340177,-174.10917961959134,176.0,DTA_10_5,2025-10-18T18:00:32.049708
10,5,910.0,0.07707125636913116,-173.27982521696916,178.0,DTA_10_5,2025-10-18T18:00:32.049709
10,5,920.0,0.08376963689893188,-172.44430886361263,180.0,DTA_10_5,2025-10-18T18:00:32.049710
10,5,930.0,0.09083933432028252,-171.57098130893152,182.0,DTA_10_5,2025-10-18T18:00:32.049711
10,5,940.0,0.09438126197031253,-170.60726250675168,184.0,DTA_10_5,2025-10-18T18:00:32.049713
10,5,950.0,0.09453762644545413,-169.69806713314497,186.0,DTA_10_5,2025-10-18T18:00:32.049714
10,5,960.0,0.09571741805243006,-168.7139374726109,188.0,DTA_10_5,2025-10-18T18:00:32.049715
10,5,970.0,0.09810797929817515,-167.74928411495225,190.0,DTA_10_5,2025-10-18T18:00:32.049717
10,5,980.0,0.09913341010135522,-166.79394516121852,192.0,DTA_10_5,2025-10-18T18:00:32.049718
10,5,990.0,0.09825776726964763,-165.80437804384712,194.0,DTA_10_5,2025-10-18T18:00:32.049720
10,5,1000.0,0.09654921797007814,-164.82087586014012,196.0,DTA_10_5,2025-10-18T18:00:32.049721
10,10,20.0,0.007990443066670913,0.0,0.0,DTA_10_10,2025-10-18T18:00:32.051685
10,10,30.0,-0.002804532949073312,0.035663648837114564,1.0,DTA_10_10,2025-10-18T18:00:32.051688
10,10,40.0,0.008598719740875265,0.03293705701413438,2.0,DTA_10_10,2025-10-18T18:00:32.051689
10,10,50.0,-0.006441937382733122,0.04246145363103698,3.0,DTA_10_10,2025-10-18T18:00:32.051691
10,10,60.0,-0.06063383485062136,-0.2422616377773233,4.0,DTA_10_10,2025-10-18T18:00:32.051692
10,10,70.0,-0.3904082164343136,-2.0795852725455433,5.0,DTA_10_10,2025-10-18T18:00:32.051693
10,10,80.0,-1.1096326036562776,-9.439205808769323,6.0,DTA_10_10,2025-10-18T18:00:32.051694
10,10,90.0,-1.5660305038663738,-23.403734846182434,7.0,DTA_10_10,2025-10-18T18:00:32.051696
10,10,100.0,-1.1117969897765678,-37.43015135944257,8.0,DTA_10_10,2025-10-18T18:00:32.051697
10,10,110.0,-0.2539572644308875,-44.25048861888594,9.0,DTA_10_10,2025-10-18T18:00:32.051698
10,10,120.0,-0.12860833803798394,-45.29302373597231,10.0,DTA_10_10,2025-10-18T18:00:32.051700
10,10,130.0,-0.6812975493945604,-48.87141235678773,11.0,DTA_10_10,2025-10-18T18:00:32.051701
10,10,140.0,-1.5489069622017948,-60.196713161396666,12.0,DTA_10_10,2025-10-18T18:00:32.051702
10,10,150.0,-1.553965644084272,-76.80504831582472,13.0,DTA_10_10,2025-10-18T18:00:32.051703
10,10,160.0,-0.6771941691500489,-88.11066955636342,14.0,DTA_10_10,2025-10-18T18:00:32.051705
10,10,170.0,-0.10254451490552514,-91.605624136233,15.0,DTA_10_10,2025-10-18T18:00:32.051706
10,10,180.0,0.01564695804551605,-91.71993124186244,16.0,DTA_10_10,2025-10-18T18:00:32.051707
10,10,190.0,0.011986856682289333,-91.63523786635186,17.0,DTA_10_10,2025-10-18T18:00:32.051709
10,10,200.0,0.0374657913243753,-91.3711522218411,18.0,DTA_10_10,2025-10-18T18:00:32.051710
10,10,210.0,0.012777566970490394,-91.1116297811455,19.0,DTA_10_10,2025-10-18T18:00:32.051711
10,10,220.0,0.029230716042383854,-90.899303610854,20.0,DTA_10_10,2025-10-18T18:00:32.051712
10,10,230.0,0.02428994939002885,-90.64471945162595,21.0,DTA_10_10,2025-10-18T18:00:32.051714
10,10,240.0,0.02408040351090567,-90.41655124846258,22.0,DTA_10_10,2025-10-18T18:00:32.051715
10,10,250.0,0.025503943602656415,-90.18770863030112,23.0,DTA_10_10,2025-10-18T18:00:32.051716
10,10,260.0,-0.017903511285736837,-90.11164350475374,24.0,DTA_10_10,2025-10-18T18:00:32.051717
10,10,270.0,-0.1812599033453149,-90.9434834442613,25.0,DTA_10_10,2025-10-18T18:00:32.051719
10,10,280.0,-0.4023559180547747,-93.89995110882398,26.0,DTA_10_10,2025-10-18T18:00:32.051720
10,10,290.0,-0.4173894394954719,-98.30542867671959,27.0,DTA_10_10,2025-10-18T18:00:32.051721
10,10,300.0,-0.16031576751299503,-101.25717718397217,28.0,DTA_10_10,2025-10-18T18:00:32.051723
10,10,310.0,-0.006423956526749922,-101.9775356648444,29.0,DTA_10_10,2025-10-18T18:00:32.051724
10,10,320.0,0.03088966157294326,-101.76874589455375,30.0,DTA_10_10,2025-10-18T18:00:32.051725
10,10,330.0,0.03924464800441131,-101.426025390069,31.0,DTA_10_10,2025-10-18T18:00:32.051727
10,10,340.0,0.0394836579383524,-101.05758554035279,32.0,DTA_10_10,2025-10-18T18:00:32.051728
10,10,350.0,0.02850171775936476,-100.6891582281693,33.0,DTA_10_10,2025-10-18T18:00:32.051729
10,10,360.0,0.03710028253917863,-100.38083729007099,34.0,DTA_10_10,2025-10-18T18:00:32.051730
10,10,370.0,0.036654978517587575,-100.02615902971024,35.0,DTA_10_10,2025-10-18T18:00:32.051732
10,10,380.0,0.03650650526096061,-99.64683375469276,36.0,DTA_10_10,2025-10-18T18:00:32.051733
10,10,390.0,0.05346039878679498,-99.2340690829945,37.0,DTA_10_10,2025-10-18T18:00:32.051734
10,10,400.0,0.15431424754903972,-98.3577899817893,38.0,DTA_10_10,2025-10-18T18:00:32.051736
10,10,410.0,0.6063296617846816,-95.01068961530775,39.0,DTA_10_10,2025-10-18T18:00:32.051737
10,10,420.0,1.3475859828246461,-85.0636162393121,40.0,DTA_10_10,2025-10-18T18:00:32.051738
10,10,430.0,1.1953075270178086,-71.20979387368007,41.0,DTA_10_10,2025-10-18T18:00:32.051740
10,10,440.0,-0.14696643224487188,-65.26956515234514,42.0,DTA_10_10,2025-10-18T18:00:32.051741
10,10,450.0,-1.5991236233345452,-74.58811575290234,43.0,DTA_10_10,2025-10-18T18:00:32.051742
10,10,460.0,-1.6753801166408802,-92.34243156417,44.0,DTA_10_10,2025-10-18T18:00:32.051744
10,10,470.0,-0.7099081417630392,-104.46740164681526,45.0,DTA_10_10,2025-10-18T18:00:32.051745
10,10,480.0,-0.09204744723879095,-107.89464813237412,46.0,DTA_10_10,2025-10-18T18:00:32.051746
10,10,490.0,0.04178249375631256,-107.94582873296798,47.0,DTA_10_10,2025-10-18T18:00:32.051747
10,10,500.0,0.0433579183122413,-107.51877064202739,48.0,DTA_10_10,2025-10-18T18:00:32.051749
10,10,510.0,0.06164173618381272,-106.97747807971271,49.0,DTA_10_10,2025-10-18T18:00:32.051750
10,10,520.0,0.04541602687533182,-106.38860122946718,50.0,DTA_10_10,2025-10-18T18:00:32.051751
10,10,530.0,0.0516018983799038,-105.92160822647668,51.0,DTA_10_10,2025-10-18T18:00:32.051753
10,10,540.0,0.0461881249064693,-105.3964592919691,52.0,DTA_10_10,2025-10-18T18:00:32.051754
10,10,550.0,0.06474183002503965,-104.86591272890642,53.0,DTA_10_10,2025-10-18T18:00:32.051755
10,10,560.0,0.05413716353957131,-104.29728284081784,54.0,DTA_10_10,2025-10-18T18:00:32.051756
10,10,570.0,0.061208206241066355,-103.72518578532883,55.0,DTA_10_10,2025-10-18T18:00:32.051758
10,10,580.0,0.10659239958610917,-102.95108197666643,56.0,DTA_10_10,2025-10-18T18:00:32.051759
10,10,590.0,0.3576210744709344,-100.84440362382975,57.0,DTA_10_10,2025-10-18T18:00:32.051760
10,10,600.0,0.7499856722594669,-95.24026029464379,58.0,DTA_10_10,2025-10-18T18:00:32.051762
10,10,610.0,0.7517708401093388,-87.25400024302014,59.0,DTA_10_10,2025-10-18T18:00:32.051763
10,10,620.0,0.36230417832733325,-81.59721054091206,60.0,DTA_10_10,2025-10-18T18:00:32.051764
10,10,630.0,0.12288890858682006,-79.38261690137935,61.0,DTA_10_10,2025-10-18T18:00:32.051766
10,10,640.0,0.06746564357725991,-78.5447191514876,62.0,DTA_10_10,2025-10-18T18:00:32.051770
10,10,650.0,0.05514149654341561,-77.95716231755102,63.0,DTA_10_10,2025-10-18T18:00:32.051772
10,10,660.0,0.0628079862095824,-77.37448307307264,64.0,DTA_10_10,2025-10-18T18:00:32.051773
10,10,670.0,0.06754394578720663,-76.67909376660043,65.0,DTA_10_10,2025-10-18T18:00:32.051775
10,10,680.0,-0.04490704554760286,-76.39751723889452,66.0,DTA_10_10,2025-10-18T18:00:32.051776
10,10,690.0,-0.5074379389610847,-78.77848428860483,67.0,DTA_10_10,2025-10-18T18:00:32.051777
10,10,700.0,-1.2309694759697316,-87.5957225783321,68.0,DTA_10_10,2025-10-18T18:00:32.051778
10,10,710.0,-1.2297680738178078,-100.82577550676142,69.0,DTA_10_10,2025-10-18T18:00:32.051780
10,10,720.0,-0.5153882815277702,-109.67046414682487,70.0,DTA_10_10,2025-10-18T18:00:32.051781
10,10,730.0,-0.23954154933216232,-112.74057369493468,71.0,DTA_10_10,2025-10-18T18:00:32.051782
10,10,740.0,-1.0052178359756592,-118.0652032795571,72.0,DTA_10_10,2025-10-18T18:00:32.051784
