sample_id,experiment_date,operator,furnace_id,sem_magnification,sem_resolution_nm,ct_voxel_size_um,ct_scan_time_hours,density_measurement_error_percent,ramp_up_rate_C_per_min,peak_temperature_C,hold_time_hours,cool_down_rate_C_per_min,applied_pressure_MPa,pressure_type,initial_relative_density_percent,initial_pore_size_mean_um,initial_pore_size_std_um,particle_size_um,atmosphere,oxygen_partial_pressure_atm,final_relative_density_percent,porosity_percent,grain_size_mean_um,grain_size_std_um,pore_size_mean_um,pore_size_std_um,grain_boundary_area_per_volume_um2_per_um3,grain_boundary_thickness_nm,grain_boundary_energy_J_per_m2,coordination_number,pore_connectivity_fraction
SINT_0245,2024-03-31,Operator_A,Furnace_2,20000,2.5,0.7441542445134284,4.4717474459451765,0.10885331022324723,1.1391095487598069,1292.885078058727,6.207679932072492,7.4100019763369,66.0172277409397,pressure_assisted,64.04292192363658,0.6375458800386324,0.2110408888977948,1.4212581787717797,argon,8.4566530002972e-06,99.5,0.5,5.974620565417477,1.8886580443994065,0.08230681919442583,0.06831618097476197,0.5021239369349599,1.4356133682493117,0.7208619440028052,11.439331924331864,0.36990881005876786
SINT_0246,2024-02-03,Operator_A,Furnace_1,5000,10.0,1.1856816467840452,11.737482141179605,0.3513345461194616,9.354867063289529,1559.8298293098273,5.196652412235616,8.257473971259207,0.0,pressureless,53.43387815410899,0.23066261550437098,0.07740526215029518,0.6427097337885541,argon,7.992830636261825e-06,99.5,0.5,4.622560805432353,1.925182039235597,0.029778415614702448,0.03561878266173807,0.6489909221906724,1.7452744499265407,1.1240258764306676,11.859736957949329,0.05254858198350737
SINT_0247,2024-12-19,Operator_A,Furnace_3,5000,10.0,0.950021663012328,5.971524999429203,0.33294822526333945,4.8536573348558285,1353.5564885492845,1.4843365826179067,2.249499598699737,0.0,pressureless,60.002255041532536,0.8591586748581257,0.5042685139348909,0.42777397651086196,air,0.21,94.48468958932956,5.515310410670438,1.2212719796496607,0.2558400464502272,0.3683814324131684,0.26497213733357206,2.456455277767523,1.0406945437238833,1.2941627088376095,11.16509400169734,0.44008477608123897
SINT_0248,2023-08-19,Operator_A,Furnace_1,5000,10.0,1.3523468339840052,7.989900906310265,0.49476146657410225,9.699893371393026,1417.4211444455955,0.7439463461843894,5.377571713685445,23.22664386293887,pressure_assisted,58.239161900682035,0.3950632080635424,0.23032548979869058,1.1401050707075298,argon,2.336689368108322e-06,86.51107905811509,13.488920941884913,5.3452796813499015,1.2396540088113954,0.2649076886150608,0.2363825886476153,0.5612428495495259,1.1456328621319503,0.6322207878861751,10.293890724559505,0.7017280182693678
SINT_0249,2024-06-17,Operator_A,Furnace_2,1000,50.0,0.1960935755501197,4.415428127159779,0.45477295852686883,9.672579793803276,1562.588844385819,7.406358858617652,11.883767700587756,0.0,pressureless,67.41053932538769,0.47713048362303534,0.3526074223972648,1.8325035154327276,argon,8.45484645713038e-06,99.5,0.5,17.165073182193655,6.302805757875058,0.061597280567996876,0.04263735187738762,0.17477350478832082,1.114277720418071,1.313139597184267,12.099713572651838,0.18832799686541407
SINT_0250,2024-02-06,Operator_B,Furnace_2,1000,50.0,1.0372704108540223,6.904595251574879,0.2643372709923639,8.677085099206241,1449.6951983655968,5.124877358905535,3.7824261744769876,0.0,pressureless,62.628378424367526,0.9702040616364838,0.5616868714936838,0.6023209337678865,argon,7.274356469303984e-06,99.5,0.5,3.435234915807918,1.9826976506544138,0.1252528057713632,0.08945912572405619,0.8733027212185409,1.0620965338036399,0.9021625141321141,12.213247557747364,0.30050367281725965
SINT_0251,2024-08-14,Operator_B,Furnace_1,1000,50.0,0.6623859877735372,2.7411917438595808,0.248634336365014,3.6500400286262713,1246.7592162833457,6.474029682321323,8.959031708883693,0.0,pressureless,60.65008132831964,0.26270357732547,0.20488134047024967,0.4068097789926347,air,0.21,99.48856112342308,0.5114388765769178,1.5211447189716467,0.7432384772281923,0.034300640372226764,0.03280899479864735,1.9721989384600547,1.8882939824703424,1.4169787490185026,12.050629477939724,0.21057539858793958
SINT_0252,2023-05-10,Operator_B,Furnace_3,1000,50.0,0.7197516164280275,2.3474214592232694,0.21874081371199405,4.465879557417328,1575.93284944539,4.111417636344125,4.797624336224088,70.67172659824567,pressure_assisted,52.307892843578344,0.24865067650420575,0.08064920644971786,0.946384013278383,nitrogen,9.038364968757684e-05,99.5,0.5,8.180725344939015,1.9245207732581,0.03210066430413322,0.03692570170152566,0.3667156484914803,1.743394836789518,1.1464270177685496,11.32796202001875,0.26807137897877975
SINT_0253,2023-10-19,Operator_C,Furnace_1,2000,25.0,1.9257431199603168,6.687335268214602,0.16096276801515255,8.660230043651712,1451.0832212285673,1.3798114172179585,2.1575700703706127,33.39144813185496,pressure_assisted,62.11275778646823,0.37345907809953793,0.1303386532323042,0.9488911399116646,argon,2.2643891846900303e-06,96.82128497084626,3.178715029153736,4.382719308210536,2.36021357984255,0.12156489829730305,0.10137140784470608,0.6845065332794265,0.6634999847944641,1.1001900807201719,11.106937776575625,0.35635667144771155
SINT_0254,2023-10-03,Operator_B,Furnace_1,10000,5.0,0.44712014415162726,5.986592875184121,0.15523346264080362,3.852298046406499,1333.9622458628344,1.4388934415191283,5.13561894879404,41.06729876447895,pressure_assisted,52.34407811360467,0.8403323967084395,0.2706147045457623,1.3895664284865386,nitrogen,0.0008534315137686348,91.58140154789851,8.418598452101492,4.253924706661687,2.0968458776513508,0.44515409939221307,0.4517067424322728,0.7052310999538781,0.6621850287156441,0.5557914402407675,10.604316396654632,0.6420253337565235
SINT_0255,2024-01-11,Operator_B,Furnace_3,10000,5.0,0.6913659798993341,3.368803196918277,0.15291348320384218,2.5254347201748324,1255.7088290653548,5.641739654217285,14.686358813830699,92.57372588187911,pressure_assisted,56.74413151131504,0.23390968064152717,0.09184192863835133,1.7678369600885302,nitrogen,0.0008562974683726657,95.38024891461068,4.619751085389325,6.392492535131659,2.840686948993865,0.09179031425572955,0.043266764156276886,0.4693005089192822,1.1418042722794868,0.6839915705520841,11.242912892653141,0.562269079886637
SINT_0256,2023-02-24,Operator_C,Furnace_2,5000,10.0,1.0687958938886564,8.876014289207337,0.14564590287471144,6.0112113621251515,1517.6100757081185,3.72729421174597,12.419982454478864,0.0,pressureless,52.85683929628664,0.1213319647493761,0.06923627243514612,0.964978836700935,nitrogen,0.00010013842725476132,99.5,0.5,4.4628531121330735,2.3569094192728226,0.0156638892945653,0.008911600615419223,0.6722157159607063,0.6479860650992135,0.483374091629749,12.45872047856939,0.15326115143302635
SINT_0257,2024-07-31,Operator_B,Furnace_2,20000,2.5,1.739751201484285,11.929034908992644,0.19620481696221478,9.425392967447028,1448.0291023714053,2.0039354502525253,14.474496376173434,0.0,pressureless,63.84147294048738,0.39902683458113763,0.2485083623986545,3.044394372326643,nitrogen,9.163016186508303e-05,94.74247130958503,5.257528690414972,16.004138066215926,5.787799532121498,0.1670445463068353,0.13392050023770213,0.18745151957498268,1.4286396429066794,1.1553212584529007,10.71752668118488,0.5883076273132986
SINT_0258,2023-01-26,Operator_B,Furnace_2,1000,50.0,0.8916731580921038,5.956468211967125,0.22266745212524658,7.264268170074757,1413.3844367905285,4.1869591005607765,8.342102571042712,0.0,pressureless,54.12504227672305,0.658838540976175,0.2126681917693872,1.1440113871621953,air,0.21,97.50972154388963,2.4902784561103743,6.339791366397279,1.8296664532199278,0.18982015562169333,0.07896696504345521,0.4732016917624237,0.7155374108926009,0.84443828842851,11.489255348433266,0.3875295201164067
SINT_0259,2024-03-16,Operator_B,Furnace_3,10000,5.0,1.513344033687525,8.245586359173945,0.4846315884155664,6.1305505308042845,1557.5570332203831,0.9815670280635056,3.4265705828075457,0.0,pressureless,57.83718746376052,0.9111786427780426,0.704327828591938,0.8123240812512671,nitrogen,0.0008748912964914396,98.51053370597212,1.4894662940278778,3.2124522740577546,1.3004307350968278,0.2030290788586824,0.12228116228186818,0.9338660138943017,1.2835598959502015,1.2223198902725292,12.277909243236643,0.4228644186211336
SINT_0260,2023-07-16,Operator_B,Furnace_1,10000,5.0,1.7271107866081246,11.629759423644856,0.3313893004007543,1.8745884439369167,1515.4388844898124,4.864785514357991,9.123473356658009,0.0,pressureless,67.91349555237557,0.3966393451846341,0.2860097653212792,0.3802446508255149,air,0.21,99.5,0.5,2.4488240152700187,1.0273715517261064,0.05120591927835676,0.04167757465637861,1.2250778256391797,0.5108299205055766,0.8389362199370263,11.783394596085028,0.20634911639903786
SINT_0261,2024-10-03,Operator_C,Furnace_1,1000,50.0,0.6890310760615129,10.315349724468753,0.4950383098053124,6.535065040292528,1260.6699518931005,2.5174505332632324,7.906905349279492,23.257273985107332,pressure_assisted,54.086327667979404,0.40703321638995615,0.1824755312338919,0.8541950528168532,nitrogen,0.0007202768058248189,90.1034842885784,9.8965157114216,2.2120183504526953,0.9187187954579589,0.233781630686402,0.09631077493486523,1.3562274469314606,0.97489452261897,1.253367064683918,10.910672396731865,0.7008753009358395
SINT_0262,2023-08-31,Operator_A,Furnace_1,2000,25.0,0.8462253487235488,6.635522233026857,0.24898677913026931,9.91048465093837,1324.6888271182193,6.481693254778911,12.976642075615008,10.705743169472514,pressure_assisted,60.15610127917558,0.8902999830579827,0.3014500233438508,0.8172320747422562,air,0.21,98.22914163782849,1.7708583621715093,2.9995071096105606,1.2778785639217807,0.21630554415743325,0.13230048038053493,1.0001643237943527,1.515786085508983,0.630698253748313,11.694114530246514,0.3339886733853784
SINT_0263,2024-12-24,Operator_A,Furnace_1,2000,25.0,0.7774568250078768,9.374894844599194,0.2830506530357764,2.260756137128716,1299.3956559257863,2.8277146919268032,3.2750735501951795,66.7829611206247,pressure_assisted,58.38543322332044,0.19631828566504947,0.07557145518502387,1.7792338988774414,nitrogen,0.0006235147158940777,95.0409940598145,4.959005940185506,6.58980436267427,3.8186727961760907,0.07981737482768356,0.06474982240394288,0.4552487198242926,1.2260584103417727,0.6397044989196328,11.467190836637627,0.4887356365282618
SINT_0264,2023-07-09,Operator_A,Furnace_2,10000,5.0,1.68242603637405,3.2813504025052405,0.22983146366611168,5.664966871273631,1497.5785170290708,3.914151118113509,8.347134781283117,0.0,pressureless,50.3624808209146,0.41172173094546965,0.1496494061661685,1.319813151176893,air,0.21,97.70715667929863,2.2928433207013654,7.066924958250154,3.9638258365823185,0.11382308489372661,0.09771932636528656,0.42451278564911094,1.967404228998482,0.8408765395839365,11.580051285335047,0.3967638353832357
SINT_0265,2024-07-21,Operator_A,Furnace_1,2000,25.0,0.1842590377118422,7.121038554637992,0.17315506035862108,8.8963576473516,1213.4129738943118,0.5871540493107548,3.9506326410217953,22.084736581204798,pressure_assisted,65.85516227145625,0.5499459734906984,0.1988835010582954,0.4928149782840111,nitrogen,0.0007891250490029012,89.67810636854651,10.321893631453491,0.5118930177562817,0.28168797816915375,0.32258122657569327,0.3679365839505214,5.860599570491378,1.811155694099316,0.8630630194381597,10.957280252170378,0.7283985874377398
SINT_0266,2024-07-20,Operator_A,Furnace_1,1000,50.0,0.686000068774492,4.7906027717993656,0.15726588311103168,7.66691755978784,1427.9558739485267,1.0433516584591915,6.22078704957078,96.21407089510934,pressure_assisted,51.380918126291995,0.6259168025949368,0.35006327783742464,1.1088823673766774,argon,1.0089083099495221e-07,97.7541012822231,2.245898717776896,3.0984055054408146,1.6129268047170071,0.17125807830928114,0.156919752350276,0.9682399526892093,1.0386061685647268,0.7638325297586805,10.92801863392653,0.2431270013409159
SINT_0267,2023-10-03,Operator_B,Furnace_1,10000,5.0,1.3908762594307467,3.611636878961611,0.4780316791231328,7.273141668957412,1504.9834742962762,3.443701673050136,11.585642006041395,0.0,pressureless,59.48510041953907,0.38749569994928146,0.16388112338964486,1.4961852514027798,air,0.21,95.79116917698323,4.208830823016768,8.274598650357614,4.77751530730623,0.14513995857473583,0.10621177318882481,0.36255534881686924,0.568229812208412,1.2636470325232199,11.257166552736825,0.6103546228166418
SINT_0268,2024-02-13,Operator_C,Furnace_2,1000,50.0,1.174342649174151,6.262809062545348,0.49472427271950237,7.322356755883983,1550.7062547046999,4.099541260378427,8.188235681793966,31.770396470160026,pressure_assisted,61.213565898778995,0.5086848167760724,0.24369556307425286,2.501320558048301,air,0.21,99.5,0.5,17.323551122535527,4.14722100867869,0.06567092746140997,0.07514599071827845,0.17317465563382198,1.7684394501725282,0.5969513926267147,12.081619671680487,0.040524802351755346
SINT_0269,2023-12-06,Operator_C,Furnace_3,2000,25.0,0.9289497826580191,3.3101455443361445,0.11796379860349263,4.2354203609777965,1336.832699486363,5.000154110894778,6.886547706895001,0.0,pressureless,62.568529132291744,0.14409091027284165,0.11451663518544182,1.7031890073294134,air,0.21,95.96820615567808,4.031793844321925,6.718275531407647,2.0561235543526912,0.05282324978741954,0.05429735582327863,0.44654316215152684,1.8668514654720072,0.8512170196384881,11.72927511142684,0.3907087151352673
SINT_0270,2023-06-02,Operator_A,Furnace_1,1000,50.0,1.1259016317206303,8.989851081744856,0.16013834989270662,3.64232659838044,1528.502921868805,2.6874693403197742,7.128191621410459,0.0,pressureless,63.77263258615751,0.3597768190986049,0.23103324760068722,1.578552033854394,argon,8.883839243149947e-06,97.6864233976471,2.313576602352896,8.493002547167336,3.3804050724073567,0.09991127292139476,0.05595102589176546,0.3532319675331532,1.7309410901285551,1.2035159995639135,12.437999431063194,0.3626658184332021
SINT_0271,2024-07-18,Operator_C,Furnace_2,2000,25.0,0.47541071307380467,6.562400440533355,0.2694096369204091,8.284250399306622,1244.252694782083,5.712364145949069,7.972807989277826,0.0,pressureless,55.065447670454304,0.6272608323578618,0.48580745125906905,1.0367093359631996,nitrogen,0.00012767499732763328,94.98832648596091,5.011673514039089,4.06196561576081,2.187830724601273,0.25637692141086016,0.12938673799853426,0.7385586890149234,0.6919249113796473,0.5384572233990633,11.136264531362,0.541702265245987
SINT_0272,2024-02-02,Operator_B,Furnace_1,2000,25.0,0.9183615810552197,7.311446325646639,0.17453339053776296,8.291020552112627,1538.5809166938072,6.950917978919034,12.205215069881739,0.0,pressureless,50.19957553316899,0.30596205203201077,0.11359706366387638,1.2623653250555646,nitrogen,0.0008667290929069081,99.5,0.5,8.517242392568628,3.42449600389513,0.039499531069714156,0.037155206590521205,0.35222667874493363,1.9968727016184316,1.3702263322877897,12.673074214263771,0.38410835918087305
SINT_0273,2024-03-19,Operator_A,Furnace_2,1000,50.0,1.0532356699350631,3.46375938668157,0.24555215745075332,8.803650867220934,1250.9954649327929,6.348882416700124,13.597100956223047,0.0,pressureless,64.46887324709824,0.5149656550501959,0.2528840490039047,2.1163712348821435,air,0.21,93.01085647605596,6.989143523944037,6.155899479968261,3.0731105611580842,0.24855907120476553,0.21075486017710546,0.4873373923278337,0.8878763323291607,1.486316842272013,10.738602283477627,0.38709007553425945
SINT_0274,2024-09-14,Operator_C,Furnace_1,2000,25.0,1.8122593317137432,3.397716610934945,0.15163853994385335,9.219164973008242,1358.914916224147,0.7971411901126786,14.419350924551068,51.36983833623951,pressure_assisted,60.71313198695157,0.6251829637048105,0.36095932553013127,0.44947886796565967,nitrogen,0.00012798338037615695,91.45872517007372,8.54127482992628,1.5496036500448398,0.39605384056241016,0.33358603065644177,0.34417368133397935,1.9359789194567212,1.586307369212555,0.559139765133826,11.52548656178215,0.5720315000883506
SINT_0275,2024-03-02,Operator_B,Furnace_1,5000,10.0,0.595586809327555,7.8341543526012405,0.28260470268871607,5.60208158974844,1518.9181463118214,4.103802104433717,12.229744021318837,59.191942782906544,pressure_assisted,66.72235406414498,0.421295083039906,0.14255742194067086,0.8108569753562461,argon,9.673607832421164e-06,99.5,0.5,4.79419419563257,1.442887173954398,0.05438896134842088,0.053901855989566615,0.62575687958843,1.8620523145035823,0.7121452700301633,12.34206689668252,0.013807757626808637
SINT_0276,2024-05-01,Operator_B,Furnace_2,1000,50.0,1.7488741541133719,11.850097478294463,0.2086778464677037,5.513646652184796,1259.9669709395096,1.2869763381363115,6.100289644724166,48.953440198852235,pressure_assisted,66.42776725801389,0.5444847768354021,0.16448543270526036,0.6290520663893985,argon,2.6933033398168287e-06,92.15855958142791,7.841440418572091,1.352588705239608,0.6664345734128422,0.27837039006034725,0.25058045886425445,2.2179691345777997,0.8535306714960642,0.7851605994318206,10.497745321040943,0.6040874347212144
SINT_0277,2023-07-23,Operator_A,Furnace_3,5000,10.0,1.3240586615693657,2.962505832377256,0.24076202230346433,8.184656610700976,1291.7005580930565,2.315337618968956,10.945751179125049,13.95099483787046,pressure_assisted,66.86652335575766,0.3089692680429241,0.19626258310491673,1.2554472344779581,nitrogen,0.000700647540977703,91.164822660487,8.835177339512995,4.351558923686503,1.1570516833013116,0.16767267468918567,0.19938053946186926,0.6894081069821513,1.862387832015599,1.2125718002200896,10.97549597335751,0.6588879037597611
SINT_0278,2023-04-22,Operator_B,Furnace_1,1000,50.0,0.13864757902844188,4.857314285657813,0.13772506058509904,6.849675376999887,1488.9010273572264,7.899969449503598,7.688840612720095,0.0,pressureless,59.7018931995908,0.4509256448312851,0.2799841331888811,2.0920266923911557,air,0.21,98.0524557483523,1.9475442516476988,22.779036196455664,7.757227060628768,0.11489151992111682,0.09500055605379341,0.13170004095549878,0.9642223687923004,1.0959268121167338,11.714709515347543,0.5087221508196078
SINT_0279,2023-11-21,Operator_C,Furnace_2,2000,25.0,1.4767995401088478,10.694591165378876,0.2712512202840567,7.31770189531933,1488.0146146184297,1.5687165717613492,5.310718086598666,50.09874748677018,pressure_assisted,56.672567916737314,0.6783858207327949,0.34285239822955577,0.6989440575749759,air,0.21,99.5,0.5,2.491168103539546,0.7621641699755297,0.08757923286671214,0.04295626545646867,1.2042543398566667,1.9646198335760843,1.1443657004925674,12.246125630170834,0.2385545824960806
SINT_0280,2023-09-15,Operator_B,Furnace_2,2000,25.0,0.16754856734320467,2.7227201225523694,0.4933030443846279,8.16213402492491,1456.459053154119,4.241661150885171,12.931330532536993,0.0,pressureless,65.8311640518274,0.5408243658481631,0.29465303321011577,0.23831007420145275,air,0.21,99.5,0.5,1.312902295618851,0.4463141477212872,0.06982012540510409,0.07419218149418956,2.2850139039370916,0.9218900305707118,1.257509822818506,11.821697539116679,0.33089361935097317
SINT_0281,2024-06-11,Operator_B,Furnace_3,10000,5.0,1.9950241409462448,10.758857213669513,0.23153321875247612,9.010048076358096,1477.57937778684,5.136168007385893,2.499542536510225,0.0,pressureless,59.0258822605851,0.3729119987932752,0.18933543950571852,0.7808810488012143,air,0.21,99.5,0.5,3.812215252713597,1.8425565480462764,0.048142732030909165,0.028957019959958013,0.7869440210293873,1.9301537371367528,0.6179789994370257,11.779710220502468,0.2848748145606411
SINT_0282,2023-12-16,Operator_B,Furnace_1,10000,5.0,1.7580097066132758,7.242859833747512,0.45057170993697404,4.041956411663822,1417.0897773390384,5.768487279080779,13.722905897760505,0.0,pressureless,53.66884392806869,0.5593169463420329,0.17450829809233326,1.7299356983073404,air,0.21,93.080916502391,6.9190834976089945,8.17533335933006,2.837976004318919,0.2686096656926632,0.2744765624011668,0.36695751330754783,0.5803169763390124,1.3332094569102624,11.76200282503356,0.5270181346867397
SINT_0283,2024-11-08,Operator_C,Furnace_1,5000,10.0,0.6649531203260867,6.0826677392642585,0.4372796566494741,4.380246573759496,1300.7196235627812,4.697365126151856,7.999207040121544,0.0,pressureless,67.09948039122949,0.7147358213147275,0.3342717966021569,1.3806824995036344,air,0.21,96.8933800003652,3.106619999634802,4.4711341320605635,1.8872895440095998,0.2300006102267171,0.2681084169965532,0.6709707003617497,1.5639080175047195,1.205619804180144,11.536423552820857,0.2744003572516279
SINT_0284,2024-03-10,Operator_A,Furnace_3,2000,25.0,0.5890813373737402,5.096805643514559,0.4808233673188843,1.845837458567821,1338.2783974015679,0.5732813556438774,10.283619198507646,0.0,pressureless,67.65119753544695,0.1794035000400129,0.0697056382186305,1.2929310188634626,air,0.21,87.44698041317729,12.553019586822714,2.771382316892572,0.6650562381635039,0.11604979762805098,0.11111030175817685,1.0824922933634673,1.2981667007555056,1.0773417251963702,10.73947521718619,0.7612956438062205
SINT_0285,2024-03-01,Operator_B,Furnace_1,10000,5.0,0.8247380560006569,4.971171581278419,0.4160438049068378,6.204521268965566,1272.6390867205703,2.948459811829939,10.571600988675176,0.0,pressureless,59.3261951228034,0.8926058721713728,0.3117087662292055,0.8453572320631418,vacuum,9.299406118115851e-08,92.07621797121044,7.92378202878956,2.5860753205234657,1.3499496197282135,0.45873869244130894,0.4022331543282793,1.160059019237208,1.216815615684096,1.1812750345655982,10.830819986972624,0.454338231826137
SINT_0286,2023-10-07,Operator_A,Furnace_1,2000,25.0,0.7767172340974418,5.058025824494788,0.363838730823526,1.3234804641706788,1563.3802245334514,4.382837325385336,13.636530629184973,0.0,pressureless,51.51399454619575,0.42262308469049514,0.32895299588552146,0.4642099077166207,nitrogen,0.0003947963041053081,99.5,0.5,2.307285032203878,0.8028324022569284,0.05456040562430314,0.04191924744064278,1.3002294723571508,0.8352414713837599,1.1402910361896166,12.766664962947095,0.3560118136736996
SINT_0287,2024-01-06,Operator_B,Furnace_1,1000,50.0,0.807441854932224,10.848030809601958,0.4426337776909831,5.190382163192141,1433.3567179064482,1.15899874358625,10.276705868173694,96.45642779618798,pressure_assisted,57.756521798338625,0.6185345585456786,0.3709227190332112,1.3623029223883907,argon,7.612449769666058e-06,97.76887725159273,2.231122748407273,5.834214974689974,2.680318075830113,0.16868057554212137,0.11664732296031412,0.5142079976508609,1.558393684664738,0.6315299663679229,11.363349652211285,0.3509939543715528
SINT_0288,2024-10-31,Operator_B,Furnace_3,10000,5.0,0.7047254376270128,9.237952301747855,0.13025787226293986,5.883801712368189,1360.340566705456,3.1297019840688556,9.981136601880802,0.0,pressureless,66.07075318925206,0.9098061549168983,0.6044098325837386,0.6061855897895672,argon,7.133012775698792e-06,98.81209175158114,1.1879082484188643,2.855999638195486,1.399884903597882,0.18104214734303375,0.1235438494478008,1.050420301136837,0.7862142371694607,0.8367708429681001,11.534540467920559,0.4144871334910771
SINT_0289,2023-09-06,Operator_A,Furnace_1,5000,10.0,1.2801534730118298,8.697230078311506,0.2851322628795231,3.5788712691545594,1384.802321457653,0.7490233159352493,2.8664765272889694,0.0,pressureless,68.03548057092458,0.2518342794130765,0.11525998434313953,3.7078716769603517,air,0.21,87.8580593450636,12.141940654936406,12.033091797442328,3.415766008331064,0.16021319123436822,0.14564951809069365,0.24931248348306123,1.3292626939771524,0.9940428669357333,11.143333169899766,0.67531001011527
SINT_0290,2023-06-30,Operator_B,Furnace_3,10000,5.0,0.4121009610691855,9.987491489520007,0.4957024954460235,6.317499345121097,1578.9133358447261,1.0893387286626557,8.739304285287652,0.0,pressureless,54.06945484995192,0.35068472386255994,0.17414076343075138,1.4081887793801033,argon,5.388299963324945e-07,92.21914092317712,7.780859076822878,6.869352467420627,3.8047282097859654,0.1785952876252352,0.17877718577377702,0.43672238602228397,0.8798680445603762,0.4996958640753651,10.740078927642656,0.6258715418415893
SINT_0291,2024-12-03,Operator_B,Furnace_1,2000,25.0,1.707364455647425,4.57114663004145,0.4078400605178929,1.2745022494514449,1261.3405612464321,3.4769245715119705,3.9521970106215414,74.05505251714439,pressure_assisted,51.33947224050543,0.43282511306221483,0.18112086114141485,0.7058242702033053,air,0.21,99.5,0.5,2.3603672004708685,1.0538796447452774,0.05587748182367667,0.05268205290320645,1.270988683202144,1.9334320696720342,1.4546375133600558,12.73387048641553,0.24742599214020408
SINT_0292,2024-10-12,Operator_A,Furnace_1,20000,2.5,1.6435647196594991,8.180428120817556,0.48483015121488926,1.3361336987429298,1434.491932806719,1.4953681553229528,11.586638993379312,0.0,pressureless,67.54700906265677,0.3378936962436171,0.11775015335871,0.69292663691532,nitrogen,0.0008321096001463642,96.00001852727114,3.9999814727288623,3.0107037840946096,1.118446519461995,0.12338104724069474,0.06893645575099308,0.9964447568202633,0.5429467907534793,0.5971483977570345,11.912589426766893,0.4532656360331605
SINT_0293,2023-03-19,Operator_B,Furnace_1,20000,2.5,1.0053180949250138,6.60066238957951,0.4118537424533917,8.403405045936925,1402.3554715537864,4.756556361961686,8.658884970564769,0.0,pressureless,57.78809877957751,1.1904377627793665,0.4636943398051528,0.9457599223889749,air,0.21,97.64539930481462,2.3546006951853826,3.90036024823289,1.0645412103996716,0.33350680634009416,0.2652011919941213,0.7691597209153155,0.7995924201668548,1.1974612672267269,11.608728387361532,0.33122853357020604
SINT_0294,2023-12-02,Operator_A,Furnace_1,2000,25.0,1.7201869340292404,9.824416352001933,0.4499527869768577,4.241715772701366,1444.5816941738592,5.670987268529493,10.842961129708593,0.0,pressureless,60.835219285351265,0.32577991678906687,0.22764100469412069,0.8661465545003826,vacuum,5.2071025861398694e-08,99.5,0.5,4.497566777068206,2.5947379123355123,0.0420580064084298,0.04345904514660799,0.6670273391595058,0.8634659095811716,0.8552963806772481,11.026686597324755,0.2657367082537872
SINT_0295,2023-02-19,Operator_B,Furnace_2,1000,50.0,0.5695756330575572,5.092561104732855,0.3826118529212764,2.143544613866963,1207.2440735283362,6.504400243318122,2.5417477078309956,0.0,pressureless,69.36131624101517,0.37873422609362856,0.24192516091271946,1.9544332726857199,air,0.21,93.04776621096711,6.9522337890328885,5.402128777363571,2.712016025237388,0.18232075501151893,0.14231288336259745,0.5553366318424022,1.1211017386517246,0.5256322498844226,11.063376342659698,0.4790524994702321
SINT_0296,2023-03-26,Operator_A,Furnace_2,10000,5.0,0.1333743658375372,8.431786168698958,0.404200801766896,5.700189340493239,1548.8495635776605,2.0011268318360758,3.1022962085954418,0.0,pressureless,51.331294558284455,0.5537994481312751,0.3175842892832904,1.1183447628600534,air,0.21,98.06333149460805,1.9366685053919497,5.400071514296544,1.5293533090552334,0.14070824175567148,0.11668915124366314,0.5555481982150756,0.8490953628050804,1.4247474758643617,11.792592559381118,0.22800102352688956
SINT_0297,2024-11-25,Operator_B,Furnace_1,20000,2.5,1.2764950575566638,10.822124118173134,0.3092712039358003,7.9299419778874976,1572.847312993445,1.756119366943023,11.31220404481487,0.0,pressureless,62.96636014904191,0.27411105524480806,0.14734700976725815,0.6446942901239767,vacuum,1.3188360403181513e-08,99.5,0.5,2.706857126088779,0.9070253520654474,0.03538758506581609,0.03598594802789622,1.1082963969859734,1.2370236354031778,1.1490612874960933,12.51694219998552,0.35077379573941797
SINT_0298,2024-11-25,Operator_C,Furnace_1,1000,50.0,0.9700278732329591,6.021504761949287,0.4696950803256532,2.9423892474715885,1426.0532734356836,1.284258802508002,2.937096367982754,0.0,pressureless,51.48210845149734,0.41025041540863616,0.31228964865113723,3.108885839668391,air,0.21,84.24578508721169,15.754214912788314,14.281289630822585,7.4815349607153845,0.2972944385200464,0.27619017375911203,0.21006506257846994,1.8086982848878086,1.0242579279038355,10.693661599748282,0.8827413598793394
SINT_0299,2023-01-04,Operator_B,Furnace_2,2000,25.0,1.1776126379621543,2.6662208736746145,0.43001556424934473,6.606014282371002,1478.6603295507568,5.273226871577275,2.926337460948362,0.0,pressureless,57.50937856933001,0.5860087545949706,0.197114284460145,1.0300269829241366,nitrogen,0.00048699628296669056,99.5,0.5,5.805264115144034,2.776489852617312,0.075653404909269,0.055036031601362265,0.5167723535909385,1.5680951321137562,0.6924952193324729,11.59083974376146,0.23308026726695918
SINT_0300,2023-11-13,Operator_A,Furnace_3,1000,50.0,1.8087448771349657,7.160508223417928,0.43755398626625286,1.768127184943912,1568.9997524709183,5.798567948651758,2.157410178053537,0.0,pressureless,66.07629090386894,0.42334095570760166,0.1863971949365153,1.5861406564735119,argon,5.605558670263391e-06,99.5,0.5,12.342004121012486,6.2489259828041375,0.05465308237410243,0.061010884680613796,0.2430723544235774,1.3699429708026667,0.5594606016120849,12.333924215327425,0.39300534466111336
