fuel_utilization,operating_temperature_K,current_density_A_cm2,thermal_cycling_amplitude_K,cycles,cell_length_mm,cell_width_mm,anode_thickness_um,electrolyte_thickness_um,cathode_thickness_um,Ni_particle_size_initial_nm,YSZ_grain_size_nm,porosity_anode,tortuosity_anode,TPB_length_density_um_um3,interface_roughness_nm,E_electrolyte_GPa,E_anode_GPa,eta_activation_V,eta_ohmic_V,eta_concentration_V,peak_temperature_K,min_temperature_K,temperature_gradient_max_K_mm,max_principal_stress_MPa,von_mises_stress_MPa,stress_concentration_factor,max_stress_MPa,max_elastic_strain_percent,accumulated_creep_strain_percent,crack_initiation_indicator,crack_length_um,crack_propagation_rate_nm_cycle,crack_present,strain_energy_release_rate_J_m2,delamination_indicator,delamination_present,delaminated_area_percent,Ni_particle_size_current_nm,Ni_coarsening_percent,TPB_density_current_um_um3,TPB_loss_percent,cycles_to_failure,time_to_failure_hours,remaining_life_percent,voltage_degradation_mV,power_degradation_percent
0.55,1084.3461402023072,0.5600368682284143,53.677871449895335,2431,100.0,100.0,597.8760785953405,14.920004555463521,55.15060685128568,506.6182882784432,439.23674417661033,0.2994810517427979,4.37953505753409,5.463647029675889,184.8740880182342,152.81923158786157,12.057827856463128,3.649111215972504e-05,0.03128852006165881,,1084.9958869117518,1079.3461402023072,64.97467094446449,4324.549077906589,3963.514699211685,1.9272303552571726,7638.605841828761,4.998458480951749,3152565988.9744735,2.0,2894896906379.3604,1190825547667.2874,1,0.017080905390438498,0.00034161810780876996,0,0.0033218944803324792,,,,,,,,,
0.55,1054.4358584014822,1.3740142831865683,136.84872727623247,4826,100.0,100.0,518.6854679008766,13.112987584283026,56.95339530156228,496.64418148410317,573.9372258613727,0.34116708720972333,3.3605571657014863,6.926839276755975,80.11763029277019,154.61384849591107,7.180526996084342,7.060599568181199e-05,0.100970277775965,,1059.5777701602983,1049.4358584014822,514.1911758816173,3894.6303919472252,3569.487714994739,1.5802354335466127,5640.630966844019,3.6482055273290683,1141046362.702066,2.0,36663341485484.086,7597045479793.619,1,0.09871994705486217,0.0019743989410972436,0,0.03811379715894119,,,,,,,,,
0.85,966.159604527624,0.48705713523647143,171.47945475441014,3103,100.0,100.0,599.0130858160843,10.795360911237273,53.79231539832923,514.226648323478,570.3342973907947,0.3294298120035743,4.206462277458397,5.878790001920681,76.00297249449861,159.91042372834255,9.049132476155267,3.115853937164594e-05,0.07170699796558486,,967.453700120011,961.159604527624,129.40955923870277,3520.4482849879523,3226.5441492269524,1.572205647849994,5072.7909344519685,3.172270334965578,24682422.324161697,1.850819016216085,53266584317020.414,17166156724789.023,1,0.13198101870745643,0.002639620374149129,0,0.03276296808393899,,,,,,,,,
0.55,876.8121121575756,1.097053815161079,107.0329922925805,2369,100.0,100.0,590.0351986348209,10.22345542967869,49.72037957205703,474.6673522930024,485.04836395496517,0.3352336407906479,4.086046114560913,3.7448333718885722,159.60652886899283,165.27127327054546,8.70998413968613,0.00011185819406354736,0.4180109111057237,,893.8011187970588,871.8121121575756,1698.9006639483232,3477.3348763028243,3187.0300574735193,1.818428050720108,5795.384854997966,3.5065893426687937,584724.1198763609,2.0,32122908947368.684,13559691408766.791,1,0.0503273152235416,0.0010065463044708319,0,0.009538032781165603,,,,,,,,,
0.55,857.3637274220991,1.4381793178646425,148.17661876441838,2874,100.0,100.0,414.26398650953104,11.263053198341225,42.6838546011165,530.8291595228663,565.114313116533,0.3183943566807842,3.2432955151693417,4.5483774728367425,69.81534227829803,166.43817635467408,11.085681003062726,0.00012959462803492338,0.850615801316899,,902.6794471708611,852.3637274220991,4531.571974876186,3303.930794078316,3028.102590951888,1.5609272752179488,4726.647926374942,2.839882069064862,167543.67100488883,1.6528383840663654,29337527820886.105,10207908079640.234,1,0.10701429452925884,0.002140285890585177,0,0.02460472659816719,,,,,,,,,
0.85,957.3454156040985,1.354169076949595,139.77647760258202,2295,100.0,100.0,473.7800980397835,11.66264779842566,56.099870238755386,475.48449782401013,581.234790363326,0.36563190695632375,2.954616109054522,5.75965933590502,81.773017244074,160.43927506375408,4.428185161245128,8.541717745956268e-05,0.23985718329208888,,969.3795952262739,952.3454156040985,1203.417962217533,3554.8959795682613,3258.1159828131495,1.5835853293649953,5159.5046717525165,3.2158613716636864,13503822.960522326,1.9526064576249786,22149579892148.32,9651233068474.178,1,0.09504940080206423,0.0019009880160412846,0,0.017451069987258993,,,,,,,,,
0.55,879.8521434599584,0.9516312385991244,80.52801166524573,2925,100.0,100.0,556.4169229307361,11.85265749727027,55.07920784851063,522.7677815955756,462.8262363684914,0.2863416643409884,3.3224052961940584,6.662993133581585,92.30263381383176,165.0888713924025,15.26094450455692,5.710374317495868e-05,0.39430806937937407,,893.7517811695499,874.8521434599584,1389.963770959146,3287.48701628176,3013.0316196591375,1.606497202612129,4840.426868364297,2.932012816817316,530601.133207628,1.9462221444579637,5597392593608.175,1913638493541.2249,1,0.03299140668466981,0.0006598281336933962,0,0.007719989164212735,,,,,,,,,
0.55,1072.1359060768568,1.3033312639565313,82.25363667474443,1556,100.0,100.0,524.9399071439958,8.933573649173617,42.66276373488242,464.6476497938675,417.27355922741776,0.36958594529326105,2.776214845509882,3.7116620808858283,95.61723689383898,153.5518456353886,3.674336747828244,0.00012017836906655793,0.047350239301201365,,1074.4273756865878,1067.1359060768568,229.14696097309167,3995.8676783731444,3662.2732206344785,1.6142831998901566,5911.946133477855,3.8501302989974286,727931273.7816477,2.0,2647231797582.82,1701305782508.1777,1,0.024130361485544864,0.0004826072297108973,0,0.003003747397720625,,,,,,,,,
0.55,983.58785719388,0.9248317172903496,168.4438015820778,3733,100.0,100.0,437.1419213922567,9.425282328604363,59.63798720313244,478.43370380828134,519.6537764550682,0.3638211749790003,2.8242937435918383,3.9652837116520443,89.19758369281288,158.86472856836718,4.595030960139181,8.388327491184029e-05,0.09394121474736462,,986.8085013743369,978.58785719388,322.06441804568664,3637.1748014778723,3333.525768711667,1.5994526117079544,5331.816496961642,3.356199041165455,65183092.70878962,2.0,77852621130875.94,20855242735300.258,1,0.11046005875884952,0.0022092011751769906,0,0.032987791947742824,,,,,,,,,
0.85,870.8176463490693,0.5217337999452514,95.44809507075729,4507,100.0,100.0,464.45584179534114,13.910935007250997,58.39910611587753,490.8875482920559,403.42777778524083,0.3200597689663213,4.431559830367673,4.838849853222927,101.34157720495087,165.63094121905584,10.784158181641882,4.205499192276307e-05,0.2674707748146006,,875.9869235797754,865.8176463490693,516.9277230706101,3221.762810215374,2952.7943898011195,1.6283764408798378,4808.260819114299,2.902996737037867,525421.0798635856,2.0,18625376391737.004,4132544129517.84,1,0.05457649862297182,0.0010915299724594365,0,0.01967810234349872,,,,,,,,,
0.55,1060.0386157955343,1.0999253460980123,154.54523851628014,2057,100.0,100.0,422.5155517353896,9.723789542945688,53.18637337228236,490.0006521169982,508.0168923630272,0.31367422465572886,3.0378911798867363,4.165111720242761,91.59871022485608,154.27768305226795,10.502160480689723,9.318737407363692e-05,0.053553014770546616,,1062.2240534792663,1055.0386157955343,218.54376837320504,3918.4377107534924,3591.307483099471,1.6048790464357143,5763.614128934124,3.735870292387954,615063529.2191397,2.0,30005769788054.133,14587151088018.492,1,0.09315866683855654,0.0018631733367711308,0,0.015330190214952863,,,,,,,,,
0.85,860.5958261566834,1.0366620110107578,187.80649422169031,1716,100.0,100.0,438.40193727338976,13.70352208097244,52.14021315515598,507.2216840684221,473.3056300450644,0.29992079627563517,2.976376903318516,3.9128016040237643,144.22408717252748,166.244250430599,13.572570690734999,0.00010587409172847091,0.6525916265024544,,885.6560744362264,855.5958261566834,2506.0248279542993,3413.994942595322,3128.9780493278963,1.76000734150936,5507.024338238734,3.312610405457432,171677.74239372285,2.0,142345025685673.28,82951646669972.69,1,0.20891681565419065,0.004178336313083813,0,0.02868010045300729,,,,,,,,,
0.85,1077.2587117226878,0.4757482886277837,122.7201909127501,3552,100.0,100.0,576.4758862958181,9.986808260943981,47.42240632965778,454.842570235764,527.1445813343885,0.32935940484076665,4.36473603272079,6.445349266255718,144.00157733567272,153.24447729663873,8.508793210328268,2.495337886593196e-05,0.020747210453305985,,1077.6247236261786,1072.2587117226878,36.6011903490805,4158.317031953729,3811.1605125104134,1.7592056784395216,6704.615215052797,4.375110498810685,2670976221.8300095,2.0,49839899432182.7,14031503218519.865,1,0.0599262271864851,0.001198524543729702,0,0.017028636717311606,,,,,,,,,
0.85,1069.506184565265,1.0897025686345134,121.89687418815497,3919,100.0,100.0,559.8507148981262,13.230891102522804,43.47777182092118,532.1809115679637,448.65909999694907,0.29952664146208297,3.7447530095400845,6.934648397551916,122.55689331273854,153.7096289260841,12.156730519412244,5.760528895462074e-05,0.06225093192432034,,1072.0209169004193,1064.506184565265,251.4732335154255,4071.9397837169868,3731.9944568370406,1.6877524012308747,6298.682605907029,4.097780113005113,1977491741.9644947,2.0,40935734739609.37,10445454131056.2,1,0.07856853499760358,0.0015713706999520717,0,0.024632807092448677,,,,,,,,,
0.85,1054.6850515568185,0.4391779405299896,173.74021321725579,4020,100.0,100.0,507.51533464305544,8.677169880087991,42.40507543229133,515.9227873479259,424.40734432253714,0.3526662247543885,3.625706127283938,6.093759025155856,178.58441205254192,154.5988969065909,5.7762374566347,2.6144032161267768e-05,0.018322139300117637,,1054.9835019748234,1049.6850515568185,29.845041800485127,4208.118994533672,3856.8047651664024,1.8986549028519009,7322.741276725764,4.736606420387452,1840002873.8095667,2.0,286242673683290.5,71204645194848.33,1,0.10528306973548744,0.002105661394709749,0,0.03385903522693276,,,,,,,,,
0.85,1088.4712403759772,1.006829501362154,129.79653327893539,1555,100.0,100.0,508.22515537426483,12.358346464508962,45.901257341015864,487.4714095557792,599.9692585049651,0.35927387957900636,3.4719209663698747,3.4523025963350817,61.35465111675802,152.57172557744138,4.873573188931986,0.00010171674900349035,0.05252872706736264,,1090.4338286539069,1083.4712403759772,196.2588277929658,3913.9544586323987,3587.198514658575,1.5470549151707387,5549.593093795721,3.6373666698676055,1029194661.9496284,1.8192257160461769,5874244994070.263,3777649513871.512,1,0.08259123470833495,0.0016518246941666988,0,0.010274349597716866,,,,,,,,,
0.85,876.4315389572298,0.5612468555578671,83.61763027577439,4426,100.0,100.0,463.3839050213849,13.650649597483616,47.337241421133115,459.8090496639136,437.2695629896173,0.30300492223842923,4.167496552704029,6.727375751668296,129.96661361805226,165.2941076625662,13.046787761211776,3.136149219926661e-05,0.2725000795210364,,882.096628376094,871.4315389572298,566.508941886418,3329.4160086737443,3051.460175949037,1.711141508191801,5221.480167660654,3.1589027833465546,826827.4517634922,2.0,17663179653794.05,3990777147264.781,1,0.04101849766960056,0.0008203699533920111,0,0.014523829654852164,,,,,,,,,
0.85,883.006586127854,1.464195624799846,53.333898009759004,1732,100.0,100.0,567.4497041061004,11.142274940157417,56.10961407438491,471.1772342181032,589.1913606995358,0.3333697622293205,3.373338327617514,3.3408713838942212,115.76863978189638,164.89960483232875,8.931752654691039,0.00016597825281696493,0.617136351353379,,916.4825628014889,878.006586127854,3347.597667363498,3478.9471682157246,3188.507747420165,1.667529724461881,5316.93144550012,3.2243445646255005,460003.5028127934,2.0,1160167869025.97,669842880499.9158,1,0.013588561544044355,0.00027177123088088713,0,0.001882831087542786,,,,,,,,,
0.55,1070.7680685155249,0.5856486374752818,52.305247962717935,1871,100.0,100.0,485.7499712447876,12.382512473532667,50.440082384678114,514.7854034984069,477.35213007466416,0.29131388447803214,3.248108697934887,6.05563983762627,62.888288240488826,153.6339158890685,13.140829046698737,3.485465713412201e-05,0.03193205380293132,,1071.461452826041,1065.7680685155249,69.33843105160884,3866.4585893652293,3543.6678314356686,1.549436709972735,5490.689025975899,3.5738781988349864,696985558.403474,1.8222729743044213,314117906699.3462,167887710689.08783,1,0.013531930322144834,0.0002706386064428967,0,0.0020254593306186387,,,,,,,,,
0.55,1071.5857420888242,0.40705725712191876,51.68058525985896,4395,100.0,100.0,499.5554389040632,14.426221425445878,40.752952339284924,508.1700597357303,502.8494569818437,0.3657263699402582,4.442546813086862,6.232211857961281,139.81495940619072,153.58485547467058,4.141933852385791,2.3381547794907954e-05,0.026345162662063243,,1071.9832793955043,1066.5857420888242,39.75373066801078,4117.7932073447155,3774.0198137664293,1.7443527859219345,6583.221976268052,4.286374431855207,2644267753.2948265,2.0,2860563763756.387,650867750570.2498,1,0.015386122348755905,0.00030772244697511807,0,0.005409760617822576,,,,,,,,,
0.55,1054.4723735269515,1.09487175410497,102.96584432323021,4553,100.0,100.0,582.9539871446768,14.691117254936543,55.39360180032284,467.6614743151704,549.0853513436724,0.29008382887249473,2.873109378538139,5.389362784448087,80.04313608241658,154.6116575883829,13.414931666986128,7.016957615048318e-05,0.0881372622999147,,1058.0492559589234,1049.4723735269515,357.68824319719306,3878.8354949060335,3555.0114527376795,1.5800862954238533,5617.224876545651,3.63311859154902,1066629480.0326908,2.0,12758432392281.887,2802203468544.214,1,0.06261188506976138,0.0012522377013952277,0,0.022805753017809887,,,,,,,,,
0.7,1068.5310956153755,1.3577434339432375,177.73449202030406,4814,100.0,100.0,510.76634169991536,13.494146637717401,58.643564699665035,540.6500373585849,560.9228500331042,0.331392830094906,3.5775524959790186,3.742540671938563,118.17225093955227,153.76813426307749,8.305777687808488,0.00013409021035155243,0.08923228491436687,,1073.0250440983716,1063.5310956153755,449.39484829961003,4060.374730161131,3721.3949101698554,1.6745585111515064,6231.693520180827,4.052656000572395,2293323060.468116,2.0,176827564977295.94,36731941208412.09,1,0.17042313602421794,0.003408462720484359,0,0.06563335814564682,,,,,,,,,
0.7,859.0655735420986,1.3064797105148562,160.5504933365861,1820,100.0,100.0,446.9274288050116,8.12876047799173,49.15916609850895,539.3382735075973,409.85962508566297,0.3549756003970378,3.938159326384734,4.9523998185358025,148.56246206327194,166.33606558747408,6.110955089454659,0.00010883875242518342,0.4637722230051139,,881.5119141079621,854.0655735420986,2244.634056586347,3394.2851497533725,3110.91372580187,1.7758850641787638,5524.625221600251,3.321363410928413,170331.99268451385,2.0,92026744321258.34,50564145231460.55,1,0.0906165217991303,0.001812330435982606,0,0.01319376557395337,,,,,,,,,
0.85,865.4110145319756,1.499533037616402,151.1343215131688,4074,100.0,100.0,407.6283293043252,10.256286064077674,46.37366289223785,482.34207941569525,486.9583626891317,0.321696415927207,2.859931500805148,5.961090107355696,95.08736136672248,165.95533912808148,10.593005087122442,9.76607025991967e-05,0.6704592110169505,,902.6525768558337,860.4110145319756,3724.1562323858084,3355.541799899802,3075.404859125841,1.6130200786460709,4960.689787735672,2.989171552900203,396367.9689023798,2.0,75750341648379.81,18593603742852.168,1,0.1010836473508738,0.002021672947017476,0,0.032945182344596785,,,,,,,,,
0.7,1088.3702192628248,1.4773851974145162,188.5552376091263,4562,100.0,100.0,412.1529372279259,8.946176919266764,54.56746578572927,542.2685351801521,495.50877174369265,0.2907360733638569,4.191805603631934,4.369037608207903,114.66007926129367,152.5777868442305,13.07606040562025,0.00012439390004223935,0.05075214826884364,,1091.1540803848968,1083.3702192628248,278.38611220721265,4119.780718487237,3775.8413978174644,1.6643366722025768,6284.271306808245,4.118732770205911,4107433535.3341064,2.0,190234776071924.25,41699863233652.81,1,0.12617675170293133,0.0025235350340586265,0,0.04604946730150182,,,,,,,,,
0.85,960.5745552689821,1.3364646854732296,139.36872939786002,1501,100.0,100.0,476.92165420209335,13.913205393064953,40.16152356423642,460.7223480893262,521.9394913180896,0.3061153655171064,3.779879219250083,5.9588441146837265,197.67975697955868,160.24552668386107,12.075421138769787,8.007138760986804e-05,0.2581036120935089,,973.354309911127,955.5745552689821,1277.9754642144935,3943.92965872339,3614.6712393362577,1.9884660789937172,7187.651146134329,4.485398934295633,22963075.316887572,2.0,66919464613700.3,44583254239640.305,1,0.11259449064523791,0.0022518898129047582,0,0.013520346436680169,,,,,,,,,
0.7,891.1351679991441,1.348875326519003,140.21999960280576,3395,100.0,100.0,433.46614535883884,11.09456218961957,41.35230565388703,475.1027933909398,482.02881030376517,0.3087271439771575,4.368804894299334,4.017176888359556,127.94404887119265,164.41188992005135,12.183149948636508,0.0001269605461211493,0.46035112528749256,,914.139891272613,886.1351679991441,2300.472327346893,3496.4820499608163,3204.5787319999613,1.7046209955194267,5462.592188362156,3.3225043462601476,1400492.8879094147,2.0,79001366085586.19,23269916372779.4,1,0.09324738502763069,0.0018649477005526138,0,0.025325989773504497,,,,,,,,,
0.85,885.8008211560725,1.445129642075373,128.60628931985514,1258,100.0,100.0,543.1269852907263,11.7367295674741,42.76765510789938,535.9300738452614,554.4967328802308,0.3447159862761834,2.919543720722163,4.944818213105196,151.15572212974612,164.73195073063565,7.399983195211501,0.00011780486073418091,0.5999334657758231,,917.9175573768829,880.8008211560725,3211.6736220810394,3574.7793043055335,3276.339350948337,1.7856006541570628,5850.233688293877,3.55136551370049,482678.0743275056,2.0,29155626174048.1,23176173429290.895,1,0.0831424279134313,0.001662848558268626,0,0.008367453945207725,,,,,,,,,
0.7,1072.8072920951547,1.0889776783463807,78.75858926027473,3296,100.0,100.0,497.9262410068903,14.306030530047314,51.9402136430648,523.8171773380321,591.3523220404837,0.3388986188488555,3.7826619140866855,3.728816935874212,55.407165036334284,153.5115624742907,7.378816004340827,0.00010610157776682378,0.0749690307052134,,1075.835260363861,1067.8072920951547,302.79682687061927,3844.1514979497065,3523.223044446482,1.5383744242170447,5420.03622238858,3.5307022709095928,1267344431.1256027,1.6884447488004344,1852135155262.4553,561934209727.6699,1,0.03541844125963053,0.0007083688251926106,0,0.009339134591339377,,,,,,,,,
0.7,991.7491143329539,1.03894605930842,195.7860532014649,2256,100.0,100.0,496.6038490815299,12.907603190418328,51.75927873960643,458.28730001093845,498.52900539858786,0.3119046768620889,3.9552545621847806,4.597669422198658,109.51585178787468,158.37505314002277,11.138557880868362,7.923999946456053e-05,0.12986756867855376,,996.7494004364995,986.7491143329539,500.0286103545642,3753.3873869519143,3440.0363626399308,1.6499215224102968,5675.790032593654,3.583765195378067,62288006.48388451,2.0,112842365563266.72,50018779061731.66,1,0.20373668271306333,0.004074733654261266,0,0.03677039649605367,,,,,,,,,
0.7,980.4806971536757,0.9580234846284864,193.80565331098018,1664,100.0,100.0,580.1290645311379,9.279038154360697,47.84598287128584,532.2020672179373,451.5397401921735,0.3205467670431183,4.078996951388565,6.691757842085331,154.4087024344627,159.05115817077944,10.108544920087475,5.438708720364116e-05,0.09231694796060368,,983.7582493122788,975.4806971536757,327.7552158603178,3836.7902805843682,3516.4763772897454,1.7980255923436805,6322.714521238954,3.9752709719032717,39610566.851496816,2.0,148730116887437.66,89381079860238.88,1,0.14412722566427089,0.0028825445132854175,0,0.019186216280427736,,,,,,,,,
0.85,961.0632042335845,1.0208045070687348,194.84279646941457,4066,100.0,100.0,487.53860029834397,8.31738081850663,57.66213312914697,548.8275228819314,532.4992634668976,0.32483169577094906,2.7485715425949016,3.410855596850462,182.41984631865887,160.21620774598492,9.665559673959558,0.00011658654703311432,0.11839142352755849,,965.5437046338768,956.0632042335845,448.0500400292227,3854.234786963592,3532.464531478531,1.915962504136539,6768.069589505112,4.224335156050853,54551432.99879326,2.0,508533836484984.7,125069807300783.22,1,0.13153311056496,0.0026306622112992,0,0.04278509020457019,,,,,,,,,
0.85,855.7186153363854,0.9120488726675622,62.847468908761336,4940,100.0,100.0,449.2201176399921,11.38463391428004,51.68758143163138,507.7174508871241,599.7496041093776,0.3347109476521477,3.6547278884560046,3.8621647578680256,61.13717880986796,166.5368830798169,8.876679769829323,9.478137165674486e-05,0.5748423366229088,,875.1397542371883,850.7186153363854,1942.1138900802987,3116.1381914455474,2855.987827648403,1.546721932910372,4417.419013148832,2.652516926854981,224267.90042646808,1.4455162997758015,1990506940605.503,402936627652.92346,1,0.019470559596288118,0.0003894111919257624,0,0.007694765152453064,,,,,,,,,
0.85,883.4131100110305,0.9479687158911762,113.59053850771731,2665,100.0,100.0,500.15260385126237,13.240585712547897,48.87103321498064,546.7786196386244,446.1756166999286,0.3134956652577785,4.27697108221715,5.217597404691906,117.34191196302928,164.87521339933818,11.593404565727225,7.410071400569295e-05,0.410963153407426,,897.8446084544723,878.4131100110305,1443.1498443441803,3361.3130618237324,3080.694308050206,1.6721140537892414,5151.272247919272,3.124346068588591,666363.0488026788,2.0,25756694070355.273,9664800776868.729,1,0.07323526081564838,0.0014647052163129675,0,0.015613757605896235,,,,,,,,,
0.55,886.1511388226945,1.0886576255392828,117.79238727219234,1836,100.0,100.0,436.7513507601808,11.329414233809498,58.452883644468685,456.3777064369664,459.41738007035576,0.36480000482923347,4.275494500336174,3.535015946500263,52.33141485623803,164.71093167063833,4.710794947647365,0.00011452671347290942,0.3952808795831903,,902.093739717808,881.1511388226945,1594.260089511353,3195.458233486854,2928.6858470046764,1.5342322122606962,4493.284166066575,2.727981755972033,370100.858478877,1.3603379801966375,4887134602582.733,2661838018835.883,1,0.06731900293782328,0.0013463800587564655,0,0.009887815151507485,,,,,,,,,
0.55,871.9969157422337,1.3573390972419386,116.61293820635812,1113,100.0,100.0,516.4706208686271,10.626265642248038,42.107855386782745,482.8313634353674,525.4055571167703,0.3303089450965592,3.3451190488867004,3.631524580607589,146.20198015071628,165.560185055466,9.395763068244298,0.0001444544187062399,0.5969769722979847,,902.0152956786578,866.9969157422337,3001.8379936424135,3506.5154179503625,3213.77446565745,1.7671877374998806,5679.342826800077,3.430379607812943,208078.5114105904,2.0,17580496183170.043,15795594054959.479,1,0.062201863483796554,0.001244037269675931,0,0.005538453924597245,,,,,,,,,
0.7,863.814709153789,0.47083937790904495,59.4789477827776,3856,100.0,100.0,595.0137530032171,8.298330703492924,49.84559669532598,477.03165035549034,545.4901525233054,0.3435837576834358,3.3944966180359493,3.188257135265662,197.74942841242242,166.05111745077264,7.6383626237459845,5.708759410658654e-05,0.18428469167261968,,867.029352437959,858.814709153789,321.4643284170069,3445.949311104172,3158.26471182316,1.9888104554679973,6281.189880009521,3.7826844988692336,626615.1678686452,2.0,9893842486572.906,2565830520376.7397,1,0.012674546900126647,0.00025349093800253295,0,0.003909844227751068,,,,,,,,,
0.55,954.9938160823757,0.5037975493824982,102.23279335077356,4586,100.0,100.0,477.561005952464,8.677809996085957,50.122214982444305,452.66086857334193,410.1233050530746,0.3745358472156397,3.9552426533565535,5.370706511357418,70.35439765917533,160.58037103505745,3.285141373485945,3.329326012140514e-05,0.05727117024077064,,956.0630697223916,949.9938160823757,106.92536400158603,3452.120986016075,3163.921145312851,1.5618717658748171,4941.6391063184565,3.077361868369087,22077900.86839431,1.7346759195610804,11418042514383.354,2489760687828.888,1,0.03786660737430493,0.0007573321474860986,0,0.013892500913484995,,,,,,,,,
0.55,877.1500430737537,0.46190764002703166,113.20937467910454,4713,100.0,100.0,485.9025104540848,10.411519534234143,49.13887721641868,484.89039653072814,497.4814077951687,0.3783964197703289,4.223221742426748,6.357142198647649,169.45628666638822,165.2509974155748,2.904806530753151,2.803398084232492e-05,0.18070146160297043,,880.2419073251758,872.1500430737537,309.1864251422029,3421.351499732341,3135.7204453148274,1.8589429136345144,5829.125300956862,3.5274372875933215,1199145.221424198,2.0,86327585941485.23,18316907689684.93,1,0.05733190054325575,0.001146638010865115,0,0.02161641978082915,,,,,,,,,
0.7,966.7192115696239,1.3235075265808818,154.4714885704295,3840,100.0,100.0,533.970151725861,14.058963310068899,57.65994980931872,489.2610442781895,437.77851271921554,0.34637972444092396,4.374369355508173,6.871793497407957,178.7142366718583,159.87684730582257,6.873564635117517,7.063343640858922e-05,0.2209563699225259,,977.5536894408523,961.7192115696239,1083.447787122843,3899.0098370502574,3573.5015427320477,1.8992347298650623,6786.918237183084,4.2450913634796885,64623515.55196601,2.0,204050158731931.72,53138062169773.836,1,0.13944690654738973,0.0027889381309477946,0,0.042838089691358126,,,,,,,,,
0.7,970.7580856790512,1.3911857230887805,106.49693573230874,3714,100.0,100.0,507.045261283183,10.46316083915212,40.43635309452236,461.65112347901703,443.33829105044913,0.3057015459707955,2.9939719847446495,6.596500613833502,165.37840061027475,159.63451485925694,12.061426136048073,7.497648022907205e-05,0.1664038864906628,,979.3359752109459,965.7580856790512,857.7889531894748,3866.6212068084606,3543.816872784254,1.8418751923551566,6527.268384230947,4.088882902288247,66220517.47194825,2.0,46635000042866.53,12556542822527.291,1,0.04925351956024096,0.0009850703912048192,0,0.014634205731738795,,,,,,,,,
0.85,865.9217414322306,0.9054091541871918,124.59829952354491,1248,100.0,100.0,590.8883131714631,8.826952875396442,57.853538965847676,453.77734324935517,442.4210893549567,0.34265513081906634,2.8418182377072343,5.200049625434554,97.63372773880528,165.92469551406617,7.755634248942637,6.55389977827628e-05,0.3297655026546938,,876.9821875228695,860.9217414322306,1106.0446090638861,3214.7681524431655,2946.3836800608283,1.6191543099021894,4770.649834195964,2.875189747623515,112865.46708439791,1.9727823609161865,12356739471505.494,9901233550885.736,1,0.05911795680438252,0.0011823591360876503,0,0.005902336807349549,,,,,,,,,
0.85,971.0603884799606,0.4714244173981027,193.3548887348171,2458,100.0,100.0,400.72359778512174,12.819832913520038,50.15388272640972,530.8715651576044,469.21170548032603,0.3794154019676165,3.8881763656547204,6.2671448969954255,180.60065156135204,159.61637669120236,2.6324772272805275,2.867265544201671e-05,0.07084222090797958,,972.2978058765761,966.0603884799606,123.74173966155172,3860.6417472012604,3538.336607531269,1.907707441804811,6750.11107779779,4.22895896882606,48217721.755450845,2.0,290244044959765.0,118081385256210.27,1,0.1989039808581527,0.003978079617163054,0,0.03911247879594715,,,,,,,,,
0.85,865.8098788527814,1.3526130582193336,189.3707949275922,2525,100.0,100.0,423.7516410873977,13.139928081716274,52.27597770968352,473.7493453418416,593.947704953264,0.3475137557612475,4.0940282556031065,3.17676292897545,185.1626569116549,165.9314072688331,7.098938182996639,0.00016377258627397104,0.8510199072532156,,908.4514403451547,860.8098788527814,4264.156149237327,3661.691779637343,3355.9959503571367,1.9285651189322903,6472.256729136796,3.900561584854635,486928.4853986055,2.0,331691206833378.94,131362854191437.12,1,0.20329230361508868,0.004065846072301774,0,0.041065045330247914,,,,,,,,,
0.85,886.6497968231424,1.4256387376356212,86.59040302155901,1256,100.0,100.0,477.26051073849305,11.243203502841544,55.28040420713617,464.05395329656085,520.5510629142337,0.2882259442345365,2.680894963028055,5.646322949109986,141.14891686376984,164.68101219061145,14.954755493805404,9.464969023097755e-05,0.5432447727944884,,915.3388978742084,881.6497968231424,2868.9101051066023,3534.0657553636897,3239.024766981079,1.7490377091476927,5665.176458313226,3.4400908659439255,462388.1721805246,2.0,6459968284142.614,5143286850431.905,1,0.03609495204426512,0.0007218990408853023,0,0.003626820781407759,,,,,,,,,
0.7,1081.3968592772815,0.4334586602324128,192.6026328694175,4358,100.0,100.0,495.69130713800746,9.2017850649631,42.67071212156064,455.1759703071112,460.1396591170394,0.2842799142784955,3.003937364726456,3.1041583753093107,111.43393770141425,152.9961884433631,13.905182381596575,4.716283566768907e-05,0.015687926644494823,,1081.649470788567,1076.3968592772815,25.261151128549532,4066.1732733318627,3726.7093627699246,1.6552190308955335,6168.520259873346,4.031813029222516,3024606992.259435,2.0,188007962915333.06,43140881807097.97,1,0.1357845894411498,0.0027156917888229958,0,0.04733993926276246,,,,,,,,,
0.55,1080.294608053027,0.540433489286097,125.45068283117415,1869,100.0,100.0,538.4900975278224,12.548449564971204,47.68488989616469,493.5903406748943,458.4796025707127,0.31459545622189156,3.6737426926816887,4.998945303055439,114.70978993523005,153.0623235168184,10.268989174109972,3.8036642571068863e-05,0.026885238031926332,,1080.8335058039659,1075.294608053027,53.88977509387644,4075.737243135471,3735.474885883786,1.6644791988373075,6217.620245332727,4.062149392792628,1278830793.1650429,2.0,18945816750339.703,10136873595687.312,1,0.07859189819880488,0.0015718379639760977,0,0.011751060618685307,,,,,,,,,
