building_id,materials_breakdown,total_gwp_materials_kgco2eq,total_embodied_energy_mj,total_water_usage_l,gwp_per_m2_kgco2eq,embodied_energy_per_m2_mj,construction_gwp_kgco2eq,transport_gwp_kgco2eq,transport_distance_km,hvac_manufacturing_gwp_kgco2eq,hvac_operational_gwp_kgco2eq_year,hvac_lifespan_years,total_embodied_carbon_kgco2eq
BLD_035,"[{'material': 'mineral_wool_insulation', 'quantity_kg': 2695.48, 'area_m2': 673.87, 'gwp_total_kgco2eq': 3450.21, 'gwp_per_m2_kgco2eq': 5.12, 'embodied_energy_total_mj': 45284.06, 'embodied_energy_per_m2_mj': 67.2, 'water_usage_total_l': 1347.74, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'concrete_reinforced', 'quantity_kg': 446016.0, 'area_m2': 743.36, 'gwp_total_kgco2eq': 142725.12, 'gwp_per_m2_kgco2eq': 192.0, 'embodied_energy_total_mj': 892032.0, 'embodied_energy_per_m2_mj': 1200.0, 'water_usage_total_l': 1561056.0, 'recyclability_pct': 70, 'lifespan_years': 100}, {'material': 'mineral_wool_insulation', 'quantity_kg': 4460.16, 'area_m2': 743.36, 'gwp_total_kgco2eq': 5709.0, 'gwp_per_m2_kgco2eq': 7.68, 'embodied_energy_total_mj': 74930.69, 'embodied_energy_per_m2_mj': 100.8, 'water_usage_total_l': 2230.08, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'glass_triple_glazed', 'quantity_kg': 24534.0, 'area_m2': 245.34, 'gwp_total_kgco2eq': 28214.1, 'gwp_per_m2_kgco2eq': 115.0, 'embodied_energy_total_mj': 583909.2, 'embodied_energy_per_m2_mj': 2380.0, 'water_usage_total_l': 9813.6, 'recyclability_pct': 100, 'lifespan_years': 35}, {'material': 'aluminum', 'quantity_kg': 1226.7, 'area_m2': 245.34, 'gwp_total_kgco2eq': 10108.01, 'gwp_per_m2_kgco2eq': 41.2, 'embodied_energy_total_mj': 208539.0, 'embodied_energy_per_m2_mj': 850.0, 'water_usage_total_l': 490.68, 'recyclability_pct': 95, 'lifespan_years': 50}, {'material': 'gypsum_board', 'quantity_kg': 33451.43, 'area_m2': 2973.46, 'gwp_total_kgco2eq': 12711.54, 'gwp_per_m2_kgco2eq': 4.28, 'embodied_energy_total_mj': 204053.69, 'embodied_energy_per_m2_mj': 68.62, 'water_usage_total_l': 20070.85, 'recyclability_pct': 100, 'lifespan_years': 30}]",202917.98,2008748.64,1595008.95,136.49,1351.12,22300.95,6189.79,194.84,2800,600,25,234208.72
BLD_036,"[{'material': 'concrete_block', 'quantity_kg': 356196.0, 'area_m2': 593.66, 'gwp_total_kgco2eq': 56991.36, 'gwp_per_m2_kgco2eq': 96.0, 'embodied_energy_total_mj': 534294.0, 'embodied_energy_per_m2_mj': 900.0, 'water_usage_total_l': 712392.0, 'recyclability_pct': 80, 'lifespan_years': 100}, {'material': 'concrete_reinforced', 'quantity_kg': 1092558.0, 'area_m2': 1820.93, 'gwp_total_kgco2eq': 349618.56, 'gwp_per_m2_kgco2eq': 192.0, 'embodied_energy_total_mj': 2185116.0, 'embodied_energy_per_m2_mj': 1200.0, 'water_usage_total_l': 3823953.0, 'recyclability_pct': 70, 'lifespan_years': 100}, {'material': 'mineral_wool_insulation', 'quantity_kg': 10925.58, 'area_m2': 1820.93, 'gwp_total_kgco2eq': 13984.74, 'gwp_per_m2_kgco2eq': 7.68, 'embodied_energy_total_mj': 183549.74, 'embodied_energy_per_m2_mj': 100.8, 'water_usage_total_l': 5462.79, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'glass_double_glazed', 'quantity_kg': 12822.5, 'area_m2': 205.16, 'gwp_total_kgco2eq': 10899.13, 'gwp_per_m2_kgco2eq': 53.13, 'embodied_energy_total_mj': 203877.75, 'embodied_energy_per_m2_mj': 993.75, 'water_usage_total_l': 3846.75, 'recyclability_pct': 100, 'lifespan_years': 35}, {'material': 'aluminum', 'quantity_kg': 1025.8, 'area_m2': 205.16, 'gwp_total_kgco2eq': 8452.59, 'gwp_per_m2_kgco2eq': 41.2, 'embodied_energy_total_mj': 174386.0, 'embodied_energy_per_m2_mj': 850.0, 'water_usage_total_l': 410.32, 'recyclability_pct': 95, 'lifespan_years': 50}, {'material': 'gypsum_board', 'quantity_kg': 40970.93, 'area_m2': 3641.86, 'gwp_total_kgco2eq': 15568.95, 'gwp_per_m2_kgco2eq': 4.28, 'embodied_energy_total_mj': 249922.64, 'embodied_energy_per_m2_mj': 68.62, 'water_usage_total_l': 24582.56, 'recyclability_pct': 100, 'lifespan_years': 30}]",455515.33,3531146.13,4570647.42,250.16,1939.2,27313.95,16081.09,171.26,520,1800,18,499430.37
BLD_037,"[{'material': 'mineral_wool_insulation', 'quantity_kg': 1504.52, 'area_m2': 376.13, 'gwp_total_kgco2eq': 1925.79, 'gwp_per_m2_kgco2eq': 5.12, 'embodied_energy_total_mj': 25275.94, 'embodied_energy_per_m2_mj': 67.2, 'water_usage_total_l': 752.26, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'concrete_reinforced', 'quantity_kg': 118968.0, 'area_m2': 198.28, 'gwp_total_kgco2eq': 38069.76, 'gwp_per_m2_kgco2eq': 192.0, 'embodied_energy_total_mj': 237936.0, 'embodied_energy_per_m2_mj': 1200.0, 'water_usage_total_l': 416388.0, 'recyclability_pct': 70, 'lifespan_years': 100}, {'material': 'mineral_wool_insulation', 'quantity_kg': 1189.68, 'area_m2': 198.28, 'gwp_total_kgco2eq': 1522.79, 'gwp_per_m2_kgco2eq': 7.68, 'embodied_energy_total_mj': 19986.62, 'embodied_energy_per_m2_mj': 100.8, 'water_usage_total_l': 594.84, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'glass_double_glazed', 'quantity_kg': 6273.13, 'area_m2': 100.37, 'gwp_total_kgco2eq': 5332.16, 'gwp_per_m2_kgco2eq': 53.13, 'embodied_energy_total_mj': 99742.69, 'embodied_energy_per_m2_mj': 993.75, 'water_usage_total_l': 1881.94, 'recyclability_pct': 100, 'lifespan_years': 35}, {'material': 'aluminum', 'quantity_kg': 501.85, 'area_m2': 100.37, 'gwp_total_kgco2eq': 4135.24, 'gwp_per_m2_kgco2eq': 41.2, 'embodied_energy_total_mj': 85314.5, 'embodied_energy_per_m2_mj': 850.0, 'water_usage_total_l': 200.74, 'recyclability_pct': 95, 'lifespan_years': 50}, {'material': 'gypsum_board', 'quantity_kg': 8922.38, 'area_m2': 793.1, 'gwp_total_kgco2eq': 3390.5, 'gwp_per_m2_kgco2eq': 4.28, 'embodied_energy_total_mj': 54426.49, 'embodied_energy_per_m2_mj': 68.62, 'water_usage_total_l': 5353.43, 'recyclability_pct': 100, 'lifespan_years': 30}]",54376.24,522682.24,425171.21,137.12,1318.07,5948.25,814.94,95.69,520,1800,18,61659.43
BLD_038,"[{'material': 'concrete_block', 'quantity_kg': 696810.0, 'area_m2': 1161.35, 'gwp_total_kgco2eq': 111489.6, 'gwp_per_m2_kgco2eq': 96.0, 'embodied_energy_total_mj': 1045215.0, 'embodied_energy_per_m2_mj': 900.0, 'water_usage_total_l': 1393620.0, 'recyclability_pct': 80, 'lifespan_years': 100}, {'material': 'concrete_reinforced', 'quantity_kg': 370812.0, 'area_m2': 618.02, 'gwp_total_kgco2eq': 118659.84, 'gwp_per_m2_kgco2eq': 192.0, 'embodied_energy_total_mj': 741624.0, 'embodied_energy_per_m2_mj': 1200.0, 'water_usage_total_l': 1297842.0, 'recyclability_pct': 70, 'lifespan_years': 100}, {'material': 'mineral_wool_insulation', 'quantity_kg': 3708.12, 'area_m2': 618.02, 'gwp_total_kgco2eq': 4746.39, 'gwp_per_m2_kgco2eq': 7.68, 'embodied_energy_total_mj': 62296.42, 'embodied_energy_per_m2_mj': 100.8, 'water_usage_total_l': 1854.06, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'glass_double_glazed', 'quantity_kg': 43085.62, 'area_m2': 689.37, 'gwp_total_kgco2eq': 36622.78, 'gwp_per_m2_kgco2eq': 53.12, 'embodied_energy_total_mj': 685061.44, 'embodied_energy_per_m2_mj': 993.75, 'water_usage_total_l': 12925.69, 'recyclability_pct': 100, 'lifespan_years': 35}, {'material': 'aluminum', 'quantity_kg': 3446.85, 'area_m2': 689.37, 'gwp_total_kgco2eq': 28402.04, 'gwp_per_m2_kgco2eq': 41.2, 'embodied_energy_total_mj': 585964.5, 'embodied_energy_per_m2_mj': 850.0, 'water_usage_total_l': 1378.74, 'recyclability_pct': 95, 'lifespan_years': 50}, {'material': 'gypsum_board', 'quantity_kg': 55621.58, 'area_m2': 4944.14, 'gwp_total_kgco2eq': 21136.2, 'gwp_per_m2_kgco2eq': 4.28, 'embodied_energy_total_mj': 339291.61, 'embodied_energy_per_m2_mj': 68.62, 'water_usage_total_l': 33372.94, 'recyclability_pct': 100, 'lifespan_years': 30}]",321056.85,3459452.97,2740993.43,129.87,1399.42,37081.05,4703.74,64.65,450,2500,15,363291.64
BLD_039,"[{'material': 'concrete_block', 'quantity_kg': 1810872.0, 'area_m2': 3018.12, 'gwp_total_kgco2eq': 289739.52, 'gwp_per_m2_kgco2eq': 96.0, 'embodied_energy_total_mj': 2716308.0, 'embodied_energy_per_m2_mj': 900.0, 'water_usage_total_l': 3621744.0, 'recyclability_pct': 80, 'lifespan_years': 100}, {'material': 'concrete_reinforced', 'quantity_kg': 404988.0, 'area_m2': 674.98, 'gwp_total_kgco2eq': 129596.16, 'gwp_per_m2_kgco2eq': 192.0, 'embodied_energy_total_mj': 809976.0, 'embodied_energy_per_m2_mj': 1200.0, 'water_usage_total_l': 1417458.0, 'recyclability_pct': 70, 'lifespan_years': 100}, {'material': 'mineral_wool_insulation', 'quantity_kg': 4049.88, 'area_m2': 674.98, 'gwp_total_kgco2eq': 5183.85, 'gwp_per_m2_kgco2eq': 7.68, 'embodied_energy_total_mj': 68037.98, 'embodied_energy_per_m2_mj': 100.8, 'water_usage_total_l': 2024.94, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'glass_double_glazed', 'quantity_kg': 69923.75, 'area_m2': 1118.78, 'gwp_total_kgco2eq': 59435.19, 'gwp_per_m2_kgco2eq': 53.12, 'embodied_energy_total_mj': 1111787.62, 'embodied_energy_per_m2_mj': 993.75, 'water_usage_total_l': 20977.12, 'recyclability_pct': 100, 'lifespan_years': 35}, {'material': 'aluminum', 'quantity_kg': 5593.9, 'area_m2': 1118.78, 'gwp_total_kgco2eq': 46093.74, 'gwp_per_m2_kgco2eq': 41.2, 'embodied_energy_total_mj': 950963.0, 'embodied_energy_per_m2_mj': 850.0, 'water_usage_total_l': 2237.56, 'recyclability_pct': 95, 'lifespan_years': 50}, {'material': 'gypsum_board', 'quantity_kg': 121495.5, 'area_m2': 10799.6, 'gwp_total_kgco2eq': 46168.29, 'gwp_per_m2_kgco2eq': 4.28, 'embodied_energy_total_mj': 741122.55, 'embodied_energy_per_m2_mj': 68.62, 'water_usage_total_l': 72897.3, 'recyclability_pct': 100, 'lifespan_years': 30}]",576216.75,6398195.15,5137338.92,106.71,1184.89,80997.0,22872.23,152.63,450,2500,15,680535.98
BLD_040,"[{'material': 'mineral_wool_insulation', 'quantity_kg': 3171.8, 'area_m2': 792.95, 'gwp_total_kgco2eq': 4059.9, 'gwp_per_m2_kgco2eq': 5.12, 'embodied_energy_total_mj': 53286.24, 'embodied_energy_per_m2_mj': 67.2, 'water_usage_total_l': 1585.9, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'concrete_reinforced', 'quantity_kg': 1754874.0, 'area_m2': 2924.79, 'gwp_total_kgco2eq': 561559.68, 'gwp_per_m2_kgco2eq': 192.0, 'embodied_energy_total_mj': 3509748.0, 'embodied_energy_per_m2_mj': 1200.0, 'water_usage_total_l': 6142059.0, 'recyclability_pct': 70, 'lifespan_years': 100}, {'material': 'mineral_wool_insulation', 'quantity_kg': 17548.74, 'area_m2': 2924.79, 'gwp_total_kgco2eq': 22462.39, 'gwp_per_m2_kgco2eq': 7.68, 'embodied_energy_total_mj': 294818.83, 'embodied_energy_per_m2_mj': 100.8, 'water_usage_total_l': 8774.37, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'glass_double_glazed', 'quantity_kg': 19327.0, 'area_m2': 193.27, 'gwp_total_kgco2eq': 16427.95, 'gwp_per_m2_kgco2eq': 85.0, 'embodied_energy_total_mj': 307299.3, 'embodied_energy_per_m2_mj': 1590.0, 'water_usage_total_l': 5798.1, 'recyclability_pct': 100, 'lifespan_years': 35}, {'material': 'aluminum', 'quantity_kg': 966.35, 'area_m2': 193.27, 'gwp_total_kgco2eq': 7962.72, 'gwp_per_m2_kgco2eq': 41.2, 'embodied_energy_total_mj': 164279.5, 'embodied_energy_per_m2_mj': 850.0, 'water_usage_total_l': 386.54, 'recyclability_pct': 95, 'lifespan_years': 50}, {'material': 'gypsum_board', 'quantity_kg': 65807.77, 'area_m2': 5849.58, 'gwp_total_kgco2eq': 25006.95, 'gwp_per_m2_kgco2eq': 4.28, 'embodied_energy_total_mj': 401427.43, 'embodied_energy_per_m2_mj': 68.62, 'water_usage_total_l': 39484.66, 'recyclability_pct': 100, 'lifespan_years': 30}]",637479.59,4730859.3,6198088.57,217.96,1617.5,43871.85,13391.96,116.02,1200,800,20,695943.4
BLD_041,"[{'material': 'brick_clay', 'quantity_kg': 298892.16, 'area_m2': 518.91, 'gwp_total_kgco2eq': 71734.12, 'gwp_per_m2_kgco2eq': 138.24, 'embodied_energy_total_mj': 896676.48, 'embodied_energy_per_m2_mj': 1728.0, 'water_usage_total_l': 448338.24, 'recyclability_pct': 75, 'lifespan_years': 100}, {'material': 'mineral_wool_insulation', 'quantity_kg': 2075.64, 'area_m2': 518.91, 'gwp_total_kgco2eq': 2656.82, 'gwp_per_m2_kgco2eq': 5.12, 'embodied_energy_total_mj': 34870.75, 'embodied_energy_per_m2_mj': 67.2, 'water_usage_total_l': 1037.82, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'concrete_reinforced', 'quantity_kg': 125220.0, 'area_m2': 208.7, 'gwp_total_kgco2eq': 40070.4, 'gwp_per_m2_kgco2eq': 192.0, 'embodied_energy_total_mj': 250440.0, 'embodied_energy_per_m2_mj': 1200.0, 'water_usage_total_l': 438270.0, 'recyclability_pct': 70, 'lifespan_years': 100}, {'material': 'mineral_wool_insulation', 'quantity_kg': 1252.2, 'area_m2': 208.7, 'gwp_total_kgco2eq': 1602.82, 'gwp_per_m2_kgco2eq': 7.68, 'embodied_energy_total_mj': 21036.96, 'embodied_energy_per_m2_mj': 100.8, 'water_usage_total_l': 626.1, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'glass_double_glazed', 'quantity_kg': 9912.0, 'area_m2': 99.12, 'gwp_total_kgco2eq': 8425.2, 'gwp_per_m2_kgco2eq': 85.0, 'embodied_energy_total_mj': 157600.8, 'embodied_energy_per_m2_mj': 1590.0, 'water_usage_total_l': 2973.6, 'recyclability_pct': 100, 'lifespan_years': 35}, {'material': 'aluminum', 'quantity_kg': 495.6, 'area_m2': 99.12, 'gwp_total_kgco2eq': 4083.74, 'gwp_per_m2_kgco2eq': 41.2, 'embodied_energy_total_mj': 84252.0, 'embodied_energy_per_m2_mj': 850.0, 'water_usage_total_l': 198.24, 'recyclability_pct': 95, 'lifespan_years': 50}, {'material': 'gypsum_board', 'quantity_kg': 14087.48, 'area_m2': 1252.22, 'gwp_total_kgco2eq': 5353.24, 'gwp_per_m2_kgco2eq': 4.27, 'embodied_energy_total_mj': 85933.6, 'embodied_energy_per_m2_mj': 68.62, 'water_usage_total_l': 8452.49, 'recyclability_pct': 100, 'lifespan_years': 30}]",133926.34,1530810.59,899896.49,213.9,2444.95,9391.65,1913.92,68.31,1200,800,20,146431.91
BLD_042,"[{'material': 'mineral_wool_insulation', 'quantity_kg': 2800.8, 'area_m2': 700.2, 'gwp_total_kgco2eq': 3585.02, 'gwp_per_m2_kgco2eq': 5.12, 'embodied_energy_total_mj': 47053.44, 'embodied_energy_per_m2_mj': 67.2, 'water_usage_total_l': 1400.4, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'concrete_reinforced', 'quantity_kg': 1458480.0, 'area_m2': 2430.8, 'gwp_total_kgco2eq': 466713.6, 'gwp_per_m2_kgco2eq': 192.0, 'embodied_energy_total_mj': 2916960.0, 'embodied_energy_per_m2_mj': 1200.0, 'water_usage_total_l': 5104680.0, 'recyclability_pct': 70, 'lifespan_years': 100}, {'material': 'mineral_wool_insulation', 'quantity_kg': 14584.8, 'area_m2': 2430.8, 'gwp_total_kgco2eq': 18668.54, 'gwp_per_m2_kgco2eq': 7.68, 'embodied_energy_total_mj': 245024.64, 'embodied_energy_per_m2_mj': 100.8, 'water_usage_total_l': 7292.4, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'glass_double_glazed', 'quantity_kg': 18232.0, 'area_m2': 182.32, 'gwp_total_kgco2eq': 15497.2, 'gwp_per_m2_kgco2eq': 85.0, 'embodied_energy_total_mj': 289888.8, 'embodied_energy_per_m2_mj': 1590.0, 'water_usage_total_l': 5469.6, 'recyclability_pct': 100, 'lifespan_years': 35}, {'material': 'aluminum', 'quantity_kg': 911.6, 'area_m2': 182.32, 'gwp_total_kgco2eq': 7511.58, 'gwp_per_m2_kgco2eq': 41.2, 'embodied_energy_total_mj': 154972.0, 'embodied_energy_per_m2_mj': 850.0, 'water_usage_total_l': 364.64, 'recyclability_pct': 95, 'lifespan_years': 50}, {'material': 'gypsum_board', 'quantity_kg': 54693.0, 'area_m2': 4861.6, 'gwp_total_kgco2eq': 20783.34, 'gwp_per_m2_kgco2eq': 4.28, 'embodied_energy_total_mj': 333627.3, 'embodied_energy_per_m2_mj': 68.62, 'water_usage_total_l': 32815.8, 'recyclability_pct': 100, 'lifespan_years': 30}]",532759.28,3987526.18,5152022.84,219.17,1640.42,36462.0,11940.68,124.28,520,1800,18,581681.96
BLD_043,"[{'material': 'mineral_wool_insulation', 'quantity_kg': 13175.32, 'area_m2': 3293.83, 'gwp_total_kgco2eq': 16864.41, 'gwp_per_m2_kgco2eq': 5.12, 'embodied_energy_total_mj': 221345.38, 'embodied_energy_per_m2_mj': 67.2, 'water_usage_total_l': 6587.66, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'concrete_reinforced', 'quantity_kg': 513324.0, 'area_m2': 855.54, 'gwp_total_kgco2eq': 164263.68, 'gwp_per_m2_kgco2eq': 192.0, 'embodied_energy_total_mj': 1026648.0, 'embodied_energy_per_m2_mj': 1200.0, 'water_usage_total_l': 1796634.0, 'recyclability_pct': 70, 'lifespan_years': 100}, {'material': 'mineral_wool_insulation', 'quantity_kg': 5133.24, 'area_m2': 855.54, 'gwp_total_kgco2eq': 6570.55, 'gwp_per_m2_kgco2eq': 7.68, 'embodied_energy_total_mj': 86238.43, 'embodied_energy_per_m2_mj': 100.8, 'water_usage_total_l': 2566.62, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'glass_double_glazed', 'quantity_kg': 167709.0, 'area_m2': 1677.09, 'gwp_total_kgco2eq': 142552.65, 'gwp_per_m2_kgco2eq': 85.0, 'embodied_energy_total_mj': 2666573.1, 'embodied_energy_per_m2_mj': 1590.0, 'water_usage_total_l': 50312.7, 'recyclability_pct': 100, 'lifespan_years': 35}, {'material': 'aluminum', 'quantity_kg': 8385.45, 'area_m2': 1677.09, 'gwp_total_kgco2eq': 69096.11, 'gwp_per_m2_kgco2eq': 41.2, 'embodied_energy_total_mj': 1425526.5, 'embodied_energy_per_m2_mj': 850.0, 'water_usage_total_l': 3354.18, 'recyclability_pct': 95, 'lifespan_years': 50}, {'material': 'gypsum_board', 'quantity_kg': 153996.75, 'area_m2': 13688.6, 'gwp_total_kgco2eq': 58518.76, 'gwp_per_m2_kgco2eq': 4.27, 'embodied_energy_total_mj': 939380.17, 'embodied_energy_per_m2_mj': 68.62, 'water_usage_total_l': 92398.05, 'recyclability_pct': 100, 'lifespan_years': 30}]",457866.16,6365711.58,1951853.21,66.9,930.07,102664.5,2946.93,55.16,520,1800,18,563997.59
BLD_044,"[{'material': 'brick_clay', 'quantity_kg': 674472.96, 'area_m2': 1170.96, 'gwp_total_kgco2eq': 161873.51, 'gwp_per_m2_kgco2eq': 138.24, 'embodied_energy_total_mj': 2023418.88, 'embodied_energy_per_m2_mj': 1728.0, 'water_usage_total_l': 1011709.44, 'recyclability_pct': 75, 'lifespan_years': 100}, {'material': 'mineral_wool_insulation', 'quantity_kg': 4683.84, 'area_m2': 1170.96, 'gwp_total_kgco2eq': 5995.32, 'gwp_per_m2_kgco2eq': 5.12, 'embodied_energy_total_mj': 78688.51, 'embodied_energy_per_m2_mj': 67.2, 'water_usage_total_l': 2341.92, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'concrete_reinforced', 'quantity_kg': 989022.0, 'area_m2': 1648.37, 'gwp_total_kgco2eq': 316487.04, 'gwp_per_m2_kgco2eq': 192.0, 'embodied_energy_total_mj': 1978044.0, 'embodied_energy_per_m2_mj': 1200.0, 'water_usage_total_l': 3461577.0, 'recyclability_pct': 70, 'lifespan_years': 100}, {'material': 'mineral_wool_insulation', 'quantity_kg': 9890.22, 'area_m2': 1648.37, 'gwp_total_kgco2eq': 12659.48, 'gwp_per_m2_kgco2eq': 7.68, 'embodied_energy_total_mj': 166155.7, 'embodied_energy_per_m2_mj': 100.8, 'water_usage_total_l': 4945.11, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'glass_double_glazed', 'quantity_kg': 19116.0, 'area_m2': 191.16, 'gwp_total_kgco2eq': 16248.6, 'gwp_per_m2_kgco2eq': 85.0, 'embodied_energy_total_mj': 303944.4, 'embodied_energy_per_m2_mj': 1590.0, 'water_usage_total_l': 5734.8, 'recyclability_pct': 100, 'lifespan_years': 35}, {'material': 'aluminum', 'quantity_kg': 955.8, 'area_m2': 191.16, 'gwp_total_kgco2eq': 7875.79, 'gwp_per_m2_kgco2eq': 41.2, 'embodied_energy_total_mj': 162486.0, 'embodied_energy_per_m2_mj': 850.0, 'water_usage_total_l': 382.32, 'recyclability_pct': 95, 'lifespan_years': 50}, {'material': 'gypsum_board', 'quantity_kg': 74176.43, 'area_m2': 6593.46, 'gwp_total_kgco2eq': 28187.04, 'gwp_per_m2_kgco2eq': 4.28, 'embodied_energy_total_mj': 452476.19, 'embodied_energy_per_m2_mj': 68.62, 'water_usage_total_l': 44505.86, 'recyclability_pct': 100, 'lifespan_years': 30}]",549326.78,5165213.68,4531196.45,166.63,1566.77,49450.95,20482.1,186.4,520,1800,18,619779.83
BLD_045,"[{'material': 'concrete_block', 'quantity_kg': 211404.0, 'area_m2': 352.34, 'gwp_total_kgco2eq': 33824.64, 'gwp_per_m2_kgco2eq': 96.0, 'embodied_energy_total_mj': 317106.0, 'embodied_energy_per_m2_mj': 900.0, 'water_usage_total_l': 422808.0, 'recyclability_pct': 80, 'lifespan_years': 100}, {'material': 'concrete_reinforced', 'quantity_kg': 508242.0, 'area_m2': 847.07, 'gwp_total_kgco2eq': 162637.44, 'gwp_per_m2_kgco2eq': 192.0, 'embodied_energy_total_mj': 1016484.0, 'embodied_energy_per_m2_mj': 1200.0, 'water_usage_total_l': 1778847.0, 'recyclability_pct': 70, 'lifespan_years': 100}, {'material': 'mineral_wool_insulation', 'quantity_kg': 5082.42, 'area_m2': 847.07, 'gwp_total_kgco2eq': 6505.5, 'gwp_per_m2_kgco2eq': 7.68, 'embodied_energy_total_mj': 85384.66, 'embodied_energy_per_m2_mj': 100.8, 'water_usage_total_l': 2541.21, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'glass_double_glazed', 'quantity_kg': 4825.62, 'area_m2': 77.21, 'gwp_total_kgco2eq': 4101.78, 'gwp_per_m2_kgco2eq': 53.13, 'embodied_energy_total_mj': 76727.44, 'embodied_energy_per_m2_mj': 993.75, 'water_usage_total_l': 1447.69, 'recyclability_pct': 100, 'lifespan_years': 35}, {'material': 'aluminum', 'quantity_kg': 386.05, 'area_m2': 77.21, 'gwp_total_kgco2eq': 3181.05, 'gwp_per_m2_kgco2eq': 41.2, 'embodied_energy_total_mj': 65628.5, 'embodied_energy_per_m2_mj': 850.0, 'water_usage_total_l': 154.42, 'recyclability_pct': 95, 'lifespan_years': 50}, {'material': 'gypsum_board', 'quantity_kg': 19059.08, 'area_m2': 1694.14, 'gwp_total_kgco2eq': 7242.45, 'gwp_per_m2_kgco2eq': 4.28, 'embodied_energy_total_mj': 116260.36, 'embodied_energy_per_m2_mj': 68.62, 'water_usage_total_l': 11435.44, 'recyclability_pct': 100, 'lifespan_years': 30}]",217492.86,1677590.96,2217233.76,256.76,1980.46,12706.05,4124.48,88.82,450,2500,15,234773.39
BLD_046,"[{'material': 'mineral_wool_insulation', 'quantity_kg': 974.0, 'area_m2': 243.5, 'gwp_total_kgco2eq': 1246.72, 'gwp_per_m2_kgco2eq': 5.12, 'embodied_energy_total_mj': 16363.2, 'embodied_energy_per_m2_mj': 67.2, 'water_usage_total_l': 487.0, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'concrete_reinforced', 'quantity_kg': 51246.0, 'area_m2': 85.41, 'gwp_total_kgco2eq': 16398.72, 'gwp_per_m2_kgco2eq': 192.0, 'embodied_energy_total_mj': 102492.0, 'embodied_energy_per_m2_mj': 1200.0, 'water_usage_total_l': 179361.0, 'recyclability_pct': 70, 'lifespan_years': 100}, {'material': 'mineral_wool_insulation', 'quantity_kg': 512.46, 'area_m2': 85.41, 'gwp_total_kgco2eq': 655.95, 'gwp_per_m2_kgco2eq': 7.68, 'embodied_energy_total_mj': 8609.33, 'embodied_energy_per_m2_mj': 100.8, 'water_usage_total_l': 256.23, 'recyclability_pct': 60, 'lifespan_years': 50}, {'material': 'glass_double_glazed', 'quantity_kg': 3366.25, 'area_m2': 53.86, 'gwp_total_kgco2eq': 2861.31, 'gwp_per_m2_kgco2eq': 53.12, 'embodied_energy_total_mj': 53523.38, 'embodied_energy_per_m2_mj': 993.75, 'water_usage_total_l': 1009.88, 'recyclability_pct': 100, 'lifespan_years': 35}, {'material': 'aluminum', 'quantity_kg': 269.3, 'area_m2': 53.86, 'gwp_total_kgco2eq': 2219.03, 'gwp_per_m2_kgco2eq': 41.2, 'embodied_energy_total_mj': 45781.0, 'embodied_energy_per_m2_mj': 850.0, 'water_usage_total_l': 107.72, 'recyclability_pct': 95, 'lifespan_years': 50}, {'material': 'gypsum_board', 'quantity_kg': 3843.22, 'area_m2': 341.62, 'gwp_total_kgco2eq': 1460.43, 'gwp_per_m2_kgco2eq': 4.28, 'embodied_energy_total_mj': 23443.67, 'embodied_energy_per_m2_mj': 68.62, 'water_usage_total_l': 2305.93, 'recyclability_pct': 100, 'lifespan_years': 30}]",24842.16,250212.58,183527.76,145.44,1464.86,2562.15,557.64,149.38,450,2500,15,28411.95
