building_id,scenario_name,baseline_consumption_kwh,num_measures,measure_list,measures,total_cost_eur,annual_energy_saving_kwh,annual_cost_saving_eur,annual_carbon_saving_kgco2,total_energy_saving_pct,total_carbon_saving_pct,simple_payback_years,npv_20years_eur,roi_percent,pre_retrofit_epc,post_retrofit_epc,building_type,total_floor_area_m2,epc_rating,construction_year,building_age_years,retrofit_embodied_carbon_kgco2eq,retrofit_embodied_energy_mj,carbon_payback_years,lifetime_carbon_benefit_kgco2eq,benefit_to_impact_ratio,total_lifetime_carbon_savings,cost_per_kgco2_saved,cost_per_kwh_saved
BLD_021,Minimal,97526.82,2,"wall_insulation, roof_insulation","[{'measure': 'wall_insulation', 'cost_eur': 41933.05, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 13048.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}]",54981.55,28736.86,4310.53,10103.78,29.47,29.6,12.76,9148.24,16.64,G,F,residential,521.94,G,1934,90,5628.14,126809.78,1.12,246934.44,60.635000000000005,246966.36000000002,5.44,1.91
BLD_021,Standard,97526.82,4,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump","[{'measure': 'wall_insulation', 'cost_eur': 41933.05, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 13048.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 44676.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}]",111657.55,53941.5,8091.23,20969.46,55.31,61.43,13.8,8719.45,7.81,G,D,residential,521.94,G,1934,90,15266.939999999999,300164.98,0.895,725744.23,74.3725,508969.56,5.32,2.07
BLD_021,Deep Retrofit,97526.82,7,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls","[{'measure': 'wall_insulation', 'cost_eur': 41933.05, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 13048.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 44676.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 13048.5, 'energy_saving_pct': 4.29, 'carbon_saving_pct': 2.47, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 3131.64, 'energy_saving_pct': 8.08, 'carbon_saving_pct': 8.66, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 3.88, 'carbon_saving_pct': 2.63, 'lifetime_years': 10}]",131337.69,69788.43,10468.26,25668.42,71.56,75.2,12.55,24403.65,18.58,G,D,residential,521.94,G,1934,90,19964.399999999998,365407.48,1.3739999999999999,911996.95,72.99600000000001,621746.1,5.12,1.88
BLD_022,Minimal,860770.56,2,"window_replacement, hvac_upgrade_heat_pump","[{'measure': 'window_replacement', 'cost_eur': 376924.5, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}]",388924.5,315386.33,47307.95,136222.11,36.64,45.22,8.22,314898.34,80.97,F,D,commercial,3625.17,F,2001,23,72396.85,1347299.9,1.5050000000000001,1148957.28,19.475,3333155.8999999994,2.86,1.23
BLD_022,Standard,860770.56,4,"window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv","[{'measure': 'window_replacement', 'cost_eur': 376924.5, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 90629.25, 'energy_saving_pct': 6.08, 'carbon_saving_pct': 3.51, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 10875.6, 'energy_saving_pct': 11.46, 'carbon_saving_pct': 12.31, 'lifetime_years': 25}]",490429.35,466348.69,69952.3,183861.44,54.18,61.03,7.01,550284.28,112.2,F,C,commercial,3625.17,F,2001,23,88710.25,1573874.9,2.08,1661869.22,16.68,4507825.75,2.67,1.05
BLD_022,Deep Retrofit,860770.56,6,"window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'window_replacement', 'cost_eur': 376924.5, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 90629.25, 'energy_saving_pct': 6.08, 'carbon_saving_pct': 3.51, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 10875.6, 'energy_saving_pct': 11.46, 'carbon_saving_pct': 12.31, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 5.5, 'carbon_saving_pct': 3.74, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 3.87, 'carbon_saving_pct': 2.82, 'lifetime_years': 20}]",502429.35,547000.07,82050.01,203623.6,63.55,67.59,6.12,718267.62,142.96,F,C,commercial,3625.17,F,2001,23,88710.25,1573874.9,2.026666666666667,1834788.12,17.44333333333333,5001879.75,2.47,0.92
BLD_023,Minimal,443789.9,2,"wall_insulation, roof_insulation","[{'measure': 'wall_insulation', 'cost_eur': 91132.75, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 52402.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}]",143535.25,130765.36,19614.8,45976.63,29.47,29.6,7.32,148283.5,103.31,G,F,educational,2096.09,G,1953,71,14693.73,307910.19,0.645,1134639.3,82.89,1134722.02,3.12,1.1
BLD_023,Standard,443789.9,4,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump","[{'measure': 'wall_insulation', 'cost_eur': 91132.75, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 52402.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 201865.5, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}]",357400.75,245457.55,36818.63,95420.25,55.31,61.43,9.71,190367.53,53.26,G,D,educational,2096.09,G,1953,71,54023.88,1036668.2899999999,0.7775000000000001,3197799.31,97.505,2331482.37,3.75,1.46
BLD_023,Deep Retrofit,443789.9,8,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'wall_insulation', 'cost_eur': 91132.75, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 52402.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 201865.5, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 52402.25, 'energy_saving_pct': 4.29, 'carbon_saving_pct': 2.47, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 12576.6, 'energy_saving_pct': 8.08, 'carbon_saving_pct': 8.66, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 3.88, 'carbon_saving_pct': 2.63, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 2.73, 'carbon_saving_pct': 1.98, 'lifetime_years': 20}]",434379.6,329685.32,49452.8,119884.52,74.29,77.18,8.78,301353.16,69.38,G,D,educational,2096.09,G,1953,71,72888.78,1298680.79,1.286,4134561.72,98.034,2924224.22,3.62,1.32
BLD_024,Minimal,303957.71,2,"window_replacement, hvac_upgrade_heat_pump","[{'measure': 'window_replacement', 'cost_eur': 67617.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}]",79617.0,111370.1,16705.52,48103.13,36.64,45.22,4.77,168918.89,212.16,B,A,industrial,1597.43,B,2001,23,13972.1,254413.4,0.96,439983.91,27.105,1188606.15,1.66,0.71
BLD_024,Standard,303957.71,4,"window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv","[{'measure': 'window_replacement', 'cost_eur': 67617.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 39935.75, 'energy_saving_pct': 6.08, 'carbon_saving_pct': 3.51, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 28753.74, 'energy_saving_pct': 11.46, 'carbon_saving_pct': 12.31, 'lifetime_years': 25}]",148306.49,164678.35,24701.75,64925.67,54.18,61.03,6.0,219193.22,147.8,B,A,industrial,1597.43,B,2001,23,57102.71,853449.65,1.8099999999999998,841172.62,23.546666666666667,1566039.04,2.28,0.9
BLD_024,Deep Retrofit,303957.71,6,"window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'window_replacement', 'cost_eur': 67617.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 39935.75, 'energy_saving_pct': 6.08, 'carbon_saving_pct': 3.51, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 28753.74, 'energy_saving_pct': 11.46, 'carbon_saving_pct': 12.31, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 5.5, 'carbon_saving_pct': 3.74, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 3.87, 'carbon_saving_pct': 2.82, 'lifetime_years': 20}]",160306.49,193158.2,28973.73,71904.14,63.55,67.59,5.53,270749.44,168.89,B,A,industrial,1597.43,B,2001,23,57102.71,853449.65,1.78,902234.23,25.046666666666667,1740500.79,2.23,0.83
BLD_025,Minimal,989516.85,2,"wall_insulation, roof_insulation","[{'measure': 'wall_insulation', 'cost_eur': 152848.7, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 82657.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}]",235506.2,291567.08,43735.06,102513.95,29.47,29.6,5.38,415161.08,176.28,G,F,educational,4408.39,G,1938,86,24108.64,509397.41,0.47,2538604.2800000003,115.01,2538740.11,2.3,0.81
BLD_025,Standard,989516.85,4,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump","[{'measure': 'wall_insulation', 'cost_eur': 152848.7, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 82657.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 272808.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}]",520314.2,547295.87,82094.38,212758.22,55.31,61.43,6.34,701042.89,134.73,G,D,educational,4408.39,G,1938,86,76839.04000000001,1488819.0099999998,0.5700000000000001,7134251.99,134.1825,5242116.46,2.45,0.95
BLD_025,Deep Retrofit,989516.85,8,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'wall_insulation', 'cost_eur': 152848.7, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 82657.5, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 272808.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 110209.75, 'energy_saving_pct': 4.29, 'carbon_saving_pct': 2.47, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 19837.8, 'energy_saving_pct': 8.08, 'carbon_saving_pct': 8.66, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 3.88, 'carbon_saving_pct': 2.63, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 2.73, 'carbon_saving_pct': 1.98, 'lifetime_years': 20}]",662361.75,735098.25,110264.74,267306.11,74.29,77.18,6.01,978099.11,147.67,G,D,educational,4408.39,G,1938,86,106595.74,1902106.5099999998,1.156,9150477.18,134.898,6576057.01,2.48,0.9
BLD_026,Minimal,294821.15,2,"wall_insulation, roof_insulation","[{'measure': 'wall_insulation', 'cost_eur': 41060.1, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 100575.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}]",141635.85,86870.82,13030.62,30543.47,29.47,29.6,10.87,52226.92,36.87,G,F,educational,1341.01,G,1924,100,14501.579999999998,242171.59999999998,0.9550000000000001,749005.13,62.599999999999994,749085.17,4.64,1.63
BLD_026,Standard,294821.15,4,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump","[{'measure': 'wall_insulation', 'cost_eur': 41060.1, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 100575.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 58599.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}]",212234.85,163063.82,24459.57,63390.15,55.31,61.43,8.68,151661.84,71.46,G,D,educational,1341.01,G,1924,100,26770.28,464721.39999999997,0.6125,2145727.08,83.0875,1557983.47,3.35,1.3
BLD_026,Deep Retrofit,294821.15,8,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'wall_insulation', 'cost_eur': 41060.1, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 100575.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 58599.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 33525.25, 'energy_saving_pct': 4.29, 'carbon_saving_pct': 2.47, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 24138.18, 'energy_saving_pct': 8.08, 'carbon_saving_pct': 8.66, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 3.88, 'carbon_saving_pct': 2.63, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 2.73, 'carbon_saving_pct': 1.98, 'lifetime_years': 20}]",281898.28,219018.52,32852.78,79642.4,74.29,77.18,8.58,206868.09,73.38,G,D,educational,1341.01,G,1924,100,62977.549999999996,967600.1499999999,1.182,2907461.24,83.53999999999999,1928082.4499999997,3.54,1.29
BLD_027,Minimal,8155.56,2,"led_lighting, smart_controls","[{'measure': 'led_lighting', 'cost_eur': 2065.0, 'energy_saving_pct': 9.6, 'carbon_saving_pct': 6.4, 'lifetime_years': 15}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 10.85, 'carbon_saving_pct': 8.99, 'lifetime_years': 10}]",5565.0,1667.65,250.15,439.17,20.45,15.39,22.25,-1843.44,-33.13,B,A,residential,82.6,B,2011,13,,,,,,,12.67,3.34
BLD_027,Standard,8155.56,2,"led_lighting, smart_controls","[{'measure': 'led_lighting', 'cost_eur': 2065.0, 'energy_saving_pct': 9.6, 'carbon_saving_pct': 6.4, 'lifetime_years': 15}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 10.85, 'carbon_saving_pct': 8.99, 'lifetime_years': 10}]",5565.0,1667.65,250.15,439.17,20.45,15.39,22.25,-1843.44,-33.13,B,A,residential,82.6,B,2011,13,,,,,,,12.67,3.34
BLD_027,Deep Retrofit,8155.56,2,"led_lighting, smart_controls","[{'measure': 'led_lighting', 'cost_eur': 2065.0, 'energy_saving_pct': 9.6, 'carbon_saving_pct': 6.4, 'lifetime_years': 15}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 10.85, 'carbon_saving_pct': 8.99, 'lifetime_years': 10}]",5565.0,1667.65,250.15,439.17,20.45,15.39,22.25,-1843.44,-33.13,B,A,residential,82.6,B,2011,13,,,,,,,12.67,3.34
BLD_028,Minimal,178011.15,2,"window_replacement, hvac_upgrade_heat_pump","[{'measure': 'window_replacement', 'cost_eur': 114318.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}]",126318.0,65223.29,9783.49,28171.33,36.64,45.22,12.91,19235.67,15.23,E,C,educational,1082.7,E,1989,35,22793.4,419423.6,2.025,256209.33,16.97,681489.85,4.48,1.94
BLD_028,Standard,178011.15,4,"window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv","[{'measure': 'window_replacement', 'cost_eur': 114318.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 27067.5, 'energy_saving_pct': 6.08, 'carbon_saving_pct': 3.51, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 9744.3, 'energy_saving_pct': 11.46, 'carbon_saving_pct': 12.31, 'lifetime_years': 25}]",163129.8,96442.97,14466.44,38023.36,54.18,61.03,11.28,52094.37,31.93,E,B,educational,1082.7,E,1989,35,37409.850000000006,622429.85,2.3333333333333335,428489.11000000004,14.423333333333334,913174.15,4.29,1.69
BLD_028,Deep Retrofit,178011.15,6,"window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls, ventilation_heat_recovery","[{'measure': 'window_replacement', 'cost_eur': 114318.0, 'energy_saving_pct': 12.0, 'carbon_saving_pct': 14.4, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 24.64, 'carbon_saving_pct': 30.82, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 27067.5, 'energy_saving_pct': 6.08, 'carbon_saving_pct': 3.51, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 9744.3, 'energy_saving_pct': 11.46, 'carbon_saving_pct': 12.31, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 5.5, 'carbon_saving_pct': 3.74, 'lifetime_years': 10}, {'measure': 'ventilation_heat_recovery', 'cost_eur': 8500, 'energy_saving_pct': 3.87, 'carbon_saving_pct': 2.82, 'lifetime_years': 20}]",175129.8,113122.03,16968.3,42110.26,63.55,67.59,10.32,77315.72,44.15,E,B,educational,1082.7,E,1989,35,37409.850000000006,622429.85,2.2566666666666664,464249.49,14.943333333333335,1015346.65,4.16,1.55
BLD_029,Minimal,97255.41,2,"hvac_upgrade_heat_pump, led_lighting","[{'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 28.0, 'carbon_saving_pct': 36.0, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 14677.0, 'energy_saving_pct': 6.91, 'carbon_saving_pct': 4.1, 'lifetime_years': 15}]",26677.0,33953.81,5093.07,13648.44,34.91,40.1,5.24,49095.04,184.04,C,B,commercial,587.08,C,1990,34,1200.0,15500.0,0.79,32650.0,24.19,340011.0,1.95,0.79
BLD_029,Standard,97255.41,4,"hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls","[{'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 28.0, 'carbon_saving_pct': 36.0, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 14677.0, 'energy_saving_pct': 6.91, 'carbon_saving_pct': 4.1, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 10567.44, 'energy_saving_pct': 13.02, 'carbon_saving_pct': 14.38, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 6.25, 'carbon_saving_pct': 4.37, 'lifetime_years': 10}]",40744.44,52691.08,7903.66,20029.99,54.18,58.84,5.16,76842.1,188.6,C,A,commercial,587.08,C,1990,34,17051.16,235655.0,2.295,125995.72,14.885000000000002,483698.5900000001,2.03,0.77
BLD_029,Deep Retrofit,97255.41,4,"hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls","[{'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 28.0, 'carbon_saving_pct': 36.0, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 14677.0, 'energy_saving_pct': 6.91, 'carbon_saving_pct': 4.1, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 10567.44, 'energy_saving_pct': 13.02, 'carbon_saving_pct': 14.38, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 6.25, 'carbon_saving_pct': 4.37, 'lifetime_years': 10}]",40744.44,52691.08,7903.66,20029.99,54.18,58.84,5.16,76842.1,188.6,C,A,commercial,587.08,C,1990,34,17051.16,235655.0,2.295,125995.72,14.885000000000002,483698.5900000001,2.03,0.77
BLD_030,Minimal,68539.14,2,"wall_insulation, roof_insulation","[{'measure': 'wall_insulation', 'cost_eur': 31359.9, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 13248.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}]",44608.65,20195.47,3029.32,7100.65,29.47,29.6,14.73,459.99,1.03,G,F,residential,353.3,G,1976,48,4566.450000000001,99526.53,1.295,172924.0,45.279999999999994,172949.8,6.28,2.21
BLD_030,Standard,68539.14,4,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump","[{'measure': 'wall_insulation', 'cost_eur': 31359.9, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 13248.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 29142.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}]",85750.65,37908.59,5686.29,14736.75,55.31,61.43,15.08,-1153.04,-1.34,G,D,residential,353.3,G,1976,48,11271.050000000001,217994.93,0.9075,519575.22000000003,58.837500000000006,357147.7,5.82,2.26
BLD_030,Deep Retrofit,68539.14,7,"wall_insulation, roof_insulation, window_replacement, hvac_upgrade_heat_pump, led_lighting, solar_pv, smart_controls","[{'measure': 'wall_insulation', 'cost_eur': 31359.9, 'energy_saving_pct': 17.6, 'carbon_saving_pct': 20.0, 'lifetime_years': 40}, {'measure': 'roof_insulation', 'cost_eur': 13248.75, 'energy_saving_pct': 11.87, 'carbon_saving_pct': 9.6, 'lifetime_years': 40}, {'measure': 'window_replacement', 'cost_eur': 29142.0, 'energy_saving_pct': 8.46, 'carbon_saving_pct': 10.14, 'lifetime_years': 30}, {'measure': 'hvac_upgrade_heat_pump', 'cost_eur': 12000, 'energy_saving_pct': 17.38, 'carbon_saving_pct': 21.69, 'lifetime_years': 15}, {'measure': 'led_lighting', 'cost_eur': 8832.5, 'energy_saving_pct': 4.29, 'carbon_saving_pct': 2.47, 'lifetime_years': 15}, {'measure': 'solar_pv', 'cost_eur': 3179.7, 'energy_saving_pct': 8.08, 'carbon_saving_pct': 8.66, 'lifetime_years': 25}, {'measure': 'smart_controls', 'cost_eur': 3500, 'energy_saving_pct': 3.88, 'carbon_saving_pct': 2.63, 'lifetime_years': 10}]",101262.85,49045.37,7356.81,18039.06,71.56,75.2,13.76,8187.83,8.09,G,D,residential,353.3,G,1976,48,16040.600000000002,284238.68,1.3820000000000001,659115.66,57.784000000000006,434935.9000000001,5.61,2.06
