building_id,hour,total_energy_consumption_kwh,occupancy_ratio
BLD_047,18,100.87276438356164,0.08861917808219179
BLD_047,19,104.92669589041095,0.08709315068493151
BLD_047,20,111.30869863013699,0.08858904109589041
BLD_047,21,120.98824657534246,0.08846027397260273
BLD_047,22,125.87396164383561,0.08274520547945206
BLD_047,23,131.0971589041096,0.08364931506849316
BLD_048,0,112.65110410958904,0.09453972602739726
BLD_048,1,112.96002739726029,0.08694794520547945
BLD_048,2,107.97629315068494,0.08644109589041095
BLD_048,3,102.08753150684932,0.08224109589041097
BLD_048,4,96.23761643835617,0.08261643835616439
BLD_048,5,88.94725205479452,0.08072054794520549
BLD_048,6,83.68438630136986,0.08427397260273974
BLD_048,7,81.67935616438356,0.08376438356164384
BLD_048,8,135.02986575342464,0.5841698630136987
BLD_048,9,131.22470410958903,0.5853506849315069
BLD_048,10,127.48200547945206,0.5932219178082192
BLD_048,11,126.49248767123288,0.5891150684931507
BLD_048,12,76.59368219178081,0.5785753424657535
BLD_048,13,110.11755342465753,0.5908273972602739
BLD_048,14,114.83214520547945,0.5836849315068493
BLD_048,15,116.89428493150685,0.5752273972602739
BLD_048,16,85.1188493150685,0.5804410958904109
BLD_048,17,90.89394520547945,0.5804027397260274
BLD_048,18,84.70340273972602,0.08483287671232877
BLD_048,19,90.12969589041096,0.08709863013698631
BLD_048,20,98.14386575342465,0.08427671232876711
BLD_048,21,103.85126301369864,0.08733698630136986
BLD_048,22,108.46584657534247,0.08795616438356164
BLD_048,23,113.4708904109589,0.0842054794520548
BLD_049,0,141.90603287671232,0.8762493150684932
BLD_049,1,139.23767123287672,0.8830465753424658
BLD_049,2,135.15820547945205,0.8853041095890412
BLD_049,3,130.79268493150684,0.8873835616438356
BLD_049,4,124.10304109589042,0.8884821917808219
BLD_049,5,117.29022465753425,0.8866712328767123
BLD_049,6,149.03382739726027,0.8822904109589041
BLD_049,7,132.66808493150685,0.6956191780821918
BLD_049,8,128.49183835616438,0.7064958904109588
BLD_049,9,82.92341917808218,0.3828931506849315
BLD_049,10,80.85631780821917,0.38588219178082195
BLD_049,11,80.58377808219178,0.3835671232876713
BLD_049,12,76.98329589041096,0.3894328767123288
BLD_049,13,79.64329863013698,0.3812904109589041
BLD_049,14,80.95023013698629,0.3892657534246575
BLD_049,15,81.81142191780822,0.38867397260273967
BLD_049,16,87.70771506849314,0.3876301369863014
BLD_049,17,99.4542904109589,0.7770767123287671
BLD_049,18,132.04590684931506,0.7757232876712329
BLD_049,19,138.947701369863,0.7736657534246575
BLD_049,20,145.96839178082192,0.7774493150684931
BLD_049,21,150.35105479452056,0.7847095890410959
BLD_049,22,157.1133506849315,0.7783780821917808
BLD_049,23,139.96193698630137,0.8802794520547946
BLD_050,0,89.31433698630137,0.08352602739726027
BLD_050,1,88.64769589041096,0.0889013698630137
BLD_050,2,87.14736712328768,0.0886958904109589
BLD_050,3,83.7110191780822,0.08153698630136987
BLD_050,4,78.88013698630137,0.08488767123287672
BLD_050,5,75.95008219178082,0.0848054794520548
BLD_050,6,72.34031232876713,0.0850931506849315
BLD_050,7,71.01031780821917,0.08661369863013699
BLD_050,8,149.0858904109589,0.5871342465753425
BLD_050,9,147.68072328767124,0.5871506849315069
BLD_050,10,146.5015095890411,0.5928904109589042
BLD_050,11,144.3671397260274,0.5801424657534247
BLD_050,12,71.36573150684931,0.5883671232876712
BLD_050,13,122.94625205479451,0.5920602739726027
BLD_050,14,122.42050136986302,0.5857397260273972
BLD_050,15,124.96712876712328,0.5770191780821917
BLD_050,16,126.9851397260274,0.5744767123287671
BLD_050,17,131.47171780821918,0.5945616438356164
BLD_050,18,71.86311232876713,0.08755890410958904
BLD_050,19,75.20506849315068,0.0853041095890411
BLD_050,20,80.2500493150685,0.08238356164383562
BLD_050,21,83.27219726027397,0.0857945205479452
BLD_050,22,87.08072602739726,0.08678082191780823
BLD_050,23,89.51881369863013,0.08717808219178082
