x_mm,y_mm,depth_um,youngs_modulus_GPa,hardness_GPa,creep_compliance,max_load_mN,loading_rate_mN_s,hold_time_s
5.3061224489795915,0.7384615384615385,738.4615384615385,124.9122859406923,6.738532831022742,0.050772891242623554,10,1,10
5.3061224489795915,0.7589743589743589,758.9743589743589,121.78406746470542,6.262807851820464,0.02224035233545854,10,1,10
5.3061224489795915,0.7794871794871795,779.4871794871794,113.79608193089916,6.348596798153239,0.06734138423003722,10,1,10
5.3061224489795915,0.8,800.0,104.91762330850673,6.545875490260392,0.07877371211238575,10,1,10
5.510204081632653,0.0,0.0,114.09704535875056,5.938003445360358,0.062125431205508244,10,1,10
5.510204081632653,0.020512820512820513,20.512820512820515,100.71446546740493,6.163516955935736,0.09028229235611765,10,1,10
5.510204081632653,0.041025641025641026,41.02564102564103,101.39604164031917,6.493469392015298,0.07855670222769402,10,1,10
5.510204081632653,0.06153846153846154,61.53846153846154,105.51203808105156,6.188981342319026,0.09509564893319386,10,1,10
5.510204081632653,0.08205128205128205,82.05128205128206,120.69273938469328,5.550889503946804,0.08108752890503872,10,1,10
5.510204081632653,0.10256410256410256,102.56410256410255,122.96816625776276,5.234480188328636,0.07350543597091753,10,1,10
5.510204081632653,0.12307692307692308,123.07692307692308,108.10674650789333,5.59059490381102,0.09423028566182576,10,1,10
5.510204081632653,0.14358974358974358,143.5897435897436,100.52291709764032,6.081505180685915,0.07246307789190974,10,1,10
5.510204081632653,0.1641025641025641,164.10256410256412,99.97081727482579,6.14925833387828,0.07955754993762773,10,1,10
5.510204081632653,0.18461538461538463,184.6153846153846,104.70885157643569,6.040415134961578,0.061613829408415116,10,1,10
5.510204081632653,0.20512820512820512,205.1282051282051,117.48148854874006,5.898814492147657,0.07677024416927365,10,1,10
5.510204081632653,0.22564102564102564,225.64102564102564,124.48545309870568,5.785528983708456,0.06399105059474006,10,1,10
5.510204081632653,0.24615384615384617,246.15384615384616,110.35368970714758,5.206478160291202,0.0727731073402384,10,1,10
5.510204081632653,0.26666666666666666,266.6666666666667,103.23644067723409,5.765716323119468,0.08833408905654816,10,1,10
5.510204081632653,0.28717948717948716,287.1794871794872,97.47295008811442,5.863921768558095,0.0868839714271183,10,1,10
5.510204081632653,0.3076923076923077,307.69230769230774,163.12488425652194,10.976616274910139,0.03851242560263026,10,1,10
5.510204081632653,0.3282051282051282,328.20512820512823,193.53781384130838,13.454468967539952,0.02159536745099407,10,1,10
5.510204081632653,0.3487179487179487,348.7179487179487,207.12285594786522,11.823475105880142,0.020195886428389303,10,1,10
5.510204081632653,0.36923076923076925,369.2307692307692,195.4993671726629,11.745657927610969,0.015257823703950702,10,1,10
5.510204081632653,0.38974358974358975,389.7435897435897,178.56920177269288,11.308428991570498,0.016826754404018422,10,1,10
5.510204081632653,0.41025641025641024,410.2564102564102,166.48405439770102,11.274783540116989,0.023913534423206134,10,1,10
5.510204081632653,0.4307692307692308,430.7692307692308,189.56949278455812,13.768148255023757,0.0189367418403224,10,1,10
5.510204081632653,0.4512820512820513,451.28205128205127,201.69799078944789,12.869135596839927,0.02805503628659328,10,1,10
5.510204081632653,0.4717948717948718,471.79487179487177,204.75604798944323,12.35693073080906,0.01852741105378836,10,1,10
5.510204081632653,0.49230769230769234,492.3076923076923,166.48772269024596,9.879624820640517,0.03941557667191509,10,1,10
5.510204081632653,0.5128205128205128,512.8205128205128,116.66769376622598,5.9866511780476,0.050932248107834054,10,1,10
5.510204081632653,0.5333333333333333,533.3333333333334,114.12589835205465,5.880948250856753,0.052024095859287585,10,1,10
5.510204081632653,0.5538461538461539,553.8461538461539,114.92014800061737,6.441583018574156,0.041834201734810686,10,1,10
5.510204081632653,0.5743589743589743,574.3589743589744,121.82134857043366,6.776380321603634,0.07052359964924554,10,1,10
5.510204081632653,0.5948717948717949,594.8717948717949,131.88855826518997,6.88699751724161,0.05712047135916896,10,1,10
5.510204081632653,0.6153846153846154,615.3846153846155,129.0381675037299,6.531806557360436,0.06458029195484112,10,1,10
5.510204081632653,0.6358974358974359,635.8974358974359,118.07429139058203,6.260169067935666,0.059187560510837844,10,1,10
5.510204081632653,0.6564102564102564,656.4102564102565,107.17929923347549,5.90653149421579,0.049914367280063085,10,1,10
5.510204081632653,0.676923076923077,676.9230769230769,110.02250813525639,6.405038603667206,0.059643770063447094,10,1,10
5.510204081632653,0.6974358974358974,697.4358974358973,121.23325681556821,6.819185017431064,0.04753516706063761,10,1,10
5.510204081632653,0.717948717948718,717.9487179487179,132.5797349058337,6.3327938899966725,0.0671652125214381,10,1,10
5.510204081632653,0.7384615384615385,738.4615384615385,124.2523399969626,6.8749675045915835,0.08558734964255982,10,1,10
5.510204081632653,0.7589743589743589,758.9743589743589,113.3869294456564,7.057913630829781,0.06530950245057664,10,1,10
5.510204081632653,0.7794871794871795,779.4871794871794,105.45729808928988,5.3606964136327795,0.08107810036248772,10,1,10
5.510204081632653,0.8,800.0,111.18669984227309,6.333371867530792,0.050441003765423424,10,1,10
5.714285714285714,0.0,0.0,111.40188750332169,6.111470512801011,0.07980646875904139,10,1,10
5.714285714285714,0.020512820512820513,20.512820512820515,106.1301633301653,6.203968949971332,0.07371516087395288,10,1,10
5.714285714285714,0.041025641025641026,41.02564102564103,97.94071469056544,6.081437845149199,0.08422972622094313,10,1,10
5.714285714285714,0.06153846153846154,61.53846153846154,103.81089879551301,6.028381724269034,0.09969755333694633,10,1,10
5.714285714285714,0.08205128205128205,82.05128205128206,114.0450680586146,5.418922155744309,0.08101897366808902,10,1,10
5.714285714285714,0.10256410256410256,102.56410256410255,119.80646143705454,5.4486985084852835,0.10290567156390391,10,1,10
5.714285714285714,0.12307692307692308,123.07692307692308,111.99549607048387,5.28655463590065,0.09553907687683318,10,1,10
5.714285714285714,0.14358974358974358,143.5897435897436,101.19660594941936,5.986397188429042,0.08326989592605752,10,1,10
5.714285714285714,0.1641025641025641,164.10256410256412,100.06999614940104,6.189109535495404,0.08723867920548876,10,1,10
5.714285714285714,0.18461538461538463,184.6153846153846,109.03736593334399,6.205324410507582,0.05490861214284863,10,1,10
5.714285714285714,0.20512820512820512,205.1282051282051,117.1846998498766,5.6041419775482035,0.08207457415579582,10,1,10
5.714285714285714,0.22564102564102564,225.64102564102564,122.12398471091137,5.0728869676188735,0.073950156352993,10,1,10
5.714285714285714,0.24615384615384617,246.15384615384616,116.09246846005905,5.243722091328318,0.06680518958828403,10,1,10
5.714285714285714,0.26666666666666666,266.6666666666667,102.67580038993145,5.455238835927844,0.08628927801630275,10,1,10
5.714285714285714,0.28717948717948716,287.1794871794872,97.28811732367954,6.393633368381948,0.10363273772854481,10,1,10
5.714285714285714,0.3076923076923077,307.69230769230774,147.41255004045112,10.500922323053206,0.033653919666333305,10,1,10
5.714285714285714,0.3282051282051282,328.20512820512823,187.01127151385862,13.264782979181424,0.022913915613784957,10,1,10
5.714285714285714,0.3487179487179487,348.7179487179487,192.78037667942473,12.1579449641174,0.024882319138598678,10,1,10
5.714285714285714,0.36923076923076925,369.2307692307692,185.32045318025627,12.039140961753684,0.016147200190137476,10,1,10
5.714285714285714,0.38974358974358975,389.7435897435897,172.351663126593,12.243042542027268,0.024900658569729003,10,1,10
5.714285714285714,0.41025641025641024,410.2564102564102,160.77155547592545,12.301669806263554,0.01569476792388376,10,1,10
5.714285714285714,0.4307692307692308,430.7692307692308,173.89383731262365,12.639051270232638,0.0158802847412052,10,1,10
5.714285714285714,0.4512820512820513,451.28205128205127,190.80862812782365,14.260959309460574,0.018663258432126635,10,1,10
5.714285714285714,0.4717948717948718,471.79487179487177,190.52565261619282,12.994018033142678,0.018925841386970225,10,1,10
5.714285714285714,0.49230769230769234,492.3076923076923,165.9028035708288,9.424284115244483,0.03662316315647316,10,1,10
5.714285714285714,0.5128205128205128,512.8205128205128,109.99187401233878,6.30666410509616,0.05486213151176149,10,1,10
5.714285714285714,0.5333333333333333,533.3333333333334,114.21983315737592,5.963722461660246,0.07089606958253325,10,1,10
5.714285714285714,0.5538461538461539,553.8461538461539,115.3982980992246,6.724360747715311,0.044357808397711675,10,1,10
5.714285714285714,0.5743589743589743,574.3589743589744,127.9827257562278,6.873965480153237,0.04194195689039831,10,1,10
5.714285714285714,0.5948717948717949,594.8717948717949,129.6133971341336,7.178525819564895,0.05898764974710283,10,1,10
5.714285714285714,0.6153846153846154,615.3846153846155,124.16763145241298,6.414113062101613,0.06751387252825838,10,1,10
5.714285714285714,0.6358974358974359,635.8974358974359,112.11032064181819,6.308435278689907,0.04431640034919248,10,1,10
5.714285714285714,0.6564102564102564,656.4102564102565,107.93501510396526,5.759172293046153,0.06734474449412992,10,1,10
5.714285714285714,0.676923076923077,676.9230769230769,107.45416834105897,5.9657166615379404,0.056463208960913794,10,1,10
5.714285714285714,0.6974358974358974,697.4358974358973,124.10202582244567,6.55643793701258,0.06084752830062241,10,1,10
5.714285714285714,0.717948717948718,717.9487179487179,132.57724327344323,7.112534017364304,0.06726965965543746,10,1,10
5.714285714285714,0.7384615384615385,738.4615384615385,127.20360636244871,7.110499943593556,0.04944451255883185,10,1,10
5.714285714285714,0.7589743589743589,758.9743589743589,115.83914774196293,6.926927565391323,0.0742519664147155,10,1,10
5.714285714285714,0.7794871794871795,779.4871794871794,113.3215079357599,6.306077716024846,0.05511899579546651,10,1,10
5.714285714285714,0.8,800.0,115.74147229809886,6.471111019525259,0.040828725262805995,10,1,10
5.918367346938775,0.0,0.0,109.487113607599,5.947130502642114,0.07977705978275032,10,1,10
5.918367346938775,0.020512820512820513,20.512820512820515,97.62591254951687,6.352169332316595,0.09420776671121234,10,1,10
5.918367346938775,0.041025641025641026,41.02564102564103,99.63215293112567,6.3740762961053585,0.08002321264876354,10,1,10
5.918367346938775,0.06153846153846154,61.53846153846154,105.96325467906935,5.926962459461551,0.10372532142977943,10,1,10
5.918367346938775,0.08205128205128205,82.05128205128206,117.58166757479236,5.595831520396217,0.06036463392936228,10,1,10
5.918367346938775,0.10256410256410256,102.56410256410255,119.82873366307638,5.035489992973906,0.08693299185539835,10,1,10
5.918367346938775,0.12307692307692308,123.07692307692308,106.94401969006988,5.344756551455523,0.09508911597722199,10,1,10
5.918367346938775,0.14358974358974358,143.5897435897436,103.83550205190167,5.889479956422382,0.0984630434616262,10,1,10
5.918367346938775,0.1641025641025641,164.10256410256412,105.34980059629963,5.707757848602894,0.07775129793960527,10,1,10
5.918367346938775,0.18461538461538463,184.6153846153846,112.48889369720574,6.369878649528216,0.10364955247685492,10,1,10
5.918367346938775,0.20512820512820512,205.1282051282051,111.64565918565054,6.032068690279495,0.04344531981167157,10,1,10
5.918367346938775,0.22564102564102564,225.64102564102564,116.01218464339425,5.9100102601946825,0.07176537681668643,10,1,10
5.918367346938775,0.24615384615384617,246.15384615384616,112.85054363550503,5.683812368353408,0.06730007016117859,10,1,10
5.918367346938775,0.26666666666666666,266.6666666666667,101.20466599103769,5.633036162135534,0.08083316997841919,10,1,10
5.918367346938775,0.28717948717948716,287.1794871794872,104.98685143937735,5.601911873406857,0.08528169717285457,10,1,10
5.918367346938775,0.3076923076923077,307.69230769230774,160.6925762027653,11.314421398541082,0.029827855876226383,10,1,10
5.918367346938775,0.3282051282051282,328.20512820512823,195.18857237404924,13.62328866369764,0.020385917310915498,10,1,10
5.918367346938775,0.3487179487179487,348.7179487179487,189.76810494841786,12.257285617899521,0.019899723058223826,10,1,10
5.918367346938775,0.36923076923076925,369.2307692307692,191.3359429870136,12.036246187996653,0.021661466530581017,10,1,10
5.918367346938775,0.38974358974358975,389.7435897435897,170.906422530601,11.639649507561543,0.01779729711344266,10,1,10
5.918367346938775,0.41025641025641024,410.2564102564102,171.7134306711958,11.119916204761015,0.019434827713837304,10,1,10
5.918367346938775,0.4307692307692308,430.7692307692308,172.46969458588404,12.828190421957952,0.017378626777984543,10,1,10
5.918367346938775,0.4512820512820513,451.28205128205127,191.47993372286456,14.006714774320182,0.015134116628297233,10,1,10
5.918367346938775,0.4717948717948718,471.79487179487177,198.22581122848956,13.168723807608526,0.015499074587661081,10,1,10
5.918367346938775,0.49230769230769234,492.3076923076923,163.94421643353317,9.509201838307279,0.025179531228758174,10,1,10
5.918367346938775,0.5128205128205128,512.8205128205128,119.44242085635528,6.035211258632902,0.052975716009950054,10,1,10
5.918367346938775,0.5333333333333333,533.3333333333334,114.22075389944408,5.966657822669396,0.07989455037703197,10,1,10
5.918367346938775,0.5538461538461539,553.8461538461539,114.39511588110099,6.7904093392930625,0.042434113841250024,10,1,10
5.918367346938775,0.5743589743589743,574.3589743589744,128.19443699251792,6.464183447985886,0.05990964729890883,10,1,10
5.918367346938775,0.5948717948717949,594.8717948717949,128.81211024425141,7.073386324186003,0.05087826705282868,10,1,10
5.918367346938775,0.6153846153846154,615.3846153846155,124.3467456224735,6.57050378302272,0.050373132102933996,10,1,10
5.918367346938775,0.6358974358974359,635.8974358974359,120.78579641275321,6.249917576828723,0.060990629068162994,10,1,10
5.918367346938775,0.6564102564102564,656.4102564102565,117.49077062088101,5.9716516684384064,0.04611234431459697,10,1,10
5.918367346938775,0.676923076923077,676.9230769230769,117.56823967438646,6.125459204546783,0.06807108752504659,10,1,10
5.918367346938775,0.6974358974358974,697.4358974358973,121.4944857973582,6.281316732410148,0.04196248118334435,10,1,10
5.918367346938775,0.717948717948718,717.9487179487179,128.31480696416864,6.5136842304109255,0.04370882240154503,10,1,10
5.918367346938775,0.7384615384615385,738.4615384615385,126.00966583861019,6.98585419323836,0.05361002529474505,10,1,10
5.918367346938775,0.7589743589743589,758.9743589743589,115.63700549960242,6.734261153727931,0.06832226262623396,10,1,10
5.918367346938775,0.7794871794871795,779.4871794871794,110.463779660165,6.689086091603277,0.06104174008610838,10,1,10
5.918367346938775,0.8,800.0,117.65372479375675,6.059714396643985,0.06664620635139402,10,1,10
6.122448979591837,0.0,0.0,117.24626201213036,5.856362796951498,0.08882100250790706,10,1,10
6.122448979591837,0.020512820512820513,20.512820512820515,108.44244912275153,6.070592254863514,0.0885432801264446,10,1,10
6.122448979591837,0.041025641025641026,41.02564102564103,107.37239311212053,5.4437688311386125,0.06000675143007217,10,1,10
6.122448979591837,0.06153846153846154,61.53846153846154,110.84507803315496,5.894465563385165,0.08920506889159532,10,1,10
6.122448979591837,0.08205128205128205,82.05128205128206,111.89733298318845,5.665678236417647,0.0791522653523388,10,1,10
6.122448979591837,0.10256410256410256,102.56410256410255,108.8162689429071,5.45971766639757,0.09426768295902459,10,1,10
6.122448979591837,0.12307692307692308,123.07692307692308,111.34354680666456,5.599370801922182,0.07456936321712786,10,1,10
6.122448979591837,0.14358974358974358,143.5897435897436,104.85037177022235,5.546380775019446,0.10614468495840715,10,1,10
6.122448979591837,0.1641025641025641,164.10256410256412,109.9566988165188,6.150508730208366,0.07561526353444309,10,1,10
6.122448979591837,0.18461538461538463,184.6153846153846,107.61622395011022,5.988712135706449,0.10312949285214537,10,1,10
6.122448979591837,0.20512820512820512,205.1282051282051,112.19043913781323,6.33301888368607,0.08262674473058838,10,1,10
6.122448979591837,0.22564102564102564,225.64102564102564,114.77715658501303,5.9086956215866016,0.07577194282765372,10,1,10
6.122448979591837,0.24615384615384617,246.15384615384616,108.69718141963972,5.757856169897107,0.070382617868119,10,1,10
6.122448979591837,0.26666666666666666,266.6666666666667,107.88578942052473,5.694117793357045,0.051916409772517505,10,1,10
6.122448979591837,0.28717948717948716,287.1794871794872,109.53025370855724,5.944725544519206,0.08619493484442703,10,1,10
6.122448979591837,0.3076923076923077,307.69230769230774,165.08354807057916,10.879914366481879,0.03882074789713604,10,1,10
6.122448979591837,0.3282051282051282,328.20512820512823,190.34728551692191,12.696801516612586,0.017915471157687934,10,1,10
6.122448979591837,0.3487179487179487,348.7179487179487,186.3907996108268,11.898543050798267,0.026298121319227603,10,1,10
6.122448979591837,0.36923076923076925,369.2307692307692,183.6522414115713,11.823076446349834,0.019690224966260637,10,1,10
6.122448979591837,0.38974358974358975,389.7435897435897,177.34038577469119,11.790200767714959,0.01678672480112782,10,1,10
6.122448979591837,0.41025641025641024,410.2564102564102,173.0792752426387,13.191593863248814,0.013576621777726942,10,1,10
6.122448979591837,0.4307692307692308,430.7692307692308,187.27397176189018,12.711623745515416,0.016893350228119507,10,1,10
6.122448979591837,0.4512820512820513,451.28205128205127,182.82505266332547,13.402783692028258,0.02485165603500102,10,1,10
6.122448979591837,0.4717948717948718,471.79487179487177,182.36676318471453,11.691548253882226,0.01555445758265309,10,1,10
6.122448979591837,0.49230769230769234,492.3076923076923,163.46791756397022,10.127999383303798,0.029452988759081096,10,1,10
6.122448979591837,0.5128205128205128,512.8205128205128,113.63125184865483,6.350715742202811,0.049242409398497625,10,1,10
6.122448979591837,0.5333333333333333,533.3333333333334,113.14986842243479,6.031802843267827,0.044969018167099896,10,1,10
6.122448979591837,0.5538461538461539,553.8461538461539,114.6073759254772,6.605797542606449,0.07100493613455404,10,1,10
6.122448979591837,0.5743589743589743,574.3589743589744,116.56333823532958,6.384426448435313,0.045912177099667495,10,1,10
6.122448979591837,0.5948717948717949,594.8717948717949,130.07540729147226,6.605437988607111,0.05343020640193387,10,1,10
6.122448979591837,0.6153846153846154,615.3846153846155,120.11992058139357,6.078362591791971,0.044258562228314,10,1,10
6.122448979591837,0.6358974358974359,635.8974358974359,115.56719383107854,6.44373162046352,0.05518443252969224,10,1,10
6.122448979591837,0.6564102564102564,656.4102564102565,117.2949389160243,6.413585754054685,0.0652459189800195,10,1,10
6.122448979591837,0.676923076923077,676.9230769230769,112.49960062371272,6.424728798384687,0.054332730961561104,10,1,10
6.122448979591837,0.6974358974358974,697.4358974358973,121.04199289431662,6.88752588473101,0.053526438913412265,10,1,10
6.122448979591837,0.717948717948718,717.9487179487179,126.9435550123576,6.496154284389658,0.05893999547026384,10,1,10
6.122448979591837,0.7384615384615385,738.4615384615385,127.21660086585852,6.871472238655566,0.0701192535872184,10,1,10
6.122448979591837,0.7589743589743589,758.9743589743589,123.65540909910594,6.670548843944232,0.04575193737680472,10,1,10
6.122448979591837,0.7794871794871795,779.4871794871794,114.38963689531414,6.730279223689001,0.05028975511272119,10,1,10
6.122448979591837,0.8,800.0,120.37620897934056,6.337423003646644,0.06818758303835858,10,1,10
6.326530612244898,0.0,0.0,114.83350434568598,5.639642534123366,0.07139462484172378,10,1,10
6.326530612244898,0.020512820512820513,20.512820512820515,109.8655476950984,5.917434076845611,0.0640723117278642,10,1,10
6.326530612244898,0.041025641025641026,41.02564102564103,106.39283276314885,5.653732377780808,0.07656132737509386,10,1,10
6.326530612244898,0.06153846153846154,61.53846153846154,109.29524221867663,5.938812433196571,0.05514756569894999,10,1,10
6.326530612244898,0.08205128205128205,82.05128205128206,107.36102131672433,5.624732295578039,0.10327497705600053,10,1,10
6.326530612244898,0.10256410256410256,102.56410256410255,103.42002780669795,5.7583768597131755,0.08155616524385893,10,1,10
6.326530612244898,0.12307692307692308,123.07692307692308,106.97278260057064,5.867086389321266,0.06941957574869115,10,1,10
6.326530612244898,0.14358974358974358,143.5897435897436,109.98096315098006,5.717575824439304,0.08669479476917676,10,1,10
6.326530612244898,0.1641025641025641,164.10256410256412,108.49382365712898,5.996279835394834,0.07893218680347107,10,1,10
6.326530612244898,0.18461538461538463,184.6153846153846,109.27322602101889,5.6599005260806,0.05388665270551847,10,1,10
6.326530612244898,0.20512820512820512,205.1282051282051,110.00520329848813,5.765072754095541,0.092726761683383,10,1,10
6.326530612244898,0.22564102564102564,225.64102564102564,113.74510919748488,5.985291219170911,0.08219772423231783,10,1,10
6.326530612244898,0.24615384615384617,246.15384615384616,108.67546088491491,5.708520452602963,0.05814819795302156,10,1,10
6.326530612244898,0.26666666666666666,266.6666666666667,114.07780679049145,5.8980212283512765,0.09124275219745988,10,1,10
6.326530612244898,0.28717948717948716,287.1794871794872,113.58153223264375,5.2455094043549515,0.08375283208303665,10,1,10
6.326530612244898,0.3076923076923077,307.69230769230774,160.09717130653218,10.34948941849126,0.0324690343648182,10,1,10
6.326530612244898,0.3282051282051282,328.20512820512823,181.41127503479922,13.049228960139166,0.01810224742183402,10,1,10
6.326530612244898,0.3487179487179487,348.7179487179487,175.73981206717227,11.84662977553772,0.022241228189668588,10,1,10
6.326530612244898,0.36923076923076925,369.2307692307692,185.00205284280366,13.067274934529953,0.027871667073702002,10,1,10
6.326530612244898,0.38974358974358975,389.7435897435897,188.31516464297727,12.801513794476996,0.023090122687908544,10,1,10
6.326530612244898,0.41025641025641024,410.2564102564102,176.63058422683997,12.425038107702207,0.0176041546919925,10,1,10
6.326530612244898,0.4307692307692308,430.7692307692308,178.02011738578358,13.359108737247725,0.020922805293569147,10,1,10
6.326530612244898,0.4512820512820513,451.28205128205127,191.32956642658834,12.196613235429094,0.0266779867261782,10,1,10
6.326530612244898,0.4717948717948718,471.79487179487177,190.76733093417175,13.090534109409075,0.01886732762126778,10,1,10
6.326530612244898,0.49230769230769234,492.3076923076923,157.19608615164302,9.78044595966994,0.034588548070834134,10,1,10
6.326530612244898,0.5128205128205128,512.8205128205128,124.3093190689439,6.761380922901855,0.059146196903568544,10,1,10
6.326530612244898,0.5333333333333333,533.3333333333334,123.81858632533175,6.553414818919638,0.07154371905256368,10,1,10
6.326530612244898,0.5538461538461539,553.8461538461539,116.75469866805835,6.618171422283854,0.05836359744586297,10,1,10
6.326530612244898,0.5743589743589743,574.3589743589744,124.35119199396394,6.4229885738725105,0.05742968753119929,10,1,10
6.326530612244898,0.5948717948717949,594.8717948717949,116.4332932506525,6.6464981402032715,0.05353780018626201,10,1,10
6.326530612244898,0.6153846153846154,615.3846153846155,114.4780876074963,6.938108104604407,0.04916654427458906,10,1,10
6.326530612244898,0.6358974358974359,635.8974358974359,119.46981452178996,6.3217933530113735,0.07854756835815198,10,1,10
6.326530612244898,0.6564102564102564,656.4102564102565,116.95228569704823,6.363891975540216,0.08132574909159608,10,1,10
6.326530612244898,0.676923076923077,676.9230769230769,127.7610864707792,6.5836770784995045,0.05828904500617758,10,1,10
6.326530612244898,0.6974358974358974,697.4358974358973,123.38061123903007,6.903496607551813,0.06967402932787758,10,1,10
6.326530612244898,0.717948717948718,717.9487179487179,112.6520145936955,6.320177659775545,0.05715106558971248,10,1,10
6.326530612244898,0.7384615384615385,738.4615384615385,117.10263835020699,6.60337125136199,0.043635494417546696,10,1,10
6.326530612244898,0.7589743589743589,758.9743589743589,117.5127185662792,6.921778480680383,0.047791913811585006,10,1,10
6.326530612244898,0.7794871794871795,779.4871794871794,123.63915927588637,6.763024170791082,0.037843721499740204,10,1,10
6.326530612244898,0.8,800.0,120.5546344457883,6.752210479605842,0.06015078713777328,10,1,10
6.530612244897959,0.0,0.0,112.68705381946464,5.636354969639971,0.05319811905442448,10,1,10
6.530612244897959,0.020512820512820513,20.512820512820515,117.91187739981835,5.526609753378734,0.08191568493620878,10,1,10
6.530612244897959,0.041025641025641026,41.02564102564103,113.17454991146965,5.608961175006007,0.10471111229615208,10,1,10
6.530612244897959,0.06153846153846154,61.53846153846154,111.11065071899516,5.721408689183264,0.10684965571161191,10,1,10
6.530612244897959,0.08205128205128205,82.05128205128206,108.11869862172105,6.0261778963784804,0.0703148553991833,10,1,10
6.530612244897959,0.10256410256410256,102.56410256410255,106.1458980749275,5.492542296787142,0.0754786259736755,10,1,10
6.530612244897959,0.12307692307692308,123.07692307692308,105.34668434066778,5.838659216460086,0.07797359732823761,10,1,10
6.530612244897959,0.14358974358974358,143.5897435897436,113.93453903128274,5.437366709006955,0.08461192076085443,10,1,10
6.530612244897959,0.1641025641025641,164.10256410256412,112.11462114147683,5.385616041047274,0.06434797646151855,10,1,10
6.530612244897959,0.18461538461538463,184.6153846153846,113.7313397731033,5.644550782624895,0.04753277626031461,10,1,10
6.530612244897959,0.20512820512820512,205.1282051282051,108.70053165784347,5.783974411596658,0.07062766377968116,10,1,10
6.530612244897959,0.22564102564102564,225.64102564102564,109.95908084157287,6.051438055844018,0.08222143519490008,10,1,10
6.530612244897959,0.24615384615384617,246.15384615384616,107.49985246532997,6.074583173711377,0.07826730205575615,10,1,10
6.530612244897959,0.26666666666666666,266.6666666666667,109.55060624314287,6.452783178060858,0.11113960770537801,10,1,10
6.530612244897959,0.28717948717948716,287.1794871794872,107.95202613960822,5.559104925676051,0.1119974819256945,10,1,10
6.530612244897959,0.3076923076923077,307.69230769230774,153.6681480342789,9.585560380039862,0.02373580551794316,10,1,10
6.530612244897959,0.3282051282051282,328.20512820512823,172.64445108112304,11.693812385250672,0.013807166445426265,10,1,10
6.530612244897959,0.3487179487179487,348.7179487179487,170.44881374755968,12.308573495688844,0.017158176729082902,10,1,10
6.530612244897959,0.36923076923076925,369.2307692307692,177.86440664487552,12.867057570341867,0.015170133316905534,10,1,10
6.530612244897959,0.38974358974358975,389.7435897435897,187.8529531541181,13.154658666807665,0.02649659843524571,10,1,10
6.530612244897959,0.41025641025641024,410.2564102564102,202.12539693385838,12.64558894720862,0.02315077935061082,10,1,10
6.530612244897959,0.4307692307692308,430.7692307692308,192.25406626722284,11.493463377394201,0.016816161012994445,10,1,10
6.530612244897959,0.4512820512820513,451.28205128205127,180.2963307200987,11.670607032434429,0.024593374894314624,10,1,10
6.530612244897959,0.4717948717948718,471.79487179487177,185.306801150758,11.140891150617682,0.022746600462922345,10,1,10
6.530612244897959,0.49230769230769234,492.3076923076923,149.88829671817635,10.345505611787456,0.017126054870008692,10,1,10
6.530612244897959,0.5128205128205128,512.8205128205128,122.5654428065369,6.9984685667238935,0.05027121632417568,10,1,10
6.530612244897959,0.5333333333333333,533.3333333333334,122.8645806421247,6.8268746302148395,0.05914484635520658,10,1,10
6.530612244897959,0.5538461538461539,553.8461538461539,123.03781989753926,6.779065977055545,0.05963706386307304,10,1,10
6.530612244897959,0.5743589743589743,574.3589743589744,125.56566283754626,6.2419488971500625,0.05737619263062481,10,1,10
6.530612244897959,0.5948717948717949,594.8717948717949,112.3543646104384,6.101364851402141,0.06165613778467557,10,1,10
6.530612244897959,0.6153846153846154,615.3846153846155,116.45190961261792,6.373915291787659,0.05680061771185517,10,1,10
6.530612244897959,0.6358974358974359,635.8974358974359,126.15085392921246,6.566561539947313,0.08618940140244034,10,1,10
6.530612244897959,0.6564102564102564,656.4102564102565,127.44794696017016,6.592504652510652,0.053167251224799504,10,1,10
6.530612244897959,0.676923076923077,676.9230769230769,121.5905304039081,6.917478993903141,0.07572964873728677,10,1,10
6.530612244897959,0.6974358974358974,697.4358974358973,124.84450584868343,6.389152368006746,0.06978240800726415,10,1,10
6.530612244897959,0.717948717948718,717.9487179487179,118.58345497779135,6.711538759343477,0.06503141937613677,10,1,10
6.530612244897959,0.7384615384615385,738.4615384615385,117.30128506864786,6.383637712437497,0.08452227651145591,10,1,10
6.530612244897959,0.7589743589743589,758.9743589743589,119.67032196277151,6.348391091993296,0.057114323062875685,10,1,10
6.530612244897959,0.7794871794871795,779.4871794871794,123.3174226416214,6.694095571783347,0.06408623927493556,10,1,10
6.530612244897959,0.8,800.0,118.32989832756937,6.920857487268486,0.059358942308388056,10,1,10
6.73469387755102,0.0,0.0,112.9994485821258,5.739663693046025,0.07183501802798847,10,1,10
6.73469387755102,0.020512820512820513,20.512820512820515,116.2624664288362,5.51192463235964,0.060226842844208386,10,1,10
6.73469387755102,0.041025641025641026,41.02564102564103,120.15729265127527,5.0086095162891775,0.039783477921455555,10,1,10
6.73469387755102,0.06153846153846154,61.53846153846154,107.07078171589285,5.537640876191336,0.06979989982565322,10,1,10
6.73469387755102,0.08205128205128205,82.05128205128206,102.97256437380835,6.11491852016892,0.06342141447937483,10,1,10
6.73469387755102,0.10256410256410256,102.56410256410255,101.01599657786649,6.442912504462608,0.08749290550213266,10,1,10
