Mix_ID,Temperature_C,Data_Type,Property_Type,Damage_Level_Mean,Damage_Level_Std,Damage_Rate_Mean_per_C,Damage_Rate_Std_per_C,Residual_Strength_Factor_Mean,Residual_Strength_Factor_Std,Residual_Stiffness_Factor_Mean,Residual_Stiffness_Factor_Std,Damage_Threshold_Temp_C,Rubber_Content_Percent,Particle_Size
R10L,180,Validation,Deformation,0.0,0.0,0.00e+00,0.00e+00,1.0,0.08,1.0,0.1,297.4,10.0,large
R10L,190,Validation,Deformation,0.0,0.0,0.00e+00,0.00e+00,1.0,0.08,1.0,0.1,297.4,10.0,large
R10L,200,Calibration,Deformation,0.0,0.0,0.00e+00,0.00e+00,1.0,0.08,1.0,0.1,297.4,10.0,large
R10L,210,Calibration,Deformation,0.0,0.0,0.00e+00,0.00e+00,1.0,0.08,1.0,0.1,297.4,10.0,large
R10L,220,Calibration,Deformation,0.0,0.0,0.00e+00,0.00e+00,1.0,0.08,1.0,0.1,297.4,10.0,large
R10L,230,Validation,Deformation,0.0,0.0,0.00e+00,0.00e+00,1.0,0.08,1.0,0.1,297.4,10.0,large
R10L,240,Calibration,Deformation,0.0,0.0,0.00e+00,0.00e+00,1.0,0.08,1.0,0.1,297.4,10.0,large
R10L,250,Calibration,Deformation,0.0,0.0,0.00e+00,0.00e+00,1.0,0.08,1.0,0.1,297.4,10.0,large
R10L,260,Calibration,Deformation,0.0,0.0,0.00e+00,0.00e+00,1.0,0.08,1.0,0.1,297.4,10.0,large
R10L,270,Calibration,Deformation,0.0,0.0,0.00e+00,0.00e+00,1.0,0.08,1.0,0.1,297.4,10.0,large
R10L,280,Calibration,Deformation,0.0,0.0,0.00e+00,0.00e+00,1.0,0.08,1.0,0.1,297.4,10.0,large
R10L,290,Validation,Deformation,0.0,0.0,0.00e+00,0.00e+00,1.0,0.08,1.0,0.1,297.4,10.0,large
R10L,300,Calibration,Deformation,0.0044,0.0009,1.64e-03,4.11e-04,0.9956,0.0797,0.9935,0.0993,297.4,10.0,large
R10L,310,Calibration,Deformation,0.0206,0.0041,1.61e-03,4.03e-04,0.9794,0.0783,0.9692,0.0969,297.4,10.0,large
R10L,320,Calibration,Deformation,0.0366,0.0073,1.58e-03,3.95e-04,0.9634,0.0771,0.9456,0.0946,297.4,10.0,large
R10L,330,Validation,Deformation,0.0522,0.0104,1.55e-03,3.87e-04,0.9478,0.0758,0.9227,0.0923,297.4,10.0,large
R10L,340,Calibration,Deformation,0.0675,0.0135,1.52e-03,3.79e-04,0.9325,0.0746,0.9005,0.09,297.4,10.0,large
R10L,350,Calibration,Deformation,0.0825,0.0165,1.48e-03,3.71e-04,0.9175,0.0734,0.8788,0.0879,297.4,10.0,large
R10L,360,Validation,Deformation,0.0972,0.0194,1.45e-03,3.64e-04,0.9028,0.0722,0.8578,0.0858,297.4,10.0,large
R10L,370,Validation,Deformation,0.1116,0.0223,1.43e-03,3.56e-04,0.8884,0.0711,0.8374,0.0837,297.4,10.0,large
R10L,380,Validation,Deformation,0.1257,0.0251,1.40e-03,3.49e-04,0.8743,0.0699,0.8175,0.0818,297.4,10.0,large
R10L,390,Validation,Deformation,0.1395,0.0279,1.37e-03,3.42e-04,0.8605,0.0688,0.7982,0.0798,297.4,10.0,large
R10L,400,Calibration,Deformation,0.1531,0.0306,1.34e-03,3.35e-04,0.8469,0.0678,0.7794,0.0779,297.4,10.0,large
R10L,410,Validation,Deformation,0.1663,0.0333,1.31e-03,3.28e-04,0.8337,0.0667,0.7612,0.0761,297.4,10.0,large
R10L,420,Calibration,Deformation,0.1793,0.0359,1.29e-03,3.22e-04,0.8207,0.0657,0.7434,0.0743,297.4,10.0,large
R10L,430,Validation,Deformation,0.1921,0.0384,1.26e-03,3.15e-04,0.8079,0.0646,0.7262,0.0726,297.4,10.0,large
R10L,440,Validation,Deformation,0.2045,0.0409,1.24e-03,3.09e-04,0.7955,0.0636,0.7095,0.0709,297.4,10.0,large
R10L,450,Validation,Deformation,0.2168,0.0434,1.21e-03,3.03e-04,0.7832,0.0627,0.6932,0.0693,297.4,10.0,large
R10L,460,Calibration,Deformation,0.2287,0.0457,1.19e-03,2.96e-04,0.7713,0.0617,0.6773,0.0677,297.4,10.0,large
R10L,470,Calibration,Deformation,0.2405,0.0481,1.16e-03,2.90e-04,0.7595,0.0608,0.6619,0.0662,297.4,10.0,large
R10L,480,Calibration,Deformation,0.252,0.0504,1.14e-03,2.85e-04,0.748,0.0598,0.6469,0.0647,297.4,10.0,large
R10L,490,Validation,Deformation,0.2632,0.0526,1.12e-03,2.79e-04,0.7368,0.0589,0.6324,0.0632,297.4,10.0,large
R10L,500,Validation,Deformation,0.2743,0.0549,1.09e-03,2.73e-04,0.7257,0.0581,0.6182,0.0618,297.4,10.0,large
R10L,510,Calibration,Deformation,0.2851,0.057,1.07e-03,2.68e-04,0.7149,0.0572,0.6045,0.0604,297.4,10.0,large
R10L,520,Calibration,Deformation,0.2957,0.0591,1.05e-03,2.62e-04,0.7043,0.0563,0.5911,0.0591,297.4,10.0,large
R10L,530,Calibration,Deformation,0.3061,0.0612,1.03e-03,2.57e-04,0.6939,0.0555,0.578,0.0578,297.4,10.0,large
R10L,540,Validation,Deformation,0.3163,0.0633,1.01e-03,2.52e-04,0.6837,0.0547,0.5654,0.0565,297.4,10.0,large
R10L,550,Validation,Deformation,0.3262,0.0652,9.86e-04,2.47e-04,0.6738,0.0539,0.5531,0.0553,297.4,10.0,large
R10L,560,Calibration,Deformation,0.336,0.0672,9.66e-04,2.42e-04,0.664,0.0531,0.5411,0.0541,297.4,10.0,large
R10L,570,Calibration,Deformation,0.3455,0.0691,9.47e-04,2.37e-04,0.6545,0.0524,0.5294,0.0529,297.4,10.0,large
R10L,580,Validation,Deformation,0.3549,0.071,9.28e-04,2.32e-04,0.6451,0.0516,0.5181,0.0518,297.4,10.0,large
R10L,590,Validation,Deformation,0.3641,0.0728,9.09e-04,2.27e-04,0.6359,0.0509,0.5071,0.0507,297.4,10.0,large
R10L,600,Calibration,Deformation,0.3731,0.0746,8.91e-04,2.23e-04,0.6269,0.0502,0.4964,0.0496,297.4,10.0,large
R10L,610,Calibration,Deformation,0.3819,0.0764,8.73e-04,2.18e-04,0.6181,0.0494,0.4859,0.0486,297.4,10.0,large
R10L,620,Calibration,Deformation,0.3906,0.0781,8.55e-04,2.14e-04,0.6094,0.0488,0.4758,0.0476,297.4,10.0,large
R10L,630,Calibration,Deformation,0.399,0.0798,8.38e-04,2.09e-04,0.601,0.0481,0.4659,0.0466,297.4,10.0,large
R10L,640,Calibration,Deformation,0.4073,0.0815,8.21e-04,2.05e-04,0.5927,0.0474,0.4563,0.0456,297.4,10.0,large
R10L,650,Calibration,Deformation,0.4154,0.0831,8.04e-04,2.01e-04,0.5846,0.0468,0.4469,0.0447,297.4,10.0,large
R10L,660,Validation,Deformation,0.4234,0.0847,7.88e-04,1.97e-04,0.5766,0.0461,0.4379,0.0438,297.4,10.0,large
R10L,670,Calibration,Deformation,0.4312,0.0862,7.72e-04,1.93e-04,0.5688,0.0455,0.429,0.0429,297.4,10.0,large
R10L,680,Validation,Deformation,0.4388,0.0878,7.56e-04,1.89e-04,0.5612,0.0449,0.4204,0.042,297.4,10.0,large
R10L,690,Calibration,Deformation,0.4463,0.0893,7.41e-04,1.85e-04,0.5537,0.0443,0.412,0.0412,297.4,10.0,large
R10L,700,Calibration,Deformation,0.4536,0.0907,7.26e-04,1.81e-04,0.5464,0.0437,0.4038,0.0404,297.4,10.0,large
R10L,710,Calibration,Deformation,0.4608,0.0922,7.11e-04,1.78e-04,0.5392,0.0431,0.3959,0.0396,297.4,10.0,large
R10L,720,Calibration,Deformation,0.4679,0.0936,6.97e-04,1.74e-04,0.5321,0.0426,0.3882,0.0388,297.4,10.0,large
R10L,730,Validation,Deformation,0.4748,0.095,6.83e-04,1.71e-04,0.5252,0.042,0.3807,0.0381,297.4,10.0,large
R10L,740,Validation,Deformation,0.4815,0.0963,6.69e-04,1.67e-04,0.5185,0.0415,0.3733,0.0373,297.4,10.0,large
R10L,750,Calibration,Deformation,0.4881,0.0976,6.55e-04,1.64e-04,0.5119,0.0409,0.3662,0.0366,297.4,10.0,large
R10L,760,Calibration,Deformation,0.4946,0.0989,6.42e-04,1.61e-04,0.5054,0.0404,0.3593,0.0359,297.4,10.0,large
R10L,770,Validation,Deformation,0.501,0.1002,6.29e-04,1.57e-04,0.499,0.0399,0.3525,0.0353,297.4,10.0,large
R10L,780,Calibration,Deformation,0.5072,0.1014,6.16e-04,1.54e-04,0.4928,0.0394,0.3459,0.0346,297.4,10.0,large
R10L,790,Calibration,Deformation,0.5133,0.1027,6.04e-04,1.51e-04,0.4867,0.0389,0.3395,0.034,297.4,10.0,large
R10L,800,Validation,Deformation,0.5193,0.1039,5.92e-04,1.48e-04,0.4807,0.0385,0.3333,0.0333,297.4,10.0,large
