firm_id,knowledge_absorption_1,knowledge_absorption_2,knowledge_absorption_3,knowledge_absorption_4,task_performance_1,task_performance_2,task_performance_3,innovation_1,innovation_2,innovation_3,innovation_4,firm_resources_1,firm_resources_2,firm_resources_3,roi,roa,export_intensity,market_share,operational_efficiency,skilled_labor_ratio,iot_use,rd_spend_ratio,liquidity_ratio,tax_incentives_1,tax_incentives_2,tax_incentives_3,regulatory_stability_1,regulatory_stability_2,regulatory_stability_3,infrastructure_support_1,infrastructure_support_2,infrastructure_support_3,corruption_experience,employees,total_assets,firm_age,subsector,ownership_type,location,export_status,knowledge_absorption_score,task_performance_score,innovation_score,firm_resources_score,tax_incentives_score,regulatory_stability_score,infrastructure_support_score,policy_effectiveness_index
FP_0132,3,5,4,3,1,4,5,2,2,3,3,4,4,2,26.29773240802954,6.252976208451854,50.1248339082625,14.943274752740104,5,18.82164679273684,1,0.7748220001737545,2.441376348590801,2,4,4,5,3,1,1,1,1,2,8,5000.0,48,Grain Milling,Domestic Private,Lekki,0,3.75,3.3333333333333335,2.5,3.3333333333333335,3.3333333333333335,3.0,1.0,2.4444444444444446
FP_0133,2,4,2,4,4,1,5,3,4,4,1,2,4,4,25.286489915046076,-0.13321164995979393,48.58502070448036,10.576005128258267,3,68.08656074294991,1,1.8846780988415703,1.2798848506991787,2,3,4,3,7,3,4,3,3,1,96,2486.5952702724812,29,Snack Food Manufacturing,Domestic Private,Mushin,1,3.0,3.3333333333333335,3.0,3.3333333333333335,3.0,4.333333333333333,3.3333333333333335,3.5555555555555554
FP_0134,3,4,3,4,4,2,4,3,4,5,1,2,2,4,20.009120181431555,9.416804715689711,21.971353137155482,19.072096454939132,1,76.98401626470898,0,1.210949937276135,1.1995791379322707,3,5,5,3,1,6,4,4,6,1,142,5000.0,19,Grain Milling,Domestic Private,Yaba,0,3.5,3.3333333333333335,3.25,2.6666666666666665,4.333333333333333,3.3333333333333335,4.666666666666667,4.111111111111111
FP_0135,5,2,4,5,4,4,3,1,3,2,5,2,1,4,11.645655554737155,19.327407418810967,25.375045340022893,6.015195635599507,4,43.99335144369168,0,4.010604654128386,2.4258422951822163,7,7,6,1,3,3,3,5,1,2,695,5000.0,40,Vegetable Processing,Joint Venture,Yaba,1,4.0,3.6666666666666665,2.75,2.3333333333333335,6.666666666666667,2.3333333333333335,3.0,4.0
FP_0136,3,3,2,3,5,4,4,3,1,5,3,2,2,3,13.822094318025083,3.296521962509112,39.85891943176731,8.517808511741277,5,93.63645454093289,0,1.4959333127914611,3.067612432286346,2,6,4,3,6,3,1,5,3,6,1070,4946.48397827542,26,Meat Processing,State-Owned,Lagos Island,1,2.75,4.333333333333333,3.0,2.3333333333333335,4.0,4.0,3.0,3.6666666666666665
FP_0137,4,4,5,3,2,5,4,5,4,3,4,4,3,5,13.743112270789185,4.3105870867629035,47.35513808615841,24.740108449226632,5,27.25562931675738,1,2.072651028791182,2.3055554656132893,2,3,6,4,5,3,1,4,1,1,64,2864.010800627885,11,Dairy Processing,Foreign Direct Investment,Mushin,1,4.0,3.6666666666666665,4.0,4.0,3.6666666666666665,4.0,2.0,3.222222222222222
FP_0138,4,3,4,2,4,4,4,1,3,4,1,5,5,4,25.83110191938084,3.6926468443533356,39.560027014032514,19.243180944353988,2,72.63909975699474,0,2.083923567049203,2.5786522270723453,6,3,1,3,3,3,4,5,4,1,268,674.6118697319932,10,Bakery Products,Foreign Direct Investment,Lekki,0,3.25,4.0,2.25,4.666666666666667,3.3333333333333335,3.0,4.333333333333333,3.555555555555556
FP_0139,3,3,4,5,2,5,4,2,4,4,4,1,4,2,6.591912897646942,13.78304300042375,24.4830468351309,7.754039073383981,2,61.17056980513398,0,2.112914442052563,1.7550956183240451,6,3,2,2,4,7,3,3,1,3,131,2520.685271053999,19,Confectionery,Multinational Subsidiary,Amuwo-Odofin,1,3.75,3.6666666666666665,3.5,2.3333333333333335,3.6666666666666665,4.333333333333333,2.3333333333333335,3.4444444444444446
FP_0140,5,3,4,5,5,4,2,2,3,4,5,1,5,3,6.3562828989726805,10.990003497984441,45.20658278042114,25.0,4,90.0,1,2.283613975982561,1.9596690149172873,1,3,4,6,1,7,3,1,2,4,90,181.48470460991422,43,Vegetable Processing,Domestic Private,Victoria Island,1,4.25,3.6666666666666665,3.5,3.0,2.6666666666666665,4.666666666666667,2.0,3.111111111111111
FP_0141,5,1,5,4,5,3,3,2,3,5,3,4,4,4,24.69863603362575,8.197249095465912,23.51620875824307,0.7830074110169424,4,54.47432808115023,0,1.941302417008591,1.9515938074193544,5,2,3,5,4,4,4,1,1,2,86,5000.0,2,Snack Food Manufacturing,Foreign Direct Investment,Ajeromi-Ifelodun,0,3.75,3.6666666666666665,3.25,4.0,3.3333333333333335,4.333333333333333,2.0,3.222222222222222
FP_0142,3,3,3,5,4,2,5,5,2,3,2,5,3,4,14.574130027089007,3.393529435133546,57.717685949822105,13.38389510694534,4,33.06870518579375,1,2.298953553127393,1.7667440113473212,4,5,4,4,7,3,2,3,3,4,75,5000.0,10,Grain Milling,Foreign Direct Investment,Lagos Island,1,3.5,3.6666666666666665,3.0,4.0,4.333333333333333,4.666666666666667,2.6666666666666665,3.888888888888889
FP_0143,4,3,4,4,4,4,4,3,1,5,3,3,2,4,24.70412578581199,8.933475971720563,11.152235305439815,12.725071584023048,2,84.9290871470717,0,2.9916942784056872,2.6467781195757834,5,3,3,1,3,3,1,2,5,2,79,3885.6120854538235,45,Dairy Processing,Domestic Private,Amuwo-Odofin,1,3.75,4.0,3.0,3.0,3.6666666666666665,2.3333333333333335,2.6666666666666665,2.888888888888889
FP_0144,3,3,4,4,3,4,4,3,4,2,4,3,5,5,7.127902344155634,-0.6054217003469233,37.55998873241692,25.0,5,81.91874292371241,1,2.630760687486904,2.469508364961988,4,6,3,1,3,3,5,3,3,1,657,4960.500987836821,5,Meat Processing,Domestic Private,Alaba,1,3.5,3.6666666666666665,3.25,4.333333333333333,4.333333333333333,2.3333333333333335,3.6666666666666665,3.444444444444444
FP_0145,3,2,3,2,4,1,3,4,5,4,3,4,4,3,12.66486177315387,9.228288423602024,10.669662286658413,5.694134461253501,4,84.20955475210664,1,3.1740546642882155,1.5604594684217392,7,6,5,1,2,7,3,2,1,2,116,290.6555365440132,31,Meat Processing,Domestic Private,Ajeromi-Ifelodun,0,2.5,2.6666666666666665,4.0,3.6666666666666665,6.0,3.3333333333333335,2.0,3.777777777777778
FP_0146,1,5,5,4,5,3,3,2,4,4,5,3,2,3,5.120696121248374,12.793384123483637,42.801124954811975,11.169517282780363,4,78.40493841915405,1,0.5952702204678898,0.8126537646403544,1,1,4,4,4,4,3,5,3,3,727,876.608388519199,10,Beverage Manufacturing,State-Owned,Surulere,1,3.75,3.6666666666666665,3.75,2.6666666666666665,2.0,4.0,3.6666666666666665,3.222222222222222
FP_0147,4,4,4,2,4,5,5,3,2,4,4,1,4,5,13.186846523957966,1.1743249859405105,52.76909753362007,8.280899569355539,4,50.701076137002644,1,2.439603019295649,1.7618554336768395,2,7,7,1,3,3,5,2,4,2,30,5000.0,30,Bakery Products,Joint Venture,Ikorodu,1,3.5,4.666666666666667,3.25,3.3333333333333335,5.333333333333333,2.3333333333333335,3.6666666666666665,3.7777777777777772
FP_0148,4,4,4,5,3,4,4,3,3,2,5,4,4,5,0.6716245040096087,-0.4288505225631507,27.350652432077155,5.637336371822502,3,35.51845129070137,1,1.1383060659082995,1.1072086890578503,3,5,5,5,4,1,5,5,1,3,5,340.0460127946518,19,Confectionery,State-Owned,Yaba,1,4.25,3.6666666666666665,3.25,4.333333333333333,4.333333333333333,3.3333333333333335,3.6666666666666665,3.7777777777777772
FP_0149,2,4,5,4,4,3,4,3,4,5,4,4,4,4,10.318719158832357,19.189944664969985,47.87335206727431,16.387471446251695,5,57.63824847797944,1,2.7952320428402606,1.8142050337981603,3,4,3,7,1,3,3,5,1,1,51,1000.2730206122892,4,Vegetable Processing,Foreign Direct Investment,Lagos Island,0,3.75,3.6666666666666665,4.0,4.0,3.3333333333333335,3.6666666666666665,3.0,3.3333333333333335
FP_0150,3,4,5,4,5,4,4,5,4,2,2,4,5,5,1.2725610415245725,5.5971512941401755,65.26746155450063,13.092308966004335,4,35.39270013454236,1,0.7995596151652727,1.1544804447066204,6,3,3,3,3,7,2,3,1,3,33,5000.0,29,Sugar Refining,Foreign Direct Investment,Yaba,1,4.0,4.333333333333333,3.25,4.666666666666667,4.0,4.333333333333333,2.0,3.444444444444444
FP_0151,5,2,4,1,3,3,4,4,2,1,3,4,4,2,18.95395515880657,14.960098810325572,47.3299164566685,25.0,5,82.86251021454332,1,3.644786616778038,2.5539099816034203,4,4,3,3,3,3,7,2,4,2,14,5000.0,34,Snack Food Manufacturing,Joint Venture,Oshodi,1,3.0,3.3333333333333335,2.5,3.3333333333333335,3.6666666666666665,3.0,4.333333333333333,3.6666666666666665
FP_0152,3,4,5,3,2,3,3,3,1,4,2,4,4,5,22.973220544777284,8.637263006004899,20.21467778239366,25.0,5,99.00000000000001,0,2.4155039707733095,2.2106536320262355,1,3,5,4,2,2,3,4,3,2,428,2531.0859180199036,34,Grain Milling,Multinational Subsidiary,Victoria Island,0,3.75,2.6666666666666665,2.5,4.333333333333333,3.0,2.6666666666666665,3.3333333333333335,3.0
FP_0153,2,4,4,3,4,3,4,4,4,3,5,3,2,3,-1.4092069360684978,7.464710932163833,22.332391866798172,25.0,4,83.51890847658974,0,3.9440390227802284,2.196078947670504,3,4,1,6,2,1,2,4,3,3,18,3583.3274503275184,32,Meat Processing,Domestic Private,Victoria Island,1,3.25,3.6666666666666665,4.0,2.6666666666666665,2.6666666666666665,3.0,3.0,2.888888888888889
FP_0154,4,4,4,3,5,2,3,2,3,4,4,3,2,2,24.329640262204812,10.931833339593126,56.264816482347214,12.004923945205656,4,75.95023005812226,0,4.868593322029988,2.443311502458161,3,1,2,5,2,3,3,2,2,3,181,3570.834673029203,25,Dairy Processing,Domestic Private,Surulere,1,3.75,3.3333333333333335,3.25,2.3333333333333335,2.0,3.3333333333333335,2.3333333333333335,2.555555555555556
FP_0155,5,3,4,2,2,4,3,1,2,3,4,2,2,3,34.10328706192678,3.2949066022893057,26.09172476263037,2.996178531004016,1,75.59031873140232,1,1.8212145587382718,2.03466434654454,7,4,6,1,4,6,2,1,2,1,1009,468.69197241237896,26,Sugar Refining,Joint Venture,Apapa,0,3.5,3.0,2.5,2.3333333333333335,5.666666666666667,3.6666666666666665,1.6666666666666667,3.6666666666666665
FP_0156,3,2,4,5,3,3,4,2,1,2,3,2,1,3,16.213744378302316,10.539946654240456,47.501575203631106,6.435683004940415,1,66.17315166290368,1,1.5286971982786357,2.128081073003153,4,3,4,2,4,7,5,2,6,4,22,2670.4412413320388,32,Dairy Processing,Multinational Subsidiary,Victoria Island,1,3.5,3.3333333333333335,2.0,2.0,3.6666666666666665,4.333333333333333,4.333333333333333,4.111111111111111
FP_0157,4,3,2,4,2,5,5,3,3,4,2,4,4,3,9.28756825693558,7.126433423799494,26.01368841310343,9.887700422370836,3,60.62221828525851,1,2.223059192100047,2.660819239776832,4,1,2,4,5,6,3,1,2,3,68,4284.8494317121895,35,Confectionery,Multinational Subsidiary,Alaba,1,3.25,4.0,3.0,3.6666666666666665,2.3333333333333335,5.0,2.0,3.111111111111111
FP_0158,4,3,5,3,3,5,2,3,5,3,4,5,4,3,36.75,0.7741503643359432,27.908829665225138,4.9852422131781715,2,37.28976804196326,0,1.9487007164631671,1.7192909233060305,5,4,2,4,2,4,4,2,5,1,456,2610.7488859491204,33,Beverage Manufacturing,Joint Venture,Oshodi,0,3.75,3.3333333333333335,3.75,4.0,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.5555555555555554
FP_0159,3,4,5,3,4,3,5,4,5,2,3,5,2,2,2.04566461425891,10.348958981544955,58.452930628905456,24.630057209771383,3,47.41836696159831,1,1.9049501217710962,2.163069200723366,5,4,6,1,6,3,4,2,3,5,54,165.9450937904332,29,Snack Food Manufacturing,Domestic Private,Epe,0,3.75,4.0,3.5,3.0,5.0,3.3333333333333335,3.0,3.777777777777778
FP_0160,4,4,1,3,4,4,3,5,3,4,2,4,5,3,12.660851734952788,6.551807062171461,21.867159288245784,18.739139157481084,3,71.26991394015542,0,2.6298100195858227,1.1681168940602547,4,3,6,3,4,3,4,3,1,3,134,5000.0,7,Meat Processing,Domestic Private,Epe,1,3.0,3.6666666666666665,3.5,4.0,4.333333333333333,3.3333333333333335,2.6666666666666665,3.444444444444444
FP_0161,3,3,5,4,4,4,3,3,3,3,4,2,2,4,16.724373817266464,8.206817960087223,35.584642282711954,11.516802764162037,3,23.361459527345737,1,3.776338353078105,1.8475661492620625,2,1,3,4,3,3,4,6,3,2,193,578.2122237959081,10,Vegetable Processing,Multinational Subsidiary,Ikeja,1,3.75,3.6666666666666665,3.25,2.6666666666666665,2.0,3.3333333333333335,4.333333333333333,3.2222222222222228
FP_0162,4,5,2,4,4,5,1,3,1,4,1,2,3,3,27.91341715634318,1.545732032905452,30.624356486102503,12.546623255809369,3,62.109723612880266,0,0.6259029261602109,3.1555702321639316,6,6,3,2,1,4,5,3,5,1,110,3321.568492056892,12,Beverage Manufacturing,Foreign Direct Investment,Lagos Island,0,3.75,3.3333333333333335,2.25,2.6666666666666665,5.0,2.3333333333333335,4.333333333333333,3.8888888888888893
FP_0163,4,4,3,5,3,3,3,1,3,3,3,5,3,3,16.14680739106502,17.590337123830196,44.8747295825743,17.535898093713588,2,25.540128647616246,1,3.390850706003876,2.288895227872867,5,4,5,5,2,3,2,5,2,2,52,4830.407364928265,46,Bakery Products,Domestic Private,Alaba,1,4.0,3.0,2.5,3.6666666666666665,4.666666666666667,3.3333333333333335,3.0,3.6666666666666665
FP_0164,4,3,4,4,5,4,4,1,3,4,3,4,3,4,10.72377033045241,15.482478090336791,44.40924097867988,19.83883136351532,1,90.0,0,0.1699544173193182,1.7484034106128121,5,2,5,1,6,4,1,4,5,1,35,1506.8364625184843,38,Snack Food Manufacturing,Multinational Subsidiary,Mushin,1,3.75,4.333333333333333,2.75,3.6666666666666665,4.0,3.6666666666666665,3.3333333333333335,3.6666666666666665
FP_0165,2,2,2,5,4,4,2,3,4,4,2,4,3,5,5.135051288741169,13.968000231093177,18.853630084764774,10.495684213887465,4,58.58170812269766,0,1.058526663345001,1.9587243694417011,7,4,5,4,2,1,4,4,2,2,24,4301.689724083936,27,Dairy Processing,Domestic Private,Ikorodu,1,2.75,3.3333333333333335,3.25,4.0,5.333333333333333,2.3333333333333335,3.3333333333333335,3.6666666666666665
FP_0166,5,2,5,5,5,3,4,3,3,4,5,4,4,4,9.765425438030915,6.320054136570749,6.972740727432971,10.536821817218302,4,97.51442199779696,1,2.538098509706963,1.7874010461994343,5,4,4,4,2,2,3,2,3,2,184,931.7791350458468,12,Vegetable Processing,Joint Venture,Ikeja,1,4.25,4.0,3.75,4.0,4.333333333333333,2.6666666666666665,2.6666666666666665,3.222222222222222
FP_0167,3,3,5,3,4,2,5,4,2,2,2,4,3,3,4.444581112438847,-1.510505892268812,28.700376979694315,23.18678066255517,3,81.29442149149868,1,0.8394245262631385,1.9390203718670134,5,1,6,2,2,5,1,2,4,3,40,5000.0,5,Oil & Fat Processing,Joint Venture,Alaba,1,3.5,3.6666666666666665,2.5,3.3333333333333335,4.0,3.0,2.3333333333333335,3.111111111111111
FP_0168,2,2,4,5,2,4,2,2,1,4,2,5,5,4,13.526732686191338,19.678097883876923,42.31623401429899,7.491964138626864,4,68.26233995016365,0,2.5588353793154552,1.5605958898628154,7,4,3,4,5,6,1,4,5,1,378,2016.7415019586806,45,Oil & Fat Processing,Domestic Private,Mushin,0,3.25,2.6666666666666665,2.25,4.666666666666667,4.666666666666667,5.0,3.3333333333333335,4.333333333333334
FP_0169,1,2,1,2,4,4,4,1,3,4,2,2,2,2,8.385752089171913,8.047161891266112,25.444631134523714,25.0,4,52.28782425697045,1,3.682679082450295,2.096922720120974,2,5,2,4,2,3,1,5,3,4,606,5000.0,45,Oil & Fat Processing,Domestic Private,Ajeromi-Ifelodun,1,1.5,4.0,2.5,2.0,3.0,3.0,3.0,3.0
FP_0170,4,3,3,5,3,3,3,3,1,4,4,4,2,2,0.5476976536819951,3.8816011218897044,36.67331463052714,17.217713812465234,3,49.463469355920004,0,3.5937433380131005,2.1181859617487757,4,5,5,6,2,1,4,3,3,2,22,578.8580354814361,5,Sugar Refining,Domestic Private,Yaba,1,3.75,3.0,3.0,2.6666666666666665,4.666666666666667,3.0,3.3333333333333335,3.6666666666666665
FP_0171,4,2,4,3,4,4,4,2,2,3,3,5,2,3,23.668224622349193,10.807029092639985,27.097255603045166,25.0,4,57.87373827873258,1,2.1426255691061535,1.8039828062286631,4,2,4,3,3,6,4,1,1,2,218,5000.0,40,Sugar Refining,Joint Venture,Ajeromi-Ifelodun,0,3.25,4.0,2.5,3.3333333333333335,3.3333333333333335,4.0,2.0,3.111111111111111
FP_0172,1,5,5,5,2,3,3,1,5,5,3,3,4,5,10.733460963835284,17.4111409333269,52.19068238783468,12.77285459426111,5,84.99408753102715,1,2.208699248089153,1.8840355836697489,3,6,6,4,3,4,2,4,2,3,1065,1016.5709757574755,22,Confectionery,Foreign Direct Investment,Badagry,0,4.0,2.6666666666666665,3.5,4.0,5.0,3.6666666666666665,2.6666666666666665,3.7777777777777772
FP_0173,4,2,4,5,2,4,2,4,3,4,1,4,2,3,2.3549055601974995,7.873221941529936,46.34281692866867,4.697650730833504,4,65.28627684953277,0,4.192634224207627,2.0044606054364627,5,3,1,4,3,3,4,2,2,3,32,368.8097299011873,16,Sugar Refining,Domestic Private,Yaba,0,3.75,2.6666666666666665,3.0,3.0,3.0,3.3333333333333335,2.6666666666666665,3.0
FP_0174,3,4,3,5,5,2,2,2,3,2,1,3,5,2,14.053947924365582,18.151337334077372,6.928303860177793,16.902126198071777,3,99.00000000000001,1,1.0162923564547637,1.4836541833586325,5,6,5,3,3,3,2,1,1,2,380,603.2760739453847,37,Confectionery,Multinational Subsidiary,Yaba,1,3.75,3.0,2.0,3.3333333333333335,5.333333333333333,3.0,1.3333333333333333,3.222222222222222
FP_0175,4,3,4,4,3,5,2,4,5,3,3,5,4,2,13.699321154128334,14.654324644934917,22.16669158299189,6.665228215958924,4,69.26993205748371,0,1.6893933624976794,2.0911622006089226,5,1,3,5,5,3,4,4,2,2,176,835.587049348414,31,Dairy Processing,Domestic Private,Surulere,0,3.75,3.3333333333333335,3.75,3.6666666666666665,3.0,4.333333333333333,3.3333333333333335,3.5555555555555554
FP_0176,2,5,4,3,5,3,2,2,5,5,4,1,4,5,-1.5453204948638823,2.183898642753113,22.661367700726835,6.614037171514873,2,17.777417172505935,1,1.2543513894236085,2.2680946303539975,7,4,4,1,5,3,3,3,2,2,285,3523.3932503343253,39,Vegetable Processing,Domestic Private,Oshodi,1,3.5,3.3333333333333335,4.0,3.3333333333333335,5.0,3.0,2.6666666666666665,3.5555555555555554
FP_0177,4,2,4,2,3,3,4,2,3,1,5,4,4,4,15.153181337006103,4.29415441887288,25.84065917858716,25.0,4,18.384765036746163,1,2.3646568209825753,2.6789196639028905,3,4,1,2,4,5,4,3,6,3,36,5000.0,3,Beverage Manufacturing,Domestic Private,Amuwo-Odofin,1,3.0,3.3333333333333335,2.75,4.0,2.6666666666666665,3.6666666666666665,4.333333333333333,3.5555555555555554
FP_0178,3,3,2,3,4,2,5,3,4,5,1,2,2,3,4.122739450477884,13.266454398038722,13.908263683369384,21.57503635933835,5,58.06566860902339,1,5.979559275181432,1.991023470035178,5,2,4,3,1,2,2,5,3,2,885,5000.0,15,Dairy Processing,Domestic Private,Epe,0,2.75,3.6666666666666665,3.25,2.3333333333333335,3.6666666666666665,2.0,3.3333333333333335,3.0
FP_0179,5,5,4,2,4,2,5,4,3,4,3,4,2,4,31.425876568231562,-2.3,42.86723757162707,12.596109608228062,4,35.41219751422997,0,1.0596384143718476,1.4666184670943905,4,5,5,2,4,1,2,3,2,3,40,1839.4498165292287,15,Sugar Refining,Multinational Subsidiary,Lagos Island,1,4.0,3.6666666666666665,3.5,3.3333333333333335,4.666666666666667,2.3333333333333335,2.3333333333333335,3.111111111111111
FP_0180,2,5,4,4,4,4,4,3,3,4,5,2,3,4,16.691684096613876,7.177993687592561,17.00436634781092,18.470925587167095,5,56.400158192374356,0,3.0028631926153637,1.7382376449125407,3,4,3,6,1,1,4,3,6,3,194,5000.0,16,Meat Processing,Domestic Private,Epe,0,3.75,4.0,3.75,3.0,3.3333333333333335,2.6666666666666665,4.333333333333333,3.444444444444444
FP_0181,3,5,5,3,3,3,2,4,3,2,3,3,4,4,11.719008099698089,0.15749228221014794,37.02047255149831,16.64254028700461,3,65.10400282780289,0,2.034230460734433,1.1142215676488654,2,1,2,4,1,2,1,2,1,1,83,454.5620335340774,25,Confectionery,Foreign Direct Investment,Surulere,0,4.0,2.6666666666666665,3.0,3.6666666666666665,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.7777777777777777
FP_0182,2,3,3,5,3,5,3,2,4,2,4,4,3,3,6.538657837461196,5.378954092115615,24.980065812412878,17.068906985221542,5,57.08697353236385,1,0.9665800120124496,2.2364115493613164,6,4,4,3,6,1,6,2,3,2,171,126.96436970399957,14,Confectionery,State-Owned,Victoria Island,1,3.25,3.6666666666666665,3.0,3.3333333333333335,4.666666666666667,3.3333333333333335,3.6666666666666665,3.888888888888889
FP_0183,5,2,4,4,1,1,3,4,4,5,2,5,2,5,12.24327125646556,6.6743139858563465,11.596206812035247,11.908543597920945,4,76.2183586496186,1,4.217005773256645,0.5641648638728827,4,4,5,5,5,2,3,4,3,1,27,3120.903881026221,22,Bakery Products,Joint Venture,Victoria Island,1,3.75,1.6666666666666667,3.75,4.0,4.333333333333333,4.0,3.3333333333333335,3.888888888888889
FP_0184,5,4,5,5,3,3,3,2,3,2,5,3,5,3,20.88279111919958,6.9341043097350115,26.949336467019407,0.15771448179574568,1,56.21313214731387,1,2.581665416529249,2.414793114170661,5,2,3,3,3,1,2,2,1,2,20,5000.0,18,Bakery Products,Foreign Direct Investment,Victoria Island,1,4.75,3.0,3.0,3.6666666666666665,3.3333333333333335,2.3333333333333335,1.6666666666666667,2.4444444444444446
FP_0185,3,5,2,2,4,3,4,4,2,4,4,2,1,4,12.910849319884322,5.210691269049685,39.99177556169167,6.1714202306105905,4,53.97999776296341,1,1.2969333814552473,2.487194559419337,4,7,3,3,5,2,3,1,4,2,127,5000.0,37,Grain Milling,State-Owned,Oshodi,1,3.0,3.6666666666666665,3.5,2.3333333333333335,4.666666666666667,3.3333333333333335,2.6666666666666665,3.5555555555555554
FP_0186,4,4,5,5,5,1,4,3,4,3,5,4,5,1,11.300866020050405,2.063995423393599,17.935977336697174,25.0,3,61.18533504949063,0,1.7989604354187985,0.5,2,6,3,1,7,2,1,1,1,2,57,5000.0,30,Grain Milling,Joint Venture,Surulere,1,4.5,3.3333333333333335,3.75,3.3333333333333335,3.6666666666666665,3.3333333333333335,1.0,2.6666666666666665
FP_0187,5,4,4,5,5,2,3,5,2,2,4,4,4,3,13.615310442870323,21.635787565877912,34.275347901563315,19.705504678578535,1,69.7442878502275,0,0.6814724582464693,2.5651685959308788,3,3,6,3,4,1,3,3,1,3,55,1815.8914862357383,33,Bakery Products,Domestic Private,Surulere,0,4.5,3.3333333333333335,3.25,3.6666666666666665,4.0,2.6666666666666665,2.3333333333333335,3.0
FP_0188,4,3,2,4,4,3,3,3,3,1,3,5,3,3,7.669128550104363,18.27104102288743,27.822147794923524,5.950465553215553,4,43.52095219222703,0,2.505726386037821,2.416371701843811,3,4,3,1,4,4,6,3,1,1,173,3321.1359399548974,10,Confectionery,Joint Venture,Ikeja,0,3.25,3.3333333333333335,2.5,3.6666666666666665,3.3333333333333335,3.0,3.3333333333333335,3.2222222222222228
FP_0189,4,4,3,4,4,4,5,1,4,3,5,2,2,4,11.705223102306839,1.8499336868790095,6.805519661533793,3.722945670252184,3,56.44670734029083,0,2.5281633714596907,1.62596893002947,7,3,1,4,4,3,2,3,5,4,14,5000.0,16,Vegetable Processing,Multinational Subsidiary,Surulere,1,3.75,4.333333333333333,3.25,2.6666666666666665,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.5555555555555554
FP_0190,3,2,4,4,4,3,4,1,4,5,2,4,2,2,-5.023607413488038,19.20688845199506,8.079551344258238,25.0,4,43.5816220267055,0,2.4504198819736964,1.0849105854082155,1,5,5,3,2,1,4,3,3,2,383,5000.0,1,Beverage Manufacturing,Foreign Direct Investment,Mushin,0,3.25,3.6666666666666665,3.0,2.6666666666666665,3.6666666666666665,2.0,3.3333333333333335,3.0
FP_0191,2,3,2,2,3,4,3,4,4,3,3,3,4,4,20.28980984681894,5.802939802399309,11.391237660606986,18.096086304953484,3,74.28094781431219,1,1.8766057929108353,1.2973445400826895,7,6,4,2,2,3,2,1,3,2,103,764.5592510362768,5,Snack Food Manufacturing,Joint Venture,Victoria Island,1,2.25,3.3333333333333335,3.5,3.6666666666666665,5.666666666666667,2.3333333333333335,2.0,3.3333333333333335
FP_0192,5,3,4,4,5,4,5,3,5,3,4,2,4,3,17.868458691088914,10.017110768823068,13.298370084046603,2.5329146796903674,2,82.6397135765924,0,3.5425310756246433,1.3448893221703218,7,3,2,3,4,7,3,3,3,3,224,4088.838061729242,13,Sugar Refining,Multinational Subsidiary,Surulere,0,4.0,4.666666666666667,3.75,3.0,4.0,4.666666666666667,3.0,3.8888888888888893
FP_0193,5,4,3,3,4,1,5,4,3,3,4,4,4,4,6.312353247732559,7.651993220566963,73.52244450116939,21.441169031406513,5,76.9721986745054,0,3.6044397279002274,2.5896335761257765,7,5,7,2,2,6,2,5,2,4,169,5000.0,2,Vegetable Processing,Joint Venture,Ikorodu,1,3.75,3.3333333333333335,3.5,4.0,6.333333333333333,3.3333333333333335,3.0,4.222222222222222
FP_0194,4,3,4,2,4,4,3,2,4,3,5,4,5,5,29.07437384338401,4.589951596758347,38.47735905736189,7.87080579377556,3,48.79494165177744,1,3.9707857540618012,1.5305758843605117,4,4,4,6,1,1,3,1,3,2,181,3719.441787415616,30,Dairy Processing,Domestic Private,Oshodi,1,3.25,3.6666666666666665,3.5,4.666666666666667,4.0,2.6666666666666665,2.3333333333333335,3.0
FP_0195,3,2,1,3,2,5,3,3,4,3,2,4,4,4,13.855938435296048,14.081747284325498,23.154854976608476,7.348335713617018,4,32.69845854067291,0,0.4322083560241009,2.343193857645171,7,3,4,1,2,4,6,3,2,3,21,1172.5484111987225,50,Beverage Manufacturing,Domestic Private,Epe,0,2.25,3.3333333333333335,3.0,4.0,4.666666666666667,2.3333333333333335,3.6666666666666665,3.5555555555555554
FP_0196,3,4,5,2,3,4,4,1,2,5,4,3,2,4,5.05302170903811,9.996232305897358,30.922995918859755,12.411949808851158,4,48.0679711584388,1,0.8825209205490127,1.7255635932382263,3,6,3,5,3,3,1,3,1,4,364,2994.8189336533796,4,Meat Processing,Foreign Direct Investment,Lagos Island,1,3.5,3.6666666666666665,3.0,3.0,4.0,3.6666666666666665,1.6666666666666667,3.1111111111111107
FP_0197,4,3,5,1,4,4,5,5,1,3,4,3,3,4,20.32159434035185,5.6479155309088815,20.40041905022354,11.830167325257339,4,68.20417274789585,0,1.8809305958008218,1.833045382988827,1,4,6,3,6,1,3,4,3,3,124,5000.0,41,Beverage Manufacturing,Domestic Private,Victoria Island,1,3.25,4.333333333333333,3.25,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.4444444444444446
