sample_id,flow_regime,gas_fraction,liquid_fraction,bubble_diameter_m,mixture_density_kgm3,mixture_sound_speed_ms,total_attenuation_db_per_m_at_1khz,scattering_component_db_per_m,viscous_component_db_per_m,interface_component_db_per_m,interface_area_density_m2m3,turbulent_kinetic_energy_m2s2
MF_0509,wavy,0.6117990633758665,0.38820093662413346,,388.9503904767689,609.3058425241555,2.43610103503657,1.223598126751733,0.5,0.712502908284837,1286.4440261492916,0.13211339770819158
MF_0510,bubble,0.2154934445575851,0.7845065554424149,0.0013518054001750766,784.770534911998,881.1714970334966,4.945047512104962,3.9378794523740854,0.5,0.5071680597308762,4525.277106369518,0.5182558862109715
MF_0511,slug,0.5889380691136273,0.41106193088637266,0.01640456596068199,411.7833800210368,624.9884845880516,1586.116237855596,1584.889967796009,0.5,0.7262700595870188,919.1431632595685,0.24450986749090192
MF_0512,churn,0.669687897301288,0.33031210269871203,0.08780514654641067,331.1324703729061,569.5941024513164,51632.384491959245,51631.220873906714,0.5,0.6636180525284026,3938.823613297618,0.852883797589908
MF_0513,annular,0.9396256882950956,0.06037431170490437,,61.52535317306587,384.4167778295644,2.5494391391633813,1.8792513765901913,0.5,0.17018776257319027,3221.3163037074623,0.5283468150409376
MF_0514,stratified,0.4592890958279453,0.5407109041720547,,541.273533314444,713.9276802620296,2.1636060585003722,0.9185781916558906,0.5,0.7450278668444814,3529.761159058308,0.13744782081330814
MF_0515,wavy,0.6066369261402724,0.3933630738597276,,394.10620409424945,612.8470686677731,2.429159550230607,1.2132738522805449,0.5,0.7158856979500623,984.4210948430238,0.5052545455745792
MF_0516,bubble,0.09523314973356292,0.9047668502664371,0.0014813170258283768,904.8835108748607,1409.5274691971633,2.848192520143758,2.0897011293675947,0.5,0.2584913907761632,2523.5079741912587,0.18264837849125243
MF_0517,slug,0.29669301954149185,0.7033069804585081,0.02229646539549645,703.6704294074465,825.4685885945366,1476.0830359126699,1474.9570370975794,0.5,0.6259988150905313,1815.3179176882832,0.867090907746656
MF_0518,churn,0.7693911068681126,0.23060889313188737,0.0869110685321275,231.5513972378008,501.19770068847475,58117.24985371874,58116.21756842412,0.5,0.5322852946211193,742.7099141689587,0.35795295978558844
MF_0519,annular,0.9055126273446744,0.09448737265532559,,95.59662562382282,407.81833764155334,2.567703781881406,1.8110252546893488,0.5,0.25667852719205764,774.109066355638,0.12892900925848072
MF_0520,stratified,0.6968409589271862,0.3031590410728138,,304.01267124749955,550.9671021759502,2.5274428285202495,1.3936819178543725,0.5,0.6337609106658773,3272.6315143079764,0.23492450542185284
MF_0521,wavy,0.4362741332633445,0.5637258667366555,,564.260302549903,729.7159445813458,2.110365308252675,0.872548266526689,0.5,0.7378170417259862,3729.774438857118,0.11787085157917666
MF_0522,bubble,0.2777464140362304,0.7222535859637695,0.009493646689364595,722.5938253209639,838.4659599711459,251.43278505259758,250.33097502201883,0.5,0.6018100305787357,4356.251692614539,0.21146662172753264
MF_0523,slug,0.21008104986431772,0.7899189501356823,0.047151087882135345,790.1762994217661,884.884399793078,4671.572447709325,4670.574606702268,0.5,0.4978410070566713,1726.4194184940213,0.31109985472335777
MF_0524,churn,0.6785032740471448,0.32149672595285517,0.03200825557440009,322.32789246356293,563.5467540036586,6952.613316342943,6951.45890659948,0.5,0.6544097434633497,3675.4209193038664,0.9079857348589386
MF_0525,annular,0.9493507095276926,0.05064929047230737,,51.81224509147879,377.7454132640029,2.5429532385962625,1.8987014190553853,0.5,0.14425181954087762,3373.7987501321195,0.28846980524861876
MF_0526,stratified,0.6281780851766623,0.3718219148233377,,372.5914329776791,598.0698335688097,2.4570673057946575,1.2563561703533246,0.5,0.7007111354413329,1192.4661913984348,0.11239559710275057
MF_0527,wavy,0.3721757774403166,0.6278242225596834,,628.2801378870479,773.6874166759429,1.9453344592616708,0.7443515548806332,0.5,0.7009829043810376,3022.807835138449,0.039441179118030786
MF_0528,bubble,0.2922438037830491,0.707756196216951,0.009959198171468724,708.1141948765852,828.5207506048283,290.98436480090936,289.86385271210895,0.5,0.6205120888003914,755.6292093346592,0.4278751072883727
MF_0529,slug,0.6608456111332891,0.3391543888667109,0.04797800721286395,339.96392474034917,575.6599107625636,15213.10597959369,15211.933593525553,0.5,0.6723860681374763,4457.6926604683995,0.2555004287087717
MF_0530,churn,0.6255590801428845,0.3744409198571155,0.03598564246771538,375.2072297302905,599.8664710219812,8101.983003947384,8100.780299195203,0.5,0.7027047521810181,2191.814841067385,0.3605783788955118
MF_0531,annular,0.9470351333509389,0.05296486664906108,,54.12498468741598,379.3338985212559,2.5445490353516025,1.8940702667018778,0.5,0.1504787686497248,1296.3615606126366,0.8587784786211551
MF_0532,stratified,0.43538065656407043,0.5646193434359296,,565.1526847402205,730.3288695970476,2.108234334489869,0.8707613131281409,0.5,0.7374730213617281,1813.1467042374832,0.44836125865424276
MF_0533,wavy,0.47473088553068277,0.5252691144693172,,525.8506598040924,703.3346125259517,2.197546186623175,0.9494617710613655,0.5,0.7480844155618097,3834.1974626960337,0.41013766420552156
MF_0534,bubble,0.26723747429349765,0.7327625257065024,0.009672297926818875,733.0898916125119,845.6750926346607,251.09706695448787,250.0096021346077,0.5,0.5874648198801895,4300.437691199647,0.523102547104215
MF_0535,slug,0.5058850415682945,0.4941149584317055,0.014714269127627685,494.73466760762665,681.9628614841499,1096.5401626838006,1095.2902665849435,0.5,0.7498960988572183,2965.4655357424754,0.9527729997146616
MF_0536,churn,0.6241819582941226,0.3758180417058774,0.0777211672910571,376.58266460478774,600.8111766102319,37705.413305892114,37704.20956936841,0.5,0.7037365237027103,4349.002376076021,0.9867167810111517
MF_0537,annular,0.8636039659957168,0.13639603400428324,,137.453948862628,436.5676793269383,2.5805843997279903,1.7272079319914335,0.5,0.35337646773655695,1784.314989712607,0.23054546641549198
MF_0538,stratified,0.7734381755887478,0.22656182441125217,,227.50928617634838,498.421411546119,2.572571043569587,1.5468763511774957,0.5,0.5256946923920913,708.7976062355855,0.2684991943369429
MF_0539,wavy,0.47715741466228445,0.5228425853377155,,523.4271031706769,701.6700135416728,2.2027494782098365,0.9543148293245689,0.5,0.7484346488852675,1880.903787430698,0.4222432387083178
MF_0540,bubble,0.17211723978615523,0.8278827602138448,0.009535359893480297,828.0936038325829,910.9275735066975,157.42178859384146,156.4943099071778,0.5,0.42747868666365113,1243.9259405778912,0.7794413683367301
MF_0541,slug,0.6058341733210346,0.3941658266789654,0.010222260338641254,394.9079735412837,613.3977571017703,634.2804324193354,633.064035036063,0.5,0.7163973832723596,4053.7799892886596,0.09152116785023502
MF_0542,churn,0.8216778688936257,0.1783221311063743,0.07442080707139787,179.32868649576898,465.3289819389728,45509.211115566024,45508.27154552003,0.5,0.43957004599216604,3450.115289568968,0.27741565114606076
MF_0543,annular,0.9089397280031242,0.09106027199687583,,92.17372316367965,405.46734658985685,2.566184352588441,1.8178794560062483,0.5,0.24830489658219246,3810.273176092251,0.6379543529835883
MF_0544,stratified,0.7825834323268204,0.21741656767317963,,218.37523237777998,492.1477654238012,2.575606675976821,1.5651668646536407,0.5,0.51043981132318,3442.5330009804397,0.27517543820413926
MF_0545,wavy,0.3918339268938828,0.6081660731061171,,608.6460696665621,760.2019261507963,1.998568155674172,0.7836678537877656,0.5,0.7149003018864062,3163.575141877248,0.7599986224898507
MF_0546,bubble,0.051273656186033655,0.9487263438139664,0.002573384120761795,948.7891540427943,1442.0574944223351,4.041432329496459,3.395498324394409,0.5,0.1459340051020502,70.22604281944717,0.532217431854811
MF_0547,slug,0.5253746286483096,0.47462537135169036,0.027503410630940053,475.26895527178453,668.5930047472596,3975.3792810811733,3974.1312126965104,0.5,0.7480683846628812,1586.8899938704599,0.4283834232576267
MF_0548,churn,0.8298710311306907,0.17012896886930928,0.026361719313589188,171.14556088244439,459.70847264434616,5768.0313336301215,5767.107778321659,0.5,0.42355530846232464,1015.7239544081731,0.6673112865118135
MF_0549,annular,0.9647111659813348,0.03528883401866523,,36.47060519699236,367.20814013680433,2.5315529285994747,1.9294223319626695,0.5,0.10213059663680497,1708.563406499152,0.9328115808214615
MF_0550,stratified,0.33460564417059147,0.6653943558294085,,665.8042477435174,799.4605280989744,1.837145409520508,0.6692112883411829,0.5,0.667934121179325,601.4114084040159,0.46049965987365266
MF_0551,wavy,0.7340911365771238,0.26590886342287623,,266.80812506518316,525.4134803080931,2.5537862924823385,1.4681822731542475,0.5,0.5856040193280911,1860.47645403069,0.5551925428774339
MF_0552,bubble,0.018285498836354358,0.9817145011636457,0.005156508805040769,981.7369008997202,1466.4687308610978,5.4158913184869935,4.862037900381013,0.5,0.05385341810598013,1220.4519170309566,0.516852471695319
MF_0553,slug,0.5154999231868622,0.4845000768131378,0.03889215176346749,485.13156421904165,675.3670526938125,7798.698379007817,7797.449099750673,0.5,0.7492792571436041,2703.809723055842,0.6146549036051434
MF_0554,churn,0.7588939745190131,0.24110602548098692,0.09913396909472467,242.03567059977271,508.398733479957,74581.68687923288,74580.637957503,0.5,0.5489217298732458,3960.180615996889,0.7558893829742704
MF_0555,annular,0.9191792975888151,0.08082070241118489,,81.94669705073117,398.4430018540728,2.561224744596473,1.8383585951776302,0.5,0.22286614941884275,2646.569789660879,0.34541238246676265
MF_0556,stratified,0.7703807556529266,0.22961924434707337,,230.5629607727482,500.5188016220923,2.5714442522235106,1.5407615113058533,0.5,0.5306827409176571,956.1497402721017,0.037512351039479704
MF_0557,wavy,0.7189032267168608,0.2810967732831392,,281.97742973586736,535.8323864722335,2.5440505854325615,1.4378064534337216,0.5,0.6062441319988399,732.8099669258804,0.90392225667817
MF_0558,bubble,0.23349760222115917,0.7665023977788408,0.006420199400445701,766.7884323415617,868.8206448762847,97.2822134737885,96.24528405785412,0.5,0.5369294159343854,1576.4840218362976,0.6383044167307504
MF_0559,slug,0.4861140139310035,0.5138859860689965,0.018101681051884894,514.4814757360621,695.5257864433315,1594.1033765171412,1592.8539549789684,0.5,0.7494215381726749,4725.944095712985,0.1627275259511261
MF_0560,churn,0.8260151248262632,0.17398487517373684,0.08200347111026508,174.99674370164902,462.3536243691835,55546.890426165795,55545.95928375064,0.5,0.4311424151535482,4759.455094809861,0.5498670133723567
MF_0561,annular,0.9016262805927295,0.09837371940727047,,99.47821160099656,410.48437151338754,2.5693415533972095,1.803252561185459,0.5,0.26608899221175025,4602.243152971573,0.801292166081848
MF_0562,stratified,0.7581818877272425,0.2418181122727575,,242.74688508522337,508.88722501911167,2.566390114003277,1.516363775454485,0.5,0.5500263385487927,3947.793900514448,0.4936879103728226
MF_0563,wavy,0.32485117069862807,0.6751488293013719,,675.5467719854777,806.1520969007411,1.8076710041803328,0.6497023413972561,0.5,0.6579686627830765,999.341769460801,0.6433490955766225
MF_0564,bubble,0.12488811634448876,0.8751118836555112,0.006460932235573029,875.2648715980332,943.3267521876807,52.960725598690416,52.132852374469174,0.5,0.3278732242212426,2762.8727346788837,0.4392216452513282
MF_0565,slug,0.3408368128885677,0.6591631871114323,0.03735319508503858,659.5807122072208,795.1859463584426,4756.737749055873,4755.563747816267,0.5,0.6740012396055935,4546.135197459465,0.7701937552318389
MF_0566,churn,0.6360114708366448,0.3639885291633552,0.058415476464980326,364.76764321513014,592.6961310060617,21704.245714196913,21703.05121155751,0.5,0.6945026394025576,4178.477250004254,0.5913908003215955
MF_0567,annular,0.8835181405735721,0.11648185942642786,,117.56416914863048,422.9065555665295,2.5757777887001136,1.7670362811471443,0.5,0.3087415075529693,1429.8862855265552,0.33106035983584364
MF_0568,stratified,0.44529409805880626,0.5547059019411937,,555.2513872113158,723.5282487316589,2.131609988996014,0.8905881961176125,0.5,0.7410217928784015,986.6749920086636,0.5892762834702108
MF_0569,wavy,0.6056308821681491,0.3943691178318509,,395.11101566250693,613.5372148326497,2.427788114533434,1.2112617643362982,0.5,0.7165263501971358,3676.8170901973353,0.30862160782085096
MF_0570,bubble,0.14363898336698117,0.8563610166330189,0.007123331971452418,856.5369743876433,930.4636574102509,73.75410998957769,72.88508951210484,0.5,0.36902047747284383,4816.536587480223,0.3495215312388525
MF_0571,slug,0.3789253217680252,0.6210746782319748,0.02521797669159634,621.5388617511408,769.0572292671346,2410.9677697813922,2409.761747014519,0.5,0.7060227668730712,3622.1310776831324,0.9615887476690543
MF_0572,churn,0.7609608969947868,0.23903910300521325,0.08311962163569306,239.97128010403185,506.98082466157626,52574.856243398055,52573.81054516733,0.5,0.5456982307190289,2327.355031046757,0.04081727156139665
MF_0573,annular,0.9699001487627629,0.03009985123723713,,31.287978919471513,363.64849794874465,2.527381848103726,1.9398002975255257,0.5,0.08758155057819997,1456.4916825656517,0.1395269756613904
MF_0574,stratified,0.8976968962972216,0.1023031037027784,,103.4027824007425,413.17992914010597,2.570905328621114,1.7953937925944432,0.5,0.2755115360266709,1743.5209914324935,0.13740173906036493
MF_0575,wavy,0.4869253070629478,0.5130746929370522,,513.6711764382043,694.9692393548178,2.223337771339701,0.9738506141258956,0.5,0.7494871572138054,2574.0497576467333,0.08886912941648385
MF_0576,bubble,0.11226004196552906,0.8877399580344709,0.007019707804984543,887.8774765858786,951.989611211647,56.11656561526865,55.31759244043837,0.5,0.29897317483028013,4580.500704468769,0.3980402468755825
MF_0577,slug,0.5387385474469484,0.4612614525530516,0.03362279899851248,461.92140727367416,659.4253564513934,6091.644977522065,6090.39947954724,0.5,0.7454979748251016,363.0598618957664,0.34288281734759385
MF_0578,churn,0.8052762045487539,0.19472379545124607,0.07620949778412163,195.7102588018183,476.5805236795548,46770.506866613054,46769.53644729625,0.5,0.470419316808922,1786.2010297674,0.007729514099453937
MF_0579,annular,0.8013044640470114,0.1986955359529886,,199.6771339214462,479.3051376637502,2.5802557879300525,1.6026089280940228,0.5,0.47764685983602967,2695.218888456331,0.5519344106359227
MF_0580,stratified,0.6334316594266376,0.3665683405733624,,367.34429435616005,594.4658816333266,2.4634512956412364,1.2668633188532752,0.5,0.6965879767879614,3611.54779849362,0.9213481262984423
MF_0581,wavy,0.8941021246406096,0.10589787535939044,,106.99315046207519,415.64594249654186,2.5722547953424915,1.7882042492812191,0.5,0.28405054606127234,3508.3231055781457,0.5144847189063407
MF_0582,bubble,0.05088849151289129,0.9491115084871087,0.004457576614598512,949.173846889212,1442.3425162804604,10.756434364661988,10.111537805828688,0.5,0.14489655883330105,2866.5587617426054,0.9998086726925911
MF_0583,slug,0.27618897399087805,0.723811026009122,0.04068844120191003,724.1493575022608,839.5343638422577,4573.544206295711,4572.444480421801,0.5,0.5997258739102325,4994.711589462512,0.8054859916880948
MF_0584,churn,0.8301432478668903,0.1698567521331097,0.03328130233576439,170.87367761174664,459.52173196331324,9195.963901130694,9195.040884823029,0.5,0.4230163076637031,26.778910732854033,0.22676110101177768
MF_0585,annular,0.9500620218640401,0.049937978135959904,,51.10180411274335,377.2574530012685,2.5424565731550373,1.9001240437280802,0.5,0.14233252942695687,545.3331808430783,0.29682225644947374
MF_0586,stratified,0.6375031625879094,0.3624968374120906,,363.2777787862608,591.6728304646941,2.4682849660107875,1.2750063251758188,0.5,0.6932786408349688,2903.2533992007043,0.5434457017548522
MF_0587,wavy,0.8885300972247248,0.11146990277527524,,112.55835214437553,419.4683533038388,2.5741932851010874,1.7770601944494495,0.5,0.2971330906516378,71.3051222979768,0.48811091156919495
MF_0588,bubble,0.15628197989507364,0.8437180201049264,0.0036398991980885523,843.9094655302979,921.7905617919795,21.601164135599664,20.705590367634215,0.5,0.3955737679654483,2630.1056655372763,0.673606560959775
MF_0589,slug,0.6036535445903479,0.3963464554096521,0.008953563908376077,397.0859310017753,614.8936684110213,485.1445195566382,483.92675172855667,0.5,0.7177678280815702,4014.2753035161873,0.9307791202556285
MF_0590,churn,0.637083557388779,0.362916442611221,0.04749762571347884,363.6968699690223,591.9606796312976,14373.954435835114,14372.760811540233,0.5,0.693624294880912,2563.633636657393,0.1356868676545691
MF_0591,annular,0.8956429695416204,0.10435703045837963,,105.45419309606811,414.58892289444844,2.5716858610401063,1.7912859390832407,0.5,0.28039992195686536,1042.225594755664,0.935425596471357
MF_0592,stratified,0.5690822050955459,0.43091779490445414,,431.61492060569617,638.6096073044555,2.3738473570085024,1.1381644101910917,0.5,0.7356829468174109,4974.557244220105,0.04746463711919881
MF_0593,wavy,0.3765484466172989,0.6234515533827011,,623.9128252298073,770.687765620533,1.9573760351367921,0.7530968932345978,0.5,0.7042791419021944,2221.6218946940076,0.8744849256470005
MF_0594,bubble,0.17101547920474117,0.8289845207952589,0.007591088985841058,829.1940147572847,911.6833812655476,99.47234809453579,98.54704053930445,0.5,0.4253075552313418,2123.5801546752423,0.04147152381214657
MF_0595,slug,0.588687535060279,0.41131246493972096,0.033530065570927546,412.0336071701698,625.1603509486486,6619.636069133433,6618.409665570058,0.5,0.7264035633747954,366.4258804596938,0.17171058776904766
MF_0596,churn,0.7428467396663457,0.25715326033365427,0.050197382896957875,258.0632475897455,519.4071365888868,18719.156222662088,18718.083146278987,0.5,0.5730763831002783,3764.5633268925008,0.38802572378476174
MF_0597,annular,0.9260270453768763,0.0739729546231237,,75.10733775371037,393.74544687146283,2.5575569605761,1.8520540907537526,0.5,0.20550286982234695,3525.073464838309,0.6453588556663369
MF_0598,stratified,0.6576753431426723,0.3423246568573277,,343.1303091526775,577.8347146041268,2.490766144779866,1.3153506862853446,0.5,0.6754154584945217,4030.360568452732,0.6574498665102264
MF_0599,wavy,0.8005106078473945,0.19948939215260553,,200.47001764721858,479.8497230166874,2.5801013394083574,1.601021215694789,0.5,0.47908012371356845,3187.0607786492083,0.15981404385741504
MF_0600,bubble,0.09973916785319765,0.9002608321468023,0.003973197992359337,900.3830126274224,1406.1930157886338,16.51450033408116,15.745126535333712,0.5,0.26937379874744793,478.63819897713927,0.6926143508368757
MF_0601,slug,0.557066687796428,0.442933312203572,0.03153897148011217,443.61571889612264,646.8522521716504,5542.420019843213,5541.179789663781,0.5,0.740230179431835,2397.8013333247986,0.5435815022063321
MF_0602,churn,0.6024261874657939,0.3975738125342061,0.018662326249909253,398.31178461385167,615.7356353984654,2099.3630374219497,2098.144510793586,0.5,0.7185266283636661,3419.931322621873,0.2622053395943159
MF_0603,annular,0.8205031921011775,0.1794968078988225,,180.50192430914646,466.13481021859224,2.582839495761222,1.641006384202355,0.5,0.4418331115588671,1649.9897483383204,0.2552280674100615
MF_0604,stratified,0.3176234781748833,0.6823765218251168,,682.7656105858811,811.1102939720301,1.7854633692106847,0.6352469563497666,0.5,0.6502164128609182,2058.683438502738,0.028002166972723987
MF_0605,wavy,0.3002345135081898,0.6997654864918101,,700.1332737708577,823.0391237333818,1.7307502782364508,0.6004690270163796,0.5,0.6302812512200711,3964.444015762342,0.31565665816112715
MF_0606,bubble,0.17460005161703424,0.8253999483829657,0.003679756925445624,825.6138334461966,909.2243645907145,24.574258469056264,23.641913848279174,0.5,0.43234462077708957,4650.818248879056,0.7294520502689841
MF_0607,slug,0.4215021545382144,0.5784978454617856,0.014478211267383256,579.0141856010949,739.8495219867849,884.7784359127226,883.546921647949,0.5,0.7315142647735728,697.6538491762071,0.7626562652943135
MF_0608,churn,0.7359110272091561,0.26408897279084387,0.030876704100263157,264.9904637991751,524.1650353345188,7017.044298164692,7015.961260202968,0.5,0.5830379617233624,4598.934095399941,0.39070630013549296
MF_0609,annular,0.9032636158858788,0.09673638411412122,,97.84288204358143,409.36115950228714,2.568662600079697,1.8065272317717576,0.5,0.26213536830793926,4290.41792952765,0.8335416883740482
MF_0610,stratified,0.6827721790352553,0.31722782096474467,,318.0642168840629,560.6182851818148,2.5153273497826243,1.3655443580705107,0.5,0.6497829917121136,4444.23267752472,0.9521460632813639
MF_0611,wavy,0.8610684807701339,0.13893151922986613,,139.98632811880955,438.3070221916882,2.58102561812331,1.7221369615402677,0.5,0.3588886565830424,1751.5466048605406,0.3977739251075865
MF_0612,bubble,0.07974612084458187,0.9202538791554181,0.008531468592347456,920.3515681534527,1420.9878705750095,58.764136733708725,58.043976702544256,0.5,0.2201600311644696,617.9047834933818,0.3557282867987807
MF_0613,slug,0.20583991802475204,0.7941600819752479,0.03175908096307589,794.4122358748282,887.79381623502,2077.172560601793,2076.1821510632763,0.5,0.49040953851694613,3295.3376916765806,0.24973851336463931
MF_0614,churn,0.8210191956896955,0.1789808043103045,0.04433831091280424,179.98655282502438,465.7808317568689,16141.2407432388,16140.299903210805,0.5,0.440840027996223,1565.43828147209,0.9562092578542579
MF_0615,annular,0.9118515682428607,0.08814843175713927,,89.26544992823676,403.46982418539756,2.56483799369341,1.8237031364857215,0.5,0.24113485720768868,1269.073785363821,0.9832589096998418
MF_0616,stratified,0.5325297830021148,0.46747021699788516,,468.1225659820627,663.6845688605492,2.311885005657736,1.0650595660042297,0.5,0.7468254396535059,3242.670623443144,0.7241300607595151
MF_0617,wavy,0.5533774921818775,0.4466225078181225,,447.30039524604535,649.383040363232,2.348207514348876,1.106754984363755,0.5,0.7414525299851208,2684.2247580728294,0.24054214671298232
MF_0618,bubble,0.14508830917232896,0.854911690827671,0.0037972007921205594,855.0894240064071,929.4694199077824,21.792010230407257,20.919897155265726,0.5,0.3721130751415309,2741.8150858139857,0.6702204490886021
MF_0619,slug,0.5684031205161999,0.4315968794838001,0.03995225422739979,432.29317330643244,639.0754593258869,9073.98777204034,9072.751809001029,0.5,0.7359630393109386,217.23484561510804,0.07951816429660478
MF_0620,churn,0.6615942318883637,0.33840576811163625,0.09872222801977937,339.21622104569946,575.1463569245825,64480.66356436833,64479.49190245567,0.5,0.6716619126612292,4003.337583197445,0.9241968962306235
MF_0621,annular,0.8516971667923705,0.1483028332076295,,149.34616223695016,444.73574358043385,2.5823216421953994,1.703394333584741,0.5,0.37892730861065854,2873.543914246939,0.5553299114598912
MF_0622,stratified,0.6417113706937645,0.3582886293062355,,359.0747257353354,588.7859997040775,2.4731764036358124,1.283422741387529,0.5,0.6897536622482834,3590.6590349392213,0.3945860513329787
MF_0623,wavy,0.7063262161158785,0.29367378388412146,,294.53903349886343,544.4602157445073,2.5349409098616684,1.412652432231757,0.5,0.6222884776299112,3944.3008501971926,0.2897841627622748
MF_0624,bubble,0.28426552772594665,0.7157344722740533,0.00566243213232321,716.0826975455175,833.9938479800005,92.25482336768803,91.14444745527013,0.5,0.610375912417907,3666.4858918343193,0.7291959752858882
MF_0625,slug,0.5391459914526495,0.4608540085473505,0.019520766259267318,461.51446238688,659.1458498634825,2055.7168179947457,2054.471415220686,0.5,0.7454027740595672,3338.0279151760697,0.0881975884521394
MF_0626,churn,0.8944306163140785,0.1055693836859215,0.026559753515745757,106.66506119090626,415.4205972085422,6310.2802601974445,6309.496986730702,0.5,0.28327346674228854,1384.3766681530585,0.9544846974232459
MF_0627,annular,0.8354428617090439,0.16455713829095608,,165.58055579654967,455.88619686759586,2.5833199830034297,1.6708857234180878,0.5,0.4124342595853417,858.762564759947,0.8047314438822976
MF_0628,stratified,0.4507729028881332,0.5492270971118668,,549.7792939179047,719.7697886187406,2.144275884506083,0.9015458057762664,0.5,0.7427300787298164,482.6856741879998,0.22741638478379056
MF_0629,wavy,0.8330241514279191,0.16697584857208092,,167.99630315758012,457.5454321204475,2.5833330465529816,1.6660483028558382,0.5,0.41728474369714325,1408.7927354157343,0.6953654559006136
MF_0630,bubble,0.12459037654904784,0.8754096234509522,0.003359068903915759,875.5622466622248,943.5310016873532,14.885163497757398,14.057960653896155,0.5,0.327202843861243,728.7965616918563,0.9722195368259489
MF_0631,slug,0.5126693265606512,0.48733067343934877,0.010163974693557357,487.95869336438557,677.3088419793933,530.8696491601224,529.620130695629,0.5,0.7495184644934987,1002.0817406394308,0.4078897806392838
MF_0632,churn,0.763251157984508,0.23674884201549196,0.026361711841571572,237.683824684023,505.4097056226275,5305.178558201081,5304.136461717621,0.5,0.5420964834594467,1395.8645053092366,0.7839226187914498
MF_0633,annular,0.879321503978546,0.12067849602145397,,121.7556648638277,425.78544827071744,2.5769885978154536,1.758643007957092,0.5,0.3183455898583617,16.99781546033425,0.05488634811805036
MF_0634,stratified,0.5635970677638371,0.4364029322361629,,437.09333864417357,642.3724115140077,2.3650603744431997,1.1271941355276742,0.5,0.7378662389155257,309.9875105483425,0.17473050739996296
MF_0635,wavy,0.7367258655984465,0.26327413440155345,,264.17662358691155,523.6060561994657,2.555334324866892,1.473451731196893,0.5,0.5818825936699986,2407.115285360638,0.48297947122942686
MF_0636,bubble,0.18348324663110901,0.816516753368891,0.008096668013359285,816.741520346014,903.1304928110591,121.23378899603449,120.28433756152404,0.5,0.4494514345104499,801.3438958960411,0.1738745460212906
MF_0637,slug,0.2728423101354128,0.7271576898645872,0.047157317476017965,727.491921694503,841.8301752471069,6068.596845975226,6067.501647823419,0.5,0.5951981518061521,2890.6782159468576,0.09354778253117964
MF_0638,churn,0.6661936682704884,0.3338063317295116,0.0753031044921561,334.6224189731429,571.991143566445,37778.0624671234,37776.895328129525,0.5,0.6671389938803965,154.6684772995476,0.7259299024289864
MF_0639,annular,0.9731782394566181,0.026821760543381923,,28.01390388671628,361.39972773276,2.524663540027442,1.9463564789132362,0.5,0.07830706111420621,291.34501119922214,0.1872340253128001
MF_0640,stratified,0.30142716096814237,0.6985728390318576,,698.9420873040435,822.2209675758544,1.7345608047327685,0.6028543219362847,0.5,0.6317064827964839,554.0622678063648,0.6173745291515704
MF_0641,wavy,0.32689067780348136,0.6731093221965186,,673.5097632768279,804.7529950268117,1.8138808433129485,0.6537813556069627,0.5,0.6600994877059857,2134.9170266767637,0.503898364783601
MF_0642,bubble,0.2729224384990374,0.7270775615009626,0.005268613199624375,727.411891488124,841.7752071896604,76.85389577967362,75.7585884364853,0.5,0.5953073431883297,721.3021405327457,0.29000292241636444
MF_0643,slug,0.6033172193949488,0.39668278060505124,0.010045211460024394,397.42184419881005,615.1243874950652,610.0028987840135,608.784922127484,0.5,0.717976656529488,1166.3964106670232,0.9957813439498562
MF_0644,churn,0.6016603712739057,0.3983396287260943,0.023696498187691428,399.07666268090486,616.2609853061007,3379.6865372920643,3378.467541785327,0.5,0.7189955067373549,4219.992347888699,0.10228064119975143
MF_0645,annular,0.8063917910610672,0.19360820893893282,,194.59603888298264,475.81523133210794,2.5811557932333082,1.6127835821221344,0.5,0.4683722111111741,615.3483962252394,0.6939035915091246
MF_0646,stratified,0.8958663190936698,0.10413368090633024,,105.23111714721999,414.43570510174254,2.571602210409026,1.7917326381873395,0.5,0.2798695722216865,2957.2714733152407,0.12519195278992787
MF_0647,wavy,0.41026726257673996,0.58973273742326,,590.2353148199165,747.5566578723564,2.0463786326570648,0.8205345251534799,0.5,0.7258441075035847,2693.033222682547,0.715942528998431
MF_0648,bubble,0.20224453300448592,0.797755466995514,0.006172538484919925,798.0032165484445,890.2602503589226,78.03966000864521,77.05563496302237,0.5,0.48402504562284987,4931.486181373084,0.19883591623630034
MF_0649,slug,0.3037423946416837,0.6962576053583163,0.04365775446882774,696.6296897917523,820.6327172758049,5790.463048742226,5789.32859988521,0.5,0.634448857017058,1461.2004295489266,0.3331938507866067
MF_0650,churn,0.7646004419982997,0.23539955800170032,0.04431473193576026,236.33619354314823,504.4840967891664,15016.228776912618,15015.188817094335,0.5,0.5399598182829133,1445.3257548809495,0.9172580859861216
MF_0651,annular,0.8245621004640474,0.17543789953595257,,176.44798810902103,463.35039908166345,2.583102529755192,1.6491242009280949,0.5,0.43397832882709675,2027.4060191908231,0.003964091651780475
MF_0652,stratified,0.7844721959794263,0.2155278040205737,,216.4887824606485,490.85207355811355,2.5761711011027812,1.5689443919588526,0.5,0.5072267091439285,850.4100420187863,0.7732170068190687
MF_0653,wavy,0.3891618686868864,0.6108381313131136,,611.3148546022551,762.0349580807958,1.9914684633148236,0.7783237373737728,0.5,0.7131447259410509,2089.526849112841,0.7284567535644129
