building_id,year,month,electricity_kwh,gas_kwh,total_kwh,electricity_cost_eur,gas_cost_eur,eui_kwh_m2,carbon_emissions_kg_co2
BLD_00042,2023,3,583977.2068982034,128314.06920836546,712291.2761065688,133975.34536978728,7898.298091354415,26.481602110321735,266074.40594899515
BLD_00042,2023,4,501611.4887816461,117535.94392662814,619147.4327082742,106063.96810964194,7816.109971198531,23.01869545592279,162199.06737390696
BLD_00042,2023,5,434506.652990475,118111.40410517108,552618.057095646,69117.6347301187,5924.115264737447,20.545262869113778,112410.91087585776
BLD_00042,2023,6,449113.5490383396,106963.50988153048,556077.0589198701,72688.64816070283,9418.426145829388,20.673861818842138,212653.20633771204
BLD_00042,2023,7,450376.15376039076,119509.66605093054,569885.8198113213,86499.7446952983,10568.881592280184,21.187244649476824,131696.97651969403
BLD_00042,2023,8,458694.7228238699,122587.58368042432,581282.3065042943,91994.17815968402,11084.276212817378,21.610943824494843,207777.96509591196
BLD_00042,2023,9,528610.1850036307,113863.67927822612,642473.8642818568,124515.33056373564,6389.343552706244,23.885926742204667,189203.24041342264
BLD_00042,2023,10,502458.60847886134,149056.9785232445,651515.5870021058,103094.93610514494,9844.852835428315,24.222080379770297,229974.3657503311
BLD_00042,2023,11,419406.30644845363,282930.0036130662,702336.3100615198,99157.18689633845,16081.96404688688,26.11149586492767,248687.23165495013
BLD_00042,2023,12,522940.99610535766,314191.3455281601,837132.3416335178,125810.86207078202,29967.686359904972,31.122949737635146,222596.13471793706
BLD_00042,2022,1,416740.77321135264,285920.185198214,702660.9584095667,66751.2708405671,20882.07441624658,26.123565658096755,149125.19153457534
BLD_00042,2022,2,425407.110377094,280462.29357695376,705869.4039540477,85083.13440252161,15740.988926207177,26.24284941342506,195423.34380301886
BLD_00042,2022,3,490745.17860134697,120614.16994507007,611359.3485464171,86546.5654481658,9964.773095953597,22.729149657884484,187266.5385144001
BLD_00042,2022,4,442263.42185660475,123320.01752854775,565583.4393851525,94698.21084640008,7583.44203850756,21.027290526220103,188291.7165094202
BLD_00042,2022,5,388013.7267512377,110358.69239418235,498372.4191454201,60576.75860221832,6057.051322369817,18.52851572001135,131375.97042946494
BLD_00042,2022,6,435212.991041721,99460.98297306642,534673.9740147875,107876.24987256298,7609.144543394318,19.87813681503761,189950.0606270703
BLD_00042,2022,7,474729.6488658086,102459.54005500524,577189.1889208138,113397.11761656911,6641.974779431605,21.45876968608763,123852.79125960212
BLD_00042,2022,8,434940.2758533795,108668.92907422704,543609.2049276065,78363.80325097931,10033.816023692034,20.21033129464783,185444.4333330885
BLD_00042,2022,9,476908.722658109,121136.25294498059,598044.9756030896,103571.17063574042,8378.526071017746,22.234147208098925,138985.37128313587
BLD_00042,2022,10,493628.5633463162,121135.85184117865,614764.4151874948,82572.1286801025,7628.894683166655,22.85574340256859,215381.58093730547
BLD_00042,2022,11,443084.294281435,278326.57918686955,721410.8734683045,96825.0480348479,19522.197055576326,26.820650975358927,165563.87824941115
BLD_00042,2022,12,399352.5432668671,267876.999642055,667229.5429089221,77908.41973458116,20827.443854919224,24.806294649777993,244727.18343727573
BLD_00042,2021,1,518112.48173643363,344006.4939768365,862118.9757132701,113678.15903388675,30914.678582772212,32.051904119040785,261569.04844482013
BLD_00042,2021,2,463322.5289180323,329483.0609586078,792805.5898766401,112871.22996253327,32843.66477983857,29.474967455323696,252321.76031915538
BLD_00042,2021,3,650103.577924017,156221.35242417036,806324.9303481873,112712.09446994908,8260.472549767845,29.977590198534045,215225.68501039632
BLD_00042,2021,4,500925.8417216446,146853.30801591094,647779.1497375555,93698.99587661198,9070.519677199587,24.0831669208117,130336.58967109404
BLD_00042,2021,5,544135.6827926633,132144.02323510067,676279.706027764,124509.49538206247,11148.358041860167,25.14276208492151,262882.1278926889
BLD_00042,2021,6,552604.0505627916,119500.17848207359,672104.2290448652,116267.01488331716,6840.132008176343,24.987525984479102,161307.0039539488
BLD_00042,2021,7,544577.6861055138,146185.90516305953,690763.5912685734,104456.53768784512,7921.872708300909,25.681244723730767,263154.0553416344
BLD_00042,2021,8,536746.1654982009,140004.4937746436,676750.6592728446,112511.72161443764,10145.929895504567,25.16027120916203,264141.8370362605
BLD_00042,2021,9,524044.16778608446,124734.27695461412,648778.4447406986,119299.26592497651,8196.729663819526,24.120318762413234,218224.60522487952
BLD_00042,2021,10,650193.8163069433,148627.4242667544,798821.2405736977,145504.70526649946,10489.335031415372,29.698617629821026,168994.30913641924
BLD_00042,2021,11,500083.96217397123,331472.7522737665,831556.7144477377,98701.07038417498,26441.22935259981,30.91565878012631,243375.59472811155
BLD_00042,2021,12,476592.17761127435,376623.7368899877,853215.9145012621,105359.27682290047,25314.0471751675,31.720905646240503,197738.79819782628
BLD_00042,2020,1,515737.0044235278,362477.5090155847,878214.5134391126,99172.84191024477,19160.67289881403,32.65030485776282,227374.65574688918
BLD_00042,2020,2,458860.8694822281,340749.3726685613,799610.2421507894,97131.12227546585,26292.14207063883,29.727951171491178,178156.36747259425
BLD_00042,2020,3,555698.397344718,156011.3499310206,711709.7472757386,98258.86105614681,12110.281055776812,26.45998200120303,224490.97309583394
BLD_00042,2020,4,519891.35166309157,139986.97589423144,659878.327557323,90081.00034525683,9622.683014364276,24.532990783089602,256032.38969492642
BLD_00042,2020,5,516122.738809234,113807.74514851152,629930.4839577455,120542.8243031495,11126.7209877408,23.419588296116697,126976.804517925
BLD_00042,2020,6,514064.3297563928,115037.30857440176,629101.6383307945,107157.4364253733,10390.581558174428,23.38877343028853,149371.43350337274
BLD_00042,2020,7,543845.4506547181,122101.2330369737,665946.6836916918,130440.72053515473,10664.793983719217,24.758600443076567,265699.6483760965
BLD_00042,2020,8,537295.5274814758,130110.94837088685,667406.4758523627,133461.35805998408,11675.593397366052,24.81287267195175,135338.5764155799
BLD_00042,2020,9,481194.52554926684,119478.46039350392,600672.9859427707,120148.68773846352,11293.602546215323,22.33185151319396,142285.58168516489
BLD_00042,2020,10,579646.0468564711,142173.78380829736,721819.8306647685,109989.03556612252,10630.729475394171,26.83585520727948,155542.38036363455
BLD_00042,2020,11,521358.7136913962,317823.3019256071,839182.0156170032,100220.93586479765,16292.787037964856,31.19915262359948,179828.79404148695
BLD_00042,2020,12,468489.0955009578,337411.67420597957,805900.7697069374,92037.17127927441,31835.789613390883,29.961820732152486,164295.25142453075
BLD_00043,2024,1,24848.315863286392,39960.229262666144,64808.545125952536,3845.917967219302,3945.9531763553264,23.41746796817109,20261.902255750912
BLD_00043,2024,2,26430.824568566146,39758.1776883685,66189.00225693465,5099.135013025429,2237.2694797103427,23.916272725836627,18935.973062133024
BLD_00043,2024,3,37026.00715962154,14999.313203976479,52025.32036359802,7108.183618896337,1046.3017303721192,18.798466634001443,13850.468871975618
BLD_00043,2024,4,35097.881250663464,14300.626904612558,49398.508155276024,5867.121431661095,1332.1124309118031,17.849312620017134,15342.828538095395
BLD_00043,2024,5,27463.338423049838,12630.736088090689,40094.07451114053,4953.623866894361,1248.6938257211982,14.487313420682169,12734.77701080768
BLD_00043,2024,6,24066.67320037749,11113.409566418062,35180.08276679555,4247.226296269881,971.8224171115482,12.71172589521904,11161.824983452061
BLD_00043,2024,7,25348.216970857444,11751.500535704767,37099.717506562214,3861.5345048221293,1012.2660049246139,13.405353331874347,11171.952904348136
BLD_00043,2024,8,24855.306780975847,11972.50814617397,36827.81492714982,5085.722805703095,779.0227459141955,13.307105949041137,7386.107141670503
BLD_00043,2024,9,31603.69294503635,12315.987020044391,43919.67996508074,7105.090690429009,1227.7298243911985,15.869631030225774,15402.959865533081
BLD_00043,2024,10,34813.92916592012,13576.754956407392,48390.68412232751,8169.04506099168,693.5687973955298,17.4851525086729,10109.731891508634
BLD_00043,2024,11,24838.656654372942,31892.26587475643,56730.92252912937,3751.2073577388924,2734.5519649418707,20.498756121570267,12518.049518351383
BLD_00043,2024,12,24646.645482176988,36670.77378384926,61317.41926602625,6062.657098990561,3381.856484224623,22.156008883743354,19560.524815287587
BLD_00043,2023,1,29014.89785157129,44616.019010400894,73630.91686197219,4681.617897293735,4204.471390973263,26.605282277688836,18057.8658424443
BLD_00043,2023,2,27832.22339380001,43076.48719119323,70908.71058499324,5114.573568922595,2861.486609548024,25.621659235850466,24363.006427815115
BLD_00043,2023,3,43200.08680573027,16299.256734964849,59499.34354069512,10357.057147887976,999.1740405789977,21.49907807347892,16717.175059769008
BLD_00043,2023,4,30923.979637561217,13915.337357107584,44839.3169946688,6198.073575886397,1081.488886549024,16.201926264455597,13992.217722654983
BLD_00043,2023,5,28500.006100215905,10919.210724869112,39419.216825085015,6256.157757054727,659.6029033712045,14.243465048286744,9410.47901213594
BLD_00043,2023,6,24652.578694828124,12071.5066607383,36724.08535556642,5610.3471801404,719.9133353599223,13.269625028659641,8536.155254962076
BLD_00043,2023,7,27241.84902168833,11299.271074019787,38541.12009570812,6401.2948180317835,787.6237397316987,13.926179696591587,8966.293897779105
BLD_00043,2023,8,26442.848106397272,10851.704841844296,37294.552948241566,5094.888283279161,546.5148951588732,13.475753812331416,11467.356260223562
BLD_00043,2023,9,28099.751060708866,12532.296550995832,40632.0476117047,5189.517160578444,1094.4586607973972,14.681700871067232,12501.390636779977
BLD_00043,2023,10,32802.00317872441,16438.34209888294,49240.345277607346,7036.388786280596,922.559907299346,17.792163148225075,18038.248078237793
BLD_00043,2023,11,26034.43827290849,38325.59712365364,64360.03539656213,5958.398116470661,3358.5843416555635,23.25540658874958,14036.48436278415
BLD_00043,2023,12,25550.54322330596,43305.371190415855,68855.91441372181,6080.272541560516,2289.841243885433,24.879916175695225,24513.748647132208
BLD_00043,2022,1,30608.964572711327,50744.73199723948,81353.69656995081,5802.000297067002,2730.1008990929563,29.395777668155652,19998.04039358439
BLD_00043,2022,2,30645.987215131343,45996.49479245702,76642.48200758836,6072.8627026507575,2833.658065366238,27.693460236235328,21471.886033659597
BLD_00043,2022,3,49733.88745459347,18055.69437665912,67789.58183125258,12155.728576098374,1674.6393840590213,24.49461499288267,17273.727409550702
BLD_00043,2022,4,36778.42121966139,16605.291752351757,53383.71297201315,6688.162962584404,1384.6985035089442,19.289298750876466,16107.958230050162
BLD_00043,2022,5,30003.037327910944,13633.095799054636,43636.13312696558,7254.16299258039,853.3462607817601,15.76717619211556,9625.132730527974
BLD_00043,2022,6,28517.61975143622,12381.199686594104,40898.819438030325,6860.501586536662,1053.1569304153982,14.778094343342374,15462.667644340736
BLD_00043,2022,7,29760.138584503013,14797.100790024122,44557.23937452713,5730.979650466448,1071.7309797783382,16.1000023033272,15741.649779513145
BLD_00043,2022,8,31189.87131556509,13945.588585127054,45135.45990069215,4760.976979732317,1095.4830878100236,16.308932477946815,10456.434434166371
BLD_00043,2022,9,36722.81851399395,15075.479446267678,51798.29796026163,8232.619494422981,1155.5702510139226,18.716435941168346,13142.053795213682
BLD_00043,2022,10,41599.14067288,19008.20844797793,60607.34912085793,9877.965235752235,1207.479444425268,21.89943708680951,14437.299233012242
BLD_00043,2022,11,26504.090997667256,45044.634066302344,71548.7250639696,5844.5510522224495,2393.65968906336,25.852917606663556,24198.969948997783
BLD_00043,2022,12,27564.801095261522,41658.80527416593,69223.60636942745,6505.458019868193,2821.604478981182,25.012775424088428,18244.50521631803
BLD_00043,2021,1,29957.74209862144,39941.55496411781,69899.29706273925,6863.9685749184555,3176.7530954995086,25.256924789519623,24268.389651827834
BLD_00043,2021,2,27950.988646930913,37992.63823442432,65943.62688135523,6901.454551877192,2474.291682562166,23.82761049793687,20346.662636938414
BLD_00043,2021,3,39653.882626187646,19159.48843601586,58813.37106220351,7901.584015040368,1371.2657187855987,21.251213559456808,19220.766680156714
BLD_00043,2021,4,35695.39530267519,15066.889116117452,50762.284418792646,8315.295212181703,902.7132773980684,18.34209002930145,12274.011733808054
BLD_00043,2021,5,31739.155516831244,12456.685253044208,44195.84076987545,5505.087202690827,728.8129564638666,15.969417050538006,14050.45690302321
BLD_00043,2021,6,25241.298272545133,11578.91161778093,36820.20989032606,5195.138822523007,784.060298056372,13.304357998043765,10000.13660583199
BLD_00043,2021,7,32070.175309015944,12239.154447876836,44309.32975689278,6790.895603939305,646.9371019416062,16.010424370067454,11877.499618738664
BLD_00043,2021,8,30707.554897000864,13458.478999887004,44166.033896887864,6806.058231770058,1120.7630275787992,15.958646842812133,17313.394511207964
BLD_00043,2021,9,29210.372369980534,12357.580488664698,41567.952858645236,5184.657409273393,1163.7259665446181,15.019874349562691,11086.534970700215
BLD_00043,2021,10,38004.77258423128,16813.78334577279,54818.55593000407,7614.089654823936,1500.115637592189,19.807754904194017,19024.679934762116
BLD_00043,2021,11,23875.74026233999,39907.84361553565,63783.58387787564,4847.74178129091,3650.654458587804,23.047115614961946,19664.29865298688
BLD_00043,2021,12,26517.928920848502,44813.09059372613,71331.01951457463,6556.9836046162445,2959.095784329367,25.77425340089344,20504.00336127396
BLD_00043,2020,1,29803.036183517954,51008.1747540629,80811.21093758085,5679.668922735029,4480.897167866884,29.19975969098107,32144.38964744241
BLD_00043,2020,2,27840.360724340295,46289.00924159058,74129.36996593088,5421.136650384819,3593.1163784504965,26.785389847962215,17623.56008277877
BLD_00043,2020,3,45928.22282277844,18588.130993572395,64516.353816350835,10381.978514194367,1748.0388858800882,23.311889596987506,21240.32020529138
BLD_00043,2020,4,40526.31549084898,15946.63496795956,56472.95045880854,6446.276518232215,1551.419411289855,20.40554229179396,20250.284288679744
BLD_00043,2020,5,31540.91300118822,13268.748348468018,44809.661349656235,5506.0463326082045,844.9054421524354,16.19121070039213,11538.25040912778
BLD_00043,2020,6,32183.153944612328,14040.303045484554,46223.45699009688,6672.847656197211,1119.0273501273302,16.70206176268979,16530.0722193985
BLD_00043,2020,7,34376.36133078105,12884.604812051295,47260.966142832345,7237.889717082512,1066.2810987235732,17.076948088307024,13180.317766921491
BLD_00043,2020,8,33381.84082952108,13133.904884443875,46515.745713964956,7782.893662624324,947.863422713416,16.80767533286539,10553.295866613924
BLD_00043,2020,9,32766.198797482208,14116.63089265063,46882.829690132836,6220.669125346974,890.954361293019,16.94031489817015,17168.906222664904
BLD_00043,2020,10,40934.22854387229,19006.7038860643,59940.93242993659,7542.914044702654,1747.8027601391232,21.658638724760557,23531.288212562664
BLD_00043,2020,11,28318.647511572304,40953.68723504486,69272.33474661717,5270.968287200055,2445.3555336051136,25.03038259625629,14779.298463318884
BLD_00043,2020,12,32633.40582615542,50225.77514157949,82859.18096773491,7623.013066513012,4136.132530389818,29.939758906944064,16882.7744804294
BLD_00044,2024,1,352200.5823086297,238495.33809358714,590695.9204022168,85826.23121548406,19284.94960475811,25.886699894174374,151586.075253634
BLD_00044,2024,2,291770.27612806263,233832.37333171687,525602.6494597795,46483.48319133119,16780.66261060494,23.034047773486503,119544.84264253045
BLD_00044,2024,3,414987.62419314013,94485.83229463184,509473.45648777194,70549.95597146044,5192.666292107247,22.32720087717261,137452.47915659167
BLD_00044,2024,4,326230.7909738221,86869.9704258587,413100.7613996808,78293.0471198932,5593.146630044588,18.103757055113626,158250.07676314496
BLD_00044,2024,5,353958.81706565537,73375.31682512107,427334.13389077643,60053.62263691246,4324.29033855836,18.727521380264374,125624.98446000034
BLD_00044,2024,6,330080.196001254,76920.92564497307,407001.1216462271,79046.2744630853,5858.908830305898,17.836446010113153,120196.28676005163
BLD_00044,2024,7,323124.69864232023,82473.60385887555,405598.3025011958,62047.1563861005,7911.636802874262,17.774968764445873,83686.7794422217
BLD_00044,2024,8,317363.0695249398,92063.11158081546,409426.18110575527,74854.93746855349,5562.583193667225,17.942721987796542,102439.07408489822
BLD_00044,2024,9,356697.1962416665,92602.87836332268,449300.0746049892,63931.46229731494,7517.852116092678,19.690158323439576,93903.97607091416
BLD_00044,2024,10,399763.652250572,90905.39184408219,490669.04409465415,71055.71880608377,6493.221596003132,21.503114975283406,104950.32435543307
BLD_00044,2024,11,343813.1822468509,200634.5165327654,544447.6987796163,62841.96022795399,13444.327092257552,23.85991455093327,164597.1077588665
BLD_00044,2024,12,329518.7862408183,201876.4035206126,531395.189761431,63972.128001372694,20167.50727600607,23.287900470338815,195116.98896566348
BLD_00044,2023,1,319288.13262631226,195103.09767685103,514391.2303031633,55089.798719889644,17969.645925810208,22.54271774551289,116953.58232223279
BLD_00044,2023,2,285965.0562923812,185995.12858189535,471960.1848742765,58891.984275419636,9685.347007274077,20.683216602410788,159353.9969965248
BLD_00044,2023,3,386834.25306039734,86014.3602066802,472848.61326707754,64715.691763748575,6518.674393364109,20.722151151283654,163978.4337534341
BLD_00044,2023,4,303478.36285787716,77291.74218557919,380770.10504345637,53600.96795713853,6387.532394569282,16.686896078817433,150728.06328651804
BLD_00044,2023,5,319054.5445191662,69266.78109310541,388321.32561227155,47960.690821197044,4637.076948293611,17.01782130438278,116563.17427051798
BLD_00044,2023,6,302393.03989333735,71404.125768386,373797.16566172335,55556.13790808286,6732.1108763167895,16.381313488993076,110771.70942511539
BLD_00044,2023,7,311591.2240480087,84900.13283724526,396491.3568852539,76140.63397578007,4985.2554760614685,17.375865334119272,110289.21192784575
BLD_00044,2023,8,340579.65922822483,80399.88435829061,420979.5435865155,60573.016299951625,5311.566447769218,18.44903736425014,133868.66387000665
BLD_00044,2023,9,314380.2766363625,76453.75377198937,390834.03040835186,47660.15819690772,6873.510374253724,17.12793825750901,123624.79431165107
BLD_00044,2023,10,364414.8051694149,98779.01123542139,463193.8164048363,62692.994034778894,7574.525321681099,20.299038649098314,116896.24594367889
BLD_00044,2023,11,277965.29709520005,213456.75337169098,491422.050466891,53573.392805946074,13925.114972148926,21.53611477992608,181475.2804995708
BLD_00044,2023,12,329100.8495407139,202632.01180680908,531732.8613475229,70266.02651767842,17598.987400992344,23.302698613867555,137569.92769542782
BLD_00044,2022,1,341252.2746629715,209420.64762585104,550672.9222888225,63908.60012141596,15890.097341960241,24.132729187349327,177198.70113521148
BLD_00044,2022,2,285121.44195918867,197294.0232065854,482415.4651657741,43725.02883037317,10454.71355514149,21.141409547151596,140171.74404685883
BLD_00044,2022,3,352625.2713329647,87778.1595964657,440403.4309294304,85494.09612447044,5121.579821418875,19.300271180258065,162343.56456928136
BLD_00044,2022,4,324918.3827178467,79765.85581055011,404684.2385283968,49098.188527265695,6050.332664308131,17.734910760097694,108011.96361281008
BLD_00044,2022,5,312452.2244824304,81210.90639454772,393663.1308769781,68661.51092615646,6699.136714933423,17.25192095702034,144681.2727965482
BLD_00044,2022,6,326197.9852187745,72117.64560327232,398315.63082204683,61490.23649296814,4651.789846851713,17.455812444460523,98478.59207334355
BLD_00044,2022,7,316661.2244094503,80023.31639076277,396684.5408002131,60542.3787096389,7531.404170733886,17.38433143970457,81976.14535080097
BLD_00044,2022,8,333759.75014704466,78740.09636043634,412499.846507481,80083.15805794798,4834.223092202902,18.0774225182749,102958.2005897262
BLD_00044,2022,9,305045.779458063,81410.35601031275,386456.13546837575,53901.86572131606,5799.6972885323885,16.936081079280626,116647.61480683567
BLD_00044,2022,10,382366.56120089017,98392.16614956548,480758.72735045565,65433.39653686738,6869.534646043057,21.068804551675623,158132.3254236738
BLD_00044,2022,11,272663.96190695063,205337.17372956782,478001.1356365185,59055.52145654315,10495.328830485929,20.94795565689953,134275.44403741966
BLD_00044,2022,12,336629.2009944124,191265.24274962777,527894.4437440402,74086.80347666744,18052.22584455421,23.134483528680892,118273.98690361159
BLD_00044,2021,1,324261.09757691197,216191.3121905021,540452.4097674141,76799.87791072697,16254.506264335036,23.6848247220092,160144.46555356978
BLD_00044,2021,2,324543.6168901519,236072.12747434565,560615.7443644976,61656.9565003192,20560.59556922723,24.56846412690827,147432.14213046175
BLD_00044,2021,3,431452.0423176571,102503.9408691458,533955.9831868028,107615.22222268453,6778.856452987352,23.400124862964446,109130.70326925664
BLD_00044,2021,4,376396.3787146512,91213.51910320428,467609.89781785547,81706.08113837359,5941.116462672996,20.492569314028632,106432.72144429246
BLD_00044,2021,5,353919.41863310465,83125.58119274079,437044.9998258455,82407.86532254022,7042.687325879911,19.15309105747244,92538.39647521463
BLD_00044,2021,6,345589.9683030903,82769.48523783844,428359.4535409288,74229.67351308203,6460.300807343605,18.772455061304566,151210.39354960457
BLD_00044,2021,7,336583.6298159636,93810.63163325354,430394.26144921716,76230.88530616196,7247.176386227231,18.86162862733882,120637.1634778586
BLD_00044,2021,8,369273.1826815931,94674.03409989882,463947.21678149194,82100.08184451531,4874.4798485250485,20.332055720618566,129047.3041058684
BLD_00044,2021,9,324360.3173504749,88652.77155207527,413013.08890255017,54713.71536727805,4703.881705482887,18.099914889383673,88362.34459977894
BLD_00044,2021,10,375162.4168317748,97965.88839727455,473128.30522904935,84899.4806952246,7728.92292594289,20.73440839165438,185670.43362695197
BLD_00044,2021,11,317561.8996580871,234115.06676526024,551676.9664233474,76097.78798565117,11879.350058694496,24.176730488684292,131482.0381678631
BLD_00044,2021,12,359805.5425142434,239742.2152280583,599547.7577423017,83100.13049866835,18955.869403289627,26.27462344133345,211848.7242128037
BLD_00044,2020,1,329743.91247897537,222286.9913380054,552030.9038169808,72113.78168301196,18503.930470858555,24.19224146611592,217773.55795469842
BLD_00044,2020,2,311737.0669118952,206588.31841332305,518325.3853252182,49475.728703769746,18294.250003145058,22.71512843411854,202939.03376008736
BLD_00044,2020,3,345861.38410085597,85727.93297420305,431589.31707505905,62341.06120459637,8528.073742612312,18.91400082981137,138238.40830858835
BLD_00044,2020,4,309068.4276982724,86373.78558739598,395442.2132856684,46956.076541176306,5537.755860753544,17.329887590630083,140388.8996585922
BLD_00044,2020,5,341632.1424544594,82340.4843412268,423972.6267956862,72101.31986105199,5840.191494646935,18.58020645500895,87065.66658067783
BLD_00044,2020,6,329558.8635722739,73963.65310453213,403522.51667680603,61969.63433132476,4362.4954326202815,17.683999379311185,130493.5508603955
BLD_00044,2020,7,304852.6023767979,86956.69937823994,391809.3017550378,70711.3545970084,6257.357150197107,17.170678618149818,78517.93829171234
BLD_00044,2020,8,360080.6551227913,83575.67672398977,443656.3318467811,63318.8705871314,6716.384481435646,19.4428265406804,103141.7634395341
BLD_00044,2020,9,353459.77780752647,79824.61197306035,433284.3897805868,88341.58765759155,4917.197128385339,18.9882858162337,165728.05391348834
BLD_00044,2020,10,353482.3608442704,91020.56080112101,444502.9216453914,79268.38932614318,5815.922881663537,19.479927552035228,158807.531548542
BLD_00044,2020,11,294834.69278123736,185820.7891770482,480655.48195828556,68157.61585767905,15770.37561514329,21.064279918289387,171383.48011263425
BLD_00044,2020,12,336334.8858699966,218782.86604769935,555117.751917696,73783.05634536692,19931.4039762595,24.327519716129405,119388.58483820515
BLD_00045,2024,1,307824.38816473365,206290.55627803062,514114.9444427643,65923.23804517939,15130.656003325286,43.47327451739931,131162.04134038312
BLD_00045,2024,2,294699.3751689385,211371.7104461351,506071.08561507356,46422.87178488889,16273.897951802845,42.7930902769384,144026.04448682367
BLD_00045,2024,3,369336.1649921402,77195.38940511849,446531.5543972587,77277.5471210506,4293.350008978635,37.75846054433102,142875.879540916
BLD_00045,2024,4,281950.9829473411,70349.9060290301,352300.8889763712,67508.8280099817,6537.544876480884,29.790367747029528,82543.42918647699
BLD_00045,2024,5,265722.7510266947,77540.4007548484,343263.1517815431,52407.11262422825,5396.475074155608,29.026141703157712,69720.5899481573
BLD_00045,2024,6,305607.6164038153,77930.07601262639,383537.6924164417,46852.508475234186,4416.565799060238,32.431734518555864,77991.85898403032
BLD_00045,2024,7,337688.6401945186,85423.76707359945,423112.40726811806,71755.47397223473,6220.086658317912,35.778150453925086,138408.75312682978
BLD_00045,2024,8,342305.2797625947,77307.75860061606,419613.0383632108,78883.04207914387,7708.609403725699,35.48224576046092,119277.45926910763
BLD_00045,2024,9,329586.473228449,78069.73099996118,407656.20422841015,71603.24913818571,7347.779267338816,34.47118249859717,104409.80654192285
BLD_00045,2024,10,289560.1609612499,74441.40311789354,364001.56407914346,49756.33950792555,6711.147899265055,30.77977034323892,100572.55407071943
BLD_00045,2024,11,294115.62263790093,198888.8927803677,493004.5154182686,63263.11565344066,16328.032501509364,41.688188349253224,131534.38184344134
BLD_00045,2024,12,322958.6235425714,225364.62919060458,548323.252733176,65299.671687284026,20523.058219496997,46.365910090747164,162802.98281268703
BLD_00045,2023,1,277958.93347709,207372.55408891963,485331.48756600963,41715.21955731971,19890.043206287944,41.03936137037118,125569.2310091211
BLD_00045,2023,2,272499.3715437983,195558.16036200357,468057.53190580185,51105.421244388825,11077.955336137144,39.578685261779285,165210.74593421744
BLD_00045,2023,3,337509.1247106753,78496.2184026911,416005.3431133664,73904.5685024756,4089.76537893756,35.177181051358566,112725.7838806048
BLD_00045,2023,4,301974.80850805633,71341.1850430147,373315.99355107103,66386.17824459841,5082.75363940539,31.567393332578305,112086.79509347565
BLD_00045,2023,5,270445.9171351606,62249.00422860829,332694.92136376887,42707.715557856674,4770.727794449016,28.132498001333406,95790.54824807578
BLD_00045,2023,6,268742.03892417287,79422.41015104101,348164.44907521387,50179.96323242752,7710.44836978563,29.44059268351208,116960.25311818434
BLD_00045,2023,7,338286.0908400449,76848.79435743167,415134.8851974766,83587.01872636721,7199.594513842808,35.103575612842604,151696.02000921854
BLD_00045,2023,8,294383.7108776981,72572.97137622273,366956.6822539208,52164.124344163196,6811.630501433196,31.029653496864604,110822.44432787989
BLD_00045,2023,9,316720.01554155536,74209.23288975895,390929.2484313143,52159.67543099582,5017.5762900071595,33.05676039500375,134233.3458897724
BLD_00045,2023,10,304081.001756026,82394.59963674574,386475.60139277176,59349.600692307664,6173.056831839797,32.68016247190696,117316.27364378244
BLD_00045,2023,11,295740.5736855928,179949.70865005787,475690.28233565064,52536.693199657355,15406.396031973778,40.22410640416461,134250.63145076772
BLD_00045,2023,12,314920.53076327307,226492.43009758636,541412.9608608594,78700.61623923207,22204.527511558405,45.78157964323181,133276.4974425327
BLD_00045,2022,1,296312.53065663547,199973.49654163,496286.0271982655,57890.72432699009,19311.602717066493,41.96567116508248,157164.5423340034
BLD_00045,2022,2,304946.0228462301,210800.12252912266,515746.1453753527,51137.03021808303,19947.38660238609,43.61120796341559,142031.8820361956
BLD_00045,2022,3,326674.11777664063,84623.16464807412,411297.28242471477,81187.23155263506,8075.931912316618,34.77907005113435,160240.02537038547
BLD_00045,2022,4,275706.61755200673,75658.43279286407,351365.0503448708,59478.30676198507,4366.701847856622,29.711233751468864,134559.6838747192
BLD_00045,2022,5,284017.34198460745,69850.40508831643,353867.74707292387,59734.59767586793,6815.1267234959405,29.92286039852223,109568.89135124479
BLD_00045,2022,6,322280.9946144764,80214.31511067714,402495.30972515355,55282.02705621744,7024.751163583368,34.03478012220138,139650.08270646344
BLD_00045,2022,7,340841.95677441783,73068.51167415093,413910.4684485688,80614.62104879504,5114.128144022949,35.00003961175112,125395.65666087241
BLD_00045,2022,8,286952.4041351757,74986.84426756066,361939.2484027364,63419.797424535376,5440.069874456593,30.605382073628984,85945.44668355404
BLD_00045,2022,9,304024.68977920024,72762.13414744369,376786.82392664393,73463.4477860322,5216.420497600869,31.860884823832567,98048.06090517738
BLD_00045,2022,10,294222.40561007365,77417.10742850615,371639.5130385798,51402.391836723764,5903.797131403574,31.425631070402485,77959.24679424328
BLD_00045,2022,11,295952.76954951824,173840.77148641358,469793.5410359318,72435.24288342893,15710.680782148156,39.72548123084152,178071.74682659205
BLD_00045,2022,12,322980.1115957798,200243.52119939393,523223.6327951737,74708.48018844168,10969.797109191746,44.24350015179889,125588.53850584227
BLD_00045,2021,1,317043.34843900875,237270.35349374425,554313.701932753,51304.232804235515,14285.161118218975,46.872459152101555,200830.8916322231
BLD_00045,2021,2,296471.38071954803,236723.4394052382,533194.8201247862,59166.975584120526,13638.888946550014,45.08665822127399,174415.25398709762
